Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),H2OX(23),CO2X(24),acetyl(44),C2H4X(215),C2H4X(70)
4.188150758896622e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44123812325308165,0.07527102162083425,0.006359933565932098,3.9481108468357895e-06,0.00035780541644351194,0.07070042254982953,0.03243328339335039,3.7252672161606846e-05,3.915589884471389e-10,0.0017985559539311115,4.644071462264793e-11,0.0005586431225557975,2.7324640421117934e-09,3.815397989541567e-06,3.2949980447772115e-09,1.653913052894648e-10,8.880306689403323e-06,2.3699794703650964e-05,0.005388367177212254,8.760285717767765e-05,0.0006112902332930988,3.413826201800403e-09,2.84575319029163e-09,5.034064094382509e-09,1.270495643366888e-09,3.5851965392711965e-05,0.003513704402923611,1.8987573903845277e-05,0.0014105224978802745,3.7505544252076425e-05,5.553666286769303e-09,1.0012270271966012e-07,1.2432261908393913e-09,4.866624982647415e-06,1.5985326483618787e-08,3.751929616218115e-12,1.4597362580798044e-10,2.694205410702012e-06,6.663697638005729e-12
4.1921703715988655e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4412252220185932,0.0752439194882705,0.006352140847043585,3.946796034847179e-06,0.0003579325947593986,0.07075824719254153,0.03244907225400837,3.722733722441409e-05,3.924211742992353e-10,0.0017979485973792096,4.642186892821796e-11,0.0005587475893960157,2.732292060760853e-09,3.8097814028998984e-06,3.2972179394319344e-09,1.654306706554715e-10,8.870007085079808e-06,2.3717794044535087e-05,0.005386270168261913,8.728737432706196e-05,0.0006115106877126399,3.4028613243000174e-09,2.841306528289495e-09,5.032502657912943e-09,1.2764739377056165e-09,3.600695640066168e-05,0.003527519141199944,1.899609483293221e-05,0.0014116354897340576,3.753402902278543e-05,5.551628535179253e-09,1.001685147297788e-07,1.244269041620837e-09,4.861496192776534e-06,1.5990539271490814e-08,3.740359561046411e-12,1.4599536931368146e-10,2.6961917383191624e-06,6.6685635469723865e-12
4.196189984301109e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4412123079779687,0.07521682747656155,0.006344358084679999,3.945480115804631e-06,0.0003580594607191732,0.07081605069703434,0.032464839350384536,3.7202023350462914e-05,3.932839856791298e-10,0.001797341513046431,4.6403041378937623e-11,0.0005588519837994891,2.7321205226285555e-09,3.8041725239907286e-06,3.299435793189961e-09,1.6546987530827063e-10,8.859719294762652e-06,2.373578019858036e-05,0.005384173837380523,8.69740463618582e-05,0.0006117309315166721,3.391969884678447e-09,2.83686710295078e-09,5.0309433264107626e-09,1.2824634536712178e-09,3.6162154198873346e-05,0.0035413444021886393,1.900460226292302e-05,0.0014127479510958098,3.75624929247231e-05,5.5495915727057345e-09,1.00214253797528e-07,1.2453110786611242e-09,4.8563722991600115e-06,1.5995737323422533e-08,3.728865377475146e-12,1.46016989051757e-10,2.6981763523360942e-06,6.673425258754078e-12
4.2002095970033526e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44119938119257,0.07518974558073506,0.006336585266091992,3.9441631020070995e-06,0.00035818601475213336,0.07087383307255778,0.0324805847288369,3.717673048807768e-05,3.9414742149507396e-10,0.0017967347002663084,4.638423189721825e-11,0.0005589563058592393,2.73194942556363e-09,3.798571347073705e-06,3.3016516094563802e-09,1.6550891965467484e-10,8.849443307632222e-06,2.3753753175921897e-05,0.005382078185097408,8.666285196014309e-05,0.0006119509650237147,3.3811511614814195e-09,2.832434901433404e-09,5.0293860975997276e-09,1.2884641812776207e-09,3.6317558385977204e-05,0.003555180145055667,1.9013096222041588e-05,0.0014138598822841294,3.75909359739289e-05,5.547555398151926e-09,1.0025992008161078e-07,1.2463523027738204e-09,4.8512532994290244e-06,1.6000920661416632e-08,3.717446325718434e-12,1.4603848530788409e-10,2.7001592542717013e-06,6.678282777014295e-12
4.204229209705596e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4411864417232139,0.0751626737958342,0.006328822378543931,3.94284500563287e-06,0.000358312257286504,0.07093159432833596,0.03249630843542518,3.715145858601386e-05,3.950114806561443e-10,0.0017961281583789603,4.6365440406151046e-11,0.000559060555668106,2.7317787674340787e-09,3.7929778663715962e-06,3.3038653916111245e-09,1.6554780409875382e-10,8.839179112869948e-06,2.377171298667124e-05,0.005379983211934743,8.635377007231194e-05,0.0006121707885511294,3.37040444241841e-09,2.828009910928673e-09,5.027830969234578e-09,1.294476110589923e-09,3.6473168562822955e-05,0.0035690263292475974,1.9021576738343633e-05,0.0014149712836160364,3.761935818640504e-05,5.5455200103335535e-09,1.0030551373970738e-07,1.247392714765643e-09,4.846139191205364e-06,1.6006089307413108e-08,3.7061016753343396e-12,1.460598583664592e-10,2.702140445639713e-06,6.683136105404766e-12
4.20824882240784e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44117348963017955,0.07513561211691754,0.006321069409313918,3.941525838741069e-06,0.000358438188749449,0.07098933447356776,0.03251201051591506,3.712620759345398e-05,3.9587616207223575e-10,0.0017955218867310154,4.634666682950148e-11,0.000559164733318747,2.7316085461269933e-09,3.787392076070763e-06,3.3060771430093533e-09,1.655865290418759e-10,8.828926699658263e-06,2.378965964091648e-05,0.005377888918407653,8.604677991691478e-05,0.000612390402415131,3.3597290242230173e-09,2.8235921186610747e-09,5.026277939100571e-09,1.3004992317233742e-09,3.6628984332445674e-05,0.0035828829144876908,1.903004383971723e-05,0.001416082155406996,3.7647759578116585e-05,5.543485408078743e-09,1.0035103492848987e-07,1.2484323154365186e-09,4.841029972101495e-06,1.6011243283289903e-08,3.6948307050810425e-12,1.4608110851061561e-10,2.704119927948761e-06,6.687985247565564e-12
4.212268435110083e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4411605249732175,0.07510856053905875,0.006313326345693796,3.940205613273138e-06,0.0003585638095670808,0.07104705351742702,0.03252769101578219,3.710097746000365e-05,3.9674146465405583e-10,0.0017949158846755388,4.632791109170374e-11,0.0005592688389036369,2.7314387595483797e-09,3.781813970321623e-06,3.3082868669818192e-09,1.6562509488274926e-10,8.818686057180481e-06,2.3807593148722526e-05,0.005375795305024312,8.574186097647945e-05,0.0006126098069307984,3.349124212513722e-09,2.819181511888063e-09,5.0247270050130216e-09,1.306533534842434e-09,3.6785005300033234e-05,0.0035967498607719786,1.9038497553887684e-05,0.0014171924979709454,3.7676140164991914e-05,5.541451590227923e-09,1.0039648380363611e-07,1.2494711055797962e-09,4.835925639720609e-06,1.6016382610863633e-08,3.683632702779095e-12,1.4610223602223952e-10,2.706097702702432e-06,6.692830207125288e-12
4.217578475418625e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44114337907479356,0.07507283999423897,0.0063031126690670765,3.938459949269674e-06,0.00035872928326727423,0.07112326993420481,0.03254837246258853,3.706767951956133e-05,3.978855082147113e-10,0.0017941157482910986,4.630316136784657e-11,0.0005594062554721829,2.731215128859597e-09,3.774456880588414e-06,3.3112028822777356e-09,1.6567579837966864e-10,8.805175859480166e-06,2.383126376362802e-05,0.0053730306165946885,8.534219404234606e-05,0.0006128993270820045,3.335221991160082e-09,2.8133659499532735e-09,5.022681379933692e-09,1.3145221735938982e-09,3.69914280378102e-05,0.0036150843688576005,1.9049644710865975e-05,0.0014186584861233488,3.771359998322373e-05,5.538766050703104e-09,1.0045641265919718e-07,1.2508421401840361e-09,4.829190136768656e-06,1.6023149411158093e-08,3.668950447608832e-12,1.4612995862915547e-10,2.7087077927883805e-06,6.699224151595759e-12
4.2228885157271666e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4411262114891904,0.07503713705720305,0.0062929162276143865,3.936712485494767e-06,0.00035889421657061155,0.07119944956338332,0.032569016430709065,3.703441777965868e-05,3.9903063138221713e-10,0.0017933160798027864,4.627844247349834e-11,0.0005595435466501087,2.7309922484733023e-09,3.7671131774445946e-06,3.314115372784896e-09,1.6572622582002986e-10,8.791686159405998e-06,2.3854911476929288e-05,0.005370267117114652,8.494606030082954e-05,0.0006131884831622037,3.321440233926233e-09,2.8075628762338076e-09,5.020639404074948e-09,1.322530286826166e-09,3.719820728744421e-05,0.003633436798079157,1.9060768616657006e-05,0.0014201235519684132,3.775102355862927e-05,5.536081875449398e-09,1.0051621594214462e-07,1.2522117634830542e-09,4.8224631520013215e-06,1.602989073624846e-08,3.654392706698154e-12,1.4615746836005797e-10,2.7113149090285865e-06,6.705610811513609e-12
4.228198556035708e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4411090223500461,0.0750014517167122,0.006282736992149244,3.93496324855955e-06,0.00035905861045119203,0.07127559242591641,0.032589623022726305,3.7001192127442116e-05,4.00176831651772e-10,0.0017925168777695039,4.625375423971656e-11,0.0005596807126491314,2.7307701137106366e-09,3.7597828471245436e-06,3.3170243459926358e-09,1.6577637810237007e-10,8.778216932027017e-06,2.3878536311647074e-05,0.0053675048077017765,8.455341449792353e-05,0.000613477275888843,3.3077774088938442e-09,2.8017722616142538e-09,5.018601072633394e-09,1.330557852242498e-09,3.74053421554447e-05,0.003651807058334122,1.9071869333901948e-05,0.001421587696218026,3.7788410927640024e-05,5.533399061890014e-09,1.0057589400364202e-07,1.2535799772547685e-09,4.81574467981964e-06,1.603660663594982e-08,3.639957908478713e-12,1.4618476585507897e-10,2.7139190548500495e-06,6.7119901951543425e-12
4.23350859634425e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44109181178949325,0.07496578396157108,0.006272574933527192,3.933212264736824e-06,0.00035922246588005716,0.07135169854268592,0.03261019234039431,3.696800245129108e-05,4.013241065209729e-10,0.001791718140768728,4.6229096499515915e-11,0.0005598177536804088,2.730548719947865e-09,3.7524658757595654e-06,3.3199298093209988e-09,1.6582625611767326e-10,8.764768152413786e-06,2.3902138290734176e-05,0.005364743689453841,8.416421212830982e-05,0.0006137657059760601,3.294232009353355e-09,2.795994077076734e-09,5.016566380890936e-09,1.3386048476830276e-09,3.761283175443553e-05,0.0036701950602988807,1.9082946924772153e-05,0.001423050919579741,3.7825762126580044e-05,5.530717607483965e-09,1.0063544719201457e-07,1.254946783258536e-09,4.809034714597188e-06,1.604329715989965e-08,3.6256445070999126e-12,1.4621185175077047e-10,2.7165202336652666e-06,6.718362310760414e-12
4.238818636652792e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4410745799381869,0.07493013378062709,0.006262430022645838,3.93145955996653e-06,0.00035938578382523013,0.07142776793450267,0.032630724484653595,3.693484864080245e-05,4.0247245348979333e-10,0.0017909198673962256,4.6204469087845793e-11,0.0005599546699545364,2.7303280626157706e-09,3.7451622493796473e-06,3.322831770122156e-09,1.6587586074951876e-10,8.751339795638073e-06,2.3925717437075743e-05,0.005361983763449218,8.37784094203669e-05,0.0006140537741347319,3.280802553295984e-09,2.790228293700069e-09,5.014535324213009e-09,1.346671251120915e-09,3.782067520302877e-05,0.0036886007154146895,1.9094001450949967e-05,0.001424513222756867,3.7863077191667534e-05,5.528037509725535e-09,1.0069487585280297e-07,1.2563121832344182e-09,4.802333250680293e-06,1.6049962357560138e-08,3.6114509818829183e-12,1.4623872668016573e-10,2.7191184488724727e-06,6.724727166541594e-12
