Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H6(54),C4H5X(365),C4H5X(364),C6H8(56),C2H2(37),C6H7X(480),C8H10(439),C6H7X(479),C6H7X(478),C4H4(421),C8H9X(637),S(632)
5.12647570722445e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032948127190529503,0.51392050908264097,7.8230045404586646e-13,0.0,1.4067662733285569e-12,3.2581161075744463e-38,0.0,0.0,0.0,0.0,0.0,0.15807939234996138,0.081530169022121221,0.034801878862869798,0.00010952463012726614,0.00062035858303540348,0.0010764912249209202,9.2562204898005124e-05,1.2754890394049861e-05,1.3632325749190283e-05,1.1278961564633958e-05,1.1107511081685662e-05,1.330896088770764e-06,1.1269749275290499e-07,1.3917725477855115e-07
5.144655777505273e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032910402202441992,0.51380051215810563,7.852229450051921e-13,0.0,1.4075890287482713e-12,3.264574088486052e-38,0.0,0.0,0.0,0.0,0.0,0.15820878568585736,0.081435158676649258,0.034897604098567868,0.00010971850286334738,0.00062328913258835248,0.0010817877595968597,9.2859678264810188e-05,1.282234630930329e-05,1.3743393254898113e-05,1.1354413528733392e-05,1.118117559029635e-05,1.3383533265930853e-06,1.137004783390696e-07,1.407698602473219e-07
5.162835847786095e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032872793189456226,0.51368081753597772,7.8814373582880572e-13,0.0,1.4084094254622115e-12,3.2710286987965952e-38,0.0,0.0,0.0,0.0,0.0,0.15833788113529343,0.081340329423781221,0.034993082010181108,0.00010991142858456362,0.00062622100246994856,0.0010870868570462559,9.3156805102173772e-05,1.2889853586998198e-05,1.3854895567151772e-05,1.1430066127633177e-05,1.1255028903544226e-05,1.3458237211613831e-06,1.1470810265664745e-07,1.4237411354816993e-07
5.181015918066917e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032835299005886671,0.513561423865463,7.9106282416760051e-13,0.0,1.409227474951116e-12,3.2774800070319402e-38,0.0,0.0,0.0,0.0,0.0,0.15846667995922326,0.081245681178750889,0.0350883134320936,0.0001101034085359296,0.00062915416356653178,0.0010923884616626635,9.3453586071069497e-05,1.2957411152989503e-05,1.3966831832802666e-05,1.1505918600506202e-05,1.1329070230384419e-05,1.353307208096441e-06,1.157203582163055e-07,1.4399004225663523e-07
5.19919598834774e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032797918527343463,0.51344232980847848,7.9398020772068667e-13,0.0,1.4100431886987822e-12,3.2839280804686693e-38,0.0,0.0,0.0,0.0,0.0,0.15859518340638884,0.081151213847490786,0.035183299196334415,0.00011029444401201758,0.00063208858693319177,0.0010976925181378227,9.375002183214452e-05,1.3025017935515443e-05,1.407920119164931e-05,1.1581970185005939e-05,1.1403298778379661e-05,1.3608037231054196e-06,1.1673723739768015e-07,1.4561767367215376e-07
5.217376058628562e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032760650650257524,0.5133235340394342,7.9689588423527788e-13,0.0,1.4108565775694283e-12,3.2903729851575766e-38,0.0,0.0,0.0,0.0,0.0,0.15872339271353905,0.081056927326888836,0.0352780401325586,0.00011048453635585255,0.00063502424379369734,0.0011029989714623071,9.4046113045685945e-05,1.3092672865268565e-05,1.4192002776524376e-05,1.1658220117321771e-05,1.1477713753755767e-05,1.3683132019851921e-06,1.1775873245057113e-07,1.4725703481786844e-07
5.235556128909385e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.03272349429141741,0.51320503524501904,7.9980985150608629e-13,0.0,1.4116676526979972e-12,3.2968147859467232e-38,0.0,0.0,0.0,0.0,0.0,0.15885130910564396,0.080962821505038654,0.035372537068028995,0.00011067368695782399,0.00063796110554040979,0.0011083077669261166,9.4341860371588424e-05,1.3160374875465416e-05,1.4305235713381516e-05,1.173466763223369e-05,1.155231436145662e-05,1.3758355806256064e-06,1.1878483549613606e-07,1.489081524404643e-07
5.253736199190207e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032686448387517088,0.51308683212399053,8.0272210737375277e-13,0.0,1.4124764253835045e-12,3.3032535465040463e-38,0.0,0.0,0.0,0.0,0.0,0.15897893379610395,0.080868896261483442,0.035466790827598765,0.00011086189725461423,0.00064089914373417344,0.0011136188501192164,9.4637264469322251e-05,1.3228122901914807e-05,1.4418899121381914e-05,1.1811311963166501e-05,1.1627099805198508e-05,1.3833707950126646e-06,1.1981553852808604e-07,1.5057105301002825e-07
5.271916269471029e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.03264951189471485,0.51296892338697242,8.0563264972488155e-13,0.0,1.4132829061127446e-12,3.3096893293395284e-38,0.0,0.0,0.0,0.0,0.0,0.15910626798695399,0.080775151467453885,0.035560802233694823,0.00011104916872814293,0.00064383833010418941,0.0011189321669320287,9.4932325997902791e-05,1.3295915883084801e-05,1.453299211298053e-05,1.1888152342243406e-05,1.1702069287523941e-05,1.3909187812316406e-06,1.208508334138818e-07,1.5224576271993137e-07
5.290096339751852e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.03261268378820259,0.51285130775625309,8.0854147649173042e-13,0.0,1.4140871056514775e-12,3.3161221958269422e-38,0.0,0.0,0.0,0.0,0.0,0.15923331286906328,0.080681586986099965,0.035654572106302004,0.00011123550290452793,0.00064677863654786832,0.001124247663555867,9.5227045615860469e-05,1.3363752760168342e-05,1.4647513794012116e-05,1.1965188000339075e-05,1.1777222009854896e-05,1.3984794754701209e-06,1.2189071189593004e-07,1.5393230748673534e-07
5.308276410032674e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.03257596306178568,0.51273398396558933,8.1144858565029171e-13,0.0,1.414889035172166e-12,3.322552206225179e-38,0.0,0.0,0.0,0.0,0.0,0.15936006962233071,0.080588202672717171,0.035748101262947911,0.00011142090135306196,0.00064972003513066705,0.0011295652864833287,9.5521423981211666e-05,1.3431632477147569e-05,1.476246326377688e-05,1.2042418167132144e-05,1.1852557172545488e-05,1.406052814020975e-06,1.2293516559278047e-07,1.5563071295012201e-07
5.326456480313496e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032539348727472647,0.51261695076001745,8.1435397522042801e-13,0.0,1.4156887048027918e-12,3.3289794196991687e-38,0.0,0.0,0.0,0.0,0.0,0.15948653941587551,0.080494998374966695,0.035841390518688648,0.00011160536568520521,0.00065266249808590535,0.0011348849825086342,9.5815461751430552e-05,1.3499553980856836e-05,1.4877839615125897e-05,1.2119842071157134e-05,1.1928073974934065e-05,1.4136387332852601e-06,1.2398418600032216e-07,1.5734100447284542e-07
5.344636550594319e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032502839815074902,0.51250020689566422,8.1725764326601659e-13,0.0,1.4164861248967308e-12,3.3354038943403864e-38,0.0,0.0,0.0,0.0,0.0,0.15961272340822366,0.080401973933090592,0.03593444068609504,0.00011178889755359375,0.00065560599781456716,0.0011402066987279188,9.6109159583421453e-05,1.3567516221044426e-05,1.4993641934546167e-05,1.2197458939855871e-05,1.2003771615394755e-05,1.4212371697750547e-06,1.2503776449298072e-07,1.5906320714070637e-07
5.362816620875141e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032466435371815872,0.51238375113956536,8.2015958789257311e-13,0.0,1.4172813065645184e-12,3.3418256871869782e-38,0.0,0.0,0.0,0.0,0.0,0.15973862274749043,0.080309129180121092,0.036027252575239803,0.00011197149865106331,0.00065855050688508386,0.001145530382539483,9.6402518133492304e-05,1.3635518150432983e-05,1.5109869302245387e-05,1.2275267999628268e-05,1.2079649291388447e-05,1.4288480601162259e-06,1.2609589232491411e-07,1.6079734576254992e-07
5.380996691155963e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032430134461949582,0.51226758226948677,8.2305980724739303e-13,0.0,1.4180742596088003e-12,3.3482448542434916e-38,0.0,0.0,0.0,0.0,0.0,0.15986423857155829,0.080216463942085051,0.036119826993685204,0.00011215317070968838,0.00066149599803310051,0.0011508559816439938,9.6695538057328599e-05,1.3703558724778678e-05,1.5226520792236358e-05,1.2353268475882625e-05,1.2155706199513204e-05,1.4364713410511331e-06,1.2715856063120887e-07,1.6254344487028405e-07
5.399176761436786e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032393936166388186,0.51215169907374869,8.2595829952036709e-13,0.0,1.4188649939020348e-12,3.3546614505002203e-38,0.0,0.0,0.0,0.0,0.0,0.1599895720082514,0.08012397803820305,0.036212164746471306,0.00011233391549983672,0.00066444244416122744,0.0011561834440446403,9.6988220009968157e-05,1.377163690292912e-05,1.5343595472421096e-05,1.2431459593085355e-05,1.2231941535554124e-05,1.4441069494412631e-06,1.2822576042907534e-07,1.6430152871892058e-07
5.417356831717608e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032357839582338448,0.51203610035105596,8.2885506294104755e-13,0.0,1.4196535205612345e-12,3.3610755299521979e-38,0.0,0.0,0.0,0.0,0.0,0.1601146241755059,0.080031671281083724,0.036304266636105149,0.00011251373482923881,0.00066738981833877533,0.0011615127180472514,9.7280564645776835e-05,1.3839751646880016e-05,1.5461092404674556e-05,1.2509840574810135e-05,1.230835449453262e-05,1.4517548222698046e-06,1.2929748261904198e-07,1.6607162128663747e-07
5.43553690199843e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032321843822946839,0.51192078491033022,8.3175009577861574e-13,0.0,1.4204398491215579e-12,3.3674871456177957e-38,0.0,0.0,0.0,0.0,0.0,0.16023939618153629,0.079939543476913108,0.036396133462550259,0.0001126926305420721,0.00067033809380147519,0.0011668437522603672,9.7572572618424445e-05,1.3907901921830577e-05,1.5579010644928076e-05,1.258841064378654e-05,1.2384944270755172e-05,1.4594148966441573e-06,1.3037371798614898e-07,1.6785374627486221e-07
5.453716972279253e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032285948016952962,0.51180575157054597,8.3464339634366339e-13,0.0,1.4212239888747931e-12,3.3738963495569862e-38,0.0,0.0,0.0,0.0,0.0,0.16036388912499855,0.079847594425639393,0.036487766023216767,0.00011287060451806021,0.00067328724395118267,0.0011721764955952706,9.7864244580861854e-05,1.3976086696237737e-05,1.5697349243252338e-05,1.2667169021948101e-05,1.2461710057861519e-05,1.4670871097983822e-06,1.3145445720114078e-07,1.6964792710837629e-07
5.471897042560075e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032250151308351328,0.5116909991605717,8.3753496298462677e-13,0.0,1.4220059510109789e-12,3.3803031928892496e-38,0.0,0.0,0.0,0.0,0.0,0.16048810409514916,0.079755823921152907,0.036579165112952436,0.00011304765867158633,0.0006762372423555704,0.001177510897265976,9.8155581185298453e-05,1.4044304941869144e-05,1.5816107243940107e-05,1.2746114930479853e-05,1.2538651048872261e-05,1.474771399095588e-06,1.325396908216568e-07,1.7145418693544027e-07
5.490077112840897e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032214452856060956,0.5115765265190122,8.4042479408728048e-13,0.0,1.4227857448929249e-12,3.3867077258111247e-38,0.0,0.0,0.0,0.0,0.0,0.16061204217200112,0.079664231751461853,0.036670331524033768,0.00011322379495082126,0.00067918806274780213,0.001182846906789186,9.8446583083180438e-05,1.4112555633854939e-05,1.5935283685588491e-05,1.2825247589865305e-05,1.261576643623597e-05,1.4824677020302612e-06,1.3362940929342162e-07,1.7327254862793908e-07
5.50825718312172e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032178851833602848,0.51146233249405537,8.4331288807786837e-13,0.0,1.4235633790951965e-12,3.3931099976134377e-38,0.0,0.0,0.0,0.0,0.0,0.16073570442647614,0.079572817698863568,0.03676126604615803,0.00011339901533686573,0.00068213967902619823,0.0011881844739841992,9.8737250925169545e-05,1.4180837750738374e-05,1.6054877601180873e-05,1.2904566219932878e-05,1.2693055411875685e-05,1.4901759562305316e-06,1.3472360295143296e-07,1.7510303478154766e-07
5.526437253402542e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.03214334742878508,0.51134841594332392,8.4619924341888848e-13,0.0,1.424338864935465e-12,3.3995100566981877e-38,0.0,0.0,0.0,0.0,0.0,0.16085909192055337,0.079481581540111396,0.036851969466435736,0.00011357332184290643,0.00068509206525388313,0.001193523548972789,9.9027585361122556e-05,1.4249150274525237e-05,1.617488801816844e-05,1.2984070039901807e-05,1.277051716723493e-05,1.4978960994603883e-06,1.3582226202114825e-07,1.7694566771591644e-07
5.544617323683364e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032107938843395231,0.51123477573372622,8.4908385860765352e-13,0.0,1.4251122117534891e-12,3.405907950595113e-38,0.0,0.0,0.0,0.0,0.0,0.1609822057074157,0.079390523046577705,0.036942442569383463,0.00011374671651338637,0.00068804519565842368,0.0011988640821790422,9.9317587040071337e-05,1.4317492190732143e-05,1.6295313958551345e-05,1.3063758268427516e-05,1.2848150893323117e-05,1.5056280696218301e-06,1.3692537661966911e-07,1.7880046947487634e-07
5.562797393964187e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032072625292900087,0.51112141074131523,8.5196673218123461e-13,0.0,1.425883427229238e-12,3.412303725977937e-38,0.0,0.0,0.0,0.0,0.0,0.16110504683159171,0.079299641984412694,0.0370326861369175,0.00011391920142318861,0.00069099904463145161,0.0012042060243291624,9.9607256610203664e-05,1.4385862488433633e-05,1.6416154438959397e-05,1.314363012364644e-05,1.2925955780760469e-05,1.5133718047569664e-06,1.3803293675692427e-07,1.8066746182666299e-07
5.580977464245009e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032037406006152305,0.51100831985114636,8.5484786271170665e-13,0.0,1.4266525228342154e-12,3.4186974286802985e-38,0.0,0.0,0.0,0.0,0.0,0.1612276163290956,0.079208938114699215,0.03712270094834761,0.00011409077867683369,0.00069395358672827694,0.0012095493264512366,9.9896594718844084e-05,1.4454260160308184e-05,1.6537408470732483e-05,1.3223684823220306e-05,1.3003931019822357e-05,1.5211272430500598e-06,1.3914493233684998e-07,1.8254666626416015e-07
5.599157534525832e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032002280225104027,0.51089550195714084,8.5772724880308445e-13,0.0,1.4274195081097855e-12,3.4250891037113861e-38,0.0,0.0,0.0,0.0,0.0,0.16134991522756337,0.079118411193603924,0.037212487780371666,0.00011426145040769046,0.00069690879666748707,0.0012148939398749726,0.00010018560201243599,1.4522684202683069e-05,1.6659075060000449e-05,1.3303921584379935e-05,1.3082075800483121e-05,1.5288943228295142e-06,1.4026135315856838e-07,1.8443810400516206e-07
5.617337604806654e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031967247204527066,0.51078295596195111,8.6060488909862365e-13,0.0,1.4281843896226292e-12,3.4314787952712564e-38,0.0,0.0,0.0,0.0,0.0,0.16147194454638619,0.079028060972524516,0.037302047407070368,0.00011443121877720018,0.00069986464933053511,0.0012202398162313968,0.00010047427913652386,1.4591133615578103e-05,1.6781153207762629e-05,1.3384339623968435e-05,1.3160389312459355e-05,1.5366729825698142e-06,1.413821889175638e-07,1.8634179599265399e-07
5.635517675087476e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031932306211739848,0.51067068077682842,8.6348078227583484e-13,0.0,1.4289471789706671e-12,3.4378665467658687e-38,0.0,0.0,0.0,0.0,0.0,0.16159370529684128,0.078937887198233428,0.037391380599902713,0.00011460008597411354,0.00070282111976131768,0.0012255869074525253,0.00010076262673573613,1.4659607402748324e-05,1.6903641909966961e-05,1.3464938158483952e-05,1.3238870745252659e-05,1.5444631608934033e-06,1.425074292068557e-07,1.8825776289511139e-07
5.653697745368299e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031897456526340358,0.5105586753214949,8.663549270408176e-13,0.0,1.4297078862223379e-12,3.4442524008218299e-38,0.0,0.0,0.0,0.0,0.0,0.16171519848221941,0.078847889613018113,0.03748048812770173,0.00011476805421374067,0.00070577818316574115,0.0012309351657710001,0.0001010506454537684,1.472810457172554e-05,1.7026540157588643e-05,1.3545716404121837e-05,1.3317519288191855e-05,1.5522647965725226e-06,1.4363706351817004e-07,1.9018602510681667e-07
5.690057885929943e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031828028255952281,0.51033546932068685,8.7209796635590528e-13,0.0,1.4312230824809372e-12,3.457018583313059e-38,0.0,0.0,0.0,0.0,0.0,0.1619573861317177,0.078668421957346621,0.037658029250380864,0.00011510130281079988,0.00071169399052648603,0.0012416349941312154,0.00010162569881631734,1.4865165104351553e-05,1.7273561228589327e-05,1.3707808892280473e-05,1.347531446120775e-05,1.567902195845794e-06,1.45909471674303e-07,1.9407951566620707e-07
5.722782012435423e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031765848099133,0.51013549572751138,8.7726070991253184e-13,0.0,1.4325797236531902e-12,3.4685020704929448e-38,0.0,0.0,0.0,0.0,0.0,0.16217444984956403,0.078507500961435384,0.037817052145421443,0.0001153981748562405,0.00071701999968778573,0.0012512683580667352,0.00010214212850687539,1.4988589671790091e-05,1.749727061622432e-05,1.385429887579618e-05,1.3617893498893066e-05,1.5820144282395901e-06,1.4796955911845466e-07,1.9762590612102473e-07
5.755506138940903e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031703953108888128,0.50993637963244731,8.8241777005691782e-13,0.0,1.433929756608608e-12,3.4799800387783451e-38,0.0,0.0,0.0,0.0,0.0,0.16239066190765955,0.078347146619280536,0.03797535572226763,0.00011569216986990837,0.00072234755184265808,0.0012609047742151679,0.00010265750258888344,1.5112074738207738e-05,1.7722291019603842e-05,1.4001358924130275e-05,1.3761001362348889e-05,1.5961628372806885e-06,1.5004371526280681e-07,2.0121243805480779e-07
5.788230265446383e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031642339494866452,0.50973811502555377,8.8756914042291543e-13,0.0,1.4352732196447942e-12,3.4914527104297293e-38,0.0,0.0,0.0,0.0,0.0,0.16260602788429718,0.07818735728297313,0.038132944369397709,0.00011598330163756736,0.00072767650818911331,0.0012705439748087121,0.00010317182478063659,1.5235614657186006e-05,1.7948616384501357e-05,1.414898446055802e-05,1.3904633322867612e-05,1.6103470715285278e-06,1.521318753137652e-07,2.0483922054078692e-07
5.820954391951863e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031581003576376811,0.50954069597641571,8.9271481497730727e-13,0.0,1.4366101731637806e-12,3.5029203006080973e-38,0.0,0.0,0.0,0.0,0.0,0.16282055328322395,0.078028131267561238,0.038289822447526538,0.00011627158416826043,0.00073300673158785087,0.0012801856951963288,0.0001036850987894788,1.5359203824906836e-05,1.8176240610613807e-05,1.4297170908363573e-05,1.4048784653115528e-05,1.6245667812442544e-06,1.5423397350677559e-07,2.0850635980509876e-07
5.853678518457343e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031519941778296756,0.50934411663212242,8.9785478799772644e-13,0.0,1.4379406735581774e-12,3.5143830176091118e-38,0.0,0.0,0.0,0.0,0.0,0.16303424353563434,0.077869466853167618,0.038445994289590349,0.0001165570316821857,0.00073833808655248952,0.001289829673832182,0.00010419732831156578,1.5482836680765129e-05,1.8405157552973195e-05,1.4445913691551229e-05,1.4193450627843608e-05,1.6388216184173487e-06,1.5634994312791203e-07,2.1221395923560918e-07
5.886402644962823e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031459150627150781,0.50914837121532452,9.0298905406955032e-13,0.0,1.4392647504734914e-12,3.5258410630890371e-38,0.0,0.0,0.0,0.0,0.0,0.16324710400208853,0.077711362287012989,0.038601464200742286,0.00011683965859896554,0.00074367043923953069,0.0012994756522632452,0.00010470851703164239,1.5606507707948548e-05,1.8635361023342176e-05,1.4595208235539797e-05,1.4338626524581151e-05,1.6531112367907705e-06,1.5847971653533928e-07,2.1596211939126828e-07
5.919126771468303e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031398626747347079,0.5089534540223547,9.0811760807496309e-13,0.0,1.4405824617895602e-12,3.5372946322832005e-38,0.0,0.0,0.0,0.0,0.0,0.1634591399743599,0.077553815785351393,0.038756236458358781,0.00011711947952627912,0.0007490036574380706,0.0013091233751161445,0.00010521866862283241,1.5730211433985629e-05,1.8866844791593889e-05,1.4745049967840531e-05,1.4484307624312837e-05,1.6674352918846987e-06,1.6062322518064181e-07,2.1975093801197017e-07
5.951850897973783e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031338366857570292,0.50875935942142336,9.1324044518085515e-13,0.0,1.44189386843152e-12,3.5487439142168809e-38,0.0,0.0,0.0,0.0,0.0,0.1636703566772135,0.077396825535319055,0.038910315312055625,0.00011739650924886541,0.00075433761055927263,0.0013187725900832411,0.00010572778674644126,1.5853942431262433e-05,1.909960258707563e-05,1.4895434318718526e-05,1.4630489212139007e-05,1.6817934410188822e-06,1.6278039963001503e-07,2.2358051002891558e-07
5.984575024479263e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031278367767320688,0.50856608185087371,9.1835756084397709e-13,0.0,1.443198992199665e-12,3.5601890919089406e-38,0.0,0.0,0.0,0.0,0.0,0.16388075927011883,0.077240389696701522,0.039063704983713622,0.00011767076271787996,0.0007596721696256219,0.0013284230479080215,0.00010623587505177055,1.5977695317508963e-05,1.9333628099956336e-05,1.5046356721838034e-05,1.4777166577919713e-05,1.6961853433336565e-06,1.6495116958531449e-07,2.274509275754543e-07
6.017299150984743e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031218626373592847,0.50837361581750207,9.2346895080509564e-13,0.0,1.444497887820652e-12,3.5716303425684704e-38,0.0,0.0,0.0,0.0,0.0,0.16409035284890069,0.077084506403624076,0.039216409667513011,0.00011794225504059952,0.00076500720725997454,0.001338074502369819,0.00010674293717594408,1.6101464756256175e-05,1.9568914982557758e-05,1.5197812614891947e-05,1.4924335016902725e-05,1.7106106598096856e-06,1.6713546390495897e-07,2.3136227999839203e-07
6.050023277490223e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031159139657687514,0.50818195589493464,9.285746110648077e-13,0.0,1.4457906236418155e-12,3.5830678377847572e-38,0.0,0.0,0.0,0.0,0.0,0.1642991424473301,0.076929173766167896,0.039368433529976293,0.00011821100147046182,0.00077034259767441791,0.0013477267102679131,0.00010724897674374441,1.6225245457264457e-05,1.9805456850669414e-05,1.5349797440215693e-05,1.5071989830335792e-05,1.7250690532864692e-06,1.6933321062468205e-07,2.353146538697464e-07
6.082747403995703e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031099904682151455,0.50799109672206211,9.3367453789436885e-13,0.0,1.4470772125334381e-12,3.5945017437108199e-38,0.0,0.0,0.0,0.0,0.0,0.16450713303865844,0.076774389871915899,0.039519780710018826,0.00011847701739743261,0.00077567821665895426,0.0013573794314050375,0.00010775399736745991,1.6349032176923969e-05,2.0043247284846958e-05,1.5502306645385711e-05,1.5220126326063291e-05,1.739560188479649e-06,1.7154433697812847e-07,2.3930813299893993e-07
6.115471530501183e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031040918587840281,0.50780103300152934,9.387687278354864e-13,0.0,1.4483577033473782e-12,3.6059322212407062e-38,0.0,0.0,0.0,0.0,0.0,0.16471432953709622,0.076620152787430104,0.039670455319007113,0.00011874031833869191,0.00078101394157001672,0.001367032428570321,0.00010825800264674202,1.6472819718627799e-05,2.0282279831694099e-05,1.5655335683802707e-05,1.5368739819107485e-05,1.7540837319971537e-06,1.7376876941729007e-07,2.433427984454164e-07
6.148195657006663e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.030982178591098797,0.50761175949827542,9.4385717766336745e-13,0.0,1.4496321756497758e-12,3.617359426180753e-38,0.0,0.0,0.0,0.0,0.0,0.16492073679923908,0.07646646055966444,0.039820461440824059,0.0001190009199296316,0.0007863496513188323,0.0013766854675217031,0.00010876099616847155,1.6596602933118303e-05,2.0522548005127839e-05,1.5808880015259843e-05,1.5517825632234578e-05,1.768639352354224e-06,1.7600643363277816e-07,2.4741872853166804e-07
6.180919783512143e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.030923681981053844,0.50742327103812535,9.4893988440611906e-13,0.0,1.4509006331878414e-12,3.6287835094150238e-38,0.0,0.0,0.0,0.0,0.0,0.16512635962544331,0.076313311217315424,0.039969803131941026,0.00011925883791515564,0.0007916852263596465,0.0013863383169678437,0.0001092629815066345,1.6720376718807793e-05,2.076404528762715e-05,1.5962935106496245e-05,1.5667379096505904e-05,1.7832267199873458e-06,1.7825725457392822e-07,2.5153599885665829e-07
6.213643910017624e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.030865426117014531,0.50723556250643043,9.5401684535685287e-13,0.0,1.4521631149123498e-12,3.6402046170651267e-38,0.0,0.0,0.0,0.0,0.0,0.16533120276115323,0.076160702772113509,0.04011848442149607,0.00011951408814127495,0.00079702054867781548,0.0013959907485495719,0.00010976396222220624,1.6844136022073884e-05,2.1006765131464858e-05,1.6117496431735938e-05,1.5817395551814357e-05,1.7978455072671489e-06,1.8052115646873489e-07,2.5569468230962731e-07
6.246368036523104e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.030807408425975558,0.50704862884675073,9.5908805801473773e-13,0.0,1.4534197162209521e-12,3.6516228906446251e-38,0.0,0.0,0.0,0.0,0.0,0.16553527089818196,0.07600863322005795,0.040266509311378249,0.00011976668654698858,0.00080235550177778158,0.001405642536820888,0.00011026394186304415,1.6967875837530378e-05,2.125070095992293e-05,1.6272559473212447e-05,1.5967870347406401e-05,1.8124953885102825e-06,1.8279806284361187e-07,2.5989484908426791e-07
6.279092163028584e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.030749626400219224,0.50686246505958721,9.6415352011089477e-13,0.0,1.4546704324901567e-12,3.6630384672082362e-38,0.0,0.0,0.0,0.0,0.0,0.16573856867594738,0.075857100542597103,0.040413881776317474,0.00012001664915644322,0.00080768997067094011,0.0014152934592295556,0.00011076292396378818,1.7091591208274386e-05,2.1495846168490985e-05,1.6428119721679343e-05,1.6118798842389845e-05,1.8271760399903235e-06,1.8508789654297564e-07,2.6413656669325742e-07
6.311816289534064e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.030692077595011986,0.50667706620115138,9.6921322964397605e-13,0.0,1.4559152867100755e-12,3.6744514794959812e-38,0.0,0.0,0.0,0.0,0.0,0.16594110068266599,0.075706102707757003,0.040560605763979685,0.00012026399207136412,0.0008130238418634075,0.0014249432960973026,0.00011126091204576884,1.7215277226110175e-05,2.1742194126048084e-05,1.6584172676906898e-05,1.6270176406227548e-05,1.8418871399477345e-06,1.8739057974864842e-07,2.6841989998313586e-07
