Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H7X(141),C4H7(69),C4H7(373),C2H5(67),C4H6(54),C4H7X(140),C4H7(68),C4H7X(145),C4H7X(459),C6H11(87),SX(155),C6H11(809),SX(979),C4H8(73),C2H6(343),C2H3(53),C6H11(815),SX(1010),C8H15(980),SX(1014),C4H8(187),C6H10(967),SX(1211),S(1163),SX(152),C6H11(84),S(1104),SX(1138),S(1167),SX(1756),S(1166),SX(1799),C4H9(85),C4H9X(153),S(1418),SX(1367),S(1062),SX(1214),SX(1701),S(1649),C4H9X(171),C4H9(111),SX(2137),S(2079),SX(1017),S(984),S(1757),SX(1802),S(1850),SX(1894),S(1493),SX(1446),S(2316),SX(3066),SX(2273),SX(2594),S(2513),S(2486),SX(2424),SX(2707),S(2626),S(2230),SX(2174),S(2391),SX(2328),SX(1370),S(1421),S(3690),SX(3601),C6H13(202),SX(346),SX(1141),S(1108),SX(1217),S(1183),S(3938),SX(3848),SX(1805),S(1760),S(1440)
8.388607900000001e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583768086,0.66999999999998339,2.4129398315566698e-26,1.3529062599112477e-29,3.7022408713129679e-21,8.4349650345538884e-32,3.1314403525194544e-30,1.0930000702987907e-44,0.0,1.4382793124307489e-36,0.0,1.6727217599522137e-14,1.6727218129324677e-14,2.7286262857227861e-22,2.7129650795349879e-22,3.4139660593913288e-21,1.2102428377145021e-24,9.2667322218698628e-24,1.367052779184753e-23,3.2103717961343866e-25,2.4017051767661462e-24,7.1140281832733887e-24,7.8625581892664627e-26,1.3998419884304098e-24,9.0548607719881506e-26,3.0032471888523096e-25,1.9284037272210707e-26,3.2441315502110631e-27,2.8376678565219257e-26,1.6283144288917066e-24,1.2258072949776153e-26,7.8708697309652833e-28,1.1541619575980653e-28,7.3492698350816365e-30,7.3548320675100192e-23,2.4297561940554032e-29,1.6423118471060123e-32,1.6047230649545081e-31,2.2537530582274099e-28,2.4502658618102819e-27,1.5575876846128637e-29,9.9173424457791638e-31,1.8879503853974076e-32,1.1996898335941264e-33,4.819286212190773e-32,3.0624967853799865e-33,5.0548409698445339e-27,3.3763828124969388e-28,1.7477190340679875e-34,1.1019092895220636e-35,4.0778730427339513e-32,2.5781063999399695e-33,2.2171972512085325e-33,2.1673981747370206e-32,7.7780449036107163e-31,8.8459631966232592e-30,5.7410450437594473e-36,5.251219006026179e-35,2.370796728263752e-38,2.1221297213705382e-37,2.0653744580495322e-35,1.3024059867375789e-36,5.2743504896423904e-35,3.3260126538405621e-36,3.0825658873574011e-30,1.9630544506276712e-31,6.3126543078727583e-33,9.9911210657229451e-33,4.0158293356220778e-34,2.8082872343444927e-39,2.5172638916308518e-38,2.1061934734844778e-40,1.3166208239426207e-41,7.1730847306751861e-39,6.4305593744514712e-38,2.3611640118723748e-35,1.4885408390291758e-36,5.4430633502206254e-38,3.4096386580110855e-39,2.8004544999016596e-44,2.3324154528659204e-43,2.5056476126536671e-41,1.5665530547578723e-42,1.0917635871379315e-32,6.974135424849865e-34,3.2040102216794851e-39,2.8694513911885277e-38,7.4126728848708886e-42,6.274399081604121e-41,6.4096034835334183e-41,4.0114725937538179e-42,3.3371248144604959e-45,2.7825557238441123e-44,5.8376903043587028e-38
9.999999999999998e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583767448,0.66999999999998017,4.2909293261693851e-26,2.8231201368570702e-29,5.0779839850432136e-21,1.005426703072703e-31,6.4017260196562085e-30,2.5248128033179323e-44,0.0,2.932445011482035e-36,0.0,1.9918206854809585e-14,1.9918207697076096e-14,4.3279916430759509e-22,3.6402882818104753e-22,4.6873794891944993e-21,1.6621011435183942e-24,1.2949152214615569e-23,2.0624799420447103e-23,4.4188358382579425e-25,3.382355304150989e-24,1.1015863157930518e-23,1.081759878938311e-25,2.1199452058688197e-24,1.3747109600678595e-25,5.0531311635990949e-25,3.2527729043441234e-26,3.2441315502110308e-27,5.1802739855543283e-26,1.9662220320807952e-24,2.0623328366763671e-26,1.3275341069402274e-27,2.1240551107958006e-28,1.3562796157706399e-29,8.7676434563653066e-23,4.4840109682449391e-29,3.1956894954616387e-32,3.2074877874188597e-31,3.7038111644441059e-28,4.1431687038609664e-27,2.866540725631426e-29,1.8302359949469127e-30,3.7563188026260368e-32,2.3931822607920442e-33,9.5830452746564635e-32,6.1056617537966095e-33,7.9350712305727309e-27,5.2890313191539913e-28,3.7339816225441509e-34,2.3605602741447155e-35,8.1084573925212422e-32,5.1412690189137291e-33,4.3146278507026893e-33,4.33247406419229e-32,1.3166742388648719e-30,1.5340287336402599e-29,1.1957825438439321e-35,1.1225971163606414e-34,5.268717702838633e-38,4.8264478098851206e-37,4.3937475411398292e-35,2.7781242528059765e-36,1.1215006622665948e-34,7.0912816454902916e-36,5.698974966883885e-30,3.6393913399140586e-31,1.2109253946845345e-32,2.0488697833977623e-32,7.7246531933919498e-34,6.2158258236911604e-39,5.702555811278964e-38,5.0308321468196025e-40,3.1523502209094292e-41,1.5870251566623082e-38,1.4562050605273903e-37,5.0450017282645159e-35,3.1890716929169179e-36,1.2325357940742204e-37,7.7414794072968664e-39,6.8747101667444598e-44,5.8318188367840525e-43,5.963628561664788e-41,3.7374284965579683e-42,2.0623741359542135e-32,1.3205940470550132e-33,7.1212001652825888e-39,6.5268568502892323e-38,1.7345907248153754e-41,1.5000545232140291e-40,1.5251339271214334e-40,9.5679718838622203e-42,8.1652427882560652e-45,6.9355524997608738e-44,1.3214704512386912e-37
1.0450364073897617e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258376727,0.66999999999997928,4.9460253151900003e-26,3.3621512608767147e-29,5.50052160412619e-21,1.0506121663982278e-31,7.5932980744297621e-30,3.0623716465237608e-44,0.0,3.4769744522644365e-36,0.0,2.0808306043658318e-14,2.0808306989838547e-14,4.8594335208797652e-22,3.9225893056457547e-22,5.0785242012610235e-21,1.8009081496830908e-24,1.4088700369815693e-23,2.2879521792822883e-23,4.7921355288878281e-25,3.6888453018071908e-24,1.229418693023899e-23,1.172595619255015e-25,2.352980284793843e-24,1.5267092158638383e-25,5.749939368072752e-25,3.7033694343063999e-26,3.2441315502110222e-27,6.0042695134225851e-26,2.0605507175095134e-24,2.3466792038214596e-26,1.5114065331754045e-27,2.4655581960875798e-28,1.5752600013145901e-29,9.1625066884326729e-23,5.2079904594144135e-29,3.7535339446510662e-32,3.78789742174578e-31,4.1922229798861087e-28,4.7196611503782423e-27,3.3274308393042937e-29,2.1257470106844957e-30,4.4320020732384168e-32,2.8251385468028521e-33,1.1305486976101153e-31,7.2068471925524865e-33,8.8840219957226696e-27,5.9187593222216255e-28,4.4680830988785848e-34,2.8260893887640422e-35,9.5657859281959014e-32,6.0688342912790176e-33,5.0678696220729872e-33,5.116533459401982e-32,1.5005204350347561e-30,1.7575691943184196e-29,1.4238817419182251e-35,1.3434550588024538e-34,6.3519607107596985e-38,5.8435624447375682e-37,5.2532839076450291e-35,3.3233022497837045e-36,1.3407724492524613e-34,8.48209267048441e-36,6.6215902068283709e-30,4.231053264070971e-31,1.4179342058155129e-32,2.4319868657726443e-32,9.0503059123275463e-34,7.4882251600692262e-39,6.8993597367486194e-38,6.145117683437639e-40,3.8521722445798542e-41,1.9117446191783721e-38,1.7616948220480346e-37,6.036943737443996e-35,3.8180512224105782e-36,1.4910920146914971e-37,9.3700034002315729e-39,8.4379837251005171e-44,7.1806071160052207e-43,7.279965770308679e-41,4.564295889710538e-42,2.4073357805392643e-32,1.5422454622274908e-33,8.5854936793111272e-39,7.9024791723642749e-38,2.1110803216189779e-41,1.8325952454544319e-40,1.8616853772896771e-40,1.1684247215320122e-41,1.0016305485544384e-44,8.535059767491607e-44,1.5985893708091094e-37
1.2512120247795233e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258376646,0.66999999999997517,9.2144615775528975e-26,7.3055168249392147e-29,7.6713474092376708e-21,1.2568542186601906e-31,1.6164746160433443e-29,7.2493168054550244e-44,0.0,7.8936599945948465e-36,0.0,2.4869013312632045e-14,2.4869014869021984e-14,7.9777930992239849e-22,5.3580107228330643e-22,7.087321787633423e-21,2.5138522019961194e-24,1.999240931301794e-23,3.5677487078797777e-23,6.7367724497730262e-25,5.3163857673312246e-24,1.9679236134035945e-23,1.6394853279917971e-25,3.6585194085827364e-24,2.3795746814050674e-25,1.0141393049141716e-24,6.548867621765884e-26,3.2441315502109827e-27,1.1463007103679529e-25,2.4909225405112889e-24,4.1384825182875166e-26,2.6724132234107067e-27,4.8693406420127645e-28,3.1207739514640958e-29,1.0970181309355308e-22,1.0318353879204622e-28,8.0031820374446235e-32,8.3540172240955612e-31,7.2066361572317738e-28,8.3671902620511876e-27,6.5716404101543338e-29,4.211450363501547e-30,9.7224789407172005e-32,6.2172337585604711e-33,2.4777955533813946e-31,1.5845385083237385e-32,1.4422023524699875e-26,9.5898632405681638e-28,1.0861339749352709e-33,6.8946350746651042e-35,2.0963968090672974e-31,1.3347405534461354e-32,1.0806764770780349e-32,1.1285607102641626e-31,2.6772877155059805e-30,3.2197900941819989e-29,3.3422183003503819e-35,3.2685176815376874e-34,1.646307999881262e-37,1.5692401516880804e-36,1.27001785235073e-34,8.0631127802029351e-36,3.2387508651673125e-34,2.0562700990397119e-35,1.3143266759617619e-29,8.4247407624258789e-31,2.9493933929787824e-32,5.5455341239556593e-32,1.8885988795377436e-33,1.9301062830488546e-38,1.842304726108479e-37,1.8033109341286064e-39,1.1349878499937746e-40,4.9238038568219e-38,4.7006678024587383e-37,1.4677079816306792e-34,9.3159520681454879e-36,3.9783618569261063e-37,2.509922793082386e-38,2.6224404867441682e-43,2.3163588238006601e-42,2.1240103473742096e-40,1.3370210497772434e-41,4.9222690098690792e-32,3.1621112111208345e-33,2.22566902635084e-38,2.1226191051233065e-37,5.9783430613197814e-41,5.3863507206822704e-40,5.4285322463679793e-40,3.4207091485087801e-41,3.0948377953084603e-44,2.7369122850984761e-43,4.2631500941872862e-37
1.457387642169285e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583765655,0.66999999999997106,1.5842588306037875e-25,1.4385668186463028e-28,1.02192247840848e-20,1.4620398922474644e-31,3.1143421609009048e-29,1.522825995261595e-43,0.0,1.6324238285246861e-35,0.0,2.8905699108001537e-14,2.8905701503229951e-14,1.2260095522497865e-21,7.0212359944968991e-22,9.4435672028111296e-21,3.350215164568084e-24,2.6991486435235695e-23,5.2654375269849207e-23,9.0634676457613081e-25,7.3115810523862535e-24,2.966428713004241e-23,2.1876783131842283e-25,5.3586006036052955e-24,3.4920621512646308e-25,1.6667050154257626e-24,1.0785694776301198e-25,3.244131550210944e-27,2.0087841186433364e-25,2.9188652367611241e-24,6.800713333727572e-26,4.4008627891653248e-27,8.8732835453089037e-28,5.7015091131861388e-29,1.277785593027792e-22,1.8853224005776925e-28,1.5658893352967524e-31,1.6820859301028758e-30,1.1591896257458142e-27,1.3808414164645215e-26,1.1975616492906275e-28,7.6943021120557436e-30,1.9493441275756428e-31,1.2498195104418447e-32,4.9634187012632952e-31,3.1824218311714677e-32,2.1991198663256417e-26,1.4601876914046525e-27,2.3873953298188796e-33,1.5199874614943808e-34,4.1992064873509136e-31,2.6813927140437518e-32,2.1146675602249731e-32,2.2726317538806528e-31,4.4588952941161588e-30,5.4812981113021032e-29,7.1313544402809314e-35,7.1895462135348181e-34,3.8358641375578068e-37,3.7672456389552362e-36,2.7793851880014886e-34,1.7697902049496129e-35,7.082229972434773e-34,4.5097616039572176e-35,2.4048063471638393e-29,1.545456010336197e-30,5.6250906675922966e-32,1.1487225791375492e-31,3.6115151893088034e-33,4.4773259630277406e-38,4.4028614371175121e-37,4.6793442464624021e-39,2.9547255238443735e-40,1.1413552631601661e-37,1.1225985247491507e-36,3.2265562707890303e-34,2.0540658424492073e-35,9.5004410282135031e-37,6.0132379111873964e-38,7.1564711255258117e-43,6.5171893905119268e-42,5.4863215755918083e-40,3.4647261416764737e-41,9.2611072346303124e-32,5.9628850864730553e-33,5.1868233152878121e-38,5.0968168092585697e-37,1.5058791093896308e-40,1.399513213971919e-39,1.4014342529097694e-39,8.8596060575893097e-41,8.4069866637465111e-44,7.6646690477984327e-43,1.017657943977275e-36
1.6635632595590466e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583764855,0.66999999999996718,2.5562075932526543e-25,2.6174605058440382e-28,1.3145382607719101e-20,1.6659796186249775e-31,5.5431843100793601e-29,2.9213757487956263e-43,0.0,3.1374030387102141e-35,0.0,3.291461540658332e-14,3.2914618904974715e-14,1.7887951241428716e-21,8.9121992315159717e-22,1.2147321358499553e-20,4.3100192217795376e-24,3.5089870402625403e-23,7.4436309429442334e-23,1.1790051777503015e-24,9.7015595329885701e-24,4.2670735799587711e-23,2.8171916667130304e-25,7.4920619455118723e-24,4.8899795647169131e-25,2.5906641781106524e-24,1.6794225149691266e-25,3.2441315502109052e-27,3.2910698325815823e-25,3.3439737242208328e-24,1.0569589926007122e-25,6.8517426340236824e-27,1.5171282439470852e-27,9.7692190274095623e-29,1.4585530551200512e-22,3.2308567073398572e-28,2.8626466562098551e-31,3.1524226071067699e-30,1.7692644450958905e-27,2.1536425752679118e-26,2.0476032495975166e-28,1.3184066374524583e-29,3.6408082203122717e-31,2.3394784793500529e-32,9.2617422290359791e-31,5.9515874869712135e-32,3.1936832262062662e-26,2.1182038043162931e-27,4.8516760226025523e-33,3.0967288726117333e-34,7.8353489740725233e-31,5.0156281235710624e-32,3.8663174311206037e-32,4.2596790556260004e-31,7.0328663261252697e-30,8.8065692423675351e-29,1.4121352760926013e-34,1.4619767869194854e-33,8.2330979019293096e-37,8.3001232983363014e-36,5.628033920555209e-34,3.5926805331060275e-35,1.4329564164053193e-33,9.1475786235393977e-35,4.1253590963496668e-29,2.6569229900095971e-30,1.0017969599229548e-31,2.2065958048689062e-31,6.4462715300258031e-33,9.5749906996816817e-38,9.6643095396769669e-37,1.1071818045242631e-38,7.010605957698706e-40,2.4390851605012934e-37,2.4623824331785274e-36,6.5579050407441864e-34,4.1853881150299035e-35,2.0837785841636396e-36,1.322568678217028e-37,1.7742148086844709e-42,1.6593590102980836e-41,1.2931796644610477e-39,8.1892882024540707e-41,1.6315718211569935e-31,1.0525016835135189e-32,1.1134989262015232e-37,1.1231841133320168e-36,3.4715179559148232e-40,3.3151746302523427e-39,3.3015754386552718e-39,2.0929761069491606e-40,2.076301469613397e-43,1.9439683694935129e-42,2.2313441212084417e-36
2.0759144943385698e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583763273,0.66999999999995929,5.7379386575930738e-25,7.2264688708585302e-28,2.0124174392320165e-20,2.0694912550779888e-31,1.4626402196425299e-28,8.7994748471030241e-43,0.0,9.6459687781180057e-35,0.0,4.0836790737362364e-14,4.0836797352820635e-14,3.3778682909231716e-21,1.3369368516227619e-21,1.8585765591302417e-20,6.5958354883995382e-24,5.4561428636476619e-23,1.3454232944801053e-22,1.8494519840460265e-24,1.575167825094136e-23,7.9186576135010265e-23,4.3174773066302109e-25,1.3163691752417091e-23,8.6116749884286809e-25,5.4772165858829975e-24,3.5600737698833599e-25,3.2441315502108292e-27,7.5586844975322232e-25,4.1844399263341568e-24,2.2341351968795483e-25,1.4521206951619426e-26,3.7906520090508886e-27,2.4490011325216978e-28,1.8200879793045629e-22,8.102155306130301e-28,8.0724266466770248e-31,9.25407734211737e-30,3.6355386021849103e-27,4.5765162056176236e-26,5.1163157948576389e-28,3.3052066893254214e-29,1.0635026210145867e-30,6.8575803875459154e-32,2.7004827542871101e-30,1.7413815112374426e-31,6.014267930663393e-26,3.9826664955296194e-27,1.645423171719644e-32,1.0544860544262897e-33,2.2843804977853403e-30,1.4679858839809681e-31,1.0905159167594389e-31,1.2507440565552888e-30,1.5340224186345329e-29,1.9766778376402236e-28,4.5886478008026364e-34,4.9634324683469826e-33,3.087751907970435e-36,3.2525070745676687e-35,1.8984995792327549e-33,1.2167802206536411e-34,4.8261147831241427e-33,3.093226593199571e-34,1.0358490805047339e-28,6.6936727719945695e-30,2.6825119230474357e-31,6.7427134470894584e-31,1.7320974484381315e-32,3.5711110219230885e-37,3.7652983959601948e-36,4.9383777646691707e-38,3.1412829346743483e-39,9.08377176284323e-37,9.5801645744506814e-36,2.2246813032061205e-33,1.4255744322294853e-34,8.1063816340327587e-36,5.1682927647938543e-37,8.6348581739114481e-42,8.4554524157490681e-41,5.7333932933755987e-39,3.6473352351360399e-40,4.303175800664279e-31,2.7840604385693123e-32,4.1777931834001498e-37,4.4031967919033011e-36,1.4812461903703377e-39,1.4815584103439859e-38,1.4622236335266981e-38,9.311857552654818e-40,1.0043708007606762e-42,9.8441475396489201e-42,8.6758341930934444e-36
2.488265729118093e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583761724,0.66999999999995152,1.1220871840383625e-24,1.6734787556547918e-27,2.8588553218257819e-20,2.4659733462395151e-31,3.2490256565564896e-28,2.1909367026339258e-42,0.0,2.4755757904998551e-34,0.0,4.8607790251694996e-14,4.8607801423475938e-14,5.6994569261904816e-21,1.8711298569334725e-21,2.637614095462789e-20,9.3618873081685928e-24,7.8354182257105641e-23,2.2084382449958861e-22,2.6967805384183637e-24,2.3662291390357368e-23,1.3250626773307618e-22,6.1341604751843743e-25,2.088782416796618e-23,1.3687336862565246e-24,1.0208109250418188e-23,6.647932930312063e-25,3.244131550210756e-27,1.5030996747283733e-24,5.0093758798607722e-24,4.1629060075128581e-25,2.7110169261347627e-26,8.1591769008247596e-27,5.2842627437560191e-28,2.1816229034890664e-22,1.7489227501701453e-27,1.930495010049028e-30,2.2817833911545084e-29,6.6309456801237224e-27,8.560758718411561e-26,1.1013090538771735e-27,7.132037366935941e-29,2.6138431068299084e-30,1.6897585133133558e-31,6.6257573747841598e-30,4.283534460818122e-31,1.0174482795599971e-25,6.7303800478349056e-27,4.571929703849049e-32,2.9385711919388659e-33,5.6043868938681687e-30,3.611805911690986e-31,2.6084990056961019e-31,3.0846564463264004e-30,2.953856317754616e-29,3.8886301206900047e-28,1.2345962433695428e-33,1.3802409781432532e-32,9.3230567881282737e-36,1.0143564073026635e-34,5.2563120590338299e-33,3.3786865552741438e-34,1.3342644151991192e-32,8.5767453558937238e-34,2.2373104466026966e-28,1.449328027395183e-29,6.1132691556990172e-31,1.7139956330308039e-30,3.957405667155152e-32,1.0742581577310907e-36,1.1697698555130387e-35,1.7035601123755354e-37,1.087082049135732e-38,2.7291059679874436e-36,2.9726240121081204e-35,6.1829532845183907e-33,3.9736640010079291e-34,2.5151306150163956e-35,1.6086945251893945e-36,3.1867186649132044e-41,3.2227490116476351e-40,1.9699646911767769e-38,1.2571846027223209e-39,9.7147006582171293e-31,6.2987740173886355e-32,1.261888009006945e-36,1.3737279098070294e-35,4.9488514477976273e-39,5.1180572607917557e-38,5.0196516218972098e-38,3.2068244658920439e-39,3.6919480295581927e-42,3.7368856168920006e-41,2.6908012926231211e-35
2.9006169638976163e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583760198,0.66999999999994386,1.9925195695935665e-24,3.4401231460444343e-27,3.8509422872115153e-20,2.8540408325060229e-31,6.4125398559018861e-28,4.8040009945314199e-42,0.0,5.6307604901151959e-34,0.0,5.6200564753730054e-14,5.6200582178437774e-14,8.8846279807729948e-21,2.4913486936988834e-21,3.5482350270383816e-20,1.2595356720845173e-23,1.0638639688460615e-22,3.3832986593983296e-22,3.7324291746134302e-24,3.3629885405751308e-23,2.0600995605362171e-22,8.2588167928845943e-25,3.081839520562026e-23,2.0219521532831681e-24,1.7397522099547406e-23,1.1346906923925231e-24,3.2441315502106792e-27,2.7041409620128602e-24,5.8158951779007178e-24,7.093120899463135e-25,4.6261729791411662e-26,1.5827820932577824e-26,1.0270558756919138e-27,2.5431578276735607e-22,3.4007599273088158e-27,4.1253084661898229e-30,4.9992444305960933e-29,1.1109392977237951e-26,1.4630311771178789e-25,2.1365042136291916e-27,1.386255065818293e-28,5.7143762710331576e-30,3.7016869200369243e-31,1.4460186933235592e-29,9.3675848971013178e-31,1.5954457327699246e-25,1.0545658667061709e-26,1.1153280349691717e-31,7.1856231079908755e-33,1.223019319164841e-29,7.8998580836806651e-31,5.5753727726144883e-31,6.7598105027691374e-30,5.2085562591343957e-29,6.9732781016013516e-28,2.9327199982655944e-33,3.3694496685942879e-32,2.4547850330703258e-35,2.7439959998392333e-34,1.2790113640904588e-32,8.2406074148089931e-34,3.2419862086260238e-32,2.0888683921751593e-33,4.3510451187024802e-28,2.8240751204176775e-29,1.2469545993721271e-30,3.8501017849550676e-30,8.0883150741096664e-32,2.8208025933101154e-36,3.1553264144762982e-35,5.0464198324473013e-37,3.2286574912465088e-38,7.1571554970274499e-36,8.0085814517502772e-35,1.5087073734619634e-32,9.7190770139458106e-34,6.7755652242817354e-35,4.345010589374017e-36,1.0044122750159592e-40,1.0439858916414432e-39,5.817782199313587e-38,3.7224311526401482e-39,1.9702814637910893e-30,1.2796508173780892e-31,3.323786225761014e-36,3.7175126016888477e-35,1.4269865108907258e-38,1.5179462828137323e-37,1.4811265884162288e-37,9.4869026678144086e-39,1.1600509711391952e-41,1.206692290428119e-40,7.2466219385745876e-35
3.3129681986771396e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583758716,0.66999999999993665,3.2888772045087531e-24,6.4714626368639868e-27,4.984946612432607e-20,3.2324849210398182e-31,1.1578395387044626e-27,9.5887079239082046e-42,0.0,1.1714216212400275e-33,0.0,6.3591609371807251e-14,6.3591634969428067e-14,1.3047274353957775e-20,3.194678027549044e-21,4.5861071411966129e-20,1.628085890530288e-23,1.3855220751392022e-22,4.9169917052748653e-22,4.9664666309445627e-24,4.5834493482209025e-23,3.0288677118505279e-22,1.0681328915131581e-24,4.3033268957586099e-23,2.8260287998381552e-24,2.7688573914358599e-23,1.8080235081914118e-24,3.2441315502106118e-27,4.5109401052916668e-24,6.6014458103979546e-24,1.1286133001621629e-24,7.369586871608457e-26,2.8369500376427054e-26,1.8437516476255865e-27,2.904692751858047e-22,6.1080350262573208e-27,8.1017568638736553e-30,1.002814438188634e-28,1.7437629044188374e-26,2.3334002823072798e-25,3.829612458490091e-27,2.4886974057076391e-28,1.144664113210318e-29,7.4275251538787058e-31,2.8913702217813045e-29,1.8762629065941633e-30,2.3620068734334494e-25,1.5603428290932126e-26,2.4744710632731204e-31,1.5973945312178736e-32,2.4452870583799302e-29,1.5824773427834382e-30,1.0952074659998981e-30,1.3562895397374246e-29,8.5872465411939733e-29,1.1654070001508107e-27,6.3584046305048329e-33,7.4801791569183583e-32,5.8615441703165394e-35,6.7100644941730204e-34,2.8323909876168383e-32,1.828519765365194e-33,7.1687288118753506e-32,4.6281214816452861e-33,7.8131852030931259e-28,5.0791897610393965e-29,2.3397895690427135e-30,7.8885859348879513e-30,1.5201758956507242e-31,6.7214429686412293e-36,7.698760344105761e-35,1.3454972106992777e-36,8.6280378595348414e-38,1.7032067249869469e-35,1.9515666616421576e-34,3.3480735296088123e-32,2.1611391635846418e-33,1.6509867696062106e-34,1.0611185164687628e-35,2.8449336027631808e-40,3.0313232405390635e-39,1.5473399813443664e-37,9.9229434163816959e-39,3.6860879582713964e-30,2.3973400498579281e-31,7.9395418292222776e-36,9.094125997244979e-35,3.7140611270732326e-38,4.0516960258717061e-37,3.9357331240838586e-37,2.526651004501815e-38,3.2773743195143819e-41,3.4944921456024111e-40,1.765316166274486e-34
