Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H6(54),C4H5X(365),C4H5X(364),C6H8(56),C6H7X(480),C8H10(439),C6H7X(479),C6H7X(478),C8H9X(653),S(610),C8H9X(652),C8H9X(651),C8H9X(650)
4.1706684762160554e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228208917432,0.66999999752701445,1.3814244308403109e-41,0.0,2.7405470185349546e-24,1.0619682527613792e-50,0.0,0.0,0.0,0.0,0.0,2.472985527685283e-09,2.4729855276852855e-09,9.429172524359812e-27,9.1542898674588013e-36,4.5771449337294094e-36,8.5097615252116705e-52,5.2122540495725198e-61,5.1990428066161853e-69,2.6061270247991378e-61,2.6061270247733868e-61,2.4611122140189624e-78,1.6286809398431888e-95,1.2305561070146468e-78,1.2305561070043171e-78,1.2305561070094821e-78
5.61436141121019e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281917967638,0.66999999667098098,3.8640880898534776e-41,0.0,4.7216623737988101e-24,1.8296549700362916e-50,0.0,0.0,0.0,0.0,0.0,3.3290189586743232e-09,3.3290189586743277e-09,2.0847998755998552e-26,2.4304277262418336e-35,1.2152138631209197e-35,3.764038922941813e-51,2.5556517083319552e-60,7.2765787263497585e-69,1.2778258541730126e-60,1.2778258541589454e-60,6.6448352838920196e-78,1.1096734732627479e-94,3.3224176419674056e-78,3.3224176419246212e-78,3.3224176419460141e-78
7.058054346204324e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228174676095,0.66999999581494751,8.6523343634777893e-41,0.0,7.2269759996119497e-24,2.8004696936207974e-50,0.0,0.0,0.0,0.0,0.0,4.1850523787743131e-09,4.1850523787743197e-09,3.9058448204518681e-26,5.2719280971215869e-35,2.6359640485607999e-35,1.1326242217989082e-50,8.6285761609043914e-60,1.6286663955499444e-68,4.3142880804782761e-60,4.3142880804261264e-60,1.4445572691982581e-77,3.297615333005995e-94,7.2227863460474824e-78,7.2227863459351178e-78,7.222786345991303e-78
8.501747281198459e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281575554274,0.66999999495891405,1.70954166489482e-40,0.0,1.0292043034986477e-23,3.9881901113215312e-50,0.0,0.0,0.0,0.0,0.0,5.0410857872466752e-09,5.041085787246686e-09,6.6102728308755804e-26,1.0188634037182138e-34,5.094317018591083e-35,2.9319189451541437e-50,2.4600649920252983e-59,3.3574731637219219e-68,1.2300324960207827e-59,1.230032496004519e-59,3.1167035672113963e-77,8.8205254613383807e-94,1.5583517836187876e-77,1.5583517835926127e-77,1.5583517836057008e-77
1.1389133151186729e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281233140915,0.66999999324684734,5.4552917048075503e-40,0.0,1.8132978730540058e-23,7.0265703366970519e-50,0.0,0.0,0.0,0.0,0.0,6.7531525686533099e-09,6.7531525686533281e-09,1.5720050009620167e-25,3.2060571178161979e-34,1.6030285589081054e-34,1.8142498791650468e-49,2.1482267866844994e-58,4.2340823396486337e-68,1.0741133933524333e-58,1.07411339333207e-58,7.6418918869537063e-77,4.9315202355493599e-93,3.8209459435260469e-77,3.8209459434276732e-77,3.8209459434768654e-77
1.4276519021174998e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332280890727567,0.66999999153478051,1.3157491408339492e-39,0.0,2.8247871999588048e-23,1.0946114068708384e-49,0.0,0.0,0.0,0.0,0.0,8.4652193028235434e-09,8.4652193028235699e-09,3.0700658720532961e-25,7.7015782095615335e-34,3.8507891047807869e-34,6.5651364975839032e-49,9.3998602749099531e-58,3.407403767456647e-67,4.6999301375082027e-58,4.6999301374017737e-58,3.8988888428126691e-76,2.7359254482247368e-92,1.9494444214290145e-76,1.9494444213836613e-76,1.9494444214063394e-76
2.0051290761151536e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.273322802059009,0.66999998811064732,5.2463176728737657e-39,0.0,5.5304066583701413e-23,2.1430449093072474e-49,0.0,0.0,0.0,0.0,0.0,1.1889352629360559e-08,1.1889352629360612e-08,8.5852424625624132e-25,3.0994457303057002e-33,1.5497228651528631e-33,5.7533488961199161e-48,1.2843694264149722e-56,4.4313684552462834e-67,6.4218471321910184e-57,6.4218471319587539e-57,1.2855717540502771e-75,2.6083488170994789e-91,6.4278587703903619e-76,6.4278587701124286e-76,6.4278587702514149e-76
3.1600834241104616e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332278836247681,0.66999998126238125,3.4459395480397111e-38,0.0,1.3672308463929224e-22,5.2980492986000993e-49,0.0,0.0,0.0,0.0,0.0,1.8737618715199925e-08,1.8737618715200051e-08,3.4550362605125576e-24,2.0971667362185167e-32,1.0485833681092722e-32,1.1155104124085976e-46,4.6590065145649513e-55,1.2667125007514392e-64,2.3295032573630639e-55,2.3295032572019228e-55,4.4546671895503661e-73,2.4569265748029075e-88,2.2273335948510347e-73,2.2273335946993568e-73,2.2273335947752e-73
5.4699921201010775e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332276096941704,0.66999996756585134,3.3069915055208745e-37,0.0,4.0879180001213812e-22,1.5840766840063117e-48,0.0,0.0,0.0,0.0,0.0,3.2434148617852121e-08,3.2434148617852492e-08,1.8549410864812287e-23,2.0906984383319484e-31,1.0453492191660158e-31,3.7372713827439921e-45,3.0714062553020503e-53,1.5497691776037938e-64,1.5357031277563666e-53,1.5357031275457331e-53,1.6306744413441269e-72,3.413491356400053e-87,8.1533722073673971e-73,8.1533722060740733e-73,8.1533722067207352e-73
1.0089809512082308e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332270618331556,0.66999994017280062,4.0129121571512562e-36,0.0,1.3898530456073755e-21,5.3857062610384254e-48,0.0,0.0,0.0,0.0,0.0,5.9827199347016499e-08,5.9827199347017637e-08,1.1966509913750704e-22,2.6156985714342712e-30,1.307849285717278e-30,1.7068933022924436e-43,2.790673452971438e-51,3.262452419472864e-64,1.3953367266766393e-51,1.3953367262948982e-51,6.859960147451369e-72,6.0992888042588135e-86,3.4299800742758297e-72,3.4299800731754106e-72,3.4299800737256845e-72
1.9329444296044772e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332259661118524,0.66999988538673549,5.5570390158111209e-35,0.0,5.0996690338332769e-21,1.9761289336790575e-47,0.0,0.0,0.0,0.0,0.0,1.1461326450073328e-07,1.146132645007367e-07,8.56190453166097e-22,3.6930523253091969e-29,1.8465261626552198e-29,9.1937531665697944e-42,2.9997975399718625e-49,2.1718711948258554e-62,1.4998987703959687e-49,1.4998987695761517e-49,6.1768431459732804e-70,4.2225692892470639e-83,3.0884215738331458e-70,3.0884215721403817e-70,3.0884215729867226e-70
3.780871386396969e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332237746721505,0.66999977581475045,8.2574425229731017e-34,0.0,1.9510029923692572e-20,7.5601468323380421e-47,0.0,0.0,0.0,0.0,0.0,2.241852495899477e-07,2.2418524958995429e-07,6.4710166358536982e-21,5.5478027679613161e-28,2.7739013839838436e-28,5.3924103652100209e-40,3.5155370075819862e-47,9.7175739560352655e-60,1.7577685047517e-47,1.7577685028310949e-47,5.453752007376382e-67,1.4734415998281754e-79,2.7268760051717734e-67,2.7268760022056364e-67,2.7268760036887866e-67
7.476725299981954e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332193918043646,0.66999955667136113,1.272639029887245e-32,0.0,7.6293290506693977e-20,2.9563555187871875e-46,0.0,0.0,0.0,0.0,0.0,4.4332863889766611e-07,4.4332863889764176e-07,5.0304460922175836e-20,8.5998485298265812e-27,4.299924264931347e-27,3.3029259484842207e-38,4.3046424016350094e-45,4.6844842623600018e-57,2.1523212031701679e-45,2.1523211984678233e-45,5.2574498378514238e-64,5.6027561512271181e-76,2.6287249217864434e-64,2.6287249160680617e-64,2.6287249189273973e-64
1.1172579213566938e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332150089520685,0.6699993375287463,5.567855712287687e-32,0.0,1.7035943912677909e-19,6.60138213675093e-46,0.0,0.0,0.0,0.0,0.0,6.6247125371403673e-07,6.6247125371389008e-07,1.5854621521418679e-19,3.6178544869484087e-26,1.8089272434864584e-26,2.2836137096285207e-37,3.5191235883557639e-44,5.823232784361768e-56,1.7595617964051375e-44,1.7595617919537813e-44,7.2279950481732885e-63,8.1919521419050677e-75,3.6139975283986778e-63,3.6139975197796208e-63,3.6139975240893684e-63
1.4868433127151922e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332106261152622,0.66999911838690596,1.6187829571916338e-31,0.0,3.0170778122411031e-19,1.1691051837524717e-45,0.0,0.0,0.0,0.0,0.0,8.8161309404315973e-07,8.8161309404274067e-07,3.6044789317234566e-19,1.0197352506255009e-25,5.0986762531797364e-26,9.8711965375594654e-37,1.7284571945177158e-43,4.6417618798720694e-55,8.6422859848814457e-44,8.6422859603160461e-44,6.1490893874511557e-62,1.1829687991062103e-73,3.0745446976351757e-62,3.0745446898210754e-62,3.0745446937283246e-62
1.8564287040736906e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332062432939447,0.66999889924584011,3.7611936997705275e-31,0.0,4.7033759827717702e-19,1.8225320459669389e-45,0.0,0.0,0.0,0.0,0.0,1.1007541598892838e-06,1.1007541598883817e-06,6.8625070503634649e-19,2.3166858363182992e-25,1.1583429181762319e-25,3.2614439048653673e-36,6.3952333656441202e-43,2.7366078980831216e-54,3.1976166878660902e-43,3.1976166777879542e-43,3.8632018041160256e-61,1.2154721031988894e-72,1.9316009046661765e-61,1.9316008994537931e-61,1.9316009020601173e-61
2.595599486790688e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331974776977791,0.66999846096603188,1.3641592183284537e-30,0.0,9.1943899234259453e-19,3.5627490698213214e-45,0.0,0.0,0.0,0.0,0.0,1.5390339681483036e-06,1.5390339681455797e-06,1.8216920956845535e-18,8.1483208941561603e-25,4.0741604471914644e-25,2.1943790308671004e-35,5.3684766544659473e-42,5.2731136008462883e-53,2.6842383324166711e-42,2.6842383220645358e-42,9.07640907574867e-60,6.7916343715917536e-71,4.5382045450779022e-60,4.5382045306878986e-60,4.5382045378832658e-60
3.3347702695076846e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331887121635723,0.66999802268932152,3.5970676840561102e-30,0.0,1.517657856993216e-18,5.8807538613166457e-45,0.0,0.0,0.0,0.0,0.0,1.9773106785252041e-06,1.9773106785191076e-06,3.8074200766391101e-18,2.1089965535019561e-24,1.0544982767953528e-24,8.6393627749901322e-35,2.455704520114519e-41,3.6084794753489406e-52,1.2278522627553735e-41,1.2278522573685593e-41,6.7474941899285157e-59,7.3136012644235632e-70,3.373747100836802e-59,3.3737470891076062e-59,3.3737470949725017e-59
4.0739410522246815e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733179946691322,0.669997584415709,7.8688544564493956e-30,0.0,2.2649881234870207e-18,8.7765091272637774e-45,0.0,0.0,0.0,0.0,0.0,2.4155842910558988e-06,2.415584291044366e-06,6.8987884472061912e-18,4.5626882799457859e-24,2.2813441401074643e-24,2.6301759028312965e-34,8.5075630680841129e-41,1.8096595573101604e-51,4.2537815445593857e-41,4.2537815235676291e-41,3.66190509183086e-58,5.7158939055889029e-69,1.8309525493635701e-58,1.8309525424781065e-58,1.8309525459210134e-58
4.813111834941678e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331711812810272,0.66999714614519434,1.5206918296017629e-29,0.0,3.1614237742456576e-18,1.2249977890627957e-44,0.0,0.0,0.0,0.0,0.0,2.8538548057759992e-06,2.8538548057564624e-06,1.1348994672137926e-17,8.7615013229853496e-24,4.3807506618421448e-24,6.8501684720342383e-34,2.5034649860872854e-40,7.4495948541060922e-51,1.2517324965078812e-40,1.2517324895959455e-40,1.6563554496600456e-57,3.6137781727141696e-68,8.2817772652346832e-58,8.2817772314288923e-58,8.2817772483326459e-58
6.291453400375672e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331536506463044,0.66999626961345815,4.4746862475520067e-29,0.0,5.4015881410621683e-18,2.0929914050575438e-44,0.0,0.0,0.0,0.0,0.0,3.7303865419210624e-06,3.7303865418758694e-06,2.529737699959969e-17,2.5629064807276218e-23,1.2814532405514459e-23,3.6947995494617383e-33,1.9430956814129023e-39,1.1399351333957596e-49,9.7154784470833912e-40,9.7154783673362309e-40,4.436825422744469e-56,2.0655341518298098e-66,2.2184127195516018e-56,2.2184127032475978e-56,2.2184127114000141e-56
7.769794965809666e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331361202593984,0.66999539309411271,1.0433967888014528e-28,0.0,8.2381041725904221e-18,3.1920274878396245e-44,0.0,0.0,0.0,0.0,0.0,4.6069058872372816e-06,4.6069058871502786e-06,4.7621167468366977e-17,5.9625783120836167e-23,2.9812891567137486e-23,1.3121786327672197e-32,8.51960899331473e-39,7.2768477258213877e-49,4.2598045181494132e-39,4.2598044753496253e-39,3.3818545782563947e-55,2.1618329954584795e-65,1.6909272964914359e-55,1.690927281820352e-55,1.6909272891562667e-55
9.24813653124366e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331185901203037,0.66999451658715792,2.0924057501298675e-28,0.0,1.1670925176884421e-17,4.5220773499423655e-44,0.0,0.0,0.0,0.0,0.0,5.4834128420010093e-06,5.4834128418521086e-06,8.0285106058004432e-17,1.1945094972882029e-22,5.9725474883062735e-23,3.6687867444379396e-32,2.7887290710391278e-38,3.2465908811406284e-48,1.3943645437015615e-38,1.3943645274177926e-38,1.7082814314728915e-54,1.4652170770255101e-64,8.5414071992664062e-55,8.5414071158166297e-55,8.5414071575436384e-55
1e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331096746362521,0.66999407081295526,2.8666579812203464e-28,0.0,1.3645550147501408e-17,5.2871346757726286e-44,0.0,0.0,0.0,0.0,0.0,5.92918704462247e-06,5.9291870444331243e-06,1.0149475991529097e-16,1.6360162666877787e-22,8.1800813364939424e-23,6.0235449196417639e-32,5.1422971399983531e-38,7.9077357393759958e-48,2.5711485874211674e-38,2.5711485527778112e-38,5.1816676907936856e-54,7.2158346547219048e-64,2.590833862040675e-54,2.5908338289409474e-54,2.5908338454916501e-54
1.2204819662111648e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330835305855261,0.66999276361041893,6.3842375183331394e-28,0.0,2.0325295263729209e-17,7.8751036302625496e-44,0.0,0.0,0.0,0.0,0.0,7.2363895809768676e-06,7.2363895806281992e-06,1.8449574351575938e-16,3.6417103545859085e-22,1.8208551783185073e-22,2.0277658325817746e-31,2.1446032396097713e-37,4.7033944949279348e-47,1.0723016287615121e-37,1.0723016109713308e-37,3.7151278593734098e-53,6.587033258291992e-63,1.8575639436358715e-53,1.8575639159138619e-53,1.8575639297755705e-53
1.8118185923847623e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330134144894641,0.66998925780561536,3.1550311357349003e-27,0.0,4.4787639468307869e-17,1.7352058804515197e-43,0.0,0.0,0.0,0.0,0.0,1.0742194384466439e-05,1.074219438330421e-05,6.035039076647982e-16,1.7990274684645054e-21,8.9951373545447645e-22,2.4263060474486669e-30,4.366086784692633e-36,2.2236196508180621e-45,2.1830434247545478e-36,2.183043360613269e-36,3.2980359647321233e-51,1.3886305777121239e-60,1.6490180061780927e-51,1.6490179590024003e-51,1.6490179825914455e-51
2.4031552185583598e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27329433023577665,0.66998575219902967,9.7229839483364568e-27,0.0,7.8785630793970904e-17,3.0522020538375076e-43,0.0,0.0,0.0,0.0,0.0,1.4247800970089563e-05,1.424780096735202e-05,1.4081518803550705e-15,5.543764704779559e-21,2.771882358680976e-21,1.2496449826480107e-29,2.805097155648809e-35,2.2478094417934281e-44,1.4025486032513611e-35,1.4025485530273616e-35,3.8318998516146574e-50,2.2440991440782376e-59,1.9159499572323418e-50,1.9159498950468052e-50,1.9159499261411534e-50
3.585828470905555e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328030899860611,0.66997874158044102,4.8911227594475441e-26,0.0,1.7537659856505967e-16,6.7933623322878265e-43,0.0,0.0,0.0,0.0,0.0,2.1258419558530999e-05,2.1258419549351026e-05,4.6776112854540317e-15,2.7888048996480695e-20,1.39440245741128e-20,1.509071873665576e-28,5.5187046172549246e-34,1.0898656501432671e-42,2.7593523925586739e-34,2.759352228070688e-34,3.2522529409599166e-48,5.4442530446295519e-57,1.626126518068842e-48,1.6261264246308151e-48,1.6261264713522023e-48
4.76850172325275e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27326628934675989,0.6699717317545113,1.5147158957647382e-25,0.0,3.1007429209212119e-16,1.2009523797836421e-42,0.0,0.0,0.0,0.0,0.0,2.8268245487871667e-05,2.8268245466182981e-05,1.099918629869269e-14,8.6369300066063064e-20,4.3184650422116048e-20,7.7451593408360317e-28,3.4954662458055365e-33,1.0967466534274054e-41,1.7477331874388068e-33,1.7477330614605203e-33,3.7465255801208162e-47,8.6244913676960477e-56,1.8732628522671276e-47,1.8732627304050914e-47,1.8732627913392049e-47
5.951174975599945e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27325227127995666,0.6699647227210993,3.6366809688455341e-25,0.0,4.8285481720132076e-16,1.8699220526039958e-42,0.0,0.0,0.0,0.0,0.0,3.527727889964949e-05,3.527727885737371e-05,2.1378853617177488e-14,2.0737477241385738e-19,1.0368738758846324e-19,2.7509365966619872e-27,1.4561711557368024e-32,6.8146744037255155e-41,7.2808560911307097e-33,7.2808554839594762e-33,2.5855806264033863e-46,8.7230883010824725e-55,1.2927903607064159e-46,1.2927902679452097e-46,1.292790314328169e-46
7.13384822794714e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27323825479791575,0.66995771448006314,7.4534842228649172e-25,0.0,6.936942928307997e-16,2.6860988149895113e-42,0.0,0.0,0.0,0.0,0.0,4.2285519935366936e-05,4.2285519862414265e-05,3.6822228905833823e-14,4.2504440269508922e-19,2.1252220529132483e-19,7.8536007540015914e-27,4.758292134742404e-32,3.182580027542716e-40,2.3791461836405697e-32,2.379145958883826e-32,1.3265455819529254e-45,6.4964615306467452e-54,6.6327281769339471e-46,6.632727657419513e-46,6.6327279171899263e-46
8.316521480294335e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27322423990035599,0.66995070703126136,1.3698632927247851e-24,0.0,9.4256885100288563e-16,3.6493363853168386e-42,0.0,0.0,0.0,0.0,0.0,4.9292968736490882e-05,4.9292968620760811e-05,5.8334566884286582e-14,7.8122714725959812e-19,3.9061358329702151e-19,1.9251994104424112e-26,1.3157328324597567e-31,1.1993540954110125e-39,6.5786645238141887e-32,6.5786638289912359e-32,5.4835408441289117e-45,3.7292560295271884e-53,2.7417705428543293e-45,2.7417703091537798e-45,2.7417704260099913e-45
1e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27320429309983607,0.66994073363095796,2.8495330397989744e-24,0.0,1.3623870582419142e-15,5.2738265817337518e-42,0.0,0.0,0.0,0.0,0.0,5.9266369039160956e-05,5.9266368837711626e-05,1.0140220143810355e-13,1.6252148129490963e-18,8.1260743537709118e-19,5.7561825349637682e-26,4.6756098297161151e-31,6.6435530837384228e-39,2.3378050699636039e-31,2.3378047753117477e-31,3.7715751807437013e-44,4.4997907662377013e-52,1.8857876963118728e-44,1.8857874945794842e-44,1.8857875954508029e-44
1.0681867984988725e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27319621485755702,0.66993669450979609,3.7039185870696585e-24,0.0,1.5543278041739492e-15,6.0164095475189672e-42,0.0,0.0,0.0,0.0,0.0,6.330549020066026e-05,6.330548995503415e-05,1.2358546515910606e-13,2.1125817677965498e-18,1.056290926612096e-18,8.5069965676543277e-26,7.3255282490628839e-31,1.1750912880511585e-38,3.6627643821621269e-31,3.6627638944877556e-31,7.0104474988017083e-44,9.1134759217882791e-52,3.505223955375234e-44,3.5052235641951087e-44,3.5052237597951083e-44
1.3047214489683115e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27316819614931359,0.66992268515557207,8.2185299348314046e-24,0.0,2.3179409903191271e-15,8.9699743366891579e-42,0.0,0.0,0.0,0.0,0.0,7.7314844423194792e-05,7.7314843975158652e-05,2.2516648976508692e-13,4.688119025722482e-18,2.3440596529290714e-18,2.7898363578118047e-25,2.880959495091603e-30,6.7933547438205672e-38,1.4404798694052821e-30,1.4404796413381372e-30,4.7664388278780031e-43,8.7444521837150627e-51,2.3832195786047834e-43,2.3832192685650605e-43,2.383219423592798e-43
1.5412560994377505e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27314018377338084,0.66990867896745898,1.5978871269699732e-23,0.0,3.2332179287735908e-15,1.250886598650597e-41,0.0,0.0,0.0,0.0,0.0,9.1321032534574239e-05,9.1321031795552602e-05,3.7110691185777484e-13,9.115969654477311e-18,4.5579852041768925e-18,7.5083571290685702e-25,9.0170887463140358e-30,2.9168175169438996e-37,4.5085448178508501e-30,4.5085439941883667e-30,2.322337534294661e-42,5.7268372601560998e-50,1.161168858362356e-42,1.1611686879976592e-42,1.1611687731843353e-42
1.7777907499071896e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27311217772751512,0.66989467594432661,2.825982963006954e-23,0.0,4.2999683421005692e-15,1.6631922134602855e-41,0.0,0.0,0.0,0.0,0.0,0.00010532405566472769,0.0001053240545300943,5.6943040045486215e-13,1.6124211593741853e-17,8.0621066785211337e-18,1.7562962640301521e-24,2.4043077066074889e-29,1.0224660562874791e-36,1.2021539890371009e-29,1.2021537402770776e-29,9.0901107408049089e-42,2.9523830455563936e-49,4.5450557703554254e-42,4.5450550301185231e-42,4.5450554002557772e-42
2.2508600508460676e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27305618461701453,0.66986667938848798,7.2528240591590484e-23,0.0,6.8871294984196509e-15,2.662589045634928e-41,0.0,0.0,0.0,0.0,0.0,0.00013332061149832087,0.00013332060919443524,1.1552932633126251e-12,4.1392534569550139e-17,2.0696270936755105e-17,7.2755815886775207e-24,1.2770682795753998e-28,9.1262213212959095e-36,6.3853423564968279e-29,6.3853406450644112e-29,1.0984870900267612e-40,6.2543438954393737e-48,5.4924361331900504e-41,5.4924349053460516e-41,5.4924355192992389e-41
3.196998652723824e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27294427425821016,0.669810724206926,2.9461987229522262e-22,0.0,1.3870783863081484e-14,5.3572923217156183e-41,0.0,0.0,0.0,0.0,0.0,0.00018927579304646891,0.0001892757864435131,3.308034790060981e-12,1.6822600623459311e-16,8.4113034001298503e-17,6.153341563453363e-23,1.6330794941623627e-27,2.5502639359026045e-34,8.1653995050620626e-28,8.1653960548537474e-28,5.295075475862106e-39,6.3908615555016244e-46,2.6475383559936383e-39,2.6475372948256172e-39,2.647537825436583e-39
4.0485233944138046e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27284364132024741,0.66976040773453072,7.564655285733449e-22,0.0,2.2210434201260617e-14,8.570835654114751e-41,0.0,0.0,0.0,0.0,0.0,0.00023959226542549612,0.00023959225201844879,6.7136565806683742e-12,4.3212470394696087e-16,2.1606247773710896e-16,2.5058089732343497e-22,8.2165735400531255e-27,1.9250758335666276e-33,4.1082880500419173e-27,4.1082859493047619e-27,4.5314648854279982e-38,8.3563638514795963e-45,2.2657330492255137e-38,2.2657320408640478e-38,2.2657325450703945e-38
4.9000481361037853e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27274309011259035,0.66971013212550978,1.6208050245888595e-21,0.0,3.2487205592283679e-14,1.2525681550996889e-40,0.0,0.0,0.0,0.0,0.0,0.0002898678744266973,0.00028986785066324625,1.1895884962729605e-11,9.2627044953075347e-16,4.6313561554124838e-16,7.7862577647999405e-22,3.0352166539618451e-26,1.0081931867598827e-32,1.5176088997403846e-26,1.517607985506623e-26,2.7344060515709601e-37,6.6660122190308263e-44,1.3672034488520191e-37,1.3672027544554966e-37,1.3672031016713962e-37
5.751572877793766e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27264262053120814,0.66965989732747644,3.0719338987085848e-21,0.0,4.4692342370847719e-14,1.7216549944276286e-40,0.0,0.0,0.0,0.0,0.0,0.00034010267243667465,0.00034010263402205562,1.9225703923878985e-11,1.7563255379530644e-15,8.7816378092058339e-16,2.0163317642722106e-21,9.0754618303382289e-26,4.0806702462838511e-32,4.5377329405687239e-26,4.5377298081232613e-26,1.2390204641425169e-36,4.1422774506510808e-43,6.1951045126442436e-37,6.1951010109789764e-37,6.1951027619005571e-37
6.603097619483747e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27254223247225218,0.66960970328813696,5.3283921765952435e-21,0.0,5.8817122628753086e-14,2.2638200002043532e-40,0.0,0.0,0.0,0.0,0.0,0.00039029671174997487,0.0003902966536487522,2.9073162473727483e-11,3.047721254290528e-15,1.5238629267475629e-15,4.582055929102969e-21,2.3368573820419307e-25,1.3701618738189971e-31,1.1684292975070016e-25,1.1684283892021911e-25,4.6000206249322885e-36,2.0379343396011245e-42,2.3000112346844257e-36,2.3000098053821503e-36,2.3000105200695937e-36
7.454622361173727e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27244192583205551,0.66955954995528832,8.6426933373412774e-21,0.0,7.4852858083784432e-14,2.8785429814297248e-40,0.0,0.0,0.0,0.0,0.0,0.000440450044569312,0.00044044996100715535,4.1807377238206478e-11,4.9455451749785321e-15,2.4727773221113756e-15,9.4339492946625424e-21,5.3780580015159863e-25,3.9921230492164119e-31,2.6890306037421613e-25,2.6890282787229258e-25,1.4705619062285084e-35,8.3627773427268747e-42,7.3528128512875058e-36,7.3528078657195513e-36,7.3528103586301688e-36
8.306147102863708e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27234170050713308,0.66950943727682011,1.3301060205138688e-20,0.0,9.279089395448196e-14,3.565307608746798e-40,0.0,0.0,0.0,0.0,0.0,0.00049056272300577455,0.0004905626074712306,5.7796534895369524e-11,7.6144320718899662e-15,3.8072250579748697e-15,1.7976778495514829e-20,1.1335283530555384e-24,1.0398801431938922e-30,5.6676456060455566e-25,5.6676402068463001e-25,4.1788283126947336e-35,2.9638718003335261e-41,2.0894152128684441e-35,2.0894136752863719e-35,2.089414444116465e-35
