Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H7X(141),C2H6(343),C4H6(54),C4H7(69),C4H5X(380),C4H7X(140),C4H7(439),C4H7(68),C4H7X(145),C4H7X(142),C4H7X(143),C4H5X(381),C4H7X(146),C4H6a(379),C6H10(384),C6H9X(985),C6H9X(986),C6H9X(525),C6H9(1116),SX(1115),C6H9(1156),SX(1533),SX(1527),SX(2037),S(1546),SX(2134),S(2186),C3H6(75),SX(2035),SX(2135),S(2216),SX(3411),S(3472),SX(4084)
8.722080121768765e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282558538973,0.66999999987383774,1.5841637594216228e-21,4.0254095669099123e-32,2.8227707576334037e-19,6.8991938867548461e-31,1.8827027013388407e-41,3.0851982049611755e-52,2.0408823574026089e-53,1.8692003456778599e-44,3.5399706477087049e-58,1.2616207556490428e-10,1.2616238527603367e-10,1.5486132278100635e-16,2.8051100350920233e-19,1.4350040002533504e-22,6.6773575162864811e-21,1.3440156937868425e-22,7.030962667944369e-27,7.9271970294752228e-23,3.6190097338345429e-26,2.7638966680751648e-26,4.9751931381357289e-28,2.00128615431249e-31,1.3484419430284017e-32,7.1662427753949644e-32,3.2035817609796145e-37,8.5244293127410736e-34,4.9171981677889679e-34,6.9439473503873106e-44,6.3232931111853284e-44,5.9983154708917651e-36,1.1886962783807065e-39,8.5521773960364902e-40,1.4235710523356865e-43,1.3166796732674434e-45,5.0064445063212826e-48,2.3861068569030593e-54,2.5365918204787418e-52,1.989252677769747e-58,1.8123537271506343e-62,9.004782040419027e-64,9.0047820373769434e-64,3.0416401123873795e-73,2.50772663557436e-77,1.9427790998281458e-77,2.9624836711727545e-81,3.286676718590404e-87
9.057712831686271e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282557956045,0.66999999987092318,1.8126354746130182e-21,5.1607974198709775e-32,3.0197620666598413e-19,7.3186063700218301e-31,2.2461156427466505e-41,4.1297550726666285e-52,2.6996359795790551e-53,2.3179700158275714e-44,4.9160720964015701e-58,1.2907677644702007e-10,1.2907711687708964e-10,1.7022132589725731e-16,2.999655733250754e-19,1.6423572848687133e-22,7.3413068504937347e-21,1.4957913281193407e-22,8.0516200368227645e-27,8.8199701700879764e-23,4.0696563371926722e-26,3.1953881877944088e-26,5.9817930616632402e-28,2.3540062066871351e-31,1.5979216019107166e-32,8.1534194107453783e-32,3.996505941374507e-37,9.786812211919926e-34,5.6453861958882689e-34,8.2656891371924488e-44,7.5467343930406708e-44,7.1617462901289075e-36,1.4770652143822479e-39,1.0631321883105659e-39,1.8397079671969631e-43,1.769456843935189e-45,6.6519686708513864e-48,3.3326822105159734e-54,3.407926231622851e-52,2.8873955098476758e-58,2.7326474614608464e-62,1.3580067613167214e-63,1.3580067608401579e-63,4.7649116158268173e-73,4.079237986375805e-77,3.160819628280632e-77,5.0029235852476264e-81,5.7580950509424634e-87
9.393345541603776e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282557401649,0.66999999986815095,2.0620303460923046e-21,6.5512030386739995e-32,3.2211268842052063e-19,7.7407956699372377e-31,2.6606036986234458e-41,5.466327270384952e-52,3.530303309652703e-53,2.8501357146140493e-44,6.7416563955946403e-58,1.3184870233121168e-10,1.3184907486380805e-10,1.8627314061888055e-16,3.1983602197683944e-19,1.8687820261641005e-22,8.0354504828106644e-21,1.65764596751082e-22,9.1669796122256214e-27,9.7714896188198308e-23,4.5539587663173008e-26,3.6735637474601543e-26,7.1421535782662471e-28,2.7511989926434933e-31,1.8798948909437239e-32,9.2219480184420496e-32,4.9442748960670046e-37,1.1171548169714734e-33,6.4441518963856992e-34,9.7687343147886516e-44,8.9428683472685577e-44,8.4900409976523756e-36,1.8199134747686513e-39,1.3104513214887636e-39,2.3542879293244961e-43,2.3515711081214161e-45,8.7398176665886376e-48,4.5969826994940703e-54,4.5278055746420017e-52,4.1334747382098951e-58,4.0582316089383396e-62,2.0171741321030263e-63,2.0171741313686699e-63,7.3424074596940349e-73,6.5184399994126207e-77,5.0517507734199286e-77,8.2888402399022611e-81,9.884250854016797e-87
9.728978251521282e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282556874982,0.66999999986551761,2.3330862182780871e-21,8.2399482773381139e-32,3.4266471035798315e-19,8.1650429920324753e-31,3.1307025707952658e-41,7.1603873803249242e-52,4.5675701457272561e-53,3.4768503232604973e-44,9.1374825384350353e-58,1.3448200388101666e-10,1.3448240985950404e-10,2.0299665459512891e-16,3.4009982357962192e-19,2.1149641091806885e-22,8.7589535620856965e-21,1.829763461421314e-22,1.0380537285397627e-26,1.0782751222721429e-22,5.0726988702134142e-26,4.2012953069606336e-26,8.4725479973905664e-28,3.1962380035488178e-31,2.1967804249276651e-32,1.0373386011741828e-31,6.0695355877314772e-37,1.2684002712644434e-33,7.3165903008944647e-34,1.1468361186791926e-43,1.0527182818661229e-43,9.9980897230554998e-36,2.2247405907262852e-39,1.6026284517003527e-39,2.985431178731367e-43,3.0929376660124211e-45,1.1363990761922815e-47,6.2676406465055455e-54,5.9536041178639128e-52,5.8416388469633745e-58,5.9423785152341965e-62,2.9543045041519687e-63,2.9543045030376056e-63,1.114180916793268e-72,1.0244943562418988e-76,7.9411887154425748e-77,1.3490829861315516e-80,1.6647989323762815e-86
9.999999999999999e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282556469345,0.66999999986348935,2.5682471728277428e-21,9.8541793946027839e-32,3.5954914983776707e-19,8.5086559395803863e-31,3.5540836501313753e-41,8.8412032456074073e-52,5.5828404965247312e-53,4.0601269609277771e-44,1.1587424679743157e-57,1.3651019591603164e-10,1.3651062985339898e-10,2.1697656515651205e-16,3.5673487289288532e-19,2.3286180551734083e-22,9.3640041253068331e-21,1.9763544046014875e-22,1.1434410282834804e-26,1.1643568602048618e-22,5.5172134102016343e-26,4.6655828719845181e-26,9.682669145687688e-28,3.5928673408736859e-31,2.4798062723711574e-32,1.1364571241548792e-31,7.1246343330388137e-37,1.4002071669080752e-33,8.0769000885213704e-34,1.2994952358624701e-43,1.1954763492633332e-43,1.1357521971806771e-35,2.6024120895775115e-39,1.8753318292649616e-39,3.5940864126641506e-43,3.8317198914280057e-45,1.394826086508431e-47,7.9867054725111498e-54,7.3740267161858499e-52,7.6562469099267028e-58,8.0077801585601507e-62,3.9817920646978369e-63,3.981792063153554e-63,1.5440230825437238e-72,1.4593520725821745e-76,1.1313549763115413e-76,1.9751094730657409e-80,2.5036555830259248e-86
1.0064610961438788e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282556375176,0.6699999998630185,2.6264996744695139e-21,1.0275399538055098e-31,3.6361112429483013e-19,8.5906670055485444e-31,3.6610979782087112e-41,9.2886431528166213e-52,5.8510967452290562e-53,4.2101780003174644e-44,1.2250153091858811e-57,1.3698105049905298e-10,1.3698149122445385e-10,2.2037069558104244e-16,3.6073515534431451e-19,2.381553041278945e-22,9.5109353275022799e-21,2.0123150945616007e-22,1.1695606486276451e-26,1.1854674661742644e-22,5.6266106738049341e-26,4.7814869583575196e-26,9.9902262437776961e-28,3.6925607400304866e-31,2.5510158895674459e-32,1.1609039108619839e-31,7.3971874464543149e-37,1.4329386664578792e-33,8.2657072031203502e-34,1.3380241844243358e-43,1.2315700576590548e-43,1.170130743396315e-35,2.6996983240028391e-39,1.9455965629334283e-39,3.7536814154164762e-43,4.028856374731643e-45,1.4633425203064168e-47,8.4533099104747585e-54,7.7529929398163869e-52,8.1571815206761213e-58,8.5874783334545343e-62,4.2702089698029236e-63,4.2702089681359563e-63,1.6666852801743787e-72,1.5854718432010442e-76,1.2291710011616098e-76,2.1596046002604288e-80,2.7547489395808532e-86
1.0400243671356294e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282555901311,0.66999999986064906,2.9429258450287682e-21,1.2711278562483347e-31,3.8493147444813184e-19,9.0170238112391254e-31,4.2566166001776057e-41,1.1940391155938231e-51,7.4259277727815584e-53,5.0631159180700688e-44,1.6256294427211721e-57,1.3935038067697788e-10,1.3935085740633401e-10,2.3837327201792253e-16,3.8172092755678264e-19,2.6691617230155417e-22,1.0290479339505983e-20,2.2054600166758521e-22,1.3115314920871272e-26,1.2988106450857964e-22,6.2163816314699014e-26,5.4170706927275593e-26,1.1713424968467611e-27,4.2436604931593224e-31,2.9450501206443492e-32,1.2929969626475043e-31,8.9545018949760373e-37,1.6112748813416703e-33,9.2944149287342851e-34,1.5520404667995927e-43,1.432494968055804e-43,1.3615605417222219e-35,3.2536115279671972e-39,2.3457844584307041e-39,4.6822086825268644e-43,5.2007155923510802e-45,1.8673591815983485e-47,1.128618363109934e-53,1.0005279129139191e-51,1.1263426878178207e-57,1.2258134828176929e-61,6.0967240896888766e-63,6.0967240872284441e-63,2.4600037046902934e-72,2.4183863388373462e-76,1.8752423289069095e-76,3.4038183036265108e-80,4.4833294387058478e-86
1.07358763812738e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282555452447,0.66999999985840475,3.2829785787746635e-21,1.5606971979429708e-31,4.066060199983382e-19,9.4435066914070919e-31,4.9222170359319616e-41,1.5218962680693391e-51,9.3429046250863337e-53,6.049613840106754e-44,2.1367197730448269e-57,1.4159465632927082e-10,1.4159517027444731e-10,2.5698179431001325e-16,4.0303680587131947e-19,2.9783665453239323e-22,1.1096642893480818e-20,2.4093456845954022e-22,1.4642602934013904e-26,1.4183822989850143e-22,6.8426539727214692e-26,6.1110023577784963e-26,1.3661376265982083e-27,4.8530783813681156e-31,3.3813356787307025e-32,1.4337006283302124e-31,1.0771241888262706e-36,1.8038970336922125e-33,1.040552911999011e-33,1.7905197519284422e-43,1.6571933601978101e-43,1.5757362406534905e-35,3.8959976739612574e-39,2.8101319972982952e-39,5.7970180255476486e-43,6.6567532263399669e-45,2.3628175660539422e-47,1.4925958898640171e-53,1.2802852626237502e-51,1.5389797285171487e-57,1.7297087659433364e-61,8.6046646499959356e-63,8.6046646464096392e-63,3.5856490867717609e-72,3.6391940843550529e-76,2.8223768039208064e-76,5.2873398705341944e-80,7.184018986884661e-86
1.1071509091191306e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282555027659,0.66999999985628078,3.6472309335430131e-21,1.9027839169096384e-31,4.2861575087443974e-19,9.8695456644493083e-31,5.6629808473507728e-41,1.9243262931395662e-51,1.1659078281194006e-52,7.1845916043724318e-44,2.7833948354046749e-57,1.4371862118442958e-10,1.4371917351132227e-10,2.7617327644082058e-16,4.2466322653422874e-19,3.3097077740710208e-22,1.1928465600756728e-20,2.6241083128178168e-22,1.6280223335273795e-26,1.5442533635720962e-22,7.5060261241422051e-26,6.8662578083699679e-26,1.5854315060235216e-27,5.5243956800486375e-31,3.8623219399846811e-32,1.5830755193884255e-31,1.2879781316128037e-36,2.0112760851212641e-33,1.160176645634648e-33,2.0551251820190182e-43,1.907410131717436e-43,1.8143395576318835e-35,4.6370850398225575e-39,3.3461044154269313e-39,7.1271635476940478e-43,8.4528767014736637e-45,2.9660840600166957e-47,1.9564284094409394e-53,1.6252743767548899e-51,2.0821211620071464e-57,2.414443625600972e-61,1.201342907676405e-62,1.2013429071597952e-62,5.165136754059592e-72,5.4069877712289765e-76,4.1941439757448316e-76,8.1015963885862263e-80,1.1344660372526058e-85
1.1407141801108812e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282554625953,0.66999999985427239,4.0362159429731459e-21,2.3045518059094356e-31,4.5094239737393392e-19,1.0294606866689801e-30,6.4841037460315031e-41,2.4149404179775711e-51,1.4438120921146681e-52,8.4839545830577233e-44,3.5953070401241283e-57,1.4572706322710483e-10,1.4572765505521104e-10,2.9592451796045403e-16,4.4658140518993761e-19,3.6636901839653434e-22,1.2784977137997137e-20,2.8498733291429994e-22,1.8030742522669944e-26,1.6764883774971778e-22,8.2070541912824783e-26,7.685829249020261e-26,1.8313485219426948e-27,6.2612264736279385e-31,4.3904487141744543e-32,1.7411611772108468e-31,1.5315224108201187e-36,2.2338655936217715e-33,1.2885743227057841e-33,2.3475447692466027e-43,2.1849317565015638e-43,2.0790931603800136e-35,5.4878295621388918e-39,3.9617057293881202e-39,8.7049674505244826e-43,1.0653543383644415e-44,3.6957076545908278e-47,2.5429725391416768e-53,2.0478294241396054e-51,2.7908973088232663e-57,3.3360697814026356e-61,1.6602524951731184e-62,1.6602524944371422e-62,7.3583521900728856e-72,7.9378470483973564e-76,6.1584150233074926e-76,1.225508743769231e-79,1.7670375552380585e-85
1.1742774511026318e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282554246407,0.66999999985237468,4.4504276167293683e-21,2.7738228513160212e-31,4.7356843426051383e-19,1.0718191784872642e-30,7.3908869815423701e-41,3.0092433098710317e-51,1.775073461571938e-52,9.9646072021841487e-44,4.6072712373867834e-57,1.4762478112871987e-10,1.4762541353103493e-10,3.1621226664660879e-16,4.6877333995236614e-19,4.040783903863356e-22,1.3665204177522897e-20,3.0867558320201138e-22,1.9896542735453808e-26,1.8151457874242262e-22,8.9462534846289848e-26,8.5727217656650053e-26,2.1061144463656504e-27,7.0672106551635636e-31,4.9681403945580833e-32,1.9079773265629615e-31,1.8115522871256164e-36,2.4721015985037572e-33,1.4259974667438866e-33,2.6694880301720696e-43,2.4915833450382528e-43,2.371757799164335e-35,6.4599303609073109e-39,4.6654912267650763e-39,1.0566243608223499e-42,1.3332702748463766e-44,4.5726127752211469e-47,3.2793289237226462e-53,2.5620943681774276e-51,3.7083316621550951e-57,4.5654292830334329e-61,2.2725312826696051e-62,2.2725312816320144e-62,1.0373866216465334e-71,1.1522473314184748e-75,8.9410870403357205e-76,1.831448010272725e-79,2.7168865357836409e-85
1.2078407220943824e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282553888054,0.66999999985058289,4.8903221331764507e-21,3.3191073059080945e-31,4.964770799677097e-19,1.1139836361807185e-30,8.3887289786142048e-41,3.7248152263277591e-51,2.167505551890274e-52,1.1644464614593447e-43,5.8599399318576079e-57,1.4941655455250756e-10,1.494172285557091e-10,3.3701336239192306e-16,4.9122180940786129e-19,4.4414254370751608e-22,1.4568176521757596e-20,3.3348610465698514e-22,2.1879825273994995e-26,1.9602782490409308e-22,9.724100075544469e-26,9.5299500434603718e-26,2.4120568130875808e-27,7.9460072919890121e-31,5.597800636627659e-32,2.0835251675603067e-31,2.1321596899103583e-36,2.7264026227603982e-33,1.5726874972508256e-33,3.0226827523539324e-43,2.8292257551665013e-43,2.6941294820729962e-35,7.5658439550248179e-39,5.4665790533318023e-39,1.2750525226828752e-42,1.6574801435685755e-44,5.6203000150078612e-47,4.1974538211533926e-53,3.1842133835432052e-51,4.8867797454461685e-57,6.1914117201980371e-61,3.0825299709684849e-62,3.0825299695200344e-62,1.4481565280464826e-71,1.6548471387873479e-75,1.2843428817133624e-75,2.7058170415221348e-79,4.1264968968578805e-85
1.241403993086133e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282553549941,0.66999999984889225,5.35631918703428e-21,3.9496334798430434e-31,5.1965229149688057e-19,1.1559109995851254e-30,9.4831172599298046e-41,4.5815035752509094e-51,2.6297052179284477e-52,1.3542462625933165e-43,7.4005376925645136e-57,1.5110711817006106e-10,1.5110783475494496e-10,3.5830486310706469e-16,5.1391036617285202e-19,4.8660188233342775e-22,1.5492932475047524e-20,3.594284776704759e-22,2.3982614538037438e-26,2.1119329224787505e-22,1.0541032369990913e-25,1.0560535267079123e-25,2.7516051864813347e-27,8.9012883682852174e-31,6.2818075546942772e-32,2.2677886850095312e-31,2.4977449413573446e-36,2.9971697788498918e-33,1.7288757907172087e-33,3.4088719011870667e-43,3.1997527659954921e-43,3.0480367071615997e-35,8.8187971955037101e-39,6.3746609136954044e-39,1.5301296168657273e-42,2.0475852261637067e-44,6.8650545454353144e-47,5.3348338444402369e-53,3.9325332098248073e-51,6.389571465390169e-57,8.3247930496245527e-61,4.1455349302687658e-62,4.1455349282655478e-62,2.0028018450256045e-71,2.3528300161205445e-75,1.8263846164082547e-75,3.9545531873718183e-79,6.1953154068699598e-85
1.2749672640778836e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282553231124,0.66999999984729808,5.8488034583161637e-21,4.675377241166848e-31,5.430787555621266e-19,1.197561445324898e-30,1.0679620682432315e-40,5.6016238707765623e-51,3.1710916765689026e-52,1.567856597508014e-43,9.28365728476547e-57,1.5270113918844427e-10,1.5270189929057838e-10,3.8006415361328646e-16,5.3682332658999455e-19,5.3149369124064814e-22,1.6438523493959101e-20,3.865113851178939e-22,2.6206762747121044e-26,2.270151760910458e-22,1.1397452689082449e-25,1.1667502199167935e-25,3.1272913285386213e-27,9.9367329090347621e-31,7.0225094190782052e-32,2.4607359573975066e-31,2.9130283906872655e-36,3.2847869647251031e-33,1.8947837936988708e-33,3.8298106719712208e-43,3.6050883251230971e-43,3.4353377626718839e-35,1.0232798948628684e-38,7.4000119059311064e-39,1.8266225543061848e-42,2.5144568181428188e-44,8.3361619629223364e-47,6.7352277482422674e-53,4.8278176055802579e-51,8.2928775767413574e-57,1.110273650849449e-60,5.5300214095741416e-62,5.5300214068280473e-62,2.74550623674175e-71,3.313409671397577e-75,2.5725007597934079e-75,5.7205766218814976e-79,9.1998795412491127e-85
1.3085305350696342e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282552930715,0.66999999984579617,6.3681261720938587e-21,5.5070912216916048e-31,5.6674187650714429e-19,1.2388982711050921e-30,1.1983882009051962e-40,6.8101700547214652e-51,3.8019448151087263e-52,1.807377507108476e-43,1.1572119998805727e-56,1.5420319816312518e-10,1.5420400267368897e-10,4.0226903861341983e-16,5.5994575711601851e-19,5.7885227221508812e-22,1.7404018162064977e-20,4.1474265616920197e-22,2.8553955216979226e-26,2.4349717913051502e-22,1.2293728846417526e-25,1.285387643176298e-25,3.5417492700181526e-27,1.1056021485361297e-30,7.8222208328418858e-32,2.6623204505745939e-31,3.3830619460014623e-36,3.5896211375910446e-33,2.0706231807295836e-33,4.2872636901241999e-43,4.0471838774148659e-43,3.8579181046730456e-35,1.1822650564773404e-38,8.5534995132620784e-39,2.1697405170790808e-42,3.070356207164948e-44,1.0066131313441891e-46,8.4494791969170078e-53,5.8934740424722618e-51,1.0687822111548015e-56,1.4694044021838529e-60,7.3202834659607987e-62,7.3202834622277613e-62,3.7322151035483757e-71,4.6240785915514582e-75,3.5907433758359603e-75,8.1951087456989487e-79,1.3520174587161786e-84
1.3420938060613848e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282552647796,0.66999999984438141,6.9146067215490097e-21,6.4563337276106355e-31,5.9062776148897773e-19,1.2798877747060906e-30,1.3401610832353744e-40,8.2350341372226367e-51,4.5334425932040574e-52,2.0750131289189472e-43,1.4337902593022313e-56,1.5561777285898913e-10,1.5561862262576983e-10,4.2489782089330753e-16,5.8326345792167303e-19,6.2870908564071565e-22,1.8388505537921718e-20,4.441293091421455e-22,3.1025716075570916e-26,2.6064253864982139e-22,1.3230195713224657e-25,1.41226818049028e-25,3.9977152914468178e-27,1.2262831097835659e-30,8.6832193645524127e-32,2.872482283561002e-31,3.9132404916210185e-36,3.9120226535818292e-33,2.2565960502584841e-33,4.783002360849279e-43,4.5280157820674916e-43,4.3176878199012991e-35,1.3603955171933801e-38,9.8465917782384293e-39,2.5651589534547301e-42,3.7290613074366592e-44,1.2090925017033442e-46,1.05364044858179e-52,7.1557927536910193e-51,1.3682863867087383e-56,1.9305254894333606e-60,9.6194894011385404e-62,9.6194893961040929e-62,5.0333089317094672e-71,6.397912272226586e-75,4.9690838215643378e-75,1.1631992365046904e-78,1.9673888798539429e-84
1.3756570770531354e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282552381509,0.66999999984304992,7.4885343297933403e-21,7.5354973576504354e-31,6.1472320338569884e-19,1.3204991291743437e-30,1.4938576860839624e-40,9.9072350988162474e-51,5.3776974596318731e-52,2.3730720928057606e-43,1.7663133221096625e-56,1.5694922491477136e-10,1.5695012074328935e-10,4.4792936593918612e-16,6.0676294418344212e-19,6.8109289607445044e-22,1.9391097926384224e-20,4.746775932622904e-22,3.3623414313640552e-26,2.7845405279193661e-22,1.4207156763616747e-25,1.547693798642035e-25,4.4980278195660741e-27,1.3560830431106919e-30,9.6077426115859276e-32,3.0911494562301322e-31,4.509313179565274e-36,4.2523256624487195e-33,2.4528951523198936e-33,5.3188023680420366e-43,5.049582823109111e-43,4.8165791799003527e-35,1.559312583635401e-38,1.129136468730942e-38,3.0190437841909659e-42,4.5060000133050931e-44,1.4450195393128777e-46,1.3063759220760096e-52,8.6441982292689039e-51,1.7406471305707858e-56,2.5187697426160682e-60,1.2553215986690415e-61,1.2553215979952072e-61,6.7367847771735974e-71,8.7800579881847932e-75,6.8204715478656942e-75,1.6365693023611706e-78,2.8360616390711804e-84
