Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),H2OX(23),OCX(25),H2X(49),C2H4(47),CH3X(55),O(29),COX(50),CHOX(53),acetyl(44),C2H6X(52),C2H4X(215),CH4OX(63),C2H4X(70),C2H3X(214),C2H2X(254),C2HX(261),C2H3X(69),C2H2X(276),C2H3(46),C2H2(294),C2H2(314),C2H2X(315)
1.8938653468064447e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44384655338202084,0.09292905694855824,0.012816785127474906,0.0,0.002735582954018046,0.030669156477616224,0.016555296128447243,5.815161133199715e-05,4.116584548743937e-11,0.002242395825675004,6.386346555884657e-11,0.0004728974107330325,3.0004610138096655e-09,1.2893436978978711e-05,1.4237679166736865e-09,9.344771019455123e-11,2.444633543008105e-05,1.0426088695667383e-05,0.006690507485926686,0.0006722496908648205,0.0004164599868177397,3.2253102567158455e-07,7.15009987228272e-09,5.5025748052100174e-08,8.015600203355346e-10,3.678841811302379e-06,6.042655273182584e-05,1.2317401321806578e-07,1.2771277045678582e-07,0.0006150864535254245,1.64993150066144e-05,6.965109070612827e-09,8.45561422891881e-06,5.140880008059726e-08,4.9893003135553005e-11,9.289847929986466e-11,1.6079218649198663e-07,1.180261590788201e-06,1.432084551135394e-10,2.9488448306456286e-12,1.804498020641738e-11,1.0806081187289043e-11,2.275038276135759e-13,1.6565369010600794e-11,2.8066269507558505e-07,1.0485178622515814e-10,1.0228479836502056e-06,1.9921112485747575e-10,4.829108313573855e-09
1.89591806032381e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438504982971248,0.09291173685166391,0.012808700150299992,0.0,0.002737308160753946,0.030704242135004906,0.0165738453365286,5.8130146378541186e-05,4.1299845487313815e-11,0.0022419675588124044,6.38438919831227e-11,0.0004729853605045278,3.000064533457693e-09,1.2884347047840907e-05,1.4256285081330337e-09,9.355025820810635e-11,2.440939050829727e-05,1.043870369466408e-05,0.006689320613677723,0.0006681965384115879,0.0004166818403713801,3.207546707673946e-07,7.144224797907293e-09,5.501405259531531e-08,8.067470858287061e-10,3.7015087222660786e-06,6.076704722220883e-05,1.2325218858259388e-07,1.2785280512764438e-07,0.0006157962903234473,1.6519278862262443e-05,6.963840725468491e-09,8.451850739904231e-06,5.146685818892795e-08,4.997387341275224e-11,9.298480427628319e-11,1.6073428204448483e-07,1.1817307178129193e-06,1.431087653240401e-10,2.952439013531084e-12,1.826842241670138e-11,1.093955546907468e-11,2.3019337070524416e-13,1.6598885450133978e-11,2.810025594415344e-07,1.0507890481801252e-10,1.0258527983705927e-06,1.9979634668726283e-10,4.84335216710392e-09
1.8979707738411751e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438544317846787,0.09289442119686853,0.012800620101715374,0.0,0.0027390236192900547,0.030739328517680367,0.016592386575610865,5.8108676365946554e-05,4.1434111547705766e-11,0.0022415392480319317,6.3824300959403e-11,0.0004730732751258547,2.999667627225458e-09,1.2875222882108158e-05,1.4274889014748885e-09,9.365273492574147e-11,2.4372451346390736e-05,1.0451311748333527e-05,0.006688133877638078,0.0006641512731614022,0.00041690357810993865,3.1897998371961056e-07,7.1383540549539445e-09,5.5002380417534383e-08,8.119856812247446e-10,3.724396771713972e-06,6.111082994491786e-05,1.2332992556500075e-07,1.279927726292138e-07,0.0006165061384700983,1.653923172684885e-05,6.962572040996281e-09,8.448087395398045e-06,5.152489124849566e-08,5.0054761652610884e-11,9.307104297058538e-11,1.606763582810586e-07,1.1831990338180142e-06,1.4300868980176512e-10,2.9560312193291157e-12,1.849548175667649e-11,1.1075163254754864e-11,2.3292503129470204e-13,1.6632414591358815e-11,2.813412478779293e-07,1.0530624745322114e-10,1.028862329204772e-06,2.003824870346305e-10,4.857618464029329e-09
1.9000234873585404e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44385835375614635,0.09287710998219507,0.012792544979248968,0.0,0.0027407293320290127,0.030774415625204558,0.01661091980230583,5.808720141162779e-05,4.156864380536135e-11,0.002241110894861017,6.380469272251769e-11,0.0004731611546463708,2.999270301324335e-09,1.286606464670116e-05,1.4293490923899075e-09,9.375514022860365e-11,2.4335518342879093e-05,1.0463912867453883e-05,0.00668694727655524,0.000660113940447994,0.000417125200003046,3.172069938251884e-07,7.13248764559491e-09,5.499073182187733e-08,8.172764780120524e-10,3.7475088065957544e-06,6.145794269247404e-05,1.234072242357815e-07,1.2813267250376244e-07,0.0006172159977839901,1.6559173617431702e-05,6.961303020651297e-09,8.44432419919656e-06,5.158289910917505e-08,5.013566760061754e-11,9.31571952224452e-11,1.6061841549949158e-07,1.1846665395041976e-06,1.4290823034775989e-10,2.9596214501702125e-12,1.8726228924503426e-11,1.1212945783844851e-11,2.3569961232192006e-13,1.6665956275580595e-11,2.8167875687718113e-07,1.0553381399764986e-10,1.0318765760560145e-06,2.0096954588074063e-10,4.871907202461933e-09
1.9020762008759056e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44386226412190594,0.09285980320566717,0.012784474780432407,0.0,0.0027424253015596338,0.030809503456971133,0.016629444972582386,5.806572163234762e-05,4.170344239621496e-11,0.0022406825008228185,6.378506750604234e-11,0.0004732489991149451,2.9988725619437576e-09,1.2856872506594948e-05,1.4312090765103267e-09,9.385747399589009e-11,2.4298591898261114e-05,1.0476507062973352e-05,0.006685760809163295,0.0006560845860521167,0.00041734670601687314,3.154357306324233e-07,7.126625571979367e-09,5.497910711540004e-08,8.226201578894673e-10,3.7708477165448783e-06,6.18084278750456e-05,1.2348408467349406e-07,1.2827250428685067e-07,0.0006179258680783377,1.6579104551338197e-05,6.960033667859588e-09,8.44056115509085e-06,5.164088161867115e-08,5.0216590999065013e-11,9.324326086822839e-11,1.6056045399542839e-07,1.186133235586275e-06,1.4280738876352877e-10,2.963209708223273e-12,1.8960736201409823e-11,1.1352945210478555e-11,2.385179343319109e-13,1.6699510356626868e-11,2.820150829485556e-07,1.057616043376525e-10,1.034895538818477e-06,2.0155752320497993e-10,4.88621838044499e-09
1.9041289143932708e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438661627912327,0.09284250086530904,0.012776409502801091,0.0,0.0027441115306585055,0.030844592012203565,0.016647962041756552,5.804423714422318e-05,4.183850745538012e-11,0.0022402540674363344,6.376542554231033e-11,0.0004733368085799546,2.9984744152516157e-09,1.2847646626821306e-05,1.4330688494090478e-09,9.395973610481567e-11,2.426167241505928e-05,1.0489094346012255e-05,0.0066845744741827135,0.0006520632562097525,0.0004175680961140913,3.136662239454503e-07,7.120767836233886e-09,5.4967506609165404e-08,8.28017412926928e-10,3.79441643453443e-06,6.216232852970061e-05,1.235605069648274e-07,1.2841226750723373e-07,0.0006186357491608905,1.6599024546167963e-05,6.958763986018254e-09,8.436798266866812e-06,5.169883862248579e-08,5.029753158700168e-11,9.33292397409437e-11,1.605024740623861e-07,1.1875991227932759e-06,1.427061668510579e-10,2.966795995696053e-12,1.9199077490557113e-11,1.149520462564154e-11,2.4138083589778423e-13,1.6733076686643158e-11,2.82350222617827e-07,1.059896183604896e-10,1.0379192173775137e-06,2.0214641898502074e-10,4.900551995952192e-09
1.906181627910636e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44387004967228066,0.09282520295914577,0.012768349143894213,0.0,0.002745788022291612,0.030879681289953383,0.016666470964481487,5.802274806273223e-05,4.197383911713992e-11,0.0022398255962164985,6.37457670624253e-11,0.0004734245830892806,2.998075867394662e-09,1.2838387172471175e-05,1.4349284065987062e-09,9.406192643057979e-11,2.4224760297863062e-05,1.050167472786495e-05,0.006683388270320116,0.0006480499976203958,0.00041778937025383297,3.1189850382877653e-07,7.114914440462805e-09,5.495593061831437e-08,8.334689457282836e-10,3.818217937541152e-06,6.251968832976263e-05,1.2363649120467002e-07,1.2855196168676282e-07,0.0006193456408338614,1.661893361979609e-05,6.957493978495469e-09,8.433035538305252e-06,5.1756769963883797e-08,5.037848910018262e-11,9.341513167019305e-11,1.604444759917656e-07,1.1890642018685855e-06,1.4260456641283761e-10,2.970380314835531e-12,1.9441328356893296e-11,1.1639768079963197e-11,2.442891740543515e-13,1.6766655085748856e-11,2.826841724285037e-07,1.0621785590075563e-10,1.040947611608952e-06,2.0273623319668027e-10,4.914908046886693e-09
1.9082343414280013e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438739246720643,0.09280790948520332,0.012760293701254788,0.0,0.002747454779615996,0.03091477128909827,0.016684971694737327,5.800125450271947e-05,4.2109437514937537e-11,0.0022393970886742916,6.372609229627353e-11,0.00047351232269030513,2.9976769244989165e-09,1.2829094308697166e-05,1.4367877435307293e-09,9.416404484633297e-11,2.4187855953372766e-05,1.0514248220001842e-05,0.0066822021962680556,0.0006440448574554191,0.00041801052839165055,3.1013260061188754e-07,7.1090653867486554e-09,5.494437946213871e-08,8.389754695960864e-10,3.842255247217027e-06,6.28805515942681e-05,1.237120374961809e-07,1.2869158634028625e-07,0.0006200555428938567,1.6638831790376308e-05,6.956223648630554e-09,8.429272973181966e-06,5.181467548385845e-08,5.045946327101988e-11,9.350093648212158e-11,1.60386460072863e-07,1.1905284735700853e-06,1.425025892518862e-10,2.9739626679283315e-12,1.9687566068048814e-11,1.1786680607096195e-11,2.472438247426608e-13,1.6800245390647252e-11,2.8301692894282843e-07,1.0644631681552187e-10,1.0439807213783371e-06,2.0332696581377288e-10,4.929286531078146e-09
1.9102870549453667e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438777876964409,0.09279062044150861,0.012752243172429671,0.0,0.00274911180598144,0.030949862008340212,0.016703464185820974,5.797975657840268e-05,4.224530278136647e-11,0.0022389685463168408,6.370640147253636e-11,0.0004736000274299085,2.9972775926700716e-09,1.2819768200716112e-05,1.4386468555943912e-09,9.426609122314288e-11,2.4150959790444e-05,1.0526814834071687e-05,0.006681016250704778,0.0006400478833665087,0.00041823157047947445,3.0836854489387716e-07,7.103220677152548e-09,5.493285346415426e-08,8.445377086984704e-10,3.866531430568886e-06,6.324496329752492e-05,1.2378714595086054e-07,1.2883114097555008e-07,0.0006207654551318035,1.6658719076344623e-05,6.954952999734019e-09,8.4255105752678e-06,5.187255502109708e-08,5.054045382853279e-11,9.358665399936715e-11,1.6032842659288067e-07,1.1919919386702864e-06,1.4240023717177398e-10,2.9775430573012006e-12,1.993786963625016e-11,1.1935988247673868e-11,2.5024568326551624e-13,1.6833847464861448e-11,2.8334848874033864e-07,1.0667500101110137e-10,1.047018546541942e-06,2.0391861680830687e-10,4.943687446281351e-09
1.912339768462732e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44388163865009117,0.09277333582608968,0.01274419755496962,0.0,0.002750759104932183,0.030984953446203545,0.01672194839033575,5.79582544033789e-05,4.2381435048160595e-11,0.0022385399706475297,6.368669481870264e-11,0.0004736876973544655,2.9968778779939085e-09,1.2810409013811699e-05,1.4405057381158524e-09,9.436806542995983e-11,2.4114072220132787e-05,1.0539374581903693e-05,0.006679830432293993,0.0006360591234941806,0.000418452496465573,3.0660636754814643e-07,7.09738031371461e-09,5.492135295217558e-08,8.501563982380988e-10,3.891049600645567e-06,6.361296907876977e-05,1.2386181668862455e-07,1.2897062509309698e-07,0.0006214753773328769,1.6678595496422656e-05,6.953682035087639e-09,8.421748348328743e-06,5.1930408411945865e-08,5.062146049829735e-11,9.367228404100926e-11,1.6027037583693873e-07,1.193454597956477e-06,1.4229751197664833e-10,2.981121485321445e-12,2.019231986135267e-11,1.2087738073895905e-11,2.53295664754568e-13,1.6867461107707456e-11,2.836788484188949e-07,1.0690390829332375e-10,1.0500610869463154e-06,2.045111861503971e-10,4.958110790176817e-09
1.9143924819800976e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44388547743650103,0.09275605563697577,0.012736156846429295,0.0,0.002752396680208663,0.031020045601033046,0.0167404242601809,5.793674809063074e-05,4.251783444618424e-11,0.0022381113631661015,6.366697256108101e-11,0.00047377533250984,2.9964777865366922e-09,1.2801016913337147e-05,1.4423643863571815e-09,9.446996733358225e-11,2.4077193655741298e-05,1.055192747550934e-05,0.006678644739684641,0.0006320786264763674,0.00041867330629451075,3.0484609972712915e-07,7.091544298454365e-09,5.4909878258391286e-08,8.558322846231198e-10,3.915812917232907e-06,6.398461525192316e-05,1.239360498378767e-07,1.2911003818616564e-07,0.0006221853092764271,1.669846106962055e-05,6.95241075794447e-09,8.417986296125986e-06,5.19882354903743e-08,5.070248300239601e-11,9.37578264225174e-11,1.6021230808808575e-07,1.1949164522308666e-06,1.4219441547125888e-10,2.9846979543972703e-12,2.0450999374933076e-11,1.2241978214712662e-11,2.5639470464884856e-13,1.6901086110949627e-11,2.840080045979082e-07,1.0713303844406975e-10,1.053108342425986e-06,2.0510467380781768e-10,4.972556560366743e-09
1.916445195497463e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44388930395794285,0.09273877987219735,0.012728121044367323,0.0,0.0027540245357492877,0.031055138470991926,0.01675889174654114,5.7915237752532414e-05,4.265450110542183e-11,0.0022376827253687663,6.364723492481237e-11,0.0004738629329413833,2.996077324345585e-09,1.2791592064717979e-05,1.4442227955153796e-09,9.457179679862098e-11,2.404032451286421e-05,1.0564473527085025e-05,0.006677459171510644,0.0006281064414570726,0.0004188939999071028,3.030877728670861e-07,7.085712633371162e-09,5.489842971944047e-08,8.615661256401032e-10,3.94082458755596e-06,6.43599488154406e-05,1.2400984553558518e-07,1.2924937974058972e-07,0.0006228952507359028,1.6718315815241073e-05,6.9511391715289415e-09,8.414224422416022e-06,5.204603608793986e-08,5.078352105936588e-11,9.384328095569952e-11,1.6015422362730996e-07,1.1963775023107328e-06,1.4209094946098447e-10,2.9882724669783687e-12,2.0713992685543267e-11,1.2398757881669092e-11,2.595437591854384e-13,1.693472236914774e-11,2.843359539154867e-07,1.0736239141601045e-10,1.0561603128052096e-06,2.0569907974634086e-10,4.9870247543713665e-09
1.9184979090148284e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438931181154562,0.09272150852978638,0.012720090146346298,0.0,0.0027556426756922404,0.031090232054059877,0.016777350799875895,5.7893723500856e-05,4.27914351549677e-11,0.002237254058748306,6.36274821338822e-11,0.0004739504986939325,2.9956764974490935e-09,1.2782134633454832e-05,1.4460809607213997e-09,9.467355368746391e-11,2.4003465209435668e-05,1.0577012749014569e-05,0.006676273726390684,0.000624142618095099,0.00041911457724037334,3.013314186929261e-07,7.079885320444558e-09,5.488700767649016e-08,8.673586906290249e-10,3.966087866988984e-06,6.473901746225727e-05,1.2408320392735884e-07,1.293886492346946e-07,0.0006236052014787764,1.673815975288367e-05,6.949867279036866e-09,8.410462730950722e-06,5.210381003375148e-08,5.086457438414756e-11,9.392864744864906e-11,1.6009612273354983e-07,1.1978377490285749e-06,1.419871157518596e-10,2.9918450255564514e-12,2.098138622510094e-11,1.2558127395379837e-11,2.6274380590215947e-13,1.6968369691878353e-11,2.8466269302675177e-07,1.075919670417277e-10,1.0592169978996029e-06,2.06294403930057e-10,5.001515369633012e-09
1.920550622532194e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438969198088285,0.09270424160777622,0.012712064149932837,0.0,0.0027572511043773146,0.031125326348030977,0.016795801369908644,5.7872205446777576e-05,4.2928636723015375e-11,0.0022368253647941892,6.360771441113292e-11,0.0004740380298118015,2.9952753118574333e-09,1.2772644785126329e-05,1.4479388770391354e-09,9.477523786023948e-11,2.3966616165776944e-05,1.0589545153870618e-05,0.00667508840292794,0.0006201872065728355,0.0004193350382275174,2.9957706922307443e-07,7.074062361634764e-09,5.4875612475313925e-08,8.732107606603135e-10,3.991606059772705e-06,6.512186958982445e-05,1.2415612516752535e-07,1.2952784613919588e-07,0.0006243151612664676,1.6757992902446692e-05,6.948595083635542e-09,8.406701225477389e-06,5.21615571544334e-08,5.0945642688033854e-11,9.401392570569276e-11,1.600380056837055e-07,1.1992971932322708e-06,1.4188291615060215e-10,2.995415632665472e-12,2.1253268396493178e-11,1.2720138212698738e-11,2.659958441530015e-13,1.7002027760566746e-11,2.8498821861200974e-07,1.0782176492580667e-10,1.0622783975106862e-06,2.0689064632031235e-10,5.016028403512879e-09
1.9226033360495593e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439007089365762,0.09268697910420186,0.012704043052697619,0.0,0.0027588498263477704,0.031160421350511672,0.016814243405616006,5.785068370088334e-05,4.306610593684697e-11,0.00223639664499267,6.358793197827634e-11,0.00047412552633877805,2.994873773562947e-09,1.2763122685392063e-05,1.4497965394643983e-09,9.487684917478025e-11,2.3929777804644626e-05,1.0602070754417251e-05,0.006673903199709857,0.0006162402576051105,0.00041955538279784914,2.9782475677438865e-07,7.06824375888303e-09,5.4864244466371026e-08,8.791231287136352e-10,4.017382519738533e-06,6.550855431023553e-05,1.2422860941921035e-07,1.2966696991709582e-07,0.0006250251298542641,1.677781528413141e-05,6.947322588463744e-09,8.402939909738875e-06,5.221927727408829e-08,5.102672567861714e-11,9.409911552733678e-11,1.599798727526489e-07,1.2007558357852317e-06,1.4177835246464222e-10,2.9989842908821923e-12,2.152972962236261e-11,1.2884842954543277e-11,2.693008956360824e-13,1.7035696493953553e-11,2.8531252737490304e-07,1.0805178504345072e-10,1.0653445114263612e-06,2.0748780687579858e-10,5.030563853279808e-09
1.9246560495669248e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44390448539592475,0.0926697210171,0.012696026852215398,0.0,0.0027604388463522414,0.031195517058918702,0.016832676855216867,5.782915837317583e-05,4.3203842922822387e-11,0.0022359679008269046,6.356813505590581e-11,0.0004742129883181288,2.994471888540601e-09,1.2753568499995602e-05,1.4516539429239336e-09,9.497838748658565e-11,2.389295055127956e-05,1.061458956361384e-05,0.006672718115307888,0.0006123018224481048,0.00041977561087675494,2.960745139671259e-07,7.0624295141120696e-09,5.485290400488694e-08,8.850965998587145e-10,4.043420651039872e-06,6.589912146043859e-05,1.2430065685441846e-07,1.2980602002358038e-07,0.0006257351069912434,1.6797626918448183e-05,6.946049796631837e-09,8.399178787473647e-06,5.227697021426029e-08,5.1107823059735625e-11,9.418421671021396e-11,1.5992172421323496e-07,1.2022136775665675e-06,1.4167342650215117e-10,3.0025510028270955e-12,2.181086239515157e-11,1.3052295434442148e-11,2.726600049348977e-13,1.7069375835999214e-11,2.856356160309202e-07,1.0828202745820796e-10,1.0684153394293177e-06,2.080858855541921e-10,5.045121716118722e-09
