Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H7X(141),C4H6(54),C2H2X(348),C2H6(343),C2H2(37),C4H5X(380),C4H5X(379),C4H7X(140),C6H9X(429),C6H8(498),C6H9X(428),C6H8(56)
4.659211158652781e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00031180177266817283,0.53346307009908056,2.5704261973058453e-09,0.0,1.1271283719611019e-06,2.8479491743983235e-33,2.6782213762923304e-17,0.0,0.0,1.0677217344930207e-21,0.0,0.13653734339192822,0.13646898526516976,4.213380857091252e-13,3.1444838110337593e-05,3.5341894045989769e-06,3.0320523889109551e-07,1.4042360863498728e-08,2.2385570397078446e-08,1.1283498719443811e-08,4.202696097416517e-10,2.0998148687731978e-16,4.9261826392345662e-10,4.1126188966764349e-13,5.3156296825751361e-10
4.676246692751546e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00031155532107591312,0.53346283081872514,2.5799027803507574e-09,0.0,1.1271299958284302e-06,2.8504043064457959e-33,2.6885517412923614e-17,0.0,0.0,1.0787547947278905e-21,0.0,0.13653758278544026,0.13646898872890012,4.2133797309929535e-13,3.1560283402440258e-05,3.5377135279393939e-06,3.0437551827312177e-07,1.4093882406459547e-08,2.2429168517768161e-08,1.1305754279813337e-08,4.230170836891844e-10,2.1075241481505884e-16,4.9624213888497486e-10,4.1277244196748012e-13,5.3538340718489175e-10
4.6932822268503114e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00031131216050870393,0.5334625931826783,2.5893793684271974e-09,0.0,1.1271316074520356e-06,2.8528310425607299e-33,2.6988821183119222e-17,0.0,0.0,1.0898598567267698e-21,0.0,0.13653782053205021,0.13646899055114287,4.2133785672153089e-13,3.1675728487548562e-05,3.5412348833877015e-06,3.0554580007216736e-07,1.4145403946144171e-08,2.2472857822587619e-08,1.1328056321473597e-08,4.2577167105081118e-10,2.1152333890265277e-16,4.9987929407593679e-10,4.1428298679903848e-13,5.3921751214880781e-10
4.710317760949077e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00031107224450320064,0.53346235716772927,2.5988559612896929e-09,0.0,1.1271332070108734e-06,2.8552296836311256e-33,2.7092125071478671e-17,0.0,0.0,1.1010371065028381e-21,0.0,0.13653805665500654,0.13646899075507507,4.2133773662534415e-13,3.1791173363478834e-05,3.5447535078497853e-06,3.0671608425569332e-07,1.4196925481937263e-08,2.2516638789047354e-08,1.1350405085040689e-08,4.285333558530214e-10,2.1229425913256018e-16,5.0352972942932195e-10,4.1579352414985942e-13,5.4306528388804525e-10
4.727353295047842e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00031083552731670574,0.53346212275102722,2.6083325586960296e-09,0.0,1.1271347946809514e-06,2.8576005280134268e-33,2.7195429075999728e-17,0.0,0.0,1.1122867296519928e-21,0.0,0.13653829117719726,0.1364689893635142,4.2133761286855565e-13,3.1906618028075191e-05,3.5482694377109507e-06,3.0788637079159559e-07,1.4248447013232173e-08,2.2560511890014495e-08,1.1372800808818739e-08,4.3130212215788528e-10,2.1306517549854026e-16,5.0719344487800102e-10,4.1730405400777429e-13,5.4692672314549972e-10
4.744388829146607e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00031060196391434383,0.53346188991007404,2.6178091604072054e-09,0.0,1.1271363706353854e-06,2.8599438715379877e-33,2.7298733194708888e-17,0.0,0.0,1.1236089113537821e-21,0.0,0.13653852412115622,0.13646898639892457,4.21337485501946e-13,3.2022062479209157e-05,3.5517827088439857e-06,3.090566596481982e-07,1.4299968539430795e-08,2.2604477593764966e-08,1.1395243728825923e-08,4.3407795406297746e-10,2.1383608799604619e-16,5.1087044035474035e-10,4.1881457636090085e-13,5.5080183066813951e-10
4.7614243632453725e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00031037150995650572,0.53346165862271999,2.6272857661873801e-09,0.0,1.1271379350444595e-06,2.8622600075149716e-33,2.7402037425660952e-17,0.0,0.0,1.1350038363723347e-21,0.0,0.1365387555090693,0.13646898188342363,4.2133735457044732e-13,3.2137506714779288e-05,3.5552933566170789e-06,3.1022695079424696e-07,1.4351490059943439e-08,2.2648536364034889e-08,1.141773407882007e-08,4.3686083570130252e-10,2.1460699661773892e-16,5.1456071579220205e-10,4.2032509119763686e-13,5.5469060720696893e-10
4.778459897344138e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00031014412178655598,0.53346142886715642,2.6367623758038324e-09,0.0,1.1271394880756774e-06,2.8645492267406672e-33,2.750534176693852e-17,0.0,0.0,1.1464716890572884e-21,0.0,0.13653898536278075,0.13646897583878803,4.213372201308082e-13,3.2252950732710768e-05,3.5588014159015953e-06,3.1139724419890298e-07,1.4403011574188696e-08,2.269268866007119e-08,1.1440272090323837e-08,4.3965075124121895e-10,2.1537790135741184e-16,5.1826427112294827e-10,4.2183559850665403e-13,5.5859305351698913e-10
4.795495431442903e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030991975641879617,0.53346120062190905,2.646238989026908e-09,0.0,1.1271410298938197e-06,2.8668118175042147e-33,2.7608646216651611e-17,0.0,0.0,1.1580126533447161e-21,0.0,0.13653921370379909,0.13646896828645982,4.2133708223279188e-13,3.2368394530955004e-05,3.5623069210797246e-06,3.1256753983173677e-07,1.445453308159332e-08,2.2736934936681296e-08,1.1462857992649533e-08,4.424476848863645e-10,2.1614880221161147e-16,5.219811062794428e-10,4.2334609827689421e-13,5.6250917035716106e-10
4.812530965541668e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030969837152667711,0.53346097386583391,2.6557156056299822e-09,0.0,1.1271425606609946e-06,2.8690480655947241e-33,2.7711950772937185e-17,0.0,0.0,1.1696269127580497e-21,0.0,0.13653944055330314,0.13646895924755198,4.2133694091610023e-13,3.24838381074893e-05,3.5658099060519811e-06,3.1373783766272116e-07,1.4506054581592095e-08,2.278127564428219e-08,1.1485492012923502e-08,4.452516208755814e-10,2.1691969917322971e-16,5.2571122119405382e-10,4.2485659049756407e-13,5.6643895849036889e-10
4.8295664996404335e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030947992543125738,0.53346074857810999,2.6651922253894067e-09,0.0,1.1271440805366896e-06,2.8712582543087769e-33,2.7815255433958731e-17,0.0,0.0,1.1813146504090012e-21,0.0,0.13653966593214756,0.13646894874285456,4.2133679623646394e-13,3.259928146031645e-05,3.5693104042445836e-06,3.1490813766222648e-07,1.4557576073627726e-08,2.2825711228948621e-08,1.1508174376110153e-08,4.4806254348284029e-10,2.1769059223581703e-16,5.2945461579905539e-10,4.2636707515812853e-13,5.7038241868338342e-10
4.846602033739199e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030926437708989632,0.53346052473823458,2.6746688480844721e-09,0.0,1.1271455896778232e-06,2.873442664458293e-33,2.7918560197905855e-17,0.0,0.0,1.1930760489984857e-21,0.0,0.13653988986086874,0.13646893679284003,4.2133664824377094e-13,3.2714724587464423e-05,3.5728084486167027e-06,3.160784398010136e-07,1.4609097557150688e-08,2.2870242132460561e-08,1.15309053050356e-08,4.5088043701716639e-10,2.1846148139717446e-16,5.33211290026631e-10,4.2787755224830784e-13,5.7433955170682491e-10
4.863637567837964e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030905168608518218,0.53346030232601671,2.6841454734973622e-09,0.0,1.1271470882387918e-06,2.8756015743787604e-33,2.8021865062993866e-17,0.0,0.0,1.2049112908175352e-21,0.0,0.13654011235969024,0.13646892341766889,4.2133649697169279e-13,3.2830167486985898e-05,3.5763040716675725e-06,3.172487440502288e-07,1.4660619031619137e-08,2.2914868792349987e-08,1.1553685020410977e-08,4.5370528582256444e-10,2.1923236665052956e-16,5.3698124380887409e-10,4.2938802175807205e-13,5.7831035833512913e-10
4.880673101936729e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030884181261408422,0.53346008132157308,2.6936221014131143e-09,0.0,1.1271485763715188e-06,2.8777352599378036e-33,2.8125170027463368e-17,0.0,0.0,1.2168205577482195e-21,0.0,0.13654033344852815,0.13646890863719527,4.2133634247471505e-13,3.2945610156958064e-05,3.5797973054434995e-06,3.1841905038139766e-07,1.4712140496498786e-08,2.2959591641946899e-08,1.1576513740855344e-08,4.5653707427794386e-10,2.2000324798881582e-16,5.4076447707779207e-10,4.3089848367763454e-13,5.8229483934650924e-10
4.8977086360354945e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030863471747732805,0.53345986170532145,2.7030987316195731e-09,0.0,1.1271500542255012e-06,2.8798439945440925e-33,2.8228475089579854e-17,0.0,0.0,1.2288040312645567e-21,0.0,0.13654055314699662,0.13646889247097205,4.2133618480442833e-13,3.3061052595482163e-05,3.583288181544731e-06,3.1958935876641941e-07,1.4763661951262782e-08,2.3004411110424645e-08,1.1599391682918275e-08,4.593757867970442e-10,2.2077412541125529e-16,5.4456098976530683e-10,4.3240893799745035e-13,5.8629299552292378e-10
4.91474417013426e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030843036206898514,0.53345964345797636,2.7125753639073557e-09,0.0,1.1271515219478538e-06,2.881928049156569e-33,2.8331780247633363e-17,0.0,0.0,1.2408618924334268e-21,0.0,0.13654077147441268,0.13646887493825594,4.213360239875668e-13,3.3176494800683196e-05,3.5867767311322105e-06,3.2075966917756186e-07,1.4815183395391594e-08,2.3049327622844606e-08,1.1622319061102105e-08,4.6222140782836097e-10,2.2154499891163423e-16,5.4837078180325828e-10,4.3391938470821018e-13,5.9030482765003905e-10
4.931779704233025e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030822870836627353,0.53345942656054324,2.722051998069805e-09,0.0,1.1271529796833569e-06,2.8839876922939886e-33,2.8435085499938038e-17,0.0,0.0,1.2529943219154821e-21,0.0,0.13654098844980192,0.13646885605801284,4.2133586007669103e-13,3.3291936770709611e-05,3.5902629849342233e-06,3.2192998158745526e-07,1.4866704828372912e-08,2.3094341600200143e-08,1.164529608788383e-08,4.6507392185507072e-10,2.2231586848177594e-16,5.5219385312340475e-10,4.3542982380083499e-13,5.9433033651719689e-10
4.94881523833179e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030802971891956367,0.5334592109943147,2.7315286339029556e-09,0.0,1.1271544275744958e-06,2.886023190044756e-33,2.8538390844831798e-17,0.0,0.0,1.2652014999660555e-21,0.0,0.13654120409190293,0.13646883584892266,4.2133569312722598e-13,3.3407378503732907e-05,3.5937469732529211e-06,3.2310029596908795e-07,1.4918226249701538e-08,2.3139453459459925e-08,1.1668322973736686e-08,4.679333133949576e-10,2.2308673412246732e-16,5.5603020365742701e-10,4.3694025526647226e-13,5.983695229173799e-10
4.9658507724305556e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030783335684258562,0.53345899674086417,2.7410052712054942e-09,0.0,1.1271558657615056e-06,2.888034806077056e-33,2.8641696280675945e-17,0.0,0.0,1.2774836064360662e-21,0.0,0.13654141841917247,0.13646881432938435,4.2133552315804845e-13,3.3522819997947366e-05,3.5972287259707328e-06,3.2427061229579976e-07,1.4969747658879252e-08,2.3184663613610662e-08,1.1691399927151423e-08,4.7079956700033799e-10,2.2385759582844816e-16,5.5987983333692776e-10,4.3845067909649283e-13,6.0242238764717705e-10
4.982886306529321e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030763958580283198,0.53345878378204137,2.750481909778717e-09,0.0,1.1271572943824132e-06,2.8900228016492622e-33,2.8745001805854818e-17,0.0,0.0,1.2898408207729246e-21,0.0,0.13654163144979037,0.13646879151752034,4.2133535021842808e-13,3.3638261251569761e-05,3.6007082725566777e-06,3.2544093054127848e-07,1.5021269055414751e-08,2.3229972471699094e-08,1.1714527154657227e-08,4.7367266725798786e-10,2.2462845358979995e-16,5.6374274209343631e-10,4.3996109528248502e-13,6.064889315067515e-10
4.999921840628086e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030744837001215149,0.53345857209996894,2.7599585494265008e-09,0.0,1.1271587135730771e-06,2.891987435620614e-33,2.8848307418775417e-17,0.0,0.0,1.302273322021434e-21,0.0,0.13654184320166377,0.13646876743118178,4.2133517437042674e-13,3.3753702262838952e-05,3.6041856420725598e-06,3.2661125067955327e-07,1.5072790438823512e-08,2.3275380438873472e-08,1.1737704860842397e-08,4.7655259878906804e-10,2.2539930740894795e-16,5.6761892985840812e-10,4.4147150381625051e-13,6.1056915529980701e-10
5.016957374726851e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030725967421753043,0.53345836167703642,2.7694351899552559e-09,0.0,1.127160123467226e-06,2.8939289644621451e-33,2.8951613117867083e-17,0.0,0.0,1.3147812888246917e-21,0.0,0.13654205369243239,0.13646874208795265,4.2133499562430184e-13,3.3869143030015719e-05,3.6076608631790592e-06,3.2778157268499075e-07,1.5124311808627703e-08,2.3320887916424429e-08,1.1760933248374659e-08,4.7943934624904999e-10,2.2617015728222223e-16,5.7150839656322806e-10,4.429819046898024e-13,6.1466305983355545e-10
5.0339929088256166e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030707346369205594,0.53345815249589557,2.7789118311738962e-09,0.0,1.1271615241964987e-06,2.8958476422678746e-33,2.9054918901581127e-17,0.0,0.0,1.3273648994249871e-21,0.0,0.13654226293947253,0.13646871550515455,4.213348140236695e-13,3.3984583551382291e-05,3.6111339641417239e-06,3.2895189653228984e-07,1.5175833164356076e-08,2.3366495301825177e-08,1.1784212518021225e-08,4.8233289432764299e-10,2.2694100319718419e-16,5.7541114213921158e-10,4.4449229789535866e-13,6.1877064591868427e-10
5.051028442924382e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030688970422605813,0.53345794453945738,2.7883884728938051e-09,0.0,1.1271629158904834e-06,2.8977437207662236e-33,2.9158224768390519e-17,0.0,0.0,1.3400243316646992e-21,0.0,0.13654247095990191,0.1364686876998509,4.2133462964079876e-13,3.410002382524221e-05,3.6146049728368638e-06,3.301222221964765e-07,1.5227354505543874e-08,2.3412202988771205e-08,1.1807542868668541e-08,4.8523322774871981e-10,2.277118451578217e-16,5.7932716651760717e-10,4.4600268342533759e-13,6.2289191436932458e-10
5.068063977023147e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030670836211842492,0.53345773779088723,2.7978651149287936e-09,0.0,1.1271642986767525e-06,2.8996174493316644e-33,2.9261530716789545e-17,0.0,0.0,1.352759762987189e-21,0.0,0.13654267777058346,0.13646865868885169,4.2133444247701162e-13,3.4215463849919917e-05,3.6180739167573347e-06,3.312925496528998e-07,1.5278875831732763e-08,2.3458011367219422e-08,1.1830924497341803e-08,4.8814033127024394e-10,2.2848268316302238e-16,5.83256469629597e-10,4.4751306127235808e-13,6.2702686600301982e-10
5.0850995111219124e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030652940416808902,0.53345753223359893,2.807341757095074e-09,0.0,1.1271656726808984e-06,2.9014690749965964e-33,2.9364836745293477e-17,0.0,0.0,1.3655713704376927e-21,0.0,0.13654288338813017,0.13646862848871708,4.2133425256651048e-13,3.433090362376058e-05,3.621540823018234e-06,3.3246287887722651e-07,1.5330397142470657e-08,2.3503920823426692e-08,1.1854357599224111e-08,4.9105418968419508e-10,2.2925351719690804e-16,5.871990514062998e-10,4.4902343142923248e-13,6.3117550164069341e-10
5.1021350452206776e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030635279766567941,0.53345732785125322,2.8168183992112185e-09,0.0,1.1271670380265723e-06,2.903298842463421e-33,2.946814285243828e-17,0.0,0.0,1.3784593306642155e-21,0.0,0.13654308782890895,0.1364685971157622,4.2133405999615408e-13,3.4446343145129697e-05,3.6250057183624981e-06,3.3363320984543713e-07,1.5381918437311704e-08,2.3549931739987839e-08,1.1877842367675448e-08,4.9397478781649717e-10,2.3002434726469294e-16,5.911549117787719e-10,4.5053379388896177e-13,6.3533782210661903e-10
5.119170579319443e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030617851038533626,0.53345712462775186,2.8262950410981301e-09,0.0,1.1271683948355166e-06,2.9051069941168267e-33,2.9571449036780253e-17,0.0,0.0,1.3914238199184152e-21,0.0,0.13654329110904476,0.13646856458606085,4.213338647589063e-13,3.4561782412412877e-05,3.6284686291664112e-06,3.3480354253382122e-07,1.5433439715816183e-08,2.359604449587318e-08,1.1901378994251317e-08,4.9690211052694404e-10,2.3079517336922049e-16,5.9512405067800909e-10,4.5204414864473478e-13,6.395138282283882e-10
5.136206113418208e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030600651057668336,0.53345692254723387,2.8357716825790098e-09,0.0,1.1271697432275978e-06,2.9068937700362636e-33,2.9674755296895756e-17,0.0,0.0,1.4044650140564931e-21,0.0,0.13654349324442475,0.13646853091544978,4.2133366687390407e-13,3.4677221424015598e-05,3.6319295814450112e-06,3.3597387691897261e-07,1.5484960977550361e-08,2.3642259466465455e-08,1.1924967668721176e-08,4.9983614270912732e-10,2.3156599549015327e-16,5.9910646803494819e-10,4.5355449568992513e-13,6.4370352083688161e-10
5.1532416475169734e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030583676695695701,0.53345672159407265,2.8452483234793241e-09,0.0,1.1271710833208428e-06,2.9086594080086023e-33,2.9778061631380904e-17,0.0,0.0,1.417583088540077e-21,0.0,0.13654369425070187,0.13646849611953213,4.2133346644772883e-13,3.4792660178362899e-05,3.6353886008574223e-06,3.3714421297778571e-07,1.5536482222086469e-08,2.3688577023596302e-08,1.1948608579086592e-08,5.027768692903628e-10,2.3233681363316761e-16,6.0310216378046833e-10,4.5506483501808349e-13,6.479069007662375e-10
5.1702771816157386e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030566924870328513,0.53345652175287051,2.8547249636267705e-09,0.0,1.1271724152314682e-06,2.910404143540968e-33,2.9881368038851291e-17,0.0,0.0,1.4307782184371038e-21,0.0,0.1365438941432992,0.13646846021368197,4.2133326346712549e-13,3.4908098673899067e-05,3.6388457127120841e-06,3.3831455068745067e-07,1.5588003449002561e-08,2.3734997535582228e-08,1.1972301911599125e-08,5.0572427523161761e-10,2.3310762780701001e-16,6.0711113784539333e-10,4.5657516662293686e-13,6.5212396885382279e-10
5.187312715714504e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030550392544511512,0.53345632300845647,2.8642016028512488e-09,0.0,1.1271737390739139e-06,2.9121282098737439e-33,2.9984674517941613e-17,0.0,0.0,1.4440505784227007e-21,0.0,0.13654409293741343,0.13646842321304742,4.2133305792804137e-13,3.5023536909087516e-05,3.642300941971904e-06,3.3948489002544971e-07,1.5639524657882477e-08,2.3781521367260083e-08,1.1996047850778026e-08,5.0867834552743808e-10,2.3387843798584918e-16,6.1113339016049232e-10,4.5808549049838648e-13,6.563547259402024e-10
5.204348249813269e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030534076725678667,0.53345612534588138,2.8736782409848309e-09,0.0,1.1271750549608756e-06,2.9138318379937323e-33,3.0087981067305471e-17,0.0,0.0,1.4574003427800666e-21,0.0,0.1365442906480186,0.13646838513255488,4.2133284996241878e-13,3.5138974882410362e-05,3.6457543132593213e-06,3.4065523096955271e-07,1.5691045848315708e-08,2.3828148880022036e-08,1.2019846579427643e-08,5.1163906520587706e-10,2.3464924417440585e-16,6.1516892065648207e-10,4.5959580663850224e-13,6.6059917286911121e-10
5.2213837839120344e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030517974465024564,0.53345592875041492,2.8831548778617316e-09,0.0,1.1271763630033309e-06,2.9155152566474683e-33,3.0191287685615063e-17,0.0,0.0,1.4708276854013444e-21,0.0,0.1365444872898699,0.1364683459869124,4.2133263955543658e-13,3.5254412592368316e-05,3.6492058508612893e-06,3.4182557349781298e-07,1.5742567019897365e-08,2.3874880431850138e-08,1.2043698278654632e-08,5.1460641932842025e-10,2.3542004638993971e-16,6.192177292640273e-10,4.6110611503751872e-13,6.6485731048742386e-10
5.2384193180108e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030502082856789624,0.53345573320754136,2.8926315133182719e-09,0.0,1.1271776633105747e-06,2.9171786923546772e-33,3.0294594371560887e-17,0.0,0.0,1.4843327797885009e-21,0.0,0.13654468287750698,0.1364683057906132,4.2133242666862168e-13,3.5369850037480352e-05,3.6526555787341766e-06,3.4299591758856365e-07,1.579408817222805e-08,2.3921716377350339e-08,1.2067603127884896e-08,5.1758039298991584e-10,2.3619084460024271e-16,6.2327981591374356e-10,4.6261641568983508e-13,6.6912913964512653e-10
5.255454852109565e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0003048639903755891,0.53345553870295703,2.902108147192857e-09,0.0,1.1271789559902438e-06,2.9188223694218672e-33,3.0397901123851484e-17,0.0,0.0,1.4979157990541975e-21,0.0,0.13654487742525784,0.13646826455793926,4.213322114648811e-13,3.5485287216283509e-05,3.6561035205085828e-06,3.4416626322041337e-07,1.5845609304913808e-08,2.3968657067786135e-08,1.2091561304880347e-08,5.2056097131850045e-10,2.3696163880670437e-16,6.2735518053619753e-10,4.6412670859000992e-13,6.7341466119528925e-10
5.27249038620833e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030470920185574047,0.53345534522256621,2.9115847793259489e-09,0.0,1.1271802411483479e-06,2.920446509956052e-33,3.0501207941213172e-17,0.0,0.0,1.5115769159226625e-21,0.0,0.13654507094724183,0.13646822230296485,4.2133199393630312e-13,3.5600724127332584e-05,3.6595496994940898e-06,3.453366103722428e-07,1.5897130417566046e-08,2.4015702851111747e-08,1.2115572985755406e-08,5.2354813947552831e-10,2.3773242903846753e-16,6.3144382306190923e-10,4.6563699373275694e-13,6.7771387599403569e-10
5.2895259203070955e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030455643520058248,0.53345515275247812,2.921061409560029e-09,0.0,1.1271815188892976e-06,2.922051333878595e-33,3.0604514822389749e-17,0.0,0.0,1.525316302730559e-21,0.0,0.13654526345737331,0.13646817903955977,4.2133177399502786e-13,3.5716160769199977e-05,3.6629941386839165e-06,3.4650695902320079e-07,1.5948651509801414e-08,2.4062854072004836e-08,1.2139638344993325e-08,5.2654188265549805e-10,2.3850321525649097e-16,6.3554574342135207e-10,4.6714727111294393e-13,6.8202678490051739e-10
5.306561454405861e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030440566300553784,0.53345496127900294,2.9305380377395752e-09,0.0,1.1271827893159307e-06,2.9236370589391714e-33,3.07078217661423e-17,0.0,0.0,1.5391341314278554e-21,0.0,0.13654545496936502,0.13646813478139255,4.2133155183951495e-13,3.5831597140475416e-05,3.6664368607595171e-06,3.4767730915270033e-07,1.6000172581241793e-08,2.4110111071898848e-08,1.2163757555462254e-08,5.2954218608598219e-10,2.3927399745511003e-16,6.3966094154495634e-10,4.6865754072558993e-13,6.8635338877688465e-10
5.323596988504626e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030425685826272026,0.533454770788649,2.940014663711043e-09,0.0,1.1271840525295402e-06,2.9252039007298327e-33,3.0811128771248889e-17,0.0,0.0,1.5530305735786876e-21,0.0,0.13654564549673101,0.13646808954193412,4.2133132748279739e-13,3.5947033239765778e-05,3.6698778880950897e-06,3.4884766074041494e-07,1.605169363151418e-08,2.4157474189014877e-08,1.2187930788431149e-08,5.3254903502755393e-10,2.4004477567952762e-16,6.4378941736310807e-10,4.7016780256586099e-13,6.9069368848825972e-10
5.340632522603391e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030410999435455404,0.53345458126812029,2.9494912873228209e-09,0.0,1.1271853086299001e-06,2.9267520726991746e-33,3.0914435836504322e-17,0.0,0.0,1.5670058003622251e-21,0.0,0.13654583505279025,0.13646804333446041,4.2133110076842021e-13,3.6062469065694707e-05,3.6733172427620253e-06,3.5001801376627561e-07,1.6103214660250603e-08,2.4204943758393185e-08,1.2212158213585427e-08,5.3556241477371664e-10,2.4081554988427154e-16,6.4793117080615213e-10,4.7167805662906658e-13,6.9504768490270952e-10
5.3576680567021565e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030396504504751304,0.53345439270431205,2.9589679084252162e-09,0.0,1.1271865577152908e-06,2.9282817861666035e-33,3.1017742960719836e-17,0.0,0.0,1.5810599825735332e-21,0.0,0.13654602365066948,0.13646799617205585,4.2133087193233762e-13,3.6177904616902616e-05,3.6767549465332762e-06,3.5118836821046621e-07,1.615473566708809e-08,2.4252520111924258e-08,1.2236439999042458e-08,5.3858231065083177e-10,2.4158632005106939e-16,6.5208620180439276e-10,4.731883029106591e-13,6.9941537889121841e-10
5.374703590800922e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030382198448597583,0.53345420508430863,2.9684445268704286e-09,0.0,1.1271877998825267e-06,2.9297932503366853e-33,3.1121050142723054e-17,0.0,0.0,1.5951932906244295e-21,0.0,0.13654621130330627,0.13646794806761639,4.2133064103034935e-13,3.6293339892046304e-05,3.6801910208876566e-06,3.5235872405342103e-07,1.6206256651668552e-08,2.4300203578379551e-08,1.2260776311366854e-08,5.4160870801804754e-10,2.4235708624611293e-16,6.5625451028809472e-10,4.7469854140622983e-13,7.0379677132766239e-10
5.391739124899687e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030368078718619277,0.53345401839537987,2.9779211425125194e-09,0.0,1.1271890352269772e-06,2.9312866723135844e-33,3.1224357381357517e-17,0.0,0.0,1.6094058945443458e-21,0.0,0.13654639802345211,0.13646789903385251,4.2133040781375962e-13,3.6408774889798806e-05,3.6836254870140798e-06,3.5352908127582089e-07,1.625777761363875e-08,2.4347994483441724e-08,1.2285167315585544e-08,5.4464159226722786e-10,2.4312784841940384e-16,6.6043609618748469e-10,4.7620877211150524e-13,7.0819186308878198e-10
5.408774658998452e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030354142803036522,0.53345383262497881,2.9873977552073836e-09,0.0,1.1271902638425942e-06,2.9327622571155665e-33,3.1327664675482521e-17,0.0,0.0,1.6236979639811827e-21,0.0,0.13654658382367554,0.13646784908329204,4.2133017255278321e-13,3.6524209608849183e-05,3.6870583658157163e-06,3.546994398585896e-07,1.6309298552650206e-08,2.4395893149734641e-08,1.2309613175202682e-08,5.4768094882288084e-10,2.4389860653211267e-16,6.6463095943275298e-10,4.7771899502234609e-13,7.1260065505415616e-10
