Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),HOX(22),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),COX(50),CHOX(53),CO2X(24)
2.136559696422158e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3084769235819359,0.11165111448570576,0.010195939267493664,2.6832221540806516e-10,2.2350395494380313e-10,0.0032644891146710745,0.0016936181426637491,9.5271544156804981e-11,2.2150701574491535e-14,3.7966304704932923e-07,6.8786698192585053e-22,2.753146629139986e-07,2.2964809557189156e-17,2.853658298715062e-16,6.002467604131934e-13,2.3559059476852648e-15,6.2831570189776521e-13,1.0824923310451892e-15,0.0053223882980891132,0.023557341781699777,2.0953793087288549e-08,0.0001618513350445264,5.8759477651002421e-10,1.8706209737053835e-11,3.5932892522549679e-07,1.7891017825136127e-06,2.9427849466482452e-07,4.6592634670807741e-05,1.2873466679602737e-09,1.1912940795675513e-11,3.4884100470269968e-15
2.139441445695091e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30846001979573984,0.11164782424982983,0.010185521962043358,2.6949058402291171e-10,2.2443063713710112e-10,0.0032717913519859842,0.0016973545490363887,9.5573478675178256e-11,2.2271648641128856e-14,3.8003145596016678e-07,6.9237029999427087e-22,2.755891158739064e-07,2.3056399618866652e-17,2.8654056193657618e-16,6.0217359272724742e-13,2.3646260380211707e-15,6.2922745010435943e-13,1.0884332551528118e-15,0.0053219382389035385,0.023574439362721852,2.0968305571718223e-08,0.00016200232552714328,5.8860201276092206e-10,1.8761672446375927e-11,3.6010729022174261e-07,1.7912081229306346e-06,2.948949207560376e-07,4.6694389034971173e-05,1.2901160767901159e-09,1.1949686501818172e-11,3.4984460835930849e-15
2.142323194968024e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30844314163693942,0.11164453130677729,0.010175116439143346,2.7066220784623163e-10,2.2535975240044847e-10,0.0032790983201405588,0.0017010933292230428,9.5875864366528925e-11,2.2393080683586919e-14,3.8039944647092008e-07,6.9689594220178397e-22,2.7586343464128261e-07,2.3148207784042626e-17,2.8771811756868584e-16,6.041036249282759e-13,2.3733657785054404e-15,6.3013795928659488e-13,1.0943978534818281e-15,0.0053214885121030337,0.023591511004479374,2.098279378117243e-08,0.0001621532339836319,5.8960915962559363e-10,1.8817234145052578e-11,3.608863864898001e-07,1.7933148069546967e-06,2.9551168629106747e-07,4.6796203517297718e-05,1.292887085963518e-09,1.1986489508903438e-11,3.5084937092197212e-15
2.1452049442409567e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30842628906932723,0.1116412356612934,0.010164722682640638,2.718370901405955e-10,2.2629130298446129e-10,0.0032864100105423994,0.0017048344788981118,9.6178700877565848e-11,2.2514998909713124e-14,3.8076701900759352e-07,7.0144398107234134e-22,2.7613761935658618e-07,2.324023415322971e-17,2.8889849749694868e-16,6.0603685636560204e-13,2.3821251829025928e-15,6.3104722795476512e-13,1.100386182347864e-15,0.0053210391172676423,0.023608556743604559,2.099725775031792e-08,0.00016230406052289358,5.9061621576282303e-10,1.8872894888640993e-11,3.6166621390128293e-07,1.7954218351361994e-06,2.9612879062456726e-07,4.6898078004309762e-05,1.2956596924530696e-09,1.2023349800955294e-11,3.5185529061138505e-15
2.1480866935138895e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30840946205675956,0.11163793731811573,0.010154340676410875,2.7301523416144247e-10,2.272252911353465e-10,0.0032937264146131284,0.0017085779937430546,9.6481987854380459e-11,2.2637404528300245e-14,3.8113417399588149e-07,7.0601448921899335e-22,2.7641167015997953e-07,2.3332478826353948e-17,2.9008170244062363e-16,6.079732863845252e-13,2.3909042649540748e-15,6.3195525463181677e-13,1.1063982980923636e-15,0.0053205900539781094,0.023625576616665301,2.1011697513755684e-08,0.00016245480525358663,5.9162317983535753e-10,1.8928654728772836e-11,3.6244677232722641e-07,1.7975292080245983e-06,2.9674623311240461e-07,4.7000012382751472e-05,1.2984338932372807e-09,1.2060267361817977e-11,3.5286236564447864e-15
2.1509684427868224e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30839266056315584,0.11163463628197411,0.010143970404358275,2.7419664315708051e-10,2.2816171909490471e-10,0.0033010475237883622,0.0017123238694463771,9.6785724942450244e-11,2.2760298749084483e-14,3.8150091186116632e-07,7.1060753934367472e-22,2.7668558719132871e-07,2.3424941902755536e-17,2.9126773310913099e-16,6.0991291432633486e-13,2.3997030383782832e-15,6.3286203785330806e-13,1.1124342570824546e-15,0.0053201413218158704,0.023642570660165296,2.1026113106014629e-08,0.00016260546828412401,5.9263005051082463e-10,1.8984513720117562e-11,3.632280616410896e-07,1.799636926167908e-06,2.9736401311146584e-07,4.7102006539588164e-05,1.3012096853005108e-09,1.2097242175382024e-11,3.5387059424088371e-15
2.153850192059755e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30837588455249931,0.11163133255759064,0.010133611850415574,2.7538132036868704e-10,2.2910058910053187e-10,0.0033083733295176847,0.0017160721017036151,9.7089911786642537e-11,2.2883682782743594e-14,3.8186723302851773e-07,7.1522320423694739e-22,2.7695937059020504e-07,2.3517623481189718e-17,2.9245659020207318e-16,6.1185573952832264e-13,2.4085215168705944e-15,6.3376757616735677e-13,1.1184941157107903e-15,0.0053196929203630609,0.023659538910544172,2.1040504561599054e-08,0.00016275604972267621,5.9363682646041617e-10,1.9040471920520177e-11,3.6401008171672822e-07,1.8017449901141286e-06,2.9798212998019316e-07,4.7204060362005884e-05,1.3039870656330475e-09,1.2134274225577681e-11,3.5487997462233293e-15
2.156731941332688e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3083591339888363,0.11162802614967972,0.010123264998543957,2.765692690303105e-10,2.3004190338522102e-10,0.0033157038232646215,0.0017198226862173273,9.7394548031217836e-11,2.3007557840894589e-14,3.8223313792269178e-07,7.1986155677779331e-22,2.7723302049588612e-07,2.361052365982757e-17,2.9364827440925161e-16,6.1380176132379994e-13,2.4173597141033874e-15,6.3467186813459714e-13,1.1245779303954236e-15,0.0053192448492024973,0.023676481404177645,2.1054871914957182e-08,0.00016290654967717472,5.9464350635844628e-10,1.9096529379278952e-11,3.6479283242528707e-07,1.8038534004108734e-06,2.9860058307846329e-07,4.7306173737410849e-05,1.3067660312310997e-09,1.2171363496020271e-11,3.5589050500281633e-15
2.159613690605621e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30834240883627606,0.11162471706294795,0.010112929832732997,2.7776049236886908e-10,2.3098566417756486e-10,0.0033230389965066137,0.0017235756186970779,9.7699633319833478e-11,2.3131925136091083e-14,3.8259862696812937e-07,7.2452266993334938e-22,2.7750653704735659e-07,2.37036425362569e-17,2.9484278641068625e-16,6.1575097904210928e-13,2.4262176437260672e-15,6.3557491232812808e-13,1.1306857575796412e-15,0.0053187971079176966,0.023693398177377631,2.1069215200420748e-08,0.00016305696825530679,5.9565008888510115e-10,1.9152686147130676e-11,3.6557631364147106e-07,1.8059621576033397e-06,2.9921937176669377e-07,4.7408346553428855e-05,1.3095465790966141e-09,1.2208509970318171e-11,3.5690218359795801e-15
2.1624954398785537e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30832570905899115,0.11162140530209443,0.010102606337000594,2.7895499360415332e-10,2.3193187370175897e-10,0.0033303788407349861,0.0017273308948594188,9.8005167295547266e-11,2.325678588182238e-14,3.8296370058895472e-07,7.2920661675867119e-22,2.777799203833098e-07,2.3796980207483099e-17,2.9604012687663496e-16,6.1770339200864074e-13,2.435095319365098e-15,6.3647670733346549e-13,1.1368176537318205e-15,0.0053183496960928596,0.023710289266392431,2.1083534452317704e-08,0.00016320730556451744,5.9665657272490035e-10,1.9208942289259232e-11,3.663605252438348e-07,1.8080712622365003e-06,2.9983849540677652e-07,4.7510578697904833e-05,1.3123287062373909e-09,1.2245713632449078e-11,3.5791500863482822e-15
2.1653771891514865e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30830903462121684,0.11161809087181046,0.010092294495392888,2.8015277594882705e-10,2.3288053417760259e-10,0.0033377233474549202,0.001731088510427882,9.8311149600821868e-11,2.3382141292510984e-14,3.8332835920897516e-07,7.3391347039646708e-22,2.7805317064214885e-07,2.3890536769930079e-17,2.9724029646761568e-16,6.1965899954485057e-13,2.4439927546240317e-15,6.3737725174848966e-13,1.1429736753452665e-15,0.0053179026133128781,0.023727154707406831,2.1097829704986703e-08,0.0001633575617120195,5.9766295656295054e-10,1.9265297856224162e-11,3.6714546710349861e-07,1.8101807148567888e-06,3.0045795336293839e-07,4.7612870058902167e-05,1.3151124096672592e-09,1.2282974465924215e-11,3.5892897832763109e-15
2.1682589384244194e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30829238548725102,0.11161477377677971,0.010081994291984227,2.813538426084266e-10,2.3383164782050091e-10,0.0033450725081854301,0.0017348484611329675,9.8617579877527874e-11,2.3507992583508684e-14,3.8369260325167894e-07,7.3864330407686344e-22,2.7832628796198724e-07,2.3984312319441122e-17,2.9844329583442272e-16,6.2161780096826991e-13,2.4529099630835246e-15,6.3827654418339842e-13,1.1491538789380682e-15,0.0053174558591633286,0.023743994536542294,2.1112100992554766e-08,0.00016350773680478569,5.9866923909074693e-10,1.9321752884173955e-11,3.6793113909272553e-07,1.8122905160071459e-06,3.0107774499935193e-07,4.7715220524702286e-05,1.3178976864056726e-09,1.2320292453781211e-11,3.5994409087962138e-15
2.1711406876973522e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30827576162145398,0.11161145402167824,0.010071705710877073,2.8255819678136253e-10,2.3478521684146975e-10,0.0033524263144593257,0.0017386107427121117,9.892445776694766e-11,2.3634340971096383e-14,3.8405643314023471e-07,7.4339619111713095e-22,2.7859927248065088e-07,2.4078306951279818e-17,2.996491256181491e-16,6.2357979559251759e-13,2.4618469583013759e-15,6.3917458326065313e-13,1.1553583210529323e-15,0.0053170094332304716,0.023760808789857073,2.1126348349154407e-08,0.00016365783094953894,5.9967541900759472e-10,1.9378307453646211e-11,3.6871754109812523e-07,1.8144006662282013e-06,3.0169786968081121e-07,4.7817629983803947e-05,1.3206845334777352e-09,1.2357667580225835e-11,3.6096034452894152e-15
2.174022436970285e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30825916298824868,0.11160813161117453,0.010061428736201956,2.8376584165892072e-10,2.3574124344713644e-10,0.003359784757823195,0.0017423753509096947,9.9231782909778846e-11,2.3761187672482647e-14,3.8441984929749039e-07,7.4817220492147757e-22,2.7887212433567835e-07,2.4172520760130828e-17,3.0085778645020415e-16,6.2554498272731885e-13,2.4708037538125497e-15,6.4007136761493957e-13,1.1615870582570567e-15,0.0053165633351012547,0.023777597503346369,2.1140571808956179e-08,0.00016380784425278175,6.0068149501000917e-10,1.9434961608548216e-11,3.6950467299056959e-07,1.8165111660659209e-06,3.0231832677544965e-07,4.7920098324922831e-05,1.3234729479146964e-09,1.2395099828440036e-11,3.6197773748410795e-15
2.176616011315925e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30824424576287546,0.11160513917520452,0.01005218936940021,2.8485553823303186e-10,2.3660377044739401e-10,0.0033664113145869452,0.0017457654840346017,9.9508757642561267e-11,2.3875776768794434e-14,3.8474657044798318e-07,7.5249045146715353e-22,2.7911757769123921e-07,2.425750066223318e-17,3.0194800225944162e-16,6.2731638017152443e-13,2.478881810191656e-15,6.4087739962704525e-13,1.1672137408145166e-15,0.0053161621267162271,0.023792685538635217,2.1153352519120229e-08,0.00016394278719403973,6.0158687349264472e-10,1.9486035524348838e-11,3.7021371564170544e-07,1.8184109152882401e-06,3.0287702185187873e-07,4.8012370084252571e-05,1.3259838585558231e-09,1.2428837676873627e-11,3.6289436376625297e-15
2.1792095856615647e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30822934892128645,0.11160214459552656,0.010042959379447389,2.8594790517346991e-10,2.3746829147752246e-10,0.0033730416144142641,0.0017491574951863991,9.9786094096353002e-11,2.3990771374613374e-14,3.8507295712617067e-07,7.5682754385300078e-22,2.7936292380029287e-07,2.4342658242153163e-17,3.0304051216812942e-16,6.2909036247834659e-13,2.4869759255880595e-15,6.4168241323931047e-13,1.1728601895051117e-15,0.0053157611832179655,0.023807752941922462,2.1166113925187028e-08,0.00016407766481704448,6.0249216581307882e-10,1.9537190187209663e-11,3.7092334931399116e-07,1.8203109485302956e-06,3.034359852110784e-07,4.8104689367229552e-05,1.3284960342060755e-09,1.2462621768325814e-11,3.6381191014134709e-15
2.1818031600072045e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3082144724376748,0.11159914787552809,0.010033738754832723,2.8704294479188313e-10,2.3833480813704374e-10,0.0033796756511711265,0.0017525513812770928,1.0006379200802208e-10,2.4106172379200757e-14,3.8539900963963794e-07,7.611835357703245e-22,2.7960816276251304e-07,2.4427993567716605e-17,3.0413531661652144e-16,6.3086692913654057e-13,2.4950861098214066e-15,6.4248640748162424e-13,1.1785264456166178e-15,0.0053153605043067664,0.023822799739318126,2.1178856051942334e-08,0.00016421247719894099,6.0339737103187315e-10,1.9588425645221356e-11,3.7163357392084053e-07,1.8222112661870442e-06,3.0399521639425972e-07,4.8197056093176104e-05,1.3310094727130741e-09,1.2496452090823657e-11,3.6473037531499477e-15
2.1843967343528443e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30819961628627468,0.11159614901859173,0.010024527484063682,2.8814065939524758e-10,2.392033220226054e-10,0.0033863134187324768,0.0017559471392232136,1.0034185111406199e-10,2.4221980672419488e-14,3.8572472829575726e-07,7.6555848096682983e-22,2.7985329467738759e-07,2.4513506706371706e-17,3.0523241603856722e-16,6.3264607963234259e-13,2.5032123726964286e-15,6.4328938139177052e-13,1.1842125504524913e-15,0.005314960089683375,0.023837825956891188,2.1191578924073194e-08,0.00016434722441672819,6.0430248820961688e-10,1.9639741917999459e-11,3.7234438936760441e-07,1.8241118686525608e-06,3.0455471494394819e-07,4.8289470181555465e-05,1.3335241719282892e-09,1.2530328631687241e-11,3.6564975797273963e-15
2.186990308698484e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30818478044136038,0.11159314802809506,0.010015325555665948,2.8924105128586725e-10,2.4007383472798274e-10,0.003392954910982216,0.0017593447659457982,1.0062027115059326e-10,2.4338197144733232e-14,3.8605011340168645e-07,7.6995243324650297e-22,2.8009831964421966e-07,2.459919772518956e-17,3.0633181086192058e-16,6.3442781344947471e-13,2.5113547240029492e-15,6.4409133401540615e-13,1.1899185453318005e-15,0.0053145599390489713,0.02385283162066968,2.1204282566194359e-08,0.00016448190654724446,6.052075164126784e-10,1.9691139043394829e-11,3.7305579556687021e-07,1.8260127563176343e-06,3.0511448040238778e-07,4.8381931551971625e-05,1.3360401297067901e-09,1.2564251378634503e-11,3.6657005681332816e-15
2.189583883044124e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30816996487724685,0.11159014490741066,0.010006132958183395,2.9034412276137508e-10,2.4094634784408128e-10,0.0033996001218131802,0.0017627442583703751,1.0089905185336616e-10,2.4454822687206735e-14,3.8637516526436976e-07,7.7436544646944599e-22,2.8034323776212803e-07,2.4685066690864674e-17,3.0743350150795501e-16,6.3621213006915524e-13,2.5195131735159101e-15,6.448922644060294e-13,1.1956444715891242e-15,0.0053141600521051874,0.023867816756640792,2.1216967002993199e-08,0.00016461652366717074,6.0611245471138393e-10,1.9742617084401044e-11,3.7376779243777625e-07,1.827913929573791e-06,3.0567451231256524e-07,4.8474440124168885e-05,1.3385573439073708e-09,1.2598220319914435e-11,3.6749127055197874e-15
2.1921774573897637e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30815516956828931,0.11158713965990637,0.0099969496801780317,2.9144987611473421e-10,2.4182086295893678e-10,0.0034062490451271287,0.0017661456134269739,1.0117819295776295e-10,2.4571858191503636e-14,3.866998841905364e-07,7.7879757455174247e-22,2.8058804913004779e-07,2.4771113669715484e-17,3.0853748839177416e-16,6.3799902897011015e-13,2.5276877309953854e-15,6.4569217162495375e-13,1.2013903705744739e-15,0.0053137604285540931,0.023882781390750927,2.1229632259108987e-08,0.00016475107585304664,6.0701730217405513e-10,1.9794176068747375e-11,3.7448037988855657e-07,1.8298153888151082e-06,3.0623481021965998e-07,4.8566995818031614e-05,1.3410758123927531e-09,1.2632235442947921e-11,3.6841339787956258e-15
2.1947710317354035e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30814039448888869,0.11158413228894423,0.009987775710232405,2.9255831363361355e-10,2.4269738165733231e-10,0.0034129016748359114,0.001769548828050711,1.0145769419874984e-10,2.4689304549963593e-14,3.8702427048667031e-07,7.8324887147278271e-22,2.8083275384670635e-07,2.4857338727638333e-17,3.0964377192138191e-16,6.3978850962838747e-13,2.5358784061846016e-15,6.4649105474231814e-13,1.2071562836552556e-15,0.0053133610680982588,0.023897725548900326,2.1242278358987153e-08,0.00016488556318125356,6.0792205787285602e-10,1.9845816014721252e-11,3.7519355782757432e-07,1.8317171344326978e-06,3.0679537366882502e-07,4.8659598553602207e-05,1.3435955330297474e-09,1.2666296734932914e-11,3.6933643748179606e-15
2.1973646060810433e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30812563961348038,0.11158112279788224,0.0099786110369445794,2.9366943760166738e-10,2.4357590552158717e-10,0.0034195580048590165,0.0017729538991805398,1.0173755531098086e-10,2.480716265543863e-14,3.8734832445906935e-07,7.8771939125976939e-22,2.8107735201067574e-07,2.4943741930212417e-17,3.1075235249941589e-16,6.4158057151796262e-13,2.5440852088140359e-15,6.4728891283491428e-13,1.2129422522119468e-15,0.0053129619704406347,0.023912649256954362,2.1254905327215922e-08,0.00016501998572803422,6.0882672088553471e-10,1.9897536983675711e-11,3.7590732617405391e-07,1.8336191668157209e-06,3.0735620220547501e-07,4.875224825104238e-05,1.3461165036883037e-09,1.2700404183961859e-11,3.7026038807197014e-15
2.199958180426683e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30811090491653736,0.11157811119007364,0.0099694556489295597,2.9478325029816495e-10,2.444564361313299e-10,0.0034262180291242737,0.0017763608237596144,1.0201777602877038e-10,2.4925433401341211e-14,3.8767204641382873e-07,7.9220918799207961e-22,2.8132184372035689e-07,2.5030323342658018e-17,3.1186323052265783e-16,6.4337521411029244e-13,2.5523081486002422e-15,6.4808574498680272e-13,1.2187483176392784e-15,0.0053125631352845849,0.023927552540740325,2.1267513188312043e-08,0.00016515434356948109,6.0973129029053383e-10,1.9949339015184001e-11,3.7662168484156245e-07,1.8355214863552188e-06,3.0791729537639571e-07,4.8844944830645805e-05,1.3486387222419919e-09,1.2734557777609177e-11,3.7118524834869105e-15
2.202551754772323e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30809619037257396,0.11157509746886674,0.0099603095348208201,2.9589975399758689e-10,2.4533897506325077e-10,0.0034328817415686082,0.0017797695987356713,1.0229835608606285e-10,2.5044117681691785e-14,3.8799543665682063e-07,7.967183158059379e-22,2.8156622907396528e-07,2.5117083029809091e-17,3.1297640638150052e-16,6.4517243687420895e-13,2.5605472352445755e-15,6.4888155028995441e-13,1.2245745213474668e-15,0.0053121645623339219,0.023942435426043972,2.1280101966685908e-08,0.00016528863678152449,6.106357651679575e-10,2.0001222137466829e-11,3.7733663374139092e-07,1.837424093440257e-06,3.0847865272919478e-07,4.8937688212848664e-05,1.351162186568145e-09,1.2768757503197864e-11,3.7211101700393139e-15
2.2051453291179628e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30808149595614515,0.11157208163760474,0.0099511726832702107,2.9701895096963931e-10,2.4622352389111175e-10,0.0034395491361379964,0.0017831802210609999,1.0257929521643594e-10,2.5163216391117071e-14,3.8831849549369402e-07,8.0124682889411009e-22,2.8181050816953068e-07,2.5204021056115719e-17,3.1409188045997819e-16,6.4697223927601241e-13,2.5688024784332574e-15,6.4967632784420027e-13,1.2304209047620847e-15,0.0053117662512929065,0.023957297938609758,2.1292671686760727e-08,0.00016542286543993635,6.1154014460152959e-10,2.0053186392769849e-11,3.7805217278854163e-07,1.8393269884594463e-06,3.0904027381198744e-07,4.903047831822867e-05,1.3536868945478333e-09,1.2803003348302493e-11,3.7303769273822797e-15
2.2077389034636026e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30806682164184013,0.11156906369962682,0.0099420450829448871,2.9814084348004705e-10,2.4711008418623414e-10,0.0034462202067859554,0.0017865926876916842,1.0286059315316377e-10,2.5282730424748714e-14,3.8864122322991297e-07,8.057947814963892e-22,2.8205468110492891e-07,2.52911374857031e-17,3.1520965313683371e-16,6.4877462077976522e-13,2.5770738878398961e-15,6.5047007675590835e-13,1.2362875093214367e-15,0.0053113682018661726,0.023972140104147742,2.1305222372947421e-08,0.00016555702962034916,6.1244442767777107e-10,2.0105231823162385e-11,3.7876830189818953e-07,1.8412301718004084e-06,3.0960215817369344e-07,4.9123315067482145e-05,1.3562128440653458e-09,1.2837295300446873e-11,3.7396527425156524e-15
2.2103324778092424e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30805216740429631,0.11156604365826614,0.0099329267225337237,2.9926543378887221e-10,2.4799865751646817e-10,0.0034528949474766962,0.0017900069955891957,1.0314224962909035e-10,2.540266067843487e-14,3.8896362017067556e-07,8.1036222791932053e-22,2.8229874797781657e-07,2.5378432382247877e-17,3.1632972478329286e-16,6.5057958084668402e-13,2.5853614731201756e-15,6.5126279614070605e-13,1.2421743764818423e-15,0.0053109704137588865,0.02398696194831916,2.1317754049580452e-08,0.00016569112939822283,6.1334861348482586e-10,2.0157358464486488e-11,3.7948502098458057e-07,1.8431336438514705e-06,3.1016430536423737e-07,4.9216198381471804e-05,1.3587400330093481e-09,1.2871633347016147e-11,3.7489376024057782e-15
2.212926052154882e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30803753321819022,0.11156302151685107,0.0099238175907432058,3.0039272415157519e-10,2.4888924544684421e-10,0.0034595733521831113,0.001793423141719376,1.0342426437671226e-10,2.5523008048604364e-14,3.892856866209637e-07,8.1494922252352458e-22,2.8254270888567291e-07,2.5465905809056784e-17,3.1745209576448444e-16,6.5238711893561356e-13,2.5936652439152329e-15,6.5205448512172043e-13,1.2480815477141636e-15,0.0053105728866766396,0.02400176349674563,2.133026674094998e-08,0.00016582516484887682,6.1425270111332685e-10,2.0209566353457406e-11,3.8020232996256052e-07,1.8450374050001967e-06,3.1072671493422892e-07,4.9309128181196504e-05,1.3612684592721503e-09,1.2906017475383215e-11,3.7582314940233114e-15
2.215519626500522e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3080229190582397,0.11155999727870493,0.0099147176762983385,3.0152271681877031e-10,2.4978184953942429e-10,0.0034662554148871985,0.0017968411230526609,1.0370663712816233e-10,2.5643773432296739e-14,3.8960742288553062e-07,8.1955581972642558e-22,2.8278656392579196e-07,2.5553557829061735e-17,3.185767664391283e-16,6.5419723450318098e-13,2.601985209850895e-15,6.5284514282993233e-13,1.254009064504478e-15,0.0053101756203254805,0.024016544775007153,2.1342760471352892e-08,0.00016595913604750375,6.1515668965743133e-10,2.0261855533076873e-11,3.8092022874875688e-07,1.8469414556343008e-06,3.1128938643506659e-07,4.9402104387796908e-05,1.3637981207499107e-09,1.2940447672992131e-11,3.7675344043710529e-15
2.218113200846162e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30800832489919927,0.11155697094714653,0.0099056269679407907,3.0265541403669908e-10,2.5067647135359354e-10,0.003472941129579174,0.0018002609365636217,1.0398936761524803e-10,2.5764957727101107e-14,3.8992882926892257e-07,8.2418207399652535e-22,2.8303031319530169e-07,2.5641388504845399e-17,3.1970373716017506e-16,6.5600992700372003e-13,2.6103213805391931e-15,6.5363476840338834e-13,1.2599569683524914e-15,0.005309778614411861,0.024031305808646285,2.1355235265041778e-08,0.00016609304306915409,6.1606057821343571e-10,2.0314226041919661e-11,3.8163871725914287e-07,1.8488457961405675e-06,3.1185231941900372e-07,4.9495126922542429e-05,1.366329015342184e-09,1.2974923927177383e-11,3.7768463204274377e-15
2.2207067751918016e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30799375071586338,0.11155394252548985,0.0098965454544298857,3.0379081804695981e-10,2.5157311244589515e-10,0.0034796304902579706,0.0018036825792312197,1.0427245556943223e-10,2.5886561831188942e-14,3.9024990607546568e-07,8.288280398564606e-22,2.8327395679115548e-07,2.572939789862558e-17,3.2083300827445624e-16,6.5782519588915771e-13,2.6186737655775177e-15,6.5442336098761039e-13,1.2659253007723162e-15,0.0053093818686426658,0.024046046623165829,2.1367691146184252e-08,0.00016622688598873244,6.1696436587925165e-10,2.0366677913193581e-11,3.8235779540884426e-07,1.8507504269052013e-06,3.1241551343902768e-07,4.9588195706838634e-05,1.3688611409521073e-09,1.3009446225158462e-11,3.7861672291440586e-15
2.2243904561557553e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3079730851346027,0.11154963764033998,0.0098836626672037832,3.0540810113043872e-10,2.5285009500642515e-10,0.003489137714663543,0.0018085455123926833,1.0467514225898248e-10,2.6060000749144433e-14,3.9070536896646567e-07,8.3546074127347542e-22,2.8361982491502951e-07,2.5854705868660704e-17,3.2244087850779743e-16,6.6040786861067741e-13,2.6305646339721531e-15,6.5554163018549457e-13,1.2744373801138704e-15,0.0053088188130091338,0.024066948454651814,2.1385349905952878e-08,0.00016641687446535388,6.1824784985186389e-10,2.0441315787069651e-11,3.8338012298761734e-07,1.8534560936934316e-06,3.1321587163166905e-07,4.9720461621397735e-05,1.3724596573968504e-09,1.3058557723718557e-11,3.7994212450523933e-15
2.228074137119709e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30795245972723678,0.11154532855501197,0.0098707983738437234,3.0703085548255784e-10,2.5413115859609353e-10,0.0034986522648265011,0.0018134121207659365,1.050785487464711e-10,2.6234290931014618e-14,3.9116016849200268e-07,8.4213347318696092e-22,2.8396548033722196e-07,2.598037466393131e-17,3.2405339092472355e-16,6.6299573593027279e-13,2.6424882580183526e-15,6.5665781144391078e-13,1.2829908724574558e-15,0.0053082562807327911,0.024087809622652102,2.1402970631698375e-08,0.00016660673399441882,6.1953112592181305e-10,2.0516117985251233e-11,3.8440363963001103e-07,1.8561623478950529e-06,3.1401675423152209e-07,4.9852820451761275e-05,1.3760606469444752e-09,1.3107762043412277e-11,3.8126933381368898e-15
2.2317578180836628e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30793187442195458,0.11154101527895094,0.0098579525423266399,3.0865908747750215e-10,2.5541630764507505e-10,0.0035081741236432412,0.001818282395740738,1.054826742589535e-10,2.6409434956253017e-14,3.9161430552171713e-07,8.4884639237411505e-22,2.8431092333369688e-07,2.6106404458857169e-17,3.2567054645546925e-16,6.6558879625244714e-13,2.654444665062016e-15,6.5777190239199552e-13,1.2915858968961121e-15,0.0053076942709782901,0.024108630199824385,2.1420553392422103e-08,0.0001667964647889759,6.2081419153337686e-10,2.0591084625380873e-11,3.8542834510100906e-07,1.858869190609282e-06,3.1481815996553847e-07,4.9985271974155243e-05,1.3796641036249921e-09,1.3157059147663079e-11,3.8259834711249102e-15
