Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),CO2X(24),COX(50),H2OX(23),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),C2H6X(52),HOCO(73),CHO2(74),S(216),CHO2X(213)
6.706215762395335e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679667104,0.11866996602667336,0.022821567693006434,4.0639490584498936e-72,1.8737782797637416e-36,2.269292747431794e-24,1.7606634656804666e-52,1.2354420410391691e-36,1.7078932641318221e-84,5.918767223401931e-14,2.0949440596155063e-71,5.918767222652459e-14,1.0116548723792044e-48,6.34468891104152e-48,2.112671599385272e-70,2.449637373723993e-71,8.068465004078638e-26,2.2299012430331605e-55,3.232401265561078e-12,9.570565645263909e-14,3.8314731251271364e-16,6.794080549670376e-26,2.5158727822819736e-25,3.8313649890653834e-16,5.2014616308501975e-21,1.3570523737420884e-22,7.012615817586939e-26,5.1224232349918166e-45,9.955668505925354e-35,1.7369921472388096e-48,2.2634347611002355e-25,3.1211197400365488e-65,3.7206102448979355e-64,1.5206087125509887e-36,3.3942335593899155e-66,7.1963331061302355e-22,1.1979250673036991e-76,1.8176854362439487e-59,2.316937152163229e-66,1.3109362140534232e-47,1.1049817949400784e-85,5.62488092906222e-93,9.592893308042484e-131,6.593980945092507e-77
1.3412437209725029e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679334215,0.11866996602338138,0.02282156769295858,1.603347137020737e-69,1.499026474724831e-35,9.188924470724551e-24,1.736096202394526e-50,9.883546061315735e-36,6.73060389619812e-82,1.1837539464171477e-13,1.340766179543147e-69,1.1837539461173594e-13,1.6186494627339891e-47,1.0151497728982332e-46,4.164055665127681e-68,4.828210968366363e-69,3.2273880536109637e-25,1.3147135758219451e-53,6.46480526951113e-12,1.9141139403375535e-13,7.663064223568046e-16,2.7174798362360633e-25,1.0063491069336808e-24,7.662626502009685e-16,2.0287763275929906e-20,1.0600761325190547e-21,8.672790236318783e-25,2.5283128269689945e-43,8.056346161792401e-34,5.429482965308038e-47,9.053735424876955e-25,6.158580793589296e-63,7.3332810119537894e-62,1.2164207587722585e-35,6.697931281089312e-64,1.4394286005639244e-21,4.723502927914922e-74,1.1365529661025484e-57,2.7310483648563997e-64,2.0975001488354615e-46,8.689072017173067e-83,5.407325398044694e-90,1.524096428833964e-126,2.5929721270671307e-74
2.6824880104384417e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767866844,0.11866996601679743,0.022821567692862876,6.799902363341268e-67,1.1992260050184258e-34,3.758992071706613e-23,1.8404126914000098e-48,7.906840692120659e-35,2.85248371089323e-79,2.3675083945597226e-13,8.580909508290316e-68,2.367508393360568e-13,2.5898403581048842e-46,1.6242351384508412e-45,8.825373044032974e-66,1.0232991105182889e-66,1.2909556318771114e-24,7.799665299173025e-52,1.2929613272149674e-11,3.828228691891428e-13,1.5326618937967875e-15,1.086869010307192e-24,4.025392540989079e-24,1.5324829371016198e-15,7.728328523709045e-20,8.098012679934591e-21,1.151713044650609e-23,1.341074499073618e-41,6.582461582512869e-33,1.660214539259727e-45,3.6214878206202715e-24,1.306179073813301e-60,1.5542257782485676e-59,9.730296025894426e-35,1.4210100495147003e-61,2.8795032885605518e-21,2.0025552321492314e-71,6.953143669194703e-56,3.240029707417798e-62,3.3560019642404136e-45,1.1368078622566217e-79,7.981612466440397e-87,2.2852195580472457e-121,1.697088617017034e-71
5.3649765893703194e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767733689,0.11866996600362953,0.022821567692671463,2.9553271195117238e-64,9.593879849935212e-34,1.5621028207463033e-22,1.9996038562110866e-46,6.32547401071922e-34,1.2394715613484925e-76,4.735017290799532e-13,5.491783504312121e-66,4.735017286002921e-13,4.143745176560587e-45,2.5987600458099603e-44,1.917527762896277e-63,2.223365238259427e-64,5.163823348666982e-24,4.514054703493978e-50,2.585922925638053e-11,7.656458194725376e-13,3.0655384635520142e-15,4.3464908886250246e-24,1.6101531392293045e-23,3.0647954588537524e-15,2.8200517166222824e-19,5.939330859093602e-20,1.5652454568216667e-22,7.287057170868686e-40,5.459531954946323e-32,4.877080388752154e-44,1.4485893580716526e-23,2.8385753107439057e-58,3.3769230657262886e-57,7.782520949144201e-34,3.089262451617788e-59,5.761589096931021e-21,8.702424040656567e-69,4.0878957868810233e-54,3.7505853768339676e-60,5.36960439894922e-44,9.888532469620425e-77,1.1330342061691747e-83,3.181378743657737e-117,7.378294172097025e-69
1.0729953747234075e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767467379,0.11866996597729373,0.02282156769228864,1.2490256470987432e-61,7.675216484908172e-33,6.616538335997632e-22,2.113012990247899e-44,5.060379663089049e-33,5.240101879332671e-74,9.470035083097741e-13,3.5147412722896344e-64,9.470035063911364e-13,6.629991579517942e-44,4.157962619123658e-43,4.053094190799559e-61,4.699537279968545e-62,2.065529503931698e-23,2.4621469485217886e-48,5.1718461140657294e-11,1.5312917199298116e-12,6.132052094737658e-15,1.7378083203947535e-23,6.44058000425465e-23,6.128908379774065e-15,9.572995707153404e-19,4.067242251708428e-19,2.065871883765101e-21,3.849166232944493e-38,4.613277135016084e-31,1.3390755205132044e-42,5.794309889937776e-23,5.998018985858775e-56,7.137779732984768e-55,6.223271326690507e-33,6.531448445481203e-57,1.1533506443164086e-20,3.678498879732928e-66,2.247483277872021e-52,4.092431001690892e-58,8.591367644202887e-43,8.347493108533726e-74,1.6974891036453342e-80,3.8665187481981873e-113,3.1141769407785803e-66
2.1459908062961587e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727669347587,0.11866996592462213,0.022821567691522996,4.888053804713067e-59,6.140352104671593e-32,2.8420934128304014e-21,2.067942955104154e-42,4.0483037071078245e-32,2.0525038232139943e-71,1.894007066696826e-12,2.2494335603428144e-62,1.8940070590223237e-12,1.0607982170376781e-42,6.652567954018477e-42,7.936311083090544e-59,9.202071201654102e-60,8.262118346503193e-23,1.2204914531226255e-46,1.0343692457247099e-10,3.0625835204063398e-12,1.2268581598970722e-14,6.944936180649873e-23,2.5762056528380527e-22,1.2255086415951795e-14,2.9223053173922696e-18,2.515795942453823e-18,2.5214227388102656e-20,1.8820972321511974e-36,3.955515639437396e-30,3.325666540054613e-41,2.31768564668798e-22,1.1734378975416598e-53,1.3976196746150272e-52,4.974229085925754e-32,1.2787374541414062e-54,2.3108324053464957e-20,1.4401812183758535e-63,1.1185190848281655e-50,4.058673002835905e-56,1.374618743881546e-41,6.515791262732188e-71,2.481217517983779e-77,3.849263018258459e-109,1.21534344813711e-63
3.21898623786891e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727664021386,0.11866996587195053,0.02282156769075735,3.955585092435031e-58,1.7557862495281704e-31,6.247954667205026e-21,1.2613854173224502e-41,1.2018401380179402e-31,1.652372885377678e-70,2.841010625011287e-12,1.2771615830508982e-61,2.8410106087030105e-12,4.013214298674187e-42,2.536263447734798e-41,5.6098342088872005e-58,6.504538696156725e-59,1.7557001695062626e-22,6.3333126390993064e-46,1.5515538766754488e-10,4.593875320444848e-12,1.840888645036474e-14,1.4748750175726148e-22,5.474398226455784e-22,1.8379217330913388e-14,5.242144350622162e-18,6.2831658632029404e-18,8.270316351798518e-20,9.69723761753554e-36,1.1637010961489261e-29,1.423025112055472e-40,4.925025655764581e-22,8.34375484229094e-53,9.879128465686311e-52,1.4215985453363489e-31,9.089839672408798e-54,3.4714124581465924e-20,1.163138895708471e-62,5.808401471429889e-50,2.4902978655530353e-55,5.200461706378563e-41,4.8513372715985456e-70,2.1110437554901554e-76,1.7992924411627854e-108,7.843642956479516e-63
4.2919816694416613e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727658695186,0.11866996581927892,0.022821567689991707,2.067003933818052e-57,3.7035177296084016e-31,1.0911476436337157e-20,4.947289755950332e-41,2.6187463246631354e-31,7.972322675683178e-70,3.7880141832531006e-12,4.911703519091042e-61,3.788014155433205e-12,1.0446371995609689e-41,6.823912781285635e-41,2.4499539437962477e-57,2.840688988026297e-58,2.995017955113329e-22,2.1411724269298525e-45,2.0687385042587897e-10,6.1251671200454186e-12,2.4553131491831113e-14,2.5145133574308295e-22,9.33861836338764e-22,2.4501301808871718e-14,7.766736893152811e-18,1.184204100038019e-17,1.907212720939415e-19,3.389284195811044e-35,2.5052033617978935e-29,4.199808975795962e-40,8.401425817016257e-22,4.022791181917014e-52,4.314442796440753e-51,2.9971863400639023e-31,4.384691932205013e-53,4.6350908027033045e-20,6.208419874888825e-62,1.9649766573282765e-49,9.536083686031703e-55,1.3536771652538166e-40,3.219795624926313e-69,1.4271568010791923e-75,4.5459429535472176e-107,5.107378871889967e-62
6.437972532587164e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072764804278,0.11866996571393573,0.022821567688460415,2.976322215296304e-56,1.0115710009492623e-30,2.324135029569536e-20,3.624194763273403e-40,7.601412164498819e-31,7.847988182165808e-69,5.682021299566103e-12,3.738190950539836e-60,5.682021241968994e-12,3.8336698137172077e-41,2.7599657734321674e-40,2.0884014836277874e-56,2.4214566574981235e-57,6.200804278539395e-22,1.192482107142353e-44,3.1031077515223946e-10,9.187750718218934e-12,3.685115626057808e-14,5.200975805130624e-22,1.933421234008786e-21,3.674067002399862e-14,1.3057183852951479e-17,2.734915932417426e-17,5.776920006258491e-19,2.1131310433191936e-34,7.021631819812059e-29,1.9360954970879612e-39,1.7393778942635587e-21,5.3147402739624933e-51,3.677696830802032e-50,8.17998905746652e-31,5.8022079367594914e-52,6.969718992836388e-20,9.601237403452656e-61,1.0955173504232468e-48,6.337468012514529e-54,4.967803711215667e-40,8.68103663378648e-68,3.970898974105331e-74,1.0335066362407415e-104,1.2841263951454892e-60
8.583963395732667e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763739037,0.11866996560859254,0.022821567686929122,1.6004400137309194e-55,2.1165920716944035e-30,4.030722725578792e-20,1.409824820152826e-39,1.6623429977467657e-30,3.757205807904276e-68,7.576028415611718e-12,1.4115393937212354e-59,7.576028317654816e-12,9.940990029868383e-41,7.475832841970633e-40,9.083017977183158e-56,1.0531525164897863e-56,1.0545943996412055e-21,3.9923113572177336e-44,4.137476986402875e-10,1.2250334314782338e-11,4.916432062053076e-14,8.837408280594062e-22,3.2882090018316854e-21,4.8972518440917e-14,1.8579891221444988e-17,4.9818297954667064e-17,1.2914708607621607e-18,7.177788482660236e-34,1.4957078819266173e-28,5.605203822498176e-39,2.9581766882208437e-21,2.5107133864810055e-50,1.5995180352077248e-49,1.7103672317646697e-30,2.742175324321878e-51,9.315740706673925e-20,4.94274772905777e-60,3.669486313143882e-48,2.3976171392457358e-53,1.2881885872565198e-39,5.569175522953339e-67,2.8052634666478954e-73,1.108790125258171e-103,7.255106093634256e-60
1.072995425887817e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727626737965,0.11866996550324935,0.02282156768539783,6.537708057677218e-55,3.8532622171808055e-30,6.248298855738166e-20,4.343346515976336e-39,3.118781480170067e-30,1.4170792388730068e-67,9.470035531370663e-12,4.317612043027201e-59,9.470035381715706e-12,2.1735737488823816e-40,1.6793861368869467e-39,3.1141566672787985e-55,3.6107697666138818e-56,1.6111819495025883e-21,1.0778514828305872e-43,5.171846208015725e-10,1.53129179096209e-11,6.149398103243167e-14,1.3488928721310753e-21,5.023586993225334e-21,6.11963144994653e-14,2.418193127946311e-17,7.979694399619059e-17,2.470151035266361e-18,1.9663071318266288e-33,2.761918356476929e-28,1.3230098639234558e-38,4.5193480846121526e-21,9.332371218057932e-50,5.483984119163253e-49,3.1115122650023053e-30,1.0198447977829953e-50,1.1673969767247857e-19,2.0558193977332336e-59,9.910171152669723e-48,7.277261211964854e-53,2.8165941874352228e-39,2.7026717905650446e-66,1.4693519536277173e-72,1.1771647032119285e-102,3.2715710620294035e-59
1.2875945122023672e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761608555,0.11866996539790615,0.022821567683866537,2.2976716245881555e-54,6.391324221053207e-30,8.987603899587741e-20,1.1574741598385504e-38,5.279534710037009e-30,4.593028643459984e-67,1.1364042646837486e-11,1.1509268401272254e-58,1.1364042433939876e-11,4.237282576072927e-40,3.32973263980202e-39,9.194094999591205e-55,1.0660220770325365e-55,2.2920675130318015e-21,2.528967186530592e-43,6.206215416119176e-10,1.837550150270351e-11,7.384063324038813e-14,1.9170827718542904e-21,7.146476731708831e-21,7.34119168311953e-14,2.9793157719041785e-17,1.173538576777857e-16,4.256512510962682e-18,4.680371989943275e-33,4.6347415734611085e-28,2.725068667869814e-38,6.429111048161864e-21,3.022319905291527e-49,1.6190527469947247e-48,5.1571738540308056e-30,3.3048148555236153e-50,1.4044628617799104e-19,7.422883550504562e-59,2.32577427140663e-47,1.9138679160072207e-52,5.490822711008355e-39,1.124775378504516e-65,6.533687853129331e-72,9.740212871388919e-102,1.2685601506429555e-58
1.7167926848314677e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072759478072,0.11866996518721978,0.022821567680803952,3.9995158032867675e-53,1.4800389916820343e-29,1.603090869874317e-19,7.94991200165086e-38,1.2530727990354092e-29,6.991051269434857e-66,1.515205687689402e-11,7.511211293203914e-58,1.515205650290069e-11,1.3527052477397392e-39,1.0673181026224457e-38,9.290432158187903e-54,1.0771693446605183e-54,4.0264975388252135e-21,1.2062497469380106e-42,8.27495379182345e-10,2.4500668683606057e-11,9.858564038730111e-14,3.3605070756787436e-21,1.2553978284136436e-20,9.781858729750328e-14,4.0988733404167966e-17,2.1444304469523358e-16,1.041917449479802e-17,2.2253469514966168e-32,1.0936835757429091e-27,9.237342585155847e-38,1.1293635972407322e-20,3.338039875586899e-48,1.6359489160359653e-47,1.1919850435615318e-29,3.653479922987263e-49,1.8823212173944993e-19,1.2751173249897633e-57,1.109701744042336e-46,1.3033369902596111e-51,1.752885167089604e-38,3.0104412641413362e-64,2.9845946542201234e-70,8.88312800280034e-100,2.0049305991417282e-57
2.1459908574605682e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727573475893,0.11866996497653341,0.022821567677741367,2.211714293660896e-52,2.8457374654824634e-29,2.51564258827028e-19,2.9984432669311054e-37,2.4393825902804003e-29,3.8482704244639865e-65,1.8940071105781702e-11,2.74563647956236e-57,1.894007052461562e-11,3.26036912150535e-39,2.5712972631217054e-38,4.261211486251758e-53,4.9405669580857527e-54,6.257064618294265e-21,3.7098701427929405e-42,1.0343692113604807e-09,3.062583585750382e-11,1.2340005538735664e-13,5.2110911165323785e-21,1.9508061365541647e-20,1.2219262170585376e-13,5.2164417266693764e-17,3.401013066188706e-16,2.0674336702308047e-17,6.817263784832478e-32,2.1285092806724137e-27,2.288540356589455e-37,1.7549312397427286e-20,1.5217770307625298e-47,7.503383721704857e-47,2.2878436931344916e-29,1.6664732558000338e-48,2.365140938849528e-19,6.927213980965177e-57,3.4133757482070172e-46,4.919431324725493e-51,4.2249086004539547e-38,1.9390469040277404e-63,2.2575509466590157e-69,7.953801660396261e-99,1.0797288639928412e-56
2.5751890300896688e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727552171046,0.11866996476584704,0.022821567674678783,8.42947509580858e-52,4.8594236306542606e-29,3.6362043714715565e-19,8.57369627453784e-37,4.1950477202762906e-29,1.4599436640709803e-64,2.272808533349945e-11,7.737850226770858e-57,2.272808449911102e-11,6.644371037931392e-39,5.241907764973144e-38,1.41021071691455e-52,1.635022352170117e-53,8.98349546572818e-21,9.071779338684888e-42,1.2412430381492943e-09,3.6751003024403094e-11,1.4828471661479794e-13,7.466148009124328e-21,2.8007767818724055e-20,1.4653407972290417e-13,6.332323967114156e-17,4.933052183924265e-16,3.598272605111912e-17,1.6692045358199678e-31,3.665584269798756e-27,4.74035825489194e-37,2.5195219805934373e-20,5.066716202477842e-47,2.483129300557557e-46,3.9001284457588505e-29,5.552267935923988e-48,2.8529192932004707e-19,2.6492871734804716e-56,8.347363105850265e-46,1.4054735337353718e-50,8.610029968033055e-38,8.452930124128897e-63,1.1015331766365765e-68,6.280016782562655e-98,4.180541087634319e-56
3.0043872027187693e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307275308662,0.1186699645551607,0.022821567671616198,2.6127002590517265e-51,7.648241038556733e-29,4.964641896346227e-19,2.073119259084518e-36,6.631691205914102e-29,4.466395226068504e-64,2.6516099560045706e-11,1.8639918813572634e-56,2.6516098426395908e-11,1.2116691463040562e-38,9.570458109385887e-38,3.849220918083267e-52,4.46280875114483e-53,1.220569898639265e-20,1.9200254578794134e-41,1.4481168595497772e-09,4.2876170184307683e-11,1.7324048308799782e-13,1.0123080449056157e-20,3.805270421745803e-20,1.708430102386035e-13,7.446683613664073e-17,6.730458427064071e-16,5.730275539004828e-17,3.551350803145047e-31,5.8056050733556006e-27,8.73389962483722e-37,3.4230943894756214e-20,1.4102137030004042e-46,6.777654771597941e-46,6.128166252387413e-29,1.5466312232335874e-47,3.3456553694085154e-19,8.318506530316214e-56,1.766787248579636e-45,3.387083194085818e-50,1.5701280394264787e-37,2.976131561074096e-62,4.244642683681033e-68,3.927490146166975e-97,1.3406038143690812e-55
3.86278354797697e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727488256484,0.118669964133788,0.02282156766549103,1.7614019830894472e-50,1.6022466562097164e-28,8.244777981189068e-19,8.804318880523914e-36,1.3961508846528775e-28,2.8494461321591104e-63,3.409212800961734e-11,8.000004905979837e-56,3.4092126139340437e-11,3.2161618111656535e-38,2.5512128781212526e-37,2.011007777163036e-51,2.3315172206906826e-52,2.0137371624064885e-20,6.467876560502447e-41,1.861864486186318e-09,5.5126504483142786e-11,2.2336837612590498e-13,1.663327165235596e-20,6.277769818778165e-20,2.1936345074915009e-13,9.670931750588002e-17,1.1086050900270127e-15,1.2134693045863123e-16,1.2171458979180937e-30,1.2267314640532337e-26,2.342245726410082e-36,5.647110696438144e-20,7.888340953981776e-46,3.5407936740454176e-45,1.2796110013326048e-28,8.669423429574522e-47,4.34600016282329e-19,5.8132143682543224e-55,5.952004322693804e-45,1.4188891599532094e-49,4.167632072409655e-37,2.5982380142698875e-61,4.364856706400894e-67,9.234772724323401e-96,9.810968123580457e-55
4.721179893235171e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072744564674,0.11866996371241532,0.022821567659365865,7.43010710704474e-50,2.8987802425984797e-28,1.2355258183507686e-18,2.723911745580951e-35,2.53234852212009e-28,1.1595934840957212e-62,4.166815645448274e-11,2.492090743571276e-55,4.166815366346362e-11,7.010737415176674e-38,5.587480110116561e-37,7.181809410020661e-51,8.326268780046498e-52,3.0051960682610976e-20,1.685293371748651e-40,2.2756120912714285e-09,6.737683875403076e-11,2.7379014513514824e-13,2.4721623319806403e-20,9.368178688528724e-20,2.6775429388174825e-13,1.1889286233910176e-16,1.6393146865945158e-15,2.1991959359007374e-16,3.2150782172535345e-30,2.231987046786781e-26,5.1206280723201714e-36,8.426818778964142e-20,2.922757561927001e-45,1.264460743153261e-44,2.3076938143585508e-28,3.2173618550618213e-46,5.366174099875598e-19,2.4674245177483788e-54,1.550920420249086e-44,4.336052167704808e-49,9.084805054722749e-37,1.2753463625310823e-60,2.3738912935204702e-66,8.290489818989867e-95,4.3014534619300265e-54
5.5795762384933724e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072740303698,0.11866996329104268,0.0228215676532407,2.4790811501042928e-49,4.761773210626062e-28,1.7295283919221173e-18,7.002238478261506e-35,4.165943742781005e-28,3.7668516269756957e-62,4.924418489462718e-11,6.447970580202382e-55,4.924418099877363e-11,1.346842194104217e-37,1.0774045970300151e-36,2.086177867964099e-50,2.4185760699248298e-51,4.1949411748269765e-20,3.747900994434061e-40,2.689359674805702e-09,7.962717299699316e-11,3.2451205539556935e-13,3.436733927127067e-20,1.3076387814519933e-19,3.160159029998776e-13,1.4101717446119098e-16,2.257820074565133e-15,3.600122518188374e-16,7.22515584444706e-30,3.6811283346105616e-26,9.811460702232066e-36,1.176206950060553e-19,8.722875610733646e-45,3.6728893705536877e-44,3.778746152821822e-28,9.618585026090463e-46,6.40617663566387e-19,8.289747550895592e-54,3.4491187321069206e-44,1.1028251194746782e-48,1.7452958202082805e-36,4.858060743998086e-60,9.914451272826748e-66,5.259536514701957e-94,1.485912405836697e-53
7.296368929009775e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072731781736,0.11866996244829743,0.022821567640990362,2.7252948427154245e-48,1.060528426339364e-27,2.966103703970129e-18,3.7090160613698906e-34,9.291871383667677e-28,4.0856313549815376e-61,6.439624176069538e-11,3.41730229819316e-54,6.439623510295056e-11,3.935123400354726e-37,3.1602204799505154e-36,1.5562820100910193e-49,1.8041301272663e-50,7.169306625207715e-20,1.4352843608880066e-39,3.5168547772199296e-09,1.0412784139921726e-10,4.268765172364919e-13,5.825247193641943e-20,2.2345899806458633e-19,4.121528001207678e-13,1.8508864940512631e-16,3.7338576515712554e-15,7.877367179321487e-16,2.787267041088493e-29,8.240443678691331e-26,2.8061897801231283e-35,2.0098724794149984e-19,6.459755428838813e-44,2.73959683055374e-43,8.358500911169189e-28,7.150301265524105e-45,8.545669164043555e-19,8.915135408059703e-53,1.3208371033310332e-43,5.74413998357353e-48,5.099313645569286e-36,7.783361471267221e-59,2.574642403194925e-64,1.8506744331167842e-92,1.5057073239482066e-52
8.738829176049257e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727246215197,0.11866996174021752,0.022821567630697554,1.0818347047571249e-47,1.8199855226247882e-27,4.260938896378986e-18,1.0702922013366852e-33,1.595473285257106e-27,1.6163558915890566e-60,7.71270972598107e-11,9.941609504766631e-54,7.712708771237989e-11,8.077822127260091e-37,6.496203737600925e-36,5.2957266069043455e-49,6.13888723866644e-50,1.0281563380909374e-19,3.461119498259508e-39,4.2121214113530164e-09,1.247134602939004e-10,5.138564222629236e-13,8.296208275447906e-20,3.2043874167569985e-19,4.925311024585604e-13,2.219358547770755e-16,5.191742037475942e-15,1.3261934038389174e-15,6.745419527031177e-29,1.4178690829848184e-25,5.635645228586864e-35,2.882002183004528e-19,2.2015745147143176e-43,9.321658574880941e-43,1.426335697180176e-27,2.4433515007585105e-44,1.0404602037492746e-18,3.566714795294801e-52,3.1850359508882873e-43,1.6458156750821877e-47,1.0467632301916949e-35,3.522411807841979e-58,1.3116026472998083e-63,1.482405403621145e-91,5.950650790725073e-52
1.018128942308874e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072717461295,0.11866996103213767,0.022821567620404746,3.515552573686448e-47,2.876748515339675e-27,5.789041272721031e-18,2.6160561090632657e-33,2.5225636372094273e-27,5.275260002956204e-60,8.985795274540685e-11,2.4545976818269415e-53,8.98579397886701e-11,1.485256776964455e-36,1.195184522095998e-35,1.4985987856156305e-48,1.7371360753205594e-49,1.3953750380073764e-19,7.251989443668098e-39,4.907387984629809e-09,1.4529907910998012e-10,6.017450180103913e-13,1.11814926647765e-19,4.348524481574539e-19,5.725490250148184e-13,2.586178512676644e-16,6.822737369819515e-15,2.0521479981417305e-15,1.4185335651852576e-28,2.245084926057455e-25,1.0110993203870011e-34,3.910837794076624e-19,6.187323959485302e-43,2.637671155163615e-42,2.2419146829325008e-27,6.884977134258182e-44,1.2319527865560441e-18,1.1500436637086906e-51,6.673230600247898e-43,3.99827529384113e-47,1.9246710567738577e-35,1.298661971229777e-57,5.543759544603622e-63,7.177697381165168e-91,1.901847751520395e-51
1.1623749670128222e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072710301061,0.11866996032405788,0.022821567610111938,9.636376995934603e-47,4.279920880765319e-27,7.550062375435461e-18,5.6389941950683866e-33,3.7534342858032906e-27,1.4465304052125969e-59,1.025888082174173e-10,5.3692483457442e-53,1.0258879133183596e-10,2.518266273857318e-36,2.026925816330431e-35,3.6527219449425935e-48,4.233986525919966e-49,1.8185867929501611e-19,1.3702040209180594e-38,5.602654497050275e-09,1.6588469784754393e-10,6.905588981078153e-13,1.4472350397749249e-19,5.66695921476027e-19,6.522081821622469e-13,2.9513543453787397e-16,8.605406310332033e-15,2.9854227475701315e-15,2.6907006807012244e-28,3.344172366927945e-25,1.6707378934499336e-34,5.096318400388261e-19,1.5104736935047268e-42,6.428661485389004e-42,3.316905305009229e-27,1.6857338513269174e-43,1.4290446675632922e-18,3.170203756019073e-51,1.260790226497943e-42,8.569946425235458e-47,3.2633030784679427e-35,3.9650656507721163e-57,1.8806741131005295e-62,3.410785632723661e-90,5.2096512371461007e-51
1.3066209917167704e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727031408186,0.11866995961597818,0.02282156759981913,2.3392346480556384e-46,6.078643395408523e-27,9.543655374890625e-18,1.1075332070582457e-32,5.331065850871486e-27,3.5066025339790627e-59,1.153196636757759e-10,1.0720749467050234e-52,1.1531964234189251e-10,4.013923073342107e-36,3.2309324880639475e-35,7.990114079995424e-48,9.261262229836254e-49,2.297791636556475e-19,2.3950398973540013e-38,6.2979209486143864e-09,1.8647031650667724e-10,7.803120902106064e-13,1.8160223413507901e-19,7.159649671396603e-19,7.315101808877732e-13,3.314892805594621e-16,1.052089988468713e-14,4.14325904003647e-15,4.721882471302161e-28,4.753556133987925e-25,2.593518249484438e-34,6.438383116305544e-19,3.3161577702214134e-42,1.4061315585610983e-41,4.684836806345006e-27,3.712221973332826e-43,1.6317358498105392e-18,7.75236590764607e-51,2.203672373872571e-42,1.6739572704874775e-46,5.201463920662407e-35,1.0589608433279513e-56,5.497337056883311e-62,1.3303669854396634e-89,1.2665326964627048e-50
