Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),CH4OX(63),C2H4X(70),C2H6X(52),OH(D)X(68)
6.229117581261066e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072764907951,0.11866996572418809,0.022821567688609445,0.0,1.2724020372602247e-30,1.8276808139249032e-20,1.9559462651641315e-39,8.816316482510775e-31,9.487070914011224e-68,5.497690258574142e-12,6.789038952044304e-60,5.497690181349269e-12,5.696916968527593e-41,1.703392576807226e-39,1.672603463388873e-55,1.9393506095865786e-56,6.57453811799749e-22,4.049063602552207e-42,3.002439496827381e-10,8.889689919639583e-12,3.559439879488067e-14,5.534991772354491e-22,2.049934487150548e-21,3.558346484349969e-14,1.0320653732004306e-30,3.941526059616684e-18,9.70993554956119e-19,2.3641695960613013e-20,1.0099143656147186e-35,6.685972661615544e-29,1.8441880615966737e-21,4.786082178372431e-37,2.9454300246487467e-49,3.0552641882613104e-52,6.749362528596711e-20,6.679558739510559e-60,3.7374757522395e-46,1.2916431309420065e-48,3.051933518532993e-51,7.38226779285191e-40,1.6881866143682163e-31
8.305490126683117e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727638772683,0.11866996562226234,0.02282156768712783,0.0,2.683943247515929e-30,3.1186009268325125e-20,8.009909949288437e-39,1.921027662322708e-30,4.737998268321105e-67,7.330253699725306e-12,2.610924903997192e-59,7.33025356798943e-12,1.4829029712024638e-40,4.582828910876047e-39,7.590900925744419e-55,8.80147250797434e-56,1.1215389083007414e-21,1.4372474769062554e-41,4.003252644653253e-10,1.1852919915555746e-11,4.7461770533016934e-14,9.441466341709795e-22,3.4969028626367025e-21,4.744277791481612e-14,2.17674412574868e-30,6.40009340646178e-18,1.962280279129746e-18,5.791154853348664e-20,3.706648869623169e-35,1.4105479722373655e-28,3.145903691430916e-21,1.4941478837922312e-36,1.3367361031368551e-48,1.5308603075777905e-51,9.023643408950083e-20,3.688793123215028e-59,1.3266542596294014e-45,4.0262114001262876e-48,1.2191137329059564e-50,1.92159900382985e-39,3.5608223305211017e-31
1.2458235217527219e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761815903,0.11866996541841086,0.0228215676841646,0.0,7.331040026562837e-30,6.459142160058924e-20,6.391091847252669e-38,5.576142870942706e-30,5.00648412367422e-66,1.0995380588078668e-11,1.9871157494889865e-58,1.0995380315339142e-11,5.442035639481501e-40,1.8533502986360092e-38,6.993134680811241e-54,8.108266180268774e-55,2.3220040259864115e-21,8.803794695630713e-41,6.004878910710495e-10,1.7779379903538013e-11,7.11997584860812e-14,1.9545358780152202e-21,7.239740417418848e-21,7.115935663220238e-14,5.9445417794826765e-30,1.2239557746797525e-17,5.00148211310272e-18,1.9131277884486175e-19,2.5398112259498138e-34,3.853825011750293e-28,6.5129721960189115e-21,7.662726434809543e-36,1.2314451072300514e-47,2.2152803739704845e-50,1.3599434619696165e-19,6.181588967644322e-58,8.126431822521891e-45,1.9835040702197968e-47,8.81607528890272e-50,7.051988850593509e-39,9.725472817958737e-31
1.6610980308371322e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072759754537,0.11866996521455939,0.02282156768120137,0.0,1.5339653388847258e-29,1.0988923967901414e-19,2.6005914477413096e-37,1.2194381078000463e-29,2.492782725095463e-65,1.466050748591299e-11,7.503335664683587e-58,1.4660507022058864e-11,1.411158660450725e-39,5.019737833190054e-38,3.1723349579894774e-53,3.678172939239423e-54,3.94912094987143e-21,3.116673179671536e-40,8.006505130396895e-10,2.370583988548776e-11,9.494304443791939e-14,3.3238303698572962e-21,1.2312654977246864e-20,9.487272751440674e-14,1.2436445479299275e-29,1.9339517735553886e-17,9.850694877306506e-18,4.563937543787515e-19,9.04881233133094e-34,8.065518651089096e-28,1.1076500901771619e-20,2.3572116528715754e-35,5.58620290225898e-47,1.0879582875939902e-49,1.821789093940218e-19,3.297832995752092e-57,2.8768905915313746e-44,6.223148334643269e-47,3.507974254973333e-49,1.8286317179926366e-38,2.0348501787373498e-30
2.0763725399215424e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072757693172,0.11866996501070791,0.02282156767823814,0.0,2.792648471789374e-29,1.6793655797340045e-19,8.352058948850734e-37,2.2878290633564897e-29,9.740552967453143e-65,1.832563439390411e-11,2.2951159458475152e-57,1.8325633685246484e-11,3.085461352784321e-39,1.127555903744194e-37,1.1297326563208975e-52,1.3098618600499115e-53,6.033364902893003e-21,8.843795643231217e-40,1.0008131300400249e-09,2.9632299860974186e-11,1.1869238036001155e-13,5.077556357673733e-21,1.881056798686041e-20,1.1858266186009348e-13,2.2637251795472356e-29,2.7477860746480905e-17,1.68886576722546e-17,9.2482742731856e-19,2.5998237030464036e-33,1.468642103796335e-27,1.6921829236089626e-20,5.888820920593889e-35,1.989332259365867e-46,4.201832965627501e-49,2.288205987520022e-19,1.4230004064786427e-56,8.163428045882938e-44,1.5996519004457382e-46,1.11375970254505e-48,3.998256823401865e-38,3.704285430108698e-30
2.906921558090363e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727535704407,0.118669964603005,0.02282156767231168,0.0,7.374303200479597e-29,3.23113534918239e-19,9.157829107024519e-36,6.259897825499774e-29,2.727926643785538e-63,2.565588824098531e-11,2.0310425406488017e-56,2.5655886878291145e-11,1.1868006110128695e-38,4.3712335238730725e-37,1.9528198150958665e-51,2.2640918219001408e-52,1.160194859584374e-20,6.341439238521284e-39,1.4011383488237025e-09,4.1485219792151875e-11,1.6621140427374668e-13,9.761706526724123e-21,3.6170329893972146e-20,1.659920079903845e-13,5.974868324929139e-29,4.5585421410882003e-17,3.853625894873014e-17,2.9631838567481173e-18,1.8518488801613045e-32,3.8796583574840665e-27,3.2537573242290124e-20,2.817852794377282e-34,3.438402730306374e-45,8.178701913759687e-48,3.235040699154301e-19,4.631565915340839e-55,5.853666958508294e-43,9.021516129559467e-46,1.2168655395066267e-47,1.5379029664022003e-37,9.779817958132082e-30
3.737470576259183e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727494477097,0.11866996419530208,0.02282156766638522,0.0,1.5290439435915086e-28,5.301332315678401e-19,4.1817859191794854e-35,1.3196589935163956e-28,1.7991026358798176e-62,3.2986142129297903e-11,8.394175382852652e-56,3.298613989452965e-11,3.152436098419115e-38,1.162869063359105e-36,1.0806321615137202e-50,1.2528600820009209e-51,1.9027168861378558e-20,2.3626695755162096e-38,1.8014635474284636e-09,5.333813969708029e-11,2.1375854649391648e-13,1.6005579848936445e-20,5.93164970994221e-20,2.1338740300962063e-13,1.2383588610986397e-28,6.544495964822866e-17,7.043863581606292e-17,6.921346652845238e-18,6.861801015828114e-32,8.046655031634195e-27,5.3357543475258095e-20,8.394696621379214e-34,1.902635944986479e-44,4.500097133192277e-47,4.200441726102599e-19,3.016594148005647e-54,2.1809563182197528e-42,2.9996223617206134e-45,5.5706638669559775e-47,4.085055425612123e-37,2.0274909650502514e-29
4.568019594428004e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727453249786,0.11866996378759921,0.022821567660458758,0.0,2.7435968858527363e-28,7.890093715289334e-19,1.3612865607850933e-34,2.3893148287674927e-28,7.710605704820282e-62,4.031639605882497e-11,2.5664186033684955e-55,4.031639273398084e-11,6.836491318390858e-38,2.527439531912526e-36,4.058219999174151e-50,4.704929367784118e-51,2.8308830883456544e-20,6.569413832563491e-38,2.201788725856436e-09,6.519105957576317e-11,2.613352702253495e-13,2.3808007547035812e-20,8.824769021395233e-20,2.607688523211527e-13,2.2211281464955994e-28,8.626912418822096e-17,1.126910900680298e-16,1.34859789950116e-17,1.9154223295971657e-31,1.444136579871365e-26,7.938007459410754e-20,1.9706019219155846e-33,7.144927480575455e-44,1.7191948629176151e-46,5.184407111026444e-19,1.3210883744413966e-53,6.06420520099007e-42,7.719659462875009e-45,1.808774773290145e-46,8.859013912289263e-37,3.6374029857186484e-29
5.398568612596824e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727412022476,0.11866996337989634,0.022821567654532297,0.0,4.473355293010042e-28,1.0997516581268839e-18,3.6397393180780155e-34,3.916896758122231e-28,2.5954288303593274e-61,4.764665002955212e-11,6.573919501572825e-55,4.7646645396650875e-11,1.30298030550335e-37,4.830543172138458e-36,1.222316567122939e-49,1.4170763557703627e-50,3.9446870321403483e-20,1.5313824996657824e-37,2.602113884108329e-09,7.704397942820248e-11,3.0894274083728094e-13,3.3167900581981977e-20,1.2296291315734353e-19,3.081363604663738e-13,3.6200629187773244e-28,1.0758333376924726e-16,1.650638142218163e-16,2.3356943999235963e-17,4.509546244981049e-31,2.355008904136551e-26,1.1060383325693524e-19,3.985216511943469e-33,2.151939129174853e-43,5.35845711684104e-46,6.186936201064417e-19,4.640845887133162e-53,1.4136244761261796e-41,1.6977559034603692e-44,4.802084945986254e-46,1.6884585866860554e-36,5.929768211398854e-29
7.0596666489344655e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072732956784,0.11866996256449068,0.022821567642679376,0.0,9.820378110326726e-28,1.87685102277808e-18,1.8054013266573108e-33,8.649254801681003e-28,1.93736227733168e-60,6.230715809455785e-11,3.087419157173227e-54,6.230715019165141e-11,3.6680372346650528e-37,1.3690256823573028e-35,7.473821394600435e-49,8.664255355546847e-50,6.729204717869943e-20,5.927665342682215e-37,3.402764140084289e-09,1.0074981905435477e-10,4.0425307542092116e-13,5.655622505510191e-20,2.0974239645407016e-19,4.028295685352485e-13,7.941006351041128e-28,1.5095637834261064e-16,2.984226811846992e-16,5.547555103691323e-17,1.7950592656900314e-30,5.171084974004044e-26,1.8865066909536825e-19,1.2148976285702212e-32,1.3156828561691831e-42,3.623626816215957e-45,8.247685118837892e-19,3.9367815145797975e-52,5.471927146950622e-41,6.057667605149985e-44,2.324443528553005e-45,4.753211948450481e-36,1.3013713781762865e-28
8.720764685272107e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307272471132,0.11866996174908512,0.022821567630826455,0.0,1.8309864274896608e-27,2.861457504636611e-18,6.1434440075603244e-33,1.6173053904561955e-27,8.626217015801867e-60,7.696766632420953e-11,1.0125679345159371e-53,7.69676542795419e-11,8.300787407633691e-37,3.1172652777702633e-35,2.930649837090074e-48,3.397322941911589e-49,1.0256261925746961e-19,1.687198842166107e-36,4.2034143153573014e-09,1.2445565857554663e-10,4.996958082125175e-13,8.616220742691322e-20,3.1964832669752927e-19,4.974670603022289e-13,1.4794665307266987e-27,1.943629847631839e-16,4.665605411536744e-16,1.084000063736173e-16,5.2061413160770745e-30,9.64254419462926e-26,2.874885952666679e-19,2.8831408627517996e-32,5.158747238814097e-42,1.485512164032221e-44,1.0382687602026067e-18,1.8439120102753474e-51,1.557500691066056e-40,1.642454371789225e-43,7.763430727719063e-45,1.075656378293813e-35,2.425660941184851e-28
1.0381862721609748e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072716465856,0.1186699609336796,0.022821567618973533,0.0,3.0721100148959503e-27,4.053575232794216e-18,1.6935263381477217e-32,2.7179155779719427e-27,3.0069629797697366e-59,9.162817471839706e-11,2.7170479336505884e-53,9.162815766032891e-11,1.6374772970816412e-36,6.176568204235301e-35,9.138915429842433e-48,1.0593813600188648e-48,1.4525855502882162e-19,3.997579873201216e-36,5.004064409927795e-09,1.4816149799178734e-10,5.952759690530682e-13,1.2197711753168948e-19,4.526739015800319e-19,5.920488701794727e-13,2.480441945524133e-27,2.3755539609109955e-16,6.648402023208559e-16,1.8698097261246938e-16,1.2505462917445402e-29,1.6179587884496415e-25,4.071078104399126e-19,5.844478598599877e-32,1.6085973511054886e-41,4.774589042730194e-44,1.2591943255812804e-18,6.68716369853405e-51,3.6903230064724955e-40,3.7709911729786335e-43,2.1081920381885648e-44,2.1219266228505158e-35,4.068680192768522e-28
1.2042960757947389e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072708220391,0.11866996011827417,0.02282156760712061,0.0,4.782746251466097e-27,5.4531980622153694e-18,4.077605873613564e-32,4.235248827769525e-27,9.054406447548959e-59,1.0628868327701267e-10,6.411330827157037e-53,1.062886603340146e-10,2.9361254170588374e-36,1.110470264743085e-34,2.4732565199300984e-47,2.8668858208248766e-48,1.953798730942177e-19,8.372713892393493e-36,5.804714423795659e-09,1.718673373030853e-10,6.9099734489735e-13,1.6399235581625384e-19,6.088125347105042e-19,6.865750318858515e-13,3.858656410528477e-27,2.8076279584485636e-16,8.889155823473091e-16,2.9530175388499354e-16,2.646290350727078e-29,2.5188920886121337e-25,5.474987421883736e-19,1.0614341550787047e-31,4.3530351534913877e-41,1.3255715001801985e-43,1.4875452187489128e-18,2.0919998566224313e-50,7.729279550971565e-40,7.739588506363724e-43,5.010875861680027e-44,3.8047883826511015e-35,6.332332720758586e-28
1.370405879428503e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726999749254,0.11866995930286883,0.02282156759526769,0.0,7.03829887360492e-27,7.06032310328183e-18,8.869914495955904e-32,6.236014807396557e-27,2.4456166280300324e-58,1.2094919199995164e-10,1.3735609349483528e-52,1.209491623005998e-10,4.900619841290863e-36,1.8560550521049784e-34,6.02194737493006e-47,6.980081467073763e-48,2.5292660611937654e-19,1.5984717627862223e-35,6.605364356960621e-09,1.9557317650944847e-10,7.868630449467018e-13,2.1219957276570372e-19,7.880578585900541e-19,7.810455781299104e-13,5.673959383140847e-27,3.2409868876800577e-16,1.1353527260545718e-15,4.3665021275116524e-16,5.089171893837547e-29,3.706666540349453e-25,7.086521130397634e-19,1.7760183383845317e-31,1.0598098923018142e-40,3.2884088812504073e-43,1.7233214647160871e-18,5.8382057223637515e-50,1.4756509265957154e-39,1.46046524054055e-42,1.078044717681078e-43,6.3504979198151e-35,9.315820484803753e-28
1.536515683062267e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726917294595,0.11866995848746358,0.02282156758341477,0.0,9.912856964341243e-27,8.87495237463209e-18,1.7854478792927237e-31,8.785691008752507e-27,6.162315623470665e-58,1.3560970088711103e-10,2.7333911523844905e-52,1.3560966356008668e-10,7.733269383802888e-36,2.9307463151017454e-34,1.3598073918374823e-46,1.5760886364605142e-47,3.178987715812647e-19,2.838764788860492e-35,7.406014209422578e-09,2.19279015610885e-10,8.82875797265006e-13,2.665905744093229e-19,9.90403579896473e-19,8.754605411029367e-13,7.984921710757132e-27,3.6745972481296705e-16,1.401534046201965e-15,6.137152137735527e-16,9.079528601109749e-29,5.22016278768563e-25,8.905587808557017e-19,2.7894244594730566e-31,2.3929372230184287e-40,7.500439831086798e-43,1.966523073458171e-18,1.5129100449766077e-49,2.620683205964616e-39,2.5819806575404864e-42,2.149845053798485e-43,1.0021224752946095e-34,1.3116464867239844e-27
1.8687352903297953e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726752385253,0.11866995685665328,0.02282156755970893,0.0,1.7820999699809894e-26,1.3126722999253945e-17,5.896836788271709e-31,1.5798513215024757e-26,3.177337828097771e-57,1.649307191536706e-10,8.931565956158736e-52,1.6493066395777736e-10,1.6903282100782223e-35,6.407191204067044e-34,5.5901762352144206e-46,6.478660230365344e-47,4.701194151679716e-19,7.51026670151768e-35,9.007313672237648e-09,2.6669069349901133e-10,1.0753526463142946e-12,3.938905379308406e-19,1.4643704083280722e-18,1.0641238487388528e-12,1.4332003649580972e-26,4.541330981189742e-16,1.9827968386206475e-15,1.0853203281603706e-15,2.417952109935843e-28,9.382713501694427e-25,1.3165946200395318e-18,5.962631391692511e-31,9.835461118166638e-40,3.059860213015536e-42,2.475202364089993e-18,7.832045049853806e-49,6.933525437008277e-39,6.873660736227389e-42,6.9966253899455255e-43,2.190435844987854e-34,2.356556693466849e-27
2.1677329368705708e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726603966825,0.11866995538892432,0.022821567538373673,0.0,2.78099016380596e-26,1.766298104840709e-17,1.44096408842637e-30,2.465327760091724e-26,1.065523782043972e-56,1.9131963615415833e-10,2.1836225098822316e-51,1.9131956189745407e-10,3.0597595885099704e-35,1.1593920839666408e-33,1.6029534179583682e-45,1.8575752659160567e-46,6.325129989997493e-19,1.5545330360714825e-34,1.04484829127675e-08,3.0936120323955953e-10,1.2491071016269268e-12,5.295257645903356e-19,1.969879459103186e-18,1.2337310590691132e-12,2.233292591139084e-26,5.318381997460119e-16,2.550878800255142e-15,1.6545550258908388e-15,5.02632689705216e-28,1.463843315166123e-24,1.7709098082519643e-18,1.0492589251920877e-30,2.8198209563758495e-39,8.663766150826661e-42,2.958408415884966e-18,2.6094547170577862e-48,1.4351955938613207e-38,1.4447322884576405e-41,1.6925064144261e-42,3.965048124316211e-34,3.6753610129373726e-27
2.4667305834113463e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726455548365,0.1186699539211956,0.022821567517038416,0.0,4.097575663160614e-26,2.2871543858811374e-17,3.1067525240153994e-30,3.631952861526567e-26,3.013661803921388e-56,2.177085536850934e-10,4.744045851940194e-51,2.1770845754618087e-10,5.129396204911766e-35,1.9425384375292864e-33,3.9640313869247914e-45,4.5933556993358874e-46,8.189650379090407e-19,2.9052814032113146e-34,1.1889651891820348e-08,3.520317126402747e-10,1.423368427526547e-12,6.850674318803942e-19,2.5501338848011975e-18,1.4031586884032997e-12,3.285827770461943e-26,6.094074706030743e-16,3.1514245392430495e-15,2.370729037581355e-15,9.428380181561133e-28,2.156292857429601e-24,2.2923209822405615e-18,1.703005801271798e-30,6.97222000141183e-39,2.1156070802160626e-41,3.4656725790933432e-18,7.312631780413532e-48,2.6823271935628766e-38,2.75638057825851e-41,3.617113589802704e-42,6.64705177679777e-34,5.412308638501619e-27
2.7657282299521217e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726307129887,0.11866995245346715,0.02282156749570316,0.0,5.775978869817948e-26,2.8752403035914613e-17,6.091155952951431e-30,5.1185312166754137e-26,7.487112476623314e-56,2.440974717458663e-10,9.418077393256045e-51,2.4409735090397533e-10,8.104920424816565e-35,3.0674028229602044e-33,8.762122193480493e-45,1.015244674098965e-45,1.0294755753039198e-18,5.023366632556766e-34,1.3330820609396207e-08,3.9470222170120493e-10,1.5981432749318357e-12,8.604673057144252e-19,3.205096258106432e-18,1.572406927338849e-12,4.625040007864291e-26,6.869917266671982e-16,3.7769118627402264e-15,3.241023843732741e-15,1.6357675900639248e-27,3.038664635836564e-24,2.880773929195619e-18,2.599197515612308e-30,1.5409128729149165e-38,4.624839038218077e-41,3.996994853000945e-18,1.80407298985876e-47,4.638001303387283e-38,4.88113756804714e-41,7.034428843723311e-42,1.0502996578767433e-33,7.624941885276483e-27
3.064725876492897e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072615871137,0.11866995098573896,0.022821567474367904,0.0,7.860414922417164e-26,3.5305555113431154e-17,1.108778755290177e-29,6.963891362643063e-26,1.6834660833290895e-55,2.7048639033586786e-10,1.7417941604709542e-50,2.704862419708549e-10,1.2218583186096562e-34,4.621002887324346e-33,1.7751989114637462e-44,2.056729926900334e-45,1.2640446587994727e-18,8.170705605880077e-34,1.477198906549506e-08,4.373727304223983e-10,1.7734368680681366e-12,1.05567724140931e-18,3.9347291591806075e-18,1.7414759663646166e-12,6.285038396066559e-26,7.645455902164516e-16,4.421637979533781e-15,4.2709978251601385e-15,2.6691502852318827e-27,4.134018138288215e-24,3.5362144563793365e-18,3.780139026476825e-30,3.121412298763644e-38,9.279544448267898e-41,4.552375241176139e-18,4.034909925299268e-47,7.54411070801349e-38,8.148230754670533e-41,1.2705874046437746e-41,1.583386614686237e-33,1.0370797302946121e-26
3.363723523033672e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072601029283,0.118669949518011,0.022821567453032647,0.0,1.0395132199617476e-25,4.253099730374197e-17,1.9014276326358985e-29,9.206832994341794e-26,3.495957384239466e-55,2.9687530945449026e-10,3.0418047002451595e-50,2.9687513074683737e-10,1.7729239365269126e-34,6.700111459197172e-33,3.3542908736999173e-44,3.8859747861080096e-45,1.5226723330676163e-18,1.2651558850952838e-33,1.6213157260116904e-08,4.800432388039027e-10,1.9492531716172088e-12,1.2706492444230791e-18,4.738995204660198e-18,1.9103659956528438e-12,8.299759164739394e-26,8.419931187111158e-16,5.0812217140300236e-15,5.464918627288106e-15,4.1454210449746256e-27,5.465396405175396e-24,4.258588445438937e-18,5.288388205866552e-30,5.89712503890192e-38,1.7381206866656102e-40,5.1318137443806685e-18,8.343149599395661e-47,1.1681674616078102e-37,1.2965775683775788e-40,2.1625447327103778e-41,2.2975124433383693e-33,1.3707326944475747e-26
