Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),CO2X(24)
2.8739005857014643e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32749205614942362,0.11291038343850383,0.02058344920892698,1.408421148329022e-05,8.2604000149640253e-05,7.1708769320730149e-07,1.3999644736997417e-06,2.2670943479166622e-11,5.6046411954339143e-23,1.6118359822653183e-06,1.0361558932405103e-21,1.0503409826208599e-08,1.2096830362190172e-16,3.18604523732946e-10,1.8782199462027069e-17,2.4280350800622747e-19,5.6179825755212567e-06,4.034898126877422e-16,0.005714585130092366,0.0043301432147585138,1.3741556463180748e-11,2.280218817477216e-06,9.5255150841684392e-16,4.862511677647145e-12,1.9666785857807776e-07,5.9280234541964013e-07,2.77031347383117e-05,4.5990808526763723e-09,1.264280735673672e-09
2.878599351769635e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32748719807373322,0.11291034190643237,0.020580769213820325,1.4156891634635789e-05,8.2856402615107561e-05,7.1707083463890092e-07,1.4034227856070555e-06,2.2863063055211908e-11,5.6315934277053023e-23,1.6169294355438391e-06,1.0526580287294036e-21,1.0502025661721317e-08,1.2224217942022347e-16,3.2081309029643125e-10,1.8827214705198253e-17,2.4394008687378321e-19,5.6269722291107204e-06,4.0860952113179194e-16,0.0057144945893718435,0.004335041763964563,1.3757181580021174e-11,2.2790629320684395e-06,9.5363596666647851e-16,4.8651734620496255e-12,1.9666664317794833e-07,5.9317478682098701e-07,2.7753970440398633e-05,4.611447056571553e-09,1.2680584130929472e-09
2.883298117837806e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32748234719299557,0.11291030011411267,0.020578092519492934,1.4229787208840096e-05,8.310909692831125e-05,7.1705269046885412e-07,1.4068788817054317e-06,2.3056397133907206e-11,5.6586105654617527e-23,1.6220269443180069e-06,1.0693863769664605e-21,1.0500639256339224e-08,1.2352655154569597e-16,3.230321657899093e-10,1.8872184937704804e-17,2.4507947515454898e-19,5.6359520303524917e-06,4.1378308254711672e-16,0.0057144041623223571,0.0043399330724329865,1.3772785464832468e-11,2.2779105919246019e-06,9.5471895426462608e-16,4.8678333539305948e-12,1.9666545314142244e-07,5.9354648383662807e-07,2.7804735418792019e-05,4.6238244992532611e-09,1.2718361555702626e-09
2.887996883905977e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32747750350328919,0.11291025806180149,0.020575419124178717,1.4302898198848836e-05,8.3362082684900775e-05,7.1703326802390312e-07,1.4103327405452267e-06,2.3250950509619862e-11,5.6856925453318866e-23,1.6271284888705915e-06,1.0863435133582194e-21,1.049925066235586e-08,1.2482148006094281e-16,3.2526177412743738e-10,1.8917109932132365e-17,2.4622167107368403e-19,5.6449219762086005e-06,4.1901094011372224e-16,0.0057143138489041834,0.0043448171443060549,1.3788368127271485e-11,2.2767617833766221e-06,9.5580047186417238e-16,4.8704913436357913e-12,1.9666428834410841e-07,5.9391743806529161e-07,2.7855429504791037e-05,4.6362131626756084e-09,1.2756139342733526e-09
2.8926956499741476e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32747266700066863,0.11291021574975595,0.020572749026101018,1.4376224595941223e-05,8.3615359480714122e-05,7.1701257459376984e-07,1.4137843407799599e-06,2.3446727981091299e-11,5.7128393036141971e-23,1.6322340495116136e-06,1.1035320361938448e-21,1.0497859931558045e-08,1.2612702518755159e-16,3.2750193918453755e-10,1.8961989462710393e-17,2.4736667283895028e-19,5.6538820637158072e-06,4.2429353954375519e-16,0.0057142236490771289,0.0043496939837485114,1.3803929577119858e-11,2.2756164928266393e-06,9.5688052012516007e-16,4.8731474216136844e-12,1.9666314866239263e-07,5.9428765110087968e-07,2.7906052531360487e-05,4.6486130270620573e-09,1.2793917204696143e-09
2.8973944160423184e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32746783768116478,0.11291017317823349,0.020570082223472619,1.4449766389735135e-05,8.3868926911771544e-05,7.1699061743136585e-07,1.4172336611663251e-06,2.3643734351391396e-11,5.7400507762794257e-23,1.6373436065784026e-06,1.1209545667832978e-21,1.0496467115230185e-08,1.2744324730555482e-16,3.2975268479801991e-10,1.9006823305307033e-17,2.4851447864079488e-19,5.6628322899852051e-06,4.2963132908818501e-16,0.005714133562800542,0.0043545635949474764,1.381946982366282e-11,2.2744747067475738e-06,9.5795909969080799e-16,4.875801578162221e-12,1.9666203397343459e-07,5.9465712453250463e-07,2.7956604333126227e-05,4.6610240783569828e-09,1.283169485514595e-09
2.902093182110489e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32746301554078527,0.11291013034749184,0.020567418714495831,1.4523523568192314e-05,8.4122784574286336e-05,7.1696740375300265e-07,1.4206806805641987e-06,2.3841974427872937e-11,5.7673268989729113e-23,1.6424571404356505e-06,1.1386137495958143e-21,1.049507226415846e-08,1.2877020695290784e-16,3.3201403476580486e-10,1.9051611237423972e-17,2.4966508665243345e-19,5.671772652201803e-06,4.350247595434644e-16,0.0057140435900333054,0.0043594259821123464,1.3834988876747459e-11,2.2733364116821918e-06,9.5903621122791839e-16,4.8784538038611768e-12,1.9666094415515849e-07,5.9502585994499063e-07,2.8007084746370631e-05,4.6734462991110711e-09,1.28694720083714e-09
2.90679194817866e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32745820057551411,0.11291008725778914,0.020564758497362515,1.4597496117623502e-05,8.4376932064666354e-05,7.1694294073859937e-07,1.4241253779366498e-06,2.4041453022126064e-11,5.7946676070169528e-23,1.6475746314754659e-06,1.1565122523987011e-21,1.0493675428635064e-08,1.3010796482496328e-16,3.3428601284674926e-10,1.909635303819132e-17,2.508184950299336e-19,5.6807031476241356e-06,4.4047428425816714e-16,0.0057139537307338449,0.0043642811494747028,1.3850486746503667e-11,2.2722015942429745e-06,9.6011185541653315e-16,4.8811040894562222e-12,1.9665987908624791e-07,5.9539385891844365e-07,2.8057493609027969e-05,4.6858796682873034e-09,1.2907248379676322e-09
2.911490714246831e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32745339278131202,0.11291004390938376,0.020562101570254104,1.4671684022693685e-05,8.4631368979504377e-05,7.1691723553188991e-07,1.4275677323499421e-06,2.4242174949932645e-11,5.8220728354131486e-23,1.6526960601174297e-06,1.1746527663964286e-21,1.0492276658462366e-08,1.3145658177394198e-16,3.3656864276047065e-10,1.9141048488362473e-17,2.5197470191229775e-19,5.6896237735838516e-06,4.4598035913960434e-16,0.0057138639848601253,0.0043691291012882107,1.3865963442318561e-11,2.2710702411118326e-06,9.6118603291043533e-16,4.8837524254402473e-12,1.9665883864614067e-07,5.95761123028167e-07,2.8107830760679857e-05,4.6983241724890267e-09,1.2945023685304163e-09
2.9161894803150016e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32744859215411626,0.11291000030253448,0.0205594479313417,1.4746087266427323e-05,8.4886094915590023e-05,7.168902952406262e-07,1.431007722973536e-06,2.4444145031220753e-11,5.8495425188447306e-23,1.6578214068086441e-06,1.1930380063700368e-21,1.0490876002957035e-08,1.3281611880840082e-16,3.3886194818717548e-10,1.9185697370308958e-17,2.5313370542154662e-19,5.6985345274853263e-06,4.5154344266041803e-16,0.0057137743523696634,0.0043739698418285306,1.3881418974186666e-11,2.2699423390390804e-06,9.6225874438860855e-16,4.8863988026058217e-12,1.9665782271502107e-07,5.9612765384528503e-07,2.8158096042550581e-05,4.7107797953156192e-09,1.29827976421874e-09
2.9204183697763553e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32744427771405449,0.11290996083561468,0.020557062466208215,1.4813234284996684e-05,8.5115595038143217e-05,7.1686499882691989e-07,1.4341016763612961e-06,2.4626989262582479e-11,5.8743202887493985e-23,1.6624375526246002e-06,1.209796225931367e-21,1.0489613841414909e-08,1.3404908936163045e-16,3.409350701746055e-10,1.9225841369658712e-17,2.5417919813008791e-19,5.706545763299856e-06,4.5659934121588737e-16,0.0057136937800354465,0.0043783203462277208,1.3895310866384263e-11,2.2689301669326912e-06,9.632229318551967e-16,4.8887788598704327e-12,1.9665692923376682e-07,5.9645690591032354e-07,2.8203273217663297e-05,4.7219993434009431e-09,1.3016792817092894e-09
2.924647259237709e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32743996907296424,0.11290992115975422,0.020554679661675949,1.4880555698133178e-05,8.5345328647803921e-05,7.1683871285430811e-07,1.4371936832501604e-06,2.4810851925202303e-11,5.8991501660105435e-23,1.6670568420297603e-06,1.2267569042913724e-21,1.0488350227585807e-08,1.3529099942159899e-16,3.430168756834539e-10,1.9265947317391821e-17,2.5522695317875575e-19,5.7145489989127527e-06,4.617021280692161e-16,0.0057136132994752703,0.0043826650161243848,1.3909185631302471e-11,2.2679207699436516e-06,9.6418593290449665e-16,4.8911573164862916e-12,1.9665605542203641e-07,5.9678556641595575e-07,2.8248391937528864e-05,4.7332278690745905e-09,1.3050786466136963e-09
2.928876148699063e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32743566622783626,0.11290988127514234,0.020552299516390281,1.4948051490074103e-05,8.5575295451035781e-05,7.168114424303953e-07,1.4402837286690602e-06,2.4995736541240668e-11,5.9240321023600611e-23,1.6716792608274563e-06,1.243922070066333e-21,1.0487085196428729e-08,1.3654189378621569e-16,3.4510738189402479e-10,1.9306015058198644e-17,2.5627696916355177e-19,5.7225442325813215e-06,4.6685214280293264e-16,0.0057135329106572236,0.0043870038546807814,1.3923043275959236e-11,2.2669141385538821e-06,9.6514774802560947e-16,4.8935341657348954e-12,1.9665520119401297e-07,5.9711363649813763e-07,2.8293452089794212e-05,4.7444653649889441e-09,1.3084778384801968e-09
2.9331050381604165e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32743136917564603,0.11290984118196858,0.020549922028989916,1.5015721643993522e-05,8.5805495154446534e-05,7.1678319263968201e-07,1.4433717977146213e-06,2.5181646635464756e-11,5.948966049326751e-23,1.6763047948392059e-06,1.2612937676904587e-21,1.048581878259412e-08,1.3780181735461497e-16,3.4720660596033938e-10,1.934604443781842e-17,2.5732924466954369e-19,5.7305314626095923e-06,4.7204972669898265e-16,0.0057134526135490986,0.0043913368650733654,1.3936883808607011e-11,2.2659102632891269e-06,9.6610837775670276e-16,4.8959094014336368e-12,1.9665436646435306e-07,5.9744111728997798e-07,2.8338453563172425e-05,4.7557118105542022e-09,1.311876836925738e-09
2.936440382591412e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32742798415518781,0.11290980941330835,0.02054804876774121,1.5069216383145325e-05,8.5987218802586023e-05,7.167602243948643e-07,1.4458059680499187e-06,2.5329000440121969e-11,5.9686682224969973e-23,1.679955162761879e-06,1.2751419387270128e-21,1.0484819003436511e-08,1.3880192334723265e-16,3.4886843419856204e-10,1.9377588632631139e-17,2.5816077205265509e-19,5.7368253807208115e-06,4.7618286401323761e-16,0.0057133893475222334,0.004394750221181281,1.3947787834161366e-11,2.2651204402130891e-06,9.6686519498976211e-16,4.8977816181900848e-12,1.9665372180734326e-07,5.9769898795348396e-07,2.8373904967534338e-05,4.7645882378759611e-09,1.3145574927760316e-09
2.939775727022408e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32742460273486662,0.11290977751512229,0.020546177158318187,1.5122819564674647e-05,8.6169087001157642e-05,7.1673665255235053e-07,1.448238892493622e-06,2.5476996074356296e-11,5.9884026948851026e-23,1.6836074527706105e-06,1.2891208830859847e-21,1.048381840226398e-08,1.3980769611272762e-16,3.5053570446796948e-10,1.9409108794638983e-17,2.5899370339097107e-19,5.7431143183125151e-06,4.8034597430329968e-16,0.0057133261385076909,0.0043981599554073535,1.3958681222576393e-11,2.2643323211235227e-06,9.6762127538044208e-16,4.8996528236988292e-12,1.9665308918515072e-07,5.9795649330199189e-07,2.8409319748209357e-05,4.7734702258083587e-09,1.3172380057307012e-09
2.9431110714534036e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32742122491317915,0.1129097454875037,0.020544307200044225,1.5176531178934393e-05,8.6351099606396238e-05,7.167124795765531e-07,1.4506705638229679e-06,2.5625635270847109e-11,6.0081694424461656e-23,1.6872616579332008e-06,1.3032316248244684e-21,1.0482816995676084e-08,1.4081915781187287e-16,3.5220842514979019e-10,1.9440604849532345e-17,2.5982803797602553e-19,5.7493982746135956e-06,4.8453922725429263e-16,0.0057132629864892828,0.0044015660693285464,1.3969563978777599e-11,2.2635459014290332e-06,9.6837661922778839e-16,4.9015230153283725e-12,1.9665246855652075e-07,5.9821363388796746e-07,2.8444697851994914e-05,4.7823577601151898e-09,1.3199183658418651e-09
2.9461128814412994e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32741818794924499,0.11290971655205918,0.020542625648768829,1.5224964333451259e-05,8.6515034300023319e-05,7.1669021195914042e-07,1.4528579906580865e-06,2.5759962226260617e-11,6.0259870905890701e-23,1.6905520743123215e-06,1.3160448305566744e-21,1.0481915054742752e-08,1.4173435572645653e-16,3.5371854078482282e-10,1.9468930626260283e-17,2.6058013828963336e-19,5.7550495756580877e-06,4.8833906766418743e-16,0.0057132061983909445,0.0044046284778046689,1.3979349371317637e-11,2.2628395729060281e-06,9.6905579913420305e-16,4.9032053181181136e-12,1.9665192021129928e-07,5.9844474899842661e-07,2.8476506743018837e-05,4.7903612792152925e-09,1.3223305511059706e-09
2.948814510430406e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32741545717198023,0.11290969042064147,0.020541113395243279,1.5268629254360492e-05,8.6662675347021028e-05,7.1666975796403556e-07,1.4548257976596217e-06,2.5881304430898164e-11,6.0420452948077635e-23,1.6935147664287102e-06,1.3276693297207781e-21,1.048110277139617e-08,1.4256200249160588e-16,3.550814303747249e-10,1.9494407034437025e-17,2.612579994652319e-19,5.7601322958393843e-06,4.9178002030900409e-16,0.0057131551285539463,0.0044073821402432775,1.3988148865552429e-11,2.262205048236607e-06,9.6966655126577728e-16,4.9047186842234441e-12,1.9665143495364662e-07,5.9865250069414725e-07,2.8505109276212342e-05,4.7975682828946848e-09,1.3245013992038678e-09
2.951516139419512e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32741272875308697,0.11290966420446906,0.020539602223825237,1.5312365299498108e-05,8.6810410883768148e-05,7.1664891391845956e-07,1.4567927697363858e-06,2.6003071960660689e-11,6.0581246317640404e-23,1.6964787027751067e-06,1.3393821424486733e-21,1.0480289988751393e-08,1.4339342129545725e-16,3.5644791084844204e-10,1.9519867495126723e-17,2.6193678003771519e-19,5.7652117464830006e-06,4.9524105343503707e-16,0.0057131040960829663,0.0044101334302214645,1.399694139032195e-11,2.2615716304318948e-06,9.7027682059257086e-16,4.9062313794872333e-12,1.9665095749220723e-07,5.9886001404694532e-07,2.8533687652441519e-05,4.8047789164423212e-09,1.3266721294650374e-09
2.9542177684086185e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32741000269175541,0.11290963790359163,0.020538092134150237,1.5356172462957598e-05,8.6958240833958221e-05,7.166276811153232e-07,1.4587589031001974e-06,2.6125265738210964e-11,6.0742250885331028e-23,1.6994438796810757e-06,1.3511838250105403e-21,1.0479476715408651e-08,1.4422862398928841e-16,3.5781798664022872e-10,1.9545311969607572e-17,2.6261647962261434e-19,5.770287927213097e-06,4.9872225849627535e-16,0.0057130531009691888,0.0044128823485876448,1.4005726947426491e-11,2.2609393170839198e-06,9.7088660724375757e-16,4.9077434021978805e-12,1.9665048780539958e-07,5.9906728934796086e-07,2.8562241844215368e-05,4.8119931761090542e-09,1.328842736673418e-09
2.956919397397725e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32740727898717298,0.11290961151805894,0.020536583125852718,1.5400050738658715e-05,8.7106165121305439e-05,7.1660606084381084e-07,1.4607241939741404e-06,2.6247886686617521e-11,6.0903466521577528e-23,1.7024102934792417e-06,1.3630749363997742e-21,1.0478662959919216e-08,1.4506762244089146e-16,3.5919166217985835e-10,1.9570740419329278e-17,2.6329709783369144e-19,5.7753608376613895e-06,5.022237272337996e-16,0.0057130021432037492,0.0044156288961925468,1.4014505538920814e-11,2.2603081057916682e-06,9.7149591135785233e-16,4.9092547507551216e-12,1.9665002587171722e-07,5.9927432688793984e-07,2.8590771824217479e-05,4.8192110602765638e-09,1.3310132156082194e-09
2.9596210263868313e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32740455763852488,0.1129095850479207,0.020535075198566059,1.5444000120347823e-05,8.7254183669549515e-05,7.1658405438939313e-07,1.4626886385925608e-06,2.6370935729351757e-11,6.1064893096485368e-23,1.7053779405052912e-06,1.3750560383419328e-21,1.0477848730785635e-08,1.4591042853453727e-16,3.6056894189261277e-10,1.959615280591274e-17,2.639786342829439e-19,5.7804304774671091e-06,5.0574555167618082e-16,0.0057129512227777355,0.004418373073889187,1.4023277167093318e-11,2.2596779941609597e-06,9.7210473308273579e-16,4.9107654236587184e-12,1.9664957166972879e-07,5.9948112695734054e-07,2.8619277565305767e-05,4.8264325643534789e-09,1.3331835610496319e-09
2.9623226553759377e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32740183864499384,0.11290955849322676,0.020533568351922549,1.5488020601598157e-05,8.7402296402452618e-05,7.1656166303383749e-07,1.464652233201067e-06,2.6494413790285131e-11,6.1226530479838797e-23,1.7083468170979783e-06,1.3871276953036992e-21,1.0477034036461983e-08,1.4675705417093976e-16,3.6194983019927256e-10,1.9621549091149706e-17,2.6466108858061081e-19,5.7854968462769812e-06,5.0928782413987846e-16,0.0057129003396821894,0.0044211148825328769,1.4032041833666975e-11,2.2590489798048467e-06,9.7271307254549284e-16,4.9122754191800234e-12,1.9664912517807852e-07,5.9968768984589218e-07,2.8647759040512178e-05,4.8336576842842348e-09,1.3353537678137505e-09
2.965024284365044e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32739912200576032,0.11290953185402688,0.020532062585553387,1.5532112175810253e-05,8.7550503243796529e-05,7.1653888805522154e-07,1.4666149740565263e-06,2.6618321793686284e-11,6.1388378541102318e-23,1.7113169195991247e-06,1.3992904745018494e-21,1.0476218885354078e-08,1.4760751126722005e-16,3.6333433151610624e-10,1.9646929237002486e-17,2.6534446033517715e-19,5.7905599437452104e-06,5.1285063722963767e-16,0.0057128494939081018,0.0044238543229812143,1.4040799540626154e-11,2.2584210603433414e-06,9.7332092988260491e-16,4.9137847357052006e-12,1.9664868637548473e-07,5.9989401584286296e-07,2.8676216223042364e-05,4.8408864192436839e-09,1.3375238307150576e-09
2.9677259133541505e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32739640772000206,0.11290950513037097,0.020530557899088722,1.5576274836212268e-05,8.7698804117389726e-05,7.1651573072794364e-07,1.4685768574270634e-06,2.6742660664218145e-11,6.1550437149422168e-23,1.7142882443536231e-06,1.4115449459122253e-21,1.0475403285819738e-08,1.4846181175687086e-16,3.6472245025486103e-10,1.9672293205603583e-17,2.6602874915337954e-19,5.7956197695334487e-06,5.1643408383888741e-16,0.0057127986854464208,0.0044265913960940791,1.4049550290409716e-11,2.2577942334031194e-06,9.7392830524824362e-16,4.9152933718112523e-12,1.9664825524073955e-07,6.0010010523733063e-07,2.8704649086275381e-05,4.8481187647079732e-09,1.3396937445591262e-09
2.970427542343257e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32739369578689465,0.11290947832230887,0.020529054292157602,1.5620508575860265e-05,8.7847198947064241e-05,7.1649219232273585e-07,1.4705378795920602e-06,2.686743132693513e-11,6.1712706173627602e-23,1.717260787709442e-06,1.42389168227872e-21,1.0474587246168992e-08,1.4931996758972054e-16,3.661141908227525e-10,1.9697640959255429e-17,2.6671395464021113e-19,5.8006763233107747e-06,5.2003825715013445e-16,0.0057127479142880418,0.0044293261027336175,1.4058294084720034e-11,2.25716849661799e-06,9.745351987695905e-16,4.9168013257754295e-12,1.966478317527099e-07,6.0030595831766616e-07,2.8733057603763411e-05,4.8553547157940047e-09,1.3418635041914508e-09
2.973129171332363e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32739098620561119,0.11290945142989053,0.020527551764388034,1.5664813387638616e-05,8.7995687656670308e-05,7.1646827410667527e-07,1.47249803684215e-06,2.6992634707280263e-11,6.1875185482232393e-23,1.7202345460176268e-06,1.4363312591222737e-21,1.0473770774664341e-08,1.5018199073189678e-16,3.6750955762245442e-10,1.9722972460430023e-17,2.6740007639892737e-19,5.80572960475367e-06,5.2366325063536072e-16,0.0057126971804238201,0.0044320584437642528,1.4067030925456024e-11,2.2565438476287418e-06,9.751416105805265e-16,4.9183085959638743e-12,1.9664741589033597e-07,6.0051157537167643e-07,2.8761441749231424e-05,4.8625942723906567e-09,1.3440331044630322e-09
2.9758308003214696e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3273882789753223,0.11290942445316587,0.020526050315406944,1.5709189264260353e-05,8.81442701700857e-05,7.164439773431952e-07,1.4744573254792175e-06,2.711827173108231e-11,6.2037874943436201e-23,1.7232095156323029e-06,1.4488642547498775e-21,1.0472953879520961e-08,1.5104789316579081e-16,3.6890855505208895e-10,1.9748287671768611e-17,2.6808711403105052e-19,5.8107796135460008e-06,5.2730915805641568e-16,0.0057126464838445573,0.0044347884200526639,1.4075760815249467e-11,2.2559202840826812e-06,9.7574754084304577e-16,4.9198151810483373e-12,1.9664700763262993e-07,6.007169566870493e-07,2.8789801496576893e-05,4.8698374302478371e-09,1.3462025402053061e-09
2.978532429310576e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32738557409519642,0.11290939739218492,0.020524549944840188,1.5753636198267482e-05,8.8292946411212678e-05,7.1641930329209885e-07,1.4764157418163975e-06,2.7244343324552657e-11,6.2200774425126121e-23,1.7261856929106797e-06,1.4614912502644558e-21,1.0472136568906977e-08,1.5191768689001726e-16,3.7031118750521605e-10,1.9773586556081356e-17,2.6877506713637605e-19,5.8158263493789787e-06,5.3097607346544744e-16,0.0057125958245410101,0.0044375160324677853,1.4084483755670279e-11,2.2552978036341655e-06,9.7635298968023822e-16,4.9213210792656211e-12,1.9664660695867859e-07,6.0092210255077879e-07,2.8818136819869451e-05,4.8770841839650914e-09,1.3483718062958523e-09
2.9812340582996824e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32738287156439944,0.11290937024699763,0.020523050652312573,1.5798154182031312e-05,8.8441716303972384e-05,7.1639425320956817e-07,1.4783732821780711e-06,2.7370850414283019e-11,6.2363883794877836e-23,1.7291630742130506e-06,1.4742128295721406e-21,1.0471318850943641e-08,1.5279138391938511e-16,3.7171745937082517e-10,1.979886907634706e-17,2.6946393531297619e-19,5.8208698119511607e-06,5.3466409120521996e-16,0.0057125452025038916,0.0044402412818808053,1.4093199748963453e-11,2.2546764039443628e-06,9.7695795723960981e-16,4.9228262891393203e-12,1.9664621384764014e-07,6.0112701324938111e-07,2.8846447693350648e-05,4.884334532682356e-09,1.3505408976068418e-09
2.983935687288789e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32738017138209502,0.11290934301765407,0.020521552437447847,1.5842743207752815e-05,8.8590579772312235e-05,7.1636882834817611e-07,1.4803299428998624e-06,2.7497793927242449e-11,6.2527202919956992e-23,1.7321416559027992e-06,1.4870295793917069e-21,1.0470500733705573e-08,1.5366899628485944e-16,3.7312737503332543e-10,1.9824135195712846e-17,2.7015371815720596e-19,5.8259100009684088e-06,5.3837330590952084e-16,0.0057124946177238662,0.0044429641691651565,1.4101908797230968e-11,2.2540560826811478e-06,9.7756244366416997e-16,4.9243308091369126e-12,1.9664582827874532e-07,6.0133168906899807e-07,2.8874734091433638e-05,4.8915884726631668e-09,1.352709809019032e-09
2.986637316277895e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32737747354744423,0.11290931570420432,0.020520055299868698,1.5887403267462957e-05,8.8739536740203273e-05,7.1634302995689899e-07,1.4822857203286389e-06,2.7625174790774279e-11,6.2690731667320798e-23,1.7351214343463989e-06,1.4999420892642371e-21,1.0469682225220997e-08,1.5455053603352231e-16,3.7454093887253445e-10,1.9849384877493792e-17,2.7084441526370846e-19,5.8309469161438752e-06,5.4210381250357993e-16,0.0057124440701915493,0.004445684695196502,1.4110610902506599e-11,2.2534368375191571e-06,9.7816644909455682e-16,4.9258346377026448e-12,1.9664545023129666e-07,6.0153613029528814e-07,2.8902995988702834e-05,4.8988460003169453e-09,1.354878535427971e-09
2.9893389452670016e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32737477805960591,0.11290928830669847,0.020518559239196758,1.5932134353023087e-05,8.8888587131639429e-05,7.1631685928112821e-07,1.4842406108225055e-06,2.7752993932593253e-11,6.2854469903619423e-23,1.7381024059134182e-06,1.5129509515623178e-21,1.0468863333471985e-08,1.5543601522853564e-16,3.7595815526366926e-10,1.987461808517262e-17,2.7153602622541984e-19,5.8359805571979806e-06,5.4585570620446512e-16,0.0057123935598975151,0.0044484028608527456,1.4119306066915424e-11,2.2528186661397651e-06,9.7876997367493055e-16,4.9273377733237143e-12,1.9664507968466827e-07,6.017403372134434e-07,2.8931233359913615e-05,4.9061071126913524e-09,1.3570470717376961e-09
2.992040574256108e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32737208491773667,0.11290926082518665,0.020517064255052616,1.5976936456125251e-05,8.9037730870638812e-05,7.1629031756268139e-07,1.486194610750803e-06,2.7881252280782676e-11,6.3018417495197266e-23,1.7410845669765225e-06,1.5260567614989516e-21,1.0468044066394667e-08,1.5632544594910466e-16,3.7737902857733632e-10,1.9899834782399375e-17,2.7222855063357534e-19,5.841010923858376e-06,5.4962908252146519e-16,0.0057123430868322852,0.0044511186670140122,1.4127994292556747e-11,2.2522015662310335e-06,9.7937301754879955e-16,4.9288402144811823e-12,1.9664471661830541e-07,6.0194431010820615e-07,2.8959446179991999e-05,4.9133718064777905e-09,1.3592154128622437e-09
2.9947422032452143e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32736939412099059,0.11290923325971908,0.020515570347055805,1.6021809568292562e-05,8.9186967881243383e-05,7.1626340603981368e-07,1.4881477164941064e-06,2.8009950763791651e-11,6.3182574308094464e-23,1.7440679139114756e-06,1.5392601171364902e-21,1.0467224431879459e-08,1.5721884029044195e-16,3.7880356317952202e-10,1.9925034932991105e-17,2.7292198807771355e-19,5.8460380158599425e-06,5.5342403725647044e-16,0.005712292650986342,0.0044538321145626497,1.4136675581534499e-11,2.251585535487699e-06,9.7997558086005147e-16,4.9303419596628425e-12,1.9664436101172419e-07,6.0214804926386267e-07,2.8987634424034363e-05,4.9206400784338911e-09,1.3613835537265674e-09
3.000145461223427e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32736401955947253,0.11290917787711728,0.020512585757977157,1.6111768785073114e-05,8.9485721413555116e-05,7.1620847851611683e-07,1.49205123100417e-06,2.8268671849870356e-11,6.3511515060496914e-23,1.7500381509155065e-06,1.5659618720842147e-21,1.0465584091870251e-08,1.5901756829600713e-16,3.8166363369021799e-10,1.9975385450370273e-17,2.7431160042365269e-19,5.8560823748620004e-06,5.6107906665421165e-16,0.0057121918909139912,0.0044592519373624724,1.4154017357983598e-11,2.25035667230935e-06,9.811792663739429e-16,4.9333433561020027e-12,1.9664367209632308e-07,6.0255482749272372e-07,2.9043937085245751e-05,4.9351873440798462e-09,1.365719214424856e-09
