Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),H2OX(23)
6.756293380498142e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32134749951674824,0.11284646763474572,0.01745135668311406,0.0,2.679985929430059e-07,0.00036800018564685363,0.00019853139308419391,1.1403933352966669e-08,3.2075969385326198e-19,1.9436529552573587e-05,8.0135492664660156e-19,1.0868643164113406e-07,2.4356314749793841e-15,3.821628605816378e-11,2.7496319264177946e-14,9.1195537087794303e-17,7.9447128419454258e-11,2.5544335327052546e-14,0.0056049759962781553,0.010541603654482989,1.4539707745822521e-07,1.8711786803492132e-08,6.7480572171883601e-05,8.4558122534670489e-11,2.2441504523060222e-07,1.6160217535772909e-07,1.3128190741347037e-10,5.4531054342818633e-06,1.2960619412602058e-11
6.773802125561803e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32132520485541038,0.11284587216209618,0.017439598778075532,0.0,2.7042604986012303e-07,0.00036984087946675303,0.00019948039794956036,1.151506888765018e-08,3.2436609442658754e-19,1.9502614851473609e-05,8.1629715783987128e-19,1.0890252580363371e-07,2.46529281038391e-15,3.8557198618863568e-11,2.7683655683921386e-14,9.1941423465110069e-17,7.9851671731296915e-11,2.5928746308384081e-14,0.0056045555150992191,0.010564167955231253,1.456901243726689e-07,1.8787357478570713e-08,6.7603725333600971e-05,8.4845782989067631e-11,2.247948130178998e-07,1.6156954840909715e-07,1.3185768245086636e-10,5.4800773047795169e-06,1.3075021066326162e-11
6.789559996119099e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32130515739793214,0.11284533445597116,0.017429024829949607,0.0,2.7262419740389151e-07,0.00037150062361194586,0.00020033607218288509,1.1615720278499145e-08,3.2763839602182992e-19,1.9562076300599041e-05,8.2994430945140008e-19,1.0909687009131523e-07,2.4922188866940266e-15,3.8865786047986745e-11,2.7852894605785028e-14,9.2616442621193072e-17,8.0216417181379371e-11,2.6278711481229037e-14,0.0056041773079218409,0.010584457909716641,1.4595348736688325e-07,1.8855446985293565e-08,6.7714473047168652e-05,8.5104806602746173e-11,2.2513610726588981e-07,1.6154012079242258e-07,1.3237669359042837e-10,5.504395560695604e-06,1.3178594884862679e-11
6.805317866676394e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32128512672684023,0.11284479506565989,0.017418458610666144,0.0,2.7483511982712213e-07,0.0003731633183203142,0.00020119323127376336,1.1716969628604941e-08,3.3093598117531083e-19,1.962152293313435e-05,8.4378230036604504e-19,1.0929108172273053e-07,2.5193648395347092e-15,3.9176051278529434e-11,2.8022736671161299e-14,9.3294999473799573e-17,8.0581783020121514e-11,2.6632493772823481e-14,0.0056037993145803648,0.010604730908809323,1.4621649122164221e-07,1.8923608185185876e-08,6.7825135546592974e-05,8.5363951722579013e-11,2.2547693136034739e-07,1.6151063335470067e-07,1.3289647406074542e-10,5.5287550172158114e-06,1.3282750772168085e-11
6.821075737233689e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32126511282501657,0.11284425399388905,0.017407900112756884,0.0,2.7705886126991744e-07,0.0003748289588236115,0.0002020518729353261,1.1818818550135971e-08,3.3425898467059466e-19,1.9680954458556462e-05,8.5781324694300978e-19,1.0948516108955379e-07,2.5467317821454926e-15,3.9487998770864171e-11,2.8193182340725448e-14,9.3977105752135946e-17,8.0947767774528278e-11,2.6990124305439969e-14,0.0056034215349214898,0.010624986969688763,1.46479136063788e-07,1.8991840874942565e-08,6.7935712998740797e-05,8.5623217477951704e-11,2.2581728574899001e-07,1.6148108629350307e-07,1.3341702246179388e-10,5.5531555986568051e-06,1.3387490625658848e-11
6.836833607790985e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32124511567536523,0.11284371124338219,0.017397349328763311,0.0,2.7929546590891848e-07,0.00037649754035748553,0.00020291199488207696,1.1921268650957338e-08,3.376075416640865e-19,1.9740370587960317e-05,8.7203928225247927e-19,1.0967910858015667e-07,2.5743208287758013e-15,3.9801632980386359e-11,2.8364232072392955e-14,9.4662773203735862e-17,8.1314369973665856e-11,2.7351634358596134e-14,0.0056030439687920989,0.010645226109513491,1.4674142202176464e-07,1.9060144851636015e-08,6.8046205569549805e-05,8.5882603024090694e-11,2.2615717088303594e-07,1.6145147980275477e-07,1.3393833739521598e-10,5.5775972294196419e-06,1.3492816343822162e-11
6.85259147834828e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32122513526081092,0.11284316681685969,0.017386806251236668,0.0,2.8154497795709685e-07,0.00037816905816148857,0.00020377359482990292,1.2024321534613226e-08,3.4098178768479324e-19,1.979977103405189e-05,8.8646255614247034e-19,1.0987292457965023e-07,2.6021330946637549e-15,4.0116958357486834e-11,2.8535886321326428e-14,9.5352013594426799e-17,8.1681588148666181e-11,2.771705536919828e-14,0.0056026666160392388,0.010665448345421127,1.4700334922608591e-07,1.91285199128122e-08,6.8156613424051032e-05,8.6142107510833976e-11,2.2649658720275973e-07,1.6142181408557303e-07,1.3446041746319219e-10,5.6020798339898479e-06,1.3598729826237228e-11
6.866773561849846e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32120716718212544,0.11284267540224191,0.017377324064343367,0.0,2.8358061120643728e-07,0.00037967593076469503,0.00020455029658716662,1.2117585831060763e-08,3.4404068553648677e-19,1.9853217790146717e-05,8.9961393205185816e-19,1.100472468699947e-07,2.6273559089525119e-15,4.0402200819350871e-11,2.8690892381607903e-14,9.5975394548143074e-17,8.2012609953177975e-11,2.8049304256897603e-14,0.0056023271808723222,0.010683633919036289,1.4723877708460959e-07,1.9190118078118331e-08,6.8255908196318934e-05,8.6375762521548646e-11,2.2680166142537821e-07,1.6139506446202414e-07,1.3493094256121569e-10,5.6241491483637533e-06,1.3694556069771242e-11
6.879537437001256e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32119100747912677,0.11284223197187851,0.017368795423624329,0.0,2.8542167748236262e-07,0.00038103414346357087,0.00020525034880283267,1.2201943223811607e-08,3.4681166074426441e-19,1.9901308640041853e-05,9.115895832263452e-19,1.1020404635996803e-07,2.6502124783913376e-15,4.0660096007410106e-11,2.8830817078703264e-14,9.6538927116642241e-17,8.2310954272855496e-11,2.8351077792731567e-14,0.0056020218367982457,0.010699989250638061,1.4745041387411876e-07,1.9245605395018469e-08,6.8345215033130811e-05,8.6586133295672058e-11,2.2707590412828e-07,1.6137094903708021e-07,1.353549432369319e-10,5.6440398100700012e-06,1.3781209207202533e-11
6.892301312152666e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3211748587257367,0.11284178744670782,0.017360271825906003,0.0,2.8727129103956674e-07,0.00038239427419790818,0.00020595136667835652,1.2286698939273777e-08,3.4959973271825036e-19,1.9949388694546847e-05,9.236985204907093e-19,1.1036076025287643e-07,2.6732174880472961e-15,4.0919108666902072e-11,2.8971139199877164e-14,9.7104824870304583e-17,8.2609700129401415e-11,2.8655473720380245e-14,0.0056017166324491136,0.010716333521982592,1.4766181552243145e-07,1.930113899183983e-08,6.8434466578033617e-05,8.6796580590063606e-11,2.2734984003590754e-07,1.6134679510387125e-07,1.3577944343821376e-10,5.6639572207015971e-06,1.3868251357856885e-11
6.905065187304076e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32115872091292214,0.11284134182816943,0.01735175326724846,0.0,2.8912947544351757e-07,0.00038375632044535392,0.00020665334900256069,1.2371853821259977e-08,3.5240497419885995e-19,1.9997457804046996e-05,9.3594191888741455e-19,1.1051738874729617e-07,2.69637153240976e-15,4.1179241153214957e-11,2.9111858981763191e-14,9.7673094096967776e-17,8.2908846746187579e-11,2.8962509049667402e-14,0.005601411567743967,0.010732666742137451,1.4787298210206612e-07,1.9356718761807187e-08,6.8523662917007198e-05,8.7007103943566405e-11,2.2762346938536874e-07,1.6132260276655175e-07,1.3620444242554826e-10,5.6839013402896752e-06,1.3955683533343239e-11
6.917829062455485e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3211425940316594,0.11284089511770169,0.017343239743715939,0.0,2.9099625427491869e-07,0.00038512027968525469,0.00020735629456487982,1.245740871168995e-08,3.5522745808642005e-19,2.0045515819607936e-05,9.4832096080986107e-19,1.1067393204047717e-07,2.719675206352544e-15,4.144049581953103e-11,2.925297665982337e-14,9.8243741092277418e-17,8.3208393347483543e-11,2.9272200858425739e-14,0.005601106642601922,0.01074898892016124,1.4808391368611518e-07,1.9412344598300858e-08,6.8612804135655768e-05,8.7217702916205656e-11,2.2789679241248398e-07,1.6129837213052899e-07,1.366299394597879e-10,5.703872128901871e-06,1.4043506745688805e-11
6.930592937606895e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32112647807293399,0.11284044731674148,0.017334731251376835,0.0,2.9287165112963787e-07,0.00038648614939866045,0.00020806020215536331,1.2543364450584744e-08,3.5806725744108085e-19,2.0093562592973221e-05,9.6083683602522518e-19,1.1083039032835598e-07,2.7431291051265371e-15,4.1702875016817546e-11,2.9394492468350469e-14,9.8816772159674705e-17,8.3508339158458203e-11,2.9584566292540146e-14,0.0056008018569421621,0.010765300065103633,1.4829461034842982e-07,1.9468016394896224e-08,6.8701890319210112e-05,8.7428377062367585e-11,2.2816980935193243e-07,1.6127410330223943e-07,1.3705593380238651e-10,5.7238695466423693e-06,1.4131722007380363e-11
6.943356812758305e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32111037302774076,0.11283999842672439,0.017326227786303706,0.0,2.9475568961863475e-07,0.00038785392706832756,0.0002087650705646788,1.2629721876061061e-08,3.6092444548272622e-19,2.0141597976562051e-05,9.7349074169723122e-19,1.109867638055692e-07,2.7667338243523507e-15,4.196638109381771e-11,2.953640664047036e-14,9.9392193610384178e-17,8.380868340518119e-11,2.989962256599017e-14,0.0056004972106839428,0.010781600186005351,1.4850507216364538e-07,1.9523734045366891e-08,6.8790921552527347e-05,8.7639125918262904e-11,2.2844252044076541e-07,1.6124979638559583e-07,1.3748242471584249e-10,5.7438935536519096e-06,1.4220330331390409e-11
6.956120687909714e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32109427888708336,0.11283954844908461,0.017317729344573235,0.0,2.9664839336788948e-07,0.00038922361017872255,0.00020947089858411463,1.2716481824325651e-08,3.6379909559088358e-19,2.018962182346692e-05,9.8628388240887904e-19,1.1114305266546619e-07,2.7904899600129579e-15,4.2231016397041722e-11,2.9678719408144537e-14,9.9970011763401128e-17,8.410942531462407e-11,3.0217386960891899e-14,0.0056001927037465935,0.010797889291898198,1.4871529920701688e-07,1.957949744363194e-08,6.8879897920097653e-05,8.7849949047371886e-11,2.2871492591463797e-07,1.6122545148581848e-07,1.379094114629621e-10,5.763944110107824e-06,1.430933273109021e-11
6.968884563061124e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32107819564197504,0.11283909738525499,0.017309235922266266,0.0,2.9854978601833032e-07,0.00039059519621602502,0.00021017768500558356,1.2803645129669711e-08,3.6669128130463426e-19,2.0237633987451299e-05,9.9921747018511762e-19,1.1129925710012204e-07,2.8143981084463476e-15,4.2496783270757772e-11,2.9821431002172372e-14,1.0055023294547919e-16,8.4410564114661965e-11,3.0537876827538988e-14,0.005599888336049518,0.01081416739180505,1.4892529155447668e-07,1.9635306483803003e-08,6.8968819506047923e-05,8.8060846011372248e-11,2.2898702600715978e-07,1.6120106870978057e-07,1.3833689330704124e-10,5.7840211762240578e-06,1.439873022029208e-11
6.981648438212534e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32106212328343797,0.11283864523666698,0.017300747515467771,0.0,3.0045989122576219e-07,0.00039196868266813131,0.0002108854286216251,1.2891212624463355e-08,3.696010763225219e-19,2.0285634322947314e-05,1.0122927245154522e-18,1.1145537730035029e-07,2.8384588663381773e-15,4.2763684056983209e-11,2.9964541652193621e-14,1.0113286349111777e-16,8.4712099034074737e-11,3.0861109584443016e-14,0.0055995841075121835,0.010830434494739864,1.4913504928271679e-07,1.9691161060201642e-08,6.9057686394139253e-05,8.8271816343060671e-11,2.2925882095490771e-07,1.611766481612713e-07,1.3876486951256413e-10,5.8041247122511951e-06,1.4488523813305488e-11
6.994412313363944e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32104606180250356,0.11283819200475072,0.01729226412026685,0.0,3.0237873266079575e-07,0.00039334406702465742,0.00021159412822540838,1.2979185139150162e-08,3.725285545024606e-19,2.0333622685053442e-05,1.0255108723764774e-18,1.1161141345571527e-07,2.8626728307144298e-15,4.3031721095475672e-11,3.0108051586690744e-14,1.0171790974254934e-16,8.5014029302548358e-11,3.1187102718372777e-14,0.0055992800180541371,0.010846690609707709,1.4934457246910572e-07,1.9747061067283332e-08,6.9146498667774301e-05,8.8482859608711618e-11,2.295303109933062e-07,1.6115218994536218e-07,1.3919333934429359e-10,5.8242546784764861e-06,1.45787145248197e-11
7.007176188515353e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32103001119021246,0.1128377376909349,0.017283785732756726,0.0,3.0430633400877446e-07,0.00039472134677694289,0.00021230378261073574,1.3067563502241763e-08,3.7547378986164296e-19,2.0381598929532224e-05,1.0388731482543468e-18,1.1176736575454466e-07,2.8870405989340793e-15,4.3300896723724243e-11,3.0251961032991366e-14,1.0230537804972668e-16,8.5316354150676259e-11,3.1515873784392727e-14,0.0055989760675949924,0.010862935745704742,1.4955386119166859e-07,1.9803006399689854e-08,6.9235256410001599e-05,8.8693975379857241e-11,2.298014963549836e-07,1.6112769416941693e-07,1.3962230206735975e-10,5.8444110352238774e-06,1.466930336993955e-11
7.019940063666763e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32101397143761423,0.11283728229664695,0.017275312349034753,0.0,3.0624271896970421e-07,0.00039610051941805407,0.00021301439057204511,1.3156348540312482e-08,3.7843685657644616e-19,2.0429562912807981e-05,1.0523807941671764e-18,1.1192323438394152e-07,2.9115627686817639e-15,4.3571213276940838e-11,3.0396270217270618e-14,1.0289527477031006e-16,8.5619072809960423e-11,3.1847440405900615e-14,0.0055986722560544353,0.010879169911718245,1.4976291552912253e-07,1.9858996952290216e-08,6.9323959703512027e-05,8.8905163184379695e-11,2.3007237727609768e-07,1.6110316093711655e-07,1.4005175694825272e-10,5.8645937428540228e-06,1.4760291364286796e-11
7.032703938818173e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32099794253576758,0.11283682582331289,0.017266843965202387,0.0,3.0818791125818194e-07,0.00039748158244278653,0.0002137259509044127,1.3245541077994009e-08,3.8141782898233906e-19,2.0477514491964498e-05,1.066035059687383e-18,1.1207901952979659e-07,2.9362399379604587e-15,4.3842673088051404e-11,3.0540979364553522e-14,1.0348760626965444e-16,8.5922184512812876e-11,3.2181820274664342e-14,0.005598368583352221,0.010895393116726607,1.4997173556088354e-07,1.9915032620074695e-08,6.9412608630646023e-05,8.9116422589410855e-11,2.3034295399193927e-07,1.6107859035328244e-07,1.4048170325371989e-10,5.8848027617643237e-06,1.485167952384581e-11
7.045467813969582e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32098192447574059,0.11283636827235732,0.017258380577365184,0.0,3.1014193460332343e-07,0.00039886453334766933,0.00021443846240355648,1.333514193797016e-08,3.844167815737869e-19,2.0525453524742779e-05,1.079837201963956e-18,1.1223472137680002e-07,2.9610727050841546e-15,4.4115278487687317e-11,3.0686088698717413e-14,1.0408237892079627e-16,8.6225688492556704e-11,3.2519031150857892e-14,0.0055980650494081774,0.010911605369699356,1.5018032136706335e-07,1.9971113298207796e-08,6.9501203273398952e-05,8.9327753179850693e-11,2.3061322673418127e-07,1.6105398252568061e-07,1.4091214025070761e-10,5.9050380523889429e-06,1.4943468864978806e-11
7.058231689120992e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32096591724861007,0.11283590964520356,0.017249922181632824,0.0,3.1210481274869251e-07,0.00040024936963096818,0.00021515192386583883,1.3425151940971659e-08,3.8743378900415673e-19,2.057337986953878e-05,1.0937884857446652e-18,1.1239034010845311e-07,2.9860616686705524e-15,4.4389031804176788e-11,3.0831598442494342e-14,1.0467959910444066e-16,8.6529583983427401e-11,3.2859090863096589e-14,0.0055977616541422028,0.010927806679597156,1.5038867302839587e-07,2.0027238882105469e-08,6.9589743713416237e-05,8.9539154477492928e-11,2.3088319573853296e-07,1.6102933755792513e-07,1.4134306720772288e-10,5.9252995751988373e-06,1.5035660404594432e-11
7.070995564272402e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32094992084546231,0.11283544994327349,0.01724146877411906,0.0,3.1407656945223133e-07,0.00040163608879268797,0.00021586633408826874,1.3515571905770977e-08,3.9046892608562216e-19,2.0621293385401142e-05,1.1078901833981933e-18,1.1254587590708033e-07,3.0112074276337509e-15,4.4663935363536367e-11,3.0977508817473375e-14,1.0527927320894811e-16,8.6833870220573898e-11,3.3202017308471293e-14,0.005597458397474264,0.010943997055371819,1.5059679062628204e-07,2.0083409267292814e-08,6.9678230032000859e-05,8.975062604715228e-11,2.3115286124025775e-07,1.6100465555460226e-07,1.4177448339353234e-10,5.9455872907017733e-06,1.5128255159952695e-11
