Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),HOX(22),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),H2OX(23),COX(50),CHOX(53)
1.4346155368995416e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31395587251569285,0.11235763687412548,0.013123205045881966,0.0,0.0004918742299481328,0.001162867814209968,0.0008602848575690003,3.5880299977873269e-11,3.1739092158394585e-15,2.9346675120467991e-07,1.1441944399398541e-22,1.6821210779283924e-07,7.8720592768758502e-18,2.81728436717471e-10,1.8607380305109904e-13,7.7641423457293719e-16,4.706968863900385e-08,2.3864502748965794e-16,0.0054513786489882943,0.018043701848735369,1.622232226330105e-08,9.8686866227086476e-05,6.3907903472573753e-07,1.7404809481302075e-12,2.1470233443192494e-08,1.7834186861172552e-07,1.5512339390998857e-07,1.6890277706808026e-05,2.2134764279433973e-08,6.6553002628629127e-10,3.7621387001087141e-12
1.4389741104774327e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31392346109184066,0.11235392188531568,0.013102205915095855,0.0,0.0004964323998035749,0.0011671123038031945,0.00086474607076749636,3.6154723797877266e-11,3.2092475470374103e-15,2.9424434535469844e-07,1.1623103289232414e-22,1.684476220459314e-07,7.9465747287694621e-18,2.8423980245273458e-10,1.8730379408895408e-13,7.8299886378503214e-16,4.7253559842882581e-08,2.4173366473764928e-16,0.0054506308532911267,0.018076677563615497,1.6251283747451345e-08,9.8807335986167224e-05,6.410942678520523e-07,1.7440316661626295e-12,2.1495547189369449e-08,1.7831596653170297e-07,1.5588226440333829e-07,1.6950306985902436e-05,2.2334509352427348e-08,6.6891223750358367e-10,3.7855490587300489e-12
1.4433326840553237e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31389115634879006,0.11235019795059566,0.013081244704318224,0.0,0.00050101466704838857,0.0011713480949759238,0.000869214768046011,3.6430223882006198e-11,3.244848131697815e-15,2.9502016994919638e-07,1.1806456755273319e-22,1.6868208932171995e-07,8.0215046239424436e-18,2.8676357537806807e-10,1.8853696237801223e-13,7.8961780315827435e-16,4.7437146880870918e-08,2.4485148143867887e-16,0.0054498845202303036,0.018109545859751202,1.6280145921394837e-08,9.8927216884760934e-05,6.4310490689449151e-07,1.7475699337988516e-12,2.1520730301643462e-08,1.7829012385722941e-07,1.5664224894167652e-07,1.7010203072781672e-05,2.2535258934505887e-08,6.7229975326692229e-10,3.8090123174185475e-12
1.4476912576332148e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31385895807743514,0.11234646509957291,0.013060321324413924,0.0,0.0005056210276974467,0.0011755751364446439,0.00087369092203262082,3.670679902959719e-11,3.2807117784694127e-15,2.957942227952733e-07,1.1992022269790114e-22,1.6891551316474755e-07,8.0968490600370256e-18,2.8929975008137094e-10,1.8977329461956919e-13,7.9627111033296864e-16,4.7620447391683056e-08,2.4799863944867373e-16,0.0054491396475761919,0.01814230694679185,1.6308908978635389e-08,9.9046511287249707e-05,6.4511093697477498e-07,1.7510957648220307e-12,2.1545783301461084e-08,1.7826434039900183e-07,1.5740334327929635e-07,1.7069965308263345e-05,2.2737012528834053e-08,6.7569255369403296e-10,3.8325282276978869e-12
1.4520498312111059e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31382686606868199,0.1123427233617922,0.013039435686530246,0.0,0.00051025147714881425,0.0011797933776671486,0.00087817450542201263,3.6984448024621626e-11,3.3168392923448731e-15,2.9656650174293109e-07,1.2179817349703661e-22,1.6914789711762254e-07,8.1726081231303126e-18,2.9184832087932018e-10,1.9101277751536912e-13,8.0295884271794328e-16,4.780345904090357e-08,2.5117530065935778e-16,0.0054483962330952292,0.018174961034371814,1.633757311272065e-08,9.9165221553951241e-05,6.471123434789748e-07,1.7546091732589238e-12,2.1570706709364987e-08,1.7823861596897183e-07,1.5816554318409567e-07,1.712959304384763e-05,2.2939769614422921e-08,6.7909061896539852e-10,3.8560965414282227e-12
1.456408404788997e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31379488011345036,0.11233897276673561,0.013018587702095881,0.0,0.00051490601018707393,0.0011840027688391158,0.00088266549097539666,3.7263169635792386e-11,3.3532314746551372e-15,2.9733700468487333e-07,1.2369859555972209e-22,1.6937924472095078e-07,8.2487818877731146e-18,2.9440928181904918e-10,1.9225539776826688e-13,8.0968105749095934e-16,4.7986179520866643e-08,2.5438162699375133e-16,0.0054476542745499632,0.018207508332109382,1.6366138517240424e-08,9.9283350041085152e-05,6.4910911205581606e-07,1.7581101733770528e-12,2.1595501045067305e-08,1.7821295038014845e-07,1.5892884443758616e-07,1.7189085641660428e-05,2.3143529646290193e-08,6.8249392932405987e-10,3.8797170108156065e-12
1.460766978366888e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31376300000267388,0.11233521334382256,0.012997777282819865,0.0,0.00051958462098666424,0.0011882032608906696,0.00088716385152042064,3.7542962616671177e-11,3.3898891230639572e-15,2.9810572955630406e-07,1.2562166492975374e-22,1.6960955951326865e-07,8.325370417028966e-18,2.9698262667982841e-10,1.9350114208288557e-13,8.1643781159912145e-16,4.8168606550535085e-08,2.5761778040167953e-16,0.0054469137696990712,0.018239949049605554,1.6394605385825065e-08,9.9400899100739475e-05,6.5110122861497642e-07,1.7615987796843121e-12,2.1620166827435071e-08,1.7818734344710254e-07,1.596932428348312e-07,1.7248442474396493e-05,2.3348292055620209e-08,6.8590246507541457e-10,3.9033893884224143e-12
1.465125551944779e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3137312255273022,0.11233144512240995,0.012977004340690535,0.0,0.00052428730311522727,0.0011923948054829341,0.00089166955995108375,3.7823825705775562e-11,3.4268130315626041e-15,2.9887267433472666e-07,1.2756755807897292e-22,1.6983884503097452e-07,8.4023737625135613e-18,2.9956834897474672e-10,1.9474999716626312e-13,8.2322916175928961e-16,4.835073787537905e-08,2.6088392285529235e-16,0.0054461747162973979,0.018272283396442938,1.6422973912143813e-08,9.9517871080838851e-05,6.5308867932539984e-07,1.7650750069245851e-12,2.1644704574478899e-08,1.7816179498569793e-07,1.6045873418440853e-07,1.7307662925262552e-05,2.3554056249924203e-08,6.8931620658702128e-10,3.9271134271760333e-12
1.4694841255226701e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31369955647830172,0.1123276681317921,0.012956268787974472,0.0,0.00052901404953697572,0.0011965773550045684,0.00089618258922765,3.8105757626686086e-11,3.464003990464869e-15,2.9963783703974415e-07,1.2953645190107757e-22,1.7006710480826162e-07,8.4797919644350236e-18,3.0216644195239659e-10,1.9600194972849136e-13,8.3005516445849058e-16,4.8532571267254407e-08,2.6418021634459946e-16,0.0054454371120959888,0.018304511582184498,1.6451244289903086e-08,9.9634268325112497e-05,6.5507145061360451e-07,1.7685388700761236e-12,2.1669114803338644e-08,1.7813630481311123e-07,1.6122531430835982e-07,1.7366746387920172e-05,2.3760821613200757e-08,6.9273513428839985e-10,3.9508888803786249e-12
1.4782012726784523e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3136365338233727,0.11232008795980586,0.01291490950123354,0.0,0.0005385397041201734,0.0012049152820072231,0.00090523050249035437,3.8672822784202138e-11,3.5391902023214802e-15,3.0116280851728154e-07,1.3354395121063584e-22,1.705205612669172e-07,8.6358730416312357e-18,3.0739971163792897e-10,1.9851509414892546e-13,8.4381135227541924e-16,4.8895335470716306e-08,2.7086390445301629e-16,0.0054439662422793135,0.018368650308526469,1.6507491374744553e-08,9.9865347959929675e-05,6.5902290190715759e-07,1.7754295651811787e-12,2.1717554770689676e-08,1.7808549860927141e-07,1.6276172423463706e-07,1.7484499975185213e-05,2.4177353266073886e-08,6.9958847028718322e-10,3.9985930452673212e-12
1.4869184198342344e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31357393036600623,0.11231247306097035,0.012873698726255453,0.0,0.00054816151651082882,0.001213216675425378,0.00091430737631266294,3.9244147583174889e-11,3.6154540074266411e-15,3.0268062898018061e-07,1.3764558620841278e-22,1.7096995711609201e-07,8.7936137437033506e-18,3.1268237649951548e-10,2.0104046910992503e-13,8.5770682236520326e-16,4.9256881858826366e-08,2.7767014083565895e-16,0.0054425011421826031,0.018432366904695581,1.6563348190679527e-08,0.0001000941566699025,6.6295547899507483e-07,1.7822709894116879e-12,2.1765490848984062e-08,1.7803492339800917e-07,1.6430243945771166e-07,1.7601698592394832e-05,2.4597881622118073e-08,7.0646231773970029e-10,4.0464999173441919e-12
1.4956355669900165e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31351174443467722,0.11230482366739515,0.012832635771084587,0.0,0.0005578794090477662,0.0012214811802008705,0.00092341299675340581,3.9819721285383468e-11,3.6928015954676266e-15,3.0419128408061967e-07,1.4184278659431184e-22,1.7141532054300876e-07,8.9530139858974606e-18,3.1801437317673043e-10,2.0357796846597841e-13,8.7174201839237166e-16,4.9617193543796891e-08,2.8460022160408972e-16,0.0054410417936807025,0.018495663046360748,1.6618816288522e-08,0.00010032071305058471,6.6686908238994887e-07,1.7890632707649743e-12,2.1812927143341339e-08,1.7798457776121182e-07,1.658474270343415e-07,1.7718337759337655e-05,2.5022400923376449e-08,7.1335652229273891e-10,4.094607537434113e-12
1.5043527141457987e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31344997435826127,0.11229714001019475,0.01279171994811865,0.0,0.00056769329474533423,0.0012297084525761774,0.00093254715092333745,4.0399532923822836e-11,3.7712390969204995e-15,3.0569476012541005e-07,1.4613698821655764e-22,1.7185667969308288e-07,9.1140735050142955e-18,3.2339563424009764e-10,2.061274861796296e-13,8.8591738038405633e-16,4.9976254048177519e-08,2.9165544273280274e-16,0.0054395881785908491,0.018558540408752492,1.6673897219512285e-08,0.00010054503562738081,6.7076361656365357e-07,1.7958065407439944e-12,2.1859867744260616e-08,1.7793446029973411e-07,1.6739665423261972e-07,1.7834413157525149e-05,2.5450905051277687e-08,7.2027093056573141e-10,4.1429139532073678e-12
1.5130698613015808e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31338861846608124,0.11228942231949006,0.012750950574076313,0.0,0.00057760307740575628,0.0012378981599788683,0.00094170962698234787,4.0983571306084289e-11,3.85077258296276e-15,3.0719104406975032e-07,1.5052963286904065e-22,1.7229406266775364e-07,9.2767918608384566e-18,3.2882608824569679e-10,2.086889163403758e-13,9.0023334474342262e-16,5.0334047300862752e-08,2.9883709992043792e-16,0.0054381402786737995,0.018621000666618301,1.672859253525829e-08,0.00010076714285456704,6.7463898989359101e-07,1.8025009342780305e-12,2.19063167273693e-08,1.77884569632655e-07,1.6895008853060954e-07,1.7949920628318853e-05,2.5883387531878999e-08,7.2720539014458182e-10,4.1914172194479511e-12
1.521787008457363e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31332767508795456,0.1122816708244101,0.012710326969965054,0.0,0.00058760865173245196,0.001246049980905072,0.0009509002141366667,4.1571825017724275e-11,3.9314080654033959e-15,3.0868012351101308e-07,1.5502216808772285e-22,1.7272749752232073e-07,9.441168437600595e-18,3.3430565978988553e-10,2.1126215318316278e-13,9.1469034426315975e-16,5.0690557633078541e-08,3.061464884520991e-16,0.0054366980756349811,0.018683045494176362,1.6782903787675546e-08,0.00010098705311432757,6.7849511460904168e-07,1.8091465896442023e-12,2.1952278153186262e-08,1.7783490439689079e-07,1.7050769761498406e-07,1.8064856171049071e-05,2.6319841541126127e-08,7.3415974957553485e-10,4.2401153983139507e-12
1.530504155613145e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31326714255424332,0.11227388575309374,0.012669848461049283,0.0,0.00059770990344428703,0.0012541636048019984,0.00096011870263605918,4.2164282425620966e-11,4.0131514966301044e-15,3.1016198668256236e-07,1.5961604694616901e-22,1.7315701226378923e-07,9.6072024454725617e-18,3.3983426956411883e-10,2.1384709110645673e-13,9.2928880813902385e-16,5.1045769774349118e-08,3.1358490306280834e-16,0.0054352615511256567,0.01874467656506798,1.6836832528926233e-08,0.00010120478471580853,6.8233190673768399e-07,1.815743648389491e-12,2.1997756066882768e-08,1.777854632465082e-07,1.7206944937967968e-07,1.8179215941125631e-05,2.6760259910129936e-08,7.4113385835908484e-10,4.2890065595905895e-12
1.5392213027689272e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3132070191959046,0.11226606733269127,0.012629514376818694,0.0,0.00060790670939070684,0.00126223873194955,0.00096936488377101049,4.2760931681318146e-11,4.0960087695737937e-15,3.1163662244759961e-07,1.6431272785025686e-22,1.7358263484872513e-07,9.7748929220953886e-18,3.4541183440985027e-10,2.1644362468989273e-13,9.4402916198344701e-16,5.1399668848445034e-08,3.2115363780214402e-16,0.0054338306867441309,0.01880589555230858,1.6890380311357178e-08,0.00010142035589419044,6.8614928605227066e-07,1.8222922552532783e-12,2.2042754498051646e-08,1.7773624485233898e-07,1.7363531192455128e-07,1.8292996248141099e-05,2.720463513045706e-08,7.481275669439221e-10,4.3380887809355943e-12
1.5479384499247093e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31314730334454244,0.11225821578936593,0.01258932405095688,0.0,0.00061819893766769862,0.0012702750733410892,0.00097863854986990069,4.3361760724355918e-11,4.1799857176901532e-15,3.1310402029303718e-07,1.691136743321433e-22,1.7400439318112208e-07,9.9442387341385715e-18,3.5103826737349534e-10,2.1905164871151964e-13,9.5891182783919767e-16,5.1752240369313733e-08,3.2885398590009718e-16,0.0054324054640369568,0.018866704128237419,1.694354868743677e-08,0.00010163378480977731,6.8994717601746792e-07,1.8287925580905899e-12,2.2087277460477815e-08,1.7768724790134006e-07,1.7520525355404044e-07,1.8406193553967226e-05,2.7652959359432965e-08,7.5514072672091759e-10,4.3873601481171504e-12
1.5566555970804915e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31308799333246079,0.11225033134829565,0.012549276821310181,0.0,0.00062858644773450484,0.0012782723505634262,0.00098793949429616971,4.3966757285587829e-11,4.265088114957764e-15,3.1456417032339683e-07,1.7402035484358012e-22,1.7442231511028353e-07,1.0115238578888763e-17,3.5671347776143378e-10,2.216710581646487e-13,9.7393722419309776e-16,5.210347023699445e-08,3.3668723963416152e-16,0.0054309858645001791,0.018927103964466011,1.699633920969111e-08,0.00010184508954710299,6.937255037368671e-07,1.8352447077959188e-12,2.2131328951917732e-08,1.7763847109627417e-07,1.7677924277584743e-07,1.8518804470845646e-05,2.8105224425454341e-08,7.6217319001714529e-10,4.4368187552445046e-12
1.5653727442362736e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31302908749271835,0.11224241423367459,0.012509372029856809,0.0,0.00063906909053101631,0.0012862302956760977,0.00099726751144546956,4.4575908890484415e-11,4.3513216758922494e-15,3.1601706325472989e-07,1.7903424254866767e-22,1.7483642842871996e-07,1.0287890985866748e-17,3.6243737119503249e-10,2.2430174827429855e-13,9.8910576598980053e-16,5.2453344733519061e-08,3.4465469019767132e-16,0.0054295718695805814,0.018987096731825456,1.7048753430639154e-08,0.00010205428811405624,6.974841999001947e-07,1.8416488582276393e-12,2.2174912953877571e-08,1.7758991315506825e-07,1.7835724829961542e-07,1.8630825759473806e-05,2.8561421833308097e-08,7.6922481008994439e-10,4.4864627049913369e-12
1.5740898913920557e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31297058415918322,0.11223446466871471,0.012469609022676176,0.0,0.00064964670859578863,0.0012941486510899976,0.0010066223967428055,4.5189202862422545e-11,4.4386920555761714e-15,3.1746269040856036e-07,1.841568151161225e-22,1.7524676087006341e-07,1.0462194318471997e-17,3.6820984966566887e-10,2.2694361451323885e-13,1.0044178646456116e-15,5.2801850518800219e-08,3.5275762756940967e-16,0.0054281634606769668,0.019046684100312652,1.7100792902727242e-08,0.00010226139844102523,7.0122319873072551e-07,1.8480051661331832e-12,2.221803343140388e-08,1.7754157281058305e-07,1.7993923903561636e-07,1.8742254327086824e-05,2.902154276949482e-08,7.7629544112101218e-10,4.5362901088120232e-12
1.5828070385478379e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31291248166658991,0.11222648287564745,0.012429987149918458,0.0,0.0006603191361846247,0.0013020271694454087,0.0010160039466396641,4.5806626325960413e-11,4.5272048497044113e-15,3.1890104370584659e-07,1.8938955451113297e-22,1.7565334010700115e-07,1.0638146775653883e-17,3.7403081158973814e-10,2.2959655261764317e-13,1.0198739280623725e-15,5.3148974626508125e-08,3.6099734038451248e-16,0.0054267606191414361,0.01910586773903546,1.715245917826277e-08,0.00010246643838006146,7.0494243793291458e-07,1.8543137910747694e-12,2.2260694332869256e-08,1.7749344880992067e-07,1.8152518409345133e-07,1.8853087225535985e-05,2.948557810755467e-08,7.8338493821053901e-10,4.5862990871508444e-12
1.59152418570362e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31285477835059594,0.11221846907572519,0.012390505765774436,0.0,0.00067108619938966807,0.0013098656134894926,0.0010254119586111318,4.6428166210097668e-11,4.616865594644688e-15,3.2033211566096152e-07,1.9473394678687954e-22,1.760561937492294e-07,1.0815746393608237e-17,3.7990015186362644e-10,2.3226045860235568e-13,1.0354743606413925e-15,5.3494704459937297e-08,3.69375115806689e-16,0.0054253633262806977,0.019164649316156943,1.7203753809347221e-08,0.00010266942570406239,7.0864185864024837e-07,1.8605748953559383e-12,2.2302899589776159e-08,1.7744553991435566e-07,1.8311505278075136e-07,1.8963321649364673e-05,2.9953518413393546e-08,7.904931573713766e-10,4.6364877696442847e-12
1.6002413328594021e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31279747254784068,0.11221042348922296,0.012351164228445536,0.0,0.00068194771625894367,0.001317663755953298,0.0010348462311529979,4.7053809251520424e-11,4.7076797675128676e-15,3.2175589937569087e-07,2.0019148187579873e-22,1.7645534934142881e-07,1.0994991047498016e-17,3.8581776191863247e-10,2.3493522877577175e-13,1.0512195632974252e-15,5.3839027787864753e-08,3.7789223940177932e-16,0.0054239715633573873,0.019223030498838639,1.7254678347808607e-08,0.00010287037810597445,7.123214053633337e-07,1.8667886439486197e-12,2.2344653116547241e-08,1.7739784489848604e-07,1.8470881460189428e-07,1.9072954933882504e-05,3.0425353950607394e-08,7.9761995552324435e-10,4.686854295316503e-12
1.6089584800151843e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31274056259600364,0.11220234633543993,0.012311961900114106,0.0,0.00069290349691628972,0.0013254213794283384,0.0010443065637788418,4.76835419978309e-11,4.7996527862627061e-15,3.2317238853324671e-07,2.0576365338066954e-22,1.7685083436126273e-07,1.1175878453197082e-17,3.9178352977581888e-10,2.376207597543354e-13,1.0671099334727054e-15,5.4181932740400975e-08,3.8654999501266249e-16,0.005422585311591393,0.019281012953183053,1.7305234345133325e-08,0.0001030693131980157,7.159810259382388e-07,1.872955204421142e-12,2.2385958810346725e-08,1.7735036255047316e-07,1.8630643925671666e-07,1.9181984553238346e-05,3.0901074685802208e-08,8.0476519048696276e-10,4.7373968127680539e-12
1.6176756271709664e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31268404683386464,0.11219423783270112,0.012272898146913942,0.0,0.00070395334368162895,0.0013331382762428029,0.0010537927570171142,4.8317350810761358e-11,4.8927900097896616e-15,3.2458157739229597e-07,2.1145195836559457e-22,1.7724267621739933e-07,1.135840616905617e-17,3.9779734010077883e-10,2.4031694847666187e-13,1.0831458651510247e-15,5.4523407804835015e-08,3.9534966463553622e-16,0.0054212045521612037,0.019338598344175312,1.7355423352397514e-08,0.00010326624851091924,7.1962067147508329e-07,1.8790747468666389e-12,2.2426820550869388e-08,1.7730309167080321e-07,1.8790789663925035e-07,1.9290408118493044e-05,3.1380670293908338e-08,8.1192872097873364e-10,4.788113480358032e-12
1.6263927743267485e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31262792360136404,0.11218609819835879,0.012233972338901012,0.0,0.00071509705119151992,0.0013408142483374386,0.0010633046124081987,4.895522186937187e-11,4.9870967380485016e-15,3.2598346078100341e-07,2.1725789714695179e-22,1.7763090224755875e-07,1.1542571597689949e-17,4.0385907425830044e-10,2.4302369221728726e-13,1.0993277488718578e-15,5.4863441821474957e-08,4.0429252829758363e-16,0.0054198292662052542,0.019395788335624158,1.7405246920197961e-08,0.00010346120149319681,7.2324029630690288e-07,1.8851474438326335e-12,2.2467242200189484e-08,1.7725603107319322e-07,1.8951315683644371e-07,1.939822337569242e-05,3.1864130163486526e-08,8.1911040660444534e-10,4.839002466379688e-12
1.6351099214825306e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31257219123966395,0.11217792764879428,0.012195183850024433,0.0,0.00072633440651993992,0.0013484491071411675,0.0010728419325014597,4.9597141173231918e-11,5.0825782121843387e-15,3.2737803409108741e-07,2.2318297308438813e-22,1.7801553971658627e-07,1.1728371987784094e-17,4.0996861036691446e-10,2.4574088860004998e-13,1.1156559717445338e-15,5.5202023979485062e-08,4.1337986393604377e-16,0.0054184594348233063,0.019452584590102184,1.7454706598582532e-08,0.00010365418951042289,7.2683985793878379e-07,1.8911734702507214e-12,2.2507227602532434e-08,1.7720917958239034e-07,1.9112219012692001e-07,1.9505428203941323e-05,3.2351443402024159e-08,8.263101078540143e-10,4.8900619492295966e-12
1.6438270686383128e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3125168480912095,0.11216972639941934,0.012156532058097653,0.0,0.00073766518929924596,0.0013560426734464854,0.0010824045208522779,5.0243094545585108e-11,5.1792396146767731e-15,3.2876529327188892e-07,2.2922869237192912e-22,1.7839661581455253e-07,1.1915804435921293e-17,4.1612582335330803e-10,2.4846843561110698e-13,1.1321309174624539e-15,5.5539143812720927e-08,4.2261294727870266e-16,0.0054170950390778055,0.019508988768885585,1.7503803936980391e-08,0.00010384522984453967,7.3041931699728442e-07,1.8971530033679668e-12,2.2546780584177672e-08,1.7716253603666281e-07,1.9273496697970072e-07,1.9612020613479342e-05,3.2842598841219756e-08,8.3352768609576237e-10,4.9412901175705007e-12
1.652544215794095e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31246189249979123,0.11216149466467805,0.012118016344769863,0.0,0.00074908917184126397,0.0013635947772846877,0.0010919921820190738,5.0893067636497314e-11,5.2770860694968273e-15,3.301452348244511e-07,2.3539656382927464e-22,1.7877415765488106e-07,1.2104865888425257e-17,4.223305850065919e-10,2.5120623161159066e-13,1.1487529663173469e-15,5.5874791195563753e-08,4.3199305172581589e-16,0.0054157360599952787,0.01956500253189318,1.7552540484131787e-08,0.0001040343396931828,7.3397863718015352e-07,1.9030862226775652e-12,2.2585904953169495e-08,1.771160992831256e-07,1.9435145805299934e-07,1.9717998743758809e-05,3.3337585042253935e-08,8.4076300357082644e-10,4.9926851704881412e-12
1.661261362949877e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31240732281060768,0.11215323265804816,0.01207963609549763,0.0,0.0007606061192584532,0.0013711052578009768,0.0011016047215603054,5.1547045925987174e-11,5.3761226422762998e-15,3.3151785579561132e-07,2.4168809869335287e-22,1.7914819227250473e-07,1.2295553143221686e-17,4.285827640324048e-10,2.5395417534990985e-13,1.165522495213573e-15,5.6208956338755061e-08,4.4152144823347948e-16,0.0054143824785677112,0.019620627537625134,1.7600917788017624e-08,0.00010422153616902808,7.3751778520634555e-07,1.908973309852663e-12,2.2624604499347596e-08,1.7706986818432888e-07,1.9597163419292393e-07,1.9823360861525808e-05,3.3836390301044997e-08,8.480159233875949e-10,5.0442453176414846e-12
1.6699785101056592e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31235313737032844,0.11214494059204273,0.012041390699516751,0.0,0.00077221578958510425,0.0013785739631294992,0.0011112419460314713,5.2205014727139454e-11,5.4763543404892917e-15,3.3288315377210357e-07,2.4810481041019949e-22,1.7951874662205116e-07,1.2487862851715228e-17,4.3488222610684225e-10,2.567121659736992e-13,1.1824398776824645e-15,5.6541629785232955e-08,4.5119940519845958e-16,0.0054130342757539498,0.019675865443101036,1.7648937395788788e-08,0.00010440683629915893,7.4103673076635054e-07,1.914814448677031e-12,2.266288299387053e-08,1.7702384160685129e-07,1.9759546643234209e-07,1.9928105358904723e-05,3.4339002653487641e-08,8.5528630951619225e-10,5.0959687794077755e-12
1.6786956572614413e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31229933452715725,0.11213661867821204,0.012003279549814297,0.0,0.000783917933898516,0.0013860007502683495,0.0011209036629820704,5.2866959189200469e-11,5.5777861136455055e-15,3.3424112687467117e-07,2.5464821442723212e-22,1.7988584757605808e-07,1.2681791520681423e-17,4.4122883393019503e-10,2.5948010304142187e-13,1.1995054838967043e-15,5.6872802405971204e-08,4.6102818834449557e-16,0.0054116914324811027,0.019730717903797716,1.7696600853695405e-08,0.00010459025702445481,7.4453544647284393e-07,1.920609824983068e-12,2.2700744189593628e-08,1.7697801843929717e-07,1.9922292598950453e-07,2.0032230751486929e-05,3.4845409880672848e-08,8.6257402678297157e-10,5.1478537870204496e-12
1.6865410897016452e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31225123772490815,0.11212910360994524,0.011969093796954985,0.0,0.00079452871779410179,0.0013926489074942751,0.0011296199910458091,5.3466095991388558e-11,5.6701048177835189e-15,3.3545703877225377e-07,2.6064685392559053e-22,1.8021330792409214e-07,1.2857708531762118e-17,4.4698097475260113e-10,2.6197966793697397e-13,1.2149915640443764e-15,5.7169567274548358e-08,4.7000409343867072e-16,0.0054104874401548148,0.019779756930097484,1.7739194734870998e-08,0.00010475374271779009,7.4766697376439409e-07,1.9257866918910117e-12,2.2734465561499424e-08,1.7693695058012206e-07,2.0069071730814115e-07,2.0125413141334584e-05,3.5304410702892823e-08,8.6914767941088512e-10,5.1946869625396233e-12
1.6936019788978288e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3122082134343,0.11212231964959485,0.011938418812366678,0.0,0.00080414213125130148,0.0013986030493998039,0.0011374814011579774,5.4008052929865227e-11,5.7540290670253605e-15,3.365462851751994e-07,2.6613533603583524e-22,1.8050566523461795e-07,1.3017150266792532e-17,4.5219036911028692e-10,2.6423603545750858e-13,1.2290321617752587e-15,5.7435605031459117e-08,4.7818849670444725e-16,0.0054094075340553379,0.01982362725495072,1.7777284577013103e-08,0.00010489960003932499,7.5047130794348634e-07,1.9304144235539831e-12,2.2764530621026119e-08,1.7690012894635973e-07,2.0201420465849601e-07,2.0208846831818831e-05,3.572012330170515e-08,8.7507579596179136e-10,5.2369464287260934e-12
1.7006628680940125e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31216543723406787,0.11211551647907936,0.01190783083963483,0.0,0.00081381575210233989,0.0014045294629498088,0.0011453585418472008,5.4552591372746174e-11,5.8387492967982485e-15,3.3763072410823828e-07,2.7170964098247803e-22,1.8079580427443135e-07,1.3177647526189036e-17,4.5743044218473117e-10,2.6649875165582208e-13,1.2431706563432066e-15,5.7700642919460088e-08,4.8647409818757663e-16,0.0054083311103415794,0.019867247627593676,1.7815143495193031e-08,0.00010504425411908556,7.5326232995356554e-07,1.9350124672177144e-12,2.2794328501210535e-08,1.7686343881331626e-07,2.0334002131934698e-07,2.0291872083496522e-05,3.6138303183139273e-08,8.8101504590968348e-10,5.2793087764907598e-12
