Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),COX(50),CO2X(24),CHOX(53)
6.9487704083463015e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42667611455022864,0.059318981330802274,0.002982390247026978,0.00011330317773704525,0.0048077465167384124,0.10059120701572744,0.0345573426078069,2.4134428792003423e-05,8.7334551020988079e-10,0.0014486295636419336,3.8859510342772786e-11,0.00060670839353308239,2.8461919535519937e-09,6.5050689947349374e-07,3.812396202156446e-09,1.4563947459176674e-10,2.0496427219531349e-06,3.7436354866681774e-05,0.0041063388773687499,4.1873493437153919e-07,0.00070015891373126653,3.194425477829537e-09,1.0748365722302142e-09,1.9613935021311273e-09,2.2196667694320494e-09,0.00010937124009463922,0.018690380901701872,8.321539054635442e-05,2.0799060200589695e-07,0.0019409561979401716,5.9244098401981744e-05,1.0315907794915657e-07,3.4348628146601633e-10,3.1248007342671853e-09
6.960564374724336e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42663015302269558,0.059257086158817356,0.0029726203506499236,0.00011330546344544467,0.0048073221143795997,0.10072406610072107,0.034577270503349737,2.4088439425304206e-05,8.7604492785843596e-10,0.0014472509474005365,3.8826384317740375e-11,0.00060691602950440726,2.8464786146352076e-09,6.4876430718153351e-07,3.815898294777926e-09,1.4560394184913082e-10,2.0471602440581101e-06,3.7475152669437269e-05,0.0041016122604714891,4.1631438619001408e-07,0.00070053084296508162,3.1788107840777823e-09,1.070296018390272e-09,1.959814160306702e-09,2.2281575300617849e-09,0.00010971971152387725,0.018737957538668241,8.3253772038314555e-05,2.0794983567119705e-07,0.0019433113415748291,5.9305497920820666e-05,1.0320744723912686e-07,3.4337010643478626e-10,3.1282396430108923e-09
6.97235834110237e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42658419539530557,0.059195256416883418,0.0029628845531242585,0.0001133077097590394,0.0048068963223056836,0.10085678661083582,0.034597131793875399,2.4042536163026704e-05,8.7874524210478731e-10,0.0014458735899501363,3.8793293527388539e-11,0.00060712335450955213,2.8467658862432449e-09,6.4703294058006528e-07,3.8193925813602173e-09,1.4556803659467591e-10,2.0446927872757946e-06,3.751388037937888e-05,0.0040968911299902183,4.1391111644651999e-07,0.000700901929609922,3.163295802486042e-09,1.0657753597547106e-09,1.9582377978236892e-09,2.2366591102949887e-09,0.00011006838898090851,0.018785528785119941,8.3291985963725038e-05,2.0790901510561772e-07,0.0019456632761732039,5.9366786514246059e-05,1.0325560587310531e-07,3.4325438397921748e-10,3.1316707306689401e-09
6.984152307480404e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42653824183398303,0.059133492037042101,0.0029531827286263996,0.00011330991693653749,0.0048064691501102392,0.10098936867885948,0.034616926720651288,2.3996718839499161e-05,8.814464386843027e-10,0.0014444974900040192,3.8760237866088628e-11,0.0006073303692472337,2.8470537644484158e-09,6.4531268408182036e-07,3.8228790820624437e-09,1.4553176083066423e-10,2.0422402254266228e-06,3.7552538114395425e-05,0.0040921754812539551,4.1152497774466337e-07,0.00070127217607738831,3.1478797651753248e-09,1.0612745059613862e-09,1.9566644112180575e-09,2.2451714680161212e-09,0.00011041727082613708,0.018833094474266326,8.3330032980126947e-05,2.0786814082369173e-07,0.001948012005989735,5.9427964368823179e-05,1.0330355467714001e-07,3.4313911080363691e-10,3.1350940137289869e-09
6.995946273858438e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42649229250383258,0.059071792951393788,0.0029435147518132743,0.00011331208523471996,0.004806040607318568,0.10112181243754333,0.034636655524054115,2.3950987289460905e-05,8.8414850337943029e-10,0.0014431226462789438,3.872721722882393e-11,0.00060753707441357427,2.8473422453418404e-09,6.4360342356159364e-07,3.8263578169977904e-09,1.454951165507006e-10,2.0398024336071784e-06,3.7591125992196263e-05,0.0040874653095834415,4.0915582416311084e-07,0.00070164158477027043,3.1325619112795485e-09,1.0567933670718097e-09,1.9550939970203397e-09,2.2536945611418359e-09,0.00011076635542443298,0.018880654440151998,8.3367913742605129e-05,2.0782721333639128e-07,0.0019503575352771358,5.9489031670832927e-05,1.0335129447419401e-07,3.4302428364210784e-10,3.138509508672059e-09
7.007740240236472e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4264463475691419,0.059010159092097635,0.0029338804978205038,0.00011331421490845718,0.0048056107033882739,0.10125411801960144,0.034656318443573031,2.3905341348060246e-05,8.8685142201968142e-10,0.0014417490574951111,3.8694231511185441e-11,0.00060774347070211801,2.8476313250333449e-09,6.4190504633530481e-07,3.8298288062334323e-09,1.4545810573976643e-10,2.0373792881751008e-06,3.762964413031174e-05,0.0040827606102912216,4.0680351123880436e-07,0.00070201015808257815,3.117341486960367e-09,1.0523318535691263e-09,1.9535265517556699e-09,2.2622283476210722e-09,0.00011111564114512619,0.01892820851765372,8.3405628903809149e-05,2.077862331511574e-07,0.0019526998682863621,5.954998860627211e-05,1.0339882608415323e-07,3.429098992585952e-10,3.1419172319733131e-09
7.019534206614506e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42640040719338484,0.058948590391371541,0.0029242798422605886,0.0001133163062107255,0.0048051794477098238,0.10138628555770998,0.034675915717812693,2.3859780850852402e-05,8.8955518048161258e-10,0.0014403767223761378,3.8661280609367563e-11,0.00060794955880384563,2.8479209996513551e-09,6.4021744113944183e-07,3.8332920697907089e-09,1.4542073037425318e-10,2.0349706667342692e-06,3.7668092646092728e-05,0.004078061378681737,4.0446789595020475e-07,0.00070237789839959399,3.1022177451439586e-09,1.0478898763560503e-09,1.9519620719438466e-09,2.2707727854355105e-09,0.00011146512636200456,0.018975756542477216,8.3443179113929831e-05,2.0774520077192084e-07,0.0019550390092665797,5.961083536085479e-05,1.0344615032383774e-07,3.4279595444555657e-10,3.1453172001001459e-09
7.0313281729925405e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42635447153922451,0.058887086781492202,0.0029147126612211072,0.00011331835939262329,0.0048047468496071003,0.10151831518450663,0.034695447584496331,2.3814305633797506e-05,8.9225976468880666e-10,0.0014390056396490281,3.86283644201638e-11,0.0006081553394071881,2.8482112653427491e-09,6.3854049811076571e-07,3.8367476276450755e-09,1.453829924219966e-10,2.0325764481200842e-06,3.7706471656711301e-05,0.0040733676100514048,4.0214883670067121e-07,0.00070274480809792283,3.0871899454477136e-09,1.0434673467528528e-09,1.9504005540994111e-09,2.2793278326008799e-09,0.00011181480945332273,0.019023298351154096,8.3480565020711161e-05,2.0770411669913169e-07,0.0019573749624651267,5.9671572120012354e-05,1.0349326800701466e-07,3.4268244602376762e-10,3.1487094295110636e-09
7.043122139370575e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42630854076851621,0.058825648194795077,0.0029051788312629157,0.00011332037470338703,0.0048043129183379541,0.10165020703258995,0.034714914280468752,2.3768915533258533e-05,8.9496516061185207e-10,0.0014376358080441486,3.8595482840962589e-11,0.00060836081319804076,2.8485021182727718e-09,6.368741087663649e-07,3.8401954997258999e-09,1.4534489384230958e-10,2.030196512385063e-06,3.7744781279162083e-05,0.0040686792996887091,3.9984619330190592e-07,0.00070311088954551446,3.0722573544477045e-09,1.0390641764954189e-09,1.9488419947316551e-09,2.2878934471668e-09,0.00011216468880179203,0.019070833781038708,8.3517787269509166e-05,2.0766298142979559e-07,0.0019597077321274925,5.9732199068892945e-05,1.0354017994440349e-07,3.425693708438505e-10,3.1520939366591132e-09
7.054916105748609e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4262626150423105,0.058764274563674418,0.002895678229418352,0.00011332235239040726,0.0048038776630947612,0.10178196123451874,0.034734316041699437,2.3723610385999323e-05,8.9767135426832142e-10,0.0014362672262951985,3.85626357697431e-11,0.00060856598085977907,2.8487935546249483e-09,6.3521816598398706e-07,3.8436357059166848e-09,1.4530643658601654e-10,2.0278307407846079e-06,3.7783021630261059e-05,0.0040639964428742766,3.9755982695799154e-07,0.00070347614510171263,3.057419245328788e-09,1.0346802777331885e-09,1.947286390344637e-09,2.2964695872161452e-09,0.0001125147627945655,0.019118362670305082,8.3554846503252036e-05,2.0762179545748813e-07,0.001962037322497277,5.979271639236346e-05,1.035868869436855e-07,3.424567257842454e-10,3.1554707379901613e-09
7.066710072126643e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42621669452085625,0.058702965820583236,0.0028862107331894529,0.00011332429269924428,0.0048034410930049565,0.10191357792281153,0.034753653103285646,2.3678390029182599e-05,9.0037833172274844e-10,0.0014348998931391866,3.8529823105071102e-11,0.00060877084307327137,2.8490855706009071e-09,6.3357256398270132e-07,3.8470682660552439e-09,1.4526762259548633e-10,2.0254790157628605e-06,3.7821192826645211e-05,0.0040593190348809649,3.9528960024961549e-07,0.00070384057711731537,3.0426748974373636e-09,1.0303155630271083e-09,1.9457337374373529e-09,2.305056210867675e-09,0.00011286502982326391,0.019165884857943755,8.3591743362399366e-05,2.075805592723753e-07,0.0019643637378161608,5.9853124275010663e-05,1.0363338980952215e-07,3.423445077491987e-10,3.1588398499365571e-09
7.078504038504677e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42617077936360376,0.058641721898033301,0.0028767762205461709,0.00011332619587364378,0.0048030032171315663,0.10204505722994567,0.034772925699455316,2.3633254300368e-05,9.0308607908660529e-10,0.0014335338073164024,3.8497044746094878e-11,0.00060897540051689319,2.84937816242028e-09,6.3193719830384076e-07,3.8504931999332422e-09,1.4522845380466554e-10,2.0231412209388286e-06,3.7859294984776092e-05,0.0040546470709739487,3.9303537711789941e-07,0.00070420418793459209,3.0280235970234613e-09,1.0259699453478131e-09,1.9441840325037663e-09,2.3136532762768463e-09,0.00011321548828397488,0.019213400183758712,8.3628478485072656e-05,2.0753927336126598e-07,0.0019666869823238772,5.991342290113831e-05,1.0367968934355946e-07,3.4223271367295271e-10,3.1622012889244744e-09
7.090298004882711e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42612486972920743,0.058580542728595197,0.002867374569924603,0.00011332806215555224,0.0048025640444737455,0.1021763992883571,0.034792134063570082,2.358820303751017e-05,9.057945825182772e-10,0.0014321689675703922,3.846430059254116e-11,0.00060917965386654224,2.8496713263207206e-09,6.3031196579225672e-07,3.8539105272962817e-09,1.4518893213911218e-10,2.0208172410928386e-06,3.7897328220938424e-05,0.0040499805464107985,3.9079702284889317e-07,0.00070456697988732005,3.0134646371788158e-09,1.0216433380736361e-09,1.9426372720326341e-09,2.322260741631805e-09,0.00011356613657719686,0.019260908488364353,8.3665052507047043e-05,2.0749793820762634e-07,0.00196900706025818,5.9973612454769479e-05,1.0372578634442783e-07,3.4212134051872664e-10,3.1655550713790587e-09
7.1020919712607455e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42607896577552884,0.058519428244898267,0.0028580056602252142,0.00011332989178513228,0.0048021235839673087,0.10230760423043957,0.034811278428128561,2.3543236078956786e-05,9.0850382822303594e-10,0.0014308053726479327,3.8431590544711109e-11,0.00060938360379565097,2.8499650585576482e-09,6.2869676457784251e-07,3.8573202678445926e-09,1.4514905951602821e-10,2.0185069621528673e-06,3.7935292651236146e-05,0.0040453194564415594,3.8857440405900959e-07,0.00070492895530086094,2.9989973163098966e-09,1.0173356549883865e-09,1.9410934525077492e-09,2.3308785651568606e-09,0.00011391697310788141,0.019308409613182337,8.3701466061561513e-05,2.0745655429156843e-07,0.0019713239758548133,6.0033693119651151e-05,1.0377168160777029e-07,3.4201038527125951e-10,3.1689012137049956e-09
7.11388593763878e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42603306765964027,0.058458378379630638,0.0028486693708110831,0.00011333168500077769,0.0048016818444852278,0.10243867218854386,0.034830359024769122,2.3498353263446691e-05,9.112138024530139e-10,0.0014294430212990058,3.8398914503476331e-11,0.00060958725097520078,2.8502593554040494e-09,6.2709149405735838e-07,3.8607224412324131e-09,1.4510883784429304e-10,2.0162102711810545e-06,3.7973188391599227e-05,0.0040406637963088486,3.8636738867919881e-07,0.00070529011649217302,2.9846209392630371e-09,1.0130468102796621e-09,1.9395525704083278e-09,2.3395067051189738e-09,0.00011426799628549355,0.019355903400438475,8.3737719779516576e-05,2.0741512208992719e-07,0.0019736377333474729,6.0093665079248187e-05,1.0381737592625514e-07,3.4189984494382778e-10,3.1722397322915207e-09
7.125679904016814e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42598717553782678,0.05839739306553924,0.0028393655815061427,0.00011333344203912857,0.004801238834838178,0.10256960329497761,0.034849376084272687,2.3453554430108029e-05,9.1392449150717553e-10,0.0014280819122767744,3.8366272370274999e-11,0.00060979059607373586,2.8505542131507398e-09,6.2549605487652109e-07,3.8641170670674103e-09,1.4506826902449633e-10,2.0139270563609489e-06,3.8011015557785934e-05,0.0040360135612479099,3.8417584593923201e-07,0.00070565046576983388,2.9703348188937737e-09,1.0087767185371586e-09,1.9380146222084179e-09,2.3481451198174753e-09,0.00011461920452387304,0.019403389693159804,8.3773814289667798e-05,2.0737364207630807e-07,0.0019759483369677956,6.015352851674183e-05,1.0386287008955153e-07,3.4178971658438928e-10,3.1755706435444544e-09
7.137473870394848e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42594128956559008,0.058336472235429739,0.0028300941725934283,0.00011333516313508606,0.0048007945637750446,0.10270039768200431,0.034868329836566278,2.3408839418456355e-05,9.1663588173128933e-10,0.0014267220443375576,3.8333664047107775e-11,0.00060999363975737671,2.8508496281060936e-09,6.2391034891237998e-07,3.8675041649120996e-09,1.4502735494897091e-10,2.0116572069844587e-06,3.8048774265370045e-05,0.0040313687464867262,3.8199964635481537e-07,0.00070601000543413456,2.9561382725153653e-09,1.0045252947500732e-09,1.9364796043767162e-09,2.3567937675818741e-09,0.00011497059624123361,0.019450868335171539,8.3809750218154482e-05,2.0733211472100179e-07,0.0019782557909453127,6.0213283615043195e-05,1.0390816488436297e-07,3.4167999725723479e-10,3.1788939638492612e-09
7.149267836772882e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42589540989765101,0.058275615822166636,0.0028208550248133325,0.00011333684852182709,0.0048003490399833879,0.10283105548184301,0.034887220510725882,2.3364208068392785e-05,9.1934795951789582e-10,0.0014253634162408059,3.8301089436534146e-11,0.00061019638268983243,2.8511455965953882e-09,6.2233427925595705e-07,3.870883754283777e-09,1.4498609750182512e-10,2.0094006134383385e-06,3.808646462974859e-05,0.0040267293472460788,3.7983866171291831e-07,0.00070636873777708278,2.9420306217721008e-09,1.0002924543053068e-09,1.9349475133781433e-09,2.3654526067947531e-09,0.00011532216986040882,0.019498339171093726,8.3845528188580717e-05,2.0729054049106237e-07,0.0019805600995074198,6.0272930556786326e-05,1.039532610944785e-07,3.4157068404666937e-10,3.1822097095392203e-09
7.161061803150916e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42584953668795222,0.058214823758673165,0.0028116480193618697,0.00011333849843081892,0.0047999022720899859,0.10296157682666758,0.034906048334978686,2.3319660220202183e-05,9.220607113062774e-10,0.001424006026749078,3.8268548441668515e-11,0.00061039882553241636,2.8514421149615475e-09,6.2076775019515804e-07,3.8742558546523642e-09,1.4494449855897605e-10,2.0071571671922445e-06,3.8124086766158816e-05,0.0040220953587396333,3.7769276505415628e-07,0.00070672666508240947,2.9280111988865136e-09,9.9607811298662431e-10,1.9334183456731899e-09,2.3741215958787279e-09,0.00011567392380863426,0.019545802046338465,8.3881148822788503e-05,2.0724891985048074e-07,0.0019828612668793587,6.0332469524311952e-05,1.0399815950070591e-07,3.4146177408496373e-10,3.1855178969911286e-09
7.17285576952895e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42580367008966147,0.058154095977931398,0.0028024730378889439,0.0001133401130918336,0.0047994542686613604,0.10309196184860624,0.034924813536706803,2.3275195714551377e-05,9.2477412358242861e-10,0.0014226498746280163,3.8236040966176317e-11,0.0006106009689440579,2.8517391795652942e-09,6.1921066719794078e-07,3.8776204854421769e-09,1.4490255998818211e-10,2.0049267607869607e-06,3.8161640789651541e-05,0.0040174667761740225,3.7556183066150751e-07,0.00070708378962570451,2.9140793415115678e-09,9.9188218697164889e-10,1.9318920977153907e-09,2.382800693265652e-09,0.00011602585651727822,0.019593256807107162,8.3916612740113247e-05,2.0720725325999094e-07,0.0019851592972841914,6.0391900699694846e-05,1.0404286088087371e-07,3.4135326452160964e-10,3.1888185426059666e-09
7.183470339269181e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42576239592992565,0.058099495881673499,0.0027942428376129961,0.00011334153633827816,0.004799050016224978,0.1032091919214502,0.034941648863256784,2.3235248785954657e-05,9.2721674821629598e-10,0.0014214303946532515,3.8206812818118188e-11,0.00061078264254377311,2.8520070017465152e-09,6.1781729169188042e-07,3.8806422826825084e-09,1.4486452642972748e-10,2.0029304561231102e-06,3.8195381269184223e-05,0.0040133056699770591,3.7365667953378089e-07,0.00070740451722730235,2.9016149887452687e-09,9.8812152967866441e-10,1.9305209680038379e-09,2.3906204892128864e-09,0.00011634274750264349,0.019635959027440475,8.3948396782004012e-05,2.0716971441950004e-07,0.0019872248460302243,6.0445296745534031e-05,1.0408292430635659e-07,3.4125594589160376e-10,3.191782688808317e-09
7.194084909009412e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42572112735944534,0.058044947751434268,0.0027860383956209707,0.00011334293138375995,0.0047986447760564824,0.10332631177599884,0.034958433813636378,2.3195369120443698e-05,9.2965988715074122e-10,0.0014202119150558262,3.8177611673705627e-11,0.00061096407461326443,2.8522752608157365e-09,6.1643142458338219e-07,3.8836580593580758e-09,1.4482622062910725e-10,2.0009445506882412e-06,3.8229066753930389e-05,0.0040091489351997993,3.7176345708022671e-07,0.00070772459807565287,2.8892205535767387e-09,9.8437566064763152e-10,1.9291521978229181e-09,2.3984484090484564e-09,0.0001166597808801924,0.01967865444009341,8.3980054830824213e-05,2.0713213906167533e-07,0.0019892878603272393,6.0498605759335646e-05,1.0412282933143338e-07,3.4115894724206451e-10,3.1947407512152176e-09
7.203638021775619e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42568399051580214,0.057995898824885483,0.0027786763506204449,0.00011334416294847035,0.0047982792204541973,0.10343162548798011,0.034973497332923847,2.3159534836065877e-05,9.3185914385576307e-10,0.0014191161380022244,3.8151353674734707e-11,0.00061112715736046346,2.852517065353559e-09,6.1519050886548549e-07,3.886367122408501e-09,1.4479151375306155e-10,1.9991660641746607e-06,3.8259336738683461e-05,0.0040054116085642905,3.7006968221235353e-07,0.0007080121192223741,2.8781249526669042e-09,9.8101697264451517e-10,1.9279223199141276e-09,2.4055004578476235e-09,0.0001169452317277288,0.019717074399582105,8.4008439719936582e-05,2.070982902895942e-07,0.0019911424087812896,6.0546509568596323e-05,1.0415860888534264e-07,3.4107192036706467e-10,3.1973978156050003e-09
7.212235823265206e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4256505713696247,0.057951790716965088,0.0027720682386578248,0.00011334525203798325,0.0047979495442651877,0.10352633162168269,0.034987019824379947,2.312733041390206e-05,9.3383881845275998e-10,0.0014181306303092027,3.8127740087742391e-11,0.00061127376517609812,2.8527349886195684e-09,6.1407879890484616e-07,3.8888011278117515e-09,1.4476009076199269e-10,1.9975725300304511e-06,3.828654174640018e-05,0.0040020510374726582,3.6855343104466469e-07,0.00070827044246905683,2.8681867213535835e-09,9.7800431710463102e-10,1.9268170605278321e-09,2.4118528888570514e-09,0.000117202234636973,0.019751647505647524,8.4033899440812316e-05,2.0706780153001467e-07,0.0019928097511374152,6.05895628939576e-05,1.0419070150917988e-07,3.409938151495431e-10,3.1997849755916482e-09
7.220833624754793e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42561715608549827,0.057907716617356934,0.0027654768754065825,0.000113346322914895,0.0047976192308521216,0.10362096561220419,0.035000509554837592,2.3095169918291221e-05,9.3581881318391026e-10,0.0014171457773779752,3.8104144095512158e-11,0.00061142021536683569,2.8529531938892838e-09,6.1297189801461134e-07,3.8912312080866517e-09,1.4472849153597753e-10,1.995985684406712e-06,3.8313710820348407e-05,0.0039986933282243611,3.670448489869694e-07,0.00070852834429255924,2.8582935297782261e-09,9.7500125731738324e-10,1.9257133446129745e-09,2.4182105962782165e-09,0.00011745932895745623,0.01978621594950072,8.4059277289358348e-05,2.0703728939402185e-07,0.0019944754361048448,6.0632559352308949e-05,1.0422269120114163e-07,3.4091591628718449e-10,3.2021681651493718e-09
7.22943142624438e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42558374472121957,0.057863676500215386,0.0027589022159197718,0.00011334737566489429,0.0047972882834152923,0.10371552751063814,0.035013966610703849,2.3063053288263385e-05,9.3779912290756076e-10,0.0014161615787363991,3.8080565661809885e-11,0.0006115665081832339,2.8531716797865701e-09,6.1186977184896445e-07,3.8936573706664094e-09,1.4469671678237709e-10,1.9944054877534307e-06,3.8340844004747373e-05,0.00399533847894865,3.6554388975294993e-07,0.00070878582555816271,2.8484451314077783e-09,9.7200776159087262e-10,1.9246111707869425e-09,2.4245735640951816e-09,0.00011771651409047037,0.019820779673128622,8.4084573500727786e-05,2.070067540538394e-07,0.0019961394653150886,6.0675499013636305e-05,1.0425457825674158e-07,3.4083822271988873e-10,3.2045473905774993e-09
7.237169447585008e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42555367789243487,0.057824069428448907,0.0027529992670525228,0.00011334830771183859,0.004796989891263809,0.10380057162271152,0.035026050095435024,2.303418577600463e-05,9.3958166673843964e-10,0.0014152763589870792,3.8059360054192073e-11,0.00061169803736949371,2.8533685558970438e-09,6.1088191254918501e-07,3.8958375734923654e-09,1.4466797001087262e-10,1.9929889631742513e-06,3.8365233221651379e-05,0.0039923215583294184,3.6419950596391878e-07,0.00070901719983357508,2.8396196692621186e-09,9.6932176660283389e-10,1.9236205316858422e-09,2.4303047195416928e-09,0.00011794805786106863,0.019851882940828711,8.410727048502133e-05,2.0697925254976587e-07,0.001997635677279821,6.0714096205154352e-05,1.0428318909627488e-07,3.4076847316836609e-10,3.2066853093423565e-09
7.244907468925636e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4255236143272017,0.057784489842740781,0.0027471097793387994,0.00011334922520685123,0.0047966909904424322,0.10388555741879621,0.035038107246209545,2.3005353701267782e-05,9.4136445782936967e-10,0.0014143916684875954,3.8038168613548431e-11,0.00061182943946670395,2.8535656572083479e-09,6.0989786859493209e-07,3.8980146143968404e-09,1.4463908214566685e-10,1.9915777640175136e-06,3.8389593435969901e-05,0.0039893069514048201,3.6286122615064254e-07,0.00070924823478382833,2.8308301153057376e-09,9.6664346997006313e-10,1.9226311395463296e-09,2.4360401112873247e-09,0.00011817967427116587,0.019882982296346739,8.4129901703764397e-05,2.0695173251350048e-07,0.0019991305505906456,6.0752647498614564e-05,1.0431171725333797e-07,3.4069888829571903e-10,3.2088200268680399e-09
7.252645490266264e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42549355406721051,0.057744937724284032,0.0027412337202718557,0.00011335012821145936,0.004796391583250687,0.1039704849361103,0.035050138125533828,2.2976557019822972e-05,9.4314749245935291e-10,0.0014135075068954757,3.8016991313773165e-11,0.00061196071465617358,2.853762982726989e-09,6.0891761557786298e-07,3.9001884987718418e-09,1.446100536977655e-10,1.9901718620324687e-06,3.8413924679837263e-05,0.0039862946568072653,3.6152901724574053e-07,0.00070947893103505519,2.8220762931260029e-09,9.6397284881307235e-10,1.921642993357954e-09,2.4417797276811034e-09,0.00011841136288689468,0.019914077697842283,8.4152467327051477e-05,2.069241940688268e-07,0.0020006240864355379,6.0791152944875516e-05,1.0434016294167603e-07,3.4062946734333892e-10,3.2109515477398746e-09
7.260383511606892e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42546349715401266,0.057705413054282596,0.002735371057426491,0.00011335101678689682,0.0047960916719776391,0.10405535421186279,0.035062142795762072,2.2947795687508498e-05,9.4493076691599283e-10,0.0014126238738687877,3.7995828128857091e-11,0.00061209186311878862,2.8539605314624574e-09,6.0794112928470466e-07,3.9023592320012086e-09,1.4458088517671082e-10,1.9887712291489927e-06,3.8438226985358095e-05,0.0039832846731679816,3.602028463907451e-07,0.00070970928921195158,2.8133580282051752e-09,9.6130988032276727e-10,1.920656092109584e-09,2.4475235570802919e-09,0.00011864312327519877,0.019945169103616583,8.4174967524578817e-05,2.0689663733900062e-07,0.0020021162860020293,6.0829612594742765e-05,1.0436852637449835e-07,3.4056020956015598e-10,3.2130798765499526e-09
7.26812153294752e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42543344362902069,0.057665915813951245,0.0027295217584588421,0.0001133518909941056,0.0047957912589019509,0.10414016528325319,0.035074121319096568,2.2919069660230633e-05,9.4671427749548795e-10,0.0014117407690661329,3.7974679032887253e-11,0.0006122228850350144,2.8541583024273725e-09,6.0696838569547097e-07,3.9045268194602525e-09,1.4455157709058523e-10,1.9873758374762499e-06,3.8462500384606185e-05,0.0039802769991170188,3.5888268093580362e-07,0.00070993930993776093,2.8046751473433891e-09,9.5865454176011932e-10,1.9196704347893086e-09,2.453271587849969e-09,0.00011887495500383609,0.019976256472112246,8.4197402465692955e-05,2.0686906244673493e-07,0.0020036071504771972,6.0868026498970031e-05,1.0439680776448369e-07,3.4049111420111603e-10,3.2152050178943905e-09
7.2758595542881484e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42540339353350848,0.057626445984515703,0.0027236857911061814,0.00011335275089373763,0.0047954903462919312,0.10422491818747159,0.035086073757588161,2.2890378893963424e-05,9.4849802050262767e-10,0.0014108581921466463,3.7953544000046509e-11,0.00061235378058489625,2.8543562946373406e-09,6.0599936098169965e-07,3.9066912665155963e-09,1.445221299460151e-10,1.9859856593013501e-06,3.8486744909619249e-05,0.0039772716332832567,3.5756848843919581e-07,0.00071016899383424001,2.7960274769175522e-09,9.5600681045565776e-10,1.9186860203842959e-09,2.4590238083626355e-09,0.00011910685764138976,0.02000733976191282,8.4219772319222885e-05,2.0684146951415572e-07,0.0020050966810476662,6.0906394708264563e-05,1.0442500732379437e-07,3.4042218051971886e-10,3.2173269763488118e-09
7.2835975756287765e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.425373346908612,0.05758700354721253,0.0027178631231867152,0.00011335359654615613,0.004795188936405596,0.10430961296169868,0.035098000173136606,2.2861723344748482e-05,9.5028199225078711e-10,0.0014099761427699916,3.7932423004613084e-11,0.00061248454994806197,2.854554507110878e-09,6.0503403150470471e-07,3.9088525785256822e-09,1.4449254424817489e-10,1.9846006670880321e-06,3.8510960592405412e-05,0.0039742685742944223,3.562602366633898e-07,0.00071039834152171867,2.7874148452637209e-09,9.5336666380965765e-10,1.9177028478810633e-09,2.4647802069992466e-09,0.00011933883075725185,0.020038418931742491,8.4242077253580727e-05,2.0681385866287258e-07,0.0020065848788996051,6.0944717273280658e-05,1.0445312526405977e-07,3.4035340777697434e-10,3.2194457564951442e-09
