Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),CHOX(53),CO2X(24),OH(D)X(68),CH4OX(63),acetyl(44),CHO2X(213),C2H4X(215),C2H6X(52),C2H4X(70),S(216),HOCO(73),CHO3(123),CHO2(74)
4.636980757270328e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44417628231080614,0.11076564674199424,0.02249950847726512,3.2819863228964736e-08,5.680424151393161e-06,0.00012083439344625244,3.0314134673841233e-05,2.1331555404341793e-07,5.4775463147241135e-17,0.0004036363644946937,2.8232357346754446e-15,0.0002451806667163891,7.979897507830347e-12,1.6984304167040515e-08,1.3090896748651672e-12,1.3486797333242239e-14,1.1237343185677565e-05,2.6167429679906437e-10,0.007456662268448092,0.000594453545372682,6.402307143435606e-05,3.8406287696525436e-07,2.259068766965434e-09,5.891140495008566e-10,2.81815280759131e-13,6.689827965119256e-09,1.297260946501199e-05,2.440217684415546e-07,3.1031042607358874e-10,2.2453019705432303e-06,1.2545696368792715e-09,4.1300613914691336e-10,1.7171789625929258e-06,9.41773116829043e-11,8.048738081901709e-13,6.835125102334605e-11,3.4859534705450696e-11,1.8871542803050712e-13,3.061754602090025e-14,1.0352527010656335e-14,8.626192787413427e-12,5.567355962562209e-10,7.406458281164612e-17,3.289072343265662e-27,6.20717028299685e-16,3.156460481615461e-19,3.426337937839207e-17
4.6480776526942385e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44417183442607117,0.1107613686271607,0.02249874991529326,3.311399944367567e-08,5.724631241816507e-06,0.00012141673830771557,3.0503554303789323e-05,2.1478681997929456e-07,5.536218570692618e-17,0.0004045747456754497,2.8566658624177517e-15,0.0002455075152435311,8.037433865095073e-12,1.7163969932525677e-08,1.3191746416604016e-12,1.3610728225577616e-14,1.1299588376829058e-05,2.641992295059558e-10,0.0074597985506797675,0.0005956655478289813,6.409948868906331e-05,3.8530779566472223e-07,2.2642450668731887e-09,5.904349496492377e-10,2.8245792795257793e-13,6.702857774488921e-09,1.298223811267753e-05,2.449639673712927e-07,3.126233236691887e-10,2.256644223349075e-06,1.2574739354307136e-09,4.169939674012309e-10,1.7234592109867732e-06,9.476492740381925e-11,8.089540383058164e-13,6.875580339333178e-11,3.505229581050341e-11,1.9071000853740078e-13,3.088049210634506e-14,1.0426290620745836e-14,8.725118069692094e-12,5.606511249081864e-10,7.477849522310133e-17,3.3505921065516366e-27,6.270921025534159e-16,3.202389914795917e-19,3.461653100307782e-17
4.659174548118149e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44416740935915877,0.1107571118571922,0.022497991393104176,3.340987245571911e-08,5.769047536583919e-06,0.00012200007860541422,3.069350102587737e-05,2.1626449445419183e-07,5.595336331697591e-17,0.00040551293008794483,2.890406998459714e-15,0.0002458335212457124,8.095239758055154e-12,1.7345039236338686e-08,1.3293010999415234e-12,1.3735413971034144e-14,1.1361991938689843e-05,2.6674226493437734e-10,0.007462913223838717,0.0005968765666986153,6.417574204050154e-05,3.86552958539093e-07,2.269419915400784e-09,5.917555430082025e-10,2.8310037349099884e-13,6.715839641369904e-09,1.2991784146942421e-05,2.459066229806124e-07,3.149466116792638e-10,2.2680071459108286e-06,1.2603776287344421e-09,4.2101040640686297e-10,1.7297432234241733e-06,9.535417432683435e-11,8.1304116066137e-13,6.916145285841239e-11,3.5245546246214066e-11,1.9272015670042794e-13,3.114484753359175e-14,1.0500340444433234e-14,8.824923608415791e-12,5.645840788890986e-10,7.549752093335721e-17,3.4130904699332474e-27,6.335124452752617e-16,3.2488469099944496e-19,3.497219940266654e-17
4.6702714435420595e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441630069628811,0.11075287628809448,0.022497232910659266,3.3707486956351835e-08,5.813673395626984e-06,0.00012258441209811336,3.088397387923568e-05,2.177485880008296e-07,5.654901519912988e-17,0.0004064509173244552,2.9244612266788088e-15,0.00024615868688814696,8.15331572620645e-12,1.7527518986074456e-08,1.339469026356032e-12,1.3860856502623702e-14,1.1424553713908755e-05,2.6930348712598436e-10,0.0074660064324011954,0.0005980866028329904,6.42518325446721e-05,3.8779836418208563e-07,2.274593310401262e-09,5.930758290425232e-10,2.837426174827427e-13,6.728773924533929e-09,1.3001248419172805e-05,2.468497370440236e-07,3.1728030636302493e-10,2.2793906898878885e-06,1.2632807155721195e-09,4.250555890871511e-10,1.7360309673659013e-06,9.594504947559242e-11,8.171351759094349e-13,6.956819950171055e-11,3.543928552779316e-11,1.9474594907194466e-13,3.1410614725682997e-14,1.0574676784779647e-14,8.925614913323277e-12,5.685344878097579e-10,7.622168366163252e-17,3.476580244652956e-27,6.399782227957422e-16,3.295835866409753e-19,3.5330393852949025e-17
4.68136833896597e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441586270910399,0.11074866177683869,0.022496474467920285,3.400684763716276e-08,5.858509178467919e-06,0.00012316973655401546,3.107497190770525e-05,2.1923911112772788e-07,5.714916058960215e-17,0.000407388706978234,2.958830639137039e-15,0.00024648301433066397,8.211662308167764e-12,1.7711416101557254e-08,1.3496783972949805e-12,1.3987057748641792e-14,1.1487273545087447e-05,2.718829802865787e-10,0.00746907831987721,0.0005992956570783208,6.432776124473578e-05,3.8904401117113754e-07,2.2797652497334307e-09,5.943958072180781e-10,2.8438466003880195e-13,6.741660981940348e-09,1.3010631775799738e-05,2.47793311384324e-07,3.1962442395537143e-10,2.2907948071687206e-06,1.2661831947272543e-09,4.2912964862532543e-10,1.742322410382924e-06,9.653754988841961e-11,8.212360849103497e-13,6.997604342371574e-11,3.563351317029707e-11,1.9678746233975977e-13,3.167779609918326e-14,1.0649299946925888e-14,9.02719751312622e-12,5.725023812142532e-10,7.695100717344975e-17,3.541074373648414e-27,6.464896014316007e-16,3.34336120584445e-19,3.5691123628854453e-17
4.7035621298137916e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44414993434077804,0.11074029536052622,0.022494957701409125,3.461082630777635e-08,5.948811951570087e-06,0.0001243433494748309,3.1458539689131956e-05,2.222394880353944e-07,5.836300891252247e-17,0.00040926369191550405,3.0285234259675244e-15,0.00024712916322837695,8.329169463604889e-12,1.8083490169977765e-08,1.3702213770649792e-12,1.4241744073694675e-14,1.161318674547894e-05,2.770971171569715e-10,0.00747515870081731,0.0006017108232605883,6.447913734222034e-05,3.915360234165683e-07,2.290104752856945e-09,5.970348378619432e-10,2.8566814130002903e-13,6.7672948470370515e-09,1.3029159103064943e-05,2.496818484205705e-07,3.243439926673216e-10,2.3136645703256062e-06,1.2719863251333326e-09,4.3736493230501216e-10,1.7549162644758634e-06,9.772741473372434e-11,8.294585886280145e-13,7.079502359118169e-11,3.602343159748427e-11,2.0091795899022576e-13,3.22164110248542e-14,1.0799407967438081e-14,9.233058807124237e-12,5.804907393175252e-10,7.842523184083529e-17,3.6731281306441506e-27,6.596498272505571e-16,3.440038834282836e-19,3.642022625317963e-17
4.725755920661613e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44414132995831396,0.11073201148308899,0.022493441093272577,3.5221846009701346e-08,6.039958723783689e-06,0.000125520899698474,3.184419681658806e-05,2.2526570876139895e-07,5.959506246363995e-17,0.00041113788166537824,3.0995022593018447e-15,0.0002477719851100391,8.447765515741102e-12,1.846131704332482e-08,1.390929845483751e-12,1.4499488279059336e-14,1.1739730279633129e-05,2.823853524641504e-10,0.007481155495658798,0.0006041220719102942,6.462987842925161e-05,3.940289835776295e-07,2.3004384077574167e-09,5.996726306890079e-10,2.869508182103527e-13,6.792744082713197e-09,1.3047372800052434e-05,2.5157224958895707e-07,3.2910544715188497e-10,2.33661605497387e-06,1.277787010258577e-09,4.457173280925371e-10,1.7675245284630503e-06,9.892374546756979e-11,8.377086827094982e-13,7.161839450270245e-11,3.6415297644826076e-11,2.0511226284716063e-13,3.276071151724227e-14,1.0950666987952477e-14,9.44255209952644e-12,5.885493882172399e-10,7.992038598271224e-17,3.809357956107568e-27,6.729944530129737e-16,3.5389156235877356e-19,3.715958145935126e-17
4.747949711509435e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44413281280899397,0.11072380903439918,0.022491924643218527,3.583994429502725e-08,6.131952356290225e-06,0.00012670236970032056,3.223193581429536e-05,2.2831785650283097e-07,6.084547565032562e-17,0.00041301127300920717,3.1717841707150473e-15,0.000248411497061116,8.567454741860275e-12,1.884495251653723e-08,1.411803605067813e-12,1.4760305623546264e-14,1.186690288639721e-05,2.877483657349412e-10,0.0074870698183511055,0.0006065294096076358,6.47799924096571e-05,3.965228797135113e-07,2.3107661975136964e-09,6.023091814662902e-10,2.882326917409091e-13,6.818011519759349e-09,1.306527945678833e-05,2.534645310805592e-07,3.339089163148022e-10,2.3596488842100706e-06,1.2835852404397704e-09,4.5418791076408085e-10,1.7801469468482397e-06,1.0012651893709412e-10,8.459863811376429e-13,7.244615756211657e-11,3.68091074263783e-11,2.0937099224586085e-13,3.3310716685512215e-14,1.1103079522410802e-14,9.655722302949172e-12,5.966785618641021e-10,8.143666138199377e-17,3.9498722362836906e-27,6.865248088205741e-16,3.6400277666947597e-19,3.7909263419819556e-17
4.7701435023572564e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441243817733636,0.11071568691916615,0.022490408350960864,3.646515872800703e-08,6.2247957034810345e-06,0.00012788774209753038,3.262174928533449e-05,2.3139601406971292e-07,6.211440310846095e-17,0.0004148838627441122,3.24538632313521e-15,0.00024904771608158375,8.688241405127662e-12,1.9234452576536166e-08,1.4328424548041852e-12,1.50242112926259e-14,1.1994703303618537e-05,2.9318683909532315e-10,0.00749290276799407,0.0006089328428474539,6.492948700097155e-05,3.990176996501345e-07,2.3210881052976076e-09,6.049444859786767e-10,2.8951376289566127e-13,6.843099972643097e-09,1.3082885580988188e-05,2.5535870973851607e-07,3.3875452862869105e-10,2.382762684557698e-06,1.2893810060451632e-09,4.627777592110307e-10,1.7927832658692324e-06,1.0133571223500167e-10,8.542917008678039e-13,7.327831442714586e-11,3.720485705295235e-11,2.1369476764790108e-13,3.3866445544345555e-14,1.1256648115940072e-14,9.872614633461483e-12,6.048784931411187e-10,8.297425055473011e-17,4.09478156089062e-27,7.002422246176554e-16,3.7434118226913183e-19,3.8669346297011126e-17
4.792337293205078e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411603574696595,0.11070764405673843,0.02248889221621932,3.709752688720133e-08,6.318491612880695e-06,0.0001290769996461621,3.301362991261664e-05,2.3450026388505916e-07,6.34019997015482e-17,0.0004167556476830273,3.3203260109670358e-15,0.00024968065908617296,8.810129754562734e-12,1.9629873400990572e-08,1.4540461903314664e-12,1.529122039915259e-14,1.2123130268069827e-05,2.9870145726133874e-10,0.007498655429035963,0.0006113323780386448,6.50783697404042e-05,4.015134309895686e-07,2.3314041143741546e-09,6.075785400289804e-10,2.907940327088405e-13,6.8680122384947205e-09,1.3100197597129819e-05,2.5725480301950834e-07,3.4364241212953285e-10,2.4059570858921277e-06,1.2951742974750495e-09,4.714879564255985e-10,1.8054332334882758e-06,1.0255130270251748e-10,8.626246617142838e-13,7.411486700130985e-11,3.760254263187707e-11,2.1808421162741806e-13,3.442791701686841e-14,1.1411375344076316e-14,1.0093274610528755e-11,6.131494138635453e-10,8.453334674752787e-17,4.244198755850071e-27,7.141480302122542e-16,3.8491047183093085e-19,3.9439904244545485e-17
4.8145310840528996e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441077736401417,0.11069967938090813,0.022487376238719402,3.7737086367554856e-08,6.413042925072193e-06,0.00013027012523837407,3.340757045976762e-05,2.3763068798494208e-07,6.470842051988027e-17,0.0004186266246547384,3.3966206602106636e-15,0.0002503103429046207,8.933124025012595e-12,2.003127135707992e-08,1.4754146041160367e-12,1.5561347984095187e-14,1.2252182515377619e-05,3.042929075299909e-10,0.007504328871468923,0.0006137280215036515,6.522664799061284e-05,4.040100611193492e-07,2.341714208101721e-09,6.10211339438001e-10,2.920735022424635e-13,6.892751096138982e-09,1.3117221845613425e-05,2.591528289560829e-07,3.4857269441426444e-10,2.4292317213676044e-06,1.3009651051623281e-09,4.803195894864192e-10,1.8180965993824907e-06,1.0377326793207073e-10,8.709852862381269e-13,7.495581742581631e-11,3.800216026677088e-11,2.2253994885736515e-13,3.499514993750682e-14,1.1567263811947687e-14,1.031774805694743e-11,6.214915547788555e-10,8.611414393496525e-17,4.398238916330541e-27,7.2824355529699e-16,3.957143749414491e-19,4.0221011408429505e-17
4.836724874900721e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44409959437783164,0.11069179183971814,0.022485860418192255,3.838387478240476e-08,6.508452473623938e-06,0.00013146710189970872,3.3803563771925894e-05,2.407873680185661e-07,6.603382087976654e-17,0.00042049679050392097,3.4742878285757127e-15,0.00025093678428193144,9.057228437126181e-12,2.0438703000254477e-08,1.4969474856233897e-12,1.5834609017273514e-14,1.2381858779953826e-05,3.0996187977012587e-10,0.007509924151021883,0.0006161197794780328,6.537432894529102e-05,4.065075772216829e-07,2.352018369932246e-09,6.12842880044584e-10,2.9335217258392014e-13,6.9173193051696315e-09,1.3133964582006743e-05,2.6105280611977955e-07,3.535455026383034e-10,2.452586227346234e-06,1.3067534195730441e-09,4.892737495441265e-10,1.8307731149343436e-06,1.05001585769713e-10,8.793735996364981e-13,7.580116807140996e-11,3.840370605732369e-11,2.2706260609573746e-13,3.5568163054782884e-14,1.1724316153457008e-14,1.0546081098770995e-11,6.299051455667356e-10,8.771683681700303e-17,4.5570194401087825e-27,7.425301294695301e-16,4.067566582493989e-19,4.101274192823208e-17
4.858918665748543e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44409149689938276,0.11068398039527147,0.02248434475437463,3.903792976541863e-08,6.604723085018635e-06,0.00013266791278646086,3.4201602776454584e-05,2.4397038524834863e-07,6.737835632281644e-17,0.0004223661420911756,3.5533452055904215e-15,0.0002515599998786457,9.182447197329026e-12,2.0852225072993004e-08,1.5186446214844898e-12,1.6111018398100398e-14,1.2512157794930535e-05,3.157090664133057e-10,0.0075154423093508945,0.0006185076581101083,6.552141963456519e-05,4.090059662824034e-07,2.3623165834113998e-09,6.154731577056785e-10,2.9463004484363365e-13,6.941719605068424e-09,1.3150431976375878e-05,2.62954753585105e-07,3.585609635130911e-10,2.4760202433290015e-06,1.3125392312069181e-09,4.983515318069122e-10,1.8434625332221464e-06,1.0623623431727132e-10,8.877896296334357e-13,7.665092153020813e-11,3.8807176099089456e-11,2.316528121717687e-13,3.614697503403854e-14,1.1882535030434607e-14,1.0778320165226936e-11,6.383904148391025e-10,8.9341620816393e-17,4.720660061247107e-27,7.570090822525427e-16,4.180411256140109e-19,4.181516993823141e-17
4.8811124565963645e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440834801583554,0.11067624402354385,0.02248282924700875,3.969928897246138e-08,6.7018575785840294e-06,0.00013387254118312958,3.460168048356799e-05,2.471798205500099e-07,6.874218261528016e-17,0.00042423467629306095,3.633810612705845e-15,0.00025218000627111797,9.308784497798754e-12,2.1271894503557933e-08,1.540505795657139e-12,1.6390590956328573e-14,1.2643078292097956e-05,3.2153516244466686e-10,0.007520884374226866,0.0006208916634606845,6.566792693020596e-05,4.115052150997191e-07,2.372608832178746e-09,6.181021682963986e-10,2.9590712015279467e-13,6.965954714367607e-09,1.316663011270073e-05,2.6485869089440545e-07,3.636192033038164e-10,2.4995334118888126e-06,1.3183225305978598e-09,5.075540355260638e-10,1.8561646090106059e-06,1.0747719193423684e-10,8.962334063723229e-13,7.750508060755413e-11,3.9212566483288604e-11,2.3631119797209813e-13,3.6731604460089397e-14,1.2041923131781826e-14,1.1014511988624704e-11,6.469475901401464e-10,9.098869207608192e-17,4.8892828840890224e-27,7.716817431131251e-16,4.295716182530642e-19,4.2628369568533193e-17
4.903306247444186e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44407554312233455,0.11066858171419813,0.02248131389584222,4.0367990083391616e-08,6.799858766425506e-06,0.00013508097049994987,3.500378998687632e-05,2.504157544126688e-07,7.01254557474428e-17,0.0004261023900021258,3.715702003395147e-15,0.0002527968199518008,9.436244516441231e-12,2.169776840474812e-08,1.5625307895824493e-12,1.6673341452801737e-14,1.2774619001845412e-05,3.274408653937674e-10,0.007526251359720793,0.00062327180150285,6.581385755065993e-05,4.1400531029275684e-07,2.3828950999678808e-09,6.207299077100812e-10,2.971833996611626e-13,6.990027329854578e-09,1.3182564988371599e-05,2.667646380236264e-07,3.6872034782724164e-10,2.5231253786054867e-06,1.3241033083144713e-09,5.168823639814833e-10,1.8688790987414048e-06,1.0872443723940201e-10,9.047049623100311e-13,7.836364831388499e-11,3.961987329662037e-11,2.410383964269105e-13,3.7322069839809347e-14,1.2202483172600752e-14,1.1254703604254727e-11,6.555768979463965e-10,9.265824745661237e-17,5.063012417574227e-27,7.865494414816802e-16,4.413520148905338e-19,4.345241494615855e-17
4.925500038292008e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44406768477274244,0.11066099247040173,0.02247979870062796,4.1044070803788483e-08,6.898729453360539e-06,0.00013629318427050064,3.54079244638522e-05,2.5367826693894766e-07,7.152833193306836e-17,0.00042796928012693775,3.799037463248102e-15,0.00025341045732953647,9.564831416867325e-12,2.2129904072649254e-08,1.5847193823365169e-12,1.6959284580208828e-14,1.2906778653105306e-05,3.334268753254237e-10,0.0075315442663865155,0.0006256480781218445,6.595921806591024e-05,4.1650623830990016e-07,2.39317537060658e-09,6.233563718583447e-10,2.984588845349377e-13,7.013940125817788e-09,1.3198242513763318e-05,2.686726153489288e-07,3.7386452244961785e-10,2.546795792002644e-06,1.3298815549605286e-09,5.26337624467189e-10,1.8816057605238272e-06,1.0997794911225605e-10,9.132043321126872e-13,7.922662785661187e-11,4.002909262108452e-11,2.458350424960492e-13,3.791838960464605e-14,1.2364217893308326e-14,1.149894235027877e-11,6.642785636668125e-10,9.435048453352066e-17,5.241975609873757e-27,8.016135067702132e-16,4.533862319038162e-19,4.428738019610021e-17
4.947693829139829e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.444059904104654,0.11065347530864607,0.022478283661124077,4.172756886660917e-08,6.998472436854975e-06,0.0001375091661493867,3.5814077176221244e-05,2.569674378450835e-07,7.295096760889167e-17,0.0004298353435921113,3.883835210060763e-15,0.0002540209347298556,9.694549348370364e-12,2.256835898538206e-08,1.6070713507773584e-12,1.7248434963841017e-14,1.303955597329989e-05,3.3949389483053526e-10,0.007536764081441047,0.0006280204991149949,6.610401490217147e-05,4.1900798543692875e-07,2.403449628016916e-09,6.259815566711487e-10,2.9973357595470175e-13,7.037695753333174e-09,1.3213668511884652e-05,2.705826436141679e-07,3.7905185208471654e-10,2.570544303486441e-06,1.3356572611754566e-09,5.359209282767996e-10,1.8943443541254189e-06,1.1123770669414633e-10,9.217315525531528e-13,8.009402263202871e-11,4.044022053381219e-11,2.507017731551037e-13,3.852058211306741e-14,1.2527130058740709e-14,1.1747275867611599e-11,6.73052811642897e-10,9.6065601594731e-17,5.426301883346423e-27,8.168752683900304e-16,4.6567822347050085e-19,4.5133339442345594e-17
