Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),OH(D)X(68),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),C2H4X(215),C2H4X(70),CHO2X(213)
2.6247933517524876e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767869708,0.11866996601708064,0.022821567692866994,0.0,1.123499990876089e-34,3.432252278600109e-23,1.482460412864821e-48,7.451146483106826e-35,2.1977174273021736e-79,2.3165889487825745e-13,7.575746664435697e-68,2.3165889474349245e-13,2.3880880465514794e-46,9.615267472303932e-45,6.951347002574397e-66,8.060061809045638e-67,1.2360217271783727e-24,2.6829053421158334e-50,1.2651524564582983e-11,3.7458915679674133e-13,1.4996196255264157e-15,1.0408491997435493e-24,3.8541010367676975e-24,1.4995926597214969e-15,9.117749911087192e-35,1.3119463023901245e-20,2.18218404034879e-22,2.6458154571312905e-25,2.9418081177910894e-43,5.8984779432217245e-33,3.4673832599751015e-24,6.041345561932719e-44,2.8175441110325847e-21,1.2241930474934315e-59,1.490936058777068e-35,3.743665395251566e-55,1.8204694245463796e-62,3.094565276827417e-45,1.543913920874517e-71,2.47426237679814e-54,1.0899286127962258e-60,5.169988232020656e-71
5.249587259771317e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677394167,0.11866996600419596,0.0228215676926797,0.0,8.988065771028324e-34,1.3731995477564257e-22,1.8402766017649764e-46,5.960918065213512e-34,1.091226192736915e-76,4.633178388855617e-13,4.848478742953481e-66,4.633178383465018e-13,3.820941132870984e-45,1.538426119965367e-43,1.7257887488109249e-63,2.00104415662296e-64,4.944087786365925e-24,1.6890617644937012e-48,2.5303051783506552e-11,7.491783929443353e-13,2.999267662593515e-15,4.163372908520115e-24,1.5416367877497278e-23,2.99915894984057e-15,7.2940971326643386e-34,5.16298918648344e-20,1.717387522021244e-21,4.106207189514045e-24,1.8260286598316253e-41,4.7197419486330286e-32,1.386947903018047e-23,1.902307664113557e-42,5.6375608609615704e-21,3.039254565856269e-57,1.1927448387688372e-34,1.1979561087871396e-53,4.5193296178319136e-60,4.951305205434691e-44,7.66601245130555e-69,1.5583969483804044e-52,1.3722493726436805e-58,2.565777281199649e-68
1.0499175075808975e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727674788346,0.11866996597842659,0.02282156769230511,0.0,7.190555962884636e-33,5.4950808818473275e-22,2.267042413817181e-44,4.768734089574411e-33,5.377400211298693e-74,9.266357270025153e-13,3.103025765176009e-64,9.266357248462819e-13,6.113504210191396e-44,2.4614175818808304e-42,4.252147191248668e-61,4.9303369290243585e-62,1.9776353451622314e-23,1.0473684214919722e-46,5.060610614075104e-11,1.4983568651346584e-12,5.998652843825315e-15,1.6653296560724092e-23,6.166516665330772e-23,5.998211470292571e-15,5.835111619826879e-33,2.0003431218829363e-19,1.3304772653373465e-20,6.321923669394496e-23,1.1246749984952323e-39,3.7772624999654106e-31,5.547747082099235e-23,5.897834902969294e-41,1.1285010486929925e-20,7.488325998004536e-55,9.541891924638597e-34,3.833335444011577e-52,1.1132137987381897e-57,7.922087620830732e-43,3.7774366946363636e-66,9.665594783228695e-51,1.7015627234612636e-56,1.9633982227857118e-65
2.099835070788429e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276695767,0.11866996592688785,0.02282156769155593,0.0,5.752609310151819e-32,2.1997059350513836e-21,2.7247192816588867e-42,3.8149859841720443e-32,2.585606971537962e-71,1.853271503645778e-12,1.9859351214805468e-62,1.853271495020887e-12,9.78159966544983e-43,3.9380765492919157e-41,1.022223692291084e-58,1.185257724355305e-59,7.910542282545821e-23,6.309385795671219e-45,1.0121221453282943e-10,2.996713809095846e-12,1.199780995518974e-14,6.661161799494039e-23,2.4665819839009757e-22,1.1995996289172796e-14,4.667822939915814e-32,7.525809279767099e-19,1.0005307337820887e-19,9.492078166605459e-22,6.757256108143851e-38,3.0239701226578753e-30,2.2190629451363918e-22,1.7757818080132568e-39,2.2609574243182964e-20,1.8001819960415648e-52,7.633405623449022e-33,1.2265919435991504e-50,2.6744502558255803e-55,1.2675335410131947e-41,1.815976268399922e-63,5.823248951215056e-49,2.0493917999207563e-54,9.429391590987297e-63
4.1996701972034925e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765915341,0.11866996582381036,0.022821567690057575,0.0,4.602350347714435e-31,8.810190574882091e-21,3.1177453280785182e-40,3.0519864447236316e-31,1.1838099410295103e-68,3.706543058569513e-12,1.2709965469258187e-60,3.70654302407028e-12,1.5650535284930447e-41,6.300310349667894e-40,2.339854774492771e-56,2.7130190539632226e-57,3.1642174459020717e-22,3.6078514881482096e-43,2.0242443002734385e-10,5.9934276953403984e-12,2.3997871997975622e-14,2.6643391394949633e-22,9.866129895238486e-22,2.3990285175780622e-14,3.733832014988204e-31,2.687281339137433e-18,7.132834892295599e-19,1.3559765368426485e-20,3.864343052514356e-36,2.4221268254665268e-29,8.875964162900017e-22,5.072883968547531e-38,4.537735977195167e-20,4.120476238355498e-50,6.106551415186765e-32,3.924612653904336e-49,6.1137243120606005e-53,2.028051933745196e-40,8.311362721358518e-61,3.330069330551835e-47,2.3421937097262115e-52,4.3007102671309754e-60
6.299505323618556e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072764873012,0.11866996572073289,0.022821567688559218,0.0,1.3160277227989721e-30,1.8736280869873135e-20,1.9743089825214414e-39,9.060580725563752e-31,9.812468403150964e-68,5.559814615129091e-12,7.21633830872041e-60,5.559814541819861e-12,5.920911024246605e-41,2.401906323592419e-39,1.7092260062523037e-55,1.9818127631069266e-56,6.723962802090402e-22,1.9505114604329622e-42,3.036366442322159e-10,8.990141579907126e-12,3.599984868542139e-14,5.661536386841489e-22,2.0965234996798495e-21,3.598329344815775e-14,1.0675725859151758e-30,5.294767233634389e-18,1.9125838529071185e-18,4.7357789345557483e-20,2.0788245698612092e-35,6.930071456212801e-29,1.8861001274348913e-21,2.2750787770162935e-37,6.826380331597154e-20,3.0099186175702663e-49,1.7460636029531195e-31,1.8418850919856312e-48,4.4878275289984406e-52,7.672529214050383e-40,6.908260299592805e-60,1.8003550117287265e-46,1.488900889933335e-51,2.8356904096635223e-59
8.399340450033619e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763830683,0.11866996561765542,0.02282156768706086,0.0,2.775966202128694e-30,3.1982450518909315e-20,8.02288471485265e-39,1.974251912087813e-30,4.870501494067357e-67,7.413086173325454e-12,2.775255768049681e-59,7.413086048269635e-12,1.5412086817506522e-40,6.46214749883394e-39,7.704097360152755e-55,8.932716358264453e-56,1.1470290605169358e-21,6.860650220559465e-42,4.048488571474457e-10,1.1986855462796046e-11,4.800387935040287e-14,9.657625728325381e-22,3.5763767206826314e-21,4.797502124322356e-14,2.2516858629134796e-30,8.447840167798501e-18,3.812643963258866e-18,1.1471524801724007e-19,7.563108155082312e-35,1.4625040959685975e-28,3.217398544002544e-21,7.027043415282113e-37,9.126890487424096e-20,1.356668051749418e-48,3.6828994038933245e-31,5.741408487210091e-48,2.2333684684023826e-51,1.9971541547547574e-39,3.792117705405228e-59,6.332557914472929e-46,5.900582070245957e-51,1.906834297505672e-58
1.2599010702863747e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761746024,0.11866996541150045,0.022821567684064147,0.0,7.582400328307513e-30,6.627750594845364e-20,6.297792347582417e-38,5.730638591085194e-30,5.078399210240235e-66,1.111962929356066e-11,2.112184881833976e-58,1.1119629034649253e-11,5.656010818027876e-40,2.6133847711496714e-38,6.993813076716924e-54,8.109047174074922e-55,2.374778352255497e-21,4.123086788295854e-41,6.072732799511937e-10,1.7980283224636212e-11,7.201710889304717e-14,1.9993888756274814e-21,7.404275705349515e-21,7.195547205616481e-14,6.149443543584022e-30,1.573031412881959e-17,9.516873785973118e-18,3.7243010593789394e-19,5.088555410700623e-34,3.9975958524578602e-28,6.660985600877829e-21,3.525909954431013e-36,1.3755759108231915e-19,1.2315626849550698e-47,1.0058892895680754e-30,2.8285064232681445e-47,3.17784331290671e-50,7.329267640375907e-39,6.2606955107329766e-58,3.8057744155817344e-45,4.195871799809413e-50,5.21677626956465e-57
1.6798680955693873e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727596613657,0.1186699652053455,0.022821567681067433,0.0,1.5865614932662777e-29,1.1280778826858606e-19,2.539884398916687e-37,1.2532249751672316e-29,2.5094120620374182e-65,1.4826172419813185e-11,7.975597247926607e-58,1.4826171979475503e-11,1.4666443354500095e-39,7.078295209505339e-38,3.146593386656527e-53,3.6483238322114864e-54,4.038876586087002e-21,1.4428701399691878e-40,8.096976980124673e-10,2.3973710980306548e-11,9.603875487746e-14,3.400275304276144e-21,1.2592477926829511e-20,9.593121523448217e-14,1.2865563142252965e-29,2.427636567042753e-17,1.841686150164698e-17,8.763460411454161e-19,1.7956066160293018e-33,8.369389370634192e-28,1.1328220627679848e-20,1.0707922252297732e-35,1.842826251206114e-19,5.54086440647241e-47,2.1046109055248345e-30,8.874336211181848e-47,1.5487395825659858e-49,1.9005326208420148e-38,3.316828466064345e-57,1.3318373995118315e-44,1.6523538380595933e-49,3.0380782922762023e-56
2.0998351208524e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072757576707,0.11866996499919055,0.02282156767807072,0.0,2.888403638688677e-29,1.7246218857042574e-19,8.086461517706304e-37,2.3512185856143695e-29,9.735946661750222e-65,1.853271555251141e-11,2.439571531109843e-57,1.8532714879780313e-11,3.206780175699243e-39,1.5899649311617793e-37,1.111893874904828e-52,1.2891775763677885e-53,6.170491749632744e-21,4.049889112444941e-40,1.012122110992518e-09,2.9967138729366405e-11,1.2006995083622804e-13,5.194599849547774e-21,1.9238060963544856e-20,1.199019154333822e-13,2.3419174738458935e-29,3.375082917260539e-17,3.10565960360659e-17,1.75283631133171e-18,5.106515645559629e-33,1.5244557352489833e-27,1.730638085149696e-20,2.6407198105568197e-35,2.3147517468454515e-19,1.957916162653338e-46,3.831278637797387e-30,2.2811441599481932e-46,5.934537582904026e-49,4.1554674442471295e-38,1.4206111312264769e-56,3.738262256462317e-44,5.1956756620596714e-49,1.4141008322681022e-55
2.5198021461354127e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727554920486,0.1186699647930356,0.022821567675074005,0.0,4.791043917064071e-29,2.454922011647223e-19,2.2266781461581005e-36,3.9801858584472316e-29,3.24225537783099e-64,2.223925869177132e-11,6.503053795787e-57,2.2239257734752472e-11,6.251465753033366e-39,3.1521912709063153e-37,3.380744289650802e-52,3.9197432577988237e-53,8.778143219478645e-21,9.858334217546361e-40,1.2145465187987558e-09,3.5960566471695397e-11,1.4411135559574242e-13,7.389467325099917e-21,2.7367479238334e-20,1.4386748183347574e-13,3.884036008163126e-29,4.3818908905913676e-17,4.771965602605995e-17,3.143898384140996e-18,1.261745051256969e-32,2.5298143553213138e-27,2.461920586605677e-20,5.668376821072596e-35,2.791437588752637e-19,5.9530014371427085e-46,6.354563825030852e-30,5.1438672520221085e-46,1.987739985634225e-48,8.100890050376472e-38,5.286593616021847e-56,9.099814092533272e-44,1.4126073457635292e-48,5.6838841653785514e-55
3.359736196701438e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072751322731,0.11866996438072573,0.022821567669080577,0.0,1.087433700549535e-28,4.3150949645884626e-19,1.3556037554773925e-35,9.252531487256746e-29,3.5030691998009727e-63,2.965234498987342e-11,3.601540523671254e-56,2.965234330935922e-11,1.8741617845608612e-38,9.597797699553641e-37,2.727848560278499e-51,3.1626396165643327e-52,1.541462351426317e-20,4.460894047798337e-39,1.6193953189651388e-09,4.794742193625905e-11,1.9222592813236087e-13,1.2974734985558146e-20,4.8055795691036786e-20,1.9178329238346075e-13,8.813019484668461e-29,6.500648071986109e-17,9.320029816515853e-17,8.035523378889755e-18,5.827378268969006e-32,5.746552910283642e-27,4.3228808760202043e-20,1.9533931502579106e-34,3.759020985783135e-19,4.803042688969258e-45,1.4420917888795475e-29,2.028759477445955e-45,1.9044197705264106e-47,2.4286135429931198e-37,7.104816257413565e-55,4.117712664097814e-43,8.38406351486035e-48,7.688662220059515e-54
4.199670247267463e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072747153413,0.11866996396841586,0.02282156766308715,0.0,2.081844783630295e-28,6.71058741466836e-19,5.309753425191724e-35,1.7938303143138664e-28,1.962724195127155e-62,3.706543131418356e-11,1.3135876022046336e-55,3.706542870275747e-11,4.4635394330316585e-38,2.299765618235132e-36,1.2850283362975379e-50,1.4898148390175484e-51,2.3953975906628166e-20,1.424795064771122e-38,2.0242440984501403e-09,5.993427737391804e-11,2.403848698022357e-13,2.0160308633591168e-20,7.467422048179683e-20,2.396785946998825e-13,1.6866984198245423e-28,8.669741729328576e-17,1.5490152580583804e-16,1.6702320091285348e-17,1.8734892234591626e-31,1.1008459429789601e-26,6.71716715952572e-20,5.069790794795895e-34,4.745633005948935e-19,2.2625091278040174e-44,2.7604008008098853e-29,5.942474941550367e-45,9.292860391679288e-47,5.7840382296686455e-37,4.118007326949739e-54,1.3151960432920156e-42,3.248473998793145e-47,4.522571413352482e-53
5.879538348399514e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072738814777,0.11866996314379623,0.022821567651100293,0.0,5.616601497421728e-28,1.3103787448819053e-18,4.797347122343035e-34,4.897002798170118e-28,4.1771871003593485e-61,5.189160404117489e-11,1.035170513381537e-54,5.18915989472972e-11,1.7031008005050726e-37,8.80644778235107e-36,1.7611374496270896e-49,2.0416761775053003e-50,4.6726951880412427e-20,8.702502236408767e-38,2.8339415955319996e-09,8.390798816872715e-11,3.368406705377502e-13,3.93181859857961e-20,1.4565330952192954e-19,3.354078646003518e-13,4.547562678492571e-28,1.3071375483691624e-16,3.2333651897196616e-16,4.9676440517527964e-17,1.1397036804022262e-30,2.9725800884037813e-26,1.3101207940958612e-19,2.131138410579075e-33,6.775799383309141e-19,3.100378470988767e-43,7.444845012205504e-29,3.234013861950601e-44,1.2335849940402953e-45,2.206953427825897e-36,8.41159519765656e-53,8.03325355748567e-42,2.9222030059726316e-46,8.647400081115665e-52
7.31515648457733e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072731688563,0.11866996243907495,0.022821567640856306,0.0,1.0755159826997041e-27,2.0262193101173134e-18,1.7533941509329505e-33,9.419372133275712e-28,2.0621894576236392e-60,6.456207655133655e-11,3.6386462846149956e-54,6.456206867966868e-11,4.0403989778096525e-37,2.0901355618087388e-35,7.566922484262062e-49,8.772013714663286e-50,7.22108341450065e-20,2.636522715992701e-37,3.5259103881394724e-09,1.0439596210090155e-10,4.1942378711332947e-13,6.075019189626272e-20,2.250715430641519e-19,4.171534397210657e-13,8.703391457305615e-28,1.6803948018406838e-16,5.107299024911157e-16,9.949139129074741e-17,3.468754689972181e-30,5.694902809231794e-26,2.024372597170066e-19,5.252425569087022e-33,8.571003106939379e-19,1.332031577172873e-42,1.4252217498046221e-28,9.362828085357768e-44,5.419845561929927e-45,5.235737196213758e-36,4.339219443878731e-52,2.433797006318443e-41,1.0630468779934209e-45,4.538975304068694e-51
9.319374075095555e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072721739898,0.11866996145523766,0.022821567626555024,0.0,2.2156477139601874e-27,3.2867292934344434e-18,7.513047500897234e-33,1.9464127568128996e-27,1.1871960095998393e-59,8.225089186239941e-11,1.511210890398717e-53,8.22508791015496e-11,1.0575749057022727e-36,5.468610120779937e-35,3.8908964522012324e-48,4.510338952924077e-49,1.1706812978850462e-19,8.963048069995867e-37,4.491944353918697e-09,1.3299852466668026e-10,5.34957468516302e-13,9.846248202799056e-20,3.6484490005000204e-19,5.311758487557127e-13,1.7916076632314853e-27,2.2009688634524254e-16,8.300064868339635e-16,2.1118557221580802e-16,1.1939377120675562e-29,1.1736785193393154e-25,3.2813195570081053e-19,1.404588509066368e-32,1.1170026075828826e-18,6.848772634689648e-42,2.9349583371544346e-28,3.0755776168403464e-43,2.924337969424976e-44,1.3704582823256418e-35,2.7752792456872946e-51,8.274013124596557e-41,4.4803372638405095e-45,3.080327787425017e-50
1.132359166561378e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307271179123,0.11866996047140048,0.02282156761225374,0.0,3.967792560410547e-27,4.851490998318496e-18,2.506385701241315e-32,3.490772802263963e-27,6.890454358476948e-59,9.993970732182428e-11,4.877399244896958e-53,9.993968849383442e-11,2.3012608057460545e-36,1.1891228964229306e-34,1.6581962134969743e-47,1.9220634995930747e-48,1.727375043567717e-19,2.4014089345591173e-36,5.4579782021876574e-09,1.6160108707960957e-10,6.507824177461287e-13,1.452463700092967e-19,5.38279075806089e-19,6.450820851335176e-13,3.2059528778563e-27,2.721999379770462e-16,1.2068508423188583e-15,3.8138785323221563e-16,3.210873710933544e-29,2.1022869248264565e-25,4.84081029506246e-19,3.059776846294927e-32,1.3877168454590259e-18,2.9183127796073043e-41,5.2539219156371685e-28,8.140517003945747e-43,1.18496476242394e-43,2.9820965186059895e-35,1.4501156841388028e-50,2.2168477220231217e-40,1.4856062890854022e-44,1.5058496830719477e-49
1.3327809256132005e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072701842561,0.11866995948756344,0.02282156759795246,0.0,6.463926076176681e-27,6.7204540533292705e-18,6.60754526591211e-32,5.691080573897803e-27,2.436635851123376e-58,1.176285229294045e-10,1.2752227276284278e-52,1.176284968566874e-10,4.40401530669524e-36,2.274064725632721e-34,5.078238497478009e-47,5.886044487466274e-48,2.392173302899107e-19,5.3757356137260324e-36,6.424011932964348e-09,1.9020364933971988e-10,7.66907469950672e-13,2.0109334718860177e-19,7.453576182082799e-19,7.588722852072599e-13,5.2188409650717715e-27,3.243378220478744e-16,1.6320409687662117e-15,6.191949141833382e-16,7.23530367719466e-29,3.4251743810855586e-25,6.702634607987717e-19,5.801162440124316e-32,1.6692413691755281e-18,8.936442736464211e-41,8.555911296325013e-28,1.8201941983643988e-42,3.626602672186235e-43,5.706972587404357e-35,5.159727408557327e-50,4.962673149005059e-40,3.8821138195303793e-44,5.328577810077316e-49
1.533202684665023e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307269189389,0.1186699585037265,0.022821567583651177,0.0,9.836143494599403e-27,8.893602058063176e-18,1.5066448077595393e-31,8.663411617489533e-27,7.14151877809373e-58,1.3531733868494968e-10,2.9072087484562218e-52,1.3531730419016355e-10,7.693083576970412e-36,3.969737126258516e-34,1.3156756259550154e-46,1.5248918134739994e-47,3.1650713104136254e-19,1.0663457779718896e-35,7.390045546254252e-09,2.1880621144702537e-10,8.833399869039182e-13,2.659958820139007e-19,9.860676706139732e-19,8.725465727476787e-13,7.935481413181272e-27,3.7645505978072113e-16,2.0979553599186632e-15,9.321601829394158e-16,1.4436433638088621e-28,5.212184815539749e-25,8.866614711536214e-19,9.975931172903494e-32,1.961575674626764e-18,2.315035559729322e-40,1.3014594809088971e-27,3.6314820713046627e-42,9.395397266524816e-43,9.969158835887277e-35,1.5144298934420765e-49,9.844274730532248e-40,8.786881108795147e-44,1.563863408826942e-48
1.7336244437168456e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726819452166,0.1186699575198897,0.022821567569349895,0.0,1.4216682802335743e-26,1.1370925353836478e-17,3.0829679615943987e-31,1.2523846962277885e-26,1.8011397649715134e-57,1.5300615458827324e-10,5.9872240535275376e-52,1.530061104942923e-10,1.254581696381055e-35,6.469678173836889e-34,2.9994128097981694e-46,3.476209793089009e-47,4.0460669876665267e-19,1.9323478228527836e-35,8.356079042059931e-09,2.4740877340153643e-10,1.0000861435176536e-12,3.399466736763568e-19,1.2603972163011133e-18,9.861050685271196e-13,1.1460895653197471e-26,4.285195767285441e-16,2.5981215683153885e-15,1.3266676211729101e-15,2.631180047875431e-28,7.533170835766525e-25,1.1332580420691983e-18,1.5952052730032454e-31,2.264719526425336e-18,5.277205460420147e-40,1.8803581697738934e-27,6.648035444938194e-42,2.1559788162768397e-42,1.6257662180658324e-34,3.87924146720029e-49,1.7839335852136495e-39,1.78416553261124e-43,4.0128317766419326e-48
1.934046202768668e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726719965414,0.11866995653605299,0.022821567555048612,0.0,1.9737884780072186e-26,1.4152419953224482e-17,5.778843377349273e-31,1.7388470256809458e-26,3.997234212509701e-57,1.7069497063919205e-10,1.1335286906313476e-51,1.7069491576908054e-10,1.9382485710718768e-35,9.989228203777009e-34,6.14807174791886e-46,7.125081978887321e-47,5.03516064497168e-19,3.2616935026097515e-35,9.322112420381352e-09,2.7601133520326005e-10,1.1171512336328794e-12,4.2293862745874616e-19,1.5683349868324678e-18,1.0995478906382278e-12,1.5899928831600694e-26,4.805292704798229e-16,3.126896322355273e-15,1.808244721026754e-15,4.464526424436547e-28,1.0457982302585632e-24,1.4100368328196187e-18,2.4113841106312235e-31,2.578672928077549e-18,1.0816086545389924e-39,2.6096405199899333e-27,1.1361752358767099e-41,4.4637507832912084e-42,2.511711043000404e-34,8.807042928748057e-49,3.011229777643481e-39,3.320678502913713e-43,9.133493943351811e-48
2.1344679618204906e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072662047864,0.11866995555221639,0.02282156754074733,0.0,2.6532274245626275e-26,1.723808433778773e-17,1.0195115638979567e-30,2.337336521617868e-26,8.340339615832791e-57,1.8838378683752477e-10,2.0237591378969675e-51,1.8838372001452591e-10,2.8697289362554583e-35,1.4781183553012955e-33,1.1828766296906127e-45,1.3707872977840656e-46,6.132353576959651e-19,5.216794304551279e-35,1.0288145681217406e-08,3.046138968522019e-10,1.2345393324339058e-12,5.14964739594157e-19,1.909870025966097e-18,1.2128751559442233e-12,2.135712893899792e-26,5.324907802809824e-16,3.67984121340129e-15,2.3812065986727176e-15,7.174848881508203e-28,1.4056468133137794e-24,1.7169817910690407e-18,3.486499590000912e-31,2.9034359815508103e-18,2.080801944963713e-39,3.5066477482681314e-27,1.8448502601767973e-41,8.641494446690677e-42,3.7187941797094726e-34,1.8625121972863217e-48,4.816283382810528e-39,5.817210259083769e-43,1.9343858697057996e-47
2.3348897208723132e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726520991843,0.11866995456837993,0.022821567526446047,0.0,3.473248246493754e-26,2.0627917257244796e-17,1.7067098560925158e-30,3.059461426168794e-26,1.6238808465511542e-56,2.0607260318308981e-10,3.4355449355714014e-51,2.0607252323062629e-10,4.1026191506610544e-35,2.111942089039187e-33,2.142718427866947e-45,2.482990664185586e-46,7.337647057511388e-19,7.981053464350191e-35,1.1254178824567018e-08,3.3321645834836735e-10,1.3522539251905761e-12,6.160180089610056e-19,2.2849913737419756e-18,1.3260869812389158e-12,2.7936878331683957e-26,5.844015751463672e-16,4.253126295581288e-15,3.0492691470102082e-15,1.1023945209924815e-27,1.8398478042858222e-24,2.0540768652604737e-18,4.861797688377699e-31,3.2390087867536865e-18,3.768920016972703e-39,4.5887145765731096e-27,2.869600887580974e-41,1.5772102025722736e-41,5.316472002922793e-34,3.695038683128211e-48,7.368449849513754e-39,9.673365290474889e-43,3.8352497351084634e-47
2.5353114799241357e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726421505035,0.11866995358454357,0.022821567512144765,0.0,4.447132178392746e-26,2.432191586399367e-17,2.743541918944905e-30,3.916829669069709e-26,3.032913655726607e-56,2.237614196757055e-10,5.600512080055682e-51,2.2376132541738556e-10,5.697794948482183e-35,2.9314530992645338e-33,3.720658214072806e-45,4.311306350511936e-46,8.651041754013317e-19,1.1775936851128007e-34,1.2220211850429763e-08,3.61819019691763e-10,1.4702977241455059e-12,7.260913912323885e-19,2.693687886208831e-18,1.4391834838077042e-12,3.574326840284526e-26,6.362562000438615e-16,4.843699017309142e-15,3.815373297105951e-15,1.63296940720854e-27,2.3553861165320772e-24,2.4213058456664977e-18,6.579371757639359e-31,3.5853913829742016e-18,6.543803721253265e-39,5.873163913318599e-27,4.312304671025802e-41,2.7441902285877984e-41,7.383635048604918e-34,6.948866174338955e-48,1.0872244862408657e-38,1.544661461017707e-42,7.19711404728162e-47
