Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),HX(5),C2H3X(75),C4H6(49),C4H5X(118),C6H8(51),C4H5X(117),C6H8(233)
1.490566788244364e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733227159993038,0.6699999136504573,0.0,0.0,8.6349544844111811e-08,2.3488865123708715e-08,3.1430336897615577e-08,4.1252701779252611e-16,7.0543090397516865e-16,3.704657045395497e-16,1.8861753965685916e-16
1.501500703349391e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332271536430075,0.66999991301704853,0.0,0.0,8.698295369093218e-08,2.3490459403266237e-08,3.1746244122304421e-08,4.1779358526715571e-16,7.2166908145666757e-16,3.7635187114061566e-16,1.934861039958186e-16
1.512434618454418e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332271472938102,0.66999991238363976,0.0,0.0,8.7616362534162983e-08,2.3491970177678577e-08,3.2062193097144844e-08,4.2306799429843918e-16,7.3811449137725979e-16,3.822683347006653e-16,1.9843193832952927e-16
1.523368533559445e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332271409454062,0.66999991175023099,0.0,0.0,8.8249771373804761e-08,2.3493401815606843e-08,3.2378181637806209e-08,4.2835000095941342e-16,7.5476740530650728e-16,3.8821472365588588e-16,2.0345542808732759e-16
1.534302448664472e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332271345977505,0.66999991111682222,0.0,0.0,8.8883180209858031e-08,2.3494758457666836e-08,3.2694207673980461e-08,4.3363936831563223e-16,7.7162808637436375e-16,3.9419067034322823e-16,2.0855695407287489e-16
1.545236363769499e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332271282508069,0.66999991048341345,0.0,0.0,8.9516589042323283e-08,2.3496044028281429e-08,3.3010269243456061e-08,4.3893586625032796e-16,7.8869678952158038e-16,4.0019581098903958e-16,2.1373689251334917e-16
1.5561702788745259e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332271219045362,0.66999990985000468,0.0,0.0,9.0149997871201006e-08,2.349726224692222e-08,3.3326364486497066e-08,4.4423927129283794e-16,8.059737617429207e-16,4.0622978569614888e-16,2.1899561510821716e-16
1.5671041939795528e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332271155589039,0.66999990921659591,0.0,0.0,9.0783406696491638e-08,2.3498416638771342e-08,3.3642491640512285e-08,4.4954936645028695e-16,8.2345924232339023e-16,4.122922384295034e-16,2.2433348907759209e-16
1.5780381090845798e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332271092138766,0.66999990858318714,0.0,0.0,9.1416815518195574e-08,2.3499510544832898e-08,3.3958649034999524e-08,4.5486594104251151e-16,8.4115346306769186e-16,4.1838281700044594e-16,2.2975087721018165e-16
1.5889720241896068e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332271028694227,0.66999990794977837,0.0,0.0,9.2050224336313226e-08,2.3500547131522019e-08,3.4274835086751101e-08,4.6018879054021324e-16,8.5905664852309827e-16,4.2450117304971982e-16,2.3524813791083247e-16
1.5999059392946337e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332270965255112,0.6699999073163696,0.0,0.0,9.2683633150845004e-08,2.3501529399758109e-08,3.4591048295307162e-08,4.6551771640632012e-16,8.7716901619594074e-16,4.3064696202928395e-16,2.4082562524767339e-16
1.6108398543996607e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332270901821154,0.66999990668296083,0.0,0.0,9.3317041961791252e-08,2.3502460193587516e-08,3.4907287238644404e-08,4.7085252594053617e-16,8.9549077676189218e-16,4.3681984318301514e-16,2.4648368899886381e-16
1.6217737695046877e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332270838392064,0.66999990604955206,0.0,0.0,9.39504507691523e-08,2.3503342208359757e-08,3.5223550569087907e-08,4.7619303212705802e-16,9.1402213427022854e-16,4.4301947952637244e-16,2.5222267469895085e-16
1.6327076846097146e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332270774967604,0.66999990541614329,0.0,0.0,9.4583859572928493e-08,2.3504177998480089e-08,3.5539837009434918e-08,4.8153905348542868e-16,9.3276328634224111e-16,4.4924553782509251e-16,2.5804292368483798e-16
1.6436415997147416e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332270711547529,0.66999990478273452,0.0,0.0,9.5217268373120135e-08,2.3504969984760069e-08,3.5856145349279485e-08,4.8689041392450494e-16,9.5171442436396317e-16,4.5549768857298467e-16,2.6394477314137052e-16
1.6545755148197686e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733227064813159,0.66999990414932575,0.0,0.0,9.5850677169727491e-08,2.3505720461386826e-08,3.6172474441527948e-08,4.922469425995095e-16,9.7087573367338237e-16,4.6177560596888546e-16,2.6992855614654025e-16
1.6655094299247955e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332270584719603,0.66999990351591698,0.0,0.0,9.6484085962750905e-08,2.3506431602530541e-08,3.6488823199095044e-08,4.9760847377213405e-16,9.9024739374228666e-16,4.6807896789283655e-16,2.7599460171631351e-16
1.6764433450298225e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332270521311341,0.66999990288250821,0.0,0.0,9.7117494752190589e-08,2.3507105468608736e-08,3.6805190591771851e-08,5.0297484667366355e-16,1.0098295783529004e-15,4.7440745588154064e-16,2.8214323484908361e-16
1.6873772601348495e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332270457906604,0.66999990224909944,0.0,0.0,9.7750903538046808e-08,2.3507744012225067e-08,3.7121575643256434e-08,5.083459053710861e-16,1.0296224557694602e-15,4.8076075510314929e-16,2.8837477656975379e-16
1.6983111752398764e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733227039450522,0.66999990161569067,0.0,0.0,9.8384312320319825e-08,2.3508349083799371e-08,3.7437977428338689e-08,5.1372149863615625e-16,1.0496261889048679e-15,4.87138554331434e-16,2.9468954397345076e-16
1.7092450903449034e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332270331107011,0.6699999009822819,0.0,0.0,9.9017721099009841e-08,2.3508922436904889e-08,3.7754395070231874e-08,5.1910147981737231e-16,1.0698409354825644e-15,4.9354054591939227e-16,3.0108785026887123e-16
1.7201790054499304e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332270267711795,0.66999990034887313,0.0,0.0,9.9651129874117079e-08,2.3509465733327709e-08,3.8070827738042788e-08,5.2448570671483338e-16,1.0902668481937551e-15,4.999664257723298e-16,3.0757000482126614e-16
1.7311129205549573e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332270204319448,0.66999989971546436,0.0,0.0,1.0028453864564174e-07,2.3509980547862955e-08,3.838727464437373e-08,5.2987404145793588e-16,1.1109040748501178e-15,5.0641589332046623e-16,3.1413631319506267e-16
1.7420468356599843e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332270140929787,0.66999989908205559,0.0,0.0,1.0091794741358403e-07,2.3510468372861065e-08,3.8703735043049317e-08,5.3526635038587258e-16,1.1317527585321212e-15,5.1288865149110536e-16,3.2078707719612651e-16
1.7529807507650113e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332270077542675,0.66999989844864682,0.0,0.0,1.0155135617794413e-07,2.3510930622537349e-08,3.9020208226961765e-08,5.4066250393089412e-16,1.1528130377330736e-15,5.19384406680408e-16,3.2752259491366703e-16
1.7639146658700382e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332270014158005,0.66999989781523805,0.0,0.0,1.021847649387222e-07,2.3511368637056887e-08,3.9336693526028399e-08,5.4606237650429041e-16,1.1740850464990209e-15,5.2590286872480753e-16,3.3434316076178587e-16
1.7748485809750652e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332269950775617,0.66999989718182928,0.0,0.0,1.0281817369591845e-07,2.3511783686406545e-08,3.9653190305255612e-08,5.5146584638505528e-16,1.1955689145646117e-15,5.3244375087210086e-16,3.412490655206724e-16
1.7857824960800922e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332269887395411,0.66999989654842051,0.0,0.0,1.03451582449533e-07,2.3512176974065012e-08,3.996969796290393e-08,5.5687279561118971e-16,1.21726476748504e-15,5.3900676975225019e-16,3.4824059637744581e-16
1.7967164111851191e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332269824017263,0.66999989591501197,0.0,0.0,1.0408499119956599e-07,2.3512549640481424e-08,4.0286215928748644e-08,5.6228310987360444e-16,1.2391727267641692e-15,5.4559164534792735e-16,3.5531803696664634e-16
1.8076503262901461e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332269760641081,0.66999989528160331,0.0,0.0,1.0471839994601762e-07,2.3512902766372556e-08,4.0602743662431213e-08,5.6769667841257702e-16,1.2612929099789531e-15,5.5219810096483075e-16,3.6248166741037734e-16
1.818584241395173e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332269697266748,0.66999989464819465,0.0,0.0,1.0535180868888796e-07,2.3513237375847792e-08,4.0919280651896813e-08,5.731133939167248e-16,1.2836254309002476e-15,5.588258632018041e-16,3.6973176435809814e-16
1.8295181565002e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332269633894163,0.66999989401478599,0.0,0.0,1.0598521742817719e-07,2.3513554439371125e-08,4.123582641191331e-08,5.7853315242444702e-16,1.3061703996101152e-15,5.6547466192078247e-16,3.7706860102607132e-16
1.8513859867102542e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.273322695071539,0.66999989274796856,0.0,0.0,1.0725203489601271e-07,2.3514139558522298e-08,4.1868942428618316e-08,5.8938139878513406e-16,1.3518981029511972e-15,5.7883430438649853e-16,3.9200356945508448e-16
1.871067033899303e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332269393092795,0.66999989160783291,0.0,0.0,1.083921706048184e-07,2.3514614891993071e-08,4.2438772472240364e-08,5.9915424987917156e-16,1.3937806401652092e-15,5.9092728308899739e-16,4.057443628718332e-16
1.8907480810883518e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332269279036081,0.66999989046769726,0.0,0.0,1.0953230630202293e-07,2.3515046298956732e-08,4.3008624471256624e-08,6.0893548668931182e-16,1.4363530633025707e-15,6.0308436474395314e-16,4.1977028922181816e-16
1.9104291282774006e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332269164983353,0.6699998893275616,0.0,0.0,1.106724419876269e-07,2.3515437837100142e-08,4.3578496396822893e-08,6.1872461191101138e-16,1.4796158952409959e-15,6.153040878918505e-16,4.3408282283658154e-16
1.9301101754664493e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332269050934249,0.66999988818742595,0.0,0.0,1.1181257766163073e-07,2.351579318924922e-08,4.4148386407525428e-08,6.2852115635315805e-16,1.523569628377199e-15,6.2758502289706595e-16,4.4868340503505107e-16
1.949791222655498e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332268936888438,0.66999988704729052,0.0,0.0,1.1295271332403497e-07,2.3516115698051817e-08,4.4718292832039575e-08,6.3832467745810215e-16,1.5682147263261809e-15,6.3992577137036755e-16,4.6357344481097919e-16
1.969472269844547e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332268822845601,0.66999988590715498,0.0,0.0,1.1409284897483995e-07,2.3516408397428148e-08,4.528821415340444e-08,6.4813475789167079e-16,1.6135516255300596e-15,6.523249655927074e-16,4.7875431950883494e-16
1.9891533170335957e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332268708805468,0.66999988476701944,0.0,0.0,1.1523298461404612e-07,2.3516674041136377e-08,4.5858148994740254e-08,6.5795100419895197e-16,1.6595807367828595e-15,6.6478126794108358e-16,4.942273754884839e-16
2.0088343642226445e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332268594767789,0.6699998836268839,0.0,0.0,1.1637312024165377e-07,2.3516915128619826e-08,4.6428096106324619e-08,6.6777304552524227e-16,1.7063024466729323e-15,6.7729337031719672e-16,5.0999392877845117e-16
2.0285154114116933e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332268480732358,0.66999988248674835,0.0,0.0,1.1751325585766324e-07,2.3517133928462053e-08,4.6998054353865046e-08,6.7760053239869558e-16,1.7537171189485312e-15,6.8985999357978564e-16,5.2605526571792197e-16
2.048196458600742e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332268366698936,0.66999988134661281,0.0,0.0,1.186533914620748e-07,2.3517332499690112e-08,4.7568022707847355e-08,6.8743313557211056e-16,1.8018250958106355e-15,7.0247988698131237e-16,5.4241264358757501e-16
2.067877505789791e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332268252667352,0.66999988020647727,0.0,0.0,1.1979352705488874e-07,2.3517512711133938e-08,4.8138000233855861e-08,6.9727054492125323e-16,1.8506266991369405e-15,7.151518276095477e-16,5.5906729122935524e-16
2.0875585529788396e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332268138637428,0.66999987906634173,0.0,0.0,1.2093366263610521e-07,2.3517676258999936e-08,4.8707986083786736e-08,7.0711246839760126e-16,1.9001222316401288e-15,7.278746198344879e-16,5.7602040965525444e-16
2.1072396001678884e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733226802460903,0.66999987792620619,0.0,0.0,1.220737982057245e-07,2.3517824682814103e-08,4.9277979487876343e-08,7.169586310333766e-16,1.9503119779635457e-15,7.4064709476103426e-16,5.9327317264516539e-16
2.1269206473569372e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332267910582003,0.66999987678607087,0.0,0.0,1.2321393376374682e-07,2.3517959379886981e-08,4.9847979747468751e-08,7.2680877399668942e-16,2.0011962057174147e-15,7.5346810968783506e-16,6.1082672733388838e-16
2.146601694545986e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332267796556226,0.66999987564593544,0.0,0.0,1.2435406931017234e-07,2.3518081618444234e-08,5.0417986228450547e-08,7.3666265369459745e-16,2.0527751664586972e-15,7.6633654757265978e-16,6.2868219478737841e-16
2.166282741735035e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332267682531569,0.66999987450580001,0.0,0.0,1.2549420484500118e-07,2.3518192549548929e-08,5.0987998355289577e-08,7.4652004092195924e-16,2.1050490966175241e-15,7.7925131650460895e-16,6.4684067056832907e-16
2.1859637889240836e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332267568507945,0.66999987336566458,0.0,0.0,1.266343403682335e-07,2.3518293217925063e-08,5.1558015605623249e-08,7.5638072005406887e-16,2.1580182183729044e-15,7.9221134918340754e-16,6.6530322529119143e-16
2.2056448361131324e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332267454485254,0.66999987222552915,0.0,0.0,1.2777447587986944e-07,2.3518384571780971e-08,5.2128037505346848e-08,7.6624448828114474e-16,2.2116827404802494e-15,8.0521560240599431e-16,6.8407090516672893e-16
2.225325883302181e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332267340463412,0.66999987108539372,0.0,0.0,1.2891461137990918e-07,2.3518467471724082e-08,5.269806362415607e-08,7.7611115488278907e-16,2.2660428590531953e-15,8.1826305656059549e-16,7.0314473253621025e-16
2.24500693049123e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332267226442342,0.66999986994525829,0.0,0.0,1.3005474686835278e-07,2.351854269885211e-08,5.3268093571501544e-08,7.8598054054059061e-16,2.3210987583020692e-15,8.313527151284444e-16,7.2252570639534527e-16
2.2646879776802787e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332267112421954,0.66999986880512286,0.0,0.0,1.3119488234520028e-07,2.3518610962097435e-08,5.3838126992916508e-08,7.9585247668710029e-16,2.3768506112312713e-15,8.4448360419328038e-16,7.4221480290807677e-16
2.2843690248693275e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332266998402216,0.66999986766498743,0.0,0.0,1.3233501781045193e-07,2.3518672904893902e-08,5.440816356668356e-08,8.0572680488946714e-16,2.4332985802977135e-15,8.5765477195873075e-16,7.6221297591034368e-16
2.3040500720583763e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332266884383044,0.66999986652485222,0.0,0.0,1.3347515326410767e-07,2.3518729111227824e-08,5.4978203000809002e-08,8.1560337626609973e-16,2.4904428180323393e-15,8.7086528827365329e-16,7.8252115740392959e-16
2.323731119247425e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332266770364405,0.6699998653847169,0.0,0.0,1.3461528870616761e-07,2.3518780111129955e-08,5.5548245030276985e-08,8.2548205093477274e-16,2.5482834676266759e-15,8.8411424416549995e-16,8.0314025804052259e-16
2.343412166436474e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332266656346232,0.66999986424458158,0.0,0.0,1.3575542413663188e-07,2.3518826385659985e-08,5.6118289414557164e-08,8.3536269749065746e-16,2.6068206634862492e-15,8.9740075138173781e-16,8.2407116759610711e-16
2.3630932136255227e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332266542328487,0.66999986310444626,0.0,0.0,1.3689555955550054e-07,2.3518868371430659e-08,5.6688335935342705e-08,8.4524519251281697e-16,2.6660545317526312e-15,9.1072394193935578e-16,8.4531475543581257e-16
2.3827742608145715e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332266428311131,0.66999986196431094,0.0,0.0,1.3803569496277355e-07,2.3518906464714059e-08,5.7258384394497084e-08,8.5512942009776044e-16,2.7259851907957895e-15,9.2408296768245867e-16,8.668718709693496e-16
2.4024553080036203e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733226631429414,0.66999986082417562,0.0,0.0,1.3917583035845105e-07,2.3518941025168709e-08,5.782843461219062e-08,8.6501527141870921e-16,2.7866127516783304e-15,9.3747699984794307e-16,8.8874334409716379e-16
2.422136355192669e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332266200277472,0.6699998596840403,0.0,0.0,1.4031596574253307e-07,2.351897237922229e-08,5.8398486425209038e-08,8.749026443092867e-16,2.8479373185931419e-15,9.5090522863923503e-16,9.1092998564743609e-16
2.441817402381718e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332266086261087,0.66999985854390498,0.0,0.0,1.4145610111501965e-07,2.3519000823141831e-08,5.8968539685418352e-08,8.8479144287039294e-16,2.9099589892758859e-15,9.6436686280805088e-16,9.334325878040684e-16
2.4614984495707666e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332265972244968,0.66999985740376966,0.0,0.0,1.4259623647591086e-07,2.3519026625820303e-08,5.9538594258371708e-08,8.9468157709908145e-16,2.972677855393687e-15,9.7786112924414136e-16,9.5625192452578727e-16
2.4811794967598154e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332265858229082,0.66999985626363456,0.0,0.0,1.4373637182520666e-07,2.3519050031305765e-08,6.0108650022044655e-08,9.0457296253830697e-16,3.0360940029113362e-15,9.9138727257296709e-16,9.7938875195650201e-16
2.500860543948864e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332265744213419,0.66999985512349935,0.0,0.0,1.4487650716290717e-07,2.3519071261096837e-08,6.0678706865687474e-08,9.1446551994646126e-16,3.1002075124362265e-15,1.0049445547612381e-15,1.0028438088270528e-15
2.520541591137913e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332265630197961,0.66999985398336415,0.0,0.0,1.4601664248901237e-07,2.3519090516226198e-08,6.1248764688783448e-08,9.2435917498566309e-16,3.1650184595431973e-15,1.0185322547302549e-15,1.0266178168484937e-15
2.5402226383269618e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332265516182686,0.66999985284322894,0.0,0.0,1.471567778035223e-07,2.3519107979151474e-08,6.1818823400103384e-08,9.3425385792781588e-16,3.2305269150803918e-15,1.0321496679769657e-15,1.0507114810970387e-15
2.5599036855160106e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332265402167566,0.66999985170309373,0.0,0.0,1.4829691310643699e-07,2.3519123815471537e-08,6.2388882916847506e-08,9.4414950337749363e-16,3.2967329454571959e-15,1.0457961062026653e-15,1.0751254903908194e-15
2.5795847327050594e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332265288152607,0.66999985056295852,0.0,0.0,1.4943704839775646e-07,2.3519138175484125e-08,6.295894316386655e-08,9.5404605001075426e-16,3.3636366129152357e-15,1.0594708969492434e-15,1.0998605176585881e-15
2.618946827083157e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332265060123057,0.66999984828268822,0.0,0.0,1.5171731894560982e-07,2.3519162999300479e-08,6.4099065582371264e-08,9.7384162046345989e-16,3.4995370886795279e-15,1.0869029232639369e-15,1.1502962405213547e-15
2.6543727120234447e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332264854896865,0.66999984623044495,0.0,0.0,1.5376956239902238e-07,2.3519181533466825e-08,6.5125177635710789e-08,9.9166017568903272e-16,3.6242339834473539e-15,1.1116822783625044e-15,1.1967927106476441e-15
2.6897985969637326e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332264649670962,0.66999984417820169,0.0,0.0,1.558218058148667e-07,2.3519197058832321e-08,6.6151291167918238e-08,1.0094808585847986e-15,3.7511920252536319e-15,1.1365437246787293e-15,1.244339055482884e-15
2.7252244819040204e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332264444445326,0.66999984212595864,0.0,0.0,1.5787404919314283e-07,2.3519210057463107e-08,6.7177405937958751e-08,1.027303429424801e-15,3.8804114566955556e-15,1.1614838679413625e-15,1.2929386707841235e-15
2.760650366844308e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332264239219894,0.66999984007371549,0.0,0.0,1.5992629253385093e-07,2.3519220934047898e-08,6.8203521743486296e-08,1.0451276750416636e-15,4.0118924933254764e-15,1.186499453663129e-15,1.3425948122771386e-15
2.796076251784596e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332264033994652,0.66999983802147234,0.0,0.0,1.6197853583699087e-07,2.3519230028372888e-08,6.92296384146061e-08,1.0629534059454052e-15,4.1456353266106332e-15,1.2115873614599487e-15,1.3933106013769471e-15
2.831502136724884e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332263828769565,0.66999983596922941,0.0,0.0,1.6403077910256295e-07,2.3519237625788474e-08,7.0255755808641406e-08,1.0807804537465607e-15,4.281640126575897e-15,1.2367445995924847e-15,1.4450890306796101e-15
2.8669280216651717e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.273322636235446,0.66999983391698636,0.0,0.0,1.6608302233056701e-07,2.3519243965991914e-08,7.1281873805742121e-08,1.0986086688491531e-15,4.4199070441660677e-15,1.2619682997184547e-15,1.4979329692379185e-15
2.9023539066054595e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332263418319752,0.66999983186474332,0.0,0.0,1.6813526552100311e-07,2.3519249250318376e-08,7.230799230523924e-08,1.1164379183957948e-15,4.5604362133466409e-15,1.2872557118541492e-15,1.5518451676231335e-15
2.9377797915457473e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332263213094987,0.6699998298125005,0.0,0.0,1.7018750867387133e-07,2.3519253647854505e-08,7.3334111222588035e-08,1.134268084432622e-15,4.7032277529773055e-15,1.3126041995348844e-15,1.6068282627840454e-15
2.973205676486035e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332263007870311,0.66999982776025757,0.0,0.0,1.7223975178917169e-07,2.3519257300592266e-08,7.4360230486791224e-08,1.152099062269349e-15,4.8482817684843012e-15,1.3380112351670892e-15,1.6628847827113481e-15
3.008631561426323e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332262802645685,0.66999982570801486,0.0,0.0,1.742919948669042e-07,2.3519260327780771e-08,7.5386350038223047e-08,1.1699307590133586e-15,4.9955983533536659e-15,1.3634743955646245e-15,1.720017150915222e-15
3.0440574463666108e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332262597421131,0.66999982365577204,0.0,0.0,1.7634423790706889e-07,2.3519262829580443e-08,7.6412469826802045e-08,1.1877630922616473e-15,5.1451775904622632e-15,1.3889913576634674e-15,1.778227690722336e-15
3.0794833313068986e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332262392196616,0.66999982160352922,0.0,0.0,1.7839648090966571e-07,2.3519264890120665e-08,7.743858981046242e-08,1.2055959889351445e-15,5.2970195532626541e-15,1.414559894408568e-15,1.837518629398775e-15
3.1149092162471864e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733226218697215,0.66999981955128662,0.0,0.0,1.8044872387469477e-07,2.3519266580060503e-08,7.8464709953873486e-08,1.223429384240366e-15,5.4511243068375262e-15,1.4401778708065512e-15,1.897892102105535e-15
3.1503351011874742e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332261981747713,0.66999981749904391,0.0,0.0,1.8250096680215599e-07,2.3519267958741607e-08,7.9490830227363455e-08,1.2412632207442964e-15,5.6074919088383199e-15,1.4658432401378195e-15,1.9593501556933237e-15
3.185760986127762e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332261776523303,0.66999981544680121,0.0,0.0,1.8455320969204944e-07,2.3519269076001209e-08,8.051695060601263e-08,1.259097447550204e-15,5.7661224103207842e-15,1.4915540403219142e-15,2.0218947523430077e-15
3.22118687106805e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332261571298927,0.66999981339455872,0.0,0.0,1.866054525443751e-07,2.3519269973696666e-08,8.1543071068891423e-08,1.2769320195637894e-15,5.9270158564883926e-15,1.517308390430304e-15,2.0855277730577249e-15
3.2566127560083377e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332261366074567,0.66999981134231612,0.0,0.0,1.8865769535913297e-07,2.3519270686984375e-08,8.2569191598420698e-08,1.2947668968402554e-15,6.0901722873532838e-15,1.5431044873410137e-15,2.1502510210123543e-15
