Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24),COX(50)
1.855014755355021e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31277933131162777,0.11198933693065909,0.01122809598676258,5.600323220395745e-05,0.002503235437542984,2.3941888691898845e-05,0.00120719050426648,1.2433753026673027e-10,1.4395642274323392e-18,1.0644667131671556e-06,1.3194293915517885e-20,2.771696835219346e-08,1.8965227624254183e-16,1.3157742993908363e-09,4.3175328925958065e-14,1.4542133765045151e-15,1.2580370042267404e-06,7.1005803980565629e-15,0.0054125014706655327,0.019358315274566561,4.1870467426248334e-09,1.2296772470819158e-05,2.8889669709007127e-13,6.5747079518374549e-10,1.7795137526638303e-07,1.1403123249862154e-06,1.1019739800878401e-07,3.683329874713273e-06,8.0448775707192366e-10,9.3040300170704822e-10
1.8572280802416127e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31276899617716553,0.11198719620429057,0.011219039895017206,5.6211186512578061e-05,0.0025080990490612401,2.3927772950754746e-05,0.0012094002882693275,1.2472997185001903e-10,1.4438746062453521e-18,1.0651648899853083e-06,1.3274359695017856e-20,2.7712126809680555e-08,1.9033580348463187e-16,1.3191558861511821e-09,4.3246978306805203e-14,1.4587940293528245e-15,1.2585817078405546e-06,7.1382578887120439e-15,0.0054122173555184285,0.01936893061174046,4.1892425534660976e-09,1.2293700646295009e-05,2.8904671947910457e-13,6.5730200374741863e-10,1.7794141403767257e-07,1.1406894835588793e-06,1.1040363875451144e-07,3.689735098002426e-06,8.0638690784451646e-10,9.3207532526033329e-10
1.8594414051282045e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31275868058137463,0.11198505401138255,0.011209991711659673,5.6419615771503093e-05,0.0025129650023232113,2.3913695565648034e-05,0.0012116107876060504,1.2512292424682691e-10,1.4481924614529194e-18,1.0658616186148084e-06,1.3354766317610405e-20,2.7707297966710318e-08,1.9102047660198314e-16,1.3225406926092766e-09,4.3318645650928844e-14,1.4633829753859387e-15,1.2591253417207241e-06,7.1760710424336419e-15,0.0054119335163539083,0.019379526125206107,4.1914339656277127e-09,1.229063684947617e-05,2.8919644040906238e-13,6.5713362687615554e-10,1.7793146381542567e-07,1.1410658629461777e-06,1.1060996852551013e-07,3.6961420290715776e-06,8.0828743611546139e-10,9.3374814588277864e-10
1.8616547300147962e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31274838450052811,0.1119829103547022,0.011200951428191656,5.6628520258325929e-05,0.002517833292477757,2.3899656440730186e-05,0.0012138219995275496,1.2551638671563706e-10,1.452517797400233e-18,1.0665569022583048e-06,1.3435514533941885e-20,2.7702481788815413e-08,1.9170629429445618e-16,1.3259287136188282e-09,4.3390330900942069e-14,1.467980216919017e-15,1.2596679081912453e-06,7.214020086328514e-15,0.0054116499528801846,0.019390101839008571,4.19362098457802e-09,1.2287581059880002e-05,2.8934586026700737e-13,6.5696566081014696e-10,1.7792152458535002e-07,1.1414414646963486e-06,1.1081638714057928e-07,3.7025506609006274e-06,8.1018933841308618e-10,9.3542146164953768e-10
1.8636467224127288e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31273913469346004,0.11198097981444846,0.011192821920462073,5.6816940844876067e-05,0.0025222167476559604,2.3887053861661774e-05,0.0012158126972484137,1.2587093843649213e-10,1.4564169993760484e-18,1.0671814247139599e-06,1.3508480611261329e-20,2.7698158028965246e-08,1.9232450775295171e-16,1.3289806767181636e-09,4.3454862888146676e-14,1.4721248288560062e-15,1.2601553072933656e-06,7.2482905994281555e-15,0.0054113949812286026,0.019399603072564737,4.1955855499527211e-09,1.2284837678548866e-05,2.8948008103715759e-13,6.5681484189597973e-10,1.7791258866252506e-07,1.1417788426652611e-06,1.1100223970614491e-07,3.7083198778934594e-06,8.1190222216667949e-10,9.3692786760001963e-10
1.8656387148106614e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31272990065705503,0.11197904809278925,0.0111846987985915,5.7005746790833586e-05,0.0025266020882661836,2.3874482126153239e-05,0.0012178039679421309,1.2622590217510433e-10,1.4603222674367803e-18,1.0678047816393397e-06,1.3581724533553834e-20,2.7693844475064311e-08,1.9294364631117991e-16,1.3320352356913436e-09,4.3519409291043743e-14,1.4762761636869806e-15,1.2606418453513917e-06,7.2826715325131249e-15,0.005411140232438349,0.019409088305324021,4.197546565229094e-09,1.2282100751706454e-05,2.8961405851645739e-13,6.5666435553845275e-10,1.7790366161835061e-07,1.1421155931167624e-06,1.1118816395684578e-07,3.7140904617222126e-06,8.136162129332357e-10,9.3843467166300087e-10
1.867630707208594e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3127206823740849,0.11197711519173383,0.011176582056410325,5.7194938296311425e-05,0.0025309893107859265,2.3861941164630155e-05,0.0012197958096139935,1.2658127739150125e-10,1.4642336047486356e-18,1.0684269753500094e-06,1.3655246846912929e-20,2.7689541102250764e-08,1.9356370901648706e-16,1.3350923867935707e-09,4.3583970068023224e-14,1.4804342230772211e-15,1.2611275240418565e-06,7.3171630506075241e-15,0.0054108857062975082,0.019418557554745062,4.1995040343788756e-09,1.2279370264571669e-05,2.8974779297843541e-13,6.5651420016318085e-10,1.7789474344319677e-07,1.1424517171701106e-06,1.113741597611278e-07,3.7198624073112832e-06,8.1533130801620578e-10,9.3994187244265527e-10
1.8696226996065265e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31271147982734382,0.11197518111328902,0.011168471687757005,5.7384515560711993e-05,0.0025353784116970831,2.3849430907614649e-05,0.0012217882202722784,1.2693706354590293e-10,1.4681510144773533e-18,1.069048008155509e-06,1.3729048097071191e-20,2.7685247885745654e-08,1.941846949147105e-16,1.3381521262822199e-09,4.3648545177545786e-14,1.4845990086849408e-15,1.2616123450357813e-06,7.3517653185652474e-15,0.0054106314025944083,0.019428010838264408,4.2014579613684861e-09,1.2276646202413447e-05,2.8988128470499413e-13,6.5636437370079233e-10,1.7788583412561238e-07,1.1427872159396621e-06,1.1156022698765274e-07,3.7256357095717021e-06,8.1704750484301077e-10,9.414494685454852e-10
1.8716146920044591e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31270229299964764,0.11197324585945909,0.01116036768647807,5.7574478782727787e-05,0.0025397693874859456,2.3836951285725912e-05,0.0012237811979282219,1.2729326009872313e-10,1.4720744997882032e-18,1.0696678823593621e-06,1.380312882939887e-20,2.7680964800852701e-08,1.9480660305018601e-16,1.3412144504168421e-09,4.3713134578142868e-14,1.4887705221612902e-15,1.2620963099986893e-06,7.3864785010698109e-15,0.0054103773211176352,0.019437448173296547,4.2034083501614408e-09,1.2273928550548505e-05,2.9001453396836241e-13,6.5621487714261508e-10,1.778769336526329e-07,1.143122090534853e-06,1.1174636550508483e-07,3.7314103634178947e-06,8.1876480051898248e-10,9.4295745858034018e-10
1.8736066844023917e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31269312187383341,0.11197130943224581,0.011152270046428082,5.7764828160341829e-05,0.0025441622346431816,2.3824502229681458e-05,0.0012257747405959858,1.2764986651057222e-10,1.4760040638459798e-18,1.0702866002590907e-06,1.3877489588900973e-20,2.76766918229579e-08,1.9542943246576063e-16,1.3442793554591692e-09,4.3777738228416525e-14,1.4929487651503699e-15,1.2625794205906459e-06,7.4213027626339533e-15,0.0054101234616560209,0.019446869577233974,4.2053552047162829e-09,1.2271217294338091e-05,2.9014754103097107e-13,6.5606571103941521e-10,1.7786804201401332e-07,1.1434563420654407e-06,1.1193257518231763e-07,3.7371863638010104e-06,8.2048319209704801e-10,9.4446584115837259e-10
1.8755986768003243e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31268396643276042,0.11196937183364852,0.011144178761469651,5.7955563890827224e-05,0.0025485569496638406,2.3812083670297556e-05,0.0012277688462926863,1.2800688224225838e-10,1.4799397098149989e-18,1.070904164146224e-06,1.3952130920216145e-20,2.7672428927529309e-08,1.9605318220279926e-16,1.3473468376731168e-09,4.384235608703942e-14,1.4971337392892411e-15,1.2630616784662708e-06,7.4562382675995193e-15,0.0054098698239986483,0.019456275067447175,4.2072985289832954e-09,1.2268512419192585e-05,2.9028030617642104e-13,6.5591687076950044e-10,1.7785915920116101e-07,1.1437899716396819e-06,1.1211885588874871e-07,3.7429637056776487e-06,8.2220267721894223e-10,9.4597461489300189e-10
1.877590669198257e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31267482665930962,0.11196743306566398,0.011136093825473403,5.814668617074904e-05,0.0025529535290473413,2.3799695538490234e-05,0.0012297635130384173,1.2836430675479003e-10,1.4838814408590905e-18,1.0715205763063105e-06,1.4027053367614048e-20,2.7668176090116616e-08,1.9667785130119704e-16,1.3504168933247894e-09,4.3906988112754576e-14,1.5013254462079375e-15,1.2635430852747732e-06,7.4912851801371028e-15,0.005409616407934849,0.019465664661284722,4.2092383269113953e-09,1.2265813910570948e-05,2.9041282968093742e-13,6.5576835745914987e-10,1.778502852000799e-07,1.1441229803561929e-06,1.1230520749359914e-07,3.748742383980986e-06,8.2392325303687594e-10,9.4748377840001453e-10
1.8795826615961895e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31266570253638304,0.11196549313028659,0.011128015232317968,5.8338195195964077e-05,0.0025573519692974607,2.3787337765276293e-05,0.0012317587388561892,1.2872213950937862e-10,1.4878292601415945e-18,1.0721358390189373e-06,1.4102257474992806e-20,2.7663933286350774e-08,1.9730343879939122e-16,1.3534895186824853e-09,4.3971634264375256e-14,1.5055238875294753e-15,1.2640236426599811e-06,7.5264436642457443e-15,0.0054093632132542072,0.019475038376073287,4.21117460244524e-09,1.2263121753976366e-05,2.905451118034114e-13,6.5562017271591621e-10,1.7784141999953048e-07,1.1444553693146683e-06,1.1249162986626854e-07,3.7545223936749544e-06,8.2564491651400266e-10,9.4899333029750253e-10
1.8813754547543288e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31265750419283356,0.11196374619197227,0.011120749916554103,5.8510884147187972e-05,0.0025613121536774059,2.3776241669048238e-05,0.0012335549184671556,1.2904453759032293e-10,1.4913875055537932e-18,1.0726885945620017e-06,1.417018244014844e-20,2.7660123321653903e-08,1.978672519836912e-16,1.3562570755205811e-09,4.4029827844498819e-14,1.5093082439690694e-15,1.2644554194040583e-06,7.5581818290435588e-15,0.0054091355271505158,0.019483461157098984,4.2129142420313409e-09,1.2260704232082356e-05,2.9066395956637352e-13,6.5548708305790867e-10,1.7783344883718342e-07,1.1447539903933636e-06,1.126594704007112e-07,3.759725536594441e-06,8.2719534167577199e-10,9.5035225793874932e-10
1.883168247912468e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31264931849994326,0.1119619983111335,0.011113489729088235,5.8683886661952058e-05,0.0025652738399882797,2.3765170057341151e-05,0.0012353515478904075,1.2936726551859218e-10,1.4949506873063863e-18,1.0732404225477015e-06,1.4238336386118891e-20,2.7656321446886741e-08,1.9843180758876798e-16,1.3590267080823443e-09,4.408803280337515e-14,1.5130980577572517e-15,1.2648865106332437e-06,7.5900106188272119e-15,0.0054089080200438967,0.01949187110271227,4.214651034534274e-09,1.225829183312667e-05,2.9078261223879969e-13,6.5535425622142011e-10,1.7782548478698572e-07,1.1450521111537914e-06,1.1282736805685376e-07,3.7649297502103389e-06,8.287466438769555e-10,9.5171149805456682e-10
1.8849610410706074e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3126411454452927,0.11196024948921891,0.011106234665474462,5.8857202881566123e-05,0.0025692370256903672,2.3754122880078386e-05,0.0012371486256908253,1.2969032290183784e-10,1.4985188077044122e-18,1.0737913246255051e-06,1.4306719708626968e-20,2.7652527644452082e-08,1.9899710491064694e-16,1.361798413651937e-09,4.4146249111124753e-14,1.5168933300626664e-15,1.2653169175348018e-06,7.6219301527946561e-15,0.0054086806917814706,0.01950026822549893,4.2163849828200425e-09,1.225588454663895e-05,2.9090107001103135e-13,6.5522169412561399e-10,1.7781752783954294e-07,1.1453497323895821e-06,1.1299532273983042e-07,3.7701350308604982e-06,8.3029882088377231e-10,9.5307104964232278e-10
1.8867538342287467e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31263298501647641,0.11195849972767566,0.011098984721272112,5.9030832946875606e-05,0.0025732017082468,2.374310008725097e-05,0.0012389461504351909,1.300137093478481e-10,1.5020918690525789e-18,1.0743413024409937e-06,1.4375332803147723e-20,2.7648741896805399e-08,1.9956314324441669e-16,1.3645721895149674e-09,4.4204476737914203e-14,1.5206940620493769e-15,1.2657466412925181e-06,7.653940550030789e-15,0.0054084535422105184,0.019508652538030472,4.2181160897475818e-09,1.225348236217752e-05,2.9101933308392053e-13,6.5508939216963832e-10,1.7780957799098231e-07,1.1456468548991265e-06,1.1316333435531081e-07,3.775341374910023e-06,8.3185187100444835e-10,9.5443091170083275e-10
1.888546627386886e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31262483720110307,0.11195674902794919,0.011091739892045725,5.9204776998263057e-05,0.0025771678851235461,2.3732101628918344e-05,0.0012407441206922255,1.3033742446455034e-10,1.505669873655257e-18,1.0748903576358712e-06,1.4444176064906392e-20,2.7644964186454579e-08,2.001299218842384e-16,1.3673480329584972e-09,4.426271565395581e-14,1.5245002548768756e-15,1.2661756830867241e-06,7.686041929507168e-15,0.0054082265711784868,0.019517024052864155,4.2198443581757662e-09,1.2251085269333867e-05,2.9113740165875499e-13,6.5495735125308274e-10,1.7780163523096367e-07,1.145943479470639e-06,1.1333140280872845e-07,3.7805487787103343e-06,8.3340579218301833e-10,9.5579108323045019e-10
1.8901601412292112e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31261751494153067,0.11195517259724211,0.011085223915384704,5.936159521826155e-05,0.0025807387198643929,2.3722223781191695e-05,0.0012423626736554807,1.3062904875908895e-10,1.508894306184564e-18,1.0753837198243899e-06,1.4506332119928848e-20,2.7641571104611616e-08,2.006406550376346e-16,1.3698480575979275e-09,4.4315140306121177e-14,1.5279304983951428e-15,1.2665612385954846e-06,7.7150110590898562e-15,0.00540802244977448,0.019524547484549907,4.221397375205029e-09,1.224893223052892e-05,2.9124349723877249e-13,6.5483873900221913e-10,1.7779449279994559e-07,1.1462100164989529e-06,1.1348271293514821e-07,3.7852363452038129e-06,8.3480506419139856e-10,9.5701550137991312e-10
1.8917736550715365e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31261020287980806,0.11195359540882761,0.011078712075039562,5.9518667982004537e-05,0.0025843107611111032,2.3712365567700463e-05,0.0012439815852854999,1.3092093867379988e-10,1.5121227462956984e-18,1.0758763372082191e-06,1.4568675218107692e-20,2.7638184506173639e-08,2.0115198675060666e-16,1.3723497528055748e-09,4.4367574056839012e-14,1.5313651669687891e-15,1.266946243522718e-06,7.7440540671324773e-15,0.0054078184727525697,0.019532060569394452,4.2229480974414303e-09,1.2246783299981143e-05,2.9134943557694699e-13,6.5472033711766491e-10,1.7778735609923075e-07,1.1464761514119364e-06,1.1363406895520225e-07,3.7899247644984988e-06,8.3620503868656187e-10,9.5824016866582976e-10
1.8933871689138617e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31260290100693089,0.1119520174637561,0.011072204367787643,5.9675995390869244e-05,0.0025878840070222486,2.3702526952181845e-05,0.0012456008545428524,1.3121309392315536e-10,1.5153551956678374e-18,1.0763682109761348e-06,1.463120564703846e-20,2.7634804378497079e-08,2.0166391650669363e-16,1.3748531166067311e-09,4.4420016884489015e-14,1.5348042614336141e-15,1.2673306987217719e-06,7.7731710401292689e-15,0.0054076146400018855,0.019539563316522509,4.2244965269623497e-09,1.2244638470164237e-05,2.9145521681625778e-13,6.5460214578875066e-10,1.7778022512228225e-07,1.1467418847817134e-06,1.1378547080024201e-07,3.7946140339500102e-06,8.3760571418018606e-10,9.5946508436256296e-10
1.895000682756187e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31259560931390423,0.11195043876307692,0.011065700790409685,5.9833577545929471e-05,0.0025914584557582532,2.3692707898418899e-05,0.0012472204803893644,1.3150551422172103e-10,1.5185916559799311e-18,1.0768593423143891e-06,1.4693923694150009e-20,2.76314307089723e-08,2.0217644378883911e-16,1.3773581470276447e-09,4.4472468767480871e-14,1.5382477826224355e-15,1.2677146050437616e-06,7.8023620644997696e-15,0.0054074109514116514,0.019547055735049505,4.2260426658427947e-09,1.2242497733571414e-05,2.915608411000892e-13,6.5448416461892197e-10,1.7777309986343947e-07,1.1470072171798641e-06,1.139369184017354e-07,3.799304150915592e-06,8.3900708921801927e-10,9.6069024774545348e-10
1.8966141965985122e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31258832779174228,0.11194885930783838,0.011059201339689817,5.9991414547955827e-05,0.0025950341054813883,2.3682908370240854e-05,0.0012488404617881105,1.3179819928415735e-10,1.5218321289107016e-18,1.0773497324067122e-06,1.475682964670377e-20,2.7628063485023534e-08,2.0268956807939543e-16,1.3798648420955234e-09,4.4524929684254149e-14,1.54169573136509e-15,1.2680979633375815e-06,7.8316272265887181e-15,0.0054072074068712041,0.019554537834081571,4.2275865161557038e-09,1.2240361082715611e-05,2.916663085717016e-13,6.5436639320933105e-10,1.7776598031699068e-07,1.1472721491767458e-06,1.1408841169123186e-07,3.8039951127575985e-06,8.4040916235224997e-10,9.6191565809081651e-10
1.8982277104408375e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31258105643146816,0.11194727909908764,0.011052706012415568,6.0149506497415877e-05,0.0025986109543557744,2.3673128331523327e-05,0.0012504607977034171,1.3209114882521975e-10,1.5250766161386399e-18,1.077839382434317e-06,1.4819923791793006e-20,2.7624702694108694e-08,2.0320328886012661e-16,1.3823731998385352e-09,4.4577399613278232e-14,1.5451481084884402e-15,1.2684807744499129e-06,7.8609666126659856e-15,0.0054070040062699845,0.019562009622715575,4.2291280799719677e-09,1.223822851012933e-05,2.9177161937419381e-13,6.5424883116484644e-10,1.777588664771913e-07,1.1475366813414638e-06,1.1423995060036034e-07,3.8086869168421511e-06,8.4181193213367416e-10,9.6314131467594477e-10
1.9014547381254882e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31256654416072283,0.11194411642523336,0.011039727715370918,6.0466455638993454e-05,0.0026057682422239905,2.3653626578206212e-05,0.0012537025289472599,1.3267784020272534e-10,1.5315776401988199e-18,1.0788164670076767e-06,1.4946677807104732e-20,2.7618000361380416e-08,2.0423251781625508e-16,1.3873948954674419e-09,4.4682366422105311e-14,1.5520661511698266e-15,1.2692447585058443e-06,7.9198684014898215e-15,0.0054065976364435038,0.019576922305130615,4.2322043563878982e-09,1.2233975569991957e-05,2.9198177154353453e-13,6.5401433359056807e-10,1.7774465589467485e-07,1.1480645484445648e-06,1.145431650044286e-07,3.8180730412198345e-06,8.4461955584525059e-10,9.6559336367953495e-10
1.904681765810139e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31255207243003685,0.11194095074987086,0.011026765873643526,6.0784425768348047e-05,0.0026129303047126955,2.3634202350409362e-05,0.0012569456658604677,1.3326558607420836e-10,1.5380947415837324e-18,1.0797906054340082e-06,1.5074188033442385e-20,2.7611323611121624e-08,2.0526412649969795e-16,1.3924232181589637e-09,4.4787369022312828e-14,1.5590019172221217e-15,1.2700065639410827e-06,7.9790681196293506e-15,0.0054061918410498316,0.019591793854884638,4.235271511616808e-09,1.2229738853805867e-05,2.9219129875010246e-13,6.5378066874727578e-10,1.7773046807025238e-07,1.148590823017081e-06,1.148465610685674e-07,3.8274625030468945e-06,8.4742994877307466e-10,9.6804638899403177e-10
1.9079087934947896e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31253764116792471,0.11193778208134017,0.011013820461655119,6.1103417678326862e-05,0.0026200971272010744,2.3614855360831285e-05,0.0012601902002025457,1.3385438416120024e-10,1.5446279337128535e-18,1.0807618070728549e-06,1.5202456761430281e-20,2.7604672344199709e-08,2.0629811074372112e-16,1.3974581521731396e-09,4.4892407242727124e-14,1.5659554131534744e-15,1.2707661974502802e-06,8.0385664545393193e-15,0.0054057866192082664,0.01960662434442012,4.2383295621522688e-09,1.2225518302524991e-05,2.9240020213360572e-13,6.5354783350310548e-10,1.777163029584643e-07,1.1491155095671125e-06,1.1515013824867561e-07,3.8368552813787867e-06,8.5024309934698527e-10,9.7050038487277638e-10
1.91113582117944e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31252325030304567,0.11193461042796456,0.011000891453881206,6.1423432156943827e-05,0.002627268695097626,2.3595585322934527e-05,0.0012634361237528848,1.3444423218681423e-10,1.5511772300018227e-18,1.0817300812439179e-06,1.5331486278937218e-20,2.7598046462011757e-08,2.0733446637249106e-16,1.4024996817854963e-09,4.4997480912649025e-14,1.5729266454247798e-15,1.2715236656934945e-06,8.0983640924683988e-15,0.0054053819700397819,0.019621413846032457,4.2413785244552999e-09,1.222131385740893e-05,2.9260848283147713e-13,6.5331582474266978e-10,1.7770216051398728e-07,1.1496386125830997e-06,1.1545389600191943e-07,3.8462513553280836e-06,8.5305899600633637e-10,9.7295534558460035e-10
1.9175898765487416e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31249458948034659,0.11192825819988809,0.010975082549146623,6.2066531948024216e-05,0.0026416260088951305,2.3557274959911764e-05,0.0012699321056950015,1.3562706895442815e-10,1.5643241887022607e-18,1.0836578842634463e-06,1.5591836820026972e-20,2.7584870460047658e-08,2.0941427503627476e-16,1.4126024649845942e-09,4.520773392057539e-14,1.586922344595547e-15,1.2730321328514079e-06,8.2188600163265102e-15,0.005404574386214279,0.019650870173937088,4.2474492500460814e-09,1.2212953052225586e-05,2.9302318070872693e-13,6.5285427429358754e-10,1.7767394344645461e-07,1.1506800858691161e-06,1.1606195106278098e-07,3.8650533068128114e-06,8.586989813869862e-10,9.7786813865993871e-10
1.9233985263811128e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31246893218572108,0.1119225310696072,0.010951910382333068,6.2648826751329303e-05,0.0026545636748240499,2.3523055949291781e-05,0.0012757831584716401,1.366951900267319e-10,1.576211662264608e-18,1.0853829877259515e-06,1.5828777101842946e-20,2.757309789560971e-08,2.1129417089502198e-16,1.4217173693800924e-09,4.539708116223169e-14,1.5995791959845089e-15,1.2743824141990409e-06,8.3283368237800989e-15,0.005403849510528979,0.019677241412624728,4.252881985796407e-09,1.2205482827552414e-05,2.9339429057774754e-13,6.5244167454557343e-10,1.7764862515637146e-07,1.1516120407701119e-06,1.1660981275776165e-07,3.8819861257790296e-06,8.6378424406360619e-10,9.8229289497742262e-10
1.929207176213484e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31244340467522974,0.11191679439711107,0.010928790970659906,6.3234446711865847e-05,0.0026675164902795903,2.3489081841524522e-05,0.0012816385853406248,1.3776667756435079e-10,1.5881515217641739e-18,1.087098749327079e-06,1.6068217794384823e-20,2.7561406068097397e-08,2.1318168469278777e-16,1.4308533996784891e-09,4.5586540627127957e-14,1.6122936114477524e-15,1.275725782109081e-06,8.4387939901518203e-15,0.0054031264767098819,0.019703480968099499,4.2582855301965401e-09,1.2198063887093923e-05,2.9376340053130804e-13,6.5203170490007732e-10,1.7762337961055559e-07,1.1525389339395273e-06,1.171582511250186e-07,3.8989293002929303e-06,8.6887822471032048e-10,9.8672068892652207e-10
1.935015826045855e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31241800653800739,0.1119110482303407,0.010905724167193627,6.3823396251252963e-05,0.0026804843712136686,2.34553509940021e-05,0.0012874983390730231,1.3884151834812019e-10,1.6001438452957695e-18,1.0888052219974495e-06,1.6310172138066556e-20,2.7549794421185041e-08,2.1507679176036842e-16,1.4400104647394774e-09,4.577611133675884e-14,1.6250656269721175e-15,1.2770622742062233e-06,8.5502354736972592e-15,0.005402405279690466,0.01972958925672226,4.2636599780810399e-09,1.219069589907714e-05,2.9413051712140949e-13,6.5162434777283441e-10,1.7759820655018626e-07,1.1534607908593648e-06,1.1770726304401317e-07,3.915882710580067e-06,8.7398085626074071e-10,9.9115148763774242e-10
1.9408244758782263e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31239273736468065,0.11190529261706468,0.010882709825553505,6.4415679740794629e-05,0.0026934672338796784,2.3421861772634656e-05,0.0012933623726453642,1.3991969917694074e-10,1.6121887109100334e-18,1.0905024582610119e-06,1.6554653342679493e-20,2.7538262403848655e-08,2.1697946734106353e-16,1.4491884735882438e-09,4.5965792317507659e-14,1.6378952780578482e-15,1.2783919277725709e-06,8.6626652198087573e-15,0.0054016859144214377,0.019755566693341903,4.2690054239494588e-09,1.218337853478946e-05,2.9449564687663535e-13,6.5121958574513966e-10,1.7757310571799736e-07,1.1543776368147454e-06,1.1825684540717593e-07,3.9328462374523264e-06,8.7909207175455258e-10,9.9558525840091559e-10
1.9466331257105974e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31236759674735992,0.11189952760487973,0.010859747799908909,6.5011301501580136e-05,0.0027064649948310873,2.3388612551948567e-05,0.0012992306392388849,1.4100120686809045e-10,1.6242861966125637e-18,1.0921905102377772e-06,1.6801674587011673e-20,2.7526809470307812e-08,2.1888968659246582e-16,1.4583873354160958e-09,4.6155582600624837e-14,1.6507825997207577e-15,1.279714779752179e-06,8.7760871609711484e-15,0.0054009683758706522,0.019781413691302725,4.2743219619678716e-09,1.2176111468544371e-05,2.9485879630225728e-13,6.5081740156197366e-10,1.7754807685826374e-07,1.1552894968960905e-06,1.1880699511983057e-07,3.9498197623050904e-06,8.8421180433886635e-10,1.0000219686644496e-09
1.9524417755429686e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3123425842796323,0.1118937532412114,0.010836837944976575,6.5610265804587125e-05,0.0027194775709200197,2.335560171518118e-05,0.0013051030922387598,1.4208602825753421e-10,1.6364363803630483e-18,1.0938694296466218e-06,1.7051249018463473e-20,2.7515435079967194e-08,2.2080742458825679e-16,1.4676069595810849e-09,4.6345481222208977e-14,1.6637276264944319e-15,1.2810308667556163e-06,8.8905052167175098e-15,0.0054002526590230353,0.019807130662451863,4.2796096859704301e-09,1.2168894377645321e-05,2.9521997188034311e-13,6.5041777813000246e-10,1.7752311971677985e-07,1.156196396001717e-06,1.193577091001161e-07,3.9668031671143486e-06,8.8933998726974854e-10,1.0044615860345418e-09
1.95825042537534e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31231769955655542,0.11188796957331493,0.010813980116018277,6.6212576870771213e-05,0.0027325048792960602,2.3322827654357089e-05,0.0013109796852334436,1.4317415020018049e-10,1.6486393400745266e-18,1.0955392678076995e-06,1.7303389752721793e-20,2.7504138697366669e-08,2.2273265631976251e-16,1.4768472556085179e-09,4.6535487223198261e-14,1.6767303924321121e-15,1.2823402250638198e-06,9.0059232935919563e-15,0.0053995387588805102,0.019832718017145593,4.2848686894606762e-09,1.2161726942353029e-05,2.9557918006984896e-13,6.5002069851577164e-10,1.774982340408448e-07,1.1570983588398421e-06,1.1990898427892063e-07,3.9837963344342242e-06,8.944765539135128e-10,1.0089040782745121e-09
