Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),COX(50),H2OX(23),O(29),CHOX(53),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70),HOCO(73),CHO2(74)
5.387136202672969e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43716481515134903,0.0677075434291211,0.004419237470455814,8.87344451333005e-06,0.00047525724826269397,0.08649048275541484,0.03629702990882926,3.155663439095964e-05,6.692944082496989e-10,0.0016579933678344707,4.49656126986669e-11,0.0005852800835883414,2.8925186238826443e-09,2.489604571403782e-06,3.863136668408552e-09,1.7245350331488362e-10,6.301012072358178e-06,3.19714459185062e-05,0.004802234220456998,1.603260472956894e-06,0.0006668659780423896,1.4408043733746565e-10,1.8228493762591372e-09,8.58404108328295e-08,1.2242807936076392e-07,0.0005127196496052268,0.00744474412137137,5.592091494008226e-07,0.0017097926013772465,5.059589121024168e-05,5.0723682004857905e-09,1.110158575218875e-07,2.1051428741004597e-08,3.532328814392474e-06,2.471375124857201e-10,1.505959944594167e-10,3.5967881682576643e-06,1.1738923247653318e-11,8.906460513092382e-12,3.95984486541713e-13,2.211244049325866e-14
5.3946582263354006e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4371366739830911,0.06766229108680354,0.004409279809483771,8.86895511345905e-06,0.00047534908488499846,0.08658600531382524,0.03631689909495418,3.152183312948717e-05,6.711535005895793e-10,0.0016570891737371337,4.49604266546112e-11,0.0005854368931855546,2.893906003708219e-09,2.4828277298341084e-06,3.866285575514939e-09,1.7246539931056782e-10,6.287463348361951e-06,3.202975368208805e-05,0.00479871578821293,1.5936469474026583e-06,0.0006671770082708541,1.4330212860364312e-10,1.8177501751422286e-09,8.614583097681568e-08,1.2300926356664857e-07,0.0005148805878635635,0.007472154871996395,5.594746375094053e-07,0.0017115715961597867,5.068816654077007e-05,5.069275620759446e-09,1.1106947808638391e-07,2.10541420095584e-08,3.525229802733348e-06,2.4738608816373583e-10,1.5059625837653212e-10,3.603083488994411e-06,1.1731739425210304e-11,8.92212925313335e-12,3.9589014056528333e-13,2.2107174278121407e-14
5.402180249997832e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4371085222835029,0.06761707057678203,0.004399345760642428,8.864468132110487e-06,0.0004754402062070448,0.08668145793513246,0.036336721626941064,3.148708938696345e-05,6.730136996892699e-10,0.001656185977209165,4.495542443876789e-11,0.0005855935098472928,2.895305514565801e-09,2.476070174525679e-06,3.869429371114282e-09,1.7247701093068322e-10,6.27394493290025e-06,3.208826199124948e-05,0.004795199907783571,1.584111228901602e-06,0.0006674875291377145,1.4252972368979302e-10,1.8126662746863804e-09,8.645209294283252e-08,1.2359143821114725e-07,0.000517043725144913,0.007499573479980888,5.597393657365926e-07,0.0017133489234682738,5.078075924703993e-05,5.066186326621755e-09,1.1112294547430047e-07,2.1056822568829073e-08,3.518144643154908e-06,2.476342861261257e-10,1.5059632973091056e-10,3.6094000760855698e-06,1.172456658982784e-11,8.937851546512908e-12,3.9579566486641087e-13,2.210190081642362e-14
5.409702273660264e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4370803601529103,0.06757188187931984,0.004389435265901121,8.859983569992157e-06,0.00047553061389167604,0.08677684065487411,0.03635649762014844,3.14524030664011e-05,6.748749996733003e-10,0.0016552837773702621,4.4950606698622746e-11,0.0005857499339076793,2.8967172188859307e-09,2.4693318527634576e-06,3.872568063640253e-09,1.7248833922626587e-10,6.260456761571989e-06,3.21469722269244e-05,0.004791686578677552,1.5746524932610647e-06,0.0006677975416930626,1.4176316230073036e-10,1.8075976267196958e-09,8.675919587424269e-08,1.2417460116605802e-07,0.000519209052758441,0.007526999852577813,5.600033360748368e-07,0.0017151245845298186,5.087367151444749e-05,5.063100316152369e-09,1.1117626008710228e-07,2.1059470503101834e-08,3.511073313206828e-06,2.478821067953374e-10,1.505962093850928e-10,3.6157380803147393e-06,1.1717404666455036e-11,8.953627767935432e-12,3.957010599873245e-13,2.209662013843259e-14
5.417224297322696e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4370521876913746,0.06752672497469346,0.004379548267370965,8.855501427787833e-06,0.00047562030959886196,0.08687215350854954,0.03637622718964291,3.141777407095398e-05,6.767373946744403e-10,0.0016543825733396284,4.4945974083938456e-11,0.0005859061656997499,2.8981411793350245e-09,2.4626127119402777e-06,3.875701661515926e-09,1.724993852451209e-10,6.246998770068688e-06,3.220588577419553e-05,0.004788175800398582,1.565269927325483e-06,0.0006681070469839621,1.4100238493417907e-10,1.8025441832239555e-09,8.706713890965553e-08,1.2475875030088077e-07,0.0005213765620222912,0.0075544338972926405,5.602665505117595e-07,0.001716898580571483,5.096690553495455e-05,5.060017587424079e-09,1.1122942232527972e-07,2.106208589651134e-08,3.504015790441158e-06,2.4812955059443537e-10,1.505958981984526e-10,3.6220976528977575e-06,1.1710253581006964e-11,8.969458293163161e-12,3.956063264678071e-13,2.2091332274279156e-14
5.4247463209851275e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4370240049986926,0.06748159984319249,0.004369684707304544,8.851021706157576e-06,0.0004757092949857007,0.08696739653161983,0.03639591045020008,3.13832023039162e-05,6.786008788337237e-10,0.0016534823642359638,4.494152724674539e-11,0.0005860622055554583,2.8995774588151356e-09,2.455912699556977e-06,3.878830173153764e-09,1.7251015003183095e-10,6.233570894174725e-06,3.226500402228806e-05,0.004784667572445469,1.5559627287957692e-06,0.0006684160460545035,1.4024733286786497e-10,1.7975058963341366e-09,8.73759211830122e-08,1.2534388348291335e-07,0.0005235462442637362,0.007581875521882419,5.605290110301634e-07,0.0017186709128202797,5.1060463507078546e-05,5.056938138502823e-09,1.1128243258835075e-07,2.1064668833041674e-08,3.496972052412616e-06,2.483766179471173e-10,1.5059539702720706e-10,3.6284789454818764e-06,1.1703113260348851e-11,8.985343499014026e-12,3.955114648452135e-13,2.208603725395868e-14
5.432268344647559e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43699581217439815,0.0674365064651197,0.004359844528095605,8.846544405738053e-06,0.00047579757170642165,0.08706256975950784,0.036415547516305186,3.1348687668721105e-05,6.80465446300467e-10,0.0016525831491774618,4.4937266841332614e-11,0.000586218053805681,2.901026120463735e-09,2.449231763222528e-06,3.881953606955606e-09,1.725206346277642e-10,6.220173069767598e-06,3.232432836456329e-05,0.004781161894312153,1.5467301060522324e-06,0.0006687245399458037,1.394979481469478e-10,1.7924827183379327e-09,8.768554182354852e-08,1.2592999857720553e-07,0.0005257180908190679,0.007609324634355142,5.607907196080432e-07,0.0017204415825031623,5.1154347635882386e-05,5.05386196744769e-09,1.1133529127486297e-07,2.1067219396526513e-08,3.489942076678871e-06,2.4862330927769175e-10,1.5059470672442587e-10,3.6348821101449145e-06,1.1695983632280701e-11,9.001283763359556e-12,3.954164756544891e-13,2.2080735107332105e-14
5.439790368309991e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43696760931776313,0.0673914448207909,0.004350027672278734,8.842069527142816e-06,0.00047588514141238766,0.08715767322759833,0.03643513850215402,3.131423006894027e-05,6.823310912322925e-10,0.0016516849272817983,4.4933193524238614e-11,0.0005863737107802231,2.9024872276534783e-09,2.4425698506541646e-06,3.885071971312668e-09,1.7253084007108321e-10,6.206805232818189e-06,3.238386019851213e-05,0.0047776587654877085,1.5375712779809016e-06,0.0006690325296959678,1.3875417357160213e-10,1.7874746016752641e-09,8.799599995583389e-08,1.2651709344660115e-07,0.0005278920930336493,0.007636781142968944,5.610516782185979e-07,0.0017222105908470259,5.124856013296426e-05,5.050789072310933e-09,1.1138799878239642e-07,2.106973767064916e-08,3.482925840800831e-06,2.48869625011058e-10,1.5059382814004132e-10,3.641307299394403e-06,1.1688864625522097e-11,9.01727946512268e-12,3.9532135942818796e-13,2.2075425864126947e-14
5.447312391972423e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43693939652779756,0.06734641489053501,0.004340234082529062,8.837597070962616e-06,0.0004759720057520974,0.08725270697123781,0.03645468352165366,3.1279829408282645e-05,6.841978077951486e-10,0.0016507876976661299,4.4929307954242406e-11,0.0005865291768078223,2.9039608439919666e-09,2.435926909677501e-06,3.8881852746055256e-09,1.7254076739675283e-10,6.193467319391006e-06,3.2443600925748555e-05,0.004774158185456395,1.5284854738031767e-06,0.0006693400163401536,1.38015952684902e-10,1.7824814989378119e-09,8.830729469979811e-08,1.2710516595176483e-07,0.0005300682422619343,0.007664244956231334,5.613118888302414e-07,0.0017239779390786946,5.134310321644721e-05,5.047719451137964e-09,1.1144055550756554e-07,2.1072223738942633e-08,3.475923322342918e-06,2.4911556557271365e-10,1.5059276212085783e-10,3.6477546661667335e-06,1.1681756169697344e-11,9.033330984275554e-12,3.9522611669648925e-13,2.2070109553938216e-14
5.4548344156348544e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4369111739032514,0.06730141665469407,0.004330463701661944,8.833127037765676e-06,0.00047605816637118773,0.08734767102573472,0.036474182688423305,3.1245485590593583e-05,6.860655901633294e-10,0.001649891459447085,4.492561079235432e-11,0.000586684452216155,2.905447033321513e-09,2.4293028882266542e-06,3.89129352520411e-09,1.7255041763654866e-10,6.18015926564443e-06,3.2503551952002994e-05,0.0047706601536976565,1.5194719329088122e-06,0.0006696470009105671,1.3728322976090909e-10,1.7775033628685312e-09,8.861942517074717e-08,1.276942139512009e-07,0.0005322465298674848,0.00769171598289844,5.615713534066153e-07,0.0017257436284249265,5.1437979110968696e-05,5.044653101967385e-09,1.1149296184602196e-07,2.107467768478979e-08,3.4689344988733527e-06,2.493611313887423e-10,1.5059150951056183e-10,3.654224363826283e-06,1.167465819532093e-11,9.049438701837357e-12,3.951307479872158e-13,2.2064786206229463e-14
5.462356439297286e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43688294154261487,0.06725645009362308,0.004320716472632661,8.828659428097985e-06,0.0004761436249124362,0.08744256542635946,0.03649363611579493,3.1211198519854015e-05,6.879344325194963e-10,0.001648996211740762,4.492210270180699e-11,0.0005868395373318404,2.9069458597189033e-09,2.4226977343443538e-06,3.894396731467687e-09,1.7255979181906565e-10,6.166881007830961e-06,3.256371468711563e-05,0.004767164669686162,1.5105299046920526e-06,0.0006699534844364742,1.36555949793009e-10,1.7725401463611862e-09,8.893239047937432e-08,1.2828423530125967e-07,0.0005344269472229502,0.0077191941319742835,5.618300739065979e-07,0.0017275076601124023,5.1533190047669946e-05,5.041590022830977e-09,1.1154521819245622e-07,2.1077099591423394e-08,3.4619593479644225e-06,2.4960632288580245e-10,1.5059007114973108e-10,3.6607165461645358e-06,1.1667570633783186e-11,9.065602999872072e-12,3.950352538258504e-13,2.205945585033368e-14
5.469878462959718e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4368546995441191,0.06721151518769011,0.004310992338536096,8.824194242483582e-06,0.0004762283830157631,0.08753739020834425,0.036513043916814245,3.117696810017961e-05,6.898043290546977e-10,0.0016481019536627225,4.4918784348046377e-11,0.0005869944324804457,2.9084573874951456e-09,2.4161113961820522e-06,3.89749490174486e-09,1.7256889096972598e-10,6.153632482297444e-06,3.262409054502952e-05,0.0047636717328918094,1.501658648390944e-06,0.0006702594679442073,1.358340584824373e-10,1.7675918024598667e-09,8.924618973179373e-08,1.2887522785617643e-07,0.0005366094857101179,0.007746679312710011,5.620880522843171e-07,0.0017292700353677224,5.1628738264185205e-05,5.03853021175372e-09,1.1159732494060054e-07,2.1079489541926157e-08,3.454997847192764e-06,2.498511404911208e-10,1.5058844787584487e-10,3.667231367399205e-06,1.1660493417336304e-11,9.081824261486205e-12,3.9493963473555313e-13,2.205411851545426e-14
5.47740048662215e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.436826448005738,0.06716661191727619,0.004301291242606441,8.819731481424834e-06,0.0004763124423182342,0.08763214540688347,0.03653240620424126,3.1142794235819935e-05,6.916752739683883e-10,0.0016472086843279854,4.491565639872269e-11,0.000587149137986492,2.9099816811952304e-09,2.4095438220000304e-06,3.900588044373548e-09,1.725777161107874e-10,6.140413625485322e-06,3.268468094378384e-05,0.0047601813427797695,1.4928574329296598e-06,0.0006705649524571941,1.3511750222706032e-10,1.7626582843585259e-09,8.956082202955344e-08,1.2946718946808097e-07,0.0005387941367199028,0.00777417143460316,5.623452904891617e-07,0.0017310307554174048,5.172462600463088e-05,5.0354736667538134e-09,1.1164928248323083e-07,2.1081847619230938e-08,3.448049974139624e-06,2.5009558463248714e-10,1.5058664052329309e-10,3.673768982173332e-06,1.1653426479080574e-11,9.098102870826563e-12,3.9484389123717877e-13,2.204877423066597e-14
5.484922510284581e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43679818702518786,0.06712174026277537,0.004291613128216874,8.815271145402696e-06,0.00047639580445406294,0.08772683105713334,0.036551723090551234,3.110867683115771e-05,6.935472614684494e-10,0.0016463164028510243,4.49127195236814e-11,0.0005873036541734575,2.911518805597878e-09,2.4029949601675004e-06,3.903676167680987e-09,1.7258626826135191e-10,6.127224373930841e-06,3.2745487305506906e-05,0.004756693498810491,1.4841255367638825e-06,0.0006708699389959519,1.3440622811034002e-10,1.7577395454005032e-09,8.987628646965586e-08,1.3006011798702173e-07,0.0005409808916523711,0.0078016704073969245,5.626017904657908e-07,0.0017327898214878762,5.182085551959454e-05,5.032420385842666e-09,1.1170109121216904e-07,2.1084173906120693e-08,3.4411157063911357e-06,2.503396557382427e-10,1.505846499233861e-10,3.680329545554388e-06,1.1646369752950881e-11,9.114439213077937e-12,3.9474802384929153e-13,2.2043423024915805e-14
5.492444533947013e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43676991669992904,0.0670769002045946,0.0042819579388792715,8.810813234876998e-06,0.00047647847105461265,0.08782144719421218,0.036570994687935336,3.1074615790708065e-05,6.95420285771208e-10,0.0016454251083457658,4.490997439495422e-11,0.0005874579813637833,2.9130688257152856e-09,2.3964647591627006e-06,3.906759279983714e-09,1.725945484373737e-10,6.1140646642652985e-06,3.2806511056409096e-05,0.004753208200439736,1.4754622477290462e-06,0.0006711744285781138,1.3370018389052688e-10,1.7528355390780651e-09,9.019258214457695e-08,1.30654011260981e-07,0.0005431697419167372,0.00782917614107942,5.628575541541475e-07,0.0017345472348054706,5.191742906612379e-05,5.029370367024939e-09,1.1175275151828565e-07,2.1086468485228665e-08,3.4341950215385784e-06,2.505833542372746e-10,1.5058247690436475e-10,3.686913213033358e-06,1.163932317370348e-11,9.130833674460803e-12,3.9465203308818303e-13,2.2038064927023956e-14
5.499966557609445e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4367416371271665,0.06703209172315384,0.00427232561824388,8.80635775028669e-06,0.0004765604437483992,0.08791599385320042,0.03659022110830143,3.104061101911779e-05,6.972943411014564e-10,0.0016445347999255817,4.490742168675015e-11,0.0005876121198788787,2.9146318067928718e-09,2.3899531675729894e-06,3.909837389587556e-09,1.726025576516673e-10,6.100934433215247e-06,3.286775362677577e-05,0.0047497254471185885,1.4668668628915216e-06,0.0006714784222184291,1.329993179900362e-10,1.7479462190319322e-09,9.050970814229073e-08,1.3124886713590475e-07,0.0005453606789313986,0.00785668854588294,5.631125834894683e-07,0.001736302996596425,5.201434890771501e-05,5.02632360829854e-09,1.118042637915017e-07,2.1088731439038453e-08,3.4272878971786463e-06,2.508266805590071e-10,1.5058012229140941e-10,3.6935201405238307e-06,1.1632286676903013e-11,9.147286642228993e-12,3.9455591946788857e-13,2.2032699965684697e-14
5.507488581271877e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4367133484038507,0.06698731479888592,0.004262716110099022,8.801904692050127e-06,0.0004766417241610926,0.08801047106914056,0.03660940246327481,3.100666242116465e-05,6.9916942169247e-10,0.001643645476703288,4.490506207544646e-11,0.000587766070039125,2.9162078143090177e-09,2.383460134094937e-06,3.91291050478762e-09,1.726102969139162e-10,6.087833617602723e-06,3.292921645096012e-05,0.0047462452382934905,1.4583386884025044e-06,0.000671781920928789,1.3230357948504716e-10,1.7430715390508155e-09,9.08276635462829e-08,1.3184468345571102e-07,0.0005475536941239232,0.007884207532283263,5.633668804022932e-07,0.001738057108086873,5.2111617314302015e-05,5.023280107654641e-09,1.1185562842079094e-07,2.1090962849884045e-08,3.420394310913705e-06,2.510696351333945e-10,1.5057758690664972e-10,3.7001504843610623e-06,1.1625260198909755e-11,9.16379850466735e-12,3.944596835002018e-13,2.2027328169467274e-14
5.515010604934308e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43668505062667845,0.06694256941223659,0.004253129358370782,8.797454060565301e-06,0.00047672231391552065,0.08810487887703718,0.03662853886419902,3.097276990175672e-05,7.010455217860281e-10,0.0016427571377911425,4.490289623957977e-11,0.0005879198321638805,2.917796913974802e-09,2.3769856075344073e-06,3.915978633868291e-09,1.726177672306808e-10,6.0747621543454535e-06,3.299090096737587e-05,0.004742767573406253,1.449877039354781e-06,0.0006720849257182223,1.3161291809527168e-10,1.7382114530709566e-09,9.114644743557541e-08,1.3244145806232035e-07,0.0005497487789310836,0.00791173301099889,5.636204468184798e-07,0.001739809570502842,5.2209236562244566e-05,5.020239863077708e-09,1.1190684579418241e-07,2.1093162799949977e-08,3.4135142403520515e-06,2.513122183909121e-10,1.5057487156917458e-10,3.706804401301048e-06,1.1618243676867117e-11,9.180369651089354e-12,3.943633256946913e-13,2.2021949566816783e-14
5.52253262859674e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43665674389209336,0.06689785554366438,0.004243565307122714,8.7930058562101e-06,0.00047680221463166977,0.08819921731185712,0.03664763042213652,3.0938933365931725e-05,7.029226356324302e-10,0.0016418697823008409,4.490092485983699e-11,0.0005880734065714856,2.9193991717337374e-09,2.370529536806645e-06,3.919041785103211e-09,1.726249696054067e-10,6.061719980457062e-06,3.3052808618489944e-05,0.004739292451894086,1.441481239641987e-06,0.0006723874375929241,1.3092728417393645e-10,1.7333659151756643e-09,9.146605888474298e-08,1.3303918879566598e-07,0.0005519459247988461,0.007939264892990364,5.638732846592108e-07,0.0017415603850702464,5.2307208934316746e-05,5.017202872545496e-09,1.1195791629876231e-07,2.1095331371271376e-08,3.4066476631081715e-06,2.5155443076255093e-10,1.5057197709504122e-10,3.7134820485195745e-06,1.1611237048689364e-11,9.197000471834734e-12,3.942668465587156e-13,2.201656418605501e-14
5.530054652259172e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43662842829628745,0.06685317317364084,0.004234023900555516,8.788560079342575e-06,0.0004768814279266881,0.08829348640852938,0.036666677247869484,3.0905152718856444e-05,7.048007574905157e-10,0.0016409834093435154,4.4899148619046436e-11,0.0005882267935792678,2.9210146537615057e-09,2.364091870936351e-06,3.922099966755278e-09,1.7263190503843292e-10,6.048707033047284e-06,3.311494085081508e-05,0.004735819873189614,1.4331506218207531e-06,0.0006726894575562516,1.3024662869793114e-10,1.728534879594857e-09,9.178649696393661e-08,1.336378734937251e-07,0.0005541451231824096,0.007966803089459525,5.641253958410072e-07,0.0017433095530148862,5.240553671969517e-05,5.014169134029092e-09,1.1200884032067668e-07,2.1097468645734052e-08,3.399794556802992e-06,2.5179627267980677e-10,1.5056890429728506e-10,3.720183583611268e-06,1.1604240253049614e-11,9.21369135826708e-12,3.941702465974401e-13,2.201117205538136e-14
5.5375766759216035e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4366001039352012,0.06680852228265015,0.004224505083006744,8.784116730301168e-06,0.00047695995541488815,0.08838768620194516,0.0366856794519005,3.087142786582606e-05,7.066798816276811e-10,0.0016400980180297307,4.489756820216883e-11,0.0005883799935035447,2.922643426465672e-09,2.3576725590577566e-06,3.925153187076627e-09,1.7263857452700018e-10,6.0357232493221584e-06,3.317729911490228e-05,0.004732349836720902,1.424884526975047e-06,0.0006729909866087535,1.295709032581564e-10,1.7237183007045986e-09,9.2107760738898e-08,1.3423750999252468e-07,0.0005563463655461849,0.007994347511848821,5.643767822757375e-07,0.0017450570755624425,5.250422221394722e-05,5.0111386454929084e-09,1.1205961824513298e-07,2.1099574705074626e-08,3.3929548990641318e-06,2.5203774457467647e-10,1.50565653985929e-10,3.7269091645886384e-06,1.1597253229367978e-11,9.230442702771385e-12,3.940735263138503e-13,2.2005773202873653e-14
5.545098699584035e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43657177090452476,0.06676390285118942,0.004215008798950493,8.779675809404948e-06,0.00047703779870774825,0.08848181672695793,0.036704637144453385,3.083775871226364e-05,7.085600023198987e-10,0.0016392136074694843,4.4896184296288356e-11,0.0005885330066596311,2.9242855564854284e-09,2.351271550414694e-06,3.9282014543086335e-09,1.7264497906525889e-10,6.022768566584231e-06,3.323988486533331e-05,0.004728882341911471,1.4166823045835552e-06,0.00067329202574816,1.2890006005003822e-10,1.7189161330266524e-09,9.24298492709849e-08,1.348380961261765e-07,0.0005585496433638405,0.008021898071840578,5.646274458706304e-07,0.0017468029539384681,5.2603267719019037e-05,5.008111404894719e-09,1.1211025045640287e-07,2.1101649630880548e-08,3.386128667526154e-06,2.5227884687964584e-10,1.5056222696799338e-10,3.7336589498811082e-06,1.1590275917799973e-11,9.247254898751622e-12,3.939766862087681e-13,2.2000367656488974e-14
5.552620723246467e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4365434292996982,0.06671931485976858,0.0042055349929971024,8.77523731695386e-06,0.00047711495941391566,0.08857587801838351,0.03672355043547384,3.0804145163719524e-05,7.104411138517337e-10,0.0016383301767722042,4.4894997590603676e-11,0.0005886858333618414,2.9259411106912998e-09,2.3448887943606675e-06,3.9312447766818936e-09,1.7265111964427756e-10,6.009842922232746e-06,3.330269956071301e-05,0.004725417388180327,1.4085433123887495e-06,0.0006735925759694195,1.2823405186421674e-10,1.7141283312280162e-09,9.275276161718553e-08,1.354396297268808e-07,0.0005607549481182786,0.00804945468135633,5.648773885282839e-07,0.001748547189368388,5.270267554322338e-05,5.005087410185671e-09,1.121607373378241e-07,2.1103693504590258e-08,3.3793158398308105e-06,2.5251958002768756e-10,1.505586240475051e-10,3.7404330983340353e-06,1.1583308259225135e-11,9.264128340628264e-12,3.9387972678086637e-13,2.1994955444064502e-14
5.560142746908899e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4365150792159134,0.06667475828891023,0.004196083609892845,8.77080125322897e-06,0.00047719143913920814,0.08866987011099997,0.0367424194346302,3.077058712587085e-05,7.123232105163613e-10,0.0016374477250467462,4.489400877641899e-11,0.0005888384739234954,2.9276101561848663e-09,2.3385242403589133e-06,3.934283162416217e-09,1.726569972520507e-10,5.996946253763834e-06,3.336574466366156e-05,0.0047219549749419765,1.4004669162695096e-06,0.0006738926382646841,1.275728320774263e-10,1.7093548501204735e-09,9.307649683014334e-08,1.3604210862496393e-07,0.0005629622713016869,0.008077017252556079,5.651266121466764e-07,0.0017502897830774947,5.280244800122744e-05,5.002066659310308e-09,1.1221107927180286e-07,2.1105706407493227e-08,3.3725163936272833e-06,2.527599444522476e-10,1.505548460255071e-10,3.747231769207733e-06,1.1576350195235899e-11,9.28106342383581e-12,3.9378264852668387e-13,2.1989536593318368e-14
5.5676647705713305e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43648672074811357,0.06663023311914976,0.004186654594519633,8.766367618492666e-06,0.00047726723948661703,0.08876379303954779,0.03676124425131421,3.0737084504520955e-05,7.142062866155848e-10,0.0016365662514013952,4.489321854713508e-11,0.0005889909286569225,2.929292760298478e-09,2.33217783798246e-06,3.937316619720616e-09,1.7266261287350729e-10,5.984078498770704e-06,3.342902164080671e-05,0.004718495101606453,1.3924524901143624e-06,0.0006741922136233488,1.2691635464349124e-10,1.7045956446601456e-09,9.340105395816991e-08,1.3664553064887553e-07,0.0005651716044154995,0.008104585697837641,5.653751186191783e-07,0.0017520307362909437,5.2902587414040494e-05,4.999049150206592e-09,1.1226127663981569e-07,2.1107688420730075e-08,3.365730306572436e-06,2.5299994058724436e-10,1.5055089370006842e-10,3.7540551221764766e-06,1.1569401668126504e-11,9.298060544820266e-12,3.936854519406387e-13,2.1984111131850385e-14
5.575186794233762e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43645835399099486,0.06658573933103532,0.004177247891894703,8.761936412988913e-06,0.0004773423620563089,0.08885764683872988,0.03678002499464171,3.070363720559895e-05,7.160903364598515e-10,0.0016356857549438607,4.48926275982403e-11,0.0005891431978734662,2.9309889905949673e-09,2.3258495369141886e-06,3.940345156793303e-09,1.7266796749051847e-10,5.971239594943817e-06,3.349253196277592e-05,0.004715037767579328,1.3844994156996926e-06,0.0006744913030320307,1.262645740845875e-10,1.6998506699470306e-09,9.372643204527275e-08,1.3724989362523543e-07,0.0005673829389704701,0.008132159929835896,5.656229098345609e-07,0.0017537700502337447,5.300309610900144e-05,4.996034880805916e-09,1.123113298224121e-07,2.110963962529263e-08,3.358957556331043e-06,2.5323956886705414e-10,1.5054676786629288e-10,3.7609033173275022e-06,1.1562462620882404e-11,9.315120101036635e-12,3.935881375150447e-13,2.197867908714294e-14
5.582708817896194e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4364299790390069,0.06654127690512765,0.004167863447170319,8.757507636943468e-06,0.00047741680844562813,0.08895143154321143,0.03679876177345336,3.0670245135159204e-05,7.179753543682705e-10,0.0016348062347812803,4.4892236627301676e-11,0.0005892952818834887,2.9326989148673544e-09,2.3195392869468833e-06,3.943368781821673e-09,1.7267306208190606e-10,5.958429480071076e-06,3.35562771041884e-05,0.004711582972261744,1.3766070825660174e-06,0.00067478990747462,1.256174454824731e-10,1.6951198812245645e-09,9.405263013116536e-08,1.3785519537882054e-07,0.000569596266486609,0.008159739861422178,5.658699876770096e-07,0.0017555077261307635,5.310397641976625e-05,4.993023849033137e-09,1.123612391992163e-07,2.1111560102024072e-08,3.3521981205760377e-06,2.534788297265117e-10,1.5054246931632907e-10,3.7677765151600005e-06,1.1555532997169469e-11,9.332242490946383e-12,3.9349070574012396e-13,2.1973240486561733e-14
5.590230841558626e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4364015959863533,0.06649684582200031,0.004158501205633473,8.75308129056409e-06,0.00047749058024909954,0.08904514718762029,0.03681745469631537,3.06369081993809e-05,7.19861334668628e-10,0.0016339276900202149,4.489204633395589e-11,0.0005894471809963747,2.934422601138549e-09,2.3132470379832816e-06,3.946387502982295e-09,1.7267789762345062e-10,5.94564809203799e-06,3.3620258543647036e-05,0.00470813071505043,1.3687748879031832e-06,0.000675088027932243,1.249749244702223e-10,1.6904032338791694e-09,9.437964725129656e-08,1.384614337326225e-07,0.000571811578493283,0.008187325405703494,5.661163540261309e-07,0.0017572437652067152,5.320523068629522e-05,4.99001605280659e-09,1.1241100514892944e-07,2.1113449931618954e-08,3.345451976988739e-06,2.537177236008938e-10,1.5053799883937946e-10,3.774674876584103e-06,1.1548612741323932e-11,9.349428114014839e-12,3.9339315710402087e-13,2.1967795357356564e-14
