Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C2H2X(348),C4H7X(141),C4H6(54),C4H7X(140),C4H9X(153),C4H9X(171),C4H7X(142),SX(176),SX(174),C6H10(456),C6H10(549),C6H9X(432),C6H8(857),C6H9X(431)
0.0037083427880454803,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4129591600164781e-11,0.55695349939561467,2.6746080893158092e-06,1.3441343887301719e-05,0.0022937091981184653,1.0744042924346632e-29,1.0303863430763419e-18,0.0,0.0,1.3820991845949321e-09,0.0,0.16157316281796721,0.055639613139436335,0.053482605266709102,9.4636180572624374e-08,0.00046206642478892221,0.00032971283389352375,1.8454701820975328e-08,3.1475200144151787e-07,2.7034376897812232e-06,1.7547548769652965e-08,6.34577016026809e-07,1.0817138672049243e-06,6.288694003652173e-07,1.1373511716148067e-09,2.3675363193713633e-07,2.3802497041043414e-07
0.0037317059544026876,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4133092284494619e-11,0.5569338715371851,2.7080426431832504e-06,1.3611814641803004e-05,0.0023079220735006917,1.0811368385623055e-29,1.0432731607874824e-18,0.0,0.0,1.4019906321026891e-09,0.0,0.16156185534939502,0.055634632032259081,0.053482606168414312,9.4625411776947969e-08,0.00046493975233054735,0.00033174417999513157,1.8569196873101258e-08,3.1671596810246714e-07,2.7369939510956317e-06,1.7676181425626734e-08,6.3928858536239717e-07,1.0973418902332038e-06,6.3801438233972167e-07,1.1443430375816673e-09,2.3972636876791403e-07,2.4100637917636322e-07
0.003755069120759895,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4136592499263756e-11,0.55691424453592464,2.7416817440655258e-06,1.3783343531201708e-05,0.0023221320053757664,1.087868907192367e-29,1.0562381749269958e-18,0.0,0.0,1.4220266645738231e-09,0.0,0.16155055059035175,0.055629651508073835,0.053482607070262152,9.4614644402600619e-08,0.00046781260844536388,0.00033377496088726294,1.8683661248630843e-08,3.1867942543429891e-07,2.7707495014638944e-06,1.7804788793687628e-08,6.4399927284149547e-07,1.113084524259707e-06,6.4722697226357106e-07,1.1513325371616258e-09,2.427173098619569e-07,2.4400600008452004e-07
0.003778432287117102,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4140092228376066e-11,0.55689461839178855,2.7755253339561742e-06,1.3955930254547905e-05,0.0023363389944649191,1.0946004984352168e-29,1.069281350899852e-18,0.0,0.0,1.4422072334937708e-09,0.0,0.16153924854014634,0.055624671566795618,0.05348260797225253,9.460387844940487e-08,0.00047068499322162985,0.00033580517678761016,1.879809495584504e-08,3.2064237357083003e-07,2.8047042019344136e-06,1.7933370432436192e-08,6.4870906120533135e-07,1.1289417435743445e-06,6.5650715684123416e-07,1.1583196710758509e-09,2.4572644891378862e-07,2.4702382682607439e-07
0.0038017954534743095,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4143591456340586e-11,0.55687499310473276,2.8095733548650839e-06,1.4129574510976999e-05,0.0023505430414891794,1.1013316124011973e-29,1.0824026541243831e-18,0.0,0.0,1.4625322898568547e-09,0.0,0.16152794919808727,0.055619692208339483,0.053482608874385405,9.4593113917183321e-08,0.00047355690674758189,0.00033783482791376333,1.8912498003022489e-08,3.2260481264584079e-07,2.8388579136339997e-06,1.8061925917090075e-08,6.5341793384330198e-07,1.1449135220682689e-06,6.6585492253414153e-07,1.1653044400452795e-09,2.4875377961988994e-07,2.5005985309415375e-07
0.003825158619831517,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4147090168249407e-11,0.55685536867471264,2.8438257488184892e-06,1.43042759997097e-05,0.0023647441471693785,1.1080622492006242e-29,1.0956020500322768e-18,0.0,0.0,1.4830017841853983e-09,0.0,0.16151665256348249,0.05561471343262047,0.053482609776660722,9.4582350805758532e-08,0.00047642834911143506,0.00033986391448321017,1.9026870398439435e-08,3.2456674279307551e-07,2.8732104977678317e-06,1.819045483887762e-08,6.5812587476932058e-07,1.1609998332489452e-06,6.7527025556982628e-07,1.1722868447906185e-09,2.5179929567869701e-07,2.5311407258384279e-07
0.003848521786188724,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4150588349756393e-11,0.55683574510168365,2.8782824578589675e-06,1.4480034420052011e-05,0.0023789423122261458,1.1147924089437857e-29,1.1088795040685737e-18,0.0,0.0,1.5036156665481366e-09,0.0,0.1615053586356397,0.055609735239553662,0.053482610679078398,9.4571589114953144e-08,0.00047929932040138298,0.00034189243671333596,1.9141212150369723e-08,3.26528164146242e-07,2.9077618156194166e-06,1.8318956804453477e-08,6.6283286859902365e-07,1.1772006502546702e-06,6.8475314195073376e-07,1.1792668860323418e-09,2.5486299079060132e-07,2.5618647899218327e-07
0.0038718849525459314,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4154085987056721e-11,0.5568161223856013,2.9129434240454311e-06,1.4656849471395203e-05,0.0023931375373799127,1.1215220917409436e-29,1.1222349816916588e-18,0.0,0.0,1.5243738865779606e-09,0.0,0.16149406741386618,0.055604757629054147,0.053482611581638376,9.4560828844589648e-08,0.00048216982070559735,0.00034392039482142447,1.9255523267084838e-08,3.2848907683901132e-07,2.9425117285505443e-06,1.8447431435335622e-08,6.675389005278103e-07,1.1935159458685605e-06,6.943035674627073e-07,1.1862445644906956e-09,2.5794485865794913e-07,2.5927706601817222e-07
0.0038952481189031387,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4157583066867093e-11,0.55679650052642138,2.9478085894531255e-06,1.4834720853215788e-05,0.0024073298233509123,1.1282512977023327e-29,1.1356684483732606e-18,0.0,0.0,1.5452763934890047e-09,0.0,0.1614827788974687,0.055599780601037041,0.053482612484340594,9.4550069994490791e-08,0.00048503985011222881,0.00034594778902465685,1.9369803756853916e-08,3.3044948100501827e-07,2.9774600980012479e-06,1.8575878367362895e-08,6.722439563096853e-07,1.2099456925320364e-06,7.0392151768316655e-07,1.1932198808856952e-09,2.6104489298504074e-07,2.6238582736276257e-07
0.003918611285260346,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4161079576406743e-11,0.55677687952409904,2.9828778961736194e-06,1.5013648265075509e-05,0.0024215191708591753,1.1349800269381605e-29,1.1491798695984419e-18,0.0,0.0,1.5663231360931151e-09,0.0,0.16147149308575381,0.055594804155417454,0.053482613387184984,9.4539312564479079e-08,0.00048790940870940591,0.0003479746195401126,1.9484053627943691e-08,3.3240937677786139e-07,3.0126067854897588e-06,1.8704297250172281e-08,6.7694802223686891e-07,1.2264898623578012e-06,7.136069779889847e-07,1.2001928359371231e-09,2.6416308747812964e-07,2.6551275672886157e-07
0.003941974451617554,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4164575503379097e-11,0.55675725937858989,3.0181512863148056e-06,1.5193631406621305e-05,0.0024357055806245348,1.1417082795586074e-29,1.1627692108655976e-18,0.0,0.0,1.5875140628157111e-09,0.0,0.16146020997802785,0.055589828292110531,0.053482614290171461,9.4528556554377111e-08,0.00049077849658523602,0.00035000088658476919,1.9598272888618535e-08,3.3436876429110311e-07,3.0479516526124694e-06,1.8832687746695324e-08,6.8165108512015584e-07,1.2431484271423613e-06,7.2335993356408144e-07,1.2071634303645339e-09,2.6729943584542176e-07,2.6865784782133068e-07
0.003965337617974762,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.416807083595408e-11,0.55673764008984938,3.0536287020008915e-06,1.5374669977585304e-05,0.0024498890533666256,1.1484360556738268e-29,1.1764364376864479e-18,0.0,0.0,1.6088491217110679e-09,0.0,0.16144892957359649,0.055584853011031408,0.053482615193299991,9.4517801964007515e-08,0.00049364711382780477,0.00035202659037550225,1.9712461547140445e-08,3.3632764367826875e-07,3.0834945610438867e-06,1.8961049532672891e-08,6.863531322699866e-07,1.2599213583780776e-06,7.331803694067346e-07,1.2141316648872504e-09,2.7045393179707564e-07,2.7182109434698451e-07
0.00398870078433197,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4171565562751128e-11,0.55671802165783302,3.0893100853723958e-06,1.5556763677784775e-05,0.0024640695898048804,1.1551633553939455e-29,1.1901815155860337e-18,0.0,0.0,1.6303282604770415e-09,0.0,0.16143765187176551,0.055579878312095272,0.053482616096570477,9.4507048793192955e-08,0.00049651526052517652,0.00035405173112908569,1.9826619611769037e-08,3.3828601507284763e-07,3.1192353725365938e-06,1.9089382296187578e-08,6.9105415147821231e-07,1.2768086272647828e-06,7.4306827033663008e-07,1.2210975402243664e-09,2.7362656904520079e-07,2.7500249001459082e-07
0.004012063950689177,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4175059672822796e-11,0.55669840408249627,3.1251953785861444e-06,1.5739912207122132e-05,0.0024782471906585344,1.1618901788290621e-29,1.2040044101027124e-18,0.0,0.0,1.6519514264692526e-09,0.0,0.16142637687184019,0.055574904195217323,0.053482616999982857,9.4496297041756057e-08,0.00049938293676539392,0.00035607630906219146,1.9940747090761571e-08,3.4024387860829281e-07,3.1551739489212041e-06,1.9217685737213318e-08,6.9575413100052338e-07,1.2938102047209751e-06,7.5302362100164923e-07,1.228061057094745e-09,2.7681734130385761e-07,2.78202028534869e-07
0.004035427117046385,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4178553155638898e-11,0.55667878736379461,3.161284523815262e-06,1.5924115265584917e-05,0.0024924218566466224,1.1686165260892491e-29,1.2179050867881512e-18,0.0,0.0,1.6737185667147527e-09,0.0,0.16141510457312558,0.055569930660312739,0.053482617903537075,9.4485546709519435e-08,0.00050225014263647781,0.00035810032439139019,2.0054843992372921e-08,3.4220123441802067e-07,3.1913101521063236e-06,1.9345959567181262e-08,7.0045305953951899e-07,1.3109260613945998e-06,7.6304640588441254e-07,1.2350222162170192e-09,2.8002624228905674e-07,2.8141970362049014e-07
0.004058790283403593,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4182046001071354e-11,0.55665917150168354,3.1975774632491719e-06,1.6109372553245728e-05,0.0025065935884879802,1.1753423972845514e-29,1.2318835112073227e-18,0.0,0.0,1.6956296279251873e-09,0.0,0.16140383497492661,0.05556495770729674,0.05348261880723304,9.4474797796305794e-08,0.00050511687822642833,0.00036012377733315055,2.0168910324855609e-08,3.4415808263541152e-07,3.2276438440785056e-06,1.9474203508561541e-08,7.051509262283944e-07,1.3281561676734399e-06,7.7313660930858224e-07,1.2419810183095928e-09,2.8325326571875794e-07,2.8465550898607628e-07
0.0040821534497608005,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4185538199379449e-11,0.55663955649611829,3.2340741390935857e-06,1.6295683770262259e-05,0.0025207623869012456,1.1820677925249866e-29,1.2459396489385005e-18,0.0,0.0,1.7176845565094836e-09,0.0,0.16139256807654784,0.055559985336084583,0.053482619711070691,9.4464050301937693e-08,0.00050798314362322295,0.00036214666810383987,2.0282946096459768e-08,3.4611442339380909e-07,3.264174886902211e-06,1.9602417294460413e-08,7.0984772061522529e-07,1.3455004936951265e-06,7.8329421544493567e-07,1.2489374640906376e-09,2.8649840531287022e-07,2.8790943834819922e-07
0.004105516616118008,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4189029741195769e-11,0.55661994234705459,3.2707744935705027e-06,1.6483048616877246e-05,0.0025349282526048542,1.1887927119205448e-29,1.2600734655732525e-18,0.0,0.0,1.739883298586065e-09,0.0,0.16138130387729371,0.055555013546591474,0.053482620615049957,9.4453304226237825e-08,0.00051084893891481899,0.00036416899691972396,2.0396951315433162e-08,3.4807025682652093e-07,3.3009031427197673e-06,1.9730600668231907e-08,7.1454343264782086e-07,1.3629590093567836e-06,7.9351920831721608e-07,1.2558915542780981e-09,2.8976165479325052e-07,2.9118148542538072e-07
0.004128879782475216,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4192520617512521e-11,0.55660032905444778,3.307678468918201e-06,1.6671466793418426e-05,0.0025490911863170458,1.1955171555811899e-29,1.2742849267164378e-18,0.0,0.0,1.7622257999946261e-09,0.0,0.16137004237646846,0.055550042338732723,0.05348262151917077,9.4442559569028934e-08,0.00051371426418915121,0.00036619076399696721,2.0510925990021195e-08,3.5002558306681775e-07,3.3378284737513215e-06,1.9858753383103771e-08,7.1923805265913605e-07,1.3805316843243223e-06,8.0381157180777252e-07,1.262843289589689e-09,2.9304300788370342e-07,2.9447164393809105e-07
0.004152242948832424,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4196010819668453e-11,0.55658071661825337,3.3447860073912372e-06,1.6860938000298552e-05,0.0025632511887558576,1.2022411236168575e-29,1.2885739979861995e-18,0.0,0.0,1.784712006307474e-09,0.0,0.16135878357337619,0.055545071712423566,0.053482622423433039,9.4431816330133582e-08,0.00051657911953413343,0.00036821196955163263,2.0624870128466889e-08,3.5198040224793463e-07,3.3749507422948061e-06,1.998687520181704e-08,7.2393157135320896e-07,1.3982184880413936e-06,8.1417128966298921e-07,1.2697926707428933e-09,2.9634245830998038e-07,2.9777990760874907e-07
0.004175606115189631,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4199500339336156e-11,0.55656110503842648,3.3820970512604366e-06,1.7051461938015356e-05,0.0025774082606391299,1.2089646161374563e-29,1.3029406450139609e-18,0.0,0.0,1.8073418628404519e-09,0.0,0.16134752746732078,0.055540101667579347,0.053482623327836695,9.4421074509374512e-08,0.00051944350503765749,0.00037023261379968189,2.0738783739010907e-08,3.5393471450306954e-07,3.4122698107258923e-06,2.0114965896278686e-08,7.286239797916164e-07,1.4160193897380141e-06,8.2459834549852171e-07,1.2767396984549662e-09,2.9965999979977928e-07,3.0110627016172103e-07
0.004198969281546839,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4202989168509929e-11,0.55654149431492295,3.4196115428128916e-06,1.7243038307151512e-05,0.0025915624026845016,1.2156876332528677e-29,1.3173848334444202e-18,0.0,0.0,1.8301153146634669e-09,0.0,0.16133627405760589,0.05553513220411533,0.053482624232381676,9.441033410657439e-08,0.00052230742078759461,0.00037225269695697542,2.0852666829891532e-08,3.558885199653848e-07,3.4497855414979477e-06,2.0243025247227063e-08,7.333152693804216e-07,1.4339343584388807e-06,8.3509272280433806e-07,1.2836843734429328e-09,3.0299562608274333e-07,3.0445072532332019e-07
0.004222332447904047,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4206477299494039e-11,0.5565218844476979,3.4573294243519531e-06,1.7435666808374611e-05,0.0026057136156094163,1.2224101750729458e-29,1.3319065289355464e-18,0.0,0.0,1.8530323066106298e-09,0.0,0.1613250233435353,0.055530163321946886,0.053482625137067898,9.439959512155591e-08,0.00052517086687179368,0.00037427221923927277,2.09665194093447e-08,3.5784181876800579e-07,3.4874977971419987e-06,2.0371053043909428e-08,7.3800543185759733e-07,1.4519633629713758e-06,8.4565440494957803e-07,1.2906266964235888e-09,3.0634933089046111e-07,3.0781326682180613e-07
0.0042456956142612546,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.420996472489136e-11,0.55650227543670683,3.4952506381972292e-06,1.7629347142437172e-05,0.0026198619001311144,1.2291322417075174e-29,1.3465056971585706e-18,0.0,0.0,1.8760927832900247e-09,0.0,0.16131377532441235,0.055525195020989328,0.053482626041895305,9.4388857554141775e-08,0.00052803384337808256,0.00037629118086223172,2.1080341485603949e-08,3.5979461104402191e-07,3.5254064402666856e-06,2.049904908377133e-08,7.4269445928091045e-07,1.4701063719732862e-06,8.5628337518723484e-07,1.2975666681135019e-09,3.097211079564652e-07,3.1119388838738426e-07
0.004269058780618462,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4213451437592542e-11,0.5564826672819051,3.5333751266845793e-06,1.7824079010176589e-05,0.0026340072569666379,1.2358538332663819e-29,1.3611823037979864e-18,0.0,0.0,1.8992966890931191e-09,0.0,0.16130252999954062,0.055520227301158027,0.053482626946863801,9.4378121404154652e-08,0.00053089635039426774,0.00037830958204140966,2.1194133066900466e-08,3.6174689692648621e-07,3.5635113335582195e-06,2.0627013172157234e-08,7.473823440162454e-07,1.4883633539002361e-06,8.6697961665866434e-07,1.3045042892290076e-09,3.131109510162321e-07,3.1459258375220466e-07
0.00429242194697567,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4216937430765446e-11,0.5564630599832483,3.5717028321661063e-06,1.8019862112515103e-05,0.002648149686832833,1.2425749498593114e-29,1.3759363145515387e-18,0.0,0.0,1.9226439682038335e-09,0.0,0.16129128736822321,0.055515260162368359,0.053482627851973302,9.4367386671417339e-08,0.00053375838800813415,0.00038032742299226249,2.1307894161463089e-08,3.6369867654841521e-07,3.6018123397803468e-06,2.0754945122022189e-08,7.5206907872635513e-07,1.5067342770328471e-06,8.7774311239793183e-07,1.3114395604862156e-09,3.1651885380718137e-07,3.1800934665036226e-07
0.004315785113332878,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4220422697845046e-11,0.5564434535406918,3.610233697010155e-06,1.8216696150459794e-05,0.0026622891904463427,1.2492955915960508e-29,1.3907676951302255e-18,0.0,0.0,1.9461345646072705e-09,0.0,0.16128004742976335,0.055510293604535708,0.053482628757223753,9.4356653355752502e-08,0.00053661995630744502,0.00038234470393014541,2.1421624777518251e-08,3.6564995004278922e-07,3.640309321774302e-06,2.0882844753653877e-08,7.5675465636002304e-07,1.5252191094836456e-06,8.8857384533599843e-07,1.3183724826010047e-09,3.1994481006867481e-07,3.2144417081789553e-07
0.0043391482796900855,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.422390723252372e-11,0.55642384795419075,3.6489676636013039e-06,1.841458082510256e-05,0.0026764257685236142,1.2560157585863165e-29,1.4056764112582855e-18,0.0,0.0,1.9697684220981369e-09,0.0,0.16126881018346423,0.055505327627575478,0.053482629662615071,9.4345921456982833e-08,0.00053948105537994246,0.00038436142507031266,2.1535324923290041e-08,3.6760071754255233e-07,3.6790021424587664e-06,2.1010711894404918e-08,7.6143907014161944e-07,1.5438178192037058e-06,8.9947179830475536e-07,1.3253030562890247e-09,3.2338881354201635e-07,3.2489704999278592e-07
0.0043858746124045,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4230874080679396e-11,0.55638463934917681,3.7270446716443731e-06,1.8813500889273778e-05,0.0027046901509342278,1.269454668766162e-29,1.4357257131256776e-18,0.0,0.0,2.0174656946165571e-09,0.0,0.16124634376456029,0.055495397415934004,0.05348263147382,9.432446190942003e-08,0.00054520184619535818,0.00038839318881801283,2.1762633836868055e-08,3.7150073508984047e-07,3.7569747519609476e-06,2.126634804648609e-08,7.7080438036495643e-07,1.5813567414862616e-06,9.2146929518936712e-07,1.3391571612462151e-09,3.3033093709916371e-07,3.3185694832627672e-07
0.0044279283118474734,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4237141680874956e-11,0.55634935453192669,3.7980080091925586e-06,1.9176119127624697e-05,0.0027301180969531531,1.281548065395208e-29,1.4630342288017539e-18,0.0,0.0,2.0608826253323707e-09,0.0,0.16122613318774404,0.055486462211192043,0.053482633104385419,9.4305153160616871e-08,0.00055034895405331984,0.00039201986384012233,2.1967107733174767e-08,3.7500902171378118e-07,3.8278184952189155e-06,2.1496307868285607e-08,7.7922911651357243e-07,1.615530907202374e-06,9.4149676076590276e-07,1.3516178312628543e-09,3.3664050701761025e-07,3.3818254217077342e-07
0.004469982011290447,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4243406820800925e-11,0.55631407248760223,3.8696285011078562e-06,1.9542136784132198e-05,0.0027555365753677381,1.2936399255507522e-29,1.4905927792059839e-18,0.0,0.0,2.1047628399903608e-09,0.0,0.16120593132268807,0.055477528887161828,0.053482634735406029,9.4285848999797172e-08,0.0005554945429799915,0.00039564472846066159,2.2171483033556245e-08,3.7851567098106828e-07,3.899294627480915e-06,2.1726160031237166e-08,7.8764998797733938e-07,1.6500735301196716e-06,9.6174174811146919e-07,1.3640709034960976e-09,3.4300845265588397e-07,3.4456653694094169e-07
0.00451203571073342,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4249669471815767e-11,0.55627879321594331,3.9419058119635189e-06,1.9911552118627604e-05,0.0027809455903491046,1.3057302498716743e-29,1.5184011649203567e-18,0.0,0.0,2.1491060049185692e-09,0.0,0.16118573816532683,0.055468597443350573,0.053482636366881373,9.4266549425927855e-08,0.0005606386134863106,0.00039926778393135275,2.2375759785889944e-08,3.82020683665719e-07,3.971402352083635e-06,2.1955903752026582e-08,7.9606696396165609e-07,1.6849844182829587e-06,9.8220415399990569e-07,1.3765163821113491e-09,3.4943473758339617e-07,3.5100889618686652e-07
0.004554089410176394,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4255929607316166e-11,0.55624351671668959,4.0148396065028352e-06,2.0284363391830584e-05,0.0028063451460662867,1.3178190389965661e-29,1.5464591866654905e-18,0.0,0.0,2.1939117850186619e-09,0.0,0.1611655537115943,0.055459667879265644,0.053482637998811006,9.4247254437975106e-08,0.00056578116608299047,0.00040288903150286333,2.2579938038028435e-08,3.8552406054136998e-07,4.0441408731734752e-06,2.218553830328047e-08,8.0448001585410082e-07,1.7202633784946952e-06,1.0028838744395935e-06,1.3889542712716138e-09,3.5591932538989198e-07,3.5750958347897982e-07
0.004596143109619367,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4262187202604626e-11,0.55620824298958027,4.0884295496390263e-06,2.066056886534874e-05,0.0028317352466862367,1.3299062935637304e-29,1.5747666453005348e-18,0.0,0.0,2.2391798438798562e-09,0.0,0.1611453779574249,0.055450740194414566,0.053482639631194442,9.4227964034904987e-08,0.00057092220128051967,0.00040650847242480737,2.2784017837799484e-08,3.890258023812769e-07,4.1175093957057642e-06,2.2415063009936014e-08,8.1288911708282965e-07,1.7559102164051219e-06,1.0237808047281359e-06,1.4013845751375022e-09,3.6246217968543737e-07,3.6406856240804889e-07
0.00463819680906234,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4268442234765813e-11,0.55617297203435478,4.1626753064551582e-06,2.104016680167711e-05,0.0028571158963738188,1.3419920142111817e-29,1.603323341823075e-18,0.0,0.0,2.284909843885347e-09,0.0,0.16112521089875287,0.05544181438830504,0.053482641264031225,9.4208678215684608e-08,0.00057606171958916321,0.00041012610794574612,2.2987999233006174e-08,3.9252590995831515e-07,4.191507125443979e-06,2.2644477245848518e-08,8.212942429842516e-07,1.7919247365964612e-06,1.0448948395034528e-06,1.4138072978672313e-09,3.6906326410040811e-07,3.7068579658516407e-07
0.004680250508505314,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4274694682551286e-11,0.55613770385075278,4.2375765422040466e-06,2.1423155464197693e-05,0.0028824870992918178,1.3540762015766461e-29,1.6321290773690367e-18,0.0,0.0,2.331101446311849e-09,0.0,0.16110505253151322,0.05543289046044491,0.053482642897320867,9.4189396979280682e-08,0.00058119972151896135,0.00041374193931318981,2.319188227142679e-08,3.9602438404497987e-07,4.2661332689589604e-06,2.2873780430616952e-08,8.2969537067921678e-07,1.8283067426617032e-06,1.0662258727915814e-06,1.4262224436166243e-09,3.7572254228547667e-07,3.7736124964172705e-07
0.004722304207948287,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4280944526271313e-11,0.55610243843851337,4.3131329223081574e-06,2.1809533117179025e-05,0.0029078488596009323,1.3661588562975592e-29,1.661183653212591e-18,0.0,0.0,2.3777543114224979e-09,0.0,0.16108490285164093,0.055423968410342188,0.053482644531062919,9.417012032465914e-08,0.00058633620757973131,0.00041735596777359781,2.3395667000814789e-08,3.9952122541338614e-07,4.3413870336281447e-06,2.3102972026620753e-08,8.3809247895743183e-07,1.8650560372781428e-06,1.0877737980512982e-06,1.4386300165391124e-09,3.8243997791160105e-07,3.8409488522943828e-07
0.0047643579073912605,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4287191747693755e-11,0.55606717579737586,4.3893441123595117e-06,2.2199298025775643e-05,0.0029332011814597833,1.3782399790110704e-29,1.6904868707660572e-18,0.0,0.0,2.4248680985536813e-09,0.0,0.16106476185507185,0.055415048237505066,0.0534826461652569,9.4150848250787488e-08,0.00059147117828106536,0.00042096819457238048,2.3599353468899005e-08,4.0301643483526909e-07,4.4172676276347686e-06,2.3332051536248667e-08,8.464855481693663e-07,1.9021724222761413e-06,1.1095385082158438e-06,1.4510300207857395e-09,3.8921553467001242e-07,3.9088666702028549e-07
0.004806411606834234,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4293436329950075e-11,0.55603191592707946,4.4662097781196004e-06,2.2592448456027691e-05,0.0029585440690249082,1.3903195703540376e-29,1.7200385315798086e-18,0.0,0.0,2.4724424661962545e-09,0.0,0.16104462953774237,0.055406129941441853,0.053482647799902319,9.4131580756632705e-08,0.00059660463413233316,0.00042457862095389936,2.3802941723383514e-08,4.0651001308198379e-07,4.4937742599671032e-06,2.3561018499306028e-08,8.5487456012513461e-07,1.9396556987034467e-06,1.1315198957319503e-06,1.4634224605051597e-09,3.9604917627220339e-07,3.9773655870653143e-07
0.004848465306277207,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4299678257446753e-11,0.55599665882736304,4.5437295855192823e-06,2.2988982674860372e-05,0.0029838775264507643,1.4023976309630323e-29,1.7498384373421763e-18,0.0,0.0,2.520477072071498e-09,0.0,0.16102450589558956,0.055397213521661076,0.053482649434998718,9.4112317841160667e-08,0.0006017365756426804,0.00042818724816146914,2.4006431811947537e-08,4.100019609245055e-07,4.5709061404176698e-06,2.378987249058874e-08,8.6325949799986193e-07,1.9775056668853757e-06,1.1537178525963633e-06,1.4758073398436404e-09,4.0294086644991552e-07,4.0464452400070203e-07
0.004890519005720181,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4305917515782242e-11,0.55596140449796605,4.6219032006586862e-06,2.3388898950083555e-05,0.0030092015578897318,1.4144741614743345e-29,1.7798863898793561e-18,0.0,0.0,2.5689715732021396e-09,0.0,0.16100439092455146,0.055388298977671356,0.05348265107054561,9.4093059503339042e-08,0.00060686700332102962,0.00043179407743735773,2.4209823782245759e-08,4.1349227913343028e-07,4.6486624795824698e-06,2.4018613117614188e-08,8.7164034624517398e-07,2.0157221264811025e-06,1.1761322703899969e-06,1.4881846629450643e-09,4.0989056895512793e-07,4.1161052663557426e-07
0.004932572705163154,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4312154091670322e-11,0.55592615293862757,4.700730289807124e-06,2.379219555039122e-05,0.0030345161674921123,1.4265491625239361e-29,1.8101821911553067e-18,0.0,0.0,2.617925625978731e-09,0.0,0.16098428462056691,0.055379386308981531,0.053482652706542518,9.4073805742135507e-08,0.00061199591767607949,0.00043539911002278775,2.4413117681908198e-08,4.1698096847897456e-07,4.7270424888602049e-06,2.4247240018499126e-08,8.800170905064357e-07,2.0543048765362687e-06,1.1987630403098606e-06,1.5005544339509319e-09,4.1689824756004477e-07,4.1863453036416424e-07
