Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),H2OX(23),COX(50)
5.505679752162509e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3308885790053685,0.11302031301927948,0.022308785230334718,0.0,1.9791367406875937e-09,3.9088468718102828e-07,1.8563714249972238e-06,7.0500455878036017e-14,4.7294894718385054e-24,2.5601366203495447e-08,1.0587447056103215e-28,6.7172391029037331e-09,2.3687738981157181e-21,3.1345430188633268e-14,1.3323817123803962e-17,5.5548318938636602e-20,1.9060031044694444e-11,2.8625920777359294e-21,0.0056475520242213802,0.0010237038816768502,4.2006882497993712e-09,2.6201024487024775e-09,7.5013328872820298e-06,3.5534947455763204e-13,7.4770132853358387e-09,2.0728157025374777e-07,5.2360317943611579e-11,5.3221096680806642e-09,1.3295358227698449e-13,1.513406601575221e-12
5.526262007590655e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33088308503719799,0.11301858230141125,0.022306911188218814,0.0,2.0166171520354193e-09,3.9694558051570656e-07,1.8702756427818866e-06,7.1207920535055425e-14,4.813417643912977e-24,2.5752123756046323e-08,1.081273146645721e-28,6.753138903796408e-09,2.396827100627097e-21,3.18657237510499e-14,1.3503764984136428e-17,5.6209574234233624e-20,1.9310135377887323e-11,2.9065332965840261e-21,0.0056492687323951001,0.0010274379990233991,4.2144253512065352e-09,2.644776362055301e-09,7.5444111713436143e-06,3.5701446174106579e-13,7.5164922477754035e-09,2.0718280949298912e-07,5.2609249708728329e-11,5.4070823771638667e-09,1.352347700318585e-13,1.5247174405779925e-12
5.5468442630188006e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33087761682961808,0.11301687685753402,0.02230503736560913,0.0,2.0546586045319906e-09,4.0307473466502514e-07,1.8842238640317475e-06,7.192012389236715e-14,4.8985006190640396e-24,2.5903265138225737e-08,1.1042019434074407e-28,6.789138214430068e-09,2.4251166738846773e-21,3.2392620965696557e-14,1.3685453308515181e-17,5.6875761606704975e-20,1.9562500734432499e-11,2.9509940263009605e-21,0.005650960121225455,0.0010311716326670971,4.2281613264468866e-09,2.6695733791675342e-09,7.5875298315809647e-06,3.5868391815853358e-13,7.5560052155543704e-09,2.0708498042510099e-07,5.2858654098231585e-11,5.4930463753196212e-09,1.3754752691945554e-13,1.5360638993416778e-12
5.5674265184469464e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3308721740224625,0.11301519632720582,0.022303163762186069,0.0,2.0932670269843819e-09,4.0927257913489497e-07,1.8982160967600364e-06,7.2637082322175226e-14,4.9847500839961375e-24,2.6054790076689867e-08,1.1275368391760905e-28,6.82523693234204e-09,2.4536438611837001e-21,3.292617808955335e-14,1.3868893008110825e-17,5.7546896673838001e-20,1.9817137081922292e-11,2.9959786372933778e-21,0.0056526265511588217,0.0010349047832333368,4.241896173000039e-09,2.6944933195860654e-09,7.6306879681465909e-06,3.6035791230393113e-13,7.5955513976626406e-09,2.0698807169036086e-07,5.3108531246328425e-11,5.5800082706726558e-09,1.398921625468225e-13,1.54744598359114e-12
5.588008773875092e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33086675626070267,0.1130135403551154,0.022301290377634234,0.0,2.1324483779311736e-09,4.1553954267637509e-07,1.9122523489075003e-06,7.3358812203064221e-14,5.0721778074588425e-24,2.6206698298118961e-08,1.1512836406214703e-28,6.8614349509839924e-09,2.4824099092826769e-21,3.3466451577555446e-14,1.4054095018986743e-17,5.8222995056747554e-20,2.0074054356525309e-11,3.041491522927634e-21,0.0056542683775107939,0.0010386374513392258,4.2556298883512676e-09,2.719536001112638e-09,7.6738846826143391e-06,3.6203638997872095e-13,7.6351300026644715e-09,2.0689207198901803e-07,5.3358881478574201e-11,5.6679746633387796e-09,1.4226899087544648e-13,1.5588636989939828e-12
5.608591029303238e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33086136319437437,0.11301190859100942,0.02229941721164231,0.0,2.1722086454590794e-09,4.2187605325487353e-07,1.926332628336521e-06,7.4085329919954989e-14,5.1607956405397563e-24,2.6358989529216657e-08,1.1754482183043142e-28,6.897732159742241e-09,2.5114160684096099e-21,3.4013498081288866e-14,1.4241070301635021e-17,5.8904072379837407e-20,2.0333262462601357e-11,3.0875370995937252e-21,0.0056558859505392335,0.0010423696375937159,4.2693624698772508e-09,2.7447012356042882e-09,7.7171190780485089e-06,3.6371930387285846e-13,7.6747402367383162e-09,2.0679697009044951e-07,5.360970397082607e-11,5.756952144943193e-09,1.4467832725937974e-13,1.5703170511301549e-12
5.629173284731384e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33085599447850528,0.11301030068962017,0.022297544263903013,0.0,2.2125538468947468e-09,4.2828253801952105e-07,1.9404569428232027e-06,7.481665186410249e-14,5.2506155169548683e-24,2.6511663496709313e-08,1.2000365071805798e-28,6.9341284439582999e-09,2.5406635922681047e-21,3.4567374446662117e-14,1.4429829840512679e-17,5.9590144270759929e-20,2.0594771272316822e-11,3.1341198067693173e-21,0.0056574796155162812,0.0010461013425977269,4.2830939150255286e-09,2.7699888297866067e-09,7.7603902590678683e-06,3.6540675239506667e-13,7.714381300812726e-09,2.067027548416266e-07,5.3860998735628776e-11,5.8469472981401679e-09,1.4712048446564551e-13,1.5818060455010693e-12
5.6497555401595295e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33085064977304457,0.11300871631059471,0.022295671534113087,0.0,2.2534900286994605e-09,4.3475942327263336e-07,1.9546253000516988e-06,7.5552794433169915e-14,5.3416494533363303e-24,2.6664719927345538e-08,1.2250545071083002e-28,6.9706236849496307e-09,2.5701537380433938e-21,3.5128137713488747e-14,1.4620384643577503e-17,6.0281226360373408e-20,2.0858590625269958e-11,3.1812441070839021e-21,0.0056590497127993345,0.0010498325669442644,4.2968242212852247e-09,2.795398589808237e-09,7.8036973318983607e-06,3.6709868143204246e-13,7.7540523962064881e-09,2.0660941516777448e-07,5.4112766318355065e-11,5.9379666961341533e-09,1.4959578047446724e-13,1.5933306875411412e-12
5.670337795587675e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33084532874279166,0.11300715511842488,0.02229379902197318,0.0,2.2950232663133128e-09,4.4130713443930883e-07,1.9688377076105661e-06,7.629377403117207e-14,5.4339095495176921e-24,2.681815854789548e-08,1.2505082833569924e-28,7.007217760030638e-09,2.5998877664082604e-21,3.5695845114458668e-14,1.4812745741827634e-17,6.0977334282697772e-20,2.1124730328118639e-11,3.2289144863830544e-21,0.00566059657790102,0.0010535633112185457,4.3105533859893649e-09,2.8209303158675375e-09,7.8470394044425432e-06,3.6879500295009684e-13,7.793752722922231e-09,2.0651694007991887e-07,5.4365005678100617e-11,6.0300169022023986e-09,1.5210453577431701e-13,1.6048909825818779e-12
5.690920051015821e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33084003105732807,0.11300561678237837,0.022291926727187817,0.0,2.3371596637821108e-09,4.4792609603722645e-07,1.9830941729858139e-06,7.7039607068450843e-14,5.5274079888165704e-24,2.6971979085150238e-08,1.2764039671196406e-28,7.0439105425338791e-09,2.6298669415288407e-21,3.6270554072262241e-14,1.5006924188841863e-17,6.167848367486855e-20,2.1393200154205872e-11,3.2771354537928035e-21,0.0056621205415581816,0.0010572935759981174,4.3242814065504242e-09,2.8465838018955628e-09,7.8904155863440388e-06,3.7049585209594785e-13,7.8334814764341481e-09,2.0642531868212009e-07,5.4617716631438222e-11,6.123104469219189e-09,1.5464706591901813e-13,1.6164869358583169e-12
5.711502306443967e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33083475639094856,0.11300410097643061,0.02229005464946535,0.0,2.37990535365497e-09,4.5461673164653943e-07,1.9973947035560793e-06,7.7790309961789077e-14,5.6221570383147435e-24,2.712618126592148e-08,1.3027477560272447e-28,7.0807019018314771e-09,2.6600925310703407e-21,3.685232219930249e-14,1.5202931060318314e-17,6.2384690177089545e-20,2.1664009843197282e-11,3.3259115417841006e-21,0.0056636219297998593,0.001061023361852965,4.338008280481995e-09,2.872358842690481e-09,7.9338249890368731e-06,3.7220118673531817e-13,7.8732378532861927e-09,2.0633454017087998e-07,5.4870900048733452e-11,6.2172359391817302e-09,1.5722369245367936e-13,1.6281185525331177e-12
5.732084561872113e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33082950442259412,0.11300260737919783,0.02228818278851789,0.0,2.4232664968827307e-09,4.613794638799112e-07,2.0117393065912894e-06,7.8545899134344871e-14,5.7181690491356763e-24,2.728076481704075e-08,1.3295459146659572e-28,7.1175917033567752e-09,2.6905658062026561e-21,3.7441207297176727e-14,1.5400777453617959e-17,6.3095969432583836e-20,2.1937169100722831e-11,3.3752473062374042e-21,0.005665101064014323,0.0010647526693456338,4.3517340050788297e-09,2.8982552274354704e-09,7.9772667258152016e-06,3.7391085793415993e-13,7.9130210497227013e-09,2.0624459384127377e-07,5.5124554690100537e-11,6.3124178427378238e-09,1.5983474156792713e-13,1.6397858376555435e-12
5.7526668173002585e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33082427483578591,0.11300113567387103,0.022286311144061269,0.0,2.4672492823623673e-09,4.6821471435278698e-07,2.0261279892465028e-06,7.930639101558575e-14,5.8154564567194983e-24,2.7435729465358959e-08,1.3568047750967989e-28,7.1545798086261888e-09,2.7212880416058585e-21,3.8037267353074042e-14,1.5600474487309577e-17,6.3812337087543832e-20,2.2212687598012185e-11,3.4251473265073578e-21,0.0056665582610151387,0.0010684814990313412,4.3654585777080015e-09,2.9242727372416001e-09,8.0207399118989668e-06,3.7562504250217457e-13,7.9528302581289452e-09,2.061554690930986e-07,5.5378680059337569e-11,6.4086566987153607e-09,1.624805312541786e-13,1.6514887961610729e-12
5.773249072728404e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3308190673185597,0.11299968554815071,0.022284439715814956,0.0,2.5118599268220212e-09,4.751229036537624e-07,2.0405607585573813e-06,8.0071802041456935e-14,5.9140317810953695e-24,2.7591074937746026e-08,1.3845307373779692e-28,7.1916660752612797e-09,2.7522605154755953e-21,3.8640560539501096e-14,1.5802033300711414e-17,6.4533808791080183e-20,2.2490574971544306e-11,3.4756162054875745e-21,0.0056679938331063075,0.0010722098514580807,4.3791819959316718e-09,2.9504111557700036e-09,8.0642436644788944e-06,3.7734373087171781e-13,7.9926646724915924e-09,2.060671554292756e-07,5.5633277471212804e-11,6.5059590136537375e-09,1.6516138586358991e-13,1.6632274329109232e-12
5.791773102613735e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3308143991682978,0.1129983986310337,0.022282755615024154,0.0,2.5525514867563337e-09,4.8140298348837302e-07,2.0535879507478143e-06,8.0764891422870956e-14,6.0038611580733376e-24,2.7731211241746889e-08,1.4098888203700797e-28,7.22512752240369e-09,2.7803507551131392e-21,3.9189756962606303e-14,1.5985037277435276e-17,6.5187510222096224e-20,2.2742706933184343e-11,3.5215283940784233e-21,0.0056692676132266799,0.0010755649610329108,4.3915320830681789e-09,2.9740389262932922e-09,8.1034224481571427e-06,3.7889420727578531e-13,8.0285365308637827e-09,2.0598835802010214e-07,5.5862817317788237e-11,6.5944457218933921e-09,1.6760441040062569e-13,1.6738227148041445e-12
5.810297132499066e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33080974842411759,0.11299712872259128,0.022281071688939946,0.0,2.593761241345904e-09,4.8774278869703718e-07,2.0666508636911905e-06,8.1461990620491062e-14,6.0947532044286673e-24,2.7871655592937286e-08,1.4356352579224278e-28,7.2586682525542105e-09,2.8086456628669e-21,3.9744902157626378e-14,1.6169566483878822e-17,6.5845370022765417e-20,2.2996772437028701e-11,3.567908494490215e-21,0.0056705243479838845,0.0010789196848556308,4.403881230922154e-09,2.9977642855455295e-09,8.1426246366252363e-06,3.8044826737177358e-13,8.0644275644691145e-09,2.0591020167737925e-07,5.609273761638007e-11,6.6838038168557472e-09,1.7007634142744201e-13,1.6844469032847166e-12
5.828821162384397e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33080511486772307,0.11299587560427311,0.022279387937365232,0.0,2.6354937796289477e-09,4.941426236385578e-07,2.0797495022592979e-06,8.2163111629408945e-14,6.1867172240772231e-24,2.8012407792241897e-08,1.4617748590483565e-28,7.2922881539160534e-09,2.8371461778664836e-21,4.030603891229998e-14,1.6355629081914333e-17,6.6507399607143103e-20,2.3252778434492816e-11,3.6147599113967259e-21,0.0056717642559316736,0.0010822740233111512,4.4162294377780086e-09,3.0215870672708128e-09,8.1818495906672407e-06,3.8200609190117007e-13,8.1003371845026485e-09,2.058326789790116e-07,5.6323040593335409e-11,6.7740380144238624e-09,1.7257741234789919e-13,1.6951000016724236e-12
5.847345192269728e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33080049828362323,0.11299463906033061,0.022277704360105163,0.0,2.6777537084344122e-09,5.0060279192520846e-07,2.092883871244042e-06,8.2868266448965859e-14,6.2797625770974277e-24,2.8153467640597129e-08,1.488312478691952e-28,7.3259871121932988e-09,2.8658532415608921e-21,4.0873210133260559e-14,1.6543233245902046e-17,6.7173610391066648e-20,2.3510731853338788e-11,3.6620860650777412e-21,0.0056729875528219722,0.0010856279767799089,4.4285767017558449e-09,3.0455071049080192e-09,8.2210966725111672e-06,3.8356731947645251e-13,8.13626480493211e-09,2.0575578257625206e-07,5.6553724552991984e-11,6.8651530212624226e-09,1.7510787356352287e-13,1.7057820132098181e-12
5.865869222155059e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33079589845909535,0.11299341887778099,0.022276020956967162,0.0,2.7205456521080776e-09,5.0712359640575337e-07,2.1060539753540302e-06,8.3577467082620928e-14,6.3738986798841658e-24,2.8294834938951791e-08,1.5152530180434882e-28,7.3597650106044825e-09,2.8947677977214325e-21,4.1446458843690382e-14,1.673238716242867e-17,6.7844013792123249e-20,2.3770639597473878e-11,3.7098903914575642e-21,0.0056741944516409014,0.0010889815456379352,4.4409230206750478e-09,3.069524221047497e-09,8.2603652458785186e-06,3.8513191208225838e-13,8.1722098373523127e-09,2.0567950519919267e-07,5.6784786232716499e-11,6.9571535345468384e-09,1.7766796681975511e-13,1.7164929410317391e-12
5.88439325204039e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33079131518415028,0.11299221484637184,0.022274337727760832,0.0,2.7638742524141887e-09,5.1370533914856412e-07,2.1192598192031564e-06,8.4290725538069378e-14,6.4691350053008712e-24,2.8436509488263719e-08,1.5426014248566856e-28,7.393621729896334e-09,2.92389079244453e-21,4.2025828182831154e-14,1.6923099030037871e-17,6.8518621229617439e-20,2.4032508546756294e-11,3.7581763421435852e-21,0.005675385162644187,0.0010923347302568996,4.4532683928270154e-09,3.0936382418926477e-09,8.2996546760000108e-06,3.8670046447184957e-13,8.2081716924094796e-09,2.05603839655162e-07,5.7016231333406425e-11,7.0500442416938703e-09,1.8025791603812619e-13,1.7272327882431768e-12
5.901064878937188e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33078720421521141,0.11299114485572785,0.022272822970031126,0.0,2.8033326844962995e-09,5.1968125884871342e-07,2.1311756398953416e-06,8.4936137513415817e-14,6.5557962634696102e-24,2.856427911771421e-08,1.5675678447610115e-28,7.4241600685682027e-09,2.9502804864908435e-21,4.2552529473758266e-14,1.7096078544585748e-17,6.9129371813929449e-20,2.4269873098185352e-11,3.8020483519648342e-21,0.0056764431335684677,0.0010953522681932898,4.4643784168485319e-09,3.1154235710718494e-09,8.3350324722421285e-06,3.8811506943844954e-13,8.2405512623941658e-09,2.0553625789797163e-07,5.7224856974585337e-11,7.1344108599531928e-09,1.8261461053678918e-13,1.7369233793067518e-12
5.916069343144306e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33078351553758428,0.11299019278227938,0.022271459808288232,0.0,2.8392229782376678e-09,5.2510217909395843e-07,2.1419246359013018e-06,8.5519834094357473e-14,6.6345657274328131e-24,2.8679484313119537e-08,1.5903265855295719e-28,7.4516990018098641e-09,2.9741767948102488e-21,4.3030855558933565e-14,1.7252849705796185e-17,6.9681973637114251e-20,2.4484868292218471e-11,3.8418712087790841e-21,0.0056773843638742169,0.0010980677867047286,4.4743767802433579e-09,3.135097248549064e-09,8.3668861140104597e-06,3.8939049478507013e-13,8.2697037678361759e-09,2.0547584886769654e-07,5.7412881385607078e-11,7.2109633720575369e-09,1.8475663973349604e-13,1.7456649432367585e-12
5.9310738073514244e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33077983735355587,0.11298925094053554,0.022270096760330513,0.0,2.8754736822647854e-09,5.3056361537523474e-07,2.1526970886784079e-06,8.6106214376155068e-14,6.7140740764608735e-24,2.8794890742011581e-08,1.6133618797324144e-28,7.4792894293600859e-09,2.9982115494984897e-21,4.3513274470667769e-14,1.7410657653852273e-17,7.0237354037947022e-20,2.4701162385716117e-11,3.8820162479947775e-21,0.0056783153384187806,0.0011007830537637757,4.4843745189973593e-09,3.1548341875233131e-09,8.3987523164038384e-06,3.9066849463868221e-13,8.2988662683898942e-09,2.0541582872659458e-07,5.7601157028808015e-11,7.2881082413582351e-09,1.869186899754455e-13,1.7544254864193801e-12
5.946078271558543e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33077616955662703,0.11298831922385254,0.022268733826060916,0.0,2.9120872963427413e-09,5.3606572665118359e-07,2.1634930005153435e-06,8.669528474829017e-14,6.7943264539667563e-24,2.8910498298629667e-08,1.6366764476748851e-28,7.506931283155458e-09,3.0223852578289354e-21,4.3999809355291912e-14,1.7569506767613913e-17,7.0795519088268412e-20,2.4918758987880021e-11,3.9224853342377866e-21,0.0056792361638477711,0.0011034980695598371,4.4943716322249075e-09,3.1746342928203808e-09,8.4306307451407458e-06,3.9194873064442774e-13,8.3280384544845945e-09,2.053561938015119e-07,5.7789681944479145e-11,7.3658479390155766e-09,1.8910089953757154e-13,1.7632050103527111e-12
5.96108273576566e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33077251204140867,0.11298739752669526,0.022267371005383299,0.0,2.949066327482535e-09,5.416086715122124e-07,2.1743123736628659e-06,8.72870516020898e-14,6.8753280279601925e-24,2.9026306877220089e-08,1.6602730303308293e-28,7.534624494095787e-09,3.0466984280810351e-21,4.449048340763191e-14,1.7729401430578434e-17,7.1356474860594168e-20,2.5137661697193933e-11,3.9632803389603176e-21,0.0056801469456980742,0.0011062128342805601,4.5043681188684696e-09,3.1944974641195567e-09,8.4625210666640813e-06,3.9323108286412599e-13,8.3572200155538069e-09,2.0529694045488526e-07,5.7978453886723356e-11,7.4441849314718894e-09,1.9130340250604017e-13,1.7720035164863043e-12
5.974586753552066e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33076922898235517,0.11298657647960789,0.022266144563815822,0.0,2.9826619649680684e-09,5.4663236537613225e-07,2.1840698707401706e-06,8.7821952546251568e-14,6.9488742987720039e-24,2.9130706384335483e-08,1.6817533594610181e-28,7.5595922363581831e-09,3.068699942155357e-21,4.4935648252655932e-14,1.787420419844162e-17,7.1863726142470116e-20,2.5335793822649751e-11,4.0002760557774393e-21,0.0056809581484454407,0.001108655908013477,4.5133644202546538e-09,3.2124281580687429e-09,8.4912322492688911e-06,3.9438740775067725e-13,8.3834911787302491e-09,2.0524393571431028e-07,5.814856333342069e-11,7.5152009463762443e-09,1.9330310309628452e-13,1.7799384029768325e-12
5.988090771338473e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33076595409172188,0.11298576338834494,0.022264918214111834,0.0,3.0165574645374691e-09,5.5168937768135113e-07,2.1938463748533958e-06,8.8359047480885723e-14,7.0230354270233196e-24,2.9235268556501126e-08,1.7034663850503278e-28,7.58460146927678e-09,3.0908152048630672e-21,4.5384201627463333e-14,1.8019860617393552e-17,7.2373247256235744e-20,2.5534989409002729e-11,4.0375386619124515e-21,0.0056817613758882593,0.0011110987786602932,4.5223602125615579e-09,3.2304097830977518e-09,8.5199525533094922e-06,3.9554550550540764e-13,8.4097694585784377e-09,2.0519123453017018e-07,5.8318873777302915e-11,7.5867045551933969e-09,1.9531943947408476e-13,1.787888667231694e-12
6.001594789124879e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33076268729494013,0.11298495817822939,0.022263691956203063,0.0,3.0507546686745001e-09,5.5677982325267594e-07,2.2036418875613664e-06,8.8898341069058885e-14,7.097815231496627e-24,2.9339993316629969e-08,1.7254141486626753e-28,7.6096521403433967e-09,3.1130445888336631e-21,4.5836160540822969e-14,1.8166373892280744e-17,7.2885042630111381e-20,2.5735251057028502e-11,4.0750695358906681e-21,0.0056825567027049412,0.0011135414463542105,4.5313554950602099e-09,3.2484422653674221e-09,8.5486817371607966e-06,3.9670546627370392e-13,8.4360546293187065e-09,2.0513883432235102e-07,5.8489385670064787e-11,7.6586975457948665e-09,1.9735250602027676e-13,1.7958543102462145e-12
6.013748405132645e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33075975403701208,0.11298424016634924,0.022262588402514123,0.0,3.0817916363439405e-09,5.6138990440612979e-07,2.212474102615357e-06,8.9385589002180036e-14,7.165649193020543e-24,2.9434384549744616e-08,1.7453695354312315e-28,7.6322331299837818e-09,3.1331489165988764e-21,4.6245849381085515e-14,1.8298971102581058e-17,7.3347606619251196e-20,2.591640016673105e-11,4.1090778344644198e-21,0.0056832658029628402,0.0011157396738632052,4.5394508127944202e-09,3.264714921055705e-09,8.5745453955648781e-06,3.9775102477349149e-13,8.4597169885851128e-09,2.0509192935572102e-07,5.864301866196425e-11,7.7239111337616397e-09,1.9919664822388698e-13,1.8030365386057989e-12
6.025902021140411e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33075682722189048,0.11298352842481733,0.022261484923075496,0.0,3.1130758305426652e-09,5.6602724265116705e-07,2.2213217169749296e-06,8.9874625023788593e-14,7.2339901954910446e-24,2.9528907360479034e-08,1.7655182327257504e-28,7.6548476022344356e-09,3.1533462575334177e-21,4.6658322952913523e-14,1.843226730466552e-17,7.3812019575025239e-20,2.6098416773010528e-11,4.1433055615588774e-21,0.0056839686170967237,0.0011179377371828925,4.5475457164307604e-09,3.2810286566035538e-09,8.6004158758685856e-06,3.9879806097634929e-13,8.4833845832546425e-09,2.0504526425905211e-07,5.8796814577503282e-11,7.7895238651036945e-09,2.0105448915751533e-13,1.8102312252471739e-12
6.038055637148178e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33075390679665573,0.11298282290063423,0.022260381517838587,0.0,3.1446086040043742e-09,5.706919211576734e-07,2.2301847317238858e-06,9.0365452535755524e-14,7.3028410566431931e-24,2.9623561692642273e-08,1.7858617577391241e-28,7.67749551743535e-09,3.1736368846609697e-21,4.7073593719984543e-14,1.8566264840620961e-17,7.4278284726453252e-20,2.628130275682972e-11,4.1777537315097406e-21,0.0056846651981070691,0.0011201356364080905,4.5556402054481257e-09,3.2973834169600628e-09,8.6262930029795467e-06,3.9984663736489495e-13,8.5070572494457813e-09,2.0499883719850226e-07,5.8950773734250284e-11,7.8555370361771037e-09,2.0292609824548363e-13,1.8174383708509495e-12
6.050209253155944e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33075099270883557,0.11298212354124709,0.022259278186755157,0.0,3.1763913124463543e-09,5.7538402292179894e-07,2.2390631479298797e-06,9.0858074940740418e-14,7.3722046049346727e-24,2.9718347490045005e-08,1.8064016368723086e-28,7.7001768354939722e-09,3.1940210714405772e-21,4.7491674166065264e-14,1.8700966054285984e-17,7.4746405302813978e-20,2.6465059994369748e-11,4.2124233616281141e-21,0.0056853555985475878,0.0011223333716329051,4.5637342793164861e-09,3.3137791469220153e-09,8.652176602145657e-06,4.0089672084845509e-13,8.5307348238180936e-09,2.049526463548948e-07,5.9104895982584401e-11,7.9219519410615261e-09,2.0481154509645588e-13,1.8246579760849553e-12
6.06236286916371e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3307480849064009,0.11298143029454623,0.022258174929777323,0.0,3.2084253145491561e-09,5.8010363076405072e-07,2.2479569666443065e-06,9.1352495642190681e-14,7.4420836795625325e-24,2.9813264696499637e-08,1.8271394057746699e-28,7.7228915158869922e-09,3.2144990917669099e-21,4.7912576794900277e-14,1.8836373291219782e-17,7.5216384533641311e-20,2.6649690357009341e-11,4.2473154722052568e-21,0.005686039870528993,0.0011245309429507415,4.5718279374941468e-09,3.3302157909413433e-09,8.6780664989592853e-06,4.0194824857670057e-13,8.5544171433605519e-09,2.0490668992385942e-07,5.925918082523413e-11,7.9887698715293258e-09,2.0671090135097388e-13,1.8318900416023306e-12
6.074516485171477e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33074518333776237,0.11298074310886119,0.022257071746857565,0.0,3.2407119719423664e-09,5.8485082732739235e-07,2.2568661889010382e-06,9.1848718044341504e-14,7.5124811304798459e-24,2.9908313255820139e-08,1.8480766093844441e-28,7.7456395176621652e-09,3.235071219970529e-21,4.833631413010741e-14,1.8972488898671098e-17,7.56882256487202e-20,2.6835195711304412e-11,4.2824310865173291e-21,0.005686718065722734,0.0011267283504543067,4.5799211794463948e-09,3.3466932927186363e-09,8.7039625193616984e-06,4.0300130932491352e-13,8.5781040448619544e-09,2.0486096611614781e-07,5.9413628698179604e-11,8.0559921170147663e-09,2.0862423687858659e-13,1.8391345680406188e-12
6.086670101179243e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33074228795176663,0.11298006193295702,0.022255968637948709,0.0,3.273252649185838e-09,5.8962569507535551e-07,2.26579081571782e-06,9.2346745552217443e-14,7.5833998184122416e-24,3.0003493111822016e-08,1.8692148019693136e-28,7.7684207994400969e-09,3.2557377308181482e-21,4.8762898715078947e-14,1.9109315225547154e-17,7.6161931878082657e-20,2.7021577918967675e-11,4.31777123083013e-21,0.0056873902353646987,0.0011289255942356167,4.5880140046476464e-09,3.3632115958459379e-09,8.729864489646012e-06,4.0405588595478011e-13,8.601795365715171e-09,2.0481547315706862e-07,5.9568239598696569e-11,8.123619964583397e-09,2.1055162107459014e-13,1.8463915560248539e-12
6.09882371718701e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33073939869769237,0.11297938671603072,0.022254865603003934,0.0,3.3060487137493074e-09,5.9442831629016087e-07,2.274730848096542e-06,9.2846581571634077e-14,7.654842614874335e-24,3.0098804208322361e-08,1.8905555471670957e-28,7.7912353194161001e-09,3.2764988995128879e-21,4.919234311288569e-14,1.9246854622382821e-17,7.6637506452003816e-20,2.7208838836848613e-11,4.353336934403858e-21,0.0056880564302588853,0.001131122674386003,4.5961064125661708e-09,3.3797706436954258e-09,8.7557722364612634e-06,4.0511188145186373e-13,8.6254909438141693e-09,2.0477020928655957e-07,5.972301283113572e-11,8.1916546989014932e-09,2.1249312620765042e-13,1.8536610061659474e-12
