Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),CO2X(24),H2X(49),H2OX(23),CHOX(53)
1.083744554108759e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31677860324384854,0.11262804695182602,0.014949396553892418,6.5943387723240045e-05,0.00020219732500186479,0.00079798336473317448,0.00023576910333695091,5.4610024108243755e-13,5.0396074921806172e-16,9.6264028701198189e-08,3.3983313587033752e-25,1.4542131545583069e-07,9.9815000001818991e-20,4.8785984482390774e-13,4.4025601536004214e-14,1.5938360589156483e-16,3.1488721694826525e-08,2.1277186379941817e-18,0.0055140622650828152,0.014949947365455511,1.8793147918686842e-10,8.6746620424576392e-05,1.40341792590414e-14,2.9399495526892169e-09,2.0070325489185902e-06,4.6132244766418933e-07,0.00022403612484346447,1.7051356695164895e-09,1.168503005125283e-05,9.2963464601343238e-09,6.5919694427984123e-11
1.0881363176607667e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31673615760259782,0.11262515712125326,0.014924858971748226,6.6842575180060178e-05,0.00020486230016531092,0.00080271182048132113,0.00023729907835215263,5.5249493112274194e-13,5.1161597616534354e-16,9.6618600165600915e-08,3.4744853241338392e-25,1.4575450259007125e-07,1.0124713128242571e-19,4.9506976682864381e-13,4.4414269478275012e-14,1.6116699081508818e-16,3.1684564030700817e-08,2.1672756385823765e-18,0.0055131762770812501,0.014991685835539172,1.8844832474346988e-10,8.6923241137741307e-05,1.4077237577220293e-14,2.9544399076410895e-09,2.0125720430657555e-06,4.6361396752486735e-07,0.00022537685608969144,1.7203600731334767e-09,1.1752855967175251e-05,9.4158556404643339e-09,6.6458110981754578e-11
1.0925280812127745e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31669384391656191,0.1126222556754571,0.014900368214281277,6.7749640383871776e-05,0.00020754937489739092,0.00080743831088396598,0.00023883042236454518,5.5893663529903356e-13,5.1934910951315559e-16,9.697277827384687e-08,3.5520132685994955e-25,1.4608633731012778e-07,1.0269344070655202e-19,5.0235034782930215e-13,4.4804102468927127e-14,1.6296186801589464e-16,3.188038648347183e-08,2.2073989450034765e-18,0.005512292058331647,0.015033290822613236,1.8896346050341082e-10,8.7099064430601019e-05,1.4120187032516777e-14,2.9689214732499131e-09,2.018099812279982e-06,4.6590274871585372e-07,0.00022671819864084265,1.7356341556888968e-09,1.1820640016361645e-05,9.5363130333673284e-09,6.6997818051618495e-11
1.0969198447647823e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31665166201074141,0.11261934265106084,0.014875924161927664,6.8664606874798833e-05,0.00021025859886819086,0.00081216271567786566,0.00024036310269321917,5.6542547254010295e-13,5.2716047760648487e-16,9.732656021718756e-08,3.6309337253468125e-25,1.4641682340310237e-07,1.0415399648685189e-19,5.0970187166942796e-13,4.5195089248753743e-14,1.647682468744765e-16,3.2076183984300437e-08,2.2480941494659567e-18,0.0055114096076683342,0.015074762528114951,1.8947688895989847e-10,8.7274093064084601e-05,1.4163027589062043e-14,2.9833940237144286e-09,2.0236158746999577e-06,4.6818874815455018e-07,0.00022806012616534034,1.7509575068288009e-09,1.188838052095219e-05,9.6577203393640742e-09,6.7538800061853075e-11
1.10131160831679e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31660961170981605,0.11261641808462401,0.014851526695520929,6.9587497961571117e-05,0.00021299002094416064,0.00081688491553891511,0.00024189708680930175,5.7196156081672089e-13,5.3505040638855771e-16,9.7679943179685735e-08,3.7112653823693585e-25,1.4674596465515247e-07,1.0562886654803731e-19,5.1712462020323129e-13,4.5587218546412988e-14,1.6658613652088861e-16,3.2271951500315515e-08,2.2893668709784072e-18,0.0055105289239150493,0.015116101153647008,1.8998861260992887e-10,8.7448329796721135e-05,1.4205759212101589e-14,2.997857335561664e-09,2.0291202486636409e-06,4.7047192317957399e-07,0.00022940261248525403,1.7663297151936226e-09,1.1956075817565947e-05,9.7800792243715691e-09,6.8081041448597713e-11
1.1057033718687978e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31656769283813929,0.11261348201264232,0.01482717569629006,7.0518336720928529e-05,0.00021574368918773028,0.00082160479208237558,0.00024343234233646199,5.7854501713398195e-13,5.4301921938292701e-16,9.8032924338974887e-08,3.7930270825837269e-25,1.4707376485167014e-07,1.0711811852075705e-19,5.2461887327762387e-13,4.5980479079705382e-14,1.6841554583631244e-16,3.2467684034574411e-08,2.3312227551969329e-18,0.005509650005884879,0.015157306900982558,1.9049863395434701e-10,8.7621777384649769e-05,1.4248381868003628e-14,3.012311187643755e-09,2.0346129527066596e-06,4.7275223155037992e-07,0.00023074563157630916,1.7817503684322324e-09,1.2023724257287317e-05,9.9033913197077502e-09,6.8624526660312854e-11
1.1100951354208055e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31652590521973611,0.11261053447154773,0.014802871045858342,7.1457145997287424e-05,0.00021851965085717566,0.00082632222786292449,0.00024496883705120843,5.8517595752679238e-13,5.5106723768315359e-16,9.8385500866707264e-08,3.8762378239203112e-25,1.4740022777738118e-07,1.0862181973766682e-19,5.3218490872169874e-13,4.6374859556521393e-14,1.7025648345399735e-16,3.2663376626036638e-08,2.3736674743317935e-18,0.0055087728523802205,0.015198379972068073,1.9100695549786838e-10,8.7794438581623445e-05,1.4290895524278e-14,3.0267553611298497e-09,2.0400940055598417e-06,4.750296314453583e-07,0.00023208915756787657,1.7972190532502108e-09,1.2091324205651293e-05,1.002765822215679e-08,6.916924015941711e-11
1.1144868989728133e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31648424867829766,0.11260757549770886,0.014778612626241645,7.240394840227069e-05,0.00022131795240646539,0.00083103710637468268,0.00024650653888329147,5.9185449705344626e-13,5.5919477993814872e-16,9.8737669929190072e-08,3.9609167594456775e-25,1.477253572164799e-07,1.1014003722858262e-19,5.3982300233170353e-13,4.6770348675803827e-14,1.721089577606191e-16,3.2859024349525933e-08,2.4167067270108878e-18,0.0055078974621927202,0.015239320569027451,1.9151357974910471e-10,8.7966316139017421e-05,1.4333300149605208e-14,3.0411896394944036e-09,2.0455634261464711e-06,4.7730408145881366e-07,0.00023343316474297405,1.8127353554855145e-09,1.2158874042628128e-05,1.0152881494068508e-08,6.9715166424868856e-11
1.118878662524821e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31644272303718068,0.11260460512743069,0.014754400319847392,7.3358766314455249e-05,0.00022413863948531987,0.00083574931205109351,0.0002480454159159549,5.9858074979175343e-13,5.674021623438025e-16,9.9089428687770198e-08,4.0470831974149548e-25,1.4804915695270233e-07,1.1167283771665522e-19,5.4753342786214655e-13,4.7166935128582635e-14,1.739729768971243e-16,3.3054622315702109e-08,2.4603462381928678e-18,0.0055070238341032455,0.015280128894164286,1.9201850922060032e-10,8.8137412805826658e-05,1.437559571383122e-14,3.0556138085171759e-09,2.0510212335813867e-06,4.7957554060163726e-07,0.00023477762753822652,1.8282988600927665e-09,1.2226372162604629e-05,1.0279062663339e-08,7.0262289951583557e-11
1.1232704260768288e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31640132811940264,0.11260162339695498,0.014730234009472801,7.4321621878911711e-05,0.00022698175693919428,0.00084045873026481692,0.00024958543638634126,6.0535482883240835e-13,5.7568969862815328e-16,9.9440774299490876e-08,4.1347566013777718e-25,1.4837163076945435e-07,1.132202876132291e-19,5.5531645701034698e-13,4.7564607599093623e-14,1.7584854876016734e-16,3.3250165671017806e-08,2.5045917590200921e-18,0.0055061519668818271,0.01532080514996598,1.9252174642888887e-10,8.8307731328660777e-05,1.4417782187968434e-14,3.0700276562819298e-09,2.0564674471692549e-06,4.8184396830165175e-07,0.00023612252054385163,1.8439091511373496e-09,1.2293816974366293e-05,1.0406203223411247e-08,7.0810595250171962e-11
1.1276621896288366e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31636006374763942,0.11259863034246013,0.014706113578303705,7.5292537006947289e-05,0.00022984734880945271,0.00084516524732748395,0.00025112656868576483,6.1217684627472791e-13,5.8405770004247127e-16,9.9791703917516073e-08,4.2239565902189291e-25,1.4869278244988622e-07,1.1478245301348384e-19,5.6317235940672726e-13,4.7963354765799788e-14,1.7773568100306432e-16,3.3445649597683982e-08,2.5494490667184877e-18,0.0055052818592876314,0.015361349539106173,1.9302329389446413e-10,8.8477274451747895e-05,1.4459859544256156e-14,3.0844309731520857e-09,2.0619020864003169e-06,4.8410932439658442e-07,0.00023746781850360202,1.8595658119647706e-09,1.2361206901078583e-05,1.0534304633518548e-08,7.1360066852741177e-11
1.1320539531808444e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31631892974422121,0.11259562600006155,0.014682038909912752,7.6271533375663991e-05,0.00023273545833347903,0.00084986875048945882,0.00025266878136010569,6.1904691321994057e-13,5.9250647534658247e-16,1.0014221469179517e-07,4.3147029382442309e-25,1.4901261577701158e-07,1.1635939969142468e-19,5.7110140259920905e-13,4.8363165302381075e-14,1.7963438103728624e-16,3.3641069313622017e-08,2.5949239644417278e-18,0.0055044135100689008,0.015401762264448813,1.935231541418236e-10,8.864604491694197e-05,1.4501827756167837e-14,3.0988235517653488e-09,2.0673251709495702e-06,4.8637156913316121e-07,0.00023881349631474158,1.8752684252237914e-09,1.2428540380267734e-05,1.0663368318702816e-08,7.1910689313655221e-11
1.1364457167328521e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31627792593113147,0.11259261040581146,0.014658009888258288,7.7258632427753109e-05,0.00023564612794502431,0.00085456912793943987,0.00025421204311005169,6.259651397672408e-13,6.0103633080100539e-16,1.0049230376945733e-07,4.4070155751905936e-25,1.4933113453376476e-07,1.1795119309578679e-19,5.7910385204433157e-13,4.8764027878699433e-14,1.8154465603338472e-16,3.3836420072426387e-08,2.6410222811706604e-18,0.0055035469179629364,0.015442043529050228,1.9402132969957994e-10,8.8814045463689935e-05,1.4543686798333793e-14,3.1132051870588205e-09,2.0727367206768906e-06,4.8863066317640501e-07,0.00024015952902796736,1.891016572640876e-09,1.2495815863798641e-05,1.0793395669545481e-08,7.2462447201649791e-11
1.1408374802848599e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31623705213000219,0.11258958359569914,0.01463402639768269,7.8253855371133378e-05,0.00023857939927450028,0.00085926626880406377,0.0002557563227914361,6.3293163500778615e-13,6.0964757015420909e-16,1.0084196829540691e-07,4.5009145862737243e-25,1.4964834250309415e-07,1.1955789834543728e-19,5.871799710933729e-13,4.9165931161812797e-14,1.8346651292237739e-16,3.4031697163315988e-08,2.6877498715651691e-18,0.0055026820816960397,0.015482193536162623,1.9451782310039404e-10,8.8981278829032312e-05,1.4585436646657584e-14,3.1275756762281175e-09,2.0781367556212733e-06,4.9088656759663382e-07,0.00024150589184737328,1.9068098353332452e-09,1.256303181785355e-05,1.0924388042642249e-08,7.3015325110549115e-11
1.1452292438368677e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31619630816211286,0.112586545605651,0.014610088322911028,7.9257223178714743e-05,0.0002415353131494449,0.00086396006314735886,0.00025730158941550299,6.3994650701998885e-13,6.1834049463335502e-16,1.0119120541279367e-07,4.596420212187871e-25,1.4996424346802209e-07,1.2117958022507153e-19,5.9533002098165813e-13,4.9568863816972973e-14,1.8539995839688697e-16,3.422689591108795e-08,2.735112615838409e-18,0.0055018189999834913,0.015522212489236575,1.9501263688095511e-10,8.9147747747617668e-05,1.462707727835275e-14,3.1419348187058231e-09,2.0835252959998784e-06,4.9313924386374061e-07,0.00024285256013037239,1.9226477939456611e-09,1.2630186722908976e-05,1.1056346760726817e-08,7.3569307663994452e-11
1.1496210073888754e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31615569384838704,0.11258349647153072,0.014586195549049646,8.0268756588142571e-05,0.00024451390959499028,0.00086865040197020528,0.00025884781214918355,6.4700986286457391e-13,6.2711540293437251e-16,1.0154001226350548e-07,4.693552849111052e-25,1.5027884121171027e-07,1.2281630318080574e-19,6.0355426081731584e-13,4.9972814508593733e-14,1.8734499891232811e-16,3.4422011676070414e-08,2.7831164196263003e-18,0.0055009576715295203,0.01556210059192371,1.9550577358217661e-10,8.9313454951658557e-05,1.4668608671788867e-14,3.1562824162113339e-09,2.088902362209237e-06,4.9538865386537584e-07,0.00024419950938762096,1.9385300282093995e-09,1.2697279073712451e-05,1.118927311211922e-08,7.4124379500102399e-11
1.1540127709408832e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31611520900939033,0.11258043622913917,0.014562347961584831,8.1288476101587786e-05,0.00024751522783445233,0.00087333717720967864,0.00026039496031534981,6.5412180857995329e-13,6.3597259121311946e-16,1.0188838598863224e-07,4.7923330486842219e-25,1.5059213951751368e-07,1.2446813131584285e-19,6.1185294757084009e-13,5.0377771901197733e-14,1.8930164068805926e-16,3.4617039854073109e-08,2.8317672138581793e-18,0.0055000980950272631,0.015601858048079035,1.9599723574904778e-10,8.9478403170935669e-05,1.4710030806691076e-14,3.1706182726903585e-09,2.0942679748182602e-06,4.9763475988569873e-07,0.00024554671528293089,1.9544561174530538e-09,1.276430737925724e-05,1.1323168351569274e-08,7.468052528891464e-11
1.1579653581376902e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31607888320659433,0.11257767254295388,0.014540923672895025,8.2213239537747717e-05,0.00025023587315621738,0.00087755213950126219,0.00026178815968089177,6.6056419087647438e-13,6.440146527637192e-16,1.0220154965571786e-07,4.8826610055519487e-25,1.5087300010048418e-07,1.2596774426724257e-19,6.1938562841878659e-13,5.0743084915949938e-14,1.910725423147939e-16,3.4792486550595709e-08,2.876111027684218e-18,0.0054993259730048731,0.015637528224486125,1.9643812207913054e-10,8.9626209890508997e-05,1.4747217296339726e-14,3.1835103447012204e-09,2.0990872504777881e-06,4.9965339955074961e-07,0.00024675940002373607,1.968826745686502e-09,1.2824576874693776e-05,1.1444503476124965e-08,7.5181962081064955e-11
1.1619179453344972e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31604266200137932,0.11257489991402757,0.014519535809788717,8.3144664747946469e-05,0.00025297498171863802,0.00088176405105651031,0.00026318206178136289,6.6704609187939389e-13,6.5212381121822147e-16,1.0251435809083359e-07,4.9743554619819766e-25,1.511528139619262e-07,1.2747969029555948e-19,6.2697900197373841e-13,5.1109195916170455e-14,1.9285285001370803e-16,3.4967855294388017e-08,2.9209880871930067e-18,0.005498555268027441,0.015673092891393601,1.9687765596239155e-10,8.9773406028117198e-05,1.4784315258180499e-14,3.1963926097158355e-09,2.1038972807602986e-06,5.0166930584208578e-07,0.00024797225552751408,1.983232247749064e-09,1.2884792230344796e-05,1.1566625255756981e-08,7.5684245239246526e-11
1.1658705325313041e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31600654526218519,0.11257211836832923,0.014498184289569102,8.4082766188208513e-05,0.00025573258045234916,0.00088597283503962128,0.0002645766445781274,6.7356758674752176e-13,6.6030027716062095e-16,1.0282680921010133e-07,5.0674317229817292e-25,1.5143158386050625e-07,1.2900401540249855e-19,6.346332510826165e-13,5.1476096642310764e-14,1.9464256783314449e-16,3.514314280250083e-08,2.966402768029247e-18,0.0054977859791191198,0.015708552197844009,1.9731583926282064e-10,8.9919993568646984e-05,1.4821324680126469e-14,3.2092649294504261e-09,2.1086980810157243e-06,5.0368245209986626e-07,0.0002491852643710065,1.9976723158494709e-09,1.2944952388760353e-05,1.1689534535049728e-08,7.6187363644124038e-11
1.1698231197281111e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31597053285721205,0.11256932793178671,0.014476869029785146,8.502755815959306e-05,0.00025850869576376611,0.00089017841522700668,0.00026597188613546182,6.8012874995721939e-13,6.6854425948666793e-16,1.0313890093029748e-07,5.1619051954437676e-25,1.5170931255512913e-07,1.3054076535418152e-19,6.423485571634817e-13,5.1843778837241661e-14,1.9644169966959449e-16,3.5318345815128485e-08,3.0123594620858284e-18,0.0054970181052967273,0.015743906293019101,1.9775267384711608e-10,9.0065974495358945e-05,1.4858245550986412e-14,3.2221271670552766e-09,2.1134896667037753e-06,5.0569281192004862e-07,0.00025039840923118538,2.0121466420296525e-09,1.3005056301770141e-05,1.1813232136594226e-08,7.6691306200568254e-11
1.1737757069249181e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31593462465441874,0.1125665286302871,0.014455589948230766,8.5979054808101184e-05,0.00026130335353560227,0.00089438071600674365,0.00026736776462068634,6.867296552997227e-13,6.7685596539904791e-16,1.03450631169124e-07,5.257791388105133e-25,1.5198600280495913e-07,1.3208998567867901e-19,6.5012510019954155e-13,5.2212234246795173e-14,1.982502492684137e-16,3.5493461095575145e-08,3.0588625774202654e-18,0.0054962516455697276,0.015779155326241058,1.981881615848348e-10,9.0211350789844947e-05,1.4895077860287531e-14,3.2349791871485933e-09,2.1182720533948188e-06,5.0770035917065104e-07,0.00025161167288518485,2.0266549177653346e-09,1.3065102930466855e-05,1.1937718860284882e-08,7.7196061823971123e-11
1.177728294121725e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31589882052152157,0.11256372048967658,0.01443434696294402,8.6937270124604852e-05,0.0002641165791274572,0.00089857966237795158,0.00026876425830428438,6.9337037587856004e-13,6.852356004030227e-16,1.0376199784547117e-07,5.3551059114908782e-25,1.522616573694359e-07,1.336517216635822e-19,6.5796305873340784e-13,5.2581454620301681e-14,2.0006822022454104e-16,3.5668485430218918e-08,3.1059165381690632e-18,0.0054954865989402229,0.015814299446973677,1.986223043482648e-10,9.0356124432039176e-05,1.4931821598598474e-14,3.2478208557921456e-09,2.1230452567639747e-06,5.0970506797084537e-07,0.00025282503821022896,2.041196834468273e-09,1.3125091245188482e-05,1.2062995484945876e-08,7.7701619456735308e-11
1.1812856225988514e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31586668567214699,0.11256118562701628,0.014415259070949323,8.7805419808992925e-05,0.00026666437818489731,0.00090235578459639662,0.00027002161073790958,6.993811262904748e-13,6.9283551975889231e-16,1.0404191528938761e-07,5.4439231893810494e-25,1.5250886324739629e-07,1.350680221741475e-19,6.6506987806468311e-13,5.2914400184698423e-14,2.0171245219612442e-16,3.5825926935243397e-08,3.1487397451103369e-18,0.0054947992643413178,0.015845839579101424,1.9901188443198465e-10,9.0485907077385167e-05,1.4964815227808276e-14,3.2593693975246379e-09,2.1273333010974214e-06,5.1150685782981254e-07,0.00025391713986012781,2.0543130673817268e-09,1.3179030026409341e-05,1.2176420438469791e-08,7.8157297925786825e-11
1.1848429510759777e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31583463491526392,0.11255864364436283,0.014396200291331337,8.8679032802047519e-05,0.00026922725504612005,0.00090612907567141758,0.00027127942826970749,7.054242380171177e-13,7.0049077417358934e-16,1.0432153504824082e-07,5.5339216654130749e-25,1.5275523446764517e-07,1.3649452952680074e-19,6.72226715514026e-13,5.3247952681398578e-14,2.0336432066805036e-16,3.5983289879493594e-08,3.192015981012371e-18,0.0054941130727992459,0.01587729496245479,1.9940037797417392e-10,9.0615204617782596e-05,1.4997737101808533e-14,3.2709093516236456e-09,2.1316139313012459e-06,5.1330630929072324e-07,0.00025500929773345394,2.0674560739312609e-09,1.3232920009120898e-05,1.2290486360945906e-08,7.8613609049426623e-11
1.188400279553104e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31580266815393049,0.11255609456047336,0.014377170564843828,8.9558118980574971e-05,0.00027180522711394529,0.00090989948219425743,0.00027253769527364632,7.1149976291216779e-13,7.0820150991737498e-16,1.0460085560839226e-07,5.6251129308810452e-25,1.5300077304243636e-07,1.3793127622701088e-19,6.7943369822384772e-13,5.3582106105037495e-14,2.050238279513603e-16,3.6140571968032998e-08,3.2357485041348717e-18,0.0054934280235711969,0.015908665706291285,1.9978778634553887e-10,9.0744018493092417e-05,1.5030587215565518e-14,3.2824406234305628e-09,2.1358871590215162e-06,5.1510340402246957e-07,0.00025610149955532734,2.0806256286666368e-09,1.3286760461835116e-05,1.2405193774768252e-08,7.9070544811213709e-11
1.1916018751825177e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31577396980467315,0.11255379432889723,0.014360068602592091,9.0353984195882948e-05,0.00027413832248479814,0.0009132903379520487,0.00027367050701571939,7.1699549106520175e-13,7.1518872860998628e-16,1.0485198704775435e-07,5.7082145386525941e-25,1.5322104751117695e-07,1.3923312963321836e-19,6.8596296117095515e-13,5.3883353018310473e-14,2.0652391752205338e-16,3.6282054831445673e-08,3.2755006017981497e-18,0.0054928124553265938,0.015936827099335461,2.0013552719302632e-10,9.0859538636370633e-05,1.5060090959288593e-14,3.2928112671944693e-09,2.1397267445262409e-06,5.1671875925618356e-07,0.00025708450867858383,2.0925007403421243e-09,1.3335173921406255e-05,1.2508979342607077e-08,7.9482314454230864e-11
1.1948034708119313e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31574533934225996,0.11255148837412789,0.014342990082546725,9.1154297665697485e-05,0.00027648367099835232,0.00091667877591188789,0.0002748036589325819,7.2251755267172061e-13,7.2222110979442978e-16,1.0510287380991153e-07,5.7923002926251448e-25,1.5344065063441754e-07,1.4054332657271874e-19,6.9253303532178194e-13,5.4185077448338553e-14,2.0803019787193353e-16,3.642346870319302e-08,3.3156273294646723e-18,0.0054921978112023838,0.015964920102730464,2.0048239116573115e-10,9.0974669224384866e-05,1.5089536570691318e-14,3.3031747346756488e-09,2.1435603520928533e-06,5.1833217770043179e-07,0.00025806753465432446,2.1043970087994036e-09,1.3383546149267557e-05,1.2613285290226861e-08,7.9894577750416656e-11
1.198005066441345e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31571677669568449,0.11254917670978375,0.01432593496184496,9.1959066378438206e-05,0.00027884128463243377,0.00092006475796728394,0.00027593713977415701,7.2806598458010722e-13,7.292987577630126e-16,1.0535351479463609e-07,5.8773787811432532e-25,1.5365958387952819e-07,1.4186189039922671e-19,6.9914401136516897e-13,5.4487275025272675e-14,2.0954267048522803e-16,3.6564811941481944e-08,3.3561310837746042e-18,0.0054915840906469629,0.015992944796324376,2.0082837926670662e-10,9.108941130444487e-05,1.5118924047329765e-14,3.3135309587951221e-09,2.1473879903507845e-06,5.1994364633787162e-07,0.00025905056867005834,2.1163142694880731e-09,1.3431876624648332e-05,1.2718111968806372e-08,8.0307328889124951e-11
1.2008865025078172e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31569112823753526,0.11254709134142915,0.014310605324309009,9.268717317463231e-05,0.00028097363330090429,0.00092311001073419022,0.00027695754450002584,7.3308215011708763e-13,7.3570742963563624e-16,1.0557888063280397e-07,5.9548053422494757e-25,1.5385605226722164e-07,1.4305577074474934e-19,7.0512893536529386e-13,5.4759653775784688e-14,2.1090919139851651e-16,3.669195911531337e-08,3.3929088066424666e-18,0.0054910325313399207,0.016018108681724635,2.0113902051726643e-10,9.1192347867187859e-05,1.5145323069352953e-14,3.3228453124782298e-09,2.1508277681909078e-06,5.2139229035730294e-07,0.00025993529890941559,2.1270576163788647e-09,1.3475337926868438e-05,1.2812901487153753e-08,8.0679217224034999e-11
1.2037679385742894e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31566553460069957,0.11254500136923896,0.014295294574503735,9.341889932435921e-05,0.0002831159346556792,0.00092615321615160029,0.00027797819844021203,7.3811973163629338e-13,7.4215292646439879e-16,1.0580404570069857e-07,6.0330493325173723e-25,1.5405198031222494e-07,1.4425646396570336e-19,7.1114712805931276e-13,5.5032409056674849e-14,2.1228073019022549e-16,3.6819046571120979e-08,3.4299956243274409e-18,0.0054904817192675866,0.016043217359213463,2.0144895385813821e-10,9.1294971348612652e-05,1.5171674999272649e-14,3.3321536971534551e-09,2.1542627242671738e-06,5.2283933524476283e-07,0.0002608200221937813,2.1378177135175329e-09,1.3518764616823141e-05,1.2908113317203426e-08,8.1051491789328991e-11
1.2066493746407616e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31563999573319185,0.11254290680310475,0.014280002681395473,9.4154249783195328e-05,0.00028526819696526293,0.00092919434698166773,0.00027899909348631059,7.4317875536995188e-13,7.4863532273666717e-16,1.0602900919888742e-07,6.1121171033697369e-25,1.5424736908454311e-07,1.4546398685704633e-19,7.1719865423756584e-13,5.5305537688712592e-14,2.1365728781236163e-16,3.6946073132429808e-08,3.4673932978041627e-18,0.0054899316540212009,0.016068270887132738,2.0175818002306861e-10,9.1397282510628639e-05,1.5197979836121198e-14,3.341456065178642e-09,2.1576928649593636e-06,5.2428477173669381e-07,0.00026170473218779756,2.1485944408283555e-09,1.356215632301726e-05,1.3003747695683126e-08,8.1424148371047185e-11
1.2095308107072337e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31561451158295667,0.11254080765290655,0.014264729614017582,9.4893229462827917e-05,0.00028743042835221495,0.00093223337615725636,0.00028002022155928737,7.4825924735031124e-13,7.5515469245164016e-16,1.062537703288707e-07,6.1920150347665777e-25,1.5444221965427279e-07,1.4667835614016454e-19,7.2328357827090213e-13,5.5579036494898381e-14,2.1503886517619164e-16,3.7073037629186422e-08,3.505103592373256e-18,0.0054893823351899029,0.016093269323866538,2.0206669974661477e-10,9.1499282114637098e-05,1.5224237579162177e-14,3.3507523693084777e-09,2.1611181966747548e-06,5.2572859064235882e-07,0.00026258942258415113,2.1593876781614119e-09,1.3605512676519133e-05,1.3099804853138217e-08,8.1797182760914663e-11
1.212412246773706e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31558908209786773,0.11253870392851308,0.014249475341470273,9.5635843231057192e-05,0.00028960263679333646,0.00093527027678174974,0.00028104157460949469,7.5336123340919751e-13,7.6171110911976307e-16,1.0647832829312846e-07,6.2727495351803212e-25,1.5463653309160165e-07,1.478995884624143e-19,7.2940196410971945e-13,5.5852902300564239e-14,2.1642546315239012e-16,3.7199938897749927e-08,3.5431282776422875e-18,0.0054888337623607373,0.016118212727841277,2.0237451376413597e-10,9.1600970921526585e-05,1.5250448227912022e-14,3.3600425626925789e-09,2.1645387258481103e-06,5.2717078284234664e-07,0.00026347408710354939,2.1701973053267637e-09,1.3648833310956187e-05,1.3196285014040111e-08,8.2170590757470784e-11
1.2152936828401781e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31556370722572868,0.11253659563978148,0.014234239832920454,9.6382095911799959e-05,0.00029178483011985877,0.0009383050221288561,0.00028206314461668531,7.5848473917757663e-13,7.6830464576217979e-16,1.0670268229516751e-07,6.3543270415700237e-25,1.5483031046680725e-07,1.4912770039666752e-19,7.3555387528302304e-13,5.612713193347367e-14,2.178170825711887e-16,3.73267757808831e-08,3.5814691275065944e-18,0.005488285935118643,0.016143101157525853,2.0268162281176756e-10,9.1702349691675719e-05,1.5276611782192895e-14,3.3693265988701988e-09,2.1679544589413064e-06,5.2861133928475665e-07,0.00026435871949469827,2.1810232021866629e-09,1.3692117862510445e-05,1.3293188397015818e-08,8.2544368169132503e-11
