Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H6(54),C4H7X(141),H2(190),C2H6(343),C4H5X(364),C4H5X(365),C4H7X(140),C4H7X(142),C4H7X(143),C6H8(455),C6H7X(563),C6H7X(565),C6H7X(564),C8H10(459),C8H9X(844),C8H9X(846),C8H9X(845),S(746),S(1212),S(1748),SX(3061),S(3004),SX(3899),SX(3897),SX(3060),SX(3058),C6H9X(441),SX(3062),SX(3895),C8H10(843),SX(3064),SX(3063),SX(1214),SX(730)
1.7655799911058314e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332250998355184,0.66999984207291874,8.493133402300624e-21,0.0,8.413668950881728e-19,2.8149583485577174e-36,2.1812280784357402e-43,0.0,1.4316935168990366e-51,5.1106202183203141e-49,0.0,1.5792708122316625e-07,1.57927081169001e-07,2.7543010933298234e-17,4.2778140668710644e-19,2.5242476358643505e-19,1.2765988665919779e-21,4.8448726619376175e-23,4.9084283974487845e-25,3.079627814557115e-25,1.3614453946147593e-27,1.3226426000552273e-28,3.3240280012583259e-33,2.6053849655096048e-39,8.0635826059067739e-41,4.4021704517262593e-41,1.2795626413200604e-49,6.0225211130019167e-56,1.9853420890524268e-57,1.9854490309936625e-57,1.9536980047505207e-66,6.0843994311653373e-71,2.17436421153052e-72,6.1212501022884112e-79,8.0796943645477463e-86,6.1818423273210954e-91,6.1818430265935885e-91,8.5927240645720508e-80,8.1430239709674219e-80,8.918648882442553e-35,2.1127172406655327e-80,9.6825820731927543e-93,4.4036483902907726e-61,3.0802086658940979e-81,3.0802086658940979e-81,6.3112553689478866e-73,3.0003745231913207e-51
1.7795718661506822e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332250944014885,0.6699998418012173,8.6673761376404948e-21,0.0,8.515168452581388e-19,2.8489564359288729e-36,2.2461383757252274e-43,0.0,1.5041883524693942e-51,5.3116995402571172e-49,0.0,1.581987827129601e-07,1.5819878265796307e-07,2.7966476752316772e-17,4.3065885992893889e-19,2.5629728715117879e-19,1.3076174532788785e-21,4.9686091170753502e-23,5.0139347794846526e-25,3.1318821401904299e-25,1.4016029922303025e-27,1.3591642029275297e-28,3.4493658705721564e-33,2.7294436051154927e-39,8.4310869592856848e-41,4.6069977690407384e-41,1.3558795595974321e-49,6.44180632550789e-56,2.1208478238345296e-57,2.1209629948897496e-57,2.113373270616368e-66,6.605015008156686e-71,2.3828721797240096e-72,6.7707168994438058e-79,9.0187082104823535e-86,6.962462777657634e-91,6.9624635722360642e-91,9.5008132590934954e-80,9.0068269893304909e-80,9.2303196461286454e-35,2.3367046958649448e-80,1.0905262933048655e-92,4.6803625794709502e-61,3.4067116769248517e-81,3.4067116769248517e-81,6.8909683580853265e-73,3.1720807509283941e-51
1.793563741195533e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332250891051529,0.66999984153640069,8.8430782040493524e-21,0.0,8.6168364768630228e-19,2.8830119158643885e-36,2.3122656154598152e-43,0.0,1.5795673172497401e-51,5.5186255436690932e-49,0.0,1.5846359947470845e-07,1.5846359941887665e-07,2.8391404387672031e-17,4.3350460145481882e-19,2.6018295861753119e-19,1.3390615749217401e-21,5.0942365670791663e-23,5.1204557366160938e-25,3.1844331754713402e-25,1.4424985653239996e-27,1.3962655764068093e-28,3.5781071333851465e-33,2.8581560765398655e-39,8.8114859005717877e-41,4.819241212512107e-41,1.4359484513258249e-49,6.8859737395874179e-56,2.2641866276268528e-57,2.2643105752953497e-57,2.2844005834750695e-66,7.1645096732682203e-71,2.6091303166944958e-72,7.4821520756882279e-79,1.0056860773419626e-85,7.833364518540607e-91,7.8333654204018172e-91,1.0495134358721725e-79,9.953028966759619e-80,9.5498693830359752e-35,2.5820438586397364e-80,1.2269350778263549e-92,4.9714837994876501e-61,3.7643322237057883e-81,3.7643322237057883e-81,7.5178244989987451e-73,3.3519223845456244e-51
1.8075556162403838e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332250839432448,0.66999984127830514,9.0202230500202275e-21,0.0,8.7186686369377968e-19,2.9171233232860888e-36,2.3796165742790694e-43,0.0,1.6579117913392411e-51,5.7315032659215254e-49,0.0,1.5872169487257076e-07,1.5872169481590148e-07,2.8817759754117549e-17,4.3631873551525965e-19,2.6408146575793273e-19,1.370931739576547e-21,5.2217614470030487e-23,5.2279829973447799e-25,3.2372762974052925e-25,1.4841357079687869e-27,1.4339470377748679e-28,3.7103055004648688e-33,2.9916480440033361e-39,9.205088408746642e-41,5.0390887430350704e-41,1.5199134197472513e-49,7.3562403013570837e-56,2.4157277439790948e-57,2.4158610463929591e-57,2.4674650615686419e-66,7.7653584237122704e-71,2.8544572898752589e-72,8.2608041810732004e-79,1.1203564160752392e-85,8.804032461047655e-91,8.8040334835469313e-91,1.1582948041138375e-79,1.0988606755526215e-79,9.877416282386678e-35,2.8505410780447697e-80,1.3789701758699244e-92,5.2776023338180692e-61,4.1557021606405242e-81,4.1557021606405242e-81,8.1951583637923135e-73,3.5402030046613982e-51
1.821547491285235e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332250789125628,0.66999984102677113,9.1987941380224786e-21,0.0,8.8206606504575334e-19,2.951289227943569e-36,2.4481978645036134e-43,0.0,1.7393043793482896e-51,5.950438215355271e-49,0.0,1.5897322896890668e-07,1.5897322891139724e-07,2.9245509446488648e-17,4.3910137495917129e-19,2.679925026554527e-19,1.4032284270960562e-21,5.3511900414259118e-23,5.3365082497971991e-25,3.2904069068675208e-25,1.5265179033451674e-27,1.4722088005003218e-28,3.846014807152501e-33,3.1300471416807465e-39,9.6122069823290482e-41,5.2667308241081913e-41,1.6079224856767555e-49,7.8538694416648294e-56,2.5758537425463163e-57,2.5759970098512818e-57,2.6632856910272673e-66,8.4101660051851249e-71,3.120255262235555e-72,9.11230966159258e-79,1.2469023625292777e-85,9.8848475353049424e-91,9.88484869332013e-91,1.2772047573689559e-79,1.2121052635426327e-79,1.0213078886079525e-34,3.1441360058848671e-80,1.548257545221479e-92,5.5993257831142114e-61,4.583647500408791e-81,4.583647500408791e-81,8.9265047230827924e-73,3.7372343415484042e-51
1.835539366330086e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332250740099712,0.66999984078164143,9.3787749524177654e-21,0.0,8.922808337389947e-19,2.9855082337069518e-36,2.5180159356536543e-43,0.0,1.8238289056724085e-51,6.1755363563449648e-49,0.0,1.5921835856047685e-07,1.5921835850212448e-07,2.9674620732405511e-17,4.418526408746288e-19,2.7191576963459288e-19,1.4359520901092793e-21,5.4825284874680971e-23,5.4460231464228979e-25,3.3438204296062202e-25,1.5696485245933976e-27,1.511050976099693e-28,3.9852890088149598e-33,3.2734829781811095e-39,1.0033157615470491e-40,5.5023604155207211e-41,1.7001276467982762e-49,8.3801723323449675e-56,2.7449608435905053e-57,2.7451147193733191e-57,2.8726166211830186e-66,9.1016722129488169e-71,3.4080142450868077e-72,1.0042717289107886e-78,1.3864295880087449e-85,1.1087161816502783e-90,1.1087163126591934e-90,1.4070792022937503e-79,1.3358406758994615e-79,1.055697607892819e-34,3.4649099757623568e-80,1.7365752533950622e-92,5.9372793546621405e-61,5.0512006128587295e-81,5.0512006128587295e-81,9.7156083891912484e-73,3.9433364019537364e-51
1.849531241374937e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332250692323989,0.66999984054276285,9.5601490070353997e-21,0.0,9.0251076179177048e-19,3.0197789778675376e-36,2.5890770760233526e-43,0.0,1.9115704094877725e-51,6.4069040945245366e-49,0.0,1.5945723721605575e-07,1.5945723715685799e-07,3.0105061544680507e-17,4.4457266223823017e-19,2.7585097318939267e-19,1.4691031549775132e-21,5.615782777774973e-23,5.5565193085229478e-25,3.3975123171973827e-25,1.6135308356975779e-27,1.5504735760035203e-28,4.1281821764570877e-33,3.4220871408639322e-39,1.0468259773782441e-40,5.7461729667905233e-41,1.796684937040721e-49,8.9365091613618405e-56,2.923459246100216e-57,2.9236244088635006e-57,3.0962484944235849e-66,9.8427573454821981e-71,3.7193166276884738e-72,1.1058513857813787e-78,1.5401351066422311e-85,1.2423379146042164e-90,1.2423380626615894e-90,1.548814116171517e-79,1.470929127756903e-79,1.0909227079096757e-34,3.8150948153176298e-80,1.9458661052589382e-92,6.2921061523835386e-61,5.561613054182499e-81,5.561613054182499e-81,1.0566434433680576e-72,4.1588375961999777e-51
1.863523116419788e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332250645768358,0.66999984030998461,9.7428998524148547e-21,0.0,9.1275545103622178e-19,3.0541001304466537e-36,2.6613874143073464e-43,0.0,2.0026151394770929e-51,6.644648262183911e-49,0.0,1.5969001531532011e-07,1.5969001525527437e-07,3.0536800473457567e-17,4.4726157557299156e-19,2.7979782590909749e-19,1.5026820227269683e-21,5.750958763466167e-23,5.6679883306125417e-25,3.4514780479525927e-25,1.6581679923996948e-27,1.5904765134256782e-28,4.274748492490013e-33,3.5759931999976929e-39,1.0917836369916139e-40,5.9983664103642902e-41,1.8977544860319094e-49,9.5242904268650195e-56,3.1117734595013829e-57,3.111950624187008e-57,3.3350098110836102e-66,1.0636447813142329e-70,4.0558418887086701e-72,1.2166651198382671e-78,1.7093138563361964e-85,1.3907041590237884e-90,1.3907043261747574e-90,1.7033692140718527e-79,1.6182946215995728e-79,1.1269951428730746e-34,4.1970821090773113e-80,2.1782511849931551e-92,6.6644674673589034e-61,6.1183690516881055e-81,6.1183690516881055e-81,1.1483178789162687e-72,4.3840748655564002e-51
1.877514991464639e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332250600403407,0.66999984008315994,9.9270110827225208e-21,0.0,9.2301451291332837e-19,3.0884703935130675e-36,2.7349529212762279e-43,0.0,2.0970505482943772e-51,6.8888761038408257e-49,0.0,1.5991684008888424e-07,1.5991684002798805e-07,3.0969806758110466e-17,4.4991952461474037e-19,2.8375604640163511e-19,1.5366890699580256e-21,5.8880621570490076e-23,5.7804217846211056e-25,3.5057131277810517e-25,1.703563043141721e-27,1.6310596052341608e-28,4.4250422466519951e-33,3.7353367127661028e-39,1.1382213738915143e-40,6.2591411545909762e-41,2.0035005786277813e-49,1.0144978250176037e-55,3.3103426389318403e-57,3.3105325584937816e-57,3.5897683298693365e-66,1.1485921904257918e-70,4.4193714946756863e-72,1.3374574562379994e-78,1.895365683472898e-85,1.5552922096560791e-90,1.5552923981703999e-90,1.8717717993497293e-79,1.7789267165685138e-79,1.1639268984781657e-34,4.6134329298153231e-80,2.436044368762305e-92,7.0550430688513073e-61,6.725199670192293e-81,6.725199670192293e-81,1.2470279245434605e-72,4.619393809869186e-51
1.89150686650949e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332250556200283,0.66999983986214429,1.0112466342350933e-20,0.0,9.3328756827051625e-19,3.1228885005091679e-36,2.8097794114976559e-43,0.0,2.194965286777032e-51,7.1396952619905973e-49,0.0,1.6013785565936298e-07,1.6013785559761402e-07,3.1404050278924422e-17,4.525466599869227e-19,2.8772535921512801e-19,1.5711246497313193e-21,6.0270985352951376e-23,5.8938112239339675e-25,3.5602130910071149e-25,1.7497189300339322e-27,1.672222573821675e-28,4.5791178320779285e-33,3.9002552271276166e-39,1.1861721613359582e-40,6.5287000764789926e-41,2.1140917145150926e-49,1.0800087707730661e-55,3.5196209240529854e-57,3.5198243910807052e-57,3.8614325043209514e-66,1.2394515711077904e-70,4.8117939906375591e-72,1.4690252431025203e-78,2.0998027517208111e-85,1.7377123725663399e-90,1.7377125849607881e-90,2.0551208045566232e-79,1.9538844867691872e-79,1.2017299910022749e-34,5.0668880568329197e-80,2.7217678673475351e-92,7.4645314958133793e-61,7.3860976867857722e-81,7.3860976867857722e-81,1.3532426850146387e-72,4.8651488154410763e-51
1.905498741554341e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332250513130807,0.66999983964679699,1.0299249332209656e-20,0.0,9.4357424716195771e-19,3.1573532155860737e-36,2.8858725450996046e-43,0.0,2.2964491979139154e-51,7.397213763035805e-49,0.0,1.6035320308334691e-07,1.6035320302074275e-07,3.1839501548585123e-17,4.5514313888371748e-19,2.9170549475766315e-19,1.605989092430935e-21,6.168073342079708e-23,6.0081481872799663e-25,3.6149735011446278e-25,1.7966384898476406e-27,1.7139650489745208e-28,4.7370297415134609e-33,4.0708882855336083e-39,1.2356693098320466e-40,6.8072485142472592e-41,2.2297006678865174e-49,1.14911881820037e-55,3.7400777813728025e-57,3.7402956297661372e-57,4.150952955822711e-66,1.3365729218022542e-70,5.2351102883263376e-72,1.6122207803874719e-78,2.3242573961255796e-85,1.9397185856413955e-90,1.93971882470417e-90,2.2545910300240515e-79,2.1443006759477059e-79,1.2404164664252896e-34,5.5603787000705397e-80,3.0381688609547798e-92,7.8936503488635073e-61,8.1053332014573613e-81,8.1053332014573613e-81,1.4674577724354202e-72,5.1217031831521127e-51
1.919490616599192e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733225047116733,0.66999983943697961,1.0487343815716296e-20,0.0,9.5387418865161229e-19,3.1918633329478414e-36,2.9632378295724118e-43,0.0,2.4015933105778428e-51,7.6615400033979636e-49,0.0,1.6056302039417845e-07,1.6056302033071679e-07,3.2276131703497834e-17,4.5770912476136298e-19,2.9569618921553132e-19,1.6412827066049658e-21,6.3109918911823789e-23,6.1234242024691093e-25,3.6699899516293195e-25,1.8443244550306209e-27,1.7562865697383073e-28,4.8988325636697094e-33,4.2473774285104831e-39,1.286746464614181e-40,7.0949942596801131e-41,2.3505045471868602e-49,1.2219904731439925e-55,3.9721983500539864e-57,3.9724314567505813e-57,4.4593239836670062e-66,1.4403232554698012e-70,5.6914391572032455e-72,1.7679551024520904e-78,2.5704904444703797e-85,2.163219778088131e-90,2.1632200469054281e-90,2.4714375875696954e-79,2.3513860561018315e-79,1.2799983995686074e-34,6.097037749476397e-80,3.3882372915045032e-92,8.3431365827168784e-61,8.8874700118062689e-81,8.8874700118062689e-81,1.5901965303457947e-72,5.3894292568127301e-51
1.933482491644043e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332250430282889,0.66999983923255746,1.0676733624495277e-20,0.0,9.641870406190705e-19,3.2264176762049506e-36,3.0418806216066479e-43,0.0,2.5104898330308228e-51,7.9327827358137998e-49,0.0,1.6076744264542552e-07,1.6076744258110414e-07,3.2713912494958252e-17,4.6024478703761267e-19,2.9969718447013236e-19,1.6770057797835781e-21,6.4558593690492325e-23,6.2396307899840414e-25,3.7252580665104384e-25,1.8927794547436091e-27,1.7991865862791237e-28,5.0645809797147975e-33,4.4298661981107685e-39,1.3394376031067862e-40,7.3921475502956663e-41,2.4766848549286391e-49,1.2987919479410731e-55,4.2164837911802304e-57,4.2167330779365299e-57,4.7875851126741492e-66,1.551087241612662e-70,6.1830229238418398e-72,1.9372014201942225e-78,2.8404000287377521e-85,2.4102920126691036e-90,2.4102923146540284e-90,2.7070005569687538e-79,2.5764339977970599e-79,1.3204878932524077e-34,6.6802115695765883e-80,3.7752248809156953e-92,8.813746799055955e-61,9.7373827808258031e-81,9.7373827808258031e-81,1.7220113014162159e-72,5.6687085517399511e-51
1.947474366688894e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332250390451024,0.6699998390333981,1.086740266379215e-20,0.0,9.7451245956824852e-19,3.261015097737284e-36,3.1218061289639645e-43,0.0,2.6232321462101648e-51,8.2110510558182418e-49,0.0,1.6096660195495611e-07,1.6096660188977285e-07,3.3152816280195067e-17,4.6275030079923598e-19,3.0370822801373474e-19,1.7131585792748453e-21,6.6026808375148398e-23,6.3567594664290465e-25,3.7807735011028476e-25,1.9420060159162582e-27,1.842664461738837e-28,5.2343297598984154e-33,4.6185001412381006e-39,1.3937770323732084e-40,7.6989210613369628e-41,2.6084275475755636e-49,1.3796973022216945e-55,4.473451640453941e-57,4.4737180756807766e-57,5.1368226788729735e-66,1.6692678652637278e-70,6.7122333851877734e-72,2.1209987287710544e-78,3.1360309103713356e-85,2.6831914565435657e-90,2.6831917954675618e-90,2.9627098630289261e-79,2.8208252601657888e-79,1.3618970774710206e-34,7.3134723597210849e-80,4.2026654472271693e-92,9.3062575398264768e-61,1.0660275027509954e-80,1.0660275027509954e-80,1.8634847398240022e-72,5.9599318835479726e-51
1.961466241733745e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332250351645909,0.66999983883937231,1.1059334917611982e-20,0.0,9.848501104389648e-19,3.2956544780666412e-36,3.2030194123780083e-43,0.0,2.7399147968035685e-51,8.4964543884153598e-49,0.0,1.6116062754952093e-07,1.6116062748347364e-07,3.3592816013303141e-17,4.6522584651744306e-19,3.0772907286426173e-19,1.7497413529386644e-21,6.7514612364841499e-23,6.4748017478406763e-25,3.836531942600755e-25,1.9920065643210183e-27,1.8867194740833016e-28,5.4081337603055683e-33,4.8134268128509114e-39,1.4497993865523559e-40,8.0155298975948905e-41,2.7459230954930404e-49,1.4648865856160928e-55,4.7436361642993963e-57,4.7439207649531915e-57,5.5081714537535638e-66,1.7952871031873549e-70,7.2815779413144123e-72,2.3204555870856409e-78,3.4595843439255603e-85,2.9843682287887203e-90,2.9843686088157104e-90,3.2400903813058655e-79,3.0860330087784131e-79,1.4042381085860888e-34,8.0006311010175661e-80,4.6743965938552848e-92,9.8214655809477744e-61,1.1661697970813706e-80,1.1661697970813706e-80,2.0152311694027902e-72,6.2634994971456432e-51
1.975458116778596e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332250313842255,0.66999983865035417,1.1252514453590351e-20,0.0,9.951996664214126e-19,3.3303347252388868e-36,3.2855253874824215e-43,0.0,2.8606334901213061e-51,8.789102474938357e-49,0.0,1.61349645809758e-07,1.6134964574284459e-07,3.4033885236085612e-17,4.6767160977111563e-19,3.1175947747927299e-19,1.7867543299391032e-21,6.9022053865737797e-23,6.5937491528641245e-25,3.8925291106542554e-25,2.0427834256634539e-27,1.9313508179423216e-28,5.5860479197356085e-33,5.0147957790495202e-39,1.5075396242846114e-40,8.342191585071532e-41,2.8893665429649832e-49,1.5545459823710976e-55,5.0275887193454587e-57,5.0278925528760973e-57,5.9028163076040303e-66,1.9295866175394388e-70,7.893705953373836e-72,2.536754075380602e-78,3.8134285046039411e-85,3.3164811749647167e-90,3.3164816006881748e-90,3.5407672806963154e-79,3.3736280697883982e-79,1.4475231685372396e-34,8.7457511115084809e-80,5.1945828508719701e-92,1.0360188226427398e-60,1.2747570258286216e-80,1.2747570258286216e-80,2.1778979886726844e-72,6.5798211959335687e-51
1.989449991823447e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332250277015352,0.6699998384662198,1.1446925427604788e-20,0.0,1.0055608087735642e-18,3.365054774215818e-36,3.3693288267632678e-43,0.0,2.9854850827734176e-51,9.0891053600998122e-49,0.0,1.6153378031553501e-07,1.6153378024775345e-07,3.4475998068821894e-17,4.7008778097773518e-19,3.1579920566930056e-19,1.8241977214754597e-21,7.0549179917123941e-23,6.7135932057991015e-25,3.9487607579098179e-25,2.0943388266875748e-27,1.976557606440302e-28,5.7681272567027914e-33,5.2227586200511412e-39,1.5670330261284813e-40,8.679126062492433e-41,3.0389575682759084e-49,1.648867957877801e-55,5.3258781152616353e-57,5.3262023016180418e-57,6.3219939124399303e-66,2.0726284672344543e-70,8.5514153325240131e-72,2.7711539374437472e-78,4.2001095061227028e-85,3.682413621459935e-90,3.6824140979430884e-90,3.8664716113487425e-79,3.6852844289693328e-79,1.4917644640700038e-34,9.5531622316970971e-80,5.7677403509037632e-92,1.0923263602869331e-60,1.3924198611493767e-80,1.3924198611493767e-80,2.3521671238732149e-72,6.9093164711932764e-51
2.003441866868298e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332250241141037,0.66999983828684817,1.1642552088134108e-20,0.0,1.0159332266415265e-18,3.3998135862768511e-36,3.4544343615334007e-43,0.0,3.114567575159661e-51,9.3965733792335124e-49,0.0,1.6171315189155369e-07,1.6171315182290207e-07,3.4919129200977449e-17,4.7247455513190547e-19,3.1984802651068365e-19,1.8620717214923147e-21,7.2096036416996392e-23,6.8343254395188247e-25,4.0052226705158297e-25,2.1466748962948332e-27,2.0223388730165469e-28,5.9544268665546878e-33,5.4374689330571645e-39,1.6283151919694094e-40,9.0265556726759135e-41,3.1949005438572324e-49,1.7480514071123582e-55,5.639090980921124e-57,5.6394366946155895e-57,6.7669944850348395e-66,2.2248958372664829e-70,9.2576593656948755e-72,3.024996914096414e-78,4.6223630362967145e-85,4.0852901648128951e-90,4.0852906976323202e-90,4.2190461465367877e-79,4.0227849844814183e-79,1.5369742259807328e-34,1.0427475663087256e-79,6.3987631261053792e-92,1.1511550954365348e-60,1.5198299421160092e-80,1.5198299421160092e-80,2.5387565311353625e-72,7.2524146316609552e-51
2.0314256169579997e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332250172156203,0.66999983794192397,1.2037389949450059e-20,0.0,1.0367106839012646e-18,3.4694434728637768e-36,3.6285695489639809e-43,0.0,3.385822932876894e-51,1.0034347539189224e-48,0.0,1.6205807605261651e-07,1.6205807598221886e-07,3.5808347911207969e-17,4.7716071365073697e-19,3.2797204825568411e-19,1.9391122405315234e-21,7.5249118797191907e-23,7.0784206399936817e-25,4.1188206065887159e-25,2.2536970744803611e-27,2.1156205865411782e-28,6.3399076542884967e-33,5.8877564650178514e-39,1.7563897962149151e-40,9.7538016299976911e-41,3.5266836677818642e-49,1.9618313640176758e-55,6.312724962169767e-57,6.3131174830151594e-57,7.7399039832713983e-66,2.5591500641959077e-70,1.0828384782980101e-71,3.5968171354016228e-78,5.5855545897992896e-85,5.0156920127747783e-90,5.0156926772906089e-90,5.0127732085203348e-79,4.7830319750292032e-79,1.6303481880076013e-34,1.2396756841589583e-79,7.8560451359452302e-92,1.2767305919304059e-60,1.8067971690925949e-80,1.8067971690925949e-80,2.9519576472024815e-72,7.9811867095936399e-51
