Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),CO2X(24),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),HOCO(73),CHO2(74),S(216)
3.386356870584947e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428172116171607,0.08108286715302311,0.00811199826940658,0.00016192673863576194,0.0014923959559605246,0.05718761537034076,0.027526907057129547,4.2964197006078196e-05,2.217096796034028e-10,0.001930756312518819,5.071274759435482e-11,0.0005326698285505639,2.777230825011793e-09,5.570530467123416e-06,2.666621962094769e-09,1.4707876995943638e-10,1.1663822592237737e-05,1.982494927312994e-05,0.005825066975020562,1.9130157431655194e-05,0.0005547639800382928,5.9555282603751336e-09,3.896511999291002e-09,3.741983897736772e-09,2.7296024258783604e-10,1.2186137050215294e-05,0.0018980145071784457,3.348325575704992e-05,6.699631841641158e-08,0.0011448742491199637,3.137342537757615e-05,5.983216989594086e-09,8.528062793967914e-08,1.3795097550591386e-09,5.963765053060641e-06,1.1916478649529798e-10,1.329977765618796e-10,2.2576633746520044e-06,1.1852296485072369e-07,5.594151772083776e-12,6.576090438238489e-12,3.672440261976802e-13,7.067740472698907e-20
3.3890051197604227e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44280999674900057,0.08106363523367073,0.008105410041305184,0.00016188747892404454,0.0014923775711861824,0.057228738359058215,0.02754026867270759,4.2944676632094295e-05,2.2214515495362754e-10,0.001930323129671188,5.0697989489423006e-11,0.000532751008503271,2.7770637845332267e-09,5.564359298304838e-06,2.6683226578021654e-09,1.4712914546575175e-10,1.1654899703294771e-05,1.9838735020808234e-05,0.00582359104467847,1.9045595339233262e-05,0.0005549430336551843,5.931288824917935e-09,3.892473905484823e-09,3.741099651739021e-09,2.742478747084664e-10,1.2239854721347873e-05,0.0019057350595827363,3.3498642633625964e-05,6.699439739263754e-08,0.0011456793908089548,3.139524194444788e-05,5.9817771366767536e-09,8.532063327421674e-08,1.380611638710711e-09,5.959770455587297e-06,1.189663028123178e-10,1.3303248022361087e-10,2.259213779113161e-06,1.1846718156385204e-07,5.597950588593716e-12,6.575497999948009e-12,3.67210941748333e-13,7.070940473472912e-20
3.3916533689358985e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428027749539835,0.08104440797924359,0.008098827350106542,0.00016184821224511772,0.0014923589601192118,0.057269851697871806,0.027553618818854587,4.292516909555179e-05,2.2258099144066236e-10,0.001929890100769952,5.068324516175294e-11,0.0005328321451847453,2.7768970895206805e-09,5.558197536926339e-06,2.6700224190312316e-09,1.471794279550658e-10,1.1645985813458922e-05,1.985251418690941e-05,0.005822115401355215,1.8961663012334166e-05,0.0005551219650515078,5.907225995936694e-09,3.888440200287679e-09,3.740215853102425e-09,2.7553786401749944e-10,1.2293644192559924e-05,0.0019134619258877872,3.3514014880923294e-05,6.699246522150899e-08,0.0011464842943989483,3.1417048095598204e-05,5.980337710976407e-09,8.536060039235033e-08,1.3817130817763772e-09,5.955778030487741e-06,1.1876911206766335e-10,1.330671101420366e-10,2.2607633374415256e-06,1.1841143362291176e-07,5.601747333589063e-12,6.5749042586915585e-12,3.671777845321927e-13,7.074135441231837e-20
3.3940367931938265e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427962694321317,0.08102710743766722,0.008092907658286184,0.00016181286638829688,0.00149234201741938,0.057306845453884585,0.027565624156235147,4.29076232563941e-05,2.2297355283731517e-10,0.0019295005059645992,5.066998699427937e-11,0.0005329051312394837,2.7767473579538614e-09,5.55265997758063e-06,2.6715514058561045e-09,1.472246028105709e-10,1.1637970977733845e-05,1.9864909812365923e-05,0.00582078756795244,1.8886656813235685e-05,0.0005552828989232298,5.885718901943542e-09,3.884813613053137e-09,3.739420815918529e-09,2.767008692980336e-10,1.2342116048161013e-05,0.0019204214930663118,3.352783740997551e-05,6.699071677170998e-08,0.0011472085041081771,3.143666473141893e-05,5.979042592123305e-09,8.539653816474342e-08,1.382704003835962e-09,5.952186705324009e-06,1.1859273463610803e-10,1.3309821409075896e-10,2.2621572169369234e-06,1.1836129061256395e-07,5.605162633993733e-12,6.574368782716553e-12,3.6714788111796987e-13,7.077006615890507e-20
3.3964202174517546e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44278975832942874,0.08100981067262925,0.008086992444295586,0.00016177751509402746,0.001492324892795492,0.05734383139672953,0.027577620226051893,4.2890087755644397e-05,2.2336640635687545e-10,0.0019291110350800422,5.0656739889606655e-11,0.000532978082315844,2.776597903562388e-09,5.547130005752118e-06,2.6730796370476634e-09,1.4726970259047703e-10,1.1629963377445016e-05,1.987730011279561e-05,0.0058194599673813815,1.881215044886918e-05,0.0005554437340075375,5.864351997753717e-09,3.88119057170749e-09,3.7386261394869236e-09,2.7786578302662704e-10,1.2390645954996894e-05,0.00192738615430288,3.354164811633997e-05,6.69889593586101e-08,0.0011479325210554444,3.145627294014988e-05,5.97774781740404e-09,8.543244505724171e-08,1.3836945690709543e-09,5.94859713986879e-06,1.184173836878972e-10,1.3312925844397625e-10,2.263550411888823e-06,1.1831117607598977e-07,5.608576258435781e-12,6.573832260983685e-12,3.6711791930401685e-13,7.079873726607744e-20
3.3988036417096827e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427832416598619,0.08099251768316211,0.008081081704792936,0.00016174215845842597,0.0014923075868891907,0.05738080952794632,0.027589607038955466,4.287256256519289e-05,2.2375955181075236e-10,0.0019287216877535206,5.0643503802301125e-11,0.0005330509984475711,2.7764487251058397e-09,5.541607606062626e-06,2.6746071132118553e-09,1.4731472742012863e-10,1.1621962987602045e-05,1.9889685091128378e-05,0.005818132599803536,1.873813914720185e-05,0.0005556044704041419,5.843123951875589e-09,3.877571072123144e-09,3.73783182307906e-09,2.7903260482860584e-10,1.243923386285346e-05,0.0019343559001131683,3.3555447012777684e-05,6.698719301414049e-08,0.0011486563452869406,3.1475872726263245e-05,5.976453385848097e-09,8.546832110550213e-08,1.3846847775292252e-09,5.94500933416205e-06,1.1824304951867863e-10,1.3316024326741772e-10,2.2649429226853193e-06,1.182610899397913e-07,5.611988207821083e-12,6.5732946980217225e-12,3.6708789933631933e-13,7.082736779457732e-20
3.4011870659676108e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44277671943730784,0.0809752284683007,0.008075175436438401,0.00016170679657669313,0.0014922901003366494,0.05741777984907354,0.027601584605540085,4.285504765710353e-05,2.2415298901028522e-10,0.0019283324636252528,5.063027868719073e-11,0.0005331238796683848,2.776299821349456e-09,5.536092763148157e-06,2.6761338349502097e-09,1.4735967742381745e-10,1.161396978353465e-05,1.990206475012986e-05,0.00581680546537877,1.8664618195790134e-05,0.0005557651082124884,5.82203345252474e-09,3.873955110040072e-09,3.737037865881979e-09,2.8020133425502535e-10,1.2487879721753068e-05,0.0019413307210659864,3.356923411188107e-05,6.698541776804753e-08,0.0011493799768486485,3.149546409437505e-05,5.975159296646376e-09,8.550416634574638e-08,1.3856746291770241e-09,5.941423288243282e-06,1.1806972262652665e-10,1.3319116862373889e-10,2.2663347497130793e-06,1.1821103213101692e-07,5.615398483066726e-12,6.5727560982877985e-12,3.670578214742696e-13,7.085595780435301e-20
3.403570490225539e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427701916755343,0.08095794302708238,0.008069273635894143,0.0001616714295431249,0.0014922724337686386,0.057454742361648575,0.027613552936344186,4.2837543003613424e-05,2.2454671776674323e-10,0.0019279433623384133,5.061706449936468e-11,0.0005331967260119772,2.776151191063551e-09,5.530585461659406e-06,2.677659802859906e-09,1.4740455272480033e-10,1.1605983740887131e-05,1.9914439092658178e-05,0.005815478564265345,1.8591582940820197e-05,0.0005559256475316619,5.801079204829713e-09,3.870342681319807e-09,3.736244267213053e-09,2.813719709227653e-10,1.2536583482094495e-05,0.001948310607782298,3.3583009426264646e-05,6.698363365075361e-08,0.0011501034157863441,3.151504704898837e-05,5.973865548903197e-09,8.553998081191278e-08,1.3866641240636333e-09,5.937839002151475e-06,1.1789739358996947e-10,1.332220345775825e-10,2.267725893357365e-06,1.1816100257716042e-07,5.618807085110513e-12,6.572216466228189e-12,3.6702768596477276e-13,7.088450735422955e-20
3.405715572057674e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44276431196519755,0.08094238935565706,0.008063965832624965,0.00016163959488530976,0.0014922563804612337,0.05748800194792368,0.027624316546141295,4.2821797560347744e-05,2.2490132277268378e-10,0.001927593275917124,5.060518103624053e-11,0.0005332622579290112,2.7760176566185415e-09,5.525635325564603e-06,2.6790325299452563e-09,1.4744487672592208e-10,1.1598802405637651e-05,1.9925571457754974e-05,0.005814284552873978,1.8526262681979564e-05,0.0005560700487924827,5.782335815985398e-09,3.8670945131121316e-09,3.735530334358485e-09,2.824271743142669e-10,1.2580466331240165e-05,0.0019545968293446137,3.359539714368122e-05,6.698202038618627e-08,0.0011507543461744102,3.153266451826101e-05,5.972701467093094e-09,8.557218754896816e-08,1.3875543644624932e-09,5.934614649352688e-06,1.177431428881837e-10,1.3324976320084613e-10,2.2689773386616487e-06,1.1811600007707571e-07,5.621873397095218e-12,6.5717299183929626e-12,3.670005149158861e-13,7.091016740559507e-20
3.4078606538898093e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442758427789044,0.08092683873940645,0.00805866164314958,0.00016160775619765405,0.001492240182300258,0.05752125521163501,0.027635072691053596,4.280606038096283e-05,2.2525616364912073e-10,0.001927243288454722,5.059330635567688e-11,0.000533327761647288,2.7758843418178126e-09,5.520691274436205e-06,2.6804046473390173e-09,1.4748514040529532e-10,1.1591626834337572e-05,1.9936699520886867e-05,0.00581309073070485,1.846132880262305e-05,0.0005562143704291954,5.763700829178402e-09,3.8638492005494644e-09,3.7348166907696466e-09,2.8348392196742104e-10,1.2624396004596993e-05,0.0019608871398550227,3.360777533474888e-05,6.698039998267577e-08,0.001151405120607027,3.155027517950554e-05,5.97153766049821e-09,8.56043694136067e-08,1.3884443159002568e-09,5.931391722072519e-06,1.1758968618347672e-10,1.3327744380666538e-10,2.270228231015156e-06,1.1807102035287176e-07,5.624938355166938e-12,6.571242541136573e-12,3.6697329754970446e-13,7.093579477612998e-20
3.4100057357219445e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427525391568897,0.08091129117763371,0.00805336106503883,0.00016157591354706393,0.0014922238397345829,0.0575545021539009,0.027645821378651042,4.279033144557685e-05,2.256112402583224e-10,0.001926893399697123,5.058144042547439e-11,0.00053339323719131,2.7757512457819278e-09,5.515753297117209e-06,2.6817761554677716e-09,1.4752534385068982e-10,1.1584457009864096e-05,1.994782328412099e-05,0.005811897097870081,1.8396778028463075e-05,0.0005563586125135262,5.7451733330493886e-09,3.860606740636209e-09,3.7341033359593275e-09,2.8454221360995826e-10,1.2668372466507604e-05,0.0019671815325818364,3.362014400854402e-05,6.697877246192456e-08,0.0011520557391171493,3.1567879035979285e-05,5.970374128479787e-09,8.563652643035578e-08,1.3893339784074469e-09,5.928170220338195e-06,1.1743701684458038e-10,1.3330507644182444e-10,2.2714785706958754e-06,1.180260633526117e-07,5.628001959998915e-12,6.570754337628837e-12,3.6694603404215396e-13,7.096138950817655e-20
3.4121508175540797e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44274664607848385,0.08089574666964354,0.008048064095864876,0.00016154406699987918,0.0014922073532096984,0.05758774277583897,0.027656562616469052,4.277461073442e-05,2.2596655246251033e-10,0.0019265436093921207,5.056958321360381e-11,0.0005334586845855615,2.775618367639484e-09,5.510821382461537e-06,2.6831470547554283e-09,1.4756548714923732e-10,1.1577292915287765e-05,1.995894274954186e-05,0.005810703654480792,1.8332607121490837e-05,0.0005565027751171192,5.7267524239255774e-09,3.857367130390497e-09,3.733390269411963e-09,2.8560204897362655e-10,1.2712395681402554e-05,0.0019734800008258395,3.363250317412139e-05,6.697713784594996e-08,0.0011527062017376057,3.1585476090909145e-05,5.969210870379812e-09,8.56686586246849e-08,1.3902233520013838e-09,5.92495014417653e-06,1.1728512829067297e-10,1.3333266115317658e-10,2.272728357980907e-06,1.1798112902464774e-07,5.63106421223657e-12,6.570265311021248e-12,3.669187245663748e-13,7.098695164476868e-20
3.414295899386215e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427407485635083,0.08088020521474205,0.008042770733201175,0.0001615122166218793,0.0014921907231677516,0.05762097707856607,0.027667296412008928,4.275889822783422e-05,2.2632210012385897e-10,0.0019261939172893722,5.0557734688205696e-11,0.000533524103854506,2.7754857065241015e-09,5.505895519334332e-06,2.684517345623249e-09,1.476055703874407e-10,1.157013453386949e-05,1.9970057919168353e-05,0.005809510400647122,1.8268812879486852e-05,0.0005566468583114324,5.708437210003225e-09,3.854130366785198e-09,3.732677490595595e-09,2.8666342776325544e-10,1.2756465613884687e-05,0.0019797825379197927,3.3644852840461e-05,6.697549615577668e-08,0.0011533565085010981,3.160306634757463e-05,5.968047885606732e-09,8.570076602188533e-08,1.3911124366731338e-09,5.9217314936138916e-06,1.171340140502292e-10,1.3336019798639416e-10,2.2739775931464703e-06,1.1793621731762044e-07,5.634125112538056e-12,6.569775464429487e-12,3.668913693002398e-13,7.10124812282244e-20
3.41644098121835e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427348466215798,0.08086466681223693,0.008037480974622506,0.0001614803624782897,0.0014921739500475823,0.057654205063198294,0.027678022772738266,4.274319390627266e-05,2.266778831044954e-10,0.001925844323140384,5.05458948175901e-11,0.0005335894950225868,2.7753532615725328e-09,5.500975696612226e-06,2.6858870284898903e-09,1.4764559365118337e-10,1.1562981849057665e-05,1.9981168795030407e-05,0.005808317336478234,1.820539213556215e-05,0.000556790862167721,5.6902268101830155e-09,3.850896446824829e-09,3.731964999023307e-09,2.877263497013624e-10,1.2800582228755178e-05,0.001986089137228005,3.365719301651728e-05,6.697384741236313e-08,0.0011540066594402062,3.1620649809231345e-05,5.966885173557989e-09,8.573284864629918e-08,1.3920012324379468e-09,5.918514268676192e-06,1.1698366772069444e-10,1.3338768698753918e-10,2.2752262764679106e-06,1.178913281804578e-07,5.637184661572337e-12,6.569284800952518e-12,3.6686396841822276e-13,7.103797830020966e-20
3.4185860630504854e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427289402622494,0.08084913146143724,0.008032194817704962,0.00016144850463378776,0.0014921570342847595,0.057687426730851,0.02768874170609133,4.2727497750299405e-05,2.270339012664997e-10,0.0019254948266984994,5.053406357023626e-11,0.0005336548581142264,2.7752210319282466e-09,5.4960619031836225e-06,2.687256103771433e-09,1.4768555702573826e-10,1.155583484448528e-05,1.9992275379256224e-05,0.005807124462082336,1.8142341757652543e-05,0.0005569347867571521,5.6721203487816454e-09,3.847665367603658e-09,3.73125279422758e-09,2.887908145581648e-10,1.2844745490902663e-05,0.001992399792146,3.366952371127547e-05,6.697219163803861e-08,0.0011546566545873875,3.163822647902376e-05,5.965722733529159e-09,8.576490652282598e-08,1.3928897393428745e-09,5.9152984693888646e-06,1.1683408290061188e-10,1.334151282043136e-10,2.2764744082197145e-06,1.1784646156237445e-07,5.640242859969339e-12,6.5687933236910685e-12,3.6683652208369033e-13,7.106344290349421e-20
3.4207311448826206e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442723029495005,0.08083359916165346,0.008026912260025948,0.00016141664315250876,0.0014921399763116196,0.057720642082638794,0.02769945321946966,4.271180974058902e-05,2.2739015447190398e-10,0.001925145427718883,5.052224091479205e-11,0.0005337201931538258,2.7750890167418034e-09,5.4911541279489625e-06,2.6886245718814273e-09,1.4772546059577671e-10,1.1548693503967122e-05,2.000337767381015e-05,0.005805931777566688,1.807965864806385e-05,0.0005570786321507397,5.654116963041687e-09,3.844437126069906e-09,3.7305408756438585e-09,2.8985682201666056e-10,1.2888955365348839e-05,0.001998714496100088,3.3681844933592817e-05,6.69705288529054e-08,0.0011553064939749795,3.165579636024746e-05,5.9645605649847016e-09,8.579693967718062e-08,1.3937779573417039e-09,5.912084095776844e-06,1.1668525334773707e-10,1.3344252168115178e-10,2.2777219886755045e-06,1.1780161741287078e-07,5.643299708376687e-12,6.5683010356856124e-12,3.668090304756809e-13,7.108887507999572e-20
3.4226617185315425e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427177060435089,0.08081962269989795,0.008022161033462568,0.00016138796476248887,0.0014921245029007194,0.05775053050010391,0.027709087243522935,4.2697697481020674e-05,2.2771098320480593e-10,0.0019248310517665686,5.051160784519822e-11,0.0005337789707251213,2.7749703857338444e-09,5.486742266629713e-06,2.689855674388533e-09,1.4776132274545283e-10,1.1542271127034366e-05,2.001336607289492e-05,0.005804858523938117,1.8023555330927802e-05,0.0005572080253509976,5.638001342004926e-09,3.841534132451949e-09,3.729900393257269e-09,2.9081754742990835e-10,1.2928784077169303e-05,0.0020044011861758554,3.369292594205023e-05,6.696902636878611e-08,0.001155891216275995,3.1671603451803944e-05,5.9635148449369934e-09,8.582574839796663e-08,1.3945771065436334e-09,5.909192378498608e-06,1.1655194739332505e-10,1.3346713503046435e-10,2.27884433995309e-06,1.1776127684744487e-07,5.646049718262696e-12,6.567857285802427e-12,3.6678424946141627e-13,7.111173634743803e-20
3.4245922921804644e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427123790360641,0.0808056487084073,0.008017412718556938,0.00016135928352419777,0.0014921089149577502,0.05778041380343216,0.02771871526871585,4.268359179042739e-05,2.280320021104233e-10,0.0019245167543858923,5.050098168717374e-11,0.000533837725611769,2.7748519271350334e-09,5.482335262992799e-06,2.6910862857176176e-09,1.4779713658247034e-10,1.1535853313471936e-05,2.0023351000525792e-05,0.005803785424275555,1.79677448086835e-05,0.0005573373545114748,5.621967904440379e-09,3.838633432863916e-09,3.7292601420214245e-09,2.9177952197913237e-10,1.2968650491552437e-05,0.0020100911459209393,3.370399929147929e-05,6.696751823848649e-08,0.0011564758124612505,3.168740504950641e-05,5.962469343802947e-09,8.585453713045846e-08,1.3953760217943622e-09,5.906301816054592e-06,1.16419243668491e-10,1.3349170978241961e-10,2.2799662451001354e-06,1.1772095440448141e-07,5.648798635660395e-12,6.567412883893908e-12,3.6675943202920537e-13,7.113457141281801e-20
3.4265228658293863e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427070484794571,0.08079167718668179,0.008012667313545734,0.00016133059948328683,0.0014920932127913053,0.0578102919934345,0.027728337300377524,4.266949265494888e-05,2.2835321108807808e-10,0.0019242025354021,5.0490362418212094e-11,0.0005338964578315125,2.7747336403370646e-09,5.4779331089726834e-06,2.692316406165036e-09,1.4783290216733942e-10,1.1529440051847588e-05,2.003333245812395e-05,0.0058027124786552775,1.791222489265216e-05,0.0005574666196836341,5.606016040300591e-09,3.835735025089493e-09,3.728620121520782e-09,2.9274274543219897e-10,1.3008554583283195e-05,0.0020157843706054544,3.371506498827289e-05,6.696600447635008e-08,0.0011570602825540773,3.1703201155741916e-05,5.961424061204471e-09,8.588330589348679e-08,1.396174703050337e-09,5.9034124084618636e-06,1.162871377619551e-10,1.3351624596907747e-10,2.281087704314362e-06,1.176806500477566e-07,5.651546461033579e-12,6.566967832132069e-12,3.66734578307759e-13,7.115738030647231e-20
3.428260382113416e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427022479495544,0.08077910492836567,0.00800839893553868,0.00016130478148768294,0.0014920789834338448,0.057837177993212883,0.027736992008791782,4.265680902624343e-05,2.286424615963236e-10,0.0019239198052025243,5.04808109477822e-11,0.0005339492974637301,2.7746273286059685e-09,5.473975310117654e-06,2.6934230951075536e-09,1.478650499878457e-10,1.1523671998934685e-05,2.0042312804285074e-05,0.005801746959365744,1.786250364485882e-05,0.0005575829036709326,5.591728610344295e-09,3.83312841581498e-09,3.728044300092442e-09,2.936107141961421e-10,1.3044500459293553e-05,0.002020911060450881,3.3725017577655016e-05,6.696463728719588e-08,0.001157586197847819,3.171741295808986e-05,5.960483493370427e-09,8.590918072010495e-08,1.3968933161314124e-09,5.900812929040071e-06,1.161687499656293e-10,1.3353829559125615e-10,2.282096636497586e-06,1.176443915606486e-07,5.6540185705954896e-12,6.566566731717e-12,3.667121790320763e-13,7.117788595795025e-20
3.4299978983974456e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426974445551869,0.08076653466979217,0.008004132911834258,0.00016127896129145957,0.0014920646620257892,0.05786405985244433,0.027745641870601797,4.264413068600837e-05,2.2893186590790573e-10,0.0019236371382380481,5.0471265023099117e-11,0.0005340021187630277,2.7745211551005636e-09,5.470021427058403e-06,2.694529386888527e-09,1.4789715881641227e-10,1.1517907615746067e-05,2.005129034200244e-05,0.005800781564966542,1.7813014467081972e-05,0.0005576991359065957,5.5775063292492125e-09,3.830523659628796e-09,3.727468665054425e-09,2.9447969429323454e-10,1.3080476815438976e-05,0.0020260403876603593,3.3734963978240214e-05,6.696326555931422e-08,0.0011581120110424378,3.173162031590969e-05,5.959543101864914e-09,8.593503939821931e-08,1.3976117397029406e-09,5.898214385073263e-06,1.1605083966106295e-10,1.335603140272756e-10,2.2831052077783197e-06,1.176081476680563e-07,5.656489796341176e-12,6.56616510826273e-12,3.666897505458814e-13,7.119837045622006e-20
3.4317354146814753e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426926383012202,0.08075396641059876,0.007999869241148799,0.0001612531389271936,0.0014920502487879104,0.05789093757171904,0.027754286889650277,4.263145762428756e-05,2.292214239493643e-10,0.0019233545343836742,5.0461724627983165e-11,0.0005340549217423078,2.774415119383389e-09,5.466071453933163e-06,2.6956352817207603e-09,1.4792922869638515e-10,1.1512146894178493e-05,2.0060265072331568e-05,0.005799816295512057,1.776375580777576e-05,0.0005578153164278966,5.5633487650820654e-09,3.827920754958906e-09,3.726893216155945e-09,2.953496855793433e-10,1.3116483633565565e-05,0.002031172348825253,3.3744904194657116e-05,6.696188930322726e-08,0.0011586377221547907,3.174582323090517e-05,5.958602886390288e-09,8.59608819405968e-08,1.39832997376335e-09,5.895616776573092e-06,1.1593340371185954e-10,1.3358230130111786e-10,2.284113418299582e-06,1.175719183439565e-07,5.658960138615608e-12,6.565762963333042e-12,3.666672929379307e-13,7.121883382277406e-20
3.433472930965505e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44268782919249416,0.08074140015042348,0.007995607922199196,0.00016122731442724437,0.0014920357439396825,0.057917811151626884,0.027762927069766873,4.2618789831171336e-05,2.2951113564721833e-10,0.0019230719935151503,5.045218974632629e-11,0.0005341077064144637,2.774309221018397e-09,5.462125384886021e-06,2.6967407798160645e-09,1.4796125967087432e-10,1.1506389826199774e-05,2.0069236996337652e-05,0.005798851151056303,1.7714726128969595e-05,0.0005579314452720496,5.549255489144617e-09,3.8253197002468965e-09,3.7263179531504755e-09,2.9622068791710096e-10,1.3152520895569876e-05,0.0020363069405491337,3.3754838231523013e-05,6.696050852958371e-08,0.0011591633312016867,3.176002170476523e-05,5.957662846637723e-09,8.598670835998993e-08,1.3990480183150988e-09,5.893020103550951e-06,1.1581643900063814e-10,1.3360425743694974e-10,2.2851212682040426e-06,1.1753570356244671e-07,5.661429597757914e-12,6.565360298486127e-12,3.6664480629524385e-13,7.123927607920147e-20
3.4352104472495347e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44268301723382414,0.08072883588890502,0.007991348953702924,0.00016120148782375478,0.0014920211476992906,0.05794468059275744,0.027771562414768313,4.260612729679626e-05,2.2980100092796562e-10,0.001922789515508969,5.044266036209182e-11,0.0005341604727923776,2.7742034595717007e-09,5.458183214067003e-06,2.6978458813852624e-09,1.4799325178275646e-10,1.1500636403847877e-05,2.0078206115086204e-05,0.005797886131652921,1.7665923906126956e-05,0.0005580475224762077,5.53522607646846e-09,3.8227204939378844e-09,3.725742875793422e-09,2.9709270116989554e-10,1.3188588583406024e-05,0.00204144415944765,3.37647660934481e-05,6.695912324897677e-08,0.0011596888381998885,3.1774215739173086e-05,5.956722982299575e-09,8.60125186691339e-08,1.3997658733606614e-09,5.890424366017958e-06,1.1569994243645883e-10,1.33626182458903e-10,2.286128757634027e-06,1.1749950329774452e-07,5.663898174107099e-12,6.564957115271704e-12,3.666222907043635e-13,7.125969724700815e-20
3.4369479635335644e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426782024300001,0.08071627362568248,0.00798709233437802,0.0001611756591486538,0.0014920064602836423,0.05797154589569995,0.027780192928458538,4.2593470011345054e-05,2.3009101971808338e-10,0.001922507100242359,5.0433136459314383e-11,0.0005342132208889218,2.7740978346118e-09,5.454244935632154e-06,2.6989505866382e-09,1.4802520507467807e-10,1.1494886619230088e-05,2.008717242963905e-05,0.005796921237355189,1.761734762800167e-05,0.0005581635480774603,5.5212601057845556e-09,3.820123134479188e-09,3.7251679838421365e-09,2.9796572520185527e-10,1.3224686679084327e-05,0.002046584002148401,3.377468778502627e-05,6.695773347193492e-08,0.001160214243166114,3.1788405335810483e-05,5.955783293070685e-09,8.603831288071095e-08,1.400483538902097e-09,5.88782956398496e-06,1.1558391095569129e-10,1.3364807639107155e-10,2.2871358867315155e-06,1.1746331752418757e-07,5.666365868000956e-12,6.564553415231056e-12,3.6659974625136466e-13,7.128009734762405e-20
3.438685479817594e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44267338478578794,0.08070371336039565,0.007982838062943092,0.0001611498284336578,0.001491991681908381,0.05799840706104334,0.027788818614628827,4.258081796504645e-05,2.303811919440274e-10,0.0019222247475932839,5.0423618022099655e-11,0.0005342659507169574,2.773992345709211e-09,5.450310543743607e-06,2.7000548957837586e-09,1.4805711958905778e-10,1.1489140464522153e-05,2.009613594105656e-05,0.0057959564682160125,1.7568995796491857e-05,0.0005582795221128331,5.507357159475546e-09,3.817527620321225e-09,3.7245932770559343e-09,2.988397598778485e-10,1.3260815164671116e-05,0.0020517264652908187,3.378460331083831e-05,6.695633920892819e-08,0.0011607395461170347,3.18025904963554e-05,5.954843778647585e-09,8.606409100736255e-08,1.401201014941234e-09,5.885235697462525e-06,1.1546834152106546e-10,1.336699392575142e-10,2.288142655638148e-06,1.17427146216233e-07,5.668832679776667e-12,6.564149199897117e-12,3.6657717302185444e-13,7.130047640240164e-20
3.4404229961016237e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44266856430592916,0.08069115509268474,0.007978586138117324,0.00016112399571027285,0.001491976812787894,0.05802526408937624,0.02779743947705794,4.2568171148174954e-05,2.3067151753223267e-10,0.0019219424574404356,5.0414105034624315e-11,0.0005343186622893353,2.773886992436509e-09,5.4463800325696725e-06,2.701158809029869e-09,1.4808899536808937e-10,1.1483397931967446e-05,2.0105096650397068e-05,0.005794991824287941,1.752086692649715e-05,0.0005583954446192875,5.493516823539804e-09,3.814933949917187e-09,3.7240187551960493e-09,2.9971480506345447e-10,1.3296974022287721e-05,0.0020568715455260398,3.379451267545271e-05,6.695494047036661e-08,0.0011612647470692788,3.181677122248262e-05,5.9539044387287585e-09,8.608985306168804e-08,1.4019183014796716e-09,5.882642766460934e-06,1.1535323112160737e-10,1.3369177108225425e-10,2.2891490644952245e-06,1.1739098934845727e-07,5.671298609770662e-12,6.563744470794548e-12,3.665545711009781e-13,7.132083443261587e-20
