Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),O(29),CH3X(55),C2H4(47),OH(D)X(68),COX(50),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),CH2(T)(34),C2H4X(222),CH2O2(186),C2H4X(70),CHO2X(213),CH2OX(54),CH2OH(40)
3.5401599186865695e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4447831336339107,0.11132161690803824,0.022577439969682436,0.0,4.473032872747634e-06,6.321733402608052e-05,1.4241854556367907e-05,9.786918525667005e-08,4.973666714569591e-10,0.00031060085089207876,7.644155495155019e-16,0.00020770823381534824,3.658546154369073e-12,1.579144375947918e-08,5.143497979450979e-13,4.608029655623041e-15,1.8797469290971595e-05,9.06301877905044e-11,0.007011531416445329,0.00044910476805289703,5.0145501178123574e-05,4.6234139609483564e-07,1.7443166469022535e-09,9.442098665860513e-10,4.606259864519857e-13,9.738248365075221e-09,1.1707614540901123e-05,3.538280146219468e-08,2.753825659365676e-10,1.1438593946936012e-06,1.1204390308413962e-06,9.666938330706605e-10,1.429207960157935e-10,5.838681747559903e-11,4.430004751253464e-11,1.7567563638678422e-13,1.8853135470543242e-13,2.5100767570885587e-10,1.1068625300889106e-14,5.5527821158733075e-09,2.4123796468697616e-12,3.6346154621253603e-17,2.5687047188720596e-17,7.697613824378607e-15,8.04949729125765e-13,1.5144675659537425e-12
3.5540719736858684e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44477381488277606,0.11131247293825766,0.022576513477521747,0.0,4.533939575923991e-06,6.373607868678464e-05,1.4404839744059855e-05,9.899524110111099e-08,5.054005972443387e-10,0.00031180786701091325,7.796057333261007e-16,0.00020823047456439421,3.703175921808378e-12,1.608297074458347e-08,5.216881696913962e-13,4.68228946305097e-15,1.898277279248343e-05,9.209013520061018e-11,0.007019270413113011,0.0004505383863506736,5.024689636546912e-05,4.647610659921359e-07,1.7510244895153532e-09,9.47706615281226e-10,4.624192752367897e-13,9.784812024451281e-09,1.1739632484332144e-05,3.563892411928759e-08,2.788494908750704e-10,1.153845268861171e-06,1.1276162910025685e-06,9.704305363214489e-10,1.4522504617641717e-10,5.896124031554792e-11,4.480618352122297e-11,1.7891548162905332e-13,1.9028404487626601e-13,2.5396820175726187e-10,1.1238806013155254e-14,5.6241506780671055e-09,2.4588465139913305e-12,3.681175363598713e-17,2.6100290033290354e-17,7.794074540470069e-15,8.180772797993823e-13,1.5429860789562845e-12
3.567984028685167e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4447645654828072,0.11130339418012293,0.022575587245790917,0.0,4.595341820470515e-06,6.425636863081693e-05,1.4568789902889271e-05,1.0012963585659437e-07,5.135422937008608e-10,0.0003130147284538941,7.950360891425792e-16,0.0002087509946010994,3.748174321121245e-12,1.6378481750875243e-08,5.290898554633695e-13,4.757381560013089e-15,1.9168903243673985e-05,9.356779083534213e-11,0.007026943613175375,0.000451969181735064,5.0347775640904075e-05,4.671790075341169e-07,1.7577309274021097e-09,9.512026733235293e-10,4.642119258138034e-13,9.831177060508678e-09,1.1771403366703335e-05,3.589533827055699e-08,2.823416146585569e-10,1.1638640513998262e-06,1.1348054591099192e-06,9.741667526645811e-10,1.475572691334529e-10,5.953821767844697e-11,4.531530824120731e-11,1.821995509001565e-13,1.9204188986524517e-13,2.5695123538557085e-10,1.1410721482955857e-14,5.6962423572444136e-09,2.5060157225024382e-12,3.728204696573216e-17,2.6518538480136988e-17,7.891156205455117e-15,8.313826990259625e-13,1.5719047945824268e-12
3.581896083684466e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44475538487156785,0.11129438008301434,0.02257466127449685,0.0,4.6572407831375966e-06,6.477819682721902e-05,1.4733703384002294e-05,1.0127239606082034e-07,5.2179290684545e-10,0.00031422143458045945,8.107094412706898e-16,0.0002092697993978717,3.793542963977611e-12,1.6678011037029527e-08,5.365549460804673e-13,4.833310637212361e-15,1.935585871502105e-05,9.506329978950192e-11,0.007034551567939728,0.00045339715664224726,5.0448146342078005e-05,4.695952279614874e-07,1.7644359573069892e-09,9.54698039110965e-10,4.660039357749971e-13,9.87734409562446e-09,1.1802928699036164e-05,3.615203976077955e-08,2.858589845735191e-10,1.1739155827648317e-06,1.1420064482332857e-06,9.779024806574165e-10,1.4991769427994613e-10,6.011774360338153e-11,4.582741653729948e-11,1.8552822399722042e-13,1.9380486253678987e-13,2.599568507012637e-10,1.1584378942731038e-14,5.769062140582988e-09,2.553894963298905e-12,3.775706667947356e-17,2.694183349952717e-17,7.988858399605009e-15,8.448679032433761e-13,1.6012273052586875e-12
3.595808138683765e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4447462724913327,0.11128543010093415,0.02257373556364523,0.0,4.7196376379879925e-06,6.5301556312811e-05,1.4899578519722073e-05,1.0242354820185259e-07,5.301535909616156e-10,0.0003154279847500956,8.26628635718223e-16,0.00020978689441484433,3.8392834628944175e-12,1.6981592965980595e-08,5.440835298792243e-13,4.910081374547036e-15,1.954363728262183e-05,9.65768077826956e-11,0.007042094824091457,0.00045482231352634623,5.054801567921297e-05,4.7200973440881404e-07,1.7711395759751788e-09,9.581927110431184e-10,4.67795302848957e-13,9.923313780960123e-09,1.183421001080586e-05,3.6409024535741675e-08,2.894016479533564e-10,1.183999704918562e-06,1.1492191718077623e-06,9.816377188480324e-10,1.5230655199759522e-10,6.069981214748901e-11,4.6342503216779264e-11,1.8890188187302466e-13,1.9557293633622064e-13,2.629851216773832e-10,1.1759785586989895e-14,5.8426150261948085e-09,2.602491978931788e-12,3.823684491272231e-17,2.7370216238252767e-17,8.087180702289302e-15,8.585348229870784e-13,1.6309572158887505e-12
3.609720193683064e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4447372277890491,0.111276543692468,0.02257281011324043,0.0,4.782533556425411e-06,6.582644019138869e-05,1.5066413624217996e-05,1.03583118718096e-07,5.38625508616966e-10,0.0003166343783223652,8.427965402702231e-16,0.00021030228509977668,3.885397431231382e-12,1.7289262004445018e-08,5.516756927434824e-13,4.9876984410229905e-15,1.9732237028138487e-05,9.81084611596184e-11,0.00704957392373283,0.00045624465485880517,5.0647390736858184e-05,4.7442253389775774e-07,1.7778417801528071e-09,9.616866875205104e-10,4.695860249050058e-13,9.969086795494525e-09,1.1865248849272539e-05,3.6666288641464375e-08,2.9296965204140065e-10,1.1941162613192104e-06,1.1564435436326552e-06,9.85372465775737e-10,1.5472407365720203e-10,6.128441738576803e-11,4.686056303145743e-11,1.923209066307714e-13,1.9734608528018701e-13,2.6603612215244754e-10,1.193694857240735e-14,5.916906023040443e-09,2.651814563722804e-12,3.872141386693047e-17,2.780372801970089e-17,8.186122697529696e-15,8.723854029247996e-13,1.6610981438079663e-12
3.623632248682363e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44472825021629747,0.11126772032074625,0.022571884923285587,0.0,4.845929707220897e-06,6.635284163291979e-05,1.5234206994167917e-05,1.047511339982751e-07,5.472098306825862e-10,0.00031784061465693457,8.592160445640776e-16,0.00021081597688795675,3.93188648318676e-12,1.760105272244565e-08,5.593315181347875e-13,5.066166494669593e-15,1.992165603874076e-05,9.965840689033698e-11,0.007056989404421448,0.00045766418312777536,5.074627847564994e-05,4.7683363333361934e-07,1.7845425665869242e-09,9.651799669441213e-10,4.713760999430979e-13,1.0014663845248925e-08,1.1896046778819189e-05,3.6923828223407407e-08,2.9656304380428564e-10,1.2042650969091072e-06,1.1636794778704352e-06,9.891067199723324e-10,1.5717049161912015e-10,6.187155341088483e-11,4.7381590679719146e-11,1.957856815188612e-13,1.9912428395398096e-13,2.691099258303625e-10,1.2115875017889899e-14,5.991940150843627e-09,2.7018705638792918e-12,3.9210805808924784e-17,2.8242410343942586e-17,8.285683978410513e-15,8.864216018909944e-13,1.6916537187378919e-12
3.6375443036816617e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44471933922925266,0.11125895945340579,0.02257095999378253,0.0,4.909827256536292e-06,6.688075387273865e-05,1.5402956909413164e-05,1.0592762038141247e-07,5.559077363522746e-10,0.00031904669311360066,8.758900601644748e-16,0.00021132797520210657,3.9787522337930865e-12,1.791699979283642e-08,5.67051087122941e-13,5.14549018245903e-15,2.0111892407045882e-05,1.0122679257057098e-10,0.007064341799208416,0.00045908090083751987,5.084468573408463e-05,4.792430394958859e-07,1.7912419320257199e-09,9.686725477166603e-10,4.731655260888999e-13,1.0060045662656599e-08,1.1926605380296777e-05,3.7181639525651484e-08,3.0018187026406945e-10,1.2144460581026815e-06,1.1709268890456846e-06,9.928404799610079e-10,1.5964603923370066e-10,6.246121433297279e-11,4.790558080855169e-11,1.9929659092564718e-13,2.0090750751016432e-13,2.722066062803348e-10,1.2296572005170757e-14,6.067722440006069e-09,2.752667877608693e-12,3.970505307035194e-17,2.868630488782217e-17,8.385864136705588e-15,9.00645392921048e-13,1.722627582740874e-12
3.6514563586809605e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.444710494288646,0.11125026056255242,0.022570035324731827,0.0,4.974227367945615e-06,6.74101702107409e-05,1.557266163360635e-05,1.0711260415680748e-07,5.647204131616425e-10,0.0003202526130523181,8.928215206382324e-16,0.00021183828545229017,4.0259962989129396e-12,1.823713799082782e-08,5.748344784166995e-13,5.225674140229067e-15,2.0302944231056143e-05,1.0281376642197277e-10,0.007071631636676144,0.0004604948105078261,5.0942619230294815e-05,4.816507590316946e-07,1.7979398732188016e-09,9.721644282419512e-10,4.749543016010934e-13,1.0105233005603315e-08,1.1956926250376897e-05,3.743971889006297e-08,3.038261783983714e-10,1.2246589927740875e-06,1.178185692044046e-06,9.965737442564768e-10,1.6215095084173514e-10,6.305339427941713e-11,4.84325280155414e-11,2.0285402037422534e-13,2.0269573165734835e-13,2.753262369367877e-10,1.2479046578952611e-14,6.144257931522466e-09,2.8042144552325656e-12,4.020418804709448e-17,2.9135453505021486e-17,8.48666276819623e-15,9.150587632852436e-13,1.7540233901746566e-12
3.6653684136802594e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4447017148597269,0.11124162312472298,0.022569110916132732,0.0,5.039131202454723e-06,6.794108401057887e-05,1.5743319414851775e-05,1.0830611156401552e-07,5.736490570070744e-10,0.0003214583738332249,9.100133816289942e-16,0.0002123469130358236,4.07362029523465e-12,1.8561502193513132e-08,5.826817683946024e-13,5.306722992609214e-15,2.049480961409392e-05,1.0441947729240554e-10,0.007078859440975873,0.00046190591467342487,5.104008556382282e-05,4.840567984548171e-07,1.8046363869171538e-09,9.75655606924008e-10,4.767424248598716e-13,1.0150226656658879e-08,1.1987011000911701e-05,3.7698062755440917e-08,3.074960148354309e-10,1.2349037502445262e-06,1.1854558021111672e-06,1.0003065113667059e-09,1.6468546177489684e-10,6.364808739463776e-11,4.8962426850847306e-11,2.0645835651724083e-13,2.044889326568212e-13,2.7846889109927525e-10,1.2663305746867344e-14,6.2215516768957185e-09,2.856518299300133e-12,4.070824319870628e-17,2.958989822614672e-17,8.5880794812049e-15,9.296637145224907e-13,1.7858448076470195e-12
3.679280468679558e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44469300041222554,0.1112330466208484,0.022568186767983216,0.0,5.1045399185182336e-06,6.847348869885773e-05,1.591492848633851e-05,1.095081687928273e-07,5.826948721645515e-10,0.00032266397481666884,9.274686209317961e-16,0.00021285386333718813,4.121625840268041e-12,1.8890127379395308e-08,5.905930311359207e-13,5.388641352950228e-15,2.0687486664734828e-05,1.0604407465621992e-10,0.007086025731864851,0.00046331421588342744,5.113709121740216e-05,4.864611641380373e-07,1.8113314698732922e-09,9.791460821687094e-10,4.785298943601911e-13,1.0195027422574654e-08,1.2016861258300939e-05,3.795666765664362e-08,3.111914262544991e-10,1.2451801812692817e-06,1.1927371348516445e-06,1.004038779791809e-09,1.672498083561794e-10,6.424528783987028e-11,4.949527181916154e-11,2.1010998713166016e-13,2.0628708732353155e-13,2.816346419323991e-10,1.284935648017783e-14,6.299608738052323e-09,2.909587464701361e-12,4.121725104786926e-17,3.0049681258821965e-17,8.690113882466707e-15,9.444622624738112e-13,1.8180955139704352e-12
3.693192523678857e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4446843504203144,0.11122453053621667,0.02256726288027996,0.0,5.1704546720545555e-06,6.900737776433361e-05,1.6087487066965868e-05,1.107188019832485e-07,5.91859071308338e-10,0.00032386941536323243,9.451902385675002e-16,0.00021335914172794534,4.170014552340126e-12,1.9223048627914343e-08,5.985683384517077e-13,5.4714338232569455e-15,2.0880973496738916e-05,1.0768770861452941e-10,0.007093131024743223,0.00046471971670077316,5.123364255873929e-05,4.888638623063789e-07,1.8180251188415939e-09,9.826358523833627e-10,4.803167087233705e-13,1.0239636133332195e-08,1.2046478662867051e-05,3.821553022369975e-08,3.149124593614709e-10,1.2554881380245017e-06,1.2000296062279643e-06,1.0077705480236191e-09,1.6984422790033212e-10,6.484498979293152e-11,5.003105738163817e-11,2.1380930111357494e-13,2.080901730131052e-13,2.8482356246572536e-10,1.3037205714003422e-14,6.378434187257966e-09,2.9634300587795767e-12,4.17312441798099e-17,3.05148449877472e-17,8.792765580887366e-15,9.594564373155908e-13,1.8507792001167373e-12
3.707104578678156e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4446757643625726,0.11121607436043636,0.022566339253018312,0.0,5.2368766164596675e-06,6.954274475711387e-05,1.6260993361961393e-05,1.1193803722547983e-07,6.011428755295288e-10,0.00032507469483375814,9.631812568570973e-16,0.00021386275356665484,4.218788050590825e-12,1.9560301118975248e-08,6.066077599159442e-13,5.555104994124372e-15,2.107526822898005e-05,1.0935052989548371e-10,0.007100175830690589,0.0004661224197016803,5.132974584228572e-05,4.912648990381185e-07,1.824717330578265e-09,9.86124915975117e-10,4.821028666838853e-13,1.0284053641347776e-08,1.2075864868237676e-05,3.8474647180905295e-08,3.186591604314469e-10,1.2658274740937432e-06,1.2073331325594432e-06,1.011501814547902e-09,1.724689587142943e-10,6.544718744798431e-11,5.056977795779488e-11,2.1755668847303243e-13,2.098981676170142e-13,2.88035725593702e-10,1.3226860347126564e-14,6.458033107033266e-09,3.0180542414436143e-12,4.2250255241733346e-17,3.098543197478154e-17,8.896034202154199e-15,9.746482835925865e-13,1.883899569171806e-12
3.721016633677455e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44466724172194766,0.11120767758740017,0.02256541588619233,0.0,5.30380690261836e-06,7.007958328786037e-05,1.6435445563491147e-05,1.131659005598973e-07,6.10547514354461e-10,0.0003262798125893728,9.814447204958738e-16,0.0002143647041987951,4.2679479549686435e-12,1.9901920132476482e-08,6.147113628967633e-13,5.639659444677023e-15,2.127036898537379e-05,1.110326898545406e-10,0.007107160656502272,0.0004675223274751133,5.14254072110127e-05,4.936642802593901e-07,1.8314081018414054e-09,9.896132713530794e-10,4.838883670796644e-13,1.0328280821122484e-08,1.21050215407354e-05,3.8734015345901034e-08,3.2243157576438667e-10,1.2761980444543005e-06,1.214647630521165e-06,1.0152325778434356e-09,1.7512424009762613e-10,6.60518750153047e-11,5.111142792740298e-11,2.2135254032882349e-13,2.1171104956688468e-13,2.9127120407557765e-10,1.3418327242795623e-14,6.538410590069695e-09,3.0734682252795127e-12,4.27743169422935e-17,3.1461484959043403e-17,8.999919370603688e-15,9.900398602507035e-13,1.917460336290247e-12
3.734928688676754e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4446587819857198,0.11119933971524915,0.022564492779794755,0.0,5.3712466789136695e-06,7.061788702699604e-05,1.6610841851262344e-05,1.144024179770327e-07,6.200742257629895e-10,0.0003274847679915123,9.999836966274481e-16,0.00021486499895668551,4.317495886226348e-12,2.0247941047838735e-08,6.228792125877427e-13,5.725101742511439e-15,2.146627389480402e-05,1.1273434047473696e-10,0.007114086004725275,0.00046891944262226413,5.152063269818492e-05,4.960620117368217e-07,1.838097429391391e-09,9.931009169282679e-10,4.856732088695784e-13,1.0372318568308496e-08,1.2133950358775873e-05,3.899363162873646e-08,3.2622975178934143e-10,1.2865997054633486e-06,1.2219730171429177e-06,1.018962836380846e-09,1.7781031234293714e-10,6.665904672103431e-11,5.165600163234734e-11,2.251972489032898e-13,2.135287978198192e-13,2.9453007053532117e-10,1.3611613229089088e-14,6.619571739145653e-09,3.129680275661739e-12,4.3303462051010215e-17,3.194304685696187e-17,9.104420709256099e-15,1.0056332406695312e-12,1.9514652286500807e-12
3.748840743676053e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44465038464546497,0.11119106024633683,0.022563569933817005,0.0,5.439197091235574e-06,7.115764970391528e-05,1.678718039311816e-05,1.1564761541755458e-07,6.297242562066238e-10,0.0003286895604019446,1.0188012749176722e-15,0.00021536364315941228,4.3674334659166425e-12,2.059839934353422e-08,6.31111372039253e-13,5.811436443641872e-15,2.1662981091048063e-05,1.1445563436695733e-10,0.007120952373693927,0.0004703137677560329,5.1615428229118506e-05,4.984580990800038e-07,1.844785309990871e-09,9.96587851111125e-10,4.874573911182142e-13,1.0416167798839589e-08,1.2162653012273586e-05,3.9253493030923356e-08,3.300537344195398e-10,1.297032314843905e-06,1.2293092098081292e-06,1.0226925886252352e-09,1.805274167363126e-10,6.726869680693075e-11,5.220349337845391e-11,2.290912075171758e-13,2.153513918509168e-13,2.9781239746154164e-10,1.3806725098515453e-14,6.701521667042679e-09,3.18669871086396e-12,4.383772339769808e-17,3.24301607623536e-17,9.209537862899457e-15,1.0214305126946418e-12,1.985917985407418e-12
3.7627527986753516e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4446420491970197,0.11118283868719393,0.022562647348249167,0.0,5.507659282987349e-06,7.169886510619879e-05,1.6964459345624792e-05,1.1690151877224941e-07,6.394988606265311e-10,0.00032989418918279374,1.037900567628399e-15,0.00021586064211275615,4.417762316387817e-12,2.0953330596616178e-08,6.394079021898495e-13,5.898668092449048e-15,2.1860488712700904e-05,1.1619672477020098e-10,0.007127760257565239,0.00047170530550052483,5.170979962293602e-05,5.008525477387526e-07,1.8514717404047336e-09,1.0000740723140315e-09,4.892409129814644e-13,1.0459829448760667e-08,1.2191131202054882e-05,3.951359664447093e-08,3.339035695334754e-10,1.3074957316706513e-06,1.2366561262528004e-06,1.0264218330357147e-09,1.8327579555773759e-10,6.788081953012592e-11,5.275389743730692e-11,2.330348105844299e-13,2.1717881166204866e-13,3.011182572074097e-10,1.4003669608894972e-14,6.784265496461813e-09,3.244531902169362e-12,4.4377133871952175e-17,3.2922869946533006e-17,9.315270476306706e-15,1.0374337786696548e-12,2.0208223576511323e-12
