Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),CO2X(24),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),OH(D)X(68),CH4OX(63),CHOX(53),C2H6X(52),C2H4X(215),acetyl(44),C2H4X(70),C2H3X(214),C2H2X(254),C2HX(261),C2H3X(69),C2H3(46),C2H2(288),C2H2(308),C2H2X(309)
2.601163183922126e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428725383543124,0.1080351681114926,0.021102011101678128,5.405000229741651e-08,0.0006438873978538316,0.002004824232200993,0.0010646274406774627,1.759019295412769e-05,3.943528305485721e-14,0.0017369449547347704,6.066708321418615e-12,0.00037210896706356433,8.385720757255253e-10,1.1424479802878439e-05,7.18371586742652e-11,2.895357360314763e-12,0.00023564020249879707,1.7945990879620346e-07,0.0077629506679365076,0.0014716711349952165,0.00013567708405123628,2.0145534798274585e-06,9.118515842826341e-09,4.3402297626781054e-08,3.0189066549906675e-08,5.005126920668987e-11,4.3832349977451815e-07,2.2047001699262253e-05,1.0173453500391707e-08,1.583077383272352e-11,3.978278345622935e-05,5.383238302802469e-09,2.8388561314461325e-07,9.67700734574985e-06,3.298605657348068e-09,7.289694911614032e-10,1.2660845127711386e-10,1.2976655674490585e-12,4.817287600165584e-08,1.5345432081664506e-08,4.6274344199478926e-12,5.06457897996668e-14,1.3885542905705578e-13,1.5374003831772108e-13,9.913962011845069e-15,4.1258864699050417e-13,1.4227564546661435e-12,1.7565860988884153e-09,3.421086245615653e-13,8.076313986810947e-12
2.603304700533878e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428728246235406,0.10803279614041544,0.02110066295072444,5.4179974483304206e-08,0.0006450546008805562,0.0020070857203791743,0.0010661737002961703,1.7618856203121643e-05,3.955066880866751e-14,0.001737835123745977,6.0845093763985996e-12,0.0003721190083468405,8.400377764280423e-10,1.1451688637475707e-05,7.194367276875815e-11,2.901489126246215e-12,0.00023582528083350014,1.7995395198408693e-07,0.0077627840632178815,0.001471437813984916,0.00013573020483751439,2.0150183036889e-06,9.122606319602695e-09,4.342350730070825e-08,3.024209398834035e-08,5.010402177988743e-11,4.387764980495699e-07,2.2061166042066385e-05,1.0186150569708715e-08,1.5851503175955728e-11,3.982801615776606e-05,5.386000709770574e-09,2.8466725182544256e-07,9.680075941763126e-06,3.303398780304936e-09,7.29542538091687e-10,1.2691007426798965e-10,1.2997929885636325e-12,4.825184130575607e-08,1.5391842018842406e-08,4.636530279827516e-12,5.0785247743482705e-14,1.3915040849963546e-13,1.540578777150958e-13,9.930578072514572e-15,4.1370857482685606e-13,1.4268338017304064e-12,1.763225079601736e-09,3.434016234618176e-13,8.107044920089781e-12
2.607587733757383e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428734012853856,0.1080280518725655,0.02109796687814213,5.444042437423594e-08,0.0006473912349629625,0.0020116103740881056,0.0010692684612788788,1.7676214786726787e-05,3.9782165772559426e-14,0.0017396132743494371,6.120203362753273e-12,0.00037213906153705,8.429713122596553e-10,1.1506197118731807e-05,7.21568642053349e-11,2.913772600193884e-12,0.00023619467905054863,1.809445901839816e-07,0.0077624509065163,0.0014709669345141594,0.00013583643091673824,2.015941151859042e-06,9.130774099454256e-09,4.3465870232765056e-08,3.03482415536867e-08,5.020967796061995e-11,4.3968404759097335e-07,2.2089542349251082e-05,1.0211558843553292e-08,1.5892941566260897e-11,3.991851559236482e-05,5.391518805086692e-09,2.862345672557518e-07,9.686195502049577e-06,3.312992021794828e-09,7.306862946455229e-10,1.2751432907136808e-10,1.3040532713350466e-12,4.840986256026677e-08,1.5484934426442557e-08,4.654746571942163e-12,5.1064884805520206e-14,1.3974219497179438e-13,1.5469563186864458e-13,9.963906204955695e-15,4.159540503507433e-13,1.4350109624166819e-12,1.7765593774344485e-09,3.459985933247675e-13,8.168769616396164e-12
2.6118707669808883e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428739834288655,0.10802330717274075,0.021095271110884037,5.470154788525598e-08,0.000649730830690689,0.0020161372658509826,0.001072366206664805,1.773361590051637e-05,4.0014632094711874e-14,0.0017413885114072368,6.156019844691367e-12,0.0003721590762544839,8.459076792007307e-10,1.1560826454301114e-05,7.237027310178646e-11,2.9260826520813156e-12,0.00023656306469413687,1.8193863334183065e-07,0.007762117820007098,0.0014704904210963092,0.00013594263651794621,2.0168549437992394e-06,9.138924335220716e-09,4.3508158030148496e-08,3.045451229881185e-08,5.0315536220165586e-11,4.405936731017119e-07,2.211798227713791e-05,1.0236985934372891e-08,1.5934352565286066e-11,4.000906043431359e-05,5.397027951524764e-09,2.878072707768413e-07,9.692291625927886e-06,3.3225945767019394e-09,7.318269307554682e-10,1.2811992645711527e-10,1.308320809425918e-12,4.856800398700962e-08,1.557839061231043e-08,4.672995592047928e-12,5.134548415617315e-14,1.4033642776666332e-13,1.5533616441226412e-13,9.997362826856266e-15,4.1820702351092307e-13,1.4432181057638152e-12,1.7899690133519748e-09,3.4861023601202396e-13,8.23084580398749e-12
2.6161538002043933e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44287457103453715,0.10801856204368461,0.021092575648420993,5.496334452410501e-08,0.0006520733771843041,0.002020666397583573,0.0010754669309515435,1.7791059244014577e-05,4.0248070277407184e-14,0.0017431608385291922,6.191958813236906e-12,0.0003721790533262498,8.488468594964107e-10,1.1615576368831051e-05,7.258389921419942e-11,2.93841926802266e-12,0.0002369304362137663,1.8293608446996763e-07,0.00776178480354384,0.0014700082929002167,0.00013604882185536856,2.0177596913499622e-06,9.147057051882137e-09,4.355037079637321e-08,3.056090573772337e-08,5.042159739995875e-11,4.4150538097008964e-07,2.214648597633329e-05,1.0262431806236566e-08,1.597573577807677e-11,4.009965072229888e-05,5.402528160204384e-09,2.8938536715835964e-07,9.698364400204706e-06,3.3322064282234646e-09,7.329644416221944e-10,1.287268633958238e-10,1.312595604345959e-12,4.8726264759338396e-08,1.5672211055177964e-08,4.691277297875335e-12,5.1627046657504835e-14,1.4093311838266917e-13,1.559794888982776e-13,1.003094851003434e-14,4.204674996649624e-13,1.451455264284385e-12,1.8034542550094613e-09,3.5123660365239674e-13,8.293274745817608e-12
2.6204368334278984e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44287516408297517,0.10801381648814055,0.021089880490226,5.522581379200479e-08,0.0006544188635559484,0.002025197771218784,0.0010785706286437673,1.7848544517079368e-05,4.0482482825674875e-14,0.0017449302593186009,6.2280202577642445e-12,0.0003721989935707237,8.517888353878504e-10,1.167044658556992e-05,7.279774229909318e-11,2.9507824340433547e-12,0.00023729679207475627,1.839369465594593e-07,0.007761451856979878,0.0014695205690776415,0.0001361549871415503,2.0186554063882202e-06,9.155172274373372e-09,4.359250863477882e-08,3.066742138425151e-08,5.052786234349642e-11,4.4241917759724457e-07,2.2175053597771722e-05,1.0287896423254366e-08,1.6017090810471387e-11,4.019028649535485e-05,5.408019442223585e-09,2.909688611363007e-07,9.704413911358324e-06,3.341827559577577e-09,7.340988224948828e-10,1.2933513684256126e-10,1.3168776575979754e-12,4.888464405149382e-08,1.5766396231490836e-08,4.709591647052367e-12,5.1909573165605214e-14,1.415322783762515e-13,1.5662561894598393e-13,1.0064663828867994e-14,4.22735484120045e-13,1.4597224702758416e-12,1.8170153702921313e-09,3.538777484195061e-13,8.356057705985036e-12
2.6247198666514035e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44287576255477284,0.1080090705088523,0.021087185635774216,5.5488955183672216e-08,0.0006567672789094792,0.002029731388706481,0.001081677294253213,1.790607141990459e-05,4.071787224729158e-14,0.001746696777372254,6.2642041659994816e-12,0.0003722188977976383,8.547335891124645e-10,1.1725436826374101e-05,7.30118021134168e-11,2.963172136080505e-12,0.0002376621307581924,1.8494122258010377e-07,0.007761118980168344,0.0014690272687631618,0.00013626113258736032,2.0195421008273027e-06,9.163270027584153e-09,4.363457164852995e-08,3.077405875205421e-08,5.0634331896345297e-11,4.433350693972063e-07,2.2203685292716912e-05,1.0313379749577224e-08,1.605841726912078e-11,4.028096779285956e-05,5.413501808658888e-09,2.9255775741300017e-07,9.710440245539222e-06,3.351457954003381e-09,7.352300686710663e-10,1.2994474373694885e-10,1.32116697067781e-12,4.904314103860921e-08,1.5860946615406012e-08,4.727938597104993e-12,5.2193064530590066e-14,1.4213391936216786e-13,1.5727456824200504e-13,1.0098509360307968e-14,4.2501098213298434e-13,1.4680197558202658e-12,1.830652627313055e-09,3.5653372253134987e-13,8.419195949722464e-12
2.6290028998749086e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44287636643054196,0.10800432410856367,0.021084491084542984,5.575276818733315e-08,0.0006591186123406069,0.00203426725201332,0.0010847869222986662,1.796363965302193e-05,4.0954241052780997e-14,0.0017484603962804502,6.300510524021865e-12,0.00037223876680816747,8.576811029041727e-10,1.17805468117151e-05,7.322607841454548e-11,2.9755883599832542e-12,0.00023802645076087656,1.8594891548042912e-07,0.007760786172962187,0.0014685284110740931,0.00013636725840200048,2.0204197866166037e-06,9.17135033635922e-09,4.367655994061676e-08,3.0880817354622514e-08,5.074100690614906e-11,4.4425306279695193e-07,2.223238121276285e-05,1.0338881749396876e-08,1.609971476149703e-11,4.0371694654531376e-05,5.418975270565367e-09,2.9415206065713375e-07,9.716443488570594e-06,3.361097594760857e-09,7.363581754964746e-10,1.3055568100323872e-10,1.3254635450742805e-12,4.920175489671596e-08,1.5955862678789264e-08,4.7463181054577195e-12,5.24775215966004e-14,1.427380530138121e-13,1.579263505406336e-13,1.0132485683890265e-14,4.272939989102377e-13,1.4763471527841339e-12,1.844366294410979e-09,3.5920457824987963e-13,8.482690743386599e-12
2.637568966321918e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428775903165332,0.1079948300559609,0.021079102889662336,5.6282406951164026e-08,0.0006638299897785537,0.002043345724033981,0.0010910150438079012,1.807889891396006e-05,4.142992687120764e-14,0.0017519789509892927,6.373490525519274e-12,0.00037227840234245127,8.635843396085173e-10,1.1891124891009513e-05,7.365527950882678e-11,3.0005003163444747e-12,0.00023875202878949114,1.8797456360788078e-07,0.007760120766776879,0.0014675140999546297,0.00013657945196629683,2.022148180222779e-06,9.187458719756827e-09,4.376031277088651e-08,3.109469631721626e-08,5.095497669762504e-11,4.46095380168787e-07,2.2289966336190757e-05,1.0389941626496835e-08,1.6182221281429345e-11,4.055328523093163e-05,5.429895524905125e-09,2.9735690655409847e-07,9.728381042844432e-06,3.380404548414887e-09,7.38604952717996e-10,1.3178153427212955e-10,1.3340784837369276e-12,4.9519329934550586e-08,1.61467937199538e-08,4.783174626257464e-12,5.304933617838438e-14,1.4395384530296072e-13,1.5923846950334503e-13,1.0200833038628608e-14,4.318826093318093e-13,1.4930924073567267e-12,1.872023933308644e-09,3.645911437721312e-13,8.610755051482718e-12
2.646135032768928e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44287883558621244,0.10798533435228423,0.02107371590144614,5.681472586000973e-08,0.0006685529084777271,0.0020524332033432357,0.0010972549494621987,1.8194319910977502e-05,4.190956042008261e-14,0.0017554859520382041,6.446960118009033e-12,0.0003723179064149388,8.694984033116565e-10,1.200217855979269e-05,7.408534364932071e-11,3.0255181881749915e-12,0.0002394735144474572,1.9001391410460937e-07,0.007759455637244121,0.0014664777883092745,0.00013679156947505862,2.0238406835166332e-06,9.2034976224282e-09,4.3843767946027475e-08,3.130905437682407e-08,5.116977854089533e-11,4.479461813897215e-07,2.234781018745468e-05,1.0441075768900103e-08,1.626460724655855e-11,4.073505854897752e-05,5.440780293256145e-09,3.0058343550334915e-07,9.740227254241112e-06,3.3997482870353073e-09,7.408391178834702e-10,1.3301267173877045e-10,1.3427224853537928e-12,4.9837362591413605e-08,1.633919308399881e-08,4.820160866838989e-12,5.3625023544568764e-14,1.451797498157678e-13,1.6056208723525969e-13,1.0269710581561853e-14,4.365013560297871e-13,1.5099584846046987e-12,1.899990438126347e-09,3.7003786394493396e-13,8.740260783220207e-12
2.6547010992159374e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428801020851418,0.10797583701948603,0.021068330115791296,5.7349720587422124e-08,0.0006732872809244832,0.0020615297062611644,0.001103506595664158,1.8309900260687165e-05,4.2393161882481916e-14,0.0017589814279172788,6.520919130990148e-12,0.00037235728513534434,8.754231517841198e-10,1.2113705532695979e-05,7.451626890999443e-11,3.050641859139095e-12,0.00024019089626990298,1.9206698979305377e-07,0.007758790783181807,0.0014654196284464265,0.00013700361254281065,2.025497393373445e-06,9.219467241522207e-09,4.392692628370305e-08,3.1523887635906106e-08,5.1385419292637064e-11,4.498055183475806e-07,2.2405913991308622e-05,1.0492283891598887e-08,1.6346869546531736e-11,4.091701493831278e-05,5.451629663291603e-09,3.0383168364241854e-07,9.75198279762182e-06,3.419128677448794e-09,7.430606354783118e-10,1.3424906825171856e-10,1.351395561576699e-12,5.0155846308431874e-08,1.6533064463131775e-08,4.8572764830008185e-12,5.420459023313887e-14,1.4641586208312685e-13,1.618973162428942e-13,1.0339123043353842e-14,4.4115027884439374e-13,1.5269456316751827e-12,1.9282679634765785e-09,3.755451584030493e-13,8.871218108874113e-12
2.663267165662947e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428813896591848,0.10796633807951822,0.02106294552862957,5.7887386704447376e-08,0.0006780330194879397,0.0020706352493600525,0.0011097699389277986,1.842563758529132e-05,4.288075148542739e-14,0.0017624654070140893,6.595367367759235e-12,0.0003723965444843014,8.813584427639436e-10,1.2225703502867684e-05,7.494805337128465e-11,3.075871211529094e-12,0.00024090416303864073,1.941338131553051e-07,0.007758126203405957,0.001464339772390214,0.000137215582758266,2.027118407227888e-06,9.23536777347806e-09,4.400978859880961e-08,3.1739192194758926e-08,5.16019058434699e-11,4.5167344314286726e-07,2.2464278977896154e-05,1.0543565710228648e-08,1.6429005084499113e-11,4.109915473369262e-05,5.462443722346224e-09,3.071016865702303e-07,9.76364834266655e-06,3.4385455868115412e-09,7.452694707444671e-10,1.3549069842101848e-10,1.3600977239395619e-12,5.047477454160958e-08,1.6728411512682753e-08,4.89452112896973e-12,5.478804268644655e-14,1.476622786052264e-13,1.6324427014961e-13,1.0409075197268447e-14,4.4582941681157105e-13,1.5440540922446323e-12,1.9568586673732146e-09,3.8111344744371504e-13,9.003637215719164e-12
2.6718332321099567e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428826981545069,0.10795683755433155,0.02105756213592762,5.842771968008578e-08,0.0006827900364242954,0.0020797498494590366,0.001116044935878105,1.8541529512640807e-05,4.337234949988425e-14,0.0017659379176141476,6.670304605463886e-12,0.0003724356903158834,8.873041339644035e-10,1.2338170142198637e-05,7.538069511998583e-11,3.101206126276961e-12,0.00024161330378058473,1.9621440633313364e-07,0.007757461896731071,0.001463238371877865,0.0001374274816846054,2.028703823068072e-06,9.251199414028778e-09,4.409235570348578e-08,3.1954964151682014e-08,5.181924511819526e-11,4.535500080905947e-07,2.2522906382785116e-05,1.059492094106498e-08,1.651101077724618e-11,4.12814782748745e-05,5.473222557417923e-09,3.1039347934713987e-07,9.775224553893633e-06,3.4579988826077467e-09,7.474655896755668e-10,1.3673753662067217e-10,1.3688289838565876e-12,5.079414076199173e-08,1.692523785103603e-08,4.93189445741775e-12,5.5375387251207944e-14,1.489190968621545e-13,1.646030637072161e-13,1.0479571859588998e-14,4.505388081635395e-13,1.5612841065123909e-12,1.9857647111614324e-09,3.867431520129966e-13,9.137528307700274e-12
2.688965365003976e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428853772951784,0.10793783183609429,0.021046798917944507,5.951636757578574e-08,0.0006923375539016892,0.002098006289136316,0.0011286297178907789,1.8773767715567846e-05,4.4367652066895056e-14,0.001772848645958653,6.821645061866206e-12,0.00037251366422513685,8.992261478024059e-10,1.256450001097314e-05,7.624854285791228e-11,3.152192159841785e-12,0.0002430191645077789,2.0041698900132825e-07,0.0077561340979367226,0.0014609715429836098,0.00013785107179664665,2.031768255390154e-06,9.28265680033753e-09,4.4256607516369934e-08,3.238789464394475e-08,5.2256509710868255e-11,4.573292687868885e-07,2.2640953417068104e-05,1.0697850507642338e-08,1.6674620363210516e-11,4.164667797803756e-05,5.494674901930535e-09,3.1704257199735085e-07,9.798111607281793e-06,3.4970141050683765e-09,7.518195462365314e-10,1.3924673344172598e-10,1.3863788414003962e-12,5.143416112470966e-08,1.7323342682568992e-08,5.007025764766872e-12,5.6561777623813694e-14,1.5146433346471484e-13,1.6735663449492875e-13,1.0622218192218598e-14,4.600484999359194e-13,1.5961097395182611e-12,2.044531480026952e-09,3.9818849468344624e-13,9.40976734421215e-12
2.706097497897995e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44288813828261636,0.10791882004032821,0.021036040430275144,6.061562600341051e-08,0.000701929129310886,0.0021162991645823494,0.001141260596904252,1.9006596007431377e-05,4.5379232630008765e-14,0.001779713837211979,6.974938196563174e-12,0.00037259125125743524,9.111880547996977e-10,1.2792676097593034e-05,7.711979694112725e-11,3.2035989805207218e-12,0.0002444083955089036,2.0467490812753842e-07,0.007754807377297634,0.0014586203498251225,0.000138274394884139,2.0346914850917766e-06,9.313840952324792e-09,4.44196881646735e-08,3.2822647865425075e-08,5.269726916180341e-11,4.611437233160154e-07,2.276006508850147e-05,1.08010703342234e-08,1.6837673916530595e-11,4.201261686181287e-05,5.5159873861418764e-09,3.237792313079111e-07,9.820649171472953e-06,3.53617329120755e-09,7.561222479604729e-10,1.4177644908023395e-10,1.4040452230585493e-12,5.207585547180189e-08,1.7727407163438866e-08,5.082667595969108e-12,5.776381021221412e-14,1.5405237173955593e-13,1.7015896963745859e-13,1.0767101448064758e-14,4.696796439690299e-13,1.6314243825187006e-12,2.104585624785201e-09,4.0988456643840756e-13,9.688017170787723e-12
2.7232296307920144e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428909798972558,0.10789980234252104,0.02102528664191378,6.17254550893387e-08,0.0007115640570723937,0.0021346286187011523,0.0011539372298673021,1.923999562019054e-05,4.640725493864929e-14,0.0017865337140334759,7.13018129130136e-12,0.0003726684939359094,9.231887165485328e-10,1.3022679034987547e-05,7.799444228192693e-11,3.2554255879686546e-12,0.00024578091766244394,2.0898832860118575e-07,0.007753481725309531,0.0014561859957093043,0.00013869746256106477,2.037474315410378e-06,9.344753410797701e-09,4.458160404721459e-08,3.325919254739919e-08,5.314158012444416e-11,4.6499379810616404e-07,2.2880251480426447e-05,1.090457817374991e-08,1.7000147275992095e-11,4.237929781341744e-05,5.537160694086183e-09,3.306037183838923e-07,9.842842378896396e-06,3.5754753925548616e-09,7.603734493657861e-10,1.4432647028347257e-10,1.4218282156505383e-12,5.2719172129142335e-08,1.8137458904229386e-08,5.158817118140168e-12,5.89815323481874e-14,1.5668402791196689e-13,1.7301102898347464e-13,1.09142617497334e-14,4.79432517253876e-13,1.6672298313416921e-12,2.1659445489401586e-09,4.2183475680496776e-13,9.972359985312267e-12
