Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),CO2X(24),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),C2H6X(52),CH4OX(63),HOCO(73),CHO2(74),S(216),CHO2X(213)
4.047519978949816e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4444361195817391,0.11102822463943265,0.022539616281456825,5.376027282349526e-09,3.286283641417845e-07,9.586361801295875e-05,2.1124539336579056e-05,1.4394134680464188e-07,3.0693011781779955e-17,0.0003531775749420144,1.4369142163939203e-15,0.0002269832816246527,5.2710260490469184e-12,2.262317322883811e-09,8.385193001951965e-13,7.954073136865665e-15,1.6800549891861163e-06,1.5097370886628079e-10,0.007254712641171269,0.0005391268127089552,6.309950812662404e-05,3.917763392229248e-08,1.9801477140704664e-09,5.181498235905374e-10,2.482928161690353e-13,6.208073301841566e-09,1.2223857281245624e-05,1.9582804278009185e-07,1.6482506380557133e-11,1.7510951223582612e-06,1.0983646987101394e-09,2.3819346545326236e-10,6.56621832765007e-11,1.3422604600509566e-11,6.362231402940476e-13,1.3906969352419313e-06,1.8668539923312236e-14,4.488926479504958e-12,4.2756712388735845e-17,3.726199166296685e-10,2.515186355048244e-14,9.309179803308483e-17,5.195537222002377e-18,3.1072161012463104e-28,9.614283784024906e-17
4.0628155668241495e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4444278682144431,0.11102045512830366,0.02253856509548468,5.455825528484028e-09,3.325628077253052e-07,9.664781379699291e-05,2.1346706442523734e-05,1.4552012861948383e-07,3.1238997114503174e-17,0.0003544797584787489,1.463948252429066e-15,0.00022750408171865602,5.3312216142523035e-12,2.294740715182208e-09,8.494635829984394e-13,8.0743316738927e-15,1.6911959761335356e-06,1.532812941161298e-10,0.007260933658822689,0.0005409819089624864,6.323858680483125e-05,3.9399761713102283e-08,1.987357062426922e-09,5.199886017267789e-10,2.4920115009471086e-13,6.231810817900231e-09,1.2243393769773354e-05,1.9710640315755556e-07,1.6673475129192227e-11,1.7661979708021279e-06,1.1023943432405901e-09,2.418369724377492e-10,6.635164537627487e-11,1.3556953109554447e-11,6.417997907020664e-13,1.3990219963695694e-06,1.893443945834665e-14,4.5709486127393505e-12,4.340943077973971e-17,3.767980891168933e-10,2.551190233172162e-14,9.469009747186026e-17,5.284754450810289e-18,3.2015723650930475e-28,9.732092943351775e-17
4.078111154698483e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44441967733283216,0.11101274360284105,0.022537513973096782,5.536419903950952e-09,3.3652634222733626e-07,9.743459369612735e-05,2.156999323012902e-05,1.4710990957069058e-07,3.179194951074374e-17,0.0003557815674914804,1.4913821170090175e-15,0.00022802306691258465,5.391863931053426e-12,2.3274961347866692e-09,8.604892697291601e-13,8.195826221365097e-15,1.702362357801855e-06,1.5561506983635013e-10,0.0072670961863004965,0.0005428356900637249,6.33771953741201e-05,3.962209649970579e-08,1.9945636356821183e-09,5.218268256634666e-10,2.501090902256312e-13,6.255411074850809e-09,1.2262665549544076e-05,1.9838563499620613e-07,1.6865805161564627e-11,1.7813543018086695e-06,1.1064228232660692e-09,2.455218647523066e-10,6.704457267980894e-11,1.3691934665555261e-11,6.473929111451828e-13,1.4073578706090907e-06,1.9202763518949162e-14,4.654135446560106e-12,4.406954796972798e-17,3.810060750770249e-10,2.587562329231559e-14,9.630781383633723e-17,5.375055726948133e-18,3.2983698113385497e-28,9.85071157926609e-17
4.093406742572817e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44441154638677755,0.1110050895262658,0.02253646291408961,5.617814142030068e-09,3.405190467031929e-07,9.822395063287572e-05,2.179439672537503e-05,1.4871071985458046e-07,3.23519208683541e-17,0.0003570830006040324,1.5192200810728385e-15,0.00022854024355387762,5.452954420591997e-12,2.3605855620898194e-09,8.715963658502178e-13,8.318562623185652e-15,1.7135540313970473e-06,1.5797522856587968e-10,0.00727320076195493,0.000544688159517689,6.351533955425378e-05,3.984463845647781e-08,2.001767426456802e-09,5.236644936390071e-10,2.510166356714248e-13,6.278874910885e-09,1.2281675339651548e-05,1.9966573004777126e-07,1.7059500098992865e-11,1.7965639570752355e-06,1.1104501348490806e-09,2.4924844689766973e-10,6.774095594735613e-11,1.3827548760326273e-11,6.530024585935874e-13,1.4157044563876295e-06,1.9473519688292943e-14,4.738498672685698e-12,4.4737118288715325e-17,3.852439592737558e-10,2.6243048368098857e-14,9.794507595689888e-17,5.466448244399292e-18,3.3976604869055812e-28,9.97014104469297e-17
4.1087023304471505e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44440347483121956,0.11099749236675459,0.022535411918261968,5.700011973004083e-09,3.445410001419312e-07,9.901587759137667e-05,2.2019913953368303e-05,1.503225895750131e-07,3.2918963167964214e-17,0.00035838405644361243,1.5474664426026731e-15,0.00022905561797115673,5.514494500292213e-12,2.39401097953641e-09,8.827848742614866e-13,8.442546703081992e-15,1.7247708944269746e-06,1.6036196344099018e-10,0.007279247919178099,0.0005465393208244584,6.365302495762373e-05,4.006738774665863e-08,2.008968427392414e-09,5.255016038960529e-10,2.5192378562534505e-13,6.302203175937555e-09,1.2300425858802362e-05,2.009466805532314e-07,1.7254563577294263e-11,1.8118267797610193e-06,1.1144762740546278e-09,2.530170243203875e-10,6.844078593720548e-11,1.3963794913158128e-11,6.586283917724003e-13,1.4240616525849549e-06,1.9746715500256862e-14,4.824050048632387e-12,4.5412196235130736e-17,3.8951182621730344e-10,2.6614199517616063e-14,9.96020126909181e-17,5.5589391983626815e-18,3.499497305785935e-28,1.0090382770726552e-16
4.123997918321484e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44439546212612113,0.11098995159739408,0.022534360985414965,5.783017124321508e-09,3.4859228146589066e-07,9.981036761643203e-05,2.224654193909483e-05,1.5194554874334897e-07,3.349312847247824e-17,0.00035968473364083323,1.5761255266525077e-15,0.00022956919647417563,5.5764855838517135e-12,2.4277743715928546e-09,8.940547953504297e-13,8.567784264615507e-15,1.7360128447004117e-06,1.6277546819362789e-10,0.00728523818644972,0.0005483891774784845,6.37902570912953e-05,4.0290344516552914e-08,2.0161666311507184e-09,5.273381546817526e-10,2.528305393365516e-13,6.325396730057554e-09,1.2318919824573249e-05,2.022284792345184e-07,1.74509992301916e-11,1.827142614467645e-06,1.1185012369513247e-09,2.5682790341019723e-10,6.914405340799234e-11,1.4100672670791812e-11,6.642706709921939e-13,1.4324293585319157e-06,2.00223584397189e-14,4.910801397730301e-12,4.6094836475369024e-17,3.938097601642482e-10,2.6989098721781524e-14,1.0127875291824846e-16,5.652535785241621e-18,3.603934061603901e-28,1.0211438113270962e-16
4.139293506195818e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44438750773642155,0.1109824666961355,0.022533310115351982,5.8668333207594205e-09,3.5267296953037393e-07,0.00010060741381255513,2.247427770815719e-05,1.535796272784104e-07,3.4074468926537346e-17,0.00036098503082973305,1.6052016853762932e-15,0.00023008098535377068,5.638929081232679e-12,2.4618777247168655e-09,9.0540612704236e-13,8.694281091194542e-15,1.7472797803260574e-06,1.6521593714975006e-10,0.007291172087382382,0.0005502377329679029,6.39270413590151e-05,4.051350890358812e-08,2.023362030413694e-09,5.291741442478039e-10,2.5373689602252047e-13,6.348456442390721e-09,1.2337159952683547e-05,2.0351111928622028e-07,1.764881066538337e-11,1.8425113072197512e-06,1.122525019610004e-09,2.606813914973953e-10,6.98507491209718e-11,1.423818160747542e-11,6.699292580725399e-13,1.440807474008876e-06,2.0300455945728288e-14,4.998764609138219e-12,4.6785093843311707e-17,3.9813784511737656e-10,2.7367767983541615e-14,1.0297542554326662e-16,5.747245203200614e-18,3.7110254450345473e-28,1.0333308450640007e-16
4.1545890940701515e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44437961113199165,0.11097503714574986,0.022532259307878673,5.951464284586132e-09,3.5678314312358705e-07,0.0001014070093430293,2.270311828749611e-05,1.5522485500644345e-07,3.466303675604602e-17,0.0003622849466477945,1.6346992980554271e-15,0.00023059099088181586,5.701826398653026e-12,2.49632302732721e-09,9.168388648503769e-13,8.822042946091747e-15,1.7585715997115496e-06,1.6768356522765863e-10,0.007297050140766432,0.0005520849907738691,6.406338306320045e-05,4.073688103558154e-08,2.0305546178843645e-09,5.310095708500923e-10,2.546428549899218e-13,6.371383192663693e-09,1.2355148956280942e-05,2.0479459436723025e-07,1.784800150776786e-11,1.8579327054455901e-06,1.1265476181042432e-09,2.645777968502011e-10,7.056086384225168e-11,1.4376321324896331e-11,6.756041165634087e-13,1.4491958992441565e-06,2.0581015410195752e-14,5.087951637857032e-12,4.7483023339834713e-17,4.024961648255246e-10,2.7750229327540066e-14,1.0469215949979511e-16,5.843074651711685e-18,3.8208270455169653e-28,1.0455995286904227e-16
4.169884681944485e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443717717875883,0.11096766243378342,0.022531208562802895,6.036913735723573e-09,3.6092288096603943e-07,0.00010220914742897728,2.293306070609624e-05,1.5688126166108074e-07,3.525888426772521e-17,0.00036358447973596473,1.6646227711255924e-15,0.00023109921931117975,5.765178938577731e-12,2.531112269773573e-09,9.283530019249617e-13,8.951075572465565e-15,1.7698882015624776e-06,1.7017854793633167e-10,0.007302872860614424,0.0005539309543699203,6.419928740691667e-05,4.096046102152178e-08,2.0377443862865326e-09,5.328444327489776e-10,2.555484156245462e-13,6.394177869484217e-09,1.237288954524614e-05,2.0607889859237382e-07,1.8048575385850145e-11,1.8734066579576542e-06,1.130569028512046e-09,2.6851742867211574e-10,7.127438834495665e-11,1.4515091452076206e-11,6.812952115594454e-13,1.4575945349124746e-06,2.0864044177435842e-14,5.178374504741928e-12,4.8188680132363006e-17,4.0688480278342706e-10,2.8136504799781065e-14,1.0642908374548942e-16,5.940031331409177e-18,3.9333953627538406e-28,1.0579500019961456e-16
4.185180269818819e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443639891828101,0.11096034205251366,0.02253015787993473,6.123185391909355e-09,3.6509226171004246e-07,0.00010301382134844161,2.316410199567636e-05,1.5854887688330536e-07,3.58620638486047e-17,0.00036488362873867336,1.6949765382029623e-15,0.0002316056768756855,5.828988099710252e-12,2.5662474443065364e-09,9.39948529103216e-13,9.081384693385685e-15,1.7812294848813878e-06,1.7270108137374952e-10,0.007308640756205167,0.00055577562722133,6.433475949580987e-05,4.1184248961518205e-08,2.0449313283643908e-09,5.346787282094585e-10,2.5645357724076395e-13,6.416841368687061e-09,1.2390384425513109e-05,2.0736402652407555e-07,1.8250535892898297e-11,1.8889330149333496e-06,1.1345892469142673e-09,2.7250059709927676e-10,7.19913134113522e-11,1.4654491645397702e-11,6.870025095432499e-13,1.466003282133386e-06,2.114954954830549e-14,5.270045296513252e-12,4.890211955439242e-17,4.113038422315679e-10,2.852661646729468e-14,1.0818632726302185e-16,6.0381224448865464e-18,4.04878782807907e-28,1.070382404023512e-16
4.2004758576931525e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443562628020529,0.11095307549890561,0.02252910725908646,6.210282968858438e-09,3.692913639397046e-07,0.00010382102443547591,2.3396239191363945e-05,1.6022773022141576e-07,3.6472627965587394e-17,0.0003661823923038515,1.7257650601097603e-15,0.0002321103697900739,5.893255276984069e-12,2.601730545047665e-09,9.516254349577335e-13,9.212976011862396e-15,1.792595348966793e-06,1.75251362225219e-10,0.00731435433212736,0.000557619012784489,6.446980434001753e-05,4.140824494857377e-08,2.0521154368834553e-09,5.365124555006582e-10,2.573583392425398e-13,6.439374595611041e-09,1.2407636298401074e-05,2.0864997316397572e-07,1.8453886641260916e-11,1.9045116278957317e-06,1.138608269394625e-09,2.7652761319780687e-10,7.271162983493608e-11,1.479452158852333e-11,6.927259787040904e-13,1.4744220424697244e-06,2.143753877887073e-14,5.362976165766096e-12,4.962339710498307e-17,4.157533661560349e-10,2.892058641780644e-14,1.0996401906771973e-16,6.137355196201432e-18,4.16706280440463e-28,1.0828968935531819e-16
4.215771445567486e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44434859213446604,0.11094586227456857,0.02252805670007251,6.298210180424328e-09,3.735202661702247e-07,0.00010463075007924792,2.3629469332354163e-05,1.6191785113099192e-07,3.7090629165065285e-17,0.0003674807690829495,1.7569928248991894e-15,0.00023261330424996873,5.957981861554338e-12,2.63756356795971e-09,9.633837058450904e-13,9.345855210879784e-15,1.803985693412177e-06,1.7782958776169476e-10,0.007320014088322838,0.000559461114506314,6.460442685607395e-05,4.163244905470276e-08,2.0592967046305e-09,5.383456128961229e-10,2.582627011552026e-13,6.461778463491068e-09,1.242464785996598e-05,2.0993673394452188e-07,1.8658631255790277e-11,1.9201423496943182e-06,1.1426260920420237e-09,2.8059878896115734e-10,7.343532842245846e-11,1.493518099220854e-11,6.984655887551198e-13,1.4828507179260457e-06,2.172801907880203e-14,5.457179330978596e-12,5.035256844831757e-17,4.2023345728837644e-10,2.93184367594042e-14,1.1176228820090055e-16,6.237736790507038e-18,4.288279595445906e-28,1.0954936155752833e-16
4.23106703344182e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443409766739088,0.11093870188571331,0.022527006202709456,6.3869707387596504e-09,3.777790468471646e-07,0.00010544299172315401,2.3863789462553468e-05,1.6361926897486207e-07,3.77161200724376e-17,0.00036877875773095464,1.788664347879722e-15,0.00023311448643184525,6.023169240789656e-12,2.6737485108169087e-09,9.752233259539384e-13,9.480027953432626e-15,1.8154004181050014e-06,1.8043595583809645e-10,0.00732562052012939,0.0005613019358236502,6.473863186876472e-05,4.1856861342446806e-08,2.0664751244128686e-09,5.401781986741665e-10,2.591666623810515e-13,6.484053890807381e-09,1.2441421800368425e-05,2.112243047206396e-07,1.886477331468666e-11,1.9358250344859887e-06,1.1466427109489746e-09,2.8471443730744705e-10,7.416239999589647e-11,1.5076469594289425e-11,7.042213106518069e-13,1.4912892109470701e-06,2.2020997616645474e-14,5.5526670765189576e-12,5.108968941322756e-17,4.24744198105463e-10,2.972018962020633e-14,1.1358126372926016e-16,6.3392744351467935e-18,4.412498472316647e-28,1.1081727082588553e-16
4.2448330625287196e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433416954685373,0.11093230230563812,0.02252606080764433,6.467570819599221e-09,3.816375603072487e-07,0.00010617615500675935,2.407560708158955e-05,1.6516022810677606e-07,3.828550914756865e-17,0.00036994661455328593,1.8175518857001127e-15,0.0002335640572872312,6.082233005142422e-12,2.7066175035383035e-09,9.85948522858898e-13,9.60189406584167e-15,1.8256944329332032e-06,1.8280591297483564e-10,0.007330621122122901,0.0005629575830953895,6.485906333000384e-05,4.20590104461453e-08,2.0729332612798476e-09,5.418270357217577e-10,2.5997988448190785e-13,6.503992724934691e-09,1.2456317398810206e-05,2.1238380787330028e-07,1.9051498960090275e-11,1.9499837596567466e-06,1.1502566355398385e-09,2.884568042473733e-10,7.481964074313067e-11,1.5204167105880157e-11,7.094152133685812e-13,1.498892168407847e-06,2.228682018481049e-14,5.639714569817287e-12,5.1759941482884836e-17,4.288301382830936e-10,3.008512215362171e-14,1.1523615237643426e-16,6.431652696561369e-18,4.526912836136033e-28,1.1196544598165097e-16
4.2585990916156194e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443274063688695,0.11092594477244944,0.022525115462238832,6.548851621008924e-09,3.8552039588183904e-07,0.00010691134627768255,2.428830305470096e-05,1.6671038273897936e-07,3.886104605076909e-17,0.00037111415492735407,1.8468058772543926e-15,0.00023401221826045007,6.141672139909592e-12,2.7397746299243813e-09,9.967395836259249e-13,9.724816619630535e-15,1.8360080423380411e-06,1.8519897135846562e-10,0.007335579283592509,0.0005646121985048152,6.497916384053615e-05,4.226132825044277e-08,2.0793890802737768e-09,5.434754071188437e-10,2.607927813389367e-13,6.523828953279246e-09,1.247102464941611e-05,2.1354396165646153e-07,1.923936208354449e-11,1.9641843532456646e-06,1.1538695790958962e-09,2.9223567760441174e-10,7.547959952330973e-11,1.533237392443608e-11,7.146221255527661e-13,1.506502928930607e-06,2.2554677262224196e-14,5.727821625031594e-12,5.2436719030462516e-17,4.329410310718203e-10,3.045324982627255e-14,1.169080119118776e-16,6.5249784541513126e-18,4.643853793690228e-28,1.1312031728032536e-16
4.272365120702519e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44432068678059455,0.11091962893556698,0.022524170166363617,6.630815846249414e-09,3.894276106118947e-07,0.00010764856086537817,2.4501875239146852e-05,1.6826975408414348e-07,3.944276930858132e-17,0.00037228137788006125,1.876429670921956e-15,0.00023445897381425872,6.201487648583627e-12,2.7732213499986936e-09,1.00759649241323e-12,9.84879970176187e-15,1.8463411739442967e-06,1.8761527643177872e-10,0.007340495356241915,0.0005662657845342161,6.50989367342533e-05,4.246381477795643e-08,2.085842576195638e-09,5.451233116193849e-10,2.6160535260459407e-13,6.543563259319397e-09,1.2485545498634312e-05,2.1470476389276087e-07,1.942836529440064e-11,1.978426711573985e-06,1.1574815387773485e-09,2.960512874063783e-10,7.614226968489392e-11,1.5461089914572987e-11,7.198420291007789e-13,1.514121422305868e-06,2.2824573987087414e-14,5.816997334382523e-12,5.312006309531349e-17,4.370769360676134e-10,3.0824588809869214e-14,1.1859693649072789e-16,6.6192569655896224e-18,4.763367315646514e-28,1.1428189580005004e-16
4.284754546880729e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44431467612574194,0.11091398004530893,0.02252331944231849,6.705170210004631e-09,3.929649951534076e-07,0.00010831378009689563,2.4694837598569023e-05,1.6968108606754565e-07,3.997164145699872e-17,0.0003733316063398722,1.9034100479208927e-15,0.00023485985585738393,6.255644233449208e-12,2.803572208277387e-09,1.0174239962338951e-12,9.961294594809516e-15,1.855657624207459e-06,1.898099474312773e-10,0.007344884124017836,0.000567753133885935,6.520645493677209e-05,4.264619692517859e-08,2.0916487320131316e-09,5.46606025445704e-10,2.6233638811877937e-13,6.561237559610806e-09,1.2498456494169403e-05,2.157500387399644e-07,1.959944512199508e-11,1.9912804578847217e-06,1.1607314589328126e-09,2.9951693649008906e-10,7.67409855757195e-11,1.5577369549572006e-11,7.245510357577089e-13,1.520984620133965e-06,2.3069229163074105e-14,5.8981767216503284e-12,5.3740721131049986e-17,4.408206851220227e-10,3.1161552941820096e-14,1.201316370620303e-16,6.704926576800539e-18,4.8731675502331115e-28,1.1533306109053528e-16
4.297143973058939e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430870023210217,0.1109083643959667,0.022522468758196808,6.780082305843775e-09,3.965222144927222e-07,0.00010898063110091327,2.488850640192712e-05,1.7109991609954837e-07,4.0505583957762e-17,0.00037438157619603036,1.930695157597217e-15,0.0002352596063509459,6.310107219995078e-12,2.834159886882901e-09,1.0273048096926845e-12,1.0074654776822757e-14,1.8649897764903727e-06,1.9202367292596542e-10,0.007349239334666694,0.0005692396532421626,6.531371277758476e-05,4.2828715755663064e-08,2.0974529981725133e-09,5.480883591744062e-10,2.6306715949681354e-13,6.578830363868222e-09,1.2511219488058443e-05,2.167958360489297e-07,1.9771452452055592e-11,2.0041678758646756e-06,1.1639805777857976e-09,3.030126974372384e-10,7.734188748195228e-11,1.569406144383158e-11,7.2927053972585e-13,1.5278539741517554e-06,2.3315544300971728e-14,5.980235807635422e-12,5.4366761442153704e-17,4.4458478541083894e-10,3.150114315112549e-14,1.216803052735517e-16,6.7913760125817106e-18,4.9851237674162e-28,1.1638967713916584e-16
