Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),CH4OX(63),C2H4X(70),C2H6X(52),CO2X(24),OH(D)X(68)
4.507799698902483e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4366502019878071,0.07356997545453127,0.0057814958105529566,7.348448715924393e-06,0.004605463444422709,0.0701577903596437,0.029436973575704312,3.626594791190416e-05,3.7059558611397144e-10,0.0017748389714628402,4.642703969772619e-11,0.00055574672851541,2.7697918885315474e-09,4.333014428950208e-06,2.9750545491330127e-09,1.4702257091733394e-10,1.0048378106815718e-05,2.5895157014172736e-05,0.005211878721306107,1.9109366882018982e-06,0.0006026107815022392,5.902093959453472e-09,2.5528179793542635e-09,1.8837073312090694e-08,2.5888498765316238e-08,0.0002474651871175275,0.00820275568978766,1.9357510609605172e-06,2.0389552957254528e-07,0.0013851540111366391,5.423447220306523e-09,4.0979793063660345e-05,8.992810670107828e-08,3.7474672482880914e-10,4.472810816718594e-06,1.307409512936347e-10,2.9147233198351345e-06,4.734684135348157e-11,7.205263788762145e-12,9.865116512716416e-08,2.4409836666080443e-11,3.064908961131601e-11
4.519143460779802e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43661012020738926,0.07349554500175375,0.00576193239280275,7.349300741306479e-06,0.004605172470617413,0.07031671793017333,0.029476465396124717,3.6197996455081926e-05,3.727210291308009e-10,0.0017731818205570717,4.637726437003036e-11,0.0005560345194615957,2.769429961239296e-09,4.313833878311957e-06,2.9805868825967963e-09,1.4711616170933194e-10,1.0018382431969054e-05,2.594443187401648e-05,0.005206128814079112,1.8950151398298319e-06,0.0006032061971165236,5.860492560902257e-09,2.5418042790426428e-09,1.8865672199361923e-08,2.6073231696578613e-08,0.0002489626789442577,0.00824349065485604,1.9381274419480645e-06,2.0386392479677556e-07,0.0013881659926013974,5.417886023292705e-09,4.105777275334161e-05,9.004048607734551e-08,3.7561197936394147e-10,4.459791564204234e-06,1.3079411437002514e-10,2.920048539819858e-06,4.713292846053922e-11,7.218311740765666e-12,9.845728290138672e-08,2.4396111696065734e-11,3.055479318530468e-11
4.530487222657122e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43656998771997996,0.07342119148327994,0.005742438409342643,7.35014652713283e-06,0.004604876751047871,0.07047548515540068,0.02951582266786853,3.613018152334998e-05,3.7485094026264215e-10,0.0017715264220037876,4.632758739299863e-11,0.000556321755718932,2.769070346173067e-09,4.294775532610587e-06,2.9861067537386106e-09,1.4720876310026741e-10,9.988508999413302e-06,2.599360926064226e-05,0.00520038471079014,1.879262334223776e-06,0.0006038000670867073,5.8192814609601616e-09,2.5308398144844163e-09,1.8894522713094524e-08,2.6258611205399983e-08,0.0002504636745741277,0.008284272321609746,1.9404944298814952e-06,2.0383208871148795e-07,0.0013911740693430116,5.4123304810504786e-09,4.113559818737404e-05,9.015242187034245e-08,3.7647555970801775e-10,4.446807050117228e-06,1.308464828739946e-10,2.9253613292367446e-06,4.692038368585655e-11,7.2313292190596424e-12,9.82637945145602e-08,2.4382489631706143e-11,3.046088280762534e-11
4.540696608346709e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4365338254456025,0.07335433903051757,0.005724952981997738,7.350902444725735e-06,0.004604606573642346,0.07061823867133275,0.02955112956597008,3.6069264535046235e-05,3.767716640348313e-10,0.001770038059090045,4.628296186148748e-11,0.0005565797956820678,2.7687486602570594e-09,4.277726487587474e-06,2.9910640035365783e-09,1.4729126214454535e-10,9.961726806430116e-06,2.6037785731474776e-05,0.00519521997970893,1.865227263412717e-06,0.0006043332331478882,5.782521361576591e-09,2.521013705610072e-09,1.8920703354681996e-08,2.642600472472034e-08,0.00025181755550092563,0.008321015438423361,1.9426167160367294e-06,2.038032398969633e-07,0.0013938780028491776,5.407335324479239e-09,4.120550944656142e-05,9.025278614449846e-08,3.7725135114811824e-10,4.435150644178031e-06,1.308929385341247e-10,2.9301322330345293e-06,4.6730251786632774e-11,7.2430189472245346e-12,9.808999098082165e-08,2.4370316793347495e-11,3.0376691609315016e-11
4.5509059940362965e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4364976226911,0.07328754877361625,0.005707523408733458,7.351653391960895e-06,0.004604332603771258,0.07076086250967356,0.029586328209696186,3.600845761420926e-05,3.7869597628623913e-10,0.0017685511109808926,4.6238415359337135e-11,0.0005568373893006877,2.768428829966167e-09,4.26077454347268e-06,2.9960111980753755e-09,1.4737296670811936e-10,9.935042479645617e-06,2.6081883551308902e-05,0.005190059948884776,1.8513255084358696e-06,0.0006048651558068849,5.746070348522184e-09,2.5112271296210202e-09,1.8947087882576318e-08,2.6593920361204783e-08,0.0002531742542297524,0.008357795801432252,1.944731446025943e-06,2.0377420637705895e-07,0.001396578779081346,5.402344741983286e-09,4.127529623712447e-05,9.035279357845852e-08,3.780257875645007e-10,4.423522293027808e-06,1.3093875684530656e-10,2.934893108010106e-06,4.654120708107087e-11,7.25468408981123e-12,9.791650512220722e-08,2.4358225523666646e-11,3.029280953527405e-11
4.561115379725884e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4364613797356768,0.07322082065536091,0.0056901495068154475,7.35239940787347e-06,0.004604054865554922,0.07090335676635713,0.029621418943304417,3.594776051709522e-05,3.8062386248070525e-10,0.0017670655755135435,4.619394758896304e-11,0.0005570945379621894,2.7681108471955754e-09,4.243918825109532e-06,3.000948355953781e-09,1.4745388005845102e-10,9.908455482773378e-06,2.6125902863050363e-05,0.005184904617841961,1.8375555099078648e-06,0.0006053958390915712,5.709925147164418e-09,2.5014799227296518e-09,1.897367632514607e-08,2.676235734532473e-08,0.00025453376115971076,0.00839461313635756,1.9468386444794703e-06,2.0374498939415872e-07,0.0013992764006811132,5.397358730598729e-09,4.134495878516348e-05,9.045244533367244e-08,3.787988694956633e-10,4.411921956825493e-06,1.3098394075186051e-10,2.9396439730546344e-06,4.635323982770585e-11,7.266324693251526e-12,9.774333630991049e-08,2.4346214993528127e-11,3.02092349181948e-11
4.571324765415471e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.436425096857597,0.07315415461857808,0.005672831094088975,7.353140531118935e-06,0.004603773382910193,0.07104572153744258,0.029656402110059293,3.588717300094077e-05,3.825553080844814e-10,0.0017655814505356286,4.614955825470274e-11,0.0005573512430466324,2.7677947038923466e-09,4.2271584684795135e-06,3.005875495782041e-09,1.4753400545207327e-10,9.8819652848353e-06,2.6169843809385107e-05,0.005179753986083242,1.823915730267066e-06,0.0006059252870110996,5.674082525160793e-09,2.491771921844716e-09,1.900046870800333e-08,2.6931314903128008e-08,0.0002558960666920286,0.008431467169869216,1.948938335958093e-06,2.0371559018093285e-07,0.0014019708702975307,5.3923772873700645e-09,4.1414497316473145e-05,9.055174256846436e-08,3.7957059749859145e-10,4.4003495955015075e-06,1.310284931862523e-10,2.9443848470422037e-06,4.616634040873765e-11,7.27794080392584e-12,9.75704839172229e-08,2.4334284384002585e-11,3.01259661070295e-11
4.581534151105058e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4363887743341852,0.07308755060613609,0.005655567988977398,7.353876799977846e-06,0.004603488179552956,0.07118795691911184,0.02969127805223355,3.582669482395216e-05,3.8449029856656416e-10,0.0017640987339050443,4.610524706279416e-11,0.0005576075059267892,2.767480392057932e-09,4.210492620531315e-06,3.0107926361817888e-09,1.4761334613460772e-10,9.855571360079747e-06,2.6213706532736272e-05,0.0051746080530899585,1.8104046533845124e-06,0.0006064535035571164,5.638539292068677e-09,2.4821029645737197e-09,1.9027465053966926e-08,2.71007922560576e-08,0.00025726116122952366,0.00846835762958541,1.951030544946852e-06,2.036860099602803e-07,0.001404662190587082,5.387400409345349e-09,4.148391205658832e-05,9.065068643803722e-08,3.803409721465319e-10,4.38880516876153e-06,1.3107241706903506e-10,2.9491157488298393e-06,4.598049932810132e-11,7.289532468135725e-12,9.739794731956863e-08,2.43224328863089e-11,3.0043001466683005e-11
4.589611877960813e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4363600078263181,0.07303489702741046,0.005641948389220055,7.354455925447506e-06,0.004603259903946065,0.07130040277882704,0.029718796350725184,3.577892144919482e-05,3.860237769233557e-10,0.001762926596220682,4.607024296311794e-11,0.0005578099501978983,2.7672329992042732e-09,4.197372916037768e-06,3.0146760336218414e-09,1.4767556703756817e-10,9.834756205770367e-06,2.6248355645629473e-05,0.005170539889430693,1.7998048220141667e-06,0.0006068705616972322,5.6106273449237325e-09,2.4744803878191894e-09,1.9048969266965198e-08,2.7235251563446786e-08,0.00025834320215431875,0.00849757121421404,1.952680627152497e-06,2.036624784505931e-07,0.001406789349376355,5.383465906759954e-09,4.1538745842201965e-05,9.072872178065332e-08,3.8094953855948645e-10,4.3796909173850135e-06,1.3110672642982027e-10,2.9528518126003124e-06,4.5834204516355486e-11,7.298686569625574e-12,9.726165869818189e-08,2.4313111442826776e-11,2.997757381776625e-11
4.597689604816568e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4363312168097221,0.07298228221235128,0.005628363209697297,7.355032054390783e-06,0.004603029325433979,0.07141276774791337,0.029746247908154593,3.5731216251862704e-05,3.8755945810947476e-10,0.0017617553377851055,4.603528745459464e-11,0.0005580121191742435,2.7669867439657476e-09,4.184311434751674e-06,3.0185531922483894e-09,1.4773730032850172e-10,9.814000737541326e-06,2.6282955949873517e-05,0.005166474666616428,1.7892838919433328e-06,0.0006072868534330787,5.582899302577113e-09,2.4668820715953307e-09,1.907060118380505e-08,2.737003538726401e-08,0.0002594269782613274,0.008526807297931888,1.954326052634446e-06,2.0363883498577212e-07,0.0014089145396552188,5.379534258731058e-09,4.159350238599033e-05,9.080653720474152e-08,3.8155725843787197e-10,4.370594107727435e-06,1.3114064556997752e-10,2.9565816548231876e-06,4.568856176862389e-11,7.30782541936682e-12,9.712556706936906e-08,2.4303838632265335e-11,2.9912334772903573e-11
4.6057673316723224e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4363024014205122,0.07292970613271679,0.005614812361239712,7.355605205279523e-06,0.004602796455501146,0.07152505187416835,0.029773632892733066,3.568357911346227e-05,3.8909733493212575e-10,0.0017605849575506823,4.600038039420639e-11,0.0005582140135262089,2.7667416224456725e-09,4.1713077683762575e-06,3.0224241212985215e-09,1.4779854760048982e-10,9.793304701762142e-06,2.631750751576981e-05,0.005162412384362006,1.7788411399617477e-06,0.0006077023807155998,5.555353638596288e-09,2.459307936378364e-09,1.9092360812248215e-08,2.750514333656904e-08,0.0002605124848024009,0.008556065747083827,1.9559668334363866e-06,2.0361508015898643e-07,0.0014110377627490063,5.3756054638074225e-09,4.164818179921193e-05,9.088413327833486e-08,3.821641320910187e-10,4.361514719540574e-06,1.3117417592060563e-10,2.960305284815656e-06,4.554356653937668e-11,7.31694904025249e-12,9.698967212645723e-08,2.4294614067128914e-11,2.9847283543060106e-11
4.613845058528077e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4362735617944377,0.07287716876028168,0.005601295754902276,7.356175396444752e-06,0.004602561305556428,0.0716372552054348,0.029800951472285137,3.563600991586635e-05,3.9063740020003265e-10,0.001759415454473617,4.596552163965272e-11,0.0005584156339214029,2.766497630765933e-09,4.1583615126928035e-06,3.0262888300133386e-09,1.4785931044236347e-10,9.772667846744963e-06,2.6352010413543398e-05,0.005158353042374022,1.7684758507944923e-06,0.0006081171454886279,5.5279888419525704e-09,2.451757902910924e-09,1.9114248159006998e-08,2.7640575018788093e-08,0.00026159971703062335,0.008585346428384022,1.957602981575846e-06,2.0359121455981474e-07,0.001413159019985829,5.371679520541254e-09,4.17027841930001e-05,9.09615105682435e-08,3.8277015983560644e-10,4.352452732493161e-06,1.3120731890823792e-10,2.9640227118882308e-06,4.539921432836136e-11,7.326057455160152e-12,9.685397356354336e-08,2.428543736364558e-11,2.97824193451587e-11
4.621922785383832e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4362446980668828,0.07282467006683717,0.005587813301963874,7.356742646077945e-06,0.0046023238869337645,0.07174937778960008,0.029828203814249034,3.558850854131112e-05,3.921796467235337e-10,0.001758246827513917,4.593071104934485e-11,0.0005586169810246754,2.7662547650674645e-09,4.145472267514977e-06,3.0301473276371683e-09,1.4791959043870917e-10,9.752089922722691e-06,2.6386464713341126e-05,0.00515429664035085,1.7581873169999759e-06,0.0006085311496885513,5.500803416876061e-09,2.444231892201352e-09,1.913626322975117e-08,2.7776330039773404e-08,0.0002626886702006782,0.008614649208915151,1.9592345090443726e-06,2.0356723877424108e-07,0.001415278312696514,5.367756427487382e-09,4.17573096783657e-05,9.103866964005829e-08,3.8337534199522e-10,4.343408126171943e-06,1.31240075954866e-10,2.9677339453447388e-06,4.525550068008986e-11,7.335150686950842e-12,9.671847107547751e-08,2.427630814175722e-11,2.971774140201438e-11
4.6300005122395865e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.436215810372867,0.07277221002419082,0.005574364913926826,7.357306972232297e-06,0.004602084210892836,0.07186141967459567,0.02985539008567712,3.5541074872393466e-05,3.937240673146756e-10,0.0017570790756353523,4.5895948482400177e-11,0.0005588180554981359,2.7660130215101202e-09,4.132639636643546e-06,3.033999623417662e-09,1.4797938916987487e-10,9.73157068182743e-06,2.642087048523251e-05,0.005150243177982672,1.7479748388671407e-06,0.000608944395244628,5.473795882675471e-09,2.4367298255227187e-09,1.9158406029110735e-08,2.7912408003783957e-08,0.0002637793395686942,0.008643973956128159,1.960861427807547e-06,2.0354315338468495e-07,0.0014173956422146004,5.36383618320316e-09,4.181175836619683e-05,9.111561105815164e-08,3.839796789004837e-10,4.3343808800827615e-06,1.3127244847795141e-10,2.971438994482326e-06,4.51124211833346e-11,7.344228758469147e-12,9.658316435788076e-08,2.426722602507326e-11,2.965324894226849e-11
