Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),CO2X(24),acetyl(44),C2H6X(52),C2H4X(215),CH4OX(63),C2H4X(70),HOCO(73),CHO2(74),S(216)
3.4578107766375795e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44167277830692275,0.10728785308059252,0.020541172175030313,4.104085428628857e-06,0.00012328826287478947,0.003956684269052263,0.0017223739104081602,2.6387821878086597e-05,1.329217883312809e-13,0.0018949936965514558,1.1812538362815347e-11,0.0003898511416366258,1.1461769344514405e-09,2.1229832057475928e-06,1.2188229519236823e-10,5.798712356635693e-12,2.5830156224038875e-05,3.7469126378353793e-07,0.007688505186704286,0.002666831655616383,0.00018493790873741071,5.711681877738436e-07,9.683898825021742e-09,5.5580784205880145e-09,3.0023429003725168e-12,4.2725362943387395e-08,1.382206168322475e-05,1.1929791606002614e-06,5.656298415708177e-09,7.84640234132209e-05,5.857186683859277e-09,5.928032051292036e-07,5.322143503684221e-09,1.0339336091778608e-05,2.3608287191230796e-11,9.41935252258955e-10,8.167568631484276e-12,7.229266460791234e-08,3.510572408650021e-08,2.3464032640544368e-11,1.0545605879718395e-13,1.2198868264379248e-13,6.812296200716054e-15,5.903466284686862e-22
3.460647275248978e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44167189610621893,0.10728500800279737,0.02053940481937467,4.1142998054130266e-06,0.00012353455652729,0.003961310982187121,0.0017246856204988423,2.6420582403672308e-05,1.3331892230394857e-13,0.0018956617714388482,1.1839071062387588e-11,0.0003898709739458912,1.1476464542471208e-09,2.1268841520181977e-06,1.2205237523323e-10,5.8097699435263e-12,2.5843342824499467e-05,3.755835408506674e-07,0.007688284465495914,0.0026677675545029402,0.0001850107560652129,5.715946848206583e-07,9.68647948396938e-09,5.5600194099903485e-09,3.0035917028875416e-12,4.27421548866574e-08,1.3822023317173214e-05,1.1943897663134343e-06,5.6675005486871604e-09,7.855617878452116e-05,5.859239960539012e-09,5.942150629316362e-07,5.329276180910061e-09,1.034076469196921e-05,2.3645559730024585e-11,9.433881512204483e-10,8.181414216676494e-12,7.23827320946858e-08,3.519659060815592e-08,2.35071012078926e-11,1.0570697723123292e-13,1.2229851040522492e-13,6.82959826341968e-15,5.932254080470163e-22
3.4634837738603766e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.441671015265019,0.10728216297868783,0.020537637621193417,4.124529796914053e-06,0.00012378110885979753,0.003965938613416205,0.001726998119932263,2.645333339415198e-05,1.3371690626442216e-13,0.0018963289677855482,1.1865624640768879e-11,0.0003898908018512813,1.149115649391872e-09,2.1307873569133203e-06,1.222225266768474e-10,5.820836450790754e-12,2.5856514389033363e-05,3.76476943757796e-07,0.007688063773839547,0.0026687020767340187,0.00018508357155756213,5.720209461353523e-07,9.689055140751666e-09,5.561957820650071e-09,3.004839333300148e-12,4.275894168739892e-08,1.3821985728590522e-05,1.1958007419142451e-06,5.678714259714865e-09,7.86483525713254e-05,5.8612905315066704e-09,5.956287024669023e-07,5.336411285208669e-09,1.0342188384445684e-05,2.3682857594555744e-11,9.448416624728345e-10,8.195267480340582e-12,7.247277359862706e-08,3.528758689377497e-08,2.355019464000643e-11,1.0595821185250017e-13,1.2260883183324554e-13,6.8469278982761265e-15,5.961152263049434e-22
3.466320272471775e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416701357822201,0.10727931800829284,0.020535870580461704,4.134775409320006e-06,0.00012402791984877077,0.003970567161139241,0.0017293114076278686,2.6486074807924202e-05,1.3411574128016915e-13,0.001896995286745494,1.189219904283377e-11,0.0003899106253804882,1.1505845180043416e-09,2.134692815770092e-06,1.2239274945811975e-10,5.831911870676606e-12,2.5869670936653887e-05,3.773714722111866e-07,0.0076878431117151,0.0026696352234240927,0.0001851563552535557,5.72446971623199e-07,9.691625802492188e-09,5.563893655796773e-09,3.0060857916107207e-12,4.277572336384878e-08,1.382194891914347e-05,1.197212086895261e-06,5.689939547709617e-09,7.874054474190814e-05,5.863338400344868e-09,5.970441232704163e-07,5.343548813273253e-09,1.0343607182425263e-05,2.3720180760725685e-11,9.462957846118057e-10,8.209128411018646e-12,7.256278900500327e-08,3.537871292727347e-08,2.359331288538991e-11,1.0620976257846847e-13,1.2291964718389175e-13,6.864285112381226e-15,5.990161128256095e-22
3.469156771083174e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416692576567207,0.10727647309164128,0.020534103697154676,4.145036648803322e-06,0.00012427498947050524,0.003975196623758339,0.0017316254825065199,2.651880660350577e-05,1.3451542841888886e-13,0.0018976607294710454,1.1918794213431495e-11,0.000389930444560997,1.1520530582081855e-09,2.1386005239282524e-06,1.2256304351200897e-10,5.842996195429542e-12,2.588281248635618e-05,3.7826712591564803e-07,0.007687622479102509,0.002670566995686439,0.00018522910719221444,5.728727611883874e-07,9.694191476299097e-09,5.565826918855404e-09,3.0073310813480483e-12,4.2792499931630046e-08,1.3821912890496097e-05,1.1986238007496887e-06,5.701176411181027e-09,7.883275526459195e-05,5.8653835706411835e-09,5.984613248752943e-07,5.350688761813309e-09,1.0345021099090492e-05,2.375752923267802e-11,9.477505162335088e-10,8.222996997312576e-12,7.265277819940771e-08,3.5469968692362834e-08,2.3636455892885366e-11,1.0646162932623076e-13,1.232309567067059e-13,6.88166992793786e-15,6.019280976278552e-22
3.4719932696945724e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416683808874206,0.10727362822876202,0.020532336971247487,4.155313521520813e-06,0.00012452231770113288,0.003979826999677982,0.001733940343490494,2.6551528739531556e-05,1.349159687485142e-13,0.0018983252971129885,1.1945410097386397e-11,0.00038995025942008667,1.1535212681320608e-09,2.1425104767301654e-06,1.227334087735396e-10,5.854089417293408e-12,2.589593905711713e-05,3.7916390457454196e-07,0.0076874018759817255,0.0026714973946331444,0.00018530182741247585,5.732983147371014e-07,9.696752169275585e-09,5.567757613019214e-09,3.008575201978386e-12,4.280927140930997e-08,1.3821877644304579e-05,1.2000358829714423e-06,5.712424849081419e-09,7.892498410774726e-05,5.867426045967532e-09,5.998803068123577e-07,5.3578311275301555e-09,1.0346430147589291e-05,2.3794902982141742e-11,9.492058559345707e-10,8.236873227775615e-12,7.274274106775968e-08,3.556135417255013e-08,2.3679623611032236e-11,1.0671381201245956e-13,1.2354276065760188e-13,6.899082349752784e-15,6.048512103149087e-22
3.474829768305971e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416675054732207,0.10727078341968382,0.02053057040271531,4.165606033613671e-06,0.00012476990451662306,0.003984458287305033,0.0017362559895034784,2.6584241174754323e-05,1.3531736333720777e-13,0.0018989889908205358,1.1972046639498319e-11,0.00038997006998483196,1.1549891459096232e-09,2.146422669520827e-06,1.2290384517779847e-10,5.8651915285102335e-12,2.590905066789531e-05,3.800618078897837e-07,0.00768718130233272,0.0026724264213751022,0.0001853745159532025,5.737236321739927e-07,9.699307888509032e-09,5.569685741735217e-09,3.009818157635518e-12,4.282603781200957e-08,1.3821843182223151e-05,1.2014483330550605e-06,5.723684859852699e-09,7.901723123979233e-05,5.869465829902454e-09,6.013010686101428e-07,5.3649759071427585e-09,1.034783434103505e-05,2.38323020180596e-11,9.50661802312081e-10,8.250757091035546e-12,7.283267749630384e-08,3.565286935113862e-08,2.372281598875715e-11,1.0696631055344472e-13,1.2385505928440564e-13,6.916522402549957e-15,6.077854810534659e-22
3.4776662669173696e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44166663141302315,0.10726793866443539,0.02052880399153334,4.1759141912074736e-06,0.00012501774989278174,0.003989090485048717,0.0017385724194705708,2.6616943868044613e-05,1.3571961325336487e-13,0.0018996518117413272,1.1998703784542996e-11,0.0003899898762821042,1.1564566896795174e-09,2.1503370976478745e-06,1.2307435265993495e-10,5.87630252132026e-12,2.5922147337630923e-05,3.809608355618494e-07,0.0076869607581354785,0.002673354077022014,0.00018544717285317284,5.741487134062177e-07,9.70185864108232e-09,5.571611308152377e-09,3.0110599470808803e-12,4.284279915875131e-08,1.3821809505897312e-05,1.2028611504958e-06,5.734956442493261e-09,7.91094966291932e-05,5.871502926007051e-09,6.027236097949028e-07,5.372123097360441e-09,1.0349233692506715e-05,2.38697263066651e-11,9.521183539636058e-10,8.264648575654776e-12,7.292258737160993e-08,3.5744514211228217e-08,2.3766032974631686e-11,1.072191248650521e-13,1.241678528431006e-13,6.933990088136684e-15,6.107309394475413e-22
3.480502765528768e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44166575870573116,0.10726509396304534,0.02052703773767675,4.186238000412191e-06,0.00012526585380525282,0.003993723591320634,0.001740889632318279,2.6649636778390585e-05,1.3612271956560822e-13,0.0019003137610214345,1.202538147727248e-11,0.0003900096783385733,1.157923897585375e-09,2.1542537564616006e-06,1.2324493115516062e-10,5.88742238796197e-12,2.5935229085245743e-05,3.818609872897765e-07,0.007686740243370005,0.0026742803626823974,0.0001855197981510922,5.745735583388121e-07,9.704404434062075e-09,5.573534315748847e-09,3.0123005752501728e-12,4.285955546401099e-08,1.38217766169717e-05,1.2042743347895265e-06,5.746239595363743e-09,7.920178024446352e-05,5.873537337850998e-09,6.04147929890618e-07,5.379272694911689e-09,1.0350628215048848e-05,2.3907175863222312e-11,9.535755094871821e-10,8.27854767028932e-12,7.30124705805724e-08,3.583628873571592e-08,2.3809274517671206e-11,1.074722548627735e-13,1.244811415795747e-13,6.95148543457565e-15,6.136876158336211e-22
3.483339264140167e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416648873502495,0.10726224931554225,0.020525271641120762,4.196577467320272e-06,0.000125514216229497,0.003998357604535031,0.0017432076269746875,2.668231986491226e-05,1.3652668334282e-13,0.0019009748398051676,1.2052079662412692e-11,0.0003900294761806843,1.159390767776406e-09,2.158172641315285e-06,1.2341558059875655e-10,5.898551120671904e-12,2.5948295929640767e-05,3.827622627709955e-07,0.007686519758016322,0.002675205279463434,0.00018559239188557252,5.749981668796571e-07,9.706945274509436e-09,5.575454767653232e-09,3.0135400406329217e-12,4.2876306746945236e-08,1.3821744517080904e-05,1.2056878854329128e-06,5.75753431745935e-09,7.929408205417037e-05,5.875569068985116e-09,6.05574028418721e-07,5.38642469651558e-09,1.0352017921667514e-05,2.394465065193548e-11,9.550332674813341e-10,8.292454363516863e-12,7.31023270104497e-08,3.59281929072716e-08,2.3852540566517584e-11,1.0772570046162519e-13,1.247949257490833e-13,6.96900844252795e-15,6.166555398638415e-22
3.4861757627515654e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416640173454839,0.10725940472195465,0.020523505701840597,4.206932598012412e-06,0.0001257628371408532,0.0040029925231079315,0.0017455264023689405,2.671499308681806e-05,1.3693150565405289e-13,0.0019016350492356577,1.2078798284672362e-11,0.0003900492698347325,1.1608572984055879e-09,2.1620937475642255e-06,1.2358630092605136e-10,5.909688711685323e-12,2.5961347889703035e-05,3.836646617018597e-07,0.007686299302054469,0.0026761288284714137,0.0001856649540951709,5.75422538935099e-07,9.709481169472652e-09,5.577372667276105e-09,3.0147783471112176e-12,4.289305302274724e-08,1.3821713207859389e-05,1.207101801923083e-06,5.76884060724553e-09,7.938640202691663e-05,5.8775981229670195e-09,6.070019048989419e-07,5.3935790989055425e-09,1.0353402825343019e-05,2.3982150679685273e-11,9.5649162654508e-10,8.306368643998012e-12,7.319215654874419e-08,3.602022670841295e-08,2.389583107015606e-11,1.0797946157634799e-13,1.2510920559850137e-13,6.986559135514871e-15,6.196347418435362e-22
3.489012261362964e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.441663148690341,0.10725656018231096,0.020521739919811478,4.2173033985527255e-06,0.00012601171651448762,0.004007628345457863,0.0017478459574316726,2.674765640344106e-05,1.3733718756860325e-13,0.0019022943904543708,1.2105537288736226e-11,0.00039006905932680296,1.162323487631183e-09,2.166017070566573e-06,1.2375709207244008e-10,5.920835153235693e-12,2.5974384984299803e-05,3.8456818377720644e-07,0.007686078875464497,0.0026770510108113685,0.00018573748481835658,5.758466744131917e-07,9.712012125993367e-09,5.579288017785066e-09,3.016015493994652e-12,4.290979430991842e-08,1.3821682690933182e-05,1.2085160837579083e-06,5.780158463609611e-09,7.94787401313556e-05,5.879624503340897e-09,6.084315588486093e-07,5.40073589881123e-09,1.0354782939019348e-05,2.4019675917278696e-11,9.579505852777966e-10,8.320290500337567e-12,7.328195908330232e-08,3.611239012144337e-08,2.393914597735438e-11,1.0823353812123914e-13,1.254239813808381e-13,7.004137517689432e-15,6.226252515828138e-22
3.4918487599743626e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.441662281383729,0.10725371569663956,0.02051997429500864,4.227689874988488e-06,0.0001262608543253918,0.0040122650700059,0.0017501662910950342,2.6780309774240785e-05,1.3774373015601048e-13,0.0019029528646010844,1.2132296619265045e-11,0.00039008884468276804,1.1637893336168089e-09,2.1699426056833833e-06,1.2392795397338471e-10,5.931990437554695e-12,2.598740723227818e-05,3.854728286903365e-07,0.007685858478226482,0.002677971827587054,0.0001858099840935196,5.76270573220625e-07,9.714538151097452e-09,5.581200822639402e-09,3.01725148634073e-12,4.292653062273043e-08,1.382165296792683e-05,1.2099307304359244e-06,5.79148788490447e-09,7.957109633619178e-05,5.88164821365537e-09,6.098629897826207e-07,5.407895092976751e-09,1.0356158275603685e-05,2.4057226380839334e-11,9.594101422795037e-10,8.334219921230981e-12,7.337173450231955e-08,3.620468312844902e-08,2.398248523720828e-11,1.0848793001019468e-13,1.2573925334049542e-13,7.021743617473172e-15,6.25627099607564e-22
3.494685258585761e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44166141542455734,0.10725087126496873,0.020518208827407337,4.238092033351179e-06,0.0001265102505483926,0.004016902695175485,0.0017524874022925912,2.681295315879527e-05,1.3815113448604543e-13,0.001903610472813995,1.2159076220897555e-11,0.0003901086259283031,1.1652548345311044e-09,2.173870348278456e-06,1.240988865644098e-10,5.943154556872359e-12,2.600041465246634e-05,3.8637859613311444e-07,0.007685638110320513,0.002678891279901026,0.0001858824519589647,5.766942352667903e-07,9.717059251806435e-09,5.583111084895957e-09,3.0184863214223282e-12,4.294326198110984e-08,1.3821624040454545e-05,1.2113457414564088e-06,5.8028288701753735e-09,7.966347061017748e-05,5.883669257441484e-09,6.112961972135984e-07,5.415056678138175e-09,1.035752884796877e-05,2.4094802025248978e-11,9.608702961505683e-10,8.348156895274708e-12,7.346148269431841e-08,3.6297105711312806e-08,2.4025848798462996e-11,1.0874263715667468e-13,1.2605502173226232e-13,7.039377430424526e-15,6.286403155731454e-22
3.49752175719716e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44166055081173655,0.10724802688732676,0.02051644351698284,4.248509879657016e-06,0.00012675990515815933,0.004021541219392366,0.0017548092899592794,2.684558651679687e-05,1.3855940162869664e-13,0.0019042672162297696,1.2185876038251652e-11,0.0003901284030888935,1.1667199885475619e-09,2.177800293718244e-06,1.242698897811007e-10,5.954327503417152e-12,2.6013407263674028e-05,3.8728548579601907e-07,0.0076854177717267025,0.002679809368854692,0.00018595488845292947,5.771176604585e-07,9.719575435125021e-09,5.585018808100757e-09,3.019720006270997e-12,4.2959988397830105e-08,1.382159591013232e-05,1.2127611163191983e-06,5.814181417605888e-09,7.975586292211141e-05,5.885687638240366e-09,6.127311806519731e-07,5.4222206510501775e-09,1.0358894668954138e-05,2.4132402882069044e-11,9.623310454919805e-10,8.362101411208555e-12,7.355120354813711e-08,3.638965785172163e-08,2.4069236610342242e-11,1.0899765947379877e-13,1.2637128679721587e-13,7.057038993192218e-15,6.316649303167027e-22
3.5003582558085583e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44165968754417845,0.1072451825637418,0.02051467836371042,4.258943419906901e-06,0.00012700981812920151,0.0040261806410845855,0.0017571319530314071,2.6878209808052678e-05,1.3896853265417743e-13,0.0019049230959835449,1.2212696015924684e-11,0.00039014817618983566,1.1681847938445426e-09,2.1817324373718865e-06,1.2444096355910382e-10,5.9655092694159966e-12,2.6026385084692494e-05,3.881934973681437e-07,0.007685197462425171,0.0026807260955482967,0.00018602729361356484,5.775408487066018e-07,9.72208670805581e-09,5.5869239951759195e-09,3.02095253553205e-12,4.297670989467685e-08,1.3821568578562867e-05,1.2141768545248911e-06,5.825545526430915e-09,7.984827324083846e-05,5.8877033595705046e-09,6.141679396059797e-07,5.429387008454839e-09,1.036025575136607e-05,2.417002888574624e-11,9.637923889050597e-10,8.37605345761281e-12,7.364089695293046e-08,3.648233953116606e-08,2.41126486215644e-11,1.0925299687424334e-13,1.266880487925029e-13,7.07472829032297e-15,6.347009732642562e-22
3.503194754419957e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416588256207958,0.10724233829424197,0.020512913367565375,4.2693926600862155e-06,0.00012725998943586913,0.004030820958682518,0.0017594553904466722,2.6910822992485855e-05,1.3937852863291913e-13,0.0019055781132089043,1.2239536098493536e-11,0.0003901679452562358,1.1696492486053331e-09,2.185666774611244e-06,1.2461210783412738e-10,5.9766998470942766e-12,2.6039348134294148e-05,3.891026305371795e-07,0.0076849771823960635,0.002681641461080917,0.0001860996674789585,5.779637999175719e-07,9.724593077582034e-09,5.588826649823776e-09,3.0221839196949876e-12,4.2993426481844344e-08,1.3821542047354784e-05,1.2155929555745986e-06,5.836921194555999e-09,7.99407015352505e-05,5.8897164249671e-09,6.156064735816362e-07,5.4365557471185726e-09,1.0361612107977199e-05,2.420768009478962e-11,9.652543249917653e-10,8.39001302329019e-12,7.373056279817359e-08,3.6575150730938204e-08,2.4156084781525107e-11,1.0950864927036765e-13,1.2700530795414259e-13,7.092445372868406e-15,6.377484757364261e-22
3.5060312530313555e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44165796504050275,0.10723949407885533,0.020511148528522982,4.279857606164735e-06,0.00012751041905234892,0.004035462170618874,0.0017617796011441653,2.6943426030136187e-05,1.3978939063558367e-13,0.001906232269037875,1.2266396230514894e-11,0.0003901877103130098,1.171113351018169e-09,2.1896033008109276e-06,1.2478332254194175e-10,5.987899228675851e-12,2.6052296431232432e-05,3.9001288498941237e-07,0.007684756931619538,0.002682555466550449,0.0001861720100871036,5.783865140041968e-07,9.727094550687502e-09,5.590726774754129e-09,3.02341414907964e-12,4.301013818421282e-08,1.3821516318098018e-05,1.2170094189702752e-06,5.848308421522201e-09,8.003314777428643e-05,5.891726837934499e-09,6.170467820827329e-07,5.443726863788508e-09,1.036296375152642e-05,2.4245356410095376e-11,9.667168523543816e-10,8.403980096784051e-12,7.382020097366366e-08,3.666809143213093e-08,2.4199545038875902e-11,1.0976461657404663e-13,1.2732306454350288e-13,7.110190207324464e-15,6.408074667315921e-22
3.508584101781614e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416571916656842,0.10723693433129729,0.02050956030768721,4.289289491099676e-06,0.0001277360265405967,0.0040396400247276155,0.0017638720510525865,2.697276005559635e-05,1.4015990777352618e-13,0.0019068202737243017,1.229058744577487e-11,0.00039020549545630486,1.172430740439079e-09,2.1931480421312387e-06,1.2493747594597758e-10,5.997986193008303e-12,2.606393730043287e-05,3.908330724330502e-07,0.0076845587309152434,0.002683376909525481,0.00018623709174083963,5.787667538630617e-07,9.729341695796636e-09,5.5924347274823415e-09,3.024520380049908e-12,4.302517454589226e-08,1.3821493848758655e-05,1.2182845454209474e-06,5.858566806634341e-09,8.011636470644112e-05,5.8935339446945504e-09,6.183445765409249e-07,5.450182899323658e-09,1.0364176211552173e-05,2.4279286632800717e-11,9.68033631366918e-10,8.416556872910684e-12,7.39008515831628e-08,3.675184877111933e-08,2.4238679832069116e-11,1.0999525632023274e-13,1.2760947096534172e-13,7.126184341627386e-15,6.435704076341285e-22
3.511136950531873e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416564193770996,0.10723437462761395,0.020507972214066597,4.298734106965668e-06,0.00012796184321970744,0.004043818600843628,0.001765965125689983,2.700208580092336e-05,1.405311280390852e-13,0.0019074075824183708,1.2314794815720182e-11,0.0003902232773897278,1.1737478416808632e-09,2.196694549397103e-06,1.2509168630186228e-10,6.0080802765316175e-12,2.607556624879502e-05,3.916541676301458e-07,0.007684360553875044,0.0026841972525364585,0.00018630214813452245,5.79146801512039e-07,9.73158488551973e-09,5.594140636265294e-09,3.025625680468004e-12,4.304020697472863e-08,1.3821472031449303e-05,1.2195599646066528e-06,5.868834552082976e-09,8.019959612604299e-05,5.8953389083944684e-09,6.196438075961117e-07,5.456640856070185e-09,1.0365384873527855e-05,2.4313237193159425e-11,9.693508871631576e-10,8.429139713021407e-12,7.398147961127661e-08,3.6835710976717245e-08,2.4277834065945423e-11,1.10226151005135e-13,1.2789628067974236e-13,7.14220098600829e-15,6.463427012725618e-22
3.5136897992821317e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44165564817396,0.10723181496782565,0.020506384247643172,4.308191458082683e-06,0.00012818786907053357,0.00404799789782914,0.0017680588242858083,2.7031403237224965e-05,1.4090305221322177e-13,0.0019079941959421383,1.2339018299892752e-11,0.0003902410561310573,1.1750646534328822e-09,2.2002428192422947e-06,1.252459535629e-10,6.018181473573973e-12,2.608718328995099e-05,3.924761703491314e-07,0.0076841624004845175,0.0026850164963813424,0.00018636717929570342,5.795266568840642e-07,9.73382412492165e-09,5.595844503716582e-09,3.0267300567723058e-12,4.3055235478956914e-08,1.3821450867328224e-05,1.2208356761655442e-06,5.879111656472884e-09,8.02828420105448e-05,5.8971417315944384e-09,6.209444748820141e-07,5.463100731679187e-09,1.0366589746671159e-05,2.4347208124065704e-11,9.706686187251763e-10,8.441728608956094e-12,7.406208497832601e-08,3.691967803473447e-08,2.4317007703596004e-11,1.1045730056377227e-13,1.2818349385976353e-13,7.158240172380898e-15,6.491243704365446e-22
3.5162426480323904e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44165487805547676,0.10722925535195267,0.020504796408398956,4.317661548760169e-06,0.00012841410407381793,0.004052177914547953,0.001770153146070454,2.7060712335687278e-05,1.4127568107705383e-13,0.0019085801151166122,1.2363257857821844e-11,0.0003902588316979467,1.1763811743878183e-09,2.2037928483024686e-06,1.2540027768243608e-10,6.0282897784625754e-12,2.6098788437519933e-05,3.9329908035749984e-07,0.007683964270729245,0.0026858346418573006,0.00018643218525187278,5.799063199157806e-07,9.736059419063136e-09,5.597546331953787e-09,3.0278335047887756e-12,4.3070260074528534e-08,1.3821430357543149e-05,1.2221116797363162e-06,5.8893981191688e-09,8.036610233743095e-05,5.8989424168410724e-09,6.222465780308657e-07,5.469562523796279e-09,1.0367790840177188e-05,2.4381199376209463e-11,9.71986825035466e-10,8.454323552432263e-12,7.414266760484836e-08,3.700374993084739e-08,2.4356200707832587e-11,1.1068870493085509e-13,1.2847111069044595e-13,7.174301888539987e-15,6.519154367211296e-22
3.518795496782649e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44165410902086255,0.10722669578001526,0.020503208696315986,4.3271443832973325e-06,0.00012864054821019863,0.004056358649865392,0.0017722480902752232,2.7090013067572625e-05,1.4164901541183844e-13,0.0019091653407617825,1.2387513449024636e-11,0.0003902766041079283,1.1776974032415905e-09,2.2073446332151176e-06,1.2555465861385664e-10,6.038405185523714e-12,2.6110381705108353e-05,3.9412289742183163e-07,0.007683766164594823,0.002686651689760736,0.00018649716603048083,5.802857905406275e-07,9.738290772995636e-09,5.5992461235800515e-09,3.0289360309512264e-12,4.308528076964781e-08,1.3821410503245896e-05,1.2233879749579953e-06,5.899693938781531e-09,8.044937708421658e-05,5.9007409666876214e-09,6.23550116673456e-07,5.476026230077821e-09,1.0368988163219094e-05,2.4415210982321964e-11,9.733055050768039e-10,8.46692453530144e-12,7.422322741159137e-08,3.708792665060288e-08,2.4395413041774452e-11,1.10920364040887e-13,1.287591313444798e-13,7.19038616629035e-15,6.547159229699589e-22
3.521348345532908e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44165334106933035,0.1072241362520336,0.02050162111137629,4.336639965983232e-06,0.00012886720146020828,0.004060540102648292,0.0017743436561323202,2.711930540421881e-05,1.4202305599898086e-13,0.0019097498736966294,1.2411785033006559e-11,0.0003902943733784151,1.1790133386933245e-09,2.2108981706195625e-06,1.2570909631058799e-10,6.048527689082779e-12,2.6121963106310215e-05,3.9494762130780455e-07,0.0076835680820668585,0.002687467640887289,0.00018656212165891922,5.806650686954588e-07,9.740518191766242e-09,5.600943880744674e-09,3.03003763177738e-12,4.310029757972106e-08,1.3821391305578354e-05,1.2246645614701264e-06,5.9099991145986536e-09,8.053266622844712e-05,5.902537383675524e-09,6.248550904391455e-07,5.482491848176171e-09,1.0370181724948314e-05,2.4449242898639995e-11,9.746246578323196e-10,8.479531549303194e-12,7.4303764319511e-08,3.717220817941969e-08,2.4434644668310678e-11,1.1115227782807628e-13,1.2904755600528143e-13,7.206492996359172e-15,6.575258509099495e-22
3.5239011942831666e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416525742000942,0.1072215767680279,0.02050003365356193,4.34614830109677e-06,0.00012909406380427548,0.004064722271764997,0.0017764398428748531,2.714858931703905e-05,1.4239780362002332e-13,0.0019103337147391235,1.243607256926153e-11,0.00039031213952670136,1.18032897944535e-09,2.2144534571569562e-06,1.258635907260968e-10,6.058657283464283e-12,2.6133532654706853e-05,3.957732517801963e-07,0.00768337002313097,0.0026882824960318403,0.00018662705216453859,5.810441543144469e-07,9.7427416804137e-09,5.60263960599908e-09,3.0311383128152158e-12,4.3115310513564194e-08,1.382137276568547e-05,1.2259414389125969e-06,5.92031364530232e-09,8.061596974769851e-05,5.904331670350358e-09,6.261614989558693e-07,5.4889593757520745e-09,1.0371371534494606e-05,2.448329515090118e-11,9.759442822854517e-10,8.492144586288947e-12,7.438427824977145e-08,3.725659450258862e-08,2.4473895550561768e-11,1.1138444622642071e-13,1.2933638484621852e-13,7.222622406774251e-15,6.6034524333364555e-22
3.5264540430334254e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416518084123686,0.10721901732801821,0.020498446322854948,4.355669392906676e-06,0.00012932113522272362,0.004068905156085361,0.0017785366497368327,2.7177864777522108e-05,1.4277325905665574e-13,0.0019109168647062256,1.246037601727214e-11,0.0003903299025699634,1.181644324203204e-09,2.2180104894702977e-06,1.2601814181389002e-10,6.068793962991863e-12,2.614509036386697e-05,3.9659978860288376e-07,0.007683171987772789,0.002689096255988506,0.00018669195757463263,5.814230473346919e-07,9.744961243971689e-09,5.604333301516151e-09,3.0322380711339752e-12,4.3130319586141203e-08,1.3821354884703257e-05,1.227218606925802e-06,5.9306375301194276e-09,8.069928761957703e-05,5.906123829248063e-09,6.274693418501373e-07,5.4954288104642326e-09,1.0372557600966038e-05,2.4517367699761516e-11,9.772643774199702e-10,8.50476363801798e-12,7.446476912374534e-08,3.734108560527248e-08,2.4513165651483233e-11,1.1161686916962962e-13,1.2962561804932985e-13,7.23877439059048e-15,6.631741220828269e-22
