Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C2H2X(348),C4H7X(141),C4H6(54),C2H2(37),C4H7X(140),C6H9X(432),C6H8(482),C6H9X(431),C6H8(56)
2.38377794746288e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,2.1652125680350376e-05,0.56007837265692451,7.4368362523672434e-17,0.0,9.1005733705375908e-07,3.6754102156816443e-36,4.2830562990367414e-25,0.0,0.0,9.9410758735689612e-32,0.0,0.16338063036400796,0.056458810464330191,0.053460822825220196,1.8302128089505896e-13,5.4184081937777055e-07,3.1114660927910729e-10,9.526552040661765e-13,1.4969140355058108e-18,1.8870904894668078e-13,2.9102901390962373e-15,1.8580025579119075e-13
2.3869396982445924e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,2.14630269639598e-05,0.56007837114516601,7.4467761634146309e-17,0.0,9.1078468068444078e-07,3.6844068048223001e-36,4.2929644686768233e-25,0.0,0.0,9.9823597217988496e-32,0.0,0.16338081932522724,0.05645862097072829,0.053461011728973662,1.8302066659256947e-13,5.4252774983912035e-07,3.1154221930859303e-10,9.5454724571734269e-13,1.4988068131971009e-18,1.8918794532573461e-13,2.9139983691100082e-15,1.8627544583318509e-13
2.390101449026305e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,2.127558204388082e-05,0.56007836963610935,7.4567162739440414e-17,0.0,9.1151102026145761e-07,3.693407719850774e-36,4.3028805142865509e-25,0.0,0.0,1.0023758542354949e-31,0.0,0.16338100663534741,0.056458433125838738,0.053461198982321684,1.8302005763531199e-13,5.4321467800020046e-07,3.1193782801570343e-10,9.564409639953136e-13,1.5006995709654196e-18,1.896674468505017e-13,2.9177066496114829e-15,1.8675124097038526e-13
2.3932631998080174e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,2.1089776416512484e-05,0.56007836812972356,7.4666565838407401e-17,0.0,9.1223635715401789e-07,3.702412936603905e-36,4.312804425889407e-25,0.0,0.0,1.0065272493104791e-31,0.0,0.16338119230884118,0.05645824691524641,0.053461384599708804,1.8301945397626177e-13,5.4390160388098678e-07,3.1233343541194059e-10,9.5833635883023912e-13,1.5025923398281815e-18,1.9014755352883181e-13,2.9214149802712796e-15,1.8722764121100137e-13
2.39642495058973e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,2.0905595706144702e-05,0.56007836662597832,7.4765970929888814e-17,0.0,9.1296069272960974e-07,3.7114224310226253e-36,4.3227361936041827e-25,0.0,0.0,1.0106901731877727e-31,0.0,0.16338137636005395,0.056458062324662571,0.053461568595452792,1.8301885556969313e-13,5.4458852750127975e-07,3.1272904150870586e-10,9.6023343015225418e-13,1.5044851372594344e-18,1.9062826536853645e-13,2.9251233607619255e-15,1.877046465631901e-13
2.3995867013714424e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,2.0723025663818538e-05,0.56007836512484377,7.4865378012701832e-17,0.0,9.1368402835400335e-07,3.7204361791518215e-36,4.3326758067824804e-25,0.0,0.0,1.0148646416464844e-31,0.0,0.16338155880320479,0.056457879339923689,0.053461750983745615,1.8301826236960835e-13,5.4527544888070693e-07,3.1312464631730137e-10,9.621321778914788e-13,1.5063779581949699e-18,1.9110958237739855e-13,2.9288317907578421e-15,1.8818225703505466e-13
2.402748452153155e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,2.0542052166196565e-05,0.56007836362629027,7.4964787085645364e-17,0.0,9.1440636539125139e-07,3.7294541571401983e-36,4.342623254398929e-25,0.0,0.0,1.0190506704618879e-31,0.0,0.16338173965238781,0.056457697946990369,0.053461931778654645,1.830176743304882e-13,5.4596236803872467e-07,3.1352024984892993e-10,9.6403260197801762e-13,1.5082708032479186e-18,1.9159150456314415e-13,2.9325402699353304e-15,1.8866047263464548e-13
2.4059102029348674e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,2.0362661214443457e-05,0.56007836213028916,7.5064198147509975e-17,0.0,9.1512770520368977e-07,3.7384763412401264e-36,4.3525785256609118e-25,0.0,0.0,1.0232482754054157e-31,0.0,0.16338191892157283,0.056457518131946292,0.053462110994123693,1.8301709140721183e-13,5.4664928499461916e-07,3.139158521146966e-10,9.6593470234196177e-13,1.510163672311862e-18,1.9207403193344908e-13,2.9362487979725645e-15,1.8913929336996017e-13
2.40907195371658e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,2.0184838933117079e-05,0.56007836063681227,7.5163611197078934e-17,0.0,9.1584804915193834e-07,3.7475027078075052e-36,4.362541610074325e-25,0.0,0.0,1.0274574722446523e-31,0.0,0.16338209662460712,0.056457339880997041,0.053462288643974162,1.8301651355505243e-13,5.4733619976750741e-07,3.143114531256094e-10,9.6783847891338701e-13,1.5120565651182848e-18,1.9255716449593913e-13,2.9399573745495898e-15,1.8961871924894407e-13
2.4122337044982924e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,2.0008571569069623e-05,0.56007835914583126,7.5263026233124058e-17,0.0,9.1656739859490167e-07,3.7565332333016001e-36,4.3725124971670652e-25,0.0,0.0,1.0316782767433258e-31,0.0,0.16338227277521583,0.056457163180469103,0.053462464741906107,1.8301594072967577e-13,5.4802311237633967e-07,3.1470705289258012e-10,9.6974393162235579e-13,1.513949481546096e-18,1.9304090225818946e-13,2.9436659993483116e-15,1.9009875027949042e-13
2.415395455280005e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.983384549035873e-05,0.56007835765731873,7.5362443254403471e-17,0.0,9.1728575488977093e-07,3.7655678942848985e-36,4.3824911763404932e-25,0.0,0.0,1.0359107046613006e-31,0.0,0.16338244738700342,0.05645698801680879,0.053462639301499283,1.8301537288713625e-13,5.4871002283990079e-07,3.1510265142642509e-10,9.7165106039891663e-13,1.5158424214364416e-18,1.9352524522772554e-13,2.9473746720524863e-15,1.9057938646944078e-13
2.4185572060617174e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.966064718516839e-05,0.56007835617124802,7.5461862259662945e-17,0.0,9.1800311939202329e-07,3.7746066674229459e-36,4.3924776369460481e-25,0.0,0.0,1.0401547717545707e-31,0.0,0.16338262047345486,0.056456814376581177,0.053462812336214242,1.8301480998387326e-13,5.4939693117681079e-07,3.1549824873786622e-10,9.7355986517310611e-13,1.5177353846331377e-18,1.9401019341202312e-13,2.951083392347714e-15,1.9106062782658513e-13
2.42171895684343e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.9488963260739646e-05,0.56007835468759226,7.5561283247637665e-17,0.0,9.1871949345542428e-07,3.7836495294841868e-36,4.4024718683920125e-25,0.0,0.0,1.0444104937752526e-31,0.0,0.16338279204793635,0.056456642246469055,0.053462983859393347,1.8301425197670807e-13,5.5008383740552736e-07,3.1589384483753144e-10,9.7547034587494589e-13,1.519628370983243e-18,1.944957468185087e-13,2.9547921599214291e-15,1.9154247435866237e-13
2.4248807076251424e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.9318780442311095e-05,0.56007835320632515,7.5660706217052622e-17,0.0,9.1943487843202781e-07,3.7926964573398032e-36,4.4124738601498554e-25,0.0,0.0,1.0486778864715771e-31,0.0,0.16338296212369649,0.056456471613271893,0.053463153884261885,1.8301369882284003e-13,5.5077074154434682e-07,3.1628943973595597e-10,9.7738250243444591e-13,1.5215213803336622e-18,1.9498190545455975e-13,2.9585009744628943e-15,1.9202492607336054e-13
2.428042458406855e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.9150085572068902e-05,0.56007835172742138,7.5760131166621703e-17,0.0,9.2014927567217751e-07,3.8017474279635474e-36,4.422483601703226e-25,0.0,0.0,1.0529569655878831e-31,0.0,0.16338313071386756,0.056456302463904803,0.05346332242392899,1.8301315047984397e-13,5.5145764361140513e-07,3.1668503344358293e-10,9.7929633478160338e-13,1.5234144125324074e-18,1.9546866932750506e-13,2.9622098356631919e-15,1.9250798297831718e-13
2.4312042091885674e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.8982865608106452e-05,0.56007835025085562,7.58595580950476e-17,0.0,9.2086268652450737e-07,3.810802418431567e-36,4.4325010825233297e-25,0.0,0.0,1.0572477468646111e-31,0.0,0.16338329783146616,0.056456134785397571,0.053463489491388828,1.8301260690566623e-13,5.5214454362468022e-07,3.1708062597076417e-10,9.81211842846404e-13,1.5253074674284038e-18,1.9595603844462475e-13,2.9659187432152102e-15,1.9299164508111943e-13
2.43436595997028e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.8817107623393297e-05,0.56007834877660267,7.5958987001022147e-17,0.0,9.2157511233594304e-07,3.8198614059222386e-36,4.4425262920841923e-25,0.0,0.0,1.0615502460382939e-31,0.0,0.16338346348939448,0.056455968564893558,0.053463655099521445,1.830120680586215e-13,5.5283144160199293e-07,3.1747621732776086e-10,9.8312902655882077e-13,1.5272005448714491e-18,1.9644401281315106e-13,2.9696276968136462e-15,1.9347591238930465e-13
2.4375277107519924e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.8652798804753548e-05,0.56007834730463868,7.6058417883226642e-17,0.0,9.2228655445170316e-07,3.8289243677159892e-36,4.4525592198814191e-25,0.0,0.0,1.0658644788415521e-31,0.0,0.16338362770044146,0.056455803789648824,0.053463819261093878,1.8301153389739023e-13,5.5351833756100781e-07,3.1787180752474464e-10,9.8504788584881474e-13,1.5290936447122391e-18,1.9693259244026813e-13,2.9733366961549875e-15,1.9396078491036035e-13
2.440689461533705e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.8489926451853492e-05,0.56007834583493921,7.6157850740332062e-17,0.0,9.2299701421529901e-07,3.8379912811951178e-36,4.4625998554324169e-25,0.0,0.0,1.0701904610030855e-31,0.0,0.16338379047728327,0.056455640447030976,0.053463981988761129,1.8301100438101425e-13,5.5420523151923506e-07,3.1826739657179832e-10,9.8696842064633688e-13,1.5309867668023506e-18,1.9742177733311262e-13,2.9770457409375084e-15,1.9444626265172474e-13
2.4438512123154173e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.8328477976198315e-05,0.56007834436748083,7.625728557099907e-17,0.0,9.2370649296853716e-07,3.8470621238436119e-36,4.4726481882670384e-25,0.0,0.0,1.0745282082476665e-31,0.0,0.16338395183248483,0.056455478524518349,0.053464143295067129,1.8301047946889462e-13,5.5489212349403259e-07,3.1866298447891651e-10,9.8889063088132564e-13,1.5328799109942478e-18,1.9791156749877389e-13,2.9807548308612634e-15,1.9493234562078702e-13
2.44701296309713e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.8168440900138067e-05,0.56007834290224001,7.6356722373877999e-17,0.0,9.2441499205151904e-07,3.8561368732469643e-36,4.4827042079235444e-25,0.0,0.0,1.0788777362961346e-31,0.0,0.16338411177850065,0.05645531800969894,0.053464303192445758,1.8300995912078807e-13,5.5557901350260566e-07,3.1905857125600632e-10,9.9081451648370938e-13,1.53477307714127e-18,1.9840196294429418e-13,2.984463965628073e-15,1.9541903382488739e-13
2.4501747138788423e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.8009802855882433e-05,0.56007834143919433,7.6456161147609e-17,0.0,9.2512251280264341e-07,3.8652155070919924e-36,4.4927679039515948e-25,0.0,0.0,1.0832390608653872e-31,0.0,0.16338427032767569,0.056455158890269461,0.053464461693221811,1.8300944329680373e-13,5.5626590156200948e-07,3.1945415691288858e-10,9.9274007738340553e-13,1.5366662650976294e-18,1.9889296367666903e-13,2.9881731449415206e-15,1.9590632727131775e-13
2.453336464660555e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.7852551584524547e-05,0.56007833997832079,7.6555601890822253e-17,0.0,9.2582905655860557e-07,3.8742980031666357e-36,4.502839265915527e-25,0.0,0.0,1.0876121976683743e-31,0.0,0.16338442749224633,0.056455001154034345,0.053464618809611938,1.8300893195740008e-13,5.5695278768915052e-07,3.1984974145929784e-10,9.9466731351032186e-13,1.5385594747184091e-18,1.9938456970284748e-13,2.9918823685069466e-15,1.9639422596732161e-13
2.4564982154422673e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.7696674935073598e-05,0.56007833851959754,7.6655044602138128e-17,0.0,9.2653462465440047e-07,3.8833843393597718e-36,4.5129182833942137e-25,0.0,0.0,1.0919971624140905e-31,0.0,0.16338458328434158,0.056454844788904918,0.053464774553725586,1.8300842506338238e-13,5.5763967190078691e-07,3.2024532490488407e-10,9.965962247943548e-13,1.5404527058595574e-18,1.9987678102973248e-13,2.9955916360314328e-15,1.9688272992009477e-13
2.45965996622398e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.7542160863496174e-05,0.56007833706300303,7.6754489280167168e-17,0.0,9.2723921842332193e-07,3.8924744936610196e-36,4.5230049459793676e-25,0.0,0.0,1.0963939708075703e-31,0.0,0.16338473771598366,0.056454689782898297,0.053464928937565999,1.8300792257589896e-13,5.5832655421353086e-07,3.2064090725921248e-10,9.9852681116539171e-13,1.5423459583778846e-18,2.0036959766418095e-13,2.9993009472238003e-15,1.9737183913678505e-13
2.4628217170056923e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.7388997431766274e-05,0.5600783356085155,7.6853935923510304e-17,0.0,9.2794283919696545e-07,3.9015684441605401e-36,4.5330992432748636e-25,0.0,0.0,1.1008026385498796e-31,0.0,0.16338489079908927,0.056454536124136596,0.053465081973031091,1.8300742445643828e-13,5.5901343464384911e-07,3.2103648853176505e-10,1.0004590725533104e-12,1.5442392321310567e-18,2.0086301961300413e-13,3.003010301794598e-15,1.9786155362449311e-13
2.465983467787405e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.723717280692395e-05,0.56007833415611419,7.6953384530758914e-17,0.0,9.2864548830522698e-07,3.9106661690488366e-36,4.5432011648973286e-25,0.0,0.0,1.10522318133811e-31,0.0,0.16338504254547043,0.056454383800845928,0.053465233671914449,1.830069306668264e-13,5.5970031320806452e-07,3.2143206873194051e-10,1.002393008887979e-12,1.5461325269775938e-18,2.0135704688296805e-13,3.0067196994560983e-15,1.9835187339027248e-13
2.4691452185691173e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.7086675260142346e-05,0.56007833270577834,7.7052835100494911e-17,0.0,9.2934716707630691e-07,3.9197676466165515e-36,4.553310700476691e-25,0.0,0.0,1.1096556148653713e-31,0.0,0.16338519296683512,0.05645423280135551,0.053465384045906186,1.8300644116922371e-13,5.6038718992235734e-07,3.2182764786905581e-10,1.0043286200992564e-12,1.5480258427768652e-18,2.0185167948079353e-13,3.010429139922285e-15,1.9884279844112996e-13
2.47230696935083e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.6937493165803311e-05,0.56007833125748752,7.7152287631290935e-17,0.0,9.3004787683670837e-07,3.9288728552542623e-36,4.5634278396561338e-25,0.0,0.0,1.1140999548207844e-31,0.0,0.16338534207478883,0.056454083114096741,0.053465533106593896,1.8300595592612177e-13,5.6107406480276643e-07,3.2222322595234637e-10,1.0062659061169923e-12,1.5499191793890844e-18,2.0234691741315653e-13,3.0141386229088461e-15,1.993343287840256e-13
2.4754687201325423e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.6789615000581224e-05,0.56007832981122152,7.7251742121710423e-17,0.0,9.3074761891124014e-07,3.9379817734522685e-36,4.573552572091766e-25,0.0,0.0,1.1185562168894778e-31,0.0,0.16338548988083482,0.056453934727602365,0.053465680865463515,1.8300547490034072e-13,5.6176093786519019e-07,3.226188029909667e-10,1.0082048668710282e-12,1.5518125366753067e-18,2.0284276068668858e-13,3.0178481481331688e-15,1.9982646442587336e-13
2.478630470914255e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.6643029342535146e-05,0.56007832836696103,7.7351198570307688e-17,0.0,9.3144639462301744e-07,3.9470943798003895e-36,4.5836848874525176e-25,0.0,0.0,1.1230244167525777e-31,0.0,0.16338563639637532,0.056453787630505507,0.053465827333900262,1.8300499805502667e-13,5.6244780912538873e-07,3.2301437899399155e-10,1.0101455022911969e-12,1.553705914497424e-18,2.0333920930797683e-13,3.0215577153143277e-15,2.003192053735413e-13
2.4817922216959673e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.6497724870209224e-05,0.56007832692468629,7.7450656975628082e-17,0.0,9.3214420529346228e-07,3.9562106529877423e-36,4.5938247754202436e-25,0.0,0.0,1.1275045700872029e-31,0.0,0.16338578163271247,0.0564536418115388,0.053465972523189527,1.830045253536478e-13,5.6313467859898365e-07,3.2340995397041633e-10,1.0120878123073234e-12,1.5555993127181596e-18,2.0383626328356439e-13,3.0252673241730786e-15,2.0081255163385159e-13
2.48495397247768e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.6353690361741061e-05,0.56007832548437853,7.7550117336208072e-17,0.0,9.3284105224230514e-07,3.9653305718025344e-36,4.6039722256898092e-25,0.0,0.0,1.1319966925664578e-31,0.0,0.16338592560104906,0.056453497259533553,0.053466116444517701,1.8300405675999274e-13,5.6382154630146075e-07,3.2380552792915771e-10,1.0140317968492235e-12,1.5574927312010674e-18,2.0433392261995065e-13,3.0289769744318497e-15,2.0130650321358101e-13
2.4881157232593923e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.6210914693978277e-05,0.56007832404601887,7.764957965057536e-17,0.0,9.3353693678758668e-07,3.9744541151318416e-36,4.6141272279690746e-25,0.0,0.0,1.1365007998594276e-31,0.0,0.16338606831248967,0.056453353963418849,0.053466259108973117,1.8300359223816689e-13,5.6450841224817025e-07,3.2420110087905452e-10,1.0159774558467061e-12,1.5593861698105253e-18,2.0483218732359151e-13,3.0326866658147349e-15,2.018010601194613e-13
2.491277474041105e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.6069386841602948e-05,0.5600783226095889,7.7749043917248933e-17,0.0,9.3423186024565792e-07,3.9835812619613883e-36,4.6242897719788209e-25,0.0,0.0,1.1410169076311694e-31,0.0,0.16338620977804102,0.056453211912220719,0.053466400527546858,1.8300313175259019e-13,5.6519527645432795e-07,3.2459667282886857e-10,1.0179247892295726e-12,1.5612796284117328e-18,2.0533105740089959e-13,3.0363963980474837e-15,2.0229622235817922e-13
2.4944392248228173e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.5929095876263993e-05,0.5600783211750705,7.7848510134739311e-17,0.0,9.3492582393118145e-07,3.9927119913753271e-36,4.6344598474527352e-25,0.0,0.0,1.1455450315427077e-31,0.0,0.16338635000861337,0.056453071095061237,0.053466540711133631,1.83002675267994e-13,5.6588213893501718e-07,3.2499224378728483e-10,1.0198737969276159e-12,1.5631731068707027e-18,2.0583053285824469e-13,3.0401061708574964e-15,2.0279198993637694e-13
2.49760097560453e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.5790030965717274e-05,0.56007831974244593,7.7947978301548472e-17,0.0,9.356188291571335e-07,4.001846282556017e-36,4.6446374441374154e-25,0.0,0.0,1.1500851872510276e-31,0.0,0.16338648901502129,0.05645293150115771,0.053466679670532632,1.8300222274941846e-13,5.6656899970518923e-07,3.2538781376291235e-10,1.0218244788706232e-12,1.5650666050542646e-18,2.0633061370195378e-13,3.0438159839738116e-15,2.0328836286065221e-13
2.5007627263862423e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.5652181372973611e-05,0.5600783183116973,7.804744841617011e-17,0.0,9.3631087723480452e-07,4.0109841147837891e-36,4.6548225517923874e-25,0.0,0.0,1.1546373904090688e-31,0.0,0.16338662680798413,0.056452793119821848,0.053466817416448389,1.8300177416220964e-13,5.6725585877966452e-07,3.257833827642852e-10,1.0237768349883732e-12,1.5669601228300532e-18,2.0683129993831126e-13,3.0475258371271043e-15,2.0378534113755877e-13
2.503924477167955e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.5515536455454311e-05,0.56007831688280751,7.8146920477089564e-17,0.0,9.3700196947379998e-07,4.0201254674367294e-36,4.6650151601900844e-25,0.0,0.0,1.159201656665719e-31,0.0,0.16338676339812719,0.05645265594045893,0.05346695395949156,1.8300132947201734e-13,5.6794271617313432e-07,3.2617895079986259e-10,1.0257308652106386e-12,1.5688536600665094e-18,2.0733259157355964e-13,3.0512357300496709e-15,2.0428292477360668e-13
2.5070862279496673e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.5380085664154395e-05,0.56007831545575948,7.8246394482784122e-17,0.0,9.376921071820423e-07,4.0292703199904378e-36,4.6752152591158333e-25,0.0,0.0,1.1637780016658071e-31,0.0,0.16338689879598253,0.056452519952566962,0.053467089310179801,1.8300088864479185e-13,5.6862957190016146e-07,3.2657451787803028e-10,1.0276865694671859e-12,1.5707472166328755e-18,2.0783448861389932e-13,3.0549456624754263e-15,2.0478111377526211e-13
2.51024797873138e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.524581854281331e-05,0.56007831403053676,7.8345870431723011e-17,0.0,9.3838129166577138e-07,4.0384186520177969e-36,4.6854228383678392e-25,0.0,0.0,1.1683664410500984e-31,0.0,0.16338703301198979,0.056452385145735876,0.053467223478938578,1.8300045164678166e-13,5.6931642597518159e-07,3.2697008400710029e-10,1.0296439476877736e-12,1.5726407923991884e-18,2.083369910654889e-13,3.058655634139895e-15,2.0527990814894825e-13
2.5134097295130923e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.5112724727093123e-05,0.56007831260712237,7.8445348322367424e-17,0.0,9.3906952422954638e-07,4.0475704431887499e-36,4.6956378877571888e-25,0.0,0.0,1.1729669904552871e-31,0.0,0.16338716605649675,0.056452251509646716,0.053467356476101936,1.830000184445306e-13,5.7000327841250364e-07,3.2736564919531212e-10,1.0316029998021559e-12,1.5745343872362772e-18,2.0884009893444582e-13,3.0623656447802029e-15,2.0577930790104517e-13
2.516571480294805e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4980793943764123e-05,0.56007831118550078,7.8544828153170774e-17,0.0,9.3975680617624702e-07,4.0567256732700445e-36,4.705860397107838e-25,0.0,0.0,1.1775796655139919e-31,0.0,0.16338729793976059,0.056452119034070873,0.053467488311913371,1.8299958900487558e-13,5.7069012922631278e-07,3.277612134508334e-10,1.0335637257400797e-12,1.5764280010157639e-18,2.0934381222684612e-13,3.0660756941350676e-15,2.0627931303789011e-13
2.5197332310765173e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4850016009897706e-05,0.56007830976565554,7.8644309922578708e-17,0.0,9.4044313880707398e-07,4.0658843221250084e-36,4.7160903562566002e-25,0.0,0.0,1.1822044818547481e-31,0.0,0.1633874286719483,0.056451987708869236,0.053467618996526585,1.8299916329494359e-13,5.7137697843066868e-07,3.2815677678176047e-10,1.0355261254312864e-12,1.57832163361005e-18,2.098481309487251e-13,3.0697857819447935e-15,2.0677992356577788e-13
2.52289498185823e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4720380832066562e-05,0.56007830834757144,7.8743793629029197e-17,0.0,9.4112852342155083e-07,4.075046369713304e-36,4.7263277550531396e-25,0.0,0.0,1.1868414551020021e-31,0.0,0.16338755826313764,0.056451857523991442,0.053467748540006292,1.8299874128214952e-13,5.720638260395097e-07,3.2855233919611879e-10,1.0374901988055122e-12,1.5802152848923204e-18,2.103530551060773e-13,3.0734959079512638e-15,2.0728113949096101e-13
2.5260567326399423e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4591878405552021e-05,0.56007830693123273,7.8843279270952665e-17,0.0,9.4181296131752505e-07,4.0842117960906861e-36,4.7365725833599663e-25,0.0,0.0,1.1914906008761071e-31,0.0,0.16338768672331794,0.05645172846947509,0.053467876952328991,1.8299832293419331e-13,5.7275067206665137e-07,3.2894790070186362e-10,1.0394559457924868e-12,1.5821089547365366e-18,2.1085858470485676e-13,3.07720607189793e-15,2.0778296081965003e-13
2.529218483421655e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4464498813558537e-05,0.56007830551662408,7.8942766846772019e-17,0.0,9.4249645379116935e-07,4.0933805814087598e-36,4.746824831052418e-25,0.0,0.0,1.1961519347933144e-31,0.0,0.16338781406239086,0.056451600535444943,0.053468004243383736,1.8299790821905769e-13,5.7343751652578895e-07,3.2934346130688098e-10,1.0414233663219355e-12,1.5840026430174323e-18,2.1136471975097752e-13,3.0809162735298049e-15,2.0828538755801384e-13
2.5323802342033673e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4338232226435221e-05,0.56007830410373083,7.904225635490287e-17,0.0,9.43179002136983e-07,4.102552705914732e-36,4.757084488018659e-25,0.0,0.0,1.2008254724657696e-31,0.0,0.16338794029017123,0.056451473712112225,0.053468130422972958,1.8299749710500576e-13,5.7412435943049792e-07,3.2973902101898784e-10,1.0433924603235784e-12,1.5858963496105106e-18,2.1187146025031364e-13,3.084626512593458e-15,2.0878841971217964e-13
2.5355419849850798e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4213068900904382e-05,0.56007830269253844,7.9141747793753456e-17,0.0,9.4386060764779292e-07,4.1117281499511626e-36,4.7673515441596646e-25,0.0,0.0,1.2055112295015054e-31,0.0,0.16338806541638751,0.05645134798977379,0.05346825550081314,1.8299708956057823e-13,5.7481120079423543e-07,3.3013457984593271e-10,1.0453632277271302e-12,1.5877900743920391e-18,2.1237880620869932e-13,3.0883367888370031e-15,2.0929205728823363e-13
2.5387037357667923e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.4088999179296981e-05,0.56007830128303215,7.9241241161724917e-17,0.0,9.4454127161475472e-07,4.1209068939557193e-36,4.7776259893892241e-25,0.0,0.0,1.2102092215044373e-31,0.0,0.16338818945068306,0.056451223358811392,0.053468379486535669,1.8299668555459094e-13,5.7549804063034055e-07,3.3053013779539694e-10,1.0473356684623005e-12,1.5896838172390468e-18,2.1288675763192957e-13,3.0920471020100937e-15,2.0979630029222092e-13
2.5418654865485048e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.3966013488794945e-05,0.56007829987519786,7.9340736457211192e-17,0.0,9.4522099532735494e-07,4.1300889184609233e-36,4.7879078136339139e-25,0.0,0.0,1.2149194640743554e-31,0.0,0.16338831240261639,0.056451099809691013,0.053468502389687499,1.8299628505613323e-13,5.7618487895203631e-07,3.309256948749941e-10,1.0493097824587952e-12,1.5915775780293206e-18,2.1339531452576014e-13,3.0957574518639139e-15,2.1030114873014592e-13
2.5450272373302173e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,1.3844102340680308e-05,0.56007829846902135,7.9440233678599297e-17,0.0,9.4589978007341104e-07,4.1392742040938999e-36,4.7981970068331021e-25,0.0,0.0,1.2196419728069215e-31,0.0,0.16338843428166236,0.056450977332961984,0.053468624219731968,1.8299588803456429e-13,5.7687171577242992e-07,3.3132125109227161e-10,1.051285569646316e-12,1.5934713566414e-18,2.1390447689590764e-13,3.099467838151173e-15,2.1080660260797251e-13
