Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CO2X(24),CHOX(53),H2OX(23)
5.087594581668992e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3233278252183891,0.11289330775955622,0.018619337872801258,5.4600463594148544e-11,1.1286926745541124e-07,0.00023573999817712556,1.435268981402499e-07,5.6330535735597992e-14,5.6063175058611891e-20,4.5110834051882376e-08,4.6056476758075744e-27,9.1968705262765499e-08,6.0192903982615115e-21,1.3863727007406644e-16,1.6688245755743669e-17,3.0619603702801805e-20,4.7903212756350529e-11,6.1637579225432373e-20,0.0056422993198732823,0.0084013046375475322,2.556142817424073e-11,5.844248687406867e-05,3.4565120438483138e-15,3.0432453067971019e-08,0.00013125419278891152,1.2836797731669572e-08,2.88560714489389e-06,3.5084368249407706e-06,4.129895587357803e-15,1.348344900361888e-13,5.602825422740513e-12
5.123901868512332e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32327407484693954,0.11289248550132973,0.018593014764824917,5.645335323751277e-11,1.1570173066706625e-07,0.00023914526926448038,1.4664590425044885e-07,5.7496068999147994e-14,5.818561512969312e-20,4.5396367971634451e-08,4.7847185474683683e-27,9.2487369060154931e-08,6.166626321129156e-21,1.4275861617391378e-16,1.7149881181701035e-17,3.1526528520391868e-20,4.8623942064484367e-11,6.361956618721333e-20,0.0056413173421512525,0.0084538876353521045,2.5719071378756677e-11,5.8740588440837056e-05,3.5078803441923915e-15,3.0998989619747582e-08,0.00013299734190663987,1.2985171908214949e-08,2.9427208826884772e-06,3.5587085611222912e-06,4.2387019505106025e-15,1.3822757024887471e-13,5.7395211580243652e-12
5.160209155355673e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32322040576211963,0.11289165160591212,0.018566737597976769,5.8354724336858587e-11,1.1858537147963746e-07,0.00024257200237316802,1.4980725973080401e-07,5.8676328609993789e-14,6.0372315412303638e-20,4.5681245386335975e-08,4.9693115018751857e-27,9.3005025786643087e-08,6.3164092611419933e-21,1.4696798603985489e-16,1.7620507433350043e-17,3.2453075750794534e-20,4.9349375202113198e-11,6.5649879185547162e-20,0.0056403362218725031,0.0085063779675823223,2.5876431445742933e-11,5.9038167201958692e-05,3.5599040662926758e-15,3.1571903287487805e-08,0.00013475053357345102,1.3134152475607389e-08,3.0005237009678269e-06,3.6092859890193431e-06,4.3495184835153046e-15,1.4168026056966709e-13,5.878606210916128e-12
5.196516442199013e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3231668177801949,0.11289080609813726,0.018540506268026176,6.0305463978882792e-11,1.2152076765454979e-07,0.00024602014924231106,1.5301117309700604e-07,5.9871372722920647e-14,6.262473709192109e-20,4.59654699469099e-08,5.1595519810049403e-27,9.3521690457426705e-08,6.4686601878102537e-21,1.512664998829644e-16,1.8100225085458818e-17,3.3399510397339227e-20,5.0079494607145162e-11,6.7729317645167357e-20,0.0056393559573035268,0.0085587758392574268,2.6033508952867872e-11,5.9335227769968617e-05,3.612589587371666e-15,3.2151217879335807e-08,0.00013651374179538385,1.3283736665379177e-08,3.0590182564561785e-06,3.6601682612108185e-06,4.4623658448673261e-15,1.4519314512963991e-13,6.020106223419756e-12
5.232823729042353e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32311331071805655,0.11288994900277481,0.018514320671052617,6.2306468190156434e-11,1.2450849958280587e-07,0.00024948966176918159,1.5625785140248328e-07,6.1081259047135648e-14,6.4944363464690376e-20,4.6249045330591749e-08,5.3555672398114023e-27,9.4037377663251059e-08,6.6234000738564374e-21,1.5565528157100753e-16,1.8589134929813442e-17,3.4366098751344965e-20,5.0814282735964066e-11,6.9858687812577362e-20,0.0056383765467172397,0.0086110814547978795,2.6190304476296607e-11,5.9631774661148846e-05,3.6659432948817852e-15,3.273695705995601e-08,0.0001382869406604477,1.3433921723208639e-08,3.1182071833025517e-06,3.7113545335098726e-06,4.5772647082170628e-15,1.4876680871356632e-13,6.1640469375742492e-12
5.269131015885694e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32305988439321764,0.11288908034453039,0.018488180703444396,6.4358641940674376e-11,1.2754915027423752e-07,0.00025298049200743944,1.5954750024567215e-07,6.2306044853802454e-14,6.7332700094864318e-20,4.6531975238475626e-08,5.5574863570696847e-27,9.4552101584748078e-08,6.780649895233591e-21,1.6013545858059553e-16,1.9087337970775608e-17,3.5353108382842852e-20,5.1553722064755636e-11,7.2038802757095275e-20,0.005637397988392902,0.0086632950180276155,2.6346818590691129e-11,5.9927812298382086e-05,3.7199715861154108e-15,3.3329144351034838e-08,0.00014007010433830027,1.3584704908715611e-08,3.1780930932104457e-06,3.7628439649320348e-06,4.6942357613389891e-15,1.5240183673626613e-13,6.3104541947484072e-12
5.305438302729034e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32300653862380724,0.11288820014804593,0.018462086261897586,6.6462899146939015e-11,1.3064330534675386e-07,0.00025649259216542437,1.6288032377725447e-07,6.3545786983461347e-14,6.9791274971724254e-20,4.6814263393163643e-08,5.7654402461972776e-27,9.5065876006257865e-08,6.9404306311489759e-21,1.6470816194998491e-16,1.9594935420879372e-17,3.6360808131343554e-20,5.22977950907865e-11,7.4270482371905626e-20,0.0056364202806160543,0.0087154167321762711,2.6503051869213681e-11,6.0223345013898618e-05,3.774680868099716e-15,3.3927803132348373e-08,0.00014186320707992747,1.373608349546577e-08,3.2386785755662033e-06,3.8146357176641591e-06,4.8132997050835991e-15,1.5609881522119569e-13,6.4593539352676562e-12
5.341745589572375e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32295327322856687,0.1128873084378999,0.018436037243414756,6.8620162674583943e-11,1.3379155301557784e-07,0.00026002591460450047,1.6625652470736126e-07,6.4800541853335097e-14,7.2321638665998477e-20,4.7095913536515019e-08,5.9795616660523853e-27,9.5578714329151901e-08,7.1027632640928559e-21,1.6937452623251093e-16,2.0112028696467113e-17,3.7389468096649822e-20,5.3046484333636967e-11,7.6554553375119232e-20,0.0056354434216784382,0.0087674467998814162,2.6659004883538468e-11,6.0518377051922364e-05,3.830077557660191e-15,3.4532956642664545e-08,0.00014366622321732185,1.3888054770752953e-08,3.2999661975695075e-06,3.8667289570342342e-06,4.9344772523460102e-15,1.598583307796461e-13,6.6107721978753916e-12
5.378052876415715e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32290008802684539,0.1128864052386075,0.018410033545303864,7.0831364340543552e-11,1.369944840823978e-07,0.0002635804118374486,1.696763043127427e-07,6.6070365464521937e-14,7.4925364485745924e-20,4.7376929427491151e-08,6.1999852317102531e-27,9.6090629584675795e-08,7.2676687798721373e-21,1.7413568945064483e-16,2.0638719413364371e-17,3.8439359629713264e-20,5.3799772336388488e-11,7.8891849310843604e-20,0.0056344674098779525,0.0088193854231907384,2.681467820385106e-11,6.0812912571220569e-05,3.8861680809063769e-15,3.5144627980062732e-08,0.0001454791271631648,1.4040616035341452e-08,3.3619585043610558e-06,3.9191228514819976e-06,5.0577891270793062e-15,1.6368097058724318e-13,6.7647351188911929e-12
5.414360163259056e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32284698283859492,0.11288549057462098,0.018384075065177086,7.3097444914771604e-11,1.4025269192452174e-07,0.0002671560365269071,1.7313986244390551e-07,6.7355313409075669e-14,7.7604048631693002e-20,4.7657314840092686e-08,6.4268474252182434e-27,9.6601634446329099e-08,7.4351681676486211e-21,1.7899279305066622e-16,2.117510938259318e-17,3.9510755323535963e-20,5.4557641666767982e-11,8.1283210550264751e-20,0.0056334922435185703,0.0088712328035642687,2.6970072398849157e-11,6.1106955647560063e-05,3.9429588730733184e-15,3.5762840103010267e-08,0.00014730189341051177,1.4193764603540512e-08,3.4246580191480002e-06,3.9718165725302996e-06,5.183256063269115e-15,1.675673223627262e-13,6.9212689319230189e-12
5.450667450102396e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32279395748436673,0.1128845644703298,0.018358161700949626,7.5419354121514433e-11,1.4356677248404902e-07,0.00027075274148385741,1.766473975322166e-07,6.8655440876974493e-14,8.0359310352062248e-20,4.7937073561385367e-08,6.6602866063302892e-27,9.7111741241798528e-08,7.6052824199816685e-21,1.8394698185794062e-16,2.1721300606124067e-17,4.0603929004116014e-20,5.5320074918250342e-11,8.3729484292742245e-20,0.0056325179209102873,0.0089229891418765583,2.7125188035757763e-11,6.1400510276075193e-05,4.0004563788300398e-15,3.6387615831422548e-08,0.00014913449653247392,1.4347497803015461e-08,3.4880672433326332e-06,4.0248092947572094e-06,5.3108988039294595e-15,1.7151797434875673e-13,7.0803999674325919e-12
5.486974736945737e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32274101178530656,0.112883626950061,0.018332293350838625,7.7798050640146201e-11,1.4693732425692658e-07,0.0002743704796661529,1.8019910659697267e-07,6.9970802662978746e-14,8.3192792096855866e-20,4.8216209389611138e-08,6.9004430232214564e-27,9.7620961964461097e-08,7.7780325328749736e-21,1.8899940403279317e-16,2.2277395272666462e-17,4.1719155721437405e-20,5.6087054711119466e-11,8.6231524566918839e-20,0.0056315444403690533,0.0089746546384188424,2.728002568032855e-11,6.1693580373552487e-05,4.058667051605843e-15,3.7018977846749368e-08,0.00015097691118190541,1.4501812974439113e-08,3.5521886566383189e-06,4.0781001957688365e-06,5.4407381001694888e-15,1.7553351528866583e-13,7.2421546516665569e-12
5.523282023789077e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32268814556315067,0.11288267803807935,0.018306469913361958,8.0234502105567043e-11,1.5036494828200716e-07,0.00027800920417708931,1.8379518525243755e-07,7.130145317337934e-14,8.6106159671560228e-20,4.8494726132381195e-08,7.1474588231832629e-27,9.8129308284472862e-08,7.9534395058272656e-21,1.9415121102696845e-16,2.2843495753496774e-17,4.2856711740503424e-20,5.6858563693489713e-11,8.8790192231845879e-20,0.0056305718002167254,0.0090262294929012374,2.7434585896836118e-11,6.1986169780632071e-05,4.1175973532589005e-15,3.7656948693010118e-08,0.00015282911209109313,1.4656707471645413e-08,3.6170247172318219e-06,4.1316884561728e-06,5.5727947101848872e-15,1.7961453440485198e-13,7.4065595064555498e-12
5.559589310632418e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32263535864022214,0.11288171775858759,0.018280691287337135,8.2729685108170383e-11,1.5385024813017352e-07,0.00028166886826401532,1.8743582771484511e-07,7.2647446432637035e-14,8.9101102390335734e-20,4.8772627604947887e-08,7.4014780633003626e-27,9.8636791559457871e-08,8.1315243418867261e-21,1.9940355754066856e-16,2.341970459832457e-17,4.4016874532413983e-20,5.7634584542290177e-11,9.140635497812582e-20,0.0056295999987810057,0.0090777139044548611,2.7588869248097488e-11,6.2278282263932377e-05,4.1772537547997775e-15,3.8301550778132061e-08,0.00015469107407144292,1.4812178661507563e-08,3.6825778618501345e-06,4.1855732595523924e-06,5.7070893982706926e-15,1.8376162138155687e-13,7.5736411490087899e-12
5.595896597475758e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32258265083942661,0.11288074613572664,0.018254957371880175,8.5284585193387608e-11,1.5739382989330829e-07,0.00028534942531697989,1.9112122680936971e-07,7.4008836089914164e-14,9.2179333228663697e-20,4.9049917628552527e-08,7.6626467211092646e-27,9.9143422844812767e-08,8.312308047708891e-21,2.047576014801593e-16,2.4006124531196458e-17,4.5199922765486304e-20,5.8415099964210266e-11,9.4080887329073001e-20,0.0056286290343953846,0.0091291080716340081,2.7742876295473043e-11,6.2569921518101996e-05,4.2376427355557804e-15,3.8952806373754389e-08,0.00015656277201316974,1.4968223923446847e-08,3.7488505059250813e-06,4.2397537924413183e-06,5.8436429339575494e-15,1.8797536634223057e-13,7.7434262904899119e-12
5.632203884319098e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32253002198424874,0.11287976319357594,0.01822926806640442,8.7900196860810324e-11,1.6099630217324402e-07,0.00028905082886741872,1.9485157397706276e-07,7.5385675425499453e-14,9.5342588975372587e-20,4.9326600028845992e-08,7.9311127052397242e-27,9.9649212903640155e-08,8.4958116336178269e-21,2.1021450391593521e-16,2.4602858446436985e-17,4.6406136296418836e-20,5.9200092696609495e-11,9.6814670641893765e-20,0.0056276589053990854,0.0091804121924182695,2.7896607598855526e-11,6.286109116779832e-05,4.2987707824279191e-15,3.9610737616116548e-08,0.0001584441808849939,1.5124840649664e-08,3.8158450437023148e-06,4.2942292442990671e-06,5.9824760910150929e-15,1.9225635982667383e-13,7.9159417358598564e-12
5.668511171162439e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32247747189874826,0.11287876895615358,0.01820362327061948,9.057752356289422e-11,1.6465827607086234e-07,0.00029277303258687327,1.986270592817563e-07,7.677801735712734e-14,9.8592630384138745e-20,4.9602678634379417e-08,8.2070258660393299e-27,1.0015417221632521e-07,8.6820561136704214e-21,2.1577542904143624e-16,2.5210009404626576e-17,4.7635796161498265e-20,5.9989545508393858e-11,9.9608593108886921e-20,0.0056266896101370232,0.0092316264642146578,2.8050063716694525e-11,6.3151794769597593e-05,4.3606443912733767e-15,4.0275366507846372e-08,0.00016033527573383055,1.5282026245151507e-08,3.8835638483661246e-06,4.3489988074868455e-06,6.1236096464609177e-15,1.9660519277606123e-13,8.091214384122817e-12
5.704818458005779e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32242500040755578,0.11287776344741657,0.018178022884530104,9.3317577703256418e-11,1.6838036517499182e-07,0.00029651599028574524,2.0244787141693349e-07,7.8185914446192599e-14,1.0193124232446561e-19,4.9878157275162437e-08,8.4905380061819434e-27,1.0065831098976803e-07,8.8710625057235318e-21,2.2144154413230531e-16,2.5827680628616777e-17,4.8889184567849394e-20,6.0783441200856706e-11,1.0246354975866578e-19,0.0056257211469597406,0.0092827510838597374,2.8203245206001961e-11,6.3442035813842716e-05,4.4232700660001026e-15,4.0946714917455079e-08,0.00016223603168448325,1.5439778126993618e-08,3.9520092721632633e-06,4.4040616772440655e-06,6.2670643797916119e-15,2.010224565117766e-13,8.2692712263825155e-12
5.74112574484912e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3223726073358702,0.11287674669126097,0.018152466808435016,9.6121380634564687e-11,1.7216318555122717e-07,0.00030027965591208282,2.0631419771256599e-07,7.9609418903861772e-14,1.0536023393199192e-19,5.0153039781286e-08,8.7818028912605501e-27,1.011616391662848e-07,9.0628518315038706e-21,2.2721401950617895e-16,2.645597549958147e-17,5.01665848847277e-20,6.1581762608486187e-11,1.0538044245740209e-19,0.0056247535142233684,0.0093337862476217011,2.8356152622329884e-11,6.3731817726425476e-05,4.4866543169738551e-15,4.1624804579882972e-08,0.00016414642393934608,1.5598093724649989e-08,4.0211836465184146e-06,4.459417051665364e-06,6.4128610719992311e-15,2.0550874271007153e-13,8.4501393455878738e-12
5.77743303169246e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32232029250945432,0.11287571871152234,0.018126954942925887,9.898996265601977e-11,1.7600735573102677e-07,0.00030406398355039833,2.1022622414191824e-07,8.1048582597082037e-14,1.0888143875824758e-19,5.0427329981607624e-08,9.0809762603650472e-27,1.0166416643218985e-07,9.2574451166804085e-21,2.3309402848300255e-16,2.7094997553104156e-17,5.1468281634854379e-20,6.2384492599744127e-11,1.0836017991009354e-19,0.0056237867102895698,0.0093847321512025017,2.850878651980002e-11,6.4021143870507605e-05,4.5508036633695301e-15,4.230965709896768e-08,0.00016606642777809716,1.5756970480212578e-08,4.0910892821566244e-06,4.5150641316781445e-06,6.5610205045366588e-15,2.1006464338930424e-13,8.6338459176007609e-12
5.813740318535801e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32226805575463163,0.11287467953197577,0.01810148718888617,1.0192436301044681e-10,1.7991349670056767e-07,0.00030786892742051494,2.1418413532831881e-07,8.2503457054489088e-14,1.124967149199398e-19,5.0701031702496508e-08,9.3882158366455469e-27,1.0216590222607033e-07,9.4548633909391396e-21,2.3908274734586257e-16,2.7744850475302079e-17,5.2794560485793584e-20,6.319161407781145e-11,1.1140367766185483e-19,0.0056228207335255005,0.0094355889897399063,2.8661147451118774e-11,6.4310017548188393e-05,4.6157246325045947e-15,4.3001293946665237e-08,0.00016799601855739456,1.591640584742e-08,4.1617284692270431e-06,4.57100212102059e-06,6.711563458679502e-15,2.1469075089187745e-13,8.8204182085546525e-12
5.850047605379141e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32221589689828273,0.11287362917633614,0.018076063447490055,1.0492562988099419e-10,1.838822318893928e-07,0.00031169444187644402,2.1818811455189963e-07,8.3974093472215062e-14,1.1620794524751418e-19,5.0974148766636098e-08,9.7036813378617133e-27,1.0266685574676496e-07,9.6551276880599923e-21,2.4518135530232362e-16,2.8405638098985227e-17,5.4145708241371939e-20,6.4003109981302084e-11,1.1451185809923351e-19,0.0056218555823037549,0.0094863569578095882,2.8813235967539196e-11,6.4598442002114346e-05,4.6814237566475537e-15,4.3699736462918206e-08,0.00016993517171058487,1.6076397291921268e-08,4.2331034774147734e-06,4.6272302262201749e-06,6.8645107145723568e-15,2.1938765785485458e-13,9.0098835741712987e-12
5.886354892222482e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32216381576784231,0.11287256766825829,0.018050683620201343,1.0799482038743423e-10,1.8791418715952837e-07,0.0003155404814052882,2.2223834375630141e-07,8.5460542719597769e-14,1.2001703743310001e-19,5.1246684991882087e-08,1.0027534486918649e-26,1.0316703596105774e-07,9.8582590459958346e-21,2.5139103444626795e-16,2.9077464399850342e-17,5.5522012833139671e-20,6.481896328495314e-11,1.1768565045155132e-19,0.0056208912550023285,0.0095370362494271877,2.8965052618893094e-11,6.4886420417032176e-05,4.7479075766524134e-15,4.4405005859088964e-08,0.0001718838627474009,1.6236942291947825e-08,4.3052165560602937e-06,4.6837476565726119e-06,7.0198830500803867e-15,2.2415595719865662e-13,9.2022694622310765e-12
5.922662179065822e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32211181219129525,0.11287149503133741,0.01802534760877238,1.1113300058208941e-10,1.920099907943516e-07,0.00031940700062617144,2.2633500355534694e-07,8.6962855344792106e-14,1.2392592417808149e-19,5.1518644190173566e-08,1.0359939022389816e-26,1.0366645161109742e-07,1.0064278506953258e-20,2.5771296972022442e-16,2.9760433492711134e-17,5.6923763311873806e-20,6.5639157000284256e-11,1.2092599079227132e-19,0.0056199277500045735,0.0095876270580503697,2.9116597953624454e-11,6.5173955921297516e-05,4.8151826422748822e-15,4.5117123217072914e-08,0.00017384206725365922,1.6398038336968961e-08,4.3780699342839297e-06,4.7405536241212641e-06,7.1777012403265975e-15,2.2899624211487197e-13,9.3976034091082818e-12
