Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),CO2X(24),acetyl(44),C2H6X(52),C2H4X(215),CH4OX(63),C2H4X(70),HOCO(73),CHO2X(213),CHO2(74),S(216)
2.884260594974483e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421788851380574,0.08516603642204221,0.009438902314170374,0.0002677160995350199,0.0038087072021457755,0.04624522279930343,0.022324015552088898,4.7397576381920186e-05,1.241491566089648e-10,0.0020278111114748966,5.4187595926067816e-11,0.0005091928356751475,2.8253212710254273e-09,7.804422920823437e-06,2.067318334940735e-09,1.2197450246878214e-10,1.4727604168179209e-05,1.719580709264312e-05,0.006109479519778961,1.1494645517483439e-05,0.0005014975750475536,1.3890013747148425e-08,4.76178457641431e-09,2.730787803513967e-09,1.4375724172180492e-10,1.0163322163444311e-05,0.002512893972100021,5.617465409316847e-05,1.7075414540323161e-07,0.0009243403376812133,6.274922418801967e-09,2.7212700047807076e-05,6.906190975178112e-08,6.705878437497481e-06,1.4579140911497424e-09,6.883519116084749e-10,1.1328157368054029e-10,1.3056433585028735e-07,1.951978197777874e-06,8.635871349279983e-11,4.8452693437544334e-12,1.0393117639549763e-11,2.029855283458553e-14,5.804099122257964e-13,1.767772420427134e-18
2.891413280609848e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421621551166006,0.08511152941222395,0.009418291451178387,0.0002676770435455454,0.003808350366571092,0.04636196866069292,0.02236574412423227,4.7340282488926305e-05,1.2498109165910783e-10,0.0020265926786952504,5.414476304708618e-11,0.0005094446048789805,2.824812198019117e-09,7.776763711250825e-06,2.072206337336598e-09,1.221642374199844e-10,1.4695922191705822e-05,1.723690669768536e-05,0.006105340142713955,1.1393010398590223e-05,0.0005020676722139977,1.3784516090940384e-08,4.748531781128048e-09,2.7290611783039137e-09,1.4510953241033188e-10,1.0247785836873547e-05,0.0025308050849702766,5.627525351395449e-05,1.7073167147401964e-07,0.0009266406141446958,6.270914790627014e-09,2.7277742043759907e-05,6.918838438818114e-08,6.694377483179123e-06,1.462240605351614e-09,6.86930615176323e-10,1.134251286272307e-10,1.3040157517983513e-07,1.956628276427353e-06,8.604939830088071e-11,4.856666235297029e-12,1.0396739420609009e-11,2.0181224851549365e-14,5.806121791039757e-13,1.7717391237829582e-18
2.897850697681676e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44214705457506115,0.0850625032382538,0.009399781265321665,0.00026764159421333494,0.0038080250069489415,0.046466980786721186,0.022403224352916574,4.728878498802633e-05,1.2573227412044248e-10,0.0020254968414457047,5.4106276537081047e-11,0.0005096708442789944,2.824355565951416e-09,7.752006564114821e-06,2.076600366965574e-09,1.223343685534655e-10,1.4667503899255582e-05,1.7273852571280273e-05,0.006101616510188374,1.1302603513211338e-05,0.0005025797824246004,1.3690575290051817e-08,4.736636658228305e-09,2.727508365234274e-09,1.4633295122265503e-10,1.0324104492981984e-05,0.002546968041447552,5.636559480469234e-05,1.707112406978919e-07,0.0009287094375893069,6.267309879917155e-09,2.7336210570644377e-05,6.930196287796716e-08,6.684037887243273e-06,1.466131962156234e-09,6.856626677449015e-10,1.1355377007401258e-10,1.3025527255367447e-07,1.9608078208578897e-06,8.577253233630807e-11,4.866909876895405e-12,1.0399978925249712e-11,2.0076558113625675e-14,5.80793096858935e-13,1.775301621254306e-18
2.904288114753504e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421319129275447,0.08501350559717685,0.009381308509567714,0.0002676058646464735,0.0038076956963755174,0.0465719368740686,0.022440633197411075,4.72373507954009e-05,1.2648576696692693e-10,0.002024401715156718,5.4067849500223555e-11,0.0005098967504486996,2.8239003794289457e-09,7.727377394363184e-06,2.080989496456477e-09,1.2250390381910472e-10,1.4639175324197722e-05,1.7310757023087515e-05,0.006097894590813012,1.1213190478619584e-05,0.0005030909696914879,1.3597575388514016e-08,4.724772138526795e-09,2.7259566401862727e-09,1.4756239804230753e-10,1.0400708428607586e-05,0.002563171577152315,5.645574866697598e-05,1.706906180791187e-07,0.0009307769104011548,6.263706818249634e-09,2.7394613545699573e-05,6.941530618226932e-08,6.673708987681144e-06,1.4700209333023954e-09,6.844052091197394e-10,1.1368188426088518e-10,1.3010914192305844e-07,1.964982134857689e-06,8.549709310224393e-11,4.877140683833473e-12,1.0403199514614963e-11,1.9972760168646298e-14,5.809729582480843e-13,1.778856993471383e-18
2.9107255318253323e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44211673029488685,0.08496453647364464,0.009362873109791411,0.00026756985767536833,0.003807362468375217,0.04667683692060924,0.022477970782158376,4.718597975071362e-05,1.272415681928783e-10,0.002023307298212203,5.402948166220786e-11,0.0005101223244241242,2.8234466314266048e-09,7.70287524650766e-06,2.085373726004573e-09,1.2267284445081552e-10,1.461093576080799e-05,1.734762009680555e-05,0.006094174385942845,1.1124757247670241e-05,0.0005036012367598416,1.3505503889703478e-08,4.71293814055167e-09,2.7244060021436055e-09,1.4879787801299537e-10,1.0477597438950264e-05,0.0025794155813503843,5.654571541763177e-05,1.7066980518758104e-07,0.000932843032319979,6.2601056030542925e-09,2.7452951038080815e-05,6.952841469542556e-08,6.6633908094452645e-06,1.4739075077224099e-09,6.831581064903621e-10,1.1380947251355812e-10,1.2996318290292366e-07,1.9691512233018524e-06,8.522306998114899e-11,4.887358668057192e-12,1.0406401308156736e-11,1.9869820779453208e-14,5.811517699427008e-13,1.7824052535697254e-18
2.9171629488971604e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421015067976477,0.08491559585231846,0.009344474991993812,0.00026753357609533135,0.0038070253560711633,0.04678168092455991,0.022515237231558596,4.713467169527535e-05,1.279996757756683e-10,0.0020222135890176356,5.399117275187959e-11,0.0005103475672357848,2.8229943150020583e-09,7.678499172420267e-06,2.089753055853031e-09,1.2284119168223325e-10,1.4582784513950404e-05,1.7384441836036187e-05,0.006090455896924822,1.1037290016986195e-05,0.0005041105863608964,1.3414348504820098e-08,4.701134583094643e-09,2.7228564501243728e-09,1.500393962134133e-10,1.0554771316970207e-05,0.002595699943354073,5.663549537347214e-05,1.7064880357497325e-07,0.000934907803094745,6.256506231819546e-09,2.751122311679017e-05,6.96412888117953e-08,6.653083377177627e-06,1.4777916744393097e-09,6.819212291877049e-10,1.1393653615601446e-10,1.2981739511248058e-07,1.9733150910591903e-06,8.495045243723144e-11,4.897563841498374e-12,1.0409584424074842e-11,1.9767729867025724e-14,5.813295385441238e-13,1.7859464146250496e-18
2.9236003659689885e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44208624255611495,0.08486668371786892,0.00932611408230207,0.00026749702266713515,0.0038066843921915755,0.046886468884475105,0.02255243266996732,4.708342647201978e-05,1.287600876758356e-10,0.0020211205859996676,5.3952922501190735e-11,0.0005105724799087239,2.8225434232944027e-09,7.65424823130284e-06,2.094127486292465e-09,1.2300894674669177e-10,1.4554720898864541e-05,1.742122228428574e-05,0.0060867391250979015,1.0950775221926107e-05,0.0005046190212120455,1.3324097148724212e-08,4.68936138520913e-09,2.721307983180337e-09,1.5128695765747835e-10,1.0632229853406508e-05,0.0026120245525243398,5.672508885129025e-05,1.706276147750896e-07,0.0009369712224835357,6.252908702091247e-09,2.7569429850678614e-05,6.9753928925752e-08,6.642786715211783e-06,1.4816734225662985e-09,6.806944486421415e-10,1.1406307651049334e-10,1.2967177817514806e-07,1.9774737429923685e-06,8.467923001611218e-11,4.907756216075005e-12,1.0412748979335443e-11,1.966647750745988e-14,5.815062705847932e-13,1.789480489654117e-18
2.9300377830408167e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420709376903059,0.08481780005497572,0.009307790306969363,0.000267460200117558,0.003806339609075993,0.04699120079924211,0.02258955722169362,4.703224392547939e-05,1.2952280183719916e-10,0.002020028287605735,5.3914730645154835e-11,0.0005107970634625484,2.822093949522913e-09,7.63012148965579e-06,2.0984970176605427e-09,1.2317611087720095e-10,1.452674424095819e-05,1.7457961484966167e-05,0.006083024071793104,1.0865199531681534e-05,0.0005051265440169461,1.3234737935871958e-08,4.6776184662084574e-09,2.7197606003962103e-09,1.5254056729456475e-10,1.0709972836795743e-05,0.002628389298272926,5.681449616785436e-05,1.7060624030410607e-07,0.0009390332902534458,6.2493130114715086e-09,2.7627571308448146e-05,6.986633543167644e-08,6.63250084757491e-06,1.4855527413062126e-09,6.794776383424267e-10,1.1418909489747289e-10,1.29526331718488e-07,1.981627183958044e-06,8.440939234447984e-11,4.917935803691527e-12,1.041589508968933e-11,1.956605392899932e-14,5.816819725292722e-13,1.7930074916156013e-18
2.936475200112645e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420555923199713,0.08476894484832752,0.009289503592374806,0.0002674231111399188,0.0038059910386813852,0.04709587666807609,0.02262661101099806,4.698112390176155e-05,1.302878161869697e-10,0.00201893669230369,5.3876596921802525e-11,0.0005110213189114659,2.8216458869857466e-09,7.606118021246141e-06,2.1028616503415313e-09,1.2334268530642335e-10,1.4498853875605013e-05,1.7494659481396622e-05,0.006079310738333526,1.0780549844484839e-05,0.0005056331574656253,1.3146259176347835e-08,4.665905745663899e-09,2.7182143008888812e-09,1.5380023000974772e-10,1.0788000053490762e-05,0.00264479407006445,5.6903717639903e-05,1.7058468166085497e-07,0.0009410940061804818,6.245719157617621e-09,2.768564755865344e-05,6.997850872394973e-08,6.622225797989912e-06,1.4894296199509633e-09,6.782706737957083e-10,1.1431459263565567e-10,1.2938105537414067e-07,1.9857754188070044e-06,8.414092912973675e-11,4.928102616239192e-12,1.0419022869689719e-11,1.9466449509158483e-14,5.818566507752333e-13,1.796527433410961e-18
2.942912617184473e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44204020656459675,0.08472011808262146,0.009271253865023352,0.00026738575839460035,0.003805638712588146,0.04720049649051537,0.022663594162090756,4.6930066248524786e-05,1.3105512863586184e-10,0.002017845798581422,5.38385210721374e-11,0.0005112452472643221,2.821199229058645e-09,7.582236907074795e-06,2.107221384765855e-09,1.23508671266652e-10,1.4471049147947335e-05,1.753131631680449e-05,0.006075599126034394,1.0696813282927647e-05,0.0005061388642345827,1.3058649371987162e-08,4.6542231434029234e-09,2.71666908380672e-09,1.5506595062403768e-10,1.0866311287678974e-05,0.002661238757418484,5.699275358413975e-05,1.7056294032709504e-07,0.0009431533700494605,6.2421271382409375e-09,2.7743658669704e-05,7.009044919694607e-08,6.6119615898774676e-06,1.4933040478809898e-09,6.77073432488401e-10,1.1443957104195223e-10,1.2923594877776085e-07,1.9899184523842995e-06,8.387383015963846e-11,4.938256665596361e-12,1.0422132432709707e-11,1.9367654771908612e-14,5.820303116544393e-13,1.8000403278852387e-18
2.949350034256301e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420247805434055,0.08467131974256319,0.009253041051545714,0.0002673481445095647,0.0038052826620059645,0.04730506026641678,0.022700506799129442,4.687907081495536e-05,1.318247370782049e-10,0.0020167556049464947,5.380050284009234e-11,0.0005114688495246379,2.820753969193736e-09,7.558477235343166e-06,2.1115762214097014e-09,1.2367406998978753e-10,1.4443329412703727e-05,1.756793203432645e-05,0.006071889236203092,1.06139771893935e-05,0.0005066436669868931,1.2971897212579899e-08,4.642570579507505e-09,2.715124948328905e-09,1.5633773389461078e-10,1.0944906321400486e-05,0.002677723249911601,5.7081604317227456e-05,1.705410177677771e-07,0.000945211381653911,6.238536951105745e-09,2.780160470986618e-05,7.020215724502622e-08,6.601708246358119e-06,1.4971760145647325e-09,6.75885793847752e-10,1.145640314314642e-10,1.2909101156895445e-07,1.9940562895293768e-06,8.360808530192507e-11,4.948397963628749e-12,1.0425223890959577e-11,1.926966038488675e-14,5.822029614337135e-13,1.8035461878278747e-18
2.955787451328129e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44200931437536134,0.08462254981286639,0.00923486507869829,0.00026731027208085626,0.0038049229177795907,0.047409567995951044,0.022737349046217565,4.682813745174399e-05,1.3259663939205382e-10,0.0020156661099257926,5.376254197248614e-11,0.0005116921266906458,2.8203101009182935e-09,7.534838101419149e-06,2.1159261607946067e-09,1.2383888270731573e-10,1.441569403398125e-05,1.760450667700995e-05,0.006068181070139199,1.0532029121600153e-05,0.0005071475683723076,1.2885991572174919e-08,4.630947974312228e-09,2.713581893664699e-09,1.5761558451505552e-10,1.1023784934566618e-05,0.0026942474371793937,5.7170270155783645e-05,1.7051891543130354e-07,0.000947268040795976,6.2349485940282815e-09,2.785948574726472e-05,7.031363326253084e-08,6.59146579025433e-06,1.501045509558087e-09,6.747076392045659e-10,1.1468797511747089e-10,1.2894624339121546e-07,1.998188935076204e-06,8.334368450394385e-11,4.958526522189769e-12,1.0428297355503644e-11,1.917245715671072e-14,5.823746063158697e-13,1.8070450259735393e-18
2.9622248683999573e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44199380817917033,0.08457380827825263,0.00921672587336305,0.0002672721436730972,0.0038045595103944852,0.047514019679598306,0.022774121027402384,4.677726601106283e-05,1.3337083343929948e-10,0.0020145773120651585,5.372463821898063e-11,0.0005119150797553266,2.8198676178334682e-09,7.511318607802482e-06,2.1202712034870036e-09,1.2400311065028557e-10,1.4388142385092186e-05,1.7641040287814296e-05,0.006064474629134523,1.045095684824559e-05,0.0005076505710273554,1.280092150547246e-08,4.6193552484025966e-09,2.7120399190527766e-09,1.5889950711560797e-10,1.110294690497794e-05,0.0027108112089184837,5.7258751416375736e-05,1.7049663474978215e-07,0.0009493233472863163,6.231362064875635e-09,2.791730184988468e-05,7.042487764377335e-08,6.581234244092551e-06,1.5049125225038618e-09,6.73538851756805e-10,1.1481140341141352e-10,1.2880164389186367e-07,2.002316393853396e-06,8.30806177922672e-11,4.968642353120835e-12,1.0431352936276672e-11,1.907603603437054e-14,5.825452524406352e-13,1.810536855002872e-18
