Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),OH(D)X(68),CO2X(24),CHOX(53),CH4OX(63),acetyl(44),C2H6X(52),C2H4X(215),CHO2X(213),C2H4X(70),S(216),HOCO(73)
4.173286001616816e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45046730619015085,0.11685551793972997,0.022791911514143195,1.742383429221964e-13,2.7766675028896814e-10,6.180663733921195e-07,8.764928167745303e-09,1.7195925975457898e-10,6.946310881277132e-23,3.6835033895761776e-05,1.512679452050378e-20,3.475846136656744e-05,4.951352965706051e-15,3.487184449520595e-13,3.601999257646098e-17,3.3169228295446875e-19,2.577380293197342e-08,1.4644525711051835e-14,0.001777035966624657,5.925290356871602e-05,3.1060892214368034e-06,1.8549279587762822e-09,2.0856455448366626e-10,1.4567724540371963e-10,6.676043614242338e-14,3.142402233911472e-11,5.67302251367366e-07,1.756876319614181e-10,3.268076503031359e-14,6.023966187419193e-09,1.1601740982191734e-10,2.2501707897535498e-14,2.2189262638961264e-08,2.7506806726372865e-14,8.093693673882012e-14,4.9251739882490944e-15,5.724714337475487e-17,3.91581769907072e-18,8.072823938796238e-19,2.697419827936585e-13,5.4056490058909705e-17,7.33055254043512e-20,4.203355349023817e-21,9.513478934028231e-37,5.673422386455633e-22
4.215509265734524e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4504508700626842,0.1168393575822628,0.022791612631736954,1.824383640217394e-13,2.8779925604371977e-10,6.304705674847345e-07,9.080169975083921e-09,1.7721524454155052e-10,7.372548784981257e-23,3.7207669266360855e-05,1.592719511398677e-20,3.5090304962711094e-05,5.1088918143387055e-15,3.6346168578137356e-13,3.780316637629319e-17,3.468866866430017e-19,2.6341422741634195e-08,1.52640013561722e-14,0.0017928143972366238,5.984927762106536e-05,3.158242136209642e-06,1.9047482941044637e-09,2.1067472451424714e-10,1.4676793143042866e-10,6.726046019115747e-14,3.239084606142406e-11,5.762579525198346e-07,1.8033193654113597e-10,3.374068415120031e-14,6.180446024758996e-09,1.1718784552561197e-10,2.3460542998973044e-14,2.2628308336654133e-08,2.849622893893734e-14,8.271787329770474e-14,5.1073443946006706e-15,5.97494095821031e-17,4.081373749371526e-18,8.447842029243832e-19,2.7931578823665594e-13,5.692710317493154e-17,7.726714540865519e-20,4.381005074219104e-21,1.0385666613780018e-36,5.994036610346946e-22
4.257732529852232e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4504344739280917,0.11682323753411082,0.02279131377092512,1.9094019385444037e-13,2.9822376240091983e-10,6.429984659557263e-07,9.403614433906485e-09,1.8257692674190762e-10,7.820372823628534e-23,3.758030243316657e-05,1.6761163959979047e-20,3.542177755935273e-05,5.269759429090481e-15,3.78679552674923e-13,3.965523300612725e-17,3.6262175919663815e-19,2.6916451929820822e-08,1.5902985413256113e-14,0.0018085524516689973,6.044558758653483e-05,3.2107786700917487e-06,1.9554205244654486e-09,2.1278482686375305e-10,1.4785860887723814e-10,6.776049028541686e-14,3.337985943209405e-11,5.852742062730871e-07,1.8505440217017968e-10,3.4827063013004536e-14,6.3391938382012085e-09,1.183581990630511e-10,2.444979480151549e-14,2.3071416972553117e-08,2.951138085492824e-14,8.452198634264686e-14,5.294424617120795e-15,6.233628187912394e-17,4.252256812470605e-18,8.836446600935182e-19,2.8912026418919493e-13,5.991826466426712e-17,8.140293508528748e-20,4.564241489570374e-21,1.1327986656268904e-36,6.329414118235171e-22
4.29995579396994e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45041811768448436,0.1168071576920622,0.02279101493165986,1.9975192715161724e-13,3.0894697736278406e-10,6.556502077973884e-07,9.735395799894534e-09,1.8804534563640359e-10,8.290651102450137e-23,3.7952933359682144e-05,1.7629747896745153e-20,3.5752879886919644e-05,5.433991367636155e-15,3.9438282524425713e-13,4.1578114499203527e-17,3.789113679275644e-19,2.7498938650189055e-08,1.656188567290007e-14,0.001824250233172698,6.104183337159043e-05,3.2636976823346018e-06,2.0069507682494504e-09,2.1489486133104844e-10,1.4894927766993366e-10,6.826052671776062e-14,3.439137203379991e-11,5.943508727482626e-07,1.8985561336833288e-10,3.5940416723013824e-14,6.500215151581754e-09,1.1952847060530361e-10,2.5470103753555276e-14,2.3518581910137847e-08,3.055268264919863e-14,8.634942518818658e-14,5.4864988339939686e-15,6.501005706254089e-17,4.428587691125471e-18,9.238994458374726e-19,2.9915829402087886e-13,6.30337205868678e-17,8.57188881103534e-20,4.753181075672267e-21,1.2345305414007054e-36,6.680083052991043e-22
4.342179058087648e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4504018012302491,0.11679111795317003,0.022790716113893467,2.088817967384764e-13,3.199757350314894e-10,6.684259371704351e-07,1.0075649248891714e-08,1.936215401216089e-10,8.784279147513356e-23,3.8325562009523856e-05,1.8534015374574663e-20,3.608361267397287e-05,5.6016232071985134e-15,4.1058243764064746e-13,4.3573765890255735e-17,3.9576960177379384e-19,2.8088931430665646e-08,1.7241114226339273e-14,0.0018399078447336422,6.163801488103314e-05,3.3169980234184058e-06,2.0593451100043144e-09,2.1700482771576554e-10,1.5003993773727894e-10,6.876056978212718e-14,3.542569402761755e-11,6.034878111589821e-07,1.9473615305405678e-10,3.7081268763703623e-14,6.663515422149133e-09,1.2069866032266207e-10,2.6522117106522145e-14,2.3969796525986897e-08,3.162055734918297e-14,8.820034031593091e-14,5.683651839312771e-15,6.777287759262272e-17,4.6104889136609814e-18,9.655848158327625e-19,3.0943276123948585e-13,6.627729311831844e-17,9.022110913481885e-20,4.9479415453679744e-21,1.3442775043096446e-36,7.046585548133655e-22
4.384402322205356e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.450385524464049,0.1167751182147516,0.022790417317578377,2.1833817453826983e-13,3.3131699726146837e-10,6.81325803411098e-07,1.0424510872986432e-08,1.993065487097092e-10,9.302177820354907e-23,3.869818834642057e-05,1.947505667859042e-20,3.6413976647206865e-05,5.772690544448332e-15,4.2728947986324987e-13,4.564417540862467e-17,4.132107727172614e-19,2.8686479171121444e-08,1.794108746752256e-14,0.0018555253890734234,6.223413201800468e-05,3.3706785350283645e-06,2.1126096001712947e-09,2.1911472581834e-10,1.5113058900703506e-10,6.92606197675276e-14,3.6483136619807526e-11,6.126848798147541e-07,1.9969660253022746e-10,3.825015110759915e-14,6.829100044599255e-09,1.2186876838644707e-10,2.7606488918180864e-14,2.442505420974286e-08,3.2715430822355334e-14,9.00748833671092e-14,5.885969040424554e-15,7.062647567022978e-17,4.7980847484842184e-18,1.0087376451475957e-18,3.199465494260168e-13,6.965288128444394e-17,9.491570888362292e-20,5.14864180004511e-21,1.4625846182656718e-36,7.429476855617216e-22
4.4266255863230635e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45036928728482195,0.11675915837438766,0.02279011854266714,2.2812957257162594e-13,3.429778553121816e-10,6.94349961037755e-07,1.0782117676570956e-08,2.0510140952830154e-10,9.845295050944372e-23,3.907081233421316e-05,2.0453984151585654e-20,3.6743972531449155e-05,5.947228995404687e-15,4.4451519907635784e-13,4.779136467271096e-17,4.3124941719463604e-19,2.9291631141027297e-08,1.8662226095175575e-14,0.0018711029686500006,6.283018468399323e-05,3.424738050031976e-06,2.1667502547880583e-09,2.2122455543962738e-10,1.5222123140400839e-10,6.976067698840248e-14,3.7564012440152756e-11,6.219419361244933e-07,2.0473754146640848e-10,3.9447604320292365e-14,6.996974355018748e-09,1.2303879496637537e-10,2.8723880055910256e-14,2.4884348364077364e-08,3.3837731763618394e-14,9.197320713508081e-14,6.0935364548930106e-15,7.357326985314707e-17,4.991501218700779e-18,1.0533953959564355e-18,3.3070254217263695e-13,7.316446169495946e-17,9.980912037416395e-20,5.355401978824466e-21,1.5900282419198737e-36,7.829326234620393e-22
4.4688488504407714e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45035308959178055,0.11674323832992191,0.022789819789112445,2.3826464395098585e-13,3.549655315008135e-10,7.074985697570808e-07,1.1148607572377094e-08,2.1100716032018977e-10,1.0414608632163199e-22,3.944343393685402e-05,2.147193241688923e-20,3.707360104965998e-05,6.125274195335606e-15,4.622710009356588e-13,5.001738888452883e-17,4.499002975008531e-19,2.99044369770928e-08,1.9404955114852063e-14,0.0018866406856583773,6.34261727788392e-05,3.479175392458851e-06,2.2217730551904202e-09,2.2333431638107482e-10,1.5331186485669225e-10,7.026074176209514e-14,3.866863448139595e-11,6.312588366014921e-07,2.098595478848426e-10,4.0674177632818107e-14,7.167143634738639e-09,1.2420874023060655e-10,2.9874958199963485e-14,2.5347672404656178e-08,3.498789168262341e-14,9.389546555779152e-14,6.3064407072028995e-15,7.661562528293804e-17,5.19086611683168e-18,1.099596107528233e-18,3.4170362302338364e-13,7.681608927616369e-17,1.0490792972787475e-19,5.56834346522626e-21,1.7272176066766838e-36,8.246717890269079e-22
4.511072114558479e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4503369312844109,0.11672735797946006,0.02278952105686713,2.4875218387013334e-13,3.6728738085490873e-10,7.207717944697203e-07,1.1524119377488789e-08,2.1702483844317823e-10,1.1011123018659715e-22,3.9816053118406524e-05,2.2530058601257822e-20,3.740286292293199e-05,6.306861798659066e-15,4.805684509234006e-13,5.232433701533874e-17,4.69178403185206e-19,3.052494668088791e-08,2.016970384097359e-14,0.0019021386420312832,6.402209620074102e-05,3.5339893774805437e-06,2.277683947752483e-09,2.2544400844495858e-10,1.5440248929352552e-10,7.076081439147526e-14,3.9797316555324314e-11,6.406354368669059e-07,2.1506319814745966e-10,4.1930429053140216e-14,7.339613114100319e-09,1.2537860434831912e-10,3.106039784670977e-14,2.5815019760104328e-08,3.616634489102165e-14,9.584181371017478e-14,6.5247690261387025e-15,7.975518809481189e-17,5.396309019628854e-18,1.1473784551316897e-18,3.52952675417519e-13,8.061189800267596e-17,1.1021864701682575e-19,5.787588822257025e-21,1.8747962167278514e-36,8.682249589917853e-22
4.553295378676187e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45032081226247234,0.11671151722136937,0.022789222345884135,2.596011305887842e-13,3.799508927646455e-10,7.341698052754737e-07,1.1908792809331583e-08,2.2315548086986575e-10,1.1635870666833088e-22,4.0188669843044485e-05,2.3629542557794068e-20,3.7731758870489826e-05,6.492027478844317e-15,4.994192756923729e-13,5.4714331992797285e-17,4.890989524400632e-19,3.1153210616447254e-08,2.095690589885739e-14,0.0019175969394398524,6.461795484626105e-05,3.5891788113909864e-06,2.3344888435899304e-09,2.275536314340947e-10,1.5549310463823902e-10,7.126089521311471e-14,4.09503740906892e-11,6.500715916529263e-07,2.203490669373509e-10,4.321692547764772e-14,7.514387976135565e-09,1.2654838748787963e-10,3.228088031185745e-14,2.6286383871971342e-08,3.737352848964827e-14,9.781240779650419e-14,6.7486092417513374e-15,8.299446336141315e-17,5.6079613029885726e-18,1.1967817193556428e-18,3.6445258263541297e-13,8.455610162821644e-17,1.1574815011218934e-19,6.0132618491030956e-21,2.0334434378784596e-36,9.13653350573396e-22
4.595518642793895e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45030473242599656,0.11669571595427788,0.022788923656116553,2.70820566412151e-13,3.9296369263409085e-10,7.476927774779932e-07,1.2302768481639054e-08,2.2940012418743706e-10,1.2289916730201357e-22,4.0561284075051656e-05,2.477158708888976e-20,3.806028960968971e-05,6.68080692831358e-15,5.188353644186129e-13,5.718953089095924e-17,5.096773934822595e-19,3.1789279507857484e-08,2.176699922673263e-14,0.0019330156792943004,6.52137486103314e-05,3.644742491590125e-06,2.39219361825657e-09,2.2966318515178077e-10,1.5658371081869632e-10,7.176098457145835e-14,4.21281226745212e-11,6.595671548082169e-07,2.257177272445679e-10,4.4534242757034155e-14,7.691473360162429e-09,1.2771808981556935e-10,3.353709373365872e-14,2.6761758194696383e-08,3.8609882355638345e-14,9.980740514269637e-14,6.978049781769546e-15,8.63361263123312e-17,5.825956156962437e-18,1.2478457571349802e-18,3.7620622774684483e-13,8.865299441542996e-17,1.2150354869193742e-19,6.2454876062660895e-21,2.2038762978450475e-36,9.610197867434656e-22
4.637741906911603e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45028869167528696,0.11667995407707381,0.0227886249875176,2.82419718665477e-13,4.0633354353152136e-10,7.613408915889841e-07,1.2706187900396684e-08,2.357598045974548e-10,1.2974354561323753e-22,4.093389577882122e-05,2.5957418169192952e-20,3.8388455856019076e-05,6.873235858344057e-15,5.388287701627408e-13,5.975212510841909e-17,5.3092940592695765e-19,3.243320443682737e-08,2.260042607774515e-14,0.0019483949627445995,6.580947738625988e-05,3.7006792065675148e-06,2.4508041114916223e-09,2.3177266940207637e-10,1.576743077644265e-10,7.226108278087293e-14,4.3330878362757004e-11,6.691219793016115e-07,2.311697503550079e-10,4.5882965800810954e-14,7.870874365298732e-09,1.2888771149828428e-10,3.4829733076095794e-14,2.7241136195573584e-08,3.9875849129475784e-14,1.0182696418855906e-13,7.21317966901634e-15,8.9781698474355e-17,6.0504286008640085e-18,1.3006110759988572e-18,3.882164935616186e-13,9.290695186475296e-17,1.2749176058708145e-19,6.484392323468043e-21,2.3868510314334432e-36,1.0103884943792553e-21
4.679965171029311e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.450272689910918,0.11666423148890472,0.02278832634004061,2.9440796066352367e-13,4.2006834783854136e-10,7.751143333319062e-07,1.3119193459763037e-08,2.422355579156505e-10,1.3690305911107797e-22,4.130650491885522e-05,2.718828516859813e-20,3.871625832309615e-05,7.069349998970325e-15,5.594117112398253e-13,6.240434054730221e-17,5.528709021540328e-19,3.308503684024079e-08,2.34576330219505e-14,0.0019637348906811495,6.640514106573601e-05,3.7569877358857515e-06,2.5103261269227718e-09,2.338820839896932e-10,1.587648953981058e-10,7.276119019917448e-14,4.4558959125101516e-11,6.787359172247121e-07,2.3670570583096693e-10,4.726368869890032e-14,8.052596053894833e-09,1.300572527029245e-10,3.615950013204873e-14,2.7724511354717283e-08,4.117187420197587e-14,1.0387124447998867e-13,7.454088518478355e-15,9.333369956913933e-17,6.281515498469877e-18,1.35511881123405e-18,4.0048626258238985e-13,9.732243144232434e-17,1.3372010320887804e-19,6.730103460368603e-21,2.5831648069689108e-36,1.0618251595830972e-21
4.722188435147019e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45025672703373476,0.11664854808917706,0.022788027713639077,3.067948126749037e-13,4.3417614889719087e-10,7.8901329364517e-07,1.354192843796827e-08,2.488284195717138e-10,1.4438928496475173e-22,4.1679111459764065e-05,2.8465461075258355e-20,3.904369772266944e-05,7.269185098887044e-15,5.805965725976925e-13,6.514843779953122e-17,5.755180286670923e-19,3.374482850769273e-08,2.4339070948295463e-14,0.0019790355637354534,6.700073953883691e-05,3.8136668501680003e-06,2.570765431755321e-09,2.3599142871980104e-10,1.5985547364640571e-10,7.32613072036414e-14,4.581268293751513e-11,6.884088197978425e-07,2.423261614961067e-10,4.8677014782994426e-14,8.236643454887328e-09,1.3122671359415076e-10,3.75271035264451e-14,2.8211877165027414e-08,4.249840570120158e-14,1.0594040666111964e-13,7.700866533324536e-15,9.699523506690978e-17,6.519355573315031e-18,1.4114106714975518e-18,4.130184169596082e-13,1.0190397330693918e-16,1.401962607164606e-19,6.982749760837217e-21,2.793657780649597e-36,1.115397204140184e-21
4.764411699264727e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45024080294485164,0.11663290377755531,0.022787729108266586,3.195899428812554e-13,4.486651326552552e-10,8.03037968684827e-07,1.397453699319061e-08,2.555394246090836e-10,1.5221410226047048e-22,4.205171536626601e-05,2.979024271861845e-20,3.93707747646174e-05,7.472776925352048e-15,6.023959072035724e-13,6.798671231774523e-17,5.988871674448904e-19,3.4412631579008135e-08,2.524519506658824e-14,0.0019942970822807832,6.75962726940335e-05,3.870715311085619e-06,2.6321277565316073e-09,2.3810070339822324e-10,1.609460424404012e-10,7.376143411716816e-14,4.7092367707264916e-11,6.981405373741927e-07,2.48031683427016e-10,5.0123556720074136e-14,8.423021567075327e-09,1.3239609433655062e-10,3.893325871939126e-14,2.8703227132154857e-08,4.3855894479313864e-14,1.0803461246641999e-13,7.953604502335172e-15,1.0076767771273051e-16,6.764089424080901e-18,1.4695290270404316e-18,4.258158384484824e-13,1.0665620103604651e-16,1.4692757210083554e-19,7.242461127503336e-21,3.019214805207848e-36,1.1711735123920457e-21
4.806634963382435e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45022491754565247,0.11661729845396143,0.022787430523876894,3.3280316833127563e-13,4.6354362930955376e-10,8.171885598267451e-07,1.4417164159410627e-08,2.6236960768473637e-10,1.6038966971652205e-22,4.242431660318665e-05,3.116395099246823e-20,3.969749015694786e-05,7.680161264089764e-15,6.24822437438993e-13,7.092149458478472e-17,6.22994937285144e-19,3.508849854174384e-08,2.617646490945705e-14,0.0020095195464328508,6.81917404181964e-05,3.9281318713444195e-06,2.69441879483378e-09,2.4020990783149454e-10,1.6203660170194558e-10,7.426157131571963e-14,4.839833366445288e-11,7.079309194415451e-07,2.538228359329048e-10,5.160393664488585e-14,8.6117353623208e-09,1.335653950953583e-10,4.03786880092856e-14,2.919855477446682e-08,4.5244794099357107e-14,1.1015402471273512e-13,8.21239379723334e-15,1.0465343401745494e-16,7.015859540074415e-18,1.5295169035206278e-18,4.3888140836788e-13,1.1158382235079002e-16,1.5392177260284268e-19,7.509368679537422e-21,3.2607672814661327e-36,1.229224413862762e-21
4.848858227500143e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4502090707377893,0.11660173201857417,0.022787131960423843,3.4644445588946813e-13,4.788201149461504e-10,8.314652736682629e-07,1.4869955842243173e-08,2.6932000306897517e-10,1.6892854245995736e-22,4.279691513545839e-05,3.258793107801483e-20,4.0023844605797633e-05,7.891373919195001e-15,6.478890565028203e-13,7.395515029716511e-17,6.478581951409587e-19,3.577248222867333e-08,2.7133344334297294e-14,0.0020247030560504708,6.878714259660223e-05,3.985915274676066e-06,2.7576442029599824e-09,2.4231904182664926e-10,1.6312715135570695e-10,7.476171921808736e-14,4.973090101874262e-11,7.177798146287281e-07,2.597001815386652e-10,5.3118786219860074e-14,8.802789788674617e-09,1.3473461603381565e-10,4.186412053591359e-14,2.9697853623012388e-08,4.666556082197967e-14,1.1229880729128397e-13,8.477326368191113e-15,1.086561956393271e-16,7.274810316797887e-18,1.5914178956932408e-18,4.5221800756107564e-13,1.1669162984009282e-16,1.6118718118397907e-19,7.783604850366375e-21,3.5192955017685635e-36,1.2896221239671475e-21
4.8910814916178506e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45019326242318175,0.11658620437182837,0.02278683341786143,3.605239231796007e-13,4.945032131779056e-10,8.458683220293324e-07,1.5333058814747824e-08,2.763916446452185e-10,1.7784360615445613e-22,4.3169510928119873e-05,3.406355266697316e-20,4.0349838815431966e-05,8.106450713037076e-15,6.71608829822349e-13,7.709008052955755e-17,6.734940374495824e-19,3.646463581525479e-08,2.8116301525207562e-14,0.0020398477107362286,6.938247911293965e-05,4.04406425583014e-06,2.8218095997032594e-09,2.4442810519127894e-10,1.6421769133473448e-10,7.526187815263296e-14,5.109038910374353e-11,7.276870707106033e-07,2.6566428098010064e-10,5.466874671356596e-14,8.996189773429702e-09,1.359037573142964e-10,4.3390292283524987e-14,3.020111722148788e-08,4.811865359208994e-14,1.1446912515960253e-13,8.748494741185136e-15,1.127771984766841e-16,7.541088071608516e-18,1.6552762652884997e-18,4.658285163582699e-13,1.219845016837852e-16,1.6873158286621318e-19,8.065303223378696e-21,3.795830548846925e-36,1.3524404038525562e-21
