Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70),C2H6X(52),CH4OX(63),HOCO(73),S(216),CHO2(74)
3.388719067386159e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4410176686022087,0.08139702251677704,0.008091698987571349,2.8035355162477036e-05,0.003933031638122762,0.054144003353761266,0.02543593214149696,4.356281639161955e-05,1.9230272529639646e-10,0.0019444588771608024,5.136448176532166e-11,0.0005255130800690839,2.794448078721271e-09,6.227602818456885e-06,2.4309581379235e-09,1.3563962412614334e-10,1.2759037252034552e-05,2.000333503367433e-05,0.005823871076900055,6.016203172855783e-06,0.0005384591911136214,7.897085179822481e-09,3.914345687989393e-09,1.1386167667763483e-08,4.507863293426178e-09,6.993511750001559e-05,0.0037656491555007458,3.4999050219010415e-06,1.758638290617983e-07,0.0010795044446398388,6.001192353164213e-09,3.1655724540335336e-05,7.848236739225784e-08,5.926542845185008e-06,4.1710486232204583e-10,1.237672995953582e-10,2.2686948964837707e-06,9.353168079078084e-11,5.621549837068355e-12,1.19685553382343e-07,6.872965846228048e-11,1.1232974305705715e-12,1.23469135546812e-20,6.272902506793189e-14
3.3959236723836143e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44099774458713326,0.08134458783635735,0.008073980361756458,2.803729246423059e-05,0.003932305621020448,0.05425659619497713,0.025472188888202404,4.351017794581045e-05,1.933471187793207e-10,0.0019432892462512407,5.132576583840852e-11,0.0005257405340828036,2.794041958892427e-09,6.207917841225611e-06,2.4354762449240645e-09,1.3578202685213649e-10,1.2733210658895748e-05,2.0041251417561734e-05,0.00581985781147011,5.970212296773579e-06,0.0005389611335857349,7.845373948424513e-09,3.9034249306429216e-09,1.1382578980880855e-08,4.541609847134109e-09,7.039050782181321e-05,0.0037864687263408996,3.504638810513186e-06,1.7582341389544624e-07,0.0010817019411082961,5.9973115611049336e-09,3.1715728917453025e-05,7.859068690361982e-08,5.915958136639604e-06,4.180772477591177e-10,1.2386916475051916e-10,2.2729392362397433e-06,9.347064329372592e-11,5.6319510545572274e-12,1.1953553232166964e-07,6.850931384051923e-11,1.123861226505626e-12,1.2371172315191645e-20,6.276051212258571e-14
3.4031282773810696e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44097777948585193,0.08129218741455474,0.008056301918587123,2.803921223599401e-05,0.003931576909620258,0.054369119003274846,0.025508367358729585,4.3457608210135204e-05,1.9439417173026567e-10,0.0019421204135615239,5.128710710334103e-11,0.0005259676517240961,2.793637208153338e-09,6.1883297132032254e-06,2.439988298848938e-09,1.3592379605527386e-10,1.270745514574483e-05,2.0079119883356824e-05,0.005815846787264403,5.924690098218311e-06,0.0005394621381903279,7.794139127018935e-09,3.892535499734865e-09,1.1379021843096698e-08,4.575495838667188e-09,7.084728145178649e-05,0.00380732794594779,3.509361267645662e-06,1.7578286489557227e-07,0.001083897736651594,5.993433000122179e-09,3.1775657462097974e-05,7.869874747523071e-08,5.905388255012856e-06,4.190487303843705e-10,1.2397048819634684e-10,2.2771774812462426e-06,9.341008828181509e-11,5.6423373183189895e-12,1.193857019722225e-07,6.829005124816156e-11,1.1244236674539803e-12,1.2395396979091738e-20,6.279192351412079e-14
3.410332882378525e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44095777344559,0.08123982123036161,0.008038663567406745,2.804111462900487e-05,0.0039308455252239196,0.05448157179932998,0.025544467719986835,4.3405107054666105e-05,1.9544387983571595e-10,0.0019409523779716146,5.124850536153088e-11,0.0005261944339893115,2.7932338213838177e-09,6.168837667909669e-06,2.444494303978516e-09,1.360649333838453e-10,1.2681770318343202e-05,2.0116940486042894e-05,0.005811838005458668,5.879630509711459e-06,0.0005399622076341401,7.743374962674548e-09,3.881677303662295e-09,1.1375496313030016e-08,4.609521284378908e-09,7.13054363991169e-05,0.003828226670909968,3.5140724171259243e-06,1.757421830978895e-07,0.0010860918316055615,5.989556669447141e-09,3.183551026129148e-05,7.88065496500033e-08,5.8948332096761165e-06,4.200193084483868e-10,1.2407127157572306e-10,2.281409638089003e-06,9.335001006846755e-11,5.652708644550886e-12,1.1923606203138496e-07,6.807186216535e-11,1.1249847605571574e-12,1.2419587597411894e-20,6.282325964131255e-14
3.41753748737598e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4409377266132541,0.08118748926277468,0.008021065217742939,2.804299979278689e-05,0.003930111488910465,0.05459395460402307,0.02558049013863231,4.335267435036408e-05,1.9649623876743176e-10,0.0019397851383714613,5.1209960416126836e-11,0.0005264208818696734,2.792831793502745e-09,6.149440946388225e-06,2.448994264627525e-09,1.3620544048356505e-10,1.2656155787183594e-05,2.015471328053233e-05,0.005807831467218583,5.835027559681686e-06,0.0005404613446111124,7.693075791479286e-09,3.870850251104117e-09,1.1372002448953624e-08,4.643686199270264e-09,7.17649706659086e-05,0.0038491647580618585,3.518772282766324e-06,1.7570136952780003e-07,0.0010882842263130398,5.985682568306152e-09,3.189528740192653e-05,7.891409397008851e-08,5.88429300972543e-06,4.2098898022472824e-10,1.2417151652739624e-10,2.2856357133508203e-06,9.329040305284013e-11,5.663065049435108e-12,1.1908661219866836e-07,6.785473815563239e-11,1.1255445128878125e-12,1.2443744220958805e-20,6.285452089911701e-14
3.4247420923734355e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44091763913543247,0.081135191490795,0.008003506779307263,2.80448678751745e-05,0.003929374821539361,0.054706267438436935,0.025616434781073158,4.330030996906238e-05,1.9755124418259105e-10,0.0019386186936607948,5.117147207198421e-11,0.0005266469963513147,2.7924311194678934e-09,6.130138797133936e-06,2.4534881851449573e-09,1.3634531899755836e-10,1.2630611167410145e-05,2.0192438321660942e-05,0.005803827173699813,5.790875370673101e-06,0.0005409595518025027,7.643236033509552e-09,3.860054251024736e-09,1.1368540308819937e-08,4.6779905970116984e-09,7.222588224732007e-05,0.0038701420644846845,3.523460888337966e-06,1.7566042520059456e-07,0.0010904749211238267,5.981810695939963e-09,3.1954988970775125e-05,7.902138097694428e-08,5.8737676639839225e-06,4.2195774400627106e-10,1.2427122468619025e-10,2.289855713611593e-06,9.323126171257433e-11,5.673406549144492e-12,1.1893735217567824e-07,6.763867086524941e-11,1.12610293145226e-12,1.2467866900345584e-20,6.288570767876636e-14
3.4319466973708907e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4408975111583958,0.0810829278934278,0.007985988161995047,2.8046719022337047e-05,0.003928635543753585,0.054818510323854035,0.025652301813464812,4.3248013783450763e-05,1.9860889172393186e-10,0.0019374530427489303,5.113304013563395e-11,0.0005268727784153158,2.792031794287722e-09,6.110930476022423e-06,2.457976069913703e-09,1.3648457056634866e-10,1.2605136078739896e-05,2.023011566417695e-05,0.005799825126048029,5.747168157592492e-06,0.0005414568318768543,7.593850188460232e-09,3.849289212663144e-09,1.1365109950306637e-08,4.712434489981203e-09,7.268816913175455e-05,0.0038911584475073064,3.5281382575662203e-06,1.7561935112182124e-07,0.001092663916394605,5.977941051662506e-09,3.201461505450087e-05,7.912841121165325e-08,5.863257181004183e-06,4.2292559810244566e-10,1.2437039768360232e-10,2.2940696454483626e-06,9.317258060486026e-11,5.683733159862716e-12,1.1878828166605498e-07,6.742365202298449e-11,1.1266600231987851e-12,1.2491955686087332e-20,6.291682036821671e-14
3.439151302368346e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44087734282809826,0.0810306984496827,0.007968509275885124,2.8048553378802535e-05,0.003927893675982666,0.05493068328175396,0.025688091401710144,4.319578566705966e-05,1.9966917701989292e-10,0.0019362881845545702,5.109466441525306e-11,0.0005270982290377439,2.791633813010179e-09,6.091815246239275e-06,2.4624579233497436e-09,1.3662319682784504e-10,1.2579730145386125e-05,2.0267745362762553e-05,0.005795825325398949,5.703900225980166e-06,0.0005419531874901638,7.544912842945146e-09,3.8385550455298085e-09,1.1361711430728575e-08,4.747017889215944e-09,7.315182930075386e-05,0.003912213764707338,3.5328044141831137e-06,1.7557814828713114e-07,0.0010948512124888746,5.97407363477634e-09,3.207416573963895e-05,7.923518521453047e-08,5.852761569070598e-06,4.238925408482811e-10,1.2446903714692802e-10,2.298277515435359e-06,9.311435437383066e-11,5.6940448977580286e-12,1.1863940037542649e-07,6.720967343871785e-11,1.1272157950095021e-12,1.2516010628477907e-20,6.294785935179219e-14
3.4463559073658013e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4408571342901773,0.0809785031385735,0.00795107003123962,2.8050371087481e-05,0.00392714923844568,0.055042786333810746,0.025723803711458704,4.314362549424507e-05,2.0073209568475504e-10,0.001935124118005617,5.105634472063697e-11,0.0005273233491896859,2.791237170707096e-09,6.072792378209835e-06,2.4669337499021018e-09,1.3676119941733002e-10,1.2554392995983047e-05,2.030532747204013e-05,0.0057918277728783675,5.661065970328618e-06,0.0005424486212860933,7.496418667561132e-09,3.827851659425117e-09,1.1358344807017832e-08,4.781740804401204e-09,7.361686072903107e-05,0.003933307873912135,3.5374593818943473e-06,1.755368176822065e-07,0.0010970368097768927,5.970208444525274e-09,3.213364111259147e-05,7.934170352481471e-08,5.842280836201704e-06,4.248585706026889e-10,1.2456714469880145e-10,2.302479330144035e-06,9.305657773752846e-11,5.704341778965748e-12,1.1849070801139301e-07,6.699672700194542e-11,1.1277702536940625e-12,1.2540031777513535e-20,6.297882500978694e-14
3.452840051863511e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44083891234864536,0.08093155652463722,0.007935408530489924,2.805199290826323e-05,0.003926477064056184,0.05514361932923427,0.02575587885382243,4.309673932727839e-05,2.0169097037744518e-10,0.0019340771340895565,5.1021904741587946e-11,0.0005275256755727896,2.790881333431101e-09,6.0557501690682705e-06,2.4709568445176013e-09,1.3688486985773127e-10,1.2531648068368398e-05,2.033911072658783e-05,0.0057882318986822,5.622881370634053e-06,0.0005428937257234542,7.453148467370446e-09,3.818244855381436e-09,1.1355342163558495e-08,4.813110721238683e-09,7.403655976218443e-05,0.003952325622056409,3.54163930582317e-06,1.7549951170163448e-07,0.0010990023951681805,5.966731676584318e-09,3.218710462767624e-05,7.94373518326353e-08,5.8328609046349225e-06,4.257272154201631e-10,1.2465498805044415e-10,2.3062557915479745e-06,9.300495885475948e-11,5.71359628295455e-12,1.1835704617588487e-07,6.68059510568742e-11,1.1282681493791001e-12,1.2561621959694162e-20,6.300663172076664e-14
3.4579874013647753e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44082442407454864,0.0808943082596116,0.007922998629505887,2.8053270916468503e-05,0.003925942006680877,0.055223623931541774,0.02578129687405272,4.305955843711504e-05,2.0245367400852337e-10,0.0019332464556537465,5.099459714703215e-11,0.0005276861000386647,2.79059962394562e-09,6.042273948778767e-06,2.474147052111532e-09,1.3698268598921614e-10,1.2513631600578133e-05,2.0365901713375197e-05,0.00578537866082129,5.592813346602084e-06,0.0005432465369474424,7.419049057294325e-09,3.810636282238593e-09,1.1352977011193506e-08,4.838093771777371e-09,7.437052078724755e-05,0.003967444823511374,3.5449510534487946e-06,1.7546982420167565e-07,0.001100561768928938,5.963972975360233e-09,3.222950256554935e-05,7.95131340416608e-08,5.825391609926092e-06,4.264162489745667e-10,1.2472441624362467e-10,2.3092501985584556e-06,9.296423571559206e-11,5.7209342933890906e-12,1.1825104920586356e-07,6.665509296657938e-11,1.128662646892779e-12,1.257874159422559e-20,6.302866380831168e-14
3.4631347508660395e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44080991547036913,0.08085707738934297,0.007910608843896196,2.8054540613864824e-05,0.003925405664077593,0.055303592880305195,0.02580667566849726,4.302241206249604e-05,2.0321771593722174e-10,0.001932416179898101,5.0967317900347815e-11,0.0005278463571024793,2.7903185914638504e-09,6.028843917288237e-06,2.477334189342249e-09,1.3708018594790543e-10,1.2495649757757176e-05,2.0392668481242756e-05,0.005782526571979855,5.562959415349029e-06,0.0005435988811349354,7.385168926552239e-09,3.8030433013203895e-09,1.1350628215142306e-08,4.8631480470927235e-09,7.470517904323083e-05,0.003982583636926848,3.5482571213057613e-06,1.7544007277553702e-07,0.0011021202760565613,5.9612154098536315e-09,3.227186217592184e-05,7.95887864529072e-08,5.817929920200348e-06,4.2710481434706074e-10,1.2479357508385248e-10,2.31224152345983e-06,9.292373519808306e-11,5.728264741891819e-12,1.1814514828634997e-07,6.650475109535861e-11,1.1290564830850184e-12,1.259584404567257e-20,6.305065896732944e-14
3.4682821003673037e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44079538658882017,0.08081986390618338,0.007898239141166016,2.8055802050584667e-05,0.003924868043361598,0.05538352618366806,0.025832015297243622,4.298530015860447e-05,2.0398309454659008e-10,0.0019315863064427725,5.094006693413915e-11,0.0005280064471121759,2.7900382342424747e-09,6.015459817501735e-06,2.4805182578732745e-09,1.3717737032680642e-10,1.247770240986693e-05,2.0419411050010333e-05,0.005779675632555973,5.533317640703641e-06,0.0005439507592344933,7.3515062272649095e-09,3.795465880075796e-09,1.134829579578323e-08,4.888273549095115e-09,7.504053378333844e-05,0.003997742010772678,3.5515575179922186e-06,1.754102577709305e-07,0.0011036779166944594,5.958458979843988e-09,3.2314183490163496e-05,7.966430926235999e-08,5.810475838051811e-06,4.2779291096160167e-10,1.248624651583024e-10,2.3152297686452048e-06,9.288345547015697e-11,5.735587634349919e-12,1.1803934331308014e-07,6.635492258544892e-11,1.1294496603660665e-12,1.2612929332102949e-20,6.30726173324036e-14
3.473429449868568e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44078083748253377,0.0807826678024859,0.00788588948886804,2.8057055276364136e-05,0.003924329151596548,0.055463423849821815,0.025857315820312615,4.2948222680822156e-05,2.047498082161452e-10,0.0019307568349101062,5.0912844181400885e-11,0.0005281663704144395,2.7897585505473157e-09,6.00212139413291e-06,2.4836992593762827e-09,1.3727423971822868e-10,1.2459789427940093e-05,2.0446129439480517e-05,0.005776825842945172,5.5038861078809605e-06,0.000544302172191526,7.3180591313873985e-09,3.787903986025194e-09,1.1345979773403704e-08,4.9134702793565995e-09,7.537658425910574e-05,0.004012919893584728,3.554852252100289e-06,1.7538037953316894e-07,0.0011052346909877343,5.955703685108075e-09,3.235646653961271e-05,7.973970266579416e-08,5.80302936600791e-06,4.284805382479225e-10,1.2493108705306665e-10,2.318214936507005e-06,9.284339471896088e-11,5.742902976646749e-12,1.1793363418225352e-07,6.620560459911851e-11,1.1298421811299065e-12,1.2629997471530628e-20,6.3094539037213e-14
3.478576799369832e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44076626820406,0.08074548907060473,0.007873559854602393,2.80583003405469e-05,0.003923788995794969,0.05554328588700536,0.025882577297658128,4.291117958472714e-05,2.055178553218969e-10,0.0019299277649246088,5.0885649575513406e-11,0.0005283261273547068,2.789479538652616e-09,5.988828393691447e-06,2.4868771955310516e-09,1.3737079471378226e-10,1.2441910684068126e-05,2.0472823669437116e-05,0.005773977203540436,5.474662923203283e-06,0.0005446531209482967,7.284825830035651e-09,3.780357586759524e-09,1.1343680168205594e-08,4.938738239115734e-09,7.571332972042171e-05,0.0040281172339650066,3.5581413322139955e-06,1.7535043840521243e-07,0.0011067905990831681,5.952949525426792e-09,3.239871135557819e-05,7.981496685880911e-08,5.795590506529804e-06,4.2916769564064874e-10,1.249994413532244e-10,2.3211970294369737e-06,9.280355114997775e-11,5.7502107746640395e-12,1.1782802079052643e-07,6.605679431859501e-11,1.1302340477552263e-12,1.2647048481926552e-20,6.311642421458242e-14
3.4837241488710964e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44075167880586735,0.08070832770289516,0.00786125020601664,2.8059537292088127e-05,0.003923247582918773,0.055623112303504633,0.025907799789166994,4.287417082609119e-05,2.0628723423637302e-10,0.0019290990961129198,5.085848305023801e-11,0.0005284857182771701,2.7892011968425104e-09,5.975580564470579e-06,2.4900520680255038e-09,1.3746703590437527e-10,1.2424066051388952e-05,2.049949375964527e-05,0.005771129714732207,5.445646213823059e-06,0.0005450036064439624,7.251804533250317e-09,3.77282664993997e-09,1.1341397000305285e-08,4.9640774292795216e-09,7.605076941554857e-05,0.004043333980581815,3.5614247669095077e-06,1.7532043472769243e-07,0.0011083456411292096,5.950196500585171e-09,3.2440917969339175e-05,7.989010203682915e-08,5.788159262012788e-06,4.2985438257954706e-10,1.2506752864284125e-10,2.324176049826181e-06,9.276392298708777e-11,5.757511034281927e-12,1.1772250303501027e-07,6.590848894592865e-11,1.1306252626055597e-12,1.2664082381219072e-20,6.313827299649019e-14
3.4888714983723607e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407370693403431,0.0806711836917136,0.007848960510805693,2.8060766179558314e-05,0.003922704919879738,0.05570290310765219,0.02593298335465892,4.2837196360877336e-05,2.0705794332864466e-10,0.0019282708281037782,5.083134453971225e-11,0.0005286451435247849,2.788923523410346e-09,5.962377656534629e-06,2.493223878555605e-09,1.375629638802121e-10,1.240625540407472e-05,2.0526139729851573e-05,0.005768283376908393,5.416834127451191e-06,0.0005453536296145824,7.2189934697579356e-09,3.7653111432977766e-09,1.1339130289733506e-08,4.989487850424167e-09,7.63889025911339e-05,0.004058570082169889,3.5647025647550726e-06,1.7529036883893342e-07,0.0011098998172759677,5.947444610372194e-09,3.248308641214553e-05,7.996510839510211e-08,5.780735634786709e-06,4.3054059850938236e-10,1.2513534950496902e-10,2.32715200006503e-06,9.272450847228471e-11,5.764803761378959e-12,1.1761708081326382e-07,6.576068570285212e-11,1.1310158280294205e-12,1.2681099187294323e-20,6.316008551407585e-14
3.494018847873625e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407224398597932,0.08063405702941756,0.007836690736711813,2.8061987051147134e-05,0.003922161013540013,0.05578265830782676,0.025958128053886295,4.2800256145237396e-05,2.078299809643518e-10,0.0019274429605279947,5.080423397844531e-11,0.0005288044034392761,2.7886465166584617e-09,5.949219421706616e-06,2.496392628825272e-09,1.3765857923079136e-10,1.2388478617319643e-05,2.055276159978413e-05,0.005765438190454367,5.3882248320902605e-06,0.0005457031913931272,7.186390886736067e-09,3.757811034634042e-09,1.1336880056435104e-08,5.014969502796151e-09,7.672772849222309e-05,0.004073825487530547,3.5679747343109733e-06,1.752602410749749e-07,0.0011114531276751988,5.944693854580737e-09,3.2525216715217865e-05,8.003998612869875e-08,5.773319627116374e-06,4.312263428799027e-10,1.252029045216456e-10,2.3301248825432588e-06,9.268530586544752e-11,5.772088961832105e-12,1.1751175402328418e-07,6.561338183064331e-11,1.131405746360438e-12,1.2698098917996543e-20,6.31818618976477e-14
3.499166197374889e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44070779041644215,0.08059694770836567,0.007824440851524533,2.806319995466726e-05,0.003921615870712598,0.055862377912452826,0.02598323394653415,4.276335013550962e-05,2.08603345505728e-10,0.0019266154930184186,5.077715130131349e-11,0.0005289634983611445,2.7883701748982655e-09,5.936105613555916e-06,2.499558320546342e-09,1.37753882544904e-10,1.2370735567328081e-05,2.0579359389152685e-05,0.005762594155752984,5.359816515771267e-06,0.0005460522927094973,7.153995049583297e-09,3.750326291819491e-09,1.1334646320269078e-08,5.040522386313666e-09,7.706724636227544e-05,0.004089100145531821,3.5712412841295254e-06,1.752300517695938e-07,0.001113005572480296,5.94194423300747e-09,3.256730890974771e-05,8.011473543251252e-08,5.765911241201961e-06,4.319116151458352e-10,1.2527019427389456e-10,2.3330946996499463e-06,9.264631344412902e-11,5.779366641516771e-12,1.1740652256350177e-07,6.546657458998765e-11,1.1317950199174946e-12,1.2715081591128511e-20,6.320360227669058e-14
3.5043135468761534e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44069312106243375,0.08055985572091764,0.007812210823080643,2.8064404937558068e-05,0.003921069498161816,0.05594206193000024,0.026008301092220003,4.272647828821629e-05,2.0937803531162552e-10,0.0019257884252099136,5.0750096443555625e-11,0.0005291224286296729,2.7880944964500475e-09,5.923035987386003e-06,2.502720955438514e-09,1.3784887441063133e-10,1.2353026131302793e-05,2.060593311764869e-05,0.005759751273184582,5.331607386293941e-06,0.0005464009344905425,7.12180424169121e-09,3.7428568827942916e-09,1.1332429101008419e-08,5.066146500567685e-09,7.740745544317754e-05,0.004104394005108607,3.5745022227550427e-06,1.7519980125432567e-07,0.0011145571518462786,5.939195745452794e-09,3.260936302689767e-05,8.01893565012588e-08,5.758510479179418e-06,4.325964147668535e-10,1.2533721934172546e-10,2.336061453773519e-06,9.260752950333711e-11,5.786636806306814e-12,1.1730138633277509e-07,6.532026126084197e-11,1.1321836510048574e-12,1.2732047224451838e-20,6.322530677987295e-14
3.5094608963774176e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4406784318498304,0.08052278105943435,0.007800000619264119,2.806560204688932e-05,0.003920521902603782,0.05602171036898372,0.026033329550493717,4.268964056006143e-05,2.1015404873754037e-10,0.0019249617567393229,5.072306934076875e-11,0.0005292811945829324,2.7878194796428624e-09,5.9100103002222825e-06,2.50588053522927e-09,1.3794355541534306e-10,1.2335350187433411e-05,2.0632482804945412e-05,0.00575690954312698,5.303595670971108e-06,0.0005467491176600721,7.089816764220059e-09,3.735402775567825e-09,1.1330228418339973e-08,5.091841844823049e-09,7.774835497525634e-05,0.004119707015262786,3.5777575587238056e-06,1.7516948985848512e-07,0.0011161078659297809,5.936448391720718e-09,3.265137909780155e-05,8.026384952947399e-08,5.751117343120871e-06,4.3328074120755276e-10,1.2540398030413296e-10,2.339025147301754e-06,9.256895235532139e-11,5.793899462074535e-12,1.1719634523038323e-07,6.51744391422989e-11,1.1325716419123066e-12,1.2748995835687337e-20,6.324697553505435e-14
3.514608245878682e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4406637228306137,0.08048572371627769,0.0077878102080060985,2.8066791329364854e-05,0.0039199730907068814,0.0561013232379626,0.026058319380837466,4.26528369079285e-05,2.1093138413563695e-10,0.0019241354872454471,5.069606992890374e-11,0.0005294397965577891,2.787545122814432e-09,5.897028310799957e-06,2.509037061653823e-09,1.3803792614569554e-10,1.2317707614884967e-05,2.0659008470697966e-05,0.005754068965955493,5.2757796163771636e-06,0.0005470968431388723,7.0580309358779716e-09,3.727963938218499e-09,1.1328044291864415e-08,5.117608418019695e-09,7.808994419729337e-05,0.004135039125063359,3.581007300564051e-06,1.7513911790918832e-07,0.0011176577148890436,5.933702171618822e-09,3.269335715356446e-05,8.033821471151541e-08,5.743731835035022e-06,4.339645939374291e-10,1.2547047773909755e-10,2.341985782621783e-06,9.253058032936374e-11,5.801154614690697e-12,1.1709139915601987e-07,6.502910555245187e-11,1.1329589949152696e-12,1.2765927442515394e-20,6.326860866929276e-14
3.519755595379946e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4406489940566844,0.08044868368381072,0.007775639557284833,2.8067972831326113e-05,0.003919423069092222,0.05618090054554028,0.026083270642665548,4.261606728887815e-05,2.1171003985477292e-10,0.0019233096163690112,5.066909814426102e-11,0.00052959823488991,2.7872714243110413e-09,5.884089779551962e-06,2.512190536455065e-09,1.3813198718762988e-10,1.230009829378668e-05,2.0685510134543467e-05,0.005751229542042938,5.24815748810017e-06,0.00054744411184472,7.026445092703241e-09,3.7205403388935346e-09,1.1325876741096115e-08,5.143446218773846e-09,7.843222234653869e-05,0.004150390283646582,3.5842514567959414e-06,1.7510868573137277e-07,0.0011192066988839015,5.930957084958136e-09,3.2735297225262995e-05,8.041245224156045e-08,5.736353956867548e-06,4.3464797243085526e-10,1.255367122235848e-10,2.3449433621200993e-06,9.249241177157099e-11,5.808402270024535e-12,1.1698654800978765e-07,6.488425782826082e-11,1.133345712274945e-12,1.2782842062576251e-20,6.329020630885154e-14
3.5249029448812103e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4406342455798628,0.08041166095439763,0.007763488635125641,2.806914659875579e-05,0.003918871844334082,0.05626044230036386,0.026108183395324322,4.2579331660145955e-05,2.1249001424052376e-10,0.0019224841437526412,5.064215392348635e-11,0.0005297565099137687,2.7869983824874146e-09,5.871194468596997e-06,2.5153409613834975e-09,1.3822573912637011e-10,1.2282522105220811e-05,2.0711987816101075e-05,0.005748391271759627,5.220727570497587e-06,0.0005477909246924003,6.995057587849766e-09,3.7131319458087716e-09,1.132372578546306e-08,5.1693552453791025e-09,7.8775188658724e-05,0.004165760440216088,3.5874900359315435e-06,1.750781936478178e-07,0.0011207548180757739,5.928213131553098e-09,3.277719934394533e-05,8.048656231360608e-08,5.728983710501492e-06,4.353308761670574e-10,1.2560268433354562e-10,2.3478978881825563e-06,9.2454445044671e-11,5.81564243394377e-12,1.1688179169219236e-07,6.473989332541925e-11,1.1337317962384336e-12,1.2799739713470393e-20,6.331176857920669e-14
3.5300502943824745e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4406194774518882,0.08037465552040372,0.007751357409600871,2.8070312677281287e-05,0.003918319422960375,0.056339948511123804,0.02613305769809209,4.2542629979140306e-05,2.132713056352074e-10,0.0019216590690408334,5.06152372035667e-11,0.0005299146219626526,2.786725995706625e-09,5.858342141727579e-06,2.5184883381971736e-09,1.3831918254642148e-10,1.2264978931211722e-05,2.0738441534972064e-05,0.00574555415547339,5.19348816645559e-06,0.000548137282593718,6.963866791375467e-09,3.705738727248468e-09,1.1321591444306779e-08,5.1953354958076234e-09,7.91188423680763e-05,0.0041811495440430115,3.5907230464748015e-06,1.7504764197916523e-07,0.0011223020726276547,5.925470311221433e-09,3.281906354063137e-05,8.056054512146814e-08,5.721621097757666e-06,4.3601330463009203e-10,1.2566839464391614e-10,2.3508493631943767e-06,9.241667852781107e-11,5.822875112314593e-12,1.1677713010413658e-07,6.459600941822076e-11,1.134117249038859e-12,1.2816620412758838e-20,6.333329560505371e-14
3.5351976438837388e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4406046897244194,0.08033766737419534,0.007739245848829847,2.8071471112178226e-05,0.003917765811453084,0.056419419186553514,0.02615789361017899,4.250596220344018e-05,2.1405391237790867e-10,0.001920834391879931,5.0588347921826074e-11,0.0005300725713686679,2.7864542623399827e-09,5.8455325643982064e-06,2.5216326686616456e-09,1.3841231803156867e-10,1.2247468654715108e-05,2.0764871310739948e-05,0.005742718193549562,5.166437597152073e-06,0.0005484831864575144,6.932871090033877e-09,3.698360651565098e-09,1.1319473736882244e-08,5.22138696771127e-09,7.946318270733136e-05,0.004196557544466113,3.593950496921518e-06,1.7501703104393932e-07,0.0011238484627041029,5.9227286237841085e-09,3.286088984631288e-05,8.063440085878108e-08,5.714266120395034e-06,4.36695257308822e-10,1.257338437286177e-10,2.353797789540154e-06,9.237911061635998e-11,5.830100311001703e-12,1.1667256314691442e-07,6.44526034994279e-11,1.1345020728954959e-12,1.2833484177963523e-20,6.335478751031468e-14
