Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),CO2X(24),H2OX(23),O(29),acetyl(44),C2H4X(215),C2H4X(70),HOCO(73),CHO2(74),S(216)
1.250757537513539e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428730695709731,0.10951585872637595,0.02196611531264727,4.962626900399229e-09,2.6015921775225284e-06,0.0008197808234579081,0.00027226641123152215,3.2076580903314427e-06,3.1262485574010442e-15,0.000991792490313524,2.940754963486693e-13,0.00035611916368250186,1.317205588401491e-10,1.1236871388456409e-07,1.749444110220494e-11,3.766846165858588e-13,8.503786210279676e-06,1.242193676828877e-08,0.0078664572829901,0.0014208348484965486,0.00011387920211595905,2.1224805035571533e-08,5.419730745390688e-09,2.038897166604246e-09,1.0334374230010787e-12,2.1697226955784032e-08,1.6425016367692947e-05,5.343997547299994e-07,1.6026691263648575e-05,1.9639847913194238e-08,3.0737768414180197e-09,8.43543712314081e-10,4.519021115021e-12,3.455427578818587e-12,1.1791385192687365e-10,6.008373271538208e-06,6.757207568133306e-13,7.828624696450265e-10,3.5056217611779334e-15,1.3504787729645146e-16,7.525733305519118e-18,1.3559692244650308e-27
1.253250933204499e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428708370552568,0.10951329705886004,0.021964447511003283,4.9959173643612e-09,2.6141069431330045e-06,0.0008225604381052678,0.00027334017142835833,3.2237534313183168e-06,3.149819926087866e-15,0.000993397619597799,2.9662466982381066e-13,0.00035625081559476394,1.3240048358001365e-10,1.1307983201770249e-07,1.757030548703742e-11,3.7894616369119766e-13,8.52396411754989e-06,1.2514047407355451e-08,0.007866300252995293,0.0014230503465067197,0.00011399164321327542,2.127899026770147e-08,5.428090498606072e-09,2.042150070597434e-09,1.0351534020469536e-12,2.1725004416695088e-08,1.6429726447257354e-05,5.360245992690807e-07,1.608186220308401e-05,1.978552160992912e-08,3.0787361561745927e-09,8.46866355745086e-10,4.537259625673197e-12,3.4713558966776722e-12,1.184789803853005e-10,6.019548211510259e-06,6.794835889262757e-13,7.8950386336092e-10,3.5315987242344833e-15,1.3600384580823007e-16,7.579017581299889e-18,1.3751904174969714e-27
1.2557443288954586e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428686074991408,0.10951073616904813,0.02196277984293189,5.0293608097251955e-09,2.6266519725070805e-06,0.0008253430049161604,0.0002744156512537983,3.239889249190304e-06,3.1735178855798825e-15,0.0009950010789913947,2.991896095169171e-13,0.0003563817959585103,1.330821932745651e-10,1.137936634624842e-07,1.764629966986407e-11,3.812158256844731e-13,8.544126893024839e-06,1.26066296772146e-08,0.007866142313398803,0.0014252638577103734,0.00011410396576539996,2.1333189340552747e-08,5.436439828541524e-09,2.045399604225445e-09,1.0368679029787866e-12,2.1752763891142496e-08,1.6434430660245508e-05,5.376511614878952e-07,1.61370926102565e-05,1.99319414302039e-08,3.0836902659370674e-09,8.501942996048763e-10,4.555535244397995e-12,3.487323398422794e-12,1.190454677215779e-10,6.0307033153560435e-06,6.832581819809976e-13,7.961857201933257e-10,3.557708547837773e-15,1.3696438899295396e-16,7.63255695177139e-18,1.3946411740496185e-27
1.2582377245864184e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428663808864483,0.10950817604417187,0.021961112308448928,5.062957610239597e-09,2.6392272471789767e-06,0.0008281285185889027,0.0002754928488900512,3.2560655036736944e-06,3.197342850901683e-15,0.0009966028691360338,3.0177036797072104e-13,0.00035651210869917446,1.3376568632472714e-10,1.145102101383802e-07,1.772242345730585e-11,3.834936101756822e-13,8.564274470616177e-06,1.2699684794650615e-08,0.007865983478193086,0.0014274753839785717,0.00011421617017061079,2.13874021649118e-08,5.444778740949094e-09,2.0486457688597534e-09,1.0385809268213608e-12,2.1780505443632523e-08,1.6439129032258825e-05,5.392794393389538e-07,1.6192382376063105e-05,2.007910929984865e-08,3.0886391727503483e-09,8.535275382156681e-10,4.573847970087331e-12,3.5033300835504317e-12,1.1961331308646303e-10,6.041838582168559e-06,6.870445391053692e-13,8.029081796521424e-10,3.583951573758584e-15,1.3792951797297553e-16,7.686352037884995e-18,1.4143237101025396e-27
1.2607311202773782e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44286415720121514,0.10950561667166422,0.021959444907570038,5.09670813963616e-09,2.6518327485877138e-06,0.0008309169738385225,0.0002765717625201929,3.272282154237742e-06,3.2212952376487663e-15,0.0009982029906805473,3.04366997677648e-13,0.00035664175771958466,1.3445096111985443e-10,1.152294739428069e-07,1.7798676656552705e-11,3.8577952474058343e-13,8.584406784709446e-06,1.2793213975266345e-08,0.007865823761162035,0.0014296849271812002,0.00011432825682494131,2.1441628653897555e-08,5.453107241612323e-09,2.0518885658676427e-09,1.0402924733762675e-12,2.1808229146766775e-08,1.644382158876959e-05,5.409094307771694e-07,1.6247731391752144e-05,2.022702714282513e-08,3.093582878697035e-09,8.568660659034933e-10,4.592197801810232e-12,3.5193759513999927e-12,1.2018251562710313e-10,6.052954011338819e-06,6.908426633669562e-13,8.096713812393446e-10,3.610328143428359e-15,1.3889924387132337e-16,7.740403460687225e-18,1.4342402590191666e-27
1.263224515968338e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428619364276849,0.10950305803915629,0.021957777640310712,5.130612771628981e-09,2.6644684580777832e-06,0.0008337083653966827,0.00027765239032817286,3.2885391600960854e-06,3.2453754619875425e-15,0.0009998014442808198,3.0697955107900916e-13,0.00035677074690009235,1.351380160377972e-10,1.1595145675116506e-07,1.787505907536284e-11,3.880735769207363e-13,8.604523770161912e-06,1.2887218433475202e-08,0.00786566317588409,0.0014318924891869676,0.00011444022612221722,2.1495868719112705e-08,5.461425336348941e-09,2.055127996644913e-09,1.0420025436714862e-12,2.1835935065308686e-08,1.6448508355137623e-05,5.425411337598321e-07,1.630313954892154e-05,2.0375696881214716e-08,3.09852138587954e-09,8.602098769974496e-10,4.61058473842536e-12,3.535461001265167e-12,1.2075307448631985e-10,6.064049602553391e-06,6.946525577759598e-13,8.164754644476522e-10,3.636838597940978e-15,1.398735778088189e-16,7.794711841027192e-18,1.454393069111665e-27
1.265468572090202e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44285994020815717,0.10950075589253336,0.021956277214034692,5.161259007001966e-09,2.6758664090339564e-06,0.0008362231240018877,0.00027862641947714955,3.303204935230426e-06,3.2671573094549063e-15,0.001001238626976474,3.0934450719989384e-13,0.0003568862761885313,1.3575788611902724e-10,1.1660356755935729e-07,1.7943913576588106e-11,3.9014518774948503e-13,8.622615897619214e-06,1.2972229810953541e-08,0.007865517917842292,0.0014338776026123763,0.00011454089847320988,2.1544696312215743e-08,5.468902729391129e-09,2.0580406073874217e-09,1.0435403457630264e-12,2.1860855237414954e-08,1.6452721515162626e-05,5.440111281284434e-07,1.635305736702574e-05,2.051014410341873e-08,3.102961599142531e-09,8.632238196086523e-10,4.6271647050228605e-12,3.549971046091859e-12,1.2126773639963222e-10,6.074018673171545e-06,6.980915286630658e-13,8.226342084033997e-10,3.660812760182665e-15,1.4075442741559924e-16,7.843809595075856e-18,1.4727344725444912e-27
1.2677126282120658e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428579463233147,0.10949845432670552,0.021954776896013953,5.192030640581759e-09,2.6872887996173466e-06,0.0008387402529457138,0.00027960183431722987,3.3179033348198454e-06,3.2890433471182553e-15,0.0010026744596622074,3.117224421047387e-13,0.000357001276929005,1.3637919557791147e-10,1.1725788359824119e-07,1.80128724510583e-11,3.922234015772819e-13,8.640695509663288e-06,1.3057628029603888e-08,0.007865371976970632,0.0014358611141416441,0.0001146414763662107,2.159353476760286e-08,5.476371702679147e-09,2.0609504936561436e-09,1.0450769529570294e-12,2.1885761106475894e-08,1.645693002393325e-05,5.454825057097989e-07,1.640302292366898e-05,2.0645203314783244e-08,3.107397604678782e-09,8.662420330567498e-10,4.64377472480774e-12,3.5645128269754884e-12,1.2178349560212245e-10,6.083971675211894e-06,7.015400378753083e-13,8.288262811272041e-10,3.684895893331015e-15,1.4163902664642913e-16,7.893116440151167e-18,1.4912707443718693e-27
1.2699566843339298e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428559547620924,0.1094961533330557,0.021953276686259415,5.222927944765115e-09,2.698735616034335e-06,0.0008412597484217835,0.00028057863352635325,3.3326343286056363e-06,3.3110338795489883e-15,0.0010041089428306155,3.1411339391386623e-13,0.00035711575190409695,1.3700194320826007e-10,1.1791440618939952e-07,1.8081935559806913e-11,3.9430822383102713e-13,8.658762559776643e-06,1.3143413972232096e-08,0.007865225362753034,0.0014378430251345963,0.00011474196008377524,2.1642384022292203e-08,5.483832260525363e-09,2.0638576564887915e-09,1.0466123655746546e-12,2.1910652722489307e-08,1.6461133899687257e-05,5.469552650197629e-07,1.6453036140545753e-05,2.0780875912550134e-08,3.111829404076593e-09,8.69264513214499e-10,4.660414796966926e-12,3.5790863431660856e-12,1.223003514607687e-10,6.093908609050208e-06,7.049980874860384e-13,8.350517842847542e-10,3.709088245328995e-15,1.4252738360699413e-16,7.942632828791805e-18,1.5100035579915134e-27
1.2722007404557937e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428539655135548,0.10949385290308945,0.021951776584781885,5.253951191934633e-09,2.710206844430934e-06,0.0008437816066344345,0.000281556815783049,3.3473978861648945e-06,3.3331292116930343e-15,0.0010055420769787932,3.1651740071206797e-13,0.00035722970388195904,1.3762612779649688e-10,1.1857313664006896e-07,1.8151102764238423e-11,3.963996599152826e-13,8.67681700174595e-06,1.3229588520844652e-08,0.007865078084546106,0.0014398233369502817,0.00011484234990705808,2.1691244011198266e-08,5.491284407279461e-09,2.0667620969542443e-09,1.048146585183739e-12,2.193553012546862e-08,1.6465333160595343e-05,5.484294045758556e-07,1.65030969395757e-05,2.091716329269736e-08,3.1162569989104787e-09,8.722912559548344e-10,4.67708492039601e-12,3.593691593878213e-12,1.228183033385841e-10,6.103829475250089e-06,7.084656795349043e-13,8.413108195323732e-10,3.7333900638944356e-15,1.434195063996155e-16,7.992359213320234e-18,1.5289345961444473e-27
1.274229711959923e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428521689090597,0.10949177343922084,0.0219504203557915,5.282109615373166e-09,2.7205996001235894e-06,0.0008460637846546639,0.0002824424322874775,3.36077441661023e-06,3.3531972551124263e-15,0.0010068366895803896,3.1870226195376084e-13,0.0003573322860638459,1.3819172251224378e-10,1.1917063182835207e-07,1.8213730036523167e-11,3.9829633728509277e-13,8.693130099462192e-06,1.330783880797571e-08,0.00786494435853684,0.0014416124676029142,0.00011493303713760472,2.1735430136978658e-08,5.498015056046466e-09,2.069385814759417e-09,1.0495327279303667e-12,2.1958010930198653e-08,1.646912598011707e-05,5.497634401314253e-07,1.6548400488050168e-05,2.1040918404648232e-08,3.1202566068281484e-09,8.750315623066248e-10,4.692183141323588e-12,3.6069243014638886e-12,1.2328755435959458e-10,6.112785631723505e-06,7.116091315216198e-13,8.469988989379588e-10,3.755457079191926e-15,1.4422937093804308e-16,8.037500651304487e-18,1.5462232124930059e-27
1.2762586834640522e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44285037417843315,0.10948969442320793,0.021949064215333474,5.310371420388234e-09,2.731012290758092e-06,0.0008483478883128897,0.0002833291773690103,3.3741775200145537e-06,3.3733514471786733e-15,0.0010081302001501379,3.2089785477085556e-13,0.0003574344449755214,1.3875849002657182e-10,1.1976993393080674e-07,1.8276442191473363e-11,4.0019842978311333e-13,8.709432818841627e-06,1.3386408149240213e-08,0.007864810104004204,0.0014434002930518207,0.00011502364804464393,2.177962494140806e-08,5.504738835610262e-09,2.072007308690334e-09,1.0509178952930058e-12,2.1980480195936313e-08,1.6472915055126694e-05,5.510986017255144e-07,1.6593742813600555e-05,2.116517826754667e-08,3.12425278005556e-09,8.777753468751687e-10,4.707305927675923e-12,3.620182950348907e-12,1.237577003735608e-10,6.12172865429737e-06,7.147603874782109e-13,8.527145488375239e-10,3.777613967814497e-15,1.4504232663546304e-16,8.082814463969781e-18,1.5636765227411028e-27
1.2782876549681814e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428485813138585,0.10948761584902428,0.02194770816341555,5.338736808276407e-09,2.7414449059685033e-06,0.0008506339148260242,0.0002842170500521544,3.3876071735477585e-06,3.3935920140801744e-15,0.0010094226090648448,3.2310420723646323e-13,0.00035753618263286417,1.3932642942703713e-10,1.2037104388347202e-07,1.833923912742889e-11,4.021059413570066e-13,8.725725126363316e-06,1.3465297194859123e-08,0.007864675327602051,0.001445186814299872,0.00011511418283304441,2.182382837672178e-08,5.511455749227862e-09,2.0746265795543254e-09,1.0523020885950555e-12,2.200293795160359e-08,1.6476700398894897e-05,5.524348882656803e-07,1.6639123858986064e-05,2.128994391051938e-08,3.128245519796579e-09,8.805226066150453e-10,4.722453278597913e-12,3.6334675398249907e-12,1.2422874090448557e-10,6.130658543779136e-06,7.17919448832289e-13,8.584578443464623e-10,3.79986091237399e-15,1.458583794795585e-16,8.128300985559158e-18,1.5812957935445777e-27
1.2803166264723107e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428467903076013,0.10948553771072131,0.02194635220004541,5.367205980323244e-09,2.7518974353495315e-06,0.0008529218614180237,0.00028510604936182054,3.4010633542721235e-06,3.41391918225561e-15,0.0010107139167042506,3.253213473987539e-13,0.000357637501042296,1.3989553979635642e-10,1.2097396261286069e-07,1.8402120742976235e-11,4.0401887593956745e-13,8.742006988706424e-06,1.3544506594508e-08,0.007864540035903454,0.0014469720323494098,0.00011520464170674416,2.186804039748013e-08,5.518165800181996e-09,2.0772436281486573e-09,1.0536853076085194e-12,2.202538423490439e-08,1.6480482024633287e-05,5.537722986605804e-07,1.668454356711389e-05,2.141521636183032e-08,3.13223482725581e-09,8.832733384812062e-10,4.737625193409819e-12,3.646778069050204e-12,1.2470067547438806e-10,6.13957530109817e-06,7.210863169869921e-13,8.642288605719346e-10,3.8221980953248695e-15,1.466775354582036e-16,8.173960550452577e-18,1.5990823003557843e-27
1.28234559797644e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44284500115200853,0.10948346000242717,0.021944996325230646,5.395779137802953e-09,2.7623698684567494e-06,0.0008552117253198612,0.00028599617432332504,3.414546039142791e-06,3.4343331783939432e-15,0.0010120041234510096,3.275493032806916e-13,0.0003577384022008237,1.4046582021242877e-10,1.2157869103597277e-07,1.8465086936948177e-11,4.0593723744873753e-13,8.758278372749495e-06,1.3624036997314381e-08,0.007864404235401651,0.0014487559482022488,0.0001152950248687637,2.1912260958983368e-08,5.52486899176256e-09,2.079858455268803e-09,1.055067551902143e-12,2.204781908608762e-08,1.6484259945500993e-05,5.551108318198837e-07,1.67300018810387e-05,2.1540996648876894e-08,3.136220703662451e-09,8.860275394310027e-10,4.752821671504345e-12,3.6601145371426956e-12,1.2517350360433576e-10,6.148478927304962e-06,7.242609933185982e-13,8.700276726124293e-10,3.8446256989644594e-15,1.4749980055994244e-16,8.219793493051618e-18,1.6170373263155223e-27
1.284374569480569e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428432138395067,0.10948138271834579,0.02194364053897879,5.424456481978007e-09,2.7728621948068413e-06,0.0008575035037694989,0.00028688742396239204,3.428055205008304e-06,3.4548342294343956e-15,0.0010132932296906731,3.297881028797304e-13,0.0003578388880960864,1.4103726974836067e-10,1.2218523006031186e-07,1.8528137608423543e-11,4.0786102978762074e-13,8.774539245569644e-06,1.3703889051854807e-08,0.00786426793251109,0.0014505385628596757,0.00011538533252123052,2.1956490013708473e-08,5.531565327267362e-09,2.0824710617387422e-09,1.056448823010441e-12,2.2070242533125544e-08,1.6488034174619608e-05,5.56450486654318e-07,1.6775498743961967e-05,2.1667285798185523e-08,3.14020315025627e-09,8.887852064237081e-10,4.768042711981781e-12,3.6734769432756235e-12,1.2564722481349822e-10,6.157369423570209e-06,7.274434791794981e-13,8.758543555572613e-10,3.867143905435885e-15,1.4832518077137523e-16,8.265800147510612e-18,1.6351621599895905e-27
1.2864035409846984e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428414283626021,0.10947930585275603,0.021942284841297285,5.453238214098859e-09,2.7833744038777823e-06,0.0008597971940118649,0.0002877797973051556,3.4415908286109915e-06,3.475422562566426e-15,0.0010145812358116739,3.320377741675998e-13,0.0003579389607063885,1.4160988747248364e-10,1.2279358058389633e-07,1.859127265672689e-11,4.0979025684449513e-13,8.790789574442006e-06,1.3784063406152996e-08,0.00786413113356818,0.0014523198773224485,0.00011547556486536252,2.2000727515415917e-08,5.5382548100231475e-09,2.08508144838281e-09,1.0578291214404421e-12,2.2092654608355818e-08,1.6491804725056775e-05,5.577912620757166e-07,1.682103409923157e-05,2.179408483540827e-08,3.1441821682662776e-09,8.915463364183874e-10,4.7832883139943896e-12,3.686865286502901e-12,1.2612183861842167e-10,6.16624679118418e-06,7.306337758997025e-13,8.817089844862178e-10,3.889752896724106e-15,1.4915368207805272e-16,8.311980848040947e-18,1.6534580981904985e-27
1.2882296153384146e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428398229966932,0.10947743702686667,0.02194106478911767,5.4792311910247536e-09,2.79285238304053e-06,0.0008618631475412978,0.0002885838932757357,3.4537954919111187e-06,3.494026876547299e-15,0.0010157395010424637,3.340717967182655e-13,0.00035802867432460834,1.4212624145124752e-10,1.233426456215602e-07,1.8648166259377302e-11,4.11531211081294e-13,8.805405828463504e-06,1.3856496426457826e-08,0.007864007595569884,0.001453921949499211,0.0001155567097520287,2.2040548452980508e-08,5.544269488161344e-09,2.087428899079048e-09,1.059070557720888e-12,2.2112815788071783e-08,1.6495195085930192e-05,5.58998917158273e-07,1.686204878322474e-05,2.1908640770068118e-08,3.147760354072512e-09,8.940343117686981e-10,4.797030355422005e-12,3.6989369707650035e-12,1.2654975381218455e-10,6.174225198201866e-06,7.335117223095396e-13,8.870021063840211e-10,3.9101787601825245e-15,1.4990200673897372e-16,8.353692564262993e-18,1.670071815969904e-27
