Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),CO2X(24),H2X(49),CHOX(53),H2OX(23),COX(50)
1.150539642470116e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756271369526,0.1186699655659776,0.022821567681900023,7.4521930027639277e-55,5.0455271997109395e-34,7.2435532039111056e-22,2.2616351717946544e-41,1.3394516518689739e-36,2.2482832409570147e-75,1.1699337772808038e-16,1.5975800260181194e-74,1.1699337360587646e-16,2.534756039329585e-51,1.7378682286022906e-43,2.2025573478225183e-61,1.330087736885246e-62,1.6900847348405068e-32,8.5534020238342151e-59,4.6397900919117e-10,2.2308524070480977e-11,8.5711825205789609e-15,8.6549565302187799e-15,5.8613610617769347e-19,2.5967101887877369e-17,1.1756865329267313e-18,8.7094900706098546e-22,2.8695719355046482e-33,1.9596336254945803e-50,3.4826209085539417e-30,2.2846777048626925e-52,2.2518574937934872e-30,1.9482910761257226e-51
1.548803366892538e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756254535897,0.11866996540536646,0.022821567678038931,4.6224680076176031e-54,1.2897149910273428e-33,1.253080796055993e-21,8.9763456883853309e-41,2.9574113007574882e-36,1.2171571695935671e-74,1.5749108666908023e-16,7.0589475136871194e-74,1.5749107957051373e-16,6.7224784566412679e-51,4.7744864383971551e-43,9.9537090925313928e-61,6.0094743787823424e-62,3.5568062173473209e-32,2.688820098706819e-58,6.2458712047024236e-10,3.0030705502186105e-11,1.1527712180845303e-14,1.1672657410298886e-14,7.9085605644609887e-19,4.4452654508289886e-17,2.5023807699698729e-18,1.4720429957425277e-21,1.0011584864155858e-32,1.1391996181596214e-49,7.4716435942248246e-30,1.342307871398983e-51,4.738836697196844e-30,8.8024628762654761e-51
1.94706709131496e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756237702268,0.11866996524475536,0.022821567674177839,1.7968485541483341e-53,2.7028059460765336e-33,1.9225957441031405e-21,2.6310723226807882e-40,5.5334721162194297e-36,4.4690378105549489e-74,1.9798879614636136e-16,2.1226008679694524e-73,1.9798878528658253e-16,1.4567384333387667e-50,1.0534674824511393e-42,3.2331583195502981e-60,1.9516482893240153e-61,6.3812987869789094e-32,6.6455539852548069e-58,7.8519522763412468e-10,3.7752886925452497e-11,1.4478966752728039e-14,1.4701610656789081e-14,9.9521074157326018e-19,6.7512112615035125e-17,4.5307970353392712e-18,2.2116840498751718e-21,2.6016189863760279e-32,3.9334875933446017e-49,1.3629167191101847e-29,4.7161909871515252e-51,8.5016015987980118e-30,2.8586734535866812e-50
2.3453308157373822e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756220868639,0.11866996508414424,0.022821567670316747,5.7476224087391007e-53,5.0597592004883323e-33,2.7421992523876374e-21,6.6127292413673021e-40,9.35240555491378e-36,1.3968269361473018e-73,2.3848650619521395e-16,5.4903260931044111e-73,2.3848649073732575e-16,2.812442380729574e-50,2.0504871067072371e-42,8.9646605346620086e-60,5.4104557883082601e-61,1.0413698595503305e-31,1.4442523330212038e-57,9.458033304036926e-10,4.5475068339716483e-11,1.7424597820569702e-14,1.7742707402059101e-14,1.1991760357752851e-18,9.5299666097102327e-17,7.4551970222947701e-18,3.0910851981381863e-21,5.8606452241203177e-32,1.1461830190138897e-48,2.2595392254240139e-29,1.3955999407707473e-50,1.3873190635750555e-29,7.9248658575086661e-50
3.141858264582226e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756187201381,0.11866996476292201,0.022821567662594567,7.0445937377260645e-52,1.4892241628435402e-32,4.8385274049952281e-21,3.8767771449496439e-39,2.2170743549451637e-35,1.8727584907870245e-72,3.1948192803283261e-16,3.3868604944490484e-72,3.1948190082852707e-16,8.8245529695676594e-50,6.2853468796887654e-42,7.3427353109487345e-59,4.4283635491447053e-60,2.3242959271359959e-31,6.0345722728278385e-57,1.2670195225122703e-09,6.0919431140776249e-11,2.3298732596107114e-14,2.3862782814259626e-14,1.6059206696787605e-18,1.6437828165268582e-16,1.6929601967074411e-17,5.2296328698728273e-21,2.4888465385628842e-31,9.6144668798494437e-48,5.2267609710292207e-29,1.2594707514680802e-49,3.0960807889572989e-29,6.485999838643601e-49
3.93838571342707e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756153534107,0.11866996444169979,0.022821567654872386,3.5145283574496126e-51,3.4148311669312442e-32,7.5409262910117863e-21,1.3735074657315487e-38,4.3172151681453991e-35,1.005977084954616e-71,4.0047735217641338e-16,1.2231272275246186e-71,4.004773098433299e-16,2.1146548337751451e-49,1.4657695888835847e-41,3.1398649605419864e-58,1.8928567441518773e-59,4.3311471489079286e-31,1.7625745394747284e-56,1.5882356967692629e-09,7.6363793905364051e-11,2.9150159196777879e-14,3.0033885204836298e-14,2.0110929140118024e-18,2.5055893149243349e-16,3.2012474138457136e-17,7.832866309988031e-21,7.2291404391982698e-31,3.9633344716501446e-47,1.0054612010674189e-28,5.4364737343328818e-49,5.7686691913010097e-29,2.7722694086017103e-48
4.734913162271914e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756119866843,0.11866996412047762,0.022821567647150206,1.2506752186412251e-50,6.7077808642688702e-32,1.0847454973558581e-20,3.779450737976618e-38,7.4260220399807668e-35,3.8444404813748892e-71,4.8147277861727662e-16,3.4352518170430213e-71,4.8147271778212044e-16,4.3001753005145758e-49,2.9021266971388693e-41,9.9724500218418543e-58,6.0096316027489882e-59,7.1867917552768003e-31,4.1948765944615771e-56,1.9094518531657671e-09,9.1808156633517184e-11,3.4978950361585717e-14,3.6256988508998559e-14,2.4146978054579454e-18,3.5264951371857519e-16,5.3823171777968094e-17,1.0845987546426113e-20,1.7091445098809776e-30,1.2305997001925299e-46,1.7185890426891344e-28,1.7532316902355311e-48,9.5710701141630722e-29,8.8013918571052026e-48
5.5314406111167585e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756086199569,0.11866996379925544,0.022821567639428025,3.6673106667468714e-50,1.1864668521314761e-31,1.4755910884448584e-20,8.883957714039018e-38,1.1737100994083942e-34,1.2095661637127485e-70,5.6246820734572028e-16,8.2674855705111459e-71,5.6246812464568371e-16,7.8337986690080139e-49,5.149596614323449e-41,2.643222316815701e-57,1.5922623090961211e-58,1.1005348565012919e-30,8.7327944911816553e-56,2.2306679916988148e-09,1.0725251932528077e-10,4.0785188632736494e-14,4.2533002790525861e-14,2.8167410595146271e-18,4.6949238181961302e-16,8.343679361187947e-17,1.421868879131022e-20,3.5399414822742235e-30,3.2338636670090426e-46,2.707461147120138e-28,4.7664454213881918e-48,1.4654872130195565e-28,2.3318716428462125e-47
7.124495508806446e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756018865014,0.11866996315681115,0.022821567623983664,2.2379478126513216e-49,2.9901292363158876e-31,2.4370178919357036e-20,3.6131626620224366e-37,2.4669811247514861e-34,8.680176571908791e-70,7.2445907162842536e-16,3.5478089224256764e-70,7.2445893515068006e-16,2.0762690174250085e-48,1.2962556382885086e-40,1.3213289471371436e-56,7.9523152983197899e-58,2.1882516633397198e-30,2.8886189720889802e-55,2.8731002151728371e-09,1.3814124459979491e-10,5.2330322239938805e-14,5.5246706639392449e-14,3.6161645187546816e-18,7.4354551314340042e-16,1.6964650474618397e-16,2.1887631328618527e-20,1.1636727008156148e-29,1.629543350953264e-45,5.6795610956649205e-28,2.5690745608931528e-47,2.9132746611675025e-28,1.164544086419531e-46
8.717550406496134e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755951530443,0.11866996251436693,0.022821567608539303,8.8362165567787053e-49,6.2377481721992417e-31,3.6365561124375487e-20,1.0864594192717233e-36,4.4625500500984312e-34,3.8308947308138075e-69,8.8644994494490472e-16,1.1051041767141443e-69,8.8644974136608304e-16,4.5187523191703373e-48,2.6897639161653524e-40,4.5932523912859923e-56,2.7623343952318293e-57,3.7663597895963766e-30,7.4612924942291442e-55,3.5155323671873673e-09,1.6902996972920904e-10,6.3786240914730018e-14,6.8180995999108805e-14,4.4094104392597673e-18,1.0646766414250366e-15,2.9800234833576567e-16,3.0530065335074267e-20,2.9852709985063975e-29,5.6008991993235176e-45,1.0282351340907372e-27,9.323178048648054e-47,5.0131585113193903e-28,4.0449853985378126e-46
1.0852950981323369e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755861272209,0.11866996165320666,0.022821567587837002,4.4492875833582276e-48,1.3917075066851065e-30,5.6146297682503185e-20,3.8035787996427392e-36,8.5097186535206797e-34,2.2802231711584503e-68,1.1035896222024236e-15,4.0336476692461386e-69,1.1035893079408726e-15,1.0653144076771702e-47,5.9266142767367585e-40,1.9355626806576295e-55,1.1625630564267409e-56,6.7407320398318848e-30,2.1626062739414486e-54,4.3766764558923023e-09,2.1043456986615797e-10,7.9003565863533557e-14,8.5873179985482043e-14,5.4631086435726296e-18,1.5567395644565729e-15,5.471561078177803e-16,4.3245083359960134e-20,8.4950814409237948e-29,2.2950728550407212e-44,1.9669826573726632e-27,4.1813945523370218e-46,8.9693999984261705e-28,1.7022861142597499e-45
1.2988351556150602e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755771013947,0.11866996079204652,0.022821567567134701,1.7891574725555701e-47,2.6793477296596546e-30,8.0126963806036988e-20,1.0961778389641083e-35,1.4446341550174191e-33,1.24956463310433e-67,1.3207293153483478e-15,1.1907963557231643e-68,1.3207288668444825e-15,2.1621686552675228e-47,1.1250514496525215e-39,7.0201284966205364e-55,4.2092595586065855e-56,1.0781937470493842e-29,5.2708828779238985e-54,5.2378204161985937e-09,2.51839169743228e-10,9.40635295828227e-14,1.0397955052524194e-13,6.5059106328201628e-18,2.1067338134012593e-15,8.9575609283000941e-16,5.688854765225043e-20,2.0067233332757086e-28,7.1801500599853547e-44,3.3532919227087232e-27,1.4745527414873633e-45,1.434220376407116e-27,6.1624523417173194e-45
1.5123752130977835e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755680755657,0.1186699599308865,0.0228215675464324,5.3527564833006905e-47,4.6497807688161897e-30,1.0826361981675025e-19,2.6239910478512068e-35,2.2615382433089583e-33,4.4609232637312239e-67,1.5378690241903089e-15,2.9258722006207625e-68,1.5378684180981084e-15,3.9383865389857421e-47,1.9229905172239294e-39,1.9514619376716362e-54,1.1686183651394496e-55,1.5957150618852126e-29,1.1146417556505288e-53,6.0989642481062319e-09,2.9324376936068638e-10,1.0896777871669512e-13,1.2250715713210522e-13,7.5379304261165975e-18,2.702670099259418e-15,1.354144834446863e-15,7.1163571708720161e-20,4.1258931602068487e-28,1.8436161451707516e-43,5.2737160018580805e-27,4.1160541342786437e-45,2.1219461760958558e-27,1.7107202254425357e-44
1.7259152705805068e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755590497339,0.11866995906972663,0.022821567525730099,1.3593855076943532e-46,7.4720378022916495e-30,1.4051358046485026e-19,5.5564256471171892e-35,3.334134834719206e-33,1.3296197235708764e-66,1.7550087485414434e-15,6.3554182648729468e-68,1.7550079617228421e-15,6.6222043328003122e-47,3.0435734076053074e-39,4.6964715642156762e-54,2.8091134697695128e-55,2.2310647654926785e-29,2.1313457982868961e-53,6.9601079516156786e-09,3.3464836871874475e-10,1.2371791289929381e-13,1.4146071782247862e-13,8.5592787874523959e-18,3.3350315633763036e-15,1.9302394465853525e-15,8.5874456368116105e-20,7.6743483307932808e-28,4.1379933677170094e-43,7.8123054312594299e-27,9.9392729260422681e-45,2.9658490011771964e-27,4.111820622571092e-44
1.93945532806323e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755500238983,0.11866995820856688,0.022821567505027798,3.0632940743118161e-46,1.1322603961871118e-29,1.7683416837079913e-19,1.0716218295738984e-34,4.6942481551049426e-33,3.4691108806694736e-66,1.9721484882149101e-15,1.2581997192179271e-67,1.9721474977402341e-15,1.0473047544518395e-46,4.5435101883823448e-39,1.0089097214693579e-53,6.0276188879754953e-55,2.9872732308077688e-29,3.7723158241564374e-53,7.8212515267269535e-09,3.7605296781751674e-10,1.3831553146993026e-13,1.6084336466630476e-13,9.570066460403743e-18,3.9958881159940214e-15,2.6303705691352934e-15,1.0088727876455701e-19,1.3227603924399019e-27,8.4073452809782907e-43,1.1053125447869324e-26,2.1564308020321131e-44,3.9697909036952476e-27,8.8221278127467438e-44
2.1529953855459534e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755409980604,0.11866995734740725,0.022821567484325497,6.236872459936813e-46,1.6380271428378755e-29,2.1718327516291652e-19,1.9154236847650139e-34,6.3726861084559576e-33,8.0445908933344426e-66,2.1892882430263624e-15,2.3067606966036464e-67,2.1892870261718157e-15,1.5773223245270108e-46,6.4790775480715532e-39,1.9737780016434718e-53,1.1779695650901358e-54,3.8665410591702494e-29,6.2723872138937614e-53,8.6823949734401915e-09,4.174575666570985e-10,1.5276221244425418e-13,1.8065707337627398e-13,1.0570402712023378e-17,4.6785299608975469e-15,3.459669873574784e-15,1.1610478551733522e-19,2.1451049806989517e-27,1.5763316170822162e-42,1.5079111928278135e-26,4.273707559981475e-44,5.1365257986890018e-27,1.723966356718357e-43
2.3665354430286767e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755319722187,0.11866995648624774,0.022821567463623196,1.1875835446946304e-45,2.2827601970942558e-29,2.6151934495197139e-19,3.2366697986021224e-34,8.3989398447489787e-33,1.7356939411057921e-65,2.4064280127938727e-15,3.9967831658605359e-67,2.4064265470392206e-15,2.2843592100956282e-46,8.9053542582194471e-39,3.6233339653999896e-53,2.1601020139104489e-54,4.870118599792477e-29,9.9390300096167355e-53,9.543538291755467e-09,4.5886216523755292e-10,1.67059513133593e-13,2.0090225772020206e-13,1.1560395375728489e-17,5.3778713195679643e-15,4.4216657194416118e-15,1.3147172691164561e-19,3.3164946320872347e-27,2.7750708132076278e-42,1.9972117550028975e-26,7.9473707901480773e-44,6.4675374381675569e-27,3.1610859809033968e-43
2.5800755005114e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755229463747,0.11866995562508839,0.022821567442920895,2.1483100846585966e-45,3.0849069740587521e-29,3.0980123837612738e-19,5.2325866032081303e-34,1.0801443130880986e-32,3.549938486988332e-65,2.6235677973373343e-15,6.6224186721097646e-67,2.6235660603641213e-15,3.2037248145741308e-46,1.1876363963697758e-38,6.3380320615283708e-53,3.7741711045062016e-54,5.9988175088309134e-29,1.5151411504478919e-52,1.0404681481672778e-08,5.0026676355891906e-10,1.8120897523988155e-13,2.215783341988079e-13,1.2540151204090446e-17,6.0898704906940339e-15,5.5188579995398751e-15,1.4695224644248425e-19,4.9326595352289698e-27,4.6418917649524923e-42,2.5813179273520063e-26,1.406302347504603e-43,7.9637230190367995e-27,5.5226788075464928e-43
2.7936155579941233e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755139205269,0.11866995476392915,0.022821567422218601,3.7166448251869747e-45,4.0629614058277068e-29,3.6198818369458321e-19,8.1489303462960628e-34,1.3607765805481149e-32,6.9265243502494933e-65,2.84070759647825e-15,1.0563181127425929e-66,2.8407055661681495e-15,4.3732356485321289e-46,1.5445185327263103e-38,1.0642219057097662e-52,6.3295997833189773e-54,7.2533226720601455e-29,2.2356386219830119e-52,1.1265824543192116e-08,5.4167136162122841e-10,1.9521212668841858e-13,2.4268417324113989e-13,1.3509775995740274e-17,6.8110731700554134e-15,6.7531729871716571e-15,1.6251609157321893e-19,7.1008179086094706e-27,7.4363313966117138e-42,3.2682610663055769e-26,2.384402264973667e-43,9.6258103272089763e-27,9.2612457309988149e-43
3.0071556154768466e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755048946768,0.11866995390277003,0.022821567401516304,6.1780028378205671e-45,5.2354376005273999e-29,4.1803979856444713e-19,1.2284458509151702e-33,1.6844631974958201e-32,1.294610646360138e-64,3.0578474100398263e-15,1.6296947887138477e-66,3.0578450644728558e-15,5.8330340991247503e-46,1.9663954749783901e-38,1.7236213338505049e-52,1.0238718969251836e-53,8.6342163550450365e-29,3.2071379905530481e-52,1.2126967476313486e-08,5.8307595942450761e-10,2.0907048081176963e-13,2.6421821536449979e-13,1.4469374538859614e-17,7.5384987400512404e-15,8.1260778627610937e-15,1.7813754507848377e-19,9.9393134386216578e-27,1.1478872593466152e-41,4.065995709771904e-26,3.8928889105155701e-43,1.1454390185768723e-26,1.4979687286519144e-42
3.434235730442293e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754868429673,0.1186699521804522,0.022821567360111705,1.5447401794027485e-44,8.237919113858042e-29,5.4157763220127452e-19,2.5728826083323386e-33,2.4712376850727949e-32,4.0912252274012613e-64,3.4921270797270955e-15,3.5691801299502128e-66,3.4921240386699471e-15,9.796331767884559e-46,3.0255214161987188e-38,4.1319626199818781e-52,2.4479890926125459e-53,1.1776685767339615e-28,6.1509563285049314e-52,1.3849252957362393e-08,6.6588515425403941e-10,2.3635877079301142e-13,3.0856247464998745e-13,1.6358906519068297e-17,9.0025311864710889e-15,1.1291170520247897e-14,2.094863235824494e-19,1.8160667237461518e-26,2.4953793369491592e-41,6.0252389267979412e-26,9.4463939738397152e-43,1.5612305860198086e-26,3.5808799384495518e-42
3.86131584540774e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675468791246,0.11866995045813489,0.022821567318707107,3.4476324172853529e-44,1.224108053593058e-28,6.8009996919821495e-19,4.9270209398298384e-33,3.460080865053717e-32,1.1317765566895303e-63,3.9264068050210938e-15,7.1285492143169146e-66,3.9264029831255303e-15,1.546287634491267e-45,4.4048486087979366e-38,8.9383632869463423e-52,5.2812803487119544e-53,1.5428275041473343e-28,1.0925960659117854e-51,1.5571537924819675e-08,7.4869434804761198e-10,2.630856412258729e-13,3.5459064614443046e-13,1.8209563941927972e-17,1.0467044704290732e-14,1.501726223997475e-14,2.409081548577885e-19,3.0781050253900016e-26,4.9136700360802253e-41,8.5210505526582587e-26,2.0614678738960964e-42,2.0438713701483549e-26,7.7239767309540371e-42
4.2883959603731864e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754507395131,0.11866994873581808,0.022821567277302508,7.027292141433942e-44,1.7393825477441047e-28,8.3329857272960912e-19,8.7856929370508879e-33,4.6692395770803416e-32,2.8079133294673061e-63,4.3606865845723736e-15,1.3227275473652192e-65,4.3606818980074913e-15,2.3238712411009366e-45,6.1427744359307319e-38,1.7794653456055829e-51,1.048560360879001e-52,1.9589798520321549e-28,1.8259545803942373e-51,1.72938223786855e-08,8.3150354080525342e-10,2.8926264331789793e-13,4.022777616557085e-13,2.0022146651479382e-17,1.1922352919496087e-14,1.9302487389913906e-14,2.7236720256231886e-19,4.9175061871879813e-26,8.9536268176559707e-41,1.161414679263923e-25,4.1326650483809917e-42,2.5933209812149165e-26,1.5332611568181598e-41
4.715476075338633e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754326877697,0.11866994701350179,0.022821567235897917,1.3317012973601435e-43,2.3844928184828276e-28,1.0008715771988138e-18,1.4787398330889973e-32,6.1156658438621287e-32,6.3880450099637935e-63,4.7949664170593827e-15,2.3122486600928917e-65,4.7949607834810783e-15,3.3564012567825426e-45,8.276412192776388e-38,3.3113644865841571e-51,1.9459256886499254e-52,2.4261595097232976e-28,2.90415073726688e-51,1.9016106318960007e-08,9.1431273252697782e-10,3.1490108951414528e-13,4.5159618721033561e-13,2.1797437959054462e-17,1.3362151526128722e-14,2.414183704897232e-14,3.038486526076513e-19,7.4903287161475441e-26,1.5332748439216502e-40,1.5363989099277957e-25,7.7365681902275802e-42,3.2094757961682401e-26,2.8449165684966945e-41
5.1425561903040796e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754146360157,0.11866994529118602,0.022821567194493322,2.3776722256640106e-43,3.1742881206278428e-28,1.1825233222434802e-18,2.3732512114589093e-32,7.8150904013203679e-32,1.3541192410846029e-62,5.2292463011877305e-15,3.8478602586582572e-65,5.2292396397086546e-15,4.6910328703845853e-45,1.0841638602051656e-37,5.8284408689004873e-51,3.4156685878287173e-52,2.9443895380208303e-28,4.4336615222948909e-51,2.073838974564333e-08,9.9712192321278856e-10,3.4001205971785749e-13,5.0251687960255256e-13,2.3536205074016124e-17,1.4782243090846703e-14,2.9528427981331784e-14,3.3534248410852149e-19,1.0970660853326496e-25,2.4954679712382574e-40,1.9828816762258451e-25,1.3690850342621383e-41,3.8922180426660414e-26,4.9927421014609259e-41
5.569636305269526e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753965842506,0.11866994356887076,0.022821567153088727,4.0396104568287502e-43,4.1235872223071641e-28,1.3779642170275393e-18,3.6600440185736484e-32,9.7820863285399324e-32,2.7055690059186216e-62,5.6635262356896015e-15,6.1440078154431101e-65,5.6635184668496118e-15,6.3778194993813232e-45,1.38731497761901e-37,9.7911869473020922e-51,5.722017477497561e-52,3.5136871548954077e-28,6.5395865429125307e-51,2.2460672658735617e-08,1.0799311128626866e-09,3.6460640637613302e-13,5.5501005246286868e-13,2.5239199455907137e-17,1.6179855729156382e-14,3.545417887419307e-14,3.668412650607772e-19,1.5550073554592467e-25,3.8928539604168154e-40,2.506567356076735e-25,2.3112758260931392e-41,4.6414224666509489e-26,8.3624244404565544e-41
5.996716420234973e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753785324756,0.11866994184655601,0.022821567111684132,6.5797240052019027e-43,5.2471793220158994e-28,1.5869106329985396e-18,5.4564787617480834e-32,1.2030120277125023e-31,5.1356337687528121e-62,6.097806219323283e-15,9.4701128161459265e-65,6.0977972650603245e-15,8.4695196611100352e-45,1.7404522184634388e-37,1.5805799897599354e-50,9.2110976517741656e-52,4.1340613941553305e-28,9.36660695623538e-51,2.4182955058237004e-08,1.1627403014766762e-09,3.8869475849885791e-13,6.0904551647061542e-13,2.6907157092734287e-17,1.7553290834706619e-14,4.191015858927173e-14,3.9834118698429128e-19,2.1437168268093594e-25,5.8587176487598288e-40,3.1130428882440509e-25,3.7480351621075615e-41,5.4569532029005936e-26,1.3459032320939042e-40
