Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),CHOX(53),O(29),CO2X(24),acetyl(44),CH4OX(63),C2H4X(215),C2H6X(52),C2H4X(70),CHO2X(213),HOCO(73),CHO3(123),CHO2(74),S(216)
3.6678427364156343e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43932994863619473,0.07930759603004532,0.007443729355649096,0.00020217952615499813,0.004467839707473435,0.058128209145351384,0.025790818501133878,4.159866630691367e-05,2.2469027805475338e-10,0.001900253165211898,5.0232376763118064e-11,0.0005333256258507988,2.7969562371251582e-09,6.154376699324218e-06,2.501489043713527e-09,1.3533495341255333e-10,1.2624789555083558e-05,2.1869876139898855e-05,0.005652740502956434,3.7790131459398837e-06,0.0005545657931053879,1.0528003638195978e-08,3.519028050562851e-09,2.5472632542346787e-09,3.8891361211121676e-10,2.4846461906462354e-05,0.005519683925085274,6.426039760737245e-05,1.9901736832082148e-07,0.0011545650501323655,5.842316367751257e-09,3.4609605786666497e-05,7.927284387295399e-08,1.8562056155332171e-09,5.538772142600025e-06,6.415042745802198e-10,1.2264111612889255e-10,6.766159469148232e-11,2.472999725245808e-06,1.1385190257050155e-07,6.122584696814111e-12,3.6584101492588775e-14,8.220912993548076e-12,2.1845528183823222e-15,4.591003613626353e-13,1.6979073130431623e-18
3.6738166126212085e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43931132234666426,0.07926525285494665,0.007430307608138653,0.00020218402878968925,0.004467964661869867,0.05821863219806403,0.02581753277157596,4.1557019375500535e-05,2.255983390129768e-10,0.0018993062566695657,5.020158983003155e-11,0.0005335026562909563,2.796651978260496e-09,6.137109186485515e-06,2.5049106594863484e-09,1.3543024873426068e-10,1.260279173874398e-05,2.1899801859676123e-05,0.005649483760951954,3.7592001079619e-06,0.0005549497106065624,1.0481303607424638e-08,3.510932516994925e-09,2.545941949250924e-09,3.908617157762634e-10,2.4953002260762747e-05,0.00553928236519433,6.43229990584101e-05,1.9901448827932596e-07,0.001156313171925835,5.839157529961411e-09,3.465696458292193e-05,7.935159090215788e-08,1.8593790081799235e-09,5.530494412290442e-06,6.410573355950105e-10,1.22706972350714e-10,6.746889378293377e-11,2.4763127194213824e-06,1.1373309559909025e-07,6.130702622172139e-12,3.6458851823325754e-14,8.223824819477163e-12,2.1807949535810936e-15,4.592629813677401e-13,1.7002685458753168e-18
3.6797904888267826e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4392926730670055,0.07922293268862665,0.007416911065130764,0.00020218843121951066,0.004468087274900215,0.05830900882066766,0.0258441990184195,4.151541825926631e-05,2.265080352164554e-10,0.0018983599001527833,5.0170840816140226e-11,0.0005336794830362465,2.7963486362426176e-09,6.119919441778723e-06,2.5083283743078732e-09,1.355251648570213e-10,1.2580852857360953e-05,2.192969588151053e-05,0.005646228615428449,3.7395227457882228e-06,0.00055533305681597,1.0434886404984156e-08,3.5028562292480833e-09,2.5446216347283136e-09,3.9281518507975986e-10,2.5059752506902838e-05,0.00555890369057444,6.438547414011424e-05,1.9901149311117304e-07,0.001158060158081009,5.836000330661191e-09,3.4704273215786744e-05,7.94301792146283e-08,1.8625496996164972e-09,5.522226994703055e-06,6.406125482404198e-10,1.2277250953607014e-10,6.727706036814624e-11,2.4796216753476726e-06,1.1361441773728129e-07,6.138810642615556e-12,3.6334190710695396e-14,8.226729550226379e-12,2.1770460386592402e-15,4.594252051149406e-13,1.7026265773007236e-18
3.685764365032357e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4392740008689517,0.07918063551890414,0.007403539678996463,0.00020219273401924956,0.0044682075573690755,0.05839933902745933,0.025870817326718507,4.1473862881262354e-05,2.2741936405876541e-10,0.0018974140948840215,5.01401296054325e-11,0.0005338561065469509,2.796046207917977e-09,6.102806939309226e-06,2.5117421910139153e-09,1.3561970261583743e-10,1.2558972620223765e-05,2.1959558236928686e-05,0.005642975066713668,3.71997990373994e-06,0.0005557158330057122,1.0388749846998491e-08,3.49479914008554e-09,2.543302310406003e-09,3.9477401897148584e-10,2.5166712355811782e-05,0.005578547828802254,6.44478230763854e-05,1.9900838334217626e-07,0.00115980600890634,5.832844768653533e-09,3.4751531735153325e-05,7.950860909067568e-08,1.8657176872960217e-09,5.513969889502943e-06,6.401698969285832e-10,1.228377284901663e-10,6.708608859786097e-11,2.482926596954171e-06,1.1349586879483312e-07,6.146908767789303e-12,3.621011453669321e-14,8.22962721202572e-12,2.173306035798722e-15,4.595870340692044e-13,1.7049814110024265e-18
3.691738241237931e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43925530582412997,0.07913836133360244,0.007390193402190386,0.00020219693775966379,0.004468325520010639,0.05848962283278812,0.025897387781420058,4.143235316489436e-05,2.283323229289803e-10,0.0018964688400902431,5.010945608258537e-11,0.0005340325272815217,2.795744690150915e-09,6.085771157428978e-06,2.5151521124517584e-09,1.3571386284449726e-10,1.253715073903804e-05,2.198938895741153e-05,0.005639723115131976,3.700570437947718e-06,0.0005560980404433414,1.0342891770189169e-08,3.486761202394113e-09,2.541983976026271e-09,3.9673821637282904e-10,2.5273881517898875e-05,0.0055982147075557525,6.451004609088403e-05,1.9900515949492304e-07,0.0011615507247124505,5.8296908427517395e-09,3.479874019084173e-05,7.958688081031783e-08,1.868882968703331e-09,5.505723096267559e-06,6.397293662098101e-10,1.2290263001658163e-10,6.689597267007564e-11,2.48622748816724e-06,1.1337744858236993e-07,6.1549970073307874e-12,3.608661971148595e-14,8.232517830953782e-12,2.1695749074789613e-15,4.597484696870431e-13,1.7073330506597549e-18
3.697712117443505e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4392365880040605,0.07909611012054944,0.007376872187250679,0.00020220104300751665,0.004468441173489296,0.05857986025105484,0.02592391046736403,4.139088903391884e-05,2.2924690921171533e-10,0.0018955241350028585,5.007882013295763e-11,0.000534208745696591,2.7954440798234817e-09,6.068811578701828e-06,2.5185581414800396e-09,1.3580764637557197e-10,1.2515386927900266e-05,2.2019188074394485e-05,0.005636472761004358,3.681293216211052e-06,0.0005564796803918862,1.0297310031645716e-08,3.4787423691838055e-09,2.540666631334461e-09,3.9870777617691234e-10,2.5381259703059564e-05,0.005617904254614577,6.45721434070296e-05,1.9900182208880043e-07,0.0011632943058121198,5.826538551779345e-09,3.484589863260003e-05,7.966499465327845e-08,1.8720455413548407e-09,5.497486614487381e-06,6.392909407711388e-10,1.2296721491727014e-10,6.670670682965786e-11,2.4895243529101253e-06,1.1325915691137216e-07,6.163075370869894e-12,3.596370267314517e-14,8.235401432938956e-12,2.1658526164737714e-15,4.59909513416579e-13,1.7096814999483239e-18
3.7036859936490794e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4392178474801562,0.0790538818675775,0.00736357598679889,0.00020220505032561103,0.004468554528400237,0.058670051296711434,0.025950385469282907,4.134947041243964e-05,2.3016312028717118e-10,0.0018945799788576737,5.004822164258311e-11,0.0005343847622469838,2.7951443738352586e-09,6.051927689869075e-06,2.5219602809686507e-09,1.3590105404041327e-10,1.2493680903272605e-05,2.204895561926776e-05,0.00563322400464842,3.6621471178594905e-06,0.000556860754109875,1.025200250859943e-08,3.470742593587381e-09,2.5393502760789008e-09,4.006826972487077e-10,2.548884662068088e-05,0.0056376163978603235,6.463411524799981e-05,1.9899837164002322e-07,0.001165036752520269,5.8233878945699595e-09,3.489300711010469e-05,7.974295089898617e-08,1.875205402798372e-09,5.489260443566557e-06,6.388546054349047e-10,1.2303148399256118e-10,6.651828536796114e-11,2.4928171951029703e-06,1.1314099359416724e-07,6.171143868029028e-12,3.584135988738269e-14,8.238278043760601e-12,2.162139125848295e-15,4.600701666976099e-13,1.7120267625400327e-18
3.7096598698546535e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4391990843237231,0.07901167656252363,0.007350304753539858,0.00020220896027282377,0.004468665595270039,0.05876019598426065,0.02597681287180144,4.130809722490456e-05,2.3108095353117837e-10,0.0018936363708948484,5.0017660498164056e-11,0.0005345605773857273,2.79484556910319e-09,6.035118981815299e-06,2.5253585337986296e-09,1.359940866691506e-10,1.2472032383958029e-05,2.2078691623376514e-05,0.0056299768463783945,3.64313103361567e-06,0.0005572412628513616,1.0206967098199709e-08,3.46276182885995e-09,2.538034910010853e-09,4.026629784251554e-10,2.559664197964727e-05,0.005657351065276858,6.469596183672958e-05,1.989948086616597e-07,0.0011667780651539506,5.820238869967152e-09,3.494006567296095e-05,7.982074982657313e-08,1.8783625506129744e-09,5.4810445828235446e-06,6.38420345157332e-10,1.230954380411598e-10,6.633070262244428e-11,2.4961060186628377e-06,1.1302295844392038e-07,6.179202508423156e-12,3.571958784729022e-14,8.241147689050209e-12,2.1584343989559977e-15,4.602304309616753e-13,1.7143688421030626e-18
3.7156337460602277e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43918029860595936,0.07896949419322921,0.0073370584402616115,0.00020221277340413894,0.004468774384557259,0.05885029432825559,0.026003192759436446,4.1266769396101925e-05,2.3200040631524054e-10,0.0018926933103588478,4.99871365870646e-11,0.0005347361915640611,2.7945476625614044e-09,6.0183849495344255e-06,2.5287529028620504e-09,1.360867450906889e-10,1.2450441091075721e-05,2.2108396118021145e-05,0.00562673128650514,3.6242438654602952e-06,0.0005576212078659491,1.0162201717293471e-08,3.4548000283785486e-09,2.536720532884439e-09,4.046486185152881e-10,2.5704645488346225e-05,0.005677108184950605,6.475768339591011e-05,1.989911336636577e-07,0.001168518244032334,5.817091476824284e-09,3.4987074370703154e-05,7.98983917148739e-08,1.881516982408756e-09,5.472839031491744e-06,6.379881450271374e-10,1.2315907786014753e-10,6.614395297629279e-11,2.4993908275037182e-06,1.1290505127462558e-07,6.1872513016598226e-12,3.559838307308059e-14,8.244010394292528e-12,2.1547383994356815e-15,4.603903076321183e-13,1.7167077423018796e-18
3.721607622265802e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4391614903979562,0.0789273347475403,0.007323836999835258,0.00020221649027068152,0.004468880906653007,0.05894034634329926,0.02602952521659659,4.122548685115725e-05,2.3292147600657806e-10,0.001891750796498398,4.9956649797304276e-11,0.000534911605231449,2.794250651161054e-09,6.001725092096046e-06,2.5321433910619286e-09,1.3617903013270548e-10,1.2428906748036817e-05,2.2138069134457494e-05,0.005623487325336157,3.6054845264988486e-06,0.0005580005903988144,1.0117704302207348e-08,3.4468571456417315e-09,2.5354071444565817e-09,4.066396163003377e-10,2.5812856854673626e-05,0.005696887685070839,6.481928014798828e-05,1.9898734715287142e-07,0.0011702572894766907,5.813945714004398e-09,3.503403325279515e-05,7.997587684242433e-08,1.8846686958267107e-09,5.464643788720142e-06,6.375579902641524e-10,1.2322240424498327e-10,6.595803085804388e-11,2.5026716255365484e-06,1.1278727190109642e-07,6.195290257339221e-12,3.547774211183329e-14,8.24686618482674e-12,2.151051091208548e-15,4.60549798124152e-13,1.7190434667972299e-18
3.727581498471376e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4391426597706967,0.0788851982133073,0.0073106403852148906,0.00020222011141975024,0.004468985171881522,0.05903035204404416,0.026055810327582068,4.118424951552991e-05,2.338441599681716e-10,0.0018908088285664417,4.992620001755161e-11,0.0005350868188355885,2.793954531870136e-09,5.985138912611994e-06,2.535530001312112e-09,1.3627094262164833e-10,1.2407429080520375e-05,2.2167710703897036e-05,0.005620244963175572,3.586851940830219e-06,0.0005583794116907318,1.0073472808532519e-08,3.4389331342691643e-09,2.5340947444869423e-09,4.086359705338658e-10,2.592127578603969e-05,0.0057166894939299755,6.488075231516535e-05,1.9898344963308615e-07,0.001171995201810386,5.810801580380062e-09,3.508094236863056e-05,8.005320548746022e-08,1.887817688538547e-09,5.4564588535739266e-06,6.371298662179639e-10,1.2328541798950341e-10,6.577293074121357e-11,2.5059484166692245e-06,1.1266962013895753e-07,6.2033193850541876e-12,3.5357661537241204e-14,8.249715085847564e-12,2.1473724384752774e-15,4.607089038449201e-13,1.7213760192461418e-18
3.7335553746769502e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.439123806795056,0.07884308457838528,0.007297468549437464,0.00020222363739485014,0.00446908719050074,0.05912031144519188,0.026082048176584473,4.114305731501002e-05,2.347684555588049e-10,0.0018898674058200938,4.989578713711783e-11,0.0005352618328224206,2.793659301673337e-09,5.968625918203152e-06,2.538912736537175e-09,1.3636248338273298e-10,1.2386007816449697e-05,2.219732085750714e-05,0.005617004200324164,3.5683450434169365e-06,0.0005587576729780969,1.0029505210912425e-08,3.4310279480012074e-09,2.5327833327378567e-09,4.1063767994187257e-10,2.6029901989374112e-05,0.005736513539923857,6.494210011939658e-05,1.98979441605044e-07,0.0011737319813588608,5.8076590748332535e-09,3.5127801767533236e-05,8.013037792791645e-08,1.8909639582465145e-09,5.448284225035118e-06,6.367037583665674e-10,1.2334811988592323e-10,6.558864714392701e-11,2.5092212048066188e-06,1.1255209580463564e-07,6.211338694390249e-12,3.52381379493618e-14,8.25255712240636e-12,2.1437024057131615e-15,4.608676261935597e-13,1.7237054033019242e-18
3.7395292508825244e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43910493154180147,0.0788009938306337,0.0072843214456227,0.00020222706873572496,0.004469186972702862,0.05921022456149263,0.026108238847686458,4.110191017571504e-05,2.356943601331079e-10,0.001888926527520598,4.986541104595066e-11,0.0005354366476361409,2.793364957571867e-09,5.952185619966525e-06,2.5422915996723207e-09,1.364536532399407e-10,1.2364642685968868e-05,2.2226899626411256e-05,0.00561376503707935,3.5499627799573866e-06,0.0005591353754929505,9.985799502833191e-09,3.423141540698524e-09,2.531472908974279e-09,4.1264474322291467e-10,2.6138735171131748e-05,0.005756359751552014,6.500332378239e-05,1.989753235664696e-07,0.001175467628449623,5.804518196255216e-09,3.517461149875749e-05,8.020739444142547e-08,1.8941075026832426e-09,5.440119902003186e-06,6.362796523150385e-10,1.2341051072483708e-10,6.540517462855122e-11,2.5124899938505906e-06,1.1243469871535124e-07,6.219348194925662e-12,3.5119167974369446e-14,8.255392319412262e-12,2.1400409576732502e-15,4.610259665612642e-13,1.726031622614165e-18
3.7455031270880986e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4390860340815918,0.07875892595791652,0.007271199026972984,0.00020223040597838927,0.0044692845286149,0.05930009140774491,0.026134382424861612,4.106080802408669e-05,2.3662187104159964e-10,0.0018879861929332832,4.98350716346281e-11,0.0005356112637192101,2.7930714965832943e-09,5.9358175329425466e-06,2.5456665936632817e-09,1.365444530160158e-10,1.234333342141963e-05,2.225644704168913e-05,0.005610527473735197,3.5317041067594047e-06,0.0005595125204630021,9.94235369641638e-09,3.4152738663416726e-09,2.5301634729637176e-09,4.146571590482275e-10,2.624777503729804e-05,0.0057762280574179484,6.506442352560583e-05,1.9897109601209398e-07,0.0011772021434122313,5.8013789435463345e-09,3.522137161148852e-05,8.028425530531656e-08,1.8972483196115558e-09,5.431965883295662e-06,6.358575337942224e-10,1.2347259129521956e-10,6.522250780133087e-11,2.515754787700003e-06,1.1231742868910956e-07,6.227347896231426e-12,3.500074826431194e-14,8.258220701633266e-12,2.1363880593775457e-15,4.61183926331344e-13,1.7283546808287322e-18
3.757450879499247e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4390481728224012,0.07867485878906375,0.007245028058390878,0.0002022368002946865,0.0044694730017541505,0.059479686349536855,0.02618652863277879,4.097873839119937e-05,2.3848170124292413e-10,0.0018861071519766916,4.977450241694426e-11,0.0005359599014546175,2.7924872120959863e-09,5.90329607221761e-06,2.5524049860475975e-09,1.3672494560954833e-10,1.2300881430334727e-05,2.2315447935468054e-05,0.005604057147908421,3.495553408682928e-06,0.0005602651426580194,9.856233929013071e-09,3.3995945329847935e-09,2.5275475632841133e-09,4.1869804288066705e-10,2.6466473644483447e-05,0.005816030666798584,6.518625213730115e-05,1.989623143200468e-07,0.001180667778281416,5.7951053113825326e-09,3.531474317786791e-05,8.043751119203863e-08,1.9035217621443045e-09,5.4156887537179534e-06,6.350192028891864e-10,1.2359582477819382e-10,6.485956985356323e-11,2.522272405395687e-06,1.1208326910165189e-07,6.243317939402016e-12,3.476554637511697e-14,8.263857120093268e-12,2.129107773444964e-15,4.61498709572812e-13,1.7329913285297035e-18
3.7682038566692807e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.439014022447972,0.07859927644805723,0.007221558142146376,0.00020224223866552855,0.00446963511394635,0.05964116370301579,0.026233299998855528,4.090502884801279e-05,2.401610154247768e-10,0.0018844178673233652,4.972011448106825e-11,0.0005362730001612365,2.791964346713196e-09,5.874268934395562e-06,2.5584563364839055e-09,1.3688613149462366e-10,1.2262863058889022e-05,2.2368441821372392e-05,0.005598239329206224,3.463430201644446e-06,0.0005609406080588302,9.779595434017618e-09,3.385546740412066e-09,2.525196620405708e-09,4.223531301457278e-10,2.66640062926531e-05,0.005851927863422683,6.529547629877191e-05,1.989540411558942e-07,0.0011837829811331272,5.7894645920589625e-09,3.539860838438433e-05,8.057491194431268e-08,1.9091585105142675e-09,5.401074564368943e-06,6.342713618109629e-10,1.2370568167634794e-10,6.453562792955165e-11,2.5281246368088877e-06,1.118729582185563e-07,6.2576575607592404e-12,3.455571351550855e-14,8.268906835763655e-12,2.1225844107815003e-15,4.617807265643424e-13,1.7371535370056795e-18
3.7789568338393145e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4389798012169323,0.07852376803362777,0.007198167481806821,0.0002022473803271293,0.004469790167532384,0.05980249137384627,0.02627992008155619,4.083146393538008e-05,2.418454927412535e-10,0.0018827303330542105,4.9665843714332716e-11,0.0005365854617834169,2.791444296964643e-09,5.845468395643407e-06,2.564495197175582e-09,1.3704613105538603e-10,1.2225021628494466e-05,2.2421334602905283e-05,0.005592426698602815,3.431691667478943e-06,0.0005616142859122957,9.70376893533668e-09,3.3715589323275252e-09,2.5228488743420633e-09,4.260255377526258e-10,2.686220400490552e-05,0.005887895539798401,6.54043023928967e-05,1.9894542072038768e-07,0.0011868945211074332,5.783829123854689e-09,3.548231358878534e-05,8.071181269086973e-08,1.914786388327453e-09,5.386493738960581e-06,6.335297440310766e-10,1.2381454550064097e-10,6.421421451898553e-11,2.533963984291213e-06,1.1166305622434612e-07,6.27196558113275e-12,3.434761260422748e-14,8.273934850385223e-12,2.1160882174048184e-15,4.620615315788345e-13,1.7413055600556226e-18
3.7897098110093483e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4389455095374304,0.07844833347515998,0.007174855807423314,0.0002022522282747789,0.004469938219287364,0.059963669450024765,0.02632638936664105,4.0758043235629e-05,2.4353511759749924e-10,0.0018810445450268803,4.961168950059646e-11,0.0005368972888401405,2.7909270460278997e-09,5.816891766044853e-06,2.5705215856696328e-09,1.372049490450714e-10,1.2187355654677945e-05,2.2474126459771415e-05,0.005586619257692597,3.4003320869777636e-06,0.0005622861832248324,9.628743487164872e-09,3.3576308446291105e-09,2.520504323822139e-09,4.297152569792413e-10,2.7061065050279742e-05,0.005923933283334638,6.551273170216268e-05,1.9893645579376817e-07,0.0011900024001989078,5.7781989006708065e-09,3.5565859075461886e-05,8.084821503798421e-08,1.9204053836070163e-09,5.371946267713661e-06,6.327942707120065e-10,1.2392242079391079e-10,6.389529970499166e-11,2.539790470474163e-06,1.114535620849349e-07,6.286242056082642e-12,3.414122502034085e-14,8.278941303441951e-12,2.1096189987612106e-15,4.623411324065518e-13,1.7454474188076433e-18
3.800462788179382e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43891114781646684,0.07837297270208538,0.007151622849906197,0.0002022567854670607,0.0044700793253445986,0.06012469802002261,0.02637270833870836,4.06847663342509e-05,2.452298743588499e-10,0.001879360499138661,4.955765122987017e-11,0.0005372084838329515,2.7904125772401e-09,5.788536394555941e-06,2.576535519615708e-09,1.3736259020376389e-10,1.214986367428169e-05,2.252681757123295e-05,0.0055808170080351455,3.3693458428036743e-06,0.0005629563069592036,9.554508323685783e-09,3.3437622144422483e-09,2.51816296759724e-09,4.3342227882583244e-10,2.726058769331051e-05,0.005960040682551638,6.562076550639242e-05,1.989271491267561e-07,0.0011931066204226898,5.772573916494559e-09,3.564924512810483e-05,8.0984120588662e-08,1.92601548468001e-09,5.357432140036504e-06,6.320648642369836e-10,1.2402931208206185e-10,6.357885400317217e-11,2.5456041179587844e-06,1.112444747738359e-07,6.300487041095184e-12,3.393653239593264e-14,8.283926333019875e-12,2.103176562927895e-15,4.626195367596865e-13,1.7495791343507773e-18
3.811215765349416e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4388767164598907,0.07829768564388226,0.007128468341023044,0.0002022610548264032,0.004470213541205192,0.060285577172778916,0.026418877481190824,4.0611632819847056e-05,2.469297473516086e-10,0.001877678191325748,4.950372829821241e-11,0.000537519049246137,2.789900874095226e-09,5.76039966842777e-06,2.582537016764301e-09,1.3751905925835928e-10,1.2112544245069752e-05,2.2579408116113287e-05,0.00557501995115529,3.3387274173789817e-06,0.0005636246640349338,9.481052855588656e-09,3.3299527801127183e-09,2.5158248044400218e-09,4.371465940171764e-10,2.7460770194125282e-05,0.005996217327085313,6.57284050827306e-05,1.9891750344098264e-07,0.0011962071838142595,5.7669541653971944e-09,3.5732472029710664e-05,8.111953094262233e-08,1.9316166801743863e-09,5.342951344535907e-06,6.313414481877786e-10,1.2413522387408425e-10,6.326484835517102e-11,2.551404949315891e-06,1.1103579327201944e-07,6.3147005915833804e-12,3.3733516611958686e-14,8.288890075826164e-12,2.0967607205650583e-15,4.628967522734143e-13,1.7537007277349566e-18
3.821968742519449e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4388422158723983,0.07822247223007567,0.007105392013396626,0.00020226503923962194,0.00447034092174747,0.0604463069976934,0.02646489727635208,4.053864228407616e-05,2.486347208638173e-10,0.00187599761756253,4.9449920107628005e-11,0.0005378289875469021,2.7893919202414874e-09,5.732479012637225e-06,2.5885260949649913e-09,1.3767436092253097e-10,1.2075395945342738e-05,2.2631898272800717e-05,0.005569228088543197,3.3084713908256847e-06,0.0005642912613287198,9.408366666656096e-09,3.316202281199574e-09,2.5134898331435196e-09,4.408881930046962e-10,2.7661610808540443e-05,0.00603246280769139,6.583565170562974e-05,1.9890752142941313e-07,0.001199304092429209,5.761339641531857e-09,3.581554006258702e-05,8.125444769627992e-08,1.9372089590160654e-09,5.328503869027949e-06,6.306239473228223e-10,1.2424016066207285e-10,6.295325412233053e-11,2.5571929870862715e-06,1.1082751656777374e-07,6.328882762887556e-12,3.3532159794115905e-14,8.293832667207824e-12,2.0903712848687744e-15,4.631727865069353e-13,1.7578122199710056e-18
3.8327217196894826e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43880764645753023,0.0781473323902373,0.007082393600502914,0.00020226874155845204,0.004470461521236223,0.06060688758461945,0.026510768205283423,4.046579432160288e-05,2.503447791460207e-10,0.0018743187738608934,4.939622606596865e-11,0.0005381383011855448,2.7888856994786646e-09,5.7047718893254334e-06,2.594502772164668e-09,1.378284998966965e-10,1.2038417373560613e-05,2.2684288219251778e-05,0.005563441421654468,3.2785724389467834e-06,0.0005649561056748359,9.33643951042229e-09,3.302510458468119e-09,2.511158052520199e-09,4.446470659686298e-10,2.7863107788157337e-05,0.006068776716249432,6.59425066468377e-05,1.9889720575675733e-07,0.0012023973483430296,5.755730339131444e-09,3.589844950835842e-05,8.138887244272628e-08,1.942792310425819e-09,5.314089700548664e-06,6.299122875558709e-10,1.2434412692124893e-10,6.264404307943128e-11,2.5629682537808994e-06,1.1061964365656725e-07,6.343033610275627e-12,3.333244430882534e-14,8.298754241169935e-12,2.0840080715250816e-15,4.63447646944507e-13,1.761913632030671e-18
3.843474696859516e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.438773008617669,0.07807226605398562,0.007059472836669054,0.0002022721646000707,0.004470575393331797,0.06076731902385732,0.026556490747900594,4.0393088530047765e-05,2.5205990641202486e-10,0.0018726416562695391,4.9342645586835734e-11,0.0005384469925956275,2.7883821957555677e-09,5.677275797244108e-06,2.6004670664057933e-09,1.3798148086798626e-10,1.200160714797349e-05,2.2736578132994664e-05,0.005557659951910231,3.249025331259212e-06,0.0005656192038655336,9.265261306916492e-09,3.288877053883019e-09,2.5088294614010392e-09,4.4842320282014137e-10,2.806525938045606e-05,0.006105158645766692,6.604897117538522e-05,1.98886559059878e-07,0.0012054869536508885,5.750126252506594e-09,3.598120064797174e-05,8.152280677171317e-08,1.948366723916364e-09,5.2997088253645905e-06,6.292063959351722e-10,1.2444712710998255e-10,6.23371874085221e-11,2.5687307718811243e-06,1.1041217354091577e-07,6.357153188943612e-12,3.313435275933535e-14,8.303654930393751e-12,2.07767089866495e-15,4.637213409964481e-13,1.7660049848466e-18
3.854227674029549e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43873830275403747,0.07799727315098559,0.007036629457071343,0.00020227531114761055,0.00447068259109902,0.06092760140614731,0.026602065382940694,4.032052450993801e-05,2.5378008683964973e-10,0.0018709662608733183,4.928917808948526e-11,0.0005387550641941459,2.7878813931676053e-09,5.649988271209509e-06,2.6064189958247147e-09,1.3813330851021298e-10,1.196496390626006e-05,2.278876819113286e-05,0.005551883680697225,3.2198249290737395e-06,0.0005662805626514365,9.194822139465277e-09,3.2753018106014563e-09,2.5065040586346303e-09,4.5221659320340176e-10,2.8268063828888258e-05,0.006141608190381826,6.615504655757257e-05,1.9887558394819363e-07,0.0012085729104674128,5.744527376043774e-09,3.6063793761701214e-05,8.165625226963654e-08,1.95393218928955e-09,5.2853612289831924e-06,6.28506200622833e-10,1.2454916566981315e-10,6.203265969283629e-11,2.5744805638388663e-06,1.1020510523025279e-07,6.371241554016223e-12,3.2937867981790536e-14,8.308534866254534e-12,2.071359586819967e-15,4.639938760001232e-13,1.7700862993123235e-18
3.864980651199583e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43870352926669604,0.07792235361094892,0.007013863197733209,0.00020227818395066404,0.004470783167015956,0.061087734822663185,0.02664749258795925,4.024810186465952e-05,2.555053045714755e-10,0.0018692925837925749,4.9235822998734926e-11,0.0005390625183816971,2.7873832759542915e-09,5.622906881563978e-06,2.6123585786499583e-09,1.3828398748384306e-10,1.1928486305173509e-05,2.2840858570348143e-05,0.005546112609367901,3.1909661836174094e-06,0.0005669401887419297,9.125112251573068e-09,3.261784472966314e-09,2.5041818430862955e-09,4.56027226497736e-10,2.8471519372970252e-05,0.006178124945368459,6.626073405695829e-05,1.9886428300406525e-07,0.0012116552209264794,5.738933704203226e-09,3.6146229129153967e-05,8.178921051951857e-08,1.959488696633296e-09,5.271046896163154e-06,6.278116308748539e-10,1.2465024702547383e-10,6.173043291078857e-11,2.5802176520767975e-06,1.0999843774080133e-07,6.385298760547027e-12,3.274297304145215e-14,8.313394178838821e-12,2.0650739588791804e-15,4.642652592209274e-13,1.7741575962822944e-18
