Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),CH4OX(63),CO2X(24),HOCO(73)
1.9117377754981356e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44398322641188837,0.09290242580475783,0.012719289876066677,1.3364586076384892e-05,0.003963877450664875,0.02957080924618773,0.01610487450990564,5.6242825913324156e-05,3.899382047369159e-11,0.00220688773890376,6.124543566714148e-11,0.00046969791100251836,2.927057795405864e-09,1.4207803752853315e-05,1.3757072125233215e-09,9.061308755808142e-11,2.1489482127953206e-05,1.114487608405387e-05,0.006691295272971794,6.361283412689254e-05,0.00041026235274646664,6.210112803192677e-08,6.983350257621541e-09,1.8249787355708776e-08,7.887946550442378e-10,1.114430416681416e-05,0.0005516994956496592,1.0922325285111907e-06,1.7844332803314806e-07,0.0005932099786645577,6.8569282068977665e-09,1.76368157237886e-05,5.0025532318362327e-08,8.365567772565781e-06,1.4157792638809926e-10,8.893997037966879e-11,1.2615113284061473e-06,1.5556303885518792e-07,3.153112452378641e-12,1.5785603751237159e-10,7.480446399017331e-11,4.786356013226488e-13
1.914546993961389e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44398041539635863,0.09287904525515905,0.012708305760305915,1.3368193547748278e-05,0.003964452115993182,0.02962008250765766,0.016126795962534635,5.621456055647607e-05,3.916620682549418e-11,0.002206336190628165,6.122186926948302e-11,0.00046982597061042455,2.9266777738477256e-09,1.4180915513103289e-05,1.3779556480060426e-09,9.07344602902282e-11,2.1453936904035957e-05,1.1164085113960192e-05,0.006689570424022059,6.314406807229584e-05,0.0004105675560165582,6.169081197811247e-08,6.9755757987001935e-09,1.8245129374470715e-08,7.951045150753446e-10,1.1226017372573036e-05,0.0005553281151906833,1.0936673374571496e-06,1.7846800054254277e-07,0.0005941958265335672,6.855171111290428e-09,1.766721487814949e-05,5.009330862416479e-08,8.360562275280047e-06,1.4187026935764083e-10,8.903877451578303e-11,1.2637205002393687e-06,1.554838755822045e-07,3.1585270807299797e-12,1.5755629774707274e-10,7.460953089241749e-11,4.788952908791565e-13
1.9173562124246422e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439775880777445,0.09285567089765416,0.012697331205462035,1.3371778727729225e-05,0.0039650209266777,0.029669348380469616,0.016148699017846577,5.61863107375848e-05,3.9339043539966896e-11,0.002205784941298007,6.11983215037987e-11,0.0004699539240047919,2.92629843253759e-09,1.4154077823820347e-05,1.3802032185429279e-09,9.085566975778208e-11,2.1418616389116252e-05,1.1183284418948494e-05,0.006687845788781578,6.268019834101438e-05,0.0004108724461873174,6.128454229409036e-08,6.967810545166678e-09,1.8240478575784003e-08,8.014456522230711e-10,1.1308062188726392e-05,0.000558968090170154,1.0951008912496058e-06,1.7849240334425848e-07,0.0005951814921624975,6.853414714548737e-09,1.7697598642369857e-05,5.0161025079795255e-08,8.35555742143926e-06,1.4216262669358221e-10,8.913742867097565e-11,1.2659284732557746e-06,1.5540475041566996e-07,3.16393877273999e-12,1.572571176187961e-10,7.441644842067792e-11,4.791541441258685e-13
1.9201654308878955e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439747445449299,0.0928323027260357,0.012686366203985246,1.3375341824065252e-05,0.003965583936131452,0.02971860682194516,0.016170583704606868,5.615807659639639e-05,3.951233079034884e-11,0.002205233990952964,6.117479259932317e-11,0.0004700817712964952,2.9259197741325995e-09,1.4127290965072508e-05,1.382449924372803e-09,9.097671624642827e-11,2.1383518131107177e-05,1.1202474005296343e-05,0.006686121368432354,6.22211596534655e-05,0.00041117702395266834,6.088226705283177e-08,6.960054486622195e-09,1.8235834966739897e-08,8.078180991702148e-10,1.1390438495380183e-05,0.0005626193961245606,1.09653319154196e-06,1.7851653887004908e-07,0.000596166974700744,6.851659018338743e-09,1.7727967026383745e-05,5.022868177825917e-08,8.350553216148484e-06,1.4245499806692422e-10,8.923593313088333e-11,1.268135248198393e-06,1.553256637842309e-07,3.1693475302733776e-12,1.5695850029283174e-10,7.422519349676418e-11,4.79412167878586e-13
1.922974649351149e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44397188488546374,0.09280894073417212,0.012675410748325925,1.3378883041930437e-05,0.003966141197112993,0.029767857789983594,0.01619245005122111,5.612985826934593e-05,3.9686068748519225e-11,0.0022046833396065007,6.115128277957074e-11,0.00047020951259701184,2.9255418011834477e-09,1.4100555209575425e-05,1.3846957657119815e-09,9.109760004016696e-11,2.134863970238178e-05,1.1221653879304807e-05,0.006684397164138564,6.176688773130666e-05,0.0004114812900029566,6.048393509143492e-08,6.9523076125933405e-09,1.8231198554407985e-08,8.142218888427365e-10,1.147314617744067e-05,0.0005662820089298778,1.0979642399673966e-06,1.7854040952187244e-07,0.0005971522733084546,6.84990402422288e-09,1.7758320040162413e-05,5.029627881135789e-08,8.345549664489794e-06,1.4274738314762198e-10,8.933428817786323e-11,1.270340825811861e-06,1.5524661610678436e-07,3.1747533551968627e-12,1.5666044885186904e-10,7.403574336786957e-11,4.796693688711421e-13
1.925783867814402e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44396900918558013,0.09278558491600687,0.01266446483093472,1.3382402583971449e-05,0.003966692761735487,0.02981710124305342,0.016214298085741072,5.610165588960259e-05,3.986025758499873e-11,0.0022041329872464852,6.112779226241985e-11,0.00047033714801841624,2.925164516136248e-09,1.4073870822791305e-05,1.3869407427547248e-09,9.121832142129307e-11,2.1313978699755462e-05,1.1240824047297647e-05,0.006682673177046833,6.131731928208685e-05,0.00041178524502497277,6.008949600029274e-08,6.944569912534467e-09,1.8226569345838447e-08,8.206570544050157e-10,1.155618512452625e-05,0.0005699559047956514,1.0993940381392766e-06,1.7856401767230312e-07,0.0005981373871563703,6.8481497336622185e-09,1.7788657693713045e-05,5.036381626970817e-08,8.340546771523153e-06,1.4303978160462436e-10,8.943249409104609e-11,1.2725452068423336e-06,1.551676077926104e-07,3.1801562493789997e-12,1.5636296629710995e-10,7.384807560242502e-11,4.799257537565466e-13
1.9285930862776555e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439661175302202,0.09276223526555726,0.012653528444262614,1.3385900650343137e-05,0.003967238681475675,0.0298663371401839,0.016236127835870598,5.6073469587114104e-05,4.0034897468950854e-11,0.002203582933835805,6.110432126019713e-11,0.0004704646776733765,2.9247879213343677e-09,1.4047238063027145e-05,1.389184855673693e-09,9.133888067037729e-11,2.1279532744458758e-05,1.1259984515620492e-05,0.006680949408286515,6.087239198405476e-05,0.00041208888970198224,5.969890011236761e-08,6.936841375829979e-09,1.8221947348064386e-08,8.271236292550558e-10,1.16395552308768e-05,0.0005736410602591177,1.1008225876515377e-06,1.7858736566494014e-07,0.0005991223154256672,6.846396148018744e-09,1.7818979997077444e-05,5.043129424276206e-08,8.335544542287273e-06,1.4333219310590412e-10,8.953055114638988e-11,1.2747483920373957e-06,1.5508863924150525e-07,3.1855562146900146e-12,1.5606605554937494e-10,7.366216808597646e-11,4.801813291081177e-13
1.9314023047409088e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439632100030522,0.09273889177691338,0.012642601580761012,1.3389377438743646e-05,0.003967779007182737,0.02991556544095674,0.016257939328971537,5.604529948865121e-05,4.0209988568183314e-11,0.00220303317931296,6.108086997976039e-11,0.00047059210167514854,2.9244120190202473e-09,1.402065718153238e-05,1.3914281046204037e-09,9.145927806624889e-11,2.1245299482100564e-05,1.1279135290640019e-05,0.006679225858969957,6.043204447112802e-05,0.00041239222471374645,5.931209849250038e-08,6.929121991796605e-09,1.8217332568103916e-08,8.336216470196683e-10,1.1723256395266485e-05,0.0005773374521793557,1.1022498900790736e-06,1.7861045581481064e-07,0.0006001070573078016,6.844643268557531e-09,1.784928696033073e-05,5.049871281882643e-08,8.330542981800476e-06,1.4362461731850043e-10,8.962845961673213e-11,1.2769503821459751e-06,1.5500971084391215e-07,3.1909532530016338e-12,1.5576971945020222e-10,7.347799901705033e-11,4.804361014205994e-13
1.934211523204162e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44396028668649284,0.09271555444423722,0.012631684232881822,1.3392833144449076e-05,0.003968313789087025,0.02996478610549791,0.016279732592069565,5.6017145717851653e-05,4.038553104914945e-11,0.0022024837235926557,6.105743862258103e-11,0.0004707194201375726,2.924036811337196e-09,1.3994128422595834e-05,1.3936704897256775e-09,9.157951388598005e-11,2.1211276582622447e-05,1.1298276378743152e-05,0.006677502530192781,5.999621631802543e-05,0.00041269525073655666,5.8929042926858634e-08,6.921411749685614e-09,1.8212725012962328e-08,8.401511415496764e-10,1.1807288520912501e-05,0.0005810450577314849,1.1036759469781188e-06,1.7863329040876654e-07,0.0006010916120043581,6.842891096448967e-09,1.7879578593580094e-05,5.056607208508237e-08,8.325542095061527e-06,1.4391705390854544e-10,8.972621977184226e-11,1.2791511779182587e-06,1.5493082298105258e-07,3.1963473661869297e-12,1.5547396076293892e-10,7.329554690305398e-11,4.806900771112646e-13
1.9370207416674154e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439573476617271,0.09269222326176134,0.012620776393077522,1.3396267960347694e-05,0.003968843076808696,0.03001399909446955,0.016301507651860014,5.5989008395263883e-05,4.056152507694957e-11,0.002201934566566389,6.103402738482542e-11,0.0004708466331750679,2.923662300331148e-09,1.3967652023641993e-05,1.3959120111000897e-09,9.169958840487155e-11,2.117746174024413e-05,1.1317407786336294e-05,0.006675779423034152,5.956484802556688e-05,0.000412997968443253,5.8549685912401915e-08,6.913710638685008e-09,1.820812468963424e-08,8.467121469149961e-10,1.1891651515389375e-05,0.0005847638544009006,1.1051007598866187e-06,1.7865587170587836e-07,0.0006020759787268986,6.841139632770877e-09,1.7909854906963558e-05,5.063337212760461e-08,8.320541887050456e-06,1.442095025413089e-10,8.982383187847353e-11,1.281350780105609e-06,1.5485197602505575e-07,3.20173855612016e-12,1.5517878217382454e-10,7.311479055616696e-11,4.809432625210043e-13
1.9398299601306687e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439543930087292,0.09266889822378815,0.01260987805380125,1.3399682076973662e-05,0.003969366919366235,0.030063204369061982,0.016323264534713656,5.596088763839059e-05,4.0737970815332456e-11,0.0022013857081030147,6.101063645743559e-11,0.00047097374090262773,2.9232884879524106e-09,1.3941228215326574e-05,1.398152668834414e-09,9.181950189644001e-11,2.1143852673400773e-05,1.1336529519844552e-05,0.006674056538557042,5.9137881006141114e-05,0.00041330037850326114,5.8173980646522026e-08,6.906018647921661e-09,1.8203531605105532e-08,8.533046973999115e-10,1.1976345290537135e-05,0.0005884938199775614,1.1065243303246075e-06,1.7867820193782217e-07,0.0006030601566968144,6.839388878510655e-09,1.7940115910648763e-05,5.070061303138075e-08,8.315542362729358e-06,1.4450196288122092e-10,8.992129620041437e-11,1.283549189460488e-06,1.5477317033908734e-07,3.2071268246766197e-12,1.5488418629306656e-10,7.293570908927747e-11,4.811956639154011e-13
1.942639178593922e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439514228062813,0.0926455793246887,0.012598989207506869,1.340307568254035e-05,0.0039698853651848574,0.030112401890985904,0.01634500326668241,5.593278356173174e-05,4.0914868426696734e-11,0.0022008371480493165,6.098726602620918e-11,0.00047110074343581515,2.9229153760573856e-09,1.39148572216314e-05,1.400392463000066e-09,9.193925463240649e-11,2.1110447124672115e-05,1.1355641585710975e-05,0.006672333877808503,5.8715257569346476e-05,0.0004136024815826089,5.780188101667163e-08,6.898335766463439e-09,1.819894576635548e-08,8.599288274980736e-10,1.206136976237801e-05,0.0005922349325503226,1.107946659794554e-06,1.7870028330926253e-07,0.0006040441451451805,6.837638834567349e-09,1.7970361614831743e-05,5.0767794880330165e-08,8.310543527043165e-06,1.4479443459191978e-10,9.001861299853935e-11,1.2857464067363738e-06,1.5469440627747755e-07,3.212512173732486e-12,1.5459017565590804e-10,7.275828191190616e-11,4.814472874857914e-13
1.9454483970571753e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439484371319945,0.09262226655890184,0.01258810984664903,1.3406448962973156e-05,0.003970398462104789,0.0301615916224646,0.01636672387350501,5.590469627682741e-05,4.1092218072092323e-11,0.002200288886230558,6.096391627187833e-11,0.000471227640890758,2.9225429664102544e-09,1.3888539259958526e-05,1.4026313936495371e-09,9.205884688268644e-11,2.1077242860704076e-05,1.137474399039582e-05,0.0066706114418199226,5.8296920907802596e-05,0.0004139042783439669,5.7433341590222294e-08,6.89066198332125e-09,1.819436718035851e-08,8.665845719078167e-10,1.214672485102326e-05,0.0005959871705013257,1.1093677497817379e-06,1.7872211799822952e-07,0.0006050279433126112,6.835889501753714e-09,1.8000592029735803e-05,5.083491775732296e-08,8.305545384920447e-06,1.450869173362676e-10,9.011578253085955e-11,1.28794243268769e-06,1.546156841858476e-07,3.2178946051646782e-12,1.5429675272368678e-10,7.258248872619065e-11,4.81698139350311e-13
1.9482576155204286e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439454360623279,0.09259895992093299,0.012577239963683266,1.3409802101941906e-05,0.003970906257389474,0.03021077352622633,0.016388426380612674,5.5876625892300375e-05,4.1270019911221977e-11,0.0021997409224510265,6.094058737018821e-11,0.0004713544333841439,2.9221712606846598e-09,1.3862274541223638e-05,1.4048694608168336e-09,9.217827891538089e-11,2.104423767212289e-05,1.1393836740375813e-05,0.006668889231607288,5.788281508314011e-05,0.00041420576944665966,5.706831760425068e-08,6.882997287451079e-09,1.8189795854086297e-08,8.732719655271417e-10,1.223241048059386e-05,0.0005997505125004357,1.110787601754581e-06,1.7874370815649244e-07,0.0006060115504491211,6.834140880798236e-09,1.80308071656103e-05,5.0901981744198805e-08,8.300547941274138e-06,1.4537941077640692e-10,9.021280505257245e-11,1.2901372680697288e-06,1.545370044012362e-07,3.223274120850712e-12,1.5400391988488631e-10,7.240830952284557e-11,4.819482255549278e-13
1.951066833983682e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44394241967260767,0.09257565940535342,0.012566379551066051,1.3413135280892798e-05,0.003971408797733633,0.030259947565496822,0.016410110813134596,5.584857251389818e-05,4.144827410244264e-11,0.002199193256494577,6.091727949197422e-11,0.00047148112103321583,2.9218002604653465e-09,1.3836063269948697e-05,1.4071066645179039e-09,9.2297550996769e-11,2.1011429373442294e-05,1.141291984214345e-05,0.006667167248171447,5.7472885012162494e-05,0.0004145069555467148,5.6706764955646556e-08,6.875341667755999e-09,1.818523179450942e-08,8.799910434491047e-10,1.2318426579124691e-05,0.0006035249374997484,1.1122062171650136e-06,1.7876505590992632e-07,0.0006069949658139824,6.832392972347132e-09,1.8061007032729578e-05,5.096898692178527e-08,8.295551201002289e-06,1.4567191457376342e-10,9.030968081611142e-11,1.2923309136385797e-06,1.544583672522241e-07,3.2286507226685704e-12,1.537116794561781e-10,7.223572457720778e-11,4.821975520744602e-13
1.9538760524469352e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44393938803704636,0.09255236500679917,0.012555528601254867,1.3416448679079904e-05,0.0039719061292712255,0.03030911370399182,0.016431777195903524,5.582053624453509e-05,4.162698080276705e-11,0.0021986458881251563,6.089399280323884e-11,0.0004716077039557663,2.9214299672497953e-09,1.3809905644353813e-05,1.4093430047510654e-09,9.241666339130164e-11,2.0978815802963975e-05,1.1431993302206281e-05,0.006665445492498359,5.7067076453190446e-05,0.0004148078372968637,5.634864019104236e-08,6.867695113088096e-09,1.818067500859941e-08,8.867418409567233e-10,1.2404773078491334e-05,0.0006073104247281386,1.113623597448783e-06,1.7878616335887503e-07,0.0006079781886755915,6.830645776966301e-09,1.8091191641391792e-05,5.103593336991627e-08,8.290555168988772e-06,1.459644283891153e-10,9.040641007119448e-11,1.29452337015106e-06,1.5437977305905832e-07,3.2340244124965553e-12,1.5342003368345512e-10,7.206471444524032e-11,4.82446124813583e-13
1.9566852709101885e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44393634122876185,0.09252907671997002,0.012544687106708264,1.3419742473596229e-05,0.003972398297583316,0.030358271905909832,0.016453425553461166,5.579251718433357e-05,4.1806140167865194e-11,0.002198098817087324,6.087072746522733e-11,0.0004717341822701333,2.9210603824498173e-09,1.3783801856448363e-05,1.4115784814974255e-09,9.253561636159636e-11,2.09463948226716e-05,1.1451057127086211e-05,0.00666372396555935,5.66653359925777e-05,0.0004151084153466046,5.599390049721301e-08,6.8600576122503985e-09,1.8176125503330165e-08,8.935243935185188e-10,1.2491449914308943e-05,0.0006111069536858928,1.1150397440258276e-06,1.7880703257850937e-07,0.0006089612183113318,6.828899295143265e-09,1.8121361001917865e-05,5.1102821167450265e-08,8.285559850103994e-06,1.4625695188257863e-10,9.050299306487267e-11,1.2967146383646449e-06,1.5430122213377484e-07,3.23939519221317e-12,1.531289847428572e-10,7.1895259959642e-11,4.826939496078164e-13
1.959494489373442e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439332793197953,0.09250579453962864,0.012533855059885956,1.3423016839404342e-05,0.003972885347705814,0.0304074221359249,0.016475055910063596,5.5764515430665586e-05,4.198575235206583e-11,0.002197552043106765,6.084748363450289e-11,0.00047186055609519414,2.9206915073931445e-09,1.3757752092121302e-05,1.4138130947212982e-09,9.265441016843342e-11,2.091416431811871e-05,1.147011132331884e-05,0.006662002668311369,5.62676110314146e-05,0.00041540869034218297,5.564250369110598e-08,6.8524291539987725e-09,1.8171583285680147e-08,9.003387367833686e-10,1.2578457025869698e-05,0.0006149145041393735,1.1164546583005513e-06,1.7882766561917944e-07,0.0006099440540074411,6.8271535272890605e-09,1.815151512465037e-05,5.116965039228815e-08,8.280565249205586e-06,1.4654948471369863e-10,9.059943004157786e-11,1.2989047190374025e-06,1.5422271478032072e-07,3.2447630636969786e-12,1.528385347417864e-10,7.172734222589784e-11,4.829410322245046e-13
1.962303707836695e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439302023811302,0.09248251846059957,0.012523032453248852,1.3426271949366548e-05,0.003973367324137112,0.03045656435917954,0.016496668289686593,5.5736531078193374e-05,4.216581750835805e-11,0.002197005565890787,6.082426146302093e-11,0.0004719868255503612,2.920323343324983e-09,1.3731756531230707e-05,1.4160468443706146e-09,9.277304507075271e-11,2.0882122198310862e-05,1.1489155897452784e-05,0.006660281601697216,5.587384977239917e-05,0.0004157086629266836,5.5294408210612065e-08,6.844809727043728e-09,1.8167048362633415e-08,9.071849065761887e-10,1.2665794356030608e-05,0.0006187330561157897,1.1178683416622122e-06,1.7884806450676293e-07,0.0006109266950588825,6.825408473740094e-09,1.8181654019952505e-05,5.1236421121391046e-08,8.275571371139056e-06,1.4684202654140207e-10,9.069572124316963e-11,1.3010936129279287e-06,1.5414425129467508e-07,3.250128028826493e-12,1.5254868571991459e-10,7.156094261847499e-11,4.831873783637787e-13
