Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),O(29),CH3X(55),C2H4(47),OH(D)X(68),COX(50),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),CH2(T)(34),C2H4X(222),CH2O2(186),C2H4X(70),CH2OX(54),CH2OH(40),CHO2X(213)
2.1397608722803093e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998937,0.1186699660298603,0.02282156769305276,0.0,6.086883394483848e-41,2.2804930533139124e-27,1.1754429428417964e-60,4.0368378968484333e-41,3.761704611294942e-47,1.8885091986728407e-15,2.24448947651319e-80,1.8885091986638843e-15,1.0646115853598895e-54,8.087072839572232e-53,3.9418699583000035e-63,5.270602331129053e-81,8.214330838901641e-29,8.871097369033729e-63,1.0313664216051139e-13,3.053692666495356e-15,1.2224956612639194e-17,6.91729754486815e-29,2.561357923655656e-28,1.2224954834953469e-17,4.939907549027709e-41,8.86297330738639e-25,1.2018924338577414e-28,5.3847909046245926e-33,4.027058735398991e-55,3.1950289400221126e-39,2.2958940417190307e-23,2.3043566012322785e-28,2.2107937792143366e-54,8.077659282490849e-42,8.005213002994133e-74,2.566901253152361e-65,1.9925883591221e-61,1.3667772052895247e-53,8.182753605648515e-88,1.1118984578669763e-31,7.380505722798866e-67,2.3225622832486006e-43,2.9405024946246815e-75,1.233429040056346e-59,6.572337646596464e-64,8.091523272111938e-89
4.2795797908637483e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767997875,0.11866996602975526,0.022821567693051232,0.0,4.869622584310244e-40,9.122174728420443e-27,3.8365653570876195e-59,3.2295725240209674e-40,6.01793672602458e-46,3.777069627828339e-15,1.436542590050959e-78,3.777069627792514e-15,1.7034363328114292e-53,1.2939785661031115e-51,1.2612368908486955e-61,3.4399398223250166e-79,3.2857991865262474e-28,5.396901296775885e-61,2.062760821556086e-13,6.107468171950668e-15,2.445024663971962e-17,2.7669752475404893e-28,1.0245639933450051e-27,2.4450239528351828e-17,3.952019474580821e-40,3.544780561377009e-24,9.614058170714975e-28,5.229560542065244e-32,1.5609597376851147e-53,2.556088248701843e-38,4.5918667943324405e-23,9.217613633671222e-28,7.073864132489893e-53,6.462280627735072e-41,5.224725319205517e-72,8.214391544276726e-64,6.37545940695815e-60,2.1869176812837307e-52,1.0682336958700775e-85,4.447684320085556e-31,4.723080260544968e-65,1.857792883052686e-42,3.5764934638297605e-73,3.9464676001728234e-58,2.1028805142407665e-62,2.499584229767787e-86
8.559217628030626e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679957505,0.11866996602954517,0.02282156769304818,0.0,3.895744756635053e-39,3.648920544147412e-26,1.2972066783731145e-57,2.583698899303135e-39,9.625802655661235e-45,7.55419048614614e-15,9.194094400924405e-77,7.554190486002837e-15,2.7255443637653827e-52,2.070402998730417e-50,4.034765910818485e-60,2.3249599269635543e-77,1.3143330455466524e-27,3.3635665066364357e-59,4.1255496214044617e-13,1.2215019182854322e-14,4.890083204365385e-17,1.1068013061503353e-27,4.098297495643035e-27,4.8900803594052713e-17,3.161652511394074e-39,1.417542078333864e-23,7.689243319565326e-27,5.65773354539694e-31,6.736925533667697e-52,2.0449019465980206e-37,9.183861587506978e-23,3.687082716804791e-27,2.263073227108318e-51,5.169885560720372e-40,3.5312465721113606e-70,2.628654095497403e-62,2.0395399187787022e-58,3.499127608620632e-51,1.4443751893070506e-83,1.779091825929879e-30,3.022026484546785e-63,1.4857704908530514e-41,4.4571318606677394e-71,1.2624966058793297e-56,6.727240485996959e-61,8.58976499664476e-84
1.7118493302364384e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679915017,0.11866996602912501,0.022821567693042073,0.0,3.116615026834352e-38,1.459586460590068e-25,4.870233739286755e-56,2.0669754665548065e-38,1.539173170541641e-43,1.5108432202808947e-14,5.884291373408541e-75,1.5108432202235742e-14,4.360907946421521e-51,3.3126738735408914e-49,1.2903373905407743e-58,1.743186201512762e-75,5.257358929170143e-27,2.122902214873783e-57,8.251127220886937e-13,2.4430121204633756e-14,9.780202427075847e-17,4.427227327893894e-27,1.6393272020480932e-26,9.78019104410803e-17,2.529336073244472e-38,5.667122911011979e-23,6.148082416367493e-26,6.882820567345529e-30,3.2696985804178936e-50,1.6359425829404302e-36,1.836804832564692e-22,1.474840393225817e-26,7.23802263180661e-50,4.1359325153789845e-39,2.647623779128524e-68,8.41176859515621e-61,6.522517365669061e-57,5.598651613882081e-50,2.1675128001690584e-81,7.116403499760203e-30,1.9330874113933878e-61,1.1878538384469164e-40,5.625603522079066e-69,4.037524385654317e-55,2.1514102419010594e-59,3.319737885446687e-81
3.42370446510319e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767983004,0.11866996602828468,0.022821567693029857,0.0,2.4933005832665317e-37,5.838447112159028e-25,2.3693386493954993e-54,1.6535869040385202e-37,2.4596024493420212e-42,3.0216915636243384e-14,3.76596914941275e-73,3.021691563395057e-14,6.977482218895076e-50,5.3002990291100214e-48,4.124006963787511e-57,1.690909062508854e-73,2.1029489250704343e-26,1.348059974212627e-55,1.6502282418994783e-12,4.8860325248081114e-14,1.956044945629618e-16,1.7708951029682804e-26,6.557324410220794e-26,1.9560403899771413e-16,2.02347335041104e-37,2.2643992575017056e-22,4.9131304264663775e-25,9.270900710623215e-29,1.758066253723623e-48,1.3087760318461364e-35,3.67372104090902e-22,5.899375016371e-26,2.3136978802482853e-48,3.3087550682187227e-38,2.568222459281866e-66,2.6917763690613735e-59,2.084623078644566e-55,8.957880485854242e-49,4.211496517441913e-79,2.8465686391989563e-29,1.2358674634989463e-59,9.490568264057176e-40,7.144191514039136e-67,1.290420536170896e-53,6.876097231006389e-58,1.4227650623993444e-78
6.8474147348366925e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679660093,0.11866996602660404,0.022821567693005425,0.0,1.9946452883962923e-36,2.335450742881945e-24,1.72428261277362e-52,1.3228721226333627e-36,3.925542672404772e-41,6.043388250354758e-14,2.410227464222757e-71,6.043388249437629e-14,1.1163994939489333e-48,8.480487338605582e-47,1.3164410960721285e-55,2.4526499947372433e-71,8.411806439048545e-26,8.580052795275115e-54,3.3004592811782066e-12,9.772073333452977e-14,3.9120977978123106e-16,7.0835867646891e-26,2.622932240025701e-25,3.912079555618896e-16,1.618778662902221e-36,9.038022598550148e-22,3.921975204089951e-24,1.3421155919242353e-27,1.0166833375825352e-46,1.0470512258818733e-34,7.347868900462993e-22,2.359751759587331e-25,7.388022055631601e-47,2.6470067636071697e-37,3.7251848904594587e-64,8.613690428254155e-58,6.65429364999566e-54,1.433263894483733e-47,1.2238641407898816e-76,1.138628903596672e-28,7.892793979415207e-58,7.572874483666738e-39,9.0938509525063e-65,4.1192040605533874e-52,2.1949740257064962e-56,6.56630696277841e-76
1.3694835274303699e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276793202,0.11866996602324276,0.022821567692956565,0.0,1.5957203947132675e-35,9.342357012380639e-24,1.7382665252499221e-50,1.0582987171963185e-35,6.249655971607782e-40,1.208678162398972e-13,1.542547825023138e-69,1.2086781620321207e-13,1.7862409928237017e-47,1.3568761981638984e-45,4.1920089283132315e-54,4.935515488283809e-69,3.364724748934062e-25,5.4587093823007696e-52,6.600921358364298e-12,1.9544154950564292e-13,7.824217389445808e-16,2.8334343838619584e-25,1.049172875621075e-24,7.824144264986162e-16,1.2950200207430712e-35,3.59963704257623e-21,3.1240066448213456e-23,2.028366241550363e-26,6.141518623999948e-45,8.376874880548998e-34,1.4697426391031861e-21,9.439003059179807e-25,2.3540982997376736e-45,2.1176050331572875e-36,7.496257957444589e-62,2.75637510624583e-56,2.1188854922223033e-52,2.2932245948109113e-46,4.930393741370616e-74,4.5545185106745045e-28,5.030044056440815e-56,6.027191525135792e-38,1.1570797434711709e-62,1.311698655687752e-50,6.989736764776011e-55,3.1686443730278074e-73
2.7389676353237712e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678640403,0.11866996601652018,0.022821567692858844,0.0,1.276581557783583e-34,3.7373772240899206e-23,2.0324277470074994e-48,8.46639348317607e-35,9.901009999942173e-39,2.417356837195613e-13,9.872312520415084e-68,2.417356835728207e-13,2.857986810884849e-46,2.1709925367839362e-44,1.3284457016249161e-52,1.1533473809293341e-66,1.3458903546847023e-24,3.4613012811947193e-50,1.3201845507251024e-11,3.9088318184073253e-13,1.5648512926415616e-15,1.133372415132892e-24,4.1966873370986074e-24,1.5648219196435738e-15,1.036010208670464e-34,1.4275449497097224e-20,2.4777378326023223e-22,3.1311151233159645e-25,3.790804897610168e-43,6.702228058869485e-33,2.9401588458010506e-21,3.775594439658459e-24,7.469405521570315e-44,1.6940815372937992e-35,1.7517478015181729e-59,8.820347501893167e-55,6.71426704042968e-51,3.6691610833665215e-45,2.305084758043902e-71,1.8218079838891487e-27,3.192216311494381e-54,4.772710039411403e-37,1.4673115385289362e-60,4.156766988920392e-49,2.2151531868926855e-53,1.5633298521439493e-70
5.477935851110573e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767728082,0.11866996600307503,0.022821567692663403,0.0,1.0212730651769942e-33,1.4952895353972075e-22,2.486628781702641e-46,6.773115755586244e-34,1.5535584909225783e-37,4.834714187067488e-13,6.318281110012378e-66,4.834714181197869e-13,4.572779172474238e-45,3.4735550857448415e-43,4.1701958293977337e-51,2.8216445584561356e-64,5.383562492544447e-24,2.1776589945656427e-48,2.6403693783082648e-11,7.817664464823653e-13,3.1297335670357548e-15,4.533476793292788e-24,1.6786708020903454e-23,3.1296151113232915e-15,8.287984136036785e-34,5.614020404966399e-20,1.9486293947324122e-21,4.858995659530646e-24,2.352865317729878e-41,5.36291799961866e-32,5.883010093530911e-21,1.510231628549916e-23,2.3503621625593408e-42,1.3552604931401821e-34,4.285609456395569e-57,2.822474902151968e-53,2.107415993466366e-49,5.870658609157988e-44,1.1279585691010195e-68,7.287233097688459e-27,2.009225485357343e-52,3.741970934519279e-36,1.846146548930753e-58,1.3048732200370844e-47,6.954390650771244e-52,7.758130489173336e-68
1.0955872282684177e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727674561644,0.11866996597618473,0.02282156769227252,0.0,8.17030734774027e-33,5.983741823654919e-22,3.0490070507800377e-44,5.418492145412154e-33,2.3931473349851946e-36,9.669428887925543e-13,4.0436990279944594e-64,9.669428864447144e-13,7.31644464698743e-44,5.55755521766311e-42,1.2855529210136727e-49,6.919513103980453e-62,2.1534253426442908e-23,1.3485839217451337e-46,5.280739024697856e-11,1.5635329756514445e-12,6.25959552544505e-15,1.813379995073608e-23,6.71464854571361e-23,6.2591143186744234e-15,6.63022942815973e-33,2.1722035916752866e-19,1.5075995257923044e-20,7.473498894752834e-23,1.4477446216918173e-39,4.292069572459638e-31,1.1776787926309382e-20,6.040875896015675e-23,7.2773478280677e-41,1.0842005143056563e-33,1.0509534319689719e-54,9.031643985702611e-52,6.494740351654632e-48,9.39305284473172e-43,5.53200216900174e-66,2.9148934738162084e-26,1.2445438946279014e-50,2.8784709916805155e-35,2.2861894967884317e-56,4.022553418755859e-46,2.1442625961778966e-50,5.930759405710151e-65
2.1911745145831387e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276691233,0.11866996592240414,0.022821567691490754,0.0,6.536441477497883e-32,2.395384316165316e-21,3.653028455004282e-42,4.3347921781385613e-32,3.563256475213108e-35,1.9338858294098626e-12,2.587965516449967e-62,1.9338858200185515e-12,1.1706302615428566e-42,8.891698757191269e-41,3.8325978068615123e-48,1.6582179223260926e-59,8.613703108732671e-23,8.104261224748209e-45,1.0561478282370108e-10,3.127066033532859e-12,1.2519743241535745e-14,7.253433379985442e-23,2.685831368397614e-22,1.2517764048794696e-14,5.303930237574415e-32,8.152436742072024e-19,1.13091539783509e-19,1.1195914357139374e-21,8.678962906842596e-38,3.436198608924571e-30,2.3596644940998925e-20,2.416309576770943e-22,2.185787681677528e-39,8.673476827555744e-33,2.5185166460501486e-52,2.8899604531677126e-50,1.9351783928153794e-46,1.502887859028107e-41,2.6510942656188084e-63,1.1659574383262477e-25,7.479857395458256e-49,2.137792985569531e-34,2.7468231493957047e-54,1.199237199604993e-44,6.3951697319353476e-49,2.8418092298474056e-62
4.382349087212581e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765824661,0.11866996581484295,0.02282156768992722,0.0,5.229465733307019e-31,9.594277975861046e-21,4.16215025333224e-40,3.4678309602954024e-31,5.004408397482874e-34,3.8677717124270235e-12,1.656295313859605e-60,3.867771674862159e-12,1.8730054101770466e-41,1.4225473934113004e-39,1.0787528689195436e-46,3.7794611839231806e-57,3.4454824286130414e-22,4.6147579373623155e-43,2.1122956657286884e-10,6.254132147468713e-12,2.5041958502359165e-14,2.9013039564652736e-22,1.0743100440733518e-21,2.503366892630723e-14,4.242738726789888e-31,2.8988837360800874e-18,8.027703445021036e-19,1.592852280886441e-20,4.943248314831244e-36,2.7524117656445004e-29,4.7365564365769435e-20,9.66491149337802e-22,6.217728677585487e-38,6.938577329245474e-32,5.740155659917939e-50,9.246816240573967e-49,5.4407813955969914e-45,2.4046184282337733e-40,1.2081797734584556e-60,4.663829865717821e-25,4.2594593592586223e-47,1.4947071090918046e-33,3.1259969988004228e-52,3.3754663035722277e-43,1.8014519406376025e-47,1.290754263455631e-59
6.573523659842023e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072764736992,0.11866996570728178,0.022821567688363686,0.0,1.495351683166613e-30,2.0404153804177957e-20,2.6327047690747598e-39,1.0295118378612564e-30,1.734912547035649e-33,5.801657597226731e-12,9.404391878907499e-60,5.801657517401697e-12,7.086462913559956e-41,5.423295077769313e-39,4.685671842216609e-46,2.7580979349382044e-56,7.321651843598813e-22,2.4916190321601756e-42,3.168443489177595e-10,9.381198259577594e-12,3.756627901129853e-14,6.165169201599053e-22,2.28287577472681e-21,3.754817937667441e-14,1.2130915355571614e-30,5.6964607239199865e-18,2.1475277705100163e-18,5.552696093522072e-20,2.6558305027664287e-35,7.875189971613122e-29,7.126368918477394e-20,2.053745677208281e-21,2.784260010690112e-37,1.9839659111243217e-31,4.1889089186063036e-49,4.339700187354533e-48,2.3621305973082944e-44,9.097155990562827e-40,1.003345049557589e-59,9.910638556642785e-25,2.2998108572745973e-46,3.969752124805772e-33,1.984876372101469e-51,1.4661677736942024e-42,7.828905924319234e-47,8.504663412168607e-59
8.764698232471465e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727636493234,0.1186699655997206,0.022821567686800152,0.0,3.1542279729742307e-30,3.4829925207173386e-20,1.0686440457223247e-38,2.2432509939997463e-30,4.1775411206851426e-33,7.7355434838085e-12,3.6173184193683876e-59,7.735543347637176e-12,1.8451803728038408e-40,1.4591019454780857e-38,1.3370865537083277e-45,1.2419397954815272e-55,1.2489879288522879e-21,8.752379838473322e-42,4.224591298583729e-10,1.2508264369859511e-11,5.0092858528592924e-14,1.0516893828111748e-21,3.894265548303367e-21,5.0061295555461744e-14,2.5586340587911464e-30,9.068269372305078e-18,4.272539426803371e-18,1.3428928078851417e-19,9.6502598946181e-35,1.6619780680099169e-28,9.529101939688332e-20,3.503373084542684e-21,8.586475323547352e-37,4.184694510769155e-31,1.8862081037420983e-48,1.3527480461284814e-47,6.737545513353391e-44,2.3679834952901798e-39,5.502802077041186e-59,1.6906383529132185e-24,8.078687405189794e-46,7.854882307347043e-33,7.85706349181239e-51,4.1838037858957485e-42,2.2354860669331285e-46,5.713499084118597e-58
1.3147047377730348e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761473986,0.11866996538459823,0.022821567683673088,0.0,8.6156215254942e-30,7.217938034521773e-20,8.368985119859072e-38,6.511458887700895e-30,1.3449263202102378e-32,1.1603315261153332e-11,2.7556778480821023e-58,1.1603314979231296e-11,6.778214584978941e-40,5.900856350275639e-38,5.4506973187891414e-45,1.1250443355363928e-54,2.5858717541620162e-21,5.245559165256582e-41,6.336886884438472e-10,1.8762396586135596e-11,7.51517001232496e-14,2.177334306273154e-21,8.062402613868136e-21,7.508425612550499e-14,6.987844309734353e-30,1.6828866931176552e-17,1.0632826198969655e-17,4.348992591839248e-19,6.475933257993974e-34,4.54289767823983e-28,1.4364891696464492e-19,7.253028306351975e-21,4.294835417340925e-36,1.142940655260995e-30,1.7086581763594923e-47,6.664350310228853e-47,2.744518934106168e-43,8.690157497540589e-39,9.065503521644274e-58,3.500251992169539e-24,4.841868505097675e-45,1.9413540462246302e-32,5.573500732020895e-50,1.7055475467819636e-41,9.127720287172642e-46,1.5589486575151781e-56
1.7529396522989232e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072759298648,0.11866996516947587,0.022821567680546023,0.0,1.8027591032554237e-29,1.2285407119657186e-19,3.3708679741301887e-37,1.4239813721999216e-29,3.145776939772677e-32,1.547108704504943e-11,1.0409844497197931e-57,1.547108656557906e-11,1.7584724980533602e-39,1.5982414113347198e-37,1.5055012971695597e-44,5.055668200927236e-54,4.397892007808988e-21,1.8326212211178423e-40,8.449182418652936e-10,2.5016528795693317e-11,1.002197930564707e-13,3.702986545905301e-21,1.3711744580006308e-20,1.0010209075371848e-13,1.46198338576169e-29,2.5896105976054188e-17,2.0524305073288485e-17,1.0213331783615252e-18,2.2820277413121118e-33,9.511117771328695e-28,1.9248194883532952e-19,1.2335079623672154e-20,1.3018887626337653e-35,2.391359963800802e-30,7.678235854911043e-47,2.0909231974700287e-46,7.575886341445602e-43,2.253421228915857e-38,4.79796052972176e-57,5.95301189746578e-24,1.6915984452528892e-44,3.729974868742775e-32,2.191561443046507e-49,4.710780638001002e-41,2.524296175582694e-45,9.068782031464023e-56
2.1911745668248116e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727571233104,0.1186699649543535,0.02282156767741896,0.0,3.2820075203563845e-29,1.8782178169811296e-19,1.0718771521726648e-36,2.6715804495257246e-29,6.260970999126316e-32,1.9338858835963133e-11,3.1850750348402246e-57,1.9338858103448627e-11,3.8460248668340515e-39,3.5900735940303103e-37,3.4700866149813724e-44,1.7844900921174918e-53,6.7189874957746975e-21,5.135795965562213e-40,1.056147789753853e-09,3.127066099805282e-11,1.252983760020014e-13,5.657187897965236e-21,2.0947993013674377e-20,1.2511443434083512e-13,2.661286111704736e-29,3.590837366648375e-17,3.452807844888385e-17,2.0390394371742944e-18,6.480368632352924e-33,1.7324275256381006e-27,2.4182405316578763e-19,1.8844554794310547e-20,3.2046693739055137e-35,4.353279079931562e-30,2.710154850936922e-46,5.374727143542958e-46,1.7451147845161145e-42,4.927049479916348e-38,2.052795540781686e-56,9.094857100207788e-24,4.740618415025877e-44,6.255665082782456e-32,6.881476884102694e-49,1.0858055172491397e-40,5.825422477192639e-45,4.2162203991060654e-55
2.6294094813507e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727549479727,0.11866996473923117,0.022821567674291894,0.0,5.443933090299886e-29,2.673559690179858e-19,2.9476112290428966e-36,4.5225001096994685e-29,1.118437920917878e-31,2.320663063402038e-11,8.492332017429926e-57,2.3206629591956692e-11,7.499101613887791e-39,7.117554662492428e-37,7.098268037353499e-44,5.419511083177832e-53,9.558435206828093e-21,1.2481668368458027e-39,1.2673773320087048e-09,3.7524793193082984e-11,1.5038816303429739e-13,8.047711994151832e-21,2.97999486558044e-20,1.5012118804916182e-13,4.413771418135726e-29,4.6512198633616696e-17,5.293381460014902e-17,3.650616439160915e-18,1.598696303686925e-32,2.8749504551256066e-27,2.9168450631020254e-19,2.6807296071587165e-20,6.865709879635383e-35,7.220348113864408e-30,8.230703459476575e-46,1.2119789061959225e-45,3.567389338803539e-42,9.605052940225972e-38,7.630361872279979e-56,1.2938344187580316e-23,1.1521320022001354e-43,9.575580589925032e-32,1.8683080339404816e-48,2.2210795010752752e-40,1.1930593599372047e-44,1.6923140717905607e-54
3.5058793104024766e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072750597296,0.11866996430898648,0.02282156766803776,0.0,1.2356271649521172e-28,4.699374649925405e-19,1.7877086279415913e-35,1.0513220413735907e-28,2.8453548181708825e-31,3.0942174251453846e-11,4.704702775247905e-56,3.094217242160737e-11,2.2486101950132952e-38,2.167186499211048e-36,2.3277378488908745e-43,4.356026495310942e-52,1.67848408439664e-20,5.6259574469021144e-39,1.689836399699331e-09,5.0033057561262125e-11,2.0060256597643472e-13,1.4131229662008138e-20,5.2326978537226716e-20,2.001180122144188e-13,1.0015338436673412e-28,6.874746376444363e-17,1.0296916853849101e-16,9.298106137829027e-18,7.355394862265551e-32,6.53054543834654e-27,3.9295291025323444e-19,4.707072586899273e-20,2.356483947562603e-34,1.6385680023737883e-29,6.615386502534209e-45,4.780141025844272e-45,1.167931341532281e-41,2.879555173427501e-37,1.0208054033130775e-54,2.272002601299623e-23,5.193154926809891e-43,1.8658463612395014e-31,1.1045091262616065e-47,7.28359394866515e-40,3.92267609955974e-44,2.2778653960067332e-53
4.3823491394542535e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072746246619,0.11866996387874182,0.02282156766178363,0.0,2.365565984600593e-28,7.3081250447282155e-19,6.98402738169511e-35,2.038245636380589e-28,5.908148882045136e-31,3.8677717897419235e-11,1.716145556216957e-55,3.867771505394504e-11,5.355730111497173e-38,5.192952839544817e-36,5.935591830579246e-43,2.046994290241968e-51,2.6083272905060454e-20,1.7916006778366782e-38,2.1122954448702304e-09,6.254132190014396e-11,2.508655830194192e-13,2.1958433241194994e-20,8.131108017192835e-20,2.500925068463594e-13,1.9168707734078548e-28,9.143833692623154e-17,1.705457722657592e-16,1.926835277969573e-17,2.358143972850312e-31,1.2510280434836479e-26,4.962933198145144e-19,7.314125483176695e-20,6.096324724346085e-34,3.136482544640816e-29,3.10865304067406e-44,1.4001738661005682e-44,2.973426130897184e-41,6.85801000444012e-37,5.903462909255073e-54,3.530639467399076e-23,1.6537890799210075e-42,3.1099029708220423e-31,4.267562477119656e-47,1.8572725311308442e-39,1.0025700541684413e-43,1.33661884636892e-52
6.135288797557807e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727375452656,0.11866996301825256,0.022821567649275364,0.0,6.382116740444139e-28,1.427030184466562e-18,6.27516610137121e-34,5.564234685767895e-28,1.7717493476701927e-30,5.4148805274668434e-11,1.3525290838264165e-54,5.414879972817168e-11,2.043621516197309e-37,1.9885891476204746e-35,2.5133228144159108e-42,2.788888806674262e-50,5.088060624327563e-20,1.0881010414587345e-37,2.9572134678227183e-09,8.75578504902378e-11,3.5154268500052416e-13,4.282958160975167e-20,1.5859798123594948e-19,3.4997471601934974e-13,5.168506858085646e-28,1.3738569980127217e-16,3.540737403018679e-16,5.701895048559154e-17,1.426978860409193e-30,3.378067318921858e-26,7.091745266986865e-19,1.4265427523640734e-19,2.5486514114778753e-33,8.459108677185214e-29,4.235018556660423e-43,7.620219941965714e-44,1.2542218077375917e-40,2.6167368759962254e-36,1.1986078565844305e-52,6.887203767575574e-23,1.0044253789188124e-41,6.605084965413921e-31,3.815579463509894e-46,7.864294057150194e-39,4.266776701014165e-43,2.5399341818605668e-51
7.62968225701083e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072730127299,0.11866996228467944,0.02282156763861198,0.0,1.2203626931803694e-27,2.204441223946361e-18,2.2804326109737185e-33,1.0687372500564893e-27,3.584576165852597e-30,6.733801680158833e-11,4.73984417925833e-54,6.733800823871677e-11,4.838901556620988e-37,4.7107220071878093e-35,6.289807073832161e-42,1.1909966540039366e-49,7.855444396864854e-20,3.278407896814895e-37,3.6775119886275597e-09,1.088846179967468e-10,4.3753631408284243e-13,6.611823334898064e-20,2.4483852226224217e-19,4.350546839019733e-13,9.878210131386955e-28,1.7623402586221279e-16,5.567020239141678e-16,1.1364526140437764e-16,4.31935993205334e-30,6.462383857261768e-26,8.971910877501008e-19,2.202139875099678e-19,6.248332965179389e-33,1.6170651781487176e-28,1.8085125071674466e-42,2.200723843292502e-43,3.1301288986303384e-40,6.195880969303989e-36,6.142101642838518e-52,1.0633123805347763e-22,3.02633597170164e-41,1.0651733232905392e-30,1.3799200160816546e-45,1.968106919239697e-38,1.071543440422185e-42,1.3240196536555728e-50
9.71228640473224e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727197895326,0.11866996126236352,0.022821567623751364,0.0,2.5080472231298266e-27,3.570034145748292e-18,9.687839604328272e-33,2.2031284933673005e-27,7.760581606734703e-30,8.571865589176976e-11,1.9584170072715686e-53,8.571864203264373e-11,1.2624636738301384e-36,1.228545788650564e-34,1.733914927211828e-41,6.067228576099478e-49,1.2714875354751849e-19,1.105888739748332e-36,4.6813282959532615e-09,1.3860584969360542e-10,5.576413544765003e-13,1.0700525251300615e-19,3.962508121719727e-19,5.535152929752548e-13,2.028746670583459e-27,2.3032133554413167e-16,8.997322220071963e-16,2.3974596962164667e-16,1.4751821158386107e-29,1.3286373470928478e-25,1.1692406711550343e-18,3.563727966967413e-19,1.6591888640933798e-32,3.3220299560212833e-28,9.212748582367667e-42,7.198959080840787e-43,8.594767749966653e-40,1.6165003457221044e-35,3.888657048915257e-51,1.7210815861358787e-22,1.02087720843977e-40,1.792299148274881e-30,5.766071115086579e-45,5.425490136459591e-38,2.968372888616131e-42,8.891241857125151e-50
1.179489055245365e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072709451765,0.11866996024004772,0.022821567608890748,0.0,4.484489752110391e-27,5.2641418848971296e-18,3.2118425439872735e-32,3.945036691693863e-27,1.436615773926997e-29,1.0409929514209052e-10,6.301685648278176e-53,1.0409927471488066e-10,2.7413981801385596e-36,2.6659836236688343e-34,3.9153734974983566e-41,2.56711625785788e-48,1.8741757273926022e-19,2.9462547191771162e-36,5.685144476397164e-09,1.6832708122540676e-10,6.780628306782761e-13,1.5770507507843826e-19,5.840060073194804e-19,6.718504896157345e-13,3.62496411301097e-27,2.8446740602467415e-16,1.3028880487435202e-15,4.3101954736811837e-16,3.945396005564623e-29,2.376116477582246e-25,1.4529644562997377e-18,5.251953270764046e-19,3.596087180160809e-32,5.937556018936006e-28,3.897655368685803e-41,1.9005827450103622e-42,1.9324791635575287e-39,3.5101938616468896e-35,2.0167949428923106e-50,2.5368740009709606e-22,2.7198312919357837e-40,2.7092528527294856e-30,1.8994556138600977e-44,1.225135589339365e-37,6.737999720613094e-42,4.315088602636898e-49
