Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H7X(141),C2H6(343),C4H7X(140),C4H7X(142),C4H6(54),C4H5X(418),C4H7X(143),C4H5X(419),C6H9X(483),C6H9X(546),SX(577),SX(486),C4H7X(146),C6H9X(573),C6H9X(693),C4H7X(145),SX(695),SX(782),SX(819),SX(698),SX(815),C6H9X(692),C6H9X(468),SX(962),SX(1040),C6H9(960),SX(1145),SX(1399),SX(1442),SX(1396),C6H9X(691),SX(1589),SX(1584),C4H6a(417),C6H9(574),SX(1850),SX(2360),SX(2415),C3H6(75),SX(2358),SX(2416),SX(2759),SX(2819),SX(2700),SX(1397),SX(2696),SX(2697),SX(3136),SX(1586),SX(3138),SX(3351),SX(3422),SX(3141),SX(2816),SX(3418),S(2817),S(3419),SX(4343),SX(5140),SX(5223),SX(5138),SX(5224),SX(5479),SX(5559),SX(5396),SX(5393),SX(5392),SX(5556),S(5557),SX(1487),SX(1486),SX(6770),SX(6766),SX(6983),S(6767),SX(7361),SX(8708),SX(8705),SX(8704),SX(7357)
1.786758577295773e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583770784,0.66999999999999682,1.0075310488200363e-39,8.1746055357341279e-100,1.7769822194616055e-28,4.8761709148053623e-34,3.1965131532624152e-64,1.2671755685157839e-153,2.266558392316326e-89,2.572135782295247e-73,4.8492171189390119e-150,3.2392011230671536e-15,3.2392011230671603e-15,3.0112565858017381e-30,1.7769822023230119e-28,9.095210209694937e-41,1.7129397030747818e-36,7.3248933436795807e-50,9.2814440608462892e-37,4.0677739641430805e-47,4.724085034616012e-55,4.5777452559558852e-52,1.7282580977601083e-60,1.4811314074050023e-68,6.1445049915762871e-82,5.2040807925351958e-90,9.5304619921942316e-114,6.0446807389984919e-82,4.865782000324134e-95,7.7848765217329188e-115,2.4978373024646977e-95,2.1114097297558285e-103,8.6994295404269315e-117,7.3428332314111981e-125,8.4732355523523099e-117,3.308130238148505e-67,1.3696289482994743e-64,1.372389409049202e-80,1.1623453958357077e-88,4.3605026782095956e-81,6.5023130298905559e-87,2.6817002875454643e-100,2.2646183732323955e-108,2.6119733161940791e-100,2.432891000165153e-95,1.0033763357939025e-108,9.7728898554217746e-109,4.7511930342755304e-54,1.951894530811365e-82,1.4553148258461732e-88,6.002041106265514e-102,5.068548155672469e-110,2.5607470683289377e-119,2.5605639929636606e-119,1.0542323613650283e-132,8.8950933176299466e-141,3.6616081707601549e-154,3.0892023827921528e-162,1.8307536500461117e-123,1.0268946665391862e-132,1.0268212521606955e-132,8.2343844215972866e-146,3.8402666216471322e-133,4.2271013095281314e-146,3.5664026459362385e-154,1.4680420980447306e-167,1.2385296009399575e-175,3.5664026459322374e-154,1.4298715150755853e-167,2.1480502647485794e-154,4.3062823487055757e-168,2.9531629959652049e-174,1.2155858524378169e-187,1.0255304480113223e-195,1.6360723931632812e-204,6.7343834565794063e-218,5.6814516905894266e-226,2.3385913272558435e-239,1.9729480718205006e-247,6.5592826719377649e-218,6.5592621656338237e-218,2.2777855817231908e-239,1.2809688851182403e-239,1.819062470743855e-121,9.0603101902457343e-122,7.4894218883050493e-135,7.2946893744350649e-135,6.3192050618427096e-143,2.0508761549007998e-135,1.3131485708101153e-141,5.4054837074026849e-155,5.2649414853996541e-155,5.2649414853996541e-155,1.3131485708102893e-141
3.5750695078298566e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583770134,0.6699999999999936,1.6139257521923012e-38,4.1902375987930908e-97,7.1125598238708432e-28,1.9517242690238388e-33,1.0244880503521641e-62,1.0403564195771996e-149,5.8155122617082735e-87,1.6490640583800492e-71,3.9812274511165363e-146,6.4812164918558172e-15,6.4812164918558654e-15,2.4114475026846794e-29,7.1125596865844604e-28,1.4569271683362769e-39,1.3713932901099313e-35,1.1730026740115636e-48,7.4326828229735087e-36,6.5155077269709671e-46,1.5135251196130135e-53,7.3323479218300903e-51,5.5366331123456789e-59,9.4900518035352419e-67,7.8740072549126311e-80,1.3337821400118708e-87,9.7704886457736886e-111,7.745932279605326e-80,1.247053140267292e-92,7.9809402460774573e-112,6.4017167751892083e-93,1.0822704926397435e-100,8.9183510546174631e-114,1.5055240499221661e-121,8.6864649585453571e-114,2.1153663972353407e-65,4.3788214668414869e-63,1.7551718711499054e-78,2.9731178537101403e-86,5.57670771232358e-79,1.6631975372984915e-84,1.3718875257110939e-97,2.3170448924814324e-105,1.3362170243752605e-97,6.2352657013522764e-93,5.1431162543816263e-106,5.0094049425905384e-106,7.6101659543373479e-53,2.5012932578321371e-80,3.7298999160196737e-86,3.0765938269544398e-99,5.1961928651353131e-107,5.2504744445585024e-116,5.2500998168503997e-116,4.3231308840745838e-129,7.2952907692243506e-137,6.0061197779232127e-150,1.0134410506562041e-157,3.746277069849556e-120,4.2110255928561711e-129,4.210725142084316e-129,6.7534116182564773e-142,1.5747925830587367e-129,3.4668476274279082e-142,5.8499546236437115e-150,4.8160461634323629e-163,8.1262190474063613e-171,5.849954623630592e-150,4.6908241197933972e-163,3.5234325987186698e-150,1.4127133235264215e-163,1.9376215709303835e-169,1.5951340126584449e-182,2.691473415427172e-190,8.5876443165205795e-199,7.0696736217931752e-212,1.1928637396907295e-219,9.8200985431068156e-233,1.6569414402937979e-240,6.8858550253035488e-212,6.8858119709021573e-212,9.5647661053790259e-233,5.3789751699635315e-233,3.7271040054036198e-118,1.8492636854319133e-118,3.0690389705160865e-131,2.9892409106568175e-131,5.179008963356274e-139,8.4041291327406983e-132,1.076210570024369e-137,8.8602778533770624e-151,8.629920846913492e-151,8.629920846913492e-151,1.0762105700246545e-137
7.151691368898024e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583768835,0.66999999999998716,2.5837831442834187e-37,2.146641312414403e-94,2.8459503781034208e-27,7.8093203615886604e-33,3.2809299848028044e-61,8.5319759327799233e-146,1.4904531842454326e-84,1.0563289927947039e-69,3.2650095807353586e-142,1.2965247203284963e-14,1.2965247203285348e-14,1.930135366157142e-28,2.8459502681150754e-27,2.3324391783023975e-38,1.0975314045733655e-34,1.8777774766940862e-47,5.9491587375720126e-35,1.0430471052751175e-44,4.846191250235994e-52,1.1738124292094732e-49,1.7727163189309663e-57,6.0770946717559462e-65,1.0084518823654444e-77,3.4164513830202367e-85,1.0010767128064903e-107,9.9200432855684454e-78,3.1941540055031658e-90,8.1772096787484579e-109,1.6397111136372717e-90,5.5441785684903936e-98,9.1372645628383194e-111,3.0849594312994735e-118,8.8996866456595908e-111,1.3484311519494578e-63,1.3955608603200311e-61,2.2377086219260212e-76,7.5810845908222483e-84,7.1098400995782327e-77,4.2409301620084176e-82,6.9963003801252262e-95,2.3632829117086375e-102,6.8143891799213258e-95,1.597077002759686e-90,2.6346692844208526e-103,2.5661805250233004e-103,1.218287493007548e-51,3.2034850012671778e-78,9.5540220845160131e-84,1.5761215494061896e-96,5.3239632131476377e-104,1.0759158645596317e-112,1.0758394437204229e-112,1.7717740456239485e-125,5.9797438949156133e-133,9.8460938366653018e-146,3.3227561886314431e-153,7.6420838751172725e-117,1.7258287490461803e-125,1.725706174781228e-125,5.5355804644764405e-138,6.4540626936508497e-126,2.8416771298776891e-138,9.5900856570051442e-146,1.5790308898134843e-158,5.3286661027681756e-166,9.5900856569621223e-146,1.5379745245891892e-158,5.7761008266330757e-146,4.6318324599597203e-159,1.2705675550051108e-164,2.0919724754108647e-177,7.0595802627957464e-185,4.5049796175244913e-193,7.4173390677604439e-206,2.503050436189731e-213,4.1212086028849655e-226,1.3907398655129696e-233,7.2244809719241499e-206,7.224390629110684e-206,4.0140531024251828e-226,2.257393065242638e-226,7.6222060496904871e-115,3.7531062683188297e-115,1.2552833106191849e-127,1.222644735316573e-127,4.2365868055701423e-135,3.437402717759212e-128,8.8036962032233771e-134,1.4495855815238122e-146,1.4119011813394032e-146,1.4119011813394032e-146,8.803696203228046e-134
1.4304935091034358e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583766243,0.66999999999997417,4.1352552646075255e-36,1.0993977271045269e-91,1.138565459975287e-26,3.1241414716075853e-32,1.0503086440551376e-59,6.993237119426724e-142,3.8177148467034213e-82,6.7634763794045333e-68,2.6761662613507692e-138,2.5933308416934509e-14,2.5933308416937595e-14,1.5444993115088599e-27,1.1385653717798414e-26,3.7329875631758238e-37,8.7819183846798234e-34,3.0057251428282719e-46,4.7605322060500622e-34,1.6693281653864744e-43,1.5512471965963435e-50,1.8786092851156694e-48,5.6742823890701043e-56,3.8904484390432047e-63,1.2911889643606384e-75,8.7486361617329844e-83,1.0253988539257825e-104,1.2700140373764064e-75,8.1786452554567109e-88,8.3758830349202059e-106,4.1984873125697481e-88,2.8391804448453851e-95,9.3584108720177456e-108,6.3192484775216019e-115,9.1150832398271719e-108,8.5520306437058323e-62,4.4251098866579485e-60,2.8385162837652716e-74,1.9233479003629404e-81,9.0186974882917783e-75,1.0759293763718874e-79,3.5499757950238817e-92,2.3983072016807159e-99,3.4576725529176118e-92,4.0893226277698507e-88,1.3492071824717881e-100,1.3141421225791167e-100,1.9497888643616142e-50,4.1016135937999978e-76,2.4465200612496854e-81,8.0720245921108965e-94,5.4532817162066679e-101,2.2040983617350261e-109,2.2039432545440115e-109,7.2592422787365847e-122,4.8999940319003553e-129,1.6136410226857921e-141,1.0891092042298098e-148,1.5510718913931818e-113,7.0709926219510891e-122,7.0704950945787057e-122,4.5360316286086969e-134,2.6443312971484443e-122,2.3285614269910358e-134,1.5716848128964306e-141,5.1756342868334988e-154,3.4931839684952944e-161,1.5716848128823303e-141,5.041062845103172e-154,9.466192968658561e-142,1.5181805711269078e-154,8.3291051724061666e-160,2.742751953100595e-172,1.8511407456439516e-179,2.3625629350611767e-187,7.7798041432205203e-200,5.2507353321709491e-207,1.7290402607016144e-219,1.1669611575716871e-226,7.5775219154494151e-200,7.5773324025729842e-200,1.6840835603436781e-219,9.4707742595457267e-220,1.5547266847882171e-111,7.5405835455536983e-112,5.1208890294794025e-124,4.9877412826903569e-124,3.4566057937297549e-131,1.4022670228552922e-124,7.1828283366966846e-130,2.3653843789267702e-142,2.3039025489954267e-142,2.3039025489954267e-142,7.1828283367043038e-130
2.861142253530703e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583761058,0.66999999999994819,6.6173711267427966e-35,5.6297279689339551e-89,4.5546323657919514e-26,1.2496821287850055e-31,3.3616451682589932e-58,5.7304331554617381e-138,9.7761096466979005e-80,4.3295753979037603e-66,2.1929174496914806e-134,5.1869429170470702e-14,5.1869429170495409e-14,1.2357558037011415e-26,4.5546316571521799e-26,5.9736478597949447e-36,7.0262010635519073e-33,4.811793042021766e-45,3.8089076870654653e-33,2.6712871801734048e-42,4.9647371624942514e-49,3.0061817979060871e-47,1.8160245976868566e-54,2.490241252776159e-61,1.6529587749140711e-73,2.2399731483126848e-80,1.0501599592417771e-101,1.6255598903637271e-73,2.0936602869620502e-85,8.5781421028551438e-103,1.0747752571171452e-85,1.4536103367821791e-92,9.5826843075197181e-105,1.2941378789950434e-111,9.333525981851504e-105,5.3732426753100691e-60,1.3899388871388913e-58,3.5671465953308458e-72,4.8342990830422657e-79,1.1333541774723049e-72,2.7042803460810031e-77,1.7845607658669521e-89,2.411264032588124e-96,1.7381601176088135e-89,1.0468301435022704e-85,6.9075995656352837e-98,6.7281557363350763e-98,3.1200851694468935e-49,5.2507556597685747e-74,6.2639184938949113e-79,4.1334233383310394e-91,5.5849000106596586e-98,4.5145857739235369e-106,4.5142738822287199e-106,2.9737795185169984e-118,4.0146069249651363e-125,2.6441395660030265e-137,3.5692656278715595e-144,3.1189168713394091e-110,2.8966587058392122e-118,2.8964586496231967e-118,3.7164083805322329e-130,1.083260249332749e-118,1.9078102481638513e-130,2.5753895823948552e-137,1.6961764441428853e-149,2.2895962040913982e-156,2.5753895823486426e-137,1.6520743455903146e-149,1.5511295304604534e-137,4.97537866694771e-150,5.4592257438235166e-155,3.5954164981725753e-167,4.8532437506869744e-174,1.238813832019986e-181,8.1587059065399138e-194,1.1012926439478042e-200,7.2530000896726108e-213,9.7903667136353374e-220,7.9465725387405806e-194,7.9461750631127488e-194,7.0644156276050382e-213,3.9727720131707994e-213,3.156271765730826e-108,1.4862661211470846e-108,2.0791993898188931e-120,2.025138569384515e-120,2.8069254291537243e-127,5.6934417942597203e-121,5.8327034972673558e-126,3.8415012293854064e-138,3.7416851217651331e-138,3.7416851217651331e-138,5.8327034972797288e-126
5.722439742385238e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583750683,0.66999999999989635,1.0588565426273476e-33,2.8826271215322372e-86,1.821926865372551e-25,4.9983223755606991e-31,1.0758313801301728e-56,4.695012976058222e-134,2.5030372920938102e-77,2.7712317444588894e-64,1.7966836294513611e-130,1.0374165728707198e-13,1.037416572872697e-13,9.8866695804823236e-26,1.821926293618884e-25,9.5585290104795794e-35,5.6212261754430633e-32,7.7061195343342825e-44,3.0473182181687121e-32,4.2743480923977236e-41,1.5888352954355014e-47,4.8102135551521901e-46,5.8116832933292039e-53,1.5938671678812459e-59,2.115937848435635e-71,5.7347410634770154e-78,1.0754408318838183e-98,2.0801577590054508e-71,5.3583355432369796e-83,8.7846471332361678e-100,2.7506877396923841e-83,7.4404949843625224e-90,9.8100459707296535e-102,2.6496862629926736e-108,9.5549773298954631e-102,3.3166750914825866e-58,4.288510799018755e-57,4.4043258258599978e-70,1.1938584757591023e-76,1.3992929824807675e-70,6.6781412536759138e-75,8.8141525310372384e-87,2.3819446801211744e-93,8.584973142398533e-87,2.6791677717272364e-83,3.5356395432659589e-95,3.4438739307128153e-95,4.9924735724535744e-48,6.7212862406387446e-72,1.6036397739551206e-76,2.1164139582559715e-88,5.719211521265859e-95,9.2462923001527199e-103,9.2456760963257578e-103,1.2181183214422505e-114,3.2889232498721732e-121,4.332364850708143e-133,1.1696327103880577e-139,6.1620379548823614e-107,1.1865253833932855e-114,1.1864463589255986e-114,3.0446256150010244e-126,4.437235648192969e-115,1.5629528864970995e-126,4.2197200757538506e-133,5.5582960299314698e-145,1.5005812940434375e-151,4.2197200756024173e-133,5.4137761112072162e-145,2.5414363836646028e-133,1.6303742731029998e-145,3.5778507778307971e-150,4.7127056424198938e-162,1.2722814498346503e-168,6.4951193038231235e-176,8.5552416331588666e-188,2.309637039534732e-194,3.0422059905822125e-206,8.212962905130254e-213,8.3327993845938134e-188,8.3319658380745642e-188,2.9631063252613372e-206,1.6663097625769559e-206,6.3476356110523778e-105,2.8246209867306115e-105,8.3630485042238325e-117,8.1456046276694316e-117,2.2580307445788103e-123,2.2899718397736488e-117,4.6919746619192228e-122,6.1802553444326131e-134,6.01977748783955e-134,6.01977748783955e-134,4.6919746619391281e-122
1e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583735173,0.66999999999981885,1.2931522465686906e-32,1.1039843455221011e-83,5.9076301912881509e-25,1.6203508691651328e-30,3.0086019082813821e-55,4.592118893399178e-130,7.2607475510373004e-75,1.7588321524697201e-62,1.7573079061933177e-126,1.8128911721137815e-13,1.8128911721261051e-13,6.161951496351779e-25,5.9076265702217878e-25,1.16735576586712e-33,3.5034516696002187e-31,9.4275760364756678e-43,1.8992671775223957e-31,5.2201258383621959e-40,3.8406835125780169e-46,5.8745549722030536e-45,1.4048507413175178e-51,7.6654263586966162e-58,2.0299038643603275e-69,1.0988653698110341e-75,8.2346985813181537e-96,1.9943593222549296e-69,1.0261131892911695e-80,6.7264447808428699e-97,5.2675241857998468e-81,2.8478093023791992e-87,7.507007382170493e-99,4.0546059416724712e-105,7.3118214670922687e-99,1.4895374373629695e-56,9.6788871811957703e-56,3.9459535779428543e-68,2.1364909374571851e-74,1.2535749883005616e-68,1.1950139242362833e-72,3.152465207241453e-84,1.7033055721809894e-90,3.0704961635234621e-84,5.1305659468720746e-81,1.3531660200782086e-92,1.3181082918368689e-92,6.0971507283090201e-47,6.4476937919924908e-70,3.0726773638349693e-74,8.1050261652060261e-86,4.3790184061415827e-92,1.4156787300708122e-99,1.4155906159466146e-99,3.7297741268745428e-111,2.0139973097012017e-117,5.3058027001304559e-129,2.8648446551978393e-135,8.8114114560705893e-104,3.633024205050048e-111,3.6327983849420489e-111,1.864397694445178e-122,1.3586376882667412e-111,9.5708615538907119e-123,5.1678491972694334e-129,1.3614235698470967e-140,7.3508719549137616e-147,5.1678491968985138e-129,1.326025880308922e-140,3.1123352623812172e-129,3.9931898921897958e-141,1.752599285568713e-145,4.6169958088916461e-157,2.4928822929847047e-163,2.5452791871712914e-170,6.705177325124929e-182,3.6203590913250844e-188,9.537320424681768e-200,5.1495293768439788e-206,6.5308402160482873e-182,6.5295337610921403e-182,9.2893453606019484e-200,5.2236710371733218e-200,9.3625561138614914e-102,3.7533302989827352e-102,2.4668441783516368e-113,2.4027060281127792e-113,1.3320465479783921e-119,6.7543071675026269e-114,2.7676984843518183e-118,7.2907067858230697e-130,7.1016484410441992e-130,7.1016484410441992e-130,2.767698484375301e-118
1.1445034720094305e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583729933,0.66999999999979265,1.6942316807709397e-32,1.4759557772773524e-83,7.2878522820097854e-25,1.9988816740334534e-30,3.9886168219744132e-55,6.1432584202533282e-130,9.7050994519948072e-75,2.3436347304818257e-62,2.3508965778673111e-126,2.0748600639517421e-13,2.074860063967561e-13,7.9095775552641943e-25,7.2878476308322255e-25,1.5294185905091639e-33,4.4970841019842128e-31,1.2352050016318784e-42,2.4379291279439295e-31,6.8391807487957059e-40,5.0844599850324647e-46,7.6965850245524981e-45,1.8598010258586113e-51,1.0201097919057095e-57,2.7084929083653693e-69,1.4681440279729545e-75,1.1012890856914034e-95,2.6610616692469975e-69,1.3709420439507286e-80,8.9957879452607791e-97,7.0376937423964855e-81,3.8073355971290695e-87,1.0039691856906155e-98,5.4234276813421228e-105,9.7786548902575981e-99,1.9815249443767575e-56,1.2803711268641562e-55,5.2640871744481847e-68,2.8542019057232091e-74,1.672327502590625e-68,1.5964545497618839e-72,4.2144455531245776e-84,2.2779073428029346e-90,4.1048633526400758e-84,6.8547102203101108e-81,1.8090947836053364e-92,1.7622249412201528e-92,7.9882204605284312e-47,8.603131920009123e-70,4.1052641789493971e-74,1.0835896239726394e-85,5.8563954147616119e-92,1.8936074261006196e-99,1.8934895662995546e-99,4.9893456030645351e-111,2.6942497439447684e-117,7.0980493585493872e-129,3.8325998074673191e-135,1.1785978817364156e-103,4.8599225369958139e-111,4.8596204575989193e-111,2.4941210131920092e-122,1.817459380403748e-111,1.2803538101412136e-122,6.9134965533227514e-129,1.8213175022293061e-140,9.834074462628729e-147,6.9134965528265333e-129,1.7739623418548704e-140,4.1636507313632915e-129,5.3421042489493736e-141,2.3446459112977129e-145,6.1766818786013339e-157,3.3350172635324268e-163,3.4051168494404698e-170,8.9703006882207512e-182,4.8433789749971141e-188,1.2759193156854889e-199,6.8891302490086282e-206,8.7370695276269205e-182,8.7353217296028397e-182,1.2427447802836245e-199,6.9883179743505707e-200,1.2523247088452598e-101,5.0203167576696128e-102,3.2999047976361039e-113,3.2141070033471803e-113,1.7819589048884014e-119,9.035256748759307e-114,3.702516968999256e-118,9.7534263588397881e-130,9.5005062175531366e-130,9.5005062175531366e-130,3.7025169690306705e-118
2.289022467551244e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583688433,0.66999999999958515,2.710813498692874e-31,7.5569863869101738e-81,2.9151650447929816e-24,7.9916994790490401e-30,1.2818366638196208e-53,5.0328905670401618e-126,2.4878589699866821e-72,1.5056526856034913e-60,1.9259806887268882e-122,4.1497384760966962e-13,4.1497384762232512e-13,6.3277351952461798e-24,2.9151612005460604e-24,2.447104274597353e-32,3.5977005934550502e-30,1.9833728525060338e-41,1.9503658439381326e-30,1.0942822884364723e-38,1.6270502942109528e-44,1.2314647834378175e-43,5.9514359170330455e-50,6.5287845841451307e-56,3.4669131345965503e-67,3.7584947073582574e-73,1.1277331211785343e-92,3.4027565582693646e-67,3.506111699535929e-78,9.2118001696805866e-94,1.7998519434082482e-78,1.947412395620058e-84,1.0270393742058093e-95,1.1096107166598123e-101,1.0003363816442136e-95,1.1191605129913821e-54,3.6121949717475197e-54,5.9491735407635148e-66,6.4528723711105047e-72,1.8897004598624159e-66,3.6088029166447228e-70,1.9055885080396047e-81,2.0600646079933268e-87,1.8560391713528204e-81,1.7530558500525925e-78,9.2522234402378417e-90,9.0133793498661929e-90,1.2781317490655374e-45,1.1011098145660678e-67,1.0508610005161534e-71,5.5475193111255102e-83,5.9964523050462979e-89,3.8777588259349942e-96,3.8775456427627962e-96,2.043465596347046e-107,2.2069454171711854e-113,1.1628468479146646e-124,1.2557608388003315e-130,2.1318311940000185e-100,1.9904449030218021e-107,1.9903358102871915e-107,2.0430090461261037e-118,7.4436357940719404e-108,1.0487784140985573e-118,1.1326128644356801e-124,5.9675925427070688e-136,6.4443178151899228e-142,1.1326128642730941e-124,5.8124353033954804e-136,6.8205581050211464e-125,1.7502012013068924e-136,1.5363242297301399e-140,8.0945108640963462e-152,8.7410460787158109e-158,1.7849552754095065e-164,9.4044194719803942e-176,1.0155549769835868e-181,5.3506674508310084e-193,5.7780198193115612e-199,9.159907168855191e-176,9.1562431338491224e-176,5.2115502552455457e-193,2.9303672721598175e-193,2.3777694094137579e-98,7.9549055276856e-99,1.2531065118984058e-109,1.2205268186625963e-109,1.3533695500475089e-115,3.4306325310618703e-110,2.8116607041089654e-114,1.4811937877632144e-125,1.4428874350751672e-125,1.4428874350751672e-125,2.8116607041566743e-114
4.578060458634871e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583605438,0.66999999999917015,4.3372847557008353e-30,3.8691323217286516e-78,1.1660631126807151e-23,3.1935613901233773e-29,4.102399535754936e-52,4.1228861483401891e-122,6.3688635327015816e-70,9.6366944297105265e-59,1.5777369249187922e-118,8.2994267416295343e-13,8.2994267426419631e-13,5.0621418768143402e-23,1.1660598400628746e-23,3.9153389400639667e-31,2.8781508357775764e-29,3.1958614761318904e-40,1.5602784021938833e-29,1.7508333353764626e-37,5.2064967801907297e-43,1.9703033790397867e-42,1.9044383242502223e-48,4.17837723301633e-54,4.4375971284666139e-65,9.621634822689691e-71,1.154782218461239e-89,4.3491689106009917e-65,8.9625569003868059e-76,9.4327745330423172e-91,4.6008967729329024e-76,9.9562095106328437e-82,1.0501538126265725e-92,2.2691674430089277e-98,1.0228509505829712e-92,5.7982052525569944e-53,9.3419173858408485e-53,6.1692967977559885e-64,1.338859778071935e-69,1.9590616190021988e-64,7.4855139097211563e-68,7.9068493576894185e-79,1.7097329496179013e-84,7.7012458653978599e-79,4.4812784516485883e-76,4.7290975081252811e-87,4.6078975903321801e-87,2.0449949051212485e-44,1.4091367603666252e-65,2.6896637091110278e-69,2.839756863730409e-80,6.1391285629168742e-86,7.9399659607995673e-93,7.9396120851176785e-93,8.3683373352845815e-104,1.8075629982362826e-109,1.9048198147646656e-120,4.1140373811404608e-126,3.5387546566749368e-97,8.1511322798155607e-104,8.1507717340785019e-104,1.6732860585522572e-114,3.0482541797088837e-104,8.5898502061339779e-115,1.8552965597126764e-120,1.9550620243975966e-131,4.2224862593989102e-137,1.8552965591800249e-120,1.9042325192924996e-131,1.1170575198635404e-120,5.7328898762304442e-132,1.0064645875497152e-135,1.0605612504370889e-146,2.2905430220452523e-152,9.3547541461097291e-159,9.8574907860584692e-170,2.1289615715319376e-175,2.2433749708073256e-186,4.8450995948455324e-192,9.6012115578245064e-170,9.593533509928791e-170,2.1850496470882708e-186,1.2284154610206603e-186,4.2093960270102071e-95,1.0581049758780093e-95,4.4368557758557271e-106,4.3215096807523225e-106,9.5838025055564752e-112,1.2143833356840298e-106,1.9905755191947304e-110,2.0968878650276411e-121,2.0429504317679739e-121,2.0429504317679739e-121,1.990575519262278e-110
6.586172286690905e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258353263,0.66999999999880611,1.4342018566724085e-29,1.8698877306620886e-77,2.2683605666691048e-23,6.2091189972021209e-29,1.7598285571977115e-51,5.4950261244005528e-121,5.078551709474387e-69,5.1873483271841536e-58,2.1028221779457726e-117,1.1939751896512332e-12,1.193975189912963e-12,1.3086504502133801e-22,2.2683521049693266e-23,1.2946759674667119e-30,7.1573052077904522e-29,9.7062399251055993e-40,4.0335871233978107e-29,5.4456029704802093e-37,1.9750415851567891e-42,6.1281784150148128e-42,6.8642932044685012e-48,1.687845661420321e-53,1.9510327271312596e-64,4.4870748428496799e-70,5.6586381296569845e-89,1.9133428437301018e-64,4.1823131179847569e-75,4.6222382275792016e-90,2.1469754256012917e-75,4.8147479646546169e-81,5.1494058567455739e-92,1.1043224427569229e-97,5.015526798719387e-92,2.5855631467401234e-52,3.7492585274045554e-52,2.9844433590888202e-63,6.8703179021671684e-69,9.4767783643742788e-64,3.8410835686193998e-67,4.2150208736722477e-78,9.2840244512075069e-84,4.1054166138293585e-78,2.0911565596960948e-75,2.2869406510947149e-86,2.2283415840019035e-86,6.3605447789715825e-44,6.1952640467412832e-65,1.2543145388092848e-68,1.3724002977663185e-79,3.0082979613004551e-85,3.8613870237692387e-92,3.8611950150869151e-92,3.9502508143394491e-103,8.0821470410757011e-109,7.8388982948163362e-120,1.5025630730204075e-125,1.9200858025740854e-96,3.8477409885765117e-103,3.8475490742627286e-103,7.4817606003845145e-114,1.4389218592436436e-103,3.8407752589863577e-114,7.6350935619120257e-120,7.1404403115416903e-131,1.3014372689243156e-136,7.6350935599676301e-120,6.9547942199476201e-131,4.5972032995259881e-120,2.0939277832070039e-131,3.1023210928853002e-135,2.5508076966441332e-146,3.7123248595565855e-152,6.8204776177489686e-159,-2.6588724521580551e-170,-2.928940944403425e-175,-5.808077007701047e-186,-1.8941561873297638e-191,-2.5897742801205418e-170,-2.5792185533190104e-170,-5.6570795155375607e-186,-3.1798282496959504e-186,2.281134678787941e-94,5.769478574886006e-95,2.351132820905634e-105,2.2900094309450259e-105,4.8616593793534503e-111,6.4352686006204992e-106,1.0098089281994652e-109,9.9395415870065737e-121,9.6836138334284966e-121,9.6836138334284966e-121,1.0098089282314828e-109
