Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),O(29),CH3X(55),C2H4(47),OH(D)X(68),COX(50),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),CH2(T)(34),C2H4X(222),CH2O2(186),C2H4X(70),CH2OX(54),CHO2X(213),CH2OH(40)
5.42552923966292e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4309646322564443,0.06706561821211195,0.00446949712258933,0.0,0.006051004231371397,0.08261320775788843,0.03059228654444421,3.0793159628370135e-05,3.6737449009647115e-05,0.0016356481571036755,4.7439889858221974e-11,0.0005776889405203329,3.0726322002475283e-09,3.5459544024748424e-06,3.2874914463238988e-09,1.4429904240283762e-10,1.141922039263845e-05,3.501542144693908e-05,0.004689304472174381,7.979293088658695e-07,0.000643066334355693,1.0874192828947654e-08,1.8187340461716057e-09,1.2412575980199631e-08,2.6440970601826835e-07,2.5135499876044272e-08,0.00031938546884997284,0.014071579881164099,4.094895812998678e-06,0.0016099650769081687,3.817137122360537e-06,4.933036378615203e-09,5.5412963017537226e-05,3.4376850872418564e-11,9.224063364026826e-08,3.824212654675892e-11,5.965814664932099e-10,8.267349283734556e-08,1.2521644533886727e-10,1.155792688158814e-06,3.895533789607539e-06,1.497686086118149e-15,9.61609315874091e-12,6.159319273998237e-08,4.466165689969159e-14,7.975720824756849e-10
5.434447133713906e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.430930028240449,0.06701230485449272,0.004457872175350924,0.0,0.00605202794166307,0.08272604676715674,0.03061464035787193,3.074745640531862e-05,3.666371495324036e-05,0.0016344380329411795,4.740224257107318e-11,0.0005778777722997571,3.072483790054062e-09,3.5327810787920292e-06,3.290616683875442e-09,1.4431042357124437e-10,1.1388963337445547e-05,3.504973672887845e-05,0.004685200649111555,7.938185172973644e-07,0.0006434366490145018,1.0826267440369064e-08,1.8126615264469845e-09,1.2422940160675015e-08,2.6443319432698535e-07,2.523153599276937e-08,0.0003203957609399016,0.014106834674463664,4.097514063486728e-06,0.0016120355959780505,3.808268459524591e-06,4.9289909002922175e-09,5.546726850628188e-05,3.428301088266017e-11,9.230062228021308e-08,3.809699662557566e-11,5.973540840498911e-10,8.254415910653525e-08,1.2521523284727877e-10,1.1558186058787986e-06,3.899065708949157e-06,1.4938237001082264e-15,9.624744102259979e-12,6.146463963902823e-08,4.4496824760267636e-14,7.954465661462654e-10
5.4433650277648925e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4308954124721997,0.06695903524003075,0.00444627917083647,0.0,0.0060530467946820704,0.08283879643044219,0.030636934793214745,3.070182668145174e-05,3.6590099396348364e-05,0.0016332289399780245,4.7364650246413784e-11,0.0005780663568608778,3.072336659132279e-09,3.519675806706312e-06,3.293737040213824e-09,1.4432144965461818e-10,1.1358831573367324e-05,3.508399656746067e-05,0.004681100352519419,7.897334552780921e-07,0.0006438062678554078,1.0778604217381728e-08,1.8066101259143734e-09,1.2433359156017746e-08,2.6445645607823147e-07,2.532772920099025e-08,0.000321407027405953,0.014142099543100126,4.100123902126012e-06,0.0016141039760654754,3.799420441813781e-06,4.924948983291696e-09,5.552148625342222e-05,3.4189561708958e-11,9.236041857134141e-08,3.795262228482716e-11,5.981254088755171e-10,8.241504014379255e-08,1.2521372134952907e-10,1.1558464802902035e-06,3.902590691097725e-06,1.4899743684092675e-15,9.633378046019356e-12,6.133630332377692e-08,4.433270294755256e-14,7.933290698033824e-10
5.461200815866865e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4308261461537515,0.06685262708663396,0.004423188624666185,0.0,0.0060550700140396515,0.08306402796767667,0.03068134618042177,3.061078708632788e-05,3.644322400785686e-05,0.0016308138403912365,4.728962956012426e-11,0.0005784427864710722,3.0720462049807464e-09,3.4936675446706143e-06,3.299963127932314e-09,1.4434244159106604e-10,1.1298941129682537e-05,3.5152350276089206e-05,0.004672910331455104,7.816397545824008e-07,0.0006445434249481305,1.0684057407171894e-08,1.7945703752818941e-09,1.2454361409017312e-08,2.645023041076812e-07,2.5520585624410547e-08,0.0003234324683945216,0.014212659040105659,4.105318440804057e-06,0.0016182343268803469,3.781786158598317e-06,4.9168758149876876e-09,5.562965909503764e-05,3.400382712022267e-11,9.247943632122492e-08,3.766611953525991e-11,5.996641858387789e-10,8.215744473146934e-08,1.2520980627939447e-10,1.1559080437571374e-06,3.909619893442199e-06,1.48231459870042e-15,9.650595055748751e-12,6.108028134782847e-08,4.400657671742167e-14,7.891179470607834e-10
5.47725302515864e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43076376746243206,0.06675700896445558,0.004402515463110956,0.0,0.006056874512196025,0.08326643141150487,0.030721114984681358,3.052910120586768e-05,3.6311441974027924e-05,0.0016286437593347278,4.7222296608200217e-11,0.0005787807329924803,3.071789096190338e-09,3.4704881814236116e-06,3.305549960233919e-09,1.4436013252055598e-10,1.1245461272026689e-05,3.521367990251759e-05,0.004665551354704031,7.744415127955635e-07,0.000645204503804664,1.0599844780703975e-08,1.7838060593850138e-09,1.2473450444265952e-08,2.6454280299612315e-07,2.5694690476559798e-08,0.0003252586598850838,0.014276195878498207,4.109964999742707e-06,0.0016219443463317473,3.76598545136383e-06,4.9096220975842365e-09,5.5726716008331314e-05,3.383798091386213e-11,9.258590000502058e-08,3.74107993192671e-11,6.010446778157469e-10,8.192633888914557e-08,1.2520527248047746e-10,1.1559700044979015e-06,3.9159225746036296e-06,1.4754647804041725e-15,9.666032529508114e-12,6.085060368502938e-08,4.3715458487314425e-14,7.853548916438641e-10
5.493305234450415e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4307013525304975,0.06666153197280614,0.004381944382543682,0.0,0.006058663600776739,0.08346854634114456,0.03076069392317457,3.0447650973212657e-05,3.6180044690447926e-05,0.0016264769913873465,4.715513818174122e-11,0.0005791178868069869,3.071536016390861e-09,3.447522132195833e-06,3.311121050863652e-09,1.4437669242918992e-10,1.1192376647946063e-05,3.527483129223419e-05,0.004658203775252854,7.673237025733378e-07,0.0006458633547482915,1.0516455239631008e-08,1.77310898326092e-09,1.2492716363950177e-08,2.645825840219413e-07,2.5869299367473006e-08,0.00032708794987064,0.014339763557555526,4.114584679611249e-06,0.0016256474650087444,3.750250924552163e-06,4.9023798483881676e-09,5.582349085401806e-05,3.3673367581178905e-11,9.269174905041507e-08,3.715784747278265e-11,6.02421002892329e-10,8.169592197761007e-08,1.2519978901126782e-10,1.1560380918917491e-06,3.9222029715085715e-06,1.4686562242973846e-15,9.681415394698156e-12,6.06216294408806e-08,4.342658934952326e-14,7.816170929198196e-10
5.509357443742191e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43063890203992705,0.06656619588858818,0.00436147485789855,0.0,0.0060604374006100956,0.08367037311927407,0.030800083932679065,3.036643546763138e-05,3.604903241195562e-05,0.0016243135262321291,4.708815297776966e-11,0.0005794542509831223,3.0712869230445404e-09,3.4247667836691286e-06,3.316676427953943e-09,1.4439212855323007e-10,1.1139683336513933e-05,3.533580496591854e-05,0.004650867582345567,7.602852551926928e-07,0.000646519987621048,1.0433879153514053e-08,1.7624787075860445e-09,1.2512158894644858e-08,2.646216531511417e-07,2.6044410438724877e-08,0.000328920316504448,0.014403361407827666,4.119177619986645e-06,0.0016293436940050263,3.7345823137097182e-06,4.895149041366774e-09,5.5919984456115705e-05,3.350997490380233e-11,9.279698664541381e-08,3.6907234954549836e-11,6.037931692502681e-10,8.146619143542715e-08,1.2519336295718556e-10,1.1561122278259258e-06,3.928461155748028e-06,1.461888552007753e-15,9.696743826590178e-12,6.039335891497741e-08,4.313994997731806e-14,7.779042854867121e-10
5.525409653033966e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.430576416668973,0.06647100048919088,0.004341106366834313,0.0,0.0060621960313501045,0.08387191210863537,0.030839285945614983,3.0285453775332084e-05,3.591840536683205e-05,0.0016221533536460518,4.702133970914114e-11,0.0005797898285695066,3.071041774101099e-09,3.4022195635951712e-06,3.3222161199483097e-09,1.4440644809622756e-10,1.1087377468041549e-05,3.539660144195855e-05,0.00464354276518163,7.533251184954541e-07,0.0006471744122050695,1.0352107025706694e-08,1.7519147960810082e-09,1.253177776018572e-08,2.646600162939442e-07,2.622002182832045e-08,0.0003307557379875501,0.014466988763621944,4.123743959814689e-06,0.0016330330444250035,3.718979355322416e-06,4.887929650699803e-09,5.60161976349972e-05,3.3347790822421316e-11,9.29016159634488e-08,3.6658933179160804e-11,6.051611851277893e-10,8.123714471882085e-08,1.2518600135945704e-10,1.1561923351421595e-06,3.934697198638903e-06,1.4551613901584838e-15,9.712017999787817e-12,6.016579235992234e-08,4.285552123932788e-14,7.742162080262785e-10
5.541461862325741e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43051389709217036,0.06637594555248728,0.004320838389720931,0.0,0.006063939611490565,0.08407316367202881,0.030878300890059013,3.0204704989364352e-05,3.578816375732381e-05,0.0016199964634985716,4.695469710429258e-11,0.0005801246225950429,3.070800527990776e-09,3.379877940016044e-06,3.327740155594677e-09,1.4441965822901547e-10,1.1035455223243585e-05,3.545722123647144e-05,0.004636229312916282,7.464422565949241e-07,0.000647826638223252,1.0271129491043495e-08,1.7414168154866417e-09,1.2551572681695833e-08,2.6469767930545007e-07,2.6396131670803427e-08,0.0003325941925691481,0.014530644962993009,4.128283837410222e-06,0.001636715527383497,3.703441786811214e-06,4.880721650775918e-09,5.6112131207424924e-05,3.318680343420521e-11,9.30056401634723e-08,3.6412914008402806e-11,6.065250588164795e-10,8.100877930142329e-08,1.2517771121536387e-10,1.1562783376213744e-06,3.9409111712260416e-06,1.448474370287964e-15,9.72723808823376e-12,5.993892998225293e-08,4.257328418183669e-14,7.705526032250803e-10
5.557514071617516e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43045134398034446,0.06628103085683129,0.0043006704096262924,0.0,0.006065668258378926,0.08427412817230805,0.030917129689758464,3.01241882095231e-05,3.565830776015503e-05,0.0016178428457502036,4.6888223906996356e-11,0.0005804586360691114,3.070563143617725e-09,3.3577394205040082e-06,3.33324856393836e-09,1.4443176608970534e-10,1.0983912832423099e-05,3.5517664863299336e-05,0.004628927214660858,7.396356495753187e-07,0.0006484766753404077,1.0190937308176088e-08,1.7309843355398732e-09,1.2571543377609425e-08,2.647346479862489e-07,2.6572738097268828e-08,0.00033443565854632094,0.01459432934773341,4.1327973904360065e-06,0.0016403911540054212,3.6879693465277435e-06,4.8735250161877e-09,5.6207785986609476e-05,3.302700099030125e-11,9.31090623900007e-08,3.61691497428725e-11,6.078847986590971e-10,8.078109267402753e-08,1.2516849947845862e-10,1.1563701599687365e-06,3.947103144284262e-06,1.4418271287705565e-15,9.742404265211002e-12,5.97127719433515e-08,4.229322000409083e-14,7.669132176976813e-10
5.5735662809092915e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.430388758000623,0.0661862561810549,0.00428060191230302,0.0,0.006067382088229738,0.08447480597237472,0.030955773264145434,3.004390254225633e-05,3.5528837527019664e-05,0.0016156924904511536,4.682191887612455e-11,0.000580791871981755,3.070329580351443e-09,3.335801551434495e-06,3.338741374314654e-09,1.4444277878369155e-10,1.0932746574689707e-05,3.557793283407564e-05,0.004621636459483147,7.329042932336379e-07,0.0006491245331624318,1.011152136791874e-08,1.720616928952187e-09,1.2591689563697723e-08,2.6477092808306406e-07,2.6749839235640443e-08,0.00033628011426602253,0.014658041263361583,4.137284755946134e-06,0.0016440599354254418,3.672561773750174e-06,4.866339721729699e-09,5.630316278219584e-05,3.286837189336427e-11,9.321188577312507e-08,3.5927613113806886e-11,6.092404130501326e-10,8.055408234434763e-08,1.25158373058831e-10,1.156467727799282e-06,3.953273188320307e-06,1.4352193067303451e-15,9.757516703353613e-12,5.948731836032315e-08,4.201531009856102e-14,7.632978019131953e-10
5.588013269271889e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4303324030652308,0.06610107850744076,0.004262624899609178,0.0,0.006068911961677433,0.084655171163726,0.030990394869896094,2.9971842309734787e-05,3.5412644251042054e-05,0.0016137599519238642,4.6762387116820925e-11,0.0005810911219439556,3.0701226072476036e-09,3.316227028170673e-06,3.3436715918650335e-09,1.444517596869936e-10,1.0887015499909655e-05,3.563202424290471e-05,0.0046150844690843245,7.269095942972569e-07,0.0006497057497985185,1.0040703274728564e-08,1.7113415499692908e-09,1.2609970938231913e-08,2.6480299613757584e-07,2.690965168890403e-08,0.0003379426627862635,0.014715404988402826,4.14130110732377e-06,0.0016473559952662339,3.6587502052246536e-06,4.859882631854064e-09,5.638876488861768e-05,3.272659945277306e-11,9.330391738223544e-08,3.571211257991641e-11,6.104569457201669e-10,8.035034923575482e-08,1.251484829037401e-10,1.1565603904775158e-06,3.958807536698133e-06,1.4293056777068454e-15,9.771072093133361e-12,5.928501250717068e-08,4.1767017835143635e-14,7.600642186478144e-10
5.601015558798227e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4302816617178988,0.06602451528640225,0.004246513823909238,0.0,0.006070278734690664,0.08481730175176919,0.031021427220089923,2.990714701231159e-05,3.5308337615029325e-05,0.001612022913934989,4.670892341703011e-11,0.0005813599122468904,3.069938925985563e-09,3.2987458098814427e-06,3.348098023797652e-09,1.4445909318395026e-10,1.0846113292863842e-05,3.5680585518754545e-05,0.004609195519136371,7.215652078719041e-07,0.0006502273478352467,9.97749300258517e-09,1.7030382274980832e-09,1.2626545338082575e-08,2.648313878522828e-07,2.7053823079179474e-08,0.0003394409990488461,0.01476705056670241,4.144897863708757e-06,0.0016503177229157374,3.6463643815880295e-06,4.85407907229035e-09,5.646561530898241e-05,3.259980211187697e-11,9.338633512861757e-08,3.551967030891467e-11,6.115489790053052e-10,8.016745461094721e-08,1.2513895717005588e-10,1.156647671231618e-06,3.963773354115472e-06,1.424010255354276e-15,9.783234949481421e-12,5.9103425182369684e-08,4.154502294269955e-14,7.57170277725169e-10
5.614017848324565e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43023089998003394,0.06594804354071637,0.004230467113244965,0.0,0.0060716359892319756,0.08497924488118509,0.03105233966465627,2.9842601780433885e-05,3.5204284268939175e-05,0.0016102879990352468,4.665556789278177e-11,0.0005816281976457091,3.0697576810032464e-09,3.2813919992740824e-06,3.3525142749791908e-09,1.444657206683731e-10,1.0805451406933301e-05,3.572903244910666e-05,0.004603313991802697,7.162684579728581e-07,0.0006507475329290463,9.914776222476719e-09,1.6947768495611419e-09,1.264323436305358e-08,2.648593378312248e-07,2.719831571091579e-08,0.000340941258543219,0.014818713056498541,4.148477680053776e-06,0.0016532749792563949,3.6340206569679272e-06,4.848282908807797e-09,5.654228477247603e-05,3.2473754468061643e-11,9.34683654921322e-08,3.532864247691789e-11,6.126383206702028e-10,7.998499932799021e-08,1.2512884345793282e-10,1.1567385922490608e-06,3.968724908395317e-06,1.4187400732217738e-15,9.795362852605654e-12,5.8922300118537165e-08,4.132440892446331e-14,7.542916319435619e-10
5.627020137850902e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4301801181991127,0.06587166315375145,0.004214484499424062,0.0,0.0060729837849448284,0.08514100074490462,0.031083132683991786,2.977820615161198e-05,3.510048424744403e-05,0.001608555202103278,4.66023199124715e-11,0.0005818959796931127,3.0695788515732013e-09,3.264164363778106e-06,3.3569203615268972e-09,1.4447164585353366e-10,1.0765027955032753e-05,3.5777365301649397e-05,0.00459743988119123,7.110188398845821e-07,0.0006512663100756528,9.852548325195259e-09,1.686557194692959e-09,1.266003785708212e-08,2.6488684902757155e-07,2.7343128583309394e-08,0.0003424434298577326,0.014870392117086446,4.1520406279791806e-06,0.0016562277702229491,3.6217188945680988e-06,4.842494128380341e-09,5.6618773702727725e-05,3.234845063856344e-11,9.355001010870479e-08,3.513901538457979e-11,6.137249752695258e-10,7.980298209385558e-08,1.2511814535714946e-10,1.1568331156840257e-06,3.9736622365013135e-06,1.4134949493799706e-15,9.80745589301565e-12,5.874163729665396e-08,4.110516621122285e-14,7.514281557779553e-10
5.638722198424606e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43013439774539264,0.06580299882095483,0.004200154729036236,0.0,0.006074188762710902,0.08528642106954791,0.03111074468839467,2.9720377616205818e-05,3.5007280841345736e-05,0.0016069974915231978,4.6554488163119716e-11,0.0005821365544472008,3.0694199534032158e-09,3.248766365197541e-06,3.360877162068964e-09,1.444763811119943e-10,1.0728849165486382e-05,3.582076755291031e-05,0.004592159518054017,7.063340691792718e-07,0.0006517320098223978,9.796957443549932e-09,1.6791949964906346e-09,1.2675258742879806e-08,2.6491123636819696e-07,2.747373314606831e-08,0.0003437970092328687,0.014916917159326177,4.155232917590356e-06,0.0016588814691059419,3.610683073359664e-06,4.837290527805714e-09,5.6687459732983807e-05,3.2236308340042497e-11,9.362316179713636e-08,3.496953744862639e-11,6.147006707484289e-10,7.963954005170104e-08,1.251080203663689e-10,1.156921235856778e-06,3.978093698878493e-06,1.4087956139265675e-15,9.818309896350739e-12,5.857943594407157e-08,4.090901238386861e-14,7.488638947306467e-10
5.6504242589983095e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43008866158807674,0.06573440830966999,0.004185876466848311,0.0,0.006075386169594703,0.08543169000592078,0.03113826069363464,2.9662669553453606e-05,3.4914282659783375e-05,0.0016054414886949209,4.6506742565706536e-11,0.0005823767238586098,3.0692629803454896e-09,3.233468705416263e-06,3.3648257543087393e-09,1.4448055319157674e-10,1.0692860646454508e-05,3.5864077811071863e-05,0.004586885153353808,7.016867122566102e-07,0.0006521965767671921,9.741755574891351e-09,1.6718662558769987e-09,1.2690572105999157e-08,2.649352727910828e-07,2.760459556081855e-08,0.0003451521196683608,0.014963455103073535,4.1584116534081976e-06,0.0016615315601773574,3.599681031887104e-06,4.8320928876340515e-09,5.67560001800424e-05,3.212475961161335e-11,9.369600353464087e-08,3.4801173404626167e-11,6.156741967579128e-10,7.947645085424424e-08,1.2509742750496198e-10,1.157012216548932e-06,3.982513694694459e-06,1.4041162998953169e-15,9.829135799578561e-12,5.841760893975001e-08,4.0713954744571104e-14,7.463117312500679e-10
5.662126319572013e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43004290997721456,0.06566589153528712,0.0041716495196877056,0.0,0.0060765760481245375,0.08557680769468914,0.031165681046128962,2.9605081631734215e-05,3.482148970787358e-05,0.0016038871899590255,4.645908267223131e-11,0.0005826164890428201,3.0691079176749175e-09,3.2182705173221286e-06,3.3687661502237753e-09,1.4448416477004792e-10,1.065706106235508e-05,3.59072962693717e-05,0.00458161678275789,6.970764139748284e-07,0.0006526600145023056,9.686939462848323e-09,1.6645708139581176e-09,1.2705977830402048e-08,2.64958960403685e-07,2.7735715095490533e-08,0.00034650875289083234,0.015010005703237399,4.16157688708577e-06,0.0016641780477708549,3.5887126712360223e-06,4.826901198532124e-09,5.682439534971155e-05,3.201380028927419e-11,9.376853650109729e-08,3.463391361464865e-11,6.166455566590256e-10,7.931371357292977e-08,1.250863693520751e-10,1.1571060309195834e-06,3.986922250664815e-06,1.399456878556396e-15,9.839933668117978e-12,5.825615623418549e-08,4.051998646464546e-14,7.437715769454325e-10
5.673828380145717e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42999714316183096,0.06559744841332607,0.0041574736951150906,0.0,0.006077758440533514,0.085721774276523,0.031193006091103734,2.9547613521138373e-05,3.472890198455819e-05,0.0016023345916789434,4.6411508038530256e-11,0.0005828558511101961,3.068954750785303e-09,3.2031709434499166e-06,3.3726983618609155e-09,1.4448721851596036e-10,1.0621449089965768e-05,3.5950423120453333e-05,0.004576354401921887,6.925028231140587e-07,0.0006531223266045305,9.632505882952673e-09,1.6573085126373687e-09,1.2721475799344447e-08,2.6498230129936624e-07,2.7867091017271852e-08,0.00034786690064152247,0.015056568715758466,4.164728670100742e-06,0.0016668209362222474,3.5777778927462556e-06,4.821715451216677e-09,5.689264554685892e-05,3.1903426247405406e-11,9.384076187238813e-08,3.446774854784429e-11,6.176147538251815e-10,7.915132728355145e-08,1.2507484847501673e-10,1.1572026523586655e-06,3.9913193934330165e-06,1.3948172223799592e-15,9.850703567212022e-12,5.809507776696076e-08,4.0327100760793135e-14,7.412433443821364e-10
5.68553044071942e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42995136138992773,0.06552907885943605,0.004143348801421762,0.0,0.0060789333887620615,0.0858665898920953,0.03122023617259689,2.9490264893451992e-05,3.46365194826935e-05,0.0016007836902407172,4.6364018224233763e-11,0.0005830948111660199,3.068803465188105e-09,3.188169135851604e-06,3.376622401335037e-09,1.4448971708865778e-10,1.058602341828111e-05,3.5993458556369883e-05,0.004571098006489824,6.879655923394767e-07,0.0006535835166353001,9.578451642364124e-09,1.6500791946110638e-09,1.2737065895381379e-08,2.650052975575095e-07,2.799872259262328e-08,0.00034922655467634,0.015103143897606983,4.16786705375564e-06,0.0016694602298694364,3.5668765980111445e-06,4.816535636453772e-09,5.6960751075418083e-05,3.179363339832779e-11,9.391268082040798e-08,3.4302668779007464e-11,6.185817916419834e-10,7.898929106620962e-08,1.2506286742930398e-10,1.1573020544843342e-06,3.9957051495707355e-06,1.3901972050221184e-15,9.861445561928786e-12,5.793437346690396e-08,4.013529089535281e-14,7.387269470686713e-10
5.697232501293124e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42990556490848575,0.06546078278939504,0.004129274647627,0.0,0.006080100934460427,0.08601125468208103,0.031247371633461155,2.9433035422139757e-05,3.45443421891386e-05,0.001599234482052754,4.631661279272444e-11,0.0005833333703105281,3.068654046511176e-09,3.1732642559683037e-06,3.3805382808277793e-09,1.444916631382807e-10,1.0550782748372423e-05,3.603640276858791e-05,0.004565847592094218,6.834643781596325e-07,0.0006540435881407386,9.524773579630906e-09,1.6428827033640468e-09,1.2752748000372151e-08,2.6502795124363295e-07,2.8130609087303315e-08,0.0003505877067659869,0.015149731006780348,4.170992089178369e-06,0.0016720959330523493,3.556008688876804e-06,4.811361745058119e-09,5.702871223839414e-05,3.168441769186771e-11,9.398429451307157e-08,3.413866498715322e-11,6.195466735069623e-10,7.882760400526883e-08,1.2505042875870977e-10,1.1574042111403886e-06,4.000079545578214e-06,1.3855967013107453e-15,9.872159717162272e-12,5.7774043252246136e-08,3.994455017594788e-14,7.362222994437258e-10
5.708934561866827e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4298597539634676,0.06539256011910921,0.00411525104347544,0.0,0.006081261118991146,0.08615576878715617,0.03127441281536712,2.9375924782328873e-05,3.44523700848422e-05,0.0015976869635455871,4.626929131109562e-11,0.0005835715296389456,3.068506480497522e-09,3.1584554745044136e-06,3.3844460125863076e-09,1.4449305930577217e-10,1.0515725793249947e-05,3.6079255947990996e-05,0.004560603154356116,6.789988408594338e-07,0.0006545025446518034,9.471468564130024e-09,1.6357188831653588e-09,1.2768521995484982e-08,2.6505026440950164e-07,2.826274976638067e-08,0.00035195034869598383,0.015196329802300823,4.174103827322512e-06,0.0016747280501128784,3.545174067441417e-06,4.80619376789245e-09,5.709652933786975e-05,3.157577511493e-11,9.405560411432267e-08,3.397572795412225e-11,6.205094028294121e-10,7.866626518931663e-08,1.2503753499531027e-10,1.1575090963937273e-06,4.0044426078846245e-06,1.3810155872317375e-15,9.882846097633243e-12,5.761408703077595e-08,3.97548719549427e-14,7.337293168635014e-10
5.720636622440531e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42981392879981933,0.06532441076461253,0.0041012777994344565,0.0,0.006082413983431475,0.08630013234799676,0.03130136005880626,2.9318932650793132e-05,3.4360603144928576e-05,0.001596141131171639,4.622205335011056e-11,0.0005838092902415194,3.06836075300409e-09,3.143741971303624e-06,3.3883456089220892e-09,1.4449390822288484e-10,1.0480851277724967e-05,3.612201828488357e-05,0.004555364688885191,6.745686444555063e-07,0.0006549603896843294,9.41853349576814e-09,1.628587579063918e-09,1.2784387761202524e-08,2.6507223909323927e-07,2.839514389426006e-08,0.0003533144722668012,0.015242940044213102,4.17720231896774e-06,0.0016773565853948188,3.534372636054535e-06,4.8010316958668684e-09,5.716420267501085e-05,3.146770169107079e-11,9.412661078414233e-08,3.3813848563204715e-11,6.21469983030139e-10,7.850527371112254e-08,1.2502418865953115e-10,1.1576166845318409e-06,4.0087943628484044e-06,1.3764537399153927e-15,9.893504767890057e-12,5.7454504699992674e-08,3.9566249628895876e-14,7.312479155892225e-10
5.732338683014234e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42976808966147306,0.06525633464206607,0.0040873547266915425,0.0,0.006083559568575833,0.08644434550527791,0.03132821370309389,2.926205870593714e-05,3.4269041338782054e-05,0.0015945969814049883,4.617489848416214e-11,0.0005840466532035528,3.0682168500005623e-09,3.1291229352268216e-06,3.3922370822096704e-09,1.444942125121874e-10,1.0446157938275171e-05,3.616468996899434e-05,0.004550132191279799,6.70173456669414e-07,0.0006554171267391588,9.365965304813587e-09,1.6214886368842293e-09,1.2800345177326405e-08,2.650938773194388e-07,2.852779073469493e-08,0.00035468006929388857,0.015289561493581995,4.180287614720152e-06,0.0016799815432438068,3.5236042973163827e-06,4.7958755199382345e-09,5.723173255007239e-05,3.136019348008038e-11,9.419731567855755e-08,3.365301779778582e-11,6.224284175412901e-10,7.834462866759782e-08,1.2501039226019453e-10,1.1577269500603334e-06,4.013134836757618e-06,1.3719110376229557e-15,9.904135792309497e-12,5.729529614725706e-08,3.937867663910337e-14,7.287780127748393e-10
5.744040743587938e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42972223679134913,0.0651883316677577,0.004073481637151713,0.0,0.0060846979149381634,0.08658840839967283,0.0313549740863723,2.920530262778079e-05,3.417768463013059e-05,0.0015930545107411414,4.612782629123322e-11,0.0005842836196054378,3.0680747575681645e-09,3.1145975640318673e-06,3.3961204448854775e-09,1.4449397478707248e-10,1.0411644522912757e-05,3.6207271189480026e-05,0.004544905657127062,6.65812948860832e-07,0.0006558727593022233,9.31376095138249e-09,1.614421903222132e-09,1.2816394122982335e-08,2.65115181099271e-07,2.8660689550807064e-08,0.00035604713160775384,0.015336193912490014,4.183359765012734e-06,0.0016826029280072616,3.5128689540771873e-06,4.7907252311095545e-09,5.729911926240406e-05,3.1253246577574244e-11,9.426771994964996e-08,3.3493226740011906e-11,6.233847098061413e-10,7.818432915975603e-08,1.2499614829456605e-10,1.157839867700479e-06,4.017464055830279e-06,1.367387359733375e-15,9.914739235097616e-12,5.7136461249940114e-08,3.919214647068794e-14,7.263195264549232e-10
