Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CH3X(55),CHOX(53),C2H4X(215),C2H4X(70)
2.0330337170726436e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072757908301,0.11866996503198225,0.022821567678547382,0.0,1.3305275587929048e-32,1.7830944880901149e-19,2.568269745438974e-36,2.6369517957755163e-29,6.460758675718286e-64,1.794313511209916e-11,4.3939747471172315e-57,1.794313417484678e-11,4.4828287439748004e-39,2.387127289306199e-37,5.0536489755367304e-52,5.859411185450682e-53,3.511917517142914e-27,9.016173058064754e-39,9.799237791725764e-10,2.901380342806511e-11,1.1618206484174483e-13,5.402494726305072e-21,2.001600814075328e-20,1.1612837184610623e-13,2.812706012789973e-29,1.7305220781059563e-17,5.6619351268036456e-18,3.7089978221005325e-19,1.3201321586482201e-33,1.821801569194279e-27,4.379680790704606e-34,8.898584242420714e-46,1.8005995936020716e-20,6.289064839551866e-49,8.322707603373733e-43,1.6000634519807466e-47
2.7367761593903673e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307275441502,0.1186699646865266,0.022821567673525764,0.0,3.4401868308485723e-32,3.0722987628782587e-19,1.17723243778238e-35,5.830315245740833e-29,3.7391015336198936e-63,2.41542204841941e-11,1.9435385310267262e-56,2.4154218869431293e-11,1.190170232244154e-38,6.675835975083452e-37,2.602658263393225e-51,3.0175629816457183e-52,7.496575033872088e-27,3.402172109503966e-38,1.3191281388470206e-09,3.905704306762605e-11,1.5641241050194833e-13,9.306297465022355e-21,3.448415954462943e-20,1.5631776025794102e-13,6.003432051132834e-29,2.7940411734699995e-17,1.1355021981375714e-17,9.119957955275722e-19,5.4017280220161836e-33,3.8895605988031194e-27,1.4399227395238154e-33,4.5826598948753756e-45,3.102057252544283e-20,4.373216681110283e-48,3.140514428776054e-42,6.912804651883266e-47
3.440518601708091e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727509217405,0.11866996434107097,0.022821567668504145,0.0,7.284441955307797e-32,4.702762735564082e-19,3.7909297779892824e-35,1.0922995912374619e-28,1.4472313186554281e-62,3.036530591982564e-11,5.84822633369535e-56,3.0365303448300334e-11,2.5816348944471765e-38,1.4945759479655209e-36,9.240732803803136e-51,1.0713706803144806e-51,1.3630046517657475e-26,9.600782978091767e-38,1.6583324851747491e-09,4.910028268982514e-11,1.9665050061281435e-13,1.4241819099494806e-20,5.277961670677119e-20,1.9650263369452624e-13,1.0914231264141806e-28,4.0213616806638787e-17,1.9479769389863997e-17,1.8458880283628637e-18,1.5447539784474302e-32,7.07309908787274e-27,3.588693780366812e-33,1.6270331824826141e-44,4.7477421511135954e-20,1.6649482718803432e-47,8.8624334855921e-42,2.168870099297016e-46
4.144261044025814e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727474284604,0.11866996399561534,0.022821567663482527,0.0,1.3779260206673806e-31,6.697673908407845e-19,1.032158189441629e-34,1.8486098806740577e-28,4.713520266113678e-62,3.6576391423296446e-11,1.5138731726996721e-55,3.657638790360524e-11,4.989307333431287e-38,2.952489217991768e-36,2.765399631285125e-50,3.206160486191667e-51,2.2543964842709722e-26,2.3279864957837773e-37,1.997536817250486e-09,5.914352229348529e-11,2.368973418002566e-13,2.027849800517043e-20,7.516156289222202e-20,2.3668268642294177e-13,1.8050305016770695e-28,5.3892810329925615e-17,3.040454125746812e-17,3.33841778026528e-18,3.7901761091702126e-32,1.1700842306664936e-26,7.75377793575038e-33,4.868968499293309e-44,6.760942327279608e-20,5.28822498336391e-47,2.1489617744446737e-41,5.819434198261093e-46
4.8480034863435375e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727439351803,0.11866996365015973,0.022821567658460908,0.0,2.403724741964416e-31,9.062789581457758e-19,2.5052967835905005e-34,2.9058160751705593e-28,1.3599793296753123e-61,4.278747699566335e-11,3.521403393616438e-55,4.278747223340687e-11,8.863227351268508e-38,5.322233798559206e-36,7.346401602656942e-50,8.517164697036131e-51,3.4836181430469405e-26,5.062948858922396e-37,2.3367411348505625e-09,6.91867618783162e-11,2.771535561215132e-13,2.743299876307963e-20,1.0169365833009226e-19,2.768578433667934e-13,2.788958992708828e-28,6.868146258754559e-17,4.432404057485183e-17,5.565617388845198e-18,8.335809726807678e-32,1.8083905261814636e-26,1.509186752121539e-32,1.2934257588381112e-43,9.147356930379867e-20,1.507769477319283e-46,4.67362410106812e-41,1.3957555089033695e-45
6.255488370978985e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307273694862,0.11866996295924856,0.022821567648417668,0.0,6.392888318261523e-31,1.4905576688786151e-18,1.4276002248059043e-33,6.209121466013215e-28,1.4662549731769064e-60,5.5209648347375273e-11,1.742787834763837e-54,5.520964051589122e-11,2.429570186902823e-37,1.4711962787962093e-35,5.716292862874162e-49,6.626847590642106e-50,7.274847869126448e-26,2.1342953541627428e-36,3.0151497265534222e-09,8.927324099140232e-11,3.576963571065216e-13,4.5097360120187934e-20,1.6722574548569779e-19,3.5719344944164813e-13,5.8228188160908585e-28,1.0037482013008298e-16,8.137990026347725e-17,1.322390478192867e-17,3.513624324401039e-31,3.777964452715885e-26,4.776429853209135e-32,1.0063010480601971e-42,1.504124893397562e-19,1.2792671698383222e-45,1.9702071964405163e-40,7.861284861376013e-45
7.662973255614432e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307272996206,0.11866996226833744,0.022821567638374427,0.0,1.3916324990935766e-30,2.2230709319612596e-18,5.0589927534812864e-33,1.1360085752958214e-27,7.386311540831037e-60,6.76318199748035e-11,5.66963952069756e-54,6.763180829593856e-11,5.384385222454739e-37,3.2657594243960055e-35,2.4272320523528896e-48,2.8137723914842647e-49,1.31365926480379e-25,6.277016880396627e-36,3.6935582603046278e-09,1.0935972002911561e-10,4.382812297746283e-13,6.722880232926256e-20,2.493663536780567e-19,4.3750946331148843e-13,1.051221585094343e-27,1.3419232184393305e-16,1.3049000807079956e-16,2.6068214490142106e-17,1.02881799006815e-30,6.824584365767579e-26,1.1531140181073294e-31,4.272605706810992e-42,2.242837301433661e-19,5.414196746745509e-45,5.794506488816786e-40,2.7828969016432213e-44
9.070458140249879e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727229754997,0.11866996157742637,0.022821567628331187,0.0,2.656235342371087e-30,3.1038103164634033e-18,1.4025007404928308e-32,1.875123293302074e-27,2.6801347511256423e-59,8.005399187785224e-11,1.4845791936160264e-53,8.005397557361115e-11,1.039749517107726e-36,6.311043153209481e-35,7.729850565254877e-48,8.960567151072769e-49,2.1507299230193353e-25,1.5028872010712687e-35,4.371966736111282e-09,1.2944619899147018e-10,5.189103122820889e-13,9.382189552023183e-20,3.4810969952656144e-19,5.178058919704975e-13,1.720688382358479e-27,1.6930839929346876e-16,1.9114660594864289e-16,4.5424977942326504e-17,2.463402904207529e-30,1.1177130059244998e-25,2.3609829994377678e-31,1.3605803331891724e-41,3.130800236291297e-19,1.7286480048277536e-44,1.3873782325211445e-39,7.702883191359952e-44
1.0477943024885325e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727159889395,0.11866996088651537,0.022821567618287946,0.0,4.625370644439788e-30,4.1327761464897e-18,3.330672327800027e-32,2.8786633390817925e-27,7.980577921923473e-59,9.24761640564464e-11,3.3890772488136635e-53,9.247614234893024e-11,1.8252509204838943e-36,1.108800706383574e-34,2.0621620555996393e-47,2.3904158401652667e-48,3.2837907874194943e-25,3.1443678623411306e-35,5.050375153975756e-09,1.4953267787847412e-10,5.995854300791298e-13,1.2487143745453432e-19,4.634512474015386e-19,5.980827409458851e-13,2.626623345789529e-27,2.0517986655336993e-16,2.6259426031297974e-16,7.258737002668112e-17,5.175175258775636e-30,1.7071257256441878e-25,4.323443619971743e-31,3.629507961680601e-41,4.1679516441500304e-19,4.67616827573175e-44,2.9027325025724422e-39,1.82229378614336e-43
1.329291279415622e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727020158207,0.11866995950469356,0.02282156759820147,0.0,1.155348176387426e-29,6.6353950138660595e-18,1.3869711735959624e-31,5.8285864774899704e-27,4.93294386315281e-58,1.1732050924002824e-10,1.3468076449375653e-52,1.1732047439252268e-10,4.606432493272298e-36,2.8059700215466065e-34,1.0499685232804993e-46,1.2170076531057428e-47,6.604543239116989e-25,1.0460345678698306e-34,6.407191815879544e-09,1.8970563542645038e-10,7.610789890351149e-13,2.0032121315938935e-19,7.439142863818322e-19,7.585777177965878e-13,5.280564731685546e-27,2.782111603336551e-16,4.345478166291207e-16,1.5460409785456674e-16,1.749369104827289e-29,3.4356631321897814e-25,1.149685654158006e-30,1.847727893252058e-40,6.689609374092292e-19,2.5169168144452444e-43,9.656732156085126e-39,7.474588287389857e-43
1.6107882563427114e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072688042702,0.11866995812287197,0.02282156757811499,0.0,2.4238107087143854e-29,9.73093861771194e-18,4.249008771481692e-31,1.0309307472127206e-26,1.9792694645288143e-57,1.421648555250232e-10,4.011782717979661e-52,1.4216480442674965e-10,9.724185403544573e-36,5.941987044154278e-34,3.704802885392912e-46,4.2939362299158503e-47,1.1636153641031206e-24,2.704728371921982e-34,7.764008246019194e-09,2.298785926730886e-10,9.227721808187345e-13,2.935377908784076e-19,1.090723694763417e-18,9.189944327617114e-13,9.299638503419342e-27,3.5162462389316675e-16,6.392847356011553e-16,2.8080761946179665e-16,4.584023767544117e-29,6.056778414856606e-25,2.4933857102498287e-30,6.518944453602487e-40,9.807354687244873e-19,9.143681021841083e-43,2.4969922123624915e-38,2.257885278166897e-42
1.892285233269801e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726740695837,0.11866995674105059,0.022821567558028513,0.0,4.532880248744095e-29,1.3419409178803119e-17,1.084650833708129e-30,1.6661363773349254e-26,6.371759860377905e-57,1.6700920291088702e-10,1.0057700303868382e-51,1.6700913245163034e-10,1.8262419827151745e-35,1.1186190563519208e-33,1.067782650771625e-45,1.2375067693787034e-46,1.87570293372589e-24,5.972008650460914e-34,9.120824444396161e-09,2.7005154961843264e-10,1.084673066361594e-12,4.044789458856734e-19,1.503846589331452e-18,1.0793329261187176e-12,1.498441058718859e-26,4.2488120509997884e-16,8.697032446726111e-16,4.587991046466226e-16,1.0228866758700768e-28,9.769109378070287e-25,4.730500657327153e-30,1.878654667823634e-39,1.3520713077191061e-18,2.6894820598489272e-42,5.513447313415255e-38,5.6906504303072556e-42
2.1737822101968904e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726600964644,0.11866995535922946,0.022821567537942036,0.0,7.807428869981486e-29,1.7700805215798968e-17,2.4533355957515544e-30,2.5222348710853405e-26,1.7936086913323304e-56,1.9185355139708922e-10,2.249916907003229e-51,1.9185345846716835e-10,3.155282564314101e-35,1.9353660711109092e-33,2.7068515199538314e-45,3.1369077319135842e-46,2.8341309218008066e-24,1.1819519492755795e-33,1.047764041101008e-08,3.1022450626252375e-10,1.2467870623510924e-12,5.331030703964487e-19,1.9832509068305313e-18,1.239593237163309e-12,2.2631428566637527e-26,4.981471427737409e-16,1.1199381588123673e-15,6.942388136561724e-16,2.0409760666542104e-28,1.476958636583548e-24,8.153290703679033e-30,4.7618705903177887e-39,1.7829219210184546e-18,6.931000391037855e-42,1.091220117132497e-37,1.272030062359696e-41
2.4552791871239797e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726461233456,0.11866995397740857,0.022821567517855558,0.0,1.2626828598691483e-28,2.2575126666583196e-17,5.0624882666577935e-30,3.6321057089057857e-26,4.569448952710277e-56,2.166979009831157e-10,4.61613592961189e-51,2.1669778247336283e-10,5.115385749557637e-35,3.139327247951917e-33,6.231973561913926e-45,7.221604445937725e-46,4.075237158071836e-24,2.152282240535661e-33,1.1834456145860058e-08,3.503974626054008e-10,1.4091178660233503e-12,6.793697952269089e-19,2.5289055879891453e-18,1.3997754039668245e-12,3.2528073728446516e-26,5.715818998244568e-16,1.385860915790995e-15,9.910583659056964e-16,3.7382052981252614e-28,2.125001542524664e-24,1.3066340070794095e-29,1.0961862066622831e-38,2.27324216490758e-18,1.6130717050045327e-41,1.9871110330858765e-37,2.5968761131051293e-41
2.736776164051069e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072632150228,0.11866995259558788,0.02282156749776908,0.0,1.9425245007448875e-28,2.804237515162216e-17,9.727127827469958e-30,5.028020878196206e-26,1.0896265273816457e-55,2.4154225166845976e-10,8.858898294311592e-51,2.4154210447021754e-10,7.88535676679345e-35,4.839240113564615e-33,1.3372497459785336e-44,1.549486551121226e-45,5.634588788883096e-24,3.669286289930246e-33,1.3191271648945757e-08,3.9057041864710324e-10,1.5716683431334372e-12,8.432395673661238e-19,3.1407800122247987e-18,1.559879464055035e-12,4.4955005064758666e-26,6.450862623236234e-16,1.6646934075379357e-15,1.3520981398826845e-15,6.3963801170610035e-28,2.939866638907833e-24,1.978419539029819e-29,2.35184840189631e-38,2.8229876332096115e-18,3.472370115434805e-41,3.387784370086861e-37,4.941626534338678e-41
3.018273140978158e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726181771097,0.11866995121376744,0.022821567477682603,0.0,2.8676948332946037e-28,3.410255146728126e-17,1.752076868288651e-29,6.742360376429517e-26,2.403233167243247e-55,2.663866034526103e-10,1.5995898976943098e-50,2.663864244577419e-10,1.1660887747645288e-34,7.154162792766286e-33,2.672135638499046e-44,3.096003024321762e-45,7.547809649315821e-24,5.9190186796327e-33,1.4548086920267446e-08,4.307433743876707e-10,1.734441132812463e-12,1.0246727242631921e-18,3.818843293212179e-18,1.7199054552708876e-12,6.019293548420919e-26,7.185000665018929e-16,1.954005105266918e-15,1.779911571583552e-15,1.0341425365675108e-27,3.940444420010451e-24,2.862420662755164e-29,4.698862313480809e-38,3.432113640032578e-18,6.914449760924968e-41,5.46506799843613e-37,8.827027173230172e-41
3.2997701179052476e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726042039915,0.11866994983194724,0.022821567457596125,0.0,4.089467516772072e-28,4.075565425292836e-17,2.9800862553592803e-29,8.808026228312747e-26,4.925459955664517e-55,2.9123095633504733e-10,2.7359677123485783e-50,2.9123074243594627e-10,1.6653911704608738e-34,1.021295836279552e-32,4.999514175279524e-44,5.792147946656664e-45,9.851047901782201e-24,9.110218160510431e-33,1.5904901959825536e-08,4.709163298271439e-10,1.8974386753961586e-12,1.2236290080506935e-18,4.5630640112079584e-18,1.879853416108456e-12,7.852639526619351e-26,7.918104587555328e-16,2.2512677090029256e-15,2.2770019167938344e-15,1.594344276071771e-27,5.145930343557513e-24,3.9900102903680615e-29,8.79023257555923e-38,4.100574759865559e-18,1.2836691138669198e-40,8.411752033173413e-37,1.4905724041293182e-40
3.581267094832337e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072590230873,0.11866994845012725,0.022821567437509648,0.0,5.6642264705709325e-28,4.800168172548156e-17,4.829725015770604e-29,1.1258146405904292e-25,9.490808859335883e-55,3.160753103152489e-10,4.471626400802972e-50,3.160750584048391e-10,2.309792075585024e-34,1.4157181442764093e-32,8.84662674339368e-44,1.0248479077309557e-44,1.2580622944650301e-23,1.3480424824181405e-32,1.726171676762015e-08,5.110892849655636e-10,2.0606628056195644e-12,1.440067994421119e-18,5.3734106309798945e-18,2.0397233852066067e-12,1.0024077666362662e-25,8.651049436563176e-16,2.554357363739454e-15,2.8453674860038452e-15,2.36279406581828e-27,6.575652283909946e-24,5.39229768508706e-29,1.555209400081015e-37,4.828325365012428e-18,2.2499393635400307e-40,1.2447242204763292e-36,2.399960612304059e-40
3.862764071759426e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072576257755,0.11866994706830751,0.02282156741742317,0.0,7.654342938684788e-28,5.5840633572887e-17,7.520341245327664e-29,1.4125592545064006e-25,1.736763539657438e-54,3.409196653926989e-10,7.038918522398429e-50,3.409193723644261e-10,3.1251719354347576e-34,1.9143190004816504e-32,1.4944458495141184e-43,1.7311400370222873e-44,1.5772469351419366e-23,1.9301541887337624e-32,1.861853134365112e-08,5.512622398029692e-10,2.2241146162086777e-12,1.673949710320112e-18,6.249851960230903e-18,2.1995154007868322e-12,1.2561779074120763e-25,9.384087873990659e-16,2.8620179517760035e-15,3.4862015020446417e-15,3.388143558528688e-27,8.248789358795351e-24,7.100877510823927e-29,2.6268168092995443e-37,5.615320296144075e-18,3.764467355295669e-40,1.7822700838783343e-36,3.713828976867829e-40
4.1442610486865155e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072562284637,0.118669945686488,0.022821567397336692,0.0,1.0127674827376818e-27,6.427251030825207e-17,1.132221425477157e-28,1.7442925259987255e-25,3.040452504440691e-54,3.657640215668859e-10,1.073430879607755e-49,3.6576368431471355e-10,4.139746008923314e-34,2.5341101114238943e-32,2.427313043045805e-43,2.811566324645381e-44,1.9462083345180902e-23,2.687880833873555e-32,1.9975345687918337e-08,5.914351943394e-10,2.3877947977894646e-12,1.9252346669634268e-18,7.192357103239151e-18,2.3592295007056775e-12,1.549350884696232e-25,1.0116664068733685e-15,3.1735582588449082e-15,4.200213492836721e-15,4.724592652027283e-27,1.0184340010095425e-23,9.14815984211134e-29,4.265929316420093e-37,6.461514847476674e-18,6.058641830365188e-40,2.4820102393012902e-36,5.5577481298597174e-40
4.425758025613605e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307254831152,0.1186699443046687,0.022821567377250215,0.0,1.3156571899601138e-27,7.329731154636414e-17,1.6558120442234893e-28,2.124272349148751e-25,5.120658179836193e-54,3.9060837883729764e-10,1.5924641599537072e-49,3.906079942557094e-10,5.383659421924328e-34,3.2932503273273076e-32,3.8107399231277275e-43,4.413697529388133e-44,2.3684908646450606e-23,3.654625709558141e-32,2.133215980042192e-08,6.316081485748954e-10,2.5517040266272703e-12,2.193883416277132e-18,8.200895091929781e-18,2.518865722904646e-12,1.88469451762797e-25,1.0848474355417472e-15,3.4882507455463727e-15,4.988124010914116e-15,6.431249093649819e-27,1.2401313983004664e-23,1.1566598970745767e-28,6.696307459481394e-37,7.366864257092659e-18,9.428419596123199e-40,3.374804274971328e-36,8.080376915195051e-40
4.988751979467784e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072520365284,0.11866994154103083,0.02282156733707726,0.0,2.120207880806202e-27,9.312568280267295e-17,3.3042592261541763e-28,3.042141198113125e-25,1.3478272830276833e-53,4.4029709666472425e-10,3.285762537651679e-49,4.4029660810986037e-10,8.693739552024786e-34,5.310175661863893e-32,8.71436602234747e-43,1.0091742680479189e-43,3.387300194180253e-23,6.367806586585659e-32,2.4045787330138675e-08,7.1195405614324e-10,2.880211991982455e-12,2.7831133555155744e-18,1.0415944506343005e-17,2.8379046874092356e-12,2.6930163102026725e-25,1.2311274571155877e-15,4.123978260350825e-15,6.788455999170062e-15,1.1227395209353566e-26,1.775637956905014e-23,1.7641069225232833e-28,1.530828873717025e-36,9.354846902795635e-18,2.1143560216983517e-39,5.880586140145488e-36,1.593542604159767e-39
5.5517459333219627e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072492419048,0.11866993877739389,0.022821567296904304,0.0,3.2462624410558205e-27,1.1532574249036394e-16,6.0796966996011965e-28,4.192383341765343e-25,3.154440196349937e-53,4.899858188708612e-10,6.26274027624008e-49,4.899852139269408e-10,1.3336736261277544e-33,8.133696151193008e-32,1.806763125425448e-42,2.092047844665751e-43,4.662051573188039e-23,1.0392606742920631e-31,2.6759413932801833e-08,7.922999625083183e-10,3.2096416459601874e-12,3.44132375607072e-18,1.289475139202639e-17,3.156632599133808e-12,3.7032104117028375e-25,1.3772665519466098e-15,4.765131349284087e-15,8.890948806359057e-15,1.8350459876779721e-26,2.4466976381706783e-23,2.5575863508992622e-28,3.172934337104172e-36,1.1578908751285826e-17,4.3041438505768596e-39,9.59799266716701e-36,2.899387715038931e-39
