Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),CHOX(53),O(29),C2H4X(215),acetyl(44),CH4OX(63),C2H4X(70),C2H6X(52),C2H3X(214),OH(D)X(68),C2H2X(254),C2HX(261),C2H3X(69),C2H3(46),C2H2(288),C2H2(308),C2H2X(309)
5.22320745638683e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44273869039504354,0.10540692037324323,0.019469392562537734,0.0,0.0016016555046474217,0.005714179216132318,0.0032782976749672235,4.690201819717219e-05,5.042515649667956e-13,0.0022660560185259813,3.482148821717946e-11,0.0003904802195103608,2.187551723573436e-09,2.1198494782396572e-05,2.3257462242105894e-10,1.4113913589806415e-11,0.0001370991636978448,1.2217521794464105e-06,0.007570445792047771,0.001653701584778319,0.00020218219083609933,1.6411456414933693e-06,1.0975951458893894e-08,5.6261633453492834e-08,7.279498452882193e-08,1.0337742252437998e-10,7.556086035744211e-07,2.549798076964528e-05,2.749082095526426e-08,0.0001139337163320548,7.021015376025278e-09,1.9331675411175168e-06,1.0154497544899944e-08,5.226960319617707e-12,1.0623370437092362e-05,1.2465922530453836e-07,1.858991676455671e-11,2.348622112554687e-10,3.446895218293419e-13,1.2910305877194185e-07,5.192296356466887e-13,4.240035543696264e-10,4.570135122841801e-13,1.976728622351289e-14,2.6735314773794887e-12,9.770064359599814e-12,2.7682187871079415e-08,5.391381477602736e-12,1.292274752047395e-10
5.242385271710853e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442744673418321,0.10538732542471241,0.019458033213444175,0.0,0.0016118920370531246,0.005740736857240637,0.003296297893730981,4.7074909648532196e-05,5.107421250145973e-13,0.0022682992242392818,3.506516010168099e-11,0.00039058547093839,2.196046152011395e-09,2.1337907695846863e-05,2.339161135843654e-10,1.4217501807306508e-11,0.00013713608619697414,1.2329454277394564e-06,0.007569135575460731,0.0016480094332301611,0.00020255459150156607,1.638480803054538e-06,1.0980406860286998e-08,5.631064323331195e-08,7.325294823940968e-08,1.0401906160587971e-10,7.602446122002448e-07,2.5607622918240695e-05,2.7629105332753e-08,0.00011446663419985787,7.028060704186685e-09,1.9508801380591762e-06,1.021039171933592e-08,5.262857820419473e-12,1.0623134099912438e-05,1.2588007396362908e-07,1.8710492576927043e-11,2.3641001466044115e-10,3.478521431766557e-13,1.2958282052896182e-07,5.254855204639625e-13,4.2412350255332236e-10,4.626324346973423e-13,1.997381828900084e-14,2.6973782986823936e-12,9.863981310295098e-12,2.8068828822001538e-08,5.466683861316652e-12,1.3104098022581523e-10
5.261563087034876e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44275067569265725,0.10536773631607989,0.019446680024220436,0.0,0.001622126917441726,0.005767318711938056,0.0033143131972269606,4.72468955078781e-05,5.172909625345175e-13,0.002270521676918622,3.530846080766098e-11,0.0003906909116105424,2.2044968462145876e-09,2.1477084843126063e-05,2.3525948246865543e-10,1.4321300306158742e-11,0.00013716870074724602,1.244179304213452e-06,0.0075678261312414705,0.001642296160851318,0.00020292674696968134,1.6357722080621e-06,1.0984752656845661e-08,5.63591358657623e-08,7.371081246620787e-08,1.0466581815639783e-10,7.649166484053646e-07,2.5718110594144872e-05,2.7767481383957048e-08,0.00011500005484584494,7.035042223399455e-09,1.9686570370143074e-06,1.026633457528096e-08,5.29886206651195e-12,1.0622853802062538e-05,1.2710595917423913e-07,1.883118406404544e-11,2.3795525813192886e-10,3.5102632777025657e-13,1.3006010447842564e-07,5.318245552806947e-13,4.24230148648015e-10,4.683297067449366e-13,2.018300101600116e-14,2.7213032854584674e-12,9.958294809239392e-12,2.845899510323981e-08,5.542672842418686e-12,1.328711340274417e-10
5.280740902358899e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44275669669392564,0.10534815308652644,0.01943533299059679,0.0,0.0016323597877124798,0.005793924863868307,0.003332343414171765,4.741797515125459e-05,5.238983703245829e-13,0.0022727235187794577,3.555137715202563e-11,0.00039079654049523137,2.2129037341268855e-09,2.1616018435405676e-05,2.3660471898194454e-10,1.4425307136723561e-11,0.0001371970321383621,1.2554535621482238e-06,0.007566517452704287,0.0016365622874522463,0.0002032986592934724,1.633020300582106e-06,1.0988989719880272e-08,5.64071152129276e-08,7.416856174508792e-08,1.0531774721893735e-10,7.696250414356362e-07,2.582945038316277e-05,2.7905947991011083e-08,0.0001155339799016914,7.041960364267807e-09,1.9864978475484313e-06,1.03223255791082e-08,5.3349728958690535e-12,1.0622530227149338e-05,1.2833685379996935e-07,1.8951988882618028e-11,2.394978551813774e-10,3.5421200646112584e-13,1.3053490860243522e-07,5.382480347216018e-13,4.2432356829159883e-10,4.741065390647456e-13,2.0394872628549326e-14,2.7453058512557573e-12,1.0053003168720771e-11,2.885269859210649e-08,5.619350734163245e-12,1.34717993777005e-10
5.299918717682922e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44276273590153126,0.10532857577485873,0.019423992108350187,0.0,0.0016425902919199858,0.005820555396449524,0.0033503883744340724,4.758814802943211e-05,5.305646414579202e-13,0.00227490489094916,3.5793896097877665e-11,0.0003909023565501995,2.221266748217412e-09,2.1754700743608764e-05,2.3795181308425897e-10,1.4529520357569384e-11,0.00013722110528570204,1.2667679545786843e-06,0.0075652095332045454,0.001630808329270131,0.00020367033047081015,1.6302255243321501e-06,1.0993118913664292e-08,5.6454585107513014e-08,7.462618070642138e-08,1.0597490434154565e-10,7.743701234416086e-07,2.594164892933217e-05,2.8044504042706245e-08,0.00011606841099366445,7.048815554055928e-09,2.004402178838842e-06,1.0378364200560986e-08,5.371190145774912e-12,1.0622164046106347e-05,1.2957273063081693e-07,1.9072904704034817e-11,2.410377199715225e-10,3.574091100180706e-13,1.3100723108881415e-07,5.447572755620697e-13,4.244038375144335e-10,4.799641620689385e-13,2.0609471939648008e-14,2.769385409559913e-12,1.0148104697534276e-11,2.9249951071242298e-08,5.6967198313663636e-12,1.3658161619496728e-10
5.319096533006945e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44276879279841064,0.10530900441950879,0.019412657373303756,0.0,0.0016528180762882027,0.0058472103928479315,0.003368447909024786,4.775741366675418e-05,5.372900692813855e-13,0.0022770659334785267,3.6036004754859804e-11,0.000391008358722921,2.2295858254231888e-09,2.1893124098815773e-05,2.393007547870294e-10,1.4633938035492666e-11,0.00013724094522686215,1.278122234318735e-06,0.007563902366138585,0.0016250347989685294,0.0002040417624452121,1.6273883226540594e-06,1.0997141095507489e-08,5.650154935312581e-08,7.508365407559405e-08,1.0663734558283396e-10,7.791522295079927e-07,2.6054712935424216e-05,2.8183148434434e-08,0.00011660334974210391,7.055608216724628e-09,2.022369639712443e-06,1.0434449912724052e-08,5.407513652814383e-12,1.062175591744527e-05,1.3081356238635737e-07,1.9193929214336695e-11,2.4257476732098944e-10,3.6061756913442683e-13,1.3147707032797309e-07,5.513536171252927e-13,4.244710327288559e-10,4.859038262829935e-13,2.0826838360886853e-14,2.7935413738470102e-12,1.0243597701224661e-11,2.9650764228578468e-08,5.774782410398318e-12,1.3846205755451717e-10
5.338274348330968e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427748668710309,0.10528943905853395,0.019401328781326336,0.0,0.001663042789224116,0.0058738899359520175,0.003386521850087254,4.792577165999759e-05,5.440749474141768e-13,0.0022792067853531594,3.627769037946233e-11,0.00039111454595099136,2.2378609070921567e-09,2.203128089265761e-05,2.406515341524894e-10,1.4738558245536623e-11,0.00013725657711823573,1.289516153984851e-06,0.007562595944943655,0.0016192422056372305,0.00020441295710663522,1.6245091384868798e-06,1.100105711582822e-08,5.654801172455264e-08,7.554096667350684e-08,1.073051275175602e-10,7.83971697683288e-07,2.6168649163446635e-05,2.8321880068130343e-08,0.00011713879776091213,7.062338772967518e-09,2.0403998386830825e-06,1.0490582191994943e-08,5.4439432528634725e-12,1.062130648750258e-05,1.320593217188904e-07,1.931506011418183e-11,2.4410891270875367e-10,3.638373144346767e-13,1.3194442490980985e-07,5.580384216858857e-13,4.245252307188152e-10,4.919268026912454e-13,2.1047011912231523e-14,2.817773157635421e-12,1.0339480482326214e-11,3.005514965730956e-08,5.853540729178326e-12,1.403593736812708e-10
5.357452163654991e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44278095760938974,0.10526987972961645,0.019390006328332026,0.0,0.0016732640813310678,0.005900594108347124,0.0034046100308875956,4.809322167724525e-05,5.509195697464246e-13,0.002281327584504703,3.651894037529469e-11,0.00039122091716250275,2.246091938926562e-09,2.216916357769628e-05,2.420041412930798e-10,1.484337907100864e-11,0.0001372680262316358,1.3009494660193591e-06,0.007561290263097818,0.0016134310547923488,0.00020478391629225905,1.6215884143400818e-06,1.1004867818224876e-08,5.6593975968034256e-08,7.599810341706397e-08,1.0797830724223666e-10,7.888288690096236e-07,2.6283464435149385e-05,2.8460697852220778e-08,0.0001176747566570526,7.069007640246787e-09,2.058492383988395e-06,1.054676051805578e-08,5.480478781080249e-12,1.0620816390681345e-05,1.3330998121654935e-07,1.9436295118811606e-11,2.4564007227846646e-10,3.6706827648098316e-13,1.3240929362064432e-07,5.648130748818291e-13,4.2456650862963674e-10,4.98034383087673e-13,2.1270033231962815e-14,2.8420801745372187e-12,1.0435751340600236e-11,3.0463118855876935e-08,5.932997027171327e-12,1.4227361995302525e-10
5.376629978979014e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44278706450701355,0.10525032647006319,0.019378690010279663,0.0,0.0016834816054217539,0.005927322992290495,0.003422712285805102,4.82597634567717e-05,5.578242304377628e-13,0.0022834284678219467,3.675974229332263e-11,0.00039132747127640724,2.2542788709267144e-09,2.2306764667792982e-05,2.4335856637085747e-10,1.4948398603496373e-11,0.0001372753179509589,1.3124219227134125e-06,0.0075599853141198785,0.0016076018483766276,0.000205154641787259,1.6186265922670802e-06,1.1008574039546396e-08,5.6639445801536546e-08,7.645504931964801e-08,1.0865694238080435e-10,7.937240875527586e-07,2.6399165632532943e-05,2.8599600701565576e-08,0.00011821122803005772,7.0756152328285e-09,2.0766468836261705e-06,1.060298437384524e-08,5.517120071895742e-12,1.0620286249688386e-05,1.3456551340637424e-07,1.955763195801602e-11,2.471681628426424e-10,3.7031038577963885e-13,1.3287167544018832e-07,5.716789861326136e-13,4.2459494395790647e-10,5.042278804336405e-13,2.1495943586792397e-14,2.8664618383086225e-12,1.0532408573269536e-11,3.0874683227962717e-08,6.0131535253868056e-12,1.4420485129956167e-10
5.395807794303037e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44279318706095666,0.10523077931680565,0.019367379823172378,0.0,0.001693695016530887,0.005954076669686736,0.0034408284503227252,4.8425396805941286e-05,5.647892239158779e-13,0.0022855095711617934,3.7000083832070805e-11,0.0003914342072028681,2.2624216573351207e-09,2.2444076738464074e-05,2.4471479959691133e-10,1.5053614942882592e-11,0.00013727847776888935,1.3239332762296564e-06,0.007558681091569293,0.0016017550847599728,0.00020552513532556994,1.6156241138389537e-06,1.1012176609961982e-08,5.6684424915018905e-08,7.691178949158249e-08,1.0934109109033051e-10,7.986577004322967e-07,2.6515759698359172e-05,2.873858753740569e-08,0.00011874821347154485,7.082161961817472e-09,2.0948629453902304e-06,1.0659253245530864e-08,5.5538669590051356e-12,1.0619716675766898e-05,1.3582589075734898e-07,1.9679068376098547e-11,2.4869310188671585e-10,3.735635727874363e-13,1.333315695385487e-07,5.786375890665365e-13,4.246106145414784e-10,5.105086292210125e-13,2.1724784882132658e-14,2.8909175629000143e-12,1.0629450475250734e-11,3.1289854082494277e-08,6.094012426379666e-12,1.4615312220249848e-10
5.41498560962706e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427993247717995,0.10521123830639971,0.019356075763057094,0.0,0.001703903971927534,0.0059808552220637305,0.0034589583610176557,4.85901216001187e-05,5.718148448750383e-13,0.0022875710293600994,3.723995283779191e-11,0.00039154112384359914,2.270520256580999e-09,2.2581092427224846e-05,2.46072831230782e-10,1.5159026197358825e-11,0.00013727753128364375,1.3354832786245935e-06,0.007557377589046088,0.0015958912587401989,0.0002058953985906404,1.6125814201184738e-06,1.1015676353029893e-08,5.6728916970699563e-08,7.736830914058177e-08,1.1003081206677352e-10,8.036300578520607e-07,2.663325363666465e-05,2.8877657287309094e-08,0.0001192857145647411,7.088648235191712e-09,2.113140176905833e-06,1.071556662248159e-08,5.590719275359097e-12,1.0619108268924538e-05,1.370910856834027e-07,1.98006021318406e-11,2.5021480757296355e-10,3.768277679179514e-13,1.3378897527326556e-07,5.856903419539506e-13,4.2461359854960063e-10,5.168779858424588e-13,2.1956599672548845e-14,2.9154467625049718e-12,1.0726875339383422e-11,3.170864263365879e-08,6.175575914253063e-12,1.4811848669519406e-10
5.434163424951083e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44280547714364743,0.10519170347502542,0.01934477782602409,0.0,0.0017141081311271254,0.006007658730548963,0.0034771018555519815,4.875393778159206e-05,5.789013882746002e-13,0.002289612976242372,3.74793373046028e-11,0.0003916482200921932,2.2785746312251662e-09,2.2717804433921286e-05,2.47432651579888e-10,1.5264630483437723e-11,0.00013727250419575475,1.3470716818706506e-06,0.0075560748001907655,0.0015900108615439965,0.00020626543321617758,1.609498951634324e-06,1.101907408576545e-08,5.6772925603317766e-08,7.782459357218885e-08,1.1072616455077346e-10,8.086415131306908e-07,2.6751654513276634e-05,2.9016808885117735e-08,0.00011982373288401665,7.095074457836453e-09,2.131478185664598e-06,1.0771923997240624e-08,5.62767685315546e-12,1.0618461618157123e-05,1.3836107054637568e-07,1.9922230998465466e-11,2.517331987442969e-10,3.801029015477493e-13,1.3424389218638396e-07,5.928387281504139e-13,4.2460397447315987e-10,5.233373289673551e-13,2.219143117237116e-14,2.940048851608923e-12,1.0824681456657225e-11,3.213106000092816e-08,6.257846154663255e-12,1.5010099836269856e-10
5.453341240275106e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44281164368412856,0.10517217485848715,0.019333486008206495,0.0,0.0017243071559031407,0.006034487275846267,0.003495258772663429,4.891684535850825e-05,5.860491493374933e-13,0.0022916355446343487,3.771822537458834e-11,0.0003917554948344398,2.286584747905314e-09,2.285420552105006e-05,2.4879425099895706e-10,1.5370425925964312e-11,0.00013726342230489374,1.3586982378779444e-06,0.0075547727186842314,0.0015841143808281075,0.0002066352407868831,1.6063771483556402e-06,1.1022370618708142e-08,5.681645442039305e-08,7.828062819020027e-08,1.1142720833350821e-10,8.136924227323864e-07,2.6870969456331458e-05,2.9156041270894818e-08,0.00012036226999442667,7.101441031577733e-09,2.1498765790589613e-06,1.0828324865498507e-08,5.664739523830772e-12,1.0617777301668025e-05,1.3963581765894988e-07,2.004395276360177e-11,2.53248194927925e-10,3.833889040225067e-13,1.346963200015591e-07,6.000842565457267e-13,4.2458182111504235e-10,5.29888059925126e-13,2.2429323266494885e-14,2.9647232450367917e-12,1.0922867116435736e-11,3.255711720909377e-08,6.340825294826374e-12,1.521007103417533e-10
5.472519055599129e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428178239043914,0.10515265249221326,0.01932220030577984,0.0,0.0017345007102984784,0.006061340938212994,0.0035134289521561897,4.9078844403820696e-05,5.932584235486812e-13,0.0022936388663724427,3.795660533787352e-11,0.00039186294694863266,2.2945505772816663e-09,2.2990288514066677e-05,2.5015761988946296e-10,1.5476410658126072e-11,0.00013725031150673163,1.3703626985157525e-06,0.007553471338247687,0.0015782023006807228,0.0002070048228391796,1.6032164496667088e-06,1.1025566755987986e-08,5.68595070024818e-08,7.873639849707917e-08,1.1213400376257522e-10,8.187831462978955e-07,2.6991205656795514e-05,2.929535339087272e-08,0.00012090132745126131,7.107748355215572e-09,2.1683349644161636e-06,1.0884768726066481e-08,5.701907118052497e-12,1.0617055887083261e-05,1.4091529928754374e-07,2.0165765229246578e-11,2.5475971633888863e-10,3.866857056630549e-13,1.3514625862119516e-07,6.07428462023288e-13,4.2454721758060597e-10,5.365316030942634e-13,2.2670320521344413e-14,2.9894693580002835e-12,1.1021430606678283e-11,3.298682518831121e-08,6.424515463527131e-12,1.5411767532083838e-10
5.491696870923152e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44282401731910315,0.10513313641125634,0.019310920714961554,0.0,0.001744688460636504,0.006088219797437601,0.0035316122348918186,4.923993505424905e-05,6.00529506653601e-13,0.0022956230723140594,3.8194465632664553e-11,0.00039197057530586713,2.3024720939830234e-09,2.3126046301682163e-05,2.5152274869906707e-10,1.558258282146184e-11,0.0001372331977898374,1.3820648156336914e-06,0.007552170652642551,0.0015722751016230827,0.00020737418086192905,1.6000172943420103e-06,1.1028663295390967e-08,5.6902086903430634e-08,7.919189009435669e-08,1.1284661174794447e-10,8.239140466756235e-07,2.7112370368988724e-05,2.9434744197401326e-08,0.00012144090679960396,7.113996824556755e-09,2.186852949031771e-06,1.0941255080850109e-08,5.739179465710894e-12,1.0616297931662452e-05,1.421994876551728e-07,2.0287666211727963e-11,2.5626768388346935e-10,3.899932367713435e-13,1.3559370812361738e-07,6.148729059257542e-13,4.2450024326826915e-10,5.432694062993325e-13,2.2914468196035233e-14,3.0142866061441943e-12,1.1120370214158657e-11,3.342019477415487e-08,6.508918771129451e-12,1.561519455402674e-10
5.510874686247175e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44283022344644657,0.10511362665029303,0.019299647232010542,0.0,0.0017548700755317863,0.006115123932817628,0.003549808462780225,4.940011750925128e-05,6.078626946565785e-13,0.002297588292347788,3.8431794845259483e-11,0.0003920783787703286,2.3103492765531947e-09,2.3261471836148216e-05,2.528896279210661e-10,1.5688940565869687e-11,0.00013721210723261385,1.3938043410826036e-06,0.007550870655670364,0.0015663332606112958,0.00020774331629714126,1.5967801205213759e-06,1.1031661028423796e-08,5.694419765062712e-08,7.964708868302029e-08,1.1356509376792694e-10,8.290854899530176e-07,2.72344709111104e-05,2.957421264889678e-08,0.00012198100957389796,7.120186832447156e-09,2.2054301402027362e-06,1.0997783434823135e-08,5.776556395911664e-12,1.0615503982505637e-05,1.4348835494427496e-07,2.0409653541667198e-11,2.577720191624716e-10,3.933114276363227e-13,1.3603866876027685e-07,6.224191765310597e-13,4.244409778602068e-10,5.501029412133664e-13,2.3161812253698498e-14,3.0391744055923342e-12,1.1219684224681602e-11,3.3857236707681885e-08,6.594037309588933e-12,1.5820357279232831e-10
