Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),H2OX(23),CO2X(24),acetyl(44),C2H4X(215),C2H4X(70),HOCO(73),CHO2(74),S(216)
5.1915813519006275e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4377405379393473,0.06884600582141626,0.004688849789745892,1.3330389309065384e-05,0.000475575305052953,0.08432730142904384,0.03571737404757102,3.152149502358379e-05,6.219397491717028e-10,0.001655077891283074,4.2188982088541573e-11,0.0005823388528500842,2.6996910823872797e-09,2.6449164973601375e-06,3.782375290481758e-09,1.7072344132020758e-10,6.674890159049665e-06,2.7798241804635966e-05,0.0048894478039232196,1.1927016724864762e-05,0.0006598326901261724,1.0461739679104128e-09,1.930658410845839e-09,4.7059811801386076e-09,3.0921684842249465e-09,8.028808780540123e-05,0.007232049370150195,2.071024273001944e-05,0.001669198421613462,4.3991522225223364e-05,5.070117244440725e-09,1.0938682170770835e-07,1.475395594340545e-09,3.7270156618012826e-06,2.1093447118204655e-08,3.1137845825592327e-12,1.479304241454912e-10,3.139346605705213e-06,7.754106616827828e-12,5.918757299189433e-13,3.3052051803881125e-14,1.422957650382763e-19
5.199928084778485e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43770926405759825,0.06879470963310708,0.004677099279688677,1.3318197603586714e-05,0.0004757026471544475,0.08443691880450521,0.035740845271520987,3.1477888516076825e-05,6.239773168940306e-10,0.0016539360116861726,4.215655522392853e-11,0.0005825234653565168,2.6994891739971104e-09,2.6367722598604645e-06,3.78605920432931e-09,1.7073997560982214e-10,6.658956018209652e-06,2.7829365823429486e-05,0.004885456073378324,1.1874236725890223e-05,0.0006601976744574499,1.0422010916636609e-09,1.92449140500786e-09,4.703776501050766e-09,3.109921862333121e-09,8.069900031173432e-05,0.007264525190065976,2.072216276502634e-05,0.001671249781420497,4.404077739612463e-05,5.066257264954583e-09,1.0945088387598147e-07,1.4771668906707628e-09,3.7187320972258647e-06,2.1097588021094104e-08,3.104267552023011e-12,1.4792550684257946e-10,3.1426646143580325e-06,7.762233820008301e-12,5.915218398926475e-13,3.303229150738894e-14,1.4232480014346928e-19
5.207440144368556e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43768110099629054,0.06874857653191348,0.004666550311748616,1.3307233573088164e-05,0.0004758164454691377,0.08453550381981915,0.03576191677461937,3.143869647200044e-05,6.258125020211118e-10,0.0016529090445113108,4.212740524833647e-11,0.0005826894165562957,2.6993081734049167e-09,2.629464057314551e-06,3.789369197861106e-09,1.7075450372059653e-10,6.644649018560967e-06,2.7857336657391703e-05,0.004881866149373844,1.1827105578396676e-05,0.0006605256003841904,1.0386523124481766e-09,1.918958542511982e-09,4.701799196592076e-09,3.125933642893136e-09,8.106931826006154e-05,0.007293768819362666,2.073285836498639e-05,0.0016730942783164749,4.4085042509137854e-05,5.062785738116103e-09,1.0950836583567538e-07,1.47875856629995e-09,3.7112920891220794e-06,2.110127744852654e-08,3.09576040629162e-12,1.479208138553721e-10,3.145645630332239e-06,7.769535573576776e-12,5.912032203042813e-13,3.301450061744834e-14,1.4235056514177925e-19
5.214200997999621e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4376557409098322,0.06870708383095839,0.004657077645640467,1.3297372841039506e-05,0.0004759182097433743,0.0846241731668693,0.035780838629894535,3.140346715201808e-05,6.274652765888354e-10,0.0016519853602441866,4.2101197900430423e-11,0.0005828386109085654,2.6991458514332373e-09,2.622904134248294e-06,3.7923437213086735e-09,1.7076729425787756e-10,6.6317999804923465e-06,2.78824774143152e-05,0.004878637350461237,1.1784984715302908e-05,0.0006608202811163157,1.0354798974931524e-09,1.9139930513452935e-09,4.7000252151789525e-09,3.140371533032319e-09,8.140300553039273e-05,0.007320100466843281,2.074245820426166e-05,0.0016747529278313686,4.4124828896953686e-05,5.059663351321821e-09,1.0955995903587396e-07,1.4801890587783045e-09,3.704608374673032e-06,2.1104567729282103e-08,3.0881506154391875e-12,1.4791637437137342e-10,3.148324345023848e-06,7.776096855000357e-12,5.909163679330116e-13,3.2998483524122745e-14,1.423734576187524e-19
5.220961851630686e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.437630368271499,0.06866561677743283,0.004647625211618208,1.328751864734616e-05,0.00047601935560178163,0.08471278838904762,0.03579972031858181,3.136827900098228e-05,6.291190962831088e-10,0.001651062230767159,4.207501666362288e-11,0.0005829876523243719,2.698984075664396e-09,2.6163607111792516e-06,3.795314016101376e-09,1.7077981586779932e-10,6.618976718767577e-06,2.7907586949769257e-05,0.0048754105716078315,1.1743142583398755e-05,0.0006611145339240123,1.0323276387945542e-09,1.9090408656879437e-09,4.698256530373815e-09,3.1548352375785666e-09,8.173707174653708e-05,0.007346443768372339,2.075203328236742e-05,0.001676410254206008,4.416456587541987e-05,5.0565428464572624e-09,1.0961141939559606e-07,1.481617643672896e-09,3.697936289186648e-06,2.1107829464392508e-08,3.080584587037954e-12,1.4791173116102408e-10,3.150999086067813e-06,7.782648393844243e-12,5.906294269399329e-13,3.2982461480255686e-14,1.423960704636599e-19
5.227722705261751e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4376049831560223,0.06862417535505812,0.004638192965066839,1.327767099755417e-05,0.0004761198843544001,0.08480134951824315,0.03581856193129853,3.133313196098442e-05,6.307739567569716e-10,0.001650139655553473,4.204886147571644e-11,0.00058313654107202,2.6988228442659104e-09,2.6098337492904306e-06,3.798280088761341e-09,1.7079206936534302e-10,6.60617918479897e-06,2.7932665298100004e-05,0.004872185812437932,1.1701576519540405e-05,0.0006614083596305978,1.0291953467142941e-09,1.9041019487632375e-09,4.696493140574981e-09,3.169324720779194e-09,8.207151588799668e-05,0.007372798651437782,2.0761583657538875e-05,0.001678066258393634,4.420425349890185e-05,5.053424222720398e-09,1.0966274722746338e-07,1.4830443228388544e-09,3.6912758163721957e-06,2.111106271988516e-08,3.073061918303105e-12,1.4790688490829657e-10,3.1536698582819693e-06,7.789190201932728e-12,5.903423984108491e-13,3.296643454647993e-14,1.4241840445466648e-19
5.234483558892815e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4375795856378907,0.06858275954756672,0.004628780861468431,1.3267829897098774e-05,0.00047621979730889187,0.08488985658633039,0.0358373635584372,3.129802597427978e-05,6.324298536686448e-10,0.0016492176340780092,4.202273227480106e-11,0.0005832852774190167,2.698662155413254e-09,2.6033232098275134e-06,3.801241945803927e-09,1.7080405556324952e-10,6.59340733005742e-06,2.7957712493622315e-05,0.004868963072571831,1.1660283893972663e-05,0.0006617017590571919,1.026082833963227e-09,1.8991762638982586e-09,4.694735044167945e-09,3.1838399468611747e-09,8.240633693580511e-05,0.00739916504374206,2.0771109387842187e-05,0.001679720941347514,4.4243891821688583e-05,5.050307479308875e-09,1.0971394284325245e-07,1.484469098133572e-09,3.684626939935208e-06,2.1114267561681337e-08,3.065582211423749e-12,1.4790183629512248e-10,3.1563366664792843e-06,7.795722291070462e-12,5.900552834252348e-13,3.29504027830566e-14,1.4244046036780495e-19
5.24124441252388e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43755417579135103,0.0685413693387025,0.004619388856401957,1.3257995351305826e-05,0.0004763190957705482,0.08497830962516963,0.03585612529016622,3.126296098328544e-05,6.340867826815482e-10,0.0016482961658172634,4.199662899925048e-11,0.0005834338616320765,2.6985020072893546e-09,2.5968290540990393e-06,3.804199593735341e-09,1.7081577527202704e-10,6.580661106072596e-06,2.7982728570602114e-05,0.0048657423516258284,1.1619262109765843e-05,0.0006619947330228419,1.0229899155886456e-09,1.8942637745247756e-09,4.69298223952052e-09,3.1983808800033406e-09,8.274153387209036e-05,0.007425542873201685,2.078061053122944e-05,0.0016813743040209308,4.4283480898010645e-05,5.0471926154207094e-09,1.0976500655403915e-07,1.4858919714168971e-09,3.6779896435777057e-06,2.1117444055568143e-08,3.058145073532586e-12,1.4789658600138267e-10,3.1589995154678673e-06,7.802244673054865e-12,5.897680830557488e-13,3.2934366249877865e-14,1.424622389769442e-19
5.248005266154945e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4375287536904098,0.0685000047122206,0.004610016905543086,1.3248167365393164e-05,0.0004764177810422968,0.08506670866660708,0.03587484721643086,3.122793693057838e-05,6.357447394643129e-10,0.001647375250249321,4.197055158771898e-11,0.0005835822939771258,2.698342398083687e-09,2.590351243476578e-06,3.8071530390510046e-09,1.7082722929995866e-10,6.567940464433124e-06,2.80077135632585e-05,0.004862523649212266,1.1578508602348373e-05,0.0006622872823441965,1.0199164089309887e-09,1.8893644441782437e-09,4.691234724984314e-09,3.212947484344531e-09,8.307710568015644e-05,0.00745193206794634,2.079008714552554e-05,0.0016830263473671778,4.432302078203818e-05,5.0440796302550095e-09,1.0981593867021463e-07,1.4873129445520076e-09,3.671363910998407e-06,2.1120592267203124e-08,3.0507501165887757e-12,1.4789113470491188e-10,3.1616584100509747e-06,7.808757359676306e-12,5.894807983680405e-13,3.291832500645533e-14,1.4248374105373291e-19
5.25476611978601e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43750331940883447,0.06845866565188746,0.0046006649646640205,1.3238345944471999e-05,0.00047651585442470883,0.08515505374247466,0.03589352942695408,3.1192953758893635e-05,6.374037196907974e-10,0.0016464548868538372,4.1944499979137755e-11,0.0005837305747193048,2.698183325993443e-09,2.5838897393949068e-06,3.810102288239253e-09,1.7083841845310915e-10,6.555245356786753e-06,2.803266750578358e-05,0.004859306964939543,1.153802083901522e-05,0.0006625794078356106,1.01686213356583e-09,1.8844782364966656e-09,4.689492498899118e-09,3.227539724009765e-09,8.341305134491936e-05,0.007478332556317626,2.0799539288375894e-05,0.0016846770723395685,4.4362511527861505e-05,5.040968523010266e-09,1.0986673950130109e-07,1.4887320194039338e-09,3.6647497258929393e-06,2.1123712262145198e-08,3.0433969572875985e-12,1.4788548308152612e-10,3.1643133550270227e-06,7.815260362702749e-12,5.891934304217437e-13,3.290227911193969e-14,1.42504967367734e-19
5.261526973417075e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4374778730201545,0.06841735214148069,0.004591332989633299,1.322853109354823e-05,0.0004766133172160064,0.08524334488459001,0.03591217201123736,3.11580114111224e-05,6.39063719040103e-10,0.0016455350751120132,4.191847411271179e-11,0.0005838787041229718,2.698024789223276e-09,2.57744450335217e-06,3.813047347780343e-09,1.7084934353533196e-10,6.542575734840538e-06,2.805759043232071e-05,0.0048560922984121485,1.1497796318401751e-05,0.0006628711103095284,1.0138269113029785e-09,1.8796051152219364e-09,4.687755559586846e-09,3.242157563076342e-09,8.374936985238644e-05,0.0075047442668687275,2.0808967017315718e-05,0.001686326479891434,4.4401953189513015e-05,5.037859292884976e-09,1.099174093561219e-07,1.4901491978399399e-09,3.65814707195405e-06,2.1126804105819404e-08,3.036085217059743e-12,1.4787963180501022e-10,3.1669643551895925e-06,7.821753693894741e-12,5.889059802699422e-13,3.2886228625127274e-14,1.425259186863987e-19
5.2682878270481394e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4374524145976629,0.06837606416478914,0.004582020936415623,1.321872281752377e-05,0.0004767101707120693,0.08533158212475674,0.035930775058561536,3.112310983031037e-05,6.407247331965859e-10,0.001644615814506578,4.1892473927916745e-11,0.0005840266824517072,2.6978667859839057e-09,2.5710154969100534e-06,3.815988224143498e-09,1.7086000534827717e-10,6.529931550361008e-06,2.8082482376961783e-05,0.004852879649230675,1.1457832570021887e-05,0.0006631623905760691,1.0108105661471155e-09,1.874745044198923e-09,4.686023905351927e-09,3.2568009655754185e-09,8.408606018963383e-05,0.007531167128363632,2.081837038976774e-05,0.0016879745709761117,4.4441345820970225e-05,5.034751939078982e-09,1.099679485428683e-07,1.4915644817311745e-09,3.6515559328718126e-06,2.112986786351459e-08,3.0288145219456555e-12,1.4787358154711643e-10,3.169611415327439e-06,7.828237365009582e-12,5.886184489586755e-13,3.2870173604440583e-14,1.425465957749586e-19
5.275048680679204e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4374269442144177,0.06833480170561285,0.004572728761071664,1.3208921121197815e-05,0.00047680641620644174,0.08541976549476442,0.03594933865798768,3.1088248959655894e-05,6.423867578498749e-10,0.0016436971045217664,4.18664993644958e-11,0.0005841745099683166,2.6977093144934517e-09,2.5646026816939286e-06,3.818924923790135e-09,1.7087040469139775e-10,6.517312755174331e-06,2.8107343373776705e-05,0.004849669016991851,1.1418127153807946e-05,0.0006634532494429012,1.0078129242274546e-09,1.8698979873737175e-09,4.684297534488235e-09,3.2714698955316366e-09,8.442312134543595e-05,0.007557601069775709,2.0827749462961918e-05,0.0016896213465469542,4.4480689476126394e-05,5.031646460791276e-09,1.1001835736883528e-07,1.4929778729501092e-09,3.6449762923338324e-06,2.1132903600429833e-08,3.0215845024897865e-12,1.4786733297760127e-10,3.1722545402244933e-06,7.834711387778878e-12,5.883308375282695e-13,3.285411410795014e-14,1.4256699939660246e-19
5.281809534310269e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43740146194324236,0.06829356474776299,0.004563456419757889,1.319912600926815e-05,0.00047690205499033934,0.0855078950263882,0.0359678628983579,3.1053428742508404e-05,6.440497886948828e-10,0.0016427789446432986,4.1840550362456594e-11,0.000584322186934833,2.697552372977617e-09,2.5582060193930257e-06,3.821857453174585e-09,1.7088054236195668e-10,6.504719301166498e-06,2.8132173456788196e-05,0.004846460401288563,1.1378677659627869e-05,0.0006637436877159126,1.0048338138091328e-09,1.865063908795479e-09,4.6825764452720386e-09,3.286164316925001e-09,8.476055230969027e-05,0.007584046020287471,2.0837104294017847e-05,0.001691266807557326,4.4519984208816177e-05,5.028542857220393e-09,1.1006863614060756e-07,1.494389373370914e-09,3.638408134025452e-06,2.1135911381632626e-08,3.0143947937759283e-12,1.4786088676421066e-10,3.174893734659881e-06,7.841175773925628e-12,5.880431470128197e-13,3.2838050193387256e-14,1.4258713031246948e-19
5.288570387941334e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4373759678567274,0.06825235327506195,0.004554203868726375,1.3189337486332393e-05,0.00047699708835265603,0.08559597075138949,0.035986347868296,3.1018649122366664e-05,6.457138214318218e-10,0.0016418613343583612,4.181462686206829e-11,0.0005844697136125223,2.6973959596676897e-09,2.5518254717605734e-06,3.824785818740335e-09,1.7089041915503436e-10,6.492151140283467e-06,2.81569726599608e-05,0.0048432538017098735,1.1339481706835473e-05,0.0006640337061988146,1.0018730652632789e-09,1.8602427726157551e-09,4.680860635960314e-09,3.300884193680823e-09,8.509835207322961e-05,0.007610501909289972,2.0846434939963365e-05,0.001692910954960598,4.455923007282668e-05,5.025441127566585e-09,1.1011878516420787e-07,1.4957989848727452e-09,3.631851441629954e-06,2.113889127204423e-08,3.0072450352961535e-12,1.478542435726694e-10,3.1775290034079145e-06,7.847630535174984e-12,5.877553784392578e-13,3.282198191811516e-14,1.4260698928146342e-19
5.295331241572399e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43735046202723266,0.06821116727134316,0.004544971064324625,1.3179555556889231e-05,0.0004770915175799702,0.08568399270151546,0.03600479365620857,3.0983910042877154e-05,6.473788517662187e-10,0.0016409442731555902,4.1788728803858644e-11,0.000584617090261886,2.697240072801943e-09,2.5454610006139566e-06,3.827710026922113e-09,1.709000358635351e-10,6.479608224531345e-06,2.8181741017242647e-05,0.004840049217841053,1.1300536943830722e-05,0.0006643233056926806,9.98930510978503e-10,1.8554345430859162e-09,4.679150104800849e-09,3.315629489725004e-09,8.543651962866544e-05,0.007636968666381196,2.0855741457617884e-05,0.0016945537897101472,4.459842712185599e-05,5.0223412710290924e-09,1.1016880474473237e-07,1.4972067093355064e-09,3.6253061988287587e-06,2.1141843336506256e-08,3.00013487081992e-12,1.4784740406672922e-10,3.180160351238113e-06,7.854075683222688e-12,5.874675328290875e-13,3.280590933915209e-14,1.4262657706048435e-19
5.3020920952034635e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4373249445268866,0.06817000672045113,0.004535757962995387,1.3169780225339652e-05,0.0004771853439565515,0.08577196090849924,0.0360232003502856,3.094921144783258e-05,6.490448754089269e-10,0.0016400277605250488,4.1762856128611205e-11,0.0005847643171426639,2.6970847106264963e-09,2.53911256783486e-06,3.830630084148262e-09,1.7090939327819416e-10,6.467090505976537e-06,2.8206478562538333e-05,0.0048368466492635966,1.1261841047614382e-05,0.0006646124869968722,9.960059853834995e-10,1.8506391845595147e-09,4.677444850024736e-09,3.33040016894507e-09,8.57750539698013e-05,0.007663446221365855,2.0865023903684693e-05,0.0016961953127593607,4.46375754095406e-05,5.019243286806062e-09,1.102186951865358e-07,1.4986125486395837e-09,3.6187723893016294e-06,2.1144767639734068e-08,2.9930639484731466e-12,1.4784036890815478e-10,3.1827877829152002e-06,7.86051122975304e-12,5.871796111980008e-13,3.2789832513194084e-14,1.4264589440446683e-19
5.308852948834528e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43729941542758805,0.06812887160624154,0.004526564521276473,1.3160011495988138e-05,0.0004772785687643671,0.08585987540405995,0.03604156803850113,3.091455328117021e-05,6.507118880761413e-10,0.0016391117959582112,4.1737008777362433e-11,0.0005849113945138372,2.6969298713926104e-09,2.5327801353694107e-06,3.833545996836923e-09,1.7091849218758442e-10,6.454597936745914e-06,2.8231185329684787e-05,0.004833646095555243,1.1223391723358e-05,0.000664901250908805,9.930993249340956e-10,1.8458566614921235e-09,4.675744869841283e-09,3.345196195162736e-09,8.611395409121903e-05,0.007689934504255042,2.0874282334804218e-05,0.0016978355250616296,4.467667498947966e-05,5.016147174097835e-09,1.1026845679350273e-07,1.5000165046721685e-09,3.6122499967268644e-06,2.1147664246282093e-08,2.9860319206043217e-12,1.4783313875669757e-10,3.1854113031991155e-06,7.866937186460015e-12,5.868916145543116e-13,3.2773751496574335e-14,1.4266494206607367e-19
5.315613802465593e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43727387480100904,0.06808776191258104,0.004517390695800568,1.3150249373043851e-05,0.0004773711932830887,0.08594773621990288,0.03605989680861439,3.087993548697048e-05,6.523798854894121e-10,0.001638196378947947,4.171118669139917e-11,0.0005850583226336344,2.696775553357962e-09,2.526463665228316e-06,3.8364577713964815e-09,1.709273333781236e-10,6.442130469026968e-06,2.825586135250825e-05,0.004830447556290007,1.1185186703983073e-05,0.0006651895982230663,9.902103680005558e-10,1.8410869384376392e-09,4.674050162451888e-09,3.360017532205941e-09,8.645321898933919e-05,0.007716433445264405,2.088351680739172e-05,0.001699474427570345,4.47157259151783e-05,5.013052932103738e-09,1.103180898685632e-07,1.5014185793208176e-09,3.6057390047814934e-06,2.115053322063589e-08,2.979038443616247e-12,1.4782571427015878e-10,3.188030916845019e-06,7.8733535650044e-12,5.866035439011414e-13,3.2757666345285095e-14,1.4268372079599268e-19
5.322374656096658e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4372483227185936,0.06804667762334725,0.0045082364432950635,1.3140493860621803e-05,0.00047746321879009777,0.08603554338771903,0.03607818674817029,3.0845358009455394e-05,6.540488633756584e-10,0.0016372815089884991,4.1685389812255826e-11,0.000585205101759531,2.6966217547884893e-09,2.5201631194870018e-06,3.839365414229175e-09,1.7093591763408026e-10,6.429688055067962e-06,2.8280506664798214e-05,0.004827251031038192,1.114722374974375e-05,0.0006654775297325174,9.873389548979795e-10,1.836329980051135e-09,4.672360726043076e-09,3.3748641438746413e-09,8.679284766188459e-05,0.007742942974813941,2.089272737773166e-05,0.0017011120212389024,4.475472824007389e-05,5.009960560021089e-09,1.1036759471384458e-07,1.502818774471193e-09,3.5992393971414777e-06,2.115337462716503e-08,2.972083178098918e-12,1.4781809610437892e-10,3.190646628603297e-06,7.879760377030107e-12,5.863154002363627e-13,3.2741577115015707e-14,1.427022313430642e-19
5.328459424364616e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4372253161085458,0.06800972347050555,0.004500014315241155,1.3131719554764578e-05,0.0004775455306453077,0.08611452399587216,0.036094614565827805,3.081427270446976e-05,6.555517782503094e-10,0.0016364585933365324,4.166219412473349e-11,0.0005853370757952545,2.696483778789113e-09,2.514506212389231e-06,3.841978765436063e-09,1.7094342443184517e-10,6.418511264051893e-06,2.830266121621199e-05,0.004824375879934925,1.1113262227172903e-05,0.0006657363132319051,9.847695526838205e-10,1.8320596021640483e-09,4.670844738443792e-09,3.388247674194302e-09,8.709882366636593e-05,0.007766810547267186,2.090099650112357e-05,0.0017025847372702499,4.4789788822943306e-05,5.0071790232602e-09,1.104120396875946e-07,1.5040773447025977e-09,3.5933994703540104e-06,2.115590837560148e-08,2.965855832679482e-12,1.478110746998558e-10,3.1929974369941797e-06,7.885518338122241e-12,5.860560093314906e-13,3.2727093365980136e-14,1.4271866215609291e-19
5.334544192632573e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43720230032872254,0.06797278987046172,0.004491807974906308,1.3122950609557761e-05,0.00047762735926185854,0.08619346119786536,0.036111011064992274,3.0783219970466606e-05,6.570554807437485e-10,0.001635636120020375,4.1639018765298746e-11,0.0005854689295405169,2.696346220899336e-09,2.508862145833335e-06,3.844588779775961e-09,1.7095072431483956e-10,6.407354693226742e-06,2.8324790943976613e-05,0.004821502359513067,1.1079493389874562e-05,0.0006659947611449303,9.822141194566125e-10,1.8277995094844429e-09,4.66933301750676e-09,3.4016516211437686e-09,8.740509278797076e-05,0.007790686589806138,2.0909246350093332e-05,0.0017040563946083423,4.482481012129017e-05,5.004398999895336e-09,1.1045638125891423e-07,1.5053343954556246e-09,3.5875687397293534e-06,2.115841989285936e-08,2.959658925043013e-12,1.4780389742009364e-10,3.195345092156356e-06,7.89126856825303e-12,5.857965608080642e-13,3.271260639790122e-14,1.4273487688862715e-19
5.340628960900531e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43717927543073987,0.0679358768114854,0.004483617390940813,1.3114187027810125e-05,0.00047770870556622895,0.08627235501677245,0.036127376309041836,3.075219976707248e-05,6.58559967752108e-10,0.0016348140886741228,4.1615863691834403e-11,0.0005856006631814701,2.69620907986772e-09,2.5032308923072835e-06,3.84719546189777e-09,1.7095781785035749e-10,6.396218307908371e-06,2.8346895872631727e-05,0.00481863046945176,1.1045915660254882e-05,0.000666252874045284,9.796725427248005e-10,1.8235496764534288e-09,4.667825561875773e-09,3.4150759582574526e-09,8.77116542985208e-05,0.007814571052128797,2.0917476965420244e-05,0.0017055269939482006,4.485979217394698e-05,5.001620489341784e-09,1.105006196466576e-07,1.506589928111321e-09,3.5817471933658165e-06,2.116090922560465e-08,2.953492216019886e-12,1.477965647391185e-10,3.1976895975429635e-06,7.897011075894314e-12,5.855370553808428e-13,3.269811625068522e-14,1.4275087608228568e-19
5.3461052523416934e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43715854526907105,0.06790267261133012,0.0044762593112068335,1.3106304392268774e-05,0.00047778150562778415,0.08634332238031345,0.03614207835783341,3.0724309364391864e-05,6.599146742574062e-10,0.0016340746380450414,4.159504143553726e-11,0.0005857191209226081,2.69608600832143e-09,2.4981736965701344e-06,3.849538630598852e-09,1.709640260729771e-10,6.386212791096126e-06,2.8366769125435042e-05,0.004816047162087745,1.1015857810436658e-05,0.0006664848896928971,9.7739687897184e-10,1.8197335776533764e-09,4.6664724975135855e-09,3.4271752733512755e-09,8.798780904928656e-05,0.007836074225666349,2.0924868108107146e-05,0.0017068496293400157,4.489124249834303e-05,4.999121122814625e-09,1.105403461542558e-07,1.5077186106732568e-09,3.5765156443449567e-06,2.1163130695811954e-08,2.9479678020761655e-12,1.4778983284894696e-10,3.1997969621843055e-06,7.902172737045325e-12,5.853034524308728e-13,3.2685072432832184e-14,1.4276509151734223e-19
5.351581543782856e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4371378078008054,0.06786948503140249,0.004468913946021606,1.3098426105321655e-05,0.0004778539164390267,0.0864142546390451,0.03615675518721341,3.0696445249567744e-05,6.612700114508307e-10,0.001633335544850366,4.1574235546403505e-11,0.0005858374816646705,2.6959632725121808e-09,2.4931268371411116e-06,3.8518791073451586e-09,1.7097006802411758e-10,6.376223571254845e-06,2.8386622328662994e-05,0.0048134651748167005,1.0985952367364005e-05,0.0006667166348600032,9.751322685060385e-10,1.8159257499775276e-09,4.665122885938758e-09,3.439291063698758e-09,8.826419951624624e-05,0.007857584142107124,2.0932243734120823e-05,0.0017081714088228923,4.492266109340566e-05,4.996622980765442e-09,1.1057998941900068e-07,1.5088460657082922e-09,3.5712915162584676e-06,2.1165334268207598e-08,2.942467486486395e-12,1.4778297581047826e-10,3.201901780814899e-06,7.907328156004928e-12,5.850698044799964e-13,3.26720261008086e-14,1.427791331964289e-19
5.357057835224019e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43711706306326825,0.06783631406316602,0.004461581272659132,1.3090552168895075e-05,0.00047792593867227633,0.08648515180976936,0.03617140684309717,3.0668607393352206e-05,6.626259770770633e-10,0.001632596808825128,4.155344599405154e-11,0.0005859557455423587,2.6958408715363672e-09,2.4880902940529668e-06,3.854216895513817e-09,1.709759441144491e-10,6.3662506231835805e-06,2.8406455500159186e-05,0.004810884507399801,1.0956198215741331e-05,0.0006669481099618506,9.728786317724704e-10,1.8121261749278864e-09,4.663776726143674e-09,3.451423309974123e-09,8.85408251703977e-05,0.007879100765054827,2.0939603872986183e-05,0.0017094923329034918,4.4954047987348494e-05,4.9941260627669765e-09,1.106195495993918e-07,1.5099722942239227e-09,3.5660748004297524e-06,2.116751997666505e-08,2.9369911001034176e-12,1.4777599396663795e-10,3.2040040559456146e-06,7.91247733892645e-12,5.848361120418206e-13,3.2658977283274547e-14,1.4279300151173812e-19
5.362534126665181e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43709631109368985,0.06780315969808882,0.004454261268433686,1.3082682584877836e-05,0.0004779975729988839,0.086556013909282,0.03618603337130979,3.0640795766554646e-05,6.639825688831332e-10,0.0016318584297049076,4.1532672748199626e-11,0.000586073912690059,2.695718804492517e-09,2.4830640473666485e-06,3.856551998479073e-09,1.709816547537344e-10,6.356293921707951e-06,2.842626865772472e-05,0.004808305159596684,1.09265942509792e-05,0.0006671793154132135,9.706358900106038e-10,1.80833483405029e-09,4.662434017108243e-09,3.463571992812405e-09,8.881768548294366e-05,0.007900624058199497,2.094694855424338e-05,0.0017108124020884727,4.498540320838325e-05,4.991630368393339e-09,1.1065902685384316e-07,1.5110972972335346e-09,3.5608654881822635e-06,2.1169687854966883e-08,2.9315384754106788e-12,1.477688876594937e-10,3.206103790085276e-06,7.917620291977687e-12,5.846023756265396e-13,3.264592600874426e-14,1.4280669685443552e-19
