Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H7X(141),C4H7(69),C4H7X(140),C4H7(68),C4H7X(145),C4H7(373),C4H8(73),C2H6(343),C2H5(67),C4H8(187),C4H7X(654),C4H9X(153),C4H9(85),C4H9X(171),C4H9(111),SX(161),C6H11(102),SX(159),C6H11(100),S(1018),S(1027),SX(986),C4H7X(146),C6H13(202),SX(346),SX(249),C6H13(203),S(1590),SX(1543),SX(785),C8H17(813),S(1757),SX(1703),SX(1546),S(1593),S(1942),SX(1880),SX(1706),S(1760),S(2145),SX(2073),SX(1883),S(1945),S(2366),SX(2286),SX(2076),S(2148),S(2603),SX(2515),SX(2289),S(2369),S(2858)
3.524799622887313e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734319,0.6699999999998143,1.8413404708836108e-19,6.9113635773661301e-22,2.4538108776721472e-18,8.9322862560687889e-28,2.7762617655299648e-34,3.1396664955911933e-26,0.0,3.587867377300949e-34,9.3379135015597334e-35,1.855767001541161e-13,1.855819316762519e-13,2.517910189022174e-18,8.0961325347950011e-19,1.2905889051764129e-20,6.5591926325589872e-19,5.2525452433136588e-21,7.9597304603641879e-19,4.5803415059682187e-24,3.244131366008024e-27,1.0900973649718082e-20,7.4672373761283207e-24,3.0904191477388358e-21,2.6063819034441963e-22,8.0791323492805891e-24,1.293537898643827e-25,8.6898405153616295e-24,1.3741479103608707e-25,2.0636997045916334e-24,3.3577261223935118e-26,1.531692291753797e-24,2.3718988554273796e-26,3.3860839523321234e-31,5.0059368330350785e-28,1.4636061906169487e-26,2.7351421345702168e-24,1.3408678512728673e-28,3.3480071236004284e-27,2.2231379487292805e-27,3.4871100351040065e-29,3.3702868885679289e-32,6.4955033858103045e-31,3.0728455535608956e-31,4.7749809234938557e-33,4.6661529253758281e-36,7.134398016277634e-35,2.6047218342612328e-35,4.0068803492114231e-37,3.991416468873781e-40,4.9605674078816973e-39,1.4704173347628842e-39,2.227577123900464e-41,2.2662150349375189e-44,2.3411025818792697e-43,5.8402435585430927e-44,8.7093179511413331e-46,9.0513449856729815e-49,7.9246842143734115e-48,1.7100921224959519e-48,2.5079041667804815e-50,2.6605306037048634e-53,2.009440426538679e-52,3.8357348031365705e-53,5.5183429453535039e-55,5.2052795850709827e-57
3.773893896732143e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734296,0.66999999999981441,2.1346975220396547e-19,8.8467053955272722e-22,2.664698487390641e-18,8.9359516317735732e-28,3.4058403912526014e-34,4.2614742993452727e-26,0.0,4.8974224418837154e-34,1.4033186239913684e-34,1.8565278909485664e-13,1.8565853432403143e-13,2.7590214693277722e-18,8.2335272300839954e-19,1.3127214468695784e-20,6.911051690498934e-19,5.538485530052087e-21,9.2985716604545527e-19,4.6596353424410636e-24,3.2441313660080254e-27,1.2861695162853067e-20,8.1095624370965833e-24,3.3088161630836489e-21,2.7029177788694308e-22,9.0826756851678691e-24,1.4544463148586297e-25,1.0601150267707756e-23,1.6775336553478928e-25,2.5253923687948538e-24,4.095614844418518e-26,2.0457865961263158e-24,3.1727702246752244e-26,4.529780345832123e-31,6.8356791172893186e-28,2.0929094425797906e-26,3.4236343982724869e-24,1.6699338016190011e-28,4.2868042141273085e-27,3.0870953573716786e-27,4.8487273424062633e-29,4.7734118947621723e-32,9.5404023554932178e-31,4.8870858959802076e-31,7.6094156096762252e-33,7.5616618232644486e-36,1.2064960339722859e-34,4.7637595750860407e-35,7.3493608221009767e-37,7.4357096263101192e-40,9.6886245445153896e-39,3.1032618397718646e-39,4.7195771923089957e-41,4.8729114818512389e-44,5.2968063672577487e-43,1.4269653987193092e-43,2.1384210368991048e-45,2.2546266525964454e-48,2.0828968262053121e-47,4.8515658896013229e-48,7.1572635230345908e-50,7.7022318594901372e-53,6.1512661929932776e-52,1.2666861983955748e-52,1.8350421616561134e-54,1.8668825359666606e-56
4.022988170576973e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734285,0.6699999999998143,2.4401026396701523e-19,1.1090866848477211e-21,2.8754906611874779e-18,8.938099389528617e-28,4.1099386567021182e-34,5.6427937290803154e-26,0.0,6.5316830567909147e-34,2.0464971635856676e-34,1.8569737397851859e-13,1.8570363461600121e-13,3.0002847246216543e-18,8.3422150831052903e-19,1.330231238628551e-20,7.2163499560085653e-19,5.7874396817401433e-21,1.07018468322985e-18,4.7224076302715924e-24,3.2441313660080182e-27,1.4984628913657657e-20,8.7515979408109671e-24,3.5272131784284617e-21,2.7821191233265742e-22,1.0106929690185019e-23,1.6186797660031101e-25,1.273165353503331e-23,2.0158532045440486e-25,3.0311977771650346e-24,4.9032948170401093e-26,2.6669447127315919e-24,4.1416385005339676e-26,5.913533715151069e-31,9.1022352655023983e-28,2.9061257566857705e-26,4.1997600435728814e-24,2.0441850815738157e-28,5.3782886780310669e-27,4.1796890477881933e-27,6.5724022192717941e-29,6.5833785476262968e-32,1.3595592870206492e-30,7.5055271157326184e-31,1.1706933667437682e-32,1.1819466611315674e-35,1.9602114094650607e-34,8.3316965801616393e-35,1.2886383053551455e-36,1.3231187914958902e-39,1.8000098343561597e-38,6.2012754343933965e-39,9.4633945996509447e-41,9.908168126191992e-44,1.1284152225466624e-42,3.2679616129099937e-43,4.9183648827660404e-45,5.2563457140419284e-48,5.1018062794451996e-47,1.2770079822721435e-47,1.8937438151823418e-49,2.0654624975566933e-52,1.7369021948039411e-51,3.8428151052924076e-52,5.6013834901824816e-54,6.123399325948167e-56
4.272082444421803e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258373428,0.6699999999998143,2.7558301794538268e-19,1.3657215908940446e-21,3.0861572342260766e-18,8.939413312406305e-28,4.8898944012865128e-34,7.3135083547289587e-26,0.0,8.5368780527884381e-34,2.9071252702804221e-34,1.8572464926733916e-13,1.8573142670532522e-13,3.241631175246982e-18,8.4280891651204942e-19,1.3440665652923499e-20,7.4794140834298861e-19,6.0028227498633025e-21,1.2160612341866051e-18,4.7720347092127063e-24,3.244131366008024e-27,1.7269491097434849e-20,9.3932515007717573e-24,3.745610193773276e-21,2.8466438132865195e-22,1.1148953464649815e-23,1.7857645807002986e-25,1.5084128545819711e-23,2.3895541700107531e-25,3.5781670692622045e-24,5.7761542513656597e-26,3.4041158857871252e-24,5.2927465309415324e-26,7.5577360799061886e-31,1.185707085146202e-27,3.933106520132894e-26,5.0624391769769772e-24,2.4650681293353378e-28,6.6297763341017239e-27,5.5355494603337908e-27,8.7132607405026812e-29,8.8713792118538877e-32,1.8870761547991296e-30,1.1180566265061957e-30,1.7466095039611724e-32,1.7901570561169272e-35,3.075550567125868e-34,1.4016876254297866e-34,2.172796846036191e-36,2.26246590382111e-39,3.202483060612634e-38,1.1822913771353839e-38,1.8096857817915553e-40,1.9201258993660964e-43,2.2831868287232088e-42,7.0826888233460614e-43,1.0700364442034397e-44,1.1583947003948695e-47,1.1771119546221216e-46,3.154833305438637e-47,4.7001981621377115e-49,5.1918467419818454e-52,4.5804491712667978e-51,1.0846283658067051e-51,1.5896225014696054e-53,1.8596628245831867e-55
4.521176718266634e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734274,0.6699999999998143,3.0803573814223123e-19,1.6557248096101375e-21,3.2966839933752637e-18,8.9402198525697048e-28,5.746865970733138e-34,9.3033164475935785e-26,0.0,1.0961118084431428e-33,4.0352571163936723e-34,1.8574139191941711e-13,1.8574868733306978e-13,3.4830279830348345e-18,8.4958905306919584e-19,1.3549907113243208e-20,7.7048326268451411e-19,6.188266776320383e-21,1.3666790306079357e-18,4.8112384940298189e-24,3.2441313660080247e-27,1.9716053976838275e-20,1.0034479585892239e-23,3.9640072091180895e-21,2.8989300492247932e-22,1.220642229097004e-23,1.9553263067366507e-25,1.7660702987943229e-23,2.7989794624749513e-25,4.1631440940195876e-24,6.7092442076232424e-26,4.2655049872759037e-24,6.6391785692477627e-26,9.4811291641358585e-31,1.5150543198545337e-27,5.2043322291810095e-26,6.0097599481818025e-24,2.9338220533302614e-28,8.0476853013981869e-27,7.1906980666122137e-27,1.1328665159989406e-28,1.1713073608555757e-31,2.5593775701313691e-30,1.6213099679795784e-30,2.5362493891266502e-32,2.636946999771708e-35,4.6790533400972348e-34,2.2782103512104276e-34,3.5385307802743325e-36,3.7341385159582579e-39,5.4820431529443756e-38,2.1608507060954439e-38,3.3164124505826786e-40,3.5636139123584806e-43,4.4094728265744391e-42,1.4597298067238585e-42,2.2128028000973959e-44,2.4249109081175427e-47,2.5707137810149762e-46,7.3488958396324435e-47,1.0993724644561739e-48,1.2289421878547195e-51,1.1333026075152078e-50,2.8606560061982021e-51,4.2128184881702925e-53,5.2524340766319972e-55
4.770270992111464e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734269,0.6699999999998143,3.4123556671271419e-19,1.9800769876221296e-21,3.5070636964742091e-18,8.9406881526685359e-28,6.6818691895116699e-34,1.1641570186076778e-25,0.0,1.3854179301059457e-33,5.4874468778974923e-34,1.857511131045882e-13,1.8575892750297027e-13,3.7244581341862286e-18,8.5493875461671834e-19,1.3636105321406346e-20,7.8971504787575159e-19,6.3473754769140844e-21,1.5213212981010662e-18,4.8421860522347061e-24,3.2441313660080232e-27,2.2324123765773679e-20,1.0675260012348612e-23,4.182404224462903e-21,2.941125961266175e-22,1.327750335975887e-23,2.1270697166593644e-25,2.0462997676515983e-23,3.2443903957610223e-25,4.7829033153231973e-24,7.6974956224012558e-26,5.2585400446754857e-24,8.192804455349874e-26,1.1700723608899718e-30,1.9031385107657297e-27,6.7504844356995865e-26,7.0391480724251365e-24,3.4515069813934238e-28,9.6376264502002034e-27,9.1823328560704472e-27,1.4477869959782655e-28,1.5188149887718296e-31,3.4009421306844981e-30,2.2956433813313925e-30,3.5955026911511802e-32,3.7894564981252769e-35,6.9263162013576344e-34,3.5906520065689505e-34,5.5868936266053624e-36,5.9712460602810763e-39,9.0659165031345038e-38,3.8021738722290379e-38,5.8494241335235771e-40,6.3614379208200995e-43,8.1656513930408585e-42,2.8742994590664125e-42,4.3702734334133122e-44,4.8446753211108611e-47,5.3404906576474681e-46,1.6221762859213983e-46,2.4355750983522327e-48,2.7532679143845661e-51,2.6445912697633385e-50,7.0870578074508506e-51,1.0481514171840326e-52,1.3868843330134769e-54
5.0193652659562945e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734274,0.6699999999998143,3.7507014088081727e-19,2.3395936095032815e-21,3.7172913857946667e-18,8.9409340290103508e-28,7.695802917263751e-34,1.435711455419464e-25,0.0,1.7267497590350311e-33,7.3278718745892462e-34,1.8575621699654204e-13,1.8576455125370989e-13,3.9659099788004513e-18,8.5914701955585721e-19,1.3703914740959734e-20,8.0606066898986277e-19,6.4835142332783871e-21,1.6793733651403035e-18,4.8665414757831494e-24,3.244131366008024e-27,2.5093542571421487e-20,1.1315577595816192e-23,4.4008012398077165e-21,2.975019124089443e-22,1.4360790797040994e-23,2.3007683542911413e-25,2.3492201600258657e-23,3.7259787557148533e-25,5.4342759971455631e-24,8.7359177055618925e-26,6.3897634490027043e-24,9.964104364145028e-26,1.4231547818712718e-30,2.3545984999021396e-27,8.6019937276021597e-26,8.1474662724576945e-24,4.019012441691211e-28,1.1404410860008253e-26,1.1548749422263655e-26,1.8221895800695825e-28,1.9380339003535665e-31,4.4380025150593148e-30,3.1827689163633174e-30,4.9904082592421625e-32,5.3285065540022096e-35,1.0010100553454889e-33,5.5113227824503232e-34,8.5891018500275411e-36,9.2935246806882639e-39,1.4560778237381459e-37,6.4843753040233169e-38,9.9975934040114255e-40,1.100077738621702e-42,1.462038066156466e-41,5.4643334145733031e-42,8.3314002293383525e-44,9.3409262510149534e-47,1.0690209848710096e-45,3.4476743880672467e-46,5.1940318089845391e-48,5.9370228664374151e-51,5.9334547943729935e-50,1.6880905238242101e-50,2.5067096929896601e-52,3.5214821853261444e-54
5.268459539801125e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734274,0.6699999999998143,4.0943924432683416e-19,2.7349923483446108e-21,3.927362682236707e-18,8.9410598183811932e-28,8.7895002440264962e-34,1.7478336438872032e-25,0.0,2.1253466727881134e-33,9.6261283667265804e-34,1.8575882803146923e-13,1.8576768290122923e-13,4.2073732225066567e-18,8.6245995141368458e-19,1.3757298967856534e-20,8.1991255827981246e-19,6.5997999247695361e-21,1.8402844171329098e-18,4.8857223875705473e-24,3.244131366008024e-27,2.8024148833079653e-20,1.1955418919735452e-23,4.6191982551525301e-21,3.002169328208596e-22,1.5455085105840664e-23,2.4762290084155915e-25,2.6749296177039566e-23,4.2439029056028107e-25,6.1142145682097023e-24,9.8197046743331902e-26,7.6651356349934506e-24,1.1962641702104308e-25,1.7087321499502401e-30,2.8738819992985153e-27,1.0788763440033806e-25,9.33134863727296e-24,4.6371351354212315e-28,1.3352398181915724e-26,1.4328825799360426e-26,2.262270106456629e-28,2.4375729415278252e-31,5.6978534200526506e-30,4.3291227626944196e-30,6.7945232760304799e-32,7.3453092561809758e-35,1.4152257834944197e-33,8.2513064921405891e-34,1.2877726713472644e-35,1.409800314242716e-38,2.2739277212420297e-37,1.0718998552119623e-37,1.6558785136048163e-39,1.8423791654738002e-42,2.5282979079887822e-41,9.9976209819499165e-42,1.5280876869630637e-43,1.7315644419549412e-46,2.0509075106286207e-45,6.9938134253237374e-46,1.0567970089358788e-47,1.2204556691894065e-50,1.2644290235748438e-49,3.8006794153424244e-50,5.6636044325946046e-52,8.4027519533948437e-54
5.766648087490785e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734274,0.6699999999998143,4.794768017442467e-19,3.6355551176805609e-21,4.3470290307634049e-18,8.9411231056104833e-28,1.1219048072601277e-33,2.504751974496911e-25,0.0,3.116092553605802e-33,1.5924417093797401e-33,1.8576014136962046e-13,1.8577003938867707e-13,4.6903166080175074e-18,8.6706075835639566e-19,1.3831438739457894e-20,8.4144389004563779e-19,6.7832176156512915e-21,2.1689867478844392e-18,4.9123737625880915e-24,3.244131366008024e-27,3.4368337109930733e-20,1.3233651145281225e-23,5.0559922858421571e-21,3.0407894033871771e-22,1.7673480343242912e-23,2.8319186671648267e-25,3.3949476834646674e-23,5.389133433345917e-25,7.5488332314647731e-24,1.210605668807336e-25,1.0667336081080521e-23,1.6672055670839713e-25,2.381770383651469e-30,4.1319335417709758e-27,1.6281454764690035e-25,1.1910869916192154e-23,6.0276921390524641e-28,1.7805873605785795e-26,2.1289982425518022e-26,3.3649749041128503e-28,3.7139529244601058e-31,9.0038281075993574e-30,7.6298240113587701e-30,1.1995559539591241e-31,1.3276930219287286e-34,2.6784912885743685e-33,1.7455911614710663e-33,2.7313570380649278e-35,3.0601735091723171e-38,5.2149583071323734e-37,2.7598269491994789e-37,4.2790038419646933e-39,4.8726516853298799e-42,7.1312073139595003e-41,3.187997538309774e-41,4.896779775081853e-43,5.6831127143667589e-46,7.2533291013225002e-45,2.8243314573845347e-45,4.295601939633401e-47,5.0883641948119232e-50,5.7489474799503576e-49,1.9996401653350566e-49,3.0052106997337155e-51,5.2099169649833234e-53
6.264836635180445e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734274,0.6699999999998143,5.5070366619850821e-19,4.6862233324620942e-21,4.7660513314869109e-18,8.9411647010922478e-28,1.3977112940387656e-33,3.4610389940928058e-25,0.0,4.4112257930320509e-33,2.5243947326601588e-33,1.857610044144343e-13,1.8577194756157916e-13,5.1732594499249584e-18,8.7008561083135304e-19,1.3880182937747389e-20,8.5715795749043356e-19,6.9202856835273244e-21,2.5038170729254744e-18,4.9298999539502651e-24,3.244131366008024e-27,4.135536449505324e-20,1.4509921726732487e-23,5.4927863165317842e-21,3.0664536282302665e-22,1.9926150915288814e-23,3.1930855583087347e-25,4.2067898594148843e-23,6.6807871739453017e-25,9.0621623880506729e-24,1.4517644702030941e-25,1.4306033065088594e-23,2.2387058752519981e-25,3.1986730428906717e-30,5.7137155858343325e-27,2.3491878715360857e-25,1.4741159094996761e-23,7.6284933726534749e-28,2.3028468954779855e-26,3.0457422936640597e-26,4.8183371919419309e-28,5.4378919815512033e-31,1.3613545159844992e-29,1.2817508334657433e-29,2.0181770195401736e-31,2.2853483837392383e-34,4.8091152075133096e-33,3.5014733792425709e-33,5.491451480943865e-35,6.2972191134000738e-38,1.1305344450537149e-36,6.7299940325919297e-37,1.0469241991112584e-38,1.2208423319658496e-41,1.9012225705072268e-40,9.6364480152336044e-41,1.4867972832571971e-42,1.7683831518727548e-45,2.4256985517141397e-44,1.0799670081206607e-44,1.6520849688329996e-46,2.0074358850916161e-49,2.4612760627527759e-48,9.8698458027804817e-49,1.4940455035991807e-50,3.0010992691605218e-52
7.261213730559765e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734274,0.6699999999998143,6.9649186483249739e-19,7.5549121627120933e-21,5.6008863089384739e-18,8.9411499896566057e-28,2.1184869756878917e-33,6.5914580307902914e-25,0.0,9.0544349723843252e-33,7.0506525585912036e-33,1.8576069815844436e-13,1.8577373884719624e-13,6.1391413238494427e-18,8.7238274243520893e-19,1.3917200661816723e-20,8.7276290308057793e-19,7.0682953362246353e-21,3.1891469030649453e-18,4.9432161574998052e-24,3.244131366008024e-27,5.8532535227037896e-20,1.705268699167362e-23,6.3663743779110383e-21,3.0863877479816877e-22,2.4582513190731794e-23,3.9395272511379326e-25,6.2895995406556021e-23,9.9962490720537047e-25,1.2346115591515244e-23,1.9750654312386214e-25,2.4942099367610602e-23,3.9133760288250681e-25,5.5934706956195008e-30,1.0719240916876867e-26,4.8289861333279692e-25,2.1348654781806753e-23,1.1908044789373448e-27,3.7485599552150727e-26,6.3561992716881333e-26,1.0074567918053745e-27,1.2025089060415026e-30,3.2429646381182466e-29,4.1797406123567499e-29,6.6052664256159518e-31,8.0251720085624011e-34,1.8982788433156701e-32,2.0559511496839292e-32,3.2453688270883287e-34,4.0587068964902529e-37,8.6401724389573326e-36,8.4589313474361184e-36,1.3297294201618753e-37,1.7214772542230342e-40,3.3854600966859909e-39,3.1513732933122735e-39,4.937461839549783e-41,6.6374740216178502e-44,1.2298928910994515e-42,1.1213008005955563e-42,1.7515176960378278e-44,2.4448178740792109e-47,4.3235859732078667e-46,3.914951841581527e-46,6.0862941365219468e-48,2.942267398376905e-49
8.257590825939086e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734274,0.6699999999998143,8.4363190430370119e-19,1.1045411364788915e-20,6.4331613016705155e-18,8.9411107370580612e-28,2.9787874022604236e-33,1.088836940484292e-24,0.0,1.5844651210146583e-32,1.5020315291419379e-32,1.8575988245373037e-13,1.8577502518364891e-13,7.1050147150372768e-18,8.7355909062724904e-19,1.3936157083565617e-20,8.8262539833155636e-19,7.1704983809405684e-21,3.879433364478731e-18,4.9500364718030129e-24,3.244131366008024e-27,7.8262102512257703e-20,1.9587654996190076e-23,7.2399624392902909e-21,3.0966811902878959e-22,2.9350128624569854e-23,4.7037154609605389e-25,8.7388190419747423e-23,1.3896028534082518e-24,1.5757764928476535e-23,2.5187271701379151e-25,3.8349275175068612e-23,6.0273967889746857e-25,8.6173784776449528e-30,1.7339610886582873e-26,8.2584886435056404e-25,2.8485858601247204e-23,1.7067901450140329e-27,5.5269491198389599e-26,1.1191755574986548e-25,1.7758358009654764e-27,2.1973964646755784e-30,6.1886496064371028e-29,9.6676700052171351e-29,1.5304405346604305e-30,1.9320356196646852e-33,4.8330359083182366e-32,6.3704286666479781e-32,1.0079795013046658e-33,1.3088363190122679e-36,2.9673344699283279e-35,3.5047830151139446e-35,5.5248165544568842e-37,7.4005797332024751e-40,1.5503839619339733e-38,1.7075341208147968e-38,2.6829411751612307e-40,3.7133962005165352e-43,7.2927625641307974e-42,7.6801190323313397e-42,1.2028976326589639e-43,1.7199952102289144e-46,3.2005722827202334e-45,3.2728290738245146e-45,5.1004854283490982e-47,2.757410421359388e-48
9.999999999999997e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734274,0.6699999999998143,1.1034782861727074e-18,1.9333179009846175e-20,7.8796960651212984e-18,8.9410256337838117e-28,4.9929157958388586e-33,2.3476763872999538e-24,0.0,3.819902233547612e-32,5.1278234795289433e-32,1.8575811428768655e-13,1.8577694643601675e-13,8.7940439232233479e-18,8.7427078860788025e-19,1.3947625018972454e-20,8.9198222207399496e-19,7.2862054508119878e-21,5.0911752860064918e-18,4.9541628788223722e-24,3.2441313660080247e-27,1.2163621384164012e-19,2.3993553747420783e-23,8.7676449397775378e-21,3.1029344329185261e-22,3.8061296757471611e-23,6.0996968450330624e-25,1.4294863799791592e-22,2.2745809038701239e-24,2.2008195208877978e-23,3.5147999270246307e-25,7.1557543072887116e-23,1.1274090586007124e-24,1.6125413434933197e-29,3.4904041652765405e-26,1.7895089498797511e-24,4.2070936329897332e-23,2.9238833097984126e-27,9.8485333567469092e-26,2.6864402672471626e-25,4.2688735661010636e-27,5.5977391970278497e-30,1.6802983453380724e-28,3.7525633022181223e-28,5.9551821866273498e-30,8.0526404153129182e-33,2.2036512014020041e-31,4.3887933528905773e-31,6.9701665626005491e-33,9.7771312604416599e-36,2.4852291712823047e-34,4.651573664693146e-34,7.3693178376475388e-36,1.0727370898529452e-38,2.5737675576911963e-37,4.6669936945834504e-37,7.3781638489867397e-39,1.1140036850443665e-41,2.549079234848763e-40,4.5518508683887642e-40,7.1806040508642415e-42,1.1225242711207628e-44,2.4670926633443687e-43,4.3749013557583084e-43,6.8732015081662101e-45,6.6598711316789701e-46
1.0250345016697725e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734274,0.6699999999998143,1.1408123680727873e-18,2.0523944853125771e-20,8.0875305823523646e-18,8.9410134063570216e-28,5.2823007542218513e-33,2.5285433082415721e-24,0.0,4.141084278267619e-32,5.648768249491679e-32,1.8575786024198687e-13,1.8577722247677875e-13,9.0367194391819838e-18,8.7437304360372015e-19,1.3949272703410559e-20,8.9332658723856718e-19,7.3028299548436646e-21,5.2652753516479048e-18,4.9547557507203983e-24,3.2441313660080247e-27,1.2786809828454409e-19,2.4626582322376388e-23,8.9871385620487991e-21,3.1038328832676659e-22,3.9312895729833177e-23,6.3002679784430473e-25,1.5093142492520948e-22,2.4017323491897378e-24,2.2906241486531692e-23,3.6579131834670234e-25,7.6328824414345073e-23,1.2027922502057419e-24,1.7204149224856066e-29,3.7427655381909103e-26,1.9279652343129188e-24,4.4022806511395787e-23,3.0987522287622106e-27,1.0469447831977707e-25,2.9116209629027705e-25,4.6270670319253637e-27,6.0862919840432883e-30,1.8328024542297458e-28,4.1528195864749657e-28,6.5909180626977929e-30,8.9320336901977209e-33,2.4508264675252483e-31,4.9278355320194316e-31,7.8267987714039416e-33,1.099383481668643e-35,2.7996667940843304e-34,5.2695443495034945e-34,8.348743906601041e-36,1.216232318083391e-38,2.9212845481528638e-37,5.3130023160696243e-37,8.3996922495146968e-39,1.2687256486387237e-41,2.9048465397857578e-40,5.1948148765312582e-40,8.1950124484627175e-42,1.2813345202978663e-44,2.8169598988131815e-43,4.9987739826071331e-43,7.8533977563591433e-45,7.6127830738351389e-46
1.4235853398215005e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734274,0.6699999999998143,1.7419828989934187e-18,4.9449628021080638e-20,1.1356038545126924e-17,8.9408097039288166e-28,1.2413937937697809e-32,8.5999260213473811e-24,0.0,1.7062442705856034e-31,3.8388811272263351e-31,1.8575362811380834e-13,1.8578148572434296e-13,1.2899952849076958e-17,8.7472647610377829e-19,1.3954965151930068e-20,9.0605426957500494e-19,7.4978031524749682e-21,8.0302472577965506e-18,4.9568031107924459e-24,3.244131366008024e-27,2.6717261404741604e-19,3.4581901417673588e-23,1.2481490807565814e-20,3.1068738892140789e-22,6.0898991017179882e-23,9.7581323301653085e-25,3.3539425238463119e-22,5.3409904282870361e-24,3.8081415803107539e-23,6.0763154714079953e-25,1.9629527190828228e-22,3.102211940871289e-24,4.4397809120713665e-29,1.0568430790227423e-25,5.8803318960895837e-24,7.7125022626769205e-23,7.3762286153398646e-27,2.6284100727268892e-25,1.1494173116412987e-24,1.8293578840553511e-26,2.6063607158378412e-29,8.4758415274080673e-28,3.2311610884949456e-27,5.1399987599520529e-29,7.6106628081855073e-32,2.3047461878387954e-30,8.2061005814020866e-30,1.3074719355114539e-31,2.0166830962410701e-34,5.7663873595831987e-33,1.9888071180095196e-32,3.1631754303208388e-34,5.0689390971882508e-37,1.3841141113739243e-35,4.7072721754267215e-35,7.4750858310095796e-37,1.2415802151310808e-39,3.2589698943741666e-38,1.1017722146952168e-37,1.7465715715802613e-39,2.9985467989962689e-42,7.6006327480408452e-41,2.5638161981913028e-40,4.0490562203852348e-42,7.8289638173346748e-43
2.2206870161249564e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734274,0.6699999999998143,2.966279042452307e-18,1.4677627135974457e-19,1.7735997021688567e-17,8.9403954382453556e-28,3.8267360758351831e-32,4.0103754823474666e-23,0.0,1.0272925267142773e-30,3.9012740735063932e-30,1.857450213441966e-13,1.8579008559831428e-13,2.0625703684152152e-17,8.7484515086389628e-19,1.3956870889533071e-20,9.2669958266605111e-19,7.8473486712684873e-21,1.350432319054882e-17,4.957485943465801e-24,3.244131366008024e-27,7.0228737496121583e-19,5.4014169324323982e-23,1.9470195298599842e-20,3.1077111785357071e-22,1.1048858024546553e-22,1.7697009498455261e-24,9.2696416649408355e-22,1.4770089556684946e-23,7.130479860465054e-23,1.1371068603675849e-24,6.0443190208725464e-22,9.5751860522340316e-24,1.3710684962849724e-28,3.5153692761524161e-25,2.0664993576014261e-23,1.4491638210966398e-22,2.2300338004577871e-26,8.4515284876519206e-25,6.1743124040057661e-24,9.8370646115361071e-26,1.5376941169411275e-28,5.4012231719825521e-27,3.6036149179177567e-26,5.7408156975352878e-28,9.3380826544640198e-31,3.0908568919333975e-29,1.9761372422359906e-28,3.154285446505366e-30,5.3406918837744364e-33,1.6826970749369297e-31,1.0551161750834795e-30,1.6816771230278589e-32,2.9520896641976542e-35,8.9324426642388743e-34,5.5525389897755015e-33,8.8377729384695188e-35,1.6040750873411647e-37,4.6846086467090977e-36,2.9008963376555089e-35,4.6100851632622488e-37,8.6269954592541315e-40,2.44054466722325e-38,1.5093270609327328e-37,2.3900194019103888e-39,9.2406703725140688e-40
