Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H7X(141),C4H7(69),C4H6(54),C2H5(67),C4H7(373),C2H6(343),C4H5X(454),C2H3(53),C4H7X(140),C4H7(68),C4H7X(145),C4H8(73),C4H7X(541),C4H9(85),C4H9X(153),C4H6a(453),C6H10(458),C4H5X(455),C4H8(187),SX(1011),C6H9(1002),SX(1012)
0.01069909089932808,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582604067,0.66999999999215154,4.7498908437551722e-16,1.5501834690390372e-16,2.760358948357594e-16,4.2828278300177393e-32,3.2070514504543247e-27,8.2136106138211393e-30,0.0,1.281127953315364e-30,0.0,4.73400080139579e-12,6.9391265156012327e-12,1.2025583022956343e-12,2.55803473069519e-20,3.8850052559309807e-19,3.3600975608215555e-13,8.0029630065851638e-19,1.3799556344000515e-22,2.3587739148647166e-13,1.8392547557666792e-19,7.341292153579578e-22,2.7473413160541373e-21,4.157180798489355e-20,6.4437439908507264e-19,3.2441313659336702e-27,9.0879127611753692e-24,4.317273004540051e-21,2.7647713152942271e-22,1.2560894979071919e-19,5.4766371812347643e-19,5.5323939940249659e-25,9.3805830346716353e-18,2.2354530113612486e-29,3.3944687539206194e-28,4.3028608321290436e-29
0.010965136747959969,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582604145,0.66999999999213089,4.8685263600461124e-16,1.5895137670263069e-16,2.7603645901979298e-16,4.2830774818719235e-32,3.288247376923714e-27,8.425239776122315e-30,0.0,1.3141369869908012e-30,0.0,4.7355077357905293e-12,6.9369181661033175e-12,1.2034401650087185e-12,2.5572200804983694e-20,3.8837680099331805e-19,3.4451074227814982e-13,8.0029793636725172e-19,1.3795161640612014e-22,2.416389108003624e-13,1.8851884191922007e-19,7.3389558184625286e-22,2.7455979774775283e-21,4.1545382164386005e-20,6.4396406986476162e-19,3.2441313659335963e-27,9.0850185609227425e-24,4.3172818284519519e-21,2.7647769661064162e-22,1.2903408098311574e-19,5.7569406374403197e-19,5.670559247704083e-25,9.6138425889275723e-18,2.3491302933052685e-29,3.5670844182128403e-28,4.5216559061068654e-29
0.011231182596591857,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582604217,0.66999999999211046,4.9871540195398311e-16,1.6288314878381945e-16,2.760370259565032e-16,4.2833289092596909e-32,3.3694175457416438e-27,8.6367343931842967e-30,0.0,1.3471250362537027e-30,0.0,4.7370229641890879e-12,6.9346992784974884e-12,1.2043080388349649e-12,2.5564015423618976e-20,3.882524858586396e-19,3.5300900686193948e-13,8.0029958005673964e-19,1.3790745961378412e-22,2.4740228202224024e-13,1.9310740573404946e-19,7.3366083337793113e-22,2.7438465434714741e-21,4.1518833624376748e-20,6.4355183502346366e-19,3.2441313659333904e-27,9.0821105466150957e-24,4.3172906954379606e-21,2.7647826445031135e-22,1.3245815866952707e-19,6.0442460137422039e-19,5.8085801043416989e-25,9.8471021431834955e-18,2.4655850229890176e-29,3.7439175595219211e-28,4.7457963270353086e-29
0.011497228445223745,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582604289,0.66999999999208992,5.1057737889096006e-16,1.6681365780445438e-16,2.7603759494504187e-16,4.2835818445344271e-32,3.4505618545454346e-27,8.8480939550336093e-30,0.0,1.3800920215657852e-30,0.0,4.7385446895257379e-12,6.9324726071949298e-12,1.2051641801684459e-12,2.5555801321466825e-20,3.8812773444568018e-19,3.615045390337202e-13,8.003012296950363e-19,1.3786314785492807e-22,2.5316751369721333e-13,1.9769120456462695e-19,7.3342526132303595e-22,2.7420892152256379e-21,4.1492195730630465e-20,6.431382126503383e-19,3.2441313659329678e-27,9.0791923266191116e-24,4.3172995945362662e-21,2.7647883434643773e-22,1.3588116995340482e-19,6.3385510616785352e-19,5.9464577333458494e-25,1.0080361697439405e-17,2.5848127101378686e-29,3.9249613584826016e-28,4.9752735860634145e-29
0.011763274293855633,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582604361,0.66999999999206938,5.2243856433917933e-16,1.70742899794668e-16,2.7603816540801915e-16,4.2838357882532292e-32,3.5316802278069679e-27,9.0593180956009483e-30,0.0,1.4130378858327687e-30,0.0,4.740071058252614e-12,6.9302400880380469e-12,1.2060104691098196e-12,2.5547565657036883e-20,3.8800265567574087e-19,3.6999733082859284e-13,8.0030288360813747e-19,1.3781871981912238e-22,2.5893461245556532e-13,2.0227048126301722e-19,7.3318907074426255e-22,2.7403278004349049e-21,4.1465495912275144e-20,6.4272362903061746e-19,3.2441313659328817e-27,9.0762664492068305e-24,4.3173085166947255e-21,2.7647940571933941e-22,1.3930310451810621e-19,6.6398535252852617e-19,6.0841991903986707e-25,1.0313621251695297e-17,2.7068203096272558e-29,4.1102263753508691e-28,5.2101011574363747e-29
0.012029320142487521,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582604434,0.66999999999204884,5.3429895672812062e-16,1.7467087223737817e-16,2.760387368901573e-16,4.2840905653130346e-32,3.6127726184745466e-27,9.2704066009350274e-30,0.0,1.4459625956854563e-30,0.0,4.7416008950499311e-12,6.9280035222157343e-12,1.206848384371617e-12,2.5539315073397643e-20,3.8787735042333046e-19,3.7848737729021895e-13,8.0030454047607336e-19,1.3777421133698241e-22,2.647035828830251e-13,2.0684525745442756e-19,7.3295245217776333e-22,2.738563723854558e-21,4.1438755765302592e-20,6.4230841948948592e-19,3.2441313659330912e-27,9.0733352740333393e-24,4.3173174547925249e-21,2.7647997811299975e-22,1.4272395478555136e-19,6.9481511423407384e-19,6.2218051426586203e-25,1.0546880805951177e-17,2.8316038491624438e-29,4.2997065799953568e-28,5.4502711686301822e-29
0.01229536599111941,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582604506,0.66999999999202831,5.4615855484103343e-16,1.7859757318305252e-16,2.7603930897367995e-16,4.284346422922e-32,3.69383899073115e-27,9.4813593173780832e-30,0.0,1.4788661271583325e-30,0.0,4.7431336716694557e-12,6.9257650398932644e-12,1.2076792476030179e-12,2.5531057399226359e-20,3.8775193724258582e-19,3.8697467464948917e-13,8.0030619908760119e-19,1.377296645178421e-22,2.7047442876779874e-13,2.1141522462927916e-19,7.3271563054417829e-22,2.7367982989325003e-21,4.1411995157703e-20,6.4189289197033415e-19,3.2441313659326586e-27,9.0704015737462188e-24,4.3173264023267807e-21,2.7648055111095033e-22,1.4614371425026575e-19,7.2634416492146915e-19,6.3592667258220646e-25,1.0780140360207043e-17,2.9591425961898919e-29,4.4933704923900388e-28,5.6957434477392999e-29
0.012561411839751298,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582604578,0.66999999999200777,5.5801735806082856e-16,1.8252300164367064e-16,2.7603988133090845e-16,4.2846030939784995e-32,3.774879327529738e-27,9.6921761914888761e-30,0.0,1.5117484719161469e-30,0.0,4.7446683672964295e-12,6.9235257395244014e-12,1.2085041142204336e-12,2.5522796695344572e-20,3.8762647790834505e-19,3.954592211197043e-13,8.0030785849269392e-19,1.3768510130449063e-22,2.7624715254131708e-13,2.1598050667915486e-19,7.3247872218524197e-22,2.7350325522465798e-21,4.1385229665107398e-20,6.4147728852418798e-19,3.2441313659318371e-27,9.0674667935777623e-24,4.31733535416155e-21,2.7648112438429408e-22,1.495623782165887e-19,7.5857227801642473e-19,6.4965875502976314e-25,1.1013399914462892e-17,3.089437847351041e-29,4.6912200778486761e-28,5.9465209843829492e-29
0.012827457688383186,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258260465,0.66999999999198723,5.6987536612745889e-16,1.8644715720348925e-16,2.7604045370599538e-16,4.2848597754084898e-32,3.8558936228160727e-27,9.9028572288211373e-30,0.0,1.5446096308247879e-30,0.0,4.7462033689207892e-12,6.9212858126750164e-12,1.2093238842413896e-12,2.5514533716125858e-20,3.8750098443478422e-19,4.0394101607518282e-13,8.0030951794957885e-19,1.3764052596623331e-22,2.8202175584929279e-13,2.2054173387424042e-19,7.3224174808360243e-22,2.7332672812010284e-21,4.1358471445299922e-20,6.4106179888480144e-19,3.2441313659321535e-27,9.0645312155462033e-24,4.3173443062403466e-21,2.7648169767329565e-22,1.5297994304531181e-19,7.9149922689564735e-19,6.6337859252909772e-25,1.1246659468718729e-17,3.222515154783803e-29,4.8932941335926287e-28,6.2026534063644703e-29
0.013093503537015074,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582604722,0.66999999999196669,5.8173257912975332e-16,1.9037004000663352e-16,2.7604102586351831e-16,4.2851168972765711e-32,3.9368818817247278e-27,1.0113402493698211e-29,0.0,1.5774496139161636e-30,0.0,4.7477387600407696e-12,6.9190468239810325e-12,1.2101392979577253e-12,2.5506274196027092e-20,3.8737554347665359e-19,4.1242006007307819e-13,8.003111767757093e-19,1.3759596928141419e-22,2.8779823952530522e-13,2.2509850273184479e-19,7.320048732091385e-22,2.7315032165243983e-21,4.1331731520468583e-20,6.4064659346674753e-19,3.2441313659324312e-27,9.0615968659353859e-24,4.3173532549224032e-21,2.764822707447694e-22,1.5639640618096414e-19,8.2512478497141717e-19,6.7708502141734564e-25,1.1479919022974552e-17,3.3583497524098699e-29,5.0995550592708547e-28,6.4640921612044342e-29
0.013359549385646962,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582604794,0.66999999999194615,5.9358899740926929e-16,1.9429165060275907e-16,2.760415975937226e-16,4.2853747937740226e-32,4.017844117449683e-27,1.0323812094395413e-29,0.0,1.6102684380771457e-30,0.0,4.7492745726538244e-12,6.9168100593108669e-12,1.210950983451813e-12,2.5498022849452097e-20,3.872502262937058e-19,4.208963545218469e-13,8.0031283436295489e-19,1.3755145656039186e-22,2.9357660383032566e-13,2.296504188944047e-19,7.3176823316410506e-22,2.7297410139714101e-21,4.1305019789052723e-20,6.4023182540920195e-19,3.2441313659317395e-27,9.0586654110756333e-24,4.3173621969595832e-21,2.7648284339068021e-22,1.5981176584005027e-19,8.5944872568837426e-19,6.9077689322431976e-25,1.1713178577230362e-17,3.4969197896331371e-29,5.3099696778165927e-28,6.7307948552723644e-29
0.013891641082910737,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582604933,0.66999999999190507,6.1729945279979366e-16,2.0213105999031178e-16,2.7604273927985085e-16,4.2858910252417556e-32,4.1796906223350271e-27,1.0744225001609743e-29,0.0,1.6758427185264068e-30,0.0,4.7523438954670015e-12,6.9123431815726833e-12,1.2125649565463813e-12,2.5481544716767825e-20,3.8699996520730204e-19,4.3784070570722996e-13,8.0031614439339406e-19,1.3746256370829077e-22,3.0513897170289853e-13,2.3874133337341361e-19,7.3129565712912342e-22,2.7262237358008099e-21,4.1251704429225972e-20,6.3940396892975367e-19,3.2441313659310787e-27,9.0528112336859954e-24,4.3173800532654113e-21,2.7648398690423084e-22,1.6663917246648244e-19,9.3019084990955485e-19,7.1812175271542574e-25,1.2179697685741934e-17,3.7823229330293964e-29,5.7433461471592214e-28,7.2801040270237793e-29
0.0143649623954479,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582605055,0.66999999999186854,6.3838838671937096e-16,2.0910033025398755e-16,2.7604375225080467e-16,4.286350522125824e-32,4.3235737153513173e-27,1.1117748409425072e-29,0.0,1.7341033719549252e-30,0.0,4.7550700650009817e-12,6.9083796276548873e-12,1.2139921842080758e-12,2.5466923345887044e-20,3.8677790386695875e-19,4.5290431229760014e-13,8.0031908124672872e-19,1.3738368741965813e-22,3.1543057133909468e-13,2.468136700809679e-19,7.3087633084909528e-22,2.7231048761902195e-21,4.1204428425327998e-20,6.3866988992537736e-19,3.2441313659311354e-27,9.0476167130695667e-24,4.3173958964109874e-21,2.7648500149549761e-22,1.7270876823322805e-19,9.9546491356699927e-19,7.4240277174825556e-25,1.259468900753825e-17,4.0454405664818367e-29,6.1428827124996096e-28,7.7865204907793578e-29
0.014838283707985064,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582605177,0.66999999999183202,6.5947481942291557e-16,2.1606559658866993e-16,2.7604476228106933e-16,4.2868106141643955e-32,4.4673749211858094e-27,1.14908455413497e-29,0.0,1.7922975410490563e-30,0.0,4.7577917465125902e-12,6.9044280288216483e-12,1.2154130478655878e-12,2.5452346055569868e-20,3.8655651175025602e-19,4.6795926708347779e-13,8.0032200957429815e-19,1.3730504883873618e-22,3.2572810691443624e-13,2.5487213913405461e-19,7.3045826904513329e-22,2.7199968275906515e-21,4.1157316308557863e-20,6.3793835594743944e-19,3.2441313659305421e-27,9.0424378466831739e-24,4.3174116935912345e-21,2.7648601314313801e-22,1.7877487163051633e-19,1.0629460703288443e-18,7.6664210556196553e-25,1.3009680329334523e-17,4.3172162307507517e-29,6.5555662606586096e-28,8.309599160619171e-29
0.015311605020522227,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.273322825826053,0.66999999999179549,6.805587585604589e-16,2.2302687127144308e-16,2.7604576908152909e-16,4.2872705841485555e-32,4.6110944931399194e-27,1.1863517953399963e-29,0.0,1.8504254684913145e-30,0.0,4.7605074356247525e-12,6.9004886913900162e-12,1.2168284913256248e-12,2.5437814019711049e-20,3.8633580719843468e-19,4.8300559690177953e-13,8.0032492853787273e-19,1.3722665448205891e-22,3.3603156680576269e-13,2.6291711266834147e-19,7.3004150478338713e-22,2.7169004935247382e-21,4.1110381839798907e-20,6.3720958155282388e-19,3.2441313659306432e-27,9.037275064471558e-24,4.317427440234615e-21,2.7648702155442792e-22,1.8483749002356332e-19,1.1326330539885171e-18,7.9084081479401578e-25,1.3424671651130747e-17,4.5976505672116551e-29,6.9813977527684458e-28,8.8493432263068835e-29
0.01578492633305939,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582605422,0.66999999999175897,7.016402124925046e-16,2.2998416771861079e-16,2.7604677251328655e-16,4.2877311470936845e-32,4.754732706174369e-27,1.223576731394005e-29,0.0,1.9084874144865508e-30,0.0,4.7632176928004989e-12,6.8965633186109589e-12,1.218239128361355e-12,2.5423333460062073e-20,3.8611588398622317e-19,4.980433308772823e-13,8.0032783773475506e-19,1.3714853765604854e-22,3.4634093775732835e-13,2.7094842916546583e-19,7.2962621733733369e-22,2.7138162794442717e-21,4.1063631076236272e-20,6.3648365958941353e-19,3.2441313659295663e-27,9.0321305587774818e-24,4.3174431342336371e-21,2.7648802659435419e-22,1.9089663293649433e-19,1.2045246027646755e-18,8.1499849808544967e-25,1.3839662972926928e-17,4.8867011535403021e-29,7.4203127913496207e-28,9.4056679526738212e-29
0.016258247645596552,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582605544,0.66999999999172244,7.2271918982104955e-16,2.3693749973381522e-16,2.7604777238790398e-16,4.2881909870266166e-32,4.8982898437700477e-27,1.2607595335100577e-29,0.0,1.9664836460656991e-30,0.0,4.7659205395385247e-12,6.8926508003783844e-12,1.2196454371102048e-12,2.540890037740707e-20,3.8589668249583141e-19,5.1307249903332059e-13,8.0033073661861968e-19,1.3707067718819044e-22,3.5665620585206821e-13,2.7896644467861631e-19,7.2921229070291827e-22,2.7107447511145614e-21,4.1017072730492379e-20,6.3576072719947556e-19,3.2441313659302142e-27,9.0270029369739623e-24,4.3174587725415233e-21,2.7648902806787884e-22,1.9695231077548356e-19,1.2786194592227302e-18,8.3911609243933067e-25,1.4254654294723062e-17,5.1843836671148511e-29,7.8723351489067131e-28,9.9786088233367146e-29
0.016731568958133713,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582605666,0.66999999999168591,7.4379570071962284e-16,2.4388688364216939e-16,2.7604876866923232e-16,4.2886513746390243e-32,5.0417662393268178e-27,1.2979004022081319e-29,0.0,2.0244144759679766e-30,0.0,4.7686173840580761e-12,6.8887532834671532e-12,1.22104783878828e-12,2.539452258709079e-20,3.8567832020781829e-19,5.2809313667767324e-13,8.0033362508464688e-19,1.3699311480356408e-22,3.6697735445800797e-13,2.8697107966210128e-19,7.2879995043748719e-22,2.7076860182307722e-21,4.0970708318966244e-20,6.3504080593837334e-19,3.2441313659294544e-27,9.0218949450638192e-24,4.3174743546967004e-21,2.7649002594536032e-22,2.0300453629492315e-19,1.354916180785546e-18,8.6319350551536466e-25,1.4669645616519156e-17,5.4906461137774828e-29,8.3373859115081213e-28,1.0568059664369692e-28
0.017204890270670875,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582605788,0.66999999999164939,7.6486975180808654e-16,2.50832330066046e-16,2.7604976126799501e-16,4.2891114119895268e-32,5.1851621103875641e-27,1.334999467804221e-29,0.0,2.0822801074396411e-30,0.0,4.7713069622157565e-12,6.8848698267346937e-12,1.2224465289217066e-12,2.5380196684432383e-20,3.8546074619792486e-19,5.4310526684645929e-13,8.0033650287401151e-19,1.3691583241647638e-22,3.7730437258499891e-13,2.9496254056023219e-19,7.2838909798076587e-22,2.7046403173153326e-21,4.0924541519868598e-20,6.3432395418194395e-19,3.244131365929298e-27,9.0168053931910862e-24,4.3174898792364501e-21,2.764910201331794e-22,2.0905331811864061e-19,1.4334138481032967e-18,8.8723126410563611e-25,1.50846369383152e-17,5.8054867233647678e-29,8.8154623668321468e-28,1.1174021001636512e-28
0.017678211583208037,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258260591,0.66999999999161286,7.8594135213455058e-16,2.5777385352410957e-16,2.7605075017226581e-16,4.2895717023455608e-32,5.3284777533575453e-27,1.3720569074275789e-29,0.0,2.1400808167388725e-30,0.0,4.7739899549434805e-12,6.8810014232063124e-12,1.2238417100411969e-12,2.5365926282929677e-20,3.8524401476529886e-19,5.5810892092564961e-13,8.0033936995212329e-19,1.3683884931206378e-22,3.8763724513379771e-13,3.0294081839833196e-19,7.2797983764357536e-22,2.7016076970106936e-21,4.0878573002530522e-20,6.336101813990132e-19,3.2441313659282684e-27,9.0117355505157476e-24,4.3175053460210921e-21,2.7649201062235224e-22,2.1509866822954302e-19,1.5141112245818684e-18,9.1122941076105538e-25,1.5499628260111198e-17,6.1288877612550206e-29,9.3065376028056197e-28,1.1796455850409171e-28
0.018151532895745198,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582606021,0.66999999999157633,8.0701051141560792e-16,2.6471146960765337e-16,2.7605173529358706e-16,4.2900312452548875e-32,5.4717134871000566e-27,1.4090729112787982e-29,0.0,2.1978169005105064e-30,0.0,4.7766650005339718e-12,6.8771469236541479e-12,1.2252335385033271e-12,2.5351707220141955e-20,3.850280635922719e-19,5.7310413267750231e-13,8.0034222606255025e-19,1.3676214335807509e-22,3.9797595574862442e-13,3.109059733866902e-19,7.2757204899933845e-22,2.6985883613769248e-21,4.0832805963285564e-20,6.3289953862232203e-19,3.2441313659286408e-27,9.0066839608663172e-24,4.3175207535975493e-21,2.7649299731988375e-22,2.2114059975570072e-19,1.5970069972823833e-18,9.3518801554325184e-25,1.5914619581907156e-17,6.4608291609391619e-29,9.8105811218705015e-28,1.2435330201307476e-28
0.01862485420828236,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582606138,0.66999999999153981,8.2807723933999493e-16,2.716451938629821e-16,2.7605271671720418e-16,4.2904913704360846e-32,5.6148696282079137e-27,1.4460476677586715e-29,0.0,2.2554886525923308e-30,0.0,4.7793337881308041e-12,6.8733081155789852e-12,1.226622113372136e-12,2.5337545981617173e-20,3.8481298991139166e-19,5.8809093562233081e-13,8.0034507145238167e-19,1.3668574908731174e-22,4.083204880635279e-13,3.1885831588010068e-19,7.2716591952856801e-22,2.6955821134492802e-21,4.0787237272880575e-20,6.3219197530721649e-19,3.2441313659272324e-27,9.0016528965072939e-24,4.3175361033910337e-21,2.7649398031696101e-22,2.2717912593135017e-19,1.6820998758174721e-18,9.5910817281393673e-25,1.6329610903703064e-17,6.8013003142434215e-29,1.0327576853375242e-27,1.3090617014031318e-28
0.01909817552081952,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582606254,0.66999999999150328,8.4914154533531129e-16,2.785750414176035e-16,2.7605369429569822e-16,4.2909502602573444e-32,5.7579464864303265e-27,1.4829813609328662e-29,0.0,2.3130963600609678e-30,0.0,4.7819939543808311e-12,6.8694826720442129e-12,1.2280075017257135e-12,2.5323434130359109e-20,3.8459866730209419e-19,6.0306936255530115e-13,8.0034790569431851e-19,1.3660962160088256e-22,4.1867082600185223e-13,3.26797307602387e-19,7.2676120525936239e-22,2.692589251569375e-21,4.0741871643151213e-20,6.3148756719644832e-19,3.2441313659283208e-27,8.996639403190278e-24,4.3175513929800932e-21,2.76494959458626e-22,2.3321425982976248e-19,1.769388607040055e-18,9.8298803803574395e-25,1.6744602225498927e-17,7.150262637890778e-29,1.0857466160659583e-27,1.3762251093469432e-28
