Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C2H2(37),C4H6(54),C4H7X(140),C4H5X(374),C4H4(459),C4H5X(381),C4H5X(562),C4H6a(380),C4H3X(489),C4H2(708),C4H3X(488),C6H10(384),C2H6(343),C4H4(604),C4H5X(927),C4H5X(926),C8H8(948),C8H8(599),C8H8(974),C4H6(439),C4H7X(141),C6H9X(605),C6H8(619)
2.6173184782498217e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00031292965687103932,0.53342268893985101,3.1739224945574724e-11,0.0,2.7829999042166465e-18,5.7399244961941443e-36,5.8683647782218989e-37,0.0,0.0,3.6522284492031881e-36,0.0,0.2730094637111431,3.3108596218899785e-09,0.13640156246380758,7.2714266565394753e-05,9.0682849278600931e-21,1.7823105541328129e-14,1.4051516710157468e-05,3.4521180515860558e-07,2.7129764101390483e-22,1.0050852246691239e-12,5.8276573853987998e-16,4.3060532771574687e-07,8.3943058030112853e-08,4.7043970981240375e-13,7.9529000691782924e-13,2.2901023359304073e-09,2.1896633632079578e-17,1.0376172720168521e-19,1.0543044189339144e-22,8.408498810636315e-23,6.17475172901424e-23,5.5629860631449707e-15,1.1273583098928408e-23,2.5521726058125894e-20,1.6318303670270026e-07
2.6279193965161607e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00031167143388085428,0.53342205991397773,3.1739463273027161e-11,0.0,2.7830094886032816e-18,5.7631255957987956e-36,5.8684070784607897e-37,0.0,0.0,3.6668538362417084e-36,0.0,0.27301072590665348,3.2845661070087877e-09,0.1364021915156918,7.2714188202612967e-05,9.0683168746375569e-21,1.7680634441765051e-14,1.4055284533268468e-05,3.415126433188925e-07,2.7137164233519902e-22,1.0090806814442279e-12,5.7825605158781536e-16,4.3085993829473705e-07,8.3695993254993655e-08,4.723399993693408e-13,7.9854845436832474e-13,2.2919827727453892e-09,2.1914728197226059e-17,1.0384740605634113e-19,1.0554530608997635e-22,8.4130087841977783e-23,6.1848962519204194e-23,5.585623571460899e-15,1.1184016028526375e-23,2.5248214921463609e-20,1.631833087020254e-07
2.6385203147824997e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00031042329418565001,0.53342143592910762,3.173969971464773e-11,0.0,2.7830189960600594e-18,5.7863265972356369e-36,5.868449043460835e-37,0.0,0.0,3.6814793247588357e-36,0.0,0.27301197797811255,3.258588029346783e-09,0.13640281552626146,7.2714110420911356e-05,9.0683485599747779e-21,1.753987246344011e-14,1.4059012137753117e-05,3.3785321042190877e-07,2.7144485774063533e-22,1.0130755690312921e-12,5.7379820978889185e-16,4.3111376952361858e-07,8.344964055671762e-08,4.7424028465410698e-13,8.0180693173431712e-13,2.2938430558853125e-09,2.1932629269545999e-17,1.0393216871023036e-19,1.0565898613328547e-22,8.4174718071107383e-23,6.1949402434140888e-23,5.6082611714183308e-15,1.1095523735006508e-23,2.4977641844653972e-20,1.6318357669993748e-07
2.6491212330488388e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030918511706173836,0.53342081692488652,3.1739934293010514e-11,0.0,2.7830284275088656e-18,5.8095275004924496e-36,5.8684906772350959e-37,0.0,0.0,3.6961049139339097e-36,0.0,0.27301322004667705,3.2329203634516253e-09,0.1364034345558755,7.2714033213104083e-05,9.0683799869635131e-21,1.7400792378299907e-14,1.4062699956091935e-05,3.342330800713117e-07,2.7151729568221864e-22,1.0170698875436287e-12,5.6939142268465884e-16,4.31366824063076e-07,8.3203998092894925e-08,4.7614056569964927e-13,8.0506543877679186e-13,2.2956834018011398e-09,2.1950338925324896e-17,1.0401602499470097e-19,1.0577149377527805e-22,8.4218883590807214e-23,6.2048846087356202e-23,5.630898862238543e-15,1.1008089091174123e-23,2.4709975283289799e-20,1.6318384076390253e-07
2.6597221513151778e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030795678370511861,0.53342020284192049,3.1740167030330805e-11,0.0,2.7830377838560051e-18,5.83272830555383e-36,5.8685319837328293e-37,0.0,0.0,3.7107306029560096e-36,0.0,0.27301445223157977,3.20755818276274e-09,0.13640404866393296,7.2713956572129876e-05,9.0684111586486246e-21,1.7263367492140036e-14,1.4066348416096074e-05,3.3065183043187847e-07,2.7158896452037204e-22,1.0210636370941289e-12,5.6503491474280032e-16,4.316191045599184e-07,8.2959064022361897e-08,4.7804084253851466e-13,8.0832397525958518e-13,2.2975040246207038e-09,2.1967859218574947e-17,1.0409898463564402e-19,1.0588284066205879e-22,8.426258915162358e-23,6.2147302470928049e-23,5.6535366431519172e-15,1.0921695306940118e-23,2.4445184030637344e-20,1.6318410096005899e-07
2.6703230695815168e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0003067381771934675,0.53341959362175628,3.174039794847202e-11,0.0,2.7830470659920106e-18,5.8559290124012378e-36,5.8685729668407522e-37,0.0,0.0,3.7253563910237998e-36,0.0,0.27301567465016685,3.1824966580967518e-09,0.13640465790889211,7.2713880491049286e-05,9.068442078024446e-21,1.7127571639889674e-14,1.4069957940958047e-05,3.2710904418114297e-07,2.7165987252472617e-22,1.0250568177952688e-12,5.607279251800446e-16,4.318706136472432e-07,8.2714836505258657e-08,4.799411152028579e-13,8.115825409493367e-13,2.2993051361735546e-09,2.1985192181273679e-17,1.0418105725456003e-19,1.0599303833496232e-22,8.4305839458087281e-23,6.2244780517192417e-23,5.676174513397807e-15,1.0836325924217095e-23,2.4183237214051765e-20,1.6318435735324835e-07
2.6809239878478558e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030552918244903051,0.53341898920686215,3.1740627068952818e-11,0.0,2.7830562747959398e-18,5.8791296210130455e-36,5.8686136303842767e-37,0.0,0.0,3.7399822773453827e-36,0.0,0.27301688741793556,3.1577310562720787e-09,0.13640526234828892,7.2713804963042233e-05,9.0684727480422512e-21,1.6993379177577262e-14,1.4073528949301872e-05,3.2360430846153414e-07,2.7173002787541927e-22,1.029049429759117e-12,5.5646970776123721e-16,4.3212135394459639e-07,8.2471313703104508e-08,4.8184138372444616e-13,8.1484113561544663e-13,2.3010869460155515e-09,2.2002339823598879e-17,1.0426225236977057e-19,1.0610209823123887e-22,8.4348639169136052e-23,6.2341289098571182e-23,5.6988124722244067e-15,1.0751964812129646e-23,2.3924104291445305e-20,1.6318461000704475e-07
2.691524906114195e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030432968620238739,0.53341838954061094,3.1740854412953681e-11,0.0,2.783065411132295e-18,5.902330131364583e-36,5.8686539781287101e-37,0.0,0.0,3.7546082611381557e-36,0.0,0.27301809064857019,3.1332567359536375e-09,0.13640586203875518,7.2713729981405313e-05,9.0685031716102127e-21,1.6860764955961097e-14,1.4077061855232719e-05,3.2013721483300996e-07,2.7179943866404771e-22,1.0330414730973431e-12,5.5225953013205404e-16,4.3237132805812975e-07,8.2228493778871281e-08,4.8374164813466769e-13,8.1809975903003164e-13,2.3028496614531879e-09,2.2019304134161712e-17,1.0434257939750271e-19,1.0621003168427494e-22,8.4390992898341528e-23,6.2436837026576132e-23,5.7214505188886194e-15,1.0668596152872021e-23,2.3667755047754521e-20,1.6318485898378409e-07
2.702125824380534e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030313957695706834,0.53341779456726179,3.1741080001323684e-11,0.0,2.7830744758496732e-18,5.9255305434281877e-36,5.8686940137804312e-37,0.0,0.0,3.7692343416286599e-36,0.0,0.27301928445397777,3.1090691462143236e-09,0.13640645703603657,7.2713655539549449e-05,9.068533351587134e-21,1.6729704317348192e-14,1.4080557068385951e-05,3.1670735922618155e-07,2.718681128942967e-22,1.0370329479212208e-12,5.4809667366869199e-16,4.3262053858075492e-07,8.1986374897054846e-08,4.8564190846453641e-13,8.2135841096788322e-13,2.3045934875676628e-09,2.2036087080238239e-17,1.0442204765288334e-19,1.0631684992476603e-22,8.4432905214409359e-23,6.2531433052608439e-23,5.7440886526559236e-15,1.0586204436906846e-23,2.3414159591462636e-20,1.6318510434459206e-07
2.712726742646873e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0003019587449549982,0.53341720423194239,3.1741303854586878e-11,0.0,2.7830834697867346e-18,5.9487308571732385e-36,5.8687337409880461e-37,0.0,0.0,3.7838605180524466e-36,0.0,0.27302046894432225,3.0851638260269039e-09,0.13640704739500917,7.2713581630997441e-05,9.0685632907913851e-21,1.6600173093109281e-14,1.4084014993975653e-05,3.1331434189592572e-07,2.7193605848327967e-22,1.0410238543416373e-12,5.4398043341772246e-16,4.3286898809229411e-07,8.1744955223744458e-08,4.8754216474469767e-13,8.2461709120642538e-13,2.3063186272386906e-09,2.2052690607996934e-17,1.0450066635113968e-19,1.064225640815269e-22,8.4474380641643398e-23,6.2625085868056312e-23,5.7667268728002506e-15,1.050477446109051e-23,2.3163288351186154e-20,1.631853461494114e-07
2.723327660913212e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030078708214274514,0.5334166184806336,3.1741525992948661e-11,0.0,2.7830923937688289e-18,5.9719310725662109e-36,5.8687731633434951e-37,0.0,0.0,3.7984867896539378e-36,0.0,0.27302164422805886,3.0615363997632761e-09,0.13640763316969701,7.2713508249381634e-05,9.0685929920024829e-21,1.6472147573172203e-14,1.4087436032842625e-05,3.0995776737547727e-07,2.7200328326253456e-22,1.0450141924690991e-12,5.3991011734162425e-16,4.331166791596273e-07,8.150423292669054e-08,4.8944241700543587e-13,8.2787579952567382e-13,2.3080252811680655e-09,2.206911664272417e-17,1.0457844460867054e-19,1.065271851814974e-22,8.4515423660104572e-23,6.2717804102940338e-23,5.7893651786038579e-15,1.0424291313340435e-23,2.2915112072247182e-20,1.6318558445702892e-07
2.733928579179551e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0002996244821385536,0.5334160372601513,3.1741746436301821e-11,0.0,2.7831012486048317e-18,5.9951311895707172e-36,5.8688122843831657e-37,0.0,0.0,3.8131131556862877e-36,0.0,0.27302281041196669,3.0381825756071952e-09,0.13640821441328832,7.2713435388441601e-05,9.0686224579511947e-21,1.634560450321654e-14,1.4090820581501844e-05,3.0663724443099869e-07,2.7206979497845682e-22,1.0490039624137371e-12,5.3588504616350734e-16,4.333636143368371e-07,8.1264206175370309e-08,4.9134266527667884e-13,8.3113453570819574e-13,2.3097136479029679e-09,2.2085367089048601e-17,1.046553914439552e-19,1.066307241509883e-22,8.4556038706107726e-23,6.2809596326901462e-23,5.8120035693572092e-15,1.0344740367394844e-23,2.2669601813296195e-20,1.6318581932510114e-07
2.74452949744589e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00029847084020013864,0.53341546051813105,3.1741965204232711e-11,0.0,2.7831100350951979e-18,6.018331208147544e-36,5.8688511075889505e-37,0.0,0.0,3.8277396154112546e-36,0.0,0.27302396760118108,3.0150981461553186e-09,0.13640879117815152,7.2713363042021894e-05,9.0686516913299237e-21,1.6220521089881363e-14,1.40941690321894e-05,3.0335238601662318e-07,2.7213560129367165e-22,1.0529931642853138e-12,5.3190455349764812e-16,4.3360979616535092e-07,8.1024873141051899e-08,4.9324290958800425e-13,8.343932995390715e-13,2.3113839238590342e-09,2.2101443831161754e-17,1.0473151577874426e-19,1.0673319181669459e-22,8.459623017275343e-23,6.2900471049712887e-23,5.8346420443588558e-15,1.0266107284666538e-23,2.2426728943016717e-20,1.6318605081017999e-07
2.755130415712229e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00029732605319322212,0.53341488820301231,3.1742182316026968e-11,0.0,2.7831187540286891e-18,6.0415311282546947e-36,5.8688896363892973e-37,0.0,0.0,3.8423661680990687e-36,0.0,0.27302511589922518,2.9922789835564667e-09,0.13640936351585115,7.2713291204069898e-05,9.0686806947970792e-21,1.6096874965142897e-14,1.4097481772908926e-05,3.0010280922996428e-07,2.7220070978813742e-22,1.0569817981932284e-12,5.2796798499017143e-16,4.3385522717407876e-07,8.0786231996856542e-08,4.9514314996864514e-13,8.3765209080585475e-13,2.3130363033431685e-09,2.2117348733036082e-17,1.0480682643913511e-19,1.0683459890542255e-22,8.4636002410004808e-23,6.2990436719442852e-23,5.8572806029153115e-15,1.018837799764936e-23,2.2186465136800598e-20,1.6318627896773701e-07
2.765731333978568e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00029619001956079162,0.53341432026402369,3.1742397790675432e-11,0.0,2.7831274061765165e-18,6.0647309498474399e-36,5.8689278741602279e-37,0.0,0.0,3.8569928130283015e-36,0.0,0.27302625540804082,2.9697210374465919e-09,0.13640993147716315,7.271321986863375e-05,9.0687094709625507e-21,1.5974644181946543e-14,1.4100759187477495e-05,2.9688813526808886e-07,2.7226512795933009e-22,1.0609698642465234e-12,5.2407469810794088e-16,4.3409990987955027e-07,8.0548280917819343e-08,4.9704338644749517e-13,8.4091090929853559e-13,2.3146709785761224e-09,2.2133083638642223e-17,1.048813321563811e-19,1.0693495604536926e-22,8.4675359725162744e-23,6.307950172356104e-23,5.8799192443409442e-15,1.0111538703152842e-23,2.1948782373463647e-20,1.6318650385218803e-07
2.776332252244907e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00029506263929306034,0.53341375665116608,3.1742611646879602e-11,0.0,2.783135992302853e-18,6.0879306728783435e-36,5.8689658242263401e-37,0.0,0.0,3.8716195494857457e-36,0.0,0.27302738622801803,2.9474203369451422e-09,0.1364104951120898,7.2713149029860155e-05,9.0687380223989998e-21,1.5853807229941736e-14,1.410400165557105e-05,2.9370798938394962e-07,2.7232886322362821e-22,1.06495736255389e-12,5.2022406252451864e-16,4.3434384678604714e-07,8.0311018080947931e-08,4.989436190531143e-13,8.4416975480950312e-13,2.3162881397148271e-09,2.2148650372163097e-17,1.0495504156806757e-19,1.0703427376745073e-22,8.471430638349937e-23,6.3167674390071118e-23,5.9025579679578645e-15,1.0035575868850848e-23,2.1713652932068333e-20,1.6318672551691602e-07
2.786933170511246e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00029394381389811255,0.53341319731520032,3.1742823903057243e-11,0.0,2.7831445131623977e-18,6.1111302972973139e-36,5.8690034898617831e-37,0.0,0.0,3.8862463767662865e-36,0.0,0.2730285084580254,2.9253729855081749e-09,0.13641105446987462,7.2713078681992433e-05,9.0687663516508974e-21,1.5734342994069022e-14,1.4107209552769287e-05,2.9056200084327046e-07,2.7239192291760795e-22,1.0689442932236746e-12,5.1641545914785672e-16,4.3458704038573482e-07,8.0074441665280116e-08,5.0084384781373389e-13,8.474286271335091e-13,2.3178879748744959e-09,2.2164050738204677e-17,1.0502796321921851e-19,1.0713256250468219e-22,8.4752846608241356e-23,6.3254962985058801e-23,5.9251967730958041e-15,9.9604762156422994e-24,2.1481049388701206e-20,1.6318694401429395e-07
2.797534088777585e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00029283344637321394,0.5334126422076314,3.1743034577347664e-11,0.0,2.7831529694906225e-18,6.1343298230516319e-36,5.8690408742912058e-37,0.0,0.0,3.9008732941727882e-36,0.0,0.27302962219543803,2.9035751579227079e-09,0.13641160959901633,7.2713008819368433e-05,9.0687944612140578e-21,1.561623074557477e-14,1.4110383250600096e-05,2.8744980288188234e-07,2.7245431429792607e-22,1.0729306563638819e-12,5.1264827977564339e-16,4.3482949315878982e-07,7.9838549851939488e-08,5.027440727572617e-13,8.5068752606763235e-13,2.3194706701504831e-09,2.217928652200633e-17,1.051001055629881e-19,1.0722983259341664e-22,8.4790984580992589e-23,6.3341375713780686e-23,5.947835659092018e-15,9.8862267078316088e-24,2.1250944613272404e-20,1.6318715939570749e-07
2.808135007043924e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0002917314411767704,0.53341209128069444,3.1743243687616996e-11,0.0,2.783161362017056e-18,6.1575292500859943e-36,5.8690779806906947e-37,0.0,0.0,3.915500301015968e-36,0.0,0.27303072753616592,2.8820231040119042e-09,0.13641216054728333,7.2712939436418825e-05,9.0688223535469951e-21,1.5499450171860623e-14,1.4113523116583466e-05,2.8437103266350418e-07,2.7251604454266865e-22,1.0769164520821824e-12,5.0892192781686486e-16,4.3507120757352572e-07,7.9603340824189809e-08,5.0464429391128771e-13,8.5394645141124321e-13,2.3210364096399221e-09,2.2194359489648598e-17,1.0517147696181099e-19,1.0732609427513935e-22,8.4828724442513441e-23,6.342692072269941e-23,5.9704746252911639e-15,9.812814565438625e-24,2.1023311766456192e-20,1.6318737171157643e-07
2.818735925310263e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00029063770420091855,0.53341154448734163,3.174345125146332e-11,0.0,2.7831696914648315e-18,6.1807285783425529e-36,5.8691148121886815e-37,0.0,0.0,3.9301273966142843e-36,0.0,0.27303182457468139,2.8607131434159226e-09,0.13641270736172711,7.2712870527665013e-05,9.0688500310869586e-21,1.53839813292559e-14,1.4116629514274962e-05,2.813253312379649e-07,2.7257712075295585e-22,1.0809016804859175e-12,5.0523581721668215e-16,4.3531218608651646e-07,7.936881276748768e-08,5.0654451130308839e-13,8.572054029659708e-13,2.322585375463117e-09,2.2209271388257115e-17,1.0524208568857546e-19,1.0742135769543886e-22,8.4866070292604453e-23,6.3511606096293297e-23,5.9931136710452141e-15,9.7402272461823002e-24,2.0798124296572079e-20,1.631875810113754e-07
2.8293368435766022e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00028955214274473069,0.5334110017812288,3.1743657286221717e-11,0.0,2.7831779585355433e-18,6.2039278077609474e-36,5.8691513718668355e-37,0.0,0.0,3.9447545802938216e-36,0.0,0.27303291340404579,2.8396416610191261e-09,0.13641325008869579,7.2712802087717294e-05,9.0688774962223919e-21,1.5269804624824179e-14,1.4119702803308642e-05,2.7831234349986065e-07,2.726375499524674e-22,1.0848863416821035e-12,5.0158937186424481e-16,4.3555243114271667e-07,7.9134963869534045e-08,5.0844472495963143e-13,8.6046438053566659e-13,2.3241177477847236e-09,2.2224023946205944e-17,1.0531193992717941e-19,1.075156329050757e-22,8.4903026190427574e-23,6.3595439857891118e-23,6.0157527957133348e-15,9.6684524305349099e-24,2.0575355936456987e-20,1.6318778734365523e-07
2.8399377618429412e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00028847466548801776,0.53341046311670104,3.174386180896904e-11,0.0,2.7831861639253564e-18,6.2271269382783424e-36,5.8691876627609322e-37,0.0,0.0,3.9593818513881794e-36,0.0,0.2730339941159361,2.8188051126707458e-09,0.13641378877384699,7.2712734111273199e-05,9.0689047513024872e-21,1.5156900864652652e-14,1.412274333943963e-05,2.7533171814764579e-07,2.7269733908867203e-22,1.0888704357774386e-12,4.9798202674391369e-16,4.3579194517558091e-07,7.8901792320324052e-08,5.1034493490758137e-13,8.6372338392637368e-13,2.3256337048346931e-09,2.2238618873319286e-17,1.0538104777363206e-19,1.076089298624414e-22,8.4939596155486761e-23,6.3678429972981311e-23,6.0383919986617925e-15,9.5974780408518637e-24,2.0354980700523299e-20,1.6318799075606265e-07
2.8505386801092802e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00028740518246571714,0.53340992844878232,3.1744064836528825e-11,0.0,2.7831943083283369e-18,6.2503259698294638e-36,5.8692236878617052e-37,0.0,0.0,3.9740092092383575e-36,0.0,0.27303506680067008,2.7982000203158972e-09,0.1364143234621609,7.271266659311559e-05,9.0689317986635585e-21,1.5045251201962578e-14,1.4125751474586074e-05,2.7238310764315164e-07,2.727564950348939e-22,1.0928539628783053e-12,4.9441322679882551e-16,4.3603073060717897e-07,7.8669296312195635e-08,5.122451411733036e-13,8.6698241294629361e-13,2.3271334229290002e-09,2.2253057861069031e-17,1.0544941723734143e-19,1.0770125843207906e-22,8.4975784167416515e-23,6.3760584345194936e-23,6.0610312792638535e-15,9.5272922243231615e-24,2.0136972881748054e-20,1.6318819129535946e-07
2.8611395983756193e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00028634360504284714,0.53340939773316043,3.1744266385475922e-11,0.0,2.7832023924140765e-18,6.2735249023466356e-36,5.8692594501156778e-37,0.0,0.0,3.9886366531926544e-36,0.0,0.27303613154723183,2.7778229650400559e-09,0.13641485419795274,7.271259952811108e-05,9.0689586405933742e-21,1.4934837103079084e-14,1.4128727556870769e-05,2.6946616817152704e-07,2.7281502458943845e-22,1.0968369230907771e-12,4.9088242592993355e-16,4.3626878984831104e-07,7.8437474039876831e-08,5.1414534378286864e-13,8.7024146740575403e-13,2.3286170764901444e-09,2.2267342582771077e-17,1.0551705624151904e-19,1.0779262838537545e-22,8.5011594166129411e-23,6.3841910816506762e-23,6.0836706368996839e-15,9.4578833301999639e-24,1.9921307048604532e-20,1.631883890074424e-07
2.8717405166419583e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00028528984589001492,0.53340887092617628,3.1744466472141056e-11,0.0,2.7832104168462504e-18,6.2967237357597995e-36,5.8692949524259787e-37,0.0,0.0,4.0032641826065575e-36,0.0,0.27303718844329616,2.7576705950463063e-09,0.13641538102488482,7.2712532911208276e-05,9.0689852793359754e-21,1.4825640419071063e-14,1.4131671930662253e-05,2.6658055960159982e-07,2.7287293447655951e-22,1.1008193165206226e-12,4.8738908867963694e-16,4.3650612529861846e-07,7.8206323700531716e-08,5.1604554276205843e-13,8.735005471171774e-13,2.3300848380674388e-09,2.228147469378114e-17,1.0558397262419327e-19,1.0788304940393482e-22,8.5047030053062787e-23,6.3922417172288885e-23,6.1063100709562529e-15,9.3892399366086746e-24,1.9707958042235909e-20,1.6318858393736151e-07
2.8823414349082973e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00028424381895946442,0.53340834798481185,3.1744665112615383e-11,0.0,2.783218382292345e-18,6.3199224699965729e-36,5.8693301976531385e-37,0.0,0.0,4.01789179684264e-36,0.0,0.27303823757525209,2.7377396218544455e-09,0.13641590398597883,7.2712466737436099e-05,9.0690117171324418e-21,1.4717643332290517e-14,1.4134584936615475e-05,2.6372594544665434e-07,2.7293023134918286e-22,1.1048011432733111e-12,4.8393268912535379e-16,4.367427393466942e-07,7.797584349380505e-08,5.1794573813636805e-13,8.7675965189505129e-13,2.3315368783570793e-09,2.2295455831686178e-17,1.0565017413967216e-19,1.0797253107765082e-22,8.5082095690896758e-23,6.4002111136457415e-23,6.1289495808272425e-15,9.3213508367737868e-24,1.9496900973561428e-20,1.631887761293377e-07
2.8929423531746363e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00028320543946164987,0.53340782886667737,3.1744862322754754e-11,0.0,2.7832262893919452e-18,6.3431211049822615e-36,5.869365188615864e-37,0.0,0.0,4.03251949527046e-36,0.0,0.27303927902822728,2.718026809944617e-09,0.13641642312362731,7.2712401001902288e-05,9.0690379561767853e-21,1.4610828297274674e-14,1.4137466911712027e-05,2.6090199282561756e-07,2.7298692178761923e-22,1.108782403454015e-12,4.8051270924938968e-16,4.3697863437019078e-07,7.7746031621865722e-08,5.1984592993101237e-13,8.8001878155589711e-13,2.3329733662219998e-09,2.2309287616494052e-17,1.0571566845878844e-19,1.0806108290471057e-22,8.5116794903424204e-23,6.4081000370462153e-23,6.1515891659129452e-15,9.2542050050362988e-24,1.9288111220251613e-20,1.6318896562678101e-07
2.9035432714409754e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00028217462384232009,0.53340731353000137,3.1745058118184074e-11,0.0,2.7832341387766203e-18,6.3663196406398989e-36,5.869399928091806e-37,0.0,0.0,4.0471472772664555e-36,0.0,0.2730403128861103,2.6985289870742457e-09,0.13641693847960507,7.2712335699791849e-05,9.069063998611296e-21,1.4505178140853936e-14,1.4140318189299909e-05,2.5810837242465329e-07,2.730430123000449e-22,1.1127630971676174e-12,4.7712864125544942e-16,4.3721381273592519e-07,7.7516886289449067e-08,5.217461181709294e-13,8.8327793591824091e-13,2.3343944687115224e-09,2.2322971650823316e-17,1.0578046316976139e-19,1.081487142961834e-22,8.5151131477135256e-23,6.4159092480654516e-23,6.1742288256201768e-15,9.1877916317282374e-24,1.9081564424013243e-20,1.6318915247230847e-07
2.9130840978806807e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0002812532888211298,0.53340685292610412,3.1745233137224573e-11,0.0,2.7832411544095458e-18,6.3871982377408277e-36,5.8694309808621814e-37,0.0,0.0,4.0603123520037367e-36,0.0,0.27304123693275439,2.681162189966636e-09,0.13641739910069484,7.2712277294550756e-05,9.0690872704829328e-21,1.4411075035346621e-14,1.414285836537426e-05,2.5561977877862106e-07,2.7309298614848683e-22,1.1163452372669411e-12,4.7411327248244353e-16,4.3742486247022485e-07,7.731122389988039e-08,5.2345628456795416e-13,8.8621119581573535e-13,2.3356604430762806e-09,2.2335162265758649e-17,1.0583818645119408e-19,1.0822680328205349e-22,8.5181727436472235e-23,6.4228700076326599e-23,6.1946045826730134e-15,9.1286370819592353e-24,1.8897570114155835e-20,1.6318931840049143e-07
2.922624924320386e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00028033795462840651,0.53340639532223966,3.174540703389618e-11,0.0,2.7832481242627025e-18,6.4080767542627007e-36,5.8694618341140873e-37,0.0,0.0,4.0734774934865717e-36,0.0,0.27304215495379347,2.6639647787757696e-09,0.13641785672158452,7.2712219233139148e-05,9.0691103863820934e-21,1.4317889705360411e-14,1.4145374181539661e-05,2.5315525522298885e-07,2.7314248391980979e-22,1.1199269186886922e-12,4.711262298031451e-16,4.3763533533052487e-07,7.7106098650223863e-08,5.2516644812342713e-13,8.8914447544651935e-13,2.3369142084074861e-09,2.2347235631184544e-17,1.0589535454884827e-19,1.0830416099958695e-22,8.5212035401981844e-23,6.4297673571280374e-23,6.2149803992706001e-15,9.0700596186742343e-24,1.8715355689867898e-20,1.63189482244496e-07
2.9321657507600912e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00027942856283152257,0.53340594068919545,3.1745579819126078e-11,0.0,2.7832550487640925e-18,6.4289551901447835e-36,5.8694924897900499e-37,0.0,0.0,4.0866427012742953e-36,0.0,0.27304306700789638,2.6469345543801388e-09,0.13641831137148905,7.2712161512201363e-05,9.0691333477878468e-21,1.4225610246731231e-14,1.4147865873413133e-05,2.5071456894907384e-07,2.7319151021281386e-22,1.1235081415087427e-12,4.6816716052510496e-16,4.3784523302013258e-07,7.6901509237224377e-08,5.2687660885496909e-13,8.9207777468234942e-13,2.3381558827929294e-09,2.2359192880016206e-17,1.0595197282665209e-19,1.0838079412602807e-22,8.5242058056307338e-23,6.4366018387051235e-23,6.2353562749937036e-15,9.0120517489342657e-24,1.8534903931256506e-20,1.6318964403380691e-07
