Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H6(54),C4H7X(141),C2H6(343),C4H5X(364),C4H7(69),C4H7X(140),C4H7X(142),C4H5X(365),C4H7X(143),C4H7(68),C4H7X(145),C4H7X(146),C6H8(455),C6H7X(902),C6H7X(904),C6H7X(903),C6H9X(441),C8H10(459),SX(1305),SX(1307),SX(1306),S(1304),C4H6a(363),SX(1127),S(1312),C6H10(368),SX(3584),SX(3585),S(1143),S(3865),S(4742),SX(6827),S(6770),SX(8037),SX(8035),SX(6824),SX(8033),SX(6826),SX(6828),SX(10116),SX(10113),SX(6830),SX(6829),SX(1592),S(1770),S(10130),SX(11733),SX(11736),SX(11732)
0.3179525421879773,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228146144922,0.66999995743877561,3.2070999489433729e-09,3.9392723507903773e-11,2.7819955159131472e-16,1.555739449853812e-31,9.4926598629697116e-28,7.7230790618801166e-29,7.4007870547082174e-27,7.4576290413564404e-26,4.3594178540829774e-27,6.9134616892766418e-09,4.3054255216686855e-09,2.8456175786266364e-12,1.1007506663884073e-08,7.8742800078110498e-18,9.7197969860051597e-09,3.7384786198005628e-12,1.2562261259692602e-19,2.9868397164116519e-16,7.816762197909549e-17,1.1245091768353184e-17,3.54955100448905e-18,2.3866287132088631e-18,1.2621812998206071e-16,3.6555404354260825e-18,5.1898840389506922e-12,5.4464585041219518e-13,1.5058067564971058e-20,1.5058067627862093e-20,4.7326082383468483e-19,3.4173113984321375e-13,3.5859019516817285e-14,9.9142287664561635e-22,9.9142288338488646e-22,1.6908702714801376e-24,4.4216065265152861e-15,1.9015727414846133e-19,1.2422807778383682e-25,5.7088025946851436e-13,1.4460069216778049e-20,2.7829691770587989e-20,1.739929805102613e-20,8.5403413530380675e-25,1.4742450981905968e-15,6.4524454838792167e-17,1.0264796316147984e-18,6.4347824391369564e-17,1.5158276507615748e-14,4.0359791935959514e-22,1.6522216237562425e-21,3.7341926711453109e-23,3.5934504972485363e-23,8.6753259787386542e-22,2.2808483260197748e-32,4.2776187045955561e-24,4.2776187045955576e-24,1.2712734039769994e-20,2.4755570889593505e-23,6.4897448935020605e-16,1.5174548711112996e-16,1.0445599464632054e-18,4.4925580864484397e-19
0.32182900610165627,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228146142308,0.66999995699077153,3.2449284702546751e-09,4.0327323285610199e-11,2.7820434454928252e-16,1.5558233635333225e-31,9.6010865838491574e-28,7.991160735405008e-29,7.5765579590274077e-27,7.6347493987570825e-26,4.5152654414720463e-27,6.9140076298316119e-09,4.3050855558360466e-09,2.8460670204855068e-12,1.1130950540820951e-08,7.8733447949708221e-18,9.8431724292110226e-09,3.78010534756054e-12,1.2560769264274728e-19,3.0218314578610831e-16,7.9083382991327855e-17,1.1370302160376708e-17,3.5911352351230219e-18,2.4146367372451076e-18,1.291164319124648e-16,3.7419733248729488e-18,5.3037520792064686e-12,5.5655164046823021e-13,1.5387232230275025e-20,1.5387232294191406e-20,4.7853042732485331e-19,3.5305946789708173e-13,3.7044814622055084e-14,1.0242074938512155e-21,1.0242075007636331e-21,1.7469223279030327e-24,4.4713020888064664e-15,1.9431405425705154e-19,1.2834621694421825e-25,5.8416685099383814e-13,1.4795442589120963e-20,2.8475147711465596e-20,1.7973397245727058e-20,8.8221345080765811e-25,1.539810814964075e-15,6.7388845135078743e-17,1.0720792319098149e-18,6.7206374782949949e-17,1.5832126939338454e-14,4.2151428561276173e-22,1.7254824836572088e-21,3.8999595403128843e-23,3.7529695948736613e-23,9.0609814512243942e-22,2.3822418207492219e-32,4.467509136766949e-24,4.467509136766949e-24,1.313312202664816e-20,2.5576213774217792e-23,6.8585195341501844e-16,1.6035564531633968e-16,1.1038290758857145e-18,4.7474692748900736e-19
0.32570547001533523,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281461398084,0.66999995654277467,3.2827446238451818e-09,4.1272789058523401e-11,2.7820913885131661e-16,1.5559025464011897e-31,9.7095026627213246e-28,8.2653678576256082e-29,7.7543790540198103e-27,7.813935679209754e-26,4.674779034151486e-27,6.9145227597800942e-09,4.3047648253190215e-09,2.8464911302636299e-12,1.1254375211716355e-08,7.8724625205483422e-18,9.9665573368723686e-09,3.8217360094035014e-12,1.255936172436731e-19,3.0568197772267178e-16,7.9999054468932802e-17,1.14955243858568e-17,3.6327154000361902e-18,2.4426431446368275e-18,1.320476904620783e-16,3.8294178055384278e-18,5.4187474480170783e-12,5.6857637142147623e-13,1.571968530700405e-20,1.5719685371952941e-20,4.8380052883175706e-19,3.6462517654405007e-13,3.8255498173350917e-14,1.0576802215580552e-21,1.0576802286462615e-21,1.804148932797243e-24,4.5209898389142846e-15,1.9851236132208325e-19,1.3255065006328496e-25,5.9760160273531151e-13,1.5134582661358048e-20,2.9127853001948613e-20,1.8559563895844604e-20,9.1098509014100231e-25,1.6074785712669859e-15,7.0345086545502053e-17,1.1191420708405688e-18,7.0156653033080178e-17,1.6527615476942912e-14,4.4000515901050319e-22,1.8010946574316682e-21,4.0710418986393633e-23,3.9176038403432546e-23,9.4590207609029006e-22,2.4868911762326159e-32,4.6634886055391384e-24,4.6634886055391384e-24,1.356233346515626e-20,2.6414052902971515e-23,7.2435895098626456e-16,1.6934616183445364e-16,1.1657164495981421e-18,5.0136412966904089e-19
0.3295819339290142,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281461374158,0.66999995609478491,3.3205484959055445e-09,4.2229119280075195e-11,2.7821393443374555e-16,1.5559772859229825e-31,9.8179088061519293e-28,8.5457698378993331e-29,7.9342502024005076e-27,7.9951877443236048e-26,4.8380013795987129e-27,6.9150089540202803e-09,4.3044621544427094e-09,2.8468914460728948e-12,1.1377781666362604e-08,7.8716299465179652e-18,1.0089951176076253e-08,3.8633704495150369e-12,1.2558033474173539e-19,3.0918043849677086e-16,8.0914628833076431e-17,1.1620757976114205e-17,3.6742911550776544e-18,2.4706477040971241e-18,1.3501189547396672e-16,3.9178736144484967e-18,5.5348678635772172e-12,5.8071978056232781e-13,1.6055419531908639e-20,1.6055419597897174e-20,4.8907110863056325e-19,3.7643038614019572e-13,3.9491292530712433e-14,1.0918472075276153e-21,1.0918472147942647e-21,1.8625605775890318e-24,4.5706701802240007e-15,2.0275210362119707e-19,1.3684214794495073e-25,6.1118449223968038e-13,1.547748835984155e-20,2.9787805575706273e-20,1.9157905820653177e-20,9.4035434554841824e-25,1.6772902451847323e-15,7.3395010747581151e-17,1.1676973493548654e-18,7.3200489703509313e-17,1.7245174253481406e-14,4.5908199607779665e-22,1.8791051121477351e-21,4.247545744866159e-23,4.0874552372968356e-23,9.8696912244889957e-22,2.5948614150303017e-32,4.865678535337385e-24,4.8656785353373843e-24,1.4000447186371532e-20,2.7269241877968e-23,7.6454749386817395e-16,1.7872918225514812e-16,1.2303056732631866e-18,5.2914337323041825e-19
0.33345839784269315,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281461351238,0.66999995564680148,3.3583401675529284e-09,4.3196312314974409e-11,2.7821873123557178e-16,1.5560478521489362e-31,9.9263056775094621e-28,8.8324360674928904e-29,8.1161712501764019e-27,8.1785054388743075e-26,5.0049752161697041e-27,6.9154679735489797e-09,4.3041764395567745e-09,2.8472694129797388e-12,1.150117083395805e-08,7.8708440335012415e-18,1.0213353446340438e-08,3.9050085108157339e-12,1.2556779664809209e-19,3.1267850003667746e-16,8.1830098735887769e-17,1.1746002458664633e-17,3.7158621665844226e-18,2.4986501913654689e-18,1.380090364507472e-16,4.0073404764883078e-18,5.6521110368162153e-12,5.929816041365725e-13,1.6394427612858609e-20,1.6394427679893905e-20,4.9434214683629962e-19,3.8847720654480459e-13,4.0752418863553806e-14,1.1267145666041034e-21,1.1267145740518609e-21,1.9221677017670127e-24,4.6203434914247789e-15,2.0703318906731889e-19,1.4122147757727277e-25,6.249154982050047e-13,1.5824158625730442e-20,3.0455003394904689e-20,1.9768530224289869e-20,9.7032647908083789e-25,1.7492880273280514e-15,7.6540462918802247e-17,1.2177744838455971e-18,7.633972886196172e-17,1.7985238593626505e-14,4.7875633777531196e-22,1.9595611571118045e-21,4.4295778589556191e-23,4.262626541150591e-23,1.0293241985312874e-21,2.7062180399420335e-32,5.0742012454966515e-24,5.0742012454966507e-24,1.4447541599281676e-20,2.8141933540915632e-23,8.064706264014503e-16,1.8851709300203158e-16,1.2976820103529225e-18,5.5812132922758194e-19
0.3373348617563721,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281461329261,0.66999995519882427,3.3961197151431553e-09,4.4174366441961807e-11,2.7822352919838018e-16,1.5561144987675839e-31,1.0034693899613252e-27,9.1254359188934269e-29,8.3001420271614502e-27,8.3638885913231745e-26,5.1757432726041609e-27,6.9159014723896944e-09,4.3039066445841831e-09,2.847626388618519e-12,1.1624543586830547e-08,7.8701019284578332e-18,1.0336763677643294e-08,3.9466500356847307e-12,1.2555595744665322e-19,3.1617613515295377e-16,8.2745457060441261e-17,1.1871257359395151e-17,3.7574281113806108e-18,2.5266503892080786e-18,1.4103910258152228e-16,4.0978181052548598e-18,5.7704746716629095e-12,6.0536157745448465e-13,1.6736702231859305e-20,1.6736702299948424e-20,4.9961362349544968e-19,4.0076773711569148e-13,4.2039097155042295e-14,1.162288380834626e-21,1.1622883884661697e-21,1.9829806928589959e-24,4.6700101280274883e-15,2.113555252467502e-19,1.4568940213075126e-25,6.3879460041018624e-13,1.6174592415604095e-20,3.1129444451387876e-20,2.0391543699890535e-20,1.0009067227985631e-24,1.8235144176061068e-15,7.9783301595995684e-17,1.2694031039068928e-18,7.9576227941473093e-17,1.8748246980435393e-14,4.9903980861988088e-22,2.0425104402711644e-21,4.6172457939533727e-23,4.4432212512664281e-23,1.0729923994298822e-21,2.8210270290060438e-32,5.2891799409397202e-24,5.2891799409397202e-24,1.4903694692325818e-20,2.9032279972778791e-23,8.50182433033636e-16,1.9872252307905863e-16,1.367932394170444e-18,5.8833538689434569e-19
0.3412113256700511,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281461308161,0.66999995475085283,3.4338872105635443e-09,4.5163279856559381e-11,2.7822832826624687e-16,1.5561774640958124e-31,1.014307405721762e-27,9.4248387451746451e-29,8.486162347491023e-27,8.5513370143353629e-26,5.3503482675656588e-27,6.9163110040983205e-09,4.303651796849599e-09,2.8479636484680413e-12,1.1747900743929475e-08,7.8694009531534244e-18,1.0460181428573511e-08,3.9882948665995941e-12,1.2554477441010362e-19,3.1967331753521063e-16,8.3660696919907495e-17,1.1996522204488893e-17,3.7989886767388822e-18,2.5546480873929207e-18,1.441020827672878e-16,4.189306203865792e-18,5.8899564653250775e-12,6.1785943499459335e-13,1.7082236047920449e-20,1.7082236117070455e-20,5.048855186669576e-19,4.1330406670821486e-13,4.3351546206696488e-14,1.1985746995963207e-21,1.1985747074143395e-21,2.0450098864271091e-24,4.7196704237881294e-15,2.1571901945539648e-19,1.5024668095797046e-25,6.5282177964882255e-13,1.6528788702003848e-20,3.1811126767720066e-20,2.1027052233786136e-20,1.0321002789772398e-24,1.9000122220177132e-15,8.3125398535828785e-17,1.3226130501080503e-18,8.2911857600841124e-17,1.9534641022377492e-14,5.1994411581194982e-22,2.1280009446533845e-21,4.8106578679153128e-23,4.6293436031832276e-23,1.1179989991094533e-21,2.9393548305377284e-32,5.510738702929313e-24,5.510738702929313e-24,1.5368984035024661e-20,2.9940432493706489e-23,8.9573804580996056e-16,2.0935834579927756e-16,1.4411454397498989e-18,6.1982365876199305e-19
0.34508778958373004,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281461287899,0.66999995430288672,3.4716427215076545e-09,4.6163050673804695e-11,2.7823312838565031e-16,1.556236972009167e-31,1.0251446699342413e-27,9.7307138794146433e-29,8.6742320101335815e-27,8.74085050529537e-26,5.5288329092149428e-27,6.9166980278723318e-09,4.3034109831693239e-09,2.848282390811264e-12,1.1871243074101042e-08,7.8687385933540731e-18,1.0583606284592328e-08,4.0299428466996226e-12,1.2553420742751429e-19,3.2317002174602482e-16,8.4575811655961023e-17,1.212179652211944e-17,3.8405435603081458e-18,2.5826430826419989e-18,1.4719796564484175e-16,4.2818044657246923e-18,6.0105541085808352e-12,6.304749105021345e-13,1.7431021699778186e-20,1.7431021769996075e-20,5.1015781249353646e-19,4.2608827367775792e-13,4.4689983643196098e-14,1.2355795397293357e-21,1.2355795477365313e-21,2.1082655660800769e-24,4.7693246920428838e-15,2.2012357873314152e-19,1.5489406959450105e-25,6.6699701766712362e-13,1.6886746473902112e-20,3.2500048398088567e-20,2.16751612097438e-20,1.0639123203160298e-24,1.9788245494618652e-15,8.6568638576415034e-17,1.3774343717852777e-18,8.6348501586193005e-17,2.0344865420625778e-14,5.414810483700118e-22,2.2160809848411433e-21,5.0099231558991119e-23,4.8210985609101933e-23,1.1643694485351446e-21,3.0612683582080092e-32,5.7390024798941693e-24,5.7390024798941693e-24,1.5843486779685665e-20,3.08665416632121e-23,9.4319365178537818e-16,2.2043768049599298e-16,1.5174114556354791e-18,6.5262498572531542e-19
0.348964253497409,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228146126841,0.66999995385492539,3.5093863117330645e-09,4.7173676930961987e-11,2.7823792950538361e-16,1.556293232815988e-31,1.0359812341459665e-27,1.0043130634162524e-28,8.8643507993981353e-27,8.9324288468183195e-26,5.7112398948145957e-27,6.9170639142877035e-09,4.3031833461859126e-09,2.8485837413970039e-12,1.1994571299160547e-08,7.8681124886995704e-18,1.0707037856401426e-08,4.0715938202800769e-12,1.2552421884278697e-19,3.2666622321240996e-16,8.5490794836547246e-17,1.2247079843937414e-17,3.8820924700121515e-18,2.6106351785640901e-18,1.5032673960928389e-16,4.3753125752452388e-18,6.1322652860793466e-12,6.4320773708243762e-13,1.7783051808476881e-20,1.7783051879769653e-20,5.1543048526423391e-19,4.3912242588544226e-13,4.605462591738481e-14,1.2733088856751498e-21,1.273308893874235e-21,2.1727579635014902e-24,4.8189732269604106e-15,2.2456910989645177e-19,1.5963231976097707e-25,6.813202971056356e-13,1.7248464737105542e-20,3.31962074290797e-20,2.2335975413238752e-20,1.096347990147294e-24,2.0599948085680101e-15,9.011491950004323e-17,1.4338973248512944e-18,8.9888056593671676e-17,2.1179367936612314e-14,5.6366247627204269e-22,2.3067992034823805e-21,5.2151514820205964e-23,5.0185918092826355e-23,1.2121293738156201e-21,3.1868349861614507e-32,5.9740970783294041e-24,5.9740970783294041e-24,1.6327279663176639e-20,3.1810757280587276e-23,9.9260650035840595e-16,2.3197389421651517e-16,1.5968224555405371e-18,6.8677894205709408e-19
0.35284071741108797,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281461249658,0.66999995340696916,3.5471180413032437e-09,4.8195156590203171e-11,2.782427315764702e-16,1.5563464440787496e-31,1.0468171467545327e-27,1.0362158300950769e-28,9.0565184854361368e-27,9.1260718072555884e-26,5.8976119103633566e-27,6.9174099506863713e-09,4.3029680809317708e-09,2.8488687578213617e-12,1.2117886096774444e-08,7.8675204232120691e-18,1.0830475778410064e-08,4.1132476332234119e-12,1.25514773303233e-19,3.3016189821513108e-16,8.6405640253085342e-17,1.2372371706367638e-17,3.9236351239224788e-18,2.638624185570224e-18,1.5348839283514615e-16,4.4698302085350751e-18,6.255087676648735e-12,6.5605764728932912e-13,1.813831897981333e-20,1.8138319052187926e-20,5.2070351746902428e-19,4.5240858070686291e-13,4.7445688315434776e-14,1.3117686896193579e-21,1.3117686980130573e-21,2.2384972584930276e-24,4.8686163047165596e-15,2.2905551956924254e-19,1.644621793662716e-25,6.9579160144453596e-13,1.7613942514593383e-20,3.389960198032998e-20,2.3009599035740589e-20,1.1294124026469827e-24,2.1435667045467044e-15,9.3766151897021837e-17,1.4920323696227235e-18,9.3532432133238419e-17,2.2038599359847443e-14,5.8650034960391666e-22,2.4002045678346301e-21,5.4264534115746319e-23,5.2219297463798081e-23,1.2613045743613064e-21,3.3161225441740528e-32,6.2161491537707677e-24,6.216149153770767e-24,1.6820439008756705e-20,3.277322838553471e-23,1.0440349105274397e-15,2.4398060339859665e-16,1.6794721698875388e-18,7.2232584037133113e-19
0.35671718132476693,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281461231583,0.66999995295901726,3.5848379668144994e-09,4.922748754125208e-11,2.782475345520783e-16,1.5563967913857838e-31,1.0576524532004576e-27,1.0687866149850636e-28,9.2507348247366306e-27,9.3217791411936728e-26,6.0879916302584365e-27,6.917737346235569e-09,4.3027644316070145e-09,2.8491384336455969e-12,1.2241188103164226e-08,7.8669603163987378e-18,1.0953919707295343e-08,4.1549041333736111e-12,1.2550583761762919e-19,3.3365702387616704e-16,8.732034191718618e-17,1.2497671651735055e-17,3.9651712501094961e-18,2.6666099207743498e-18,1.5668291329622375e-16,4.565357034041216e-18,6.3790189536091302e-12,6.6902437320874868e-13,1.849681580664846e-20,1.8496815880111821e-20,5.2597688984619377e-19,4.6594878504363674e-13,4.8863384962152476e-14,1.350964871638365e-21,1.3509648802294145e-21,2.3054935790315962e-24,4.9182541845964691e-15,2.3358271421207015e-19,1.6938439251169438e-25,7.1041091495228176e-13,1.7983178846795755e-20,3.4610230205061603e-20,2.3696135679006212e-20,1.1631106430453512e-24,2.2295842360612592e-15,9.7524259030636961e-17,1.5518701686652462e-18,9.7283550393588247e-17,2.2923013476001894e-14,6.100066977147811e-22,2.4963463663430201e-21,5.6439402432204693e-23,5.4312194760047997e-23,1.3119210210576786e-21,3.4491993128506025e-32,6.4652862018427507e-24,6.4652862018427492e-24,1.7323040727957258e-20,3.3754103259004758e-23,1.0975382780701934e-15,2.5647167552969204e-16,1.7654560572297666e-18,7.5930673653562197e-19
0.3605936452384459,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281461214158,0.66999995251106947,3.6225461416089286e-09,5.0270667603986987e-11,2.7825233838744244e-16,1.5564444490763673e-31,1.0684871961478546e-27,1.1020323429067875e-28,9.4469995606136521e-27,9.5195505899452551e-26,6.2824217169842563e-27,6.9180472366791046e-09,4.3025716885579709e-09,2.8493937022661465e-12,1.2364477915643263e-08,7.866430214910525e-18,1.1077369320650059e-08,4.1965631708589633e-12,1.2549738062314549e-19,3.3715157814458232e-16,8.8234894056954061e-17,1.2622979229235658e-17,4.0067005864744234e-18,2.6945922078812794e-18,1.5991028878416504e-16,4.6618927131584654e-18,6.5040567850890987e-12,6.8210764653774191e-13,1.8858534871091345e-20,1.8858534945650359e-20,5.31250583423204e-19,4.7974507533756445e-13,5.0307928826404219e-14,1.3909033198493938e-21,1.3909033286405408e-21,2.3737570013394038e-24,4.9678871100285537e-15,2.3815060014971307e-19,1.7439969949614075e-25,7.2517822263740125e-13,1.8356172791815003e-20,3.5328090290508681e-20,2.439568835936384e-20,1.1974477678372383e-24,2.3180916921206035e-15,1.0139117670321804e-16,1.6134415846564326e-18,1.0114334610817349e-16,2.3833067035250651e-14,6.3419362837936437e-22,2.5952742052512e-21,5.8677240012311695e-23,5.6465688002260629e-23,1.3640048544535266e-21,3.5861340188614077e-32,6.7216365493800827e-24,6.7216365493800812e-24,1.7835160322505488e-20,3.4753529424221319e-23,1.1531770826469063e-15,2.6946123078917391e-16,1.8548713155557069e-18,7.9776343453307174e-19
0.36447010915212485,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281461197333,0.6699999520631259,3.6602426159742471e-09,5.1324694530996586e-11,2.7825714303978082e-16,1.5564895809219845e-31,1.0793214156539984e-27,1.1359599364576269e-28,9.6453124236850126e-27,9.7193858820315563e-26,6.4809448208260451e-27,6.9183406887994093e-09,4.3023891854434685e-09,2.8496354405516326e-12,1.2487756094997154e-08,7.8659282847210498e-18,1.1200824315712642e-08,4.2382245983680719e-12,1.2548937306057077e-19,3.406455397810302e-16,8.9149291112930052e-17,1.274829399576669e-17,4.0482228805651302e-18,2.7225708770636627e-18,1.6317050692586728e-16,4.7594369008020692e-18,6.6301988343438894e-12,6.9530719865895776e-13,1.922346874655881e-20,1.9223468822220358e-20,5.3652457955163055e-19,4.9379947758722736e-13,5.1779531726638319e-14,1.4315898905631548e-21,1.4315898995571584e-21,2.4432975499660793e-24,5.0175153095546994e-15,2.4275908359718105e-19,1.7950883682212436e-25,7.4009351020323502e-13,1.8732923425592603e-20,3.6053180458238151e-20,2.5108359511982555e-20,1.2324288049916346e-24,2.4091336489940267e-15,1.0536885312330239e-16,1.6767776782661046e-18,1.0511376642232667e-16,2.4769219720876579e-14,6.5907332696715341e-22,2.697038005244173e-21,6.0979174278066378e-23,5.8680862119801991e-23,1.4175823829640906e-21,3.72699583021813e-32,6.9853293456221209e-24,6.9853293456221209e-24,1.8356872886282067e-20,3.5771653647884141e-23,1.211012894827992e-15,2.8296364367359902e-16,1.9478168934767581e-18,8.377384912740269e-19
0.3683465730658038,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281461181074,0.66999995161518566,3.6979274373313078e-09,5.2389566010085795e-11,2.7826194846822086e-16,1.5565323407663978e-31,1.0901551493284621e-27,1.1705763159786493e-28,9.8456731323417219e-27,9.9212847336552874e-26,6.6836035796068747e-27,6.9186187046079898e-09,4.3022162965770643e-09,2.8498644722607198e-12,1.2611023167717326e-08,7.8654528037927239e-18,1.1324284408174352e-08,4.2798882713839974e-12,1.2548178745731156e-19,3.4413888834113745e-16,9.0063527733742725e-17,1.2873615516630941e-17,4.0897378893786244e-18,2.7505457648300139e-18,1.6646355519975799e-16,4.8579892459467427e-18,6.7574427600740282e-12,7.0862276071090733e-13,1.9591609999717954e-20,1.9591610076488874e-20,5.4179885993680458e-19,5.0811400736682896e-13,5.3278404336493186e-14,1.4730304084389024e-21,1.4730304176385326e-21,2.5141251978819008e-24,5.067138997740621e-15,2.4740807068424536e-19,1.8471253720262699e-25,7.5515676400544593e-13,1.911342984202732e-20,3.6785498964377516e-20,2.5834250995115325e-20,1.2680587541599474e-24,2.5027549671476744e-15,1.0945924877389395e-16,1.7419097060541531e-18,1.0919677076147748e-16,2.5731934118132463e-14,6.8465805561841708e-22,2.8016879981228594e-21,6.3346339754499612e-23,6.0958808877355885e-23,1.4726800810889852e-21,3.871854351588487e-32,7.2564945534797168e-24,7.2564945534797168e-24,1.8888253107309316e-20,3.6808621941533727e-23,1.2711083830467253e-15,2.9699354460519333e-16,2.0443935012994255e-18,8.7927522135813027e-19
0.37609950089316174,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228146115011,0.66999995071931584,3.7732622973866256e-09,5.4551833066412483e-11,2.7827156149906114e-16,1.5566113136629022e-31,1.111821298245461e-27,1.2419031028504711e-28,1.0252536901579079e-26,1.0331271921491699e-25,7.1014985496199785e-27,6.9191321342254711e-09,4.3018970477011018e-09,2.8502874639919952e-12,1.285752593986455e-08,7.8645748217395439e-18,1.1571218833845877e-08,4.363221791334659e-12,1.2546778053692346e-19,3.5112366835851895e-16,9.189149928619629e-17,1.3124277129091253e-17,4.1727451255615972e-18,2.8064835732639486e-18,1.7314809142632339e-16,5.0581169785235086e-18,7.0152268548189414e-12,7.3560083840975064e-13,2.0337484885008244e-20,2.033748496401834e-20,5.5234820225660197e-19,5.3753145981980342e-13,5.6358795696536053e-14,1.5581964271887272e-21,1.5581964368079666e-21,2.6596814262037753e-24,5.1663736334109223e-15,2.5682718003393764e-19,1.9540653907836286e-25,7.8572711877264112e-13,1.9885706491087201e-20,3.827181419465875e-20,2.7326099532865868e-20,1.3412852471027685e-24,2.6979165317108852e-15,1.1798610029330628e-16,1.8776875574442752e-18,1.1770842983894535e-16,2.7738912714527041e-14,7.3799203066260293e-22,3.0198490260798111e-21,6.8280937504678178e-23,6.5707421114782306e-23,1.5875427040790344e-21,4.1738420986548642e-32,7.821766072493152e-24,7.8217660724931534e-24,1.9980313258437058e-20,3.8939671018506405e-23,1.3983345916183248e-15,3.2669562144964769e-16,2.2488515219004726e-18,9.6721077659299386e-19
0.38307713593778386,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281461123842,0.66999994991304346,3.841024241161914e-09,5.6534937348524238e-11,2.7828021550753789e-16,1.556675637588828e-31,1.1313195029915647e-27,1.3085222367422151e-28,1.062571486640874e-26,1.0707314681066222e-25,7.4921754420025877e-27,6.9195502886424022e-09,4.3016370751516412e-09,2.8506319859341886e-12,1.3079345101014952e-08,7.8638598778992321e-18,1.1793474737553379e-08,4.4382282528184204e-12,1.2545637465295827e-19,3.5740768421774284e-16,9.3536075409936997e-17,1.3349891510814213e-17,4.2474244708396941e-18,2.8568131531086702e-18,1.7927632495565993e-16,5.2416762110106946e-18,7.2509773876325581e-12,7.6027516239056457e-13,2.1019666867830925e-20,2.1019666948879419e-20,5.6184340703285635e-19,5.6491681077296397e-13,5.9226500572089126e-14,1.6374821339891218e-21,1.6374821439955954e-21,2.7951829079308371e-24,5.2556712721584491e-15,2.6544195824978148e-19,2.0536181968679387e-25,8.1374635771015499e-13,2.0593591532671786e-20,3.963420203828715e-20,2.8714986929143567e-20,1.409457954015267e-24,2.8828391072126522e-15,1.260656807138805e-16,2.006347221836361e-18,1.2577386416326543e-16,2.9640733490849603e-14,7.8852836791889214e-22,3.2265749106859769e-21,7.2956690547849434e-23,7.0206944531897678e-23,1.6963869753809721e-21,4.4600068702161682e-32,8.3573862302145127e-24,8.3573862302145127e-24,2.0996971815803142e-20,4.0923511290386627e-23,1.5212176807305707e-15,3.5538356798053316e-16,2.4463286431457132e-18,1.0521439100184214e-18
0.390054770982406,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281461098917,0.66999994910677996,3.9087490531379848e-09,5.8553139312574806e-11,2.7828887147444063e-16,1.5567342748917981e-31,1.1508166215230145e-27,1.3774805563767359e-28,1.1005522960015047e-26,1.1090038444754081e-25,7.896914366966311e-27,6.9199314437416943e-09,4.301400132516733e-09,2.8509460418761956e-12,1.330113510558259e-08,7.8632082837307564e-18,1.2015743467213653e-08,4.5132398873530048e-12,1.2544597942044445e-19,3.6368943017273747e-16,9.5180057507212545e-17,1.3575521452725522e-17,4.3220768416853738e-18,2.9071282128608725e-18,1.8551072809456606e-16,5.4284961934607026e-18,7.4902614135364848e-12,7.8532117264140222e-13,2.1712125024787535e-20,2.1712125107896191e-20,5.7133926665533324e-19,5.9317584710258678e-13,6.2185783982177108e-14,1.7192997847223258e-21,1.7192997951251796e-21,2.9350073455067007e-24,5.344957077218443e-15,2.7418650679196027e-19,2.1563470742174856e-25,8.4224482090458589e-13,2.1313632042129561e-20,4.1019984163038717e-20,3.0148266367036252e-20,1.4798096177318807e-24,3.0768291537662638e-15,1.3454150818647523e-16,2.1413205496782443e-18,1.3423509127953065e-16,3.1635937737359507e-14,8.4154312656426396e-22,3.4434471395320264e-21,7.7861753568206012e-23,7.4927135211076813e-23,1.8105757333428998e-21,4.7602229444798463e-32,8.9192744660422694e-24,8.9192744660422694e-24,2.204609679461968e-20,4.2970642780942349e-23,1.652447637585811e-15,3.8601997184044056e-16,2.6572182133680424e-18,1.142845617290686e-18
