Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),H2X(49),CO2X(24),CHOX(53)
5.044540502510329e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32365887457351156,0.11289125276958095,0.01864855270355004,5.0847803910444164e-06,1.5188880262354749e-05,0.00021575101113662374,0.00011840027034393537,5.832197071101872e-14,4.9250889798081744e-17,4.6938938697934874e-08,4.9733662375810404e-27,8.7904841809426839e-08,6.5516685454196143e-21,5.5216065925121063e-14,1.3250838882715143e-14,3.5934094090063942e-17,7.9297602004433475e-09,6.4444349468097249e-20,0.0056477093735501039,0.0081948261627506694,4.3148385269903753e-10,5.5307479931215216e-05,3.0535496687770947e-14,7.3414544697246198e-10,1.924140234117124e-07,1.5782816800159674e-07,7.278019522411613e-06,7.3736514767754693e-10,3.2151477474628087e-06,2.9221539623708894e-10,5.5543352540752891e-12
5.054475706825195e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32364517447280267,0.1128910228434261,0.018641318900039255,5.1201590540103165e-06,1.5292783867135455e-05,0.00021656330203641703,0.0001188232935438228,5.8665899816898263e-14,4.9637289643945337e-17,4.702863160941475e-08,5.0282663628951909e-27,8.8030799571661717e-08,6.5981009363986574e-21,5.562340213210461e-14,1.3317658575461441e-14,3.6136917785306147e-17,7.9614448260024544e-09,6.5029620579886558e-20,0.0056474574314091886,0.0082086721959533197,4.3220277459627059e-10,5.5377617655940671e-05,3.0586993104316218e-14,7.3509910817043607e-10,1.9241126387813673e-07,1.5830194671102357e-07,7.3013958786595648e-06,7.4231954792789844e-10,3.2271641980424136e-06,2.9365975177318202e-10,5.5794777736483569e-12
5.064410911140061e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32363148258622171,0.11289079203540019,0.018634088514389569,5.1557114158677811e-06,1.5397186499228795e-05,0.00021737667441516014,0.00011924689817614728,5.9011142291964845e-14,5.0025927588201141e-17,4.7118304980355195e-08,5.0836607054208074e-27,8.8156636025496251e-08,6.6447695535712908e-21,5.603287693225914e-14,1.338466333241376e-14,3.6340464793654712e-17,7.9931779289140996e-09,6.5619035439092582e-20,0.0056472055897284594,0.0082225099388547346,4.3292126182528349e-10,5.5447689081772206e-05,3.0638460220416467e-14,7.3605198857281858e-10,1.924085210184457e-07,1.5877608768872293e-07,7.3247985144162337e-06,7.4729707765924835e-10,3.2391959759798602e-06,2.9510813992595753e-10,5.6046809373854169e-12
5.074346115454927e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32361779891068715,0.11289056034606532,0.018626861544407958,5.1914379538484855e-06,1.5502089505534649e-05,0.00021819112583774789,0.00011967108327580036,5.9357700349073169e-14,5.0416811800080015e-17,4.7207958857288797e-08,5.1395527087236875e-27,8.8282351474463029e-08,6.6916751288423119e-21,5.6444496762900972e-14,1.3451853177314965e-14,3.6544736103361761e-17,8.0249594062325687e-09,6.6212615106157209e-20,0.0056469538484861005,0.0082363393945582737,4.3363931452870569e-10,5.5517694300322479e-05,3.0689898039286869e-14,7.3700408897783406e-10,1.9240579472746896e-07,1.5925058971006755e-07,7.3482273773768999e-06,7.5229779519480928e-10,3.2512430435806477e-06,2.965605615848848e-10,5.6299447325409868e-12
5.084281319769793e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32360412344312151,0.11289032777598315,0.018619637987903229,5.2273391452455234e-06,1.5607494233161881e-05,0.00021900665386966568,0.00012009584787786244,5.970557620011169e-14,5.0809950458170971e-17,4.7297593286698852e-08,5.1959458334009066e-27,8.8407946219589171e-08,6.7388183949289275e-21,5.6858268063637112e-14,1.3519228133031164e-14,3.6749732701008018e-17,8.0567891550217593e-09,6.6810380706716812e-20,0.0056467022076603524,0.0082501605661631002,4.3435693285337323e-10,5.5587633402691328e-05,3.0741306565093538e-14,7.3795541047137542e-10,1.9240308490057154e-07,1.5972545154320456e-07,7.371682415263885e-06,7.5732175985695929e-10,3.2633053631672736e-06,2.9801701759610683e-10,5.6552691459047555e-12
5.093223003653172e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32359182253758623,0.11289011771033432,0.018613139703762147,5.2597999407034314e-06,1.5702788573303275e-05,0.00021974154758772342,0.00012047863069692648,6.0019793007209519e-14,5.1165709569055571e-17,4.737824768391011e-08,5.2471309783516133e-27,8.8520878535227635e-08,6.7814511662982221e-21,5.7232507065375941e-14,1.3580023881116351e-14,3.6934850574140189e-17,8.0854771159712289e-09,6.7351966233317345e-20,0.0056464758167554426,0.0082625925402611301,4.3500241806931643e-10,5.5650522140367351e-05,3.0787549200015058e-14,7.3881093454455372e-10,1.9240066004752989e-07,1.6015313381580276e-07,7.3928142857385329e-06,7.6186325252295184e-10,3.274174460116423e-06,2.9933127807640845e-10,5.6781129352775216e-12
5.102164687536551e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32357952827578007,0.11288990693214389,0.018606644181169151,5.2924029401110507e-06,1.5798491381357448e-05,0.0002204773096139452,0.0001208618814283565,6.0335080629360097e-14,5.1523307388822979e-17,4.7458886400044163e-08,5.2987273954368637e-27,8.8633713538562715e-08,6.8242775966779952e-21,5.7608498673422647e-14,1.364096960221153e-14,3.7120557445143615e-17,8.1142040184166515e-09,6.7896975023303817e-20,0.0056462495071546255,0.0082750178089995262,4.3564755165848538e-10,5.5713357462997157e-05,3.0833768118416021e-14,7.396658290466508e-10,1.9239824837147689e-07,1.6058110564618167e-07,7.4139672775083793e-06,7.6642366534595569e-10,3.2850558532263026e-06,3.0064880766792206e-10,5.7010058044108786e-12
5.11110637141993e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32356724065546927,0.11288969544182074,0.018600151418530626,5.3251484915336882e-06,1.5894603639774709e-05,0.00022121393817481312,0.00012124559936912618,6.0651440677041631e-14,5.1882749898923821e-17,4.7539509468871825e-08,5.3507376430169816e-27,8.8746451443934998e-08,6.8672982219017097e-21,5.7986247586888988e-14,1.3702065311168858e-14,3.7306854029764413e-17,8.1429697873398692e-09,6.8445422613004371e-20,0.005646023278842156,0.0082874363746288978,4.3629233372551181e-10,5.5776139435927772e-05,3.0879963324608333e-14,7.4052009463877411e-10,1.9239584979792373e-07,1.610093661407866e-07,7.4351413525194542e-06,7.7100304108545207e-10,3.2959495150655148e-06,3.0196960695878601e-10,5.7239477431122237e-12
5.120048055303309e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32355495967442299,0.11288948323977344,0.018593661414254201,5.3580369430717175e-06,1.599112633112639e-05,0.00022195143149720636,0.00012162978381633752,6.0968874760109291e-14,5.2244043086840868e-17,4.7620116924123946e-08,5.4031642907438033e-27,8.8859092464097853e-08,6.9105135783326593e-21,5.83657585063189e-14,1.3763311022267599e-14,3.7493741042652803e-17,8.1717743477303425e-09,6.8997324581689853e-20,0.005645797131802327,0.0082998482393971222,4.3693676437468067e-10,5.5838868124175786e-05,3.0926134823232259e-14,7.413737319676452e-10,1.9239346425291288e-07,1.6143791440686182e-07,7.4563364727356983e-06,7.7560142244017661e-10,3.3068554182139257e-06,3.0329367652606084e-10,5.7469387410019235e-12
5.128989739186688e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32354268533041342,0.11288927032641034,0.018587174166748651,5.3910686428590417e-06,1.6088060438099836e-05,0.0002226897878084037,0.00012201443406722214,6.1287384487798566e-14,5.260719294605759e-17,4.7700708799489224e-08,5.4560099195950911e-27,8.8971636810233774e-08,6.953924202863063e-21,5.8747036133667803e-14,1.382470674921492e-14,3.7681219197363364e-17,8.2006176245855786e-09,6.955269655162311e-20,0.0056455710660194671,0.0083122534055493601,4.3758084371032481e-10,5.5901543592430331e-05,3.0972282618630167e-14,7.422267416838319e-10,1.9239109166299453e-07,1.6186674955269225e-07,7.4775526001390025e-06,7.8021885214165939e-10,3.3177735352626972e-06,3.0462101693444825e-10,5.7699787875351068e-12
5.146873106953446e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3235181565446078,0.11288884236736911,0.018574207935691353,5.4575631798739402e-06,1.6283166830206445e-05,0.00022416908230834574,0.00012278512916959457,6.1927637310907422e-14,5.3339086682100908e-17,4.78618459450878e-08,5.562968501458676e-27,8.9196436317416022e-08,7.0413334064294077e-21,5.9514910326854485e-14,1.3947948302629769e-14,3.8057951780992778e-17,8.2584200277231701e-09,7.0673913199596525e-20,0.0056451191781621514,0.0083370436509730018,4.3886794885761118e-10,5.6026735126101352e-05,3.1064507117541315e-14,7.4393088085433305e-10,1.9238638505718315e-07,1.6272527692098866e-07,7.5200477245244852e-06,7.8951102744423094e-10,3.3396463014827083e-06,3.0728551247409084e-10,5.8162059834591945e-12
5.162968137943529e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32349610331375922,0.11288845477562423,0.018562547739957646,5.5179016653170238e-06,1.6460179485066893e-05,0.00022550338100434212,0.00012348034076281313,6.2507559687571866e-14,5.4004201108857356e-17,4.8006816429946812e-08,5.6606902659472287e-27,8.9398427335642858e-08,7.1206749034423679e-21,6.0212086440062654e-14,1.4059378880728581e-14,3.8399039947245475e-17,8.3105738486079044e-09,7.1695033191391229e-20,0.005644712756832938,0.0083593319850557134,4.4002514304173201e-10,5.613922613638784e-05,3.1147428146061984e-14,7.4546246610253192e-10,1.9238219269190947e-07,1.6349892375337446e-07,7.5583648000227087e-06,7.9793955902600831e-10,3.3593732878868924e-06,3.0969475015889877e-10,5.8579780967406747e-12
5.179063168933612e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32347407155239721,0.11288806488555704,0.018550896451469612,5.5787096906584417e-06,1.6638540414146225e-05,0.00022684044823324063,0.00012417705063651768,6.3090992151598957e-14,5.4675424632622145e-17,4.8151736957776075e-08,5.7598101894884677e-27,8.9600108344011211e-08,7.2006574429354128e-21,6.0915059874353694e-14,1.4171295697276349e-14,3.8742054460147189e-17,8.3628519448014347e-09,7.2727640914170154e-20,0.005644306598534249,0.0083815986504160254,4.4118120058659554e-10,5.6251545705269811e-05,3.1230272445027926e-14,7.4699202780310494e-10,1.9237804118190556e-07,1.6427348624854294e-07,7.5967493483745981e-06,8.0643047139083834e-10,3.3791394215854985e-06,3.1211459360976387e-10,5.8999089555817819e-12
5.195158199923695e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32345206124763554,0.11288767269954127,0.01853925406099035,5.6399892872566552e-06,1.6818255352121213e-05,0.00022818027367130838,0.00012487525469698967,6.3677944065984394e-14,5.5352792420802906e-17,4.8296607723287326e-08,5.8603437377551181e-27,8.9801480519122874e-08,7.2812841750839971e-21,6.1623858100257285e-14,1.4283698811614071e-14,3.9086999441557454e-17,8.4152538792219305e-09,7.3771829037011175e-20,0.0056439007031759986,0.0084038436600504911,4.4233612209623922e-10,5.6363694198530802e-05,3.1313040040144244e-14,7.485195696071054e-10,1.9237393011683277e-07,1.6504895923828259e-07,7.6352011485132957e-06,8.1498401347757037e-10,3.3989445431425096e-06,3.14545045692145e-10,5.9419984921588572e-12
5.211253230913777e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32343007238661803,0.11288727821994844,0.018527620559295375,5.7017424867177496e-06,1.6999330034549417e-05,0.00022952284699920693,0.00012557494885195698,6.4268424787424554e-14,5.6036339701616654e-17,4.8441428920607957e-08,5.9623064976943445e-27,9.0002545022167295e-08,7.3625582555510074e-21,6.2338508601708079e-14,1.4396588277130467e-14,3.9433879001850067e-17,8.467779214897618e-09,7.4827690683675688e-20,0.0056434950706684747,0.0084260670269277766,4.4348990817349091e-10,5.6475671978730876e-05,3.1395730957049227e-14,7.5004509512777932e-10,1.9236985909141311e-07,1.658253375638715e-07,7.6737199795637721e-06,8.2360043415149881e-10,3.4187884932428713e-06,3.1698610914803721e-10,5.9842466368337352e-12
5.22734826190386e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32340810495651884,0.11288688144914771,0.018515995937172635,5.7639713208713821e-06,1.718177019779108e-05,0.0002308681579020396,0.00012627612901061432,6.4862443666361898e-14,5.6726101763580767e-17,4.8586200743250116e-08,6.0657141780825091e-27,9.0203302999161283e-08,7.4444828454713574e-21,6.3059038875719749e-14,1.4509964141274922e-14,3.9782697239916976e-17,8.5204275149726211e-09,7.589531943338589e-20,0.0056430897009223293,0.008448268763988815,4.4464255942000097e-10,5.6587479405253741e-05,3.1478345221303331e-14,7.5156860794253281e-10,1.9236582770534845e-07,1.6660261607604065e-07,7.7123056208436112e-06,8.3227998220701926e-10,3.4386711126930576e-06,3.1943778659619987e-10,6.0266533181603976e-12
5.243443292893943e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32338615894454226,0.11288648238950601,0.018504380185422453,5.8266778217462965e-06,1.7365581578929564e-05,0.00023221619606939934,0.00012697879108364285,6.5460010047029922e-14,5.7422113954992821e-17,4.8730923384080036e-08,6.1705826100918579e-27,9.0403755581189769e-08,7.5270611114362636e-21,6.3785476432053532e-14,1.4623826445570927e-14,4.0133458243172225e-17,8.5731983427128213e-09,7.6974809321615651e-20,0.0056426845938485869,0.008470448884146952,4.4579407643624711e-10,5.6699116834353871e-05,3.1560882858417408e-14,7.5309011159353078e-10,1.9236183556324046e-07,1.6738078963490785e-07,7.7509578518638081e-06,8.4102290636438497e-10,3.45859224242166e-06,3.21900080532505e-10,6.0692184628905009e-12
5.275633354874108e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32334233112392291,0.11288567741315646,0.018481175256302867,5.9535319526323132e-06,1.7737340946395546e-05,0.00023492041297879602,0.00012838854462308679,6.6665822659695398e-14,5.8833030415297878e-17,4.9020221888370053e-08,6.3847656688610594e-27,9.0803749011362484e-08,7.694191365054105e-21,6.5256183492596963e-14,1.485301051115447e-14,4.084082483753716e-17,8.6791058348939989e-09,7.9169750941253486e-20,0.005641875167364206,0.0085147443252707507,4.4809371017396377e-10,5.692188310992171e-05,3.172572835297207e-14,7.5612710539514726e-10,1.9235396745337152e-07,1.6893980138023406e-07,7.8284612021405788e-06,8.5869987745525425e-10,3.4985493970423559e-06,3.2685652724125794e-10,6.1548238405987083e-12
5.304604410656257e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32330295920758562,0.11288494513030525,0.018460321064731177,6.0693546791611483e-06,1.8076671508794714e-05,0.00023736343210154301,0.00012966234996282956,6.7763280082750483e-14,6.0124586492307271e-17,4.9280424261016695e-08,6.5826875362792437e-27,9.1162709697186529e-08,7.8468760437801105e-21,6.6600298980104529e-14,1.5060940091183418e-14,4.1484139799484295e-17,8.7748372438485881e-09,8.1186716225305738e-20,0.0056411475809826318,0.0085545364214611487,4.501595074704055e-10,5.7121794878227141e-05,3.1873827487866685e-14,7.5885356329289741e-10,1.9234701649995318e-07,1.7034592164009397e-07,7.8984397463424804e-06,8.7482839116057165e-10,3.5346409480693626e-06,3.3135366020558232e-10,6.2324098539005145e-12
5.333575466438405e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32326365648831762,0.11288420546831816,0.018439495470657249,6.1867566545248304e-06,1.8420534065020594e-05,0.00023981512742423273,0.0001309408931781165,6.8872376453686998e-14,6.143694540304145e-17,4.95404702514453e-08,6.7855940991173437e-27,9.1520697835963711e-08,8.0017281274081626e-21,6.7963982442155475e-14,1.527044611362032e-14,4.2133812363926946e-17,8.870958856518446e-09,8.3243594973638379e-20,0.0056404208442922587,0.0085942586784690869,4.5222163914616937e-10,5.7321161257146771e-05,3.2021678744816068e-14,7.6157356500599804e-10,1.9234018676406374e-07,1.71754862345166e-07,7.9686306211787293e-06,8.9116610766233349e-10,3.5708548041631444e-06,3.3588522383186603e-10,6.3105080678378708e-12
5.362546522220554e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32322442289255415,0.11288345844091874,0.018418698420873781,6.3057497335319828e-06,1.8768962089494695e-05,0.00024227543898534395,0.00013222415047643384,6.9993166049130457e-14,6.2770315391919299e-17,4.9800360957324252e-08,6.9935821849491064e-27,9.1877719514461657e-08,8.1587662786696129e-21,6.9347394733443116e-14,1.5481528608129038e-14,4.2789865954180754e-17,8.9674681310205341e-09,8.5340952201340132e-20,0.0056396949567869966,0.0086339111706271818,4.542801086614758e-10,5.7519984217133882e-05,3.2169282270042651e-14,7.6428712996456471e-10,1.9233347610749162e-07,1.7316659385947124e-07,8.0390325478518551e-06,9.077144742645123e-10,3.6071900421127194e-06,3.4045122828262725e-10,6.3891179909799555e-12
5.391517578002702e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32318525834703071,0.11288270406180748,0.018397929862301828,6.4263457711822407e-06,1.912198905800725e-05,0.00024474430687438005,0.00013351209808244851,7.112570308372276e-14,6.4124905289770131e-17,5.0060097467375715e-08,7.2067499510366722e-27,9.2233780680306132e-08,8.3180092162797794e-21,7.0750696816698534e-14,1.5694187543225047e-14,4.3452323873402852e-17,9.0643625271896045e-09,8.7479357774456274e-20,0.0056389699179643683,0.0086734939719901646,4.5633491946486151e-10,5.7718265699258702e-05,3.2316638210579913e-14,7.6699427728238898e-10,1.9232688243792971e-07,1.7458108664167864e-07,8.1096442496548752e-06,9.2447493727638055e-10,3.6436457400363293e-06,3.4505168245833492e-10,6.4682391134646847e-12
5.420488633784851e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32314616277877917,0.11288194234466191,0.018377189741990436,6.5485566221973382e-06,1.9479648446170357e-05,0.00024722167123285814,0.00013480471223839658,7.227004171084495e-14,6.550092450350523e-17,5.0319680860884398e-08,7.4251968955874244e-27,9.2588887146119096e-08,8.47947571460098e-21,7.2174049756311551e-14,1.5908422826549239e-14,4.4121209304679362e-17,9.161639506683418e-09,8.9659386425152296e-20,0.0056382457273254378,0.0087130071563377744,4.5838607499290222e-10,5.7916007616019685e-05,3.2463746710289503e-14,7.6969502571511284e-10,1.9232040370769962e-07,1.7599831125389659e-07,8.180464451986268e-06,9.414489417281438e-10,3.6802209773935231e-06,3.4968659400820863e-10,6.5478709072728811e-12
5.449459689567e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32310713611512404,0.11288117330313673,0.01835647800711622,6.6723941405659868e-06,1.984197372791526e-05,0.00024970747225528994,0.00013610196920446057,7.3426236023299422e-14,6.6898583006055635e-17,5.057911220723364e-08,7.6490238687260242e-27,9.2943044593471518e-08,8.6431846033243057e-21,7.3617614712136994e-14,1.6124234305172362e-14,4.4796545311111606e-17,9.2592965330841645e-09,9.1881617766428186e-20,0.0056375223843747645,0.0087524507971776296,4.6043357867087772e-10,5.811321185211123e-05,3.2610607914365296e-14,7.7238939373054396e-10,1.9231403791261602e-07,1.7741823835151197e-07,8.251491882364439e-06,9.5863793156430234e-10,3.7169148349972074e-06,3.5435596933223549e-10,6.6280128261985853e-12
5.478430745349148e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32306817828367973,0.11288039695086381,0.018335794604982948,6.7978701791129121e-06,2.0208998374061808e-05,0.00025220165019013298,0.00013740384525912742,7.4594340053902249e-14,6.8318091326708876e-17,5.0838392565501974e-08,7.878333083034869e-27,9.3296258576451753e-08,8.8091547671546826e-21,7.5081552933619688e-14,1.6341621765871613e-14,4.5478354835902296e-17,9.3573310719918203e-09,9.414663630605519e-20,0.0056367998886203393,0.0087918249677478664,4.6247743391275312e-10,5.8309880265109678e-05,3.2757221968460835e-14,7.750773995025471e-10,1.9230778309084424e-07,1.7884083868477799e-07,8.3227252704413816e-06,9.7604334952962116e-10,3.7537263950253486e-06,3.5905981358916173e-10,6.7086643060012437e-12
5.507401801131297e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32302928921234636,0.11287961330145242,0.018315139483021225,6.9249965890684106e-06,2.0580755850883401e-05,0.00025470414534074938,0.00013871031669954577,7.5774407776039994e-14,6.9759660541365335e-17,5.1097522984081328e-08,8.1132281241829073e-27,9.364853452512604e-08,8.9774051454806534e-21,7.6566025753917672e-14,1.6560584935387612e-14,4.616666070244434e-17,9.4557405911155149e-09,9.645503146049698e-20,0.0056360782395735417,0.0088311297410198601,4.6451764412079316e-10,5.8506014686148021e-05,3.2903589013821551e-14,7.777590608556361e-10,1.9230163732180521e-07,1.8026608310955367e-07,8.3941633480161127e-06,9.9366663681940934e-10,3.7906547410327395e-06,3.6379813070815337e-10,6.7898247647070958e-12
5.536372856913445e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32299046882930732,0.11287882236848942,0.018294512588788042,7.0537852196264588e-06,2.0957279618628903e-05,0.00025721489806639677,0.00014002135984189334,7.6966493104206095e-14,7.1223502262441798e-17,5.1356504500304975e-08,8.3538139619453472e-27,9.399987774899456e-08,9.1479547320211362e-21,7.8071194583861794e-14,1.6781123480685355e-14,4.6861485614415196e-17,9.5545225603656329e-09,9.8807397569191167e-20,0.0056353574367490793,0.0088703651897009805,4.6655421268661567e-10,5.8701616920630879e-05,3.3049709195917907e-14,7.8043439538609461e-10,1.9229559872502684e-07,1.8169394256767766e-07,8.4658048490484575e-06,1.0115092335299075e-09,3.8276989579631918e-06,3.6857092338695602e-10,6.871493602424753e-12
5.562446807117379e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32295558915393213,0.11287810431259748,0.018275972475443481,7.1711259771117265e-06,2.130025383721149e-05,0.00025948158649889138,0.00014120518791610175,7.8049689466013211e-14,7.2560178126435635e-17,5.1589461401535496e-08,8.5752947286241245e-27,9.4315293464681929e-08,9.3034309247528806e-21,7.9443675082917335e-14,1.6980954794563492e-14,4.7492420487222877e-17,9.6437426882772734e-09,1.0096261743287063e-19,0.0056347094373287096,0.0089056178808708895,4.6838401358586473e-10,5.8877205384120015e-05,3.3181006409389003e-14,7.8283680132004953e-10,1.9229025409759271e-07,1.8298122799971603e-07,8.5304550824039248e-06,1.0277562690787554e-09,3.8611370676749456e-06,3.7289591464996619e-10,6.9454297105004981e-12
5.588520757321313e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32292076500616657,0.11287738037788912,0.018257455146128601,7.2898313634143851e-06,2.1647140229179978e-05,0.00026175487190693912,0.00014239268266273911,7.9142702933983781e-14,7.3915221553736444e-17,5.1822299262702595e-08,8.8015496914274263e-27,9.4629961587027765e-08,9.460798827048814e-21,8.0833167916130964e-14,1.7182061518533681e-14,4.8128670462440417e-17,9.73326061213229e-09,1.0315437942137979e-19,0.0056340621226088029,0.0089408145304409881,4.7021086994972285e-10,5.9052365499822407e-05,3.331210388081009e-14,7.8523410891737122e-10,1.9228499347193386e-07,1.8427058711519948e-07,8.5952681451583228e-06,1.0441831579857501e-09,3.8946676276800664e-06,3.7724883257132394e-10,7.0197766435509492e-12
5.614594707525247e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3228859963342301,0.11287665057422279,0.018238960562873521,7.4099100106257825e-06,2.1997963168714645e-05,0.00026403471093254381,0.00014358382685728075,8.0245572691493534e-14,7.5288787884660394e-17,5.2055018815598388e-08,9.0326582925113313e-27,9.4943885749690068e-08,9.6200723968640763e-21,8.2239790889566937e-14,1.7384443286829162e-14,4.8770251842697033e-17,9.8230744924314929e-09,1.0538312709258594e-19,0.0056334154922422931,0.0089759551908773529,4.720347842281164e-10,5.9227098533020821e-05,3.3443001715639306e-14,7.8762633044164112e-10,1.9227981555659201e-07,1.8556199893003503e-07,8.6602431189126192e-06,1.060790947005269e-09,3.9282899738375124e-06,3.8162967659553033e-10,7.0945339278847099e-12
5.640668657729181e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32285128308651928,0.11287591491144247,0.018220488687790345,7.531370548425268e-06,2.2352747022427774e-05,0.00026632106025686994,0.00014477860328858172,8.1358337884464065e-14,7.6681032786669693e-17,5.2287620783919466e-08,9.2687009093112106e-27,9.5257069515315975e-08,9.7812656269381156e-21,8.3663661845507149e-14,1.7588099695187566e-14,4.9417180852316476e-17,9.913182491339703e-09,1.0764930726905413e-19,0.0056327695458841644,0.0090110399144796068,4.7385575886349539e-10,5.9401405733686871e-05,3.3573700014654479e-14,7.9001347792605517e-10,1.9227471908407141e-07,1.8685544253308641e-07,8.7253790867191099e-06,1.0775806815312797e-09,3.9620034429483024e-06,3.8603844538373373e-10,7.1697010786435657e-12
5.664135212912721e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32282008850878374,0.11287524781352212,0.018203883384454007,7.6418736791834686e-06,2.2675459204622131e-05,0.00026838430518318269,0.000145856993425119,8.2368319479574949e-14,7.7950152294845862e-17,5.2496862612065233e-08,9.4854250386377998e-27,9.5538304753661259e-08,9.9279924363891502e-21,8.4959990153973557e-14,1.7772479914961995e-14,5.0004002530428213e-17,9.994529644177867e-09,1.097212461560021e-19,0.0056321887787054957,0.0090425683828212408,4.7549212465399876e-10,5.9557919148531428e-05,3.369115796633897e-14,7.9215758220584022e-10,1.9227020086362002e-07,1.8802126171646441e-07,8.784138350978134e-06,1.0928478693361098e-09,3.9924229279041585e-06,3.9003021122513793e-10,7.23770154022635e-12
5.687601768096261e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32278893874564124,0.11287457598483733,0.018187296416608677,7.7535094163167622e-06,2.3001417208274224e-05,0.00027045275687237507,0.00014693829921576921,8.3386376540589119e-14,7.923464172666051e-17,5.2706010291994444e-08,9.7062715153099108e-27,9.5818945600992473e-08,1.0076295782051459e-20,8.6270470757922473e-14,1.7957891886141573e-14,5.0595180583990053e-17,1.0076112208497558e-08,1.1182420029901116e-19,0.0056316085650471095,0.0090740516224516263,4.7712611307777427e-10,5.9714089529811365e-05,3.3808454452328076e-14,7.9429759471853326e-10,1.9226574671256595e-07,1.8918869459683478e-07,8.8430266124798571e-06,1.108264039685975e-09,4.0229152039003802e-06,3.9404459232403444e-10,7.3060332223705111e-12
5.711068323279801e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32275783375983352,0.11287389943253449,0.018170727756803496,7.8662840448445745e-06,2.3330638777527271e-05,0.00027252638382876574,0.00014802250814224273,8.4412537528021606e-14,8.0534615219779724e-17,5.2915064333756983e-08,9.9313009035050911e-27,9.6098994514117206e-08,1.0226185936066607e-20,8.7595189625810918e-14,1.8144335234774321e-14,5.1190726678080428e-17,1.0157928848173485e-08,1.1395850224702702e-19,0.0056310289046616439,0.0091054896711577037,4.7875772590160123e-10,5.9869917758360816e-05,3.3925589549059925e-14,7.9643352394758782e-10,1.9226135575433379e-07,1.9035772605239296e-07,8.9020432058162937e-06,1.1238299525923983e-09,4.0534797894517308e-06,3.980815860794946e-10,7.3746957482593075e-12
5.734534878463341e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32272677351421369,0.11287321816375069,0.018154177377640822,7.9802038475810861e-06,2.3663141649447526e-05,0.00027460515458386148,0.0001491096076955468,8.5446830878357561e-14,8.1850187111769469e-17,5.3124025241680494e-08,1.0160574397180008e-26,9.6378453907567553e-08,1.0377673192867317e-20,8.8934232741285664e-14,1.8331809562095917e-14,5.1790652426552895e-17,1.0239978228293401e-08,1.1612448671101362e-19,0.0056304497973030066,0.0091368825666211222,4.8038696488718121e-10,6.0025404705811759e-05,3.4042563327284795e-14,7.9856537819608861e-10,1.9225702712682192e-07,1.9152834101494379e-07,8.9611874665510016e-06,1.139546366866986e-09,4.0841162037095807e-06,4.0214118938963707e-10,7.4436887340284096e-12
