Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),CHOX(53),CO2X(24),CH3X(55),C2H4X(215)
2.0115220194297313e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758015082,0.11866996504254197,0.022821567678700885,1.1696527791609009e-53,1.2258515520816217e-32,1.7474034133582016e-19,2.2398496656737367e-36,2.5558656433366386e-29,5.5787119920973675e-64,1.7753277204939307e-11,4.15277283887982e-57,1.775327639655298e-11,4.306892186417071e-39,1.962340381549127e-39,4.386553527627599e-52,5.085954070799936e-53,4.193142697130813e-29,3.8091518415911676e-39,9.695551254499964e-10,2.8706805979313174e-11,1.1496782921941205e-13,5.012753006309994e-21,1.9602193907429763e-20,1.148899672986369e-13,2.1838314208326746e-17,1.0328947054638034e-17,6.767672289720601e-19,2.3873711683357177e-33,1.768064006400323e-27,1.8562560631022713e-34,7.723952823526338e-46,2.606334619662816e-29,7.842516007155076e-49,5.7472032730163284e-49,1.763375252694259e-20,3.51616530080142e-43
2.7009233299855133e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072754592989,0.11866996470412616,0.022821567673781597,8.215084362842774e-53,3.1142193949693207e-32,2.9964715029619362e-19,9.941626010292648e-36,5.608521692591542e-29,3.1179107264479477e-63,2.3837790630579115e-11,1.8028004974228477e-56,2.3837789244604863e-11,1.1315823010380161e-38,5.367608915231448e-39,2.184523227043539e-51,2.532772698495224e-52,8.802553948947502e-29,1.3951702721911741e-38,1.3018470499625795e-09,3.8545380654006255e-11,1.5439048363897297e-13,8.486008637355513e-21,3.360715746347046e-20,1.542535024025283e-13,3.441563486160061e-17,2.0265059511513997e-17,1.6281081469423886e-18,9.475392189029378e-33,3.747463424904777e-27,5.929239081118303e-34,3.846430015860472e-45,5.470867366090554e-29,5.244859231502947e-48,3.843718603644392e-48,3.0231697857812666e-20,1.287865449797681e-42
3.3903246405412952e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727511708957,0.11866996436571035,0.02282156766886231,3.462285332557736e-52,6.515655385698521e-32,4.573742370929712e-19,3.1539828377185574e-35,1.0463631359788442e-28,1.1902098661027998e-62,2.992230409670114e-11,5.385965063888358e-56,2.992230198152691e-11,2.441924112027283e-38,1.1843075362591093e-38,7.644571496144063e-51,8.863126362625831e-52,1.57985418824533e-28,3.872966341121315e-38,1.6341389616573463e-09,4.838395531218413e-11,1.93824645439856e-13,1.2791966122453902e-20,5.128777979773337e-20,1.9361084990244702e-13,4.852738078807824e-17,3.416038069296475e-17,3.24353175958397e-18,2.6691158004793325e-32,6.787111430839087e-27,1.4528864898953552e-33,1.345996478221393e-44,9.818008789264228e-29,1.9660462354001727e-47,1.441627250216942e-47,4.6135535729868366e-20,3.575106232702102e-42
4.079725951097077e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727477488025,0.11866996402729456,0.022821567663943023,1.1891295985067399e-51,1.219648871656983e-31,6.5011231249988355e-19,8.487251645350925e-35,1.7657549207250608e-28,3.834324840942494e-62,3.600681760599224e-11,1.3883975388566288e-55,3.6006814599926126e-11,4.702554136431339e-38,2.309448774936961e-38,2.2619521976916564e-50,2.6224746683606287e-51,2.582310601009572e-28,9.265497893166797e-38,1.966430859681573e-09,5.822252995277839e-11,2.3327172514746454e-13,1.795353904396368e-20,7.288819961584456e-20,2.329615991310936e-13,6.384686942431156e-17,5.248790531281148e-17,5.785412288475565e-18,6.467832049597516e-32,1.1195919780515636e-26,3.093952455550421e-33,3.982569308425538e-44,1.604622684795095e-28,6.173276860812496e-47,4.528569780801942e-47,6.556462952865389e-20,8.552950987703745e-42
4.769127261652859e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727443267094,0.11866996368887878,0.022821567659023736,3.612276403211685e-51,2.1064737076889715e-31,8.78405373413088e-19,2.0364596163558485e-34,2.7694647259508183e-28,1.0944151593615982e-61,4.209133115910831e-11,3.2169748281517902e-55,4.209132709798204e-11,8.329710262606817e-38,4.110693955920362e-38,5.942772578511701e-50,6.889855524410882e-51,3.9452101687124344e-28,1.9893549544321375e-37,2.298722743825274e-09,6.806110457555436e-11,2.7273253894971197e-13,2.3948287702830828e-20,9.846818438316284e-20,2.7230564983907873e-13,8.00272162163761e-17,7.542551952115881e-17,9.522516364324619e-18,1.4050097332184728e-31,1.7265498547509015e-26,5.939190082702961e-33,1.0463016730584163e-43,2.4512714794076174e-28,1.7392660217082616e-46,1.2763437723982189e-46,8.857248660197799e-20,1.8363758814974646e-41
6.147929882764423e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072737482523,0.11866996301204726,0.02282156764918516,4.163748092312554e-50,5.467727265826939e-31,1.4419104972544046e-18,1.1167921563817193e-33,5.897471445047342e-28,1.119003688746624e-60,5.426035839706149e-11,1.5740390215848883e-54,5.4260351732274075e-11,2.270324710921363e-37,1.1025927068956606e-37,4.420480184039364e-49,5.124642797234297e-50,8.036104489498179e-28,8.096852293799388e-37,2.963306470379915e-09,8.773825376772952e-11,3.516981038146935e-13,3.8253628142042374e-20,1.6159046173688806e-19,3.5097361799454836e-13,1.1376832681175407e-16,1.349136048599402e-16,2.2039498144170994e-17,5.730745526675992e-31,3.59448287182217e-26,1.8223149552078989e-32,7.78190176062467e-43,4.99188066666051e-28,1.4104830115843048e-45,1.0377155351021455e-45,1.4534432944902677e-19,7.474335606094836e-41
7.526732503875988e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727306383367,0.11866996233521579,0.022821567639346587,2.079392606797774e-49,1.16656654449101e-30,2.1478896117251486e-18,3.8776288234062425e-33,1.0767604451432518e-27,5.518574026992121e-60,6.642938581048727e-11,5.09587336797948e-54,6.64293758844599e-11,5.0154265942317455e-37,2.388176438520088e-37,1.8382014285654173e-48,2.1309466641167244e-49,1.4189424415272821e-27,2.3303366853371766e-36,3.6278901413277413e-09,1.0741540288893643e-10,4.307240815484403e-13,5.548102968050106e-20,2.406495386286884e-19,4.296147655131021e-13,1.4876987457642062e-16,2.1181184402595032e-16,4.2577039319524956e-17,1.644973907928221e-30,6.479333587590329e-26,4.30637809203312e-32,3.23577186998745e-42,8.812193713255044e-28,5.856248254988584e-45,4.316075716795006e-45,2.1644472617193893e-19,2.1512001082972306e-40
8.905535124987552e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727237941504,0.11866996165838438,0.022821567629508013,7.475804156734743e-49,2.1870538097423126e-30,2.9963479360469332e-18,1.0589946821397574e-32,1.7749128459022218e-27,1.9735499976949702e-59,7.859841339932096e-11,1.3305165627484642e-53,7.859839955455917e-11,9.665658894841389e-37,4.513615148182241e-37,5.768335144366648e-48,6.686777539136712e-49,2.2749719884107385e-27,5.4886200748581534e-36,4.292473756670914e-09,1.270925519394122e-10,5.098129377136682e-13,7.539871910076808e-20,3.356412716480142e-19,5.082291022210012e-13,1.843923520445371e-16,3.049046521983851e-16,7.298047741937535e-17,3.878660431036883e-30,1.0596771740763174e-25,8.669328133791198e-32,1.015329969848201e-41,1.4125300507354057e-27,1.8432013806529153e-44,1.360359171223968e-44,3.018680064269463e-19,5.06676352638767e-40
1.0284337746099116e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072716949964,0.11866996098155302,0.022821567619669438,2.2226658279791815e-48,3.744932438516579e-30,3.987289466145926e-18,2.48370171318287e-32,2.7221982859921032e-27,5.808453823932199e-59,9.076744116350082e-11,3.0313014916378994e-53,9.076742274257914e-11,1.6944425990215274e-36,7.763043032825542e-37,1.5204694675125312e-47,1.7625059671689587e-48,3.404505283687675e-27,1.1327635349749593e-35,4.957057316410155e-09,1.467697009193834e-10,5.889667628725312e-13,9.778611931966681e-20,4.465618279141428e-19,5.868166375030388e-13,2.2028377376730193e-16,4.1277770684097213e-16,1.1500680569608202e-16,8.042293889908629e-30,1.6168753278846962e-25,1.5649925741771281e-31,2.67612670610882e-41,2.1133840416882782e-27,4.924406158377268e-44,3.638822252489344e-44,4.0160872380818173e-19,1.0457115314627164e-39
1.3041942988322244e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727032615914,0.11866995962789047,0.02282156759999229,1.4070497914671753e-47,9.063280380429047e-30,6.396628223127643e-18,1.0123054696141642e-31,5.504774024724679e-27,3.518248764989241e-58,1.1510549721767746e-10,1.2013361952610904e-52,1.1510546767238869e-10,4.2687252713948305e-36,1.8847905158220543e-36,7.581986679384545e-47,8.788264606807223e-48,6.591710678416574e-27,3.684692823043887e-35,6.286224269077274e-09,1.8612399866855864e-10,7.474753663375786e-13,1.4924656245961745e-19,7.161758730181565e-19,7.439113374226248e-13,2.92419249565986e-16,6.676273570635927e-16,2.3958615250676336e-16,2.658992218027903e-29,3.2497858605003834e-25,4.066860791714185e-31,1.3342889780999617e-40,4.090059714063748e-27,2.5896225015046236e-43,1.917950543948786e-43,6.440229021118203e-19,3.401608801955377e-39
1.579954823054537e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072689573217,0.11866995827422813,0.02282156758031514,5.740769174702353e-47,1.8473856771018152e-29,9.37591480569302e-18,3.0548635426152064e-31,9.728632184656428e-27,1.39358004963841e-57,1.394435539725381e-10,3.572867665964763e-52,1.3944351067390553e-10,9.001375929218561e-36,3.84090931705196e-36,2.6382319281317948e-46,3.0577855278979543e-47,1.120108184291259e-26,9.371135113699088e-35,7.615390999330096e-09,2.2547829613795163e-10,9.062619218514002e-13,2.083799667362999e-19,1.0494623764783698e-18,9.008989380407738e-13,3.644317850165381e-16,9.656047202578576e-16,4.2774345159010416e-16,6.856690001107679e-29,5.72436992041685e-25,8.667613041868449e-31,4.642274960013123e-40,6.947026088816882e-27,9.27137505413206e-43,6.8795658886714665e-43,9.436449262889872e-19,8.651365581812553e-39
1.8867415116890437e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072674344747,0.1186699567682638,0.02282156755842409,2.408384222367906e-46,3.584430984448139e-29,1.3360145923623564e-17,8.826893622364812e-31,1.651551646787542e-26,5.699758177591903e-57,1.6651991701457395e-10,1.0218054609963375e-51,1.6651985532652162e-10,1.8119026125346487e-35,7.426521542248645e-36,9.069274949881718e-46,1.0510604317127763e-46,1.8230342612065046e-26,2.2465396837371814e-34,9.094103693596965e-09,2.6926039492812055e-10,1.083251389988869e-12,2.816363330519961e-19,1.4950309711613088e-18,1.0754236533797325e-12,4.444017078039619e-16,1.3364937102504344e-15,7.229815055270673e-16,1.6603404505778058e-28,9.696730672069274e-25,1.7342419362461812e-30,1.5955695042556797e-39,1.1300853952848555e-26,3.2366111333703004e-42,2.409328994675637e-42,1.3441479702467307e-18,2.0740475378111387e-38
2.1935282003235503e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072659116275,0.11866995526229976,0.022821567536533038,7.934580389584037e-46,6.289794723896875e-29,1.8049785261059225e-17,2.1603379689513017e-30,2.5914948428499554e-26,1.858110203257872e-56,1.9359628092253691e-10,2.4935383937469617e-51,1.9359619759255265e-10,3.2920048602905974e-35,1.296057604363558e-35,2.5675943689448123e-45,2.9754105273951317e-46,2.746750213021387e-26,4.693380151145676e-34,1.0572816112586153e-08,3.130424933749545e-10,1.260605670535458e-12,3.613800461725749e-19,2.0193266897106614e-18,1.2498160108246363e-12,5.243010142030293e-16,1.7392183661193189e-15,1.1181745366036357e-15,3.4932387110574204e-28,1.5195055180064798e-24,3.0971882032033623e-30,4.51648880197601e-39,1.7017986154851024e-26,9.177046729352423e-42,6.852482594468569e-42,1.815341497087453e-18,4.3331383675918486e-38
2.500314888958057e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072643887803,0.11866995375633599,0.022821567514641986,2.1999347218643507e-45,1.0234265740354862e-28,2.3444830466931717e-17,4.6676733103362145e-30,3.8350641380411034e-26,5.131647924327765e-56,2.2067264569576554e-10,5.406825941139759e-51,2.2067253747201093e-10,5.537312430507389e-35,2.0950136990581883e-35,6.288870078138467e-45,7.287199393455384e-46,3.908427699298343e-26,8.843491108571109e-34,1.2051528256297616e-08,3.568245914796238e-10,1.4383318649033277e-12,4.464569680828081e-19,2.6223091816449507e-18,1.4240761108514348e-12,6.041745754824197e-16,2.1662895313872845e-15,1.6206671144885356e-15,6.618404258972916e-28,2.246695371834645e-24,5.08579112744295e-30,1.1060677698067363e-38,2.4202492211474115e-26,2.2424108303843724e-41,1.679310950916248e-41,2.35716703206981e-18,8.164936162517983e-38
2.8071015775925635e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072628659329,0.11866995225037247,0.02282156749275094,5.3857842444779123e-45,1.5707524463628199e-28,2.95452800246586e-17,9.17859033978574e-30,5.42457333478864e-26,1.2547530239167361e-55,2.477490113335996e-10,1.0725553909086349e-50,2.477488749649094e-10,8.775158567331723e-35,3.1925683624915206e-35,1.3824901828966362e-44,1.6018370110251206e-45,5.322010370663473e-26,1.5400537233100046e-33,1.353024012473135e-08,4.006066892430852e-10,1.6164352953937198e-12,5.359299635505063e-19,3.3039381600294396e-18,1.598204053743897e-12,6.840131050237837e-16,2.6121058289593983e-15,2.2359703780320203e-15,1.1578467871442338e-27,3.1759713346434773e-24,7.834267399419472e-30,2.4311217330729085e-38,3.293817841810913e-26,4.913886382127559e-41,3.6903816058631476e-41,2.9695662172409103e-18,1.4219268267678057e-37
3.1138882662270704e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726134308546,0.11866995074440924,0.022821567470859894,1.1985708850264411e-44,2.3014536955884892e-28,3.6351132498422026e-17,1.67658772654898e-29,7.402386545427091e-26,2.7921887887347793e-55,2.748253778353785e-10,1.9839864555585048e-50,2.7482521007126123e-10,1.326316504861321e-34,4.6434770109790305e-35,2.793626397502521e-44,3.2366295838555636e-45,6.998949125228206e-26,2.5208330172950535e-33,1.500895171788739e-08,4.443887866661172e-10,1.7949199884376916e-12,6.290294725785365e-19,4.0641732983456794e-18,1.7721999398510077e-12,7.637971286130417e-16,3.072381765388876e-15,2.9682897052619133e-15,1.9027139778458903e-27,4.3320927963342754e-24,1.147924713340474e-29,4.911889520308555e-38,4.329319629333129e-26,9.893942246447057e-41,7.45128763965387e-41,3.6524806615404285e-18,2.3275441257790633e-37
3.420674954861577e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072598202379,0.11866994923844629,0.022821567448968846,2.4558454927472456e-44,3.247107856259297e-28,4.3862386239849765e-17,2.881046441016582e-29,9.810904184155196e-26,5.722784642995572e-55,3.0190174520044135e-10,3.4614865607129156e-50,3.019015427910802e-10,1.9285348608604926e-34,6.503569985302117e-35,5.255738805613954e-44,6.088742353173777e-45,8.948914536249645e-26,3.923463247666969e-33,1.6487663035765775e-08,4.881708837493825e-10,1.973789096225152e-12,7.251056184450036e-19,4.9029742476197785e-18,1.9460638695525057e-12,8.435174445877385e-16,3.543685332503791e-15,3.82096668583999e-15,2.9716366376546078e-27,5.7398414870292594e-24,1.6158542304412242e-29,9.239560155555178e-38,5.532451778653848e-26,1.8555905039332483e-40,1.4012160653136732e-40,4.4058519598445426e-18,3.6227294124801447e-37
3.7274616434960836e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072582973902,0.11866994773248361,0.022821567427077798,4.733634430049014e-44,4.44045495723591e-28,5.2079039408408913e-17,4.714918086239764e-29,1.2692549927392371e-25,1.1037279585368836e-54,3.2897811342812757e-10,5.76338053993502e-50,3.2897787312438014e-10,2.715987968004259e-34,8.829499076603736e-35,9.35588460547947e-44,1.0837962214879271e-44,1.11796181287491e-25,5.8608288879727917e-33,1.796637407836657e-08,5.319529804933912e-10,2.153044861657081e-12,8.236402232008571e-19,5.820300655878979e-18,2.1197959432057323e-12,9.2317512329448e-16,4.0234732031326086e-15,4.796443978640797e-15,4.452775353622026e-27,7.424014189091014e-24,2.2010030973036942e-29,1.6445191051355058e-37,6.907681568274109e-26,3.2908529892552764e-40,2.491789241424533e-40,5.229621724762057e-18,5.411752877095387e-37
4.341035020765097e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072552516946,0.11866994472055907,0.022821567383295698,1.5344879312721248e-43,7.704517569822142e-28,7.062853671565555e-17,1.125228415757523e-28,2.0044894386890417e-25,3.588029283638178e-54,3.831308524687298e-10,1.430893715392383e-49,3.83130526631478e-10,4.988508564540351e-34,1.5107058868600943e-34,2.6091339762922726e-43,3.021996029568956e-44,1.650815984555532e-25,1.1860326419810358e-32,2.092379533773556e-08,6.195171729653102e-10,2.5127229245115893e-12,1.0264104887464915e-18,7.890368560590707e-18,2.466864923381409e-12,1.0823060875103711e-15,5.000743455132914e-15,7.123156402490046e-15,9.059808741396971e-27,1.1720809772548624e-23,3.777904054757841e-29,4.5847480910532725e-37,1.0188584564678819e-25,9.085700692095979e-40,6.920003486008199e-40,7.08812336578094e-18,1.0952200441921167e-36
4.8932510603072085e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072525105681,0.11866994200982794,0.02282156734389181,3.847580753700767e-43,1.1831461361935078e-27,8.973553187306089e-17,2.2180217659677866e-28,2.870566274107768e-25,9.030142519643282e-54,4.31868320548826e-10,2.928635580182073e-49,4.318679066261106e-10,8.04764464073297e-34,2.292510887259576e-34,5.820351649833105e-43,6.740458657324421e-44,2.231697361713125e-25,2.0509089745350408e-32,2.35854735297188e-08,6.983249450332917e-10,2.8377680937870327e-12,1.2137509541356428e-18,1.0021582350895216e-17,2.7787770630973572e-12,1.225324611087798e-15,5.893740237638977e-15,9.651724902443802e-15,1.573163199310396e-26,1.6782063349470385e-23,5.735573249744433e-29,1.0224643859709725e-36,1.375950043559624e-25,2.005413623722197e-39,1.5355214944932183e-39,9.000952834450079e-18,1.893977450575261e-36
5.6097907411362475e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072489537605,0.11866993849246237,0.022821567292762454,1.1141781243508703e-42,1.9214484691823473e-27,1.179350055861372e-16,4.806900446219993e-28,4.324855706001215e-25,2.629514662828029e-53,4.951086642073636e-10,6.6874139467179335e-49,4.951081203114553e-10,1.3905639922128764e-33,3.670081899714008e-34,1.4635297240942515e-42,1.6945875122191746e-43,3.1315382137364343e-25,3.810258425226353e-32,2.7039189415204336e-08,8.005836461574208e-10,3.2614270535427274e-12,1.4616460963213526e-18,1.3165265655564025e-17,3.182870890986068e-12,1.4106107615940395e-15,7.0639997798927406e-15,1.3552847475397238e-14,2.936159349202069e-26,2.5280656512197403e-23,9.170334747442627e-29,2.570013234337438e-36,1.9281265567037283e-25,4.96184193819408e-39,3.8276076294769995e-39,1.1821584883637567e-17,3.5189641812227155e-36
6.254676453882383e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724575263304,0.11866993532683462,0.022821567246746034,2.5495692439527094e-42,2.816218319794464e-27,1.4660456906097318e-16,8.827507482554198e-28,5.994010398163328e-25,6.051083807014498e-53,5.520249775017823e-10,1.2852184775988831e-48,5.520243014976142e-10,2.1490314658462166e-33,5.316294533264984e-34,3.0142767245546466e-42,3.4896375460800994e-43,4.084956668889988e-25,6.202551266577593e-32,3.014753242820381e-08,8.926164755951841e-10,3.6445481214736345e-12,1.6877417294563128e-18,1.6359510553910793e-17,3.5459436314562705e-12,1.5770857178387581e-15,8.12241901038247e-15,1.766772687331483e-14,4.7959629559947087e-26,3.503492832446093e-23,1.3256329152974722e-28,5.291473101194043e-36,2.5120523491479692e-25,1.0078083995695409e-38,7.823809594878231e-39,1.4686588067097954e-17,5.7287440120146506e-36
