Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),CO2X(24),C2H6X(52),HOCO(73),CHO2(74),S(216)
8.024174456924057e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4260059572440561,0.05363197707759059,0.0020471146558890536,4.798743482982621e-05,0.0013304878099426093,0.11580477157070193,0.04011328962648042,2.0081294357594153e-05,1.3066620489239767e-09,0.0013218136651951499,3.355530844143311e-11,0.0006314730644387959,2.6915989551569816e-09,1.031510586865442e-06,4.6057502064483566e-09,1.5722152931601104e-10,3.3227945608060174e-06,3.6448639640271075e-05,0.003706824079665072,2.9516450830060643e-07,0.0007485049826531562,1.4185214740054845e-10,6.731828525718806e-10,3.6304542656305936e-08,9.657519954865235e-08,0.0007252492744009686,0.018882404646030294,2.564568442837324e-06,5.7459843503489975e-08,0.002231096036154103,5.7681170362199424e-05,3.9406576332219875e-09,1.1955638442460547e-07,6.320891241067549e-10,1.754167210655027e-06,1.326838561279509e-10,4.012780344472508e-06,9.894518654200397e-12,1.0960357176986968e-10,5.329367953763214e-08,2.310329525218603e-12,1.2902103466252872e-13,3.85089507950409e-20
8.049811835798936e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4259078720278732,0.05351025873051903,0.0020321726801624585,4.795418440182238e-05,0.0013290892477686703,0.11606489982411715,0.040144683137459905,1.9998294316271143e-05,1.3132597950202993e-09,0.0013190846988270113,3.348661640909663e-11,0.0006318602254170346,2.6916625039961614e-09,1.022589410845467e-06,4.612176384545254e-09,1.570492301828134e-10,3.3013699616315398e-06,3.65085661208477e-05,0.0036975591682046277,2.9151333085588556e-07,0.000749148589218139,1.4037474545896294e-10,6.668895787944934e-10,3.651374223080015e-08,9.728643764665167e-08,0.0007297950692744132,0.018980062886060883,2.565959150988948e-06,5.7386229635757e-08,0.002235594404617264,5.7776006798999e-05,3.9316164620433694e-09,1.1962240327754826e-07,6.331214639591754e-10,1.7422851011950131e-06,1.3251354892944303e-10,4.0184877474985385e-06,9.90850468116655e-12,1.0950521642354624e-10,5.306118491836895e-08,2.310144098749081e-12,1.2901068468557417e-13,3.8545538576931253e-20
8.075449214673815e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4258098629020441,0.05338882441012405,0.0020173461000055045,4.7920967460190006e-05,0.0013276895267839077,0.11632441866251117,0.04017584658429489,1.9915647677227776e-05,1.319854627170555e-09,0.0013163616886393422,3.341812217885653e-11,0.0006322461597169048,2.6917299373063454e-09,1.0137517019870148e-06,4.618571572795022e-09,1.5687597901266787e-10,3.2801042839537707e-06,3.656824927273023e-05,0.003688318407426804,2.879179552172048e-07,0.0007497891551310548,1.389178301122822e-10,6.606573736814656e-10,3.672376132046193e-08,9.799891544113357e-08,0.000734343003619768,0.019077635420382585,2.5673349018934095e-06,5.7312603797891796e-08,0.0022400791249841115,5.787045815750428e-05,3.922597486908152e-09,1.1968771504710719e-07,6.34148489582612e-10,1.7304852187100168e-06,1.323426539245849e-10,4.024165828919359e-06,9.922418965316464e-12,1.0940702484202699e-10,5.2829738644498244e-08,2.309953842352958e-12,1.2900006494736704e-13,3.858180884946353e-20
8.101086593548695e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4257119309804283,0.05326767344471187,0.0020026339749560167,4.788778399729234e-05,0.0013262886736768811,0.11658332951727517,0.04020678182474707,1.98333528461422e-05,1.3264464405861784e-09,0.0013136446195834513,3.3349824892808465e-11,0.0006326308729523307,2.6918012421039375e-09,1.0049966441264076e-06,4.624935956769487e-09,1.5670178995256253e-10,3.2589962846086763e-06,3.662769059503041e-05,0.0036791017426407832,2.8437735198019085e-07,0.0007504266982756392,1.3748105050512787e-10,6.544856219501347e-10,3.6934594548255306e-08,9.871261821861258e-08,0.0007388929978766759,0.01917512120798901,2.568695830386223e-06,5.7238967293521e-08,0.0022445502414828017,5.796452681012334e-05,3.913600656617528e-09,1.1975232610283424e-07,6.351702299658943e-10,1.7187670002004265e-06,1.3217118180276692e-10,4.029814787156126e-06,9.936261993595508e-12,1.0930899634317339e-10,5.2599335860461163e-08,2.309758788431988e-12,1.2898917725751836e-13,3.861776385292141e-20
8.126723972423574e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4256140773629912,0.053146805164184956,0.0019880353725388778,4.785463400459828e-05,0.0013248867149066455,0.11684163381668923,0.04023749070079267,1.9751408237141524e-05,1.333035131515541e-09,0.001310933476677561,3.328172370230185e-11,0.0006330143706967729,2.691876405775457e-09,9.963234292808252e-07,4.63126972087749e-09,1.5652667700267866e-10,3.2380447301472033e-06,3.668689158259474e-05,0.0036699091191207374,2.8089051433636216e-07,0.0007510612364053869,1.3606406305468066e-10,6.483737147377965e-10,3.71462365392229e-08,9.942753132428025e-08,0.0007434449730825595,0.019272519221433766,2.570042070121932e-06,5.7165321412758304e-08,0.00224900779822235,5.8058215122515164e-05,3.904625920020286e-09,1.1981624275850302e-07,6.36186713972154e-10,1.7071298861110203e-06,1.319991431327161e-10,4.035434819915131e-06,9.950034251190982e-12,1.0921113025638105e-10,5.236997173401134e-08,2.309558969120686e-12,1.2897802341071548e-13,3.8653405816880316e-20
8.152361351298453e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42551630313593597,0.053026218900038474,0.0019735493681972823,4.7821517472701694e-05,0.0013234836767044547,0.11709933298592475,0.040267975038758855,1.9669812272742866e-05,1.3396205972384819e-09,0.0013082282450063052,3.321381776781427e-11,0.0006333966584836495,2.691955416073521e-09,9.877312575633685e-07,4.6375730483705744e-09,1.5635065401785186e-10,3.217248396767196e-06,3.674585372601051e-05,0.0036607404821083944,2.7745645748834934e-07,0.0007516927871447284,1.3466653127014887e-10,6.423210495327586e-10,3.73586819208084e-08,1.0014364016222544e-07,0.0007479988508697384,0.019369828446698472,2.571373753584112e-06,5.7091667432318234e-08,0.002253451839192325,5.815152545359791e-05,3.895673226013915e-09,1.198794712725789e-07,6.371979703384848e-10,1.6955733203203956e-06,1.318265483638154e-10,4.041026124188739e-06,9.9637362215344e-12,1.0911342592224829e-10,5.214164145609895e-08,2.3093544162892944e-12,1.2896660518688832e-13,3.8688736960249397e-20
8.177998730173332e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42541860937183434,0.05290591398535667,0.001959175045224591,4.778843439134045e-05,0.0013220795850754498,0.11735642844704697,0.04029823664945904,1.9588563383795022e-05,1.3462027360608102e-09,0.0013055289097202323,3.314610625882717e-11,0.0006337777418067525,2.692038261112919e-09,9.79219337099231e-07,4.643846121348705e-09,1.5617373470901824e-10,3.196606070245599e-06,3.680457851161131e-05,0.003651595776815561,2.7407421808375543e-07,0.0007523213679902234,1.3328812557833388e-10,6.36327030105982e-10,3.7571925323177976e-08,1.0086093019565522e-07,0.0007525545534625741,0.019467047883062066,2.5726910120953056e-06,5.7018006615628764e-08,0.0022578824082625996,5.82444601555572e-05,3.8867425235457624e-09,1.199420178486889e-07,6.382040276756221e-10,1.6840967501301586e-06,1.3165340782741e-10,4.046588896256329e-06,9.977368386303649e-12,1.0901588269226078e-10,5.1914340240757244e-08,2.30914516154674e-12,1.28954924351376e-13,3.8723759491313635e-20
8.203636109048212e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42532099712975624,0.05278588975480923,0.0019449114946967245,4.7755384749414856e-05,0.0013206744658003358,0.11761292161901735,0.04032827732832706,1.9507660009420518e-05,1.3527814473087954e-09,0.0013028354560353094,3.307858835370312e-11,0.000634157626120656,2.6921249293667207e-09,9.70786883942901e-07,4.650089120766252e-09,1.5599593264464662e-10,3.1761165458709313e-06,3.686306742148152e-05,0.003642474948426626,2.707428536742363e-07,0.0007529469963117445,1.3192852315606888e-10,6.303910664441048e-10,3.7785961379535806e-08,1.0157938694710408e-07,0.0007571120036746296,0.019564176542971188,2.5739939758270596e-06,5.6944340212941574e-08,0.0022622995491831987,5.833702157385542e-05,3.8778337616143e-09,1.200038886360976e-07,6.392049144677547e-10,1.6726996262538878e-06,1.314797317380888e-10,4.05212333168526e-06,9.9909312254256e-12,1.0891849992849919e-10,5.168806332499277e-08,2.3089312362436195e-12,1.2894298265509068e-13,3.875847560777715e-20
8.22927348792309e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42522346745539785,0.052666145544647804,0.0019307578154051368,4.772236853500589e-05,0.0013192683444370461,0.11786881391769612,0.04035809885555025,1.9427100596958222e-05,1.359356631323631e-09,0.00130014786923243,3.3011263239564375e-11,0.0006345363168411206,2.6922154096623085e-09,9.624331219963817e-07,4.6563022264377164e-09,1.5581726125215722e-10,3.1557786283760393e-06,3.692132193346194e-05,0.003633377942101011,2.6746144218044e-07,0.0007535696893536025,1.3058740776430813e-10,6.245125746828422e-10,3.800078472642805e-08,1.0229899599862187e-07,0.0007616711249057487,0.019661213451911852,2.5752827738096926e-06,5.687066946144337e-08,0.002266703305584017,5.842921204723937e-05,3.868946889270081e-09,1.2006508973016552e-07,6.402006590722603e-10,1.6613814028058821e-06,1.313055301949606e-10,4.0576296253318185e-06,1.0004425217078562e-11,1.0882127700333444e-10,5.1462805968670256e-08,2.3087126714749925e-12,1.28930781834674e-13,3.879288749680402e-20
8.25491086679797e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42512602138120925,0.05254668069270229,0.001916713113790326,4.76893857353928e-05,0.0013178612463223959,0.11812410675584509,0.04038770299620134,1.9346883601906335e-05,1.3659281894558883e-09,0.0012974661346569231,3.294413011217281e-11,0.0006349138193454947,2.6923096911775233e-09,9.541572829283997e-07,4.662485617043333e-09,1.556377338193264e-10,3.135591131871131e-06,3.697934352115581e-05,0.003624304702975596,2.642290813746691e-07,0.0007541894642356918,1.292644695889293e-10,6.18690977040479e-10,3.821639000404733e-08,1.0301974299196556e-07,0.0007662318411391608,0.019758157648282152,2.5765575339419117e-06,5.6796995585366686e-08,0.0022710937209745687,5.852103390774745e-05,3.86008185561679e-09,1.2012562717280321e-07,6.411912897193866e-10,1.6501415372897063e-06,1.311308131829212e-10,4.0631079713422e-06,1.0017850837694258e-11,1.0872421329913713e-10,5.123856345439807e-08,2.3084894980831803e-12,1.2891832361265735e-13,3.8826997335058753e-20
8.28054824567285e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4250286599265204,0.052427494538377264,0.0019027765038758964,4.765643633707038e-05,0.0013164531965737221,0.11837880154313023,0.040417091500369366,1.9267007487865922e-05,1.3724960240599445e-09,0.001294790237718071,3.2877188175811177e-11,0.000635290138973105,2.6924077634368955e-09,9.459586060945796e-07,4.668639470135196e-09,1.5545736349567778e-10,3.115552879777089e-06,3.7037133653932104e-05,0.0036152551761671047,2.610448883856834e-07,0.000754806337954649,1.2795940508672071e-10,6.129257017531944e-10,3.8432771856540304e-08,1.0374161362879704e-07,0.000770794076938681,0.019855008183266094,2.5778183830007085e-06,5.672331979609693e-08,0.002275470838743889,5.86124894807192e-05,3.851238609812537e-09,1.2018550695294208e-07,6.421768345121643e-10,1.638979490586531e-06,1.309555905738905e-10,4.068558563153485e-06,1.0031208561960589e-11,1.0862730820801809e-10,5.101533108742148e-08,2.3082617466606903e-12,1.2890560969762e-13,3.8860807288749485e-20
8.306185624547728e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4249313840976661,0.05230858642264845,0.0018889471072031639,4.762352032576605e-05,0.001315044220090514,0.11863289968612448,0.04044626610328935,1.9187470726484902e-05,1.3790600384884033e-09,0.0012921201638886205,3.281043664316575e-11,0.0006356652810256465,2.692509616307716e-09,9.378363384585658e-07,4.674763962143121e-09,1.552761632938603e-10,3.0956627047590708e-06,3.709469379693064e-05,0.0036062293067744525,2.579079992091048e-07,0.0007554203273849329,1.2667191683237774e-10,6.072161830109879e-10,3.864992493229397e-08,1.0446459367083977e-07,0.0007753577574457617,0.01995176412070859,2.579065446650961e-06,5.6649643292280785e-08,0.0022798347021603296,5.8703581084802736e-05,3.842417101070743e-09,1.202447350069853e-07,6.431573214262749e-10,1.627894726943279e-06,1.307798721280413e-10,4.073981593494631e-06,1.0044498862824386e-11,1.0853056113154981e-10,5.079310419551011e-08,2.3080294475528753e-12,1.288926417843371e-13,3.889431951366824e-20
8.331823003422608e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42483419488811053,0.05218995568805906,0.0018752240527663074,4.7590637686456296e-05,0.001313634341556029,0.1188864025883106,0.04047522852547107,1.9108271797402463e-05,1.3856201370864962e-09,0.0012894558987043042,3.2743874735210363e-11,0.0006360392507675661,2.692615239996227e-09,9.297897345140815e-07,4.680859268380015e-09,1.550941460910128e-10,3.0759194486603976e-06,3.7152025411069224e-05,0.00359722703988107,2.5481756823555046e-07,0.0007560314492799173,1.2540171337395747e-10,6.015618608927439e-10,3.886784388421475e-08,1.0518866894002625e-07,0.0007799228083765008,0.02004842453699172,2.5802988494546433e-06,5.657596725993629e-08,0.0022841853543712643,5.879431103196012e-05,3.833617278660932e-09,1.2030331721923926e-07,6.4413277830967e-10,1.6168867139605842e-06,1.3060366749503433e-10,4.079377254387452e-06,1.0057722211493118e-11,1.0843397148049335e-10,5.057187812884048e-08,2.307792630860512e-12,1.288794215539312e-13,3.892753615522895e-20
8.357460382297487e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42473709327856973,0.052071601678716224,0.0018616064769480512,4.7557788403382854e-05,0.0013122235854388993,0.11913931165008426,0.040503980472826565,1.9029409188193966e-05,1.392176225186471e-09,0.0012867974277633654,3.2677501681091594e-11,0.0006364120534264403,2.6927246250440168e-09,9.21818056207897e-07,4.686925563048086e-09,1.54911324630115e-10,3.056321962436736e-06,3.720912995304568e-05,0.003588248320557192,2.5177276779464625e-07,0.0007566397202730245,1.241485090908469e-10,5.95962181303599e-10,3.908652337003576e-08,1.059138253186992e-07,0.0007844891560189268,0.020144988520911736,2.58151871488059e-06,5.650229287255648e-08,0.0022885228384030352,5.888468162747727e-05,3.824839091910167e-09,1.2036125942238133e-07,6.451032328825463e-10,1.6059549225805656e-06,1.304269862152124e-10,4.084745737147637e-06,1.0070879077437596e-11,1.0833753867457053e-10,5.03516482598921e-08,2.3075513264427114e-12,1.2886595067402875e-13,3.8960459348510695e-20
8.383097761172366e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4246400802371334,0.051953523740287444,0.0018480935234558905,4.7524972460068635e-05,0.0013108119759947293,0.11939162826875661,0.04053252363679672,1.8950881394316307e-05,1.3987282091019702e-09,0.0012841447367260797,3.26113167180155e-11,0.0006367836941933473,2.692837762324125e-09,9.139205728636944e-07,4.692963019245025e-09,1.5472771152132572e-10,3.0368691060905674e-06,3.726600887534162e-05,0.003579293093862097,2.4877278770800093e-07,0.0007572451568787715,1.2291202405197548e-10,5.904165959138178e-10,3.930595805259468e-08,1.0664004874975298e-07,0.0007890567272300846,0.020241455173557396,2.5827251653140633e-06,5.642862129121403e-08,0.002292847197160856,5.897469516997228e-05,3.816082490203943e-09,1.204185673979109e-07,6.460687127374619e-10,1.5950988270744375e-06,1.3024983772077736e-10,4.090087232385753e-06,1.0083969928395454e-11,1.0824126214221565e-10,5.013240998333981e-08,2.3073055639195006e-12,1.2885223079889854e-13,3.899309121829853e-20
8.408735140047245e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4245431567193859,0.051835721219997,0.0018346843432588385,4.749218983933316e-05,0.001309399537267675,0.11964335383855794,0.04056085969447665,1.8872686919053748e-05,1.405275996122395e-09,0.001281497811314285,3.254531909113541e-11,0.0006371541782232371,2.692954643037219e-09,9.060965611068082e-07,4.698971808969021e-09,1.545433192433078e-10,3.017559748605963e-06,3.7322663626231495e-05,0.0035703613048463337,2.458168348576837e-07,0.00075784777549381,1.2169198388452086e-10,5.849245620951887e-10,3.95261426000689e-08,1.073673252367047e-07,0.0007936254494328435,0.020337823608189694,2.583918322065431e-06,5.635495366467138e-08,0.0022971584734284797,5.9064353951397904e-05,3.807347422986542e-09,1.204752468765499e-07,6.470292453388382e-10,1.584317905029946e-06,1.300722313369979e-10,4.095401930008259e-06,1.0096995230372392e-11,1.0814514132030704e-10,4.991415871593259e-08,2.3070553726740915e-12,1.2883826356959256e-13,3.902543387911786e-20
8.434372518922125e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4244463236685262,0.0517181934666223,0.001821378094524708,4.74594405233077e-05,0.0013079862930920208,0.11989448975064028,0.04058899030874018,1.8794824273464154e-05,1.4118194945072617e-09,0.0012788566373109144,3.247950805344131e-11,0.0006375235106352955,2.6930752587082234e-09,8.983453047898245e-07,4.704952103124879e-09,1.5435816014454107e-10,2.9983927678836537e-06,3.737909564978429e-05,0.003561452898553904,2.4290413276600587e-07,0.0007584475923980235,1.2048811964413712e-10,5.79485542859801e-10,3.974707168628489e-08,1.0809564084390384e-07,0.0007981952506132769,0.020434092950122027,2.585098305379717e-06,5.6281291129482045e-08,0.0023014567098681247,5.915366025705138e-05,3.798633839762635e-09,1.2053130353870316e-07,6.479848580228436e-10,1.5736116373386487e-06,1.2989417628336898e-10,4.100690019218534e-06,1.010995544764443e-11,1.0804917565396939e-10,4.969688989638943e-08,2.3068007818557944e-12,1.2882405061410374e-13,3.9057489435277695e-20
8.460009897797004e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4243495820154856,0.051600939830490404,0.001808173942557909,4.7426724493450146e-05,0.0013065722670937377,0.12014503739308068,0.04061691712836316,1.8717291976325754e-05,1.4183586134805461e-09,0.0012762212005595285,3.241388286565006e-11,0.0006378916965132989,2.693199601182471e-09,8.90666094919028e-07,4.7109040715307925e-09,1.5417224644462079e-10,2.9793670506764006e-06,3.743530638586346e-05,0.003552567820024417,2.4003392118761583e-07,0.0007590446237555495,1.193001676819722e-10,5.740990068025906e-10,3.996873999101806e-08,1.0882498169671096e-07,0.0008027660593179457,0.020530262336601615,2.5862652344464105e-06,5.620763481008906e-08,0.0023057419490205267,5.924261636558566e-05,3.789941690098443e-09,1.2058674301492706e-07,6.489355779979752e-10,1.5629795081830395e-06,1.2971568167472595e-10,4.1059516885179075e-06,1.0122851042762694e-11,1.0795336459636791e-10,4.948059898530114e-08,2.306541820382672e-12,1.288095935474978e-13,3.908925998091354e-20
8.485647276671883e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42425293267904646,0.05148395966347445,0.0017950710597377706,4.739404173055954e-05,0.0013051574826920373,0.1203949981508846,0.04064464178814579,1.864008855408425e-05,1.4248932632250228e-09,0.0012735914869638548,3.2348442796097436e-11,0.0006382587409059736,2.6933276626217524e-09,8.830582295816745e-07,4.7168278829230365e-09,1.539855902355449e-10,2.9604814925246696e-06,3.749129727013958e-05,0.003543706014295211,2.3720545571263806e-07,0.0007596388856157851,1.1812786952422213e-10,5.687644280391103e-10,4.019114220015504e-08,1.0955533398144226e-07,0.0008073378046503608,0.02062633091669273,2.587419227407492e-06,5.6133985818936504e-08,0.0023100142333046135,5.933122454900796e-05,3.781270923621396e-09,1.2064157088628922e-07,6.498814323444689e-10,1.5524210050235293e-06,1.2953675652242764e-10,4.111187125706692e-06,1.0135682476554296e-11,1.0785770760842734e-10,4.9265281465005264e-08,2.3062785169433514e-12,1.287948939720371e-13,3.9120747600017197e-20
8.511284655546762e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42415637656595834,0.05136725231898997,0.0017820686254573768,4.736139221479018e-05,0.0013037419631009087,0.12064437340598942,0.040672165909033914,1.8563212540800496e-05,1.431423354876593e-09,0.0012709674824873277,3.228318712063114e-11,0.0006386246488273429,2.6934594355012706e-09,8.755210138740804e-07,4.722723704961503e-09,1.5379820348298867e-10,2.941734997692613e-06,3.7547069734093125e-05,0.003534867426403444,2.3441800738156076e-07,0.0007602303939144277,1.1697097175732744e-10,5.634812861443854e-10,4.04142730059832e-08,1.1028668394555293e-07,0.0008119104162683566,0.020722297851160105,2.588560401366488e-06,5.6060345256570873e-08,0.002314273605017323,5.941948707268757e-05,3.772621490021759e-09,1.2069579268480623e-07,6.508224480137203e-10,1.5419356185852776e-06,1.2935740973550057e-10,4.116396517885238e-06,1.0148450208123127e-11,1.0776220415865604e-10,4.9050932839476505e-08,2.3060108999998787e-12,1.287799534773427e-13,3.915195436647877e-20
8.536922034421642e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4240599145710534,0.051250817151991465,0.0017691658260629152,4.732877592566566e-05,0.0013023257313306493,0.12089316453726692,0.040699491098239275,1.8486662478098484e-05,1.4379488005186114e-09,0.0012683491731526329,3.221811512250475e-11,0.0006389894252570698,2.6935949126059156e-09,8.680537598305119e-07,4.7285917042374794e-09,1.5361009802756604e-10,2.923126479104362e-06,3.7602625205007655e-05,0.0035260520013881513,2.3167086231030918e-07,0.0007608191644744601,1.158292259002703e-10,5.582490661000784e-10,4.063812710757907e-08,1.1101901789796275e-07,0.0008164838243818766,0.020818162312353006,2.589688872398976e-06,5.598671421172929e-08,0.0023185201063338156,5.9507406195373484e-05,3.763993339054621e-09,1.207494138939587e-07,6.517586518296083e-10,1.531522842844898e-06,1.291776501216716e-10,4.121580051454984e-06,1.0161154694856752e-11,1.0766685372300648e-10,4.8837548634242136e-08,2.3057389977907376e-12,1.2876477364052728e-13,3.918288234413454e-20
8.562559413296521e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4239635475773613,0.051134653518968794,0.0017563618547935343,4.729619284209234e-05,0.0013009088101893847,0.12114137292052751,0.04072661894935872,1.8410436915113885e-05,1.4444695131762004e-09,0.0012657365450412547,3.2153226092273504e-11,0.0006393530751408012,2.6937340870259637e-09,8.606557863528584e-07,4.734432046278243e-09,1.5342128558607867e-10,2.9046548582806265e-06,3.76579651059859e-05,0.0035172596842922765,2.2896332132650914e-07,0.0007614052130071734,1.147023882918255e-10,5.530672582345195e-10,4.086269921087694e-08,1.1175232220884247e-07,0.0008210579597489929,0.02091392348409205,2.590804755559966e-06,5.5913093761452986e-08,0.002322753779307245,5.959498416918873e-05,3.755386420538533e-09,1.208024399490073e-07,6.526900704881499e-10,1.5211821750170283e-06,1.2899748638852087e-10,4.126737912119501e-06,1.0173796392427751e-11,1.0757165578456784e-10,4.8625124396257266e-08,2.3054628383320465e-12,1.287493560262908e-13,3.921353358679089e-20
8.5881967921714e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42386727645622246,0.05101876077794355,0.0017436559117217042,4.726364294237276e-05,0.0012994912222845751,0.12138899992852398,0.04075355104249252,1.8334534408442965e-05,1.4509854068105663e-09,0.0012631295842930258,3.208851932769132e-11,0.0006397156033905049,2.693876952154467e-09,8.533264191410813e-07,4.74024489555129e-09,1.5323177775275427e-10,2.8863190652756057e-06,3.771309085595896e-05,0.003508490420164669,2.2629469961497884e-07,0.0007619885551131315,1.1359021999431992e-10,5.479353581591825e-10,4.108798402885422e-08,1.1248658330963163e-07,0.0008256327536729448,0.021009580561556083,2.5919081648917826e-06,5.583948497119386e-08,0.002326974665868384,5.968222323963137e-05,3.74680068435666e-09,1.2085487623736707e-07,6.536167305556788e-10,1.5109131155407783e-06,1.288169271446455e-10,4.131870284885588e-06,1.0186375754790953e-11,1.0747660983337934e-10,4.8413655693780605e-08,2.3051824494200917e-12,1.2873370218708784e-13,3.924391013826268e-20
8.61383417104628e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4237711020674009,0.05090313828846565,0.0017310472036940817,4.7231126204218594e-05,0.0012980729900245144,0.12163604693095365,0.04078028894436151,1.8258953522091916e-05,1.4574963963133072e-09,0.0012605282771056797,3.202399413360807e-11,0.0006400770148847955,2.6940235016839e-09,8.460649906244217e-07,4.746030415473338e-09,1.5304158600047149e-10,2.8681180386142214e-06,3.7768003869667426e-05,0.0034997441540620526,2.2366432637412495e-07,0.0007625692062830635,1.1249248667051788e-10,5.428528667212305e-10,4.1313976282113496e-08,1.1322178769367736e-07,0.000830208138000825,0.021105132751168414,2.592999213435894e-06,5.5765888894887604e-08,0.002331182807825942,5.976912564560348e-05,3.738236080460513e-09,1.2090672809921242e-07,6.545386584710904e-10,1.5007151680660589e-06,1.286359809005931e-10,4.136977354064315e-06,1.0198893234193181e-11,1.0738171536640416e-10,4.820313811630543e-08,2.3048978586352078e-12,1.287178136632781e-13,3.9274014032430314e-20
8.639471549921159e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4236750252591951,0.050787785411609686,0.00171853494427287,4.719864260476349e-05,0.001296654135619816,0.12188251529446278,0.04080683420842337,1.818369282742665e-05,1.4640023975007208e-09,0.0012579326097344103,3.1959649821869e-11,0.0006404373144692667,2.694173729601048e-09,8.388708398933537e-07,4.751788768415707e-09,1.5285072168197135e-10,2.850050725229657e-06,3.7822705557678544e-05,0.0034910208310509638,2.2107154448037374e-07,0.0007631471818989805,1.114089584695392e-10,5.378192899485322e-10,4.154067069889973e-08,1.1395792191594175e-07,0.000834784045119312,0.021200579270487015,2.5940780132400886e-06,5.569230657506566e-08,0.002335378246866574,5.985569361940398e-05,3.7296925588675074e-09,1.2095800082776948e-07,6.55455880546804e-10,1.4905878394397981e-06,1.2845465606995193e-10,4.142059303272103e-06,1.021134928117756e-11,1.0728697188719168e-10,4.79935672744461e-08,2.3046090933423214e-12,1.287016919831786e-13,3.930384729325707e-20
8.665108928796038e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4235790468685495,0.05067270150997139,0.0017061183536776754,4.716619212057552e-05,0.001295234681084894,0.1221284063826511,0.040833188374987825,1.8108750903123054e-05,1.4705033271081091e-09,0.001255342568491429,3.189548571121594e-11,0.0006407965069568175,2.694327630184949e-09,8.317433126322771e-07,4.7575201157060525e-09,1.5265919603106073e-10,2.832116080401222e-06,3.787719732641155e-05,0.0034823203962096646,2.1851571016402756e-07,0.0007637224972350956,1.1033940995651592e-10,5.328341389798906e-10,4.176806201498872e-08,1.1469497259254408e-07,0.0008393604079507215,0.021295919348095427,2.5951446753638535e-06,5.561873904297817e-08,0.002339561024554282,5.994192938671293e-05,3.7211700696603253e-09,1.2100869966954504e-07,6.563684229644183e-10,1.4805306396920498e-06,1.282729609705967e-10,4.147116315431833e-06,1.0223744344573712e-11,1.071923789056102e-10,4.7784938799787905e-08,2.3043161806924496e-12,1.2868533866322649e-13,3.933341193481882e-20
8.690746307670917e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42348316772116423,0.05055788594766413,0.0016937966587278518,4.7133774727669405e-05,0.0012938146482394251,0.12237372155607389,0.04085935297133101,1.80341263351176e-05,1.476999102784079e-09,0.0012527581397455284,3.1831501127187506e-11,0.0006411545971279634,2.6944851980044826e-09,8.246817610529311e-07,4.763224617638427e-09,1.524670201638021e-10,2.8143130676925383e-06,3.793148057810147e-05,0.0034736427946300196,2.1599619269055182e-07,0.0007642951674584852,1.0928361999687015e-10,5.278969300222998e-10,4.199614497455886e-08,1.154329264018426e-07,0.0008439371599528855,0.021391152223490844,2.596199309892129e-06,5.554518731864653e-08,0.00234373118233067,6.002783516663732e-05,3.7126685629937494e-09,1.2105882982506818e-07,6.5727631177735e-10,1.4705430820219972e-06,1.2809090382551643e-10,4.152148572773942e-06,1.0236078871509769e-11,1.0709793593799523e-10,4.757724834482819e-08,2.3040191476282087e-12,1.2866875520817994e-13,3.93627099613769e-20
