Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),H2OX(23),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),C2H6X(52),CO2X(24)
1.0263208424829387e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727674905474,0.11866996597958492,0.022821567692321947,6.700138858711833e-64,6.716547161387989e-33,5.246872463770649e-22,1.984869876436321e-44,4.540659924159299e-33,4.498337476444014e-74,9.05809793194769e-13,2.7598480725265847e-64,9.058097907460487e-13,5.690285617813575e-44,5.562320917056014e-43,3.63895080974844e-61,4.219340046633143e-62,1.8897403050945425e-23,4.0190406993440245e-46,4.946874503863117e-11,1.4646816240970868e-12,5.863714453630387e-15,1.5906841301552062e-23,5.892450590605839e-23,5.863512470310852e-15,9.57154973716303e-20,3.0067518674628048e-21,1.3899235421163398e-23,2.3619191423139598e-40,3.5257610428602096e-31,2.3161782544172267e-40,5.301182478630914e-23,5.448446517360868e-33,6.4084466495950414e-55,4.611475036128282e-58,1.1030947878460876e-20,3.1601670519596296e-66,3.7096208311673975e-50,6.381917716645671e-56,7.373666452486272e-43,3.365100272772649e-58
2.0526417393423153e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766981096,0.1186699659292045,0.022821567691589606,3.3178177132404405e-61,5.37338742135473e-32,2.0989435758594637e-21,2.4572745806335655e-42,3.632525309934142e-32,2.2277738280640164e-71,1.8116196356792691e-12,1.766300910904609e-62,1.8116196258844266e-12,9.104447085364984e-43,8.898249847272555e-42,9.010583763690787e-59,1.0447679616039042e-59,7.558961538838683e-23,2.4909435134270774e-44,9.893749228743591e-11,2.9293633252614192e-12,1.1727646316455348e-14,6.360065227139182e-23,2.356957184028633e-22,1.172682682591505e-14,3.714466409728886e-19,2.3277202734021706e-20,2.150378983263174e-22,1.4618708298474484e-38,2.82085354752752e-30,7.176044398109444e-39,2.120439472117519e-22,4.356899773803927e-32,1.586805400048817e-52,1.1411839704824377e-55,2.2099691116282685e-20,1.5648512038778244e-63,2.299237898937206e-48,7.907501084996886e-54,1.1797857475824147e-41,8.331531996120472e-56
4.1052835330610687e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765962193,0.11866996582844365,0.022821567690124923,1.5968482309671627e-58,4.298948850037837e-31,8.39720695529165e-21,2.9568710346751508e-40,2.9060157717810405e-31,1.0724809499621233e-68,3.6232393245426384e-12,1.1304300482801745e-60,3.623239285363578e-12,1.4567082200924132e-41,1.4232520821705497e-40,2.16877811271819e-56,2.5146595393910092e-57,3.0235846900552135e-22,1.498350348070477e-42,1.9787498555272052e-10,5.858726725987095e-12,2.3456224564570745e-14,2.5418914163371976e-22,9.427643761542618e-22,2.3452860295635444e-14,1.4017120043593894e-18,1.7476500597482527e-19,3.2327254604893004e-21,8.793377834646552e-37,2.2570441279332178e-29,2.1572299397978952e-37,8.481489240151107e-22,3.482551076789001e-31,3.819215575912117e-50,2.7434047666555723e-53,4.435056191862033e-20,7.531406736980294e-61,1.3830619354452151e-46,9.504938695567537e-52,1.8876541773894506e-40,2.0048441842876327e-53
6.157925326779822e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727649432895,0.1186699657276828,0.02282156768866024,1.3436740039494427e-57,1.2292698841276352e-30,1.7846031399984968e-20,1.898225848088375e-39,8.627226693653041e-31,8.984924375215961e-68,5.434859017300378e-12,6.418242199537372e-60,5.434858934045123e-12,5.511017081363528e-41,5.425348400996625e-40,1.603389073061209e-55,1.8590976778031507e-56,6.425117525058829e-22,8.230210881479023e-42,2.968124775856802e-10,8.788090125109782e-12,3.5185567558121415e-14,5.398387089670264e-22,2.0033471159877366e-21,3.517829855416666e-14,2.8632164858107804e-18,4.820450461080814e-19,1.155436810803881e-20,4.805694135237995e-36,6.454293863599257e-29,9.85600507002491e-37,1.8022769929993433e-21,9.953047486364765e-31,2.823545765028596e-49,2.0377595293458654e-52,6.671481704675069e-20,6.326285500882503e-60,7.596981078654543e-46,6.125997828378099e-51,7.141373643915214e-40,1.4895943019079101e-52
1.0263208914217328e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727629054834,0.11866996552616113,0.022821567685730876,2.068382114101984e-55,5.6498106806048955e-30,4.9351235356590346e-20,7.696657028289145e-38,4.0411623272068584e-30,1.134549433363196e-65,9.058098418390545e-12,1.725391337275669e-58,9.05809818821782e-12,4.349332024017542e-40,4.4586549933453e-39,1.140419503570014e-53,1.3222704067623836e-54,1.7763560465601343e-21,1.846957360268841e-40,4.946874567223002e-10,1.4646816916945147e-11,5.864765480358859e-14,1.490267011524665e-21,5.538471725349906e-21,5.862679446882456e-14,7.199402884072216e-18,2.0001319623929114e-18,8.059415385897779e-20,1.1255749837543335e-34,2.9668355361107134e-28,1.2918197941785921e-35,4.982484397462976e-21,4.5672987994752156e-30,2.0081556016602452e-47,1.7655087862612407e-50,1.118968645984564e-19,9.842151650768687e-58,1.7048779997263484e-44,2.3797526996566506e-49,5.636027018245975e-39,1.2926785858797117e-50
1.3791229540983206e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727611542226,0.11866996535297636,0.022821567683213424,1.148260177718119e-54,1.2214325941555926e-29,8.568708609018205e-20,3.1854965976840796e-37,8.960774950333926e-30,5.218325167166107e-65,1.2171857338437433e-11,6.859701134199105e-58,1.2171856938854287e-11,1.1527224793381596e-39,1.2304359333176918e-38,5.034598713149122e-53,5.837360738769416e-54,3.0838068172214708e-21,6.646935387158824e-40,6.647383139130947e-10,1.968172096403518e-11,7.881331203462417e-14,2.584769936026626e-21,9.614744073252659e-21,7.877634067275982e-14,1.1801140768623221e-17,4.107468056790099e-18,2.0145781524317919e-19,4.262327661684686e-34,6.414379063836855e-28,4.128585158168531e-35,8.649439997959874e-21,9.866223224071009e-30,8.865273261885925e-47,9.445692172354921e-50,1.5105869619724425e-19,5.747130512669516e-57,6.135632142940039e-44,9.385540383874109e-49,1.4937415510776567e-38,6.916483857067673e-50
1.7319250167749085e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072759402962,0.11866996517979159,0.022821567680695973,4.894027304393629e-54,2.272253780997594e-29,1.3210161348539462e-19,1.07165519510748e-36,1.6955399828967075e-29,2.3762592145560017e-64,1.5285616270925056e-11,2.0376831888977332e-57,1.5285615654984306e-11,2.593392344331712e-39,2.7600152112668105e-38,1.9777016033708465e-52,2.2930381696291396e-53,4.753606192018947e-21,1.9636894908652557e-39,8.34789167165684e-10,2.4716625006039494e-11,9.898210080117852e-14,3.980512473861539e-21,1.4820536928303465e-20,9.892398528509695e-14,1.717842385938958e-17,7.228414860339466e-18,4.2557077457820122e-19,1.2125550233405125e-33,1.1933450907727e-27,1.0301903963226292e-34,1.3332394949283535e-20,1.8337896349719758e-29,3.4824186103391045e-46,3.405967176373143e-49,1.9058287603300825e-19,2.2984784521754874e-56,1.8126449986538704e-43,3.2388868791166404e-48,3.360618198262049e-38,2.4959228437693656e-49
2.0847270794514963e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072757651701,0.11866996500660681,0.02282156767817852,1.6332479106490293e-53,3.7535462581012304e-29,1.8777711984378826e-19,2.8807112951209615e-36,2.8473299612037875e-29,7.774992167738657e-64,1.8399375214841327e-11,5.191073004785451e-57,1.8399374339413654e-11,4.9832615133001133e-39,5.373775870584341e-38,5.87305856528801e-52,6.809454387967828e-53,6.756291333522544e-21,4.7043216401127055e-39,1.0048400168002866e-09,2.975152904333599e-11,1.191539014498178e-13,5.652333383670693e-21,2.1063949469868807e-20,1.1906988307192427e-13,2.3162031558923293e-17,1.1357528855796514e-17,7.735791411077548e-19,2.9490583024627498e-33,1.9713793759470346e-27,2.2028208000047994e-34,1.8948652443489102e-20,3.0267564769375233e-29,1.0341359399197713e-45,1.050226774031498e-48,2.3043994128919494e-19,7.861912858809917e-56,4.3424878179481145e-43,8.64966614119415e-48,6.457506490250222e-38,7.69883555846986e-49
2.790331204804672e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727541491794,0.11866996466023731,0.022821567673143618,1.1044517504079325e-52,7.883145067201256e-29,3.200587722523193e-19,1.244315791749088e-35,6.189868357214027e-29,4.202779326204166e-63,2.4626893128495777e-11,2.2019069326207193e-56,2.4626891636640924e-11,1.2925125195306008e-38,1.465876268983989e-37,2.8370876157913467e-51,3.289357698694977e-52,1.151385704319443e-20,1.684763917134367e-38,1.3449417078942164e-09,3.982133710727071e-11,1.595046504019469e-13,9.617911034334175e-21,3.589523386498911e-20,1.5935773189998576e-13,3.624404550865706e-17,2.2061225290357836e-17,1.8370102750536588e-18,1.1436598311350543e-32,4.1405068042697664e-27,6.905859477438902e-34,3.228983416349756e-20,6.3484476713771e-29,4.995405955204922e-45,6.78878173783538e-48,3.109062664201972e-19,5.807874065496909e-55,1.5551881457293626e-42,3.5309116761417267e-47,1.6748899104892818e-37,4.9767532794715364e-48
3.4959353301578477e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072750646658,0.11866996431386781,0.022821567668108715,4.602692639932459e-52,1.420360516556695e-28,4.867584803477327e-19,3.90888171777498e-35,1.1488111667928967e-28,1.5887763111101973e-62,3.085441108460069e-11,6.5200643377817095e-56,3.0854408816095585e-11,2.77137292566349e-38,3.2415760055593554e-37,9.830181206439235e-51,1.1397090364807195e-51,1.750814293251506e-20,4.632887260636949e-38,1.6850433855467878e-09,4.989114515374539e-11,1.9986757176389602e-13,1.4603394767293802e-20,5.458092097875887e-20,1.9963909227982604e-13,5.0865125615778805e-17,3.6950793473929776e-17,3.6326117594720465e-18,3.190719068731589e-32,7.46056726937746e-27,1.677160561984016e-33,4.909763522050722e-20,1.14241458771707e-28,1.730807840453095e-44,2.5148561597549585e-47,3.9260931036656494e-19,2.3056106041688974e-54,4.2765900147072504e-42,1.0800547651152204e-46,3.5912594872050265e-37,1.84470625513486e-47
4.2015394555110234e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072747144136,0.11866996396749832,0.022821567663073812,1.5692443426994318e-51,2.3343893461417835e-28,6.901089072899715e-19,1.0449794467860773e-34,1.931590247492915e-28,5.083598307024223e-62,3.7081929085893864e-11,1.671935990600509e-55,3.708192587016341e-11,5.313061311438659e-38,6.350835006249255e-37,2.888986613352953e-50,3.3494377493562973e-51,2.4819106431405777e-20,1.1010637100253714e-37,2.025145048888981e-09,5.996095318162279e-11,2.402441236025203e-13,2.0669995839963786e-20,7.736978973946632e-20,2.399135457595952e-13,6.668724990206795e-17,5.649774168219768e-17,6.443330838707118e-18,7.683128370320442e-32,1.2261999475481797e-26,3.549375368466986e-33,6.959557418883903e-20,1.8751933040062155e-28,5.086530400564163e-44,7.8402198860960935e-47,4.756290304062055e-19,7.915754117353175e-54,1.0163900037654038e-41,2.8417058078357256e-46,6.8848892578316225e-37,5.753621861582805e-47
4.907143580864199e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727436416146,0.11866996362112885,0.02282156765803891,4.7333151779393276e-51,3.589603286129441e-28,9.30668002718593e-19,2.4918870843032614e-34,3.0211624515663874e-28,1.4410713810567073e-61,4.330944713304781e-11,3.854848732950671e-55,4.3309442796957085e-11,9.376779743288376e-38,1.1371013222248973e-36,7.540587727664256e-50,8.74227591472378e-51,3.34665672616741e-20,2.3501022383180225e-37,2.3652466977053837e-09,7.003076119062695e-11,2.806351488132795e-13,2.78286791514112e-20,1.0432313226434188e-19,2.801809895483751e-13,8.336042705412797e-17,8.08670986517609e-17,1.0556427776451312e-17,1.6592620528189294e-31,1.885579989000546e-26,6.776715969581186e-33,9.383851260819461e-20,2.879744883610193e-28,1.3276048447417195e-43,2.1939776610601274e-46,5.599852461664108e-19,2.4350412609307114e-53,2.169385976971535e-41,6.689882215586162e-46,1.2150836392468383e-36,1.6106925417595464e-46
5.612747706217375e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072740139093,0.11866996327475939,0.022821567653004006,1.2649310239033103e-50,5.236729482271701e-28,1.2085238646629027e-18,5.3285888328951094e-34,4.463386979117047e-28,3.585268919960442e-61,4.953696522615895e-11,8.080553697449404e-55,4.953695959618939e-11,1.543356706336872e-37,1.889098195199122e-36,1.7450710612283556e-49,2.0231294168214332e-50,4.345354275536348e-20,4.54694419841791e-37,2.705348331963205e-09,8.010056918072372e-11,3.2104116791893045e-13,3.607710736826202e-20,1.3544992123188484e-19,3.2044140889061926e-13,1.0064523826802845e-16,1.1006139099125671e-16,1.622348197718038e-17,3.255142636959443e-31,2.750839621431602e-26,1.185437097411955e-32,1.2183428254371996e-19,4.195725210859246e-28,3.0722946042061015e-43,5.577782468227964e-46,6.456809749106867e-19,6.856630561474919e-53,4.1973170402685734e-41,1.4134785645433056e-45,1.999949801523179e-36,4.095778848383851e-46
7.0239559569237255e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307273313405,0.11866996258202049,0.022821567642934196,8.284940018684717e-50,9.954173943436643e-28,1.8761259696814735e-18,2.0897142616467326e-33,8.628597523119158e-28,2.083006535004576e-60,6.199200155020259e-11,2.965384614513747e-54,6.199199281201293e-11,3.6346809323328066e-37,4.4955752373370936e-36,8.331747016995967e-49,9.65883660055948e-50,6.744559156661549e-20,1.4387928434745855e-36,3.385551556807953e-09,1.0024018510423387e-10,4.0190011391518046e-13,5.581921158048866e-20,2.1022032261580143e-19,4.009411818733875e-13,1.3631021505738556e-16,1.8245495978539294e-16,3.3421245494374e-17,1.0431594091426876e-30,5.228918841755757e-26,3.057233338972854e-32,1.890799826817256e-19,7.95378416089074e-28,1.4667229468468263e-42,2.904148398727615e-45,8.210905248660626e-19,4.44437777062273e-52,1.3281760608547978e-40,5.435685978525895e-45,4.709988000571997e-36,2.1360545862325524e-45
8.435164207630077e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727261290066,0.11866996188928168,0.022821567632864387,3.596867023950873e-49,1.6950485257378047e-27,2.6930171866317367e-18,6.370951924662404e-33,1.4844378605602442e-27,8.624673352358523e-60,7.444703805806386e-11,8.573099897321723e-54,7.444702551734534e-11,7.397516223689658e-37,9.192392839643939e-36,2.971344882304662e-48,3.444487548260016e-49,9.679829572201143e-20,3.6929541635704445e-36,4.06575472339016e-09,1.2037980095216408e-10,4.828241774655875e-13,7.985484547035725e-20,3.016865018518722e-19,4.814128586513493e-13,1.7266132380503706e-16,2.725225899570117e-16,6.021939036858694e-17,2.6936065051775816e-30,8.903860052424433e-26,6.600841836622861e-32,2.713354363204932e-19,1.3506867181575538e-27,5.230383089749031e-42,1.0665911717217895e-44,1.0018607225306014e-18,1.9039385658303307e-51,3.4090738843970557e-40,1.63867475077315e-44,9.586060582350266e-36,7.856549482475775e-45
9.846372458336428e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727191239634,0.11866996119654291,0.022821567622794577,1.216577021708509e-48,2.66899950966761e-27,3.6592000035981014e-18,1.629140433190088e-32,2.352765288504926e-27,2.853456166885311e-59,8.690207474967136e-11,2.1039462547304563e-53,8.690205771220455e-11,1.3558038286103505e-36,1.6880501949494674e-35,8.675884623412567e-48,1.0057036460313038e-48,1.3151147843413935e-19,8.169340254485882e-36,4.745957831711758e-09,1.4051941672456234e-10,5.638158107233507e-13,1.0814024982116104e-19,4.098439262832376e-19,5.61856450074081e-13,2.0925282640786998e-16,3.7867130504805204e-16,9.864586114258766e-17,5.98081041746703e-30,1.4019241736396244e-25,1.2576003982853357e-31,3.6859437214255057e-19,2.1208776258134004e-27,1.5270916303865637e-41,3.1542827722862377e-44,1.1879913905258553e-18,6.402641811508049e-51,7.541444700497818e-40,4.159777877124598e-44,1.7569193922806173e-35,2.326594502193571e-44
1.125758070904278e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307271211892,0.1186699605038042,0.022821567612724768,3.4868737627313505e-48,3.963509808824457e-27,4.774658142007868e-18,3.670929123737684e-32,3.509320362434549e-27,8.069771870623035e-59,9.935711162493725e-11,4.596347726335167e-53,9.935708939665515e-11,2.297860810068881e-36,2.8625537220665914e-35,2.1975581938101806e-47,2.5473094723482512e-48,1.7158447410374415e-19,1.6204484845075916e-35,5.4261608817799856e-09,1.6065903242148058e-10,6.448769549982096e-13,1.4063192178564279e-19,5.346865594333953e-19,6.422719695056438e-13,2.4594128607063997e-16,4.992068557184275e-16,1.505250714560222e-16,1.1901719564901299e-29,2.081746717881091e-25,2.185175684120148e-31,4.808491779844378e-19,3.1407554386407687e-27,3.8677918015995913e-41,8.06480367203878e-44,1.3794818626700945e-18,1.8387582293975168e-50,1.4959183917638474e-39,9.319770395073426e-44,2.9776897147177337e-35,5.956135337368241e-44
1.4079997210455482e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072698108832,0.11866995911832695,0.022821567592585152,2.3887975508298535e-47,7.698558357139263e-27,7.453377748172428e-18,1.493288499953307e-31,6.852308554204395e-27,5.4919125851862475e-58,1.2426718592615675e-10,1.7789926359301782e-52,1.242671512344151e-10,5.595587983945891e-36,6.964332461950834e-35,1.150468862381459e-46,1.3334512352339447e-47,2.6780906561337e-19,5.135848476135869e-35,6.7865668071654825e-09,2.009382635890546e-10,8.072137692815134e-13,2.1806530985638633e-19,8.344090691104687e-19,8.030188360781844e-13,3.195232287314474e-16,7.774875068203719e-16,3.006351510887324e-16,3.787565938640378e-29,4.0427791716279136e-25,5.437512177702985e-31,7.503211837704366e-19,6.06555399486037e-27,2.0245064362160786e-40,4.199096741957416e-43,1.7785413784164886e-18,1.2549000993362025e-49,4.741294847439839e-39,3.751804352526431e-43,7.251086029524061e-35,3.113007538770097e-43
1.6902413711868185e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072684098744,0.11866995773284994,0.022821567572445536,1.0362769214042712e-46,1.3269308018642632e-26,1.0729144166388183e-17,4.5458887702696185e-31,1.1844014103873862e-26,2.3894822943659483e-57,1.4917726096116184e-10,5.2802223002086434e-52,1.4917721103075478e-10,1.1585288629039949e-35,1.4392818265150196e-34,4.199746990045681e-46,4.86737061260911e-47,3.854708115472966e-19,1.2913066938032534e-34,8.146972499560394e-09,2.412174944552356e-10,9.69845799377581e-13,3.118201585834564e-19,1.2008185564979684e-18,9.63653543565721e-13,3.9313165526965567e-16,1.0964830197497554e-15,5.216220791198497e-16,9.560425401283223e-29,6.9666743172551185e-25,1.1260925258602065e-30,1.0797021804129743e-18,1.0394981578315131e-26,7.389307111019942e-40,1.5186704899939834e-42,2.19903800651804e-18,5.425099699226099e-49,1.1921355586821782e-38,1.1326810174070805e-42,1.5012940411493366e-34,1.129367123630138e-42
1.9724830213280888e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726700886553,0.11866995634737317,0.02282156755230592,3.4615739596532434e-46,2.1045112866082114e-26,1.460195248990016e-17,1.1446961417434184e-30,1.8814853846765426e-26,8.010529434451136e-57,1.7408733672943012e-10,1.3151968468724095e-51,1.740872687856998e-10,2.1428616948061956e-35,2.6565792245646892e-34,1.2245425951886625e-45,1.4191117776525813e-46,5.245695485582801e-19,2.7764120775713243e-34,9.507377958966553e-09,2.8149672502035247e-10,1.1327817159026292e-12,4.2156931107815014e-19,1.6338829967252297e-18,1.1241761713119593e-12,4.667010110538992e-16,1.4474179598128044e-15,8.22248099178102e-16,2.0644582307002704e-28,1.1046505885781335e-24,2.058144035187539e-30,1.4689460296608218e-18,1.6392956392578055e-26,2.1542468709110994e-39,4.397532954882081e-42,2.640971579156996e-18,1.8134918106148153e-48,2.563252352118204e-38,2.8298804756263677e-42,2.7768638719237927e-34,3.279371513624377e-42
2.254724671469359e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072656078566,0.1186699549618966,0.022821567532166305,9.750543364024e-46,3.13957652200273e-26,1.9071804771382504e-17,2.5259212599057094e-30,2.809520165971779e-26,2.2608091634665856e-56,1.9899741323044966e-10,2.898590938625351e-51,1.9899732449924842e-10,3.65056073310126e-35,4.515912999481565e-34,3.06574569281846e-45,3.55263346185128e-46,6.851054025949859e-19,5.341211237858266e-34,1.0867783185382659e-08,3.217759552847238e-10,1.296028170913883e-12,5.469925997352155e-19,2.133571285485046e-18,1.2845867970776027e-12,5.402303315715529e-16,1.823411005774045e-15,1.2093183264969083e-15,3.9886280562730867e-28,1.64753285904887e-24,3.438726647368918e-30,1.9180074450484065e-18,2.431742654191064e-26,5.392616415573242e-39,1.0972195917598634e-41,3.104342217889193e-18,5.13626004941934e-48,4.931265373203212e-38,6.19617227443394e-42,4.730658097735016e-34,8.203782232296162e-42
2.5369663216106294e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072642068475,0.11866995357642028,0.02282156751202669,2.4262427397716995e-45,4.469153699751138e-26,2.4138702610891076e-17,5.0522094798428084e-30,4.0015430231634434e-26,5.628960207922538e-56,2.2390749046370832e-10,5.827817700323829e-51,2.239073781714006e-10,5.841363484320163e-35,7.210300802874279e-34,6.860848053564804e-45,7.949930241220053e-46,8.670784845078203e-19,9.453864760475161e-34,1.2228188178807557e-08,3.6205518524866196e-10,1.4595902948903796e-12,6.877763666816997e-19,2.699852285125472e-18,1.4448854986504814e-12,6.137207097798771e-16,2.219098210841568e-15,1.6881184172597055e-15,7.088283533149306e-28,2.3446206469947304e-24,5.3707505416568224e-30,2.426841130996162e-18,3.442056484161923e-26,1.2066541476688936e-38,2.4505328190415204e-41,3.589150029247477e-18,1.2868785513842019e-47,8.728493114329889e-38,1.2298350679026937e-41,7.569683939548986e-34,1.8369555664623454e-41
2.8192079717518997e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726280583844,0.1186699521909442,0.022821567491887074,5.4326673764922377e-45,6.130310927871668e-26,2.9802646188118204e-17,9.336037139309538e-30,5.490591031377788e-26,1.2597464865646973e-55,2.4881756842869237e-10,1.0872968460351798e-50,2.488174298021614e-10,8.893941124142415e-35,1.0954690611034118e-33,1.3995418963132718e-44,1.6215976681006623e-45,1.0704888505319493e-18,1.5669086290543473e-33,1.3588592939240705e-08,4.023344149124746e-10,1.6234721918453342e-12,8.436124771255361e-19,3.33269469964166e-18,1.605072354059806e-12,6.87167478380541e-16,2.6301528847018222e-15,2.2629022910907404e-15,1.1790951309991967e-27,3.2152211715438184e-24,7.959480017985777e-30,2.9954016676330482e-18,4.69496137585767e-26,2.4611278090061647e-38,4.997090472439475e-41,4.095395065213755e-18,2.911041048539689e-47,1.446720907943641e-37,2.2559975940426566e-41,1.1525486972893452e-33,3.754942565379045e-41
3.10144962189317e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726140482913,0.11866995080546835,0.022821567471747458,1.1294780465337202e-44,8.160167264623182e-26,3.606363437193535e-17,1.623163614631683e-29,7.309700242208385e-26,2.617032838464774e-55,2.737276471248868e-10,1.9143313742395665e-50,2.7372747939154113e-10,1.3011449689587094e-34,1.5992150114802777e-33,2.6661649685891444e-44,3.088982617192622e-45,1.2953365089534804e-18,2.465534465766089e-33,1.494899746668206e-08,4.426136442764624e-10,1.7876768920823222e-12,1.0141998380213322e-18,4.032067099781816e-18,1.7651474415258474e-12,7.605647187398979e-16,3.053323969800446e-15,2.9368492958855316e-15,1.861531599664323e-27,4.278642202460222e-24,1.1311464174338691e-29,3.623643539149516e-18,6.214554748205095e-26,4.687890413612554e-38,9.50523529072179e-41,4.6230773299026545e-18,6.091363694887302e-47,2.2764782761810537e-37,3.894009658779446e-41,1.6861346077222937e-33,7.160355282768582e-41
