Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),CH4OX(63),C2H4X(70),C2H6X(52),OH(D)X(68)
2.810178926411495e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44183526183844574,0.08563515696760936,0.009656947258930822,0.0,0.0045946812112528344,0.04438565332115926,0.02169094006563797,4.8797673672289964e-05,1.1345613238941116e-10,0.002057413185331927,5.64887972544844e-11,0.0005044671670116129,2.9039735388242524e-09,1.0069018028882193e-05,1.990058774623055e-09,1.1909405065956373e-10,1.675593358144384e-05,1.7812803943790007e-05,0.00613836206674238,9.320702479118235e-06,0.0004913801111468792,2.2671693828183775e-08,4.9429028685758466e-09,4.12112730283257e-08,2.058365317001257e-07,2.451341618377305e-08,0.00014073447119630108,0.002802890946312327,3.403459142688444e-07,0.0008864649309063271,6.361575501874218e-09,2.8189113644443025e-05,6.705127495785866e-08,1.0966022405456158e-10,6.825539055250807e-06,1.1167587443752821e-10,2.019146794482621e-06,1.1133074815319708e-10,5.015223870848775e-12,1.3431657476659866e-07,5.171506946943728e-11
2.8153293620397538e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44182293514406096,0.08559574390910636,0.009641784580549486,0.0,0.004595219384866086,0.04446897620674205,0.02172085547569481,4.875511147456355e-05,1.1401960753365933e-10,0.002056526829194184,5.6457788927285384e-11,0.0005046491497616378,2.90367962733797e-09,1.0035762679252286e-05,1.9935220515470922e-09,1.192320730702426e-10,1.6724691834877328e-05,1.7845993470352235e-05,0.006135366920785641,9.264903987069359e-06,0.0004917946696269128,2.2556556488154936e-08,4.933015745976044e-09,4.125074892233342e-08,2.05854879044657e-07,2.466613286854964e-08,0.0001414885303959104,0.0028154550183568856,3.4079548741639554e-07,0.0008881056232132866,6.358657460888798e-09,2.824163763490071e-05,6.714187684049894e-08,1.0990078169128466e-10,6.8171800827753054e-06,1.1178171654998909e-10,2.0228920601675136e-06,1.109599553410988e-10,5.024428256647412e-12,1.3419567071223246e-07,5.161720553613345e-11
2.8204797976680123e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4418105831088784,0.08555634934727287,0.00962664641495268,0.0,0.0045957535956043585,0.04455226250809895,0.021750725086914505,4.871260246682037e-05,1.1458452435398364e-10,0.0020556411591929943,5.642685112210126e-11,0.0005048309073686469,2.90338798062173e-09,1.0002681865548902e-05,1.99698221010611e-09,1.1936971688696035e-10,1.6693565810482672e-05,1.7879172747875337e-05,0.006132372902663857,9.209544957045518e-06,0.000492208614388961,2.2442221234299555e-08,4.9231494897413624e-09,4.1290536625448506e-08,2.0587303583905236e-07,2.481941664747205e-08,0.0001422446919117734,0.0028280422511316543,3.412443116540764e-07,0.0008897454405153875,6.355741329715935e-09,2.829414540612222e-05,6.723232814066527e-08,1.1014122444410291e-10,6.8088277796537875e-06,1.118872277093407e-10,2.026635762899191e-06,1.1059110640182526e-10,5.033628946855188e-12,1.340749119437594e-07,5.1519701171397286e-11
2.825630233296271e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417982057873333,0.08551697327390345,0.009611532723255621,0.0,0.004596283865619886,0.04463551222278704,0.02178054896117338,4.867014651302279e-05,1.1515088191952992e-10,0.002054756173851863,5.639598364786176e-11,0.0005050124404060774,2.9030985962992676e-09,9.969774466106404e-06,2.0004392500510734e-09,1.1950698274197327e-10,1.666255468581534e-05,1.791234189728241e-05,0.0061293800129218244,9.154621065037358e-06,0.0004926219469308938,2.2328680895571857e-08,4.913304052508094e-09,4.133063673342324e-08,2.0589100311066227e-07,2.4973267879123605e-08,0.0001430029544842051,0.0028406525938982933,3.4169238796410567e-07,0.0008913843826474586,6.35282710486663e-09,2.8346637149476302e-05,6.732262905389625e-08,1.1038155183231538e-10,6.800482160093386e-06,1.1199240861163948e-10,2.0303779160009233e-06,1.1022418884906287e-10,5.042825974771364e-12,1.3395429811064474e-07,5.142255382996522e-11
2.8307806689245295e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44178580323384997,0.08547761568080318,0.009596443466627233,0.0,0.004596810216890616,0.04471872534848113,0.02181032716034834,4.862774347820816e-05,1.1571867929214027e-10,0.0020538718717087296,5.636518631593064e-11,0.0005051937494446756,2.902811472072001e-09,9.93703936623671e-06,2.0038931711541598e-09,1.1964387126755134e-10,1.663165764669555e-05,1.794550103987937e-05,0.006126388252103191,9.100128038155832e-06,0.0004930346687442396,2.221592837940486e-08,4.9034793870559295e-09,4.137104983998093e-08,2.05908781878999e-07,2.5127686917901664e-08,0.00014376331684116896,0.002853285995895193,3.4213971732896727e-07,0.0008930224494477412,6.349914782894789e-09,2.8399113056937534e-05,6.741277977580329e-08,1.1062176337830405e-10,6.7921432381641136e-06,1.1209725995227308e-10,2.0341185328388803e-06,1.0985919027418587e-10,5.052019373804612e-12,1.338338288652478e-07,5.132576099219298e-11
2.835931104552788e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417733755028404,0.08543827655978763,0.009581378606290093,0.0,0.0045973326712219756,0.044801901882972416,0.021840059746316032,4.8585393228477886e-05,1.1628791552639086e-10,0.0020529882513158,5.6334458940085023e-11,0.0005053748350525143,2.902526605718522e-09,9.904475458200269e-06,2.0073439732086017e-09,1.1978038309597003e-10,1.660087388710612e-05,1.7978650297357914e-05,0.0061233976207504745,9.046061653925481e-06,0.0004934467813142254,2.2103956670691464e-08,4.893675446307044e-09,4.141177653681125e-08,2.0592637315581538e-07,2.528267411402998e-08,0.00014452577769836114,0.002865942406338559,3.425863007313956e-07,0.0008946596407578651,6.347004360396684e-09,2.8451573321091007e-05,6.750278050206743e-08,1.1086185860751875e-10,6.7838110277996775e-06,1.1220178242595494e-10,2.037857626822459e-06,1.0949609834593401e-10,5.0612091774738096e-12,1.3371350386279236e-07,5.122932016373848e-11
2.8410815401810467e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44176092264870404,0.08539895590268262,0.00956633810352041,0.0,0.004597851250248593,0.044885041824167526,0.021869746780952007,4.854309563098676e-05,1.168585896696291e-10,0.002052105311239388,5.6303801336494946e-11,0.0005055556977950112,2.902243995094114e-09,9.87208164117686e-06,2.010791656028537e-09,1.199165188595009e-10,1.6570202609091846e-05,1.8011789791798497e-05,0.006120408119405019,8.992417739588975e-06,0.0004938582861198159,2.1992758830781653e-08,4.8838921833252305e-09,4.1452817413565106e-08,2.059437779451812e-07,2.5438229813570083e-08,0.00014529033575929175,0.0028786217744234915,3.430321391543617e-07,0.0008962959564228219,6.3440958340104536e-09,2.850401813513703e-05,6.75926314284363e-08,1.1110183704846192e-10,6.7754855427982735e-06,1.1230597672671927e-10,2.0415952114046126e-06,1.09134900810088e-10,5.070395419408819e-12,1.3359332276133624e-07,5.113322887524965e-11
2.8462319758093053e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417484447258277,0.08535965370132421,0.009551321919647986,0.0,0.004598365975436,0.04496814517008734,0.02189938832612991,4.850085055393224e-05,1.1743070076201115e-10,0.002051223050059759,5.6273213323703106e-11,0.0005057363382349448,2.9019636381302627e-09,9.83985682123619e-06,2.0142362194488582e-09,1.2005227919040288e-10,1.6539643022660436e-05,1.8044919645673293e-05,0.0061174197486070035,8.93919217142267e-06,0.0004942691846337544,2.18823279964942e-08,4.874129551315034e-09,4.149417305784998e-08,2.0596099724356037e-07,2.559435435843345e-08,0.0001460569897153682,0.0028913240493250417,3.434772335810613e-07,0.000897931396290941,6.341189200415628e-09,2.855644769289585e-05,6.768233275072159e-08,1.1134169823267401e-10,6.767166796823385e-06,1.1240984354791647e-10,2.045331300082167e-06,1.0877558548914333e-10,5.079578133351288e-12,1.3347328522174234e-07,5.1037484682057106e-11
2.851382411437564e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44173594178858444,0.08532036994755851,0.009536330016056159,0.0,0.004598876868082336,0.045051211918865804,0.02192898444372068,4.845865786654378e-05,1.1800424783653875e-10,0.0020503414663709672,5.6242694722604693e-11,0.0005059167569324721,2.901685532834176e-09,9.807799911308323e-06,2.017677663325062e-09,1.2018766472091365e-10,1.6509194345684864e-05,1.8078039981849146e-05,0.006114432508895412,8.88638087406292e-06,0.0004946794783226024,2.177265737914381e-08,4.86438750362086e-09,4.1535844055225e-08,2.059780320398864e-07,2.5751048086393038e-08,0.00014682573824597537,0.0029040491801992662,3.439215849948993e-07,0.0008995659602138646,6.338284456332597e-09,2.8608862188812286e-05,6.777188466479588e-08,1.1158144169471843e-10,6.758854803404579e-06,1.1251338358220783e-10,2.0490659063961533e-06,1.0841814028198128e-10,5.088757353155431e-12,1.333533909076489e-07,5.094208516387105e-11
2.8565328470658224e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417234138913338,0.08528110463324162,0.009521362354181781,0.0,0.004599383949320001,0.04513424206874897,0.021958535195591745,4.8416517439072376e-05,1.185792299190966e-10,0.0020494605587807043,5.621224535642743e-11,0.0005060969544451469,2.9014096772883097e-09,9.775909831153906e-06,2.0211159875331074e-09,1.2032267608324107e-10,1.647885580380727e-05,1.8111150923590492e-05,0.006111446400808038,8.833979819843033e-06,0.0004950891686467771,2.166374026358199e-08,4.854665993726145e-09,4.1577830989196365e-08,2.0599488331563675e-07,2.590831133109525e-08,0.0001475965800185581,0.0029167971161842663,3.4436519437947864e-07,0.0009011996480465236,6.3353815985221585e-09,2.8661261817960374e-05,6.786128736659e-08,1.1182106697216644e-10,6.750549575938294e-06,1.126165975215608e-10,2.0527990439321264e-06,1.0806255316353855e-10,5.097933112788805e-12,1.3323363948544035e-07,5.084702792448305e-11
2.861683282694081e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417108610884208,0.08524185775023942,0.009506418895515172,0.0,0.00459988724011731,0.045217235618093835,0.021988040643606238,4.8374429142780015e-05,1.19155646028489e-10,0.002048580325910145,5.618186505071175e-11,0.0005062769313279344,2.9011360696498994e-09,9.744185507334302e-06,2.0245511919692603e-09,1.2045731390955424e-10,1.6448626630344164e-05,1.814425259456234e-05,0.0061084614248814555,8.781985028140681e-06,0.0004954982570605921,2.1555570007253226e-08,4.844964975252498e-09,4.1620134441212945e-08,2.060115520449067e-07,2.60661444220717e-08,0.00014836951368870068,0.0029295678064012133,3.448080627185859e-07,0.0009028324596471138,6.332480623785014e-09,2.871364677604807e-05,6.795054105209009e-08,1.1206057360558323e-10,6.742251127688631e-06,1.1271948605724439e-10,2.0565307263204876e-06,1.0770881218447514e-10,5.107105446333108e-12,1.3311403062421832e-07,5.075231059147201e-11
2.8668337183223396e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416982834341757,0.08520262929042755,0.009491499601600076,0.0,0.00460038676128012,0.045300192565367256,0.02201750084962218,4.833239284992932e-05,1.1973349517647678e-10,0.002047700766393793,5.615155363329119e-11,0.0005064566881332299,2.90086470815049e-09,9.712625873181489e-06,2.0279832765499517e-09,1.205915788319752e-10,1.6418506066193116e-05,1.8177345118833152e-05,0.006105477581651011,8.730392564735575e-06,0.0004959067450122939,2.1448140039264447e-08,4.8352844019588626e-09,4.166275499066154e-08,2.060280391944821e-07,2.6224547684750943e-08,0.0001491445379002078,0.0029423611999553627,3.452501909961785e-07,0.0009044643948770718,6.329581528961292e-09,2.876601725942182e-05,6.803964591733475e-08,1.1229996113851217e-10,6.733959471788139e-06,1.1282204987982396e-10,2.060260967236806e-06,1.0735690547084001e-10,5.1162743879849355e-12,1.3299456399577298e-07,5.0657930815914493e-11
2.871984153950598e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416856809829137,0.0851634192456913,0.009476604434033633,0.0,0.00460088253345343,0.04538311290914493,0.022046915875491777,4.8290408433773287e-05,1.2031277636781423e-10,0.0020468218788793286,5.61213109342729e-11,0.000506636225410875,2.9005955910954846e-09,9.68122986876787e-06,2.0314122412116374e-09,1.2072547148257064e-10,1.638849335974082e-05,1.8210428620877784e-05,0.006102494871650821,8.679198541177176e-06,0.0004963146339441018,2.1341443859469063e-08,4.825624227740694e-09,4.1705693214862653e-08,2.0604434572391136e-07,2.6383521440470152e-08,0.0001499216512851834,0.0029551772459370596,3.4569158019637303e-07,0.0009060954536010498,6.32668431093008e-09,2.8818373465071217e-05,6.812860215841275e-08,1.1253922911746132e-10,6.725674621238592e-06,1.1292428967915698e-10,2.0639897804021363e-06,1.070068212237356e-10,5.1254399720565695e-12,1.3287523927455442e-07,5.056388627209952e-11
2.8771345895788568e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44167305378893423,0.08512422760792542,0.009461733354466323,0.0,0.004601374577122985,0.04546599664811037,0.022076285783060572,4.8248475768545e-05,1.208934886002852e-10,0.002045943662027466,5.6091136786018315e-11,0.0005068155437081731,2.9003287168636865e-09,9.64999644087593e-06,2.0348380859106465e-09,1.2085899249334326e-10,1.635858776677248e-05,1.8243503225580402e-05,0.006099513295413741,8.628399114162337e-06,0.0004967219252922444,2.1235475037563877e-08,4.815984406629133e-09,4.174894968906631e-08,2.0606047258557648e-07,2.654306600648722e-08,0.0001507008524641111,0.002968015893422729,3.4613223130343085e-07,0.0009077256356868958,6.323788966608962e-09,2.8870715590633576e-05,6.82174099714596e-08,1.127783770918883e-10,6.71739658891177e-06,1.1302620614438805e-10,2.06771717958334e-06,1.0665854771898051e-10,5.134602232976754e-12,1.3275605613764443e-07,5.047017465724737e-11
2.8822850252071153e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416604019065205,0.0850850543690341,0.009446886324601937,0.0,0.0046018629126168276,0.04554884378105383,0.022105610634166748,4.820659472944748e-05,1.2147563086473989e-10,0.002045066114511797,5.6061031023124066e-11,0.0005069946435699074,2.9000640839068547e-09,9.618924542967737e-06,2.038260810623043e-09,1.2099214249622355e-10,1.6328788550382516e-05,1.827656905823737e-05,0.006096532853471373,8.577990484922579e-06,0.0004971286204869978,2.1130227212200184e-08,4.8063648927901935e-09,4.179252498644763e-08,2.0607642072476315e-07,2.6703181695991997e-08,0.00015148214004593154,0.0029808770914758567,3.4657214530174623e-07,0.0009093549410056274,6.32089549295353e-09,2.8923043834398582e-05,6.830606955265529e-08,1.1301740461418586e-10,6.709125387550235e-06,1.1312779996394428e-10,2.071443178593403e-06,1.0631207330677057e-10,5.1437612052914495e-12,1.3263701426472829e-07,5.0376793691232446e-11
2.887435460835374e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416477253899393,0.08504589952093079,0.009432063306197537,0.0,0.004602347560106865,0.0456316543068713,0.02213489049064036,4.816476519264365e-05,1.220592021451311e-10,0.00204418923501865,5.603099348240295e-11,0.0005071735255383563,2.899801690749256e-09,9.588013135154389e-06,2.041680415344485e-09,1.2112492212306176e-10,1.6299094980886638e-05,1.830962624456015e-05,0.006093553546354041,8.527968898621017e-06,0.0004975347209527219,2.102569409010705e-08,4.796765640523964e-09,4.1836419678102856e-08,2.0609219107973046e-07,2.6863868818118514e-08,0.00015226551262812206,0.002993760789147958,3.470113231758346e-07,0.0009109833694314097,6.3180038869569535e-09,2.8975358395312806e-05,6.83945810982217e-08,1.1325631123966802e-10,6.700861029768094e-06,1.1322907182553088e-10,2.075167791291748e-06,1.0596738641133942e-10,5.152916923664628e-12,1.32518113338067e-07,5.02837411163105e-11
2.8925858964636325e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416350242934406,0.08500676305553816,0.00941726426106341,0.0,0.004602828539610392,0.04571442822456345,0.022164125414302585,4.8122987035246326e-05,1.226442014185506e-10,0.0020433130222469466,5.600102400286517e-11,0.000507352190153309,2.89954153598723e-09,9.557261184165245e-06,2.0450969000900834e-09,1.212573320056194e-10,1.6269506335735106e-05,1.834267491067819e-05,0.0060905753745907785,8.478330643758542e-06,0.000497940228107899,2.092186944522874e-08,4.787186604263817e-09,4.188063433304535e-08,2.0610778458177933e-07,2.7025127677956263e-08,0.00015305096879677298,0.003006666935479537,3.474497659103193e-07,0.0009126109208415335,6.315114145649528e-09,2.9027659472984314e-05,6.848294480441969e-08,1.1349509652655548e-10,6.6926035280517785e-06,1.1333002241612662e-10,2.078891031584557e-06,1.0562447553061633e-10,5.1620694228790084e-12,1.3239935304246968e-07,5.019101469684949e-11
2.897736332091891e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416222986712565,0.08496764496478797,0.009402489151063037,0.0,0.004603305870991604,0.045797165533234784,0.022193315466965,4.808126013530836e-05,1.2323062765526493e-10,0.0020424374749080524,5.597112242569968e-11,0.0005075306379520839,2.8992836182887643e-09,9.526667663317155e-06,2.048510264894264e-09,1.213893727755616e-10,1.6240021899427323e-05,1.8375715183141817e-05,0.006087598338709327,8.429072051589359e-06,0.000498345143365168,2.0818747117873497e-08,4.7776277385756045e-09,4.1925169518201626e-08,2.0612320215531992e-07,2.7186958576562387e-08,0.0001538385071266673,0.0030195954795010325,3.478874744899195e-07,0.0009142375951163923,6.312226266098184e-09,2.9079947267687217e-05,6.857116086754648e-08,1.1373376003596137e-10,6.684352894760799e-06,1.1343065242197896e-10,2.082612913425081e-06,1.0528332923588402e-10,5.171218737836851e-12,1.322807330652659e-07,5.0098612219064446e-11
2.9028867677201497e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416095485776015,0.08492854524062098,0.009387737938113034,0.0,0.004603779573963105,0.04587986623209245,0.022222460710428875,4.8039584371812705e-05,1.238184798187519e-10,0.002041562591725641,5.5941288594255764e-11,0.0005077088694695413,2.8990279363930545e-09,9.496231552483498e-06,2.0519205098106274e-09,1.215210450644486e-10,1.6210640963427668e-05,1.8408747188925062e-05,0.0060846224392361176,8.380189495545346e-06,0.0004987494681313633,2.0716321013876234e-08,4.768088998156898e-09,4.1970025798407416e-08,2.0613844471793918e-07,2.73493618109728e-08,0.00015462812618135453,0.0030325463702337544,3.4832444989943854e-07,0.0009158633921394602,6.309340245406093e-09,2.9132221980366192e-05,6.86592294839333e-08,1.1397230133187746e-10,6.676109142128511e-06,1.1353096252860027e-10,2.0863334508139553e-06,1.0494393617143481e-10,5.180364903560682e-12,1.3216225309627896e-07,5.000653149075641e-11
2.9080372033484083e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4415967740666716,0.08488946387498679,0.009373010584183132,0.0,0.004604249668087371,0.04596253032044542,0.022251561206484385,4.79979596246628e-05,1.2440775686573595e-10,0.0020406883714355517,5.591152235402469e-11,0.0005078868852381019,2.8987744891100933e-09,9.465951838063202e-06,2.055327634911813e-09,1.2165234950372833e-10,1.618136282608245e-05,1.8441771055428573e-05,0.006081647676696259,8.331679390669608e-06,0.0004991532038075475,2.0614585103771985e-08,4.758570337836211e-09,4.2015203736404037e-08,2.0615351318046626e-07,2.751233767421449e-08,0.0001554198245132306,0.0030455195566908098,3.4876069312375086e-07,0.0009174883117972695,6.306456080712197e-09,2.9184483812641036e-05,6.874715084994251e-08,1.142107199811597e-10,6.667872282262872e-06,1.1363095342076269e-10,2.090052657799513e-06,1.0460628505422577e-10,5.189507955194091e-12,1.320439128277983e-07,4.99147703410547e-11
2.913187638976667e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44158397519264425,0.08485040085984386,0.009358307051296127,0.0,0.004604716172778221,0.046045157797703504,0.022280617016910007,4.7956385774672806e-05,1.2499845774622423e-10,0.002039814812785652,5.5881823552621664e-11,0.0005080646857877613,2.8985232753202515e-09,9.435827512949593e-06,2.0587316402893625e-09,1.217832867247281e-10,1.615218679253818e-05,1.8474786910482444e-05,0.006078674051613525,8.283538193058385e-06,0.000499556351789051,2.0513533421983136e-08,4.749071712572234e-09,4.206070389283467e-08,2.061684084470386e-07,2.7675886455316555e-08,0.00015621360066361047,0.0030585149878780155,3.491962051477921e-07,0.0009191123539793891,6.303573769190793e-09,2.9236732966811167e-05,6.883492516196537e-08,1.1444901555351468e-10,6.6596423271471886e-06,1.1373062578249457e-10,2.093770548478095e-06,1.0427036467353283e-10,5.198647928002455e-12,1.3192571195455332e-07,4.9823326620163235e-11
2.9183380746049254e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4415711520096777,0.0848113561871593,0.009343627301527845,0.0,0.004605179107302259,0.04612774866337628,0.022309628203471737,4.791486270355808e-05,1.255905814035423e-10,0.0020389419145356974,5.585219203976777e-11,0.0005082422716461054,2.898274293973861e-09,9.405857576499253e-06,2.0621325260535855e-09,1.2191385735864723e-10,1.612311217466094e-05,1.8507794882349057e-05,0.006075701564510356,8.235762399312014e-06,0.0004999589134655039,2.0413160066016732e-08,4.73959307745309e-09,4.21065268262407e-08,2.061831314151663e-07,2.7840008439322594e-08,0.0001570094531628076,0.0030715326127948046,3.496309869565454e-07,0.0009207355185784048,6.30069330805108e-09,2.9288969645860124e-05,6.892255261641924e-08,1.1468718762148583e-10,6.651419288640878e-06,1.1382998029707534e-10,2.097487136994363e-06,1.0393616389060412e-10,5.207784857373714e-12,1.318076501736867e-07,4.9732198199110504e-11
2.923488510233184e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44155830457191036,0.0847723298489089,0.009328971297007091,0.0,0.0046056384907803005,0.046210302917072316,0.022338594827922408,4.78733902939257e-05,1.2618412677436962e-10,0.0020380696754572014,5.5822627667272336e-11,0.0005084196433383264,2.8980275440908233e-09,9.37604103450075e-06,2.0655302923334242e-09,1.2204406203654893e-10,1.6094138290956877e-05,1.854079509972594e-05,0.006072730215907833,8.18834854599369e-06,0.000500360890220874,2.0313459195675446e-08,4.730134387695577e-09,4.215267309305821e-08,2.0619768297579544e-07,2.800470390730132e-08,0.00015780738053020423,0.00308457238043512,3.5006503953503023e-07,0.0009223578054898948,6.297814694536759e-09,2.9341194053460105e-05,6.901003340974516e-08,1.149252357604386e-10,6.643203178480202e-06,1.1392901764703193e-10,2.101202437541607e-06,1.0360367163831243e-10,5.216918778819107e-12,1.316897271847281e-07,4.9641382969502645e-11
2.9286389458614426e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4415454329334607,0.08473332183707691,0.009314338999915612,0.0,0.0046060943421887815,0.04629282055849815,0.022367516952001044,4.783196842926497e-05,1.2677909278877474e-10,0.002037198094333293,5.5793130289015225e-11,0.0005085968013872383,2.8977830247601933e-09,9.346376899143277e-06,2.068924939276321e-09,1.221739013893529e-10,1.606526446649394e-05,1.8573787691748565e-05,0.006069760006325673,8.141293209097344e-06,0.0005007622834334973,2.021442503227748e-08,4.7206955986444275e-09,4.219914324761466e-08,2.062120640133719e-07,2.8169973136359643e-08,0.0001586073812743322,0.0030976342397882914,3.5049836386829153e-07,0.0009239792146124104,6.294937925925591e-09,2.9393406393976347e-05,6.909736773840545e-08,1.1516315954854839e-10,6.634994008279016e-06,1.1402773851413415e-10,2.104916464362054e-06,1.0327287692080645e-10,5.226049727973932e-12,1.315719426895679e-07,4.955087884328071e-11
2.933789381489701e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4415325371484269,0.08469433214365599,0.00929973037248806,0.0,0.004606546680361157,0.04637530158745736,0.02239639463743215,4.779059699393816e-05,1.2737547837025107e-10,0.0020363271699585937,5.5763699760929397e-11,0.0005087737463132912,2.8975407351397923e-09,9.316864188985299e-06,2.072316467048088e-09,1.2230337604782778e-10,1.6036490032824628e-05,1.86067727879932e-05,0.006066790936282219,8.094593003522532e-06,0.0005011630944761202,2.011605185789113e-08,4.711276665771598e-09,4.224593784212538e-08,2.0622627540590354e-07,2.833581639965248e-08,0.00015940945389294008,0.003110718139839922,3.509309609413885e-07,0.000925599745847456,6.292062999528998e-09,2.9445606872471703e-05,6.91845557988813e-08,1.1540095856678555e-10,6.6267917895295154e-06,1.1412614357939097e-10,2.1086292317471765e-06,1.0294376881316208e-10,5.235177740598282e-12,1.3145429639243182e-07,4.946068375248095e-11
2.9389398171179598e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44151961727088584,0.0846553607606472,0.009285145377011958,0.0,0.0046069955239892695,0.046457746003849706,0.022425227945925028,4.7749275873171224e-05,1.2797328243575186e-10,0.0020354569011390763,5.573433594098373e-11,0.0005089504786345882,2.89730067445582e-09,9.287501928923078e-06,2.075704875832775e-09,1.2243248664258346e-10,1.6007814327909843e-05,1.8639750518479713e-05,0.00606382300629443,8.048244582558943e-06,0.0005015633247159231,2.001833401457642e-08,4.701877544675515e-09,4.229305742669037e-08,2.062403180250212e-07,2.850223396639642e-08,0.00016021359687307547,0.0031238240295727326,3.513628317393811e-07,0.0009272193990994661,6.28918991269163e-09,2.9497795694711013e-05,6.92715977876701e-08,1.1563863239890227e-10,6.618596533602952e-06,1.1422423352304559e-10,2.112340754038001e-06,1.0261633646103242e-10,5.244302852577799e-12,1.31336787999855e-07,4.937079564899853e-11
2.9440902527462184e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44150667335489363,0.08461640768005982,0.009270583975827635,0.0,0.004607440891624722,0.04654015380767022,0.02245401693917314,4.770800495304463e-05,1.285725038957252e-10,0.0020345872866919437,5.5705038689165856e-11,0.0005091269988668978,2.89706284200246e-09,9.258289150159181e-06,2.079090165832534e-09,1.2256123380406362e-10,1.597923669604388e-05,1.867272101367438e-05,0.00606085621687787,8.002244637376362e-06,0.0005019629755145668,1.9921265903642318e-08,4.692498191080388e-09,4.2340502549290935e-08,2.0625419273604053e-07,2.8669226101878697e-08,0.00016101980869114718,0.0031369518579674343,3.5179397724732206e-07,0.0009288381742757872,6.286318662790983e-09,2.9549973067165596e-05,6.935849390128332e-08,1.158761806314189e-10,6.610408251750387e-06,1.1432200902457224e-10,2.116051045625412e-06,1.0229056908029746e-10,5.253425099924409e-12,1.312194172206568e-07,4.9281212504354636e-11
2.949240688374477e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44149370545448385,0.08457747289391127,0.009256046131328207,0.0,0.004607882801680216,0.046622524999008264,0.022482761678853446,4.766678412048432e-05,1.2917314165414924e-10,0.0020337183254454955,5.567580786746525e-11,0.0005093033075236713,2.8968272371415102e-09,9.229224890170923e-06,2.0824723372675017e-09,1.2268961816253868e-10,1.5950756487780416e-05,1.8705684404492655e-05,0.006057890568546701,7.956589896525956e-06,0.0005023620482282113,1.9824841984908887e-08,4.6831385608354845e-09,4.238827375578716e-08,2.0626790039802156e-07,2.8836793067472546e-08,0.00016182808781301455,0.003150101574003553,3.5222439845024235e-07,0.0009304560712866554,6.283449247236977e-09,2.9602139197017637e-05,6.944524433624389e-08,1.1611360285361124e-10,6.602226955103403e-06,1.1441947076267179e-10,2.119760120950454e-06,1.0196645595671306e-10,5.2625445187770565e-12,1.311021837659156e-07,4.9191932309467005e-11
