Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),HOX(22),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),COX(50)
1.8194396825785365e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756243096769,0.11866996529622471,0.022821567675415169,0.0,3.7342507038228063e-33,4.7451635750386309e-25,1.2167859212283396e-38,2.8131217001125263e-32,3.2415861166434285e-72,1.8501156687067025e-16,1.5352487795951446e-69,1.8501096978758924e-16,8.8712304627961749e-47,1.6136498819938656e-38,1.9910862068680483e-58,1.2031039215265389e-59,1.346980333233622e-29,5.0444096134186941e-54,7.3372682351949242e-10,3.5278240232429899e-11,1.3597154180080216e-14,1.3599619318942254e-14,2.4105311301877676e-21,5.2465133241039846e-19,4.3368287997737319e-19,2.9150710186323442e-20,1.7982361435241282e-34,1.0093250113552987e-29,1.7621657394890962e-48
2.2002526405703347e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756227000745,0.1186699651426511,0.022821567671723261,0.0,7.1762597215531376e-33,7.027408215506852e-25,3.2787756735687543e-38,4.7829044439184724e-32,1.0634309377037537e-71,2.2373505135087353e-16,3.9856183112391404e-69,2.2373419539675895e-16,1.7299166183968001e-46,3.1907608602109225e-38,5.9318063893679049e-58,3.5842634798074761e-59,2.2512009870094299e-29,1.1159288021481471e-53,8.8729754218753489e-10,4.2662057952874251e-11,1.6442849118008627e-14,1.6446454348097748e-14,3.455224468039738e-21,6.9159787596654703e-19,6.714452933679656e-19,5.257517205606749e-20,4.37535339002537e-34,1.6867859650348817e-29,5.2497203116044273e-48
2.9618785565539307e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756194808701,0.11866996483550392,0.022821567664339442,0.0,1.8554167029840693e-32,1.2660288495290795e-24,1.4405010550960867e-37,1.0574658283642201e-31,5.9518737458294912e-71,3.0118212074561783e-16,1.7628718074312131e-68,3.0118064605335293e-16,4.5927291552171941e-46,8.9231878593488301e-38,2.9426474833801797e-57,1.7780775774972482e-58,4.8052769070060179e-29,3.5109816522180203e-53,1.1944389702386869e-09,5.7429693374628703e-11,2.2134072254774022e-14,2.2140465203213058e-14,5.9516789765670326e-21,1.042736795168493e-18,1.2727658448326149e-18,1.2341469610256942e-19,1.7053628789797496e-33,3.6001873655543782e-29,2.6042139264066548e-47
3.723504472537527e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756162616658,0.11866996452835674,0.022821567656955623,0.0,3.9286488952932884e-32,2.005212556698993e-24,4.5064476805490425e-37,1.9810795246744046e-31,2.2482490352163309e-70,3.7862935292906857e-16,5.3045035350801939e-68,3.7862709579942176e-16,9.9619881067931123e-46,1.997695058602872e-37,1.0172381422687575e-56,6.1465990717732636e-58,8.7365353029962195e-29,8.6842846850902916e-53,1.5015803832399971e-09,7.2197328765368742e-11,2.7825025132962637e-14,2.7835042698732074e-14,9.1077096642394401e-21,1.4144988854790124e-18,2.0783792861273117e-18,2.4007176714099149e-19,4.7304801312874885e-33,6.5449915092762061e-29,9.0022785145188078e-47
4.4851303885211235e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756130424614,0.11866996422120957,0.022821567649571804,0.0,7.431237675170505e-32,2.9358603452136006e-24,1.1947210981680763e-36,3.352670569297415e-31,7.1587835806149471e-70,4.5607675893509418e-16,1.3731003931631887e-67,4.5607354457321647e-16,1.9252212933631571e-45,3.9463572168812488e-37,2.9708147310853266e-56,1.7950954383790443e-57,1.4449683742098117e-28,1.8888274900893393e-52,1.8087217801706685e-09,8.6964964122991197e-11,3.3515689434373041e-14,3.3530247741674051e-14,1.2967619242840027e-20,1.7984805541756902e-18,3.0992362898988139e-18,4.1834973465750733e-19,1.126131466678417e-32,1.0824073994734602e-28,2.6290338116738515e-46
6.008382220488316e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756066040539,0.11866996360691527,0.022821567634804169,0.0,2.2511178389353645e-31,5.391899751518396e-24,7.9615356059370275e-36,7.9723921843206305e-31,9.757486007922614e-69,6.1097210216008128e-16,8.4959626659569096e-67,6.1096643914926331e-16,6.0576291498881801e-45,1.258683287103758e-36,2.8086999548922478e-55,1.6971339728696273e-56,3.3317873206350159e-28,7.913008491055638e-52,2.4230045249145347e-09,1.1650023473701997e-10,4.4896136128099561e-14,4.4922677974671491e-14,2.2835950129684342e-20,2.5779750628246502e-18,5.7480543682163339e-18,1.0397299325276825e-18,5.3539319837519374e-32,2.4952619685055273e-28,2.4852903134466651e-45
7.531634052455509e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756001656457,0.11866996299262107,0.022821567620036533,0.0,5.2921944365138089e-31,8.641091899799188e-24,2.9991795656460452e-35,1.5568562465995844e-30,5.2889198266132896e-68,7.6586815141366408e-16,3.0742327773211791e-66,7.65859329775667e-16,1.4550663883302254e-44,3.0344980376806291e-36,1.2771310095761665e-54,7.7169496073872242e-56,6.3980827347108883e-28,2.3160160128636152e-51,3.0372872043725961e-09,1.4603550521651727e-10,5.627541068730999e-14,5.6317866283054671e-14,3.555737440130659e-20,3.3656325705815406e-18,9.144973020799969e-18,2.0790418899173902e-18,1.64997523219403e-31,4.790721121628703e-28,1.1299957411905499e-44
1.0578137716389893e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755872888333,0.11866996176403283,0.022821567590501263,0.0,2.075410238119783e-30,1.7528991392634341e-23,2.7748536287753276e-34,4.3528879628782982e-30,1.2374882955407095e-66,1.0756623690389451e-15,2.6936656978833882e-65,1.0756450991721963e-15,5.8548633160392203e-44,1.2086893703009139e-35,1.8578734854329371e-53,1.1225985622773695e-54,1.7583213942708299e-27,1.3679291833445095e-50,4.2658523673010765e-09,2.0510604577167016e-10,7.9030441688674063e-14,7.9116996630549528e-14,6.9544078187311152e-20,4.94202539459924e-18,1.7755605745385327e-17,5.8640965732536356e-18,9.9248281610047172e-31,1.3159653746601953e-27,1.6433985600160642e-43
1.3624641380324279e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755744120231,0.11866996053544485,0.022821567560965993,0.0,5.5291895007084391e-30,2.9603107887131581e-23,1.1631039044147834e-33,9.247030744494363e-30,7.6085392974942734e-66,1.3854594117660526e-15,1.1214055182432132e-64,1.3854308527609309e-15,1.5774117193896032e-43,3.2494557782026535e-35,9.5124392021419665e-53,5.7477684871994892e-54,3.7063831687221384e-27,4.6171579586697973e-50,5.4944172689127387e-09,2.6417658578838925e-10,1.017807825134505e-13,1.0192817158909454e-13,1.1490081481453675e-19,6.5186830183811752e-18,2.8416089788953031e-17,1.2297461368278367e-17,3.3505749310153935e-30,2.7727824423659334e-27,8.4131347213426839e-43
1.9717648708193047e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755486584106,0.11866995807826966,0.022821567501895453,0.0,2.5090624420187751e-29,6.3310262553563496e-23,1.1995697097152667e-32,2.8400201746313105e-29,2.0945425169788178e-64,2.005061970132596e-15,1.20442087064891e-63,2.0050023125161799e-15,7.2468031300882605e-43,1.4723147409559356e-34,1.5863696286100932e-51,9.5853507988205292e-53,1.1296992869400938e-26,3.2453363597407616e-49,7.9515462881279978e-09,3.8231766420657541e-10,1.4726739760905428e-13,1.4758880458687994e-13,2.3955849021048649e-19,9.6689748813625072e-18,5.37332595451858e-17,3.5262320390093517e-17,2.1808609497159973e-29,8.4431583410064402e-27,1.4022771214850385e-41
2.5810656036061818e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755229048069,0.11866995562109554,0.022821567442824913,0.0,7.1257754152115385e-29,1.0975992476662699e-22,5.1537616120192471e-32,6.3199728324270066e-29,1.3266643720025311e-63,2.6246758226053621e-15,5.3861913219100805e-63,2.6245737090468285e-15,2.0690694777370991e-42,4.2010301972204133e-34,8.3559823684008231e-51,5.0489286966222295e-52,2.5049797182664538e-26,1.1703477901685221e-48,1.0408674261999474e-08,5.0045874047126611e-10,1.9273526246574679e-13,1.9330188929028574e-13,4.0930241925885158e-19,1.2817419348661195e-17,8.2951409254769206e-17,7.3111293900475607e-17,7.4951187659036728e-29,1.8706126039428683e-26,7.3842357099719494e-41
3.190366336393059e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754971512137,0.11866995316392245,0.02282156738375438,0.0,1.6056500246831153e-28,1.6894923538021688e-22,1.576515863451246e-31,1.1819599509139313e-28,5.4434434198068248e-63,3.2443009647727052e-15,1.7370622542462579e-62,3.2441450423598401e-15,4.6780431773183289e-42,9.5304853795572927e-34,2.9800073128814968e-50,1.800598320814198e-51,4.674027004223348e-26,3.1548347079257697e-48,1.2865801190521154e-08,6.1859981458269691e-10,2.3818438441173811e-13,2.3906897213529398e-13,6.2388487579861687e-19,1.5964516641342298e-17,1.145013821465285e-16,1.2740571492263726e-16,1.9385636554821765e-28,3.487605386094983e-26,2.6327907139815621e-40
3.799667069179936e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754713976306,0.1186699507067504,0.022821567324683843,0.0,3.1388182172080262e-28,2.4087536775544672e-22,3.9545573285817249e-31,1.9805782252167509e-28,1.7505847376960419e-62,3.8639373920563402e-15,4.6276849466451116e-62,3.8637163124627877e-15,9.1685682588550882e-42,1.8756048452841582e-33,8.5078826242701883e-50,5.1406545254761091e-51,7.8182710525970847e-26,7.1531818689715575e-48,1.5322927073691338e-08,7.3674088654111688e-10,2.8361477105200443e-13,2.8489103988547918e-13,8.8305252372543953e-19,1.9110340164228904e-17,1.4737372327655405e-16,1.9914736468757965e-16,4.2226929798498737e-28,5.8292079840202152e-26,7.5147528705007417e-40
4.408967801966813e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754456440574,0.11866994824957942,0.022821567265613307,0.0,5.513953649891207e-28,3.255359976086129e-22,8.4361776571057976e-31,3.0664246101859575e-28,4.4952735465402881e-62,4.4835851006579305e-15,1.0546403913703484e-61,4.4832875193620908e-15,1.6139209611584679e-41,3.315778864532353e-33,2.0023166684921497e-49,1.2098360384702287e-50,1.2087065455934174e-25,1.4142050551442235e-47,1.7780051911509791e-08,8.5488195634673314e-10,3.2902642869593337e-13,3.3076859373213172e-13,1.1865967663486342e-18,2.2254877314157628e-17,1.8104856017136439e-16,2.8884982270712296e-16,8.0648638166780231e-28,9.0053579727082091e-26,1.7682311732834272e-39
5.01826853475369e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754198904942,0.11866994579240947,0.02282156720654277,0.0,9.0392900084517123e-28,4.2292802577789783e-22,1.6497237968806645e-30,4.4907602514401536e-28,1.058673144281036e-61,5.1032440855210613e-15,2.1870450219361307e-61,5.102858663066388e-15,2.6506893450089314e-41,5.468371216249222e-33,4.3122658382162447e-49,2.6055319690680751e-50,1.7678126224805291e-25,2.5832908898210222e-47,2.0237175703976657e-08,9.7302302399982278e-10,3.7441936574270256e-13,3.767020452506399e-13,1.5342414422822518e-18,2.5398117913357981e-17,2.150894306379854e-16,3.9694116724294576e-16,1.4193837771786407e-27,1.316118217102159e-25,3.8072826010298088e-39
6.236870000327444e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753683833973,0.1186699408780727,0.02282156708840171,0.0,2.0977729186453229e-27,6.5589446782175696e-22,5.2420343091826188e-30,8.5495557083237631e-28,4.8785656565141973e-61,6.3425958647973307e-15,7.7872639451747595e-61,6.34200076092314e-15,6.1732340324387552e-41,1.2814063062732335e-32,1.6574200666282434e-48,1.0014216337993043e-49,3.3572709128849239e-25,7.304873055401221e-47,2.5151420152857206e-08,1.2093051528494651e-09,4.6514910999521106e-13,4.6873716924130344e-13,2.3607905571689445e-18,3.1680711749076789e-17,2.8364657501349633e-16,6.6888127963927945e-16,3.6885786021724192e-27,2.4956435492124817e-25,1.4625729044736848e-38
7.455471465901198e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753168763398,0.11866993596374011,0.022821566970260644,0.0,4.2087738947840686e-27,9.3975121751764591e-22,1.3437852463964891e-29,1.454365407800196e-27,1.6589422296876127e-60,7.5819926916489278e-15,2.1822750546872674e-60,7.5811426060990815e-15,1.242494363696364e-40,2.5875350490700974e-32,4.9282717948146942e-48,2.9776506062498673e-49,5.6977886553949987e-25,1.7231156013508377e-46,3.0065660420336166e-08,1.4455872730921103e-09,5.5580406732341328e-13,5.6099711541109382e-13,3.3606383918848089e-18,3.7958127053538719e-17,3.5215322273253669e-16,1.0157961545240861e-15,8.0233176667476614e-27,4.2289953414826919e-25,4.3469588460931977e-38
8.674072931474952e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752653693217,0.11866993104941172,0.022821566852119592,0.0,7.6129603802958249e-27,1.2744752159118545e-21,2.9707908235400413e-29,2.2852197036779256e-27,4.6756978429212287e-60,8.8214345285206864e-15,5.2227361094388813e-60,8.8202841986592803e-15,2.2542389524942901e-40,4.6995262877449902e-32,1.2374361282057953e-47,7.4764737026248609e-49,8.9327382898479677e-25,3.5779978127400572e-46,3.4979896506417123e-08,1.6818693847297681e-09,6.463843001098807e-13,6.5348180253598257e-13,4.5317823515550862e-18,4.4230367875667946e-17,4.2050555683203579e-16,1.4377272597843472e-15,1.5411330944103727e-26,6.6198866517098797e-25,1.0909993856529706e-37
9.892674397048707e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752138623441,0.11866992613508749,0.022821566733978539,0.0,1.2760149115515292e-26,1.6600437167079985e-21,5.9229287147974113e-29,3.384841875242479e-27,1.167675745090565e-59,1.006092133836723e-14,1.1239155384612153e-59,1.0059425538668019e-14,3.789602460569295e-40,7.8973047844560078e-32,2.7736675338296838e-47,1.6758034563566437e-48,1.3201715359476411e-24,6.7849666182958021e-46,3.9894128411103756e-08,1.9181514877643937e-09,7.3688986989038159e-13,7.4619085217535381e-13,5.8722726278664436e-18,5.0497439160014609e-17,4.8889946065388721e-16,1.9344172083916977e-15,2.7070740412802875e-26,9.7684617188821662e-25,2.4443211858321378e-37
1.2329877328196214e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751108485072,0.1186699163064516,0.022821566497696448,0.0,3.0576048255504178e-26,2.5836234441093252e-21,1.9524026952445627e-28,6.5388803524868864e-27,6.6473686673118834e-59,1.2540029729116082e-14,4.3808094970539521e-59,1.2537707461287447e-14,9.1408313967041714e-40,1.898325445656776e-31,1.1891773076070001e-46,7.1845725943002477e-48,2.5387344707271483e-24,2.0600469582276835e-45,4.9722579676308424e-08,2.3907156680321925e-09,9.1767726605676275e-13,9.3228140444710265e-13,9.0536718152075407e-18,6.3016088004680754e-17,6.2571769000680182e-16,3.1519224327437309e-15,6.9681339789179157e-26,1.8724722347854724e-24,1.0464564067723199e-36
1.4767080259343722e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756750078348291,0.1186699064778324,0.022821566261414374,0.0,6.2462688763487581e-26,3.7103083327459448e-21,5.0814243263502256e-28,1.1214074205458595e-26,2.5382325299843886e-58,1.501931756733224e-14,1.2996986897909596e-58,1.5015988374471431e-14,1.8792590020853386e-39,3.8849243773094747e-31,3.7522762177638821e-46,2.2669269304513036e-47,4.3343910191918205e-24,5.0855513557759024e-45,5.9551014215978803e-08,2.8632798139107687e-09,1.0981667484412905e-12,1.1192674572878139e-12,1.2889622719059541e-17,7.5514107842253374e-17,7.6246102740395084e-16,4.667966354428979e-15,1.4957760968778017e-25,3.1866221076608764e-24,3.2978781559183874e-36
1.964148612163874e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375674801807948,0.11866988682064424,0.022821565788850275,0.0,1.9386559467159919e-25,6.5722667123461702e-21,2.3365965147308522e-27,2.6309743931914328e-26,2.3999046005088626e-57,1.9978430402001153e-14,7.6188668356932114e-58,1.9972547174585822e-14,5.9123235010702589e-39,1.2087198462058217e-30,2.44131695946576e-45,1.4748244330706204e-46,1.0077044089351245e-23,2.1795148657477336e-44,7.9207833118830206e-08,3.8084080025590398e-09,1.4582539388718203e-12,1.4959207557047284e-12,2.2466513912848773e-17,1.0044839643377019e-16,1.0351929240422919e-15,8.5942344328277989e-15,4.9733853652249497e-25,7.3599608887319331e-24,2.138827643120165e-35
2.647786668673383e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375674512855204,0.11866985925144431,0.022821565126076686,0.0,6.293807529765427e-25,1.1950919381310069e-20,1.1059158108131393e-26,6.421169874289067e-26,2.0165270354695425e-56,2.6934815749392647e-14,4.6381638378196558e-57,2.6924140887606528e-14,1.9546769878383864e-38,3.9326605231048574e-30,1.571336905539233e-44,9.4918897446366936e-46,2.4288844314439562e-23,9.8002131142032675e-44,1.067765151496939e-07,5.1339551635537336e-09,1.9612813268458906e-12,2.0301829170442017e-12,3.999238573236925e-17,1.3528059927344788e-16,1.4160397945866393e-15,1.6103062776793438e-14,1.715384455806875e-24,1.75777680959931e-23,1.3723021144416662e-34
3.331424725182892e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756742239037085,0.11866983168237596,0.022821564463303228,0.0,1.5471865180502475e-24,1.8919352914893728e-20,3.6355606393937436e-26,1.2743278689681084e-25,1.2047518585484474e-55,3.3892599533115753e-14,1.8605589783028689e-56,3.387572668165834e-14,4.8945613114109727e-38,9.6922458024976602e-30,6.7764231717062791e-44,4.0930914187409095e-45,4.7615554174634306e-23,3.1241943902876403e-43,1.3434506558392051e-07,6.4595020546111081e-09,2.4619870814118207e-12,2.5714257181577773e-12,6.2029529030905941e-17,1.6995204027704722e-16,1.7950756748267499e-15,2.5939675068406467e-14,4.4032847316618024e-24,3.4145989226733069e-23,5.8880850788078525e-34
4.69870083820191e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756736460044651,0.11866977654463404,0.022821563137756715,0.0,5.902348480177073e-24,3.7609729429966956e-20,2.1253246850658883e-25,3.5496301901554374e-25,1.4487865666011762e-54,4.7812336599552844e-14,1.5014719299253887e-55,4.7778874557607328e-14,1.9364631362240953e-37,3.7119096200618211e-29,5.6953822863784818e-43,3.4395745147818767e-44,1.2945208392033371e-22,1.7658427709578074e-42,1.8948177166497549e-07,9.1105950280147938e-09,3.4564765630892049e-12,3.6747254969387599e-12,1.1854324789680042e-16,2.3881560524499156e-16,2.5480047321939424e-15,5.2553111284967687e-14,1.7915436696679769e-23,9.1137020487404476e-23,4.9097965311399141e-33
6.065976951220927e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756730681102204,0.11866972140741847,0.022821561812210726,0.0,1.5661359568133958e-23,6.2611858463776997e-20,7.426426709766419e-25,7.5857695652336352e-25,7.4442279525384712e-54,6.1737590180201544e-14,6.4109457450860146e-55,6.168199089159593e-14,5.2998456782751777e-37,9.8744844608422038e-29,2.4432973340911665e-42,1.4753922909991086e-43,2.7046937919636798e-22,6.0723934771589924e-42,2.4461795136702055e-07,1.1761686924852561e-08,4.4418077990512573e-12,4.8055660760306721e-12,1.8992998948224925e-16,3.0704500608883206e-16,3.2939706402085354e-15,8.8349182868809881e-14,4.9747395681860311e-23,1.8708800679682057e-22,2.0953748307966119e-32
7.433253064239945e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756724902209767,0.11866966627072925,0.022821560486665272,0.0,3.3784697739803168e-23,9.3894504816974717e-20,1.9969303809759422e-24,1.3865829951754389e-24,2.7438281621344034e-53,7.5668309322197807e-14,2.0428775561244156e-54,7.5585075771984942e-14,1.1776996636116798e-36,2.1343556426713168e-28,7.7517114014775793e-42,4.6803083905263206e-43,4.8375785115459738e-22,1.6161565074597301e-41,2.9975360469508124e-07,1.4412777746952836e-08,5.4180654266297554e-12,5.9636952926703173e-12,2.7436282588246706e-16,3.7464610316011609e-16,4.033192076341301e-15,1.3324307887004051e-13,1.1155249623602685e-22,3.2885213022073495e-22,6.6141864444217251e-32
8.800529177258963e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756719123367379,0.11866961113456639,0.022821559161120348,0.0,6.3742214136814305e-23,1.3142677323607676e-19,4.570217677872911e-24,2.2857682370626939e-24,8.328190312595337e-53,8.9604443598301828e-14,5.4461369613273576e-54,8.9488129286233454e-14,2.2894058149433026e-36,4.0354431248082619e-28,2.0540833960665239e-41,1.2400385368384981e-42,7.8059193743968242e-22,3.6713097798283538e-41,3.5488873165418279e-07,1.7063867495897911e-08,6.3853332100303623e-12,7.1488637650824882e-12,3.7026890254895631e-16,4.4162469742616534e-16,4.765470591041554e-15,1.8715127812089595e-13,2.1822999271870855e-22,5.214121910454606e-22,1.7433995040267062e-31
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714053801395,0.11866956276567774,0.022821557998259499,0.0,1.0278012443683996e-22,1.6947474544369406e-19,8.6011383015284927e-24,3.3337178499743203e-24,1.9735232389125723e-52,1.0183462087395867e-13,1.1583179683015401e-53,1.0168484043917135e-13,3.7914043902036473e-36,6.5215432225187177e-28,4.3514647597653482e-41,2.6266133778022292e-42,1.1175186295630031e-21,6.8744019696775731e-41,4.0325671150157983e-07,1.9389589100562701e-08,7.2265515051042288e-12,8.210646509661308e-12,4.627742785822186e-16,4.9987497642950655e-16,5.4024159834157029e-15,2.4180033522194553e-13,3.6291491166668675e-22,7.3494873590210775e-22,3.6751358894125639e-31
1.016780529027798e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756713344575046,0.11866955599892985,0.022821557835575955,0.0,1.0934824236443575e-22,1.7517809220938301e-19,9.332829289886566e-24,3.5014914546976638e-24,2.2000276609531465e-52,1.0354594308126977e-13,1.2754480770353815e-53,1.0339115152094246e-13,4.0482804260983533e-36,6.9405526319025253e-28,4.7894430036155162e-41,2.8909384836615948e-42,1.1707575264806318e-21,7.4547601546404093e-41,4.1002333224935107e-07,1.9714956173068946e-08,7.3436940829045554e-12,8.3608238706395745e-12,4.7628364600743164e-16,5.0798653059253564e-16,5.4911305976406145e-15,2.4999056669982442e-13,3.8769736001526393e-22,7.6829090197734468e-22,4.042626945979183e-31
1.1535081403296998e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756707565832794,0.11866950086381967,0.022821556510032093,0.0,1.7461314335932965e-22,2.2511820033702488e-19,1.7488587498417062e-23,5.0777656019746321e-24,5.2483444449297482e-52,1.1749275832217184e-13,2.70685806360929e-53,1.172941425618908e-13,6.6659297706469704e-36,1.1118278948205893e-27,1.0146464468500806e-40,6.1235114321087925e-42,1.6628540595956678e-21,1.3907164331409731e-40,4.6515740648561159e-07,2.2366043779688296e-08,8.2932301843664253e-12,9.599330677015012e-12,5.9120851351288564e-16,5.7373729159000381e-16,6.2100224743541582e-15,3.2167899882826315e-13,6.4068040626551431e-22,1.0719257692758637e-21,8.5138682561562608e-31
1.2902357516316016e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756701787140664,0.11866944572923582,0.022821555184488761,0.0,2.6365408471249169e-22,2.8121710444787652e-19,3.0572304769030249e-23,7.0574599889902189e-24,1.1414270787311159e-51,1.3144484028535697e-13,5.2848661571293786e-53,1.3119710249414678e-13,1.0378023182506851e-35,1.6848107352657488e-27,1.9818898883485734e-40,1.1959103081774224e-41,2.2645758973484293e-21,2.4225589083500698e-40,5.2029095436798979e-07,2.5017130316838511e-08,9.2340229670240208e-12,1.086414084817883e-11,7.1397163076843478e-16,6.3888261950183203e-16,6.9223319894454231e-15,4.0213497947678212e-13,1.0002747267758903e-21,1.4339691801805365e-21,1.6531159350086025e-30
1.4269633629335034e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375669600849866,0.11866939059517828,0.022821553858945961,0.0,3.8065219794655068e-22,3.4344508034553922e-19,5.0490498394579577e-23,9.482315413497504e-24,2.297652600220725e-51,1.4540214034921351e-13,9.6319117943585749e-53,1.4510003140206646e-13,1.5443867134012216e-35,2.4417027063187035e-27,3.6186723935584292e-40,2.1832519822763577e-41,2.9828021575100318e-21,3.9894954157974379e-40,5.7542397590151153e-07,2.7668215785472871e-08,1.0166153195716621e-11,1.2155013252091893e-11,8.4361522911707854e-16,7.0342810868371046e-16,7.6279889452453812e-15,4.9127785697796284e-13,1.4918963804464488e-21,1.8553985744307429e-21,3.0004243515717553e-30
1.5636909742354051e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756690229906811,0.11866933546164708,0.022821552533403691,0.0,5.298399995118415e-22,4.1177270006545027e-19,7.958502143389223e-23,1.2392838357010605e-23,4.3418000365274494e-51,1.5936461034788701e-13,1.660014016220695e-52,1.5900292936922166e-13,2.2148481228120647e-35,3.4120327526339105e-27,6.251361527679466e-40,3.7710799937407841e-41,3.823561552592585e-21,6.273734559489477e-40,6.3055647109120164e-07,3.0319300186427602e-08,1.1089700878215729e-11,1.3471708560511959e-11,9.793005730835179e-16,7.6737929600667436e-16,8.3272702654601718e-15,5.890273892089329e-13,2.1434870358992819e-21,2.3365026780910272e-21,5.1523507695207126e-30
