Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H7X(141),C2H2X(348),C2H6(343),C4H6(54),C4H7X(140),C4H7X(143),C4H9X(153),C4H9X(171),C4H7X(142),SX(175),SX(150),C4H5X(384),SX(176),SX(168),C4H5X(374),C4H7X(523),C4H7X(145),SX(524),SX(782),SX(174),C4H7X(146),SX(155),SX(178),SX(152),SX(154),SX(177),SX(157),SX(167),SX(172),SX(156),C6H10(477),C6H9X(433),C6H8(701)
1.4293247925138241e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.17161038303900658,0.61914379521863894,3.1365957929718839e-10,1.6304440586532869e-23,1.8453112890804399e-09,1.5906389211403158e-33,1.0034826812741173e-18,9.7784578353755916e-52,3.3721893908903773e-22,5.02114986203668e-21,1.0188765769407803e-49,0.050856240187297591,0.050856158001112581,1.5087693418575787e-09,4.1244265076270841e-08,1.7426486234930751e-14,1.0946124128053304e-11,9.516792049406898e-12,1.4941711673470923e-12,4.157478884340927e-17,2.6193570711176098e-19,7.4708578183936809e-13,1.1045514603530225e-19,1.1520744267955613e-19,1.2920370685770831e-13,1.5080049931211555e-19,1.8449424822389021e-20,6.4601868803918242e-14,9.8313766086224526e-21,1.5450161763034739e-25,9.3939029921905056e-21,2.1291979382671696e-23,4.3887644896237348e-22,5.1500519515586891e-26,3.5619067983409521e-17,1.1661724833075204e-23,1.3776742215919464e-19,3.086527646486952e-21,5.8308627432707201e-24,3.086523592706061e-21,4.3372290508293373e-23,5.8320400102266989e-24,1.5432618892884224e-21,2.4893574988748508e-24,9.2120291211228636e-21,2.7371931149156854e-24
1.438062379238592e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.17123379238730987,0.61895550003439315,3.1976910068341259e-10,1.6834179821937624e-23,1.8642462203426291e-09,1.6010615943794256e-33,1.0294751961650915e-18,1.0286405504045908e-51,3.5094340407771374e-22,5.2024573601271222e-21,1.0718027098983979e-49,0.051044535679963539,0.051044452757393582,1.5212116178084054e-09,4.1615423980274696e-08,1.7790081439576748e-14,1.1115926250092145e-11,9.6757469179510226e-12,1.5282296370433628e-12,4.2263887933411803e-17,2.6881525193929242e-19,7.6411502178586638e-13,1.1380978119474804e-19,1.1872041947420939e-19,1.3162001978253366e-13,1.5424198364574326e-19,1.8995691452263842e-20,6.5810025712878872e-14,1.0127390376623941e-20,1.5984676247150612e-25,9.6739213769055305e-21,2.2077915536767598e-23,4.5189207211413371e-22,5.3282233651965321e-26,3.615275146075228e-17,1.211052638634579e-23,1.4081360103460053e-19,3.1757761742995835e-21,6.0552635351829902e-24,3.1757719694023204e-21,4.4976119215162539e-23,6.0564849025108712e-24,1.5878860812339955e-21,2.5825446950388112e-24,9.4549290073900514e-21,2.8282014757283595e-24
1.44679996596336e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.17085896446473706,0.61876808621478474,3.2595107352329636e-10,1.7377776314221103e-23,1.8832451937612096e-09,1.6114811740778363e-33,1.055951556448266e-18,1.0817241792621904e-51,3.6512442799122122e-22,5.3890950747867297e-21,1.1271137461577797e-49,0.051231949808280892,0.051231866148293004,1.5336417681941135e-09,4.1987134871962034e-08,1.8158736773607092e-14,1.1287112089468615e-11,9.8362359200852411e-12,1.5627969909350333e-12,4.2959843893235289e-17,2.7583119082680473e-19,7.8139870393019736e-13,1.1724135266826342e-19,1.2231459034283945e-19,1.3406293577493416e-13,1.5773846758121382e-19,1.9554031123560393e-20,6.7031484165335808e-14,1.0430125492932323e-20,1.6534087535965488e-25,9.9602052742178672e-21,2.2887194142804563e-23,4.6520757317775745e-22,5.511360377604727e-26,3.6690348022152115e-17,1.2573444907283168e-23,1.4390580333355281e-19,3.2669273187568732e-21,6.2867228115365892e-24,3.2669229581894191e-21,4.6627653606978759e-23,6.2879896136190584e-24,1.633461579337829e-21,2.6785510986701924e-24,9.7024919114677916e-21,2.9216010801290415e-24
1.455537552688128e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.17048588644688684,0.61858154734760951,3.3220570292800586e-10,1.793550363674951e-23,1.9023078678298561e-09,1.6218976719447194e-33,1.082916971818146e-18,1.1371840089945088e-51,3.7977370054129815e-22,5.5811831093270766e-21,1.1849006893609367e-49,0.051418488984446405,0.051418404586024875,1.5460592413516146e-09,4.2359389214383136e-08,1.8532485652760496e-14,1.1459680154487128e-11,9.998261041739253e-12,1.597876237377414e-12,4.3662677789147094e-17,2.8298530843779284e-19,7.9893833245135814e-13,1.207510160977652e-19,1.2599119828052925e-19,1.365325028294419e-13,1.6129042834283454e-19,2.0124613735478004e-20,6.8266268158690995e-14,1.073968193566858e-20,1.7098708616225225e-25,1.0252845494403984e-20,2.3720335471573868e-23,4.7882784241775048e-22,5.6995673176208792e-26,3.7231845425627766e-17,1.3050822528545604e-23,1.4704437545200634e-19,3.3600060644572923e-21,6.5254116386805735e-24,3.360001543562038e-21,4.8327956982648515e-23,6.5267252403851304e-24,1.6800008758499464e-21,2.7774412118177582e-24,9.954771852631999e-21,3.0174376611529051e-24
1.464275139412896e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.17011454563650308,0.61839587708423538,3.385331894361419e-10,1.8507638925690465e-23,1.9214339038054933e-09,1.6323110997240522e-33,1.110376656949679e-18,1.195110101533028e-51,3.9490311551831057e-22,5.7788434001647325e-21,1.245257380456528e-49,0.051604159557084243,0.051604074419230456,1.5584634931370403e-09,4.2732178572560635e-08,1.8911361417686128e-14,1.1633628893140179e-11,1.0161824193441417e-11,1.6334703544934314e-12,4.4372410568407634e-17,2.9027939899178879e-19,8.1673539641216325e-13,1.243399337871265e-19,1.2975149417224739e-19,1.3902876733558465e-13,1.648983428592794e-19,2.0707609956202995e-20,6.9514400887844914e-14,1.1056160269287491e-20,1.7678856785956268e-25,1.0551933334444528e-20,2.4577867300397757e-23,4.9275781498905475e-22,5.8929499511744951e-26,3.7777231239351296e-17,1.354300705207263e-23,1.5022966284027908e-19,3.4550374745297433e-21,6.77150391760514e-24,3.4550327885437351e-21,5.007810787250988e-23,6.7728657147400784e-24,1.7275165022848513e-21,2.8792805086608145e-24,1.0211822987211388e-20,3.1157574792559868e-24
1.4730127261376639e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.16974492946187686,0.6182110691388043,3.4493372903552492e-10,1.909446289895791e-23,1.9406229656783615e-09,1.6427214691888116e-33,1.1383358311067887e-18,1.2555953072280067e-51,4.1052477243826342e-22,5.9821997293423176e-21,1.308280565814288e-49,0.051788967812045082,0.051788881933777259,1.5708539868727858e-09,4.3105494612114136e-08,1.9295397333662209e-14,1.1808956693946695e-11,1.0326927210837213e-11,1.6695822900743851e-12,4.5089063060364502e-17,2.9771526618514088e-19,8.3479136970962039e-13,1.2800927462192219e-19,1.3359673672107497e-19,1.4155177409077861e-13,1.6856268773577764e-19,2.1303191209742304e-20,7.0775904751643011e-14,1.1379661638645723e-20,1.8274853677574795e-25,1.0857560572262292e-20,2.5460324953016015e-23,5.0700247095376664e-22,6.091615488990007e-26,3.832649284492004e-17,1.4050351992608334e-23,1.5346200998537279e-19,3.5520466884749686e-21,7.0251764057032854e-24,3.5520418325283436e-21,5.1879200112836094e-23,7.0265878254762635e-24,1.7760210283422257e-21,2.9841354414064124e-24,1.0473699605216465e-20,3.2166073236351659e-24
1.4817503128624318e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.16937702547527225,0.61802711728744475,3.5140751318538869e-10,1.9696259874999704e-23,1.9598747201424733e-09,1.6531287921354996e-33,1.1667997177538622e-18,1.3187353312913425e-51,4.2665097817775281e-22,6.1913777369516028e-21,1.3740699664558234e-49,0.051972919973192977,0.051972833353546036,1.5832301932945453e-09,4.3479329097906266e-08,1.9684626590327453e-14,1.1985661886784328e-11,1.0493571855210292e-11,1.7062149614876698e-12,4.5812655977531907e-17,3.0529472311147323e-19,8.5310771102879433e-13,1.317602139888154e-19,1.3752819237602942e-19,1.4410156631325088e-13,1.7228393922656459e-19,2.1911529662753599e-20,7.2050801359336802e-14,1.1710287763051168e-20,1.8887025280746982e-25,1.1169819460952272e-20,2.6368251338997217e-23,5.2156683529524372e-22,6.2956725942068475e-26,3.8879617440600848e-17,1.4573216620899513e-23,1.5674176039356992e-19,3.6510589200143771e-21,7.2866087383698829e-24,3.6510538891287855e-21,5.3732342919187422e-23,7.2880712398490931e-24,1.8255270608313421e-21,3.0920734461280004e-24,1.0740456126987263e-20,3.3200345135153478e-24
1.4904878995871996e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.16901082135137688,0.61784401536749667,3.5795472883897231e-10,2.0313317791427377e-23,1.9791888365664827e-09,1.6635330803789866e-33,1.1957735441702267e-18,1.3846288013189469e-51,4.4329424859668652e-22,6.4065049334574687e-21,1.4427283484102187e-49,0.052156022203180524,0.052155934841205821,1.5955915904983442e-09,4.3853673892709948e-08,2.0079082301424972e-14,1.2163742743715594e-11,1.0661759814006019e-11,1.7433712555913386e-12,4.6543209916655917e-17,3.1301959218184102e-19,8.7168586380008794e-13,1.3559393369460351e-19,1.4154713525950495e-19,1.4667818565498874e-13,1.7606257320759481e-19,2.2532798211374302e-20,7.3339111537058494e-14,1.2048140930294869e-20,1.9515701964999103e-25,1.1488802723004985e-20,2.7302196992674039e-23,5.3645597792961522e-22,6.5052313899161157e-26,3.9436592044546586e-17,1.5111966006563635e-23,1.6006925657330529e-19,3.752099454946605e-21,7.5559834504356779e-24,3.7520942440336194e-21,5.5638660958609219e-23,7.5574985250135572e-24,1.8760472425993302e-21,3.2031629485452812e-24,1.1012147099860076e-20,3.4260868994040689e-24
1.4992254863119676e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.16864630488577464,0.61766175727674844,3.6457555846649526e-10,2.0945928223487329e-23,1.9985649869649377e-09,1.6739343457476519e-33,1.2252625410676197e-18,1.4533773359006783e-51,4.6046731014860624e-22,6.6277107119216765e-21,1.5143615942028346e-49,0.052338280604211966,0.052338192498977129,1.6079376638875705e-09,4.4228520955896399e-08,2.0478797504558499e-14,1.2343197479807982e-11,1.0831492701357358e-11,1.7810540286553855e-12,4.7280745359765497e-17,3.2089170504460013e-19,8.9052725615988162e-13,1.3951162188494404e-19,1.4565484709434749e-19,1.4928167221471027e-13,1.7989906514951837e-19,2.31671704680521e-20,7.4640855334306417e-14,1.2393323990666869e-20,2.0161218502076527e-25,1.1814603544524202e-20,2.8262720111602022e-23,5.516750137147185e-22,6.7204034666135644e-26,3.999740349798487e-17,1.5666971060621657e-23,1.6344484001831007e-19,3.8551936490121187e-21,7.8334859974337223e-24,3.8551882528716562e-21,5.7599294420674759e-23,7.8350551692931814e-24,1.9275942514634912e-21,3.3174733697449949e-24,1.1288827194853377e-20,3.5348128643136679e-24
1.5079630730367355e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.16828346399344291,0.61748033697268578,3.7127018007850371e-10,2.1594386402373084e-23,2.0180028459699264e-09,1.6843326000788057e-33,1.2552719422106805e-18,1.5250856143258019e-51,4.7818310147844491e-22,6.8551263601253151e-21,1.5890787754856018e-49,0.052519701218795026,0.052519612369383767,1.6202679061200202e-09,4.4603862342143536e-08,2.0883805160960439e-14,1.2524024253947895e-11,1.1002772058612974e-11,1.8192661062896083e-12,4.8025282675209791e-17,3.289129025050063e-19,9.0963330091446707e-13,1.4351447296277905e-19,1.4985261713058218e-19,1.5191206455085499e-13,1.8379389009091951e-19,2.3814820748379337e-20,7.595605203044029e-14,1.2745940350957304e-20,2.0823914088050445e-25,1.2147315569440262e-20,2.925038659454154e-23,5.6722910245647268e-22,6.9413018895684718e-26,4.0562038468379353e-17,1.6238608577690957e-23,1.6686885119102662e-19,3.9603669257661964e-21,8.1193047766958234e-24,3.9603613390849058e-21,5.9615399087371039e-23,8.1209296032789532e-24,1.9801807991477675e-21,3.4350751318424092e-24,1.157055120337325e-20,3.6462613249512662e-24
1.5167006597615035e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.16792228670727127,0.61729974847174973,3.7803876724957501e-10,2.2258991233377929e-23,2.0375020908030965e-09,1.694727855214375e-33,1.2858069840404749e-18,1.599861447391909e-51,4.9645477500756606e-22,7.08888507258892e-21,1.6669922268170708e-49,0.052700290030481295,0.052700200435993189,1.6325818170549547e-09,4.4979690200164457e-08,2.1294138155271634e-14,1.2706221169648563e-11,1.1175599354867444e-11,1.858010283377942e-12,4.8776842118681706e-17,3.3708503444456076e-19,9.2900539550721199e-13,1.4760368750647726e-19,1.5414174207181207e-19,1.5456939969458986e-13,1.8774752261181839e-19,2.4475924057933696e-20,7.7284720141184085e-14,1.3106093968443968e-20,2.1504132365171502e-25,1.2487032893720027e-20,3.02657700789625e-23,5.8312344891270818e-22,7.1680412061081816e-26,4.1130483452563516e-17,1.6827261277833562e-23,1.7034162950629184e-19,4.067644774460559e-21,8.413631148276674e-24,4.0676389918102083e-21,6.168814640182668e-23,8.4153132207559277e-24,2.0338196302235605e-21,3.5560396635832741e-24,1.1857374033938428e-20,3.7604817328766905e-24
1.5254382464862714e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.16756276117660321,0.61711998584860839,3.8488148914236915e-10,2.2940045313887543e-23,2.057062401248057e-09,1.7051201229968446e-33,1.3168729053010672e-18,1.6778158493251378e-51,5.1529569850592184e-22,7.329121962489213e-21,1.7482176206003976e-49,0.052880052964595491,0.052879962624145786,1.6448789037001843e-09,4.5355996771455478e-08,2.1709829295332492e-14,1.2889786275851866e-11,1.1349975987493422e-11,1.8972893240191297e-12,4.953544383422806e-17,3.4540995974011955e-19,9.4864492198889667e-13,1.517804721877118e-19,1.5852352600130488e-19,1.5725371316282722e-13,1.9176043680743501e-19,2.5150656079127475e-20,7.8626877425135155e-14,1.3473889344867676e-20,2.2202221443469374e-25,1.2833850059574607e-20,3.1309451978071692e-23,5.9936330279447205e-22,7.4007374528179148e-26,4.1702724779846967e-17,1.743331784805513e-23,1.7386351331528724e-19,4.1770527479339141e-21,8.71665945570336e-24,4.177046763769778e-21,6.3818723535880971e-23,8.7184003994551329e-24,2.0885235210550021e-21,3.6804394058860393e-24,1.2149350708925242e-20,3.8775240756285713e-24
1.5429134199358073e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.16684861855287642,0.61676291482124646,3.9878999183163196e-10,2.435273017985227e-23,2.0963649507554524e-09,1.7258957438530396e-33,1.3806183503944645e-18,1.843720876027846e-51,5.5473985254179382e-22,7.82958039109289e-21,1.9210840750999979e-49,0.053237124614544225,0.053237032779578947,1.6694206675782855e-09,4.6110015476421472e-08,2.2557416858914185e-14,1.3261012987430205e-11,1.1703382495951646e-11,1.9774628981321809e-12,5.1073854105436694e-17,3.6252567039603083e-19,9.8873172171081641e-13,1.6040160862097559e-19,1.6757032361023485e-19,1.6270340964737764e-13,1.9996600402479179e-19,2.6541712291463784e-20,8.1351726800511024e-14,1.423282606755668e-20,2.3653426909772172e-25,1.3549164281313455e-20,3.3484075769482897e-23,6.32900756428858e-22,7.8844723717653001e-26,4.2858540961709672e-17,1.8699227427082666e-23,1.810559454071296e-19,4.4023615859395464e-21,9.3496142923680141e-24,4.4023551816395219e-21,6.8258194988065772e-23,9.3514779939919447e-24,2.2011777401210551e-21,3.9398393793964668e-24,1.2748986231617671e-20,4.1202772021163778e-24
1.5586410760403896e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.16621142264355998,0.6164443171227536,4.1156279257812168e-10,2.5683514869782436e-23,2.1319429287932982e-09,1.7445837045609667e-33,1.4398574478382466e-18,2.005087996764567e-51,5.9232499550273218e-22,8.303543497693484e-21,2.0892222108727449e-49,0.053555722874058992,0.053555629691157479,1.6914459147930472e-09,4.6790193533490344e-08,2.3338898073661665e-14,1.3599775577039545e-11,1.2026759652856505e-11,2.0514754455742782e-12,5.2482707754169921e-17,3.7847119281834408e-19,1.0257380072298105e-12,1.6847234845073834e-19,1.760425662255845e-19,1.6770072811624718e-13,2.075585031327455e-19,2.7842048915816045e-20,8.3850387093634738e-14,1.494306322893188e-20,2.5024214433321116e-25,1.4218185918263848e-20,3.554401098243227e-23,6.6431968548776516e-22,8.3414013203297635e-26,4.3911618552731901e-17,1.9902090208239585e-23,1.8770044708743192e-19,4.612682140826416e-21,9.9510457283955532e-24,4.6126753382389677e-21,7.2463731343871397e-23,9.953025823805841e-24,2.3063378280438149e-21,4.1857954190928792e-24,1.3306838551676937e-20,4.3489185198859376e-24
1.574368732144972e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.16557939929363688,0.61612830570404631,4.2457822160363228e-10,2.7072471740027508e-23,2.1677138936629864e-09,1.7632621700638478e-33,1.5008981340180578e-18,2.1786344337893945e-51,6.3197240998172144e-22,8.8006861101899707e-21,2.2700507100708988e-49,0.053871734854405821,0.053871640320937109,1.7134093054352834e-09,4.7471806073720547e-08,2.4138246378197849e-14,1.3942938350289448e-11,1.2355175170099427e-11,2.1272625261714632e-12,5.3914686645810637e-17,3.9494107750750248e-19,1.0636315597131632e-12,1.7684585144956724e-19,1.8483563448279331e-19,1.7278594088351057e-13,2.1535042311970039e-19,2.9189304326133922e-20,8.6392994573676073e-14,1.5679709146197905e-20,2.6458523591526756e-25,1.4911701145740351e-20,3.7705034404881132e-23,6.9694175632993588e-22,8.8195041340886518e-26,4.4976776354676117e-17,2.1167663422908754e-23,1.9450926234913853e-19,4.8303043830059834e-21,1.0583832384196512e-23,4.8302971622795125e-21,7.6875824998162672e-23,1.0585934693447168e-23,2.4151487501849782e-21,4.4440549772947486e-24,1.3882249899736123e-20,4.587504922267694e-24
1.5900963882495543e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.16495248341642502,0.61581484802176512,4.3783710922317355e-10,2.8521501351273514e-23,2.2036760669925864e-09,1.7819312089933306e-33,1.5637709964706746e-18,2.3651333455177348e-51,6.7376804585236618e-22,9.3218671161812662e-21,2.4643751729597062e-49,0.054185193098906563,0.05418509721232459,1.7353082158936114e-09,4.8154811046309818e-08,2.4955650307260113e-14,1.4290488058861748e-11,1.2688634674573019e-11,2.204839141400296e-12,5.5369904351903625e-17,4.1194647995618453e-19,1.1024198799076587e-12,1.8552936434589855e-19,1.9395739079123225e-19,1.7795920204844935e-13,2.2334450801752184e-19,3.0584525847278503e-20,8.8979626291120655e-14,1.6443392162921378e-20,2.7958548863064777e-25,1.5630276706040116e-20,3.9970822702468673e-23,7.307992099693152e-22,9.3195123053335843e-26,4.6053928982169769e-17,2.2498434986947563e-23,2.0148432397665217e-19,5.0553793613124425e-21,1.1249218217863205e-23,5.0553717018562662e-21,8.1501976743464264e-23,1.1251448777917159e-23,2.5276860306113524e-21,4.7150778364494914e-24,1.4475544861613583e-20,4.8363474536701554e-24
1.6058240443541366e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.16433061103867774,0.61550391208926869,4.5134024146324709e-10,3.0032544401648884e-23,2.2398276952261213e-09,1.8005908897369321e-33,1.6285066181924253e-18,2.5653976520893282e-51,7.1780023441830333e-22,9.8679664582462864e-21,2.6730426299317585e-49,0.054496129594165658,0.054496032352007527,1.7571400933922673e-09,4.8839167281045262e-08,2.5791297576358876e-14,1.4642410943434753e-11,1.3027143083277388e-11,2.2842199669058876e-12,5.6848473348125492e-17,4.2949864356812614e-19,1.1421103056444356e-12,1.9453019120959792e-19,2.034157690427755e-19,1.8322065085379201e-13,2.3154349476706199e-19,3.2028766865527686e-20,9.1610351868183375e-14,1.7234745854647919e-20,2.952653326153798e-25,1.6374483564210066e-20,4.2345136955338087e-23,7.6592475856507944e-22,9.8421735046446157e-26,4.7142989529643625e-17,2.3896958639259816e-23,2.0862755239863052e-19,5.2880586272050671e-21,1.1948480099018013e-23,5.2880505076717567e-21,8.6349857472944698e-23,1.1950845168900552e-23,2.6440254446939255e-21,4.9993348255635821e-24,1.5087048965794841e-20,5.0957628639764372e-24
1.621551700458719e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.16371371927647396,0.61519546646457912,4.6508836056505181e-10,3.1607582039281313e-23,2.2761670491604997e-09,1.8192412803939875e-33,1.6951355711100478e-18,2.7802815891502702e-51,7.641597158199042e-22,1.0439885340821422e-20,2.8969431604854012e-49,0.054804575782125241,0.05480447718200944,1.7789024550002604e-09,4.9524834467695907e-08,2.6645375079534886e-14,1.499869274781253e-11,1.3370704613612877e-11,2.3654193523538283e-12,5.8350505031269531e-17,4.4760889810263154e-19,1.1827100117649546e-12,2.0385569187052327e-19,2.1321877317668654e-19,1.8857041193126512e-13,2.3995011276681025e-19,3.3523086583380608e-20,9.4285233621584037e-14,1.8054408913990298e-20,3.1164768699978188e-25,1.7144896799077656e-20,4.4831823276986888e-23,8.0235158503335521e-22,1.0388251702390388e-25,4.8243869625469761e-17,2.5365854663202362e-23,2.1594085542818142e-19,5.5284941966422037e-21,1.2682928169516888e-23,5.5284855949097784e-21,9.1427309260694862e-23,1.2685434235509329e-23,2.7642430000448014e-21,5.2973079146657607e-24,1.5717088625446899e-20,5.3660736246005954e-24
