Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),H2OX(23),COX(50),CO2X(24),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),C2H6X(52),HOCO(73),CHO2(74),S(216)
1.9050001353949748e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423698428939511,0.10885302971899836,0.021533080791462707,8.328254520079035e-08,7.814843718282582e-06,0.001636154813963313,0.0006106037965212612,8.646513569573356e-06,1.5086450657348863e-14,0.0013585663019059341,1.6404935325415248e-12,0.0003759531690889865,3.642739415775956e-10,3.9662985881805917e-07,4.1563126094789584e-11,1.2729766415807326e-12,1.3270991836904909e-05,5.5988710995496005e-08,0.00781397753224172,0.001935316715272698,0.0001401224746907803,7.354611716404597e-08,7.277769136883423e-09,2.7825937994836635e-09,1.408903807523984e-12,2.379187246981875e-08,1.4612174541028469e-05,1.0179573259110148e-06,3.225255751140498e-05,8.855343761289775e-08,4.205748691111679e-09,3.562683690595108e-10,1.8896995733814595e-09,3.716007266351108e-11,1.0603887165669899e-11,8.295826079386017e-06,2.0758483147254116e-12,4.306943191469964e-09,1.5782758960881825e-14,2.356603420220674e-08,2.3881687730500515e-15,1.3331434660914902e-16,1.0260286818131501e-25
1.9082375005499315e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423676394991593,0.10884976311106263,0.021530960976392052,8.374601489247798e-08,7.844909468416575e-06,0.001640578282858911,0.0006125113055672474,8.6786840962814e-06,1.518125909440367e-14,0.0013601272405916124,1.6511451721893628e-12,0.0003760073102709655,3.656612543142903e-10,3.9850665178103946e-07,4.169940062701669e-11,1.2789184712417444e-12,1.3290831038437077e-05,5.631672756070488e-08,0.007813703639943798,0.001937584935657458,0.0001402398598540379,7.369434598825017e-08,7.285414129669087e-09,2.785762610977129e-09,1.4105886526668184e-12,2.381321294815146e-08,1.461295585996551e-05,1.0205744127665898e-06,3.234053919819478e-05,8.90723424097729e-08,4.2105601017023055e-09,3.5763264513621005e-10,1.895593682575177e-09,3.729946990537341e-11,1.0640107987449803e-11,8.304229775656024e-06,2.084725767954452e-12,4.335221401963386e-09,1.587514512637594e-14,2.3654219746334056e-08,2.4018037533510967e-15,1.340755455481702e-16,1.0377843341294722e-25
1.9114748657048881e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423654387365934,0.10884649653341323,0.02152884138574408,8.421121563785369e-08,7.875028335120191e-06,0.0016450050432728902,0.000614420978433222,8.710896164872867e-06,1.5276497935794398e-14,0.0013616858717351431,1.6618406563214965e-12,0.0003760612129711938,3.670504682787361e-10,4.003878969350604e-07,4.183583446292166e-11,1.2848756218265783e-12,1.3310634713864373e-05,5.664598145249157e-08,0.007813429766148013,0.0019398505408380422,0.0001403571446117659,7.384256785998968e-08,7.293045192528076e-09,2.78892677406338e-09,1.4122713599525355e-12,2.383453316353217e-08,1.461373389505152e-05,1.0231936165121387e-06,3.242858672426212e-05,8.959320505706054e-08,4.215364345589605e-09,3.589993125824838e-10,1.901494441285239e-09,3.743911933580481e-11,1.0676389233906035e-11,8.312608414106321e-06,2.093621948435739e-12,4.3636237616724005e-09,1.596787925499492e-14,2.3742520235872552e-08,2.4154906709986167e-15,1.3483964438739828e-16,1.0496514179556118e-25
1.9147122308598448e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423632406022593,0.1088432299860074,0.021526722019490803,8.467815053018286e-08,7.90520027043051e-06,0.0016494350892508078,0.000616332811902345,8.743149624183522e-06,1.537216840450616e-14,0.001363242198301838,1.6725800309392482e-12,0.0003761148790398284,3.6844157709276546e-10,4.022735895369134e-07,4.197242740397813e-11,1.2908480940520829e-12,1.3330402872605688e-05,5.697647431296055e-08,0.007813155911430078,0.0019421135340702514,0.00014047432923311047,7.399078260987111e-08,7.300662345260528e-09,2.7920862947164757e-09,1.4139519321806191e-12,2.3855833173876738e-08,1.4614508663865314e-05,1.0258149338885753e-06,3.2516699968978475e-05,9.011602815432496e-08,4.220161432124622e-09,3.6036836920786423e-10,1.9074018395560304e-09,3.7579020783875585e-11,1.0712730888681816e-11,8.320962052246852e-06,2.1025368420063914e-12,4.392150500732057e-09,1.606096180592905e-14,2.3830935254024277e-08,2.429229622542117e-15,1.3560664852257166e-16,1.0616307591721223e-25
1.9179495960148015e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44236104509217977,0.10883996346880975,0.021524602877604115,8.514682266046956e-08,7.935425226373169e-06,0.001653868414853832,0.0006182468027620204,8.775444323045999e-06,1.546827172494531e-14,0.0013647962232572334,1.6833633416035385e-12,0.00037616831031288896,3.698345743773488e-10,4.0416372481692013e-07,4.210917925225379e-11,1.2968358885767761e-12,1.3350135524439806e-05,5.7308207778428575e-08,0.007812882076354093,0.0019443739186055975,0.00014059141398597652,7.413899006135681e-08,7.308265607640974e-09,2.7952411788696426e-09,1.4156303724722466e-12,2.387711303667575e-08,1.4615280183905902e-05,1.0284383616419621e-06,3.260487881203882e-05,9.064081429198635e-08,4.224951370626296e-09,3.617398128382073e-10,1.9133158674280686e-09,3.7719174079534135e-11,1.0749132936067859e-11,8.329290747578522e-06,2.111470434440471e-12,4.4208018486908536e-09,1.615439323667642e-14,2.391946438397569e-08,2.4430207047024135e-15,1.3637656335580129e-16,1.0737231873202956e-25
1.9211869611697582e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44235885220239446,0.10883669698179202,0.021522483960055773,8.561723511745107e-08,7.965703154963101e-06,0.0016583050141586668,0.0006201629478038946,8.807780110291868e-06,1.556480912293759e-14,0.0013663479495670476,1.6941906334347672e-12,0.0003762215086123653,3.712294537526846e-10,4.06058297979099e-07,4.2246089810406566e-11,1.3028390060010364e-12,1.33698326795027e-05,5.764118347939349e-08,0.00781260826147277,0.0019466316976912818,0.0001407083991370163,7.428719004986712e-08,7.315854999401714e-09,2.798391432523675e-09,1.4173066830684157e-12,2.3898372808978486e-08,1.4616048472592785e-05,1.0310638965236509e-06,3.269312313346026e-05,9.11675660513511e-08,4.229734170409631e-09,3.631136412411536e-10,1.919236514938283e-09,3.7859579050596184e-11,1.0785595358316518e-11,8.337594557591841e-06,2.1204227114799206e-12,4.449578034509718e-09,1.6248174003267046e-14,2.4008107208903527e-08,2.4568640139273802e-15,1.371493942665e-16,1.0859295375636734e-25
1.9241005898092192e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44235688083867913,0.108833757169262,0.021520577126048095,8.604209685906901e-08,7.992998542639603e-06,0.0016623007476649276,0.0006218893175190763,8.836917324440988e-06,1.5652064931726075e-14,0.0013677425403551958,1.703972836917554e-12,0.00037626918938413103,3.7248644910462034e-10,4.07767204229373e-07,4.236944484705835e-11,1.3082549132115119e-12,1.338752977798305e-05,5.7941925064606687e-08,0.007812361845793814,0.001948661473889291,0.0001408136008327881,7.442056351951199e-08,7.3226736089780494e-09,2.801222706665327e-09,1.4188135442465708e-12,2.3917489474238218e-08,1.4616737183936326e-05,1.0334286768309103e-06,3.2772598907830675e-05,9.16433253673637e-08,4.234032594356236e-09,3.6435212398893667e-10,1.9245707493069988e-09,3.7986158564719915e-11,1.0818463145740187e-11,8.345046757163144e-06,2.1284957243131307e-12,4.475583526879003e-09,1.633287575081965e-14,2.4087982616035596e-08,2.469367726092226e-15,1.378474397926532e-16,1.0970133490338442e-25
1.9270142184486803e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423549115913433,0.10883081738114932,0.02151867047371073,8.646837301383184e-08,8.020336764289328e-06,0.001666299123787974,0.0006236174271935958,8.8660875875359e-06,1.573967423302302e-14,0.001369135273804968,1.7137907336082034e-12,0.0003763166842205077,3.7374495913008596e-10,4.094796977253044e-07,4.249292813629976e-11,1.3136832327661685e-12,1.3405198140462943e-05,5.8243675357150245e-08,0.007812115447298486,0.0019506891446609972,0.00014091872225873692,7.455393068272796e-08,7.329481013791959e-09,2.804050239273334e-09,1.4203186849081717e-12,2.3936589954160876e-08,1.4617423304515759e-05,1.0357951589236163e-06,3.2852127535730007e-05,9.212068078921319e-08,4.238325250322434e-09,3.655925350433481e-10,1.92991033032917e-09,3.811294167124347e-11,1.085137981191401e-11,8.352478888077706e-06,2.136583849593604e-12,4.501690488979359e-09,1.6417861158426536e-14,2.4167949474602187e-08,2.4819138907107367e-15,1.3854785564207703e-16,1.108190730746346e-25
1.9299278470881413e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44235294445753365,0.10882787761744742,0.021516764003022826,8.689606582869832e-08,8.04771778491143e-06,0.0016703001382417208,0.0006253472744973769,8.895290789380709e-06,1.582763792339788e-14,0.0013705261520786075,1.7236443554838866e-12,0.000376363994420994,3.750049791769472e-10,4.1119577491663174e-07,4.261653953547954e-11,1.3191239649826453e-12,1.3422837775063128e-05,5.854643553365821e-08,0.0078118690663668815,0.0019527147123646902,0.0001410237636067075,7.468729141846008e-08,7.3362772282368865e-09,2.806874034704691e-09,1.421822107017744e-12,2.395567429012938e-08,1.4618106846865726e-05,1.038163340444135e-06,3.2931708930353766e-05,9.259963417964567e-08,4.242612145112771e-09,3.6683487279892436e-10,1.9352552507832308e-09,3.8239928244048317e-11,1.0884345344582229e-11,8.35989099221935e-06,2.144687076811889e-12,4.527899086498664e-09,1.6503130555087558e-14,2.4248007480741482e-08,2.4945025780660757e-15,1.392506457404131e-16,1.1194623000364411e-25
1.9328414757276024e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44235097943440704,0.10882493787815385,0.021514857713963446,8.732517754912663e-08,8.075141569499667e-06,0.0016743037867501002,0.0006270788571031253,8.924526819783903e-06,1.5915956900347095e-14,0.0013719151773383864,1.733533734232536e-12,0.00037641112127614483,3.762665045927795e-10,4.129154322362469e-07,4.2740278902324276e-11,1.3245771101409105e-12,1.344044869013215e-05,5.885020676698176e-08,0.007811622703372155,0.001954738179355845,0.00014112872506775152,7.482064560498775e-08,7.343062266711228e-09,2.809694097310121e-09,1.4233238125968603e-12,2.39747425233762e-08,1.4618787823469603e-05,1.0405332190381871e-06,3.301134300510504e-05,9.30801873953927e-08,4.246893285534236e-09,3.680791356550259e-10,1.9406055034611948e-09,3.836711815690665e-11,1.0917359731591358e-11,8.367283111461857e-06,2.152805395422968e-12,4.554209484736866e-09,1.6588684268725526e-14,2.4328156330599426e-08,2.507133858445206e-15,1.3995581401358702e-16,1.1308286769781407e-25
1.9357551043670635e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423490165191308,0.10882199816327041,0.02151295160651159,8.775571041907133e-08,8.10260808304282e-06,0.0016783100650470191,0.0006288121726863284,8.95379556855951e-06,1.600463206229311e-14,0.0013733023517465818,1.7434589012528094e-12,0.0003764580660676311,3.775295307249191e-10,4.146386661002927e-07,4.2864146094936175e-11,1.3300426684833742e-12,1.3458030894244796e-05,5.915499022617669e-08,0.007811376358680626,0.001956759547987121,0.00014123360683213068,7.495399312101815e-08,7.349836143604522e-09,2.8125104314400374e-09,1.4248238036668034e-12,2.3993794694998355e-08,1.4619466246759691e-05,1.0429047923548094e-06,3.309102967359351e-05,9.356234228718398e-08,4.251168678390262e-09,3.6932532201031404e-10,1.9459610811610634e-09,3.849451128332602e-11,1.09504229607598e-11,8.374655287668206e-06,2.160938794848199e-12,4.580621848605443e-09,1.667452262619394e-14,2.4408395720333024e-08,2.5198078021182026e-15,1.4066336438636313e-16,1.1422904844896696e-25
1.9386687330065245e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423470557088824,0.10881905847280282,0.021511045680646147,8.818766668098033e-08,8.130117290525032e-06,0.0016823189688763179,0.0006305472189252555,8.9830969255283e-06,1.6093664308583353e-14,0.0013746876774654567,1.7534198876540615e-12,0.00037650483006830077,3.787940529205121e-10,4.163654729082596e-07,4.298814097179095e-11,1.3355206402149967e-12,1.3475584396200596e-05,5.946078707650326e-08,0.007811130032651904,0.0019587788206083642,0.0001413384090893215,7.508733384569618e-08,7.356598873301772e-09,2.815323041444774e-09,1.4263220822490174e-12,2.4012830845958476e-08,1.4620142129117471e-05,1.0452780580463998e-06,3.317076884963476e-05,9.4046100699748e-08,4.255438330484953e-09,3.7057343026327967e-10,1.9513219766900967e-09,3.862210749652494e-11,1.0983535019879776e-11,8.382007562689858e-06,2.1690872644755695e-12,4.607136342626845e-09,1.6760645953276955e-14,2.4488725346113604e-08,2.532524479331808e-15,1.4137330078234392e-16,1.153848348339749e-25
1.9415823616459856e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423450970008494,0.10881611880676074,0.021509139936345956,8.862104857579173e-08,8.157669156926225e-06,0.0016863304939917303,0.0006322839935009565,9.012430780518939e-06,1.618305453948926e-14,0.0013760711566572373,1.763416724256319e-12,0.00037655141454223835,3.800600665265652e-10,4.1809584904308147e-07,4.3112263391735556e-11,1.3410110255034028e-12,1.3493109205022278e-05,5.976759847942989e-08,0.0078108837256390005,0.0019607959995666066,0.00014144313202801975,7.522066765859393e-08,7.363350470183956e-09,2.8181319316743217e-09,1.427818650364812e-12,2.403185101708524e-08,1.4620815482873813e-05,1.0476530137687193e-06,3.3250560447249226e-05,9.453146447180863e-08,4.2597022486220585e-09,3.7182345881238213e-10,1.9566881828646786e-09,3.874990666945102e-11,1.1016695896717741e-11,8.389339978366007e-06,2.177250793659837e-12,4.633753130933965e-09,1.684705457469036e-14,2.45691449041301e-08,2.5452839603128018e-15,1.4208562712397183e-16,1.1655028971537846e-25
1.9474096189249077e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423411858802286,0.10881023954801096,0.021505328992356246,8.949209822030712e-08,8.212900726386349e-06,0.0016943613911450514,0.0006357627184007801,9.071195543926949e-06,1.6362912560847355e-14,0.001378832584108113,1.7835180698972084e-12,0.0003766440499227939,3.825965493576796e-10,4.215672947428216e-07,4.3360890298125615e-11,1.3520290372350535e-12,1.3528072780461193e-05,6.038426956999093e-08,0.007810391170040359,0.001964824085868155,0.00014165234070084552,7.548731406948268e-08,7.3768203230003495e-09,2.823738570206287e-09,1.430806663281988e-12,2.406984358248759e-08,1.4622154653653961e-05,1.0524079859452283e-06,3.341030056429935e-05,9.550701541930354e-08,4.268212910235387e-09,3.743292703922016e-10,1.967436498459021e-09,3.900611338489786e-11,1.1083164054482154e-11,8.403945398972983e-06,2.193622987953375e-12,4.687294244985907e-09,1.7020728994028213e-14,2.4730252601734073e-08,2.570931614378778e-15,1.435174653280881e-16,1.1891045784971684e-25
1.9532368762038298e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44233728313496434,0.10880436038717337,0.02150151877437153,9.036887724981147e-08,8.268302511192353e-06,0.0017024027227331658,0.000639248328889795,9.130088977615095e-06,1.654421334697903e-14,0.001381586651395497,1.8037631789484832e-12,0.0003767359821489582,3.8513894199341223e-10,4.2505297393551115e-07,4.3610025692226025e-11,1.3630967042768306e-12,1.3562921697150233e-05,6.100501271374817e-08,0.007809898694581058,0.0019688438256117917,0.00014186123434473157,7.575393139881169e-08,7.390245816997368e-09,2.829330381829047e-09,1.4337878585869396e-12,2.410777271518029e-08,1.4623483856743499e-05,1.0571696901970527e-06,3.357024934097394e-05,9.648900971941477e-08,4.276700717648523e-09,3.768427439354136e-10,1.9782059706493806e-09,3.9263130407772654e-11,1.114982733566386e-11,8.418471883930226e-06,2.2100552919109427e-12,4.74124649601299e-09,1.7195548460562406e-14,2.4891716383131578e-08,2.596751325708868e-15,1.449589103547903e-16,1.2131006148977751e-25
1.959064133482752e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44233338874290623,0.1087984813244573,0.021497709282219644,9.125140353714872e-08,8.323874231069903e-06,0.001710454455137959,0.0006427408065164547,9.189110200615333e-06,1.6726964133213293e-14,0.0013843333758137664,1.824152287553123e-12,0.0003768272210239491,3.876872072098395e-10,4.2855285709838425e-07,4.3859668457960035e-11,1.374214026636973e-12,1.3597656035153299e-05,6.162983706591225e-08,0.007809406301858924,0.001972855237472587,0.000142069814441597,7.602051869848836e-08,7.403627067033857e-09,2.8349074013288252e-09,1.436762252446101e-12,2.4145638737035476e-08,1.4624803188990438e-05,1.0619381078901018e-06,3.373040609672773e-05,9.747746186586842e-08,4.285165725269265e-09,3.793638666267652e-10,1.9889965422816064e-09,3.952095671185913e-11,1.1216685641462372e-11,8.432919767437094e-06,2.2265476191969737e-12,4.795611183000399e-09,1.737151553355412e-14,2.505353381879724e-08,2.6227436553562096e-15,1.4640999354122882e-16,1.237496138843683e-25
1.9707186480405965e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423256249305499,0.10878672349449524,0.02149009247471976,9.30337692543796e-08,8.435526354795417e-06,0.00172658898869605,0.0006497462895986905,9.307532491898825e-06,1.709684472069348e-14,0.0013898048652070364,1.865363424846127e-12,0.0003770076572620739,3.9280120650297484e-10,4.3559511596803263e-07,4.4360471668635037e-11,1.3965976344151967e-12,1.3666781312450794e-05,6.289176571301186e-08,0.007808421774544517,0.001980853152021375,0.00014248603986175362,7.655359945010275e-08,7.430257294218007e-09,2.8460172030623393e-09,1.442690700478382e-12,2.4221182725324117e-08,1.4627412624414174e-05,1.0714950093287384e-06,3.4051340839255247e-05,9.947379719272096e-08,4.302027558699432e-09,3.844290081916226e-10,2.0106407559574493e-09,4.003903303748962e-11,1.1350986929675453e-11,8.46158106555726e-06,2.2597119958638625e-12,4.905583029369016e-09,1.7726902650518617e-14,2.5378219937876514e-08,2.6752484121014672e-15,1.4934119964630475e-16,1.2875064110728686e-25
1.982373162598441e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423178942688879,0.10877496606083582,0.021482478568455688,9.483933786416113e-08,8.547854854944995e-06,0.001742764725940553,0.000656779020923485,9.426455375412269e-06,1.7472612499002328e-14,0.0013952471905802775,1.90715327833321e-12,0.00037718543440362016,3.9793824952280735e-10,4.4269383010974294e-07,4.486329111506515e-11,1.4191798489646267e-12,1.3735449320583403e-05,6.417012753999904e-08,0.007807437607033268,0.0019888179780172986,0.00014290102857784654,7.708654887323323e-08,7.456711921603199e-09,2.8570682535114336e-09,1.4485921366446524e-12,2.4296478081010947e-08,1.4629983719069812e-05,1.0810785422468447e-06,3.437309941100363e-05,1.0149613543006116e-07,4.318798845499852e-09,3.895245925669584e-10,2.032368685060994e-09,4.056033406746104e-11,1.1486067120639578e-11,8.489931961265523e-06,2.293115417168946e-12,5.017220050041879e-09,1.808691047733146e-14,2.570429153635363e-08,2.7284503661446493e-15,1.5231133395591142e-16,1.3391773848671951e-25
1.9940276771562855e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423101965858873,0.10876320902693487,0.02147486756200823,9.66682514630692e-08,8.66085748894845e-06,0.001758981403404117,0.000663838854476744,9.545871814283403e-06,1.7854325877194295e-14,0.001400660490154734,1.9495235705326758e-12,0.0003773606261477496,4.0309803866761313e-10,4.4984875433476426e-07,4.536811807079583e-11,1.4419606494615188e-12,1.3803660820402977e-05,6.546499360580295e-08,0.007806453816887614,0.00199674986324609,0.00014331479201989709,7.761935962201287e-08,7.48299186467233e-09,2.868060830592019e-09,1.4544666901392848e-12,2.437152730533526e-08,1.4632517219822933e-05,1.090688559471674e-06,3.469567648100837e-05,1.0354458907336058e-07,4.335480020349361e-09,3.9465051725188046e-10,2.054179877409517e-09,4.10848514413489e-11,1.1621925409537813e-11,8.517975117256608e-06,2.3267571744674044e-12,5.130532409716839e-09,1.845155887325546e-14,2.6031729205797117e-08,2.7823539934044736e-15,1.5532064646965966e-16,1.3925518003813888e-25
