Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),CO2X(24),H2X(49),O(29),CH3X(55),C2H4(47),OH(D)X(68),COX(50),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),CH2(T)(34),C2H4X(222),CH2O2(186),C2H4X(70),CH2OX(54),CH2OH(40)
8.312511096241603e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4204617579237202,0.052106634866632855,0.00196013173082184,2.19663478735478e-06,0.00627886693222645,0.11306147855014065,0.0354103256274437,2.2445947819642185e-05,1.9128610342010057e-05,0.0014016874392531714,9.635564673053346e-11,0.0006229295193260024,7.528820069135239e-09,1.4240365360542178e-06,4.036632658106503e-09,1.4002850522391786e-10,5.786089321560572e-06,0.00013593785513827506,0.0035543414575564497,2.0552013607163675e-07,0.0007296143903202099,3.387639803136935e-09,6.835290583612201e-10,3.083168835061699e-07,2.6767839120815947e-07,5.011092135606009e-07,0.0018449917077245025,0.023549991962038108,5.23839966059871e-07,7.23768533041028e-12,0.0021499170200087988,1.8051135815962632e-06,4.124396748350678e-09,0.00021512802645718554,1.699415045572491e-11,1.041658211235348e-07,1.4983546811735943e-11,2.634357911455039e-10,5.879111783795534e-08,1.2420545254644775e-10,1.3007071587539527e-06,1.4653776818862315e-05,7.391076965482631e-16,3.642206597756275e-11,3.128917462113246e-08,3.8649484422599066e-10
8.318581021880804e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42044106663899256,0.052079263629855134,0.001956814516859201,2.1968160208432674e-06,0.006278972120767642,0.11311716699689568,0.03541689405298909,2.2430784726338896e-05,1.9101429242569066e-05,0.0014012196318016479,9.651899057209342e-11,0.0006230080725311503,7.544254419445472e-09,1.4217439184678726e-06,4.037828901129162e-09,1.4000182832665696e-10,5.779335905122249e-06,0.00013626597951761694,0.0035522989710044875,2.0499795412363977e-07,0.0007297522960589402,3.380188954169932e-09,6.821445540031131e-10,3.08765021113527e-07,2.676697008995072e-07,5.017658714067131e-07,0.0018469694572389686,0.023569621419094956,5.239101279458309e-07,7.2362772771883414e-12,0.00215087046316941,1.8022941674003232e-06,4.122817349940314e-09,0.00021564729934821355,1.6973479865131774e-11,1.041800163128606e-07,1.4958687976818794e-11,2.635336877216123e-10,5.874850756123238e-08,1.24187031247445e-10,1.3010327609394467e-06,1.4688431849498812e-05,7.380414763516663e-16,3.650818422576836e-11,3.1243176149004094e-08,3.8594702545949793e-10
8.324650947520005e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4204203857693806,0.052051908558069904,0.001953503217906259,2.1969968732682057e-06,0.006279076632723378,0.11317281734150862,0.03542345126176346,2.241563973314384e-05,1.9074286647858354e-05,0.0014007522210515244,9.668274527809543e-11,0.0006230865511181272,7.559728661147845e-09,1.4194568874255037e-06,4.039023707666005e-09,1.3997511715363503e-10,5.7725964813814704e-06,0.00013659487344254285,0.003550257858588153,2.0447738722024597e-07,0.0007298900407675495,3.37275870168238e-09,6.807630758540868e-10,3.092132970472508e-07,2.6766098794410884e-07,5.024225389440558e-07,0.0018489467109121486,0.02358924043753259,5.239801296602366e-07,7.234872331003332e-12,0.0021518231307019525,1.799479274314879e-06,4.121239356262228e-09,0.0002161677900783721,1.6952852740208276e-11,1.0419417918872515e-07,1.4933890661290795e-11,2.6363146223182887e-10,5.870595005846982e-08,1.241685904173808e-10,1.3013585184087646e-06,1.4723167056376258e-05,7.369769497985347e-16,3.65945008932075e-11,3.1197245801704184e-08,3.854001701739578e-10
8.330720873159205e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4203997153312134,0.052024569642693155,0.0019501978227706857,2.1971773455963393e-06,0.006279180469649118,0.11322842959708262,0.035429997274707,2.2400512811177795e-05,1.9047182509489898e-05,0.0014002852065153285,9.684691119307578e-11,0.0006231649551518036,7.575242848845046e-09,1.4171754262344373e-06,4.040217079403052e-09,1.3994837183484678e-10,5.7658710153675205e-06,0.00013692453792308844,0.0035482181195601414,2.0395842949648958e-07,0.0007300276246687244,3.3653489727847874e-09,6.793846167353741e-10,3.0966171052070254e-07,2.6765225242293727e-07,5.03079215198385e-07,0.0018509234664297325,0.023608849003248857,5.240499715532506e-07,7.233470480531216e-12,0.002152775023124834,1.7966688949940367e-06,4.1196627657699145e-09,0.00021668950024599765,1.6932268971453158e-11,1.0420830982305629e-07,1.490915467965397e-11,2.6372911482631546e-10,5.866344524636307e-08,1.2415013014522662e-10,1.3016844302180894e-06,1.4757982540793615e-05,7.359141133597411e-16,3.668101622798626e-11,3.115138348871999e-08,3.8485427628075713e-10
8.336183806234486e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4203811208692092,0.051999978425491436,0.0019472280056800045,2.1973394465056726e-06,0.006279273347013872,0.11327844807180211,0.03543587913119514,2.238691400847445e-05,1.9022821625160325e-05,0.0013998652317930118,9.699501238421564e-11,0.0006232354550925836,7.589239816688086e-09,1.4151268596374087e-06,4.041289888604711e-09,1.3992427196046423e-10,5.759830000994367e-06,0.00013722189561442201,0.003546383528064181,2.03492738560741e-07,0.000730151312873142,3.3586977102876416e-09,6.781465788801766e-10,3.100653995933426e-07,2.676443712271578e-07,5.03670230475717e-07,0.001852702118562937,0.023626487763693083,5.241126929050057e-07,7.232211455109842e-12,0.002153631064014991,1.7941434068118864e-06,4.118245032770968e-09,0.0002171600833353937,1.6913780558801838e-11,1.0422099988678541e-07,1.488694458388659e-11,2.6381689805181985e-10,5.862523589722376e-08,1.241334993506429e-10,1.3019778820286992e-06,1.4789385197680165e-05,7.349590027034184e-16,3.675905009466349e-11,3.111016550161101e-08,3.843637920460029e-10
8.341100446002238e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4203643930987709,0.051977857508020045,0.0019445592445332892,2.197485075334922e-06,0.006279356471156894,0.11332343833745852,0.035441165075406025,2.237468756394819e-05,1.900092339958837e-05,0.001399487528310137,9.712858868343649e-11,0.0006232988534912422,7.60186482297233e-09,1.413286985593362e-06,4.042254425395942e-09,1.399025585935735e-10,5.754402709390097e-06,0.00013749005249068195,0.003544733345889826,2.0307472360238462e-07,0.0007302625211775976,3.3527257044505648e-09,6.770344263752675e-10,3.104288139935443e-07,2.6763726262803147e-07,5.042021490019795e-07,0.001854302557495202,0.02364235539087017,5.241690319023334e-07,7.231080466685472e-12,0.0021544009646849863,1.791873583963348e-06,4.116970042842888e-09,0.00021758445470372242,1.689717087240527e-11,1.0423239870817617e-07,1.4866997735490897e-11,2.6389581872573486e-10,5.859088386624897e-08,1.2411851828568e-10,1.3022420943277137e-06,1.4817703316027202e-05,7.341005690487781e-16,3.6829418482457006e-11,3.1073116313265726e-08,3.839230193534533e-10
8.34601708576999e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4203476722012967,0.051955747175516896,0.0019418943370537772,2.1976304564924826e-06,0.006279439155164773,0.11336840363620025,0.03544644371113161,2.2362472924745328e-05,1.897905031927739e-05,0.001399110083917484,9.726243538629276e-11,0.000623362203090526,7.614516134747342e-09,1.4114507364457852e-06,4.043218023807297e-09,1.3988082305362772e-10,5.7489845136229465e-06,0.0001377587167203054,0.003543084063466355,2.0265775407702682e-07,0.0007303736243710188,3.346767045630127e-09,6.759242419505411e-10,3.1079231723569595e-07,2.676301393672705e-07,5.04734071517983e-07,0.0018559026654854064,0.02365821613507218,5.242252666734287e-07,7.229951494264689e-12,0.0021551703577267043,1.7896067095721753e-06,4.11569597079398e-09,0.00021800962898058422,1.6880589438270072e-11,1.0424377650333654e-07,1.484709080064246e-11,2.6397465968636506e-10,5.855656625788999e-08,1.2410352462206237e-10,1.3025064062174712e-06,1.4846074284135173e-05,7.332432380361658e-16,3.6899917655946665e-11,3.103611160149474e-08,3.8348287373690434e-10
8.350933725537742e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4203309581853828,0.05193364742342668,0.0019392332773360674,2.1977755904868162e-06,0.006279521399856181,0.1134133439749944,0.035451715049422586,2.2350270075599147e-05,1.8957202358565094e-05,0.0013987328983565799,9.739655267402386e-11,0.000623425503924736,7.62719378093307e-09,1.409618103438606e-06,4.044180684731668e-09,1.3985906540903726e-10,5.743575395314182e-06,0.0001380278888376969,0.003541435680396352,2.022418269111744e-07,0.0007304846225710406,3.3408216997137576e-09,6.748160218252761e-10,3.1115590890223823e-07,2.6762300148767513e-07,5.052659975076525e-07,0.0018575024413110609,0.023674069988880452,5.242813974076765e-07,7.228824533639685e-12,0.00215593924341531,1.7873427797564863e-06,4.114422815802294e-09,0.0002184356070116982,1.6864036198803335e-11,1.0425513331022326e-07,1.4827223682044635e-11,2.640534210164616e-10,5.852228302810621e-08,1.2408851840651992e-10,1.3027708172001293e-06,1.4874498155576728e-05,7.323870078095429e-16,3.697054774634307e-11,3.099915131831021e-08,3.8304335409803446e-10
8.355850365305494e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42031425105960674,0.05191155824719554,0.0019365760594842738,2.1979204778252056e-06,0.006279603206048022,0.11345825936080892,0.03545697910131227,2.2338079001261017e-05,1.893537949180127e-05,0.0013983559713690822,9.753094072744968e-11,0.0006234887560281349,7.639897790430025e-09,1.4077890778412928e-06,4.0451424090611605e-09,1.3983728572806233e-10,5.738175336130746e-06,0.00013829756937671912,0.003539788196282341,2.0182693904567317e-07,0.0007305955158951531,3.334889633733462e-09,6.737097622264326e-10,3.1151958857567955e-07,2.6761584903204764e-07,5.057979264552497e-07,0.0018591018837513392,0.023689916944893294,5.24337424296158e-07,7.227699581558218e-12,0.0021567076220258916,1.7850817906393217e-06,4.113150577045786e-09,0.00021886238964195228,1.6847511096530743e-11,1.0426646916673653e-07,1.4807396282687324e-11,2.641321028006842e-10,5.848803413290861e-08,1.2407349968568038e-10,1.303035326778677e-06,1.4902974983865407e-05,7.315318765171545e-16,3.704130888471367e-11,3.096223541575066e-08,3.8260445934120815e-10
8.360767005073246e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4202975508325282,0.051889479642271086,0.001933922677612011,2.1980651190137575e-06,0.006279684574555429,0.11350314980061255,0.035462235877816675,2.232589968650034e-05,1.891358169334779e-05,0.0013979793026967814,9.766559972696995e-11,0.0006235519594349466,7.652628192113552e-09,1.40596365094876e-06,4.0461031976871965e-09,1.3981548407881317e-10,5.732784317785226e-06,0.00013856775887072448,0.003538141610726792,2.014130874345086e-07,0.0007307063044607423,3.3289708102944226e-09,6.726054593892325e-10,3.1188335583866395e-07,2.6760868204286266e-07,5.063298578455622e-07,0.0018607009915870213,0.023705756995725955,5.243933475240882e-07,7.226576632673851e-12,0.0021574754938334622,1.7828237383486396e-06,4.111879253704388e-09,0.00021928997771536769,1.683101407417781e-11,1.0427778411070583e-07,1.4787608505842364e-11,2.6421070511951224e-10,5.845381952835963e-08,1.2405846850598246e-10,1.3032999344569332e-06,1.4931504822455492e-05,7.306778423123263e-16,3.711220120196568e-11,3.0925363845881823e-08,3.8216618837334976e-10
8.365683644840998e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42028085751268834,0.05186741160410242,0.0019312731258423767,2.198209514557406e-06,0.0062797655061917765,0.11354801530137486,0.035467485389934494,2.2313732116104555e-05,1.889180893757873e-05,0.0013976028920816015,9.78005298525633e-11,0.0006236151141793568,7.6653850148314e-09,1.4041418140812805e-06,4.047063051500633e-09,1.3979366052925012e-10,5.727402322035864e-06,0.00013883845785253249,0.003536495923332113,2.0100026903140069e-07,0.0007308169883849951,3.323065193976948e-09,6.715031095563359e-10,3.1224721027403787e-07,2.6760150056249375e-07,5.068617911638095e-07,0.0018622997636005684,0.023721590134010612,5.244491672768858e-07,7.225455681425122e-12,0.002158242859112963,1.7805686190173084e-06,4.1106088449577375e-09,0.00021971837207511615,1.681454507461827e-11,1.0428907817989582e-07,1.4767860255061943e-11,2.642892280525674e-10,5.841963917057309e-08,1.2404342491371374e-10,1.3035646397395428e-06,1.496008772474182e-05,7.298249033526085e-16,3.7183224828859254e-11,3.088853656079481e-08,3.817285401037706e-10
8.37060028460875e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4202641711086104,0.05184535412814009,0.0019286273983079368,2.19835366495991e-06,0.00627984600176868,0.11359285587006628,0.03547272764864713,2.2301576274879143e-05,1.8870061198880396e-05,0.0013972267392655961,9.79357312837862e-11,0.000623678220295513,7.678168287417743e-09,1.402323558584387e-06,4.048021971391468e-09,1.3977181514718427e-10,5.7220293306862296e-06,0.0001391096668543915,0.003534851133700659,2.0058848081054236e-07,0.0007309275677849572,3.3171727529008365e-09,6.704027089778328e-10,3.126111514645955e-07,2.6759430463355076e-07,5.073937258953838e-07,0.0018638981985761036,0.023737416352396314,5.245048837465311e-07,7.2243367254020255e-12,0.0021590097181392533,1.7783164287831032e-06,4.109339349984403e-09,0.00022014757356355447,1.6798104040783394e-11,1.0430035141202736e-07,1.474815143418596e-11,2.643676716862113e-10,5.838549301571434e-08,1.2402836895513465e-10,1.3038294421319787e-06,1.4988723744059632e-05,7.289730577993751e-16,3.725437989602099e-11,3.0851753512607314e-08,3.812915134445931e-10
8.375025260399728e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42024915926494616,0.051825511426701464,0.0019262495084062168,2.198483191141905e-06,0.006279918075626452,0.11363319107072974,0.03547743948888934,2.229064603367314e-05,1.8850509602487562e-05,0.0013968884219364014,9.805764468626297e-11,0.0006237349742510874,7.689695871192246e-09,1.4006901835764185e-06,4.0488842015244276e-09,1.397521356924606e-10,5.717201322230544e-06,0.00013935419146270193,0.003533371590291207,2.0021874972460827e-07,0.0007310269999733008,3.311880790775881e-09,6.69414011976982e-10,3.129387723671267e-07,2.67587815978868e-07,5.078724679373508e-07,0.0018653365008829742,0.023751654026367905,5.245549404150332e-07,7.223331366731261e-12,0.0021596994586435304,1.7762919587621826e-06,4.1081975851073555e-09,0.00022053454569367575,1.6783330974034765e-11,1.0431047953637671e-07,1.4730447128712854e-11,2.64438203222171e-10,5.835479068365676e-08,1.2401480805727893e-10,1.304067846906007e-06,1.5014541620541018e-05,7.282073301484992e-16,3.731853194572625e-11,3.0818686552234736e-08,3.8089872003109975e-10
8.379450236190706e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4202341530361253,0.051805677273651575,0.001923874707125986,2.198612519532276e-06,0.00627998979752126,0.1136735060871452,0.035482145470735534,2.227972526975064e-05,1.883097823052987e-05,0.0013965503130278552,9.817977812169854e-11,0.0006237916888702431,7.701244923675343e-09,1.3990596962152044e-06,4.0497456765483145e-09,1.3973243865743996e-10,5.712380579434919e-06,0.00013959913000523888,0.0035318927734578624,1.99849848447441e-07,0.0007311263476768116,3.3065994447751306e-09,6.684268881188536e-10,3.1326646289971827e-07,2.6758131568570363e-07,5.083512103333517e-07,0.0018667745283214542,0.02376588608394572,5.246049137078221e-07,7.2223276159058025e-12,0.0021603887895055517,1.774269855376841e-06,4.107056559125932e-09,0.00022092217289247903,1.6768580472136543e-11,1.0432059084060134e-07,1.471277461408713e-11,2.6450867064852425e-10,5.8324115988622955e-08,1.2400123721346993e-10,1.3043063295797393e-06,1.5040402603768152e-05,7.274424853380793e-16,3.73827906627271e-11,3.0785655350119535e-08,3.805064284532603e-10
8.383875211981684e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4202191524283237,0.05178585166567695,0.0019215029902094974,2.1987416504958424e-06,0.006280061168041138,0.11371380092439583,0.03548684560215537,2.2268813972072173e-05,1.8811467064360586e-05,0.001396212412352191,9.83021317201098e-11,0.0006238483641777941,7.712815465836258e-09,1.397432090243798e-06,4.050606397110558e-09,1.397127240912471e-10,5.707567089127942e-06,0.00013984448286889352,0.003530414682910625,1.9948177478969428e-07,0.0007312256109804929,3.301328692144292e-09,6.674413346856569e-10,3.135942227585096e-07,2.675748037848974e-07,5.088299527091006e-07,0.0018682122800086109,0.023780112519805975,5.246548037638086e-07,7.221325470794622e-12,0.0021610777109255293,1.7722501158216914e-06,4.105916271441888e-09,0.00022131045577226317,1.6753852493788576e-11,1.0433068535207019e-07,1.4695133820788442e-11,2.645790740272836e-10,5.829346889876398e-08,1.2398765645714405e-10,1.3045448897943709e-06,1.5066306732497987e-05,7.266785220368546e-16,3.7447156141939156e-11,3.0752659871410706e-08,3.8011463792320563e-10
8.388300187772661e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4202041574477048,0.05176603459946499,0.0019191343534051756,2.1988705843966645e-06,0.006280132187772974,0.11375407558756546,0.03549153989110727,2.2257912129610043e-05,1.8791976085341158e-05,0.0013958747197217298,9.842470561123427e-11,0.000623905000198529,7.72440751863151e-09,1.3958073594215875e-06,4.051466363858053e-09,1.3969299204290933e-10,5.702760838167352e-06,0.00014009025044019953,0.0035289373183594566,1.99114526574175e-07,0.000731324789969278,3.296068509037463e-09,6.66457348964782e-10,3.139220516396728e-07,2.675682803072211e-07,5.093086946905631e-07,0.001869649755062575,0.02379433332863593,5.247046107212117e-07,7.220324929356139e-12,0.002161766223103633,1.7702327372945518e-06,4.104776721457571e-09,0.00022169939494476283,1.6739146997781977e-11,1.0434076309811363e-07,1.467752467947972e-11,2.646494134206945e-10,5.8262849382264624e-08,1.23974065821659e-10,1.3047835271916315e-06,1.5092254045447944e-05,7.259154389165497e-16,3.751162847817807e-11,3.0719700081275144e-08,3.797233476548209e-10
8.39272516356364e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42018916810042023,0.05174622607170408,0.0019167687924676118,2.198999321598047e-06,0.006280202857302518,0.11379433008173846,0.03549622834553838,2.224701973134831e-05,1.8772505274841253e-05,0.0013955372349488784,9.854749992453038e-11,0.0006239615969572119,7.736021102997252e-09,1.394185497524287e-06,4.052325577437241e-09,1.396732425613569e-10,5.6979618134407966e-06,0.00014033643310537084,0.0035274606795142834,1.9874810163013226e-07,0.0007314238847280396,3.2908188662008795e-09,6.654749282492246e-10,3.1424994923958176e-07,2.6756174528300914e-07,5.097874359042126e-07,0.0018710869526025345,0.023808548505133923,5.247543347096212e-07,7.219325986296699e-12,0.002162454326239977,1.7682177169964444e-06,4.103637908577697e-09,0.00022208899102111056,1.6724463943094808e-11,1.0435082410600485e-07,1.4659947121001253e-11,2.6471968888371253e-10,5.823225740734317e-08,1.2396046534018297e-10,1.3050222414137884e-06,1.5118244581295895e-05,7.251532346526113e-16,3.7576207766141885e-11,3.0686775944897784e-08,3.7933255686358206e-10
8.397150139354617e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42017418439260973,0.05172642607908361,0.0019144063031575518,2.199127862462536e-06,0.006280273177214384,0.11383456441199977,0.03550091097338461,2.2236136766282766e-05,1.875305461423874e-05,0.0013951999578461316,9.86705147891767e-11,0.0006240181544785817,7.74765623985169e-09,1.3925664983438548e-06,4.053184038494205e-09,1.3965347569542292e-10,5.693170001865247e-06,0.00014058303125024562,0.003525984766084996,1.9838249778355626e-07,0.0007315228953414855,3.2855797394763176e-09,6.644940698363669e-10,3.145779152547199e-07,2.6755519874273433e-07,5.102661759766955e-07,0.0018725238717488173,0.023822758044009268,5.248039758635512e-07,7.218328637755945e-12,0.002163142020534627,1.7662050521315923e-06,4.102499832205378e-09,0.00022247924461188837,1.670980328875175e-11,1.0436086840298274e-07,1.464240107637455e-11,2.647899004742402e-10,5.820169294225128e-08,1.239468550458359e-10,1.305261032103641e-06,1.5144278378680002e-05,7.243919079226519e-16,3.764089410044136e-11,3.06538874274808e-08,3.789422647664783e-10
8.401575115145595e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4201592063303998,0.051706634618293945,0.0019120468812425873,2.199256207351831e-06,0.006280343148091921,0.11387477858343498,0.03550558778256942,2.222526322342231e-05,1.8733624084920764e-05,0.0013948628882260812,9.879375033403875e-11,0.0006240746727873494,7.759312950105024e-09,1.3909503556902828e-06,4.0540417476743366e-09,1.3963369149383257e-10,5.688385390389832e-06,0.00014083004526022473,0.003524509577781445,1.980177128768544e-07,0.0007316218218942507,3.2803511073030627e-09,6.635147710285685e-10,3.149059493814492e-07,2.675486407171443e-07,5.107449145346916e-07,0.0018739605116229157,0.02383696193998361,5.248535343242106e-07,7.217332883098858e-12,0.0021638293061875917,1.7641947399077807e-06,4.1013624917427245e-09,0.00022287015632707996,1.6695164993788916e-11,1.0437089601626178e-07,1.4624886476827705e-11,2.648600482576815e-10,5.817115595527779e-08,1.2393323497176382e-10,1.3054998989045802e-06,1.517035547619405e-05,7.236314574068679e-16,3.770568757559224e-11,3.062103449424565e-08,3.785524705825734e-10
8.405557593357474e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4201457309064556,0.05168882959556383,0.0019099260206477358,2.199371550491878e-06,0.006280405823938775,0.11391095410613397,0.035509791942421785,2.22154850817565e-05,1.8716153805404602e-05,0.0013945597028109035,9.890485111232835e-11,0.0006241255057588743,7.76982245185686e-09,1.3894982645267385e-06,4.0548130436150025e-09,1.3961587093062512e-10,5.684085385379546e-06,0.00014105271375220948,0.003523182528050923,1.9769010487533565e-07,0.0007317107839897462,3.275654289007903e-09,6.626347333384915e-10,3.1520123808013155e-07,2.6754272869919475e-07,5.111757776338545e-07,0.001875253248006502,0.023849740617324547,5.24898066345018e-07,7.216438063181044e-12,0.0021644475140518977,1.7623874681087069e-06,4.100339514036928e-09,0.00022322254007088084,1.668200961188195e-11,1.0437990662610037e-07,1.4609150166050442e-11,2.6492312675480873e-10,5.814369613460514e-08,1.2392096857066362e-10,1.3057149438060068e-06,1.5193861917440224e-05,7.22947800017552e-16,3.776409338669241e-11,3.05914972500772e-08,3.782020808883362e-10
8.409540071569353e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4201322600648512,0.05167103147852523,0.0019078076381422592,2.199486735447081e-06,0.006280468217963198,0.11394711330801181,0.03551399140132874,2.220571455518624e-05,1.8698699803601396e-05,0.0013942566851684749,9.901613083932101e-11,0.0006241763070061712,7.780349460200157e-09,1.3880484776577493e-06,4.055583731527715e-09,1.395980364003196e-10,5.679791192426705e-06,0.00014127571968735396,0.003521856065225633,1.9736315690472886e-07,0.000731799678126157,3.270965931120695e-09,6.617559547882989e-10,3.154965814823242e-07,2.675368074247374e-07,5.116066389327115e-07,0.001876545756829876,0.02386251471581565,5.249425315882656e-07,7.2155445281628684e-12,0.002165065391224147,1.760582097658477e-06,4.099317131501267e-09,0.0002235754578329489,1.6668872278372485e-11,1.0438890376391202e-07,1.459343922032126e-11,2.6498615365669525e-10,5.8116258522475305e-08,1.2390869429863975e-10,1.3059300498097194e-06,1.5217403491102697e-05,7.22264850337786e-16,3.7822586127101146e-11,3.0561988775610086e-08,3.7785209330526204e-10
8.413522549781232e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4201187938100314,0.05165324026476723,0.0019056917306519935,2.199601762479742e-06,0.006280530330588376,0.11398325619277697,0.035518186165045915,2.219595163572059e-05,1.8681262065957683e-05,0.0013939538351623332,9.912758960844209e-11,0.0006242270765472083,7.790893990346391e-09,1.386600990600396e-06,4.056353811882457e-09,1.3958018793825883e-10,5.675502802070817e-06,0.00014149906334596677,0.0035205301890939918,1.9703686740333325e-07,0.0007318885043649702,3.2662860166319314e-09,6.608784334217465e-10,3.1579197936688044e-07,2.675308769159242e-07,5.120374981597195e-07,0.0018778380374546762,0.023875284231629122,5.249869301533845e-07,7.2146522761897295e-12,0.0021656829378500567,1.7587786265274093e-06,4.098295343700936e-09,0.00022392891005689527,1.665575296360689e-11,1.0439788744945356e-07,1.457775358983672e-11,2.6504912900775884e-10,5.8088843095833795e-08,1.238964121796319e-10,1.3061452166567254e-06,1.5240980225242875e-05,7.215826074109709e-16,3.7881165865529594e-11,3.0532509045525544e-08,3.775025072668813e-10
8.417505027993111e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42010533214643037,0.05163545595187967,0.0019035782951079827,2.199716631851521e-06,0.006280592162236539,0.11401938276413842,0.03552237623931939,2.2186196315378444e-05,1.8663840578927153e-05,0.0013936511526560942,9.92392275128779e-11,0.0006242778143999345,7.801456057494202e-09,1.3851557988853835e-06,4.057123285148579e-09,1.395623255797044e-10,5.6712202048755534e-06,0.00014172274500804982,0.0035192048994443863,1.967112348150969e-07,0.0007319772627676181,3.2616145278696774e-09,6.600021672862828e-10,3.160874315127276e-07,2.6752493719483e-07,5.124683550435641e-07,0.001879130089243401,0.0238880491609466,5.250312621389332e-07,7.213761305261578e-12,0.0021663001540752984,1.756977052688583e-06,4.097274150201535e-09,0.00022428289718583985,1.664265163801212e-11,1.0440685770244812e-07,1.4562093224943165e-11,2.6511205285198915e-10,5.806144983165316e-08,1.2388412223751432e-10,1.3063604440884804e-06,1.5264592147888017e-05,7.209010702829459e-16,3.793983267060234e-11,3.0503058034518807e-08,3.771533222081994e-10
8.42148750620499e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.420091875078476,0.05161767853745293,0.0019014673284445903,2.1998313438236756e-06,0.006280653713329304,0.1140554930258055,0.03552656162988923,2.2176448586185168e-05,1.8646435328968082e-05,0.001393348637513419,9.935104464565949e-11,0.0006243285205822839,7.812035676832663e-09,1.3837128980521207e-06,4.057892151795123e-09,1.395444493598646e-10,5.666943391420839e-06,0.00014194676495341528,0.0035178801960651864,1.9638625758718222e-07,0.0007320659533955045,3.25695144601945e-09,6.591271544317943e-10,3.163829376988877e-07,2.6751898828340683e-07,5.128992093131418e-07,0.001880421911559118,0.023900809499955683,5.250755276413505e-07,7.212871612645672e-12,0.002166917040045517,1.7551773741167627e-06,4.0962535505692836e-09,0.00022463741966257983,1.6629568272087593e-11,1.0441581454259362e-07,1.4546458076081358e-11,2.651749252315297e-10,5.803407870692438e-08,1.2387182449609728e-10,1.3065757318467291e-06,1.5288239287043457e-05,7.202202380012468e-16,3.7998586610884957e-11,3.047363571729474e-08,3.7680453756512753e-10
8.42546998441687e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4200784226105894,0.05159990801907794,0.0018993588275996033,2.199945898657042e-06,0.006280714984287661,0.11409158698148786,0.035530742342489215,2.2166708440172673e-05,1.862904630254349e-05,0.001393046289598017,9.946304109965936e-11,0.0006243791951121773,7.822632863541515e-09,1.3822722836489575e-06,4.058660412291086e-09,1.3952655931389428e-10,5.662672352302669e-06,0.00014217112346166753,0.00351655607874474,1.960619341702906e-07,0.0007321545763099365,3.252296753260165e-09,6.582533929116502e-10,3.1667849770440906e-07,2.675130302036115e-07,5.133300606974826e-07,0.0018817135037655682,0.023913565244850093,5.251197267579667e-07,7.211983195847572e-12,0.0021675335959063275,1.7533795887885096e-06,4.095233544370196e-09,0.00022499247792959152,1.6616502836375947e-11,1.0442475798956586e-07,1.4530848093794837e-11,2.652377461891077e-10,5.8006729698657816e-08,1.2385951897913622e-10,1.3067910796735098e-06,1.531192167069195e-05,7.195401096149086e-16,3.805742775488859e-11,3.044424206856948e-08,3.7645615277439053e-10
