Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),H2X(49),CH3OO(77),CH2X(27),CHX(28),CX(26),OCX(25),C2H6X(52)
4.6231665841350404e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675612459017,0.11866996416554258,0.022821567648233572,0.0,8.2757074782494254e-32,1.7305443179911207e-24,1.8767375988768285e-36,3.6727026258582587e-31,1.1673172456967042e-69,4.7035404560874621e-16,1.6479949824036996e-67,4.701096942813924e-16,2.1738198645742746e-45,2.360348638509166e-36,4.7515711323994111e-56,2.8711065676315059e-57,1.1683516643056785e-29,2.1983101818320462e-52,1.8643877273759259e-09,8.9641433182733096e-11,3.4552342280192251e-14,1.3509106498786168e-20,3.4552732445011459e-14,1.1669335478340865e-28,2.8220043153234468e-32,8.4780700227233321e-25,7.6876776095247803e-20,1.5937603855170481e-21,1.9755571325347917e-22,3.3772135246420601e-36,1.1988757026892076e-39
6.193298633539124e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756058224591,0.11866996353234253,0.022821567633011443,0.0,2.4960734715638117e-31,3.0489555689829191e-24,1.3099862812011651e-35,8.7341014459667329e-31,1.6830624054021242e-68,6.3020009083738911e-16,1.0199508789806071e-66,6.2976958263176516e-16,6.8403286415737553e-45,7.4857053732303275e-36,4.7269127972868918e-55,2.8561987288126903e-56,2.6808250278128247e-29,9.2101767336816943e-52,2.4975758803778778e-09,1.2008569327407421e-10,4.6286969291196461e-14,2.3646233706747291e-20,4.6287658036267536e-14,2.6769739562643419e-28,6.5094764411192142e-32,1.4938700734877547e-24,1.3449222531102773e-19,3.5307250803857278e-21,5.7772595930652963e-22,1.6751145435784289e-35,3.7724842678099957e-39
7.763430682943209e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755991859,0.11866996289914256,0.022821567617789314,0.0,5.8458140925095658e-31,4.7497250838481209e-24,5.0382524813950243e-35,1.7057292277703642e-30,9.3109601218896516e-68,7.9010011875009776e-16,3.6913247909397985e-66,7.8942946678528461e-16,1.6431750878425792e-44,1.7960850697459979e-35,2.1945507122629006e-54,1.3260377158265472e-55,5.1245025709111965e-29,2.6958216572073873e-51,3.1307639640136862e-09,1.5052995322269043e-10,5.8021527878206822e-14,3.6600795108056031e-20,5.8022602918202262e-14,5.1160666784180965e-28,1.2504828134778777e-31,2.3274322689956048e-24,2.0806388304301578e-19,6.5330278837708558e-21,1.3172453648332235e-21,5.26569344032407e-35,9.0622114689319005e-39
1.0903694781751377e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755859127863,0.11866996163274281,0.022821567587345052,0.0,2.2704028480226855e-30,9.2991118153723274e-24,4.8298451375523631e-34,4.7699154856315291e-30,2.2741139392537032e-66,1.1100622287086603e-15,3.2359997780486495e-65,1.1087492224933939e-15,6.6127814977510391e-44,7.0708524477439611e-35,3.3205801292142278e-53,2.0064220277514918e-54,1.3934855289255641e-28,1.5924934005473128e-50,4.3971399230485088e-09,2.1141847269174036e-10,8.1490439645874507e-14,7.0687557140545159e-20,8.1492553506008923e-14,1.3905108488767475e-27,3.4395134538452596e-31,4.557748825123375e-24,4.013909005561771e-19,1.6534686195807739e-20,4.792372093236795e-21,3.2687905506424551e-34,3.6469869772466826e-38
1.7184222979367715e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675559366566,0.11866995909994414,0.022821567526456536,0.0,1.471497739058194e-29,2.2989506349635236e-23,9.5305934961120217e-33,1.9195599243734981e-29,1.6307325742964472e-64,1.7506346786330943e-15,6.2784180089337877e-64,1.7473886835120683e-15,4.4742917664033053e-43,4.5190434636228894e-34,1.237264206537732e-51,7.4759680390961777e-53,5.4072676668685517e-28,1.8829346405435654e-49,6.9298910081404712e-09,3.3319550991883699e-10,1.284274415392833e-13,1.6987638394854653e-19,1.2843271734595867e-13,5.3898200858352373e-27,1.3686553292970189e-30,1.1273293953932203e-23,9.6244600552165931e-19,5.5533279268927928e-20,2.705799000339865e-20,3.5002201007527383e-33,2.4675934745296645e-37
2.9745279374600386e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755062741595,0.11866995403435014,0.022821567404679503,0.0,1.3812803517467125e-28,6.8737941707860235e-23,2.7095301113119543e-31,1.0305303216319212e-28,1.8207966974716734e-62,3.034372515008808e-15,2.1061872876712363e-62,3.0246674039516867e-15,4.4603079308149924e-42,4.1059813487294539e-33,6.9516863425573909e-50,4.2003808325914917e-51,2.7427854739549572e-27,3.5848873170052725e-48,1.1995389846285847e-08,5.7674957754062949e-10,2.2229815874205064e-13,4.7992631918196792e-19,2.2231424909977048e-13,2.7275868580613532e-26,7.3090221796728956e-30,3.3741037336505069e-23,2.7072453047954321e-18,2.1834347288460387e-19,1.9893929759575365e-19,5.0830824884120192e-32,2.4598725639642511e-36
5.4867392165065737e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754000894801,0.11866994390317548,0.022821567161125447,0.0,1.5613248349676944e-27,2.3370867868238152e-22,8.4136238399317819e-30,6.6475458704932672e-28,2.2541909488936009e-60,5.6122193032248054e-15,9.6443578079338841e-61,5.5792240384394438e-15,5.5798891730859806e-41,4.4934727797165227e-32,4.3079893279463235e-48,2.6029163352429032e-49,1.6013792489179563e-26,8.8223755667949385e-47,2.2126374194382487e-08,1.0638576855364823e-09,4.1002644764715032e-13,1.4654418321622591e-18,4.1008319654178241e-13,1.5849572123013343e-25,4.7062576174024945e-29,1.1495609272011365e-22,8.2033712172658419e-18,8.6469203970951044e-19,1.5546521521044075e-18,7.9245892341308568e-31,3.0773025785439798e-35
7.998950495553108e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752939049789,0.11866993377201858,0.022821566917571409,0.0,5.8798429902736334e-27,4.9664798259678957e-22,4.7037601557129051e-29,1.9788547206166906e-27,1.8192481995217849e-59,8.2038933874001955e-15,6.2936665961577203e-60,8.1337795977410781e-15,2.2207386571455289e-40,1.7215939423834618e-31,2.9326214203223545e-47,1.7718840532341273e-48,4.461073189756416e-26,4.496769193066358e-46,3.2257340771546044e-08,1.5509657573073263e-09,5.9773721035340092e-13,2.8510958465444764e-18,5.9786115604581018e-13,4.4000223692027253e-25,1.4005166015346022e-28,2.44717358162456e-22,1.5863740003727012e-17,1.8804440488942612e-18,4.8287168913148133e-18,3.5234180391095088e-30,1.2247297987517005e-34
1.0511161774599642e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751877206548,0.11866992364087947,0.022821566674017389,0.0,1.5271952958969247e-26,8.5755981776436813e-22,1.6642201214378696e-28,4.3625494732864495e-27,8.6287365199169881e-59,1.0809393549885423e-14,2.6103428582082014e-59,1.0688334081861966e-14,6.0633895094201203e-40,4.5232379228870531e-31,1.2118518011964567e-46,7.3218351577864602e-48,9.2600289710245957e-26,1.4800230650759227e-45,4.2388289577790355e-08,2.0380737929450123e-09,7.8543044847058987e-13,4.5358073308244713e-18,7.8564948368679199e-13,9.1026354936364627e-25,3.087303991375396e-28,4.2326706447948615e-22,2.5103291495005948e-17,3.1795213412398464e-18,1.0691879991331385e-17,1.0450598252922994e-29,3.3439256654752217e-34
1.3023373053646178e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756750815365094,0.11866991350975811,0.022821566430463392,0.0,3.2370454129266087e-26,1.3164474334141576e-21,4.549337162103109e-28,8.1436811636419967e-27,3.0591479460745914e-58,1.342871852329932e-14,8.3684966172146169e-59,1.3242887490808937e-14,1.3482811099789138e-39,9.6248513615468671e-31,3.8012247505491217e-46,2.2965876901061221e-47,1.6319634442859994e-25,3.8466791282176281e-45,5.2519220613140812e-08,2.5251817925189582e-09,9.7310616367377039e-13,6.439696615872679e-18,9.7344924182911054e-13,1.5987695160603895e-24,5.7631298683412602e-28,6.5085556230791967e-22,3.5469465790977904e-17,4.6832919348757525e-18,1.9674925476225778e-17,2.4403781100592133e-29,7.4356668844863753e-34
1.8047795611739247e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748691687527,0.11866989324756873,0.022821565943355444,0.0,1.0096725844766048e-25,2.5281587545575844e-21,2.1142928070055796e-27,2.1113377784982462e-26,2.3140987276964399e-57,1.8708838191240322e-14,5.4066254065533272e-58,1.8351991083210061e-14,4.6148115999089714e-39,2.9888475110244708e-30,2.2794739014925886e-45,1.3770975250855983e-46,3.7998948300884682e-25,1.70624760247899e-44,7.2781029371271013e-08,3.4993976836418295e-09,1.3484050315646229e-12,1.0711625190956332e-17,1.3490855489084858e-12,3.6970113214531893e-24,1.4942689456848377e-27,1.2540769218630052e-21,5.8523797803875501e-17,8.110089638717632e-18,4.8251855707535885e-17,8.5178283108443535e-29,2.5450131107830605e-33
2.3072218169832316e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756746568017082,0.11866987298545041,0.022821565456247569,0.0,2.3693721678565415e-25,4.1317989159954899e-21,6.5184691023370512e-27,4.3515854300315235e-26,9.9830513105458217e-57,2.4044242200525086e-14,2.0912707953116315e-57,2.3461090375008701e-14,1.1752381102392515e-38,6.9580048318911822e-30,8.4252284184622738e-45,5.0896859385427367e-46,7.0919467086792416e-25,5.24731074337873e-44,9.3042767046175799e-08,4.4736134310212161e-09,1.7236338274930737e-12,1.5313900451799773e-17,1.7247745863318192e-12,6.8514352165754051e-24,3.0801165807902439e-27,2.056388488742379e-21,8.3116688861511146e-17,1.1814972167428335e-17,9.2812140268257606e-17,2.1232756100663103e-28,6.4812503791743131e-33
2.8096640727925387e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375674444435377,0.11866985272340318,0.022821564969139767,0.0,4.6909194838487906e-25,6.1273806397725852e-21,1.599859317638079e-26,7.8116430545264269e-26,3.2916511147372846e-56,2.9434919820832414e-14,6.2980521242769006e-57,2.8570185366276862e-14,2.5145350505503128e-38,1.3623576926671638e-29,2.4211138404634138e-44,1.4625277875700739e-45,1.1588707582699496e-24,1.3142902334123669e-43,1.1330443363811125e-07,5.4478290348616058e-09,2.0987925656391113e-12,2.0046333483945466e-17,2.1005187715681631e-12,1.1113778537003724e-23,5.5298872865161238e-27,3.0599025294237535e-21,1.0822732709721292e-16,1.561194046322066e-17,1.5455913693352882e-16,4.3321274263714868e-28,1.3867160262632875e-32
3.312106328601846e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756742320697575,0.11866983246142702,0.022821564482032031,0.0,8.2744964461989538e-25,8.5149125063419523e-21,3.383102067344201e-26,1.2765537889432393e-25,9.2118881805927666e-56,3.4880860411492228e-14,1.6281647899786349e-56,3.3679276057089383e-14,4.789012988791215e-38,2.3750243858125493e-29,5.9391574728939371e-44,3.5874984195679543e-45,1.7313788908244836e-24,2.8833571624101806e-43,1.3356602914733534e-07,6.4220444952405017e-09,2.4738812600640313e-12,2.4850381627046425e-17,2.4763186666255174e-12,1.6477623835180423e-23,9.0379617897848305e-27,4.2667125174080648e-21,1.3361961235006358e-16,1.9459546276100962e-17,2.3376696981427291e-16,7.7317921784087043e-28,2.6410257421634262e-32
3.814548584411153e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756740197048501,0.11866981219952195,0.022821563994924372,0.0,1.3412066181306448e-24,1.1294401529383208e-20,6.4170928742340378e-26,1.9480000754738729e-25,2.2826972168075655e-55,4.0382053609699477e-14,3.756899347953637e-56,3.8788362447520403e-14,8.374710529852524e-38,3.8113826441012544e-29,1.2961141678465968e-43,7.8286515906489543e-45,2.4268690519719554e-24,5.7395078078616632e-43,1.5382755357410049e-07,7.3962598121985721e-09,2.8488999244618803e-12,2.9722468729933133e-17,2.8521742014806254e-12,2.2915275117409316e-23,1.3793671564514855e-26,5.6788565506659558e-21,1.5932284399089823e-16,2.3362957788186857e-17,3.3039783647679273e-16,1.2592313001297817e-27,4.6184159757119171e-32
4.819433096029767e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756735949771716,0.11866977167592505,0.022821563020709264,0.0,2.991313891202797e-24,1.8029294746906362e-20,1.9370656328197703e-25,3.9707853013934114e-25,1.4409743058967693e-54,5.1550138861633525e-14,1.8577246760554822e-55,4.9006522327655471e-14,2.2300396463160383e-37,8.388246206732671e-29,5.5378309220643836e-43,3.3444192285105369e-44,4.1912313695591989e-24,2.0600016248406085e-42,1.9435038918168055e-07,9.34469001598451e-09,3.5987272410995309e-12,3.9561349964436726e-17,3.6040534285267651e-12,3.8899943818273979e-23,2.8125882045643783e-26,9.1307409556954813e-21,2.1111787674413059e-16,3.1240315367146498e-17,5.7655084701691422e-16,2.7835883842635191e-27,1.2297764495952811e-31
5.824317607648381e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756731702523418,0.11866973115261245,0.022821562046494444,0.0,5.6007776867632076e-24,2.6332111843618298e-20,4.4983376813675868e-25,7.0303609618183329e-25,5.1581778794419906e-54,6.2939105256736193e-14,5.9433721357512608e-55,5.9224665007180059e-14,4.8139447563392408e-37,1.5595064018568645e-28,1.5987169873081225e-42,9.654031022180973e-44,6.456473772605491e-24,5.4448408506726197e-42,2.3487294046255022e-07,1.1293119646274016e-08,4.3482746084776665e-12,4.9451742668548423e-17,4.3561576468284742e-12,5.893156672031344e-23,4.9812242385718556e-26,1.3429379168909044e-20,2.6308437437548414e-16,3.9149046942965684e-17,8.9361855595417773e-16,5.2235743945126314e-27,2.654644056721249e-31
6.829202119266995e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756727455303609,0.11866969062958417,0.022821561072279912,0.0,9.3652633498137375e-24,3.6202908302283088e-20,8.9385960305619061e-25,1.1328402751034196e-24,1.4153027825999691e-53,7.454887432165904e-14,1.528946491633955e-54,6.9442790486651859e-14,9.0908518632438152e-37,2.5990259973772773e-28,3.7426566416578454e-42,2.2598311454184738e-43,9.2243820246393e-24,1.2029750712886021e-41,2.7539520741860709e-07,1.3241548703091755e-08,5.0975421302963059e-12,5.93504098323335e-17,5.1084872228197205e-12,8.2832336289267083e-23,8.0287952033773905e-26,1.8590192151126013e-20,3.1503924313434739e-16,4.7056280311929751e-17,1.2817916755128112e-15,8.7975970766019716e-27,5.0130495074048897e-31
7.834086630885609e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756723208112288,0.1186696501068402,0.022821560098065668,0.0,1.4478603662743461e-23,4.7641740786011876e-20,1.6013046097930375e-24,1.7073372697442499e-24,3.3054867977092723e-53,8.6379364886334623e-14,3.4369630686316929e-54,7.9660898766648527e-14,1.5664237004434805e-36,4.0149543960764993e-28,7.6744771707183152e-42,4.633430935587858e-43,1.2495453277737037e-23,2.3626914073608902e-41,3.1591719005181487e-07,1.518997718644496e-08,5.8465299138190898e-12,6.9246190640659998e-17,5.8610421668069354e-12,1.104133983079373e-22,1.2103801072680513e-25,2.4629124797315655e-20,3.6694689116882877e-16,5.4955646224906955e-17,1.7410860452137724e-15,1.3722841929745723e-26,8.6377208260469817e-31
9.843855654122837e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714713815117,0.11866956906220517,0.02282155814963803,0.0,2.9421412879758986e-23,7.5223723400383286e-20,4.1588924864045598e-24,3.3676038960814907e-24,1.3249620566803769e-52,1.1070220959708503e-13,1.3353210301122929e-53,1.0009706373035886e-13,3.842606768873067e-36,8.1898003261626012e-28,2.4823450481859489e-41,1.4983836030578638e-42,2.0547063338516704e-23,7.1767820561208267e-41,3.969603023569676e-07,1.9086832432762355e-08,7.3436666636304074e-12,8.9034075464543271e-17,7.366827765358993e-12,1.7594665648316224e-22,2.3886923558902336e-25,3.9400426360484792e-20,4.7066539219916844e-16,7.07388854778428e-17,2.8728887187822779e-15,2.8491232116755065e-26,2.1188553020623344e-30
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714053875153,0.11866956276567772,0.022821557998259509,0.0,3.0876719388575744e-23,7.7629243113464957e-20,4.4402974769431228e-24,3.5288615977493758e-24,1.4579608968413779e-52,1.1262884680847455e-13,1.4673457235711502e-53,1.0168480131888046e-13,4.0876091842869593e-36,8.5994604254570026e-28,2.690930055345349e-41,1.624260946290861e-42,2.1256881392497201e-23,7.7483329156533519e-41,4.0325671150883747e-07,1.9389589472690923e-08,7.4599364303293249e-12,9.0571221400997641e-17,7.4838539898992731e-12,1.8158600814021709e-22,2.5031809410172367e-25,4.0701247983692923e-20,4.7871858953933439e-16,7.1964342633250881e-17,2.9727177488604793e-15,2.9951434836827558e-26,2.2539464425070415e-30
1.1853624677360065e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756706219631888,0.11866948801870739,0.022821556201211544,0.0,5.1829885260146055e-23,1.0907851365110268e-19,8.9560069145075615e-24,5.8506854228090121e-24,3.9487354433033606e-52,1.3590698864923965e-13,3.9325879518741379e-53,1.2053315990294406e-13,7.9492197751628006e-36,1.4546692784500436e-27,6.3255334865796129e-41,3.8174518282518518e-42,3.0611658897804619e-23,1.7523067191340523e-40,4.780022773937651e-07,2.298368538524477e-08,8.8396857178433875e-12,1.0881619969381448e-16,8.8735137449652715e-12,2.5413428675369201e-22,4.1522004827575749e-25,5.7871004320914588e-20,5.7427117828842777e-16,8.6504486495312661e-17,4.288780137359353e-15,5.1266253789719042e-26,4.3831487777882172e-30
1.3863393700597294e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756697725562612,0.11866940697634679,0.022821554252786206,0.0,8.3045516683861548e-23,1.4920659032126856e-19,1.7064515020792843e-23,9.331901559494214e-24,9.8861559363676508e-52,1.6199301739075073e-13,9.8087994636126038e-53,1.4096918728927926e-13,1.470201336690211e-35,2.3571784712797264e-27,1.3892432480219262e-40,8.3824631754841588e-42,4.2689316523872002e-23,3.7257403229796907e-40,5.5904311517879688e-07,2.688053604390842e-08,1.0334587981203806e-11,1.2860080327636948e-16,1.0381099360291762e-11,3.4363564118466862e-22,6.6263368475440912e-25,8.0175134239172867e-20,6.777990621186362e-16,1.0225880511972235e-16,5.9884988021328902e-15,8.377117550883816e-26,8.1063462626748874e-30
1.7882931747071749e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756680737765898,0.11866924489503715,0.022821550355938969,0.0,1.7603348765106637e-22,2.4828447517491509e-19,4.9230357685304757e-23,1.9967875370112504e-23,5.093220781594105e-51,2.1680616347409806e-13,4.9415916484027724e-52,1.8184103572214898e-13,4.0672253819979398e-35,5.151756846865009e-27,5.3037369433367524e-40,3.1986314715195685e-41,7.2885112709302957e-23,1.3485037026957297e-39,7.2112137905813623e-07,3.4674230479894435e-08,1.3321045651090035e-11,1.6818482164988049e-16,1.3398966898138157e-11,5.5245756107952424e-22,1.4194688403838268e-24,1.3680487088756667e-19,8.8463182956567893e-16,1.3373591033310599e-16,1.0238548672402041e-14,1.8491447031574012e-25,2.24240944571376e-29
2.1902469793546206e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756663750424948,0.11866908281827614,0.022821546459096318,0.0,3.1632421963154525e-22,3.7246110793536282e-19,1.1347959323019889e-22,3.66256396499143e-23,1.7764443431696208e-50,2.7513635497137339e-13,1.7155158598947437e-51,2.2271260906666894e-13,9.1363684210797821e-35,9.5788669260018402e-27,1.5061880296672381e-39,9.0798414488458321e-41,1.1113753384014541e-22,3.7096053082893299e-39,8.8319509412349959e-07,4.2467915740941114e-08,1.6303046667655292e-11,2.0778828244688985e-16,1.6420425253689169e-11,7.9450498244106548e-22,2.606533749502049e-24,2.1032535696836417e-19,1.0911689587260677e-15,1.6517197219370665e-16,1.5621327971273988e-14,3.4573047805607575e-25,5.0368626204579606e-29
2.9941545886495116e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756629777110325,0.11866875867839946,0.02282153866542478,0.0,7.6120778443138421e-22,6.9612551817184474e-19,4.1175403495323147e-22,9.3324251163199469e-23,1.3267968269648017e-49,4.0232692378082126e-13,1.279515216562969e-50,3.0445493063995702e-13,3.2128546854201848e-34,2.4819137321515286e-26,7.7516109236900033e-39,4.6685299996402269e-40,2.1182540283363836e-22,1.8323971991665649e-38,1.2073288783222969e-06,5.8055258739096428e-08,2.2253706426143613e-11,2.8704012708709916e-16,2.2474094298332497e-11,1.356016629098584e-21,6.6568767600110731e-24,4.1212665616756465e-19,1.5033104877773612e-15,2.2791604251740541e-16,2.9778383425599383e-14,9.0152459950321231e-25,1.7709693548367355e-28
3.798062197944403e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756595805618639,0.11866843455671576,0.022821530871771592,0.0,1.456908951349091e-21,1.1202297783119619e-18,1.0806514705060493e-21,1.9004760869398516e-22,5.5190238859022694e-49,5.4352278635565266e-13,5.4714584338881854e-50,3.8619615230806323e-13,8.286963689580879e-34,5.1057212180493307e-26,2.5740970032114446e-38,1.5490506525193318e-39,3.44778354680092e-22,5.9575100396400601e-38,1.531444468797321e-06,7.3642565040126548e-08,2.8186622675689892e-11,3.6635344445545952e-16,2.8542066005184102e-11,1.9892174066511778e-21,1.3586280868966056e-23,6.93751435417567e-19,1.9142194500572921e-15,2.9049686573943622e-16,4.8446167380025954e-14,1.8611517257916813e-24,4.567254696863833e-28
