Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),HOX(22),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),COX(50),CHOX(53)
8.613268826578983e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31894119018141343,0.1127582919253637,0.016258100490693112,0.0,1.8504507723629287e-13,0.00064939545417823396,0.00025315499171517332,9.4445574868979963e-12,3.5923350679206472e-16,1.7022880953182081e-07,6.4901235219537981e-24,1.3779451753680066e-07,1.3360464876860539e-18,2.7462277489576636e-18,4.4628236778529702e-14,1.1825748665621141e-16,1.5066020435546075e-13,2.3920615807183783e-17,0.0055585398408658938,0.012873730262498769,1.1625524722249114e-08,8.4732732688332614e-05,1.2195190370239931e-11,2.2469009512087803e-10,9.2072444423342601e-06,9.0540791687210686e-05,4.8937975406162932e-08,9.5611460615870522e-06,1.9895379763292243e-10,1.0031211056512282e-12
8.691211623849349e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31885003679608587,0.11275426745119861,0.016210130054017349,0.0,1.9053106136569065e-13,0.00066051598925243689,0.00025791635747134963,9.6796222685559238e-12,3.7389467395221857e-16,1.7183662714600207e-07,6.8134606904316943e-24,1.3875937062770594e-07,1.3761689191574558e-18,2.8530061068867857e-18,4.5790358288421139e-14,1.2173012450750111e-16,1.5334424832838477e-13,2.4867591640019753e-17,0.0055567452011255399,0.012964908914521435,1.1707850808804659e-08,8.5284669432089316e-05,1.2365083987088569e-11,2.3000846503312928e-10,9.3620530889988151e-06,9.1441179862971841e-05,4.9789660419902113e-08,9.7224423327948541e-06,2.0263782737828888e-10,1.0275203500848436e-12
8.769154421119715e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31875925331728328,0.11275019980341472,0.016162328400029131,0.0,1.961198330814732e-13,0.00067171302227680865,0.000262715317650571,9.9181743198715949e-12,3.8900778155718213e-16,1.734411495822283e-07,7.1495878810934697e-24,1.3972213770104561e-07,1.4171050548294783e-18,2.9626812346209829e-18,4.6970393323169535e-14,1.2526824460699917e-16,1.5604064123503967e-13,2.5842869994176582e-17,0.0055549550284027527,0.01305571240083904,1.1789873525439549e-08,8.5835234408930113e-05,1.2535625387153201e-11,2.3540245422763231e-10,9.5179797906513954e-06,9.2341559771789199e-05,5.06472235932666e-08,9.8847870665086798e-06,2.0634948642101471e-10,1.0522652038660119e-12
8.847097218390081e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31866883802348017,0.11274608918971049,0.016114694752199083,0.0,2.0181211583844126e-13,0.00068298617724537008,0.00026755168690822674,1.0160227695361755e-11,4.045822319408403e-16,1.7504235908757634e-07,7.4988785848677647e-24,1.406828389592586e-07,1.4588632306347122e-18,3.0752948087315479e-18,4.8168417014240182e-14,1.2887237724883441e-16,1.5874908773524578e-13,2.6847022010720605e-17,0.0055531693038511779,0.013146142459889132,1.1871595041770451e-08,8.6384439046305623e-05,1.2706806846859136e-11,2.408724185837151e-10,9.6750217556697379e-06,9.3241930747027123e-05,5.1510630932849003e-08,1.0048174259234034e-05,2.1008861598023852e-10,1.0773568097992771e-12
8.925040015660447e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31857878920353694,0.11274193581666778,0.016067228338781749,0.0,2.0760862618861452e-13,0.0006943350802350478,0.00027242528077103524,1.0405796260529044e-11,4.2062752535399585e-16,1.7664023906879384e-07,7.8617132080929207e-24,1.4164149404097496e-07,1.5014517714811275e-18,3.1908884121481501e-18,4.9384503433351036e-14,1.3254305049344317e-16,1.6146929527867199e-13,2.788062464776721e-17,0.0055513880087298753,0.013236200819669808,1.1953017519896311e-08,8.6932294539587761e-05,1.2878620711402016e-11,2.4641871162423004e-10,9.8331762179304273e-06,9.4142292235225311e-05,5.2379848658912238e-08,1.021259794915221e-05,2.1385505825347474e-10,1.1027962915071452e-12
9.002982812930813e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31848910515662088,0.11273773988975917,0.016019928392777914,0.0,2.1351007382086116e-13,0.00070575935938869342,0.00027733591563546391,1.0654893694786039e-11,4.371532597669819e-16,1.7823477405514746e-07,8.2384791195450154e-24,1.4259812204559132e-07,1.5448789910217077e-18,3.3095035275851368e-18,5.0618725603181803e-14,1.3628079017791256e-16,1.6420097410516898e-13,2.8944260672691411e-17,0.005549611124402584,0.013325889197816793,1.2034143114427719e-08,8.7478811859953524e-05,1.3051059393957759e-11,2.5204168453859891e-10,9.9924404364283022e-06,9.5042643791264699e-05,5.3254843204158262e-08,1.0378052215725577e-05,2.1764865641172048e-10,1.1285847536486876e-12
9.080925610201179e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31839978419212805,0.11273350161335552,0.015972794151897167,0.0,2.195171616009004e-13,0.00071725864489837528,0.00028228340876597829,1.0907533494359939e-11,4.5416913066721116e-16,1.7982594966253036e-07,8.6295706969690458e-24,1.4355274155647884e-07,1.5891531914356656e-18,3.4311815311282569e-18,5.1871155507951384e-14,1.4008611992629868e-16,1.6694383724370905e-13,3.0038518654181619e-17,0.0055478386323369981,0.013415209301679948,1.2114973972516368e-08,8.8024001761921171e-05,1.322411537493448e-11,2.577416862056724e-10,1.0152811694913106e-05,9.5942985073742002e-05,5.4135581212423533e-08,1.05445311793088e-05,2.2146925459447975e-10,1.1547232821336476e-12
9.158868407471545e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31831082462960658,0.11272922119073341,0.015925824858520891,0.0,2.2563058561164282e-13,0.00072883256898893323,0.0002872675782931296,1.1163728975177658e-11,4.7168493085178617e-16,1.8141375255877555e-07,9.0353893731198031e-24,1.445053706629279e-07,1.6342826632212775e-18,3.5559636859796217e-18,5.3141864103888318e-14,1.4395956115991764e-16,1.6969760051002271e-13,3.1163992954144961e-17,0.0055460705141040356,0.013504162828399269,1.2195512233885918e-08,8.8567874790558467e-05,1.3397781201225596e-11,2.6351906321715437e-10,1.0314287301531469e-05,9.6843315840554049e-05,5.5022029537367807e-08,1.0712029000765836e-05,2.2531669790468767e-10,1.1812129443341192e-12
9.236811204741911e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3182222247986794,0.1127248988240826,0.015879019759665578,0.0,2.3185103519382975e-13,0.00074048076590179518,0.00029228824321149216,1.1423493275731257e-11,4.8971055021532326e-16,1.8299817043012515e-07,9.4563436813203358e-24,1.4545602698091306e-07,1.6802756850004078e-18,3.6838911363583683e-18,5.443092132957171e-14,1.4790163310760917e-16,1.7246198250301332e-13,3.2321283719472855e-17,0.0055443067513771408,0.01359275146498028,1.2275760030861728e-08,8.9110441288369852e-05,1.357204948545594e-11,2.6937415989971872e-10,1.0476864588474779e-05,9.774363594468068e-05,5.5914155241235109e-08,1.0880539881092537e-05,2.2919083240355007e-10,1.2080547892963699e-12
9.314754002012277e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31813398303896856,0.1127205347145132,0.015832378106946526,0.0,2.3817919298694536e-13,0.00075220287187903814,0.00029734522337745593,1.168683935992356e-11,5.0825597553308591e-16,1.8457919194881807e-07,9.8928493005425164e-24,1.4640472767274425e-07,1.7271405233346091e-18,3.815004901555631e-18,5.5738396116135379e-14,1.5191285281597014e-16,1.7523670460001506e-13,3.3510996873673888e-17,0.005542547325931557,0.013680976888368911,1.2355719488400039e-08,8.9651711401876711e-05,1.3746912905275987e-11,2.7530731833678862e-10,1.0640540911643465e-05,9.8643945330148576e-05,5.6811925593527228e-08,1.1050058061044768e-05,2.3309150510532631e-10,1.2352498479469362e-12
9.392696799282643e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31804609770001979,0.11271612906206308,0.01578589915654182,0.0,2.4461573497037211e-13,0.00076399852514768976,0.00030243833950688342,1.1953780019893722e-11,5.2733129023950408e-16,1.8615680674175602e-07,1.0345329100015912e-23,1.4735148946566815e-07,1.7748854325524236e-18,3.9493458701418902e-18,5.706435639734955e-14,1.5599373515955744e-16,1.7802149095096037e-13,3.4733744108381904e-17,0.0055407922196436263,0.013768840765525788,1.2435392724119693e-08,9.0191695087922147e-05,1.3922364202659688e-11,2.8131887839145237e-10,1.0805313650316325e-05,9.9544244028178789e-05,5.7715308069652628e-08,1.1220577820771788e-05,2.3701856397202982e-10,1.2627991332938289e-12
9.470639596553009e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31795856714122794,0.11271168206570503,0.015739582169156732,0.0,2.5116133050475846e-13,0.00077586736590425727,0.00030756741317264493,1.2224327878822793e-11,5.4694667420222245e-16,1.8773100536020827e-07,1.0814213183371652e-23,1.4829632866948814e-07,1.8235186545875729e-18,4.0869547943246722e-18,5.8408869119589315e-14,1.6014479285105905e-16,1.8081606847152423e-13,3.5990142874746899e-17,0.0055390414144900904,0.013856344753499977,1.2514781848332482e-08,9.0730402119711343e-05,1.4098396183180591e-11,2.8740917772771879e-10,1.0971180206824178e-05,0.00010044453215350406,5.8624270349698005e-08,1.1392093479454778e-05,2.4097185790806117e-10,1.2907036406329353e-12
9.548582393823375e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3178713897317626,0.11270719392335385,0.015693426409988404,0.0,2.578166423735714e-13,0.00078780903629948142,0.00031273226680203877,1.2498495393719054e-11,5.671124034918231e-16,1.8930177925051264e-07,1.1299938932328847e-23,1.4923926119326923e-07,1.8730484188278585e-18,4.2278722844542378e-18,5.9772000251682765e-14,1.6436653645143258e-16,1.8362016683531084e-13,3.7280816374716961e-17,0.0055372948925473944,0.013943490499502177,1.2593888964071247e-08,9.1267842092589824e-05,1.4275001715344538e-11,2.9357855183111187e-10,1.1138138006239038e-05,0.00010134480990083758,5.9538780317095801e-08,1.1564599394950323e-05,2.4495123675481418e-10,1.3189643477480032e-12
9.626525191093741e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31778456385049497,0.11270266483187354,0.015647431148690882,0.0,2.6458232682481072e-13,0.00079982318042330592,0.00031793272367410056,1.2776294858183157e-11,5.878388501472483e-16,1.908691207257359e-07,1.1802951049930764e-23,1.5018030256118473e-07,1.9234829419746663e-18,4.3721388036751568e-18,6.1153814794635965e-14,1.6865947438000942e-16,1.8643351846514395e-13,3.8606393552218177e-17,0.0055355526359909969,0.014030279640977319,1.2672716167122627e-08,9.1804024429582588e-05,1.4452173729933385e-11,2.9982733403126036e-10,1.1306184496067773e-05,0.00010224507754149923,6.0458806057225053e-08,1.1738089963438898e-05,2.4895655128521696e-10,1.3475822150988729e-12
9.704467988364107e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31769808788592507,0.11269809498708426,0.015601595659340498,0.0,2.7145903361285559e-13,0.00081190944429005796,0.00032316860791681409,1.3057738405153018e-11,6.0913648193707252e-16,1.9243302293825955e-07,1.2323701603337722e-23,1.5111946792755753e-07,1.9748304279129008e-18,4.5197946627216068e-18,6.2554376791244001e-14,1.7302411292456472e-16,1.892558585235172e-13,3.9967509084240222e-17,0.0055338146270946798,0.014116713805676653,1.2751265546058574e-08,9.2338958386704832e-05,1.462990521930474e-11,3.0615585552240907e-10,1.1475317145948491e-05,0.00010314533542018971,6.1384315856205963e-08,1.1912559619078032e-05,2.5298765319821634e-10,1.3765581860234853e-12
9.782410785634473e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31761196023610933,0.11269348458376933,0.015555919220401528,0.0,2.7844740604042221e-13,0.00082406747582383112,0.00032843974450422788,1.3342838009628272e-11,6.3101586211683626e-16,1.939934798532561e-07,1.2862650066183742e-23,1.520567720911415e-07,2.0270990675911314e-18,4.6708800148544219e-18,6.3973749335593853e-14,1.7746095625135194e-16,1.9208692490225638e-13,4.1364803371834491e-17,0.0055320808482298804,0.014202794611729207,1.2829539182262278e-08,9.2872653058049385e-05,1.4808189236756349e-11,3.1256444538259285e-10,1.1645533447361116e-05,0.00010404558395189359,6.2315278199581796e-08,1.2088002833660115e-05,2.5704439511325794e-10,1.4058931869358384e-12
9.86035358290484e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31752617930858917,0.11268883381568214,0.015510401114692256,0.0,2.8554808100061639e-13,0.0008362969248440626,0.00033374595925348148,1.3631605491374317e-11,6.534876491823453e-16,1.9555048622302594e-07,1.342026336050418e-23,1.5299222950869046e-07,2.0802970389117447e-18,4.825434850937769e-18,6.5411994582453546e-14,1.8197050641510155e-16,1.9492645821144489e-13,4.2798922531032133e-17,0.0055303512818649977,0.014288523667712768,1.2907539149961827e-08,9.3405117380671051e-05,1.4987018895918984e-11,3.1905343059607625e-10,1.1816830913342905e-05,0.00010494582361891963,6.3251661770857862e-08,1.2264414116274751e-05,2.6112663056471878e-10,1.4355881274968017e-12
9.938296380175205e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31744074352031992,0.11268414287555296,0.015465040629351268,0.0,2.9276168901905254e-13,0.00084859744305130526,0.00033908707882175133,1.3924052517606057e-11,6.7656259661905489e-16,1.9710403756216263e-07,1.399701589824177e-23,1.5392585430785669e-07,2.1344325066309197e-18,4.9834989946533121e-18,6.6869173756549567e-14,1.8655326336898228e-16,1.9777420176766122e-13,4.4270518383688533e-17,0.0055286259105647413,0.014373902572724235,1.2985267516264384e-08,9.3936360139275054e-05,1.5166387370074825e-11,3.2562313607338773e-10,1.1989207078205713e-05,0.00010584605496806813,6.4193435450329051e-08,1.2441788012975512e-05,2.6523421399628569e-10,1.4656439008113105e-12
9.999999999999997e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31737335178264564,0.11268040091771377,0.015429242196164001,0.0,2.9855286309944862e-13,0.0008583853529335457,0.00034334003017458487,1.4158186049752052e-11,6.9526484631936818e-16,1.9833145780573874e-07,1.4467494576986633e-23,1.5466367029058022e-07,2.1779592282332474e-18,5.1111458041694969e-18,6.8036220922260192e-14,1.9023346058263305e-16,2.0003428028262687e-13,4.5462522663452453e-17,0.0055272629794742862,0.014441245734940844,1.3046610125797342e-08,9.4356059253994455e-05,1.530876254329546e-11,3.3088151923085515e-10,1.2126432502226846e-05,0.00010655871997668631,6.4942795212924401e-08,1.2582885616853511e-05,2.6850387406114514e-10,1.4896941082594948e-12
1.0016239177445571e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31735565129760057,0.112679411955096,0.015419837055804141,0.0,3.0008885429601979e-13,0.00086096868401318381,0.00034446293070312559,1.422019060565108e-11,7.0025155264797029e-16,1.986541301235164e-07,1.4593389622338653e-23,1.5485766029945951e-07,2.1895136222682736e-18,5.1451120978497482e-18,6.8345347161740043e-14,1.9120972497452643e-16,2.0062990158157414e-13,4.5780248448261492e-17,0.0055269047169894557,0.01445893291644946,1.3062726341178202e-08,9.4466389970712623e-05,1.5346287891544883e-11,3.3227388466869407e-10,1.2162659497265177e-05,0.00010674627860790774,6.5140568313805824e-08,1.2620119106450984e-05,2.6936700075535445e-10,1.4960613836326705e-12
1.0094181974715937e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31727090107600431,0.11267464124501578,0.015374789689730384,0.0,3.075301947486856e-13,0.00087341030315053075,0.00034987334322540139,1.4520031125592225e-11,7.245654599677621e-16,2.0020076087492835e-07,1.5209874047421925e-23,1.5578766098916161e-07,2.2455485240259821e-18,5.3103136360255975e-18,6.9840574190080598e-14,1.9594038701151713e-16,2.0349330634493977e-13,4.7328775930529399e-17,0.0055251876838944601,0.014543616279232499,1.3139917677646561e-08,9.4995215368300133e-05,1.5526713751137304e-11,3.3900599720222109e-10,1.2337185746575622e-05,0.00010764649520617237,6.6093029631068035e-08,1.2799402015700086e-05,2.7352484708739697e-10,1.5268414365092602e-12
1.0172124771986303e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31718649130030896,0.11266983093501415,0.015329897831030725,0.0,3.1508632205331273e-13,0.00088592195772369952,0.00035531814554681871,1.482358530289e-11,7.4951535549306661e-16,2.0174392747670785e-07,1.5846966300090338e-23,1.5671586958858563e-07,2.3025453367172303e-18,5.4791429039431734e-18,7.1354913330784132e-14,2.0074574318783613e-16,2.0636416741704136e-13,4.8916769714256323e-17,0.0055234747941293981,0.014627954232144342,1.3216843571587544e-08,9.5522844685970174e-05,1.5707658297480449e-11,3.4581979248031109e-10,1.2512783422666532e-05,0.00010854670548726859,6.7050788864726229e-08,1.2979631395711436e-05,2.7770761013027016e-10,1.5579849039723236e-12
1.025006756925667e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31710242042442849,0.11266498121379676,0.015285160783794695,0.0,3.2275784168746457e-13,0.00089850330681904807,0.00036079716765274048,1.5130864220984359e-11,7.7511237008986344e-16,2.0328362825982707e-07,1.6505171158809766e-23,1.5764229902590447e-07,2.3605121717038092e-18,5.6516390113716166e-18,7.2888422179084021e-14,2.0562628514927583e-16,2.0924223881061081e-13,5.0544904351810092e-17,0.0055217660306375897,0.014711948337051067,1.3293506061909763e-08,9.6049286142258001e-05,1.5889114936420038e-11,3.5271558731044881e-10,1.2689450142287907e-05,0.00010944691022987579,6.8013815669038774e-08,1.3160801937146755e-05,2.8191514790856786e-10,1.5894926147624806e-12
1.0328010366527035e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31701868691134544,0.11266009226907972,0.015240577856268499,0.0,3.3054535297220366e-13,0.00091115401133558672,0.00036631024035226864,1.5441878823875673e-11,8.013677283073774e-16,2.0481986220480749e-07,1.7185001093425322e-23,1.5856696195593477e-07,2.419457126842669e-18,5.82784087895695e-18,7.4441157444993164e-14,2.1058250248931087e-16,2.1212727717726889e-13,5.2213860054740066e-17,0.0055200613764553779,0.014795600146681446,1.3369907180544495e-08,9.6574547824133808e-05,1.6071077130533004e-11,3.5969369652361297e-10,1.2867183542162299e-05,0.00011034711026465161,6.8982079888248575e-08,1.3342908366028206e-05,2.8614731932796057e-10,1.6213653819441259e-12
1.0405953163797401e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3169352892330432,0.1126551642875962,0.01519614836082322,0.0,3.3844944911425882e-13,0.00092387373397179152,0.0003718571952748073,1.5756639918685827e-11,8.2829274810595068e-16,2.0635262892127525e-07,1.7886976304297777e-23,1.5948987076976203e-07,2.4793882864412997e-18,6.0077872342170782e-18,7.6013174961958677e-14,2.1561488275882975e-16,2.1501904179251955e-13,5.3924322684320495e-17,0.0055183608147114935,0.014878911204694032,1.3446048952496416e-08,9.70986376906893e-05,1.6253538398475195e-11,3.667544329952595e-10,1.3045981278739401e-05,0.00011124730647203478,6.9955551555462429e-08,1.3525945443429637e-05,2.904039841694624e-10,1.6536040030695738e-12
1.0483895961067767e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31685222587043954,0.1126501974551027,0.01515187161392329,0.0,3.464707172481294e-13,0.00093666213921257322,0.00037743786486659089,1.6075158178198819e-11,8.5589884058274011e-16,2.0788192862816129e-07,1.8611624761072417e-23,1.6041103760392353e-07,2.5403137212217857e-18,6.1915166076596266e-18,7.7604529695430457e-14,2.2072391147582946e-16,2.1791729454033174e-13,5.5676983742065724e-17,0.0055166643286264239,0.014961883045743652,1.3521933395850477e-08,9.7621563576683672e-05,1.6436492314367237e-11,3.7389810765730035e-10,1.3225841027955498e-05,0.00011214749978012434,7.0934200891631458e-08,1.3709907965171505e-05,2.946850030837651e-10,1.68620926045554e-12
1.0561838758338133e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31676949531332016,0.11264519195638582,0.015107746936095255,0.0,3.5460973847814419e-13,0.00094951889331640056,0.00038305208238715807,1.6397444143380115e-11,8.8419750969447832e-16,2.0940776213452384e-07,1.9359482241088083e-23,1.6133047434917303e-07,2.60224148829333e-18,6.3790673290206333e-18,7.9215275751330931e-14,2.2591007213507146e-16,2.2082179989734011e-13,5.7472540360223322e-17,0.0055149719015117806,0.015044517195547401,1.3597562521796704e-08,9.8143333195953899e-05,1.6619932507387595e-11,3.8112502951993285e-10,1.340676048500024e-05,0.00011304769116265345,7.1917998303732305e-08,1.3894790761519517e-05,2.9899023758558206e-10,1.7191819212592444e-12
1.06397815556085e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31668709606027312,0.11264014797526832,0.015063773651896858,0.0,3.6286708792045795e-13,0.00096244366430257443,0.0003886996819057788,1.6723508225876643e-11,9.1320035197540973e-16,2.1093013082097373e-07,2.0131092367434429e-23,1.6224819265885152e-07,2.6651796311331131e-18,6.5704775236220523e-18,8.0845466384416336e-14,2.3117384621769261e-16,2.237323249166943e-13,5.9311695292250729e-17,0.0055132835167696704,0.015126815170950082,1.3672938334701096e-08,9.8663954144698052e-05,1.6803852661142299e-11,3.8843550569503746e-10,1.3588737364088663e-05,0.00011394788163704961,7.2906914383619195e-08,1.4080588696886944e-05,3.0331955004789645e-10,1.752522737584762e-12
1.0717724352878865e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31660502661862377,0.11263506569461565,0.015019951089886381,0.0,3.7124333474493345e-13,0.00097543612193864786,0.00039438049829786537,1.705336071049677e-11,9.4291905625398485e-16,2.1244903662168031e-07,2.0927006646665574e-23,1.6316420395688366e-07,2.7291361795753945e-18,6.7657851088460041e-18,8.2495154006564361e-14,2.3651571320078185e-16,2.266486392115861e-13,6.1195156903281512e-17,0.0055115991578920751,0.015208778479989096,1.3748062832102321e-08,9.9183433904639651e-05,1.6988246513007173e-11,3.9582984140439456e-10,1.3771769398233236e-05,0.00011484807226255597,7.3900919907274902e-08,1.4267296669540378e-05,3.0767280369629715e-10,1.7862324468540473e-12
1.079566715014923e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31652328550437037,0.11262994529634221,0.01497627858259226,0.0,3.7973904221694964e-13,0.00098849593772799144,0.00040009436724133921,1.7387011757668093e-11,9.733654033678191e-16,2.1396448200693868e-07,2.1747784506178033e-23,1.6407851944542215e-07,2.7941191498086229e-18,6.9650277907238482e-18,8.4164390194971753e-14,2.4193615056691977e-16,2.2957051493847937e-13,6.3123639160586658e-17,0.0055099188084602423,0.015290408621958816,1.3822938004716801e-08,9.9701779846072036e-05,1.7173107853815632e-11,4.0330833999972871e-10,1.3955854339022447e-05,0.00011574826413843772,7.4899985832801723e-08,1.4454909611309029e-05,3.1204986260335754e-10,1.8203117718510807e-12
1.0873609947419597e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31644187124212025,0.11262478696141751,0.014932755466483032,0.0,3.8835476773912489e-13,0.0010016227848974966,0.00040584112521294845,1.772447140587666e-11,1.0045512658720081e-15,2.1547646996628007e-07,2.2593993331261193e-23,1.6499115011215684e-07,2.8601365443803756e-18,7.1682430606380498e-18,8.5853225700233015e-14,2.4743563381366771e-16,2.3249772678007094e-13,6.5097861624036602e-17,0.0055082424521440704,0.015371707087474434,1.3897565836544064e-08,0.00010021899923078913,1.7358430527272572e-11,4.1087130299080582e-10,1.4140989956410329e-05,0.00011664845840226905,7.5904083299146069e-08,1.4643422487297439e-05,3.164505916828846e-10,1.8547614206989194e-12
1.0951552744689963e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31636078236502613,0.11261959086987237,0.014889381081937499,0.0,3.9709106289288139e-13,0.0010148163383854141,0.00041162060948459254,1.8065749574087263e-11,1.0364886077471005e-15,2.1698500399210785e-07,2.3466208501828455e-23,1.6590210673730789e-07,2.9271963522101772e-18,7.375468192134892e-18,8.7561710454357694e-14,2.530146364630235e-16,2.3543005192800308e-13,6.7118549436569481e-17,0.0055065700727015068,0.015452675358535251,1.397194830485687e-08,0.00010073509921491867,1.7544208429203907e-11,4.1851903004953353e-10,1.4327174038500136e-05,0.00011754865622826431,7.6913183625776517e-08,1.4832830295601481e-05,3.2087485668426878e-10,1.8895820873893328e-12
1.102949554196033e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31628001741472339,0.11261435720080522,0.014846154773215213,0.0,4.0594847347989965e-13,0.0010280762748293331,0.00041743265811961249,1.8410856064139873e-11,1.0691894841081216e-15,2.1849008806383729e-07,2.4365013428837297e-23,1.6681139990031885e-07,2.9953065486098783e-18,7.5867402378460361e-18,8.9289893578715647e-14,2.5867363007084864e-16,2.3836727006535481e-13,6.918643331467078e-17,0.0055049016539779365,0.015533314908587472,1.4046087380161911e-08,0.00010125008685164783,1.7730435507352077e-11,4.2625181902549541e-10,1.4514404391331162e-05,0.00011844885882568523,7.7927258310471327e-08,1.5023128067027628e-05,3.2532252418692628e-10,1.9247744518367576e-12
1.1107438339230695e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31619957494126799,0.11260908613238786,0.014803075888427197,0.0,4.1492753956349294e-13,0.001041402272554283,0.00042327710996902012,1.8759800563128194e-11,1.1026660409034845e-15,2.1999172663252838e-07,2.5290999590406362e-23,1.6771903998626545e-07,3.0644750953113467e-18,7.802096026517134e-18,9.10378233918412e-14,2.6441308423623294e-16,2.4130916334892796e-13,7.1302249538869863e-17,0.0055032371799055967,0.015613627202586489,1.4119985026358762e-08,0.00010176396909384529,1.7917105760882003e-11,4.3406996598192887e-10,1.4702678838686131e-05,0.00011934906743733051,7.8946279027726436e-08,1.5214310864815498e-05,3.2979346159456394e-10,1.9603391795898936e-12
1.118538113650106e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31611945350307458,0.11260377784187188,0.014760143779506971,0.0,4.2402879550976973e-13,0.0010547940115609668,0.00042915380466775971,1.9112592645761825e-11,1.1369305146136793e-15,2.2148992460599344e-07,2.6244766567638004e-23,1.686250371919943e-07,3.1347099405017202e-18,8.0215721601414558e-18,9.280554741718669e-14,2.7023346661082673e-16,2.442555163913538e-13,7.3466739944258358e-17,0.0055015766345029842,0.015693613697058625,1.4193643200740532e-08,0.00010227675279660483,1.8104213239467815e-11,4.4197376519653475e-10,1.4891995221887037e-05,0.00012024928333804776,7.9970217629074324e-08,1.5406373784363546e-05,3.3428753712955014e-10,1.9962769225969675e-12
1.1263323933771427e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31603965166685521,0.11259843250559427,0.014717357802181804,0.0,4.332527700286491e-13,0.001068251173514125,0.00043506258263095195,1.9469241776701767e-11,1.1719952319570811e-15,2.2298468733435843e-07,2.7226922080154463e-23,1.6952940153200634e-07,3.2060190188658605e-18,8.2452050111966068e-18,9.4593112390839292e-14,2.7613524290816196e-16,2.4720611624303634e-13,7.5680651911035743e-17,0.0054999200018742596,0.015773275840162318,1.4267063853864867e-08,0.00010278844471969556,1.8291752043194783e-11,4.4996350916737663e-10,1.5082351399584868e-05,0.00012114950783331409,8.0999046140717217e-08,1.55993119529578e-05,3.3880461982744828e-10,2.0325883193935364e-12
1.1341266731041793e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3159601680075585,0.11259305029898369,0.014674717315944262,0.0,4.4259998621482295e-13,0.0010817734417310145,0.00044100328505005185,1.9829757312877703e-11,1.2078726095799704e-15,2.2447602059607077e-07,2.8238082021356012e-23,1.7043214284409693e-07,3.2784102516354699e-18,8.4730307199826973e-18,9.6400564269058655e-14,2.821188769128914e-16,2.5016075237395049e-13,7.7944738355086703e-17,0.0054982672662086734,0.015852615071748927,1.4340248929786327e-08,0.00010329905152990929,1.8479716322249422e-11,4.5803948866055233e-10,1.5273745247585852e-05,0.00012204974225790767,8.2032736761287245e-08,1.5793120529503671e-05,3.4334457953131125e-10,2.0692739943103432e-12
