Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),CO2X(24),COX(50),O(29),H2OX(23),CHOX(53),acetyl(44),C2H4X(215),C2H4X(70),HOCO(73),CHO2(74),S(216)
7.144598215965077e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4296960401165041,0.05774520852457759,0.002645812879327899,1.7040013165210817e-05,0.0005353531236398914,0.10807288634063675,0.039585755818528905,2.2790241630884382e-05,1.1184894012209e-09,0.0014077780731142186,3.5479145319455887e-11,0.0006204447169293124,2.6706103755308083e-09,1.3078475768147485e-06,4.4659431879289634e-09,1.6479493026137563e-10,3.899671570699876e-06,3.39500994127767e-05,0.00402571962529511,9.276613416183922e-05,0.0007301628416926789,9.15614688045101e-09,9.266462649760839e-10,1.9195737326014538e-09,1.9699938446102364e-09,9.373525659750867e-05,0.015468844166229935,9.5960296650096e-05,0.0021001159938299875,5.372711738427835e-05,4.233293171191422e-09,2.05505454288986e-11,1.1900606489911694e-07,2.2237198001684658e-06,2.331081685315457e-08,3.731387380720382e-09,1.3945455407791436e-10,3.769011915599676e-06,9.29608479838106e-12,8.060694884551838e-13,4.501444407421624e-14,2.2214861908823435e-19
7.1495503698638245e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42967676927606446,0.05771975401030215,0.002642009683495759,1.703412449573084e-05,0.0005353424975451051,0.1081274196264434,0.03959349235330025,2.2771617540289297e-05,1.119805212744204e-09,0.0014072037877441107,3.546400842954243e-11,0.0006205281721275245,2.6705627957406047e-09,1.3055106474327373e-06,4.4674159332440015e-09,1.6476781043413882e-10,3.8943618141457135e-06,3.396286420361118e-05,0.004023764528578674,9.265477624548388e-05,0.000730308655808226,9.14739303522136e-09,9.249367966105177e-10,1.918907548425293e-09,1.973512262837616e-09,9.387980004572527e-05,0.015488909796212997,9.597449151747205e-05,0.0021010818391371524,5.3747318252983556e-05,4.231376476810121e-09,2.0529987777854105e-11,1.1902398498749314e-07,2.220781468502104e-06,2.3309307859476724e-08,3.732852024527883e-09,1.394249088663299e-10,3.7702692267389178e-06,9.299162940149904e-12,8.058992937035856e-13,4.500494068940474e-14,2.22155346042082e-19
7.154502523762572e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42965749899267563,0.05769431102235236,0.0026382122705716736,1.7028235725549625e-05,0.0005353316722624331,0.10818192841808393,0.0396012172682702,2.275300888512253e-05,1.1211210487802503e-09,0.0014066297418167733,3.5448879706988694e-11,0.0006206115742779728,2.6705153281140014e-09,1.3031780819454504e-06,4.46888721993943e-09,1.6474063239754357e-10,3.889059896196373e-06,3.3975616719105416e-05,0.004021810399353324,9.254368489014503e-05,0.000730454330991618,9.138658584383219e-09,9.232305958470641e-10,1.918241925901269e-09,1.977032607324183e-09,9.40243804153249e-05,0.015508974336403514,9.598865708842138e-05,0.0021020471159593494,5.3767499695421185e-05,4.229460662765908e-09,2.0509473255674617e-11,1.1904186821466067e-07,2.2178470667820338e-06,2.3307790269463496e-08,3.73431516535011e-09,1.3939522424547075e-10,3.7715250437397347e-06,9.302237419588784e-12,8.057289504070361e-13,4.49954290076742e-14,2.221619336851689e-19
7.159454677661319e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42963822928014994,0.05766887955525694,0.0026344206313193854,1.702234686266265e-05,0.0005353206481543331,0.10823641272668856,0.03960893058243008,2.2734415651202845e-05,1.1224369082907485e-09,0.001406055935195771,3.5433759141396243e-11,0.0006206949234320314,2.670467972316868e-09,1.3008498720405686e-06,4.470357049777864e-09,1.6471339630244873e-10,3.883765804936213e-06,3.398835696909627e-05,0.004019857237253528,9.243285917114632e-05,0.0007305998674103718,9.129943463314895e-09,9.215276562051247e-10,1.9175768646691285e-09,1.9805548747322355e-09,9.416899757734695e-05,0.01552903777383466,9.600279341565003e-05,0.0021030118246487257,5.378766172715139e-05,4.2275457286795254e-09,2.0489001724223513e-11,1.1905971464623895e-07,2.214916589960784e-06,2.330626410079387e-08,3.735776804799908e-09,1.3936550033267195e-10,3.7727793680122496e-06,9.305308240147444e-12,8.0555845907995e-13,4.498590905773563e-14,2.2216838226755913e-19
7.164406831560066e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4296189601522657,0.0576434596035477,0.0026306347565178082,1.701645791503406e-05,0.0005353094255826712,0.10829087256338234,0.03961663231473829,2.2715837824367123e-05,1.1237527902391576e-09,0.0014054823677448534,3.541864672239163e-11,0.0006207782196409929,2.670420728015853e-09,1.2985260094212834e-06,4.471825424519617e-09,1.646861022994002e-10,3.878479528467016e-06,3.40010849634026e-05,0.004017905041913488,9.232229816827611e-05,0.0007307452652319722,9.121247606783739e-09,9.198279712323381e-10,1.9169123643627775e-09,1.9840790616937817e-09,9.43136514027612e-05,0.015549100095570915,9.601690055056722e-05,0.0021039759655572515,5.3807804363730965e-05,4.2256316741769525e-09,2.0468573045844002e-11,1.1907752434804348e-07,2.211990032995999e-06,2.3304729371118806e-08,3.7372369443464795e-09,1.3933573724472352e-10,3.774032200965332e-06,9.308375405302067e-12,8.053878202358241e-13,4.4976380868315774e-14,2.22174692040357e-19
7.169358985458813e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4295996916227668,0.057618051161759554,0.0026268546369610014,1.7010568890596806e-05,0.000535298004908723,0.10834530793928537,0.03962432248411895,2.2697275390470336e-05,1.1250686935906848e-09,0.00140490903932796,3.5403542439626325e-11,0.0006208614629560705,2.6703735948783057e-09,1.2962064858062725e-06,4.47329234592265e-09,1.6465875053863186e-10,3.873201054907974e-06,3.4013800711845984e-05,0.004015953812967144,9.221200096524739e-05,0.0007308905246233077,9.112570950926925e-09,9.181315344719466e-10,1.916248424623272e-09,1.9876051648811252e-09,9.4458341763029e-05,0.015569161288706881,9.60309785452798e-05,0.002104939539036726,5.382792762069249e-05,4.223718498878041e-09,2.0448187083960756e-11,1.1909529738539885e-07,2.2090673908504374e-06,2.3303186098055396e-08,3.7386955855870505e-09,1.3930593509850167e-10,3.7752835440065955e-06,9.31143891848917e-12,8.052170343860162e-13,4.496684446793877e-14,2.2218086325249434e-19
7.173815923967685e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4295823504691687,0.05759519340061831,0.00262345744249763,1.7005268709463406e-05,0.0005352875572228341,0.10839427887280857,0.0396312337658717,2.2680582349249684e-05,1.1262530240528793e-09,0.0014043932480145404,3.538995553308914e-11,0.0006209363367576323,2.670331269824992e-09,1.2941226175693656e-06,4.4746113340319315e-09,1.6463408469500722e-10,3.8684570903875365e-06,3.402523442334121e-05,0.004014198532879283,9.211295827748822e-05,0.0007310211398554795,9.1047783244446e-09,9.166075132869996e-10,1.9156513578443218e-09,1.9907802933653867e-09,9.458859421838174e-05,0.015587215386934567,9.604362386899028e-05,0.002105806270307035,5.384602199521355e-05,4.221997392515425e-09,2.0429876128071082e-11,1.1911126182488814e-07,2.2064403559307165e-06,2.3301789862238414e-08,3.740007082977405e-09,1.3927907986838258e-10,3.776408480031516e-06,9.314192960772308e-12,8.050632018529408e-13,4.4958254710769826e-14,2.2218629907992924e-19
7.178272862476557e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4295650098213382,0.057572344954109116,0.0026200648956481143,1.699996847825496e-05,0.0005352769496287895,0.10844323001019363,0.03963813571070227,2.2663901754580363e-05,1.1274373702629316e-09,0.001403877650109694,3.537637520103446e-11,0.0006210111677937871,2.6702890343039025e-09,1.2920422512152551e-06,4.475929147637392e-09,1.6460937229814879e-10,3.863719427978311e-06,3.403665823077531e-05,0.004012444035006368,9.201412786693349e-05,0.0007311516432157758,9.097001151883447e-09,9.15086113262123e-10,1.915054744566067e-09,1.993956968840315e-09,9.471887606921795e-05,0.0156052685512032,9.605624566917365e-05,0.0021066725425008437,5.386410069612897e-05,4.220276997728575e-09,2.0411599562841945e-11,1.1912719666677707e-07,2.2038164842736108e-06,2.330038673332573e-08,3.741317369128133e-09,1.3925219318003165e-10,3.7775322113914104e-06,9.316944050278451e-12,8.04909251029613e-13,4.494965834655636e-14,2.2219162305715847e-19
7.182729800985429e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4295476696892239,0.057549505818254285,0.002616676989732695,1.6994668202690306e-05,0.0005352661823887374,0.10849216135953653,0.03964502833233671,2.2647233596188046e-05,1.1286217314701076e-09,0.001403362245514617,3.5362801435969706e-11,0.000621085956101703,2.6702468880740708e-09,1.2899653807389337e-06,4.47724578801582e-09,1.6458461345693135e-10,3.8589880590552755e-06,3.4048072141293044e-05,0.004010690319080992,9.191550907426896e-05,0.0007312820348252136,9.089239387534871e-09,9.135673297140607e-10,1.9144585845285884e-09,1.997135188892602e-09,9.484918722228778e-05,0.015623320772168277,9.606884398332554e-05,0.0021075383558742515,5.388216373473297e-05,4.218557314239124e-09,2.0393357290361374e-11,1.1914310195836248e-07,2.2011957722176097e-06,2.3298976724096036e-08,3.7426264451984176e-09,1.3922527511819585e-10,3.778654739109831e-06,9.319692189497166e-12,8.047551822856285e-13,4.4941055395893476e-14,2.221968353643894e-19
7.187186739494301e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42953033008275165,0.05752667598907811,0.0026132937180814893,1.698936788846814e-05,0.000535255255764441,0.10854107292892988,0.03965191164447847,2.2630577863810183e-05,1.1298061069248168e-09,0.0014028470341306293,3.5349234230418414e-11,0.0006211607017184963,2.670204830895083e-09,1.2878920001454906e-06,4.478561256442543e-09,1.6455980828002637e-10,3.854262975004767e-06,3.405947616203124e-05,0.004008937384835585,9.181710124286021e-05,0.0007314123148048156,9.081492985530127e-09,9.120511579732929e-10,1.913862877469976e-09,2.0003149510978288e-09,9.497952758431197e-05,0.015641372040505423,9.608141884949979e-05,0.0021084037106832423,5.390021112231366e-05,4.216838341770761e-09,2.0375149212381233e-11,1.1915897774697405e-07,2.19857821610456e-06,2.3297559847309923e-08,3.743934312365558e-09,1.391983257673302e-10,3.779776064209515e-06,9.322437380929562e-12,8.046009959898534e-13,4.49324458793665e-14,2.222019361822381e-19
7.191643678003173e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42951299101182433,0.057503855462606876,0.002609915074034477,1.6984067541267113e-05,0.0005352441700172797,0.10858996472646294,0.039658785660809215,2.2613934547195932e-05,1.1309904958786113e-09,0.0014023320158591697,3.533567357692025e-11,0.0006212354046812303,2.670162862527117e-09,1.2858221034501e-06,4.479875554191519e-09,1.6453495687590286e-10,3.849544167224487e-06,3.4070870300104685e-05,0.004007185232002408,9.17189037190541e-05,0.000731542483275999,9.073761898439015e-09,9.105375934064505e-10,1.9132676231171645e-09,2.0034962529712075e-09,9.51098970616079e-05,0.01565942234691102,9.609397030523399e-05,0.0021092686071836867,5.3918242870167324e-05,4.215120080057094e-09,2.035697522985863e-11,1.1917482408044721e-07,2.195963812279672e-06,2.3296136115714014e-08,3.745240971649996e-09,1.3917134521115917e-10,3.780896187712377e-06,9.32517962713445e-12,8.044466925112744e-13,4.4923829817703236e-14,2.222069256939626e-19
7.196100616512045e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42949565248632426,0.057481044234868876,0.002606541050941483,1.6978767166745907e-05,0.0005352329254082501,0.10863883676022162,0.039665650394989094,2.2597303636106198e-05,1.1321748975841867e-09,0.0014018171906017992,3.5322119468030955e-11,0.0006213100650269167,2.670120982730625e-09,1.2837556846780031e-06,4.481188682535044e-09,1.6451005935282735e-10,3.844831627123482e-06,3.408225456264956e-05,0.004005433860313549,9.162091585157847e-05,0.0007316725403590026,9.06604608196844e-09,9.090266313430061e-10,1.9126728212158624e-09,2.0066790921331154e-09,9.524029556153654e-05,0.015677471682100184,9.610649838788072e-05,0.0021101330456313426,5.393625898955487e-05,4.213402528815147e-09,2.033883524680889e-11,1.1919064100556868e-07,2.1933525570915145e-06,2.3294705542024572e-08,3.7465464242700794e-09,1.3914433353419627e-10,3.782015110639515e-06,9.327918930565757e-12,8.042922722161267e-13,4.491520723124381e-14,2.2221180407756965e-19
7.20011186117003e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4294800482878639,0.05746052207704062,0.0026035083755850336,1.6973996810978908e-05,0.000535222669648631,0.1086828046992578,0.03967182073078416,2.2582346414395692e-05,1.1332408694052495e-09,0.0014013540128159487,3.530992635953143e-11,0.0006213772229310072,2.670083366444881e-09,1.2818988764774965e-06,4.482369499252905e-09,1.6448761223967505e-10,3.840595692807069e-06,3.409249196124965e-05,0.004003858293450408,9.153290549084037e-05,0.0007317894965963662,9.059114866207672e-09,9.07668986785898e-10,1.912137886135324e-09,2.009544959764549e-09,9.535767894904915e-05,0.01569371524572267,9.611775370944818e-05,0.0021109106488103884,5.3952460143972514e-05,4.211857339921691e-09,2.032253825151808e-11,1.1920485113292017e-07,2.191005116491381e-06,2.329341218621155e-08,3.747720300903705e-09,1.3911999648608437e-10,3.783021115624975e-06,9.330381789639895e-12,8.041531943747898e-13,4.490744134159795e-14,2.2221609975669195e-19
7.204123105828014e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42946444454635746,0.05744000744507826,0.0026004794329885328,1.6969226441747145e-05,0.0005352122856117242,0.10872675664207367,0.03967798356901092,2.2567399225427984e-05,1.1343068504076861e-09,0.0014008909912202787,3.52977385407439e-11,0.0006214443463721354,2.6700458215346995e-09,1.2800448762220024e-06,4.48354937070723e-09,1.644651279363462e-10,3.836364822114534e-06,3.410272137161281e-05,0.004002283358901482,9.144506395547816e-05,0.0007319063627951115,9.052195948552415e-09,9.063134431386095e-10,1.9116033171283277e-09,2.0124120688229638e-09,9.547508570150967e-05,0.01570995800841568,9.612899015661402e-05,0.002111687881360031,5.396864865667368e-05,4.210312726093617e-09,2.0306268645623816e-11,1.1921903751242688e-07,2.188660220674911e-06,2.3292113307841503e-08,3.748893201812325e-09,1.3909563435874163e-10,3.7840261497137553e-06,9.332842268956199e-12,8.040140224756191e-13,4.489967019843315e-14,2.222203057010887e-19
7.208134350485999e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42944884126896316,0.05741950033609058,0.00259745421832441,1.6964456063134596e-05,0.0005352017734870027,0.10877069259455695,0.0396841389195822,2.2552462061763004e-05,1.135372840049082e-09,0.0014004281257432763,3.528555600627476e-11,0.0006215114353771751,2.670008347826468e-09,1.2781936795767815e-06,4.4847282978224805e-09,1.6444260652134839e-10,3.8321390088065975e-06,3.41129427989307e-05,0.004000709056471122,9.135739077627981e-05,0.0007320231390425314,9.04528929719445e-09,9.049599970129391e-10,1.91106911401024e-09,2.015280417579487e-09,9.559251575165041e-05,0.01572619996345179,9.614020775648882e-05,0.002112464743466477,5.39848245358493e-05,4.208768687124295e-09,2.029002636006741e-11,1.192332001780109e-07,2.1863178669871974e-06,2.3290808916143327e-08,3.750065127888533e-09,1.3907124721345716e-10,3.78503021364854e-06,9.335300370296154e-12,8.038747567835982e-13,4.489189381645823e-14,2.2222442203984656e-19
7.212145595143983e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42943323846282455,0.05739900074718765,0.00259443272677152,1.695968567921232e-05,0.0005351911334636897,0.10881461256259337,0.039690286792396334,2.253753491596831e-05,1.1364388377877702e-09,0.0013999654163135077,3.5273378750740803e-11,0.0006215784899729666,2.669970945146954e-09,1.276345282213665e-06,4.4859062815220825e-09,1.6442004807305746e-10,3.827918246651395e-06,3.412315624838624e-05,0.003999135385963567,9.126988548564593e-05,0.0007321398254260576,9.03839487975637e-09,9.036086450362439e-10,1.9105352765922996e-09,2.0181500042818145e-09,9.570996903202379e-05,0.01574244110411668,9.615140653645117e-05,0.002113241235315863,5.400098778969e-05,4.207225222810914e-09,2.0273811325078592e-11,1.1924733916375955e-07,2.183978052775543e-06,2.3289499020335783e-08,3.7512360800027416e-09,1.390468351111825e-10,3.786033308171479e-06,9.337756095464999e-12,8.037353975635219e-13,4.488411221042844e-14,2.2222844890310297e-19
7.216156839801968e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4294176361350698,0.057378508675480874,0.0025914149535151317,1.6954915294038506e-05,0.0005351803657307595,0.10885851655206623,0.039696427197337444,2.2522617780619086e-05,1.1375048430828317e-09,0.001399502862859617,3.526120676876925e-11,0.0006216455101863157,2.669933613323336e-09,1.274499679811042e-06,4.487083322728588e-09,1.6439745266971776e-10,3.823702529424478e-06,3.4133361725140536e-05,0.003997562347182949,9.118254761788113e-05,0.0007322564220335976,9.031512661985725e-09,9.02259383871911e-10,1.91000180467307e-09,2.0210208271091757e-09,9.582744547469857e-05,0.015758681423709738,9.616258652363148e-05,0.002114017357094246,5.401713842639902e-05,4.205682332961658e-09,2.0257623469640172e-11,1.192614545043549e-07,2.1816407753894588e-06,2.3288183629631402e-08,3.752406058867182e-09,1.39022398112134e-10,3.7870354340241844e-06,9.340209446333512e-12,8.035959450807624e-13,4.487632539528318e-14,2.2223238642405945e-19
7.220168084459952e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4294020342928137,0.05735802411808293,0.002588400893746927,1.6950144911658518e-05,0.0005351694704769374,0.10890240456885676,0.039702560144275555,2.2507710648298105e-05,1.1385708553940942e-09,0.001399040465310327,3.52490400549977e-11,0.0006217124960439957,2.669896352182977e-09,1.2726568680538556e-06,4.4882594223635535e-09,1.6437482038944244e-10,3.819491850908788e-06,3.4143559234373214e-05,0.003995989939933297,9.109537670892197e-05,0.0007323729289521826,9.024642612271066e-09,9.009122101510785e-10,1.9094686980670746e-09,2.0238928843294205e-09,9.594494501257115e-05,0.015774920915542452,9.617374774509435e-05,0.002114793108987611,5.403327645415211e-05,4.204140017370946e-09,2.0241462725231054e-11,1.1927554623362387e-07,2.179306032180659e-06,2.328686275322114e-08,3.7535750653672426e-09,1.389979362772166e-10,3.788036591947736e-06,9.342660424685116e-12,8.034563995985781e-13,4.486853338564828e-14,2.222362347315947e-19
7.224179329117937e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4293864329431567,0.05733754707210781,0.0025853905426649858,1.6945374536104948e-05,0.0005351584478907003,0.10894627661884412,0.039708685643066385,2.2492813511595718e-05,1.1396368741821306e-09,0.001398578223594437,3.523687860407413e-11,0.0006217794475727447,2.669859161553586e-09,1.2708168426335898e-06,4.489434581347529e-09,1.6435215131021347e-10,3.8152862048946684e-06,3.415374878125849e-05,0.003994418164018526,9.100837229635403e-05,0.0007324893462688376,9.017784698853807e-09,8.995671205142227e-10,1.908935956587293e-09,2.0267661742017914e-09,9.606246757850704e-05,0.015791159572939275,9.618489022797018e-05,0.0021155684911818655,5.404940188112126e-05,4.202598275834687e-09,2.022532902319625e-11,1.1928961438542528e-07,2.176973820503072e-06,2.3285536400284198e-08,3.7547431003791196e-09,1.3897344966713637e-10,3.78903678268268e-06,9.345109032311815e-12,8.033167613797862e-13,4.486073619614749e-14,2.222399939549034e-19
7.228190573775921e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42937083209318405,0.057317077534670795,0.0025823838954737817,1.6940604171397638e-05,0.0005351472981602769,0.10899013270790513,0.03971480370355144,2.2477926363109887e-05,1.1407028989082615e-09,0.001398116137640825,3.522472241065688e-11,0.0006218463647992685,2.669822041263286e-09,1.268979599248266e-06,4.490608800600112e-09,1.6432944550988196e-10,3.811085585179849e-06,3.4163930370946745e-05,0.00399284701924245,9.092153391949829e-05,0.0007326056740711729,9.010938887731996e-09,8.982241116423874e-10,1.9084035800318683e-09,2.0296406949044593e-09,9.618001310475574e-05,0.01580739738923826,9.61960139993738e-05,0.002116343503862845,5.406551471549328e-05,4.2010571081616255e-09,2.0209222293012302e-11,1.1930365899431437e-07,2.1746441377128293e-06,2.3284204579995075e-08,3.755910164616538e-09,1.3894893834174912e-10,3.7900360069690274e-06,9.347555271084299e-12,8.031770306879971e-13,4.485293384163048e-14,2.2224366422687233e-19
7.232201818433906e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4293552317499674,0.057296615502888504,0.002579380947384174,1.6935833821543725e-05,0.0005351360214736479,0.10903397284191456,0.03972091433555816,2.246304919544608e-05,1.1417689290345506e-09,0.0013976542073784472,3.5212571469414566e-11,0.0006219132477502383,2.669784991140405e-09,1.2671451336024308e-06,4.4917820810399606e-09,1.6430670306616854e-10,3.80688998556944e-06,3.41741040086019e-05,0.003991276505408781,9.083486111939056e-05,0.0007327219124460352,9.004105147081586e-09,8.968831801918556e-10,1.9078715682118714e-09,2.0325164446883863e-09,9.629758152429315e-05,0.015823634357789718,9.620711908621312e-05,0.0021171181472163054,5.408161496543233e-05,4.199516514149313e-09,2.019314246646616e-11,1.1931768009414738e-07,2.172316981168276e-06,2.3282867301508106e-08,3.7570762589200565e-09,1.3892440236146086e-10,3.7910342655462565e-06,9.34999914280035e-12,8.030372077849829e-13,4.4845126336681593e-14,2.222472456767652e-19
7.23621306309189e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4293396319205645,0.0572761609738788,0.0025763816936133954,1.693106349053774e-05,0.0005351246180185471,0.10907779702674497,0.039727017548899866,2.2448182001217356e-05,1.1428349640238086e-09,0.0013971924327363366,3.52004257750261e-11,0.0006219800964522929,2.6697480110135827e-09,1.2653134414071445e-06,4.492954423584743e-09,1.6428392405666347e-10,3.802699399875923e-06,3.4184269699392325e-05,0.0039897066223211165,9.074835343868416e-05,0.0007328380614799614,8.997283446075795e-09,8.955443228114399e-10,1.9073399209440697e-09,2.03539342183534e-09,9.641517277037677e-05,0.015839870471956514,9.62182055154581e-05,0.0021178924214279335,5.4097702639089104e-05,4.197976493590695e-09,2.0177089476203928e-11,1.193316777184559e-07,2.1699923482299637e-06,2.328152457396212e-08,3.758241384200628e-09,1.3889984178683114e-10,3.792031559153314e-06,9.352440649228383e-12,8.028972929314167e-13,4.4837313695760184e-14,2.2225073843233934e-19
7.240224307749875e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.429324032612018,0.05725571394476088,0.0025733861293850456,1.6926293182361587e-05,0.0005351130879824615,0.10912160526826674,0.03973311335337565,2.243332477304428e-05,1.1439010033395892e-09,0.001396730813643604,3.518828532218069e-11,0.0006220469109320366,2.66971110071187e-09,1.2634845183799786e-06,4.494125829151134e-09,1.642611085588268e-10,3.7985138219191504e-06,3.419442744846501e-05,0.003988137369782955,9.066201042167862e-05,0.000732954121260048,8.990473751831023e-09,8.942075361872085e-10,1.9068086380316903e-09,2.0382716245522487e-09,9.653278677566792e-05,0.015856105725114984,9.622927331418592e-05,0.002118666326683335,5.411377774462662e-05,4.196437046290492e-09,2.016106325295925e-11,1.193456519014017e-07,2.1676702362606537e-06,2.3280176406490887e-08,3.759405541232473e-09,1.3887525667762139e-10,3.793027888528611e-06,9.35487979221041e-12,8.027572863886634e-13,4.48294959335345e-14,2.2225414262480114e-19
7.244235552407859e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4293084338313565,0.05723527441265525,0.0025703942499290867,1.6921522900984586e-05,0.0005351014315526312,0.10916539757234808,0.039739201758770604,2.2418477503554957e-05,1.1449670464461913e-09,0.0013962693500294355,3.517615010557777e-11,0.0006221136912160411,2.6696742600645787e-09,1.2616583602450046e-06,4.4952962986548886e-09,1.6423825664998867e-10,3.7943332455263323e-06,3.420457726095968e-05,0.003986568747597693,9.057583161442277e-05,0.0007330700918732468,8.983676031246656e-09,8.928728170155569e-10,1.9062777192756854e-09,2.0411510510367783e-09,9.66504234729259e-05,0.01587234011065431,9.624032250918848e-05,0.0021194398631680434,5.4129840290206106e-05,4.194898172054955e-09,2.0145063727824055e-11,1.1935960267719346e-07,2.1653506426253174e-06,2.3278822808215895e-08,3.760568730742018e-09,1.3885064709341483e-10,3.7940232544100286e-06,9.357316573593987e-12,8.026171884176382e-13,4.482167306466267e-14,2.222574583854965e-19
7.248246797065844e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4292928355855951,0.05721484237468366,0.002567406050481828,1.691675265036357e-05,0.0005350896489160498,0.10920917394485509,0.03974528277485592,2.240364018538497e-05,1.1460330928086557e-09,0.001395808041823097,3.5164020119926996e-11,0.0006221804373308441,2.669637488901235e-09,1.259834962732783e-06,4.496465833010807e-09,1.6421536840734963e-10,3.7901576645320293e-06,3.421471914203782e-05,0.003985000755568618,9.04898165646052e-05,0.000733185973405544,8.976890254384893e-09,8.91540161954264e-10,1.9057471644962446e-09,2.0440316995926836e-09,9.676808279585397e-05,0.015888573621975564,9.625135312713937e-05,0.002120213031067517,5.4145890283958016e-05,4.193359870674135e-09,2.0129090834954644e-11,1.1937353007904756e-07,2.1630335646911375e-06,2.3277463788235496e-08,3.761730953657985e-09,1.3882601309463328e-10,3.795017657534916e-06,9.359750995122705e-12,8.024769992768804e-13,4.4813845103437306e-14,2.2226068584067677e-19
7.252258041723828e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42927723788173455,0.05719441782796921,0.00256442152628592,1.691198243444293e-05,0.0005350777402594662,0.1092529343916517,0.03975135641138827,2.238881281117742e-05,1.147099141892767e-09,0.001395346888953929,3.515189535994819e-11,0.0006222471493029508,2.669600787051888e-09,1.2580143215803538e-06,4.4976344331326525e-09,1.641924439079808e-10,3.7859870727781484e-06,3.4224853096847196e-05,0.0039834333934989155,9.040396482138386e-05,0.0007333017659435779,8.970116389896213e-09,8.902095676888617e-10,1.905216973504569e-09,2.0469135684682157e-09,9.688576467749208e-05,0.015904806252493124,9.626236519530398e-05,0.0021209858305671404,5.41619277340175e-05,4.191822141947008e-09,2.0113144506260877e-11,1.193874341406215e-07,2.160718999827504e-06,2.3276099355642365e-08,3.762892210867903e-09,1.3880135474102913e-10,3.7960110986400926e-06,9.362183058601432e-12,8.023367192253544e-13,4.480601206431789e-14,2.222638251195036e-19
7.255868161916015e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4292632004173592,0.057176042138574294,0.0025617385929226637,1.690768927303314e-05,0.0005350669148755889,0.10929230518213098,0.03975681638280261,2.2375476670404037e-05,1.1480585879545455e-09,0.0013949319841266206,3.5140987539560985e-11,0.0006223071609077207,2.6695678145106096e-09,1.2563780977126738e-06,4.4986853752266835e-09,1.6417178092263998e-10,3.782237800916467e-06,3.4233966883447915e-05,0.0039820233060887025,9.032683750852431e-05,0.0007334059032094248,8.964030069025062e-09,8.89013792125127e-10,1.9047401124807792e-09,2.049508292314613e-09,9.69916976031495e-05,0.01591941486143943,9.627226021848855e-05,0.002121681035288087,5.417635072095301e-05,4.190438675555496e-09,2.0098815466009034e-11,1.1939992786849337e-07,2.1586380379531376e-06,2.3274866746034567e-08,3.763936517203927e-09,1.3877914144816855e-10,3.796904373716448e-06,9.364369901147163e-12,8.022103896648944e-13,4.479895799962224e-14,2.222665751889346e-19
