Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),OH(D)X(68),CO2X(24),CHOX(53),CH4OX(63),acetyl(44),C2H6X(52),C2H4X(215),CHO2X(213),C2H4X(70),S(216),HOCO(73),CHO2(74)
5.339437000842912e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4325587686962317,0.06805749263327675,0.0045421923980929054,5.595200580346855e-05,0.005225740933402404,0.0814510535254048,0.031166613385341945,3.141224288883296e-05,5.246239643910749e-10,0.0016520456903637818,4.32323943537335e-11,0.0005755791129751832,2.771780359520666e-09,3.6163842230775e-06,3.2621306584002362e-09,1.4704688463107158e-10,9.063733015445339e-06,3.000557149248779e-05,0.004776243803949035,9.450386308579436e-07,0.0006411607175332131,6.424295228616417e-09,1.866844934910997e-09,3.2058791580555487e-09,2.5221545329523595e-09,9.571780319737129e-05,0.012600600569214453,3.689153513907986e-05,2.2919119535648276e-07,0.001593171807018688,5.000920753208777e-09,4.74847035823197e-05,3.6355991923628643e-06,9.431992282697295e-08,2.7386728963463656e-11,1.8376297695282431e-10,1.7982986678380455e-09,3.914595407384383e-11,1.2884607978506512e-10,8.464746759647554e-08,3.349460346598679e-06,3.863407531209445e-14,8.270746239912016e-12,3.696319286907571e-20,2.455393400273303e-12,1.3711942924237533e-13
5.348896501547519e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4325224449777887,0.06800014141257915,0.0045295933415079245,5.5957239063504276e-05,0.005226048584588238,0.0815734815539647,0.031191517048387674,3.136311177907815e-05,5.265695611962652e-10,0.0016507570163520559,4.3195128696803896e-11,0.000575787492980353,2.7715654187476114e-09,3.603344563530311e-06,3.2659177861951016e-09,1.4707163149076342e-10,9.041524440744462e-06,3.0040436627235534e-05,0.004771818446814168,9.395656549687946e-07,0.0006415694645158758,6.392723179844375e-09,1.8602145230352584e-09,3.2037940624213794e-09,2.53334463827411e-09,9.607344616094306e-05,0.012638299496904412,3.69174666164185e-05,2.2918543469517985e-07,0.0015954335690405452,4.9966001776999005e-09,4.753987924050163e-05,3.626696558331896e-06,9.438736249489836e-08,2.731732996536703e-11,1.836772073426458e-10,1.8008611785956277e-09,3.9001529346611235e-11,1.28848447842002e-10,8.450797492296225e-08,3.353100094588512e-06,3.847446360614938e-14,8.279661142952429e-12,3.7009604109239254e-20,2.456511819974451e-12,1.3718190062525955e-13
5.358356002252127e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43248610453805336,0.06794283968783525,0.004517031165083817,5.596244040992307e-05,0.005226352851102762,0.08169580715067794,0.031216350280131474,3.1314061133128276e-05,5.28517196307549e-10,0.0016494694301374844,4.315791489816435e-11,0.0005759955757131901,2.771351558063975e-09,3.5903712955866607e-06,3.2696977339352832e-09,1.4709590483096135e-10,9.01939719698997e-06,3.0075241104655957e-05,0.004767397050589199,9.341319116593372e-07,0.0006419773889831461,6.3613506410368975e-09,1.8536085462361726e-09,3.20171357009349e-09,2.5445566010879893e-09,9.642951354407573e-05,0.012676014108010239,3.6943309720732875e-05,2.2917951452494335e-07,0.0015976928627993194,4.992283356658123e-09,4.759495890579206e-05,3.617814970110653e-06,9.445457274145902e-08,2.7248186890275674e-11,1.8359186557226603e-10,1.8034191768855604e-09,3.885784536652263e-11,1.288504495386766e-10,8.436871802093385e-08,3.356732234931551e-06,3.831566963842036e-14,8.288557394709814e-12,3.7055927514841694e-20,2.4576277370783247e-12,1.3724423219646378e-13
5.367815502956734e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4324497475359081,0.06788558741530785,0.004504505756736424,5.5967610037513134e-05,0.00522665374923794,0.08181803039081273,0.031241113289075615,3.126509078690323e-05,5.304668592872793e-10,0.0016481829301076808,4.312075277514587e-11,0.0005762033618944828,2.7711387719796724e-09,3.5774639281493354e-06,3.2734705155583984e-09,1.4711970653914456e-10,8.997350865171088e-06,3.010998501886676e-05,0.004762979613566195,9.287370615131083e-07,0.0006423844931324363,6.330176069655916e-09,1.847026911107487e-09,3.1996376778766955e-09,2.5557903777171887e-09,9.678600369747739e-05,0.012713744242575018,3.696906472602315e-05,2.2917343567992584e-07,0.0015999496905824506,4.987970286658473e-09,4.764994272713643e-05,3.60895438791846e-06,9.452155427722334e-08,2.7179298428236045e-11,1.8350694848299292e-10,1.8059726676926519e-09,3.871489666834592e-11,1.2885208649259306e-10,8.422969643990703e-08,3.360356780709077e-06,3.815768844537252e-14,8.29743502727019e-12,3.710216323678353e-20,2.458741161340024e-12,1.373064245010545e-13
5.3772750036613415e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4324133741297,0.06782838455129944,0.004492017004722214,5.5972748139664517e-05,0.005226951295184808,0.08194015134965578,0.03126580628313389,3.121620057692673e-05,5.324185397121561e-10,0.0016468975146575297,4.308364214616629e-11,0.0005764108522420854,2.7709270550348167e-09,3.5646219751025286e-06,3.2772361449908777e-09,1.4714303849651527e-10,8.97538502954265e-06,3.0144668463811117e-05,0.004758566134028385,9.233807685802794e-07,0.0006427907791529992,6.299197937432755e-09,1.8404695246139273e-09,3.1975663825632865e-09,2.5670459244147256e-09,9.714291497385e-05,0.012751489741187075,3.6994731905535715e-05,2.291671989893878e-07,0.0016022040546792445,4.9836609642869755e-09,4.7704830853203894e-05,3.6001147719594227e-06,9.458830781080927e-08,2.71106632793964e-11,1.8342245294382964e-10,1.8085216560251732e-09,3.857267784212231e-11,1.2885336031516703e-10,8.409090973082659e-08,3.363973744982314e-06,3.8000515098924386e-14,8.30629407267037e-12,3.714831142571547e-20,2.459852102458506e-12,1.373684780809608e-13
5.386734504365949e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4323769844772427,0.06777123105215221,0.004479564797637346,5.5977854908380846e-05,0.005227245505034292,0.08206217010251157,0.031290429469632765,3.1167390340321685e-05,5.343722271733211e-10,0.0016456131821891182,4.304658283072102e-11,0.0005766180474709358,2.770716401799489e-09,3.551844955252057e-06,3.2809946361478342e-09,1.4716590257801419e-10,8.95349927759021e-06,3.017929153325815e-05,0.004754156610250201,9.180627003357653e-07,0.0006431962492259708,6.268414730258636e-09,1.8339362940896316e-09,3.195499680933031e-09,2.5783231973643495e-09,9.750024572790233e-05,0.012789250444978906,3.7020311531768055e-05,2.291608052777322e-07,0.0016044559573808322,4.979355386140468e-09,4.77596234323886e-05,3.5912960824233918e-06,9.465483404888744e-08,2.7042280153898674e-11,1.8333837585134363e-10,1.8110661469148465e-09,3.843118353250115e-11,1.2885427261174743e-10,8.39523574460543e-08,3.3675831407924616e-06,3.784414470681036e-14,8.315134562898034e-12,3.719437223203807e-20,2.4609605700770245e-12,1.374303934749984e-13
5.3961940050705564e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43234057873581716,0.06771412687424799,0.004467149024416711,5.598293053429094e-05,0.005227536394778027,0.08218408672470193,0.03131498305531259,3.111865991480536e-05,5.363279112764528e-10,0.0016443299311116677,4.3009574649373896e-11,0.0005768249482930731,2.7705068068734734e-09,3.5391323922659598e-06,3.284746002932873e-09,1.4718830065233594e-10,8.931693199995564e-06,3.021385432080376e-05,0.004749751040497326,9.127825276384443e-07,0.0006436009055244192,6.237824947924423e-09,1.8274271272365989e-09,3.1934375697531956e-09,2.5896221526815825e-09,9.785799431636383e-05,0.012827026195626085,3.7045803876461743e-05,2.291542553645441e-07,0.001606705400980154,4.97505354882649e-09,4.7814320612810375e-05,3.582498279486929e-06,9.472113369618437e-08,2.6974147771772896e-11,1.8325471412902625e-10,1.8136061454161502e-09,3.829040843808264e-11,1.2885482498163366e-10,8.381403913935785e-08,3.3711849811607335e-06,3.768857241110078e-14,8.323956529891958e-12,3.724034580590237e-20,2.4620665737835213e-12,1.3749217121889277e-13
5.405653505775164e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4323041570621723,0.06765707197400818,0.004454769574332994,5.5987975206660384e-05,0.005227823980309144,0.08230590129156554,0.031339467246328814,3.107000913868499e-05,5.382855816418587e-10,0.0016430477598414718,4.297261742374825e-11,0.0005770315554176549,2.770298264886009e-09,3.526483814616048e-06,3.2884902592379313e-09,1.472102345819448e-10,8.909966390602528e-06,3.0248356919871444e-05,0.004745349423026741,9.075399246926198e-07,0.0006440047502133863,6.2074271039764105e-09,1.8209419321231214e-09,3.1913800457785286e-09,2.6009427464147812e-09,9.821615909799896e-05,0.012864816835346175,3.707120921060417e-05,2.291475500646301e-07,0.0016089523877719294,4.970755448963094e-09,4.786892254231562e-05,3.5737213233142557e-06,9.478720745548572e-08,2.690626486283174e-11,1.831714647270607e-10,1.816141656605808e-09,3.8150347310768834e-11,1.2885501901809443e-10,8.36759543658996e-08,3.3747792790883893e-06,3.75337933875737e-14,8.33276000554201e-12,3.728623229720953e-20,2.4631701231110086e-12,1.3755381184530024e-13
5.415113006479771e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.432267719612527,0.06760006630789368,0.004442426336995723,5.599298911340295e-05,0.005228108277423079,0.08242761387845715,0.03136388224825318,3.102143785085312e-05,5.402452279045688e-10,0.0016417666668018293,4.293571097651796e-11,0.0005772378695509748,2.770090770495583e-09,3.5138987555200047e-06,3.292227418943193e-09,1.472317062230901e-10,8.888318446383116e-06,3.0282799423712353e-05,0.0047409517560867654,9.023345690078864e-07,0.0006444077854499254,6.177219725752299e-09,1.81448061718223e-09,3.189327105751242e-09,2.612284934545837e-09,9.857473843361751e-05,0.012902622206897647,3.7096527804443596e-05,2.2914069018804707e-07,0.0016111969200526184,4.966461083178652e-09,4.7923429368478714e-05,3.564965174058193e-06,9.485305602763898e-08,2.6838630166564612e-11,1.8308862462264983e-10,1.8186726855834954e-09,3.801099495511678e-11,1.2885485630839336e-10,8.353810268222527e-08,3.3783660475567707e-06,3.737980284796352e-14,8.341545021689046e-12,3.7332031855609866e-20,2.4642712275380303e-12,1.3761531588383167e-13
5.424572507184379e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4322312665425702,0.06754310983240491,0.004430119202350338,5.59979724410919e-05,0.005228389301818333,0.08254922456074736,0.03138822826607488,3.097294589078318e-05,5.42206839714426e-10,0.0016404866504229813,4.289885513139862e-11,0.0005774438913964792,2.7698843183896805e-09,3.5013767528844273e-06,3.2959574959169078e-09,1.4725271742582187e-10,8.866748967404241e-06,3.0317181925406036e-05,0.0047365580379171044,8.971661413608888e-07,0.0006448100133831505,6.1472013540810106e-09,1.8080430912101845e-09,3.1872787464010664e-09,2.6236486729911473e-09,9.893373068608741e-05,0.012940442153578762,3.712175992747821e-05,2.2913367654013958e-07,0.0016134390001203936,4.962170448111781e-09,4.797784123860299e-05,3.556229791861098e-06,9.491868011155704e-08,2.6771242432035954e-11,1.8300619081921123e-10,1.821199237471203e-09,3.787234622770934e-11,1.2885433843380467e-10,8.34004836462538e-08,3.3819452995273355e-06,3.722659603834877e-14,8.350311610125307e-12,3.737774463050417e-20,2.465369896489059e-12,1.376766838610772e-13
5.434032007888986e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43219479800746263,0.06748620250408174,0.004417848060677233,5.600292537497118e-05,0.005228667069097274,0.08267073341382174,0.03141250550420189,3.092453309852503e-05,5.441704067361772e-10,0.0016392077091420495,4.286204971313888e-11,0.0005776496216547846,2.769678903284513e-09,3.488917349248482e-06,3.299680504015176e-09,1.4727327003400657e-10,8.845257556794791e-06,3.035150451786193e-05,0.0047321682667489,8.920343257565473e-07,0.0006452114361542801,6.117370542929773e-09,1.8016292633649376e-09,3.185234964445258e-09,2.6350339176030715e-09,9.92931342203532e-05,0.012978276519226502,3.7146905848443456e-05,2.291265099215873e-07,0.0016156786302751233,4.957883540411207e-09,4.803215829972077e-05,3.547515136855779e-06,9.498408040422176e-08,2.6704100417785515e-11,1.8292416034551435e-10,1.823721317411293e-09,3.773439603653392e-11,1.288534669696269e-10,8.32630968172666e-08,3.3855170479416873e-06,3.707416823503947e-14,8.359059802594564e-12,3.7423370771043987e-20,2.4664661393347887e-12,1.377379163006237e-13
5.443491508593594e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4321583141618374,0.06742934427950334,0.004405612802590828,5.60078480989665e-05,0.005228941594766883,0.08279214051308063,0.03143671416646202,3.087619931470065e-05,5.461359186495622e-10,0.0016379298414029703,4.282529454751188e-11,0.0005778550610236945,2.769474519924838e-09,3.476520091728402e-06,3.303396457081899e-09,1.4729336588534243e-10,8.823843820713248e-06,3.038576729381896e-05,0.0047277824408047614,8.869388093908414e-07,0.0006456120558966708,6.08772585971243e-09,1.7952390431645597e-09,3.1831957565885257e-09,2.646440624170404e-09,9.965294740344351e-05,0.013016125148215422,3.717196583534598e-05,2.291191911284267e-07,0.0016179158128183332,4.953600356735458e-09,4.8086380698595214e-05,3.538821169166413e-06,9.504925760068641e-08,2.6637202891725104e-11,1.8284253025687475e-10,1.8262389305682868e-09,3.759713934035687e-11,1.2885224348521407e-10,8.31259417558965e-08,3.389081305721616e-06,3.692251474996473e-14,8.367789630791564e-12,3.7468910426129e-20,2.4675599653926284e-12,1.3779901372307763e-13
5.452951009298201e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4321218151598016,0.0673725351152882,0.004393413319038638,5.601274079569631e-05,0.005229212894239535,0.0829134459339384,0.03146085445610425,3.0827944380499747e-05,5.481033651494012e-10,0.001636653045656438,4.2788589461306745e-11,0.0005780602101982151,2.7692711630837555e-09,3.464184531962584e-06,3.307105368948678e-09,1.4731300681137536e-10,8.802507368315599e-06,3.0419970345845475e-05,0.00472340055829883,8.818792826127632e-07,0.0006460118747358627,6.058265885137401e-09,1.7888723404857772e-09,3.1811611195230847e-09,2.6578687484186805e-09,0.00010001316860447623,0.013053987885456576,3.7196940155462244e-05,2.291117209520772e-07,0.0016201505500531726,4.949320893752843e-09,4.814050858172208e-05,3.530147848909448e-06,9.511421239407868e-08,2.6570548631039117e-11,1.8276129763470426e-10,1.8287520821301746e-09,3.7460571148114294e-11,1.2885066954399667e-10,8.298901802411754e-08,3.392638085769124e-06,3.677163093314589e-14,8.376501126362572e-12,3.751436374440854e-20,2.4686513839271763e-12,1.3785997664609274e-13
5.4624105100028086e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4320853011549368,0.0673157749680942,0.004381249501300325,5.601760364648275e-05,0.005229480982833742,0.0830346497518229,0.03148492657579988,3.077976813767554e-05,5.500727359456835e-10,0.0016353773203598408,4.275193428232011e-11,0.0005782650698705734,2.7690688275623796e-09,3.4519102260574678e-06,3.310807253434502e-09,1.4733219463751447e-10,8.781247811723774e-06,3.045411376634207e-05,0.0047190226174368,8.768554388890532e-07,0.0006464108947896299,6.028989212282486e-09,1.782529065562513e-09,3.179131049928778e-09,2.6693182460125617e-09,0.00010037379619468724,0.013091864576396392,3.7221829075285e-05,2.2910410017940592e-07,0.0016223828442843945,4.945045148141456e-09,4.81945420953283e-05,3.521495136194491e-06,9.51789454756056e-08,2.6504136422093405e-11,1.8268045958392408e-10,1.8312607773027806e-09,3.732468651832746e-11,1.2884874670347936e-10,8.285232518523566e-08,3.3961874009664623e-06,3.662151215936162e-14,8.385194320906131e-12,3.755973087428487e-20,2.469740404150369e-12,1.3792080558438653e-13
5.471870010707416e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4320487723003005,0.06725906379461832,0.00436912124098677,5.602243683136234e-05,0.00522974587577489,0.08315575204217512,0.03150893072764382,3.073167042854053e-05,5.520440207636524e-10,0.0016341026639772043,4.271532883934795e-11,0.0005784696407302329,2.768867508189664e-09,3.4396967345340315e-06,3.314502124345658e-09,1.4735093118304767e-10,8.760064765994216e-06,3.0488197647541552e-05,0.004714648616415988,8.718669747662366e-07,0.0006468091181680083,5.999894447119191e-09,1.7762091289842506e-09,3.177105544472949e-09,2.6807890725567714e-09,0.00010073482854744134,0.013129755067015527,3.724663286057468e-05,2.2909632959275234e-07,0.0016246126978183327,4.9407731165887364e-09,4.8248481385373643e-05,3.512862991125198e-06,9.524345753455559e-08,2.6437965060334056e-11,1.8260001323498267e-10,1.8337650213108314e-09,3.718948055849456e-11,1.2884647651527733e-10,8.271586280387761e-08,3.3997292641761605e-06,3.647215383317302e-14,8.393869245971763e-12,3.7605011963907707e-20,2.4708270352219117e-12,1.3798150104975472e-13
5.4813295114120234e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43201222874842704,0.06720240155159678,0.00435702843003914,5.602724052909669e-05,0.005230007588196005,0.08327675288044852,0.031532867113155644,3.0683651095962326e-05,5.540172093438911e-10,0.001632829074979128,4.2678772962177345e-11,0.0005786739234639092,2.7686671998223105e-09,3.42754362227505e-06,3.3181899954758333e-09,1.4736921826115752e-10,8.738957849087261e-06,3.052222208150606e-05,0.0047102785534253585,8.669135898358405e-07,0.0006472065469733383,5.970980209236607e-09,1.769912441694567e-09,3.175084599810333e-09,2.692281183594188e-09,0.0001010962640382143,0.013167659203827795,3.727135177641435e-05,2.2908840996991654e-07,0.0016268401129628607,4.936504795791287e-09,4.830232659755498e-05,3.504251373800149e-06,9.530774925830015e-08,2.6372033350185383e-11,1.825199557457775e-10,1.8362648194070525e-09,3.7054948424488744e-11,1.2884386052515973e-10,8.257963044598054e-08,3.4032636882410627e-06,3.632355140945857e-14,8.402525933060036e-12,3.765020716117295e-20,2.4719112862500304e-12,1.3804206355110737e-13
5.490789012116631e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43197567065132914,0.06714578819580488,0.004344970960727965,5.603201491718306e-05,0.005230266135138459,0.08339765234210855,0.031556735933281024,3.0635709983359587e-05,5.559922914424077e-10,0.001631556551842731,4.2642266481578255e-11,0.0005788779187555876,2.7684678973443575e-09,3.4154504584729703e-06,3.3218708806057287e-09,1.4738705767893676e-10,8.717926681836512e-06,3.0556187160131655e-05,0.004705912426645576,8.619949866984421e-07,0.0006476031833003185,5.942245129800148e-09,1.7636389149898655e-09,3.1730682125833903e-09,2.7037945346090735e-09,0.0001014581010446326,0.013205576833879022,3.729598608707979e-05,2.2908034208424786e-07,0.0016290650920273615,4.932240182455325e-09,4.8356077877303275e-05,3.4956602443137114e-06,9.537182133230054e-08,2.6306340104969392e-11,1.8244028429562368e-10,1.838760176861506e-09,3.692108532001843e-11,1.288409002730199e-10,8.244362767878367e-08,3.4067906859843532e-06,3.6175700365952847e-14,8.411164413625041e-12,3.7695316613733514e-20,2.472993166291456e-12,1.3810249359448975e-13
5.500248512821238e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4319390981604984,0.06708922368405704,0.004332948725652203,5.6036760171864804e-05,0.005230521531552705,0.08351845050263225,0.031580537388392914,3.058784693469785e-05,5.579692568307163e-10,0.0016302850930515914,4.260580922929568e-11,0.0005790816272865376,2.7682695956669387e-09,3.403416816578509e-06,3.325544793502731e-09,1.4740445123740414e-10,8.69697088791879e-06,3.0590092975151595e-05,0.0047015502342490564,8.571108709312943e-07,0.0006479990292360319,5.913687851487438e-09,1.757388460517669e-09,3.1710563794223632e-09,2.7153290810314773e-09,0.00010182033794651612,0.013243507804745858,3.732053605605576e-05,2.2907212670471218e-07,0.0016312876373227217,4.927979273296123e-09,4.8409735369781714e-05,3.487089562756899e-06,9.543567444011085e-08,2.6240884146814695e-11,1.8236099608615702e-10,1.841251098951789e-09,3.678788649605312e-11,1.288375972928941e-10,8.230785407081828e-08,3.410310270209594e-06,3.6028596185412314e-14,8.41978471907246e-12,3.7740340468992304e-20,2.4740726843514643e-12,1.3816279168307695e-13
5.509708013525846e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43190251142690633,0.06703270797320672,0.004320961617738314,5.60414764681418e-05,0.005230773792298989,0.08363914743750749,0.03160427167829254,3.054006179448562e-05,5.599480952959217e-10,0.0016290146970956917,4.256940103804167e-11,0.0005792850497353301,2.7680722897283944e-09,3.391442274249865e-06,3.329211747921314e-09,1.4742140073152004e-10,8.67609009382437e-06,3.062393961812763e-05,0.004697191974399995,8.522609510481512e-07,0.0006483940868599862,5.885307031672742e-09,1.7511609902749553e-09,3.169049096944662e-09,2.7268847782308805e-09,0.00010218297312581172,0.013281451964534745,3.734500194625322e-05,2.29063764595799e-07,0.0016335077511612887,4.92372206503719e-09,4.846329921989594e-05,3.478539289218217e-06,9.549930926337584e-08,2.6175664306538858e-11,1.82282088350094e-10,1.8437375909908998e-09,3.665534725019436e-11,1.2883395311306803e-10,8.217230919189639e-08,3.413822453700753e-06,3.5882234421766524e-14,8.428386880757102e-12,3.778527887408914e-20,2.4751498493852105e-12,1.382229583172161e-13
5.519167514230453e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4318659106010063,0.06697624102014625,0.004309009530239344,5.6046163979780626e-05,0.005231022932148089,0.08375974322223281,0.03162793900221086,3.049235440777034e-05,5.619287966408004e-10,0.0016277453624713623,4.253304174148738e-11,0.0005794881867778528,2.767875974493821e-09,3.3795264133026156e-06,3.3328717576028106e-09,1.4743790795020217e-10,8.655283928828129e-06,3.065772718045349e-05,0.004692837645254423,8.474449384723912e-07,0.0006487883582441659,5.857101339457244e-09,1.7449564166072616e-09,3.1670463617551834e-09,2.738461581516396e-09,0.00010254600496661469,0.013319409161880768,3.73693840198058e-05,2.290552565176e-07,0.0016357254358568315,4.919468554411491e-09,4.8516769572291974e-05,3.4700093837845055e-06,9.556272648183913e-08,2.6110679423578175e-11,1.8220355834154414e-10,1.8462196583219105e-09,3.652346292618055e-11,1.2882996925602546e-10,8.203699261310249e-08,3.4173272492222326e-06,3.5736610679203975e-14,8.436970929988709e-12,3.7830131975924357e-20,2.47622467029789e-12,1.382829939944759e-13
5.528627014935061e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43182929583273405,0.06691982278180708,0.004297092356733988,5.6050822879324834e-05,0.005231268965781966,0.08388023793231662,0.03165153955880998,3.044472462013449e-05,5.639113506838796e-10,0.0016264770876812235,4.249673117425555e-11,0.0005796910390873253,2.767680644954562e-09,3.367668819660223e-06,3.3365248362745465e-09,1.4745397467634149e-10,8.63455202495972e-06,3.069145575336937e-05,0.004688487244960251,8.42662547498622e-07,0.0006491818454530575,5.8290694519418746e-09,1.7387746522070868e-09,3.1650481704473677e-09,2.750059446151931e-09,0.0001029094318553114,0.013357379245946363,3.739368253786571e-05,2.2904660322602382e-07,0.0016379406937245356,4.915218738161386e-09,4.8570146571343195e-05,3.4614998065417662e-06,9.562592677335223e-08,2.6045928345925535e-11,1.8212540332800165e-10,1.8486973062676513e-09,3.639222891340176e-11,1.288256472383725e-10,8.190190390678636e-08,3.420824669518906e-06,3.559172050148675e-14,8.445536898031597e-12,3.787489992116197e-20,2.4772971559435475e-12,1.3834289920960389e-13
5.538086515639668e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43179266727150856,0.0668634532151593,0.004285209991125684,5.605545333810494e-05,0.005231511907794487,0.08400063164327687,0.031675073546183916,3.0397172277691692e-05,5.658957472595168e-10,0.001625209871234135,4.246046917191275e-11,0.000579893607334315,2.7674862961286806e-09,3.3558690833052102e-06,3.3401709976503756e-09,1.4746960268681775e-10,8.613894016975627e-06,3.072512542794568e-05,0.004684140771657311,8.379134952645679e-07,0.0006495745505436938,5.801210062212494e-09,1.732615610111566e-09,3.163054519601952e-09,2.7616783273468134e-09,0.00010327325218046184,0.013395362066420313,3.741789776113052e-05,2.2903780547259438e-07,0.0016401535270809768,4.910972613036061e-09,4.8623430361167965e-05,3.4530105175759885e-06,9.568891081386472e-08,2.598140992998625e-11,1.8204762061318416e-10,1.851170540182147e-09,3.6261640646196845e-11,1.2882098857106205e-10,8.176704264655033e-08,3.424314727316143e-06,3.544755950236667e-14,8.45408481609496e-12,3.7919582856185244e-20,2.478367315127118e-12,1.3840267445454835e-13
5.546600066273815e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43175968989650976,0.06681276218393974,0.004274545535402342,5.605959657478878e-05,0.005231727924260905,0.08410889969131335,0.0316961973814008,3.0354441258371155e-05,5.676832711538443e-10,0.0016240702800876176,4.242787475763461e-11,0.0005800756764352823,2.7673122165989505e-09,3.345298452919725e-06,3.3434466399247675e-09,1.4748329425811397e-10,8.595364691072373e-06,3.075537785210796e-05,0.004680232301718262,8.336676213448503e-07,0.000649927318108335,5.776283029155216e-09,1.7270918281987726e-09,3.1612641130990725e-09,2.772153252500677e-09,0.00010360102553105565,0.013429557370667172,3.7439620460039173e-05,2.2902976459713678e-07,0.0016421430060603725,4.907154253655416e-09,4.8671306197040124e-05,3.44538747099529e-06,9.574541211286395e-08,2.5923541342932407e-11,1.8197793227972262e-10,1.85339268120616e-09,3.614465958048023e-11,1.2881650917928007e-10,8.164586162732073e-08,3.4274494948984637e-06,3.531843457424613e-14,8.461762535378218e-12,3.795972493476354e-20,2.4793284765064312e-12,1.3845636145494801e-13
5.5551136169079615e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4317267015780323,0.06676211051065357,0.0042639091115108715,5.606371703546854e-05,0.005231941458780555,0.08421708604630161,0.031717267599155684,3.0311772733993416e-05,5.694722718899719e-10,0.0016229315439177869,4.2395319429925795e-11,0.000580257516471802,2.7671389238375317e-09,3.3347740647882397e-06,3.3467167002651225e-09,1.4749663319104904e-10,8.576894664694927e-06,3.078558270840526e-05,0.00467632700976151,8.294483226812467e-07,0.0006502794553065297,5.75149373161082e-09,1.72158631827995e-09,3.1594773790805584e-09,2.782645132005177e-09,0.00010392911509002056,0.013463762761240427,3.746127608957345e-05,2.290216078546739e-07,0.0016441305247538198,4.903338879103587e-09,4.8719106754665985e-05,3.4377807964935544e-06,9.580173928464773e-08,2.5865859470361496e-11,1.8190854139977965e-10,1.8556112551702804e-09,3.602819464057063e-11,1.2881175941386424e-10,8.152486418594603e-08,3.430578318397397e-06,3.5189893637221556e-14,8.469425682112488e-12,3.7999798379833343e-20,2.4802877668938982e-12,1.385099439306028e-13
5.563627167542108e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43169370242393373,0.06671149816401271,0.004253300642777918,5.606781484256336e-05,0.005232152521812085,0.08432519076331196,0.03173828434268422,3.0269166593463716e-05,5.712627420903484e-10,0.001621793661650346,4.2362803070845324e-11,0.0005804391279272679,2.766966414266586e-09,3.324295628250873e-06,3.349981188640043e-09,1.4750962076854189e-10,8.558483677134258e-06,3.081574006288797e-05,0.0046724248944143825,8.252553988360022e-07,0.0006506309636225467,5.726841240938624e-09,1.716099017670992e-09,3.1576943150283495e-09,2.793153933098414e-09,0.00010425751968723141,0.013497978129652154,3.7482864838251196e-05,2.2901333578424137e-07,0.0016461160848528617,4.899526487028146e-09,4.8766832138570934e-05,3.4301904649766547e-06,9.585789281805946e-08,2.58083634957826e-11,1.8183944605481113e-10,1.857826266016083e-09,3.5912242589553656e-11,1.2880674036441858e-10,8.140405001415245e-08,3.4337012070493355e-06,3.506193355649091e-14,8.477074278950669e-12,3.8039803297590315e-20,2.4812451926068033e-12,1.3856342223447293e-13
