Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),H2OX(23),CH3OO(77),C2H6X(52)
1.4154309489839402e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31297721582267191,0.11269307845515156,0.013231175103909207,0.0,7.8403740093908577e-05,0.00016461455520123307,0.0,1.6136353855651468e-05,0.0,0.00049353199904959464,7.9879513058761716e-13,6.5131087487064552e-08,4.2898396906838823e-11,1.2861392046108513e-07,0.0,0.0,1.7808755143941429e-08,9.542217815536705e-10,0.0054506559213684212,0.019101889743214844,1.6474311638686568e-07,2.4050284142974026e-07,3.4967016892057556e-05,2.3854707297142981e-06,3.5000200356745603e-09,5.0634722243380532e-08,4.0479144438031688e-08
1.4176855964650809e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31295615618031269,0.11269256643974154,0.013220286599857406,0.0,7.8728307291224295e-05,0.00016474095258877354,0.0,1.6222436302366745e-05,0.0,0.00049426463541730168,8.0736805158927973e-13,6.5141980463241163e-08,4.31926997610443e-11,1.2918799387910453e-07,0.0,0.0,1.7836467645745429e-08,9.6291931380902656e-10,0.0054502619233938124,0.019123341216504896,1.6490279555047205e-07,2.4078776410972821e-07,3.4966830562372517e-05,2.3871520612234272e-06,3.5140089944653565e-09,5.0668181578025728e-08,4.0692595516074681e-08
1.4199402439462215e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31293511764417442,0.11269205477635263,0.013209408519396969,0.0,7.9053443218903368e-05,0.00016486645655594298,0.0,1.630877401029673e-05,0.0,0.00049499601607027016,8.1601249847986499e-13,6.5152745496973344e-08,4.3488266948530138e-11,1.2976331006335389e-07,0.0,0.0,1.7864123803063057e-08,9.7167644183296912e-10,0.0054498683165208513,0.019144771273816471,1.6506216072992466e-07,2.4107196841966985e-07,3.4966576340511195e-05,2.3888203355265484e-06,3.5280201028953555e-09,5.0701428512030757e-08,4.0906662229185015e-08
1.4221948914273621e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3129141001879292,0.11269154346440856,0.013198540849979436,0.0,7.9379146492272834e-05,0.00016499106883958146,0.0,1.6395366918170883e-05,0.0,0.00049572614220154312,8.2472887585271054e-13,6.5163383079599722e-08,4.3785099708306208e-11,1.3033986752498343e-07,0.0,0.0,1.7891723619584616e-08,9.8049342124839662e-10,0.0054494751002552438,0.019166179941630813,1.6522121286177902e-07,2.4135545509102657e-07,3.4966254537857992e-05,2.3904755804906279e-06,3.5420532973924686e-09,5.0734463614345666e-08,4.1121344336055463e-08
1.4244495389085028e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31289310378528828,0.11269103250331877,0.013187683579076114,0.0,7.9705415724944388e-05,0.00016511479118572301,0.0,1.6482214963196693e-05,0.0,0.00049645501502149374,8.3351758923655007e-13,6.5173893701375171e-08,4.4083199267351685e-11,1.3091766477118968e-07,0.0,0.0,1.7919267099882352e-08,9.8937050792747981e-10,0.005449082274102666,0.019187567246391396,1.6537995288368009e-07,2.4163822486646849e-07,3.4965865464869789e-05,2.3921178241047562e-06,3.5561085136360331e-09,5.0767287454474796e-08,4.133664159176997e-08
1.4267041863896434e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31287212841000128,0.1126905218924787,0.013176836694178021,0.0,8.0032249528848615e-05,0.00016523762534948627,0.0,1.6569318081071563e-05,0.0,0.00049718263575765972,8.4237904509159855e-13,6.5184277851473063e-08,4.4382566840662895e-11,1.3149670030527012e-07,0.0,0.0,1.7946754249404232e-08,9.9830795798924268e-10,0.0054486898375687544,0.019208933214503881,1.6553838172905869e-07,2.4192027849733491e-07,3.4965409431077524e-05,2.3937470944785402e-06,3.5701856881629246e-09,5.0799900602457312e-08,4.1552553747834359e-08
1.428958833870784e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31285117403585649,0.11269001163126979,0.013166000182795866,0.0,8.0359646514271515e-05,0.00016535957309496559,0.0,1.6656676205994615e-05,0.0,0.00049790900565456497,8.5131365080563335e-13,6.5194536017986593e-08,4.4683203631301473e-11,1.320769726266759e-07,0.0,0.0,1.797418507446782e-08,1.0073060277971436e-09,0.0054482977901591312,0.019230277872336263,1.656965003310327e-07,2.4220161673355512e-07,3.496488674509942e-05,2.3953634198405027e-06,3.5842847573966249e-09,5.083230362884558e-08,4.1769080552206799e-08
1.4312134813519247e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31283024063668041,0.11268950171905968,0.013155174032459986,0.0,8.0687605289890741e-05,0.00016548063619512289,0.0,1.6744289270678531e-05,0.0,0.00049863412597355068,8.6032181469007785e-13,6.5204668687930508e-08,4.4985110830442682e-11,1.3265848023106489e-07,0.0,0.0,1.8001559582254077e-08,1.0163649739566692e-09,0.0054479061313793924,0.019251601246218837,1.6585430962397712e-07,2.4248224033637172e-07,3.4964297714630359e-05,2.3969668285364946e-06,3.5984056568260115e-09,5.0864497104680773e-08,4.1986221749328336e-08
1.4332426640849511e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31281141848941907,0.11268904309593089,0.013145439345561888,0.0,8.0983247367368133e-05,0.00016558883808592785,0.0,1.6823358945588064e-05,0.0,0.00049928566692743399,8.6849239263238472e-13,6.5213681192963302e-08,4.5257914483905891e-11,1.3318289199561262e-07,0.0,0.0,1.8026148494615694e-08,1.0245702870584553e-09,0.0054475539703475514,0.019270774106667721,1.6599607429689331e-07,2.4273419120430844e-07,3.4963711116234451e-05,2.3983988761346244e-06,3.6111330787395817e-09,5.0893292539552435e-08,4.2182173918508419e-08
1.4352718468179776e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31279261329168689,0.11268858475448761,0.01313571303196393,0.0,8.1279342350188772e-05,0.00016569632616197691,0.0,1.690263501488437e-05,0.0,0.00049993619770123405,8.7672318312210324e-13,6.5222592792903125e-08,4.5531748975242147e-11,1.3370830201593084e-07,0.0,0.0,1.8050691802932539e-08,1.0328253054510319e-09,0.0054472021233450138,0.019289929767556127,1.6613758986106544e-07,2.4298556440327475e-07,3.496307125030623e-05,2.3998205051133754e-06,3.6238780850438345e-09,5.0921919118333529e-08,4.2378623344793325e-08
1.437301029551004e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31277382502448348,0.11268812669424073,0.013125995082616387,0.0,8.1575889220875052e-05,0.00016580310173375514,0.0,1.698211742647348e-05,0.0,0.00050058571924873349,8.8501448572167573e-13,6.523140384055017e-08,4.5806615148317321e-11,1.3423470918768399e-07,0.0,0.0,1.8075189514209263e-08,1.0411302166931241e-09,0.005446850590011351,0.019309068248000733,1.662788569941377e-07,2.432363605015645e-07,3.4962378339248983e-05,2.4012317363743618e-06,3.6366406291335846e-09,5.0950377258244842e-08,4.2575569834693929e-08
1.4393302122840305e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31275505366883338,0.1126876689146924,0.013116285488482303,0.0,8.1872886960980863e-05,0.00016590916611729882,0.0,1.7061806127315431e-05,0.0,0.00050123423253432668,8.9336660058978292e-13,6.524011468800137e-08,4.6082513839321175e-11,1.3476211240417941e-07,0.0,0.0,1.8099641636001893e-08,1.0494852084963075e-09,0.0054464993699861377,0.019328189567093607,1.6641987637247186e-07,2.4348658007036859e-07,3.4961632604866907e-05,2.4026325908922619e-06,3.6494206643900779e-09,5.0978667376774475e-08,4.2773013192488935e-08
1.441359395017057e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31273629920578616,0.11268721141533612,0.013106584240537511,0.0,8.2170334551112231e-05,0.00016601452063413305,0.0,1.7141701063431155e-05,0.0,0.0005018817385329218,9.0177982847903292e-13,6.5248725686651281e-08,4.6359445876796746e-11,1.3529051055639724e-07,0.0,0.0,1.8124048176414281e-08,1.0578904687236179e-09,0.0054461484629089564,0.01934729374390225,1.665606486718817e-07,2.437362236847842e-07,3.4960834268365468e-05,2.404023089713898e-06,3.6622181441767627e-09,5.1006789891666121e-08,4.2970953220242611e-08
1.4433885777500834e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31271756161641656,0.11268675419565682,0.013096891329770559,0.0,8.2468230970947606e-05,0.0001661191666112098,0.0,1.7221802179909361e-05,0.0,0.00050252823822984148,9.1025447073364761e-13,6.5257237187193169e-08,4.6637412081670035e-11,1.3581990253302131e-07,0.0,0.0,1.8148409144094591e-08,1.0663461853881605e-09,0.0054457978684193976,0.019366380797469589,1.6670117456733052e-07,2.4398529192383371e-07,3.4959983550351483e-05,2.405403253957335e-06,3.6750330218464422e-09,5.1034745220906227e-08,4.3169389717822521e-08
1.44541776048311e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31269884088182454,0.11268629725513096,0.013087206747182742,0.0,8.27665751992583e-05,0.00016622310538084555,0.0,1.7302109420913371e-05,0.0,0.00050317373262072547,9.1879082928715336e-13,6.5265649539619949e-08,4.6916413267279564e-11,1.3635028722046961e-07,0.0,0.0,1.8172724548231766e-08,1.0748525466517284e-09,0.0054454475861570742,0.019385450746814029,1.6684145473294498e-07,2.4423378537038456e-07,3.4959080670834157e-05,2.4067731048109733e-06,3.687865250739445e-09,5.1062533782711626e-08,4.3368322482917179e-08
1.4474469432161364e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31268013698313468,0.11268584059322666,0.013077530483788029,0.0,8.3065366213928545e-05,0.00016632633828066022,0.0,1.7382622729688007e-05,0.0,0.00050381822271143323,9.2738920666007044e-13,6.5273963093225072e-08,4.7196450239406389e-11,1.3688166350292421e-07,0.0,0.0,1.8196994398552019e-08,1.0834097408234258e-09,0.0054450976157616095,0.01940450361092946,1.6698148984202408e-07,2.4448170461114916e-07,3.4958125849225965e-05,2.4081326635326383e-06,3.7007147841853858e-09,5.1090155995517567e-08,4.356775131105364e-08
1.4515053086821895e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31264277961808606,0.11268492810311348,0.013058202878697169,0.0,8.3664284509569879e-05,0.00016653069184745445,0.0,1.7544267318976596e-05,0.0,0.00050510419406627545,9.4477323086733695e-13,6.5290295197652381e-08,4.7759634728728879e-11,1.3794738637858175e-07,0.0,0.0,1.8245397479312092e-08,1.1006773818559628e-09,0.0054443986091298815,0.019442558159326447,1.6726082757955253e-07,2.4497582284115094e-07,3.4956061254408367e-05,2.4108209899531455e-06,3.7264655780045207e-09,5.1144903048891243e-08,4.3968096327858089e-08
1.4555636741482427e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31260548937076837,0.11268401672089699,0.013038908442862859,0.0,8.4264977663967095e-05,0.0001667322381162928,0.0,1.7706735475622007e-05,0.0,0.00050638616054195771,9.6240897517176756e-13,6.5306236280869705e-08,4.8326971845878803e-11,1.3901706218987344e-07,0.0,0.0,1.8293618474797627e-08,1.1181506178528242e-09,0.0054437008456417364,0.0194805445941225,1.6753919314927184e-07,2.454676513830555e-07,3.4953791509295791e-05,2.413468404636079e-06,3.7522850297522367e-09,5.1198989732417942e-08,4.4370423089889008e-08
1.4596220396142958e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31256826609107735,0.11268310644202775,0.013019647104851664,0.0,8.4867437470301818e-05,0.00016693098797283243,0.0,1.7870026713209891e-05,0.0,0.00050766413054341626,9.8029888063391618e-13,6.5321789112140674e-08,4.8898467768110786e-11,1.4009068193281524e-07,0.0,0.0,1.8341657481805734e-08,1.1358309604507902e-09,0.0054430043224152234,0.019518463066389057,1.6781659190656271e-07,2.459571950654675e-07,3.4951318347789703e-05,2.4160750800525714e-06,3.7781727657531109e-09,5.1252419400216304e-08,4.477472988533473e-08
1.463680405080349e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31253110962930686,0.11268219726182957,0.013000418793431098,0.0,8.5471655709472947e-05,0.00016712695238176652,0.0,1.803414053128065e-05,0.0,0.0005089381126298923,9.9844539748486326e-13,6.5336956449627439e-08,4.9474128554671992e-11,1.4116823657050051e-07,0.0,0.0,1.8389514605397981e-08,1.1537199235132706e-09,0.0054423090365690197,0.01955631372680789,1.6809302919253778e-07,2.4644445877540054e-07,3.4948643494322272e-05,2.4186411896995821e-06,3.8041284122331295e-09,5.1305195408759308e-08,4.5181014969473555e-08
1.4717971360124552e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31245699656268289,0.11268038217812239,0.012962060966432428,0.0,8.6685334552237043e-05,0.00016751056909941985,0.0,1.8364833838091347e-05,0.0,0.00051147414804839184,1.0355181116888768e-12,6.5366145620561683e-08,5.0637968373677086e-11,1.433351142234156e-07,0.0,0.0,1.8484683663253335e-08,1.1901297773633911e-09,0.005440922165496122,0.01963181221288593,1.6864304064182177e-07,2.4741216611217325e-07,3.4942695562049694e-05,2.4236524106362883e-06,3.8562419411902147e-09,5.1408799883548325e-08,4.5999512863689762e-08
1.4799138669445615e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31238314898115871,0.11267857142992407,0.01292383439599897,0.0,8.7905948217403826e-05,0.00016788317749569882,0.0,1.8698811119606529e-05,0.0,0.00051399433824365209,1.0736469002493657e-12,6.5393825638029947e-08,5.181853745440587e-11,1.4551762223005727e-07,0.0,0.0,1.8579126650030654e-08,1.2273923332284688e-09,0.0054395402093894091,0.019707041250048178,1.6918926992925398e-07,2.4837081362123469e-07,3.4935961319579729e-05,2.4285034748895475e-06,3.9086226253995188e-09,5.1509830041822227e-08,4.682590217742293e-08
1.4880305978766678e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31230956570129748,0.11267676497551125,0.012885738519432444,0.0,8.9133430573038258e-05,0.00016824486794167714,0.0,1.9036067888288018e-05,0.0,0.00051649875694061327,1.1128516876630513e-12,6.5420018170581701e-08,5.301588012412516e-11,1.4771568720377392e-07,0.0,0.0,1.8672844692746397e-08,1.2655197778610057e-09,0.0054381631452323871,0.019782002029803465,1.6973175923999014e-07,2.4932044240405576e-07,3.4928454224242754e-05,2.4331958045655782e-06,3.961267473627606e-09,5.1608312783335939e-08,4.7660167823938291e-08
1.496147328808774e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31223624554593354,0.11267496277136409,0.012847772777181601,0.0,9.0367715349317593e-05,0.00016859573189476765,0.0,1.9376599452211342e-05,0.0,0.00051898748005049843,1.153152538123444e-12,6.5444744711832274e-08,5.4230038918421522e-11,1.4992923531829216e-07,0.0,0.0,1.8765839040406769e-08,1.304524329625621e-09,0.0054367909500290532,0.01985669573750393,1.7027055050355104e-07,2.5026109440597931e-07,3.4920187584477151e-05,2.4377308355846371e-06,4.0141734953905438e-09,5.1704275011617265e-08,4.8502294242031764e-08
1.5042640597408803e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31216318734414245,0.1126731647722404,0.012809936612819811,0.0,9.1608736157352099e-05,0.00016893586184160158,0.0,1.9720400921688519e-05,0.0,0.00052146058558016017,1.1945696531987283e-12,6.5468026581313301e-08,5.5461054614118942e-11,1.5215819233558282e-07,0.0,0.0,1.8858111060704239e-08,1.3444182372083041e-09,0.0054354236008071861,0.019931123552371019,1.7080568538557313e-07,2.5119281238701697e-07,3.4911174560723127e-05,2.4421100168502875e-06,4.0673377016953052e-09,5.1797743623390341e-08,4.9352265412948705e-08
1.5123807906729866e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31209038993121319,0.11267137093124824,0.012772229473022874,0.0,9.2856426507653244e-05,0.00016926535124201495,0.0,2.0067467215810405e-05,0.0,0.00052391815354314538,1.2371233695232382e-12,6.5489884925303082e-08,5.6708966262488411e-11,1.5440248363315664e-07,0.0,0.0,1.8949662236767284e-08,1.3852137783491668e-09,0.0054340610746215455,0.020005286647521461,1.7133720527994132e-07,2.5211563989322088e-07,3.4901428166329564e-05,2.4463348094359159e-06,4.1207571057648199e-09,5.1888745498341125e-08,5.0210064877075053e-08
1.520497521605093e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31201785214861766,0.11266958119991713,0.01273465080754696,0.0,9.4110719828250438e-05,0.00016958429447413637,0.0,2.0417793068906669e-05,0.0,0.00052636026587246838,1.2808341565039861e-12,6.5510340717637347e-08,5.7973811222722307e-11,1.5666203423079344e-07,0.0,0.0,1.9040494163963161e-08,1.42692325859885e-09,0.0054327033485570032,0.020079186189993232,1.7186515130130892e-07,2.5302962122854371e-07,3.4890961268469968e-05,2.4504066857884008e-06,4.1744287237463909e-09,5.1977307489229612e-08,5.1075675750396069e-08
1.5286142525371992e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31194557284398194,0.11266779552826761,0.012697200069206787,0.0,9.537154948244703e-05,0.0001698927867806035,0.0,2.0771373036919424e-05,0.0,0.0005287870063351329,1.3257226140438878e-12,6.5529414760501117e-08,5.9255625195652111e-11,1.589367688166931e-07,0.0,0.0,1.9130608546754978e-08,1.4695590100993905e-09,0.00543135039973158,0.020152823340771508,1.7238956427799614e-07,2.5393480142721297e-07,3.4879786589065586e-05,2.4543271289492263e-06,4.2283495754034069e-09,5.2063456412340457e-08,5.1949080740713719e-08
1.5367309834693055e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31187355087105773,0.11266601386487939,0.012659876713853973,0.0,9.6638848786211962e-05,0.00017019092421591544,0.0,2.1128201503687669e-05,0.0,0.00053119846044842275,1.3718094702832638e-12,6.5547127685201567e-08,6.0554442257665099e-11,1.6122661177304294e-07,0.0,0.0,1.922000719561337e-08,1.5131333903900234e-09,0.0054300022052994256,0.020226199254814604,1.7291048474525944e-07,2.5483122622661314e-07,3.4867916705717334e-05,2.4580976317931178e-06,4.2825166847902363e-09,5.214721903826935e-08,5.2830262163616221e-08
1.5448477144014118e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31180178508969258,0.11266423615695802,0.012622680200355552,0.0,9.7912551025211713e-05,0.00017047880359490191,0.0,2.1488272687141505e-05,0.0,0.00053359471539792902,1.4191155793609549e-12,6.5563499952923117e-08,6.1870294894766171e-11,1.6353148720101302e-07,0.0,0.0,1.9308692023981725e-08,1.5576587812378488e-09,0.005428658742453709,0.020299315081079895,1.7342795293892151e-07,2.5571894204068304e-07,3.4855364052647949e-05,2.4617196962839157e-06,4.3369270809105129e-09,5.222862208303895e-08,5.371920195819738e-08
1.552964445333518e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31173027436580131,0.11266246235040014,0.012585609990572687,0.0,9.91925894714875e-05,0.00017075652244228951,0.0,2.1851580645405317e-05,0.0,0.00053597585995728816,1.4676619191963014e-12,6.5578551855466636e-08,6.3203214036743692e-11,1.6585131894518952e-07,0.0,0.0,1.9396665045294075e-08,1.6031475874932163e-09,0.0054273199884294354,0.020372171962549732,1.7394200878934451e-07,2.5659799593381601e-07,3.484214092165272e-05,2.465194832747338e-06,4.3915777983591813e-09,5.2307692199534428e-08,5.4615881702524715e-08
1.5610811762656243e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3116590175713374,0.11266069238985706,0.012548665549339576,0.0,0.00010047889739977971,0.00017102417894335737,0.0,2.2218119282808772e-05,0.0,0.00053834198440961916,1.5174695892931864e-12,6.5592303515973518e-08,6.455322909140989e-11,1.6818603061745128e-07,0.0,0.0,1.9483928370045201e-08,1.6496122359698843e-09,0.0054259859205061933,0.02044477103625739,1.7445269191574338e-07,2.574684355952483e-07,3.482825946305705e-05,2.4685245591604903e-06,4.4464658779484123e-09,5.2384455969252804e-08,5.5520282628853745e-08
1.5691979071977306e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31158801358426336,0.11265892621879735,0.012511846344442495,0.0,0.00010177140810349972,0.00017128187189567918,0.0,2.2587882355803571e-05,0.0,0.00054069318047065488,1.5685598085673463e-12,6.5604774889635553e-08,6.592036797888466e-11,1.7053554562029179e-07,0.0,0.0,1.9570484202912746e-08,1.6970651743501038e-09,0.0054246565160108147,0.020517113433312941,1.7496004162082395e-07,2.5833030931393182e-07,3.4813731686680239e-05,2.4717104004580365e-06,4.5015883673174611e-09,5.2458939894360216e-08,5.6432385638584431e-08
1.5773146381298369e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31151726128852297,0.1126571637795675,0.012475151846599064,0.0,0.00010307005491034975,0.00017152970066194452,0.0,2.296086347878509e-05,0.0,0.00054302954121355769,1.620953913198079e-12,6.5615985764390823e-08,6.7304657165884373e-11,1.7289978716959078e-07,0.0,0.0,1.9656334839931054e-08,1.7455188701147019e-09,0.0054233317523199858,0.020589200278929184,1.754640968857455e-07,2.5918366595388714e-07,3.4798569462806034e-05,2.4747538878549067e-06,4.5569423215265926e-09,5.2531170390051866e-08,5.7352171316957626e-08
1.5854313690619432e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31144675957401141,0.11265540501345159,0.012438581529437661,0.0,0.00010437477119759335,0.0001717677651238485,0.0,2.3337056129817771e-05,0.0,0.00054535116099540875,1.6746733545053859e-12,6.562595576160715e-08,6.8706121699979496e-11,1.7527867831684124e-07,0.0,0.0,1.9741482665716055e-08,1.7949858094981247e-09,0.0054220116068627571,0.020661032692447543,1.7596489636538973e-07,2.6002855493003712e-07,3.4782784523159652e-05,2.4776565581853382e-06,4.6125248036352235e-09,5.260117377720794e-08,5.8279619947489451e-08
1.5935480999940494e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31137650733654804,0.11265364986072927,0.012402134869477006,0.0,0.00010568549040698033,0.00017199616563703674,0.0,2.3716453656263537e-05,0.0,0.0005476581353853438,1.7297396968535153e-12,6.5634704336753516e-08,7.0124785243789167e-11,1.776721419708394e-07,0.0,0.0,1.9825930150740626e-08,1.8454784964683537e-09,0.0054206960571229991,0.020732611787363988,1.7646247838393401e-07,2.6086502618450552e-07,3.476638846189036e-05,2.4804199532580302e-06,4.6683328852645486e-09,5.2668976275338223e-08,5.9214711526142895e-08
1.6016648309261557e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31130650347784611,0.1126518982607327,0.012365811346105942,0.0,0.00010700214605932713,0.00017221500298709677,0.0,2.4099049280312525e-05,0.0,0.00054995056109432964,1.7861746155818113e-12,6.5642250780061195e-08,7.1560670109085085e-11,1.8008010091884316e-07,0.0,0.0,1.9909679848659933e-08,1.8970094517316498e-09,0.0054193850806417872,0.020803938671354945,1.7695688093071319e-07,2.6169313016338147e-07,3.4749392736559063e-05,2.4830456192272435e-06,4.7243636471446965e-09,5.2734603995809968e-08,6.015742577523463e-08
1.609781561858262e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31123674690548531,0.11265015015190173,0.012329610441563344,0.0,0.0001083246717687557,0.00017242437834658552,0.0,2.4484836104415406e-05,0.0,0.00055222853590656065,1.8439998949637328e-12,6.5648614217174216e-08,7.3013797290774849e-11,1.825024778472043e-07,0.0,0.0,1.9992734393686243e-08,1.9495912117620646e-09,0.0054180786550197041,0.020875014446303193,1.7744814165636895e-07,2.6251291779393608e-07,3.4731808669130211e-05,2.4855351059796702e-06,4.780614179646691e-09,5.279808293535253e-08,6.1107742157076328e-08
1.6178982927903683e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31116723653288297,0.11264840547183809,0.012293531640918249,0.0,0.00010965300125659314,0.000172624393233084,0.0,2.4873807116616577e-05,0.0,0.00055449215861246503,1.9032374261948357e-12,6.5653813609790927e-08,7.4484186500735435e-11,1.8493919536148077e-07,0.0,0.0,2.007509649801276e-08,2.0032363278556267e-09,0.0054167767579190954,0.020945840208323786,1.7793629786927236e-07,2.6332444046229361e-07,3.4713647446968269e-05,2.4878899665369098e-06,4.837081583299279e-09,5.2859438969832982e-08,6.206563988734958e-08
1.6260150237224746e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31109797127926525,0.11264666415735806,0.012257574432050099,0.0,0.00011098706836493431,0.00017281514946826482,0.0,2.5265955195788029e-05,0.0,0.00055674152894329913,1.9639092054104497e-12,6.5657867756296686e-08,7.59718562014687e-11,1.8739017600603505e-07,0.0,0.0,2.0156768949285728e-08,2.0579573652090831e-09,0.0054154793670662255,0.021016417047789969,1.7842138653221502e-07,2.6412774999154573e-07,3.469492012383802e-05,2.490111756473322e-06,4.8937629692908689e-09,5.2918697848296381e-08,6.3031097948213493e-08
1.6341317546545809e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31102895006963893,0.11264492614454388,0.012221738305629195,0.0,0.0001123268070698713,0.00017299674913796438,0.0,2.566127311676337e-05,0.0,0.00055897674750731449,2.0260373317337181e-12,6.5660795292389069e-08,7.7476823639553685e-11,1.8985534228312529e-07,0.0,0.0,2.0237754608124492e-08,2.1137669020230502e-09,0.0054141864602533967,0.021086746049359111,1.7890344425935809e-07,2.6492289862030626e-07,3.4675637620908461e-05,2.4922020333490789e-06,4.950655459956736e-09,5.2975885187264509e-08,6.4004095101145404e-08
1.6422484855866871e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31096017183476321,0.11264319136879394,0.012186022755097274,0.0,0.00011367215149439178,0.00017316929455324546,0.0,2.6059753555371882e-05,0.0,0.00056119791572748097,2.0896440053546215e-12,6.5662614691695906e-08,7.8999104878871218e-11,1.923346166714959e-07,0.0,0.0,2.0318056405688692e-08,2.1706775286294061e-09,0.0054128980153409856,0.021156828291998601,1.7938250731343393e-07,2.6570993898169758e-07,3.4655810727759563e-05,2.4941623561582173e-06,5.0077561892516847e-09,5.3031026465287323e-08,6.4984609899514388e-08
1.6503652165187934e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31089163551112109,0.11264145976487164,0.012150427276648284,0.0,0.00011502303592094942,0.00017333288821244053,0.0,2.6461389093372345e-05,0.0,0.00056340513578074657,2.1547515256405346e-12,6.5663344266387019e-08,8.0538714833577557e-11,1.9482792164447379e-07,0.0,0.0,2.0397677341292194e-08,2.2287018466427764e-09,0.0054116140102594178,0.021226664849011794,1.7985861160319102e-07,2.6648892408276371e-07,3.4635450103391769e-05,2.4959942847914904e-06,5.0650623032083112e-09,5.3084147017741077e-08,6.5972620700887301e-08
1.6584819474508997e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31082334004089079,0.11263973126695298,0.012114951369209294,0.0,0.00011637939480370976,0.00017348763276416298,0.0,2.6866172223286691e-05,0.0,0.00056559851053881549,2.221382289278833e-12,6.566300216778041e-08,8.2095667300803693e-11,1.9733517968757704e-07,0.0,0.0,2.0476620480063096e-08,2.2878524681358924e-09,0.0054103344230110777,0.02129625678806394,1.8033179268107367e-07,2.6725990728430725e-07,3.4614566277237935e-05,2.4976993795138231e-06,5.1225709603811038e-09,5.3135272031867179e-08,6.6968105679068555e-08
1.666598678383006e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31075528437191807,0.11263800580867284,0.012079594534421581,0.0,0.00011774116278047409,0.00017363363097127403,0.0,2.7274095353133338e-05,0.0,0.00056777814351042762,2.2895587884519923e-12,6.5661606386943321e-08,8.3669974993058894e-11,1.9985631331564258e-07,0.0,0.0,2.0554888950649282e-08,2.3481420148386531e-09,0.0054090592316721571,0.021365605171208127,1.8080208574113268e-07,2.6802294228113751e-07,3.4593169650177206e-05,2.4992792004561593e-06,5.1802793322765292e-09,5.3184426542046028e-08,6.7971042835873514e-08
