Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70),CH4OX(63),C2H6X(52),OH(D)X(68),CHO2X(213),HOCO(73),S(216),CHO2(74)
1.1952056257260078e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4095174413029661,0.03803923478732732,0.0007113027896116183,2.9302946001722675e-05,0.004021560991704117,0.1466462429405315,0.04012599731295818,1.0616954523395105e-05,2.0299399868886324e-09,0.0009611803783259085,2.4404034355318563e-11,0.0006744864052365109,2.6910020071982234e-09,4.952205886927458e-07,4.920449623026767e-09,1.1652754209041402e-10,2.3570970884684616e-06,4.291809320851577e-05,0.0025272597219636334,5.861544176898216e-08,0.0008072342180758025,3.8437254551810613e-10,1.7009047751567643e-10,1.1513965762818505e-08,5.4287966273053e-08,0.0007505356346198148,0.03597319453432346,1.0511127954796886e-05,1.6698050342438625e-07,0.0027161155075544298,2.7546098450221994e-09,6.791937664526226e-05,1.1496538619792372e-07,1.4072640528485677e-09,6.521271739976983e-07,9.65140011250886e-11,4.546651301675407e-06,8.291620003161988e-11,1.119980596686327e-11,5.075023009803007e-12,2.7085795328611537e-08,6.742758275645523e-12,6.957506026015869e-16,1.5068686394292704e-12,4.829310487442664e-19,8.41516297379874e-14
1.1963868572171474e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40948103690719684,0.037999742588986564,0.0007090771219953974,2.930244631639041e-05,0.004020516905929378,0.1467314178315215,0.04013150036834097,1.0596256360466573e-05,2.0323071874526275e-09,0.0009602435926936078,2.4379823039027805e-11,0.0006746037865320677,2.6909535395039044e-09,4.939217367136221e-07,4.92197941767676e-09,1.1643595435671064e-10,2.3534765179822358e-06,4.2929166196540886e-05,0.0025244111571543376,5.839919892827243e-08,0.0008073913394465175,3.83455947850263e-10,1.6939300920781206e-10,1.1526370889100283e-08,5.4374288356568684e-08,0.0007515160046602867,0.03600997262087863,1.0511620693520134e-05,1.6692231163626098e-07,0.002717451850313423,2.751680512417378e-09,6.793690019450845e-05,1.1497093172554643e-07,1.4077290883860967e-09,6.501859075826713e-07,9.643316010893011e-11,4.547427199520279e-06,8.290643018040075e-11,1.1201699675180712e-11,5.06126239927894e-12,2.7030587371259044e-08,6.731802713009227e-12,6.941860112775312e-16,1.5071051574296355e-12,4.830474101895498e-19,8.416483936660548e-14
1.197568088708287e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40944466247129013,0.03796029228812096,0.0007068587856525748,2.930194623431503e-05,0.004019472909446678,0.1468165028881284,0.040136988653716774,1.0575598019005424e-05,2.034672524319991e-09,0.0009593076948957342,2.435563414019029e-11,0.0006747210227388907,2.690904962174164e-09,4.926274103456271e-07,4.923506577573393e-09,1.1634438038890223e-10,2.349866681068788e-06,4.294020647468634e-05,0.0025215660271702056,5.818397743927838e-08,0.0008075481724238788,3.8254315679725657e-10,1.6869848411716013e-10,1.1538783045329498e-08,5.4460594149679004e-08,0.0007524958797759465,0.036046719847249484,1.051211012607517e-05,1.668641434729373e-07,0.00271878644743292,2.748754402219382e-09,6.795437197891842e-05,1.1497644055276702e-07,1.4081931834744714e-09,6.48250637118056e-07,9.635234700886501e-11,4.548199739648966e-06,8.289667055259357e-11,1.120358515516597e-11,5.047550894878603e-12,2.6975492349909184e-08,6.720880182785602e-12,6.926276086920063e-16,1.5073413220101967e-12,4.831633927895372e-19,8.417802925501273e-14
1.1999305516905663e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4093720034811311,0.0378815171961106,0.0007024440046166135,2.9300944888974966e-05,0.004017385188575527,0.1469864038884512,0.04014792111481491,1.053440049811347e-05,2.0393976028982575e-09,0.0009574385595417772,2.4307323499894933e-11,0.0006749550607986365,2.690807476661992e-09,4.900522602967449e-07,4.926553018846693e-09,1.161612748250253e-10,2.3426790604671915e-06,4.296218915423718e-05,0.002515886054289269,5.7756576064722194e-08,0.0008078609758239106,3.807289178788544e-10,1.6731821232724997e-10,1.156362827741253e-08,5.463315630026585e-08,0.0007544541416264338,0.03612012172527641,1.0513079129858015e-05,1.667478781545939e-07,0.002721450415152318,2.7429118346484685e-09,6.798916065345335e-05,1.1498734873934567e-07,1.4091185618174002e-09,6.443980076477628e-07,9.619080527062854e-11,4.549734778435736e-06,8.287718188474721e-11,1.1207331507792731e-11,5.020274383834432e-12,2.6865640189711456e-08,6.699133756058856e-12,6.895292527152325e-16,1.5078125934381603e-12,4.833942245035235e-19,8.420434995231815e-14
1.2022930146728456e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4092994643353593,0.03780290914639662,0.0006980582431053808,2.9299941983658934e-05,0.004015297837477444,0.1471559467209637,0.040158795095149406,1.049336135743506e-05,2.044115214630663e-09,0.0009555729657500803,2.4259102245130445e-11,0.0006751885212352373,2.6907095467992477e-09,4.874949910804029e-07,4.929588998138716e-09,1.1597822753281972e-10,2.335533933037381e-06,4.298404175182024e-05,0.0025102197685933124,5.733319309519245e-08,0.000808172633508748,3.7892967656399774e-10,1.6594956020317855e-10,1.1588501119521102e-08,5.480565160062014e-08,0.000756410413007521,0.03619340018130564,1.0514035079930239e-05,1.6663170773444554e-07,0.00272410743146888,2.7370821135553822e-09,6.802374346750076e-05,1.1499811201803552e-07,1.4100402068402206e-09,6.405691334209758e-07,9.60293773270282e-11,4.55125648121655e-06,8.285773386412797e-11,1.121104517961986e-11,4.993191844770747e-12,2.6756237001771977e-08,6.677518072805331e-12,6.864553022001903e-16,1.508282458748611e-12,4.836235499712829e-19,8.423059211119764e-14
1.204655477655125e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40922704503483875,0.03772446777489334,0.0006937012992205928,2.9298937536127037e-05,0.004013210864460557,0.1473251321634473,0.040169610990691836,1.0452479996013772e-05,2.0488253517476403e-09,0.0009537109070210752,2.4210970187639476e-11,0.0006754214058600376,2.6906111687717924e-09,4.849554565451562e-07,4.932614566441692e-09,1.1579524062394638e-10,2.3284310073167793e-06,4.300576477025859e-05,0.002504567135432971,5.691378453992982e-08,0.0008084831506827473,3.7714528242016974e-10,1.645924267204844e-10,1.1613401233530107e-08,5.4978078933955405e-08,0.0007583646868335542,0.03626655523018429,1.0514978089169701e-05,1.665156324732801e-07,0.0027267575170725296,2.7312652102447745e-09,6.80581212168001e-05,1.1500873163916963e-07,1.410958137403104e-09,6.367638632574769e-07,9.586806457790132e-11,4.55276491089296e-06,8.283832632833816e-11,1.1214726324838929e-11,4.966301660615029e-12,2.664728094744601e-08,6.656032217326124e-12,6.834055271676418e-16,1.5087509229498403e-12,4.838513752543479e-19,8.425675601142795e-14
1.2070179406374042e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40915474557844683,0.03764619271832727,0.0006893729725523738,2.929793156394538e-05,0.004011124277755007,0.1474939609920041,0.04018036919451132,1.0411755815210595e-05,2.0535280067008564e-09,0.0009518523768695071,2.4162927140197727e-11,0.0006756537164762917,2.6905123388133645e-09,4.82433511841425e-07,4.9356297744499135e-09,1.1561231618789257e-10,2.3213699939896485e-06,4.302735871055274e-05,0.0024989281202370314,5.649830695968999e-08,0.0008087925325219517,3.753755867582594e-10,1.6324671176443284e-10,1.1638328282734372e-08,5.515043719086208e-08,0.0007603169560964648,0.03633958688868481,1.0515908269554604e-05,1.663996526276251e-07,0.0027294006925870505,2.725461096079976e-09,6.809229469420645e-05,1.1501920884311887e-07,1.4118723722640436e-09,6.32982046956432e-07,9.570686840643512e-11,4.554260130088415e-06,8.281895911651315e-11,1.121837509695962e-11,4.939602228979727e-12,2.6538770195658208e-08,6.634675280828029e-12,6.803797001008802e-16,1.5092179910232033e-12,4.840777063908213e-19,8.428284193128089e-14
1.2093804036196835e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40908256596309595,0.03756808361423538,0.0006850730641676922,2.9296924084488375e-05,0.004009038085513635,0.14766243398105983,0.0401910700967969,1.0371188218693648e-05,2.058223172161258e-09,0.0009499973688243578,2.411497291660242e-11,0.0006758854548792142,2.690413053205144e-09,4.799290134092346e-07,4.9386346725615685e-09,1.1542945629217214e-10,2.3143506058703582e-06,4.3048824071887055e-05,0.0024933026885124625,5.608671745877083e-08,0.0008091007841742754,3.7362044260907266e-10,1.61912316121521e-10,1.166328193184723e-08,5.532272526927804e-08,0.0007622672138652572,0.036412495175484935,1.0516825732170713e-05,1.6628376844979113e-07,0.0027320369785702814,2.719669742482964e-09,6.812626468970088e-05,1.1502954486037205e-07,1.412782930079376e-09,6.292235352901874e-07,9.554579017932582e-11,4.5557422011494365e-06,8.279963206929885e-11,1.1221991648812684e-11,4.913091962021501e-12,2.643070292287066e-08,6.6134463613687245e-12,6.77377595915371e-16,1.5096836679233198e-12,4.843025493954698e-19,8.430885014753481e-14
1.2141053295842421e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4089385662334555,0.037412361817663366,0.0006765577138325378,2.9294904672301072e-05,0.004004866916652202,0.1479983155300067,0.040212301543255675,1.029052040466542e-05,2.0675910063721774e-09,0.0009462978932399797,2.4019330201179856e-11,0.000676347222186035,2.6902131003986536e-09,4.749717874951683e-07,4.9446137392184236e-09,1.150639382831037e-10,2.3004355670641716e-06,4.309137104537094e-05,0.0024820924378962527,5.5275033784167715e-08,0.0008097139173703698,3.70153229437503e-10,1.5927709037691752e-10,1.1713267695735535e-08,5.566708651894905e-08,0.0007661616675788261,0.03655794171810166,1.0518622944020196e-05,1.660522880859885e-07,0.0027372889638455325,2.7081252029731154e-09,6.819359738056747e-05,1.1504979820780852e-07,1.4145930886933575e-09,6.217758337805002e-07,9.52239929434541e-11,4.558667146876623e-06,8.276109783870984e-11,1.1229128699661198e-11,4.860632642651923e-12,2.621589155764011e-08,6.57136899972644e-12,6.714436678386994e-16,1.5106108678898992e-12,4.847477949522306e-19,8.436063456896173e-14
1.2183577629523448e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4088093762626187,0.037272776138510974,0.0006689891231983494,2.929308221690601e-05,0.004001114293974237,0.14829939968778544,0.04023121773001722,1.021844895477453e-05,2.075996373992656e-09,0.0009429803461895936,2.393355368738385e-11,0.0006767608736393929,2.6900315481994298e-09,4.705685362047171e-07,4.9499601389604e-09,1.1473521310126263e-10,2.2880515523318194e-06,4.312922855232095e-05,0.0024720493233806582,5.455739623877172e-08,0.0008102619230820105,3.670810637855679e-10,1.5694312210418858e-10,1.1758342520315124e-08,5.597676072671242e-08,0.0007696597286394762,0.036688421900922016,1.0520198036307643e-05,1.658442853888041e-07,0.0027419923932885436,2.6977784730603277e-09,6.825350876080662e-05,1.1506755550672382e-07,1.4162098410471607e-09,6.151511269288575e-07,9.493479217948245e-11,4.561255251242993e-06,8.272655282567816e-11,1.1235443371507329e-11,4.814050562055488e-12,2.602405988657765e-08,6.5339282825887585e-12,6.661820555567346e-16,1.5114406392121553e-12,4.851434864080928e-19,8.440697754841282e-14
1.2226101963204476e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4086805744409899,0.0371337225452026,0.000661509580293232,2.9291255139621942e-05,0.00399736307268948,0.1485993428931419,0.04024995419873542,1.0146875668192473e-05,2.0843773714930327e-09,0.0009396741107695846,2.3848062112524946e-11,0.0006771726986787205,2.6898484639828212e-09,4.6621963586039966e-07,4.9552739050904e-09,1.1440672820055019e-10,2.275798032578789e-06,4.3166677144417496e-05,0.0024620496864507947,5.3851713000140736e-08,0.0008108063457817697,3.6405383562632914e-10,1.5464432574785133e-10,1.1803498378888948e-08,5.628619074957657e-08,0.000773151168137423,0.036818502734895044,1.0521733610591654e-05,1.6563659639088911e-07,0.0027466738173705387,2.6874726456170487e-09,6.8312773015131e-05,1.1508487405395459e-07,1.4178149653246353e-09,6.085996501364885e-07,9.464599407291099e-11,4.563801712733123e-06,8.269213553449719e-11,1.1241655995779911e-11,4.768057331032442e-12,2.5833637068952646e-08,6.496888621066564e-12,6.609939130299949e-16,1.5122659789875634e-12,4.855344488016871e-19,8.445307300562911e-14
1.2268626296885503e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40855216068209027,0.036995198952923754,0.0006541179768493609,2.9289423535138473e-05,0.003993613297636282,0.1488981496023017,0.04026851312375467,1.0075797149201863e-05,2.0927339638056983e-09,0.0009363791497460464,2.3762854426135757e-11,0.0006775827074897444,2.6896638277200395e-09,4.6192429427778907e-07,4.960555321064583e-09,1.1407849486990968e-10,2.2636734078028502e-06,4.320371966806668e-05,0.0024520933287710102,5.3157752568905456e-08,0.0008113472144986228,3.610707471207061e-10,1.5238015419189152e-10,1.1848733367145457e-08,5.6595370422076243e-08,0.0007766359483714064,0.03694818439524705,1.0523230283385863e-05,1.6542922241661708e-07,0.0027513333536242305,2.677207556090458e-09,6.837139464810245e-05,1.1510176067869433e-07,1.4194085667215007e-09,6.021205674908193e-07,9.435760601850073e-11,4.566306885092088e-06,8.265784508765624e-11,1.1247767439613623e-11,4.722644197123814e-12,2.564461273825654e-08,6.460244995679897e-12,6.558780117643144e-16,1.5130869151720678e-12,4.859207163795025e-19,8.449892250229895e-14
1.231115063056653e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40842413488036333,0.036857203285226424,0.0006468132192113734,2.9287587496306797e-05,0.003989865012892943,0.1491958242541293,0.04028689665091857,1.0005210025506564e-05,2.1010661180131425e-09,0.0009330954260287395,2.3677929587599082e-11,0.0006779909101778117,2.6894776198468924e-09,4.5768173187306903e-07,4.965804667374862e-09,1.1375052418296624e-10,2.2516760990739754e-06,4.324035895111008e-05,0.0024421800528265907,5.247528856844536e-08,0.0008118845579802925,3.581310167628538e-10,1.5015006913111668e-10,1.1894045595531089e-08,5.690429365351197e-08,0.0007801140324093163,0.03707746707565743,1.0524688662391542e-05,1.652221647493101e-07,0.002755971118904681,2.6669830405395444e-09,6.842937813490341e-05,1.1511822211255682e-07,1.4209907494070913e-09,5.957130528119967e-07,9.406963525010776e-11,4.568771119250202e-06,8.262368062185818e-11,1.1253778563242086e-11,4.677802549794818e-12,2.5456976604597642e-08,6.4239924546428595e-12,6.508331465712888e-16,1.5139034754571528e-12,4.863023231503713e-19,8.45445275853362e-14
1.2353674964247557e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4082964969115293,0.03671973347399606,0.0006395942281331326,2.92857471141784e-05,0.00398611826178938,0.1494923712701841,0.0403051068979652,9.935110948048116e-06,2.1093738033130524e-09,0.0009298229026697838,2.359328656595194e-11,0.0006783973167688057,2.6892898212561932e-09,4.534911814510292e-07,4.971022221582078e-09,1.1342282700151269e-10,2.2398045482404215e-06,4.3276597802941186e-05,0.002432309661923589,5.180409961671434e-08,0.0008124184046964586,3.5523387899996267e-10,1.479535409238998e-10,1.193943318921524e-08,5.721295442739349e-08,0.0007835853840789806,0.03720635098790681,1.052610934662444e-05,1.6501542463196607e-07,0.002760587229392746,2.6567989356341275e-09,6.848672792152158e-05,1.1513426499097963e-07,1.422561616533881e-09,5.893762895413481e-07,9.378208884344949e-11,4.5711947633445e-06,8.258964128765953e-11,1.1259690220050552e-11,4.633523918002931e-12,2.5270718454119597e-08,6.388126112900527e-12,6.4585813507353835e-16,1.5147156872734922e-12,4.866793028871646e-19,8.458988978708382e-14
1.2396199297928585e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4081692466329341,0.03658278745941865,0.0006324599385774754,2.928390247804293e-05,0.003982373086918606,0.1497877950547771,0.0403231459549168,9.865496590824283e-06,2.117656990983821e-09,0.0009265615428623732,2.3508924339693636e-11,0.0006788019372100438,2.689100413290297e-09,4.493518879968443e-07,4.976208258348915e-09,1.1309541397893885e-10,2.2280572176391766e-06,4.3312439014621004e-05,0.0024224819601885495,5.114396920220876e-08,0.0008129487828419203,3.5237858386330627e-10,1.4579004844795837e-10,1.1984894288053082e-08,5.752134680088165e-08,0.000787049967959038,0.03733483636153106,1.0527492926539809e-05,1.64809003267972e-07,0.0027651818005985694,2.6466550786538496e-09,6.854344842493289e-05,1.151498958546076e-07,1.4241212702470024e-09,5.831094706310025e-07,9.349497371881473e-11,4.573578162740088e-06,8.255572624912288e-11,1.1265503256628108e-11,4.5897999678113615e-12,2.5085828148424996e-08,6.35264115118071e-12,6.409518172224305e-16,1.5155235777945433e-12,4.870516891284658e-19,8.463501062551412e-14
1.2438723631609612e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40804238388389236,0.0364463631899478,0.0006254092995188334,2.928205367546512e-05,0.003978629530148026,0.15008209999502709,0.040341015884463656,9.796363650709582e-06,2.1259156543504608e-09,0.000923311309939516,2.3424841896597924e-11,0.000679204781371167,2.6889093777337754e-09,4.452631084715067e-07,4.9813630494723746e-09,1.1276829556360426e-10,2.216432589810622e-06,4.334788535899328e-05,0.002412696752568186,5.049468556205473e-08,0.0008134757203397278,3.495643966052669e-10,1.436590789581022e-10,1.2030427046547405e-08,5.782946490423051e-08,0.0007905077493698883,0.037462923443480296,1.0528839984155433e-05,1.6460290182181531e-07,0.0027697549473650923,2.636551307487183e-09,6.859954403328335e-05,1.1516512115065783e-07,1.4256698116936154e-09,5.769117984345866e-07,9.32082966437386e-11,4.575921660051332e-06,8.252193468347311e-11,1.1271218512819795e-11,4.546622500043657e-12,2.490229562400445e-08,6.317532815059329e-12,6.361130548227088e-16,1.5163271739400572e-12,4.874195151802474e-19,8.467989160442584e-14
1.248124796529064e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40791590848602594,0.03631045862227207,0.0006184412737487644,2.9280200792320875e-05,0.003974887632630535,0.15037529046091733,0.04035871872234248,9.727708847277893e-06,2.1341497687509243e-09,0.0009200721673727953,2.334103823352918e-11,0.0006796058590450115,2.6887166968061957e-09,4.412241116109304e-07,4.9864868639158435e-09,1.1244148200215534e-10,2.204929167217433e-06,4.338293959079857e-05,0.0024029538448289665,4.9856041564354094e-08,0.0008139992448442611,3.4679059734853653e-10,1.4156012794638915e-10,1.2076029633809725e-08,5.813730294023443e-08,0.0007939586943647567,0.03759061249778392,1.0530151093172981e-05,1.6439712141977373e-07,0.0027743067838715144,2.626487460630378e-09,6.865501910606993e-05,1.151799472342618e-07,1.4272073410322298e-09,5.707824845990593e-07,9.292206423563041e-11,4.5782255951628915e-06,8.248826578076808e-11,1.1276836821778223e-11,4.503983447980448e-12,2.4720110891669814e-08,6.2827964140394354e-12,6.313407310728575e-16,1.5171265023795292e-12,4.877828141175226e-19,8.472453421363659e-14
