Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CO2X(24),C2H4(47),COX(50),CHOX(53),CH3X(55),C2H4X(215),C2H4X(70)
2.2826158171701836e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4460001712265985,0.11250384314106314,0.02266283557874524,1.1337904124183334e-11,8.155319149985759e-07,2.374596614759769e-05,3.5548900999393534e-06,2.7100057030807144e-08,1.5259391195162185e-18,0.00020106666746651778,8.318394613826694e-17,0.00015312350519717824,9.309451956238279e-13,1.6342715816194097e-09,9.11116526740381e-14,7.009075596723864e-16,5.1137532711130404e-06,1.5464723621912222e-11,0.0059538446217546745,0.00030774072345298733,3.728503510839467e-05,2.3515587655708456e-07,1.1333438517726939e-09,5.4252387519553695e-09,5.796125052439615e-11,3.254430408435383e-12,4.097626277638769e-08,7.5524238907480105e-06,1.8109799121210248e-10,4.0033060082299864e-07,6.286010414569642e-14,2.4348082019145e-11,1.1084388773127943e-11,6.303323764086054e-15,6.274630524502761e-10,2.860927088672691e-13,4.395088389649655e-18
2.2910175022183622e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44598889471532005,0.11249293372425948,0.02266226578937642,1.1543686705489924e-11,8.281538434375536e-07,2.3950341204881033e-05,3.598504839688596e-06,2.7395285132725963e-08,1.556680489157263e-18,0.00020180325521715496,8.473398215721322e-17,0.00015355023516449887,9.41495423567364e-13,1.6657519773259808e-09,9.252021406681501e-14,7.122935759978385e-16,5.1711856920030314e-06,1.569764228012315e-11,0.0059639396604647624,0.00030876505519371946,3.7403379186519566e-05,2.3669115979587595e-07,1.1374682407927616e-09,5.443848821156335e-09,5.87828043706312e-11,3.271290875585484e-12,4.1288096455124034e-08,7.585637590240987e-06,1.8262133461397514e-10,4.040431370170038e-07,6.371685861380278e-14,2.4715259556239574e-11,1.1220135575770289e-11,6.376682574240092e-15,6.297461508874693e-10,2.913275661027005e-13,4.4611715615614546e-18
2.2994191872665407e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4459776714228831,0.11248207560055706,0.02266169610394733,1.1752266220478883e-11,8.409040625219878e-07,2.415561523177055e-05,3.6424562513459533e-06,2.769261058146121e-08,1.5878949591553548e-18,0.00020253980706734796,8.630700613625847e-17,0.000153976147720044,9.521258189373006e-13,1.6976994167207537e-09,9.394397734631687e-14,7.238168558578537e-16,5.228972373508093e-06,1.593318490079052e-11,0.0059739831749329765,0.0003097883590169629,3.752111183790604e-05,2.3822677273619074e-07,1.1415922238629237e-09,5.462457206895843e-09,5.961161555051633e-11,3.288176584810484e-12,4.1600000870563485e-08,7.618776905929842e-06,1.84149684085412e-10,4.077743896784343e-07,6.458080567957272e-14,2.5086578667541908e-11,1.1356927207039049e-11,6.4504511801239414e-15,6.32029096451947e-10,2.9663782456637827e-13,4.527997627497369e-18
2.3078208723147192e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4459665010871084,0.11247126850876175,0.022661126522454136,1.19636660572323e-11,8.537830508478569e-07,2.4361785840499813e-05,3.6867450245550667e-06,2.7992040225321295e-08,1.6195873263763323e-18,0.00020327632290099523,8.790327174833384e-17,0.00015440124421655063,9.628366919561222e-13,1.7301186031694862e-09,9.538302318623875e-14,7.354784268408042e-16,5.2871131112367165e-06,1.6171371045798784e-11,0.005983975426478249,0.0003108106339922724,3.763823563537403e-05,2.3976268489443214e-07,1.1457158004010004e-09,5.481063905033918e-09,6.044770070440465e-11,3.3050870513473943e-12,4.191196228907783e-08,7.651841134722661e-06,1.8568300788525832e-10,4.1152432400867254e-07,6.545195534230956e-14,2.5462070266371597e-11,1.1494765783663033e-11,6.5246279542500994e-15,6.343118892400239e-10,3.020242735581334e-13,4.595572111576975e-18
2.3162225573628977e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4459553834470619,0.11246051218900648,0.02266055704489306,1.2177909635629999e-11,8.667912833542907e-07,2.456885062689624e-05,3.7313718385696124e-06,2.8293580906340527e-08,1.6517624063888163e-18,0.00020401280260159374,8.952303449756712e-17,0.00015482552600456706,9.736283528481985e-13,1.7630142616114544e-09,9.68374319466194e-14,7.472793183083308e-16,5.345607693081132e-06,1.6412220347567047e-11,0.005993916675092824,0.00031183187921023586,3.775475320179404e-05,2.4129886640579055e-07,1.1498389698226095e-09,5.499668911455861e-09,6.12910763048301e-11,3.3220217926305217e-12,4.222396712977435e-08,7.684829583750893e-06,1.8722127424805086e-10,4.152929045791436e-07,6.633031729605406e-14,2.584176537766815e-11,1.1633653390193608e-11,6.599211260546572e-15,6.365945293430891e-10,3.0748770744519483e-13,4.663900557795873e-18
2.3246242424110763e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44594431824305025,0.11244980638274457,0.02265998767126036,1.2395020406361189e-11,8.799292313569089e-07,2.4776807171058475e-05,3.7763373622690392e-06,2.8597239460276686e-08,1.684425033351976e-18,0.0002047492460522394,9.116655172528463e-17,0.00015524899443251805,9.845011118388498e-13,1.7963911384867694e-09,9.830728366969771e-14,7.592205613623903e-16,5.404455899384122e-06,1.6655752509038335e-11,0.006003807179448978,0.0003128520937822688,3.787066720841092e-05,2.4283528801845296e-07,1.1539617315411658e-09,5.518272222071867e-09,6.214175865996141e-11,3.3389803283917513e-12,4.253600196495515e-08,7.71774157035308e-06,1.8876445138791392e-10,4.190800953458054e-07,6.72159009327e-14,2.6225695137974397e-11,1.1773592079055827e-11,6.674199454848122e-15,6.388770168476342e-10,3.130289256726502e-13,4.732988530023199e-18
2.3330259274592548e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4459333052166154,0.11243915083274306,0.022659418401552334,1.2615021849946244e-11,8.931973625816381e-07,2.4985653038025286e-05,3.821642254175361e-06,2.890302271660861e-08,1.7175800599042626e-18,0.00020548565313562774,9.283408261600378e-17,0.00015567165084676683,9.9545527915341e-13,1.8302540016638765e-09,9.979265807583134e-14,7.713031888123725e-16,5.463657503104151e-06,1.69019873036694e-11,0.006013647196905751,0.00031387127684040977,3.7985980373187555e-05,2.4437192108770596e-07,1.1580840849678887e-09,5.536873832816653e-09,6.299976391703025e-11,3.3559621807576656e-12,4.284805352051651e-08,7.750576422057621e-06,1.903125075024238e-10,4.2288585966359357e-07,6.810871534513077e-14,2.661389079542064e-11,1.1914583870602751e-11,6.749590885379872e-15,6.411593518352784e-10,3.186487327738675e-13,4.80284161199932e-18
2.3414276125074333e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44592234411053,0.11242854528307583,0.022658849235765333,1.2837937475768773e-11,9.065961411989856e-07,2.5195385778435833e-05,3.867287162470999e-06,2.9210937498533787e-08,1.7512323570530976e-18,0.00020622202373405445,9.452588820341677e-17,0.00015609349659167636,1.0064911650162997e-12,1.86460764036725e-09,1.012936345594778e-13,7.835282351422864e-16,5.523212269978841e-06,1.7150944575420735e-11,0.0060234369835156076,0.00031488942753711406,3.810069545916869e-05,2.459087375699379e-07,1.162206029511803e-09,5.55547373964909e-09,6.386510806573018e-11,3.372966874343527e-12,4.3160108676288984e-08,7.783333476564503e-06,1.918654107764375e-10,4.2671016030081516e-07,6.900876933038064e-14,2.700638370970924e-11,1.205663075317304e-11,6.8253838932337244e-15,6.434415343827974e-10,3.2434793838087657e-13,4.873465407333565e-18
2.349829297555612e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4459114346687928,0.11241798947911719,0.02265828017389571,1.3063790821117973e-11,9.201260278587365e-07,2.5406002929181248e-05,3.91327272501765e-06,2.9520990622965896e-08,1.785386814065515e-18,0.00020695835772941614,9.62422313763649e-17,0.00015651453300966856,1.0176090796500986e-12,1.8994568651052877e-09,1.0281029218523833e-13,7.958967364780229e-16,5.583119958686718e-06,1.7402644238747047e-11,0.006033176794031085,0.00031590654504505024,3.8214815272865253e-05,2.474457100165448e-07,1.1663275645797414e-09,5.574071938551818e-09,6.473780694158226e-11,3.389993936344043e-12,4.347215446632026e-08,7.816012081726115e-06,1.9342312938588982e-10,4.3055295945348555e-07,6.991607139281046e-14,2.7403205352099828e-11,1.2199734683151689e-11,6.901576812836482e-15,6.457235645621501e-10,3.3012735723471153e-13,4.94486553950209e-18
2.3582309826037904e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4459005766366235,0.11240748316753513,0.022657711215939885,1.3292605450241416e-11,9.337874797250458e-07,2.561750201404733e-05,3.959599569376192e-06,2.9833188900532336e-08,1.8200483383597645e-18,0.0002076946550032114,9.798337688480391e-17,0.00015693476144128132,1.0288093332746297e-12,1.9348065075984323e-09,1.0434270968396425e-13,8.08409730554695e-16,5.643380321007234e-06,1.765710627858801e-11,0.0060428668819114024,0.00031692262855689466,3.83283426626593e-05,2.489828115677472e-07,1.1704486895763561e-09,5.592668425530876e-09,6.561787622927277e-11,3.407042896621112e-12,4.378417807910139e-08,7.848611595527034e-06,1.9498563150155394e-10,4.3441421875960314e-07,7.083062974730619e-14,2.7804387305395024e-11,1.2343897585033903e-11,6.978167972411368e-15,6.480054424405068e-10,3.35987809195715e-13,5.017047651845829e-18
2.366632667651969e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4458897697604585,0.11239702609628481,0.022657142361894297,1.352440495340821e-11,9.475809505118988e-07,2.5829880544348387e-05,4.006268312827585e-06,3.0147539135571774e-08,1.8552218553978537e-18,0.00020843091543654147,9.974959134575994e-17,0.0001573541832252245,1.0400922361060407e-12,1.970661420707507e-09,1.0589096544892628e-13,8.210682566840564e-16,5.703993101979023e-06,1.7914350750359415e-11,0.006052507499329039,0.00031793767728512855,3.844128051722986e-05,2.5052001594632236e-07,1.1745694039041184e-09,5.611263196615333e-09,6.650533146595509e-11,3.424113287788369e-12,4.409616685773823e-08,7.881131386062887e-06,1.9655288529276932e-10,4.3829389931335555e-07,7.175245232248988e-14,2.8209961263926717e-11,1.2489121351492095e-11,7.055155694430646e-15,6.502871680802767e-10,3.4193011925380243e-13,5.090017407568545e-18
2.3750343527001474e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44587901378794514,0.11238661801460192,0.022656573611755413,1.375921294598268e-11,9.615068905189127e-07,2.6043136019552038e-05,4.053279562394782e-06,3.04640481261316e-08,1.8909123085790427e-18,0.0002091671389101115,1.0154114324927622e-16,0.00015777279969843367,1.0514580983558957e-12,2.007026478362296e-09,1.0745513753204694e-13,8.338733557220058e-16,5.764958040056406e-06,1.8174397779944543e-11,0.006062098897176271,0.00031895169046183375,3.8553631764000016e-05,2.5205729745125636e-07,1.178689706963326e-09,5.6298562478569e-09,6.740018804451789e-11,3.4412046452927653e-12,4.440810830006936e-08,7.91357083151826e-06,1.981248589311334e-10,4.421919616792538e-07,7.268154676394759e-14,2.8619959033542816e-11,1.2635407843445923e-11,7.132538296061845e-15,6.525687415391356e-10,3.4795511753868944e-13,5.163780489734939e-18
2.383436037748326e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4458683084679381,0.11237625867299639,0.022656004965519724,1.3997053067508574e-11,9.755657466674508e-07,2.6257265927894918e-05,4.10063391486561e-06,3.0782722663965506e-08,1.9271246591342683e-18,0.00020990332530423155,1.0335830296435082e-16,0.00015819061219612257,1.0629072302302676e-12,2.0439065754903712e-09,1.0903530364019589e-13,8.46826070036178e-16,5.826274867264078e-06,1.8437267563685985e-11,0.006071641325071677,0.00031996466733849,3.866539936760534e-05,2.535946309513234e-07,1.1828095981521106e-09,5.648447575329573e-09,6.830246121681953e-11,3.4583165074930484e-12,4.471999005873139e-08,7.94592932014366e-06,1.9970152059415917e-10,4.46108365906187e-07,7.361792043746837e-14,2.9034412531594512e-11,1.278275889013535e-11,7.21031408960521e-15,6.548501628700542e-10,3.5406363933008004e-13,5.238342601268903e-18
2.3918377227965045e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44585765355049395,0.11236594782324562,0.02265543642318376,1.4237948980803822e-11,9.89757962537023e-07,2.647226774698931e-05,4.1483319568166525e-06,3.110356953453081e-08,1.9638638860215063e-18,0.00021063947449881805,1.0520134274486454e-16,0.00015860762205183382,1.0744399419288407e-12,2.0813066279461703e-09,1.106315411315484e-13,8.599274434736211e-16,5.8879433093500045e-06,1.8702980368377653e-11,0.006081135031366623,0.0003209766071857727,3.877658632838382e-05,2.551319918785961e-07,1.186929076866446e-09,5.6670371751292505e-09,6.921216609688571e-11,3.4754484157352762e-12,4.503179994117366e-08,7.97820625023157e-06,2.0128283846889676e-10,4.500430715413948e-07,7.456158043229741e-14,2.945335378692402e-11,1.293117628919674e-11,7.288481382924289e-15,6.571314321213282e-10,3.6025652506781723e-13,5.313709464951808e-18
2.400239407844683e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44584704878686643,0.11235568521838825,0.022654867984744052,1.4481924371065942e-11,1.0040839784019518e-06,2.6688138944420455e-05,4.196374264638067e-06,3.1426595516986084e-08,2.001134985822054e-18,0.00021137558637339477,1.0707053673550005e-16,0.00015902383059748765,1.0860565436440106e-12,2.1192315724403475e-09,1.1224392701200725e-13,8.731785213285703e-16,5.949963085936484e-06,1.8971556531257162e-11,0.006090580263151695,0.0003219875092933503,3.8887195680887505e-05,2.5666935622189047e-07,1.1910481425001535e-09,5.6856250433733726e-09,7.012931766406895e-11,3.4925999144253617e-12,4.534352590962297e-08,8.010401030091575e-06,2.028687807555195e-10,4.5399603764435214e-07,7.551253356439668e-14,2.987681493985284e-11,1.3080661806741856e-11,7.367038479868206e-15,6.594125493366032e-10,3.6653462036199633e-13,5.389886823420891e-18
2.4086410928928615e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44583649392950225,0.11234547061271771,0.02265429965019718,1.4729002944988024e-11,1.0185442312682669e-06,2.690487697833472e-05,4.244761404559377e-06,3.175180738418844e-08,2.038942972637733e-18,0.00021211166080709458,1.0896616097765131e-16,0.00015943923916342966,1.0977573455599962e-12,2.1576863664693843e-09,1.1387253793168768e-13,8.865803503103149e-16,6.012333910669378e-06,1.9243016459998485e-11,0.006099977266263114,0.00032299737296968486,3.899723049241599e-05,2.5820670052015396e-07,1.1951667944449103e-09,5.704211176200532e-09,7.105393076617261e-11,3.509770551098652e-12,4.5655156080999925e-08,8.042513078024582e-06,2.04459315670875e-10,4.579672228005609e-07,7.647078637971597e-14,3.030482824217033e-11,1.3231217177439826e-11,7.445983680686736e-15,6.616935145549071e-10,3.728987760030404e-13,5.46688043916774e-18
2.41704277794104e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4458259887320356,0.11233530376177578,0.022653731419539715,1.4979208429885413e-11,1.0331391549108197e-06,2.7122479298018377e-05,4.293493932676178e-06,3.207921190269109e-08,2.0772928779889974e-18,0.0002128476976786607,1.108884934153238e-16,0.00015985384907847677,1.1095426578519514e-12,2.1966759882454983e-09,1.1551745018146592e-13,9.001339785111615e-16,6.07505549136547e-06,1.951738063270488e-11,0.006109326285289116,0.00032400619754182963,3.910669386157202e-05,2.59744001855799e-07,1.1992850320902586e-09,5.722795569770129e-09,7.198602012253479e-11,3.526959876486665e-12,4.596667872678852e-08,8.074541822296157e-06,2.060544114519985e-10,4.6195658513524516e-07,7.743634515747165e-14,3.0737426057122924e-11,1.3382844104601907e-11,7.525315282437378e-15,6.639743278106753e-10,3.7934984797173926e-13,5.5446960945368265e-18
2.4254444629892186e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4458155329492843,0.11232518442234625,0.022653163292768265,1.5232564572833084e-11,1.0478691799105776e-06,2.734094334446705e-05,4.342572394977793e-06,3.240881583274064e-08,2.116189750713942e-18,0.0002135836968664483,1.1283781390102535e-16,0.00016026766166996097,1.1214127906850831e-12,2.236205436626829e-09,1.1717873968959074e-13,9.138404553745016e-16,6.1381275301579855e-06,1.9794669597902067e-11,0.006118627563576285,0.0003250139823552311,3.9215588916839004e-05,2.6128123784798587e-07,1.2034028548236145e-09,5.741378220261988e-09,7.292560032707252e-11,3.5441674445809366e-12,4.627808227285953e-08,8.10648670110897e-06,2.0765403635959165e-10,4.6596408232694536e-07,7.840921591342917e-14,3.117464085940363e-11,1.353554426026919e-11,7.605031579384798e-15,6.662549891337821e-10,3.858886974492507e-13,5.6233395917241345e-18
2.433846148037397e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4458051263372441,0.1123151123524487,0.022652595269879446,1.5489095139813667e-11,1.0627347336920874e-06,2.7560266550945758e-05,4.391997327375826e-06,3.274062592827461e-08,2.1556386568682135e-18,0.0002143196582484264,1.1481440420164728e-16,0.00016068067826377293,1.1333680542137775e-12,2.2762797310479226e-09,1.188564820183588e-13,9.27700831662978e-16,6.201549723640223e-06,2.007490397453177e-11,0.006127881343235876,0.0003260207267735291,3.932391881518087e-05,2.6281838664586245e-07,1.2075202620302777e-09,5.759959123876004e-09,7.387268585128763e-11,3.5613928126940207e-12,4.658935529924966e-08,8.13834716257438e-06,2.0925815868146377e-10,4.69989671621007e-07,7.938940440319302e-14,3.161650523514197e-11,1.3689319285303036e-11,7.68513086339289e-15,6.685354985495685e-10,3.925161908270658e-13,5.7028167527758514e-18
2.4422478330855756e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4457947686530852,0.11230508731133212,0.02265202735086988,1.5748823914876242e-11,1.0777362405610738e-06,2.778044634353962e-05,4.4417692557336275e-06,3.307464893691867e-08,2.1956446796257793e-18,0.00021505558170217923,1.1681854800433656e-16,0.00016109290018440268,1.1454087585807223e-12,2.316903911450525e-09,1.205507523608531e-13,9.417161594267641e-16,6.2653217630072856e-06,2.0358104451945365e-11,0.006137087865150089,0.00032702643017835914,3.9431686740664155e-05,2.643554269217627e-07,1.2116372530934416e-09,5.778538276831769e-09,7.482729104723008e-11,3.5786355415177847e-12,4.6900486539897205e-08,8.170122664683142e-06,2.108667467359362e-10,4.7403330984296137e-07,8.037691612549858e-14,3.206305188189434e-11,1.3844170789478298e-11,7.76561142430876e-15,6.708158560788722e-10,3.9923319971693726e-13,5.7831334195871465e-18
2.4506495181337542e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4457844596551465,0.11229510905946868,0.022651459535736215,1.6011774699305852e-11,1.0928741217421588e-06,2.8001480141695054e-05,4.4918886958966414e-06,3.3410891599984164e-08,2.2362129191805966e-18,0.00021579146710490812,1.1885053092235801e-16,0.0001615043287549799,1.1575352139160454e-12,2.3580830382146784e-09,1.2226162553774475e-13,9.55887491971943e-16,6.329443334195953e-06,2.0644291789897897e-11,0.006146247368978322,0.0003280310919691556,3.953889590310252e-05,2.658923378643709e-07,1.2157538273942007e-09,5.797115675368211e-09,7.578943015042182e-11,3.5958951951788712e-12,4.721146488233612e-08,8.201812675275283e-06,2.1247976887521113e-10,4.780949534117918e-07,8.137175632550606e-14,3.251431360863483e-11,1.4000100351579283e-11,7.84647155033948e-15,6.730960617380547e-10,4.060406009607723e-13,5.8642954539009805e-18
